
[00:00:00.000 --> 00:00:06.000]  我們再一次來到主的寶座面前禱告
[00:04:02.000 --> 00:04:06.000]  肯定很想看到神的慈愛
[00:04:06.000 --> 00:04:10.000]  但這裏其實經常看到神的公義
[00:04:10.000 --> 00:04:13.000]  我想你們留意一下
[00:04:13.000 --> 00:04:15.000]  第四節
[00:04:15.000 --> 00:04:19.000]  你責備我的時候顯為公義
[00:04:19.000 --> 00:04:22.000]  然後就是第十四節
[00:04:22.000 --> 00:04:26.000]  我的舌頭就高聲歌唱你的公義
[00:04:26.000 --> 00:04:29.000]  其實前後是有呼應的
[00:04:29.000 --> 00:04:32.000]  當然你都可以看為第十九節那裏
[00:04:32.000 --> 00:04:35.000]  你必喜愛公義的祭
[00:04:35.000 --> 00:04:38.000]  後面那裏沒有強調神的慈愛
[00:04:38.000 --> 00:04:42.000]  但是說要歌唱祂的公義
[00:04:42.000 --> 00:04:43.000]  很特別
[00:04:43.000 --> 00:04:46.000]  對一個罪孽深重的人來說
[00:04:46.000 --> 00:04:49.000]  他竟然高舉公義
[00:04:49.000 --> 00:04:51.000]  為什麼
[00:04:51.000 --> 00:04:53.000]  通常我們在有罪的時候
[00:04:53.000 --> 00:04:55.000]  我們肯定是說什麼
[00:04:55.000 --> 00:04:58.000]  神啊你很慈愛的
[00:04:58.000 --> 00:05:01.000]  你一定會看不見這樣
[00:05:01.000 --> 00:05:02.000]  就完事了
[00:05:02.000 --> 00:05:03.000]  就算了
[00:05:03.000 --> 00:05:06.000]  這個是很有恩典的裏面
[00:05:06.000 --> 00:05:08.000]  我們又思考一下
[00:05:08.000 --> 00:05:13.000]  公義和慈愛其實是否排斥的呢
[00:05:13.000 --> 00:05:16.000]  會不會其實公義是我們更需要呢
[00:05:16.000 --> 00:05:17.000]  我們一起看
[00:05:17.000 --> 00:05:20.000]  我們大綱裏面都可以看到
[00:05:20.000 --> 00:05:23.000]  我們有三個段落的分享
[00:05:23.000 --> 00:05:27.000]  我自己初信和決志的時候
[00:05:27.000 --> 00:05:29.000]  在中學的時代
[00:05:29.000 --> 00:05:31.000]  我很記得在一間基督教學校
[00:05:31.000 --> 00:05:34.000]  當年很多人都是
[00:05:34.000 --> 00:05:36.000]  我們基督書院以前的學生都是這樣
[00:05:36.000 --> 00:05:37.000]  在報道會裏面
[00:05:37.000 --> 00:05:39.000]  在講完的呼召
[00:05:39.000 --> 00:05:43.000]  我就覺得神真是偉大了
[00:05:43.000 --> 00:05:44.000]  神真是愛我了
[00:05:44.000 --> 00:05:46.000]  就一個這麼感動的心情
[00:05:46.000 --> 00:05:48.000]  就決志
[00:05:48.000 --> 00:05:49.000]  我都感恩的
[00:05:49.000 --> 00:05:51.000]  我都不是決了幾十次志那些
[00:05:51.000 --> 00:05:53.000]  就是由小一舉到中六
[00:05:53.000 --> 00:05:54.000]  不是這樣
[00:05:54.000 --> 00:05:57.000]  我都那次比較認真地決志了之後
[00:05:57.000 --> 00:05:58.000]  都挺清晰的
[00:05:58.000 --> 00:06:01.000]  就沒有說再以後又說怎樣再決志
[00:06:01.000 --> 00:06:02.000]  過不清楚了
[00:06:02.000 --> 00:06:05.000]  不過到我這個年紀
[00:06:05.000 --> 00:06:07.000]  到我今時今日的年紀
[00:06:07.000 --> 00:06:08.000]  我都和年輕人分享
[00:06:08.000 --> 00:06:11.000]  我說很有趣
[00:06:11.000 --> 00:06:16.000]  我現在才明白什麼叫信耶穌
[00:06:16.000 --> 00:06:19.000]  或者為什麼我需要決志
[00:06:19.000 --> 00:06:21.000]  原來我終於明白
[00:06:21.000 --> 00:06:25.000]  當年那個女孩子走出去的時候
[00:06:25.000 --> 00:06:28.000]  其實當年我還是OK的
[00:06:28.000 --> 00:06:32.000]  我覺得我是一個孝順的女孩
[00:06:32.000 --> 00:06:33.000]  聽話
[00:06:33.000 --> 00:06:34.000]  會讀書
[00:06:34.000 --> 00:06:35.000]  不過不是讀得很好
[00:06:35.000 --> 00:06:36.000]  不過是中庭
[00:06:36.000 --> 00:06:37.000]  會自己做功課
[00:06:37.000 --> 00:06:39.000]  會處理好自己的事情
[00:06:39.000 --> 00:06:41.000]  不是一個會激到爸爸媽媽很厲害的人
[00:06:41.000 --> 00:06:45.000]  所以我不會覺得我罪孽深重
[00:06:45.000 --> 00:06:47.000]  不過過了這麼多年
[00:06:47.000 --> 00:06:50.000]  我信了主二十多年
[00:06:50.000 --> 00:06:52.000]  我真的很感恩
[00:06:52.000 --> 00:06:55.000]  因為我越去追求耶穌
[00:06:55.000 --> 00:06:56.000]  我就越發現
[00:06:56.000 --> 00:07:02.000]  原來當年祂呼召我走出去的時候
[00:07:02.000 --> 00:07:07.000]  是因為祂認識我的本相
[00:07:07.000 --> 00:07:10.000]  連我也不認識
[00:07:10.000 --> 00:07:12.000]  連我也不知道人裡面
[00:07:12.000 --> 00:07:15.000]  有多麼邪惡
[00:07:15.000 --> 00:07:17.000]  有多麼自私
[00:07:17.000 --> 00:07:19.000]  多麼嫉妒
[00:07:19.000 --> 00:07:21.000]  多麼紛爭
[00:07:21.000 --> 00:07:25.000]  多麼黑暗
[00:07:25.000 --> 00:07:30.000]  所以我很感謝主有這篇詩篇
[00:07:30.000 --> 00:07:33.000]  有大衛和我們做朋友
[00:07:33.000 --> 00:07:35.000]  大衛是一個王
[00:07:35.000 --> 00:07:39.000]  我相信對他來說更加痛苦
[00:07:39.000 --> 00:07:41.000]  我經常覺得坐高位的人
[00:07:41.000 --> 00:07:43.000]  是更加難認罪的
[00:07:43.000 --> 00:07:45.000]  我不知道你說什麼
[00:07:45.000 --> 00:07:48.000]  所以我經常覺得年輕人有一個不好處
[00:07:48.000 --> 00:07:51.000]  或者一個好處
[00:07:51.000 --> 00:07:53.000]  他們很容易認罪
[00:07:53.000 --> 00:07:56.000]  但很容易忘記
[00:07:56.000 --> 00:07:57.000]  我想對年輕人來說
[00:07:57.000 --> 00:08:03.000]  「罪孽深重」這四個字太沉重了
[00:08:03.000 --> 00:08:06.000]  打遊戲機有什麼罪孽深重
[00:08:06.000 --> 00:08:08.000]  戳一下貓有什麼罪孽深重
[00:08:08.000 --> 00:08:09.000]  但對我們成年人來說
[00:08:09.000 --> 00:08:13.000]  或者對一個經歷了很多年人生的人
[00:08:13.000 --> 00:08:15.000]  我還記得當年我爺爺
[00:08:15.000 --> 00:08:17.000]  他是一個拜佛的人
[00:08:17.000 --> 00:08:19.000]  19歲入院的時候
[00:08:19.000 --> 00:08:24.000]  有一個陌生的院務去探望他
[00:08:24.000 --> 00:08:25.000]  那個院務跟我說
[00:08:25.000 --> 00:08:26.000]  因為一直都探不到
[00:08:26.000 --> 00:08:28.000]  那時候是SARS期間
[00:08:28.000 --> 00:08:29.000]  但院務跟我說
[00:08:29.000 --> 00:08:31.000]  我爺爺為什麼後來要洗禮
[00:08:31.000 --> 00:08:33.000]  要信耶穌
[00:08:33.000 --> 00:08:36.000]  是因為他竟然跟一個陌生的院務探望
[00:08:36.000 --> 00:08:38.000]  不知道第二次
[00:08:38.000 --> 00:08:40.000]  我爺爺可能是因為人
[00:08:40.000 --> 00:08:42.000]  去到一個死亡關口的時候
[00:08:42.000 --> 00:08:45.000]  不知道是不是會回想很多人生
[00:08:45.000 --> 00:08:47.000]  他就跟院務說
[00:08:47.000 --> 00:08:49.000]  我罪孽深重
[00:08:49.000 --> 00:08:51.000]  我罪孽深重
[00:08:51.000 --> 00:08:53.000]  其實這都是佛家的說話
[00:08:53.000 --> 00:08:54.000]  但很感恩
[00:08:54.000 --> 00:08:58.000]  遇到一個很有心智去傳福音的院務
[00:08:58.000 --> 00:08:59.000]  他跟他說
[00:08:59.000 --> 00:09:07.000]  唯有耶穌赦免你的罪
[00:09:07.000 --> 00:09:11.000]  一個去到99歲的人
[00:09:11.000 --> 00:09:14.000]  仍然沒有被釋放
[00:09:14.000 --> 00:09:17.000]  原來一直都有罪壓在他心頭
[00:09:17.000 --> 00:09:19.000]  但感恩
[00:09:19.000 --> 00:09:21.000]  我仍然很記得他洗禮之前
[00:09:21.000 --> 00:09:24.000]  一個不信的姑姐在旁邊再問他
[00:09:24.000 --> 00:09:25.000]  你是不是真的要洗禮
[00:09:25.000 --> 00:09:30.000]  因為一個佛教徒很驚訝
[00:09:30.000 --> 00:09:33.000]  但我看到我爺爺那時候不是說話
[00:09:33.000 --> 00:09:37.000]  但他用一隻眼眨得很大力
[00:09:37.000 --> 00:09:39.000]  是他的缺志
[00:09:39.000 --> 00:09:41.000]  是他的認罪悔改
[00:09:41.000 --> 00:09:43.000]  所以今天很想用這篇詩篇
[00:09:43.000 --> 00:09:44.000]  不是很沉重
[00:09:44.000 --> 00:09:47.000]  不過我覺得又有些沉重
[00:09:47.000 --> 00:09:54.000]  說到罪是很無忍的
[00:09:54.000 --> 00:09:56.000]  你明不明
[00:09:56.000 --> 00:09:58.000]  其實有很多篇詩篇
[00:09:58.000 --> 00:10:00.000]  有些讚美 喜錄 這樣就好了
[00:10:00.000 --> 00:10:03.000]  但神真的很大力感動我
[00:10:03.000 --> 00:10:05.000]  今天就算我們信了很多年主的人
[00:10:05.000 --> 00:10:08.000]  我們都必須學習認罪
[00:10:08.000 --> 00:10:10.000]  學習悔改
[00:10:10.000 --> 00:10:14.000]  不是因為耶穌沒有赦免你過去的罪
[00:10:14.000 --> 00:10:15.000]  不是
[00:10:15.000 --> 00:10:17.000]  是我這麼多年的經驗
[00:10:17.000 --> 00:10:19.000]  在我屬靈的生命歷程中
[00:10:19.000 --> 00:10:21.000]  我越發現
[00:10:21.000 --> 00:10:23.000]  如果我們不認識罪
[00:10:23.000 --> 00:10:26.000]  亦都未痛悔過
[00:10:26.000 --> 00:10:31.000]  其實我們對耶穌的愛認識得很少
[00:10:31.000 --> 00:10:32.000]  甚至我想說
[00:10:32.000 --> 00:10:34.000]  我們跟隨耶穌的心智
[00:10:34.000 --> 00:10:39.000]  都很容易被周圍的困難打倒
[00:10:39.000 --> 00:10:41.000]  因為我們實在覺得
[00:10:41.000 --> 00:10:44.000]  有苦難來就走
[00:10:44.000 --> 00:10:45.000]  但如果你知道
[00:10:45.000 --> 00:10:47.000]  不是因為有什麼好處
[00:10:47.000 --> 00:10:49.000]  來到耶穌面前不是有什麼好處
[00:10:49.000 --> 00:10:52.000]  是因為我們實在有罪
[00:10:52.000 --> 00:10:53.000]  實在需要赦免
[00:10:53.000 --> 00:10:55.000]  實在需要救贖
[00:10:55.000 --> 00:10:57.000]  你就不可以沒有
[00:10:57.000 --> 00:10:59.000]  就好像一個癌症病人
[00:10:59.000 --> 00:11:04.000]  有一個必醫好癌病的時候的藥
[00:11:04.000 --> 00:11:05.000]  可能你多貴
[00:11:05.000 --> 00:11:09.000]  你盡力你都想來
[00:11:09.000 --> 00:11:12.000]  並揭除我的罪
[00:11:12.000 --> 00:11:16.000]  因為我知道我的過犯
[00:11:16.000 --> 00:11:21.000]  我的罪常在我面前
[00:11:21.000 --> 00:11:22.000]  我向你犯罪
[00:11:22.000 --> 00:11:24.000]  唯獨得罪了你
[00:11:24.000 --> 00:11:28.000]  在你眼前行了這惡
[00:11:28.000 --> 00:11:30.000]  以致你責備我的時候
[00:11:30.000 --> 00:11:32.000]  顯為公義
[00:11:32.000 --> 00:11:34.000]  判斷我的時候
[00:11:34.000 --> 00:11:37.000]  顯為清靜
[00:11:37.000 --> 00:11:40.000]  我是在罪孽裡生的
[00:11:40.000 --> 00:11:43.000]  在我母親懷胎的時候
[00:11:43.000 --> 00:11:45.000]  就有了罪
[00:11:45.000 --> 00:11:49.000]  你所喜愛的是內裡誠實
[00:11:49.000 --> 00:11:51.000]  你在我隱密處
[00:11:51.000 --> 00:11:54.000]  必使我得自慰
[00:11:54.000 --> 00:11:56.000]  第一段我的題目是
[00:11:56.000 --> 00:11:59.000]  主來到有罪的我那裡
[00:11:59.000 --> 00:12:02.000]  你的慈愛與公義
[00:12:02.000 --> 00:12:04.000]  正如我剛才說的
[00:12:04.000 --> 00:12:06.000]  加上去的標題
[00:12:06.000 --> 00:12:09.000]  其實先知是神差來
[00:12:09.000 --> 00:12:12.000]  來到大衛那裡
[00:12:12.000 --> 00:12:14.000]  因為那個時間
[00:12:14.000 --> 00:12:17.000]  大衛去到拔士巴的房間
[00:12:17.000 --> 00:12:18.000]  其實在那裡
[00:12:18.000 --> 00:12:20.000]  其實是代表著一個不道德的
[00:12:20.000 --> 00:12:24.000]  一個奸淫的事
[00:12:24.000 --> 00:12:27.000]  因為當時拔士巴是有丈夫
[00:12:27.000 --> 00:12:29.000]  現在的丈夫叫烏尼亞
[00:12:29.000 --> 00:12:31.000]  是大衛的下屬
[00:12:31.000 --> 00:12:34.000]  後來大衛還要因為要隱瞞
[00:12:34.000 --> 00:12:36.000]  甚至很想拿這個女人
[00:12:36.000 --> 00:12:38.000]  做他妻子的時候
[00:12:38.000 --> 00:12:40.000]  他用很多詭計
[00:12:40.000 --> 00:12:43.000]  去將那個烏尼亞派上戰場
[00:12:43.000 --> 00:12:44.000]  殺了她
[00:12:44.000 --> 00:12:46.000]  讓她好像得償所願
[00:12:46.000 --> 00:12:49.000]  可以得著這個心愛的女人
[00:12:49.000 --> 00:12:51.000]  在一個這樣的處境之下
[00:12:51.000 --> 00:12:54.000]  大衛被先知提醒
[00:12:54.000 --> 00:12:55.000]  所以我想說
[00:12:55.000 --> 00:12:57.000]  第一點我們要留意
[00:12:57.000 --> 00:13:00.000]  原來能夠認住一個因點
[00:13:00.000 --> 00:13:03.000]  能夠見到罪是一個因點
[00:13:03.000 --> 00:13:05.000]  今天最恐怖的事
[00:13:05.000 --> 00:13:08.000]  是我們不知道自己有罪
[00:13:08.000 --> 00:13:11.000]  是我們見不到我們的本相
[00:13:11.000 --> 00:13:13.000]  或者我們見到之後
[00:13:13.000 --> 00:13:15.000]  立刻逃亡
[00:13:15.000 --> 00:13:17.000]  立刻否認
[00:13:17.000 --> 00:13:19.000]  立刻離開現場
[00:13:19.000 --> 00:13:21.000]  接著說沒事發生
[00:13:21.000 --> 00:13:23.000]  又或者跟聖靈說
[00:13:23.000 --> 00:13:25.000]  不要再搞了
[00:13:25.000 --> 00:13:27.000]  不要再壓我的心了
[00:13:27.000 --> 00:13:29.000]  不要再提醒我了
[00:13:29.000 --> 00:13:30.000]  已經很痛苦了
[00:13:30.000 --> 00:13:31.000]  我已經知道了
[00:13:31.000 --> 00:13:33.000]  你不要再提醒我了
[00:13:33.000 --> 00:13:35.000]  如果大衛當年是這樣
[00:13:35.000 --> 00:13:36.000]  我相信
[00:13:36.000 --> 00:13:39.000]  今天這些詩篇完全不會出現
[00:13:39.000 --> 00:13:42.000]  大衛也不會成為一個合神心意的人
[00:13:42.000 --> 00:13:43.000]  所以我想說
[00:13:43.000 --> 00:13:45.000]  第一點我們一定要記住
[00:13:45.000 --> 00:13:48.000]  其實能夠發現罪
[00:13:48.000 --> 00:13:50.000]  是在神的慈愛之下發現
[00:13:50.000 --> 00:13:53.000]  是在神豐盛的因點之下發現
[00:13:53.000 --> 00:13:55.000]  這裡的詩人是第一個這樣說
[00:13:55.000 --> 00:13:56.000]  他說按你的慈愛
[00:13:56.000 --> 00:13:57.000]  按你的憐恤
[00:13:57.000 --> 00:13:59.000]  按你豐盛的慈悲
[00:13:59.000 --> 00:14:01.000]  是很大的
[00:14:01.000 --> 00:14:03.000]  跟他後面那些罪
[00:14:03.000 --> 00:14:04.000]  好像我又得罪你
[00:14:04.000 --> 00:14:05.000]  好像很沉重
[00:14:05.000 --> 00:14:07.000]  是一個很大的對比
[00:14:07.000 --> 00:14:08.000]  所以第一點
[00:14:08.000 --> 00:14:10.000]  我想第一點我們邀請
[00:14:10.000 --> 00:14:11.000]  自己幫我們說
[00:14:11.000 --> 00:14:13.000]  我們很想發現自己的本相
[00:14:13.000 --> 00:14:15.000]  又或者你發現了
[00:14:15.000 --> 00:14:16.000]  但我想說第一個祈求
[00:14:16.000 --> 00:14:17.000]  是真的慈愛
[00:14:17.000 --> 00:14:19.000]  你首先說主啊
[00:14:19.000 --> 00:14:21.000]  我來到你慈愛豐盛的因點
[00:14:21.000 --> 00:14:23.000]  我認定這件事
[00:14:23.000 --> 00:14:24.000]  我就是不行了
[00:14:24.000 --> 00:14:28.000]  我就是有這麼醜陋的裡面的黑暗
[00:14:28.000 --> 00:14:31.000]  不過我現在在你面前認罪之先
[00:14:31.000 --> 00:14:34.000]  我認定你是包住我
[00:14:34.000 --> 00:14:36.000]  你是極大的慈愛
[00:14:36.000 --> 00:14:39.000]  極大的憐憫來對待我
[00:14:39.000 --> 00:14:42.000]  所以讓我能夠坦然無懼的
[00:14:42.000 --> 00:14:44.000]  就是跟著大衛說
[00:14:44.000 --> 00:14:45.000]  所以我才敢求你
[00:14:45.000 --> 00:14:48.000]  將我的罪孽洗除正盡
[00:14:48.000 --> 00:14:49.000]  我才敢求你說
[00:14:49.000 --> 00:14:52.000]  我知道我犯了過犯
[00:14:52.000 --> 00:14:55.000]  而且這些罪是常在我面前
[00:14:55.000 --> 00:14:58.000]  我知道這些罪是沒有離開過我
[00:14:58.000 --> 00:15:01.000]  甚至一直這樣纏累我到今天
[00:15:01.000 --> 00:15:02.000]  甚至第四節說
[00:15:02.000 --> 00:15:04.000]  我向你犯罪
[00:15:04.000 --> 00:15:05.000]  唯獨得罪了你
[00:15:05.000 --> 00:15:07.000]  其實大衛是清清楚楚在那一刻
[00:15:07.000 --> 00:15:09.000]  他是被光照的
[00:15:09.000 --> 00:15:10.000]  他是完全知道
[00:15:10.000 --> 00:15:12.000]  他是得罪那個
[00:15:12.000 --> 00:15:13.000]  不只是拔士巴
[00:15:13.000 --> 00:15:14.000]  不是烏尼亞
[00:15:14.000 --> 00:15:16.000]  不是其他甚至國民的東西
[00:15:16.000 --> 00:15:22.000]  單單就是這位愛他揀選他的神
[00:15:22.000 --> 00:15:23.000]  你見到第一到第六節
[00:15:23.000 --> 00:15:25.000]  是一個我與你的關係
[00:15:25.000 --> 00:15:26.000]  那一刻
[00:15:26.000 --> 00:15:28.000]  頂姐妹可以這樣
[00:15:28.000 --> 00:15:30.000]  我想我們在這裡學習一件事
[00:15:30.000 --> 00:15:31.000]  其實第一步
[00:15:31.000 --> 00:15:34.000]  不要想著世界怎樣指控你
[00:15:34.000 --> 00:15:36.000]  不要想著世界知道你犯罪之後
[00:15:36.000 --> 00:15:38.000]  有多少控訴你
[00:15:38.000 --> 00:15:41.000]  其實不重要
[00:15:41.000 --> 00:15:44.000]  頂姐妹真的不重要
[00:15:44.000 --> 00:15:48.000]  我們有時候就是為了很多旁人怎樣指指點點我們
[00:15:48.000 --> 00:15:51.000]  我們不夠膽活在光明裡面
[00:15:51.000 --> 00:15:53.000]  我們就是被這些世人的眼目
[00:15:53.000 --> 00:15:57.000]  去令到我們不夠膽去到內室裡面
[00:15:57.000 --> 00:15:59.000]  其實這幅圖畫第一到第六節
[00:15:59.000 --> 00:16:01.000]  請你留意
[00:16:01.000 --> 00:16:03.000]  是一個我與你的禱告
[00:16:03.000 --> 00:16:04.000]  在那一刻
[00:16:04.000 --> 00:16:05.000]  你只是要面對一個
[00:16:05.000 --> 00:16:08.000]  豐盛慈悲憐憫你的主
[00:16:08.000 --> 00:16:10.000]  他極大的慈愛
[00:16:10.000 --> 00:16:12.000]  不過私人自己在認罪的過程
[00:16:12.000 --> 00:16:14.000]  他仍然認定一件事
[00:16:14.000 --> 00:16:15.000]  第四節
[00:16:15.000 --> 00:16:16.000]  我們一起讀一讀
[00:16:16.000 --> 00:16:17.000]  第四節
[00:16:17.000 --> 00:16:19.000]  1 2 3
[00:16:19.000 --> 00:16:35.000]  其實我覺得很有趣
[00:16:35.000 --> 00:16:37.000]  比較我自己
[00:16:37.000 --> 00:16:39.000]  我們可以回想我們的歷史
[00:16:39.000 --> 00:16:41.000]  通常如果有人指責你
[00:16:41.000 --> 00:16:44.000]  通常如果你都覺得有些東西好像不妥的時候
[00:16:44.000 --> 00:16:45.000]  但是人家指責你的時候
[00:16:45.000 --> 00:16:47.000]  你第一下的反應是什麼呢
[00:16:47.000 --> 00:16:48.000]  你會說
[00:16:48.000 --> 00:16:49.000]  你真的指責得很對
[00:16:49.000 --> 00:16:52.000]  多謝你 多謝你 多謝你
[00:16:52.000 --> 00:16:53.000]  有多少人試過這樣呢
[00:16:53.000 --> 00:16:54.000]  說真的
[00:16:54.000 --> 00:16:56.000]  我就一定不是
[00:16:56.000 --> 00:16:58.000]  所以為什麼我覺得自己這麼罪孽深重呢
[00:16:58.000 --> 00:17:00.000]  因為我覺得我自己真是裡面
[00:17:00.000 --> 00:17:04.000]  其實有一個經常很大的驕傲
[00:17:04.000 --> 00:17:07.000]  其實到今天都操練了這麼多年
[00:17:07.000 --> 00:17:08.000]  有時候都挺
[00:17:08.000 --> 00:17:10.000]  不過我覺得是感恩
[00:17:10.000 --> 00:17:11.000]  我有時候都問
[00:17:11.000 --> 00:17:12.000]  是不是那條刺呢
[00:17:12.000 --> 00:17:14.000]  是更加經常要我發現
[00:17:14.000 --> 00:17:16.000]  就是如果我已經可以很謙卑
[00:17:16.000 --> 00:17:19.000]  我怕我還會驕傲
[00:17:19.000 --> 00:17:20.000]  我不知道你明不明白
[00:17:20.000 --> 00:17:22.000]  就是當你有些東西你對付完
[00:17:22.000 --> 00:17:23.000]  完了
[00:17:23.000 --> 00:17:25.000]  我得勝了
[00:17:25.000 --> 00:17:27.000]  好像你就很了不起
[00:17:27.000 --> 00:17:29.000]  但是當我總是
[00:17:29.000 --> 00:17:30.000]  一路對付一路對付的時候
[00:17:30.000 --> 00:17:33.000]  我總是仍然發現有些這樣的位置
[00:17:33.000 --> 00:17:34.000]  處境沒有來
[00:17:34.000 --> 00:17:35.000]  我以為我好了
[00:17:35.000 --> 00:17:36.000]  處境沒有來
[00:17:36.000 --> 00:17:38.000]  我以為我不再驕傲了
[00:17:38.000 --> 00:17:40.000]  我不會再在這裡論斷別人
[00:17:40.000 --> 00:17:41.000]  我不會再在背後
[00:17:41.000 --> 00:17:42.000]  在心裡面
[00:17:42.000 --> 00:17:45.000]  其實我覺得你是有問題多過我
[00:17:45.000 --> 00:17:48.000]  其實我覺得你又不行多過我
[00:17:48.000 --> 00:17:49.000]  你來指責我
[00:17:49.000 --> 00:17:51.000]  就是這些位置
[00:17:51.000 --> 00:17:52.000]  我不知道你有沒有
[00:17:52.000 --> 00:17:54.000]  很多時候我們第一下
[00:17:54.000 --> 00:17:55.000]  不會好像私人那樣說
[00:17:55.000 --> 00:17:57.000]  哇 神啊 你責備我
[00:17:57.000 --> 00:17:59.000]  簡直是謝謝你 讚美你
[00:17:59.000 --> 00:18:01.000]  我們很少
[00:18:01.000 --> 00:18:02.000]  但是我很感恩
[00:18:02.000 --> 00:18:03.000]  我最近自己都學習
[00:18:03.000 --> 00:18:04.000]  就是有一個人教我
[00:18:04.000 --> 00:18:06.000]  他說如果你每一次見到自己軟弱
[00:18:06.000 --> 00:18:08.000]  你讚美聖靈
[00:18:08.000 --> 00:18:09.000]  我說讚美聖靈
