
[00:00:00.000 --> 00:00:03.340]  有時要出去報道
[00:01:23.960 --> 00:01:26.960]  但沒有什麼人
[00:01:26.960 --> 00:01:28.960]  能夠傳給他們聽
[00:01:28.960 --> 00:01:29.960]  面對著這個情況
[00:01:29.960 --> 00:01:31.960]  耶穌在地上的日子
[00:01:31.960 --> 00:01:34.960]  當時他在地上的日子不多
[00:01:34.960 --> 00:01:36.960]  那他怎麼辦呢?
[00:01:36.960 --> 00:01:40.960]  耶穌就跟他的門徒分享這個異象
[00:01:40.960 --> 00:01:43.960]  和差遣他們傳福音
[00:01:43.960 --> 00:01:44.960]  今天我們也求主
[00:01:44.960 --> 00:01:46.960]  藉著這段經文教我們
[00:01:46.960 --> 00:01:49.960]  如何承擔這個使命成為福音的使者
[00:01:49.960 --> 00:01:51.960]  所以第一點我們要看看這段經文
[00:01:51.960 --> 00:01:54.960]  大家看到嗎?
[00:01:54.960 --> 00:01:55.960]  祈禱
[00:01:55.960 --> 00:01:56.960]  38節
[00:01:56.960 --> 00:02:00.960]  所以你們當求莊稼的主
[00:02:00.960 --> 00:02:04.960]  打發工人出去收他的莊稼
[00:02:04.960 --> 00:02:08.960]  你們當求莊稼的主
[00:02:08.960 --> 00:02:11.960]  打發工人出去收莊稼
[00:02:11.960 --> 00:02:13.960]  耶穌首先挑戰門徒是做什麼呢?
[00:02:13.960 --> 00:02:16.960]  祈禱
[00:02:16.960 --> 00:02:23.960]  叫帶領收稼的主人派多些人出去
[00:02:23.960 --> 00:02:24.960]  為什麼呢?
[00:02:24.960 --> 00:02:28.960]  為什麼耶穌要叫他們祈禱呢?
[00:02:28.960 --> 00:02:29.960]  我們作為基督徒
[00:02:29.960 --> 00:02:30.960]  我們很相信
[00:02:30.960 --> 00:02:31.960]  我們很清楚知道
[00:02:31.960 --> 00:02:32.960]  祈禱
[00:02:32.960 --> 00:02:35.960]  祈禱其實就是我們求問神的心意
[00:02:35.960 --> 00:02:37.960]  我們祈禱不單只是跟神說
[00:02:37.960 --> 00:02:38.960]  神給我們這樣東西
[00:02:38.960 --> 00:02:39.960]  給我們那樣東西
[00:02:39.960 --> 00:02:41.960]  祈禱更加重要的是
[00:02:41.960 --> 00:02:43.960]  我們願意親近神
[00:02:43.960 --> 00:02:45.960]  聽聽神說的話
[00:02:45.960 --> 00:02:48.960]  看看神想我們怎樣配合祂
[00:02:48.960 --> 00:02:50.960]  祈禱
[00:02:50.960 --> 00:02:51.960]  我相信大家都很同意
[00:02:51.960 --> 00:02:52.960]  我們在座當中
[00:02:52.960 --> 00:02:53.960]  大家都很同意
[00:02:53.960 --> 00:02:56.960]  傳福音是非常重要的
[00:02:56.960 --> 00:02:57.960]  是的
[00:02:57.960 --> 00:02:59.960]  想想我們以前自己怎樣信耶穌
[00:02:59.960 --> 00:03:01.960]  怎樣得著這個救恩呢?
[00:03:01.960 --> 00:03:02.960]  就是因為有人跟我們分享
[00:03:02.960 --> 00:03:04.960]  有人帶領我們信耶穌
[00:03:04.960 --> 00:03:05.960]  我們就能得著這個救恩
[00:03:05.960 --> 00:03:07.960]  這份喜樂
[00:03:07.960 --> 00:03:09.960]  大家都很相信傳福音很重要
[00:03:09.960 --> 00:03:13.960]  我們這個世界上仍然還有很多人未信耶穌
[00:03:13.960 --> 00:03:15.960]  我們現在住的身邊的鄰居
[00:03:15.960 --> 00:03:17.960]  甚至我們的親人
[00:03:17.960 --> 00:03:19.960]  我們身邊的同學朋友
[00:03:19.960 --> 00:03:22.960]  還有很多同事未信耶穌
[00:03:22.960 --> 00:03:24.960]  真的
[00:03:24.960 --> 00:03:26.960]  真的很需要有些人去做
[00:03:26.960 --> 00:03:29.960]  但是那些人去做呢?
[00:03:29.960 --> 00:03:31.960]  可能很多時候我們都會祈禱
[00:03:31.960 --> 00:03:33.960]  我們見到很多人很需要福音
[00:03:33.960 --> 00:03:34.960]  我們會祈禱
[00:03:34.960 --> 00:03:35.960]  神啊求祢
[00:03:35.960 --> 00:03:40.960]  求祢有些人可以合適地跟他們傳福音
[00:03:40.960 --> 00:03:43.960]  但是你有沒有想過這段經文很特別
[00:03:43.960 --> 00:03:45.960]  耶穌叫這班門徒
[00:03:45.960 --> 00:03:50.960]  叫他們求那個收莊價的主
[00:03:50.960 --> 00:03:53.960]  打發工人出去收他的莊價
[00:03:53.960 --> 00:03:56.960]  耶穌第一件事就是叫他們去求
[00:03:56.960 --> 00:03:58.960]  祈禱
[00:03:58.960 --> 00:04:01.960]  祈禱是什麼呢?
[00:04:01.960 --> 00:04:03.960]  如果當我們認認真真走去神面前
[00:04:03.960 --> 00:04:04.960]  祈禱的時候
[00:04:04.960 --> 00:04:06.960]  我們見到這個需要的時候
[00:04:06.960 --> 00:04:07.960]  我們祈禱的意思就是
[00:04:07.960 --> 00:04:09.960]  我們願意打開我們的心
[00:04:09.960 --> 00:04:12.960]  開放我們自己
[00:04:12.960 --> 00:04:14.960]  神要我們怎麼去做呢?
[00:04:14.960 --> 00:04:16.960]  面對著這麼多的需要
[00:04:16.960 --> 00:04:18.960]  神想我們怎麼去配合呢?
[00:04:18.960 --> 00:04:21.960]  可能你會說有很多原因
[00:04:21.960 --> 00:04:23.960]  說不行的
[00:04:23.960 --> 00:04:24.960]  我工作很忙
[00:04:24.960 --> 00:04:25.960]  我要照顧子女
[00:04:25.960 --> 00:04:26.960]  我害怕
[00:04:26.960 --> 00:04:27.960]  我不知道怎麼做
[00:04:27.960 --> 00:04:28.960]  我害羞
[00:04:28.960 --> 00:04:31.960]  我性格不適合出去做報道
[00:04:31.960 --> 00:04:35.960]  我不懂得怎麼做
[00:04:35.960 --> 00:04:38.960]  耶穌首先是叫門徒祈禱
[00:04:38.960 --> 00:04:40.960]  預備自己的心
[00:04:40.960 --> 00:04:42.960]  弟兄姊妹
[00:04:42.960 --> 00:04:44.960]  所以當你有這些困難的時候
[00:04:44.960 --> 00:04:46.960]  或者這些難了的時候
[00:04:46.960 --> 00:04:48.960]  請你首先先祈禱
[00:04:48.960 --> 00:04:50.960]  去到神面前
[00:04:50.960 --> 00:04:52.960]  看看神怎麼帶領你
[00:04:52.960 --> 00:04:54.960]  這段經文最精彩的地方
[00:04:54.960 --> 00:04:56.960]  不是神叫我們只是祈禱
[00:04:56.960 --> 00:04:57.960]  祈完禱之後
[00:04:57.960 --> 00:04:59.960]  神真的很快行動
[00:04:59.960 --> 00:05:00.960]  在第一節
[00:05:00.960 --> 00:05:01.960]  十章第一節
[00:05:01.960 --> 00:05:02.960]  耶穌叫了十二個門徒來
[00:05:02.960 --> 00:05:03.960]  給他們權柄
[00:05:03.960 --> 00:05:06.960]  能趕逐污鬼並醫治各樣的病症
[00:05:06.960 --> 00:05:08.960]  當耶穌挑戰他們祈禱之後
[00:05:08.960 --> 00:05:11.960]  就很快地拆遣他們出去
[00:05:11.960 --> 00:05:13.960]  所以弟兄姊妹
[00:05:13.960 --> 00:05:15.960]  預備好嗎
[00:05:15.960 --> 00:05:17.960]  有時真的
[00:05:17.960 --> 00:05:20.960]  在教會裏面要推動傳福音
[00:05:20.960 --> 00:05:21.960]  不容易
[00:05:21.960 --> 00:05:23.960]  我們各人有各人的困難
[00:05:23.960 --> 00:05:25.960]  或者我們有我們的原因
[00:05:25.960 --> 00:05:27.960]  要參與的時候
[00:05:27.960 --> 00:05:30.960]  我想起有一首90年代的歌
[00:05:30.960 --> 00:05:32.960]  叫做十個救火的少年
[00:05:32.960 --> 00:05:34.960]  有沒有聽過
[00:05:34.960 --> 00:05:36.960]  有,有聽過那些
[00:05:36.960 --> 00:05:38.960]  這首應該是90年的歌
[00:05:38.960 --> 00:05:40.960]  那時我還很小
[00:05:40.960 --> 00:05:42.960]  對了
[00:05:42.960 --> 00:05:44.960]  這首歌說什麼呢
[00:05:44.960 --> 00:05:46.960]  有一場大火
[00:05:46.960 --> 00:05:49.960]  有十個青少年人
[00:05:49.960 --> 00:05:51.960]  決定他們要去
[00:05:51.960 --> 00:05:54.960]  參與救火的行動
[00:05:54.960 --> 00:05:55.960]  一開始的時候
[00:05:55.960 --> 00:05:57.960]  大家都去報名
[00:05:57.960 --> 00:05:59.960]  但有一個想起
[00:05:59.960 --> 00:06:00.960]  他報了名
[00:06:00.960 --> 00:06:01.960]  但我以前很少鍛鍊
[00:06:01.960 --> 00:06:03.960]  沒有受過訓練
[00:06:03.960 --> 00:06:05.960]  很危險的
[00:06:05.960 --> 00:06:06.960]  所以他報了名就算了
[00:06:06.960 --> 00:06:09.960]  no show
[00:06:09.960 --> 00:06:11.960]  第二個就想起自己
[00:06:11.960 --> 00:06:13.960]  哎呀
[00:06:13.960 --> 00:06:14.960]  我報了名
[00:06:14.960 --> 00:06:17.960]  但我剛剛才開始拍拖
[00:06:17.960 --> 00:06:19.960]  一個不幸燒傷了自己的臉
[00:06:19.960 --> 00:06:22.960]  我女朋友不喜歡怎麼辦
[00:06:22.960 --> 00:06:24.960]  我現在拍拖很sweet的
[00:06:24.960 --> 00:06:25.960]  還是去拍拖算了
[00:06:25.960 --> 00:06:26.960]  不要去了
[00:06:26.960 --> 00:06:29.960]  還有其他人去的
[00:06:29.960 --> 00:06:31.960]  第三個
[00:06:31.960 --> 00:06:32.960]  是媽媽叫他停
[00:06:32.960 --> 00:06:33.960]  很危險的
[00:06:33.960 --> 00:06:34.960]  不要走到那麼前線
[00:06:34.960 --> 00:06:35.960]  很多人救火的
[00:06:35.960 --> 00:06:38.960]  不用你去的
[00:06:38.960 --> 00:06:39.960]  所以到集合的時候
[00:06:39.960 --> 00:06:41.960]  十個裡面只剩下七個
[00:06:41.960 --> 00:06:43.960]  七個他們聊著聊著
[00:06:43.960 --> 00:06:44.960]  有三個意見不合
[00:06:44.960 --> 00:06:47.960]  就反面走了
[00:06:47.960 --> 00:06:48.960]  剩下四個繼續討論
[00:06:48.960 --> 00:06:51.960]  如何去救這場火
[00:06:51.960 --> 00:06:52.960]  聊著聊著的時候
[00:06:52.960 --> 00:06:53.960]  有一個覺得
[00:06:53.960 --> 00:06:54.960]  不行了
[00:06:54.960 --> 00:06:55.960]  太久了
[00:06:55.960 --> 00:06:57.960]  這場火實在太大了
[00:06:57.960 --> 00:06:59.960]  他沒有信心救這場火
[00:06:59.960 --> 00:07:01.960]  然後就走了
[00:07:01.960 --> 00:07:03.960]  結果只剩下三個
[00:07:03.960 --> 00:07:04.960]  勇敢的少年
[00:07:04.960 --> 00:07:06.960]  繼續奮勇向前救火
[00:07:06.960 --> 00:07:07.960]  只可惜人手不夠
[00:07:07.960 --> 00:07:09.960]  葬身了火海
[00:07:09.960 --> 00:07:10.960]  葬身了火海之後
[00:07:10.960 --> 00:07:11.960]  還要被大眾批評
[00:07:11.960 --> 00:07:14.960]  這三個人是沒用的
[00:07:14.960 --> 00:07:17.960]  頂姐妹
[00:07:17.960 --> 00:07:21.960]  今天我們要傳揚福音
[00:07:21.960 --> 00:07:22.960]  有時候真的好像
[00:07:22.960 --> 00:07:23.960]  一個一個走開
[00:07:23.960 --> 00:07:25.960]  我們身邊
[00:07:25.960 --> 00:07:27.960]  我們要呼喚大家
[00:07:27.960 --> 00:07:28.960]  一起去參與的時候
[00:07:28.960 --> 00:07:29.960]  好像一個一個走開的時候
[00:07:29.960 --> 00:07:34.960]  我們都有十個救火少年的心
[00:07:34.960 --> 00:07:35.960]  但今天我們看到
[00:07:35.960 --> 00:07:37.960]  這個世界真是著火的
[00:07:37.960 --> 00:07:40.960]  我們很需要神的榮譽降下
[00:07:40.960 --> 00:07:41.960]  我們面對著這個世界上
[00:07:41.960 --> 00:07:44.960]  很多的危機感
[00:07:44.960 --> 00:07:45.960]  的而且確
[00:07:45.960 --> 00:07:46.960]  這個COVID-19
[00:07:46.960 --> 00:07:47.960]  令我們整個世界
[00:07:47.960 --> 00:07:49.960]  已經完全不同了
[00:07:49.960 --> 00:07:50.960]  我們對生命
[00:07:50.960 --> 00:07:52.960]  已經完全不同了
[00:07:52.960 --> 00:07:54.960]  這個世界上很多人
[00:07:54.960 --> 00:07:56.960]  很需要主
[00:07:56.960 --> 00:07:58.960]  很多人仍然未信耶穌
[00:07:58.960 --> 00:07:59.960]  你感受一下
[00:07:59.960 --> 00:08:00.960]  你看一下
[00:08:00.960 --> 00:08:03.960]  很多時候魔鬼在搶人
[00:08:03.960 --> 00:08:05.960]  如果我們不進入去
[00:08:05.960 --> 00:08:06.960]  不按神的呼召
[00:08:06.960 --> 00:08:08.960]  進入這個火場
[00:08:08.960 --> 00:08:10.960]  去盡我們的本份的時候
[00:08:10.960 --> 00:08:15.960]  很多人就被魔鬼帶走了
[00:08:15.960 --> 00:08:17.960]  弟兄姊妹
[00:08:17.960 --> 00:08:19.960]  你願不願意
[00:08:19.960 --> 00:08:22.960]  為自己去禱告
[00:08:22.960 --> 00:08:25.960]  你問一下神
[00:08:25.960 --> 00:08:28.960]  神啊 我可以怎樣去參與
[00:08:28.960 --> 00:08:31.960]  這一場的戰爭
[00:08:31.960 --> 00:08:33.960]  這個戰爭無可避免
[00:08:33.960 --> 00:08:36.960]  我們人人都會在當中
[00:08:36.960 --> 00:08:39.960]  但是你會走到最後線
[00:08:39.960 --> 00:08:42.960]  還是你願意走到前線
[00:08:42.960 --> 00:08:45.960]  為著你身邊愛的人
[00:08:45.960 --> 00:08:46.960]  為著他們能夠跟你一起
[00:08:46.960 --> 00:08:49.960]  得享福音的緣故
[00:08:49.960 --> 00:08:51.960]  奮勇向前
[00:08:51.960 --> 00:08:53.960]  耶穌挑戰你
[00:08:53.960 --> 00:08:57.960]  差派你進入戰場當中
[00:08:57.960 --> 00:09:00.960]  你願意嗎
[00:09:00.960 --> 00:09:02.960]  第二點
[00:09:02.960 --> 00:09:03.960]  三十六節
[00:09:03.960 --> 00:09:04.960]  我們再讀一次
[00:09:04.960 --> 00:09:05.960]  一二三
[00:09:05.960 --> 00:09:07.960]  他看見許多的人
[00:09:07.960 --> 00:09:09.960]  就憐憫他們
[00:09:09.960 --> 00:09:12.960]  因為他們困苦流離
[00:09:12.960 --> 00:09:15.960]  如同楊茉有目人一般
[00:09:15.960 --> 00:09:17.960]  憐憫啊 弟兄姊妹
[00:09:17.960 --> 00:09:19.960]  憐憫
[00:09:19.960 --> 00:09:21.960]  耶穌就是有很強的憐憫
[00:09:21.960 --> 00:09:24.960]  所以他不惜一切
[00:09:24.960 --> 00:09:26.960]  走進這個火場
[00:09:26.960 --> 00:09:28.960]  去拯救失散的靈魂
[00:09:28.960 --> 00:09:29.960]  憐憫
[00:09:29.960 --> 00:09:31.960]  耶穌親自走進這個世界
[00:09:31.960 --> 00:09:33.960]  走進人群當中
[00:09:33.960 --> 00:09:34.960]  成為我們的榜樣
[00:09:34.960 --> 00:09:36.960]  我們可以跟他學習他
[00:09:36.960 --> 00:09:38.960]  耶穌你看三十五節
[00:09:38.960 --> 00:09:40.960]  他真是落手落腳
[00:09:40.960 --> 00:09:41.960]  他落軀的
[00:09:41.960 --> 00:09:43.960]  他落軀去到不同地方
[00:09:43.960 --> 00:09:45.960]  真是接觸到人
[00:09:45.960 --> 00:09:47.960]  他知道人的需要
[00:09:47.960 --> 00:09:49.960]  他不是只說話
[00:09:49.960 --> 00:09:51.960]  他很知道這群困苦的人
[00:09:51.960 --> 00:09:53.960]  被擄的人
[00:09:53.960 --> 00:09:54.960]  黑眼的人
[00:09:54.960 --> 00:09:56.960]  受壓制的人
[00:09:56.960 --> 00:09:57.960]  他去到他們身邊
[00:09:57.960 --> 00:10:00.960]  跟他們同在
[00:10:00.960 --> 00:10:03.960]  今日我們的主
[00:10:03.960 --> 00:10:05.960]  亦都這樣呼召我們
[00:10:05.960 --> 00:10:07.960]  挑戰我們
[00:10:07.960 --> 00:10:08.960]  不只是躲在自己家裡
[00:10:08.960 --> 00:10:10.960]  不只是躲在我們教會
[00:10:10.960 --> 00:10:11.960]  這個崇拜
[00:10:11.960 --> 00:10:13.960]  說現在很舒服
[00:10:13.960 --> 00:10:15.960]  在這個環境
[00:10:15.960 --> 00:10:18.960]  但神是呼召我們要走出去
[00:10:18.960 --> 00:10:20.960]  這個是一個
[00:10:20.960 --> 00:10:21.960]  你們回來崇拜
[00:10:21.960 --> 00:10:22.960]  回來團契小組
[00:10:22.960 --> 00:10:24.960]  是一個撻著我們
[00:10:24.960 --> 00:10:27.960]  給我們有力量出去這個社會
[00:10:27.960 --> 00:10:29.960]  這個世界
[00:10:29.960 --> 00:10:30.960]  去為主
[00:10:30.960 --> 00:10:32.960]  為著其他的人
[00:10:32.960 --> 00:10:34.960]  一起去經歷
[00:10:34.960 --> 00:10:36.960]  我亦都再一次
[00:10:36.960 --> 00:10:37.960]  很想跟大家去分享
[00:10:37.960 --> 00:10:38.960]  我分享了很多次
[00:10:38.960 --> 00:10:40.960]  德蘭修女
[00:10:40.960 --> 00:10:42.960]  她在印度最貧窮的地方
[00:10:42.960 --> 00:10:44.960]  加爾各塔
[00:10:44.960 --> 00:10:46.960]  她救助一些很貧窮的人
[00:10:46.960 --> 00:10:49.960]  當在印度開一些很高峰會議
[00:10:49.960 --> 00:10:52.960]  怎樣拯救那些貧窮的人的時候
[00:10:52.960 --> 00:10:54.960]  要定很多政策去拯救他們的時候
[00:10:54.960 --> 00:10:56.960]  德蘭修女就沒有在那裡開會
[00:10:56.960 --> 00:10:58.960]  她走到去最窮的地方
[00:10:58.960 --> 00:11:00.960]  在一些垂死的病人
[00:11:00.960 --> 00:11:01.960]  麻風病人
[00:11:01.960 --> 00:11:02.960]  孤兒寡婦
[00:11:02.960 --> 00:11:04.960]  他們身邊去照顧他們
[00:11:04.960 --> 00:11:07.960]  分享耶穌基督的愛
[00:11:07.960 --> 00:11:09.960]  所以今日弟兄姊妹
[00:11:09.960 --> 00:11:12.960]  神是挑戰我們離開這個安殊的地區
[00:11:12.960 --> 00:11:14.960]  我們走到去身邊的人
[00:11:14.960 --> 00:11:16.960]  可能你說牧師我真的很害羞
[00:11:16.960 --> 00:11:18.960]  我很害怕不知道要說什麼
[00:11:18.960 --> 00:11:20.960]  我很害怕接觸那些陌生人
[00:11:20.960 --> 00:11:23.960]  但是至少
[00:11:23.960 --> 00:11:26.960]  你可以靠近你身邊的人的身
[00:11:26.960 --> 00:11:28.960]  你身邊還有一些人未信耶穌
[00:11:28.960 --> 00:11:30.960]  可能是你的家人
[00:11:30.960 --> 00:11:31.960]  是你的朋友
[00:11:31.960 --> 00:11:32.960]  你的同學
[00:11:32.960 --> 00:11:33.960]  你的同事
[00:11:33.960 --> 00:11:35.960]  他經常在你身邊經過
[00:11:35.960 --> 00:11:37.960]  在你身邊出現
[00:11:37.960 --> 00:11:40.960]  你就是他身邊的天使
[00:11:40.960 --> 00:11:43.960]  好好地和他相處
[00:11:43.960 --> 00:11:46.960]  把我們的信仰活出來
[00:11:46.960 --> 00:11:47.960]  用我們的口
[00:11:47.960 --> 00:11:50.960]  加上我們的生命去見證
[00:11:50.960 --> 00:11:51.960]  讓他們經歷到
[00:11:51.960 --> 00:11:52.960]  原來信神
[00:11:52.960 --> 00:11:53.960]  有神的生命
[00:11:53.960 --> 00:11:54.960]  是真的
[00:11:54.960 --> 00:11:55.960]  是好的
[00:11:55.960 --> 00:11:56.960]  是正的
[00:11:56.960 --> 00:11:58.960]  這個至少是我們可以做到的
[00:11:58.960 --> 00:12:01.960]  弟兄姊妹
[00:12:01.960 --> 00:12:03.960]  剛才說過憐憫
[00:12:03.960 --> 00:12:05.960]  憐憫一樣很重要
[00:12:05.960 --> 00:12:08.960]  因為耶穌看到他們困苦流離
[00:12:08.960 --> 00:12:12.960]  耶穌憐憫他們
[00:12:12.960 --> 00:12:13.960]  弟兄姊妹
[00:12:13.960 --> 00:12:15.960]  你見不見到你身邊的人
[00:12:15.960 --> 00:12:16.960]  其實這個世界
[00:12:16.960 --> 00:12:19.960]  他們真的很需要福音
[00:12:19.960 --> 00:12:23.960]  今天我們很有一個永生的盼望
[00:12:23.960 --> 00:12:25.960]  所以你問我
[00:12:25.960 --> 00:12:26.960]  這個世界將來怎樣
[00:12:26.960 --> 00:12:29.960]  真的不知道
[00:12:29.960 --> 00:12:30.960]  因為一個疫症已經改變了
[00:12:30.960 --> 00:12:33.960]  我們整個世界很多
[00:12:33.960 --> 00:12:35.960]  我們能不能夠
[00:12:35.960 --> 00:12:37.960]  徹底消滅這個疫症
[00:12:37.960 --> 00:12:38.960]  或者遲些會不會有
[00:12:38.960 --> 00:12:39.960]  其他的疫症出現呢
[00:12:39.960 --> 00:12:41.960]  不知道
[00:12:41.960 --> 00:12:43.960]  但我知道
[00:12:43.960 --> 00:12:46.960]  神是掌管我們的每一天
[00:12:46.960 --> 00:12:48.960]  掌管我們的未來
[00:12:48.960 --> 00:12:49.960]  還有我們有永恆
[00:12:49.960 --> 00:12:51.960]  永生的確具
[00:12:51.960 --> 00:12:53.960]  這個是我們知道的
[00:12:53.960 --> 00:12:54.960]  但你想想我們身邊的人
[00:12:54.960 --> 00:12:56.960]  很多人他們仍然都沒有
[00:12:56.960 --> 00:12:59.960]  他們仍然是失喪中
[00:12:59.960 --> 00:13:00.960]  你見不見到
[00:13:00.960 --> 00:13:02.960]  你有沒有心裡面呢
[00:13:02.960 --> 00:13:03.960]  其實我們出去傳福音
[00:13:03.960 --> 00:13:05.960]  有一種感動的
[00:13:05.960 --> 00:13:07.960]  你一開始好像很害怕
[00:13:07.960 --> 00:13:09.960]  但當你和那個人傾談的時候
[00:13:09.960 --> 00:13:10.960]  就好像我前兩天
[00:13:10.960 --> 00:13:13.960]  和一個菲律賓的人
[00:13:13.960 --> 00:13:14.960]  我告訴你
[00:13:14.960 --> 00:13:15.960]  我經常都認不出
[00:13:15.960 --> 00:13:16.960]  哪些是亞洲人
[00:13:16.960 --> 00:13:19.960]  哪些是講中文的人
[00:13:19.960 --> 00:13:21.960]  總之走過去
[00:13:21.960 --> 00:13:23.960]  他講什麼話就講什麼話
[00:13:23.960 --> 00:13:25.960]  原來那個是菲律賓講英文的
[00:13:25.960 --> 00:13:26.960]  那就講英文吧
[00:13:26.960 --> 00:13:27.960]  但一路講的時候
[00:13:27.960 --> 00:13:29.960]  見到他眉頭眼額
[00:13:29.960 --> 00:13:30.960]  他自己心底裡面
[00:13:30.960 --> 00:13:31.960]  有很多困難
[00:13:31.960 --> 00:13:32.960]  有很多不開心
[00:13:32.960 --> 00:13:33.960]  你就會很自然地
[00:13:33.960 --> 00:13:35.960]  很想關心
[00:13:35.960 --> 00:13:37.960]  雖然不能夠和他傾談很久
[00:13:37.960 --> 00:13:39.960]  但你都很想和他做朋友
[00:13:39.960 --> 00:13:40.960]  去支持他
[00:13:40.960 --> 00:13:41.960]  陪伴他
[00:13:41.960 --> 00:13:43.960]  和為他祈禱
[00:13:43.960 --> 00:13:44.960]  我很相信
[00:13:44.960 --> 00:13:45.960]  當你去接觸人的時候
[00:13:45.960 --> 00:13:46.960]  你的心裡面
[00:13:46.960 --> 00:13:47.960]  都有一份憐憫
[00:13:47.960 --> 00:13:49.960]  惻隱的心出現
[00:13:49.960 --> 00:13:51.960]  就是因為有這個憐憫的心
[00:13:51.960 --> 00:13:52.960]  才驅動我們
[00:13:52.960 --> 00:13:55.960]  繼續地去愛他們
[00:13:55.960 --> 00:13:56.960]  你問我怕不怕
[00:13:56.960 --> 00:13:58.960]  有時候我自己都害怕
[00:13:58.960 --> 00:13:59.960]  你不要看我這樣
[00:13:59.960 --> 00:14:01.960]  我的臉皮都很薄
[00:14:01.960 --> 00:14:03.960]  但我知道
[00:14:03.960 --> 00:14:04.960]  神是這樣鼓勵我們的時候
[00:14:04.960 --> 00:14:07.960]  就去吧
[00:14:07.960 --> 00:14:09.960]  最後你見到第一節
[00:14:09.960 --> 00:14:10.960]  耶穌叫了十二個門徒來
[00:14:10.960 --> 00:14:12.960]  給他們權柄
[00:14:12.960 --> 00:14:13.960]  能趕走污鬼
[00:14:13.960 --> 00:14:15.960]  並醫治各樣的病症
[00:14:15.960 --> 00:14:17.960]  原來耶穌叫我們去的時候
[00:14:17.960 --> 00:14:18.960]  他不會丟下我們
[00:14:18.960 --> 00:14:19.960]  他會和我們一起去
[00:14:19.960 --> 00:14:21.960]  每一次我們都經歷到
[00:14:21.960 --> 00:14:22.960]  好像沒有可能的事情
[00:14:22.960 --> 00:14:24.960]  就變成有可能
[00:14:24.960 --> 00:14:26.960]  你覺得別人不會停下來和你傾談
[00:14:26.960 --> 00:14:28.960]  他停下來和你傾談
[00:14:28.960 --> 00:14:30.960]  還要問你問題
[00:14:30.960 --> 00:14:32.960]  這是很多次的經歷
[00:14:32.960 --> 00:14:33.960]  你以為
[00:14:33.960 --> 00:14:35.960]  阻礙別人十分鐘
[00:14:35.960 --> 00:14:37.960]  一聽完就想走
[00:14:37.960 --> 00:14:38.960]  剛剛我和阿健
[00:14:38.960 --> 00:14:39.960]  有一個也是
[00:14:39.960 --> 00:14:40.960]  他問我
[00:14:40.960 --> 00:14:41.960]  你問完問題沒有
[00:14:41.960 --> 00:14:42.960]  我心想
[00:14:42.960 --> 00:14:43.960]  他當然嫌我煩
[00:14:43.960 --> 00:14:44.960]  原來不是
[00:14:44.960 --> 00:14:46.960]  他繼續還有問題問我們
[00:14:46.960 --> 00:14:48.960]  有些信仰的問題想問我們
[00:14:48.960 --> 00:14:50.960]  這些就是神的工作
[00:14:50.960 --> 00:14:51.960]  弟兄姊妹
[00:14:51.960 --> 00:14:52.960]  當我們出去的時候
[00:14:52.960 --> 00:14:53.960]  我覺得有時候
[00:14:53.960 --> 00:14:55.960]  我們不懂得怎樣回答別人問題
[00:14:55.960 --> 00:14:57.960]  聖靈會幫助我們
[00:14:57.960 --> 00:15:00.960]  引導我們怎樣回答他
[00:15:00.960 --> 00:15:01.960]  聖靈會讓對方
