
[00:00:00.000 --> 00:00:05.260]  剛才講的是帝國,到末世的時候我們沒有什麼帝國了
[00:08:11.600 --> 00:08:13.600]  現在經濟還不是太強
[00:08:13.600 --> 00:08:16.600]  他的國民生產總值
[00:08:16.600 --> 00:08:18.600]  他現在國民生產總值
[00:08:18.600 --> 00:08:20.600]  佔全球是第十一名
[00:08:20.600 --> 00:08:22.600]  他全球只是佔第十一名
[00:08:22.600 --> 00:08:24.600]  雖然他是第十一名
[00:08:24.600 --> 00:08:25.600]  雖然他是第十一名
[00:08:25.600 --> 00:08:27.600]  但是他的核子力量很厲害
[00:08:27.600 --> 00:08:28.600]  但是他的核子力量很強
[00:08:28.600 --> 00:08:30.600]  所以他應該在前十名了
[00:08:30.600 --> 00:08:32.600]  他其實可以前十名
[00:08:32.600 --> 00:08:36.600]  輪到2018年
[00:08:36.600 --> 00:08:37.600]  2018年
[00:08:37.600 --> 00:08:39.600]  我們八跟九這個年代
[00:08:39.600 --> 00:08:40.600]  都是不是太好的
[00:08:40.600 --> 00:08:42.600]  其實我們八和九這個年代
[00:08:42.600 --> 00:08:43.600]  都不是太好
[00:08:43.600 --> 00:08:45.600]  我們去年的話
[00:08:45.600 --> 00:08:47.600]  就很大的事情發生了
[00:08:47.600 --> 00:08:49.600]  上一年有很大的事情發生
[00:08:49.600 --> 00:08:51.600]  你看他們在歐洲
[00:08:51.600 --> 00:08:56.600]  歐洲就有俄羅斯對美國為首的
[00:08:56.600 --> 00:08:59.600]  歐盟大軍事演習
[00:08:59.600 --> 00:09:00.600]  然後就有一個
[00:09:00.600 --> 00:09:03.600]  俄羅斯對歐盟為首的大軍事演習
[00:09:03.600 --> 00:09:04.600]  主要是要對抗
[00:09:04.600 --> 00:09:06.600]  主要是一個準備的對抗
[00:09:06.600 --> 00:09:09.600]  輪到更厲害的
[00:09:09.600 --> 00:09:12.600]  就是美國的前國防部長
[00:09:12.600 --> 00:09:14.600]  美國的前國防部長
[00:09:14.600 --> 00:09:17.600]  Jim Pattis
[00:09:17.600 --> 00:09:18.600]  他這個人
[00:09:18.600 --> 00:09:20.600]  他有個外號就是瘋狗將軍
[00:09:20.600 --> 00:09:22.600]  他有個外號就是瘋狗將軍
[00:09:22.600 --> 00:09:24.600]  但是Donald Trump還說他不夠瘋
[00:09:24.600 --> 00:09:28.600]  Donald Trump說他還不夠瘋
[00:09:28.600 --> 00:09:30.600]  所以就換了一個新的國防部長
[00:09:30.600 --> 00:09:32.600]  所以就換了一個新的國防部長
[00:09:32.600 --> 00:09:34.600]  比Jim Pattis更瘋
[00:09:34.600 --> 00:09:35.600]  比Jim Pattis更瘋
[00:09:35.600 --> 00:09:37.600]  我有點擔心
[00:09:37.600 --> 00:09:39.600]  瘋人再加瘋將軍
[00:09:39.600 --> 00:09:41.600]  瘋的人再加一個瘋的將軍
[00:09:41.600 --> 00:09:42.600]  不可思議
[00:09:42.600 --> 00:09:43.600]  不可思議
[00:09:43.600 --> 00:09:44.600]  求神上帝掌握
[00:09:44.600 --> 00:09:46.600]  求神上帝掌握
[00:09:46.600 --> 00:09:47.600]  真的不好玩
[00:09:47.600 --> 00:09:48.600]  真的不是很好玩
[00:09:48.600 --> 00:09:50.600]  你說是歐洲的嗎
[00:09:50.600 --> 00:09:51.600]  你說是歐洲的嗎
[00:09:51.600 --> 00:09:52.600]  你看一下
[00:09:52.600 --> 00:09:54.600]  你看看
[00:09:54.600 --> 00:09:56.600]  東方大演習
[00:09:56.600 --> 00:09:58.600]  有一個東方大演習
[00:09:58.600 --> 00:10:01.600]  去年差不多九月十月吧
[00:10:01.600 --> 00:10:02.600]  去年九月十日左右
[00:10:02.600 --> 00:10:04.600]  三十萬大軍
[00:10:04.600 --> 00:10:05.600]  三十萬大軍
[00:10:05.600 --> 00:10:06.600]  三十萬大軍
[00:10:06.600 --> 00:10:07.600]  在中國附近
[00:10:07.600 --> 00:10:08.600]  在中國附近
[00:10:08.600 --> 00:10:09.600]  北方
[00:10:09.600 --> 00:10:10.600]  在北方
[00:10:10.600 --> 00:10:11.600]  俄羅斯演習
[00:10:11.600 --> 00:10:12.600]  在俄羅斯演習
[00:10:12.600 --> 00:10:14.600]  那我們看一下
[00:10:14.600 --> 00:10:16.600]  剛才我講了這個
[00:10:16.600 --> 00:10:19.600]  何靈詩博士所寫的
[00:10:19.600 --> 00:10:20.600]  中國的局局
[00:10:20.600 --> 00:10:21.600]  何靈詩博士所寫的
[00:10:21.600 --> 00:10:22.600]  中國的局局
[00:10:22.600 --> 00:10:23.600]  何靈詩博士所寫的
[00:10:23.600 --> 00:10:24.600]  中國的局局
[00:10:24.600 --> 00:10:25.600]  何靈詩博士所寫的
[00:10:25.600 --> 00:10:26.600]  中國局局
[00:10:26.600 --> 00:10:27.600]  何靈詩博士所寫的
[00:10:27.600 --> 00:10:28.600]  中國局局
[00:10:28.600 --> 00:10:29.600]  何靈詩博士所寫的
[00:10:29.600 --> 00:10:30.600]  中國局局
[00:10:30.600 --> 00:10:31.600]  何靈詩博士所寫的
[00:10:31.600 --> 00:10:32.600]  中國局局
[00:10:32.600 --> 00:10:33.600]  何靈詩博士所寫的
[00:10:33.600 --> 00:10:34.600]  中國局局
[00:10:34.600 --> 00:10:35.600]  何靈詩博士所寫的
[00:10:35.600 --> 00:10:36.600]  中國局局
[00:10:36.600 --> 00:10:37.600]  何靈詩博士所寫的
[00:10:37.600 --> 00:10:38.600]  中國局局
[00:10:38.600 --> 00:10:39.600]  何靈詩博士所寫的
[00:10:39.600 --> 00:10:40.600]  中國局局
[00:10:40.600 --> 00:10:46.600]  何靈詩博士所寫的
[00:10:46.600 --> 00:10:47.600]  中國局局
[00:10:47.600 --> 00:10:48.600]  何靈詩博士所寫的
[00:10:48.600 --> 00:10:49.600]  中國局局
[00:10:49.600 --> 00:10:50.600]  何靈詩博士所寫的
[00:10:50.600 --> 00:10:51.600]  中國局局
[00:10:51.600 --> 00:10:52.600]  何靈詩博士所寫的
[00:10:52.600 --> 00:10:53.600]  中國局局
[00:10:53.600 --> 00:10:54.600]  何靈詩博士所寫的
[00:10:54.600 --> 00:10:55.600]  中國局局
[00:10:55.600 --> 00:10:56.600]  何靈詩博士所寫的
[00:10:56.600 --> 00:10:57.600]  中國局局
[00:10:57.600 --> 00:10:58.600]  何靈詩博士所寫的
[00:10:58.600 --> 00:10:59.600]  中國局局
[00:10:59.600 --> 00:11:00.600]  何靈詩博士所寫的
[00:11:00.600 --> 00:11:01.600]  中國局局
[00:11:01.600 --> 00:11:02.600]  何靈詩博士所寫的
[00:11:02.600 --> 00:11:03.600]  中國局局
[00:11:03.600 --> 00:11:04.600]  何靈詩博士所寫的
[00:11:04.600 --> 00:11:05.600]  中國局局
[00:11:05.600 --> 00:11:06.600]  何靈詩博士所寫的
[00:11:06.600 --> 00:11:07.600]  中國局局
[00:11:07.600 --> 00:11:10.600]  何靈詩博士所寫的
[00:11:10.600 --> 00:11:11.600]  中國局局
[00:11:11.600 --> 00:11:12.600]  何靈詩博士所寫的
[00:11:12.600 --> 00:11:13.600]  中國局局
[00:11:13.600 --> 00:11:14.600]  何靈詩博士所寫的
[00:11:14.600 --> 00:11:15.600]  中國局局
[00:11:15.600 --> 00:11:16.600]  何靈詩博士所寫的
[00:11:16.600 --> 00:11:17.600]  中國局局
[00:11:17.600 --> 00:11:18.600]  何靈詩博士所寫的
[00:11:18.600 --> 00:11:19.600]  中國局局
[00:11:19.600 --> 00:11:20.600]  何靈詩博士所寫的
[00:11:20.600 --> 00:11:21.600]  中國局局
[00:11:21.600 --> 00:11:22.600]  何靈詩博士所寫的
[00:11:22.600 --> 00:11:23.600]  中國局局
[00:11:23.600 --> 00:11:24.600]  何靈詩博士所寫的
[00:11:24.600 --> 00:11:25.600]  中國局局
[00:11:25.600 --> 00:11:26.600]  何靈詩博士所寫的
[00:11:26.600 --> 00:11:27.600]  中國局局
[00:11:27.600 --> 00:11:28.600]  何靈詩博士所寫的
[00:11:28.600 --> 00:11:29.600]  中國局局
[00:11:29.600 --> 00:11:30.600]  何靈詩博士所寫的
[00:11:30.600 --> 00:11:31.600]  中國局局
[00:11:31.600 --> 00:11:37.600]  何靈詩博士所寫的
[00:11:37.600 --> 00:11:38.600]  中國局局
[00:11:38.600 --> 00:11:39.600]  何靈詩博士所寫的
[00:11:39.600 --> 00:11:40.600]  中國局局
[00:11:40.600 --> 00:11:41.600]  何靈詩博士所寫的
[00:11:41.600 --> 00:11:42.600]  中國局局
[00:11:42.600 --> 00:11:43.600]  何靈詩博士所寫的
[00:11:43.600 --> 00:11:44.600]  中國局局
[00:11:44.600 --> 00:11:45.600]  何靈詩博士所寫的
[00:11:45.600 --> 00:11:46.600]  中國局局
[00:11:46.600 --> 00:11:47.600]  何靈詩博士所寫的
[00:11:47.600 --> 00:11:48.600]  中國局局
[00:11:48.600 --> 00:11:49.600]  何靈詩博士所寫的
[00:11:49.600 --> 00:11:50.600]  中國局局
[00:11:50.600 --> 00:11:51.600]  何靈詩博士所寫的
[00:11:51.600 --> 00:11:52.600]  中國局局
[00:11:52.600 --> 00:11:53.600]  何靈詩博士所寫的
[00:11:53.600 --> 00:11:54.600]  中國局局
[00:11:54.600 --> 00:11:55.600]  何靈詩博士所寫的
[00:11:55.600 --> 00:11:56.600]  中國局局
[00:11:56.600 --> 00:11:57.600]  何靈詩博士所寫的
[00:11:57.600 --> 00:11:58.600]  中國局局
[00:11:58.600 --> 00:12:01.600]  何靈詩博士所寫的
[00:12:01.600 --> 00:12:02.600]  中國局局
[00:12:02.600 --> 00:12:03.600]  何靈詩博士所寫的
[00:12:03.600 --> 00:12:04.600]  中國局局
[00:12:04.600 --> 00:12:05.600]  何靈詩博士所寫的
[00:12:05.600 --> 00:12:06.600]  中國局局
[00:12:06.600 --> 00:12:07.600]  何靈詩博士所寫的
[00:12:07.600 --> 00:12:08.600]  中國局局
[00:12:08.600 --> 00:12:09.600]  何靈詩博士所寫的
[00:12:09.600 --> 00:12:10.600]  中國局局
[00:12:10.600 --> 00:12:11.600]  何靈詩博士所寫的
[00:12:11.600 --> 00:12:12.600]  中國局局
[00:12:12.600 --> 00:12:13.600]  何靈詩博士所寫的
[00:12:13.600 --> 00:12:14.600]  中國局局
[00:12:14.600 --> 00:12:15.600]  何靈詩博士所寫的
[00:12:15.600 --> 00:12:16.600]  中國局局
[00:12:16.600 --> 00:12:17.600]  何靈詩博士所寫的
[00:12:17.600 --> 00:12:18.600]  中國局局
[00:12:18.600 --> 00:12:19.600]  何靈詩博士所寫的
[00:12:19.600 --> 00:12:20.600]  中國局局
[00:12:20.600 --> 00:12:21.600]  何靈詩博士所寫的
[00:12:21.600 --> 00:12:22.600]  中國局局
[00:12:22.600 --> 00:12:28.600]  何靈詩博士所寫的
[00:12:28.600 --> 00:12:29.600]  中國局局
[00:12:29.600 --> 00:12:30.600]  何靈詩博士所寫的
[00:12:30.600 --> 00:12:31.600]  中國局局
[00:12:31.600 --> 00:12:32.600]  何靈詩博士所寫的
[00:12:32.600 --> 00:12:33.600]  中國局局
[00:12:33.600 --> 00:12:34.600]  何靈詩博士所寫的
[00:12:34.600 --> 00:12:35.600]  中國局局
[00:12:35.600 --> 00:12:36.600]  何靈詩博士所寫的
[00:12:36.600 --> 00:12:37.600]  中國局局
[00:12:37.600 --> 00:12:38.600]  何靈詩博士所寫的
[00:12:38.600 --> 00:12:39.600]  中國局局
[00:12:39.600 --> 00:12:40.600]  何靈詩博士所寫的
[00:12:40.600 --> 00:12:41.600]  中國局局
[00:12:41.600 --> 00:12:42.600]  何靈詩博士所寫的
[00:12:42.600 --> 00:12:43.600]  中國局局
[00:12:43.600 --> 00:12:44.600]  何靈詩博士所寫的
[00:12:44.600 --> 00:12:45.600]  中國局局
[00:12:45.600 --> 00:12:46.600]  何靈詩博士所寫的
[00:12:46.600 --> 00:12:47.600]  中國局局
[00:12:47.600 --> 00:12:48.600]  何靈詩博士所寫的
[00:12:48.600 --> 00:12:49.600]  中國局局
[00:12:49.600 --> 00:12:52.600]  何靈詩博士所寫的
[00:12:52.600 --> 00:12:53.600]  中國局局
[00:12:53.600 --> 00:12:54.600]  何靈詩博士所寫的
[00:12:54.600 --> 00:12:55.600]  中國局局
[00:12:55.600 --> 00:12:56.600]  何靈詩博士所寫的
[00:12:56.600 --> 00:12:57.600]  中國局局
[00:12:57.600 --> 00:12:58.600]  何靈詩博士所寫的
[00:12:58.600 --> 00:12:59.600]  中國局局
[00:12:59.600 --> 00:13:00.600]  何靈詩博士所寫的
[00:13:00.600 --> 00:13:01.600]  中國局局
[00:13:01.600 --> 00:13:02.600]  何靈詩博士所寫的
[00:13:02.600 --> 00:13:03.600]  中國局局
[00:13:03.600 --> 00:13:04.600]  何靈詩博士所寫的
[00:13:04.600 --> 00:13:05.600]  中國局局
[00:13:05.600 --> 00:13:06.600]  何靈詩博士所寫的
[00:13:06.600 --> 00:13:07.600]  中國局局
[00:13:07.600 --> 00:13:08.600]  何靈詩博士所寫的
[00:13:08.600 --> 00:13:09.600]  中國局局
[00:13:09.600 --> 00:13:10.600]  何靈詩博士所寫的
[00:13:10.600 --> 00:13:11.600]  中國局局
[00:13:11.600 --> 00:13:12.600]  何靈詩博士所寫的
[00:13:12.600 --> 00:13:13.600]  中國局局
[00:13:13.600 --> 00:13:19.600]  何靈詩博士所寫的
[00:13:19.600 --> 00:13:20.600]  中國局局
[00:13:20.600 --> 00:13:21.600]  何靈詩博士所寫的
[00:13:21.600 --> 00:13:22.600]  中國局局
[00:13:22.600 --> 00:13:23.600]  何靈詩博士所寫的
[00:13:23.600 --> 00:13:24.600]  中國局局
[00:13:24.600 --> 00:13:25.600]  何靈詩博士所寫的
[00:13:25.600 --> 00:13:26.600]  中國局局
[00:13:26.600 --> 00:13:27.600]  何靈詩博士所寫的
[00:13:27.600 --> 00:13:28.600]  中國局局
[00:13:28.600 --> 00:13:29.600]  何靈詩博士所寫的
[00:13:29.600 --> 00:13:30.600]  中國局局
[00:13:30.600 --> 00:13:31.600]  何靈詩博士所寫的
[00:13:31.600 --> 00:13:32.600]  中國局局
[00:13:32.600 --> 00:13:33.600]  何靈詩博士所寫的
[00:13:33.600 --> 00:13:34.600]  中國局局
[00:13:34.600 --> 00:13:35.600]  何靈詩博士所寫的
[00:13:35.600 --> 00:13:36.600]  中國局局
[00:13:36.600 --> 00:13:37.600]  何靈詩博士所寫的
[00:13:37.600 --> 00:13:38.600]  中國局局
[00:13:38.600 --> 00:13:39.600]  何靈詩博士所寫的
[00:13:39.600 --> 00:13:40.600]  中國局局
[00:13:40.600 --> 00:13:43.600]  何靈詩博士所寫的
[00:13:43.600 --> 00:13:44.600]  中國局局
[00:13:44.600 --> 00:13:45.600]  何靈詩博士所寫的
[00:13:45.600 --> 00:13:46.600]  中國局局
[00:13:46.600 --> 00:13:47.600]  何靈詩博士所寫的
[00:13:47.600 --> 00:13:48.600]  中國局局
[00:13:48.600 --> 00:13:49.600]  何靈詩博士所寫的
[00:13:49.600 --> 00:13:50.600]  中國局局
[00:13:50.600 --> 00:13:51.600]  何靈詩博士所寫的
[00:13:51.600 --> 00:13:52.600]  中國局局
[00:13:52.600 --> 00:13:53.600]  何靈詩博士所寫的
[00:13:53.600 --> 00:13:54.600]  中國局局
[00:13:54.600 --> 00:13:55.600]  何靈詩博士所寫的
[00:13:55.600 --> 00:13:56.600]  中國局局
[00:13:56.600 --> 00:13:57.600]  何靈詩博士所寫的
[00:13:57.600 --> 00:13:58.600]  中國局局
[00:13:58.600 --> 00:13:59.600]  何靈詩博士所寫的
[00:13:59.600 --> 00:14:00.600]  中國局局
[00:14:00.600 --> 00:14:01.600]  何靈詩博士所寫的
[00:14:01.600 --> 00:14:02.600]  中國局局
[00:14:02.600 --> 00:14:03.600]  何靈詩博士所寫的
[00:14:03.600 --> 00:14:04.600]  中國局局
[00:14:04.600 --> 00:14:10.600]  何靈詩博士所寫的
[00:14:10.600 --> 00:14:11.600]  中國局局
[00:14:11.600 --> 00:14:12.600]  何靈詩博士所寫的
[00:14:12.600 --> 00:14:13.600]  中國局局
[00:14:13.600 --> 00:14:14.600]  何靈詩博士所寫的
[00:14:14.600 --> 00:14:15.600]  中國局局
[00:14:15.600 --> 00:14:16.600]  何靈詩博士所寫的
[00:14:16.600 --> 00:14:17.600]  中國局局
[00:14:17.600 --> 00:14:18.600]  何靈詩博士所寫的
[00:14:18.600 --> 00:14:19.600]  中國局局
[00:14:19.600 --> 00:14:20.600]  何靈詩博士所寫的
[00:14:20.600 --> 00:14:21.600]  中國局局
[00:14:21.600 --> 00:14:22.600]  何靈詩博士所寫的
[00:14:22.600 --> 00:14:23.600]  中國局局
[00:14:23.600 --> 00:14:24.600]  何靈詩博士所寫的
[00:14:24.600 --> 00:14:25.600]  中國局局
[00:14:25.600 --> 00:14:26.600]  何靈詩博士所寫的
[00:14:26.600 --> 00:14:27.600]  中國局局
[00:14:27.600 --> 00:14:28.600]  何靈詩博士所寫的
[00:14:28.600 --> 00:14:29.600]  中國局局
[00:14:29.600 --> 00:14:30.600]  何靈詩博士所寫的
[00:14:30.600 --> 00:14:31.600]  中國局局
[00:14:31.600 --> 00:14:34.600]  何靈詩博士所寫的
[00:14:34.600 --> 00:14:35.600]  中國局局
[00:14:35.600 --> 00:14:36.600]  何靈詩博士所寫的
[00:14:36.600 --> 00:14:37.600]  中國局局
[00:14:37.600 --> 00:14:38.600]  何靈詩博士所寫的
[00:14:38.600 --> 00:14:39.600]  中國局局
[00:14:39.600 --> 00:14:40.600]  何靈詩博士所寫的
[00:14:40.600 --> 00:14:41.600]  中國局局
[00:14:41.600 --> 00:14:42.600]  何靈詩博士所寫的
[00:14:42.600 --> 00:14:43.600]  中國局局
[00:14:43.600 --> 00:14:44.600]  何靈詩博士所寫的
[00:14:44.600 --> 00:14:45.600]  中國局局
[00:14:45.600 --> 00:14:46.600]  何靈詩博士所寫的
[00:14:46.600 --> 00:14:47.600]  中國局局
[00:14:47.600 --> 00:14:48.600]  何靈詩博士所寫的
[00:14:48.600 --> 00:14:49.600]  中國局局
[00:14:49.600 --> 00:14:50.600]  何靈詩博士所寫的
[00:14:50.600 --> 00:14:51.600]  中國局局
[00:14:51.600 --> 00:14:52.600]  何靈詩博士所寫的
[00:14:52.600 --> 00:14:53.600]  中國局局
[00:14:53.600 --> 00:14:54.600]  何靈詩博士所寫的
[00:14:54.600 --> 00:14:55.600]  中國局局
[00:14:55.600 --> 00:15:01.600]  何靈詩博士所寫的
[00:15:01.600 --> 00:15:02.600]  中國局局
[00:15:02.600 --> 00:15:03.600]  何靈詩博士所寫的
[00:15:03.600 --> 00:15:04.600]  中國局局
[00:15:04.600 --> 00:15:05.600]  何靈詩博士所寫的
[00:15:05.600 --> 00:15:06.600]  中國局局
