
[00:00:00.000 --> 00:00:02.980]  我們心願每一位弟兄姊妹
[00:03:06.600 --> 00:03:08.700]  而蒙恩得救的基督徒
[00:03:08.700 --> 00:03:13.500]  所當做出生命的回應
[00:03:13.500 --> 00:03:15.100]  另一方面我們又看到
[00:03:15.100 --> 00:03:18.800]  這個是經文的上半
[00:03:18.800 --> 00:03:21.000]  直接的上半段
[00:03:21.000 --> 00:03:23.000]  就是說我們不單是看十一章
[00:03:23.000 --> 00:03:24.700]  我們看近一點
[00:03:24.700 --> 00:03:26.500]  這個十二章一至二節
[00:03:26.500 --> 00:03:28.400]  剛剛在它上面的
[00:03:28.400 --> 00:03:31.900]  是十一章三十三到三十六節
[00:03:31.900 --> 00:03:35.000]  你留意這個是一個Doxology
[00:03:35.000 --> 00:03:36.600]  就是一個榮耀頌
[00:03:36.600 --> 00:03:38.700]  是說到神自己的榮耀
[00:03:38.700 --> 00:03:41.100]  所以你留意這段經文的時候
[00:03:41.100 --> 00:03:42.700]  我們一起讀好嗎
[00:03:42.700 --> 00:03:44.100]  預備起
[00:03:44.100 --> 00:03:46.500]  心在神的豐富
[00:03:46.500 --> 00:03:48.500]  智慧和知識
[00:03:48.500 --> 00:03:51.200]  他的判斷何其難測
[00:03:51.200 --> 00:03:53.900]  他的忠職何其難尋
[00:03:53.900 --> 00:03:55.800]  誰知道主的心
[00:03:55.800 --> 00:03:58.200]  誰作過他的謀事
[00:03:58.200 --> 00:04:00.000]  誰先給了他
[00:04:00.000 --> 00:04:02.400]  使他後來償還呢
[00:04:02.400 --> 00:04:05.300]  因為萬有都事本於他
[00:04:05.300 --> 00:04:06.400]  倚靠他
[00:04:06.400 --> 00:04:07.600]  貴於他
[00:04:07.600 --> 00:04:09.800]  願榮耀歸給他
[00:04:09.800 --> 00:04:11.200]  直到永遠
[00:04:11.200 --> 00:04:12.500]  阿們
[00:04:12.500 --> 00:04:14.900]  這段經文特別的地方
[00:04:14.900 --> 00:04:18.500]  就是他將豐富智慧和知識
[00:04:18.500 --> 00:04:21.100]  去用一段的解釋
[00:04:21.100 --> 00:04:23.500]  去說出來去形容出來
[00:04:23.500 --> 00:04:24.800]  神的豐富
[00:04:24.800 --> 00:04:26.400]  就是三十五節裡面說
[00:04:26.400 --> 00:04:28.200]  誰是給了他
[00:04:28.200 --> 00:04:29.500]  然後後來償還呢
[00:04:29.500 --> 00:04:31.200]  他是一個豐富的主
[00:04:31.200 --> 00:04:33.300]  他是一個萬有之主
[00:04:33.300 --> 00:04:36.500]  他不需要人償還任何的東西
[00:04:36.500 --> 00:04:38.200]  我記不記得上個月
[00:04:38.200 --> 00:04:41.700]  和大家分享到憐憫貧窮人的
[00:04:41.700 --> 00:04:43.100]  就是什麼
[00:04:43.100 --> 00:04:45.300]  謝給耶和華
[00:04:45.300 --> 00:04:47.200]  所以神不需要我們
[00:04:47.200 --> 00:04:48.900]  但是神竟然說
[00:04:48.900 --> 00:04:51.400]  用這個方式
[00:04:51.400 --> 00:04:53.200]  讓我們去蒙恩
[00:04:53.200 --> 00:04:54.500]  所以我們又看到
[00:04:54.500 --> 00:04:57.100]  在這段經文裡面的智慧是什麼
[00:04:57.100 --> 00:04:59.600]  智慧就是三十四節所說的
[00:04:59.600 --> 00:05:01.400]  誰知道主的心
[00:05:01.400 --> 00:05:04.900]  誰作過他的謀事
[00:05:04.900 --> 00:05:06.000]  沒錯
[00:05:06.000 --> 00:05:08.400]  沒有人知道主的心是怎麼想的
[00:05:08.400 --> 00:05:11.700]  沒有人要為神出謀獻策的
[00:05:11.700 --> 00:05:13.800]  因為祂是智慧的源頭
[00:05:13.800 --> 00:05:16.100]  祂是最高智慧
[00:05:16.100 --> 00:05:17.300]  同樣
[00:05:17.300 --> 00:05:20.600]  我們的神是一個充滿知識的神
[00:05:20.600 --> 00:05:22.600]  所以你看到三十三下半節
[00:05:22.600 --> 00:05:25.500]  祂說祂的判斷何其難測
[00:05:25.500 --> 00:05:29.300]  祂的蹤跡何其難尋
[00:05:29.300 --> 00:05:30.500]  兄弟姐妹
[00:05:30.500 --> 00:05:32.300]  當我們認識我們的神
[00:05:32.300 --> 00:05:34.100]  是哪一位的時候
[00:05:34.100 --> 00:05:37.600]  我們的心真的不能不去讚嘆
[00:05:37.600 --> 00:05:39.100]  真的驚訝
[00:05:39.100 --> 00:05:40.100]  祂是豐富
[00:05:40.100 --> 00:05:41.200]  祂是智慧
[00:05:41.200 --> 00:05:42.700]  祂是知識
[00:05:42.700 --> 00:05:44.900]  所以今天我們這群熟悉祂的兒女
[00:05:44.900 --> 00:05:46.700]  來到祂面前的時候
[00:05:46.700 --> 00:05:48.300]  我們要重讚祂
[00:05:48.300 --> 00:05:50.800]  我們要將一切榮耀歸給祂
[00:05:50.800 --> 00:05:53.600]  讓我們一起有禱告
[00:05:53.600 --> 00:05:54.300]  慈愛天父
[00:05:54.300 --> 00:05:56.700]  我們願意今天這個訊息
[00:05:56.700 --> 00:06:01.700]  不單止是對孩子一個很重要的提醒、勉勵
[00:06:01.700 --> 00:06:03.900]  更加成為我們每一位弟兄姐妹
[00:06:03.900 --> 00:06:06.700]  生命裡面的指標
[00:06:06.700 --> 00:06:11.500]  就是主,我們願意一生去服侍祢
[00:06:11.500 --> 00:06:16.900]  因為祢是那位配得我們將全人投入服侍的主
[00:06:16.900 --> 00:06:20.400]  不是因為我們在服侍的過程裡面
[00:06:20.400 --> 00:06:21.800]  有什麼利益
[00:06:21.800 --> 00:06:22.900]  有什麼好處
[00:06:22.900 --> 00:06:25.100]  有什麼人的稱讚
[00:06:25.100 --> 00:06:30.200]  因為我們是單單因為祢而去服侍祢
[00:06:30.200 --> 00:06:32.200]  就願意我們的服侍
[00:06:32.200 --> 00:06:34.900]  不單止是成為我們的祝福
[00:06:34.900 --> 00:06:38.900]  也因為我們的服侍去祝福我們身邊的人
[00:06:38.900 --> 00:06:40.100]  天父我們讚美祢
[00:06:40.100 --> 00:06:41.200]  感謝祢
[00:06:41.200 --> 00:06:43.000]  月立垂聽我們的禱告
[00:06:43.000 --> 00:06:45.400]  奉基督寶貴名字祈求
[00:06:45.400 --> 00:06:47.100]  阿門
[00:06:47.100 --> 00:06:50.800]  回到第十二章第一節的地方
[00:06:50.800 --> 00:06:54.000]  我們保羅在這裡說到神的慈悲
[00:06:54.000 --> 00:06:56.300]  我以神的慈悲來勸你們
[00:06:56.300 --> 00:06:59.800]  這個勸字是一個很特別的說法
[00:06:59.800 --> 00:07:04.000]  就是很懇求你去接受的意思
[00:07:04.000 --> 00:07:05.300]  勸你們什麼呢
[00:07:05.300 --> 00:07:08.700]  勸你們以神的慈悲勸你們
[00:07:08.700 --> 00:07:10.200]  什麼叫神的慈悲呢
[00:07:10.200 --> 00:07:15.600]  就是神藉著福音在我們生命中成就的救恩
[00:07:15.600 --> 00:07:17.700]  就好像剛才我們所說的
[00:07:17.700 --> 00:07:23.000]  一個被神定罪而落在神的審判和刑罰之下的罪人
[00:07:23.000 --> 00:07:24.900]  因為基督耶穌的救贖
[00:07:24.900 --> 00:07:28.700]  單單這樣因信基督而得以稱義
[00:07:28.700 --> 00:07:31.800]  得蒙拯救與神和好
[00:07:31.800 --> 00:07:34.800]  又因著聖靈脫離罪的權勢
[00:07:34.800 --> 00:07:36.500]  不再屬於肉體
[00:07:36.500 --> 00:07:40.300]  並且順從聖靈而成就神的義
[00:07:40.300 --> 00:07:41.400]  不單是這樣
[00:07:41.400 --> 00:07:44.000]  藉著神對以色列的揀選
[00:07:44.000 --> 00:07:47.700]  我們明白在基督裡面向我們所顯明的
[00:07:47.700 --> 00:07:50.100]  是出於神主權的揀選
[00:07:50.100 --> 00:07:51.600]  是沒有後悔的
[00:07:51.600 --> 00:07:53.300]  因此我們所蒙的救恩
[00:07:53.300 --> 00:07:58.000]  在基督裡面永遠是堅定是穩固的
[00:07:58.000 --> 00:08:02.300]  稱義 誠性 德榮耀 讚美主
[00:08:02.300 --> 00:08:06.300]  這個也是保羅用一個慈悲這個字
[00:08:06.300 --> 00:08:09.500]  慈悲這個字是一個眾數的名詞
[00:08:09.500 --> 00:08:11.300]  Mercies
[00:08:11.300 --> 00:08:12.200]  這樣的原因
[00:08:12.200 --> 00:08:17.900]  因為神為我們所作的是太豐富
[00:08:17.900 --> 00:08:20.300]  因為明白神這樣的慈悲
[00:08:20.300 --> 00:08:23.200]  保羅就勸我們這群蒙恩的基督徒
[00:08:23.200 --> 00:08:25.700]  我們稱為弟兄們
[00:08:25.700 --> 00:08:28.700]  當然這裡包括姐妹們
[00:08:28.700 --> 00:08:30.600]  弟兄姐妹們
[00:08:30.600 --> 00:08:32.300]  無論他是猶太人
[00:08:32.300 --> 00:08:33.700]  無論他是外邦人
[00:08:33.700 --> 00:08:36.500]  因蒙這個神的慈悲
[00:08:36.500 --> 00:08:38.900]  我們都成為主裡面的弟兄姐妹
[00:08:38.900 --> 00:08:40.600]  所做出的是應當
[00:08:40.600 --> 00:08:43.600]  就是以此所蒙的慈悲
[00:08:43.600 --> 00:08:46.900]  相稱的回應
[00:08:46.900 --> 00:08:50.500]  這段經文我們熟悉的地方就是因為
[00:08:50.500 --> 00:08:56.100]  我們要將身體獻上 當作活祭
[00:08:56.100 --> 00:09:00.400]  很多時候你留意身體獻上
[00:09:00.400 --> 00:09:01.700]  有一個意思的
[00:09:01.700 --> 00:09:04.400]  身體很特別的地方就是
[00:09:04.400 --> 00:09:07.400]  原來在羅馬書其他地方講到身體的時候
[00:09:07.400 --> 00:09:11.000]  多數都是講到負面的意思
[00:09:11.000 --> 00:09:12.600]  將身體獻上
[00:09:12.600 --> 00:09:16.600]  就是將我們身體的用途作出一個改變
[00:09:16.600 --> 00:09:19.200]  在羅馬書六章十三節說
[00:09:19.200 --> 00:09:22.100]  不要將你們的肢體獻給罪
[00:09:22.100 --> 00:09:24.800]  作不義的工具
[00:09:24.800 --> 00:09:27.100]  就是說我們未認識神之前
[00:09:27.100 --> 00:09:29.300]  我們的身體 我們的肢體
[00:09:29.300 --> 00:09:31.400]  就獻給罪
[00:09:31.400 --> 00:09:34.000]  我們就服在罪的權勢之下
[00:09:34.000 --> 00:09:38.600]  我們不得不去做一些抵擋神的事情
[00:09:38.600 --> 00:09:44.300]  我們不得不去抵抗神自己
[00:09:44.300 --> 00:09:45.600]  所以這裡聖經說
[00:09:45.600 --> 00:09:46.900]  我們獻給了罪
[00:09:46.900 --> 00:09:48.800]  因為我們在罪的權勢之下
[00:09:48.800 --> 00:09:51.300]  我們作了一個不義的工具
[00:09:51.300 --> 00:09:52.500]  我們所作所行
[00:09:52.500 --> 00:09:56.200]  其實都在罪的控制之下
[00:09:56.200 --> 00:09:57.700]  但是當我們蒙恩之後
[00:09:57.700 --> 00:09:59.800]  我們在神的慈悲之下
[00:09:59.800 --> 00:10:02.000]  我們能夠得以改變
[00:10:02.000 --> 00:10:05.200]  禱要像從死裡中活著的人
[00:10:05.200 --> 00:10:07.400]  將自己獻給神
[00:10:07.400 --> 00:10:10.500]  並且將你們的肢體獻給神
[00:10:10.500 --> 00:10:13.000]  作義的器具
[00:10:13.000 --> 00:10:15.000]  你留意這裡有兩個步驟
[00:10:15.000 --> 00:10:18.200]  就是先將自己獻給神
[00:10:18.200 --> 00:10:19.800]  然後就將我們的身體
[00:10:19.800 --> 00:10:22.800]  我們的肢體獻給神
[00:10:22.800 --> 00:10:25.300]  這裡你留意的地方
[00:10:25.300 --> 00:10:29.000]  就是發現我們不單止心裡說
[00:10:29.000 --> 00:10:31.100]  哎呀 我要獻情給神
[00:10:31.100 --> 00:10:32.500]  我要獻給神
[00:10:32.500 --> 00:10:34.500]  是我們的身體
[00:10:34.500 --> 00:10:36.300]  所以你可以這樣說
[00:10:36.300 --> 00:10:40.300]  今天我們所獻上的這個制
[00:10:40.300 --> 00:10:42.700]  不單止是說我頭腦上
[00:10:42.700 --> 00:10:43.900]  心思上
[00:10:43.900 --> 00:10:46.300]  更加是說我的行動上
[00:10:46.300 --> 00:10:50.700]  一起將我們的身心獻給我們的神
[00:10:50.700 --> 00:10:52.700]  不單止獻心
[00:10:52.700 --> 00:10:56.000]  也要獻身
[00:10:56.000 --> 00:10:57.300]  所以我們看到
[00:10:57.300 --> 00:11:02.500]  這是神給我們的活祭的意思
[00:11:02.500 --> 00:11:04.500]  保羅這個祭
[00:11:04.500 --> 00:11:06.700]  聖經說它是一個活的祭
[00:11:06.700 --> 00:11:08.400]  是一個聖潔
[00:11:08.400 --> 00:11:11.600]  是一個神所喜悅的祭
[00:11:11.600 --> 00:11:16.400]  我們怎樣去看這個活祭呢
[00:11:16.400 --> 00:11:19.500]  活祭就是一個活的祭
[00:11:19.500 --> 00:11:22.100]  活的祭就是一個Alive
[00:11:22.100 --> 00:11:23.400]  就是我們整個人
[00:11:23.400 --> 00:11:26.700]  生命裡都能夠去
[00:11:26.700 --> 00:11:29.200]  踴躍在神的面前
[00:11:29.200 --> 00:11:31.900]  聖經裡說到祭
[00:11:31.900 --> 00:11:35.200]  在舊約裡大家都聽過梵祭
[00:11:35.200 --> 00:11:43.900]  梵祭就是祭神將他內臟裡的器官拿出來之後
[00:11:43.900 --> 00:11:46.800]  他全然獻上
[00:11:46.800 --> 00:11:49.400]  在舊約裡那些祭物
[00:11:49.400 --> 00:11:53.000]  神最喜歡的就是他的脂油
[00:11:53.000 --> 00:11:55.600]  今天我們很怕肥膏
[00:11:55.600 --> 00:11:58.200]  所以將那些膏拿出來
[00:11:58.200 --> 00:11:59.800]  但是在舊約裡
[00:11:59.800 --> 00:12:02.200]  那些膏油才是最好的
[00:12:02.200 --> 00:12:04.400]  因為那些膏油燃燒的時候
[00:12:04.400 --> 00:12:06.900]  會產生那種香氣
[00:12:06.900 --> 00:12:08.900]  所以在舊約的祭裡
[00:12:08.900 --> 00:12:12.900]  我們一定要先將那個祭物殺死
[00:12:12.900 --> 00:12:14.300]  流出它的血
[00:12:14.300 --> 00:12:18.100]  然後我們才可以將這個祭獻呈給神
[00:12:18.100 --> 00:12:19.500]  但是我們看到
[00:12:19.500 --> 00:12:21.500]  今天保羅提醒我們
[00:12:21.500 --> 00:12:23.500]  要獻上一個活的祭
[00:12:23.500 --> 00:12:24.300]  Alive
[00:12:24.300 --> 00:12:25.500]  就是我們整個人
[00:12:25.500 --> 00:12:28.600]  不是再流血死亡
[00:12:28.600 --> 00:12:32.100]  這個祭是成為一個活的祭
[00:12:32.100 --> 00:12:33.900]  這個活的祭代表了什麼呢
[00:12:33.900 --> 00:12:37.400]  這個活祭是代表了我們屬靈的警方
[00:12:37.400 --> 00:12:39.300]  代表了我們的行動
[00:12:39.300 --> 00:12:42.000]  是基督裡面與神
[00:12:42.000 --> 00:12:44.700]  向神而活
[00:12:44.700 --> 00:12:47.300]  聖經裡面有兩個活祭的例子
[00:12:47.300 --> 00:12:49.500]  一個在舊約 一個在新約
[00:12:49.500 --> 00:12:51.500]  第一個例子就是以撒
[00:12:51.500 --> 00:12:53.000]  大家記不記得
[00:12:53.000 --> 00:12:58.800]  亞伯拉罕為他的愛子以撒獻上給神
[00:12:58.800 --> 00:13:01.000]  他最初想著要殺死以撒
[00:13:01.000 --> 00:13:03.500]  去當繁祭完全獻給神
[00:13:03.500 --> 00:13:06.300]  但是最後神叫他不要下手
[00:13:06.300 --> 00:13:08.700]  因為神為他預備了羊羔
[00:13:08.700 --> 00:13:10.700]  以致他可以獻給神
[00:13:10.700 --> 00:13:13.200]  所以以撒有沒有死呢
[00:13:13.200 --> 00:13:15.000]  以撒沒有死
[00:13:15.000 --> 00:13:17.900]  所以他的生命就可以成為一個活的祭
[00:13:17.900 --> 00:13:20.200]  因為最初他想著
[00:13:20.200 --> 00:13:24.200]  一定要將以撒獻給神
[00:13:24.200 --> 00:13:27.700]  亞伯拉罕這個行動告訴我們
[00:13:27.700 --> 00:13:30.700]  他甘願將他最愛的以撒
[00:13:30.700 --> 00:13:34.900]  以行動將他帶到祭壇之上
[00:13:34.900 --> 00:13:38.900]  根本就是已經是一個獻祭的心
[00:13:38.900 --> 00:13:43.300]  但是天父有他的計劃
[00:13:43.300 --> 00:13:48.600]  他不要以撒整個人的生命去燒
[00:13:48.600 --> 00:13:53.300]  他卻為他們預備一個羊羔去替代
[00:13:53.300 --> 00:13:56.600]  當然在另一個新約裡面的活祭
[00:13:56.600 --> 00:13:59.300]  就是講到耶穌基督他自己
[00:13:59.300 --> 00:14:02.400]  因為他真是死在十字架上
[00:14:02.400 --> 00:14:04.400]  他真是埋葬
[00:14:04.400 --> 00:14:06.600]  但是很特別很奇妙的
[00:14:06.600 --> 00:14:09.300]  就是耶穌在三天之後復活
[00:14:09.300 --> 00:14:10.900]  所以他復活之後
[00:14:10.900 --> 00:14:15.300]  他就成為無罪的羔羊
[00:14:15.300 --> 00:14:17.800]  因為他一次性的獻上
[00:14:17.800 --> 00:14:22.400]  所有世人都因為他的獻上得著拯救
[00:14:22.400 --> 00:14:25.000]  所以他是神的羔羊
[00:14:25.000 --> 00:14:27.200]  他是那位祭司
[00:14:27.200 --> 00:14:29.300]  是帶領我們去到神的面前
[00:14:29.300 --> 00:14:32.800]  所以活祭是有板給我們看的
[00:14:32.800 --> 00:14:35.000]  舊約就是以撒
[00:14:35.000 --> 00:14:39.300]  新約就是我們的主耶穌基督
[00:14:39.300 --> 00:14:43.100]  所以羅馬書第六章十一節告訴我們
[00:14:43.100 --> 00:14:48.400]  這個活祭是我們要看自己對罪是死的
[00:14:48.400 --> 00:14:50.000]  在基督耶穌裡面
[00:14:50.000 --> 00:14:53.000]  卻是從死人中復活的人
[00:14:53.000 --> 00:14:54.400]  在基督耶穌裡面
[00:14:54.400 --> 00:14:56.700]  我們卻是活的人
[00:14:56.700 --> 00:14:59.600]  我們卻是活的人
[00:14:59.600 --> 00:15:01.000]  我們真是死了
[00:15:01.000 --> 00:15:03.400]  我們就是向罪而死
[00:15:03.400 --> 00:15:06.900]  我們再不受罪的權勢去嚇管
[00:15:06.900 --> 00:15:10.100]  但是同樣我們對神是活的
[00:15:10.100 --> 00:15:13.000]  我們對神是活的
[00:15:13.000 --> 00:15:14.600]  弟兄姊妹
[00:15:14.600 --> 00:15:18.500]  另一方面他不單止說這個是活的祭
[00:15:18.500 --> 00:15:21.600]  這是一個聖潔的祭
[00:15:21.600 --> 00:15:23.700]  聖潔的祭換句話說
[00:15:23.700 --> 00:15:27.100]  就是一個完全分別出來歸給神的祭
[00:15:27.100 --> 00:15:30.100]  這個是只為神而活的祭
[00:15:30.100 --> 00:15:33.600]  這個祭是單單獻給神的
[00:15:33.600 --> 00:15:37.000]  這個祭同樣是神所喜悅的
[00:15:37.000 --> 00:15:40.500]  就是照神所喜悅的旨意而活的
[00:15:40.500 --> 00:15:41.600]  剛才我說過
[00:15:41.600 --> 00:15:45.300]  這個獻祭就是想起神所喜悅的
[00:15:45.300 --> 00:15:50.000]  就是舊約那個祭產生的輕香之氣的祭
[00:15:50.000 --> 00:15:54.400]  今天神不會將我們放在祭壇裏面笑了我們
[00:15:54.400 --> 00:15:57.000]  然後說要獻祭給神
[00:15:57.000 --> 00:16:00.000]  但是神卻會將我們的生命
[00:16:00.000 --> 00:16:04.000]  讓我們發出一個基督的香氣
[00:16:04.000 --> 00:16:05.700]  令到身邊周圍的人
[00:16:05.700 --> 00:16:09.300]  能夠感受到神真是在我們的生命裏面
[00:16:09.300 --> 00:16:12.000]  作了奇妙特別的事情
[00:16:12.000 --> 00:16:14.000]  因此我們每一個基督徒的奉獻
[00:16:14.000 --> 00:16:17.300]  是真是一個完全的奉獻
[00:16:17.300 --> 00:16:20.300]  不是一個有殘疾或者瑕疵的奉獻
[00:16:20.300 --> 00:16:23.900]  這個奉獻必須是完全和全然的
[00:16:23.900 --> 00:16:25.500]  一個蒙恩的基督徒
[00:16:25.500 --> 00:16:27.500]  如果不為主而活
[00:16:27.500 --> 00:16:30.800]  或者不全然為主而活的話
[00:16:30.800 --> 00:16:37.300]  那個就是一個不忠於我們所蒙之恩的人
[00:16:37.300 --> 00:16:40.300]  今天我們有沒有珍惜
[00:16:40.300 --> 00:16:43.600]  神給我們這個機會
[00:16:43.600 --> 00:16:46.200]  獻上這個活的祭
[00:16:46.200 --> 00:16:48.200]  這個聖潔的祭
[00:16:48.200 --> 00:16:53.200]  這個神所喜悅的祭呢?
[00:16:53.200 --> 00:16:54.900]  弟兄姊妹
[00:16:54.900 --> 00:16:59.200]  你今天究竟有沒有一個心願
[00:16:59.200 --> 00:17:03.700]  是過一個獻上活祭的生活呢?
[00:17:03.700 --> 00:17:05.400]  當我們有這個心願的時候
[00:17:05.400 --> 00:17:08.100]  不是停留在這個心裏面的願望
[00:17:08.100 --> 00:17:10.100]  更加在我們的身體裏面
[00:17:10.100 --> 00:17:13.400]  要獻給義作工具
[00:17:13.400 --> 00:17:17.100]  這個代表我們的生命同樣要帶出行動
[00:17:17.100 --> 00:17:20.800]  我們要獻出這個活祭
[00:17:20.800 --> 00:17:24.300]  第二方面我們全人獻給主的第二個步驟
[00:17:24.300 --> 00:17:29.200]  就是我們要看侍奉為理所當然
[00:17:29.200 --> 00:17:31.200]  在第一節下半節
[00:17:31.200 --> 00:17:32.700]  很簡單的
[00:17:32.700 --> 00:17:38.800]  就是你們如此侍奉乃是理所當然的
[00:17:38.800 --> 00:17:41.100]  在The Message這個譯本裏面
[00:17:41.100 --> 00:17:45.100]  他是這樣說的Embracing what God does for you
[00:17:45.100 --> 00:17:47.900]  is the best thing you can do for Him
[00:17:47.900 --> 00:17:51.600]  Embracing what God does for you
[00:17:51.600 --> 00:17:52.700]  這個是什麼意思呢?
[00:17:52.700 --> 00:17:55.200]  就是說既然在上半節裏面
[00:17:55.200 --> 00:17:58.800]  我們講到神已經將祂的慈悲
[00:17:58.800 --> 00:18:01.700]  將祂最好的救恩賜給我們的時候
[00:18:01.700 --> 00:18:06.700]  我們擁抱這些神為我們所作的一切
[00:18:06.700 --> 00:18:11.800]  我們就是一個能夠做最好的事
[00:18:11.800 --> 00:18:14.800]  去服侍去回應祂
[00:18:14.800 --> 00:18:18.400]  為什麼這個侍奉這麼重要呢?
[00:18:18.400 --> 00:18:19.400]  正如剛才所說
[00:18:19.400 --> 00:18:23.200]  這個是神對我們愛的回應
[00:18:23.200 --> 00:18:26.200]  你留意理所當然這個字
[00:18:26.200 --> 00:18:27.900]  也有一個意思
[00:18:27.900 --> 00:18:30.000]  是一個合理的服侍
[00:18:30.000 --> 00:18:33.700]  或者叫做屬靈的敬拜
[00:18:33.700 --> 00:18:37.200]  我們很少去想這個事情
[00:18:37.200 --> 00:18:40.400]  因為我們看到這個侍奉
[00:18:40.400 --> 00:18:44.600]  這個侍奉是一個屬靈的敬拜
[00:18:44.600 --> 00:18:46.800]  當我們的身體信服於主
[00:18:46.800 --> 00:18:50.700]  每一天都是一個敬拜神的經驗
[00:18:50.700 --> 00:18:53.000]  留意的 這裡所說的敬拜
[00:18:53.000 --> 00:18:55.200]  不是指我們今天坐在這個地方
[00:18:55.200 --> 00:18:57.200]  集體敬拜神
[00:18:57.200 --> 00:19:01.000]  這個敬拜是說到我們每天的日常生活
[00:19:01.000 --> 00:19:06.200]  都將整個生命獻給主
[00:19:06.200 --> 00:19:10.200]  所以我們發現有一樣東西
[00:19:10.200 --> 00:19:16.500]  如果我們的敬拜不是建立在這個奉獻上的時候
[00:19:16.500 --> 00:19:21.200]  我們都算不得是敬拜
