
[00:00:00.000 --> 00:00:03.460]  在這麼多傳記裏面,其中一個傳記是我小時候看的,
[00:03:11.800 --> 00:03:13.800]  如果昨天有來的時候你知道,
[00:03:13.800 --> 00:03:16.100]  我們昨晚是看第六章前面的部分,
[00:03:16.100 --> 00:03:20.900]  即是第一到第十四節,
[00:03:20.900 --> 00:03:26.300]  在那部分裏面,保羅帶出的訊息,
[00:03:26.300 --> 00:03:27.300]  就由這個說,
[00:03:27.300 --> 00:03:32.100]  「難道過犯多,恩典就更多?」
[00:03:32.100 --> 00:03:34.100]  因為過犯永遠不及恩典,
[00:03:34.100 --> 00:03:36.700]  神的恩典解決人一切的過犯,
[00:03:36.700 --> 00:03:40.200]  過犯不能超過恩典,
[00:03:40.200 --> 00:03:42.600]  神的恩典解決全人類,
[00:03:42.600 --> 00:03:45.500]  每一個人最深、最多的罪惡,
[00:03:45.500 --> 00:03:47.800]  都不及這個恩典。
[00:03:47.800 --> 00:03:50.200]  保羅接著在這裏將第一節說,
[00:03:50.200 --> 00:03:53.400]  「難道這樣,我們就可以繼續犯罪,
[00:03:53.400 --> 00:03:55.300]  在罪的形態裏面,
[00:03:55.300 --> 00:03:57.400]  以致恩典顯多嗎?」
[00:03:57.400 --> 00:03:58.900]  第二節說,「斷乎不可!」
[00:03:58.900 --> 00:04:00.100]  我昨天也說過,
[00:04:00.100 --> 00:04:01.800]  有另外一個翻譯說,
[00:04:01.800 --> 00:04:03.300]  「豈有此理!」
[00:04:03.300 --> 00:04:06.100]  這是強詞奪理的說法。
[00:04:06.100 --> 00:04:09.300]  接著保羅在第六章的前面部分,
[00:04:09.300 --> 00:04:12.700]  就用一個洗禮的比喻來解釋,
[00:04:12.700 --> 00:04:18.800]  我們和耶穌基督是完完全全的聯合,
[00:04:18.800 --> 00:04:22.700]  即是好像一棵植物的摺枝一樣,
[00:04:22.700 --> 00:04:24.600]  摺了上去,
[00:04:24.600 --> 00:04:30.400]  與主聯合就是整個成性生活裏面的核心,
[00:04:30.400 --> 00:04:34.000]  與主聯合,另外一個簡單的說法,
[00:04:34.000 --> 00:04:36.300]  就是In Christ,在基督裏,
[00:04:36.300 --> 00:04:38.100]  我昨天說過,
[00:04:38.100 --> 00:04:41.400]  在基督裏很明顯是保羅的神學,
[00:04:41.400 --> 00:04:43.000]  保羅的書信裏面很重要的主題,
[00:04:43.000 --> 00:04:45.700]  因為整個聖經裏面,
[00:04:45.700 --> 00:04:48.500]  其實其他人只用了兩三次,
[00:04:48.500 --> 00:04:50.500]  但在保羅的說法裏面,
[00:04:50.500 --> 00:04:52.400]  總共超過一百五十多次,
[00:04:52.400 --> 00:04:54.100]  In Christ,在基督裏,
[00:04:54.100 --> 00:05:00.100]  在基督裏,即是與主聯合的一個濃縮版,
[00:05:00.100 --> 00:05:01.000]  怎樣在基督裏呢?
[00:05:01.000 --> 00:05:02.500]  保羅就用洗禮,
[00:05:02.500 --> 00:05:05.400]  同死,同埋葬,同復活,
[00:05:05.400 --> 00:05:07.600]  來顯出這個真理。
[00:05:07.600 --> 00:05:11.000]  既然這是保羅核心的一個教導,
[00:05:11.000 --> 00:05:14.600]  所以保羅不厭其煩地在六章十五節開始,
[00:05:14.600 --> 00:05:16.100]  再說第二個比喻,
[00:05:16.100 --> 00:05:17.400]  首先是說洗禮比喻,
[00:05:17.400 --> 00:05:20.500]  現在說另一個比喻,就是奴僕的比喻,
[00:05:20.500 --> 00:05:23.600]  在十五到二十三節這段經文,
[00:05:23.600 --> 00:05:25.500]  都圍繞著第二個比喻,
[00:05:25.500 --> 00:05:30.900]  就是與主聯合,就好像奴僕的關係一樣。
[00:05:30.900 --> 00:05:34.500]  在十五節到十八節這段,即是第一段,
[00:05:34.500 --> 00:05:37.300]  保羅同樣開始的時間就這樣說,
[00:05:37.300 --> 00:05:39.600]  他說:「這卻怎麼算呢?
[00:05:39.600 --> 00:05:42.400]  我們在恩典之下,不在律法之下,
[00:05:42.400 --> 00:05:44.300]  就可以犯罪嗎?」
[00:05:44.300 --> 00:05:45.100]  你記得嗎?
[00:05:45.100 --> 00:05:47.200]  這句說話就好像六章第一節那樣,
[00:05:47.200 --> 00:05:50.100]  六章第一節說:「難道恩典當我們繼續犯罪嗎?」
[00:05:50.100 --> 00:05:51.700]  現在不是,現在反過來說,
[00:05:51.700 --> 00:05:55.300]  在恩典之下,我們不在律法之下,
[00:05:55.300 --> 00:05:57.300]  就可以犯罪嗎?
[00:05:57.300 --> 00:06:00.300]  六章一節是強調多少的問題,
[00:06:00.300 --> 00:06:03.800]  六章十五節是講本質的問題,
[00:06:03.800 --> 00:06:06.800]  本質就是如果我們從律法之下,
[00:06:06.800 --> 00:06:10.800]  律法給人感覺很多規條,很多限制,
[00:06:10.800 --> 00:06:12.100]  人沒什麼自由,
[00:06:12.100 --> 00:06:15.500]  但現在進到恩典,我們強調上帝的恩典,
[00:06:15.500 --> 00:06:19.300]  既然律法是限制,沒自由,
[00:06:19.300 --> 00:06:25.800]  那恩典的相反應該是沒限制,很多自由,
[00:06:25.800 --> 00:06:28.500]  結果可能有人會想,
[00:06:28.500 --> 00:06:30.100]  既然在恩典自由,
[00:06:30.100 --> 00:06:33.300]  自由的意思就是我想怎樣就怎樣,
[00:06:33.300 --> 00:06:36.400]  那我們可不可以繼續喜歡做我們做的事,
[00:06:36.400 --> 00:06:37.800]  包括犯罪呢?
[00:06:37.800 --> 00:06:39.700]  可以繼續犯罪呢?
[00:06:39.700 --> 00:06:41.100]  保羅第二次說,
[00:06:41.100 --> 00:06:42.400]  「斷乎不可」,
[00:06:42.400 --> 00:06:44.600]  在六章裡面第二次出現這個字眼,
[00:06:44.600 --> 00:06:47.100]  或者我再說有另一個翻譯就是,
[00:06:47.100 --> 00:06:50.100]  「豈有此理,強詞奪理」的說法,
[00:06:50.100 --> 00:06:52.900]  接著在這個設文作答之後,
[00:06:52.900 --> 00:06:56.200]  十六到十八節就講出這個真理,
[00:06:56.200 --> 00:06:58.300]  就是奴隸的真理,
[00:06:58.300 --> 00:07:01.300]  奴僕或者奴隸的真理,
[00:07:01.300 --> 00:07:03.700]  大家知道這裡說的奴僕,
[00:07:03.700 --> 00:07:06.300]  不是我們今天的工人的意思,
[00:07:06.300 --> 00:07:08.500]  是在說在二千年前,
[00:07:08.500 --> 00:07:10.800]  在一個不平等的社會制度之下,
[00:07:10.800 --> 00:07:13.700]  有奴隸這個做法,
[00:07:13.700 --> 00:07:17.100]  奴隸在羅馬帝國裡面是佔很多數的,
[00:07:17.100 --> 00:07:18.600]  甚至有人統計說,
[00:07:18.600 --> 00:07:21.100]  在整個羅馬帝國裡面,
[00:07:21.100 --> 00:07:23.200]  可能超過一半的人口,
[00:07:23.200 --> 00:07:25.400]  在那個時代裡面是奴隸,
[00:07:25.400 --> 00:07:28.000]  是相當眾多的人口,
[00:07:28.000 --> 00:07:29.700]  不過這裡有些特別的,
[00:07:29.700 --> 00:07:30.500]  第十六節說,
[00:07:30.500 --> 00:07:35.100]  「豈不曉得你們獻上自己作奴僕」,
[00:07:35.100 --> 00:07:37.500]  怎樣會獻上自己作奴僕呢?
[00:07:37.500 --> 00:07:39.300]  奴僕不是很淒涼的事,
[00:07:39.300 --> 00:07:40.500]  沒有自由的,
[00:07:40.500 --> 00:07:41.500]  沒有人喜歡做的,
[00:07:41.500 --> 00:07:44.200]  怎樣會獻上自己作奴僕呢?
[00:07:44.200 --> 00:07:46.200]  可能你有所不知,
[00:07:46.200 --> 00:07:50.900]  在一個非常窮困的環境之下,
[00:07:50.900 --> 00:07:52.800]  人為了生存,
[00:07:52.800 --> 00:07:54.600]  本來他不是奴隸,
[00:07:54.600 --> 00:07:56.700]  不過他連吃都沒得吃,
[00:07:56.700 --> 00:07:59.500]  或者他家庭裡面連吃都沒得吃,
[00:07:59.500 --> 00:08:02.300]  他唯有獻上自己,
[00:08:02.300 --> 00:08:06.100]  將自己主動的賣給一些更加有錢的人,
[00:08:06.100 --> 00:08:08.400]  願意成為他的奴隸,
[00:08:08.400 --> 00:08:11.200]  這個對我們中國人來說應該不陌生了,
[00:08:11.200 --> 00:08:13.200]  中國人裡面有些叫「賣妹仔」,
[00:08:13.200 --> 00:08:15.200]  我們大家都聽過這個字眼,
[00:08:15.200 --> 00:08:17.300]  即是說本來可能是一個自由人家,
[00:08:17.300 --> 00:08:18.300]  雖然是窮等人家,
[00:08:18.300 --> 00:08:19.200]  但都是自由的,
[00:08:19.200 --> 00:08:21.100]  不過實在太窮困了,
[00:08:21.100 --> 00:08:23.100]  沒辦法在古代社會裡面,
[00:08:23.100 --> 00:08:27.400]  就將自己賣給一個有錢人家裡面做妹仔,
[00:08:27.400 --> 00:08:29.600]  可能不是完全等於奴隸,
[00:08:29.600 --> 00:08:31.600]  不過意思是很接近的,
[00:08:31.600 --> 00:08:33.500]  這裡說用一個比喻說,
[00:08:33.500 --> 00:08:38.100]  是這個人主動的將他自己獻上,
[00:08:38.100 --> 00:08:39.500]  獻上給誰呢?
[00:08:39.500 --> 00:08:43.700]  他說你順從誰就是誰人的奴隸,
[00:08:43.700 --> 00:08:46.700]  你要跟誰就成為誰人的奴隸,
[00:08:46.700 --> 00:08:50.400]  這裡說有人將他自己獻上,
[00:08:50.400 --> 00:08:53.700]  作罪的奴僕結果就是死,
[00:08:53.700 --> 00:08:57.800]  罪的功架就是死,
[00:08:57.800 --> 00:09:01.500]  接著另一個對比,
[00:09:01.500 --> 00:09:03.700]  如果是罪的奴隸的話,
[00:09:03.700 --> 00:09:05.400]  如果你不看聖經,
[00:09:05.400 --> 00:09:07.900]  你會想想相反是什麼呢?
[00:09:07.900 --> 00:09:10.400]  本來如果用奴僕這個做比喻,
[00:09:10.400 --> 00:09:12.900]  一方面以前未認識耶穌的時間,
[00:09:12.900 --> 00:09:14.500]  在罪惡當中的時間,
[00:09:14.500 --> 00:09:15.700]  我們是罪的奴僕,
[00:09:15.700 --> 00:09:19.100]  相反應該是什麼呢?
[00:09:19.100 --> 00:09:20.200]  是什麼呢?
[00:09:20.200 --> 00:09:23.500]  很容易想就是主的奴僕,
[00:09:23.500 --> 00:09:25.600]  是主耶穌做我們主的奴僕,
[00:09:25.600 --> 00:09:27.600]  留意聖經怎麼說,
[00:09:27.600 --> 00:09:29.200]  聖經不是這麼說的,
[00:09:29.200 --> 00:09:30.400]  第十六節說,
[00:09:30.400 --> 00:09:32.000]  畫作什麼畫?
[00:09:32.000 --> 00:09:33.900]  順命的奴僕,
[00:09:33.900 --> 00:09:35.300]  你有沒有留意到?
[00:09:35.300 --> 00:09:37.500]  而且順命這個字眼,
[00:09:37.500 --> 00:09:39.200]  在第十六節的上文說,
[00:09:39.200 --> 00:09:42.200]  順從誰,就作誰的奴僕,
[00:09:42.200 --> 00:09:44.700]  似乎突出了順命這個字眼,
[00:09:44.700 --> 00:09:48.400]  然後罪的奴僕的相對,
[00:09:48.400 --> 00:09:49.900]  不是主的奴僕,
[00:09:49.900 --> 00:09:54.600]  保羅的說法是順命的奴僕,
[00:09:54.600 --> 00:09:56.000]  這個很有意思,
[00:09:56.000 --> 00:09:59.100]  保羅要提出他要說的話,
[00:09:59.100 --> 00:10:03.000]  為什麼將罪的奴僕的對比,
[00:10:03.000 --> 00:10:05.100]  不是主的奴僕,
[00:10:05.100 --> 00:10:07.700]  是順命的奴僕,
[00:10:07.700 --> 00:10:10.200]  這個正正突出了,
[00:10:10.200 --> 00:10:13.500]  什麼是罪的奴僕的意思,
[00:10:13.500 --> 00:10:16.700]  如果另一邊是順命的奴僕,
[00:10:16.700 --> 00:10:18.900]  罪的奴僕是什麼意思呢?
[00:10:18.900 --> 00:10:22.100]  就是不順命,
[00:10:22.100 --> 00:10:24.300]  我再說一次,
[00:10:24.300 --> 00:10:26.100]  保羅將罪的奴僕,
[00:10:26.100 --> 00:10:29.200]  放在順命的奴僕作對比,
[00:10:29.200 --> 00:10:32.000]  反過來用這個角度說,
[00:10:32.000 --> 00:10:34.300]  順命的奴僕相對來說,
[00:10:34.300 --> 00:10:37.900]  就表達出什麼是罪的奴僕的特徵,
[00:10:37.900 --> 00:10:43.400]  罪的奴僕的特徵就是不願意順服,
[00:10:43.400 --> 00:10:45.400]  當然說的是不願意順服神,
[00:10:45.400 --> 00:10:49.200]  不願意順服神的律,
[00:10:49.200 --> 00:10:50.500]  你就明白到,
[00:10:50.500 --> 00:10:53.900]  原來如果我們要解決罪惡,
[00:10:53.900 --> 00:10:56.200]  如果你做一個表裏一致的人,
[00:10:56.200 --> 00:10:58.900]  其實一個很核心的問題,
[00:10:58.900 --> 00:11:00.700]  我再說得淺白一點,
[00:11:00.700 --> 00:11:05.700]  就是我們究竟願不願意聽話,
[00:11:05.700 --> 00:11:08.000]  沒錯我們進入到神的角度裏面,
[00:11:08.000 --> 00:11:11.300]  但是如果我們不聽話的話,
[00:11:11.300 --> 00:11:14.900]  我們仍然是罪的奴僕,
[00:11:14.900 --> 00:11:16.900]  十七、十八節這樣說,
[00:11:16.900 --> 00:11:18.400]  感謝神,
[00:11:18.400 --> 00:11:21.900]  因為你們從前雖然作罪的奴隸,
[00:11:21.900 --> 00:11:24.200]  現今卻從心裏順服了,
[00:11:24.200 --> 00:11:26.800]  所傳給你們道理的規範,
[00:11:26.800 --> 00:11:33.000]  即是說保羅說以前這班羅馬教會的信徒,
[00:11:33.000 --> 00:11:35.000]  你們從前是作罪的奴僕,
[00:11:35.000 --> 00:11:36.500]  即是未曾認識主,
[00:11:36.500 --> 00:11:37.800]  但現在不同了,
[00:11:37.800 --> 00:11:38.800]  為什麼不同了呢?
[00:11:38.800 --> 00:11:40.500]  跟罪的相對,
[00:11:40.500 --> 00:11:41.700]  跟罪的相反,
[00:11:41.700 --> 00:11:42.500]  以前是這樣,
[00:11:42.500 --> 00:11:43.200]  現在是怎樣呢?
[00:11:43.200 --> 00:11:45.700]  現在是從心裏面順服了,
[00:11:45.700 --> 00:11:48.500]  所傳給你們道理的規範,
[00:11:48.500 --> 00:11:50.100]  這句說話可能要解釋一下,
[00:11:50.100 --> 00:11:51.500]  什麼叫道理規範呢?
[00:11:51.500 --> 00:11:52.700]  道理的無法,
[00:11:52.700 --> 00:11:55.900]  我們俄羅斯本席叫做道理無法,
[00:11:55.900 --> 00:11:59.600]  首先這個翻譯方法可能我們比較難理解,
[00:11:59.600 --> 00:12:02.100]  但現在差不多所有的中文譯本,
[00:12:02.100 --> 00:12:03.700]  包括和本修訂本,
[00:12:03.700 --> 00:12:04.900]  新漢語譯本,
[00:12:04.900 --> 00:12:06.900]  環球聖經譯本,
[00:12:06.900 --> 00:12:12.200]  大致上它們都一致地譯作教導的規範,
[00:12:12.200 --> 00:12:13.500]  譯作教導,
[00:12:13.500 --> 00:12:15.300]  不是單單指道理,
[00:12:15.300 --> 00:12:16.000]  是教導,
[00:12:16.000 --> 00:12:17.700]  很明顯那裏是講teaching,
[00:12:17.700 --> 00:12:18.900]  是講教義,
[00:12:18.900 --> 00:12:20.300]  是講神的真理,
[00:12:20.300 --> 00:12:23.300]  是教導的規範,
[00:12:23.300 --> 00:12:25.400]  即是說規範這個字,
[00:12:25.400 --> 00:12:27.600]  如果你去查一查的時間,
[00:12:27.600 --> 00:12:32.000]  你就知道就等於我們早在第二晚講的,
[00:12:32.000 --> 00:12:35.500]  亞當是基督的儒表,
[00:12:35.500 --> 00:12:36.700]  儒象,
[00:12:36.700 --> 00:12:39.200]  那個儒象就是規範這個字,
[00:12:39.200 --> 00:12:42.100]  意思就是說是一個樣板,
[00:12:42.100 --> 00:12:45.100]  其實這個字在新教聖經十多次出現裏面,
[00:12:45.100 --> 00:12:46.900]  有一個地方值得我們參考的,
[00:12:46.900 --> 00:12:50.000]  就是菲勒比書第三章十七節,
[00:12:50.000 --> 00:12:53.900]  它說我們要成為其他人的榜樣,
[00:12:53.900 --> 00:12:55.700]  榜樣其實是同一個字,
[00:12:55.700 --> 00:12:57.800]  即是這裏所講的規範,
[00:12:57.800 --> 00:12:58.600]  簡單地講,
[00:12:58.600 --> 00:13:01.100]  這個就是說是一個模範,
[00:13:01.100 --> 00:13:06.200]  是一個樣板,
[00:13:06.200 --> 00:13:08.400]  十七節整節聖經的意思是,
[00:13:08.400 --> 00:13:10.800]  以前我們是罪的奴僕,
[00:13:10.800 --> 00:13:14.000]  現在我們從心底裏面信服了,
[00:13:14.000 --> 00:13:17.600]  試圖所教導他們的一些真理,
[00:13:17.600 --> 00:13:18.900]  這些規條,
[00:13:18.900 --> 00:13:20.900]  這些真理他們接受了,
[00:13:20.900 --> 00:13:22.900]  而且特別保羅強調的是,
[00:13:22.900 --> 00:13:30.000]  從心裏信服了所傳給你們的這個真理,
[00:13:30.000 --> 00:13:34.400]  這正是和剛才所講的很強烈的對比,
[00:13:34.400 --> 00:13:35.500]  剛才的對比就是說,
[00:13:35.500 --> 00:13:40.400]  我主動地獻上自己做罪的奴僕,
[00:13:40.400 --> 00:13:41.700]  我很主動地做的,
[00:13:41.700 --> 00:13:43.000]  不過信了耶穌之後,
[00:13:43.000 --> 00:13:44.600]  或者我跟從主之後,
[00:13:44.600 --> 00:13:49.100]  我是怎樣去表達那種不同罪的產生關係呢?
[00:13:49.100 --> 00:13:52.700]  就是我願意從心底裏面,
[00:13:52.700 --> 00:13:59.500]  信服神的這個道理。
[00:13:59.500 --> 00:14:01.600]  兄姐們,
[00:14:01.600 --> 00:14:05.400]  就是說在這段經文開始的時間講,
[00:14:05.400 --> 00:14:07.700]  這個世間裏面只有兩種的人,
[00:14:07.700 --> 00:14:12.200]  一種的人就是做罪的奴僕,
[00:14:12.200 --> 00:14:16.300]  另一種的人就是做義的奴僕,
[00:14:16.300 --> 00:14:19.000]  或者是做順命的奴僕,
[00:14:19.000 --> 00:14:21.200]  我們很容易以為我們信了主之後,
[00:14:21.200 --> 00:14:22.100]  我們就自由了,
[00:14:22.100 --> 00:14:24.900]  自由的意思就是我們喜歡怎樣就怎樣,
[00:14:24.900 --> 00:14:28.700]  但這不是聖經的意思,
[00:14:28.700 --> 00:14:32.300]  在《約翰第八章》裏面耶穌講,
[00:14:32.300 --> 00:14:34.500]  祂對猶太人說,
[00:14:34.500 --> 00:14:36.900]  你們必曉得真理,
[00:14:36.900 --> 00:14:38.800]  下面那句呢?
[00:14:38.800 --> 00:14:44.400]  真理必叫你們得以自由,
[00:14:44.400 --> 00:14:49.200]  是不是很錯愕讀這句話?
[00:14:49.200 --> 00:14:51.400]  你們必曉得真理,
[00:14:51.400 --> 00:14:57.600]  真理必叫你們得以真正的自由,
[00:14:57.600 --> 00:15:00.800]  基督徒講的自由是從真理而來的,
[00:15:00.800 --> 00:15:02.000]  在世間上的人想就是,
[00:15:02.000 --> 00:15:03.200]  我不要真理,
[00:15:03.200 --> 00:15:04.400]  我不要規範,
[00:15:04.400 --> 00:15:06.100]  我不要其他人叫我怎樣做,
[00:15:06.100 --> 00:15:07.300]  我喜歡自己做主,
[00:15:07.300 --> 00:15:12.000]  那個就是自由了,
[00:15:12.000 --> 00:15:14.300]  所以很多人經常想,
[00:15:14.300 --> 00:15:17.600]  基督徒很多的規範,
[00:15:17.600 --> 00:15:20.100]  基督徒很多事情做得不做得,
[00:15:20.100 --> 00:15:22.000]  所以那些人寧願不信耶穌,
[00:15:22.000 --> 00:15:24.100]  正如我先一兩晚講過,
[00:15:24.100 --> 00:15:24.800]  有些人說,
[00:15:24.800 --> 00:15:26.200]  我很多壞習慣未戒,
[00:15:26.200 --> 00:15:29.300]  所以不信耶穌,
[00:15:29.300 --> 00:15:31.400]  我又要打牌,
[00:15:31.400 --> 00:15:33.400]  我的脾氣又差,
[00:15:33.400 --> 00:15:35.800]  或者我很多不好的習慣,
[00:15:35.800 --> 00:15:38.800]  我只要入到教會都覺得不太好意思,
[00:15:38.800 --> 00:15:42.100]  所以他不信耶穌,
[00:15:42.100 --> 00:15:43.800]  反過來更積極的講就是,
[00:15:43.800 --> 00:15:45.500]  我免得那麼麻煩,
[00:15:45.500 --> 00:15:46.700]  信了耶穌之後,
[00:15:46.700 --> 00:15:49.000]  很多規條的,
[00:15:49.000 --> 00:15:51.300]  又要翻主的崇拜,
[00:15:51.300 --> 00:15:53.000]  我好幾次搭巴士聽見人這樣講,
[00:15:53.000 --> 00:15:54.700]  其實我不是很喜歡八卦聽人講,
[00:15:54.700 --> 00:15:58.300]  不過他們太大聲我聽到的原因,
[00:15:58.300 --> 00:16:00.900]  在巴士上好幾次聽人這樣講,
[00:16:00.900 --> 00:16:03.900]  兩個太太們在講話說,
[00:16:03.900 --> 00:16:06.100]  千萬不要讓子女去教會,
[00:16:06.100 --> 00:16:06.800]  為什麼?
[00:16:06.800 --> 00:16:10.300]  教會要守十一奉獻,
[00:16:10.300 --> 00:16:12.500]  你有沒有聽過,
[00:16:12.500 --> 00:16:15.900]  不知為何你那麼熟悉聖經,
[00:16:15.900 --> 00:16:17.300]  有時我們信徒好像不太知道,
[00:16:17.300 --> 00:16:20.100]  看他們的奉獻好像不知十一奉獻,
[00:16:20.100 --> 00:16:22.600]  但反而教會的人好像很清楚,
[00:16:22.600 --> 00:16:24.100]  十一奉獻的,
[00:16:24.100 --> 00:16:25.400]  好像很多規條,
[00:16:25.400 --> 00:16:27.600]  錢又限制,時間又限制,
[00:16:27.600 --> 00:16:28.700]  我們生活模式限制,
[00:16:28.700 --> 00:16:35.200]  信耶穌之後不能說髒話等等,
[00:16:35.200 --> 00:16:40.200]  相反是不是如果我們喜歡怎樣就怎樣,
[00:16:40.200 --> 00:16:44.400]  就是真正的自由呢?
[00:16:44.400 --> 00:16:46.200]  我經常跟朋友說,
[00:16:46.200 --> 00:16:48.000]  其實我們基督徒知不知道,
[00:16:48.000 --> 00:16:50.900]  大家識不識說髒話呢?
[00:16:50.900 --> 00:16:51.500]  你識不識呢?
[00:16:51.500 --> 00:16:55.400]  那幾個音你識不識發出來呢?
[00:16:55.400 --> 00:16:56.900]  我估我們識的,
[00:16:56.900 --> 00:16:59.900]  不過我選擇不去做,
[00:16:59.900 --> 00:17:02.600]  有些人已經講到差不多,
[00:17:02.600 --> 00:17:03.600]  他每句說話沒有,
[00:17:03.600 --> 00:17:07.400]  好像講不成說話那樣,
[00:17:07.400 --> 00:17:11.600]  結果他一定要講,
[00:17:11.600 --> 00:17:16.200]  究竟誰是真正自由呢?
[00:17:16.200 --> 00:17:20.500]  譬如有些人有賭癮,
[00:17:20.500 --> 00:17:23.500]  有些人有吸煙的癮,
[00:17:23.500 --> 00:17:25.300]  我喜歡吸煙就吸了,
[00:17:25.300 --> 00:17:27.300]  回去教會不能吸,
[00:17:27.300 --> 00:17:29.300]  究竟這樣是自由呢?
[00:17:29.300 --> 00:17:30.700]  還是我可以選擇,
[00:17:30.700 --> 00:17:31.700]  我可以吸煙,
[00:17:31.700 --> 00:17:34.200]  不過知道不好所以我不做,
[00:17:34.200 --> 00:17:37.600]  誰是真正自由呢?
[00:17:37.600 --> 00:17:39.000]  如果你心裏還有掙扎制,
[00:17:39.000 --> 00:17:40.800]  基督徒很多規律的話,
[00:17:40.800 --> 00:17:42.400]  可能你重新再看這句說話,
[00:17:42.400 --> 00:17:50.700]  是從心裏信服了所傳給你們的教導規模,
[00:17:50.700 --> 00:17:58.000]  即是說保羅將兩個選擇放在你面前,
[00:17:58.000 --> 00:18:01.000]  一個是罪的奴隸的選擇,
[00:18:01.000 --> 00:18:04.200]  在那裏可能你要出賣自己的靈魂,
[00:18:04.200 --> 00:18:06.600]  可能在那裏你要出賣自己的良心,
[00:18:06.600 --> 00:18:08.600]  可能你知道不對所以繼續做,
