
[00:00:00.000 --> 00:00:03.880]  這段經文講到耶穌聽到
[00:02:22.040 --> 00:02:24.520]  今天其實我們信了耶穌
[00:02:24.520 --> 00:02:26.640]  我們也是跟著耶穌走的
[00:02:26.640 --> 00:02:29.040]  我們也是主的門徒
[00:02:29.040 --> 00:02:30.280]  你知不知道
[00:02:30.280 --> 00:02:37.200]  耶穌是邀請你一起參與五餅二魚的神蹟
[00:02:37.200 --> 00:02:39.480]  今天耶穌很想你
[00:02:39.480 --> 00:02:42.880]  經歷到什麼 學到什麼呢
[00:02:42.880 --> 00:02:47.720]  開始的時候 我們都靜一靜好嗎
[00:02:47.720 --> 00:02:49.440]  你為自己禱告
[00:02:49.440 --> 00:03:00.760]  求聖靈親自今天藉著經文跟你講說話
[00:03:00.760 --> 00:03:02.520]  阿們
[00:03:02.520 --> 00:03:04.960]  各位弟兄姊妹
[00:03:04.960 --> 00:03:06.120]  我很想和大家看看
[00:03:06.120 --> 00:03:09.720]  耶穌有些什麼想教導這一群的門徒
[00:03:09.720 --> 00:03:11.920]  第一件事
[00:03:11.920 --> 00:03:14.360]  是放手給神
[00:03:14.360 --> 00:03:16.040]  十八節我們請姊妹幫我們讀
[00:03:16.040 --> 00:03:21.280]  預備 1 2 3
[00:03:21.280 --> 00:03:23.040]  很簡單
[00:03:23.040 --> 00:03:25.320]  我們這裡大概有一百人
[00:03:25.320 --> 00:03:28.920]  如果我現在說請你們一起
[00:03:28.920 --> 00:03:31.520]  在十分鐘之內
[00:03:31.520 --> 00:03:38.040]  預備一百人的午餐
[00:03:38.040 --> 00:03:40.080]  那怎麼辦
[00:03:40.080 --> 00:03:42.120]  可能你會說很簡單
[00:03:42.120 --> 00:03:45.280]  隨便找一個人打個電話
[00:03:45.280 --> 00:03:46.920]  一間餐廳不行
[00:03:46.920 --> 00:03:48.240]  十個人打十間餐廳
[00:03:48.240 --> 00:03:49.880]  每間餐廳預備十個飯盒
[00:03:49.880 --> 00:03:52.120]  馬上送到
[00:03:52.120 --> 00:03:55.360]  我們今時今日有電話有錢的時候
[00:03:55.360 --> 00:03:57.800]  就解決到問題
[00:03:57.800 --> 00:04:00.360]  但是你想一下以前的環境
[00:04:00.360 --> 00:04:05.960]  他們在荒山野嶺的野地裡面
[00:04:05.960 --> 00:04:10.120]  我不知道實際上他們要走去最近的村莊
[00:04:10.120 --> 00:04:12.200]  去找東西吃要多久
[00:04:12.200 --> 00:04:16.120]  但也不是一段短的時間不是馬上有
[00:04:16.120 --> 00:04:17.320]  還有
[00:04:17.320 --> 00:04:18.960]  你想一下
[00:04:18.960 --> 00:04:21.600]  當時門徒是不是真的這麼有錢呢
[00:04:21.600 --> 00:04:24.920]  那時候坐在那裡不是一百人
[00:04:24.920 --> 00:04:30.040]  坐在那裡是幾千人
[00:04:30.040 --> 00:04:36.200]  我們這裡誰最有錢
[00:04:36.200 --> 00:04:39.200]  可能你們讀書的最有錢
[00:04:39.200 --> 00:04:40.160]  誰最有錢
[00:04:40.160 --> 00:04:44.160]  如果我找你馬上就行了
[00:04:44.160 --> 00:04:49.120]  我們邀請賓蒙區八千個居民
[00:04:49.120 --> 00:04:51.440]  今天晚上來吃飯
[00:04:51.440 --> 00:04:52.720]  你可能也會考慮
[00:04:52.720 --> 00:04:57.680]  牧師我沒有那麼多現金能夠付
[00:04:57.680 --> 00:05:00.200]  你想一下當時那群門徒
[00:05:00.200 --> 00:05:02.040]  哪裡賺那麼多錢
[00:05:02.040 --> 00:05:07.520]  哪裡買那麼多食物來餵飽這幾千人呢
[00:05:07.520 --> 00:05:10.360]  耶穌不是在耍花樣嗎
[00:05:10.360 --> 00:05:12.040]  也做不到的
[00:05:12.040 --> 00:05:18.880]  為什麼要叫門徒這樣去做呢
[00:05:18.880 --> 00:05:21.040]  根據約翰福音
[00:05:21.040 --> 00:05:24.160]  也有記載五餅二魚的神蹟
[00:05:24.160 --> 00:05:27.240]  其中有一個門徒叫安德烈
[00:05:27.240 --> 00:05:29.880]  安德烈是一個小男孩
[00:05:29.880 --> 00:05:33.680]  在一個男孩那裡找到五個大麥餅
[00:05:33.680 --> 00:05:37.320]  兩條魚
[00:05:37.320 --> 00:05:39.880]  五個餅兩條魚能做到什麼呢
[00:05:39.880 --> 00:05:45.040]  那麼少有什麼用啊
[00:05:45.040 --> 00:05:45.720]  真是慘啊
[00:05:45.720 --> 00:05:48.240]  如果是的話我不會拿小朋友的五餅二魚
[00:05:48.240 --> 00:05:50.440]  留給他和家人吃飽就算了
[00:05:50.440 --> 00:05:53.720]  起碼有一家人吃得飽
[00:05:53.720 --> 00:05:55.320]  只有五個餅兩條魚
[00:05:55.320 --> 00:05:58.120]  我們這裡幾千人
[00:05:58.120 --> 00:06:02.960]  有什麼幫助啊
[00:06:02.960 --> 00:06:05.440]  耶穌的回應很簡單
[00:06:05.440 --> 00:06:07.200]  十八節這裡說
[00:06:07.200 --> 00:06:09.200]  拿過來給我
[00:06:09.200 --> 00:06:13.560]  你拿過來給我
[00:06:13.560 --> 00:06:17.960]  其實這是一個挑戰
[00:06:17.960 --> 00:06:19.520]  耶穌叫這幫門徒
[00:06:19.520 --> 00:06:22.480]  拿過來給我
[00:06:22.480 --> 00:06:24.560]  你覺得很少而已
[00:06:24.560 --> 00:06:25.800]  不要緊
[00:06:25.800 --> 00:06:27.360]  你給我吧
[00:06:27.360 --> 00:06:31.800]  由我去處理
[00:06:31.800 --> 00:06:33.320]  有時候我們經常覺得
[00:06:33.320 --> 00:06:34.200]  我們的心裡面在想
[00:06:34.200 --> 00:06:34.840]  不行的
[00:06:34.840 --> 00:06:35.800]  哪有這麼少
[00:06:35.800 --> 00:06:39.240]  不可能哪有這麼飽
[00:06:39.240 --> 00:06:41.040]  但是神就說
[00:06:41.040 --> 00:06:43.120]  你相信我吧
[00:06:43.120 --> 00:06:45.160]  你將你手上
[00:06:45.160 --> 00:06:46.320]  無論多還是少
[00:06:46.320 --> 00:06:48.560]  或者你覺得很僅有的
[00:06:48.560 --> 00:06:50.480]  微不足道的
[00:06:50.480 --> 00:06:52.040]  你給我吧
[00:06:52.040 --> 00:06:54.440]  放在我手裡面的時候
[00:06:54.440 --> 00:06:56.520]  我就有安排
[00:06:56.520 --> 00:06:59.840]  你相信嗎
[00:06:59.840 --> 00:07:02.720]  最近我們澳洲很熱門的話題
[00:07:02.720 --> 00:07:05.160]  就是同性婚姻
[00:07:05.160 --> 00:07:07.720]  很多時候我們經常面對這個世界洪流
[00:07:07.720 --> 00:07:09.520]  有時候我們都會說
[00:07:09.520 --> 00:07:11.720]  實在可能我們的聲音
[00:07:11.720 --> 00:07:13.680]  或者我們的票數
[00:07:13.680 --> 00:07:16.480]  比起外面這個世界
[00:07:16.480 --> 00:07:18.240]  大部分人的票數
[00:07:18.240 --> 00:07:18.960]  好像很難
[00:07:18.960 --> 00:07:21.480]  好像沒得比
[00:07:21.480 --> 00:07:23.200]  就算我不贊成
[00:07:23.200 --> 00:07:24.000]  有什麼作用呢
[00:07:24.000 --> 00:07:28.440]  這些票數很少
[00:07:28.440 --> 00:07:29.680]  你信不信神就說
[00:07:29.680 --> 00:07:30.960]  無論怎麼樣
[00:07:30.960 --> 00:07:34.200]  那個過程那個結果怎麼樣
[00:07:34.200 --> 00:07:35.880]  你交給我吧
[00:07:35.880 --> 00:07:38.480]  你將那一票拿出來
[00:07:38.480 --> 00:07:41.120]  交給我吧
[00:07:41.120 --> 00:07:42.200]  有時候你會說
[00:07:42.200 --> 00:07:43.560]  我身邊很多朋友
[00:07:43.560 --> 00:07:47.080]  他們都不信耶穌
[00:07:47.080 --> 00:07:49.720]  我經常在你身邊的時候
[00:07:49.720 --> 00:07:51.880]  不要說要和他們分享神的福音
[00:07:51.880 --> 00:07:55.200]  要我持守自己的信仰都很難
[00:07:55.200 --> 00:07:57.240]  神就說
[00:07:57.240 --> 00:07:58.480]  你交給我吧
[00:07:58.480 --> 00:08:00.160]  只要你做好你的本分
[00:08:00.160 --> 00:08:02.480]  獻上你自己應該要做的本分
[00:08:02.480 --> 00:08:06.520]  其他的東西交給我
[00:08:06.520 --> 00:08:08.760]  有時候我們都會說
[00:08:08.760 --> 00:08:11.760]  耶穌說我們的錢都不是很多
[00:08:11.760 --> 00:08:13.480]  可能我們平時奉獻
[00:08:13.480 --> 00:08:15.440]  我平時家裡都很有限
[00:08:15.440 --> 00:08:20.360]  能夠奉獻出來的都很有限
[00:08:20.360 --> 00:08:22.640]  對教會的工作
[00:08:22.640 --> 00:08:24.880]  甚至我們說的健康
[00:08:24.880 --> 00:08:28.400]  我那一點點錢有什麼用
[00:08:28.400 --> 00:08:31.040]  你聽不聽到神就說
[00:08:31.040 --> 00:08:35.400]  你交給我吧
[00:08:35.400 --> 00:08:38.360]  有時候我們的時間很緊
[00:08:38.360 --> 00:08:40.640]  在工作的要照顧家庭的
[00:08:40.640 --> 00:08:44.280]  又要做家務又要照顧子女又要工作
[00:08:44.280 --> 00:08:47.040]  我哪有那麼多時間服侍神
[00:08:47.040 --> 00:08:51.320]  讀書的弟兄姐妹考試很忙碌很緊張
[00:08:51.320 --> 00:08:52.880]  不行了我們要停一停
[00:08:52.880 --> 00:08:53.640]  我們要休息了
[00:08:53.640 --> 00:08:58.200]  我們這段時間不服侍神了
[00:08:58.200 --> 00:08:59.560]  我不是說不對
[00:08:59.560 --> 00:09:01.840]  但是有時候我們要留意一下
[00:09:01.840 --> 00:09:02.720]  我們越是緊張
[00:09:02.720 --> 00:09:05.720]  越是覺得自己很少
[00:09:05.720 --> 00:09:07.960]  你越是抓得緊
[00:09:07.960 --> 00:09:09.320]  就好像那些餅和魚
[00:09:09.320 --> 00:09:11.560]  你越抓在自己手裡抓得緊
[00:09:11.560 --> 00:09:14.920]  就會爛掉吃也沒得吃
[00:09:14.920 --> 00:09:19.560]  但是神說你交給我
[00:09:19.560 --> 00:09:21.120]  我沒什麼才能
[00:09:21.120 --> 00:09:25.680]  我唱又不行說又不行
[00:09:25.680 --> 00:09:27.360]  但是神總是會找到一些
[00:09:27.360 --> 00:09:31.440]  做你的時候一定有你的才幹有你的恩賜
[00:09:31.440 --> 00:09:35.560]  神就說你不要嫌棄自己少
[00:09:35.560 --> 00:09:39.640]  你拿出來交給我
[00:09:39.640 --> 00:09:41.320]  我記得我之前和大家分享過
[00:09:41.320 --> 00:09:44.760]  我現在在外面上一個用英文上的
[00:09:44.760 --> 00:09:48.800]  一個屬靈導人和別人信仰上輔導的課程
[00:09:48.800 --> 00:09:53.440]  之前說英文要用英文上是很困難
[00:09:53.440 --> 00:09:55.680]  我又經歷到一件很有趣
[00:09:55.680 --> 00:09:58.440]  對我來說很特別的事情
[00:09:58.440 --> 00:10:00.680]  我最近有這個經歷
[00:10:00.680 --> 00:10:03.640]  我經常上課都有這個經歷
[00:10:03.640 --> 00:10:05.760]  雞同鴨講
[00:10:05.760 --> 00:10:08.120]  我又不是完全聽不到他說話
[00:10:08.120 --> 00:10:10.480]  大致上我都聽到
[00:10:10.480 --> 00:10:14.480]  但是有時候特別是一些上了年紀的
[00:10:14.480 --> 00:10:16.720]  澳洲的朋友
[00:10:16.720 --> 00:10:17.840]  他們說的英文
[00:10:17.840 --> 00:10:22.160]  可能有時候音比較黏
[00:10:22.160 --> 00:10:24.480]  我經常要叫他重複完又重複
[00:10:24.480 --> 00:10:26.200]  甚至有時候我都停下來叫他
[00:10:26.200 --> 00:10:30.280]  你講的這個字是不是這樣串的
[00:10:30.280 --> 00:10:31.160]  雖然是這樣
[00:10:31.160 --> 00:10:34.920]  其實我聽起來還有很多東西聽不到
[00:10:34.920 --> 00:10:37.640]  我最近這個經歷是甚麼呢
[00:10:37.640 --> 00:10:41.840]  我們上課要做實習
[00:10:41.840 --> 00:10:43.520]  那個西人
[00:10:43.520 --> 00:10:44.960]  他不斷地說
[00:10:44.960 --> 00:10:47.360]  我已經停了他幾次問了他幾次
[00:10:47.360 --> 00:10:51.400]  他越說越有感情越說越小聲
[00:10:51.400 --> 00:10:52.960]  越說越很有感情
[00:10:52.960 --> 00:10:54.600]  我開始聽不到他說甚麼
[00:10:54.600 --> 00:10:59.960]  接著怎樣呢
[00:10:59.960 --> 00:11:02.040]  我祈禱求神一神
[00:11:02.040 --> 00:11:03.960]  求你幫助我幫助這個同學
[00:11:03.960 --> 00:11:04.840]  怎樣繼續下去
[00:11:04.840 --> 00:11:09.160]  我真的斷了不知道說甚麼下去
[00:11:09.160 --> 00:11:12.800]  好像很尷尬不知道做些甚麼
[00:11:12.800 --> 00:11:14.920]  但是那個時候就很特別
[00:11:14.920 --> 00:11:19.760]  那個同學感動流眼淚
[00:11:19.760 --> 00:11:22.680]  一直流眼淚
[00:11:22.680 --> 00:11:27.480]  那些是開心到流眼淚的感動
[00:11:27.480 --> 00:11:29.720]  我做了輔導這麼多年
[00:11:29.720 --> 00:11:30.560]  我沒試過
[00:11:30.560 --> 00:11:33.080]  那些人傷心不開心流眼淚
[00:11:33.080 --> 00:11:33.960]  我就試過很多次
[00:11:33.960 --> 00:11:35.480]  我懂得怎樣跟他們一起
[00:11:35.480 --> 00:11:36.800]  開心到流眼淚
[00:11:36.800 --> 00:11:38.200]  那怎樣做呢
[00:11:38.200 --> 00:11:39.960]  我真的不知道
[00:11:39.960 --> 00:11:41.680]  我唯有在他旁邊
[00:11:41.680 --> 00:11:44.680]  我都不知道怎樣做的時候
[00:11:44.680 --> 00:11:46.360]  我就靜靜地坐在他旁邊
[00:11:46.360 --> 00:11:48.200]  遞紙巾給他
[00:11:48.200 --> 00:11:49.680]  就跟他說不要緊
[00:11:49.680 --> 00:11:54.600]  你想繼續流眼淚繼續哭就繼續哭
[00:11:54.600 --> 00:11:56.440]  哭到差不多的時候
[00:11:56.440 --> 00:11:58.720]  我就跟他一起祈禱
[00:11:58.720 --> 00:12:01.040]  你知不知道
[00:12:01.040 --> 00:12:02.720]  完了之後
[00:12:02.720 --> 00:12:05.720]  這個同學和老師稱讚我
[00:12:05.720 --> 00:12:09.080]  Very good
[00:12:09.080 --> 00:12:10.040]  我真的沒想過
[00:12:10.040 --> 00:12:12.040]  其實我都做不到甚麼
[00:12:12.040 --> 00:12:15.440]  其實很明顯根本不是我做甚麼
[00:12:15.440 --> 00:12:16.400]  但是那個同學說
[00:12:16.400 --> 00:12:18.480]  他就是在那段時間裡面
[00:12:18.480 --> 00:12:20.640]  他很經歷到聖靈
[00:12:20.640 --> 00:12:22.600]  怎樣觸動他的心
[00:12:22.600 --> 00:12:27.080]  怎樣鼓勵他激勵他
[00:12:27.080 --> 00:12:28.640]  記不記得弟兄姊妹
[00:12:28.640 --> 00:12:30.920]  其實根本我都做不到
[00:12:30.920 --> 00:12:32.160]  但是神呢
[00:12:32.160 --> 00:12:34.280]  祂自己親自做到
[00:12:34.280 --> 00:12:36.880]  這個經歷對我來說是很重要
[00:12:36.880 --> 00:12:38.560]  不斷提醒我
[00:12:38.560 --> 00:12:41.600]  最重要是聖靈的帶領
[00:12:41.600 --> 00:12:43.840]  你信不信
[00:12:43.840 --> 00:12:45.080]  你信不信有時
[00:12:45.080 --> 00:12:46.600]  你覺得自己都做不到
[00:12:46.600 --> 00:12:48.360]  不行的了
[00:12:48.360 --> 00:12:52.160]  但只要你肯擺上的時候
[00:12:52.160 --> 00:12:57.880]  其他事神就搞定了
[00:12:57.880 --> 00:13:00.760]  有一個美國總統
[00:13:00.760 --> 00:13:02.480]  百多年前
[00:13:02.480 --> 00:13:05.080]  叫做
[00:13:05.080 --> 00:13:06.960]  這個Garfield
[00:13:06.960 --> 00:13:09.600]  他有一次遇到刺殺
[00:13:09.600 --> 00:13:11.640]  受了重傷
[00:13:11.640 --> 00:13:13.680]  所以那些人就臨時臨急
[00:13:13.680 --> 00:13:15.680]  就將他送到一個很安全
[00:13:15.680 --> 00:13:17.280]  一個比較荒山野嶺
[00:13:17.280 --> 00:13:20.600]  一間屋裏面
[00:13:20.600 --> 00:13:22.320]  你想想總統受了傷
[00:13:22.320 --> 00:13:23.360]  很大件事的
[00:13:23.360 --> 00:13:25.640]  所以當時他們就立刻
[00:13:25.640 --> 00:13:28.600]  建了一條很簡單的鐵路
[00:13:28.600 --> 00:13:31.160]  為了方便送那些醫生
[00:13:31.160 --> 00:13:32.920]  護士、醫療器材
[00:13:32.920 --> 00:13:38.720]  和親友去幫助醫治總統
[00:13:38.720 --> 00:13:42.360]  但其實他要建這麼簡單的鐵路
[00:13:42.360 --> 00:13:43.240]  我不知道是甚麼鐵路
[00:13:43.240 --> 00:13:46.760]  應該是那些很快可以建的鐵路
[00:13:46.760 --> 00:13:52.280]  其中要穿過一個當地老農夫的花園
[00:13:52.280 --> 00:13:54.480]  他要穿過當地一個老農夫的花園
[00:13:54.480 --> 00:13:56.240]  老農夫聽到要求
[00:13:56.240 --> 00:13:59.520]  「蛤?你要拆我的花園?」
[00:13:59.520 --> 00:14:02.080]  立刻不給
[00:14:02.080 --> 00:14:05.240]  但當這班工作人員跟他解釋
[00:14:05.240 --> 00:14:08.280]  是為了我們的總統的緣故
[00:14:08.280 --> 00:14:10.440]  這個老農夫就說
[00:14:10.440 --> 00:14:12.800]  「為了總統?行行行,沒問題」
[00:14:12.800 --> 00:14:16.360]  「你拆我的房子都可以」
[00:14:16.360 --> 00:14:19.040]  為了總統的緣故
[00:14:19.040 --> 00:14:21.600]  今日弟兄姊妹
[00:14:21.600 --> 00:14:25.120]  神或許要穿過你原本的計劃
[00:14:25.120 --> 00:14:27.840]  你有很多自己的想法
[00:14:27.840 --> 00:14:31.000]  神可能要穿過你的計劃
[00:14:31.000 --> 00:14:33.560]  神可能要穿過你原本的時間
[00:14:33.560 --> 00:14:36.960]  你的財幹、你的金錢等等
[00:14:36.960 --> 00:14:39.320]  你肯不肯讓他
[00:14:39.320 --> 00:14:44.280]  暢通無阻地使用呢?
[00:14:44.280 --> 00:14:46.960]  第二點
[00:14:46.960 --> 00:14:48.800]  一齊服侍,我們一齊讀
[00:14:48.800 --> 00:14:50.880]  十九節,一二三
[00:14:50.880 --> 00:15:07.120]  留意,這個神蹟
[00:15:07.120 --> 00:15:09.560]  其實耶穌要行這個神蹟的時候
[00:15:09.560 --> 00:15:11.520]  跟我們剛才聖餐很近似
[00:15:11.520 --> 00:15:14.720]  其實就像主耶穌最後晚餐的時候
[00:15:14.720 --> 00:15:16.520]  跟這班門徒
[00:15:16.520 --> 00:15:18.120]  拿個餅和杯
[00:15:18.120 --> 00:15:19.880]  張開它,遞出去給門徒
[00:15:19.880 --> 00:15:21.280]  接著祝福
[00:15:21.280 --> 00:15:23.160]  情節很相似
[00:15:23.160 --> 00:15:24.520]  接著重點是甚麼呢?
[00:15:24.520 --> 00:15:25.960]  你留意一下
[00:15:25.960 --> 00:15:28.320]  他是遞給誰?
[00:15:28.320 --> 00:15:29.480]  門徒
[00:15:29.480 --> 00:15:30.680]  接著
[00:15:30.680 --> 00:15:33.200]  門徒遞給其他人
[00:15:33.200 --> 00:15:36.320]  門徒
[00:15:36.320 --> 00:15:37.680]  我們看到
[00:15:37.680 --> 00:15:39.400]  其實五餅二魚這個神蹟
[00:15:39.400 --> 00:15:42.560]  在馬太、馬可、路加、約翰福音
[00:15:42.560 --> 00:15:47.480]  四卷福音書也同樣有記載
[00:15:47.480 --> 00:15:50.560]  但是在馬可和路加記載著
[00:15:50.560 --> 00:15:54.000]  門徒拿了食物放在前面
[00:15:54.000 --> 00:15:55.960]  那就算了
[00:15:55.960 --> 00:15:59.760]  而馬太福音很強調門徒
[00:15:59.760 --> 00:16:02.280]  是耶穌親自遞給門徒
[00:16:02.280 --> 00:16:05.800]  由門徒派給群眾
[00:16:05.800 --> 00:16:07.560]  門徒
[00:16:07.560 --> 00:16:10.160]  馬太福音很強調
[00:16:10.160 --> 00:16:12.360]  門徒的參與
[00:16:12.360 --> 00:16:13.600]  弟兄姊妹
[00:16:13.600 --> 00:16:16.560]  這就是門徒訓練
[00:16:16.560 --> 00:16:20.040]  師父很願意帶著徒弟
[00:16:20.040 --> 00:16:23.040]  一起去服侍
[00:16:23.040 --> 00:16:25.360]  師父很想藉著這個服侍
[00:16:25.360 --> 00:16:27.080]  給這班徒弟
[00:16:27.080 --> 00:16:28.960]  去經歷得到
[00:16:28.960 --> 00:16:31.840]  不單是技巧
[00:16:31.840 --> 00:16:33.240]  而是心
[00:16:33.240 --> 00:16:36.640]  服侍人的心
[00:16:36.640 --> 00:16:38.520]  今天可能我們很厲害
[00:16:38.520 --> 00:16:40.680]  我們有錢有才華
[00:16:40.680 --> 00:16:42.560]  有很多不同的機會
[00:16:42.560 --> 00:16:45.560]  去服侍其他人幫其他人
[00:16:45.560 --> 00:16:47.720]  但其實那些最重要的是什麼
[00:16:47.720 --> 00:16:49.720]  最重要的是我們的心
[00:16:49.720 --> 00:16:50.680]  我們去幫人的時候
[00:16:50.680 --> 00:16:52.880]  我們有沒有這個憐憫人的心
[00:16:52.880 --> 00:16:55.560]  這個愛心去幫人呢
[00:16:55.560 --> 00:16:59.080]  門徒起初的時候他們看到什麼呢
[00:16:59.080 --> 00:17:00.840]  他們看到
[00:17:00.840 --> 00:17:02.960]  我們需要休息
[00:17:02.960 --> 00:17:04.760]  門徒看到
[00:17:04.760 --> 00:17:07.480]  晚了大家沒東西吃了我們也沒東西吃了
[00:17:07.480 --> 00:17:08.760]  我們怎麼幫助他們
[00:17:08.760 --> 00:17:11.240]  我們沒錢沒食物
[00:17:11.240 --> 00:17:12.240]  打發那些人走
[00:17:12.240 --> 00:17:15.400]  他們自己搞定自己
[00:17:15.400 --> 00:17:17.720]  耶穌看到什麼呢
[00:17:17.720 --> 00:17:19.640]  耶穌其實也很累
[00:17:19.640 --> 00:17:22.480]  你想想耶穌那時候他的親戚
[00:17:22.480 --> 00:17:23.080]  死了
[00:17:23.080 --> 00:17:26.520]  施洗養行是他的親戚死了
[00:17:26.520 --> 00:17:27.720]  耶穌的心
[00:17:27.720 --> 00:17:30.200]  也需要時間和安靜休息一下
[00:17:30.200 --> 00:17:31.480]  身體也很累
[00:17:31.480 --> 00:17:33.600]  天天這樣做
[00:17:33.600 --> 00:17:36.480]  但是因為他看到群眾的渴求
[00:17:36.480 --> 00:17:39.800]  看到群眾的需要
[00:17:39.800 --> 00:17:41.640]  他願意憐憫他們
[00:17:41.640 --> 00:17:44.040]  繼續的付出
[00:17:44.040 --> 00:17:45.800]  當他看到這群群眾
[00:17:45.800 --> 00:17:48.520]  晚了沒東西吃的時候
[00:17:48.520 --> 00:17:51.360]  他看到的是這群人
[00:17:51.360 --> 00:17:52.560]  他的需要
[00:17:52.560 --> 00:17:55.400]  他的愛
[00:17:55.400 --> 00:17:58.360]  耶穌看重的是人
[00:17:58.360 --> 00:18:00.040]  不是事件
[00:18:00.040 --> 00:18:02.480]  不是結果
[00:18:02.480 --> 00:18:05.800]  耶穌是看重人
[00:18:05.800 --> 00:18:07.800]  所以今天耶穌很樂意
[00:18:07.800 --> 00:18:09.080]  他也很看重這群門徒
[00:18:09.080 --> 00:18:10.120]  他很樂意
[00:18:10.120 --> 00:18:10.800]  他行神蹟
[00:18:10.800 --> 00:18:11.800]  其實你想想
[00:18:11.800 --> 00:18:12.880]  伍比爾這個神蹟
[00:18:12.880 --> 00:18:16.320]  其實耶穌一個已經夠了
[00:18:16.320 --> 00:18:18.520]  祂祝福了自己親戚
[00:18:18.520 --> 00:18:20.920]  散開出去
[00:18:20.920 --> 00:18:23.680]  但是過程裡偏偏
[00:18:23.680 --> 00:18:27.280]  祂是要帶著這群門徒
[00:18:27.280 --> 00:18:30.880]  要讓這群門徒和祂一起去服侍
[00:18:30.880 --> 00:18:34.840]  去經歷服侍裡面的那一種精神
[00:18:34.840 --> 00:18:38.880]  那一種的愛
[00:18:38.880 --> 00:18:39.440]  弟兄姊妹
[00:18:39.440 --> 00:18:41.720]  一般人我們經常說
[00:18:41.720 --> 00:18:44.120]  我們人生是追求什麼
[00:18:44.120 --> 00:18:45.480]  開心
[00:18:45.480 --> 00:18:46.160]  這很正常
[00:18:46.160 --> 00:18:47.560]  我們人生不開心
[00:18:47.560 --> 00:18:49.480]  生活很慘很開心
[00:18:49.480 --> 00:18:50.440]  我們需要開心
[00:18:50.440 --> 00:18:50.960]  開心
[00:18:50.960 --> 00:18:52.240]  真的
[00:18:52.240 --> 00:18:53.520]  但是我們作為主的門徒
[00:18:53.520 --> 00:18:58.080]  是不是只追求自己開心
[00:18:58.080 --> 00:18:59.200]  我們作為主的門徒
[00:18:59.200 --> 00:19:01.520]  最重要的是心
