
[00:00:00.000 --> 00:00:04.000]  開始的時候我想邀請大家想一想
[00:08:08.000 --> 00:08:10.000]  一公里的心理障礙
[00:08:10.000 --> 00:08:13.000]  其實也不簡單
[00:08:13.000 --> 00:08:16.000]  但是不要忘記
[00:08:16.000 --> 00:08:17.000]  到了這一刻
[00:08:17.000 --> 00:08:22.000]  這些門徒已經見證過主耶穌的復活
[00:08:22.000 --> 00:08:26.000]  然後雙眼望著祂升天
[00:08:26.000 --> 00:08:30.000]  正因為這些屬靈的體驗
[00:08:30.000 --> 00:08:36.000]  於是他們就願意作出第一步的回應
[00:08:36.000 --> 00:08:39.000]  願意回到耶路撒冷
[00:08:39.000 --> 00:08:43.000]  按照早前一章第四至第五節
[00:08:43.000 --> 00:08:48.000]  在那裡等候父神給他們的應許
[00:08:48.000 --> 00:08:50.000]  在座當中
[00:08:50.000 --> 00:08:54.000]  我相信絕大部分的弟子妹
[00:08:54.000 --> 00:08:56.000]  你都信了耶穌
[00:08:56.000 --> 00:09:02.000]  可能信耶穌的日子有長有短
[00:09:02.000 --> 00:09:06.000]  不過我深信無論長或短
[00:09:06.000 --> 00:09:07.000]  在你的生命當中
[00:09:07.000 --> 00:09:14.000]  你必然經歷過上帝的恩典和真實
[00:09:14.000 --> 00:09:21.000]  我們能否靠著我們經歷過上帝的真實
[00:09:21.000 --> 00:09:26.000]  好像當時門徒見證主耶穌的復活和升天
[00:09:26.000 --> 00:09:29.000]  這樣幫助我們
[00:09:29.000 --> 00:09:30.000]  挑戰我們
[00:09:30.000 --> 00:09:33.000]  作出第一步的回應
[00:09:33.000 --> 00:09:37.000]  去回應神給我們的託付
[00:09:37.000 --> 00:09:40.000]  可以嗎?
[00:09:40.000 --> 00:09:45.000]  接著第十三至第十四節
[00:09:45.000 --> 00:09:47.000]  經文繼續說
[00:09:47.000 --> 00:09:51.000]  津鳥城就上鳥所住的一間樓房
[00:09:51.000 --> 00:09:54.000]  在那裡有彼得、約翰、雅各、安德烈、肥歷
[00:09:54.000 --> 00:09:56.000]  多瑪、巴多羅、麥瑪、泰
[00:09:56.000 --> 00:09:58.000]  阿肋肥的兒子雅各
[00:09:58.000 --> 00:10:00.000]  奮睿黨的西門
[00:10:00.000 --> 00:10:02.000]  和雅各的兒子猶大
[00:10:02.000 --> 00:10:04.000]  這些人同著幾個婦人
[00:10:04.000 --> 00:10:06.000]  和耶穌的母親瑪利亞
[00:10:06.000 --> 00:10:07.000]  並耶穌的弟兄
[00:10:07.000 --> 00:10:10.000]  都同心合意的行切禱告
[00:10:10.000 --> 00:10:12.000]  在這兩節經文裡
[00:10:12.000 --> 00:10:14.000]  我們可以看到
[00:10:14.000 --> 00:10:20.000]  這些門徒不是零零星星地回應
[00:10:20.000 --> 00:10:25.000]  除了已經離開世界的猶大之外
[00:10:25.000 --> 00:10:29.000]  其餘所有的門徒
[00:10:29.000 --> 00:10:34.000]  全部都願意回到耶路撒冷
[00:10:34.000 --> 00:10:36.000]  還要加上
[00:10:36.000 --> 00:10:38.000]  這裡說有幾個婦女
[00:10:38.000 --> 00:10:41.000]  耶穌的母親瑪利亞
[00:10:41.000 --> 00:10:47.000]  還有之前都不相信的肉身的親弟弟
[00:10:47.000 --> 00:10:49.000]  一起回去
[00:10:49.000 --> 00:10:52.000]  這一群同路人
[00:10:52.000 --> 00:10:56.000]  就成為基督信仰群體
[00:10:56.000 --> 00:11:01.000]  一開始的時候的核心成員
[00:11:01.000 --> 00:11:04.000]  他們一起去到耶路撒冷
[00:11:04.000 --> 00:11:06.000]  做些什麼呢?
[00:11:06.000 --> 00:11:10.000]  這裡描述他們去了一間樓房
[00:11:10.000 --> 00:11:13.000]  由於這裡寫了樓房
[00:11:13.000 --> 00:11:17.000]  這個名詞前面有一個定貫詞
[00:11:17.000 --> 00:11:19.000]  有一個Article "the"
[00:11:19.000 --> 00:11:25.000]  所以其實在這群使徒的心裡
[00:11:25.000 --> 00:11:29.000]  是指著某一間獨特的樓房
[00:11:29.000 --> 00:11:32.000]  是一個特定的地方
[00:11:32.000 --> 00:11:34.000]  什麼地方呢?
[00:11:34.000 --> 00:11:36.000]  也不是說得太清楚
[00:11:36.000 --> 00:11:41.000]  究竟是不是他們一起去用最後晚餐的地方
[00:11:41.000 --> 00:11:44.000]  又或者主耶穌在那裡顯現過
[00:11:44.000 --> 00:11:45.000]  不是很清楚
[00:11:45.000 --> 00:11:49.000]  大致上我們知道這一群門徒
[00:11:49.000 --> 00:11:52.000]  他們不再各有各樣
[00:11:52.000 --> 00:11:55.000]  由那時候開始
[00:11:55.000 --> 00:11:58.000]  他們就一起共同進退
[00:11:58.000 --> 00:12:01.000]  在上個星期我們的教務同工會
[00:12:01.000 --> 00:12:05.000]  我們就檢視了過去一年
[00:12:05.000 --> 00:12:10.000]  弟兄姊妹出席崇拜的情況
[00:12:10.000 --> 00:12:14.000]  我們發現有些弟兄姊妹出席崇拜
[00:12:14.000 --> 00:12:17.000]  真的不是太穩定
[00:12:17.000 --> 00:12:22.000]  如果我們出席崇拜不穩定
[00:12:22.000 --> 00:12:28.000]  如果我們跟弟兄姊妹之間的關係疏離
[00:12:28.000 --> 00:12:30.000]  我也想像得到
[00:12:30.000 --> 00:12:37.000]  我們跟上帝的關係真的很極有限
[00:12:37.000 --> 00:12:41.000]  要建立一個好的關係
[00:12:41.000 --> 00:12:47.000]  其實不是等別人來到我的面前
[00:12:47.000 --> 00:12:52.000]  而是我們要去到別人的跟前
[00:12:52.000 --> 00:12:57.000]  教會生活、團契生活就是這樣的
[00:12:57.000 --> 00:13:03.000]  因為希臘書十章二十四節提醒我們
[00:13:03.000 --> 00:13:08.000]  要彼此相顧,激發愛心,勉勵行善
[00:13:08.000 --> 00:13:12.000]  新的牧養架構
[00:13:12.000 --> 00:13:16.000]  去年七月已經開始啟動
[00:13:16.000 --> 00:13:18.000]  由那時候開始
[00:13:18.000 --> 00:13:24.000]  我們也在做很多組長的裝備工作
[00:13:24.000 --> 00:13:29.000]  我們也透過不同的小組
[00:13:29.000 --> 00:13:34.000]  幫不同的弟兄姊妹在小組裡重整
[00:13:34.000 --> 00:13:41.000]  不過如果我們仍然只是坐在那裡
[00:13:41.000 --> 00:13:45.000]  等別人來關心自己
[00:13:45.000 --> 00:13:50.000]  我相信是沒有辦法去跟人
[00:13:50.000 --> 00:13:54.000]  去跟神建立關係的
[00:13:54.000 --> 00:14:01.000]  只有當我們每一個人都願意擺上整個群體
[00:14:01.000 --> 00:14:04.000]  才可以被轉化
[00:14:04.000 --> 00:14:08.000]  新的一年是新的開始
[00:14:08.000 --> 00:14:10.000]  鼓勵弟兄姊妹
[00:14:10.000 --> 00:14:12.000]  如果你過去一年
[00:14:12.000 --> 00:14:15.000]  你的崇拜生活不是太穩定
[00:14:15.000 --> 00:14:20.000]  先穩定你的崇拜生活
[00:14:20.000 --> 00:14:23.000]  如果你說我都很穩定
[00:14:23.000 --> 00:14:25.000]  不過你還沒回團契
[00:14:25.000 --> 00:14:29.000]  那我就會問你為什麼不回團契
[00:14:29.000 --> 00:14:32.000]  我鼓勵你有你的團契生活
[00:14:32.000 --> 00:14:35.000]  如果你說我正在回團契
[00:14:35.000 --> 00:14:40.000]  可不可以在你的團契生活裡投入一點
[00:14:40.000 --> 00:14:44.000]  其實整個的信仰歷程
[00:14:44.000 --> 00:14:46.000]  不同的階段
[00:14:46.000 --> 00:14:48.000]  我們都有進步的空間
[00:14:48.000 --> 00:14:51.000]  能夠有同行者
[00:14:51.000 --> 00:14:54.000]  我們才能夠彼此守望
[00:14:54.000 --> 00:14:58.000]  承擔互相配搭服侍
[00:14:58.000 --> 00:15:01.000]  生命才可以成長
[00:15:01.000 --> 00:15:06.000]  這班門徒在樓房走在一起
[00:15:06.000 --> 00:15:08.000]  做什麼呢
[00:15:08.000 --> 00:15:10.000]  第十四節最後一句
[00:15:10.000 --> 00:15:12.000]  就告訴我們了
[00:15:12.000 --> 00:15:15.000]  同心合意的行徹禱告
[00:15:15.000 --> 00:15:17.000]  同心合意
[00:15:17.000 --> 00:15:19.000]  其實很簡單
[00:15:19.000 --> 00:15:21.000]  帶著同一個心思
[00:15:21.000 --> 00:15:23.000]  行徹禱告
[00:15:23.000 --> 00:15:24.000]  什麼叫行徹
[00:15:24.000 --> 00:15:26.000]  都很容易明白
[00:15:26.000 --> 00:15:28.000]  有份是堅持
[00:15:28.000 --> 00:15:32.000]  不要停下來
[00:15:32.000 --> 00:15:36.000]  當他們這樣做的時候
[00:15:36.000 --> 00:15:38.000]  可能我們就會問
[00:15:38.000 --> 00:15:40.000]  他們祈禱什麼呢
[00:15:40.000 --> 00:15:42.000]  這裡沒有說
[00:15:42.000 --> 00:15:45.000]  不過估計大概
[00:15:45.000 --> 00:15:49.000]  他們是分享他們曾經見證
[00:15:49.000 --> 00:15:53.000]  經歷過主耶穌的真實
[00:15:53.000 --> 00:15:58.000]  他們的應許如何被成就等等
[00:15:58.000 --> 00:16:01.000]  當他們安靜等候
[00:16:01.000 --> 00:16:05.000]  他們就走在一起禱告
[00:16:05.000 --> 00:16:11.000]  去預備承擔上帝給他們的使命
[00:16:11.000 --> 00:16:15.000]  這節聖經是承卷
[00:16:15.000 --> 00:16:21.000]  使徒行傳第一次提到祈禱
[00:16:21.000 --> 00:16:24.000]  當他們未開始
[00:16:24.000 --> 00:16:27.000]  甚至是不知道怎樣開始
[00:16:27.000 --> 00:16:32.000]  上帝給他們第八節的託付之先
[00:16:32.000 --> 00:16:34.000]  完全沒有頭緒之前
[00:16:34.000 --> 00:16:37.000]  祈禱
[00:16:37.000 --> 00:16:40.000]  如果大家繼續看下去
[00:16:40.000 --> 00:16:42.000]  整卷使徒行傳
[00:16:42.000 --> 00:16:45.000]  每一個的轉折位
[00:16:45.000 --> 00:16:48.000]  門徒都祈禱
[00:16:48.000 --> 00:16:50.000]  正因為這樣
[00:16:50.000 --> 00:16:52.000]  我就用了一切
[00:16:52.000 --> 00:16:54.000]  由祈禱開始
[00:16:54.000 --> 00:16:58.000]  作為今天訊息的講題
[00:16:58.000 --> 00:17:00.000]  在去年十月
[00:17:00.000 --> 00:17:02.000]  我們在執事同工
[00:17:02.000 --> 00:17:04.000]  甚至執事會當中
[00:17:04.000 --> 00:17:06.000]  我們一路去討論
[00:17:06.000 --> 00:17:09.000]  教會今年的年提
[00:17:09.000 --> 00:17:11.000]  如果大家有印象
[00:17:11.000 --> 00:17:14.000]  去年十月某一個主日
[00:17:14.000 --> 00:17:15.000]  我們邀請了
[00:17:15.000 --> 00:17:20.000]  播道神學院的院長郭文慈牧師
[00:17:20.000 --> 00:17:23.000]  在我們當中分享訊息
[00:17:23.000 --> 00:17:25.000]  當完了崇拜之後
[00:17:25.000 --> 00:17:30.000]  他就遞了一本他自己的新作給我
[00:17:30.000 --> 00:17:32.000]  就是這本
[00:17:32.000 --> 00:17:35.000]  《一切從祈禱開始》
[00:17:35.000 --> 00:17:37.000]  怎麼這麼巧
[00:17:37.000 --> 00:17:41.000]  這本書是細細本
[00:17:41.000 --> 00:17:44.000]  正在切合我們當時討論
[00:17:44.000 --> 00:17:48.000]  究竟2019年的年提是甚麼呢
[00:17:48.000 --> 00:17:50.000]  一拿上手
[00:17:50.000 --> 00:17:53.000]  我形容是愛不釋手
[00:17:53.000 --> 00:17:56.000]  這本書細細本
[00:17:56.000 --> 00:17:58.000]  很容易看
[00:17:58.000 --> 00:18:00.000]  不過我想告訴大家
[00:18:00.000 --> 00:18:02.000]  當我看完的時候
[00:18:02.000 --> 00:18:05.000]  給我自己一個很大的提醒
[00:18:05.000 --> 00:18:10.000]  甚至是扭轉了我的祈禱生活
[00:18:10.000 --> 00:18:17.000]  亦都是這樣令到我們教會年提的上聯
[00:18:17.000 --> 00:18:22.000]  我們將它定為真門徒愛禱告
[00:18:22.000 --> 00:18:27.000]  以及我們之後再在教務同工會討論
[00:18:27.000 --> 00:18:30.000]  《一切從祈禱開始》
[00:18:30.000 --> 00:18:33.000]  亦都成為了今年上半年
[00:18:33.000 --> 00:18:36.000]  教會向大家推介的
[00:18:36.000 --> 00:18:41.000]  兩本的屬靈書其中一本
[00:18:41.000 --> 00:18:42.000]  有人曾經說
[00:18:42.000 --> 00:18:49.000]  祈禱其實是教會的探熱針
[00:18:49.000 --> 00:18:51.000]  溫度計
[00:18:51.000 --> 00:18:53.000]  我真的很盼望
[00:18:53.000 --> 00:18:55.000]  我們的弟兄姊妹
[00:18:55.000 --> 00:18:59.000]  你們能夠每人手執一本
[00:18:59.000 --> 00:19:01.000]  買一本回去看
[00:19:01.000 --> 00:19:04.000]  讓禱告的心
[00:19:04.000 --> 00:19:08.000]  能夠再一次在我們這個群體當中
[00:19:08.000 --> 00:19:10.000]  被燃點起來
[00:19:10.000 --> 00:19:14.000]  透過祈禱去建立我們門徒的生命
[00:19:14.000 --> 00:19:17.000]  所以一會兒完了崇拜之後
[00:19:17.000 --> 00:19:21.000]  鼓勵大家在外面玻璃貼著
[00:19:21.000 --> 00:19:23.000]  有一張的表格
[00:19:23.000 --> 00:19:25.000]  訂購表格
[00:19:25.000 --> 00:19:27.000]  請你填上你的名字
[00:19:27.000 --> 00:19:31.000]  教會會幫大家集體訂購
[00:19:31.000 --> 00:19:36.000]  接著我會跳到第21節
[00:19:36.000 --> 00:19:40.000]  我跳過了中間15節到第20節
[00:19:40.000 --> 00:19:42.000]  其實是說什麼呢?
[00:19:42.000 --> 00:19:46.000]  那裡提到有120人一起聚會
[00:19:46.000 --> 00:19:50.000]  已經比剛才所說的名單多了很多
[00:19:50.000 --> 00:19:53.000]  而在聚會當中
[00:19:53.000 --> 00:19:58.000]  彼得提到猶大的結局
[00:19:58.000 --> 00:20:02.000]  原本12個人少這樣一個
[00:20:02.000 --> 00:20:06.000]  其實是很令人沮喪的事
[00:20:06.000 --> 00:20:10.000]  但是猶大的結局
[00:20:10.000 --> 00:20:17.000]  正正是應驗了詩篇69篇25節所說的語言
[00:20:17.000 --> 00:20:22.000]  而當繼續在詩篇看下去的時候
[00:20:22.000 --> 00:20:25.000]  去到109篇第8節
[00:20:25.000 --> 00:20:29.000]  彼得的領袖需要找另外一個人
[00:20:29.000 --> 00:20:33.000]  來替代猶大的位置
[00:20:33.000 --> 00:20:37.000]  其實要找另外一個人替代猶大
[00:20:37.000 --> 00:20:41.000]  是源於耶穌出來服事的時候
[00:20:41.000 --> 00:20:45.000]  他揀選12個門徒
[00:20:45.000 --> 00:20:48.000]  12個門徒的數目
[00:20:48.000 --> 00:20:53.000]  其實是剛剛等於以色列民12個支派
[00:20:53.000 --> 00:20:57.000]  也是神指紋的象徵
[00:20:57.000 --> 00:21:02.000]  所以耶穌去到最後晚餐的時候
[00:21:02.000 --> 00:21:05.000]  在路加福音22章30節
[00:21:05.000 --> 00:21:07.000]  他也這樣說
[00:21:07.000 --> 00:21:09.000]  最終的時候
[00:21:09.000 --> 00:21:13.000]  門徒要坐在寶座上
[00:21:13.000 --> 00:21:17.000]  審判以色列的12個支派
[00:21:17.000 --> 00:21:19.000]  因為這樣的緣故
[00:21:19.000 --> 00:21:22.000]  彼得的領袖就要找一個人出來
[00:21:22.000 --> 00:21:25.000]  替代猶大
[00:21:25.000 --> 00:21:27.000]  問題就是
[00:21:27.000 --> 00:21:31.000]  找這個人出來究竟應該何時找
[00:21:31.000 --> 00:21:35.000]  是否應該在聖靈降臨之前找
[00:21:35.000 --> 00:21:39.000]  抑或等待聖靈來了
[00:21:39.000 --> 00:21:43.000]  的確有些聖經學者是這樣想的
[00:21:43.000 --> 00:21:48.000]  可能彼得一如既往
[00:21:48.000 --> 00:21:50.000]  這個心急人
[00:21:50.000 --> 00:21:53.000]  所以就快快搥搥
[00:21:53.000 --> 00:21:56.000]  找一個替代人選
[00:21:56.000 --> 00:22:00.000]  爬了上帝的頭
[00:22:00.000 --> 00:22:02.000]  如果再等一下
[00:22:02.000 --> 00:22:04.000]  可能第12個人
[00:22:04.000 --> 00:22:10.000]  應該是保羅才對
[00:22:10.000 --> 00:22:12.000]  如果我們繼續看哲學行傳
[00:22:12.000 --> 00:22:14.000]  一直看下去
[00:22:14.000 --> 00:22:16.000]  其實你會發現
[00:22:16.000 --> 00:22:18.000]  整卷哲學行傳
[00:22:18.000 --> 00:22:21.000]  都沒有評論過
[00:22:21.000 --> 00:22:26.000]  彼得的做法是不對的
[00:22:26.000 --> 00:22:29.000]  所以我們真的不需要
[00:22:29.000 --> 00:22:34.000]  在時間性上糾纏
[00:22:34.000 --> 00:22:38.000]  反而這段經文值得我們留意的地方
[00:22:38.000 --> 00:22:42.000]  就是這個揀選的過程
[00:22:42.000 --> 00:22:49.000]  因為他教曉我們應該怎樣尋求神的旨意
[00:22:49.000 --> 00:22:52.000]  我們一起讀21至26節
[00:22:52.000 --> 00:22:53.000]  預備起
[00:22:53.000 --> 00:22:57.000]  所以主耶穌在我們中間始終出入的時候
[00:22:57.000 --> 00:22:59.000]  就是從約翰斯洗起
[00:22:59.000 --> 00:23:03.000]  直到主離開我們被接上升的日子為止
[00:23:03.000 --> 00:23:06.000]  必須從那常與我們作伴的人中
[00:23:06.000 --> 00:23:10.000]  立一位與我們同作耶穌復活的見證
[00:23:10.000 --> 00:23:12.000]  於是選舉兩個人
[00:23:12.000 --> 00:23:15.000]  就是那叫做巴薩巴
[00:23:15.000 --> 00:23:18.000]  又稱呼猶是都的約瑟和瑪提亞
[00:23:18.000 --> 00:23:20.000]  眾人就禱告說
[00:23:20.000 --> 00:23:22.000]  主啊,祢知道萬人的心
[00:23:22.000 --> 00:23:24.000]  求祢從這兩個人中
[00:23:24.000 --> 00:23:27.000]  指明祢所揀選的是誰
[00:23:27.000 --> 00:23:29.000]  叫他得這仕徒的位分
[00:23:29.000 --> 00:23:34.000]  這位分猶大已經凋棄往自己的地方去了
[00:23:34.000 --> 00:23:36.000]  於是眾人為他們搖籤
[00:23:36.000 --> 00:23:38.000]  搖出瑪提亞來
