
[00:00:00.000 --> 00:00:03.360]  今日要講到的經文是在《路加福音》第十五章
[00:04:26.300 --> 00:04:26.800]  四
[00:04:26.800 --> 00:04:27.300]  五
[00:04:27.300 --> 00:04:27.800]  六
[00:04:27.800 --> 00:04:28.300]  七
[00:04:28.300 --> 00:04:28.800]  八
[00:04:28.800 --> 00:04:29.300]  九
[00:04:29.300 --> 00:04:29.800]  十
[00:04:29.800 --> 00:04:30.300]  一
[00:04:30.300 --> 00:04:30.800]  二
[00:04:30.800 --> 00:04:31.300]  三
[00:04:31.300 --> 00:04:31.800]  四
[00:04:31.800 --> 00:04:32.300]  五
[00:04:32.300 --> 00:04:32.800]  六
[00:04:32.800 --> 00:04:33.300]  七
[00:04:33.300 --> 00:04:33.800]  八
[00:04:33.800 --> 00:04:34.300]  九
[00:04:34.300 --> 00:04:34.800]  十
[00:04:34.800 --> 00:04:35.300]  一
[00:04:35.300 --> 00:04:35.800]  二
[00:04:35.800 --> 00:04:36.300]  三
[00:04:36.300 --> 00:04:36.800]  四
[00:04:36.800 --> 00:04:37.300]  五
[00:04:37.300 --> 00:04:37.800]  六
[00:04:37.800 --> 00:04:38.300]  七
[00:04:38.300 --> 00:04:38.800]  八
[00:04:38.800 --> 00:04:39.300]  九
[00:04:39.300 --> 00:04:39.800]  十
[00:04:39.800 --> 00:04:40.300]  一
[00:04:40.300 --> 00:04:40.800]  二
[00:04:40.800 --> 00:04:41.300]  三
[00:04:41.300 --> 00:04:41.800]  四
[00:04:41.800 --> 00:04:42.300]  五
[00:04:42.300 --> 00:04:42.800]  六
[00:04:42.800 --> 00:04:43.300]  七
[00:04:43.300 --> 00:04:43.800]  八
[00:04:43.800 --> 00:04:44.300]  九
[00:04:44.300 --> 00:04:44.800]  十
[00:04:44.800 --> 00:04:45.300]  一
[00:04:45.300 --> 00:04:45.800]  二
[00:04:45.800 --> 00:04:46.300]  三
[00:04:46.300 --> 00:04:46.800]  四
[00:04:46.800 --> 00:04:47.300]  五
[00:04:47.300 --> 00:04:47.800]  六
[00:04:47.800 --> 00:04:48.300]  七
[00:04:48.300 --> 00:04:48.800]  八
[00:04:48.800 --> 00:04:49.300]  九
[00:04:49.300 --> 00:04:49.800]  十
[00:04:49.800 --> 00:04:50.300]  一
[00:04:50.300 --> 00:04:50.800]  二
[00:04:50.800 --> 00:04:51.300]  三
[00:04:51.300 --> 00:04:51.800]  四
[00:04:51.800 --> 00:04:52.300]  五
[00:04:52.300 --> 00:04:52.800]  六
[00:04:52.800 --> 00:04:53.800]  七
[00:04:53.800 --> 00:04:54.300]  八
[00:04:54.300 --> 00:04:54.800]  九
[00:04:54.800 --> 00:04:55.300]  十
[00:04:55.300 --> 00:04:55.800]  一
[00:04:55.800 --> 00:04:56.300]  二
[00:04:56.300 --> 00:04:56.800]  三
[00:04:56.800 --> 00:04:57.300]  四
[00:04:57.300 --> 00:04:57.800]  五
[00:04:57.800 --> 00:04:58.300]  六
[00:04:58.300 --> 00:04:58.800]  七
[00:04:58.800 --> 00:04:59.300]  八
[00:04:59.300 --> 00:04:59.800]  九
[00:04:59.800 --> 00:05:00.300]  一
[00:05:00.300 --> 00:05:00.800]  二
[00:05:00.800 --> 00:05:01.300]  三
[00:05:01.300 --> 00:05:01.800]  四
[00:05:01.800 --> 00:05:02.300]  五
[00:05:02.300 --> 00:05:02.800]  六
[00:05:02.800 --> 00:05:03.300]  七
[00:05:03.300 --> 00:05:03.800]  八
[00:05:03.800 --> 00:05:04.300]  九
[00:05:04.300 --> 00:05:04.800]  十
[00:05:04.800 --> 00:05:05.300]  一
[00:05:05.300 --> 00:05:05.800]  二
[00:05:05.800 --> 00:05:06.300]  三
[00:05:06.300 --> 00:05:06.800]  四
[00:05:06.800 --> 00:05:07.300]  五
[00:05:07.300 --> 00:05:07.800]  六
[00:05:07.800 --> 00:05:08.300]  七
[00:05:08.300 --> 00:05:08.800]  八
[00:05:08.800 --> 00:05:09.300]  九
[00:05:09.300 --> 00:05:09.800]  十
[00:05:09.800 --> 00:05:10.300]  一
[00:05:10.300 --> 00:05:10.800]  二
[00:05:10.800 --> 00:05:11.300]  三
[00:05:11.300 --> 00:05:11.800]  四
[00:05:11.800 --> 00:05:12.300]  五
[00:05:12.300 --> 00:05:12.800]  六
[00:05:12.800 --> 00:05:13.300]  七
[00:05:13.300 --> 00:05:13.800]  八
[00:05:13.800 --> 00:05:14.300]  九
[00:05:14.300 --> 00:05:14.800]  十
[00:05:14.800 --> 00:05:15.300]  一
[00:05:15.300 --> 00:05:15.800]  二
[00:05:15.800 --> 00:05:16.300]  三
[00:05:16.300 --> 00:05:16.800]  四
[00:05:16.800 --> 00:05:17.300]  五
[00:05:17.300 --> 00:05:17.800]  六
[00:05:17.800 --> 00:05:18.300]  七
[00:05:18.300 --> 00:05:18.800]  八
[00:05:18.800 --> 00:05:19.300]  九
[00:05:19.300 --> 00:05:19.800]  十
[00:05:19.800 --> 00:05:20.300]  一
[00:05:20.300 --> 00:05:20.800]  二
[00:05:20.800 --> 00:05:21.300]  三
[00:05:21.300 --> 00:05:21.800]  四
[00:05:21.800 --> 00:05:22.800]  五
[00:05:22.800 --> 00:05:23.300]  六
[00:05:23.300 --> 00:05:23.800]  七
[00:05:23.800 --> 00:05:24.300]  八
[00:05:24.300 --> 00:05:24.800]  九
[00:05:24.800 --> 00:05:25.300]  十
[00:05:25.300 --> 00:05:25.800]  一
[00:05:25.800 --> 00:05:26.300]  二
[00:05:26.300 --> 00:05:26.800]  三
[00:05:26.800 --> 00:05:27.300]  四
[00:05:27.300 --> 00:05:27.800]  五
[00:05:27.800 --> 00:05:28.300]  六
[00:05:28.300 --> 00:05:28.800]  七
[00:05:28.800 --> 00:05:29.300]  八
[00:05:29.300 --> 00:05:29.800]  九
[00:05:29.800 --> 00:05:30.300]  十
[00:05:30.300 --> 00:05:30.800]  一
[00:05:30.800 --> 00:05:31.300]  二
[00:05:31.300 --> 00:05:31.800]  三
[00:05:31.800 --> 00:05:32.300]  四
[00:05:32.300 --> 00:05:32.800]  五
[00:05:32.800 --> 00:05:33.300]  六
[00:05:33.300 --> 00:05:33.800]  七
[00:05:33.800 --> 00:05:34.300]  八
[00:05:34.300 --> 00:05:34.800]  九
[00:05:34.800 --> 00:05:35.300]  十
[00:05:35.300 --> 00:05:35.800]  一
[00:05:35.800 --> 00:05:36.300]  二
[00:05:36.300 --> 00:05:36.800]  三
[00:05:36.800 --> 00:05:37.300]  四
[00:05:37.300 --> 00:05:37.800]  五
[00:05:37.800 --> 00:05:38.300]  六
[00:05:38.300 --> 00:05:38.800]  七
[00:05:38.800 --> 00:05:39.300]  八
[00:05:39.300 --> 00:05:39.800]  九
[00:05:39.800 --> 00:05:40.300]  七
[00:05:40.300 --> 00:05:40.800]  八
[00:05:40.800 --> 00:05:41.300]  九
[00:05:41.300 --> 00:05:41.800]  十
[00:05:41.800 --> 00:05:42.300]  一
[00:05:42.300 --> 00:05:42.800]  二
[00:05:42.800 --> 00:05:43.300]  三
[00:05:43.300 --> 00:05:43.800]  四
[00:05:43.800 --> 00:05:44.300]  五
[00:05:44.300 --> 00:05:44.800]  六
[00:05:44.800 --> 00:05:45.300]  七
[00:05:45.300 --> 00:05:45.800]  八
[00:05:45.800 --> 00:05:46.300]  九
[00:05:46.300 --> 00:05:46.800]  十
[00:05:46.800 --> 00:05:47.300]  一
[00:05:47.300 --> 00:05:47.800]  二
[00:05:47.800 --> 00:05:48.300]  三
[00:05:48.300 --> 00:05:48.800]  四
[00:05:48.800 --> 00:05:49.300]  五
[00:05:49.300 --> 00:05:49.800]  六
[00:05:49.800 --> 00:05:50.300]  七
[00:05:50.300 --> 00:05:50.800]  八
[00:05:50.800 --> 00:05:51.300]  九
[00:05:51.300 --> 00:05:51.800]  十
[00:05:51.800 --> 00:05:52.300]  一
[00:05:52.300 --> 00:05:52.800]  二
[00:05:52.800 --> 00:05:53.300]  三
[00:05:53.300 --> 00:05:53.800]  四
[00:05:53.800 --> 00:05:54.300]  五
[00:05:54.300 --> 00:05:54.800]  六
[00:05:54.800 --> 00:05:55.300]  七
[00:05:55.300 --> 00:05:55.800]  八
[00:05:55.800 --> 00:05:56.300]  九
[00:05:56.300 --> 00:05:56.800]  十
[00:05:56.800 --> 00:05:57.300]  一
[00:05:57.300 --> 00:05:57.800]  二
[00:05:57.800 --> 00:05:58.300]  三
[00:05:58.300 --> 00:05:58.800]  四
[00:05:58.800 --> 00:05:59.300]  五
[00:05:59.300 --> 00:05:59.800]  六
[00:05:59.800 --> 00:06:00.300]  七
[00:06:00.300 --> 00:06:00.800]  八
[00:06:00.800 --> 00:06:01.300]  九
[00:06:01.300 --> 00:06:01.800]  十
[00:06:01.800 --> 00:06:02.300]  一
[00:06:02.300 --> 00:06:02.800]  二
[00:06:02.800 --> 00:06:03.300]  三
[00:06:03.300 --> 00:06:03.800]  四
[00:06:03.800 --> 00:06:04.300]  五
[00:06:04.300 --> 00:06:04.800]  六
[00:06:04.800 --> 00:06:05.300]  七
[00:06:05.300 --> 00:06:05.800]  八
[00:06:05.800 --> 00:06:06.300]  九
[00:06:06.300 --> 00:06:06.800]  十
[00:06:06.800 --> 00:06:07.300]  一
[00:06:07.300 --> 00:06:07.800]  二
[00:06:07.800 --> 00:06:08.300]  三
[00:06:08.300 --> 00:06:08.800]  四
[00:06:08.800 --> 00:06:09.300]  五
[00:06:09.300 --> 00:06:09.800]  六
[00:06:09.800 --> 00:06:10.300]  七
[00:06:10.300 --> 00:06:10.800]  八
[00:06:10.800 --> 00:06:11.300]  九
[00:06:11.300 --> 00:06:11.800]  七
[00:06:11.800 --> 00:06:12.300]  八
[00:06:12.300 --> 00:06:12.800]  九
[00:06:12.800 --> 00:06:13.300]  八
[00:06:13.300 --> 00:06:13.800]  九
[00:06:13.800 --> 00:06:14.300]  八
[00:06:14.300 --> 00:06:14.800]  九
[00:06:14.800 --> 00:06:15.300]  八
[00:06:15.300 --> 00:06:15.800]  九
[00:06:15.800 --> 00:06:16.300]  八
[00:06:16.300 --> 00:06:16.800]  九
[00:06:16.800 --> 00:06:17.300]  八
[00:06:17.300 --> 00:06:17.800]  九
[00:06:17.800 --> 00:06:18.300]  八
[00:06:18.300 --> 00:06:18.800]  九
[00:06:18.800 --> 00:06:19.300]  八
[00:06:19.300 --> 00:06:19.800]  九
[00:06:19.800 --> 00:06:20.300]  八
[00:06:20.300 --> 00:06:21.300]  九
[00:06:21.300 --> 00:06:21.800]  八
[00:06:21.800 --> 00:06:22.300]  九
[00:06:22.300 --> 00:06:22.800]  八
[00:06:22.800 --> 00:06:23.300]  九
[00:06:23.300 --> 00:06:23.800]  八
[00:06:23.800 --> 00:06:24.300]  九
[00:06:24.300 --> 00:06:24.800]  八
[00:06:24.800 --> 00:06:25.300]  九
[00:06:25.300 --> 00:06:25.800]  八
[00:06:25.800 --> 00:06:26.300]  九
[00:06:26.300 --> 00:06:26.800]  八
[00:06:26.800 --> 00:06:27.300]  九
[00:06:27.300 --> 00:06:27.800]  八
[00:06:27.800 --> 00:06:28.300]  九
[00:06:28.300 --> 00:06:28.800]  八
[00:06:28.800 --> 00:06:29.300]  九
[00:06:29.300 --> 00:06:29.800]  八
[00:06:29.800 --> 00:06:30.300]  九
[00:06:30.300 --> 00:06:30.800]  八
[00:06:30.800 --> 00:06:31.300]  九
[00:06:31.300 --> 00:06:31.800]  八
[00:06:31.800 --> 00:06:32.300]  九
[00:06:32.300 --> 00:06:32.800]  八
[00:06:32.800 --> 00:06:33.300]  九
[00:06:33.300 --> 00:06:33.800]  八
[00:06:33.800 --> 00:06:34.300]  九
[00:06:34.300 --> 00:06:34.800]  八
[00:06:34.800 --> 00:06:35.300]  九
[00:06:35.300 --> 00:06:35.800]  八
[00:06:35.800 --> 00:06:36.300]  九
[00:06:36.300 --> 00:06:36.800]  八
[00:06:36.800 --> 00:06:37.300]  九
[00:06:37.300 --> 00:06:37.800]  八
[00:06:37.800 --> 00:06:38.300]  九
[00:06:38.300 --> 00:06:38.800]  八
[00:06:38.800 --> 00:06:39.300]  九
[00:06:39.300 --> 00:06:39.800]  八
[00:06:39.800 --> 00:06:40.300]  九
[00:06:40.300 --> 00:06:40.800]  八
[00:06:40.800 --> 00:06:41.300]  九
[00:06:41.300 --> 00:06:41.800]  八
[00:06:41.800 --> 00:06:42.300]  九
[00:06:42.300 --> 00:06:42.800]  八
[00:06:42.800 --> 00:06:43.300]  九
[00:06:43.300 --> 00:06:43.800]  八
[00:06:43.800 --> 00:06:44.300]  九
[00:06:44.300 --> 00:06:44.800]  八
[00:06:44.800 --> 00:06:45.300]  九
[00:06:45.300 --> 00:06:45.800]  八
[00:06:45.800 --> 00:06:46.300]  九
[00:06:46.300 --> 00:06:46.800]  八
[00:06:46.800 --> 00:06:47.300]  九
[00:06:47.300 --> 00:06:47.800]  八
[00:06:47.800 --> 00:06:48.300]  九
[00:06:48.300 --> 00:06:48.800]  八
[00:06:48.800 --> 00:06:49.300]  九
[00:06:49.300 --> 00:06:49.800]  八
[00:06:49.800 --> 00:06:50.300]  九
[00:06:50.300 --> 00:06:50.800]  八
[00:06:50.800 --> 00:06:51.300]  九
[00:06:51.300 --> 00:06:51.800]  八
[00:06:51.800 --> 00:06:52.300]  九
[00:06:52.300 --> 00:06:52.800]  八
[00:06:52.800 --> 00:06:53.300]  九
[00:06:53.300 --> 00:06:53.800]  八
[00:06:53.800 --> 00:06:54.300]  九
[00:06:54.300 --> 00:06:54.800]  八
[00:06:54.800 --> 00:06:55.300]  九
[00:06:55.300 --> 00:06:55.800]  八
[00:06:55.800 --> 00:06:56.300]  九
[00:06:56.300 --> 00:06:56.800]  八
[00:06:56.800 --> 00:06:57.300]  九
[00:06:57.300 --> 00:06:57.800]  八
[00:06:57.800 --> 00:06:58.300]  九
[00:06:58.300 --> 00:06:58.800]  八
[00:06:58.800 --> 00:06:59.300]  九
[00:06:59.300 --> 00:06:59.800]  八
[00:06:59.800 --> 00:07:00.300]  九
[00:07:00.300 --> 00:07:00.800]  八
[00:07:00.800 --> 00:07:01.300]  九
[00:07:01.300 --> 00:07:01.800]  八
[00:07:01.800 --> 00:07:02.300]  九
[00:07:02.300 --> 00:07:02.800]  八
[00:07:02.800 --> 00:07:03.300]  九
[00:07:03.300 --> 00:07:03.800]  八
[00:07:03.800 --> 00:07:04.300]  九
[00:07:04.300 --> 00:07:04.800]  八
[00:07:04.800 --> 00:07:05.300]  九
[00:07:05.300 --> 00:07:05.800]  八
[00:07:05.800 --> 00:07:06.300]  九
[00:07:06.300 --> 00:07:06.800]  八
[00:07:06.800 --> 00:07:07.300]  九
[00:07:07.300 --> 00:07:07.800]  八
[00:07:07.800 --> 00:07:08.300]  九
[00:07:08.300 --> 00:07:08.800]  八
[00:07:08.800 --> 00:07:09.300]  九
[00:07:09.300 --> 00:07:09.800]  八
[00:07:09.800 --> 00:07:10.300]  九
[00:07:10.300 --> 00:07:10.800]  八
[00:07:10.800 --> 00:07:11.300]  九
[00:07:11.300 --> 00:07:11.800]  八
[00:07:11.800 --> 00:07:12.300]  九
[00:07:12.300 --> 00:07:12.800]  八
[00:07:12.800 --> 00:07:13.300]  九
[00:07:13.300 --> 00:07:13.800]  八
