
[00:00:00.000 --> 00:00:10.000]  「你們願意人怎樣待你們,你們也要怎樣待人。」
[00:01:50.000 --> 00:01:54.720]  耶穌說:「你要盡心、盡性、盡義愛主你的神。」
[00:01:54.720 --> 00:01:58.480]  這是誡命的第一,並且是最大的
[00:01:58.480 --> 00:02:02.320]  其次相仿的就是要愛人如己
[00:02:02.320 --> 00:02:06.080]  《馬大福音》第22章第37至40節
[00:02:06.080 --> 00:02:10.560]  《馬大福音》第12章都有記載這個大誡命
[00:02:10.560 --> 00:02:12.560]  究竟我們如何去愛神
[00:02:12.560 --> 00:02:14.000]  如何去愛人呢?
[00:02:14.000 --> 00:02:18.400]  我的意思是真正的愛神和愛人是怎樣呢?
[00:02:18.400 --> 00:02:20.400]  我們要明白之前
[00:02:20.400 --> 00:02:24.240]  我們先要知道究竟聖經裏面所說的愛
[00:02:24.240 --> 00:02:26.240]  究竟愛是甚麼東西呢?
[00:02:26.240 --> 00:02:29.120]  愛是應該怎樣的了解呢?
[00:02:29.120 --> 00:02:31.760]  我深信愛,第一件事
[00:02:31.760 --> 00:02:34.880]  我們要知道愛是一個選擇
[00:02:34.880 --> 00:02:36.880]  Love is a choice
[00:02:36.880 --> 00:02:38.880]  是你選擇去愛神
[00:02:38.880 --> 00:02:41.360]  是你選擇去愛這個人
[00:02:41.360 --> 00:02:42.880]  你就能夠去愛
[00:02:42.880 --> 00:02:44.880]  所以愛第一個是一個選擇
[00:02:44.880 --> 00:02:46.880]  It's a choice,是一個選擇
[00:02:46.880 --> 00:02:49.920]  然後第二樣,愛是一個行動
[00:02:49.920 --> 00:02:53.200]  Love is a conduct,或者一個action
[00:02:53.200 --> 00:02:56.800]  因為當我選擇了去愛你
[00:02:56.800 --> 00:02:58.080]  但是沒有行動
[00:02:58.080 --> 00:03:01.600]  只有口說,只有心想這樣去愛你
[00:03:01.600 --> 00:03:03.600]  但是完全沒有行動
[00:03:03.600 --> 00:03:05.600]  所以愛不單單是一個選擇
[00:03:05.600 --> 00:03:07.600]  也是一個行動
[00:03:07.600 --> 00:03:09.600]  究竟我們說愛神愛人
[00:03:09.600 --> 00:03:11.600]  我有甚麼行動做了出來呢?
[00:03:11.600 --> 00:03:15.360]  然後第三樣,愛不單單是一個選擇
[00:03:15.360 --> 00:03:17.360]  不單單是一個行動
[00:03:17.360 --> 00:03:19.360]  愛是一種承諾
[00:03:19.360 --> 00:03:21.360]  是一個commitment
[00:03:21.360 --> 00:03:23.360]  即是不是一時這樣說
[00:03:23.360 --> 00:03:25.360]  我愛神
[00:03:25.360 --> 00:03:27.360]  一時這樣說,我愛你們
[00:03:27.360 --> 00:03:29.360]  是要一直下去
[00:03:29.360 --> 00:03:31.360]  學去愛
[00:03:31.360 --> 00:03:33.360]  所以愛是一個選擇
[00:03:33.360 --> 00:03:35.360]  是一個行動
[00:03:35.360 --> 00:03:37.360]  是一個承諾
[00:03:37.360 --> 00:03:39.360]  It's a choice, it's a conduct
[00:03:39.360 --> 00:03:41.360]  and then it is a commitment
[00:03:41.360 --> 00:03:43.360]  我們必須要知道
[00:03:43.360 --> 00:03:45.360]  愛是這樣的
[00:03:45.360 --> 00:03:47.360]  但是我們明白了之後
[00:03:47.360 --> 00:03:49.360]  我們有沒有甚麼能力
[00:03:49.360 --> 00:03:51.360]  可以真是愛人愛神
[00:03:51.360 --> 00:03:53.360]  好像主教我們這樣做
[00:03:53.360 --> 00:03:55.360]  今天讓我們透過這段聖經
[00:03:55.360 --> 00:03:57.360]  讓我們明白
[00:03:57.360 --> 00:03:59.360]  其實從基督而來的愛
[00:03:59.360 --> 00:04:03.360]  是能夠真是改變我們的生命
[00:04:03.360 --> 00:04:05.360]  讓我們能夠真是
[00:04:05.360 --> 00:04:07.360]  真心的去愛人
[00:04:07.360 --> 00:04:09.360]  和愛神
[00:04:09.360 --> 00:04:11.360]  所以我們願意透過今天一齊的思想
[00:04:11.360 --> 00:04:13.360]  起碼有五件事
[00:04:13.360 --> 00:04:15.360]  我們知道聖經教我們這樣做
[00:04:15.360 --> 00:04:17.360]  不過開始的時候
[00:04:17.360 --> 00:04:19.360]  讓我們先想一想
[00:04:19.360 --> 00:04:21.360]  在我們周圍
[00:04:21.360 --> 00:04:23.360]  我不是說現在
[00:04:23.360 --> 00:04:25.360]  在你周圍
[00:04:25.360 --> 00:04:27.360]  有甚麼人你是很不歡喜的
[00:04:27.360 --> 00:04:29.360]  是時時在你身邊的
[00:04:29.360 --> 00:04:31.360]  你知不知道
[00:04:31.360 --> 00:04:33.360]  很多你不歡喜的人
[00:04:33.360 --> 00:04:35.360]  或者很麻煩的人
[00:04:35.360 --> 00:04:37.360]  你說上帝為甚麼會時時放在我身邊
[00:04:37.360 --> 00:04:39.360]  會不會上帝透過這個機會
[00:04:39.360 --> 00:04:41.360]  讓你和我去經歷
[00:04:41.360 --> 00:04:43.360]  甚麼叫做從基督而來的愛
[00:04:43.360 --> 00:04:45.360]  而是透過這種經歷
[00:04:45.360 --> 00:04:47.360]  讓我們學到
[00:04:47.360 --> 00:04:49.360]  怎樣去愛人
[00:04:49.360 --> 00:04:51.360]  原來我們可以
[00:04:51.360 --> 00:04:53.360]  一些我們不歡喜的人
[00:04:53.360 --> 00:04:55.360]  我們一樣可以愛
[00:04:55.360 --> 00:04:57.360]  我們沒可能世界上
[00:04:57.360 --> 00:04:59.360]  所有的人我們都歡喜他
[00:04:59.360 --> 00:05:01.360]  但我們不歡喜的人
[00:05:01.360 --> 00:05:03.360]  其實我們都可以去愛他
[00:05:03.360 --> 00:05:05.360]  因為聖經是這樣的
[00:05:05.360 --> 00:05:07.360]  是教我們
[00:05:07.360 --> 00:05:09.360]  我們和人針鋒相對
[00:05:09.360 --> 00:05:11.360]  你說我我還你
[00:05:11.360 --> 00:05:13.360]  你不喜歡我我又不喜歡你
[00:05:13.360 --> 00:05:15.360]  特別不喜歡我們的人
[00:05:15.360 --> 00:05:17.360]  我們就特別不喜歡他
[00:05:17.360 --> 00:05:19.360]  那是有甚麼意思呢
[00:05:19.360 --> 00:05:21.360]  以前我聽說
[00:05:21.360 --> 00:05:23.360]  英國首相邱吉爾
[00:05:23.360 --> 00:05:25.360]  和英國國會裏面
[00:05:25.360 --> 00:05:27.360]  第一個女的國會議員
[00:05:27.360 --> 00:05:29.360]  叫Lady Esther
[00:05:29.360 --> 00:05:31.360]  邱吉爾很不喜歡她
[00:05:31.360 --> 00:05:33.360]  那個女人又很不喜歡邱吉爾
[00:05:33.360 --> 00:05:35.360]  經常兩個人
[00:05:35.360 --> 00:05:37.360]  你頂我我頂你
[00:05:37.360 --> 00:05:39.360]  有一次喝下午茶的時候
[00:05:39.360 --> 00:05:41.360]  Lady Esther就將杯茶
[00:05:41.360 --> 00:05:43.360]  拿給邱吉爾
[00:05:43.360 --> 00:05:45.360]  然後跟邱吉爾說
[00:05:45.360 --> 00:05:47.360]  邱吉爾如果你是我老公
[00:05:47.360 --> 00:05:49.360]  我就會下毒
[00:05:49.360 --> 00:05:51.360]  邱吉爾也不怕她
[00:05:51.360 --> 00:05:53.360]  他說夫人如果你是我老婆
[00:05:53.360 --> 00:05:55.360]  我寧可喝了她
[00:05:55.360 --> 00:05:57.360]  你頂我我頂你
[00:05:57.360 --> 00:05:59.360]  有甚麼意思在裏面呢
[00:05:59.360 --> 00:06:01.360]  聖經裏面教我們
[00:06:01.360 --> 00:06:03.360]  我們怎樣去學習
[00:06:03.360 --> 00:06:05.360]  去相愛呢
[00:06:05.360 --> 00:06:07.360]  有幾件事
[00:06:07.360 --> 00:06:09.360]  第一件事我沒有寫下來
[00:06:09.360 --> 00:06:11.360]  或者大家歡喜
[00:06:11.360 --> 00:06:13.360]  可以記下來
[00:06:13.360 --> 00:06:15.360]  第一件事
[00:06:15.360 --> 00:06:17.360]  我們首先要
[00:06:17.360 --> 00:06:19.360]  經歷神自己的愛
[00:06:19.360 --> 00:06:21.360]  我們首先要經歷神的愛
[00:06:21.360 --> 00:06:23.360]  神的愛長闊高深
[00:06:23.360 --> 00:06:25.360]  聖經有說我們又知
[00:06:25.360 --> 00:06:27.360]  祂為我們的兒子為我們而死
[00:06:27.360 --> 00:06:29.360]  我們又知
[00:06:29.360 --> 00:06:31.360]  究竟祂是怎樣的愛我們呢
[00:06:31.360 --> 00:06:33.360]  讓我們今天一起
[00:06:33.360 --> 00:06:35.360]  從另一個角度去思想
[00:06:35.360 --> 00:06:37.360]  先要領受
[00:06:37.360 --> 00:06:39.360]  神自己的愛是怎樣
[00:06:39.360 --> 00:06:41.360]  我們重新去經歷祂
[00:06:41.360 --> 00:06:43.360]  已故的呼拿神學院的
[00:06:43.360 --> 00:06:45.360]  港道學的教授
[00:06:45.360 --> 00:06:47.360]  Ian Pitt Watson
[00:06:47.360 --> 00:06:49.360]  和他當時的學生
[00:06:49.360 --> 00:06:51.360]  現在已經被主大用的
[00:06:51.360 --> 00:06:53.360]  一個牧師叫John Ockford
[00:06:53.360 --> 00:06:55.360]  他們兩位都有說過
[00:06:55.360 --> 00:06:57.360]  羊娃娃的故事
[00:06:57.360 --> 00:06:59.360]  羊娃娃是甚麼來的呢
[00:06:59.360 --> 00:07:01.360]  我們這麼年紀的人
[00:07:01.360 --> 00:07:03.360]  我們小時候玩的那些公仔
[00:07:03.360 --> 00:07:05.360]  不同現在的那些公仔
[00:07:05.360 --> 00:07:07.360]  女孩子玩羊娃娃
[00:07:07.360 --> 00:07:09.360]  那些羊娃娃是用乳膠做的
[00:07:09.360 --> 00:07:11.360]  那些羊娃娃是用乳膠做的
[00:07:11.360 --> 00:07:13.360]  顏色好像真皮膚
[00:07:13.360 --> 00:07:15.360]  顏色好像真皮膚
[00:07:15.360 --> 00:07:17.360]  眼睛很長
[00:07:17.360 --> 00:07:19.360]  會眨一下眼
[00:07:19.360 --> 00:07:21.360]  男孩子就玩
[00:07:21.360 --> 00:07:23.360]  紅啤啤Teddy Bear
[00:07:23.360 --> 00:07:25.360]  這些就是小時候
[00:07:25.360 --> 00:07:27.360]  你和我都有玩過的公仔
[00:07:27.360 --> 00:07:29.360]  John Ockford就說到
[00:07:29.360 --> 00:07:31.360]  他的妹妹
[00:07:31.360 --> 00:07:33.360]  有一個羊娃娃
[00:07:33.360 --> 00:07:35.360]  那個羊娃娃叫Pandy
[00:07:35.360 --> 00:07:37.360]  那些羊娃娃或者Bear
[00:07:37.360 --> 00:07:39.360]  那些公仔有名的
[00:07:39.360 --> 00:07:41.360]  你記不記得那個叫甚麼名
[00:07:41.360 --> 00:07:43.360]  他說那個Pandy
[00:07:43.360 --> 00:07:45.360]  那個妹妹疼他不得了
[00:07:45.360 --> 00:07:47.360]  他說他起床又抱著他睡覺
[00:07:47.360 --> 00:07:49.360]  又抱著他吃飯
[00:07:49.360 --> 00:07:51.360]  去甚麼地方都抱著這個公仔
[00:07:51.360 --> 00:07:53.360]  因為他很喜歡這個羊娃娃
[00:07:53.360 --> 00:07:55.360]  但當玩得久的時候
[00:07:55.360 --> 00:07:57.360]  他說Pandy開始脫髮
[00:07:57.360 --> 00:07:59.360]  頭髮開始沒有了
[00:07:59.360 --> 00:08:01.360]  開始骯髒
[00:08:01.360 --> 00:08:03.360]  到差不多開始腳和手
[00:08:03.360 --> 00:08:05.360]  停下停下
[00:08:05.360 --> 00:08:07.360]  開始脫手脫腳
[00:08:07.360 --> 00:08:09.360]  他說不知為何
[00:08:09.360 --> 00:08:11.360]  妹妹一直還有更名貴的禮物
[00:08:11.360 --> 00:08:13.360]  在家裡送給他
[00:08:13.360 --> 00:08:15.360]  但不知為何妹妹
[00:08:15.360 --> 00:08:17.360]  總是要親這個Pandy
[00:08:17.360 --> 00:08:19.360]  這個羊娃娃
[00:08:19.360 --> 00:08:21.360]  他說為何會這樣
[00:08:21.360 --> 00:08:23.360]  他已經覺得不是那麼可愛
[00:08:23.360 --> 00:08:25.360]  甚至有一次
[00:08:25.360 --> 00:08:27.360]  他們去旅行
[00:08:27.360 --> 00:08:29.360]  他們住在芝加哥附近
[00:08:29.360 --> 00:08:31.360]  一個地方叫Rockford
[00:08:31.360 --> 00:08:33.360]  他來我們加拿大去旅行
[00:08:33.360 --> 00:08:35.360]  整家人開車上來加拿大旅行
[00:08:35.360 --> 00:08:37.360]  當他們回家的時候
[00:08:37.360 --> 00:08:39.360]  差不多去到芝加哥的時候
[00:08:39.360 --> 00:08:41.360]  發覺原來公仔不在
[00:08:41.360 --> 00:08:43.360]  原來有公仔不在
[00:08:43.360 --> 00:08:45.360]  你猜他爸爸媽媽多好
[00:08:45.360 --> 00:08:47.360]  是原車從芝加哥回到加拿大
[00:08:47.360 --> 00:08:49.360]  回到酒店
[00:08:49.360 --> 00:08:51.360]  幫他妹妹
[00:08:51.360 --> 00:08:53.360]  找回公仔
[00:08:53.360 --> 00:08:55.360]  你想想妹妹愛公仔多厲害
[00:08:55.360 --> 00:08:57.360]  爸爸媽媽有多了解她
[00:08:57.360 --> 00:08:59.360]  到妹妹長大後
[00:08:59.360 --> 00:09:01.360]  就去
[00:09:01.360 --> 00:09:03.360]  不再玩這些公仔
[00:09:03.360 --> 00:09:05.360]  但妹妹
[00:09:05.360 --> 00:09:07.360]  媽媽都沒有扔這個公仔
[00:09:07.360 --> 00:09:09.360]  她媽媽將這個羊娃娃
[00:09:09.360 --> 00:09:11.360]  包起來
[00:09:11.360 --> 00:09:13.360]  收藏起來
[00:09:13.360 --> 00:09:15.360]  到妹妹自己結婚
[00:09:15.360 --> 00:09:17.360]  自己生了嬰兒
[00:09:17.360 --> 00:09:19.360]  生了女兒
[00:09:19.360 --> 00:09:21.360]  她要找回一個公仔
[00:09:21.360 --> 00:09:23.360]  給她自己的女兒
[00:09:23.360 --> 00:09:25.360]  她竟然回家
[00:09:25.360 --> 00:09:27.360]  叫媽媽找回Pandy
[00:09:27.360 --> 00:09:29.360]  然後帶Pandy
[00:09:29.360 --> 00:09:31.360]  去一些叫玩具的醫院
[00:09:31.360 --> 00:09:33.360]  叫Doll Hospital
[00:09:33.360 --> 00:09:35.360]  幫她做Reconstructive Surgery
[00:09:35.360 --> 00:09:37.360]  重新幫這個公仔整好
[00:09:37.360 --> 00:09:39.360]  然後將這個公仔
[00:09:39.360 --> 00:09:41.360]  送給她自己的女兒
[00:09:41.360 --> 00:09:43.360]  她自己的女兒去玩
[00:09:43.360 --> 00:09:45.360]  為什麼
[00:09:45.360 --> 00:09:47.360]  為什麼一個
[00:09:47.360 --> 00:09:49.360]  殘缺的
[00:09:49.360 --> 00:09:51.360]  羊娃娃
[00:09:51.360 --> 00:09:53.360]  為什麼她這麼多年
[00:09:53.360 --> 00:09:55.360]  妹妹都會這樣去愛她
[00:09:55.360 --> 00:09:57.360]  是什麼原因
[00:09:57.360 --> 00:09:59.360]  去愛她
[00:09:59.360 --> 00:10:01.360]  妹妹愛她牧師說
[00:10:01.360 --> 00:10:03.360]  不是因為羊娃娃
[00:10:03.360 --> 00:10:05.360]  美麗可愛
[00:10:05.360 --> 00:10:07.360]  因為到某程度已經不是那麼漂亮
[00:10:07.360 --> 00:10:09.360]  是脫頭脫骨
[00:10:09.360 --> 00:10:11.360]  妹妹愛這個羊娃娃
[00:10:11.360 --> 00:10:13.360]  因為妹妹的愛
[00:10:13.360 --> 00:10:15.360]  妹妹對她的愛
[00:10:15.360 --> 00:10:17.360]  讓羊娃娃成為
[00:10:17.360 --> 00:10:19.360]  美麗可愛
[00:10:19.360 --> 00:10:21.360]  不是因為羊娃娃
[00:10:21.360 --> 00:10:23.360]  是時事的美麗可愛
[00:10:23.360 --> 00:10:25.360]  而是因為有人
[00:10:25.360 --> 00:10:27.360]  去愛這個娃娃
[00:10:27.360 --> 00:10:29.360]  所以這個阿娃娃就成為
[00:10:29.360 --> 00:10:31.360]  美麗可愛
[00:10:31.360 --> 00:10:33.360]  她就愈來愈愛她
[00:10:33.360 --> 00:10:35.360]  這個會不會
[00:10:35.360 --> 00:10:37.360]  就是神對我們
[00:10:37.360 --> 00:10:39.360]  一種的
[00:10:39.360 --> 00:10:41.360]  表示讓我們透過
[00:10:41.360 --> 00:10:43.360]  這些平日我們經歷的事
[00:10:43.360 --> 00:10:45.360]  讓我們明白她的愛是怎麼樣
[00:10:45.360 --> 00:10:47.360]  原來
[00:10:47.360 --> 00:10:49.360]  聖經裡面告訴我們
[00:10:49.360 --> 00:10:51.360]  原來我們都是有殘缺的娃娃
[00:10:51.360 --> 00:10:53.360]  就是我們每一個人
[00:10:53.360 --> 00:10:55.360]  都是有我們自己的問題
[00:10:55.360 --> 00:10:57.360]  自從最進入這個世界
[00:10:57.360 --> 00:10:59.360]  之後
[00:10:59.360 --> 00:11:01.360]  無論是你和我自己所做錯的事
[00:11:01.360 --> 00:11:03.360]  或者是別人
[00:11:03.360 --> 00:11:05.360]  做錯令到我們繼續
[00:11:05.360 --> 00:11:07.360]  去受苦做錯
[00:11:07.360 --> 00:11:09.360]  我們每一個人都有我們的偏差
[00:11:09.360 --> 00:11:11.360]  在裡面
[00:11:11.360 --> 00:11:13.360]  我們每一個人都試過受傷害
[00:11:13.360 --> 00:11:15.360]  我們試過有破碎
[00:11:15.360 --> 00:11:17.360]  而我們自己每一個人
[00:11:17.360 --> 00:11:19.360]  都是有我們自己
[00:11:19.360 --> 00:11:21.360]  黑暗的一面
[00:11:21.360 --> 00:11:23.360]  但是雖然我們是有殘缺的娃娃
[00:11:23.360 --> 00:11:25.360]  但是我們
[00:11:25.360 --> 00:11:27.360]  都是神所愛
[00:11:27.360 --> 00:11:29.360]  殘缺的娃娃
[00:11:29.360 --> 00:11:31.360]  但是神是愛我們
[00:11:31.360 --> 00:11:33.360]  仍夠愛我們
[00:11:33.360 --> 00:11:35.360]  你猜神知不知道我和你的殘缺在哪裡
[00:11:35.360 --> 00:11:37.360]  你猜神知道你的問題在哪裡
[00:11:37.360 --> 00:11:39.360]  你的過失在哪裡
[00:11:39.360 --> 00:11:41.360]  祂完全知道
[00:11:41.360 --> 00:11:43.360]  然而
[00:11:43.360 --> 00:11:45.360]  祂因為愛我們
[00:11:45.360 --> 00:11:47.360]  仍夠愛我們
[00:11:47.360 --> 00:11:49.360]  神告訴我們
[00:11:49.360 --> 00:11:51.360]  祂創造我們的時候
[00:11:51.360 --> 00:11:53.360]  我們不是殘缺的
[00:11:53.360 --> 00:11:55.360]  只不過是因為有罪來到這個世界
[00:11:55.360 --> 00:11:57.360]  我們就成為一個殘缺的人
[00:11:57.360 --> 00:11:59.360]  神又告訴我
[00:11:59.360 --> 00:12:01.360]  你和我的生命
[00:12:01.360 --> 00:12:03.360]  我們的命運
[00:12:03.360 --> 00:12:05.360]  不需要留在現在
[00:12:05.360 --> 00:12:07.360]  未得救這個殘缺的地步
[00:12:07.360 --> 00:12:09.360]  祂說祂願意
[00:12:09.360 --> 00:12:11.360]  去改造我們
[00:12:11.360 --> 00:12:13.360]  妹妹是將娃娃帶去
[00:12:13.360 --> 00:12:15.360]  娃娃院裏
[00:12:15.360 --> 00:12:17.360]  和祂重新整好
[00:12:17.360 --> 00:12:19.360]  今天上帝如果你願意
[00:12:19.360 --> 00:12:21.360]  如果你願意的話
[00:12:21.360 --> 00:12:23.360]  你願意的話神我願意
[00:12:23.360 --> 00:12:25.360]  祂就會帶你來到十字架的面前
[00:12:25.360 --> 00:12:27.360]  這個十字架就是耶穌基督
[00:12:27.360 --> 00:12:29.360]  為我和你的罪
[00:12:29.360 --> 00:12:31.360]  而死而犧牲的
[00:12:31.360 --> 00:12:33.360]  在這個地方裏面
[00:12:33.360 --> 00:12:35.360]  祂能夠改造我們每一個人
[00:12:35.360 --> 00:12:37.360]  讓我們一切過去的罪
[00:12:37.360 --> 00:12:39.360]  能夠得到
[00:12:39.360 --> 00:12:41.360]  耶穌基督為我們救贖
[00:12:41.360 --> 00:12:43.360]  讓我們能夠成為一個
[00:12:43.360 --> 00:12:45.360]  新造的人
[00:12:45.360 --> 00:12:47.360]  舊事已過都變成新的了
[00:12:47.360 --> 00:12:49.360]  就在十字架上面
[00:12:49.360 --> 00:12:51.360]  可以成就這件事
[00:12:51.360 --> 00:12:53.360]  這個就是
[00:12:53.360 --> 00:12:55.360]  上帝的大愛
[00:12:55.360 --> 00:12:57.360]  當我們說回愛的時候
[00:12:57.360 --> 00:12:59.360]  究竟神的愛
[00:12:59.360 --> 00:13:01.360]  和地上的愛
[00:13:01.360 --> 00:13:03.360]  有什麼分別呢
[00:13:03.360 --> 00:13:05.360]  未能夠明白到
[00:13:05.360 --> 00:13:07.360]  原來是有很大的分別
[00:13:07.360 --> 00:13:09.360]  究竟人的愛
[00:13:09.360 --> 00:13:11.360]  是怎麼樣
[00:13:11.360 --> 00:13:13.360]  人的愛就是從
[00:13:13.360 --> 00:13:15.360]  所愛的人去得值
[00:13:15.360 --> 00:13:17.360]  人的愛
[00:13:17.360 --> 00:13:19.360]  is to get value from what is loved
[00:13:19.360 --> 00:13:21.360]  是從
[00:13:21.360 --> 00:13:23.360]  你那裡是拿一些價值
[00:13:23.360 --> 00:13:25.360]  這個是自然
[00:13:25.360 --> 00:13:27.360]  或者是邏輯的愛
[00:13:27.360 --> 00:13:29.360]  例如舉一個例子
[00:13:29.360 --> 00:13:31.360]  你能夠嫁到一個很好的男人
[00:13:31.360 --> 00:13:33.360]  這個丈夫
[00:13:33.360 --> 00:13:35.360]  是忠誠又可靠
[00:13:35.360 --> 00:13:37.360]  這件事都出人頭地
[00:13:37.360 --> 00:13:39.360]  你是被他吸引你
[00:13:39.360 --> 00:13:41.360]  所以你和他
[00:13:41.360 --> 00:13:43.360]  去結婚
[00:13:43.360 --> 00:13:45.360]  因為你得到他之後
[00:13:45.360 --> 00:13:47.360]  你自己都get the value
[00:13:47.360 --> 00:13:49.360]  你在他那裡
[00:13:49.360 --> 00:13:51.360]  能夠得值
[00:13:51.360 --> 00:13:53.360]  為什麼呢
[00:13:53.360 --> 00:13:55.360]  因為你有一個這麼好的伴侶
[00:13:55.360 --> 00:13:57.360]  或者有這麼好的朋友
[00:13:57.360 --> 00:13:59.360]  我們時常都有一些東西
[00:13:59.360 --> 00:14:01.360]  吸引著我們
[00:14:01.360 --> 00:14:03.360]  所以我就是因為那些東西吸引我
[00:14:03.360 --> 00:14:05.360]  所以我就喜歡他
[00:14:05.360 --> 00:14:07.360]  我就去愛他
[00:14:07.360 --> 00:14:09.360]  所以有人被愛
[00:14:09.360 --> 00:14:11.360]  因他是可愛
[00:14:11.360 --> 00:14:13.360]  因為這個男人是可愛
[00:14:13.360 --> 00:14:15.360]  這個女人是可愛
[00:14:15.360 --> 00:14:17.360]  這個朋友是可愛
[00:14:17.360 --> 00:14:19.360]  所以我們就很歡喜他
[00:14:19.360 --> 00:14:21.360]  世人的愛就是這樣
[00:14:21.360 --> 00:14:23.360]  但是神的愛有什麼不同呢
[00:14:23.360 --> 00:14:25.360]  神的愛是為所愛的人
[00:14:25.360 --> 00:14:27.360]  增值的
[00:14:27.360 --> 00:14:29.360]  為所愛的人得值
[00:14:29.360 --> 00:14:31.360]  to get value from what is loved
[00:14:31.360 --> 00:14:33.360]  但是上帝的愛
[00:14:33.360 --> 00:14:35.360]  is to add value to what is loved
[00:14:35.360 --> 00:14:37.360]  從人類看來
[00:14:37.360 --> 00:14:39.360]  有人被愛
[00:14:39.360 --> 00:14:41.360]  因為那個人厲害,他可愛
[00:14:41.360 --> 00:14:43.360]  但是神看人是怎麼樣呢
[00:14:43.360 --> 00:14:45.360]  是我們成為可愛
[00:14:45.360 --> 00:14:47.360]  是因為我們被他
[00:14:47.360 --> 00:14:49.360]  先是被他所愛
[00:14:49.360 --> 00:14:51.360]  神的意思是什麼呢
[00:14:51.360 --> 00:14:53.360]  就好像這個公仔一樣
[00:14:53.360 --> 00:14:55.360]  根本是沒有什麼價值在裡面
[00:14:55.360 --> 00:14:57.360]  但是為什麼
[00:14:57.360 --> 00:14:59.360]  妹妹還是愛他呢
[00:14:59.360 --> 00:15:01.360]  妹妹就是喜歡他,就是要愛他
[00:15:01.360 --> 00:15:03.360]  神就是這樣,就是要
[00:15:03.360 --> 00:15:05.360]  愛你和愛我
[00:15:05.360 --> 00:15:07.360]  沒有什麼東西我們吸引到
[00:15:07.360 --> 00:15:09.360]  上帝去愛我和你
[00:15:09.360 --> 00:15:11.360]  無論你多厲害都好
[00:15:11.360 --> 00:15:13.360]  是沒有一樣東西
[00:15:13.360 --> 00:15:15.360]  你吸引到上帝說
[00:15:15.360 --> 00:15:17.360]  這個人真的好,我真的要愛他
[00:15:17.360 --> 00:15:19.360]  沒有一樣東西是這樣的
[00:15:19.360 --> 00:15:21.360]  但是他仍然愛我們
[00:15:21.360 --> 00:15:23.360]  他怎麼愛我們呢
[00:15:23.360 --> 00:15:25.360]  就是為所愛的人增值
[00:15:25.360 --> 00:15:27.360]  將一些新的價值
[00:15:27.360 --> 00:15:29.360]  送給我們
[00:15:29.360 --> 00:15:31.360]  有什麼他送給我們呢
[00:15:31.360 --> 00:15:33.360]  透過耶穌基督的十字架和救恩
[00:15:33.360 --> 00:15:35.360]  他給我們有新的身份
[00:15:35.360 --> 00:15:37.360]  我們的身份
[00:15:37.360 --> 00:15:39.360]  已經是不同了
[00:15:39.360 --> 00:15:41.360]  我們的身份是什麼呢
[00:15:41.360 --> 00:15:43.360]  我們完全被上帝所接納
[00:15:43.360 --> 00:15:45.360]  如果上帝都接納我和你
[00:15:45.360 --> 00:15:47.360]  我為什麼不接納我自己
[00:15:47.360 --> 00:15:49.360]  你為什麼不接納你自己
