
[00:00:00.000 --> 00:00:02.560]  再過十一天就是聖誕節了。
[00:10:17.280 --> 00:10:22.280]  所以我們可以想象到,雖然這麼被人藐視的這樣一個城市,
[00:10:22.280 --> 00:10:26.280]  但是神仍然沒有忘記阿們。
[00:10:26.280 --> 00:10:29.280]  不管你出生的背景是何等的卑微,
[00:10:29.280 --> 00:10:33.280]  被人看不起,也能夠講不出你到底在哪個城市出來的,
[00:10:33.280 --> 00:10:37.280]  但是神說他從來沒有忘記你阿們。
[00:10:37.280 --> 00:10:40.280]  第二點,我們知道爲什麼神沒有忘記你呢?
[00:10:40.280 --> 00:10:44.280]  神沒有忘記卑微的瑪利亞和月色。
[00:10:44.280 --> 00:10:46.280]  神沒有忘記卑微的瑪利亞和月色,
[00:10:46.280 --> 00:10:53.280]  這裏提到說天使加百列來到那撒勒探訪童貞女瑪利亞,
[00:10:53.280 --> 00:10:58.280]  她已經許配了,或者已經跟大衛後裔的月色訂了婚。
[00:10:58.280 --> 00:11:02.280]  那你說月色和瑪利亞爲什麼這麼的卑微呢?
[00:11:02.280 --> 00:11:07.280]  其實出生在那撒勒城本身就是一個很卑微的城市了,
[00:11:07.280 --> 00:11:09.280]  被人藐視的一個城市。
[00:11:09.280 --> 00:11:12.280]  他們之所以卑微是因爲他們非常貧窮,
[00:11:12.280 --> 00:11:14.280]  我們都知道月色是個木匠,
[00:11:14.280 --> 00:11:18.280]  木匠在當時的時代是一個非常卑微的工作,
[00:11:18.280 --> 00:11:20.280]  是被人瞧不起的一個工作,
[00:11:20.280 --> 00:11:23.280]  不像技師,不像先知,不像其他的工作,
[00:11:23.280 --> 00:11:26.280]  是非常卑微的工作,被人瞧不起的工作。
[00:11:26.280 --> 00:11:31.280]  而且我們知道月色和瑪利亞是非常貧窮的家庭,
[00:11:31.280 --> 00:11:33.280]  怎麼知道他們貧窮呢?
[00:11:33.280 --> 00:11:35.280]  聖經裏面記載說,
[00:11:35.280 --> 00:11:37.280]  他們按照摩西的律法,
[00:11:37.280 --> 00:11:42.280]  孩子滿月以後,大概40天以後,
[00:11:42.280 --> 00:11:45.280]  就要把他帶到聖殿去做嬰孩奉獻禮。
[00:11:45.280 --> 00:11:50.280]  嬰孩奉獻禮的時候,父母親必須要同時獻祭給神,
[00:11:50.280 --> 00:11:53.280]  同時把孩子奉獻給神。
[00:11:53.280 --> 00:11:57.280]  所以當時我們就想到說,那奉獻禮沒問題,
[00:11:57.280 --> 00:12:01.280]  一般上來說,你看看月色和瑪利亞,以什麼來做奉獻禮呢?
[00:12:01.280 --> 00:12:04.280]  我們來看路加福音第二章24節,
[00:12:04.280 --> 00:12:06.280]  又照着主的律法上所說,
[00:12:06.280 --> 00:12:11.280]  或用一對斑鳩,或用兩隻雛鴿來獻祭。
[00:12:11.280 --> 00:12:15.280]  斑鳩跟雛鴿是給那些貧窮的人,
[00:12:15.280 --> 00:12:19.280]  沒有錢來買羊羔的人來獻祭給神的。
[00:12:19.280 --> 00:12:21.280]  怎麼知道呢?
[00:12:21.280 --> 00:12:25.280]  從利維基第一章12-8節告訴我們,
[00:12:25.280 --> 00:12:27.280]  他的力量若不夠獻一隻羊羔,
[00:12:27.280 --> 00:12:31.280]  就要取兩隻斑鳩或者兩隻雛鴿。
[00:12:31.280 --> 00:12:35.280]  換句話說,月色和瑪利亞是非常貧窮的,
[00:12:35.280 --> 00:12:39.280]  他們根本沒有錢能夠買一隻羊羔,
[00:12:39.280 --> 00:12:43.280]  連同他們的孩子奉獻給耶和華他們的神。
[00:12:43.280 --> 00:12:47.280]  他們只能夠用斑鳩或者雛鴿來奉獻。
[00:12:47.280 --> 00:12:53.280]  我們看到如此卑微的瑪利亞和月色,
[00:12:53.280 --> 00:12:58.280]  但是神竟然揀選了瑪利亞和月色,
[00:12:58.280 --> 00:13:03.280]  好讓神的兒子耶穌基督誕生在他們家庭裏面。
[00:13:03.280 --> 00:13:05.280]  你說神有沒有忘記他們呢?
[00:13:05.280 --> 00:13:07.280]  神沒有忘記他們。
[00:13:07.280 --> 00:13:09.280]  雖然如此的卑微,如此的貧窮,
[00:13:09.280 --> 00:13:12.280]  但是神仍然紀念他們。
[00:13:12.280 --> 00:13:14.280]  你有被人忘記的感覺嗎?
[00:13:14.280 --> 00:13:16.280]  有被人忘記的經驗嗎?
[00:13:16.280 --> 00:13:20.280]  我想被人忘記並不是很好的感覺,對不對?
[00:13:20.280 --> 00:13:25.280]  特別是你被你父母親忘記的話,那更不好受。
[00:13:25.280 --> 00:13:26.280]  記得嗎?
[00:13:26.280 --> 00:13:31.280]  有一次當善母兒奉神差遣到耶穌的家裏面要高以色列的王,
[00:13:31.280 --> 00:13:35.280]  耶穌就把她的老大拿出來,哇,個子高大,英俊瀟灑,
[00:13:35.280 --> 00:13:37.280]  然後善母兒說:不是這個。
[00:13:37.280 --> 00:13:41.280]  再把其他一個一個擺在六個孩子,一共七個孩子擺在他面前,
[00:13:41.280 --> 00:13:45.280]  善母兒看了以後都不是,聖靈告訴她都不是。
[00:13:45.280 --> 00:13:49.280]  她說:不可能啊,神要我來耶穌的家叫高以色列的王,
[00:13:49.280 --> 00:13:52.280]  明明這個王他說他兒子當中要出來,
[00:13:52.280 --> 00:13:54.280]  怎麼七個都擺在前面?
[00:13:54.280 --> 00:13:56.280]  她就問耶穌說:你還有孩子嗎?
[00:13:56.280 --> 00:13:59.280]  哦,想起來有有,對不對?
[00:13:59.280 --> 00:14:02.280]  有有,還有一個,還有一個小的,在做什麼?
[00:14:02.280 --> 00:14:04.280]  在放羊啊。
[00:14:04.280 --> 00:14:10.280]  你可以想象這個大衛被他父親忘記了,
[00:14:10.280 --> 00:14:14.280]  這麼重要的時刻要揀選以色列的王,
[00:14:14.280 --> 00:14:18.280]  他竟然忘記了還有一個兒子名叫大衛,
[00:14:18.280 --> 00:14:22.280]  所以我們看到神真的是沒有忘記,
[00:14:22.280 --> 00:14:26.280]  就算是最卑微的牧羊人大衛。
[00:14:26.280 --> 00:14:30.280]  再次告訴網友們,神沒有忘記你。
[00:14:30.280 --> 00:14:32.280]  你的家人可以忘記你,
[00:14:32.280 --> 00:14:34.280]  你的老婆可以忘記你,
[00:14:34.280 --> 00:14:36.280]  甚至你的兒女可以忘記你,
[00:14:36.280 --> 00:14:39.280]  但是神他永遠不會忘記你。
[00:14:39.280 --> 00:14:41.280]  我雖然沒有被我父母親忘記過,
[00:14:41.280 --> 00:14:47.280]  但是我曾經有感覺到好像被父母親離棄的這種感覺。
[00:14:47.280 --> 00:14:53.280]  1986年當我回應神給我全世界的呼召,
[00:14:53.280 --> 00:14:54.280]  要回到神學院去唸書的時候,
[00:14:54.280 --> 00:14:56.280]  我父母親非常堅決地反對,
[00:14:56.280 --> 00:14:59.280]  他說你不做建築師,要去做傳道人,
[00:14:59.280 --> 00:15:00.280]  不許可你去。
[00:15:00.280 --> 00:15:02.280]  結果我在那裏堅持到底,
[00:15:02.280 --> 00:15:05.280]  後來我父母親就沒有辦法,就讓我去。
[00:15:05.280 --> 00:15:07.280]  臨走之前我還記得非常清楚,
[00:15:07.280 --> 00:15:08.280]  我父親對我說,
[00:15:08.280 --> 00:15:11.280]  現在你走你的路,我們不管你了,
[00:15:11.280 --> 00:15:13.280]  也不再支持你了,
[00:15:13.280 --> 00:15:16.280]  也不會叫你哥哥姐姐們,也不會再支持你。
[00:15:16.280 --> 00:15:19.280]  當時我念大學的時候他們有幫助我的學費,
[00:15:19.280 --> 00:15:24.280]  當時我就一個人坐飛機從馬來西亞坐到美國去的時候,
[00:15:24.280 --> 00:15:26.280]  在飛機上坐滿了人,
[00:15:26.280 --> 00:15:29.280]  但是我就感覺到非常非常的孤單,
[00:15:29.280 --> 00:15:32.280]  就想起我父母親對我說這一番話,
[00:15:32.280 --> 00:15:35.280]  就心裏面覺得好像被他們離棄了,
[00:15:35.280 --> 00:15:38.280]  但是難過的幾乎要哭了起來。
[00:15:38.280 --> 00:15:40.280]  沒想到神就用一句話來提醒我,
[00:15:40.280 --> 00:15:41.280]  哪一句話呢?
[00:15:41.280 --> 00:15:46.280]  在第十篇二十七篇第十節,這裏說我父母離棄我,耶和華怎樣?
[00:15:46.280 --> 00:15:48.280]  必收留我。
[00:15:48.280 --> 00:15:52.280]  我說聖經看了好多遍,卻沒有留意到有這樣一節的聖經,
[00:15:52.280 --> 00:15:56.280]  父母會離棄我,真的離棄我,就父母不要我了,
[00:15:56.280 --> 00:15:58.280]  你走你的路吧,不再支持你了,
[00:15:58.280 --> 00:16:01.280]  你要去唸神學,你去吧。
[00:16:01.280 --> 00:16:03.280]  你走你的路,我們不再支持你了,
[00:16:03.280 --> 00:16:07.280]  但是耶和華說我必收留你。
[00:16:07.280 --> 00:16:10.280]  可能我們當中曾經也有類似的經歷,
[00:16:10.280 --> 00:16:15.280]  被你家人拋棄了,或者被你的愛人所丟棄了,
[00:16:15.280 --> 00:16:17.280]  或者被人家所遺忘了,
[00:16:17.280 --> 00:16:24.280]  但是千萬要記得,耶和華神,我們的天父永遠沒有忘記你,阿們。
[00:16:24.280 --> 00:16:29.280]  父母會離棄我們,耶和華說我會收留你。
[00:16:29.280 --> 00:16:34.280]  這是第一個非常重要的信息,聖誕節告訴我們說神沒有忘記你,
[00:16:34.280 --> 00:16:37.280]  所以千萬不要氣餒,千萬不要氣餒。
[00:16:37.280 --> 00:16:45.280]  第二,神給你最奇妙的禮物,不要害怕。
[00:16:45.280 --> 00:16:52.280]  聖誕節是在提醒我們,神把最奇妙、最寶貴的禮物賜給我們。
[00:16:52.280 --> 00:16:58.280]  就是他獨生的兒子,透過童貞女瑪麗亞降臨在這個世上,
[00:16:58.280 --> 00:17:05.280]  生活了33年半的時間,經歷了我們人間的甜酸苦了,
[00:17:05.280 --> 00:17:10.280]  甚至他爲我們釘死在十字架上,他完全明白我們所經歷的一切。
[00:17:10.280 --> 00:17:15.280]  這是聖誕節神給我們最奇妙、最寶貴的禮物。
[00:17:15.280 --> 00:17:21.280]  所以你可以想象當瑪麗亞聽到這樣一個信息以後,她有什麼反應呢?
[00:17:21.280 --> 00:17:28.280]  我們來看看,再次看一下第29節到30節,33節。
[00:17:28.280 --> 00:17:34.280]  她卻因這話,瑪麗亞因這話就驚歡起來,彷彿思想這樣的祝賀是什麼意思呢?
[00:17:34.280 --> 00:17:38.280]  天使說瑪麗亞不要怕,因爲你已在神那裏蒙了恩。
[00:17:38.280 --> 00:17:42.280]  大意就是說,不但是你蒙大恩的女子,你在神那裏蒙了恩。
[00:17:42.280 --> 00:17:47.280]  不但是如此,老神也告訴她將要發生的事情非常非常奇妙。
[00:17:47.280 --> 00:17:52.280]  祂說你要懷孕生子,要給他起名叫耶穌。
[00:17:52.280 --> 00:18:00.280]  他要將被尊爲大,稱爲至高者的兒子,主神要把他主大位的王位賜給他。
[00:18:00.280 --> 00:18:09.280]  33節說,他要做王統治雅各家,直到永遠,他的國沒有窮盡。
[00:18:09.280 --> 00:18:11.280]  你想想看,瑪麗亞爲什麼驚慌呢?
[00:18:11.280 --> 00:18:16.280]  剛纔我們說過,400年來都沒有天使顯現,沒有神像來說話。
[00:18:16.280 --> 00:18:23.280]  如今聽到神說,恭喜蒙大恩的女子,又說你在神面前已經蒙恩了,當然會驚慌害怕。
[00:18:23.280 --> 00:18:28.280]  沒有想到神告訴她說,你要懷孕生子,而且這個兒子要叫做耶穌。
[00:18:28.280 --> 00:18:32.280]  耶穌的意思大家都知道,是耶和華拯救。
[00:18:32.280 --> 00:18:38.280]  舊約的耶穌呀,Joshua,就是等於耶穌的意思,耶和華拯救的意思。
[00:18:38.280 --> 00:18:45.280]  不但是如此,他要把耶穌就要來了,將祂的工作很清楚地告訴了瑪麗亞。
[00:18:45.280 --> 00:18:50.280]  首先有五件非常重要的事情,他要尊爲大,他要成爲偉大的,被尊爲大。
[00:18:50.280 --> 00:18:54.280]  然後呢,他有王位,大位的王位要賜給他。
[00:18:54.280 --> 00:19:01.280]  不但賜給他,而且他要做王,做哪裏的王?做以色列,雅各的家就是以色列的王。
[00:19:01.280 --> 00:19:05.280]  不但是做王,他要做王到永遠。
[00:19:05.280 --> 00:19:12.280]  所以親愛的弟兄姐妹,當你看到聖馬朝裏面非常可愛的嬰孩耶穌基督的時候,
[00:19:12.280 --> 00:19:19.280]  不但只是你的救主而已,他還是什麼?神的兒子,而且他要做王到永遠。
[00:19:19.280 --> 00:19:24.280]  他在旁邊說,耶穌要做王到永遠。
[00:19:24.280 --> 00:19:29.280]  所以聖誕節我們應該來尊崇這位馬朝裏的嬰孩耶穌基督,
[00:19:29.280 --> 00:19:35.280]  因爲他不但是神的兒子,而且他要做王到永遠。
[00:19:35.280 --> 00:19:41.280]  爲什麼這麼重要呢?因爲這位嬰孽呢,當時神給大位王了個應許,
[00:19:41.280 --> 00:19:49.280]  在薩姆爾記下第七章第十四節非常寶貴的應許,當時耶和華神對大位說,你的家和你的國,
[00:19:49.280 --> 00:19:55.280]  必在我面前永遠建立,你的國位也必堅定直到永遠。
[00:19:55.280 --> 00:20:01.280]  他指的不是所羅門王,而是將來要來的彌賽亞耶穌基督,
[00:20:01.280 --> 00:20:07.280]  他要坐在你的寶座上,而且要做王直到永遠。
[00:20:07.280 --> 00:20:15.280]  所以舊約,先知書預言的給大位的這一段話,要應驗在耶穌基督身上。
[00:20:15.280 --> 00:20:19.280]  這是爲什麼我們看到啓示錄第十九章第十六節的時候,
[00:20:19.280 --> 00:20:24.280]  聖經說耶穌基督再來的時候,他第二次再來的時候,他要被稱爲什麼?
[00:20:24.280 --> 00:20:28.280]  望王之王,望主之主。
[00:20:28.280 --> 00:20:32.280]  所以親愛的網友姐妹,這是聖誕節神給我們最奇妙的禮物,
[00:20:32.280 --> 00:20:37.280]  不但是耶穌的拯救我們脫離我們的罪惡,而且他是神的兒子,
[00:20:37.280 --> 00:20:41.280]  並且他要做王直到永永遠遠。
[00:20:41.280 --> 00:20:45.280]  因此我們要來尊崇他,我們要來敬拜他,我們要高舉他,
[00:20:45.280 --> 00:20:50.280]  讓他在我們生命中的每一個領域做寶座長完全,阿們。
[00:20:50.280 --> 00:20:54.280]  這是最奇妙的禮物,我們不但接受了一位救助,
[00:20:54.280 --> 00:20:58.280]  但是接受了這位君王在我們的心中做王,
[00:20:58.280 --> 00:21:02.280]  在我們的家庭婚禮裏做王,在我們的工作服飾上做王,
[00:21:02.280 --> 00:21:07.280]  在他凡事上都居首位長完全,阿們。
[00:21:07.280 --> 00:21:10.280]  這是聖誕節最奇妙的禮物。
[00:21:10.280 --> 00:21:14.280]  你想想看,當天使告訴他這麼寶貴的信息,
[00:21:14.280 --> 00:21:18.280]  還把耶穌將來的工作都告訴他的時候,瑪利亞的反應是什麼?
[00:21:18.280 --> 00:21:20.280]  我們來看第三十四節,三十五節。
[00:21:20.280 --> 00:21:24.280]  瑪利亞對天使說,我還沒有出嫁,怎麼會有這事呢?
[00:21:24.280 --> 00:21:27.280]  天使回答說,聖靈要臨到你身上,
[00:21:27.280 --> 00:21:34.280]  至高者的能力要應憑你,因此所要生的聖者必稱爲神的兒子。
[00:21:34.280 --> 00:21:37.280]  非常有趣,瑪利亞非常單純。
[00:21:37.280 --> 00:21:39.280]  天使說,我沒有出嫁。
[00:21:39.280 --> 00:21:43.280]  其實同貞女,在當時猶太人的觀念裏面,
[00:21:43.280 --> 00:21:47.280]  所謂的同貞女就是從少女到結婚的年齡,
