
[00:00:00.000 --> 00:00:07.080]  很感恩再一次有機會和大家分享神的說話
[00:03:24.960 --> 00:03:26.200]  這兩個名詞
[00:03:26.200 --> 00:03:28.640]  一個是保衛師
[00:03:28.640 --> 00:03:32.400]  一個是真理的聖靈
[00:03:32.400 --> 00:03:35.960]  經文給我們第一個的確句
[00:03:35.960 --> 00:03:37.960]  我們這麼有福
[00:03:37.960 --> 00:03:40.960]  作為耶穌的門徒我們這麼有福
[00:03:40.960 --> 00:03:45.280]  因為我們有聖靈的同在
[00:03:45.280 --> 00:03:52.960]  我們就看看聖靈的工作和角色
[00:03:52.960 --> 00:03:57.520]  保衛師和真理的靈的角色是怎樣
[00:03:57.520 --> 00:04:03.800]  保衛師這個字原文就是幫助者這樣的意思
[00:04:03.800 --> 00:04:06.360]  也有翻譯
[00:04:06.360 --> 00:04:12.680]  聖經翻譯成「訓衞師」、「護衛者」、「鼓勵者」等等
[00:04:12.680 --> 00:04:15.880]  聖靈是怎樣幫助我們的呢
[00:04:15.880 --> 00:04:18.920]  當人是憂傷的時候
[00:04:18.920 --> 00:04:21.000]  聖靈就會安慰人
[00:04:21.000 --> 00:04:23.440]  當人是沮喪的時候
[00:04:23.440 --> 00:04:26.440]  聖靈就會鼓勵人
[00:04:26.440 --> 00:04:28.640]  聖經也告訴我們
[00:04:28.640 --> 00:04:32.240]  當我們不懂得怎樣祈禱的時候
[00:04:32.240 --> 00:04:36.720]  聖靈也都會用說不出的嘆息
[00:04:36.720 --> 00:04:40.240]  來教我們怎樣去禱告
[00:04:40.240 --> 00:04:44.440]  這個就是保衛師的角色
[00:04:44.440 --> 00:04:48.040]  作為真理的靈
[00:04:48.040 --> 00:04:53.440]  聖靈就是用神的說話引導我們
[00:04:53.440 --> 00:04:56.240]  進入神的旨意
[00:04:56.240 --> 00:05:00.520]  以及幫助我們去做神的功
[00:05:00.520 --> 00:05:04.920]  弟兄姊妹 我不知道你有沒有這樣的經歷
[00:05:04.920 --> 00:05:07.320]  是跟隨著聖靈的帶領
[00:05:07.320 --> 00:05:10.960]  進入神的旨意和作神的功
[00:05:10.960 --> 00:05:17.080]  我記得當我是按立了做牧師兩年之後
[00:05:17.080 --> 00:05:21.800]  教會就邀請我成為主任牧師
[00:05:21.800 --> 00:05:25.880]  當時我是覺得我是很不配
[00:05:25.880 --> 00:05:27.640]  我沒有能力做
[00:05:27.640 --> 00:05:33.000]  還有其實我是很害怕的
[00:05:33.000 --> 00:05:36.360]  我跟三十多位的弟兄姊妹
[00:05:36.360 --> 00:05:41.280]  剛好在那個時候去到以色列
[00:05:41.280 --> 00:05:43.520]  在赫西瑪利園那裡
[00:05:43.520 --> 00:05:47.160]  我們有一段自由的時間
[00:05:47.160 --> 00:05:51.360]  我們可以自由地去默祷
[00:05:51.360 --> 00:05:55.400]  去默想 去祈禱等等
[00:05:55.400 --> 00:05:59.000]  上帝就用哥林多後書
[00:05:59.000 --> 00:06:02.800]  十二章九節就向我說話
[00:06:02.800 --> 00:06:06.880]  經文就是說 我的恩典夠你用的
[00:06:06.880 --> 00:06:13.400]  因為我的能力是在人的軟弱上顯得完全
[00:06:13.400 --> 00:06:15.800]  沒錯 我是不配
[00:06:15.800 --> 00:06:18.680]  但是上帝是配得的
[00:06:18.680 --> 00:06:20.880]  沒錯 我是沒有能力
[00:06:20.880 --> 00:06:24.200]  但是在神是凡事都能
[00:06:24.200 --> 00:06:29.200]  如果呼召是真是從神而來的時候
[00:06:29.200 --> 00:06:31.720]  如果真是神的心意
[00:06:31.720 --> 00:06:37.040]  是想我承擔這個主任牧師的角色的時候
[00:06:37.040 --> 00:06:42.080]  我所能夠做的就只能夠是信服
[00:06:42.080 --> 00:06:44.120]  回到香港之後
[00:06:44.120 --> 00:06:49.680]  就一年七天在我的靈修當中
[00:06:49.680 --> 00:06:54.760]  神都用祂的話語是向我說話
[00:06:54.760 --> 00:06:57.560]  給了我有確據
[00:06:57.560 --> 00:07:02.160]  讓我知道去帶領教會
[00:07:02.160 --> 00:07:10.320]  就是神在我生命裡面的計劃和旨意
[00:07:10.320 --> 00:07:13.440]  結果我就信服
[00:07:13.440 --> 00:07:17.160]  我做了主任牧師做了七年
[00:07:17.160 --> 00:07:18.960]  我可以跟大家說
[00:07:18.960 --> 00:07:21.600]  在七年裡面
[00:07:21.600 --> 00:07:24.400]  真是我可以見證到
[00:07:24.400 --> 00:07:28.640]  神的恩典是夠我用的
[00:07:28.640 --> 00:07:32.520]  真是可以見證到神的大能
[00:07:32.520 --> 00:07:36.320]  在我這個軟弱的人的身上
[00:07:36.320 --> 00:07:38.800]  是顯得完全
[00:07:38.800 --> 00:07:43.320]  這七年都有不少的事發生
[00:07:43.320 --> 00:07:50.640]  我或者說一件事去見證神的恩典夠用
[00:07:50.640 --> 00:07:56.240]  就是我們買了一座建築物
[00:07:56.240 --> 00:08:00.880]  在那座建築物我們叫它做恩典樓
[00:08:00.880 --> 00:08:03.600]  因為在買的過程當中
[00:08:03.600 --> 00:08:07.280]  我們看到上帝很多很多的恩典
[00:08:07.280 --> 00:08:11.880]  其中一個恩典就是我們在六個月之內
[00:08:11.880 --> 00:08:17.520]  是能夠籌到3億5千萬去買這個建築物
[00:08:17.520 --> 00:08:20.760]  而是不需要問銀行去借貸
[00:08:20.760 --> 00:08:25.080]  買了之後我們就在這個恩典樓那裡
[00:08:25.080 --> 00:08:28.560]  就開始了英語的崇拜
[00:08:28.560 --> 00:08:32.520]  以及開始了普通話的崇拜
[00:08:32.520 --> 00:08:37.840]  我上個星期就剛剛回到英文堂那裡去講道
[00:08:37.840 --> 00:08:45.720]  今天早上我也是去探訪普通話崇拜的弟兄姊妹
[00:08:45.720 --> 00:08:48.400]  我看到神的恩典真的很大
[00:08:48.400 --> 00:08:52.440]  看到英文堂和普通話堂
[00:08:52.440 --> 00:08:58.240]  他們不僅是人數的增加
[00:08:58.240 --> 00:09:02.080]  看到我請的兩位傳道人
[00:09:02.080 --> 00:09:04.680]  這個已經是五六年前的事情了
[00:09:04.680 --> 00:09:07.640]  他們仍然是很喜樂的
[00:09:07.640 --> 00:09:10.800]  是在當中侍奉
[00:09:10.800 --> 00:09:14.760]  我實在是非常之感恩
[00:09:14.760 --> 00:09:17.760]  但是我想請大家留意
[00:09:17.760 --> 00:09:22.880]  撒旦是會用盡一切的方法
[00:09:22.880 --> 00:09:27.280]  去攔阻人進入神的旨意當中
[00:09:27.280 --> 00:09:31.760]  去破壞神的工作
[00:09:31.760 --> 00:09:35.240]  你知不知道撒旦用的是什麼方法呢?
[00:09:35.240 --> 00:09:40.520]  就是欺騙和控訴
[00:09:40.520 --> 00:09:44.280]  這兩個就是撒旦常用的方法
[00:09:44.280 --> 00:09:46.960]  撒旦就會跟我們說
[00:09:46.960 --> 00:09:50.080]  你是共神?你配不配?
[00:09:50.080 --> 00:09:54.640]  或者你做的事情從來沒有人欣賞的
[00:09:54.640 --> 00:09:57.080]  你做多錯多
[00:09:57.080 --> 00:09:58.440]  但是我們感謝神
[00:09:58.440 --> 00:10:01.760]  因為我們有武器
[00:10:01.760 --> 00:10:06.880]  是去對付撒旦這些的欺騙和控訴
[00:10:06.880 --> 00:10:08.400]  我們的武器是什麼呢?
[00:10:08.400 --> 00:10:11.160]  我們的武器就是那兩樣
[00:10:11.160 --> 00:10:14.240]  神的華和神的靈
[00:10:14.240 --> 00:10:19.760]  並且我們知道最終的勝利是屬於神的
[00:10:19.760 --> 00:10:24.600]  所以無論我們在什麼環境當中
[00:10:24.600 --> 00:10:29.640]  只要我們是願意去信服
[00:10:29.640 --> 00:10:34.000]  願意去跟從神的旨意
[00:10:34.000 --> 00:10:36.240]  神是會帶領我們
[00:10:36.240 --> 00:10:42.480]  勝過任何的試煉和困難
[00:10:42.480 --> 00:10:46.040]  所以第一個有福的確句
[00:10:46.040 --> 00:10:50.320]  就是聖靈永遠住在我們裡面
[00:10:50.320 --> 00:10:52.360]  並且在我們裡面
[00:10:52.360 --> 00:10:56.160]  是引導我們去進入神的旨意
[00:10:56.160 --> 00:10:58.400]  去做神的工作
[00:10:58.400 --> 00:11:02.360]  接著我們就看看第21節
[00:11:02.360 --> 00:11:03.880]  21節那裡就說
[00:11:03.880 --> 00:11:06.680]  有了我的命令又遵守的
[00:11:06.680 --> 00:11:08.680]  這人就是愛我的
[00:11:08.680 --> 00:11:11.680]  愛我的必蒙我父愛他
[00:11:11.680 --> 00:11:13.000]  我也要愛他
[00:11:13.000 --> 00:11:14.400]  這個是耶穌的說話
[00:11:14.400 --> 00:11:17.320]  並且要向他顯然
[00:11:17.320 --> 00:11:21.920]  第二個確句就是有天父的愛
[00:11:21.920 --> 00:11:26.680]  如果你說你愛一個人是什麼意思呢?
[00:11:26.680 --> 00:11:32.200]  可能你說我會無時無刻都想著那個人
[00:11:32.200 --> 00:11:36.560]  或者我是經常都想跟那個人在一起的
[00:11:36.560 --> 00:11:40.920]  其實愛神都包含這些意思的
[00:11:40.920 --> 00:11:42.920]  當你愛神的時候
[00:11:42.920 --> 00:11:46.320]  你是會無時無刻都會想起他
[00:11:46.320 --> 00:11:49.720]  你很想跟神在一起
[00:11:49.720 --> 00:11:51.760]  但是耶穌在這裡
[00:11:51.760 --> 00:11:57.040]  祂說愛神祂是說得更加的清晰
[00:11:57.040 --> 00:12:00.960]  祂下的定義是更加的清晰
[00:12:00.960 --> 00:12:03.760]  祂在第23節那裡
[00:12:03.760 --> 00:12:06.240]  祂很清楚地告訴門徒
[00:12:06.240 --> 00:12:11.000]  人若愛我 就必遵守我的道
[00:12:11.000 --> 00:12:13.120]  弟兄姐妹 我想問問你
[00:12:13.120 --> 00:12:15.440]  你愛不愛神?
[00:12:15.440 --> 00:12:18.640]  你有沒有遵守神的道呢?
[00:12:18.640 --> 00:12:22.720]  你有沒有遵守聖經的教訓呢?
[00:12:22.720 --> 00:12:25.360]  如果你沒有遵守
[00:12:25.360 --> 00:12:29.200]  那你就不能夠說你是愛神
[00:12:29.200 --> 00:12:32.240]  因為耶穌很清楚地告訴我們
[00:12:32.240 --> 00:12:37.240]  愛神的就必定是會遵守神的道
[00:12:37.240 --> 00:12:39.240]  其實在舊約裡面
[00:12:39.240 --> 00:12:44.200]  愛神也都有一個很清楚的定義的
[00:12:44.200 --> 00:12:47.880]  在新命記的第13章
[00:12:47.880 --> 00:12:56.200]  就用了六個動詞去形容什麼叫做愛神
[00:12:56.200 --> 00:12:59.640]  新命記第13章那裡就是這麼說的
[00:12:59.640 --> 00:13:04.280]  祂說 你們要信從耶和華 你們的神
[00:13:04.280 --> 00:13:07.760]  敬畏祂 謹守祂的誡命
[00:13:07.760 --> 00:13:12.240]  聽從祂的話 侍奉祂 專靠祂
[00:13:12.240 --> 00:13:21.800]  六個動詞 信從 敬畏 謹守 傾從 侍奉 和專靠
[00:13:21.800 --> 00:13:26.360]  每一個動詞都是一個具體的行動
[00:13:26.360 --> 00:13:28.360]  所以 弟兄姐妹
[00:13:28.360 --> 00:13:33.160]  愛神不只是說一種感覺
[00:13:33.160 --> 00:13:39.400]  愛神也不是基督徒只掛在嘴邊時常說的話
[00:13:39.400 --> 00:13:43.200]  愛神是一個行動
[00:13:43.200 --> 00:13:48.880]  聖經就用了六個動詞去形容什麼叫做愛神
[00:13:48.880 --> 00:13:57.440]  請問今天你又有什麼行動去表現你是愛神的呢?
[00:13:57.440 --> 00:14:03.960]  我相信大家都很熟悉這個大誡命是什麼
[00:14:03.960 --> 00:14:08.120]  耶穌給門徒一個大誡命
[00:14:08.120 --> 00:14:11.280]  記載在《貓福音》的十二章裡
[00:14:11.280 --> 00:14:17.800]  耶穌說你要盡心盡性 盡意盡力 愛主你的神
[00:14:17.800 --> 00:14:21.280]  其次就要愛人如己
[00:14:21.280 --> 00:14:27.600]  耶穌說 再沒有比這兩條誡命更大的了
[00:14:27.600 --> 00:14:35.360]  那你怎樣去理解什麼叫做盡心盡性 盡意盡力呢?
[00:14:35.360 --> 00:14:43.040]  耶穌其實是很刻意地指出構成整個人
[00:14:43.040 --> 00:14:48.600]  身體各部分 整個人的一切 全人
[00:14:48.600 --> 00:14:52.600]  就是我們的心 性 意 力
[00:14:52.600 --> 00:14:56.680]  耶穌刻意指出就是為了叫我們
[00:14:56.680 --> 00:15:01.080]  傾出我們生命中的一切去愛祂
[00:15:01.080 --> 00:15:04.240]  大誡命是這麼重要
[00:15:04.240 --> 00:15:08.580]  那我們就要問 究竟有些什麼
[00:15:08.580 --> 00:15:12.520]  是會難阻人去愛神的呢?
[00:15:12.520 --> 00:15:19.640]  我相信至少是有四樣東西是會難阻人去愛神
[00:15:19.640 --> 00:15:22.920]  第一就是心靈的受傷
[00:15:22.920 --> 00:15:28.280]  因為心靈受傷的人是不能夠盡心去愛
[00:15:28.280 --> 00:15:34.800]  第二就是懷疑 因為懷疑的人就不能夠盡心去愛
[00:15:34.800 --> 00:15:40.160]  第三就是麻木 因為忽力麻木的人
[00:15:40.160 --> 00:15:43.680]  是不能夠盡意去愛
[00:15:43.680 --> 00:15:48.520]  最後就是我們很熟悉的忙碌
[00:15:48.520 --> 00:15:53.200]  忙碌的人是不能夠盡力去愛
[00:15:53.200 --> 00:15:56.320]  所以今天我想問一下大家
[00:15:56.320 --> 00:15:59.560]  你有沒有心靈受傷呢?
[00:15:59.560 --> 00:16:01.720]  你有沒有懷疑呢?
[00:16:01.720 --> 00:16:05.040]  你有沒有忽力或者麻木呢?
[00:16:05.040 --> 00:16:09.800]  你有沒有在很忙碌的生活當中
[00:16:09.800 --> 00:16:16.560]  以至到你是不能夠盡心、盡性、盡意、盡力
[00:16:16.560 --> 00:16:18.760]  這樣去愛神呢?
[00:16:18.760 --> 00:16:24.000]  希望大家都能夠在你現在的生活當中
[00:16:24.000 --> 00:16:26.000]  你去反省一下
[00:16:26.000 --> 00:16:29.360]  第二個的確據就是
[00:16:29.360 --> 00:16:33.920]  我們遵守神的道就是愛神
[00:16:33.920 --> 00:16:39.040]  而愛神的人也都得著天父的愛
[00:16:39.040 --> 00:16:41.520]  得著神的愛
[00:16:41.520 --> 00:16:44.320]  我記得我大約十年前
[00:16:44.320 --> 00:16:46.800]  我去參加華福的聚會
[00:16:46.800 --> 00:16:49.360]  就去到韓國
[00:16:49.360 --> 00:16:54.840]  在韓國那裡我就去參觀一間叫做韓國的
[00:16:54.840 --> 00:16:57.760]  叫做愛的教會
[00:16:57.760 --> 00:17:02.200]  這間教會大約是四十多年的歷史
[00:17:02.200 --> 00:17:04.200]  四十多年前就成立
[00:17:04.200 --> 00:17:07.040]  成立的時候是九個人
[00:17:07.040 --> 00:17:10.560]  增長到現在是超過
[00:17:10.560 --> 00:17:13.280]  匯眾是超過十萬的
[00:17:13.280 --> 00:17:15.560]  他們的秘訣是什麼呢?
[00:17:15.560 --> 00:17:19.400]  他們的秘訣就是做門徒訓練
[00:17:19.400 --> 00:17:23.680]  他們非常之看重門徒訓練
[00:17:23.680 --> 00:17:27.240]  因為每一個信耶穌的人
[00:17:27.240 --> 00:17:29.800]  都是耶穌的門徒
[00:17:29.800 --> 00:17:34.200]  而怎樣訓練他們成為耶穌的門徒
[00:17:34.200 --> 00:17:37.000]  讓他們的生命能夠成長成熟
[00:17:37.000 --> 00:17:40.360]  其實是每一間教會的責任
[00:17:40.360 --> 00:17:42.360]  這間愛的教會
[00:17:42.360 --> 00:17:48.000]  他們那些的領袖就說
[00:17:48.000 --> 00:17:51.960]  其實現代有不少的教會
[00:17:51.960 --> 00:17:54.600]  都有一些的通病
[00:17:54.600 --> 00:17:59.720]  通病就是有很多的教義
[00:17:59.720 --> 00:18:02.240]  但是卻是沒有福音
[00:18:02.240 --> 00:18:04.560]  有很多的會要開
[00:18:04.560 --> 00:18:07.720]  但是卻是沒有門徒訓練
[00:18:07.720 --> 00:18:09.720]  有很多的節目
[00:18:09.720 --> 00:18:13.480]  但是卻是沒有議長
[00:18:13.480 --> 00:18:20.120]  愛的教會他們很努力地去遵守神的道
[00:18:20.120 --> 00:18:27.080]  去實踐聖經所說的大介明和大使命
[00:18:27.080 --> 00:18:32.600]  去使萬民成為耶穌的門徒
[00:18:32.600 --> 00:18:35.640]  來到第三個的確句
[00:18:35.640 --> 00:18:41.880]  第三個的確句就是有平安的禮物
[00:18:41.880 --> 00:18:45.120]  第27節那裡說
[00:18:45.120 --> 00:18:49.240]  耶穌說我留下平安給你們
[00:18:49.240 --> 00:18:52.760]  我將我的平安賜給你們
[00:18:52.760 --> 00:18:56.920]  我所賜的不像世人所賜的
[00:18:56.920 --> 00:19:02.160]  你們心裡不要憂愁也不要膽怯
[00:19:02.160 --> 00:19:09.560]  有一個故事就是說到一個國王
[00:19:09.560 --> 00:19:15.800]  他就叫了他的國家兩個最出名的畫家
[00:19:15.800 --> 00:19:18.800]  他叫他們畫一幅畫
[00:19:18.800 --> 00:19:29.560]  而這幅畫是要能夠代表或者顯露出平安
[00:19:29.560 --> 00:19:34.240]  這兩個畫家就很用心去畫
[00:19:34.240 --> 00:19:38.120]  第一個畫家就畫完了
[00:19:38.120 --> 00:19:41.480]  他帶了一幅畫給國王
[00:19:41.480 --> 00:19:47.560]  那幅畫裡面就看到藍天白雲
[00:19:47.560 --> 00:19:53.760]  看到綠草很小橋流水
[00:19:53.760 --> 00:19:58.760]  也有湖裡面有很清晰的水
[00:19:58.760 --> 00:20:02.240]  很平靜等等
[00:20:02.240 --> 00:20:06.440]  這是第一個畫家畫的畫
[00:20:06.440 --> 00:20:08.440]  第二個畫家也畫完了
[00:20:08.440 --> 00:20:14.280]  他又將他的畫帶給國王
[00:20:14.280 --> 00:20:19.240]  國王一看那幅畫裡面有些什麼呢
[00:20:19.240 --> 00:20:23.040]  竟然就是狂風暴雨
[00:20:23.040 --> 00:20:26.520]  竟然就是驚濤駭浪
[00:20:26.520 --> 00:20:31.200]  在一個懸崖上面是有一棵樹
[00:20:31.200 --> 00:20:37.960]  然後那棵樹上面有一隻小鳥是睡著了的
[00:20:37.960 --> 00:20:44.320]  弟兄姊妹,如果是你,你會選哪一幅畫
[00:20:44.320 --> 00:20:46.640]  拿回你家掛起它
[00:20:46.640 --> 00:20:51.400]  讓這幅畫代表平安的
[00:20:51.400 --> 00:21:01.120]  這個國王最後選了那幅懸崖驚濤駭浪那一幅畫
[00:21:01.120 --> 00:21:03.560]  為什麼呢
[00:21:03.560 --> 00:21:13.640]  因為那隻小鳥竟然是可以在驚濤駭浪之中
[00:21:13.640 --> 00:21:19.000]  是熟睡的,是睡得著覺的
[00:21:19.000 --> 00:21:23.480]  國王明白到真正的平安
[00:21:23.480 --> 00:21:28.080]  原來就不是看環境是怎樣的
[00:21:28.080 --> 00:21:33.760]  真正的平安就是無論環境是怎樣
[00:21:33.760 --> 00:21:37.960]  都會有內心的平安
[00:21:37.960 --> 00:21:41.840]  就好像耶穌在二十七節那裡說的
[00:21:41.840 --> 00:21:44.200]  祂所賜給我們的平安
[00:21:44.200 --> 00:21:47.760]  不是好像這個世界那樣的平安
[00:21:47.760 --> 00:21:51.840]  不一定要有藍天白雲
[00:21:51.840 --> 00:21:57.360]  平靜的湖,碧綠的海
[00:21:57.360 --> 00:21:59.040]  然後才是平安
[00:21:59.040 --> 00:22:01.480]  無論環境是怎樣
[00:22:01.480 --> 00:22:04.520]  耶穌賜給我們的
[00:22:04.520 --> 00:22:10.000]  就是有真正的內心的平安
[00:22:10.000 --> 00:22:11.720]  有人就這樣說
[00:22:11.720 --> 00:22:15.920]  他說平安就不是沒有恐懼
[00:22:15.920 --> 00:22:19.840]  而是有神的同在
[00:22:19.840 --> 00:22:24.600]  我覺得這句話是很真實的
[00:22:24.600 --> 00:22:29.440]  人有恐懼其實是很正常的
[00:22:29.440 --> 00:22:34.240]  在不同的處境,在不同的環境當中
[00:22:34.240 --> 00:22:39.200]  人是真的會怕的
[00:22:39.200 --> 00:22:43.000]  會害怕的,是會有恐懼的
[00:22:43.000 --> 00:22:47.480]  但是當我們有神的同在的時候
[00:22:47.480 --> 00:22:53.000]  無論在什麼的環境,什麼的處境當中
[00:22:53.000 --> 00:22:58.280]  我們都能夠有真正的平安
[00:22:58.280 --> 00:23:00.880]  在我們的心裡面
[00:23:00.880 --> 00:23:07.720]  而當你和神是有一個正確的關係的時候
[00:23:07.720 --> 00:23:12.160]  當你住在神裡面的時候
[00:23:12.160 --> 00:23:17.920]  你就能夠享受從神而來的那種平安
[00:23:17.920 --> 00:23:24.040]  這就是第三個有福的確句
[00:23:24.040 --> 00:23:25.520]  可能大家會問
[00:23:25.520 --> 00:23:29.840]  什麼才是跟神有正確的關係呢?
[00:23:29.840 --> 00:23:31.240]  跟神有正確的關係
[00:23:31.240 --> 00:23:33.600]  就能夠享受從神而來的平安
[00:23:33.600 --> 00:23:35.080]  這個我們明白
[00:23:35.080 --> 00:23:40.160]  但是怎樣才是跟神有正確的關係呢?
[00:23:40.160 --> 00:23:46.520]  如果我很簡單地用聖經來說
[00:23:46.520 --> 00:23:51.000]  這個正確的關係就好像聖經所說
[00:23:51.000 --> 00:23:55.680]  葡萄樹和枝子的關係
[00:23:55.680 --> 00:23:59.520]  是彼此結連的
[00:23:59.520 --> 00:24:03.360]  如果一個人他的生命
[00:24:03.360 --> 00:24:07.680]  是能夠跟神結連在一起
[00:24:07.680 --> 00:24:09.760]  神住在他裡面
[00:24:09.760 --> 00:24:12.440]  他也都住在神裡面
[00:24:12.440 --> 00:24:17.600]  這樣的時候就是跟神有正確的關係
[00:24:17.600 --> 00:24:24.200]  這樣的時候就能夠享受從神而來的那種平安
[00:24:24.200 --> 00:24:25.920]  住在神裡面
[00:24:25.920 --> 00:24:32.840]  當然那個意思就是住在神的愛裡面
[00:24:32.840 --> 00:24:37.160]  也都是住在神的話語裡面
[00:24:37.160 --> 00:24:43.520]  所以,弟兄姊妹,我們是需要時刻的
[00:24:43.520 --> 00:24:47.600]  是在神的愛、在神的話語裡面
[00:24:47.600 --> 00:24:54.320]  這樣我們就能夠享受從神而來的那種平安
[00:24:54.320 --> 00:24:57.680]  讓我作一個總結
[00:24:57.680 --> 00:25:01.920]  三個有福的確句
[00:25:01.920 --> 00:25:06.880]  第一,聖靈永遠住在我們裡面
[00:25:06.880 --> 00:25:11.800]  第二,遵守神的道就是愛神
[00:25:11.800 --> 00:25:16.480]  愛神的人也都能夠得著神的愛
[00:25:16.480 --> 00:25:20.520]  第三,跟神有一個正確的關係
[00:25:20.520 --> 00:25:24.280]  就能夠得著平安
[00:25:24.280 --> 00:25:28.320]  有一首詩歌我相信大家一定很熟悉的
[00:25:28.320 --> 00:25:32.120]  叫做《有福的確句》
[00:25:32.120 --> 00:25:35.840]  其實如果拿來做回應詩
[00:25:35.840 --> 00:25:38.720]  也是非常合適的
[00:25:38.720 --> 00:25:42.000]  這個《有福的確句》歌詞裡面
[00:25:42.000 --> 00:25:45.280]  其中有幾句是說到
[00:25:45.280 --> 00:25:48.840]  榮耀的聖靈充滿我心
[00:25:48.840 --> 00:25:53.080]  滿有主恩惠,滿有主愛
[00:25:53.080 --> 00:25:58.000]  完全獻與主,萬事安寧
[00:25:58.000 --> 00:26:04.640]  這三句就是提到聖靈充滿我心
[00:26:04.640 --> 00:26:09.520]  提到主的愛,心裡面滿有神的愛
[00:26:09.520 --> 00:26:12.080]  以及提到萬事安寧
[00:26:12.080 --> 00:26:16.920]  就是萬事都能夠有平安
[00:26:16.920 --> 00:26:21.720]  對於今天這個信息
[00:26:21.720 --> 00:26:28.080]  這一首詩歌是非常配合的
[00:26:28.080 --> 00:26:30.400]  我想問問大家
[00:26:30.400 --> 00:26:36.720]  今天你有沒有這些有福的確句呢?
[00:26:36.720 --> 00:26:39.080]  我不知道你會怎麼回答
[00:26:39.080 --> 00:26:42.280]  不過我可以很肯定地告訴你
[00:26:42.280 --> 00:26:43.800]  你一定有
[00:26:43.800 --> 00:26:47.120]  因為你已經信了耶穌
[00:26:47.120 --> 00:26:49.160]  已經信了耶穌的人
[00:26:49.160 --> 00:26:53.240]  就有聖靈住在他的心裡面
[00:26:53.240 --> 00:26:56.680]  信了耶穌的人是有那種
[00:26:56.680 --> 00:27:00.440]  無論什麼環境都有內心的平安
[00:27:00.440 --> 00:27:05.080]  並且是可以享受天父的愛
[00:27:05.080 --> 00:27:11.240]  所以問題其實不是說有或者沒有
