
[00:00:00.000 --> 00:00:00.960]  領展會午安
[00:02:52.540 --> 00:02:53.820]  塞進去
[00:02:54.080 --> 00:02:55.620]  就寄給大會
[00:02:55.620 --> 00:02:59.960]  那封信是這樣的
[00:02:59.960 --> 00:03:03.800]  字很小,我想大家看不見
[00:03:03.800 --> 00:03:09.180]  不過裡面很有意思,所以我就嘗試將它翻譯成為中文
[00:03:09.180 --> 00:03:11.740]  花一點時間讀給大家聽
[00:03:11.740 --> 00:03:14.300]  這封信是這樣說的
[00:03:14.300 --> 00:03:19.680]  我的名字叫做Emily,我今年5歲,我爸爸是鮑伯
[00:03:19.680 --> 00:03:22.740]  他是一個三項鐵人的運動員
[00:03:23.260 --> 00:03:28.380]  請你們接納他參與夏威夷三項鐵人比賽
[00:03:28.380 --> 00:03:35.540]  由我三個星期大開始,我爸爸每個禮拜都會帶我一起訓練
[00:03:35.540 --> 00:03:38.620]  要不就坐在他的跑步機上
[00:03:38.620 --> 00:03:44.000]  要不就坐在他的單車拖架上
[00:03:44.000 --> 00:03:47.840]  現在輪到我的弟弟Timothy
[00:03:47.840 --> 00:03:49.640]  陪爸爸去訓練
[00:03:49.640 --> 00:03:51.680]  因為我進了醫院
[00:03:52.700 --> 00:03:56.280]  我的弟弟今天剛剛三個月大
[00:03:56.280 --> 00:03:59.880]  我在醫院做骨髓移植
[00:03:59.880 --> 00:04:02.940]  因為我患了血癌
[00:04:02.940 --> 00:04:07.300]  兩個星期之後,我爸爸就生日了
[00:04:07.300 --> 00:04:11.140]  但是因為我不可以離開隔離病房
[00:04:11.140 --> 00:04:13.700]  我沒辦法買禮物給他
[00:04:13.700 --> 00:04:16.500]  如果我寫這封信給你們
[00:04:16.500 --> 00:04:21.120]  你們能不能夠讓他參與這個三項鐵人賽
[00:04:22.140 --> 00:04:24.700]  當時我問過爸爸
[00:04:24.700 --> 00:04:28.020]  他說你生日想要什麼禮物
[00:04:28.020 --> 00:04:32.380]  爸爸就說Emily,我希望你快點康復
[00:04:32.380 --> 00:04:38.260]  我就再問他,除了康復,你還想要什麼禮物
[00:04:38.260 --> 00:04:45.680]  爸爸就說,我想完成在夏威夷的三項鐵人比賽
[00:04:45.940 --> 00:04:53.620]  讓你媽媽和弟弟Timothy可以在終點等我
[00:04:53.620 --> 00:04:58.740]  所以請你選擇我爸爸來參賽
[00:04:58.740 --> 00:05:03.860]  如果你選擇他參賽,這是一個很好的選擇
[00:05:03.860 --> 00:05:08.720]  他會在那天比賽的時候,整天都笑得很開心
[00:05:08.720 --> 00:05:14.880]  因為他能夠參與這個比賽,他能夠夢想成真
[00:05:15.640 --> 00:05:19.220]  從我出生之前開始
[00:05:19.220 --> 00:05:24.340]  其實他每年都有申請參加這個比賽
[00:05:24.340 --> 00:05:31.520]  今年是他第十次希望能夠試下入圍
[00:05:31.520 --> 00:05:34.080]  請你們選擇我爸爸
[00:05:34.080 --> 00:05:40.980]  他曾經完成過兩次的三項鐵人的長距離賽事
[00:05:41.500 --> 00:05:46.620]  我透過抱他,遞水給他喝
[00:05:46.620 --> 00:05:49.700]  和他按摩一下,來支持他
[00:05:49.700 --> 00:05:52.260]  請你們選擇我爸爸
[00:05:52.260 --> 00:05:56.860]  不過就算你們沒有選擇他,他對於我來說
[00:05:56.860 --> 00:05:58.900]  他都是一個鐵人來的
[00:05:58.900 --> 00:05:59.940]  多謝你們
[00:05:59.940 --> 00:06:07.100]  Emily在這封信的下面加多了一個主角
[00:06:08.120 --> 00:06:11.460]  她說是我媽媽幫我一起寫這封信給你們的
[00:06:11.460 --> 00:06:13.500]  我爸爸是不知道的
[00:06:13.500 --> 00:06:18.100]  這是一個驚喜給她的
[00:06:18.100 --> 00:06:26.040]  當鮑伯終於收到大會,就是一個取錄通知之後
[00:06:26.040 --> 00:06:30.140]  大會就將這封信寄給鮑伯
[00:06:30.140 --> 00:06:31.680]  不過很可惜
[00:06:31.680 --> 00:06:37.060]  當他收到這個取錄的通知之後,五天
[00:06:37.560 --> 00:06:40.380]  Emily因為併發症
[00:06:40.380 --> 00:06:41.920]  就離開了世界
[00:06:41.920 --> 00:06:49.080]  當晚當Emily的媽媽讀完慕慕松變成了蝴蝶
[00:06:49.080 --> 00:06:52.420]  復活的預言故事之後
[00:06:52.420 --> 00:06:57.780]  Emily就抱著她最喜歡的故事書
[00:06:57.780 --> 00:06:59.820]  和她的一張毯子
[00:06:59.820 --> 00:07:00.860]  睡著了
[00:07:00.860 --> 00:07:05.980]  這就是她聽到最後的一個睡前故事
[00:07:06.740 --> 00:07:08.280]  鮑伯結果
[00:07:08.280 --> 00:07:12.880]  真的有參加到這一屆的三項鐵人的比賽
[00:07:12.880 --> 00:07:16.220]  因為他在失去女兒
[00:07:16.220 --> 00:07:18.520]  這麼艱難的時候
[00:07:18.520 --> 00:07:20.820]  他知道女兒很疼他
[00:07:20.820 --> 00:07:24.400]  所以鮑伯決心要完成
[00:07:24.400 --> 00:07:25.940]  這一項的比賽
[00:07:25.940 --> 00:07:27.480]  作為一個回應
[00:07:27.480 --> 00:07:29.780]  無可否認
[00:07:29.780 --> 00:07:33.360]  我們每一個人在我們的信仰歷程
[00:07:33.620 --> 00:07:38.220]  都會遇到不同的關卡和挑戰
[00:07:38.220 --> 00:07:39.240]  要活出
[00:07:39.240 --> 00:07:40.020]  屬於
[00:07:40.020 --> 00:07:41.300]  耶穌基督
[00:07:41.300 --> 00:07:42.320]  的生命
[00:07:42.320 --> 00:07:43.100]  很不容易
[00:07:43.100 --> 00:07:48.220]  如果我們回到新約哥羅西的教會
[00:07:48.220 --> 00:07:50.520]  大概一個月前
[00:07:50.520 --> 00:07:54.360]  徐生就跟我們說上一段
[00:07:54.360 --> 00:07:57.680]  他提醒我們要小心異端的
[00:07:57.680 --> 00:07:58.960]  搗擾
[00:07:59.480 --> 00:08:04.340]  在揭示了異端的欺騙的手段之後
[00:08:04.340 --> 00:08:05.360]  由今天
[00:08:05.360 --> 00:08:08.440]  哥羅西書2章16節開始
[00:08:08.440 --> 00:08:10.220]  保羅就繼續
[00:08:10.220 --> 00:08:11.760]  來講述
[00:08:11.760 --> 00:08:13.820]  這些錯誤的教導
[00:08:13.820 --> 00:08:16.640]  究竟這些昔日
[00:08:16.640 --> 00:08:20.480]  對於信徒的挑戰
[00:08:20.480 --> 00:08:22.520]  對於我們今天的
[00:08:22.520 --> 00:08:24.820]  信仰有什麼提醒呢
[00:08:25.600 --> 00:08:31.740]  我想請大家先和我一起讀出我今天要分享的第1個段落
[00:08:31.740 --> 00:08:34.820]  在第16至到第19節
[00:08:34.820 --> 00:08:36.100]  預備
[00:08:36.100 --> 00:08:40.700]  所以不拘在飲食上或節期月索
[00:08:40.700 --> 00:08:41.720]  安息日
[00:08:41.720 --> 00:08:44.540]  都不可讓人論斷你們
[00:08:44.540 --> 00:08:47.360]  這些原是後事的影兒
[00:08:47.360 --> 00:08:49.660]  那形體卻是忌讀
[00:08:49.660 --> 00:08:52.980]  不可讓人因著故意謙虛
[00:08:52.980 --> 00:08:54.780]  和敬拜天使
[00:08:55.040 --> 00:08:57.340]  就奪去你們的獎賞
[00:08:57.340 --> 00:09:00.160]  這等人驅離在所見過的
[00:09:00.160 --> 00:09:02.460]  隨著自己的欲心
[00:09:02.460 --> 00:09:04.780]  無故的自高自大
[00:09:04.780 --> 00:09:06.560]  不持定元首
[00:09:06.560 --> 00:09:09.120]  全身既然靠著他
[00:09:09.120 --> 00:09:10.920]  節得以相助
[00:09:10.920 --> 00:09:11.940]  聯絡
[00:09:11.940 --> 00:09:14.500]  就因神大德獎盡
[00:09:14.500 --> 00:09:17.320]  經文在第16節
[00:09:17.320 --> 00:09:20.900]  一開始的時候有個連接詞
[00:09:20.900 --> 00:09:21.920]  所以
[00:09:22.180 --> 00:09:27.040]  就表明這一段其實和上文是有關係的
[00:09:27.040 --> 00:09:29.100]  既然上文告訴我們
[00:09:29.100 --> 00:09:30.380]  耶穌基督
[00:09:30.380 --> 00:09:32.160]  已經是
[00:09:32.160 --> 00:09:34.200]  令到我們
[00:09:34.200 --> 00:09:35.240]  一無所缺
[00:09:35.240 --> 00:09:39.080]  所以在下面他要講的東西
[00:09:39.080 --> 00:09:44.440]  我們就知道我們應該要持守什麼立場
[00:09:44.440 --> 00:09:46.500]  講了幾樣東西
[00:09:46.500 --> 00:09:49.820]  第一樣就講在飲食上
[00:09:50.080 --> 00:09:52.640]  猶太人對於處理
[00:09:52.640 --> 00:09:57.760]  食物其實是有很嚴格的要求
[00:09:57.760 --> 00:10:00.580]  哪些能吃哪些不能吃
[00:10:00.580 --> 00:10:04.680]  怎樣煮法甚至是屠宰的方法
[00:10:04.680 --> 00:10:06.200]  都是有一些
[00:10:06.200 --> 00:10:07.480]  特定的規定
[00:10:07.480 --> 00:10:08.520]  記不記得
[00:10:08.520 --> 00:10:10.300]  在初期教會
[00:10:10.300 --> 00:10:14.660]  在這個仕途行遠15章的時候
[00:10:14.660 --> 00:10:17.480]  曾經是因為外邦人
[00:10:17.480 --> 00:10:19.780]  需不需要守這些規定
[00:10:20.280 --> 00:10:21.300]  來引起爭論
[00:10:21.300 --> 00:10:22.340]  好了
[00:10:22.340 --> 00:10:26.680]  建立了哥羅西教會之後
[00:10:26.680 --> 00:10:29.500]  保羅沒有詳細解釋
[00:10:29.500 --> 00:10:31.300]  不過似乎
[00:10:31.300 --> 00:10:35.900]  關乎飲食的問題又浮出來了
[00:10:35.900 --> 00:10:37.700]  可能
[00:10:37.700 --> 00:10:39.740]  都是和
[00:10:39.740 --> 00:10:40.520]  舊約
[00:10:40.520 --> 00:10:43.840]  猶太教的一些傳統有關
[00:10:43.840 --> 00:10:47.420]  接著就講到節期
[00:10:47.680 --> 00:10:53.820]  這裏應該是講猶太教的一些傳統節期習俗
[00:10:53.820 --> 00:10:55.620]  月索
[00:10:55.620 --> 00:10:57.160]  即是農曆
[00:10:57.160 --> 00:10:59.460]  每個月的初一日
[00:10:59.460 --> 00:11:02.540]  是一個月的開始
[00:11:02.540 --> 00:11:04.320]  猶太人
[00:11:04.320 --> 00:11:05.860]  就很喜歡
[00:11:05.860 --> 00:11:11.740]  根據這些日子來安排他們的日常生活
[00:11:11.740 --> 00:11:13.020]  有些不同的事情
[00:11:13.020 --> 00:11:16.360]  就按這樣的日期去編排
[00:11:16.860 --> 00:11:22.240]  如果大家回去看舊約的《阿摩斯書》八章五節就會看到
[00:11:22.240 --> 00:11:26.340]  就有點像中國人看通勝
[00:11:26.340 --> 00:11:29.160]  什麼時候移乜乜
[00:11:29.160 --> 00:11:30.940]  不移乜乜
[00:11:30.940 --> 00:11:33.500]  做那些做那些
[00:11:33.500 --> 00:11:37.080]  都是要根據這些日子來決定
[00:11:37.080 --> 00:11:38.360]  還有
[00:11:38.360 --> 00:11:41.180]  大家很熟悉的安息日
[00:11:41.700 --> 00:11:47.840]  如果賈師傅要外邦人來遵從上面那幾樣東西
[00:11:47.840 --> 00:11:52.960]  相信大家都聽過安息日是有非常仔細的要求
[00:11:52.960 --> 00:11:55.000]  就更加不用說了
[00:11:55.000 --> 00:12:00.380]  但既然上文告訴我們主耶穌已經滿足了
[00:12:00.380 --> 00:12:03.200]  所有舊約的律法的要求
[00:12:03.200 --> 00:12:04.220]  如果是這樣
[00:12:04.220 --> 00:12:07.300]  保羅就給了
[00:12:07.560 --> 00:12:12.180]  菠蘿西教會信徒一個命令
[00:12:12.180 --> 00:12:13.200]  不可
[00:12:13.200 --> 00:12:17.540]  他說不可讓人論斷你們
[00:12:17.540 --> 00:12:22.140]  論斷原文是有勉強的意思
[00:12:22.140 --> 00:12:26.500]  在受到群眾的壓力之下
[00:12:26.500 --> 00:12:29.060]  結果就選擇
[00:12:29.060 --> 00:12:30.080]  埋堆
[00:12:30.080 --> 00:12:32.900]  在真理上面妥協
[00:12:32.900 --> 00:12:34.700]  其中一個例子
[00:12:34.940 --> 00:12:41.080]  就有點像大概兩個禮拜之前跟大家講到祭祖的問題
[00:12:41.080 --> 00:12:42.100]  是不是
[00:12:42.100 --> 00:12:44.420]  到底我們會不會因為
[00:12:44.420 --> 00:12:48.760]  一句我們經常都聽到的歪理
[00:12:48.760 --> 00:12:52.100]  人在江湖就身不由己
[00:12:52.100 --> 00:12:57.220]  那所以呢因為承受不起身邊的人或者社會的壓力
[00:12:57.220 --> 00:13:00.800]  所以我們就選擇違背
[00:13:00.800 --> 00:13:02.340]  聖經的誡命了
[00:13:03.100 --> 00:13:09.240]  如果我們回顧前面一點點,保羅不是第一次講的,因為菠蘿西書二章八節都有類似的說法
[00:13:09.240 --> 00:13:15.640]  你們要謹慎,恐怕有人用他的理學和虛空的謊言
[00:13:15.640 --> 00:13:20.000]  不照著基督乃照人間的遺傳和世上的小學
[00:13:20.000 --> 00:13:21.780]  就把你們老去
[00:13:21.780 --> 00:13:22.820]  講過了
[00:13:22.820 --> 00:13:28.960]  保羅接著在第17節他就繼續解釋了
[00:13:29.980 --> 00:13:34.840]  這些源自後世的影兒,那形體卻是基督
[00:13:34.840 --> 00:13:36.380]  影兒
[00:13:36.380 --> 00:13:39.960]  很簡單,影當然不是真的
[00:13:39.960 --> 00:13:45.860]  就等於我現在兩個兒子都在外地讀書
[00:13:45.860 --> 00:13:50.200]  我和太太每個禮拜都有機會和他們視像
[00:13:50.200 --> 00:13:54.300]  不過視像聊天隔著屏幕
[00:13:54.300 --> 00:13:56.860]  總是不像真人
[00:13:56.860 --> 00:13:58.660]  很正常
[00:13:59.420 --> 00:14:00.440]  所以
[00:14:00.440 --> 00:14:06.580]  當我們看到律法的規定只不過是影兒
[00:14:06.580 --> 00:14:08.120]  反過來
[00:14:08.120 --> 00:14:13.500]  那個將要來的形體是甚麼來的呢?就是實體
[00:14:13.500 --> 00:14:15.300]  這裡說是耶穌基督
[00:14:15.300 --> 00:14:17.340]  唯有耶穌基督才是
[00:14:17.340 --> 00:14:18.880]  終極那一位
[00:14:18.880 --> 00:14:21.180]  唯一而且真實的
[00:14:21.180 --> 00:14:22.460]  好了
[00:14:22.460 --> 00:14:24.260]  既然是這樣
[00:14:24.260 --> 00:14:26.820]  保羅在第18節
[00:14:27.060 --> 00:14:31.160]  就給哥羅西教會第二個另外一個命令了
[00:14:31.160 --> 00:14:32.700]  又不可了
[00:14:32.700 --> 00:14:39.100]  不可讓人因著故意謙虛和敬拜天時就奪去你們的掌上
[00:14:39.100 --> 00:14:41.900]  這等人驅離在所見過的
[00:14:41.900 --> 00:14:43.700]  隨著自己的欲心
[00:14:43.700 --> 00:14:46.260]  無故的自高自大
[00:14:46.260 --> 00:14:50.620]  這裡告訴我們有些人故意謙虛
[00:14:50.620 --> 00:14:53.940]  簡單的,他們的謙虛都是
[00:14:53.940 --> 00:14:55.220]  扮出來的
[00:14:56.240 --> 00:14:58.800]  他們會敬拜天時
[00:14:58.800 --> 00:15:00.580]  炫耀自己
[00:15:00.580 --> 00:15:02.120]  炫耀甚麼?
[00:15:02.120 --> 00:15:04.680]  那些所見過的
[00:15:04.680 --> 00:15:09.040]  即是自己有一些特殊的屬靈的經歷
[00:15:09.040 --> 00:15:11.600]  他們希望得到
[00:15:11.600 --> 00:15:13.380]  其他人的讚賞
[00:15:13.380 --> 00:15:15.440]  但另一邊廂呢
[00:15:15.440 --> 00:15:20.040]  他們卻是會跟隨自己放縱情慾的心
[00:15:20.040 --> 00:15:22.600]  以為自己很好
[00:15:23.620 --> 00:15:28.220]  所以保羅命令哥羅西教會的信徒
[00:15:28.220 --> 00:15:31.560]  不要讓這些徒有外表
[00:15:31.560 --> 00:15:33.100]  自己的
[00:15:33.100 --> 00:15:36.160]  內在生命狀態
[00:15:36.160 --> 00:15:39.500]  其實和外表不相符的
[00:15:39.500 --> 00:15:41.280]  這個關卡
[00:15:41.280 --> 00:15:42.300]  難倒
[00:15:42.300 --> 00:15:46.400]  因為生命如果表裡不一
[00:15:46.400 --> 00:15:48.200]  是有結果的
[00:15:48.200 --> 00:15:52.300]  就會奪去你們的掌上
[00:15:52.540 --> 00:15:55.600]  英文的翻譯就更加直接
[00:15:55.600 --> 00:15:57.400]  Disqualify
[00:15:57.400 --> 00:15:59.440]  即是踢你出局
[00:15:59.440 --> 00:16:03.020]  如果裡面和外面不一樣
[00:16:03.020 --> 00:16:06.360]  是會被踢出局的
[00:16:06.360 --> 00:16:11.740]  這個是一個非常非常嚴重的事來的
[00:16:11.740 --> 00:16:15.060]  接著第19節
[00:16:15.060 --> 00:16:17.380]  就繼續補充
[00:16:17.380 --> 00:16:19.160]  不持定元首
[00:16:19.160 --> 00:16:21.460]  全身既然靠著他
[00:16:21.720 --> 00:16:24.540]  跟節得以相助聯絡
[00:16:24.540 --> 00:16:26.320]  就因神大德
[00:16:26.320 --> 00:16:27.360]  獎準
[00:16:27.360 --> 00:16:30.940]  本來強調要過到這些關卡
[00:16:30.940 --> 00:16:31.960]  最
[00:16:31.960 --> 00:16:37.340]  重要的就是抓住他們一直以來都信靠的
[00:16:37.340 --> 00:16:38.360]  元首
[00:16:38.360 --> 00:16:39.140]  耶穌基督
[00:16:39.140 --> 00:16:40.660]  不要被吸引
[00:16:40.660 --> 00:16:42.200]  去了
[00:16:42.200 --> 00:16:46.800]  追求其他耶穌基督以外的東西
[00:16:46.800 --> 00:16:49.620]  全身既然靠他
[00:16:49.880 --> 00:16:52.440]  跟節得以相助聯絡
[00:16:52.440 --> 00:16:53.980]  這裏講的是什麼
[00:16:53.980 --> 00:16:56.280]  講的是我們的教會生活
[00:16:56.280 --> 00:17:03.440]  如果我們要健康成長就必須有好的教會生活
[00:17:03.440 --> 00:17:04.720]  因為
[00:17:04.720 --> 00:17:06.780]  曾經講過很多次
[00:17:06.780 --> 00:17:09.080]  教會好像一個身體那樣
[00:17:09.080 --> 00:17:11.380]  身體各個部分
[00:17:11.380 --> 00:17:14.460]  能夠得以正常發揮
[00:17:14.460 --> 00:17:15.740]  彼此聯絡
[00:17:15.740 --> 00:17:18.300]  每一個部分是每一個部分
[00:17:18.560 --> 00:17:20.100]  都需要跟
[00:17:20.100 --> 00:17:21.120]  頭
[00:17:21.120 --> 00:17:24.440]  教會的元首耶穌基督結連
[00:17:24.440 --> 00:17:28.040]  身體一旦跟頭
[00:17:28.040 --> 00:17:28.800]  脫節
[00:17:28.800 --> 00:17:31.100]  是會死的
[00:17:31.100 --> 00:17:33.160]  這個身體是會死的
[00:17:33.160 --> 00:17:37.000]  這些肢體你同我是會死的
[00:17:37.000 --> 00:17:42.360]  所以遲少少去到哥羅西書的第三
[00:17:42.360 --> 00:17:44.160]  第四章
[00:17:44.160 --> 00:17:46.460]  保羅會繼續
[00:17:46.980 --> 00:17:48.520]  具體的講到
[00:17:48.520 --> 00:17:49.800]  其他
[00:17:49.800 --> 00:17:53.640]  關於基督身體各方面的成長
[00:17:53.640 --> 00:17:55.160]  舉幾個例
[00:17:55.160 --> 00:17:56.960]  第三章第五節八節
[00:17:56.960 --> 00:17:59.520]  會講到肢體的靈命成長
[00:17:59.520 --> 00:18:01.320]  九節到第十四節
[00:18:01.320 --> 00:18:03.360]  是講怎樣合一
[00:18:03.360 --> 00:18:07.960]  跟著四章五節六節講到向身體以外
[00:18:07.960 --> 00:18:10.280]  的人來托剪成長
[00:18:10.280 --> 00:18:15.140]  話說有一對富子有錢人來的
[00:18:15.640 --> 00:18:20.000]  他們對於收藏藝術品畫
[00:18:20.000 --> 00:18:22.040]  非常之有興趣
[00:18:22.040 --> 00:18:25.360]  經過很多年慢慢慢慢收集
[00:18:25.360 --> 00:18:30.480]  他們買入了不少不家索、梵高
[00:18:30.480 --> 00:18:33.560]  幕內等等的畫作
[00:18:33.560 --> 00:18:34.840]  不過很可惜
[00:18:34.840 --> 00:18:36.880]  當這個
[00:18:36.880 --> 00:18:37.660]  爸爸
[00:18:37.660 --> 00:18:39.960]  年紀大的時候
[00:18:39.960 --> 00:18:41.500]  就發生
[00:18:41.500 --> 00:18:42.520]  二次大戰
[00:18:42.520 --> 00:18:44.320]  打仗了
[00:18:44.820 --> 00:18:46.600]  席捲整個國家
[00:18:46.600 --> 00:18:48.920]  於是這個
[00:18:48.920 --> 00:18:49.940]  兒子
[00:18:49.940 --> 00:18:51.740]  這個年輕的兒子
[00:18:51.740 --> 00:18:54.560]  就被召上了戰場
[00:18:54.560 --> 00:18:58.140]  可能大家都猜到故事的發展是怎樣
[00:18:58.140 --> 00:18:59.660]  幾個星期之後
[00:18:59.660 --> 00:19:01.200]  這個爸爸
[00:19:01.200 --> 00:19:03.760]  他就收到一個通知
[00:19:03.760 --> 00:19:07.600]  他心愛的兒子在戰場失蹤
[00:19:07.600 --> 00:19:09.400]  不知道去了哪裡
[00:19:09.400 --> 00:19:10.940]  再過幾天
[00:19:10.940 --> 00:19:13.240]  收到另外一個消息
[00:19:13.500 --> 00:19:17.600]  就是說有一個受了重傷的士兵
[00:19:17.600 --> 00:19:22.460]  扶著另外一個被他傷得更重的士兵
[00:19:22.460 --> 00:19:24.760]  就去了醫療室
[00:19:24.760 --> 00:19:26.040]  接受急救
[00:19:26.040 --> 00:19:28.600]  那個被
[00:19:28.600 --> 00:19:32.960]  這個傷得更重的士兵
[00:19:32.960 --> 00:19:34.240]  救得回來
[00:19:34.240 --> 00:19:37.560]  不過另外一個救人的那個
[00:19:37.560 --> 00:19:39.360]  就離開了世界
[00:19:39.360 --> 00:19:41.920]  就是這個爸爸的兒子
[00:19:42.940 --> 00:19:44.220]  這個爸爸很傷心
[00:19:44.220 --> 00:19:45.500]  幾個月之後
[00:19:45.500 --> 00:19:47.300]  在聖誕節
[00:19:47.300 --> 00:19:48.840]  正日的時候
[00:19:48.840 --> 00:19:49.600]  早上
[00:19:49.600 --> 00:19:50.880]  有人按門鐘
[00:19:50.880 --> 00:19:53.940]  外面有一個士兵
[00:19:53.940 --> 00:19:55.480]  就拿著一包東西
[00:19:55.480 --> 00:19:57.540]  抱著
[00:19:57.540 --> 00:19:58.560]  一大包東西
[00:19:58.560 --> 00:20:02.400]  然後就跟這個爸爸介紹自己
[00:20:02.400 --> 00:20:05.980]  他說我是你兒子的戰友
[00:20:05.980 --> 00:20:10.080]  在你兒子離開世界死之前
[00:20:10.080 --> 00:20:12.380]  救回那個士兵是我
[00:20:13.660 --> 00:20:14.180]  其實
[00:20:14.180 --> 00:20:18.020]  當他聽到這個消息
[00:20:18.020 --> 00:20:19.300]  他都很難過
[00:20:19.300 --> 00:20:24.920]  於是他就回去探望救他那個士兵的爸爸
[00:20:24.920 --> 00:20:27.480]  他說我可不可以進來坐一會
[00:20:27.480 --> 00:20:29.540]  當坐下來
[00:20:29.540 --> 00:20:31.840]  一路聊天的時候
[00:20:31.840 --> 00:20:35.200]  這位士兵就說其實我都很喜歡藝術的
[00:20:35.200 --> 00:20:36.960]  我都畫畫的
[00:20:36.960 --> 00:20:38.500]  所以呢
[00:20:38.760 --> 00:20:43.120]  我很想將這一件東西送給你
[00:20:43.120 --> 00:20:46.700]  當這個年老的爸爸
[00:20:46.700 --> 00:20:49.520]  打開那包東西的時候
[00:20:49.520 --> 00:20:54.120]  原來是他兒子的肖像
[00:20:54.120 --> 00:20:56.420]  儘管
[00:20:56.420 --> 00:21:01.800]  其實很多人都不會覺得這幅作品有什麼特別
[00:21:01.800 --> 00:21:08.200]  但是這幅畫的確是將他兒子畫得惠肖惠妙
[00:21:08.960 --> 00:21:12.040]  這個爸爸千多謝萬多謝
[00:21:12.040 --> 00:21:14.340]  很激動
[00:21:14.340 --> 00:21:17.680]  將這幅畫珍而重之
[00:21:17.680 --> 00:21:19.200]  收了之後
[00:21:19.200 --> 00:21:23.300]  就將他立刻掛上牆上
[00:21:23.300 --> 00:21:27.920]  跟那些畢加索、莫奈等作品放在一起
[00:21:27.920 --> 00:21:30.740]  對於他來說
[00:21:30.740 --> 00:21:32.260]  他的兒子不在了
[00:21:32.260 --> 00:21:35.340]  但是彷彿他的生命
[00:21:35.340 --> 00:21:36.620]  仍然存在
[00:21:36.880 --> 00:21:39.440]  這幅畫作成為了他
[00:21:39.440 --> 00:21:42.780]  最珍貴的一個收藏品
[00:21:42.780 --> 00:21:46.100]  遠遠超過其他所有東西
[00:21:46.100 --> 00:21:47.880]  一年之後
[00:21:47.880 --> 00:21:50.180]  這位爸爸離開世界
[00:21:50.180 --> 00:21:51.720]  病了
[00:21:51.720 --> 00:21:52.740]  年紀大
[00:21:52.740 --> 00:21:55.300]  他立了一個遺囑
[00:21:55.300 --> 00:21:58.120]  就是說兒子不在了
[00:21:58.120 --> 00:22:02.220]  所以他就會將他所有的藝術品
[00:22:02.220 --> 00:22:03.760]  拍賣
[00:22:03.760 --> 00:22:05.300]  於是
[00:22:06.060 --> 00:22:10.920]  從世界各地的收藏家知道這個消息的時候
[00:22:10.920 --> 00:22:12.720]  就聞風而至
