
[00:00:00.000 --> 00:00:03.440]  我們再祈禱仰望神引導我們
[00:08:19.000 --> 00:08:21.000]  他們沒有獻上
[00:08:21.000 --> 00:08:23.000]  神就說這些是屬於我的
[00:08:23.000 --> 00:08:26.000]  但是你們沒有將這些屬於我的
[00:08:26.000 --> 00:08:28.000]  交還給我
[00:08:28.000 --> 00:08:33.000]  因此你們搶奪了我的物品
[00:08:33.000 --> 00:08:36.000]  神就在裡面很直接地去責備
[00:08:36.000 --> 00:08:38.000]  他們所做的事情
[00:08:38.000 --> 00:08:41.000]  當我們說到十分之一的奉獻的時候
[00:08:41.000 --> 00:08:44.000]  可能很多的教徒都會以為
[00:08:44.000 --> 00:08:49.000]  這只不過是聖經舊約的一些律法的規條
[00:08:49.000 --> 00:08:52.000]  我們今天不需要怎麼理會的
[00:08:52.000 --> 00:08:56.000]  我請大家一起去聖經的前面
[00:08:56.000 --> 00:08:58.000]  利未記
[00:08:58.000 --> 00:09:09.000]  舊約聖經創出利民生第三卷書第27章
[00:09:09.000 --> 00:09:17.000]  第27章第30節
[00:09:17.000 --> 00:09:21.000]  利未記27章第30節
[00:09:21.000 --> 00:09:27.000]  我們看和合本
[00:09:27.000 --> 00:09:30.000]  聖經說27章30節
[00:09:30.000 --> 00:09:32.000]  地上所有的
[00:09:32.000 --> 00:09:34.000]  無論是地上的種子
[00:09:34.000 --> 00:09:36.000]  是樹上的果子
[00:09:36.000 --> 00:09:39.000]  十分之一是耶和華的
[00:09:39.000 --> 00:09:43.000]  是歸給耶和華為聖的
[00:09:43.000 --> 00:09:46.000]  人若要贖這十分之一的什麼物
[00:09:46.000 --> 00:09:49.000]  就要加上五分之一
[00:09:49.000 --> 00:09:51.000]  要補上另外的五分之一
[00:09:51.000 --> 00:09:53.000]  32節
[00:09:53.000 --> 00:09:56.000]  凡牛群羊群中一切從象下經過的
[00:09:56.000 --> 00:10:01.000]  每第十隻要歸給耶和華為聖
[00:10:01.000 --> 00:10:03.000]  聖經裡面很清楚講及
[00:10:03.000 --> 00:10:05.000]  上帝吩咐以色列民
[00:10:05.000 --> 00:10:09.000]  要將他們的十分之一獻呈給神
[00:10:09.000 --> 00:10:12.000]  因為那十分之一是屬於神的
[00:10:12.000 --> 00:10:15.000]  是歸耶和華為聖的
[00:10:15.000 --> 00:10:16.000]  其實嚴格來說
[00:10:16.000 --> 00:10:18.000]  全部都是屬於神的
[00:10:18.000 --> 00:10:22.000]  一切我們所有的都是神所賜
[00:10:22.000 --> 00:10:25.000]  如果不是神給你健康
[00:10:25.000 --> 00:10:28.000]  你什麼金錢都不能賺取
[00:10:28.000 --> 00:10:30.000]  一切是上帝所賜
[00:10:30.000 --> 00:10:32.000]  但上帝特別指明
[00:10:32.000 --> 00:10:36.000]  十分之一要奉獻給上帝
[00:10:36.000 --> 00:10:38.000]  當然當我們這樣看的時候
[00:10:38.000 --> 00:10:40.000]  其實律法是清楚的講述
[00:10:40.000 --> 00:10:43.000]  但在律法頒佈之前
[00:10:43.000 --> 00:10:45.000]  大概六百年
[00:10:45.000 --> 00:10:47.000]  上帝經指示人
[00:10:47.000 --> 00:10:51.000]  來按他的引導獻上十分之一
[00:10:51.000 --> 00:10:54.000]  大家會記得創世紀第十四章
[00:10:54.000 --> 00:10:57.000]  有提及到阿伯拉罕的故事
[00:10:57.000 --> 00:11:00.000]  阿伯拉罕作為以色列人的先祖
[00:11:00.000 --> 00:11:03.000]  也是我們屬靈的先祖
[00:11:03.000 --> 00:11:08.000]  當時他在戰場奪取了戰利品回來
[00:11:08.000 --> 00:11:10.000]  他就將戰利品的十分之一
[00:11:10.000 --> 00:11:13.000]  奉獻了給默基世德
[00:11:13.000 --> 00:11:14.000]  默基世德這個人物
[00:11:14.000 --> 00:11:17.000]  在新約的希伯來書第七章
[00:11:17.000 --> 00:11:19.000]  也都重複地講及
[00:11:19.000 --> 00:11:23.000]  默基世德是在預表耶穌基督
[00:11:23.000 --> 00:11:30.000]  因此阿伯拉罕將奉獻的獻情給默基世德
[00:11:30.000 --> 00:11:35.000]  也都表明他將他的奉獻獻給上帝
[00:11:35.000 --> 00:11:37.000]  在律法出現之前
[00:11:37.000 --> 00:11:39.000]  上帝已經引導人
[00:11:39.000 --> 00:11:42.000]  來奉獻十分之一
[00:11:42.000 --> 00:11:44.000]  到了新約的時候
[00:11:44.000 --> 00:11:47.000]  新約沒有直接講十分之一的奉獻
[00:11:47.000 --> 00:11:48.000]  但你可以看得出
[00:11:48.000 --> 00:11:55.000]  主耶穌他認同這一種人對神的一種回應
[00:11:55.000 --> 00:11:56.000]  如果大家有留意到
[00:11:56.000 --> 00:11:58.000]  在《馬太福音》第23章
[00:11:58.000 --> 00:12:01.000]  當時主耶穌就很清楚地
[00:12:01.000 --> 00:12:04.000]  責備那些法利賽人和文士
[00:12:04.000 --> 00:12:05.000]  就責備他們
[00:12:05.000 --> 00:12:09.000]  你們為甚麼只將薄荷、梅香、芹菜
[00:12:09.000 --> 00:12:11.000]  獻上十分之一
[00:12:11.000 --> 00:12:13.000]  這個是按照律法的要求
[00:12:13.000 --> 00:12:16.000]  但你們沒有按照神的心意
[00:12:16.000 --> 00:12:24.000]  在行動上活出更重要的公義、憐憫和信實的事情
[00:12:24.000 --> 00:12:26.000]  這些你們就不去行
[00:12:26.000 --> 00:12:27.000]  當你這樣看的時候
[00:12:27.000 --> 00:12:32.000]  以為上帝是不接受他們的十分之一奉獻
[00:12:32.000 --> 00:12:34.000]  但你小心看經文的時候發覺
[00:12:34.000 --> 00:12:39.000]  主耶穌是認同他們的十一奉獻
[00:12:39.000 --> 00:12:41.000]  只不過是責備他們
[00:12:41.000 --> 00:12:43.000]  在奉獻之外
[00:12:43.000 --> 00:12:46.000]  就是在生活上沒有行公義
[00:12:46.000 --> 00:12:49.000]  沒有行憐憫的事情
[00:12:49.000 --> 00:12:52.000]  所以無論在律法的時期
[00:12:52.000 --> 00:12:54.000]  或者律法頒佈以先
[00:12:54.000 --> 00:12:56.000]  或者新約的時期
[00:12:56.000 --> 00:13:00.000]  聖經都在講十分之一的奉獻
[00:13:00.000 --> 00:13:03.000]  我相信十分之一的奉獻
[00:13:03.000 --> 00:13:06.000]  是神對人的吩咐
[00:13:06.000 --> 00:13:08.000]  不是單單在舊約的時候
[00:13:08.000 --> 00:13:12.000]  而是今天同樣是神對人的心意
[00:13:12.000 --> 00:13:17.000]  讓我們學習將自己所有的奉獻出來
[00:13:17.000 --> 00:13:19.000]  當然當我們奉獻的時候要留心
[00:13:19.000 --> 00:13:21.000]  不是在乎那個錢
[00:13:21.000 --> 00:13:23.000]  因為上帝沒有缺乏
[00:13:23.000 --> 00:13:27.000]  不需要我們補足祂的什麼
[00:13:27.000 --> 00:13:32.000]  是要我們透過奉獻表達對祂的尊榮
[00:13:32.000 --> 00:13:34.000]  我記得有一次看到一篇文章
[00:13:34.000 --> 00:13:36.000]  講到一個小故事
[00:13:36.000 --> 00:13:39.000]  一位弟兄問他的牧師
[00:13:39.000 --> 00:13:42.000]  牧師,聖經講十一奉獻
[00:13:42.000 --> 00:13:46.000]  我薪水將十分之一奉獻出來
[00:13:46.000 --> 00:13:48.000]  是在月頭嗎?
[00:13:48.000 --> 00:13:51.000]  為什麼在月尾奉獻呢?
[00:13:51.000 --> 00:13:53.000]  牧師就問他
[00:13:53.000 --> 00:13:56.000]  為什麼你問這個問題呢?
[00:13:56.000 --> 00:13:59.000]  他就說,坦白說,我的收入都很好
[00:13:59.000 --> 00:14:03.000]  所以我每個月的十分之一都不少錢
[00:14:03.000 --> 00:14:07.000]  如果我可以保留到月尾才奉獻呢?
[00:14:07.000 --> 00:14:14.000]  我將那筆錢放在銀行會多一點點利息
[00:14:14.000 --> 00:14:18.000]  牧師聽完之後
[00:14:18.000 --> 00:14:22.000]  他說如果是你放在月尾才奉獻
[00:14:22.000 --> 00:14:28.000]  你就連月尾得到的利息都奉獻了
[00:14:28.000 --> 00:14:31.000]  重點不是多一點還是少一點
[00:14:31.000 --> 00:14:36.000]  而是是不是真正內心是尊榮上帝
[00:14:36.000 --> 00:14:38.000]  我們請大家看看另一處經文
[00:14:38.000 --> 00:14:40.000]  在聖經的針研書
[00:14:40.000 --> 00:14:45.000]  你看看聖經詩篇前的針研
[00:14:45.000 --> 00:14:48.000]  詩篇後的針研
[00:14:48.000 --> 00:14:55.000]  我們看其中的第三章是大家熟悉的
[00:14:55.000 --> 00:15:05.000]  第三章第九節
[00:15:05.000 --> 00:15:10.000]  你要以財物和一切初熟的土產
[00:15:10.000 --> 00:15:13.000]  尊榮耶和華
[00:15:13.000 --> 00:15:18.000]  有些時候有基督徒會拿到一些自己的收入之後
[00:15:18.000 --> 00:15:20.000]  隨意花服使用
[00:15:20.000 --> 00:15:22.000]  到最後有一些剩餘的
[00:15:22.000 --> 00:15:25.000]  好吧,有剩的,給神吧
[00:15:25.000 --> 00:15:30.000]  但是上帝是說將初熟的土產
[00:15:30.000 --> 00:15:35.000]  收入的首部份去奉獻
[00:15:35.000 --> 00:15:38.000]  以至能夠尊榮上帝
[00:15:38.000 --> 00:15:42.000]  表示你的心,你真的知道祂是上帝
[00:15:42.000 --> 00:15:46.000]  祂是你自己所擁有的一切源頭
[00:15:46.000 --> 00:15:50.000]  因此尊榮祂,敬拜祂
[00:15:50.000 --> 00:15:53.000]  然後你看第十節
[00:15:53.000 --> 00:16:00.000]  這樣你的倉房必充滿猶豫
[00:16:00.000 --> 00:16:03.000]  你的酒窖有新酒盈日
[00:16:03.000 --> 00:16:07.000]  這正是神對人的應許
[00:16:07.000 --> 00:16:09.000]  不知道大家有沒有印象
[00:16:09.000 --> 00:16:14.000]  早年有一位牧師來跟我們中間分享訊息
[00:16:14.000 --> 00:16:15.000]  在他分享的時候
[00:16:15.000 --> 00:16:18.000]  他說了一個故事,我很深刻
[00:16:18.000 --> 00:16:21.000]  他提到在北美有一個家庭
[00:16:21.000 --> 00:16:24.000]  這個家庭有一次大掃除
[00:16:24.000 --> 00:16:27.000]  清洗他們家庭當中的物品
[00:16:27.000 --> 00:16:29.000]  他們都清理他們的冰櫃
[00:16:29.000 --> 00:16:31.000]  大家知道很多北美的朋友
[00:16:31.000 --> 00:16:32.000]  有一個冰箱
[00:16:32.000 --> 00:16:34.000]  在冰櫃裏面一直清洗的時候
[00:16:34.000 --> 00:16:38.000]  發覺在櫃底找到一隻火雞
[00:16:38.000 --> 00:16:41.000]  放在那裏很久都沒有吃
[00:16:41.000 --> 00:16:43.000]  被其他物品壓著
[00:16:43.000 --> 00:16:45.000]  都不知道有在那裏
[00:16:45.000 --> 00:16:47.000]  然後將火雞拿出來看看
[00:16:47.000 --> 00:16:51.000]  過期了,三年前買的
[00:16:51.000 --> 00:16:52.000]  他們很猶豫
[00:16:52.000 --> 00:16:55.000]  扔掉了又很可惜
[00:16:55.000 --> 00:16:58.000]  如果吃又怕不衛生
[00:16:58.000 --> 00:17:00.000]  想來想去不知道怎麼做
[00:17:00.000 --> 00:17:02.000]  突然間那個先生就說
[00:17:02.000 --> 00:17:03.000]  我知道了
[00:17:03.000 --> 00:17:07.000]  奉獻了給教會
[00:17:07.000 --> 00:17:10.000]  突然間他覺得自己吃就不太健康
[00:17:10.000 --> 00:17:13.000]  奉獻給教會無所謂
[00:17:13.000 --> 00:17:17.000]  過期的都可以奉獻
[00:17:17.000 --> 00:17:20.000]  然後這位牧者就提醒我們
[00:17:20.000 --> 00:17:22.000]  突然之間要小心
[00:17:22.000 --> 00:17:26.000]  有些時候我們以為奉獻了給神
[00:17:26.000 --> 00:17:29.000]  但是神不會越立
[00:17:29.000 --> 00:17:34.000]  不一定在乎那件物品的錢有多少
[00:17:34.000 --> 00:17:38.000]  而是你的心是否真的知道去尊榮上帝
[00:17:38.000 --> 00:17:40.000]  承認祂是神
[00:17:40.000 --> 00:17:43.000]  承認是屬於上帝的
[00:17:43.000 --> 00:17:48.000]  你會發覺在聖經裏面講述到人的罪
[00:17:48.000 --> 00:17:50.000]  人的罪一個最明顯的地方
[00:17:50.000 --> 00:17:53.000]  就是人違背上帝的心意
[00:17:53.000 --> 00:17:55.000]  做自己要做的事情
[00:17:55.000 --> 00:17:58.000]  因此出現罪
[00:17:58.000 --> 00:18:00.000]  但是當人這樣做的時候
[00:18:00.000 --> 00:18:03.000]  是一個很清楚的一種反應
[00:18:03.000 --> 00:18:05.000]  就是自我中心
[00:18:05.000 --> 00:18:10.000]  我喜歡按我自己所喜好的去行
[00:18:10.000 --> 00:18:12.000]  不需要理會別人
[00:18:12.000 --> 00:18:13.000]  只顧著自己
[00:18:13.000 --> 00:18:16.000]  顧著自己的好處
[00:18:16.000 --> 00:18:19.000]  而當神要人奉獻的時候
[00:18:19.000 --> 00:18:21.000]  是要人清楚知道
[00:18:21.000 --> 00:18:25.000]  一切一切原屬於上帝
[00:18:25.000 --> 00:18:28.000]  按照神的吩咐來行事
[00:18:28.000 --> 00:18:31.000]  或者你會覺得你眼前的東西很珍貴
[00:18:31.000 --> 00:18:35.000]  但是神吩咐去奉獻
[00:18:35.000 --> 00:18:37.000]  就按照神的吩咐
[00:18:37.000 --> 00:18:38.000]  承認祂是上帝
[00:18:38.000 --> 00:18:41.000]  而按祂的吩咐來奉獻
[00:18:41.000 --> 00:18:45.000]  亦都透過奉獻表達對神的尊榮
[00:18:45.000 --> 00:18:47.000]  有些時候我們奉獻
[00:18:47.000 --> 00:18:51.000]  好像是損失了
[00:18:51.000 --> 00:18:53.000]  但是在聖經裏面清楚講
[00:18:53.000 --> 00:18:56.000]  上帝其實要我們的心轉向祂
[00:18:56.000 --> 00:18:57.000]  當我們奉獻的時候
[00:18:57.000 --> 00:18:59.000]  祂可以轉向我們
[00:18:59.000 --> 00:19:01.000]  當我們奉獻的時候
[00:19:01.000 --> 00:19:04.000]  祂可以將各樣的恩惠賜給我們
[00:19:04.000 --> 00:19:07.000]  祂就轉向我們
[00:19:07.000 --> 00:19:09.000]  因此真誠的奉獻
[00:19:09.000 --> 00:19:14.000]  是出自一顆誠實悔改的心
[00:19:14.000 --> 00:19:16.000]  是知道自己的心
[00:19:16.000 --> 00:19:20.000]  有些時候轉向了世界
[00:19:20.000 --> 00:19:23.000]  知道自己的自我
[00:19:23.000 --> 00:19:27.000]  在神面前很願意迴轉
[00:19:27.000 --> 00:19:31.000]  轉向神而因此奉獻
[00:19:31.000 --> 00:19:33.000]  因此奉獻好像是沒有這些東西
[00:19:33.000 --> 00:19:36.000]  我沒有了一些我本來屬於我的
[00:19:36.000 --> 00:19:37.000]  但是在過程中
[00:19:37.000 --> 00:19:40.000]  上帝是將更多的恩惠
[00:19:40.000 --> 00:19:43.000]  要賜給奉獻的人
[00:19:43.000 --> 00:19:45.000]  當然剛才我們講到自我中心
[00:19:45.000 --> 00:19:48.000]  我上上重弟才會講
[00:19:48.000 --> 00:19:53.000]  奉獻其實是自我中心的解約
[00:19:53.000 --> 00:19:55.000]  當你看自己的時候
[00:19:55.000 --> 00:19:58.000]  你會發覺自己有很多缺乏
[00:19:58.000 --> 00:20:00.000]  但是當你懂得去奉獻
[00:20:00.000 --> 00:20:02.000]  懂得去關心神的事
[00:20:02.000 --> 00:20:04.000]  人的事情
[00:20:04.000 --> 00:20:09.000]  就幫助你將那種自我中心放下
[00:20:09.000 --> 00:20:13.000]  學習去關心其他的需要
[00:20:13.000 --> 00:20:16.000]  我不知道大家有沒有最近看到一段新聞
[00:20:16.000 --> 00:20:18.000]  在美國上星期四
[00:20:18.000 --> 00:20:20.000]  剛剛過了一個節日
