
[00:00:00.000 --> 00:00:02.120]  今天跟大家分享的題目就是
[00:03:19.480 --> 00:03:21.560]  我已經投訴你了
[00:03:21.560 --> 00:03:24.680]  甚至有人因為享受了這14天後
[00:03:24.680 --> 00:03:25.720]  特意回大陸
[00:03:25.720 --> 00:03:27.120]  一轉又回來
[00:03:27.120 --> 00:03:29.280]  我上了大陸又要隔離14天
[00:03:29.280 --> 00:03:31.000]  又繼續去享受這些
[00:03:31.000 --> 00:03:32.280]  其實很無奈
[00:03:32.280 --> 00:03:34.640]  甚至我們自己的教會
[00:03:34.640 --> 00:03:37.280]  如果你知道我們未有疫情之前
[00:03:37.280 --> 00:03:39.320]  一、三、五我們就跟「識食堂」
[00:03:39.320 --> 00:03:42.120]  合作給老人家登記
[00:03:42.120 --> 00:03:44.800]  給他們吃晚餐
[00:03:44.800 --> 00:03:46.480]  還有一些節目做給他們
[00:03:46.480 --> 00:03:49.040]  現在就會派一些食材
[00:03:49.040 --> 00:03:52.000]  我們很清楚說明夜五時多
[00:03:52.000 --> 00:03:53.960]  我們才會開始做這件事
[00:03:53.960 --> 00:03:55.520]  因為我們是用「名恩小學」
[00:03:55.520 --> 00:03:56.360]  學校未放學
[00:03:56.360 --> 00:03:57.960]  我們是不可以做這些事
[00:03:57.960 --> 00:03:59.800]  但這些老人家可能沒甚麼事做
[00:03:59.800 --> 00:04:01.840]  四時多就站在那裡排隊
[00:04:01.840 --> 00:04:02.920]  我已經跟他們說
[00:04:02.920 --> 00:04:06.560]  「婆婆,不用這麼早來,一定有的」
[00:04:06.560 --> 00:04:08.360]  有些人真的很聰明
[00:04:08.360 --> 00:04:09.560]  有些人特意最遲來
[00:04:09.560 --> 00:04:10.560]  馬上不用排隊
[00:04:10.560 --> 00:04:11.360]  就可以拿走
[00:04:11.360 --> 00:04:12.640]  但很多人是排隊的
[00:04:12.640 --> 00:04:15.120]  然後就罵我們
[00:04:15.120 --> 00:04:17.120]  你虐待我們這些老人家
[00:04:17.120 --> 00:04:19.360]  我們站了這麼久你都不讓我們進去
[00:04:19.360 --> 00:04:21.160]  事實上學校是未放學
[00:04:21.160 --> 00:04:22.200]  你明不明白我的意思
[00:04:22.200 --> 00:04:25.360]  原來往往有時我們要做好事
[00:04:25.360 --> 00:04:27.320]  未必一定得到讚賞
[00:04:27.320 --> 00:04:29.480]  反而被人詆毀
[00:04:29.480 --> 00:04:33.520]  為何現在這班人有內部問題呢
[00:04:33.520 --> 00:04:36.400]  原來可能他們在外地長大
[00:04:36.400 --> 00:04:40.040]  甚至他們不懂本土話
[00:04:40.040 --> 00:04:41.640]  當他們回來的時候
[00:04:41.640 --> 00:04:43.280]  因為他們的丈夫死了
[00:04:43.280 --> 00:04:45.040]  在當時的寡婦
[00:04:45.040 --> 00:04:47.520]  他們是沒有社會的經濟能力
[00:04:47.520 --> 00:04:49.160]  所以一定要回自己的故鄉
[00:04:49.160 --> 00:04:51.920]  希望自己的同胞可以照顧他們
[00:04:51.920 --> 00:04:53.760]  如果大家熟悉路德記
[00:04:53.760 --> 00:04:55.000]  你就會記得很清楚
[00:04:55.000 --> 00:04:58.720]  路德的奶奶拿娥米
[00:04:58.720 --> 00:04:59.720]  她有兩個兒子
[00:04:59.720 --> 00:05:01.200]  但是嚇死異鄉
[00:05:01.200 --> 00:05:02.640]  在外地死了
[00:05:02.640 --> 00:05:04.720]  於是她就要回自己的故鄉
[00:05:04.720 --> 00:05:06.520]  希望可以得到照顧
[00:05:06.520 --> 00:05:09.240]  這班人就覺得我被忽略了
[00:05:09.240 --> 00:05:11.920]  不得不承認人多自然有問題
[00:05:11.920 --> 00:05:14.160]  還有就是因為言語的問題
[00:05:14.160 --> 00:05:15.880]  大家同聲同氣
[00:05:15.880 --> 00:05:17.480]  是自然會聊得來
[00:05:17.480 --> 00:05:18.560]  容易溝通
[00:05:18.560 --> 00:05:20.240]  就不是刻意忽略那些
[00:05:20.240 --> 00:05:22.160]  我不懂得聽你講話的人
[00:05:22.160 --> 00:05:24.680]  但是我們要欣賞仕途
[00:05:24.680 --> 00:05:26.280]  很重要的回應
[00:05:26.280 --> 00:05:29.160]  當我們聽到這些怨言的時候
[00:05:29.160 --> 00:05:31.840]  他不是去消滅發怨言的人
[00:05:31.840 --> 00:05:35.360]  去留意他們的問題
[00:05:35.360 --> 00:05:40.240]  於是盡量設辦法去解決這些問題
[00:05:40.240 --> 00:05:43.280]  如果不去處理的時候
[00:05:43.280 --> 00:05:46.200]  問題就會越來越嚴重
[00:05:46.200 --> 00:05:48.680]  帶來的破壞是更加大
[00:05:48.680 --> 00:05:51.880]  我想我們香港是正在經歷這件事
[00:05:51.880 --> 00:05:53.360]  去年的時候
[00:05:53.360 --> 00:05:56.320]  因為陳同佳在台灣殺了人
[00:05:56.320 --> 00:05:57.600]  後來回到香港
[00:05:57.600 --> 00:06:00.000]  就說要送他回台灣的時候
[00:06:00.000 --> 00:06:00.920]  你記得
[00:06:00.920 --> 00:06:03.440]  不但大律師公會有法律界人士說
[00:06:03.440 --> 00:06:05.440]  可以用很多種方法送他回去
[00:06:05.440 --> 00:06:07.240]  過去都有這些情形
[00:06:07.240 --> 00:06:10.400]  但是我們的政府要推出送中條例
[00:06:10.400 --> 00:06:13.800]  一百萬人上街遊行是完全很好的
[00:06:13.800 --> 00:06:15.400]  二百萬人都沒事
[00:06:15.400 --> 00:06:16.960]  一個玻璃都沒有打爛
[00:06:16.960 --> 00:06:19.480]  但是因為數夠票數的時候
[00:06:19.480 --> 00:06:21.080]  走完一百萬的時候
[00:06:21.080 --> 00:06:22.200]  晚上十一點多
[00:06:22.200 --> 00:06:23.240]  特首出來說
[00:06:23.240 --> 00:06:26.400]  六月十二號我們照樣會放上去立法會
[00:06:26.400 --> 00:06:28.960]  於是就引致今天的處境
[00:06:28.960 --> 00:06:31.080]  原來當有問題的時候
[00:06:31.080 --> 00:06:31.960]  我們不去處理
[00:06:31.960 --> 00:06:33.200]  不去聽民意的時候
[00:06:33.200 --> 00:06:34.560]  引來的問題是很大
[00:06:34.560 --> 00:06:36.760]  所以不單是政府
[00:06:36.760 --> 00:06:38.000]  大機構
[00:06:38.000 --> 00:06:38.880]  教會
[00:06:38.880 --> 00:06:40.400]  都是需要這樣
[00:06:40.400 --> 00:06:42.840]  去留意弟兄姊妹的需要
[00:06:42.840 --> 00:06:43.440]  聽
[00:06:43.440 --> 00:06:47.800]  然後能夠盡可能去滿足他們合理的需要
[00:06:47.800 --> 00:06:49.160]  這個是很重要
[00:06:49.160 --> 00:06:52.760]  司徒絕對沒有否定這班人的需要
[00:06:52.760 --> 00:06:54.760]  但是他就說我做事
[00:06:54.760 --> 00:06:58.040]  是有我自己的原則和有輕重之分的
[00:06:58.040 --> 00:07:00.600]  《說道行主義》第六章的第二節
[00:07:00.600 --> 00:07:03.720]  十二司徒叫眾門徒來對他們說
[00:07:03.720 --> 00:07:06.320]  我們撇下臣的道去管理飯食
[00:07:06.320 --> 00:07:08.040]  原是不合宜的
[00:07:08.040 --> 00:07:11.240]  你有沒有留意到他沒有否定要去關心這些寡婦
[00:07:11.240 --> 00:07:14.720]  但他說我不是要來大廈去做這些事情的
[00:07:14.720 --> 00:07:16.600]  我們的原則是要做什麼呢
[00:07:16.600 --> 00:07:17.800]  大家一起來大廈去讀
[00:07:17.800 --> 00:07:20.040]  《說道行主義》第六章的第四節
[00:07:20.040 --> 00:07:25.640]  但我們要專心以祈禱傳道為事
[00:07:25.640 --> 00:07:26.640]  聽不聽到
[00:07:26.640 --> 00:07:32.240]  我們是要以專心的祈禱傳道為事
[00:07:32.240 --> 00:07:36.160]  這個是我一直都要鼓勵每一個屬屍神的人
[00:07:36.160 --> 00:07:37.480]  你要做的事情
[00:07:37.480 --> 00:07:40.360]  祈禱是一個侍奉
[00:07:40.360 --> 00:07:43.720]  我經常都說我們不可能每一個人都接觸得到
[00:07:43.720 --> 00:07:47.120]  但我們至少我們的禱告可以達到
[00:07:47.120 --> 00:07:48.760]  我記下了
[00:07:48.760 --> 00:07:53.600]  我很喜歡將一些有需要的人的事記下在電話裏面
[00:07:53.600 --> 00:07:55.600]  坐在那裏後面有一個人
[00:07:55.600 --> 00:07:57.600]  星期四就會面試
[00:07:57.600 --> 00:08:01.680]  我已經記下在我星期三的電話裏面
[00:08:01.680 --> 00:08:03.680]  到時要為他祈禱
[00:08:03.680 --> 00:08:05.680]  剛才我見到我們有一個家庭
[00:08:05.680 --> 00:08:06.920]  為何少了一個呢
[00:08:06.920 --> 00:08:09.560]  原來腸胃炎肚瀉
[00:08:09.560 --> 00:08:11.560]  我不可以馬上去探望他
[00:08:11.560 --> 00:08:13.560]  剛才我心裏立即祈禱
[00:08:13.560 --> 00:08:15.560]  我們有一位會友
[00:08:15.560 --> 00:08:17.560]  我們的元老的兒子有病
[00:08:17.560 --> 00:08:19.560]  剛才問他時他已經瘦了這麼多
[00:08:19.560 --> 00:08:21.560]  是因為兒子的緣故
[00:08:21.560 --> 00:08:22.560]  我心裏很痛
[00:08:22.560 --> 00:08:24.560]  好,安排我去見他
[00:08:24.560 --> 00:08:26.560]  但我心裏立即去禱告
[00:08:26.560 --> 00:08:28.560]  記住我們不可能馬上去見到每一個人
[00:08:28.560 --> 00:08:30.560]  但原來我們作為牧者
[00:08:30.560 --> 00:08:31.560]  甚至基督徒都是
[00:08:31.560 --> 00:08:33.560]  禱告是我們的侍奉
[00:08:33.560 --> 00:08:35.560]  我們還要傳道
[00:08:35.560 --> 00:08:37.560]  傳神的道
[00:08:37.560 --> 00:08:39.560]  所以他說如果我們管理飯食
[00:08:39.560 --> 00:08:41.560]  就影響了我們的工作
[00:08:41.560 --> 00:08:43.560]  我們就要找一些人來帶去做這些事
[00:08:43.560 --> 00:08:45.560]  作為一個神的僕人
[00:08:45.560 --> 00:08:47.560]  很重要
[00:08:47.560 --> 00:08:50.560]  有沒有好好的來帶去預備你的講章
[00:08:50.560 --> 00:08:52.560]  有沒有好好的去關心人
[00:08:52.560 --> 00:08:54.560]  這是我們的遺訓
[00:08:54.560 --> 00:08:56.560]  為何我要離開美恩堂
[00:08:56.560 --> 00:08:58.560]  都是很想專心祈禱傳道為事
[00:08:58.560 --> 00:09:00.560]  還有就是
[00:09:00.560 --> 00:09:02.560]  你要把握現在
[00:09:02.560 --> 00:09:04.560]  星期六早堂我講措手不及
[00:09:04.560 --> 00:09:06.560]  就說我們要準備
[00:09:06.560 --> 00:09:08.560]  準備不是等明天,是等今天
[00:09:08.560 --> 00:09:10.560]  即刻,我舉一個例
[00:09:10.560 --> 00:09:12.560]  這張powerpoint你見到是禮拜五的時候
[00:09:12.560 --> 00:09:14.560]  原來有一位姊妹
[00:09:14.560 --> 00:09:16.560]  來whatsapp我,但我沒有看到
[00:09:16.560 --> 00:09:20.560]  因為我在教會裏面預備了禮拜六早堂的講章
[00:09:20.560 --> 00:09:22.560]  後來她帶了回來教會,竟然找到我
[00:09:22.560 --> 00:09:24.560]  即是她找了Janice
[00:09:24.560 --> 00:09:26.560]  她還會找到我,怎知道我在這裏
[00:09:26.560 --> 00:09:28.560]  她說牧師,我遇到一個人
[00:09:28.560 --> 00:09:30.560]  他十多年前回過美恩堂
[00:09:30.560 --> 00:09:32.560]  他現在癌症
[00:09:32.560 --> 00:09:34.560]  去了醫院
[00:09:34.560 --> 00:09:36.560]  是善終
[00:09:36.560 --> 00:09:38.560]  你可不可以和他洗禮
[00:09:38.560 --> 00:09:40.560]  他願意洗禮
[00:09:40.560 --> 00:09:42.560]  我想我的回應是令到他驚訝
[00:09:42.560 --> 00:09:44.560]  好呀,甚麼時候
[00:09:44.560 --> 00:09:46.560]  禮拜六或是禮拜日
[00:09:46.560 --> 00:09:48.560]  不要啦,就下午
[00:09:48.560 --> 00:09:50.560]  下午?沒有準備好
[00:09:50.560 --> 00:09:52.560]  他病到死,不用準備了
[00:09:52.560 --> 00:09:54.560]  我要通知你家
[00:09:54.560 --> 00:09:56.560]  盡快
[00:09:56.560 --> 00:09:58.560]  你如果看回那些時間
[00:09:58.560 --> 00:10:00.560]  他是十二時多打給我
[00:10:00.560 --> 00:10:02.560]  我四時多和他洗禮
[00:10:02.560 --> 00:10:04.560]  還教我一個恩典
[00:10:04.560 --> 00:10:06.560]  因為他帶了白普利的東西
[00:10:06.560 --> 00:10:08.560]  他說是善終
[00:10:08.560 --> 00:10:10.560]  但我的腳痛
[00:10:10.560 --> 00:10:12.560]  我去到沙田醫院等van仔上去
[00:10:12.560 --> 00:10:14.560]  我懶得走
[00:10:14.560 --> 00:10:16.560]  我現在遲了,本來是四時
[00:10:16.560 --> 00:10:18.560]  我等van仔,準備上白普利
[00:10:18.560 --> 00:10:20.560]  好在他馬上打給我
[00:10:20.560 --> 00:10:22.560]  牧師,白普利裝修改了在沙田醫院
[00:10:22.560 --> 00:10:24.560]  我馬上上去
[00:10:24.560 --> 00:10:26.560]  但你看右手邊
[00:10:26.560 --> 00:10:28.560]  昨晚七時多
[00:10:28.560 --> 00:10:30.560]  我們在晚堂上拜的時候
[00:10:30.560 --> 00:10:32.560]  原來他傳了訊息給我
[00:10:32.560 --> 00:10:34.560]  牧師很感恩
[00:10:34.560 --> 00:10:36.560]  他說到那個姊妹已經回天家了
[00:10:36.560 --> 00:10:38.560]  這個是丈夫傳過來的
[00:10:38.560 --> 00:10:40.560]  當時是七時四十二分
[00:10:40.560 --> 00:10:42.560]  幸好昨天有你幫忙,完成了他的心願
[00:10:42.560 --> 00:10:44.560]  感激你
[00:10:44.560 --> 00:10:46.560]  如果不是牧師你不介意只為搶救人的靈魂而工作
[00:10:46.560 --> 00:10:48.560]  我相信我們會失去了
[00:10:48.560 --> 00:10:50.560]  那個寶貴的靈魂
[00:10:50.560 --> 00:10:52.560]  多謝天父你帶我們去碎念
[00:10:52.560 --> 00:10:54.560]  多謝你及時出手
[00:10:54.560 --> 00:10:56.560]  我昨天去和他洗禮的時候
[00:10:56.560 --> 00:10:58.560]  星期五的時候
[00:10:58.560 --> 00:11:00.560]  他還是很清醒
[00:11:00.560 --> 00:11:02.560]  是很清楚,確認他的信仰
[00:11:02.560 --> 00:11:04.560]  我帶領他祈禱
[00:11:04.560 --> 00:11:06.560]  然後講阿門
[00:11:06.560 --> 00:11:08.560]  但想不到
[00:11:08.560 --> 00:11:10.560]  二十四小時多一點之後
[00:11:10.560 --> 00:11:12.560]  他就離開世界
[00:11:12.560 --> 00:11:14.560]  我完全不認識這個人
[00:11:14.560 --> 00:11:16.560]  但當這個呼召一臨到的時候
[00:11:16.560 --> 00:11:18.560]  我馬上去
[00:11:18.560 --> 00:11:20.560]  醫院不是一個值得他去的地方
[00:11:20.560 --> 00:11:22.560]  都幾可怕
[00:11:22.560 --> 00:11:24.560]  所以我都很注重馬上清潔
[00:11:24.560 --> 00:11:26.560]  但這就是我的使命
[00:11:26.560 --> 00:11:28.560]  我們是以全道
[00:11:28.560 --> 00:11:30.560]  祈禱為事
[00:11:30.560 --> 00:11:32.560]  於是這班領袖就要放權
[00:11:32.560 --> 00:11:34.560]  給一些人去承擔
[00:11:34.560 --> 00:11:36.560]  有一個要求
[00:11:36.560 --> 00:11:38.560]  他要選七個人
[00:11:38.560 --> 00:11:40.560]  負責這些事
[00:11:40.560 --> 00:11:42.560]  第六章第三節
[00:11:42.560 --> 00:11:44.560]  我們看看這個條件
[00:11:44.560 --> 00:11:46.560]  其實是非常非常重要
[00:11:46.560 --> 00:11:48.560]  我們一起看看
[00:11:48.560 --> 00:11:50.560]  你管理飯吃
[00:11:50.560 --> 00:11:52.560]  只是樹木
[00:11:52.560 --> 00:11:54.560]  煮飯,安排誰去吃東西
[00:11:54.560 --> 00:11:56.560]  就好像我們在
[00:11:56.560 --> 00:11:58.560]  「識食團」裡
[00:11:58.560 --> 00:12:00.560]  怎樣安排人去派飯
[00:12:00.560 --> 00:12:02.560]  那個要求是什麼呢?
[00:12:02.560 --> 00:12:04.560]  我們一起來帶領他去讀
[00:12:04.560 --> 00:12:06.560]  司徒函傳第六章第三節
[00:12:06.560 --> 00:12:08.560]  第六章第三節
[00:12:08.560 --> 00:12:10.560]  所以弟兄們
[00:12:10.560 --> 00:12:12.560]  當從你們中間選出
[00:12:12.560 --> 00:12:14.560]  七個友好明星
[00:12:14.560 --> 00:12:16.560]  被聖靈充滿
[00:12:16.560 --> 00:12:18.560]  智慧充足的人
[00:12:18.560 --> 00:12:20.560]  我們就派他們
[00:12:20.560 --> 00:12:22.560]  做記者試
[00:12:22.560 --> 00:12:24.560]  留意那個條件
[00:12:24.560 --> 00:12:26.560]  不是有明星
[00:12:26.560 --> 00:12:28.560]  當有些人有錢
[00:12:28.560 --> 00:12:30.560]  有地位可能就有明星
[00:12:30.560 --> 00:12:32.560]  很簡單舉個例子
[00:12:32.560 --> 00:12:34.560]  說明星即是藝員
[00:12:34.560 --> 00:12:36.560]  一個所謂國際的明星
[00:12:36.560 --> 00:12:38.560]  現在已經來大陸去活絡
[00:12:38.560 --> 00:12:40.560]  香港都不上他的電影
[00:12:40.560 --> 00:12:42.560]  但是他在
[00:12:42.560 --> 00:12:44.560]  他的道德操守上放縱
[00:12:44.560 --> 00:12:46.560]  跟另外一個女藝人
[00:12:46.560 --> 00:12:48.560]  來大陸發生關係
[00:12:48.560 --> 00:12:50.560]  但又不承認這是他女兒
[00:12:50.560 --> 00:12:52.560]  令到這個
[00:12:52.560 --> 00:12:54.560]  家庭都很傷
[00:12:54.560 --> 00:12:56.560]  但有人說他的時候就說
[00:12:56.560 --> 00:12:58.560]  這是每一個男人都會犯的錯
[00:12:58.560 --> 00:13:00.560]  你知不知道是誰?
[00:13:00.560 --> 00:13:02.560]  你可不可以告訴我警務處長是誰?
[00:13:02.560 --> 00:13:04.560]  可能你講不出中文名字
[00:13:04.560 --> 00:13:06.560]  你至少講到英文簡寫
[00:13:06.560 --> 00:13:08.560]  這些人你認識嗎?
[00:13:08.560 --> 00:13:10.560]  你認識,但你是不是會從心底裏
[00:13:10.560 --> 00:13:12.560]  去尊敬敬佩這些人?
[00:13:12.560 --> 00:13:14.560]  所以有明星
[00:13:14.560 --> 00:13:16.560]  和有好明星
[00:13:16.560 --> 00:13:18.560]  是兩回事
[00:13:18.560 --> 00:13:20.560]  這裏講到好明星是甚麼?
[00:13:20.560 --> 00:13:22.560]  不是你做一件兩件的好事
[00:13:22.560 --> 00:13:24.560]  於是你就是好明星
[00:13:24.560 --> 00:13:26.560]  這是你整個生命裏面的累積
[00:13:26.560 --> 00:13:28.560]  你一路做很多好的事
[00:13:28.560 --> 00:13:30.560]  於是人家來大陸去尊崇你
[00:13:30.560 --> 00:13:32.560]  絕對不是
[00:13:32.560 --> 00:13:34.560]  一朝一夕可以得到的
[00:13:34.560 --> 00:13:36.560]  為甚麼要有好明星?
[00:13:36.560 --> 00:13:38.560]  原來他一定
[00:13:38.560 --> 00:13:40.560]  是要很廉潔的
[00:13:40.560 --> 00:13:42.560]  因為其實那裏
[00:13:42.560 --> 00:13:44.560]  都不少寡婦
[00:13:44.560 --> 00:13:46.560]  於是那些錢是交給他們去打理
[00:13:46.560 --> 00:13:48.560]  面對這些金錢
[00:13:48.560 --> 00:13:50.560]  是很大的誘惑
[00:13:50.560 --> 00:13:52.560]  但是30兩銀子你又出賣耶穌
[00:13:52.560 --> 00:13:54.560]  你見到反黑組的人
[00:13:54.560 --> 00:13:56.560]  可以來
[00:13:56.560 --> 00:13:58.560]  但是去
[00:13:58.560 --> 00:14:00.560]  緝拿了毒品之後
[00:14:00.560 --> 00:14:02.560]  但會偷了25公斤的冰毒
[00:14:02.560 --> 00:14:04.560]  大家可能沒有去想
[00:14:04.560 --> 00:14:06.560]  甚麼是25公斤
[00:14:06.560 --> 00:14:08.560]  我一講大家就會明白
[00:14:08.560 --> 00:14:10.560]  你在超市買一包米是多大?
[00:14:10.560 --> 00:14:12.560]  是5公斤
[00:14:12.560 --> 00:14:14.560]  25公斤即是要托5包米
[00:14:14.560 --> 00:14:16.560]  你在警署裏面托5包
[00:14:16.560 --> 00:14:18.560]  類似米
[00:14:18.560 --> 00:14:20.560]  離開的時候
[00:14:20.560 --> 00:14:22.560]  絕對不是一件容易的事
[00:14:22.560 --> 00:14:24.560]  所以不是一個人的犯錯
[00:14:24.560 --> 00:14:26.560]  但是誘惑性是很大的
[00:14:26.560 --> 00:14:28.560]  知法犯法
[00:14:28.560 --> 00:14:30.560]  所以一定要有好明星
[00:14:30.560 --> 00:14:32.560]  就是要有廉潔
[00:14:32.560 --> 00:14:34.560]  你要有好的操守
[00:14:34.560 --> 00:14:36.560]  第二方面就是要被聖靈
[00:14:36.560 --> 00:14:38.560]  來充滿
[00:14:38.560 --> 00:14:40.560]  被聖靈充滿的意思就是
[00:14:40.560 --> 00:14:42.560]  聖靈來掌管著你
[00:14:42.560 --> 00:14:44.560]  你跟神有一個好的關係
[00:14:44.560 --> 00:14:46.560]  你敏銳於神的事
[00:14:46.560 --> 00:14:48.560]  當你被聖靈充滿的時候
[00:14:48.560 --> 00:14:50.560]  吉拉太書大家都很熟悉
[00:14:50.560 --> 00:14:52.560]  聖靈的果子是甚麼呢?
[00:14:52.560 --> 00:14:54.560]  聖靈的果子就是有
[00:14:54.560 --> 00:14:56.560]  和平、有忍耐
[00:14:56.560 --> 00:14:58.560]  恩慈良善、信實、溫柔
[00:14:58.560 --> 00:15:00.560]  這個是很重要
[00:15:00.560 --> 00:15:02.560]  所以今天要被聖靈
[00:15:02.560 --> 00:15:04.560]  來充滿
