
[00:00:00.000 --> 00:00:05.400]  新命記 舊約 摩西五經第五卷 第十二章
[00:05:28.400 --> 00:05:30.400]  有沒有人參加過
[00:05:30.400 --> 00:05:31.600]  沒有問
[00:05:31.600 --> 00:05:33.000]  有都有
[00:05:33.000 --> 00:05:34.400]  你們客氣而已
[00:05:34.400 --> 00:05:36.400]  原來都有參加過
[00:05:36.400 --> 00:05:38.800]  裏面有一個其中有一個
[00:05:38.800 --> 00:05:40.200]  有一個session
[00:05:40.200 --> 00:05:43.200]  有一個主題叫做奔向自由
[00:05:43.200 --> 00:05:44.800]  不知道大家還記不記得
[00:05:44.800 --> 00:05:46.400]  上一次你參加的時候
[00:05:46.400 --> 00:05:48.000]  奔向自由我們做什麼的呢
[00:05:48.000 --> 00:05:49.600]  是幫助弟兄姊妹
[00:05:49.600 --> 00:05:51.200]  透過我們禱告
[00:05:51.200 --> 00:05:54.400]  去幫我們驅走我們心裏面的一些偶像
[00:05:54.400 --> 00:05:56.400]  無論是有形的無形的
[00:05:56.400 --> 00:05:58.800]  還有一些一直在我們生命裏面
[00:05:58.800 --> 00:06:03.200]  阻攔我們去更加親近神的一些邪靈
[00:06:03.200 --> 00:06:05.800]  這個也是我們教會很重視
[00:06:05.800 --> 00:06:07.600]  我們求聖靈保衛師
[00:06:07.600 --> 00:06:09.400]  常在我們裏面
[00:06:09.400 --> 00:06:12.200]  保守我們有一個獨一的心
[00:06:12.200 --> 00:06:15.800]  我們去單單敬拜耶和華我們的神
[00:06:15.800 --> 00:06:16.800]  這是第一點
[00:06:16.800 --> 00:06:20.400]  有一個敬拜的心是除去所有的偶像
[00:06:20.400 --> 00:06:22.000]  單單敬拜耶和華
[00:06:22.000 --> 00:06:23.200]  我們看第二點
[00:06:23.200 --> 00:06:27.400]  敬拜的心就是在神指定和祂喜悅的地方
[00:06:27.400 --> 00:06:29.400]  去敬拜侍奉
[00:06:29.400 --> 00:06:32.800]  我們一起讀第十一節和第十三第十四節
[00:06:32.800 --> 00:06:33.800]  123
[00:06:33.800 --> 00:06:38.000]  你要把我吩咐你們的繁祭和其他的祭物
[00:06:38.000 --> 00:06:43.800]  都要帶到耶和華你們神選擇作為納他名的地方
[00:06:43.800 --> 00:06:45.600]  你要自己謹慎
[00:06:45.600 --> 00:06:50.400]  不可在你看見的任何地方獻上你的繁祭
[00:06:50.400 --> 00:06:55.800]  只要在耶和華從你的一個支派中選擇的地方
[00:06:55.800 --> 00:06:58.400]  在那裏獻上你的繁祭
[00:06:58.400 --> 00:07:02.600]  在那裏行我吩咐你行的一切事
[00:07:02.600 --> 00:07:07.200]  當以色列人進入了迦南的時候
[00:07:07.200 --> 00:07:09.400]  就是去到約書亞的時代
[00:07:09.400 --> 00:07:12.600]  約書亞的十八章一節這樣說
[00:07:12.600 --> 00:07:18.400]  以色列全體的會眾聚集在士羅把會幕樹立在那裏
[00:07:18.400 --> 00:07:21.600]  所以初期在迦南地的敬拜中心
[00:07:21.600 --> 00:07:24.000]  是以會幕為主的
[00:07:24.000 --> 00:07:26.000]  是建立在士羅這個地方
[00:07:26.000 --> 00:07:29.800]  在幾百年的時間在會幕裏面去敬拜
[00:07:29.800 --> 00:07:31.800]  直至到列王紀的時間
[00:07:31.800 --> 00:07:34.600]  大家知道誰去建聖殿
[00:07:34.600 --> 00:07:36.400]  所羅門王去建聖殿
[00:07:36.400 --> 00:07:39.200]  在列王紀上的六章一節這樣說
[00:07:39.200 --> 00:07:41.200]  所羅門作為以色列王
[00:07:41.200 --> 00:07:44.000]  他動工建造耶和華的殿
[00:07:44.000 --> 00:07:52.800]  以色列民就開始轉為一個以耶路撒冷聖殿為主的敬拜中心
[00:07:52.800 --> 00:07:59.600]  這裏就一直維持到整個舊約的時代
[00:07:59.600 --> 00:08:01.800]  直至到現在很多人都說
[00:08:01.800 --> 00:08:03.800]  雖然現在正在打仗
[00:08:03.800 --> 00:08:04.600]  去不了
[00:08:04.600 --> 00:08:06.400]  如果比較平靜的時候
[00:08:06.400 --> 00:08:08.400]  很多人都說我要去耶路撒冷
[00:08:08.400 --> 00:08:10.400]  去聖地旅遊
[00:08:10.400 --> 00:08:14.800]  但是其實大家當去看回新約的時候
[00:08:14.800 --> 00:08:17.800]  耶穌基督道成肉身來到這個世界
[00:08:17.800 --> 00:08:21.400]  記不記得他和井旁婦人的一番說話
[00:08:21.400 --> 00:08:26.000]  他說他自己親自更新了一個敬拜的焦點
[00:08:26.000 --> 00:08:28.200]  這個焦點是什麼呢
[00:08:28.200 --> 00:08:30.800]  其實最重要的敬拜的中心
[00:08:30.800 --> 00:08:33.800]  是以基督為中心的敬拜
[00:08:33.800 --> 00:08:35.800]  弟兄姊妹
[00:08:35.800 --> 00:08:40.200]  我們一起看新約約翰福音第四章十九至二十一節
[00:08:40.200 --> 00:08:42.200]  和二十三至二十四節
[00:08:42.200 --> 00:08:43.200]  一二三
[00:08:43.200 --> 00:08:47.400]  婦人說:我們的祖先在這山上敬拜神
[00:08:47.400 --> 00:08:52.400]  而你們卻說敬拜的地方必須在耶路撒冷
[00:08:52.400 --> 00:08:55.800]  耶穌說:婦人,你應當信我
[00:08:55.800 --> 00:08:57.200]  時候將到
[00:08:57.200 --> 00:09:02.800]  那時你們敬拜父不在這山上也不在耶路撒冷
[00:09:02.800 --> 00:09:05.800]  然而時候將到
[00:09:05.800 --> 00:09:10.800]  那靠著聖靈按著真理敬拜父的
[00:09:10.800 --> 00:09:13.600]  才是真正敬拜的人
[00:09:13.600 --> 00:09:17.600]  因為父在尋找這樣敬拜他的人
[00:09:17.600 --> 00:09:18.800]  神是靈
[00:09:18.800 --> 00:09:25.400]  敬拜他的必須靠著聖靈按著真理敬拜他
[00:09:25.400 --> 00:09:31.800]  必須靠著聖靈按著真理敬拜他
[00:09:31.800 --> 00:09:35.800]  所以很明顯耶穌已經說了
[00:09:35.800 --> 00:09:39.800]  敬拜不一定要到耶路撒冷聖殿
[00:09:39.800 --> 00:09:42.800]  但是大家幾千年以來
[00:09:42.800 --> 00:09:43.800]  二千年以來
[00:09:43.800 --> 00:09:45.800]  整個基督信仰
[00:09:45.800 --> 00:09:49.800]  我相信是一個集體經歷神的信仰
[00:09:49.800 --> 00:09:52.800]  不是一個自己躲藏一個人
[00:09:52.800 --> 00:09:55.800]  單獨去敬拜的信仰
[00:09:55.800 --> 00:09:58.800]  所以一直以來神都吩咐信徒
[00:09:58.800 --> 00:10:02.800]  每個星期去到後期的會堂
[00:10:02.800 --> 00:10:04.800]  地方的會堂
[00:10:04.800 --> 00:10:07.800]  又或者現在我們的教會
[00:10:07.800 --> 00:10:08.800]  大家坐在一起
[00:10:08.800 --> 00:10:09.800]  我們一起去敬拜
[00:10:09.800 --> 00:10:11.800]  一起聽神的話語
[00:10:11.800 --> 00:10:14.800]  然後一起有fellowship的時間
[00:10:14.800 --> 00:10:19.800]  但是當然經歷了幾年的疫情
[00:10:19.800 --> 00:10:21.800]  現在世界的需要
[00:10:21.800 --> 00:10:23.800]  資訊又非常之發達
[00:10:23.800 --> 00:10:24.800]  科技發達
[00:10:24.800 --> 00:10:26.800]  與時並進
[00:10:26.800 --> 00:10:29.800]  我相信現在很多大大小小的教會
[00:10:29.800 --> 00:10:30.800]  都開始
[00:10:30.800 --> 00:10:31.800]  我們現在都在網上
[00:10:31.800 --> 00:10:33.800]  不知道有多少人在網上
[00:10:33.800 --> 00:10:37.800]  我們都建立了一個網上的崇拜
[00:10:37.800 --> 00:10:38.800]  給一些有困難
[00:10:38.800 --> 00:10:40.800]  在客觀環境裏面有困難
[00:10:40.800 --> 00:10:42.800]  回來教會的信徒
[00:10:42.800 --> 00:10:44.800]  亦都可以透過internet
[00:10:44.800 --> 00:10:47.800]  我們一起去參加崇拜
[00:10:47.800 --> 00:10:49.800]  就在兩個星期前
[00:10:49.800 --> 00:10:51.800]  9號風球
[00:10:51.800 --> 00:10:52.800]  大家都知道
[00:10:52.800 --> 00:10:54.800]  星期日9號風球
[00:10:54.800 --> 00:10:57.800]  教會隨即當晚應變
[00:10:57.800 --> 00:10:59.800]  將星期六晚崇拜的錄影
[00:10:59.800 --> 00:11:01.800]  放了上網
[00:11:01.800 --> 00:11:05.800]  讓弟兄姊妹在家裏參加崇拜
[00:11:05.800 --> 00:11:06.800]  但我想分享的是
[00:11:06.800 --> 00:11:10.800]  我們無論是實體還是網崇
[00:11:10.800 --> 00:11:14.800]  其實敬拜神最重要的是你的心
[00:11:14.800 --> 00:11:17.800]  是你能否專心去分別為聖
[00:11:17.800 --> 00:11:19.800]  能否靠著聖靈
[00:11:19.800 --> 00:11:22.800]  按著真理去敬拜
[00:11:22.800 --> 00:11:24.800]  所以無論你是在教會
[00:11:24.800 --> 00:11:26.800]  還是在家裏
[00:11:26.800 --> 00:11:27.800]  我不反對的
[00:11:27.800 --> 00:11:28.800]  其實我個人
[00:11:28.800 --> 00:11:31.800]  我真是學看客觀環境
[00:11:31.800 --> 00:11:32.800]  特別我知道
[00:11:32.800 --> 00:11:34.800]  每天經常和阿男聊天
[00:11:34.800 --> 00:11:36.800]  很多你們的新手父母
[00:11:36.800 --> 00:11:39.800]  其實帶著子女都很困難
[00:11:39.800 --> 00:11:43.800]  所以網崇還是實體
[00:11:43.800 --> 00:11:45.800]  我沒有特別
[00:11:45.800 --> 00:11:47.800]  每個人自己向神較仗
[00:11:47.800 --> 00:11:49.800]  大家最重要的
[00:11:49.800 --> 00:11:51.800]  我覺得是自己自問
[00:11:51.800 --> 00:11:53.800]  你在崇拜的時間
[00:11:53.800 --> 00:11:55.800]  是否可以分別為聖
[00:11:55.800 --> 00:11:59.800]  是否可以專心去敬拜神
[00:11:59.800 --> 00:12:02.800]  所以就算你現在
[00:12:02.800 --> 00:12:04.800]  或者每個星期
[00:12:04.800 --> 00:12:06.800]  你坐定在教會裏
[00:12:06.800 --> 00:12:09.800]  但如果你的心不在
[00:12:09.800 --> 00:12:12.800]  其實神都不喜悅
[00:12:12.800 --> 00:12:18.800]  但是我又這樣想
[00:12:18.800 --> 00:12:20.800]  如果你在家裏
[00:12:20.800 --> 00:12:22.800]  去網崇的話
[00:12:22.800 --> 00:12:25.800]  會不會有更多其他的事情
[00:12:25.800 --> 00:12:27.800]  有其他的雜念
[00:12:27.800 --> 00:12:29.800]  去令你分心呢
[00:12:29.800 --> 00:12:31.800]  會不會因為
[00:12:31.800 --> 00:12:33.800]  又要做家務
[00:12:33.800 --> 00:12:35.800]  又要照顧孩子
[00:12:35.800 --> 00:12:37.800]  突然間有個WhatsApp又要回覆
[00:12:37.800 --> 00:12:39.800]  有個Email又要回覆
[00:12:39.800 --> 00:12:42.800]  家裏有很多零食
[00:12:42.800 --> 00:12:44.800]  先拿一包薯片吃
[00:12:44.800 --> 00:12:46.800]  會不會這樣
[00:12:46.800 --> 00:12:48.800]  先打機
[00:12:48.800 --> 00:12:50.800]  現在有部機在玩
[00:12:50.800 --> 00:12:52.800]  又升級了
[00:12:52.800 --> 00:12:54.800]  還是會不會有些習慣呢
[00:12:54.800 --> 00:12:57.800]  我聽過有人會拿著手機
[00:12:57.800 --> 00:12:59.800]  開著崇拜進去廁所
[00:12:59.800 --> 00:13:01.800]  做大事
[00:13:01.800 --> 00:13:03.800]  又或者敷個面膜
[00:13:03.800 --> 00:13:05.800]  一邊敷著面膜一邊崇拜
[00:13:05.800 --> 00:13:07.800]  又可不可以呢
[00:13:07.800 --> 00:13:09.800]  所以我覺得如果你因為
[00:13:09.800 --> 00:13:11.800]  很多不同的雜念去影響
[00:13:11.800 --> 00:13:13.800]  你去專一敬拜神的時候
[00:13:13.800 --> 00:13:15.800]  我情願鼓勵大家
[00:13:15.800 --> 00:13:17.800]  不如你們努力安排回來
[00:13:17.800 --> 00:13:19.800]  我會崇拜
[00:13:19.800 --> 00:13:21.800]  這個是我自己的看法
[00:13:21.800 --> 00:13:23.800]  重點是你能不能夠去專心
[00:13:23.800 --> 00:13:25.800]  去敬拜神
[00:13:25.800 --> 00:13:29.800]  所以敬拜的心是要在神指定和喜悅的地方
[00:13:29.800 --> 00:13:31.800]  我今天所說的地方
[00:13:31.800 --> 00:13:33.800]  是我們的心
[00:13:33.800 --> 00:13:35.800]  在我們的心裏面
[00:13:35.800 --> 00:13:37.800]  我們是否能夠專心的敬拜耶和華神
[00:13:37.800 --> 00:13:39.800]  而第三點
[00:13:39.800 --> 00:13:41.800]  第十二章裏面說的
[00:13:41.800 --> 00:13:45.800]  敬拜的心是用神指定和喜悅的方法
[00:13:45.800 --> 00:13:47.800]  敬拜是否
[00:13:47.800 --> 00:13:49.800]  我們要讀好幾節不同的聖經
[00:13:49.800 --> 00:13:51.800]  第八節
[00:13:51.800 --> 00:13:53.800]  我們先讀這兩節
[00:13:53.800 --> 00:13:55.800]  行各人漢為政的事
[00:13:55.800 --> 00:13:59.800]  你們將來不可以這樣行
[00:13:59.800 --> 00:14:03.800]  因為你行了耶和華漢為政的事
[00:14:03.800 --> 00:14:05.800]  兩個相反
[00:14:05.800 --> 00:14:07.800]  第一個是神吩咐我們
[00:14:07.800 --> 00:14:09.800]  我們自己各人要行漢為政的事
[00:14:09.800 --> 00:14:11.800]  你們真的不要再行了
[00:14:11.800 --> 00:14:15.800]  第二件事再說的就是
[00:14:15.800 --> 00:14:17.800]  經文裏面說的
[00:14:17.800 --> 00:14:19.800]  叫我們行耶和華漢為政的事
[00:14:19.800 --> 00:14:21.800]  具體是甚麼呢
[00:14:21.800 --> 00:14:23.800]  我們看看十七、十八和二十六、二十七節
[00:14:23.800 --> 00:14:25.800]  一二三
[00:14:25.800 --> 00:14:27.800]  你的五穀伸走和伸游的十分之一
[00:14:27.800 --> 00:14:33.800]  你羊群中投生的和你所許一切還願的祭
[00:14:33.800 --> 00:14:37.800]  你甘心獻的祭和你手中的貢獻
[00:14:37.800 --> 00:14:39.800]  都不可在你城裏吃
[00:14:39.800 --> 00:14:43.800]  你只要在耶和華你的神面前
[00:14:43.800 --> 00:14:47.800]  和在耶和華你的神選擇的地方吃
[00:14:47.800 --> 00:14:51.800]  只要你要把你應有的聖物和你的還願祭
[00:14:51.800 --> 00:14:55.800]  都帶到耶和華選擇的地方去
[00:14:55.800 --> 00:15:01.800]  把你的梵祭肉和血都獻在耶和華你的神的祭壇上
[00:15:01.800 --> 00:15:05.800]  其他祭物的血要倒在耶和華你的神的祭壇上
[00:15:05.800 --> 00:15:09.800]  至於那肉你卻可以吃
[00:15:09.800 --> 00:15:13.800]  敬拜不是你想怎樣就怎樣
[00:15:13.800 --> 00:15:15.800]  而是神想我們怎樣
[00:15:15.800 --> 00:15:18.800]  我們就跟著神的吩咐而行
[00:15:18.800 --> 00:15:21.800]  包括在神喜悅的地方
[00:15:21.800 --> 00:15:24.800]  和用神喜悅的方法
[00:15:24.800 --> 00:15:26.800]  我們馴服在神的吩咐
[00:15:26.800 --> 00:15:29.800]  行神眼中漢為政的事
[00:15:29.800 --> 00:15:34.800]  不是行自己眼中漢為政的事
[00:15:34.800 --> 00:15:37.800]  我以前經常聽到很多人說
[00:15:37.800 --> 00:15:39.800]  教會好像家一樣
[00:15:39.800 --> 00:15:43.800]  回到家就可以放下一些假裝
[00:15:43.800 --> 00:15:45.800]  做回一個真實的自己
[00:15:45.800 --> 00:15:47.800]  我喜歡怎樣就怎樣
[00:15:47.800 --> 00:15:49.800]  是不是這樣呢
[00:15:49.800 --> 00:15:51.800]  很多混亂
[00:15:51.800 --> 00:15:53.800]  其實教會很多的混亂
[00:15:53.800 --> 00:15:58.800]  都是因為各人自己定了自己的龍門
[00:15:58.800 --> 00:16:01.800]  而且更加想自己喜歡怎樣就怎樣
[00:16:01.800 --> 00:16:03.800]  隨意地搬龍門
[00:16:03.800 --> 00:16:06.800]  於是就成為了很多紛爭
[00:16:06.800 --> 00:16:08.800]  成為很多你不妥我
[00:16:08.800 --> 00:16:09.800]  我不妥你
[00:16:09.800 --> 00:16:11.800]  甚至分裂的源頭
[00:16:11.800 --> 00:16:15.800]  第一節我想問大家
[00:16:15.800 --> 00:16:18.800]  在哪裏可以找到神眼中漢為政的事呢
[00:16:18.800 --> 00:16:21.800]  就在神的話語
[00:16:21.800 --> 00:16:23.800]  在那66卷書裏面
[00:16:23.800 --> 00:16:25.800]  但其實我發覺
[00:16:25.800 --> 00:16:28.800]  現在真的有不少的信徒
[00:16:28.800 --> 00:16:31.800]  其實不太喜歡看聖經
[00:16:31.800 --> 00:16:37.800]  接著我們再看十二章的經文裏面
[00:16:37.800 --> 00:16:41.800]  另外第十二節和第十八第十九節
[00:16:41.800 --> 00:16:43.800]  他又起了另外一個話題
[00:16:43.800 --> 00:16:45.800]  怎樣按著神的吩咐去獻祭
[00:16:45.800 --> 00:16:46.800]  一起讀
[00:16:46.800 --> 00:16:48.800]  住在你們城裏的利美人
[00:16:48.800 --> 00:16:52.800]  都要在耶和華你們的神面前歡樂
[00:16:52.800 --> 00:16:55.800]  因為利美人在你們中間無分無異
[00:16:55.800 --> 00:16:58.800]  在你城中的利美人都可以吃
[00:16:58.800 --> 00:17:01.800]  在耶和華你們的神面前歡樂
[00:17:01.800 --> 00:17:03.800]  你要自己謹慎
[00:17:03.800 --> 00:17:05.800]  你在你那地上的日子
[00:17:05.800 --> 00:17:08.800]  永不可丟棄利美人
[00:17:08.800 --> 00:17:13.800]  神在這裏吩咐我們要去善待利美人
[00:17:13.800 --> 00:17:16.800]  是神揀選向神獻祭的一班人
[00:17:16.800 --> 00:17:20.800]  和他們一起吃一起住
[00:17:20.800 --> 00:17:22.800]  一起在神面前去歡樂
[00:17:22.800 --> 00:17:24.800]  好似看待他們
[00:17:24.800 --> 00:17:26.800]  好似自己家人一樣
[00:17:26.800 --> 00:17:28.800]  其實這一點
[00:17:28.800 --> 00:17:30.800]  我預備的時候覺得很重要
[00:17:30.800 --> 00:17:32.800]  你告訴你鄰居這一點很重要
[00:17:32.800 --> 00:17:34.800]  無論是對阿藍
[00:17:34.800 --> 00:17:36.800]  對松牧師
[00:17:36.800 --> 00:17:38.800]  對我
[00:17:38.800 --> 00:17:40.800]  都是非常重要的
[00:17:40.800 --> 00:17:42.800]  大家記住要豎起耳朵聽
[00:17:42.800 --> 00:17:44.800]  很重要
[00:17:44.800 --> 00:17:46.800]  善待利美人
[00:17:46.800 --> 00:17:48.800]  利美人就是神揀選的全職去獻祭
[00:17:48.800 --> 00:17:50.800]  去侍奉神
[00:17:50.800 --> 00:17:52.800]  在神的家裏侍奉神的人
[00:17:52.800 --> 00:17:54.800]  現在說的就包括了
[00:17:54.800 --> 00:17:56.800]  牧師、傳道、宣教士
[00:17:56.800 --> 00:17:58.800]  童工等等
[00:17:58.800 --> 00:18:00.800]  聖經吩咐我們
[00:18:00.800 --> 00:18:02.800]  要給他們有適當的照顧
[00:18:02.800 --> 00:18:04.800]  和當得的供應
[00:18:04.800 --> 00:18:06.800]  阿藍你有沒有適當的被照顧?
[00:18:06.800 --> 00:18:08.800]  有
[00:18:08.800 --> 00:18:10.800]  答得很肯定
[00:18:10.800 --> 00:18:12.800]  感謝主
[00:18:12.800 --> 00:18:14.800]  有適當被照顧
[00:18:14.800 --> 00:18:16.800]  有適當被供應
[00:18:16.800 --> 00:18:18.800]  松牧師也是
[00:18:22.800 --> 00:18:24.800]  教會分享
[00:18:24.800 --> 00:18:26.800]  有一位退休很資深的宣教士
[00:18:26.800 --> 00:18:28.800]  我們很尊敬的
[00:18:28.800 --> 00:18:30.800]  她叫芬姐
