
[00:00:00.000 --> 00:00:03.600]  (主席)今日同大家繼續去睇呢個詩篇嘅第八篇
[00:02:43.720 --> 00:02:45.320]  (主席)咁去到第二節呢
[00:02:45.320 --> 00:02:46.840]  (主席)佢話你因敵人嘅緣故
[00:02:46.840 --> 00:02:50.960]  (主席)從孩童和吃奶嘅口中建立了能力
[00:02:50.960 --> 00:02:54.040]  (主席)使仇敵和報仇的閉口無言
[00:02:54.040 --> 00:02:56.680]  (主席)孩童同吃奶
[00:02:56.680 --> 00:02:57.680]  (主席)大家知道啦
[00:02:57.680 --> 00:02:59.560]  (主席)吃奶嘅仲要飲奶嘅啦
[00:02:59.560 --> 00:03:01.160]  (主席)通常呢啲人話呢
[00:03:01.160 --> 00:03:04.440]  (主席)係三歲以下呢仲會飲奶嘅
[00:03:04.440 --> 00:03:06.440]  (主席)不過我見過有個媽媽呢
[00:03:06.440 --> 00:03:07.400]  (主席)個女呢
[00:03:07.400 --> 00:03:11.240]  (主席)四歲仲繼續俾佢飲奶 我講人奶啦梗係
[00:03:11.240 --> 00:03:13.240]  (主席)咁我問佢點解係咁呀
[00:03:13.240 --> 00:03:14.760]  (主席)佢話你知唔知呀
[00:03:14.760 --> 00:03:16.760]  (主席)我其他嗰幾個都係咁㗎
[00:03:16.760 --> 00:03:18.280]  (主席)個個都好健康
[00:03:18.280 --> 00:03:20.840]  (主席)好少有病痛呀嗰啲嘅嘢
[00:03:20.840 --> 00:03:23.400]  (主席)咁呢個媽媽係一個護士姐姐嚟嘅
[00:03:23.400 --> 00:03:26.920]  (主席)個爸爸呢係一個醫生嚟嘅
[00:03:26.920 --> 00:03:29.560]  (主席)咁所以可能有啲原因都唔定話
[00:03:29.560 --> 00:03:33.240]  (主席)咁但係呢佢就話畀我聽好健康嘅咁樣
[00:03:33.240 --> 00:03:38.040]  (主席)咁所以呢 呢個講話吃奶嘅口中呢 即係都係細路仔啦係咪呀
[00:03:38.040 --> 00:03:39.000]  (主席)細路仔啦
[00:03:39.000 --> 00:03:42.120]  (主席)咁嬰孩嬰孩都唔放大得幾多啦
[00:03:42.120 --> 00:03:43.800]  (主席)咁有啲人呢就認為呢
[00:03:43.800 --> 00:03:46.760]  (主席)呢個嬰孩呢個字眼呢係呢個聖經裏面呢度用嘅啦
[00:03:46.760 --> 00:03:48.440]  (主席)大約係七歲以下啦
[00:03:48.440 --> 00:03:51.000]  (主席)咁想問你啦 七歲以下嘅細路仔
[00:03:51.000 --> 00:03:53.800]  (主席)同嗰啲三歲三歲更加唔使講啦咁細個
[00:03:53.800 --> 00:03:55.160]  (主席)有幾多能力呀
[00:03:55.160 --> 00:03:56.760]  (主席)有幾多能力呀
[00:03:56.760 --> 00:04:04.280]  (主席)如果有三五個七歲嘅嚟去challenge我 啊牧師我哋呢幾個同你打個
[00:04:04.280 --> 00:04:05.720]  (主席)咁我驚唔驚呀
[00:04:05.720 --> 00:04:07.640]  (主席)我梗係唔驚啦 啊我一齊嚟呀
[00:04:07.640 --> 00:04:10.200]  (主席)唉唔好超過你嘥我時間係咪呀
[00:04:10.200 --> 00:04:14.840]  (主席)所以呢有一樣嘢佢一用咗呢個嬰孩孩童同埋吃奶嘅代表啲咩
[00:04:14.840 --> 00:04:16.280]  (主席)係冇能力嘅
[00:04:16.280 --> 00:04:17.960]  (主席)係冇能力嘅係咪
[00:04:17.960 --> 00:04:20.680]  (主席)嗱咁樣呢先至更加係一件
[00:04:20.680 --> 00:04:27.160]  (主席)就係神能夠去俾一啲人認為係冇能為力嘅人
[00:04:27.160 --> 00:04:29.800]  (主席)佢能夠可以勝過仇敵
[00:04:29.800 --> 00:04:32.840]  (主席)咁呢個先至係表示係咩呀
[00:04:32.840 --> 00:04:34.920]  (主席)唔係靠嗰班人啦係咪呀
[00:04:34.920 --> 00:04:37.080]  (主席)係靠邊個呀係靠神啦
[00:04:37.080 --> 00:04:43.160]  (主席)所以神好多時候呢喺我哋自己承認自己軟弱無能嘅時候
[00:04:43.160 --> 00:04:46.280]  (主席)神呢就會去出手幫我哋
[00:04:46.280 --> 00:04:51.320]  (主席)當我哋仍然覺得自己好巴閉嘅時候神係唔會幫我哋
[00:04:51.320 --> 00:04:55.080]  (主席)所以我自己喺我嘅信主嘅年日裏面
[00:04:55.080 --> 00:04:59.640]  (主席)我連我第一次未信耶穌嘅祈禱就係咩呀
[00:04:59.640 --> 00:05:01.320]  (主席)就係同神講
[00:05:01.320 --> 00:05:05.000]  (主席)我話耶穌我都唔係好識你嘅啫
[00:05:05.000 --> 00:05:07.080]  (主席)真係唔識我未信主嘛
[00:05:07.080 --> 00:05:09.800]  (主席)雖然我由一年班到大學二科都係讀天主教
[00:05:09.800 --> 00:05:13.080]  (主席)我都講過七一年我會考要考路加福音
[00:05:13.080 --> 00:05:18.680]  (主席)嘩滾瓜爛熟呀因為為咗要能夠可以入返去讀中六
[00:05:18.680 --> 00:05:21.080]  (主席)所以真係好俾心嘅認真去讀㗎喎
[00:05:21.080 --> 00:05:23.080]  (主席)唔係因為我係天主教徒我都唔係天主教徒
[00:05:23.080 --> 00:05:25.240]  (主席)冇領過洗都唔算啦係咪
[00:05:25.240 --> 00:05:28.840]  (主席)但係當我有困難嘅時候
[00:05:28.840 --> 00:05:32.840]  (主席)當有一個基督徒叫我向耶穌祈禱嘅時候
[00:05:32.840 --> 00:05:34.600]  (主席)喺外國
[00:05:34.600 --> 00:05:36.120]  (主席)我就祈禱
[00:05:36.120 --> 00:05:38.920]  (主席)我話耶穌我唔識你
[00:05:38.920 --> 00:05:40.920]  (主席)不過我係中國人嚟㗎嘛
[00:05:40.920 --> 00:05:43.480]  (主席)咁話俾佢聽我係中國人咋咩意思呀
[00:05:43.480 --> 00:05:46.360]  (主席)中國人呢就話跌咗落個海裏面
[00:05:46.360 --> 00:05:49.000]  (主席)鹹水草都要攞住一條
[00:05:49.000 --> 00:05:52.440]  (主席)大家知道鹹水草攞住一條救唔救到你㗎
[00:05:52.440 --> 00:05:55.320]  (主席)救唔到㗎係咪呀鹹水草點救你啫
[00:05:55.320 --> 00:05:57.320]  (主席)係咪水泡救到你啫
[00:05:57.320 --> 00:06:01.720]  (主席)我話即係意思冇啦冇嘢可以靠啦我已經係呀
[00:06:01.720 --> 00:06:04.200]  (主席)我淨係即係中國人真係好叻呀
[00:06:04.200 --> 00:06:07.880]  (主席)冇嘢可以靠鹹水草都攞住一條啦
[00:06:07.880 --> 00:06:10.920]  (主席)我話我就當你係鹹水草啦
[00:06:10.920 --> 00:06:12.920]  (主席)我真係咁樣祈禱喎
[00:06:12.920 --> 00:06:16.040]  (主席)係從心裏面話我當你係鹹水草啦
[00:06:16.040 --> 00:06:18.040]  (主席)跟住嗰句係咩
[00:06:18.040 --> 00:06:20.040]  (主席)你幫我啦
[00:06:20.040 --> 00:06:22.600]  (主席)我未信主㗎又唔識更加唔識話
[00:06:22.600 --> 00:06:25.080]  (主席)奉主耶穌嘅名求啦邊會識啫
[00:06:25.080 --> 00:06:28.360]  (主席)從來都未學過亦未去過基督教嘅教會
[00:06:28.360 --> 00:06:30.920]  (主席)喺香港由一年班到二科畢業
[00:06:30.920 --> 00:06:32.360]  (主席)從來未去過基督教嘅教會
[00:06:32.360 --> 00:06:38.520]  (主席)一次都未去過去過一次基督教嘅聚會人哋邀請我去一個報道會喎豐盛嘅人生我仲記得喎
[00:06:38.520 --> 00:06:41.080]  (主席)我就係咁樣祈禱
[00:06:41.080 --> 00:06:44.040]  (主席)連話奉耶穌嘅名祈禱都唔識
[00:06:44.040 --> 00:06:48.040]  (主席)但係主耶穌基督就幫咗我啦
[00:06:48.040 --> 00:06:51.880]  (主席)唔使十分鐘真係唔使十分鐘
[00:06:51.880 --> 00:06:53.880]  (主席)我嘅難題解決咗啦
[00:06:53.880 --> 00:06:55.880]  (主席)係真嘅
[00:06:55.880 --> 00:07:03.160]  (主席)所以呢我自己喺生命裏面呢知道原來當我係祈禱嘅時候
[00:07:03.160 --> 00:07:08.680]  (主席)而我真係知道係只可以靠祈禱嘅時候呢
[00:07:08.680 --> 00:07:14.120]  (主席)神真係佢係會按佢嘅做法按佢嘅時間
[00:07:14.120 --> 00:07:17.160]  (主席)因為神嘅時間神嘅做法係最好嘅
[00:07:17.160 --> 00:07:22.440]  (主席)好啦喺呢度嚟講呢我哋今日要睇下第三節嗰度講乜囉開始
[00:07:22.440 --> 00:07:27.560]  (主席)第三節嗰度講乜呢 大家睇個手裏面嗰個副頁呢
[00:07:27.560 --> 00:07:33.720]  (主席)就係神嘅榮耀同埋人嘅尊貴呢個呢就係講到呢個詩篇第八篇
[00:07:33.720 --> 00:07:35.720]  (主席)詩篇第八篇唔係好長㗎啫
[00:07:35.720 --> 00:07:39.400]  (主席)佢究竟呢整個詩篇係想表達乜嘢呢
[00:07:39.400 --> 00:07:43.400]  (主席)就係表達到嘩神嘅榮耀同埋人嘅尊貴呀
[00:07:43.400 --> 00:07:46.120]  (主席)人原來係尊貴㗎喎
[00:07:46.120 --> 00:07:49.080]  (主席)咁嘅人有咩咁巴閉呀 唔係好巴閉㗎咋
[00:07:49.080 --> 00:07:56.440]  (主席)我哋一陣睇啲經文立志到唔係好巴閉呀 不過人之所以Call人Call巴閉或者係值錢呢
[00:07:56.440 --> 00:08:03.640]  (主席)或者係咁咁重要呢
[00:08:03.640 --> 00:08:07.640]  (主席)原來唔係人自己本身有啲咩叻
[00:08:07.640 --> 00:08:10.680]  (主席)原來係佢同邊一個有咩關係
[00:08:10.680 --> 00:08:13.240]  (主席)係咪呀好犀利呀
[00:08:13.240 --> 00:08:17.400]  (主席)例如我哋世界首富我唔知邊個我根本唔知邊個係世界首富
[00:08:17.400 --> 00:08:20.920]  (主席)一時呢個一時嗰個都唔定
[00:08:20.920 --> 00:08:25.560]  (主席)如果你話畀人聽我係世界首富嘅親生兒子
[00:08:25.560 --> 00:08:27.240]  (主席)即係假設係真嘅
[00:08:27.240 --> 00:08:33.960]  (主席)你知唔知呀好多人都會想同你做生意呀同你做friend係咪呀
[00:08:33.960 --> 00:08:37.080]  (主席)跟住佢話我識得世界首富嘅仔㗎我哋好friend㗎
[00:08:37.080 --> 00:08:39.080]  (主席)琴晚先同佢食飯咋嘛係咪呀
[00:08:39.080 --> 00:08:41.560]  (主席)我請佢添係咪呀 前晚佢請我
[00:08:41.560 --> 00:08:47.960]  (主席)嘩你會唔會覺得好似你自己都high咗啲㗎嘛人哋都會話嘩犀利喎係咪
[00:08:47.960 --> 00:08:51.000]  (主席)關係呀嘛你同佢有關係呀嘛
[00:08:51.000 --> 00:08:53.480]  (主席)咁我唔係要大家要去做呢咁嘅嘢
[00:08:53.480 --> 00:08:58.200]  (主席)只不過講比你聽有啲事情一個人重唔重要
[00:08:58.200 --> 00:09:02.200]  (主席)其實第一佢係邊個係咪呀佢係邊個
[00:09:02.200 --> 00:09:04.280]  (主席)神嘅榮耀同埋人嘅尊貴
[00:09:04.280 --> 00:09:07.000]  (主席)呢一首詩有幾個嘅講法
[00:09:07.000 --> 00:09:11.480]  (主席)有人話佢係讚美詩因為佢係讚美神嘅所以讚美詩
[00:09:11.480 --> 00:09:14.600]  (主席)佢有個尼塞瓦詩點解尼塞瓦詩呢
[00:09:14.600 --> 00:09:19.960]  (主席)就係因為尼塞瓦喺裏面呢係我可以咁講
[00:09:19.960 --> 00:09:25.880]  (主席)裏面呢係表達咗尼塞瓦呢一個嘅訊息出嚟嘅但係隱藏嘅
[00:09:25.880 --> 00:09:30.120]  (主席)但係等我哋睇嘅時候呢我哋知道佢就係講尼塞瓦嘅
[00:09:30.120 --> 00:09:34.280]  (主席)第二呢就係自然嘅詩咩叫自然呀因為佢講到呢一個
[00:09:34.280 --> 00:09:38.920]  (主席)天上嗰啲嘅星星呀嗰類嘢咁好多人呢就話呢首詩呢應該係夜晚嘅
[00:09:38.920 --> 00:09:43.560]  (主席)因為佢冇講太陽佢講月亮同埋星星係呀 make sense 㗎喎
[00:09:43.560 --> 00:09:48.120]  (主席)我覺得啲學者又或者係啲信徒睇咗呢樣嘢出嚟係啱嘅
[00:09:48.120 --> 00:09:52.920]  (主席)好啦咁我哋睇下呢個詩講咩呀就係 god is the creator
[00:09:52.920 --> 00:09:58.920]  (主席)神就係嗰個創造者 神你係極嘅偉大
[00:09:58.920 --> 00:10:06.760]  (主席)我觀看你手指所做的天 並你所陳設的月亮星宿
[00:10:06.760 --> 00:10:10.920]  (主席)讀星宿㗎係咪讀星宿呀阿永尼係咪讀星宿㗎
[00:10:10.920 --> 00:10:14.920]  (主席)呢個字係咪都可以讀個宿字㗎不過唔同情況底下
[00:10:14.920 --> 00:10:19.320]  (主席)以前細個成日講星宿不過唔知點解後來聽人地講星宿呀
[00:10:19.320 --> 00:10:22.200]  (主席)咁呀星宿啦
[00:10:22.200 --> 00:10:27.320]  (主席)佢其實睇到咩呢佢話我觀看其實喺原文我畀咗大家個code 裏面呢
[00:10:27.320 --> 00:10:32.520]  (主席)喺原文裏面呢係應該我觀看之前多一個字嘅好細嘅啫嗰字呢
[00:10:32.520 --> 00:10:39.800]  (主席)就係叫做你唔識點讀啦嗰字其實就係KY嘅意思key個key
[00:10:39.800 --> 00:10:43.720]  (主席)key嘅意思係咩呀就係當我觀看
[00:10:43.720 --> 00:10:52.760]  (主席)姐係指當或者因為我睇見睇見咩呀當我喺夜間睇見呢個神所做嘅天
[00:10:52.760 --> 00:10:57.400]  (主席)其實天冇乜得睇㗎喎天點睇姐其實姐係望下個天呀
[00:10:57.400 --> 00:11:01.400]  (主席)睇見咩呀星星月亮啦夜晚係咪睇唔到太陽啦
[00:11:01.400 --> 00:11:08.440]  (主席)咁佢呢同埋我睇見我因為佢係因為我當我睇見你嘅手指所做嘅天
[00:11:08.440 --> 00:11:13.560]  (主席)點解佢會講話手指所做呢有原因㗎喎
[00:11:13.560 --> 00:11:17.640]  (主席)咁係咪神真係有隻手指攞隻手指去做個天出嚟㗎啦
[00:11:17.640 --> 00:11:23.640]  (主席)呢啲屍呀屍體呀唔係死屍嘅意思呀屍嘅體材呢
[00:11:23.640 --> 00:11:26.680]  (主席)有時呢你就唔可以太自勉解釋嘅喎係咪呀
[00:11:26.680 --> 00:11:30.280]  (主席)一自勉解釋呢你就真係都唔知佢講咩嘢㗎
[00:11:30.280 --> 00:11:37.800]  (主席)好啦佢話因為當我睇見當我觀看當我觀看嘅時候
[00:11:37.800 --> 00:11:43.080]  (主席)你嘅手指所做嘅天即係神你嘅手所做嘅天
[00:11:43.080 --> 00:11:47.880]  (主席)並且你陳設嘅月亮星守陳設呢個字呢
[00:11:47.880 --> 00:11:52.520]  (主席)即係好似今日你睇呢張台呀係咪有陳設㗎
[00:11:52.520 --> 00:11:57.720]  (主席)我唔係話呢叫陳設餅呀大家有啲人知道佢講乜有啲人唔知道佢講乜
[00:11:57.720 --> 00:12:01.480]  (主席)有邊個知道我講乜嘅舉手陳設餅
[00:12:01.480 --> 00:12:08.520]  (主席)一個咁多有邊個有多個有邊個唔知我講乜陳設餅嘅舉手
[00:12:08.520 --> 00:12:14.920]  (主席)多啲人呀聖經裏面係有講陳設餅喺個聖殿裏面有陳設餅嘅
[00:12:14.920 --> 00:12:16.920]  (主席)咁但係你睇得到呢係咪有設計㗎
[00:12:16.920 --> 00:12:20.520]  (主席)呢個擺喺呢度呢個擺喺呢度近我
[00:12:20.520 --> 00:12:25.000]  (主席)嗰嗰啲嘅收返嗰啲嘅杯嗰啲嘅兜呢就擺喺嗰度
[00:12:25.000 --> 00:12:27.800]  (主席)鳳燕就擺喺鳳燕嗰啲袋喺度係咪呀
[00:12:27.800 --> 00:12:29.800]  (主席)即係其實有設計㗎喎
[00:12:29.800 --> 00:12:35.000]  (主席)你買咁少嘢都有咁少嘅嘢呢其實都有一個設計喺當中㗎喎
[00:12:35.000 --> 00:12:39.000]  (主席)所以當呢個當我哋去睇呢個自然界嘅時候
[00:12:39.000 --> 00:12:45.000]  (主席)當我哋睇下呢個嘩望下啲山望下啲水望下個天空
[00:12:45.000 --> 00:12:49.000]  (主席)望下諗下我哋一年有四季春夏秋冬
[00:12:49.000 --> 00:12:53.000]  (主席)嘩如果成年都係春春春春或者夏夏夏夏咁呢
[00:12:53.000 --> 00:12:56.000]  (主席)咁都幾係嘢㗎喎有問題㗎喎
[00:12:56.000 --> 00:12:59.000]  (主席)所以呢呢啲全部係有設計嘅
[00:12:59.000 --> 00:13:03.000]  (主席)所以佢並理所陳設嘅月亮星秀陳設呢個字呢
[00:13:03.000 --> 00:13:07.000]  (主席)嗰個原文嘅含義就係你預備你安排有秩序有和諧嘅
[00:13:07.000 --> 00:13:11.000]  (主席)係呀係有秩序有和諧嘅
[00:13:11.000 --> 00:13:15.000]  (主席)嗱我手呢個錶呢我真係好鍾意呀今次呢個錶
[00:13:15.000 --> 00:13:19.000]  (主席)98蚊人民幣淘寶買嘅哎呀我唔應該同佢宣傳
[00:13:19.000 --> 00:13:23.000]  (主席)我點解我好鍾意呢個錶呢我日日我係日日
[00:13:23.000 --> 00:13:27.000]  (主席)唔係講架係日日望住個NOW TV
[00:13:27.000 --> 00:13:31.000]  (主席)有冇人睇NOW TV嘅你哋新聞台呀有冇呀冇人睇
[00:13:31.000 --> 00:13:35.000]  (主席)冇人睇新聞㗎係咪真係冇人睇NOW TV
[00:13:35.000 --> 00:13:39.000]  (主席)新聞台㗎一個都冇有
[00:13:39.000 --> 00:13:43.000]  (主席)咁我咪好另類點解冇人睇
[00:13:43.000 --> 00:13:47.000]  (主席)你哋睇淨係睇無線嗰啲新聞呀
[00:13:47.000 --> 00:13:51.000]  (主席)咁樣你試下對下無線嗰個新聞台
[00:13:51.000 --> 00:13:55.000]  (主席)係咪有時間㗎3點45分60秒係咪咁㗎都會有㗎嘛
[00:13:55.000 --> 00:13:59.000]  (主席)NOW TV都有㗎喎我就唔知點解鍾意對NOW TV嘅
[00:13:59.000 --> 00:14:03.000]  (主席)我直情點對法呢我叫有時叫我個菲傭有時我叫師母
[00:14:03.000 --> 00:14:07.000]  (主席)話你望住個電視話畀我聽幾多秒
[00:14:07.000 --> 00:14:11.000]  (主席)佢就話06 07 08 09我就望住個錶
[00:14:11.000 --> 00:14:15.000]  (主席)又係06 07 08 09喎仲有喎
[00:14:15.000 --> 00:14:19.000]  (主席)我呢個錶買咗大約都有成半個月啦係日日一模一樣喎
[00:14:19.000 --> 00:14:23.000]  (主席)係一秒都冇撐過喎我之前嗰啲撐啲㗎
[00:14:23.000 --> 00:14:27.000]  (主席)日日都要教下佢呢個完全唔使教
[00:14:27.000 --> 00:14:31.000]  (主席)我都諗唔通點解可以一個錶同嗰個TV嗰個時間
[00:14:31.000 --> 00:14:35.000]  (主席)一秒嗰個係一模一樣我直情我都諗唔通
[00:14:35.000 --> 00:14:39.000]  (主席)呢個錶係咪精心設計呢
[00:14:39.000 --> 00:14:43.000]  (主席)係咪呀精心設計我相信NOW TV嗰個
[00:14:43.000 --> 00:14:47.000]  (主席)嗰個嗰個嘅時間嗰個鐘都係都係精心設計
[00:14:47.000 --> 00:14:51.000]  (主席)咁咪佢唔準實畀好多人打電話鬧㗎嘛
[00:14:51.000 --> 00:14:55.000]  (主席)咁搞咗呢個時間都唔啱嘅係咪真係好不可思議㗎
[00:14:55.000 --> 00:14:59.000]  (主席)但係原來呢呢啲咁細微嘅嘢啫
[00:14:59.000 --> 00:15:03.000]  (主席)但係原來呢我哋睇見呢神呢喺所做嘅星呀
[00:15:03.000 --> 00:15:07.000]  (主席)所做嗰啲嘅月亮呀所做嘅銀河系呀
[00:15:07.000 --> 00:15:11.000]  (主席)佢哋喺度郁㗎喎唔係定喺度唔郁㗎喎係咪呀
[00:15:11.000 --> 00:15:15.000]  (主席)好快㗎喎原來我最近睇嗰篇文章
[00:15:15.000 --> 00:15:20.000]  (主席)不過我又冇刻意去記咗佢如果我記咗佢或者係打個powerpoint出嚟呢好精彩
[00:15:20.000 --> 00:15:26.000]  (主席)我哋個地球呀轉呀自轉呀跟住就騰騰圈圍住個太陽喺度轉呀
[00:15:26.000 --> 00:15:28.000]  (主席)原來行得好快㗎
[00:15:28.000 --> 00:15:30.000]  (主席)大家知唔知幾快呀
[00:15:30.000 --> 00:15:32.000]  (主席)大家知唔知幾快呀
[00:15:32.000 --> 00:15:37.000]  (主席)快得好緊要㗎唔係好似我哋我想像我哋梗係好似郁都冇郁咁嘅呢個地球呀
[00:15:37.000 --> 00:15:42.000]  (主席)但係原來佢郁得好快㗎佢每秒鐘係唔知幾多幾多
[00:15:42.000 --> 00:15:45.000]  (主席)我都唔記得真係幾多幾多呀總之返去check下啦
[00:15:45.000 --> 00:15:48.000]  (主席)呢啲全部就係神嘅創造
[00:15:48.000 --> 00:15:54.000]  (主席)你諗下設計呢一個我都覺得都幾好呀有啲心思㗎喎係咪
[00:15:54.000 --> 00:15:59.000]  (主席)設計呢個堂呀呢個禮堂嘅肯定嘅心思要畀呢啲多啲呢啱唔啱呀
[00:15:59.000 --> 00:16:07.000]  (主席)嗰啲燈呀嗰啲凳呀嗰啲斜度呀個台呀嘅高度呀跌落去都冇乜事嘅一般呀
[00:16:07.000 --> 00:16:13.000]  (主席)係完全係有設計㗎完全有設計嘅呢啲嘢
[00:16:13.000 --> 00:16:18.000]  (主席)所以要有呢個嘅architect係咪呀建築師係咪呀
[00:16:18.000 --> 00:16:27.000]  (主席)嘩你諗下呢個地球太陽星宿太陽系太陽系你以為只得一個
[00:16:27.000 --> 00:16:35.000]  (主席)係唔知幾多千千萬萬個呀嘅太陽系喎佢哋係咁樣喺度成日鑽鑽鑽鑽鑽
[00:16:35.000 --> 00:16:45.000]  (主席)嘩你知唔知個地球幾重呀個地球好重㗎我就係睇不過我又冇記呢啲數字呀應該攞埋呢啲數字嘅統計出嚟
[00:16:45.000 --> 00:16:53.000]  (主席)點解佢可以能夠喺個空中吊住喺度嘅點解呢佢可以定喺度嘅點解呀
[00:16:53.000 --> 00:16:58.000]  (主席)你話有乜差池嘅時候就真係火星撞地球㗎喇喎係咪呀
[00:16:58.000 --> 00:17:05.000]  (主席)當我哋去當我哋人去喺自然界去思考下用下個腦諗下嘅時候
[00:17:05.000 --> 00:17:12.000]  (主席)我哋都諗唔通我哋都諗唔明我成日都諗唔通一樣嘢就係宇宙有幾大
[00:17:12.000 --> 00:17:22.000]  (主席)宇宙有幾大呀我話俾你聽嘩一路咁去去到點無窮盡咁又點啫係究竟真係有無窮盡嘅呢
[00:17:22.000 --> 00:17:27.000]  (主席)如果你有無窮盡點解會無窮盡嘅有無窮盡呢樣嘢㗎咩
[00:17:27.000 --> 00:17:32.000]  (主席)我真係諗唔通呢樣嘢同神係邊度嚟一樣係諗唔通呢樣嘢
