
[00:00:00.000 --> 00:00:03.520]  透過一個童貞女將她的兒子送到世上
[00:01:36.120 --> 00:01:41.120]  而且就不會將裏面的人物當成主人翁
[00:01:41.120 --> 00:01:42.960]  但是今天跟大家去看看
[00:01:42.960 --> 00:01:44.840]  聖經裏面有兩個人物
[00:01:44.840 --> 00:01:48.240]  一個叫撒加利亞,一個叫以利沙伯
[00:01:48.240 --> 00:01:51.640]  這兩對夫婦其實
[00:01:51.640 --> 00:01:53.160]  聖經中我們知道
[00:01:53.160 --> 00:01:55.160]  都是很虔誠的人
[00:01:55.160 --> 00:01:57.080]  或者我們先看看聖經
[00:01:57.080 --> 00:02:00.040]  我們看羅伽福音
[00:02:00.040 --> 00:02:02.880]  第一章第五到第七節
[00:02:02.880 --> 00:02:07.160]  這裏說到在希臘王統治猶太的時候有個祭司
[00:02:07.160 --> 00:02:08.000]  叫撒加利亞
[00:02:08.000 --> 00:02:10.400]  撒加利亞原來是一個祭司
[00:02:10.400 --> 00:02:12.920]  他的太太叫以利沙伯
[00:02:12.920 --> 00:02:16.720]  原來以利沙伯都是來自祭司的後人
[00:02:16.720 --> 00:02:19.800]  大家知道亞倫是摩西的哥哥
[00:02:19.800 --> 00:02:21.680]  後來被稱爲大祭司
[00:02:21.680 --> 00:02:25.800]  所以兩個人的出身都是很尊貴
[00:02:25.800 --> 00:02:27.640]  都是很神聖的
[00:02:27.640 --> 00:02:30.520]  但是出身尊貴不等於虔誠的
[00:02:30.520 --> 00:02:32.440]  對不對
[00:02:32.440 --> 00:02:34.400]  但是聖經說這兩個人
[00:02:34.400 --> 00:02:39.440]  甚至在神的眼中都是正直的人
[00:02:39.440 --> 00:02:44.880]  他們嚴謹遵守主一切的誡命和條例
[00:02:44.880 --> 00:02:46.560]  第七節
[00:02:46.560 --> 00:02:48.840]  他們沒有孩子
[00:02:48.840 --> 00:02:51.880]  因爲以利沙伯不能生育
[00:02:51.880 --> 00:02:55.880]  而兩人都已經老了
[00:02:55.880 --> 00:02:58.200]  我剛纔說過這兩個人
[00:02:58.200 --> 00:02:59.320]  都是正直的人
[00:02:59.320 --> 00:03:03.320]  甚至在神的眼中看來都是義人
[00:03:03.320 --> 00:03:04.640]  但是有一件事
[00:03:04.640 --> 00:03:05.920]  樣樣生活都很好
[00:03:05.920 --> 00:03:08.280]  各樣東西有神的尊敬
[00:03:08.280 --> 00:03:12.080]  又能夠服侍神 成爲神的僕人
[00:03:12.080 --> 00:03:15.840]  但是有一件事令他們兩夫婦
[00:03:15.840 --> 00:03:17.480]  耿耿於懷
[00:03:17.480 --> 00:03:18.720]  是什麼
[00:03:18.720 --> 00:03:20.280]  聖經說得很清楚
[00:03:20.280 --> 00:03:22.320]  就是沒有孩子
[00:03:22.320 --> 00:03:23.680]  樣樣都好
[00:03:23.680 --> 00:03:24.400]  OK
[00:03:24.400 --> 00:03:26.280]  但是有一件事不好
[00:03:26.280 --> 00:03:28.160]  沒有孩子
[00:03:28.160 --> 00:03:30.440]  我相信他們兩夫婦
[00:03:30.440 --> 00:03:31.760]  以前的人很早結婚
[00:03:31.760 --> 00:03:34.160]  很早生孩子
[00:03:34.160 --> 00:03:36.400]  我相信他們結婚沒多久就祈禱了
[00:03:36.400 --> 00:03:39.920]  天父上帝賜給我們一個兒子
[00:03:39.920 --> 00:03:42.480]  三年過去
[00:03:42.480 --> 00:03:44.120]  五年過去
[00:03:44.120 --> 00:03:45.880]  十年過去
[00:03:45.880 --> 00:03:47.880]  二十年都過去
[00:03:47.880 --> 00:03:49.120]  他們開始的時候
[00:03:49.120 --> 00:03:50.920]  每環盼望
[00:03:50.920 --> 00:03:54.080]  但是當時間一天天過去的時候
[00:03:54.080 --> 00:03:57.840]  他們那種盼望變成點點的希望
[00:03:57.840 --> 00:04:01.000]  但是到後來連點點的希望都沒有的時候
[00:04:01.000 --> 00:04:02.920]  他們只能夠期待
[00:04:02.920 --> 00:04:05.800]  有神蹟的出現
[00:04:05.800 --> 00:04:08.080]  在那個時候裏面來說就不同於今天
[00:04:08.080 --> 00:04:10.360]  今天很多人決定不要小朋友
[00:04:10.360 --> 00:04:12.040]  我現在結婚 但我不想要小朋友了
[00:04:12.040 --> 00:04:14.440]  世界這麼多問題 算了
[00:04:14.440 --> 00:04:16.840]  我們兩個享受就算了
[00:04:16.840 --> 00:04:19.400]  但是在耶穌基督的時代
[00:04:19.400 --> 00:04:21.920]  沒有小朋友裏面來說
[00:04:21.920 --> 00:04:23.920]  有些人解讀爲是上帝的咒詛
[00:04:23.920 --> 00:04:25.520]  你們兩夫婦沒有小朋友
[00:04:25.520 --> 00:04:27.600]  一定是你們不知道躲起來犯了什麼罪
[00:04:27.600 --> 00:04:28.600]  所以神罰你們
[00:04:28.600 --> 00:04:30.760]  所以讓你們沒有小朋友了
[00:04:30.760 --> 00:04:35.680]  哎呀 你做太太不能夠有生育的能力
[00:04:35.680 --> 00:04:40.280]  這個對姐妹來說 對女人來說
[00:04:40.280 --> 00:04:45.080]  在當時代是一個很大的羞辱
[00:04:45.080 --> 00:04:46.880]  所以我們要留意
[00:04:46.880 --> 00:04:49.360]  陸家醫生 陸家輝這位作者
[00:04:49.360 --> 00:04:52.120]  在這裏特別要澄清什麼呢
[00:04:52.120 --> 00:04:53.800]  I'm sorry
[00:04:53.800 --> 00:04:54.800]  澄清什麼呢
[00:04:54.800 --> 00:04:56.560]  他們兩個是好人來的
[00:04:56.560 --> 00:04:57.960]  兩個都是義人來的
[00:04:57.960 --> 00:05:00.200]  在神眼中是正直人來的
[00:05:00.200 --> 00:05:03.120]  所以他們沒有小朋友雖然是一個很大的遺憾
[00:05:03.120 --> 00:05:05.640]  但是不是因爲他們兩個有什麼問題
[00:05:05.640 --> 00:05:08.560]  不是因爲他們兩個做了什麼錯事
[00:05:08.560 --> 00:05:09.640]  OK
[00:05:09.640 --> 00:05:12.880]  當然 陸家醫生跟他們解釋
[00:05:12.880 --> 00:05:17.800]  我們接納這兩個人就是沒有小朋友的
[00:05:17.800 --> 00:05:20.000]  但我相信如果我是撒吉尼亞
[00:05:20.000 --> 00:05:22.880]  如果我是伊麗莎白的話
[00:05:22.880 --> 00:05:25.720]  我們心裏仍然有些不太舒服的
[00:05:25.720 --> 00:05:27.520]  仍然覺得有些不開心
[00:05:27.520 --> 00:05:29.160]  我們覺得很不明白
[00:05:29.160 --> 00:05:33.280]  因爲我們覺得其實我們不是要求很多東西
[00:05:33.280 --> 00:05:34.640]  我們的要求不過分
[00:05:34.640 --> 00:05:38.280]  我們的要求只是希望有個小朋友
[00:05:38.280 --> 00:05:39.280]  就好像我們今天很多人
[00:05:39.280 --> 00:05:40.360]  可能你沒結婚
[00:05:40.360 --> 00:05:42.320]  你不是想要小朋友的
[00:05:42.320 --> 00:05:44.680]  不過 我也不是要求很過分
[00:05:44.680 --> 00:05:46.760]  我想要個老公
[00:05:46.760 --> 00:05:48.600]  我想要個老婆
[00:05:48.600 --> 00:05:51.120]  我想去UC讀書
[00:05:51.120 --> 00:05:52.440]  我想轉工作
[00:05:52.440 --> 00:05:54.200]  或者想找份工作
[00:05:54.200 --> 00:05:56.080]  我也不是要求什麼大富大貴
[00:05:56.080 --> 00:05:58.400]  做什麼出名的人物
[00:05:58.400 --> 00:05:59.600]  這些一點都不過分
[00:05:59.600 --> 00:06:05.000]  爲什麼天父上帝沒有聽我祈禱呢
[00:06:05.000 --> 00:06:06.520]  我想告訴大家
[00:06:06.520 --> 00:06:10.200]  不單單撒吉尼亞和伊麗莎白
[00:06:10.200 --> 00:06:12.440]  他們心裏可能會有這樣的想法
[00:06:12.440 --> 00:06:14.480]  事實上歷代以來
[00:06:14.480 --> 00:06:18.000]  很多人都有類似這樣的感受
[00:06:18.000 --> 00:06:19.280]  所以如果你是其中一個
[00:06:19.280 --> 00:06:22.040]  我剛纔講過的那些情況的話
[00:06:22.040 --> 00:06:23.880]  你一點都不孤單
[00:06:23.880 --> 00:06:26.880]  我們看個短的視頻
[00:06:26.880 --> 00:06:29.960]  講到失望與神
[00:06:29.960 --> 00:06:32.680]  對神感到失望
[00:06:40.200 --> 00:06:45.080]  我相信大家很多都很熟悉這些說話的人物
[00:06:45.080 --> 00:06:48.280]  裏面有君王 有先知
[00:06:48.280 --> 00:06:50.600]  還有耶穌基督
[00:06:50.600 --> 00:06:53.680]  這些人在我們基督徒的心目當中
[00:06:53.680 --> 00:06:58.080]  是一些屬靈的偉人
[00:06:58.080 --> 00:07:00.280]  但在他們的人生裏面
[00:07:00.280 --> 00:07:02.920]  都會有一個不同的規則
[00:07:02.920 --> 00:07:04.520]  在他們的人生裏面
[00:07:04.520 --> 00:07:06.960]  他們會有一個不同的規則
[00:07:06.960 --> 00:07:11.720]  但在他們的人生裏面 都會有一個時刻
[00:07:11.720 --> 00:07:14.440]  他們覺得神不公平
[00:07:14.440 --> 00:07:17.160]  神你爲什麼這樣對待我呢
[00:07:17.160 --> 00:07:18.920]  他們也會有不明白的時候
[00:07:18.920 --> 00:07:23.960]  爲什麼會有一些壞事發生在好人的身上
[00:07:23.960 --> 00:07:25.240]  天父上帝啊
[00:07:25.240 --> 00:07:30.720]  爲什麼有時候好像讓我覺得很沒有人情味
[00:07:30.720 --> 00:07:34.640]  有些人覺得我是不是在拒絕神呢
[00:07:34.640 --> 00:07:37.440]  神是不是已經不要我了呢
[00:07:37.440 --> 00:07:38.440]  一大堆的說話
[00:07:38.440 --> 00:07:41.440]  可能我們落在失望失憶的情況當中
[00:07:41.440 --> 00:07:42.960]  都不會講這些說話的這羣人
[00:07:42.960 --> 00:07:44.280]  屬靈的偉人
[00:07:44.280 --> 00:07:45.800]  我們尊敬尊重的人
[00:07:45.800 --> 00:07:47.840]  包括耶穌在內
[00:07:47.840 --> 00:07:52.240]  都曾經向神發出這樣的呼喊
[00:07:52.240 --> 00:07:53.800]  所以我剛纔講
[00:07:53.800 --> 00:07:55.840]  無論你在什麼處境當中
[00:07:55.840 --> 00:07:57.920]  無論是什麼讓你失望
[00:07:57.920 --> 00:08:01.120]  什麼讓你覺得神沒有聽你的祈禱
[00:08:01.120 --> 00:08:03.560]  你並不孤單
[00:08:03.560 --> 00:08:05.160]  問題就是
[00:08:05.160 --> 00:08:07.040]  當我們落在這樣的處境當中
[00:08:07.040 --> 00:08:12.640]  我們會不會仍然期待有神蹟的發生呢
[00:08:12.640 --> 00:08:16.880]  神是真的會聽我們的祈禱呢
[00:08:16.880 --> 00:08:18.080]  剛纔我們所看的故事
[00:08:18.080 --> 00:08:19.080]  我們先感謝一下
[00:08:19.080 --> 00:08:21.320]  撒加利亞和伊麗莎白
[00:08:21.320 --> 00:08:22.360]  OK
[00:08:22.360 --> 00:08:24.520]  祈禱了很久都沒有了
[00:08:24.520 --> 00:08:27.320]  有一次當撒加利亞的祭司
[00:08:27.320 --> 00:08:31.360]  被抽籤抽中了要去聖殿的聖所裏面
[00:08:31.360 --> 00:08:36.240]  代表人民去燒香敬拜的時候
[00:08:36.240 --> 00:08:41.080]  神蹟在他沒有預備的時候就出現了
[00:08:41.080 --> 00:08:41.920]  祭司告訴他
[00:08:41.920 --> 00:08:43.160]  你將要生一個兒子
[00:08:43.160 --> 00:08:45.960]  你的妻子要爲你生一個兒子
[00:08:45.960 --> 00:08:47.440]  你要歡喜快樂
[00:08:47.440 --> 00:08:50.720]  很多人也要爲你誕生而喜樂
[00:08:50.720 --> 00:08:51.360]  第五節
[00:08:51.360 --> 00:08:53.240]  在主的眼中
[00:08:53.240 --> 00:08:55.320]  祂將是一個偉大的人物
[00:08:55.320 --> 00:08:56.400]  探走獵走
[00:08:56.400 --> 00:08:57.360]  他都不可可
[00:08:57.360 --> 00:08:58.400]  在母胎裏
[00:08:58.400 --> 00:09:00.320]  祂就要被聖靈充滿
[00:09:00.320 --> 00:09:02.240]  祂要帶領很多人
[00:09:02.240 --> 00:09:03.360]  以色列人
[00:09:03.360 --> 00:09:05.320]  歸回主他們的上帝
[00:09:05.320 --> 00:09:06.960]  祂要作主的前驅
[00:09:06.960 --> 00:09:08.800]  堅強有力
[00:09:08.800 --> 00:09:10.520]  像先知爾利亞一樣
[00:09:10.520 --> 00:09:12.760]  祂要使父親和兒女
[00:09:12.760 --> 00:09:14.200]  重新和好
[00:09:14.200 --> 00:09:15.960]  使活躍的人回頭
[00:09:15.960 --> 00:09:18.440]  走上二人明智的道路
[00:09:18.440 --> 00:09:22.920]  他們要幫助人民來迎接主
[00:09:22.920 --> 00:09:24.960]  我想請大家留意
[00:09:24.960 --> 00:09:29.760]  這個天使向撒加利亞傳播一個好消息
[00:09:29.760 --> 00:09:31.040]  你祈禱那麼久
[00:09:31.040 --> 00:09:33.360]  你太太將要爲你生個兒子了
[00:09:33.360 --> 00:09:36.080]  但不是說完了嗎
[00:09:36.080 --> 00:09:37.640]  不是哦
[00:09:37.640 --> 00:09:38.960]  一句說話而已
[00:09:38.960 --> 00:09:39.680]  你將要生個兒子
[00:09:39.680 --> 00:09:42.400]  不過一大堆的說話跟着你
[00:09:42.400 --> 00:09:45.400]  就說你兒子以後會如何如何
[00:09:45.400 --> 00:09:47.280]  什麼意思
[00:09:47.280 --> 00:09:48.800]  我想告訴大家的是什麼呢
[00:09:48.800 --> 00:09:51.040]  上帝賜給他的一個兒子
[00:09:51.040 --> 00:09:52.320]  老年生子
[00:09:52.320 --> 00:09:53.120]  開不開心
[00:09:53.120 --> 00:09:54.200]  當然開心快樂
[00:09:54.200 --> 00:09:56.360]  不過天父上帝
[00:09:56.360 --> 00:09:57.440]  告訴他
[00:09:57.440 --> 00:09:59.400]  當我將兒子賜給你的時候
[00:09:59.400 --> 00:10:00.240]  與此同時
[00:10:00.240 --> 00:10:03.320]  我要完成我對世人的計劃
[00:10:03.320 --> 00:10:04.920]  你這個孩子的出生
[00:10:04.920 --> 00:10:08.840]  是我對世人計劃的一部分
[00:10:08.840 --> 00:10:12.440]  你的兒子將會成爲以後那個救主的先鋒
[00:10:12.440 --> 00:10:15.200]  爲這個救主預備道路
[00:10:15.200 --> 00:10:19.200]  而且要成爲很多很多人的祝福
[00:10:19.200 --> 00:10:21.240]  所以我們要記住一件事
[00:10:21.240 --> 00:10:22.160]  我們要知道
[00:10:22.160 --> 00:10:25.600]  上帝不一定會應允你的祈禱的
[00:10:25.600 --> 00:10:26.760]  除非
[00:10:26.760 --> 00:10:31.880]  我們的祈禱能夠與上帝的計劃配合
[00:10:31.880 --> 00:10:32.520]  事實上呢
[00:10:32.520 --> 00:10:33.400]  如果你看聖經
[00:10:33.400 --> 00:10:34.640]  由舊約到新約
[00:10:34.640 --> 00:10:36.400]  記載過有好幾個人
[00:10:36.400 --> 00:10:38.600]  就是姐妹
[00:10:38.600 --> 00:10:39.800]  都沒有小朋友的
[00:10:39.800 --> 00:10:41.160]  最出名的是誰呢
[00:10:41.160 --> 00:10:43.240]  大家記不記得是誰
[00:10:43.240 --> 00:10:45.640]  阿伯拉他老婆叫什麼名
[00:10:45.640 --> 00:10:47.640]  撒拉
[00:10:47.640 --> 00:10:48.640]  還有拉傑
[00:10:48.640 --> 00:10:50.760]  還有阿娜
[00:10:50.760 --> 00:10:54.200]  感謝主後來他們
[00:10:54.200 --> 00:10:56.200]  都生了一個兒子出來
[00:10:56.200 --> 00:10:57.600]  但是大家都知道
[00:10:57.600 --> 00:10:59.160]  如果大家熟悉聖經的話
[00:10:59.160 --> 00:11:01.640]  他們生出來的兒子
[00:11:01.640 --> 00:11:05.400]  都是天父上帝計劃的一部分
[00:11:05.400 --> 00:11:07.040]  神對他的民族
[00:11:07.040 --> 00:11:08.960]  對他的國家
[00:11:08.960 --> 00:11:10.560]  對全世界
[00:11:10.560 --> 00:11:12.440]  一早已經定下一個計劃
[00:11:12.440 --> 00:11:15.720]  而神讓這些人在什麼時間生小朋友呢
[00:11:15.720 --> 00:11:17.960]  原來他們的兒子
[00:11:17.960 --> 00:11:19.840]  在神的計劃當中
[00:11:19.840 --> 00:11:22.680]  扮演一個很重要的角色
[00:11:22.680 --> 00:11:23.520]  當然了
[00:11:23.520 --> 00:11:25.640]  大家要知道的是什麼呢
[00:11:25.640 --> 00:11:27.360]  會不會每一個
[00:11:27.360 --> 00:11:30.600]  沒有小朋友的太太或者是夫婦
[00:11:30.600 --> 00:11:32.120]  後來都會有小朋友呢
[00:11:32.120 --> 00:11:32.880]  No
[00:11:32.880 --> 00:11:34.960]  如果你明白牧師剛纔說什麼的話
[00:11:34.960 --> 00:11:38.360]  很多人仍然是不能夠生育的
[00:11:38.360 --> 00:11:39.240]  For some reason
[00:11:39.240 --> 00:11:39.960]  我們不清楚
[00:11:39.960 --> 00:11:40.640]  我們不知道
[00:11:40.640 --> 00:11:42.040]  但是我想告訴你們
[00:11:42.040 --> 00:11:44.240]  就算我們不生育
[00:11:44.240 --> 00:11:47.000]  也是配合上帝的計劃
[00:11:47.000 --> 00:11:48.160]  在那個情況下
[00:11:48.160 --> 00:11:49.560]  我們不知道神的計劃是什麼
[00:11:49.560 --> 00:11:51.160]  不能夠完全看得透
[00:11:51.160 --> 00:11:53.600]  我們應該去尋求明白
[00:11:53.600 --> 00:11:54.760]  神的心意
[00:11:54.760 --> 00:11:57.280]  而不是向神埋怨
[00:11:57.280 --> 00:11:59.200]  向神抗議
[00:11:59.200 --> 00:12:00.960]  人家想生就能生
[00:12:00.960 --> 00:12:03.440]  爲什麼我想生就不能生
[00:12:03.440 --> 00:12:04.840]  人家想去UC
[00:12:04.840 --> 00:12:07.320]  爲什麼我要去Community College
[00:12:07.320 --> 00:12:07.920]  OK
[00:12:07.920 --> 00:12:09.160]  人家個個可以結婚
[00:12:09.160 --> 00:12:10.720]  爲什麼我獨身
[00:12:10.720 --> 00:12:12.680]  人家生出來的小朋友健健康康
[00:12:12.680 --> 00:12:14.080]  爲什麼我出來的時候
[00:12:14.080 --> 00:12:17.280]  會有些先天性的疾病
[00:12:17.280 --> 00:12:19.960]  我們可以這樣去跟神說的
[00:12:19.960 --> 00:12:21.640]  我們可以這樣去投訴的
[00:12:21.640 --> 00:12:23.720]  我們可以這樣去抗議的
[00:12:23.720 --> 00:12:25.120]  但是如果我們明白
[00:12:25.120 --> 00:12:26.880]  無論情況是如何
[00:12:26.880 --> 00:12:28.720]  我們相信這個天父是
[00:12:28.720 --> 00:12:31.520]  掌管宇宙萬物的主宰的時候
[00:12:31.520 --> 00:12:32.800]  無論有或沒有
[00:12:32.800 --> 00:12:34.400]  這樣那樣都好
[00:12:34.400 --> 00:12:38.800]  神都有祂奇妙的計劃在當中
[00:12:38.800 --> 00:12:40.080]  事實上
[00:12:40.080 --> 00:12:42.280]  只要我們肯多留意
[00:12:42.280 --> 00:12:44.520]  只要我們肯多留意
[00:12:44.520 --> 00:12:47.320]  神蹟從來沒有停止過發生的
[00:12:47.320 --> 00:12:50.680]  不過我們不當我們是神蹟
[00:12:50.680 --> 00:12:53.400]  今天說到撒加利亞和伊麗莎白
[00:12:53.400 --> 00:12:55.000]  生命的誕生
[00:12:55.000 --> 00:12:57.480]  本身就已經是神蹟了
[00:12:57.480 --> 00:12:58.560]  是不是
[00:12:58.560 --> 00:13:01.280]  除此之外還有很多的神蹟
[00:13:01.280 --> 00:13:02.520]  只要我們留意
[00:13:02.520 --> 00:13:03.280]  我們肯學習
[00:13:03.280 --> 00:13:05.120]  我們去觀察的話
[00:13:05.120 --> 00:13:07.240]  神蹟其實隨時都可以
[00:13:07.240 --> 00:13:10.200]  發生在我們的身上
[00:13:10.200 --> 00:13:12.880]  昨天我們參加了一個安息禮拜
[00:13:12.880 --> 00:13:14.360]  其實是我們主持的安息禮拜
[00:13:14.360 --> 00:13:16.720]  這是我的一個好朋友
[00:13:16.720 --> 00:13:18.160]  如果大家看《世語超言》的話
[00:13:18.160 --> 00:13:20.080]  我來加州服侍
[00:13:20.080 --> 00:13:23.800]  這個姐妹其實是神的一個工具
[00:13:23.800 --> 00:13:24.920]  推動我要來加州
[00:13:24.920 --> 00:13:26.640]  要不然我還在紐約都不一定
[00:13:26.640 --> 00:13:28.560]  這個姐妹21年前
[00:13:28.560 --> 00:13:30.720]  發現了第四期的癌症
[00:13:30.720 --> 00:13:33.440]  那時候她35歲
[00:13:33.440 --> 00:13:35.640]  三個很小的小朋友
[00:13:35.640 --> 00:13:39.200]  她認爲神給她在世上的工作
[00:13:39.200 --> 00:13:40.920]  就是做一個好媽媽
[00:13:40.920 --> 00:13:41.640]  好妻子
[00:13:41.640 --> 00:13:43.520]  但是小朋友這麼小
[00:13:43.520 --> 00:13:44.800]  第四期
[00:13:44.800 --> 00:13:47.080]  昨天她的小朋友在分享的時候
[00:13:47.080 --> 00:13:48.360]  他們小小一個
[00:13:48.360 --> 00:13:50.480]  她還記得她的親戚朋友
[00:13:50.480 --> 00:13:53.600]  一個一個去媽媽病牀面前
[00:13:53.600 --> 00:13:56.280]  跟她媽媽說再見
[00:13:56.280 --> 00:13:57.320]  因爲醫生啊
[00:13:57.320 --> 00:13:58.680]  第四期很難
[00:13:58.680 --> 00:14:00.920]  但是這個姐妹向神祈禱
[00:14:00.920 --> 00:14:02.520]  天父上帝
[00:14:02.520 --> 00:14:04.440]  你給我20年
[00:14:04.440 --> 00:14:06.240]  我能夠照顧好小朋友
[00:14:06.240 --> 00:14:07.920]  剛剛過了感恩節
[00:14:07.920 --> 00:14:10.120]  在感恩節的時候她和家人分享
[00:14:10.120 --> 00:14:11.160]  感謝讚美主
[00:14:11.160 --> 00:14:12.040]  我求20年
[00:14:12.040 --> 00:14:13.080]  天父給我21年
[00:14:13.080 --> 00:14:14.280]  賺多了一年
[00:14:14.280 --> 00:14:16.280]  所以上個禮拜忽然之間
[00:14:16.280 --> 00:14:18.800]  情況急轉直下 天父接走了她
[00:14:18.800 --> 00:14:20.920]  但是對這個姐妹來說
[00:14:20.920 --> 00:14:22.440]  神蹟
[00:14:22.440 --> 00:14:24.320]  發生在她的身上
[00:14:24.320 --> 00:14:26.000]  她不和其他人的看法一樣
[00:14:26.000 --> 00:14:27.240]  個個覺得她不行
[00:14:27.240 --> 00:14:28.360]  醫生覺得她不行
[00:14:28.360 --> 00:14:29.440]  家人和她說再見
[00:14:29.440 --> 00:14:30.400]  但是她說
[00:14:30.400 --> 00:14:33.200]  我仍然期待着
[00:14:33.200 --> 00:14:34.320]  如果這是神的計劃
[00:14:34.320 --> 00:14:35.320]  神的恩典的話
[00:14:35.320 --> 00:14:37.720]  神蹟仍然會出現
[00:14:37.720 --> 00:14:40.120]  於是她向神祈禱
[00:14:40.120 --> 00:14:41.640]  靠着禱告
[00:14:41.640 --> 00:14:42.760]  期待着
[00:14:42.760 --> 00:14:47.520]  看看神要在她身上成就什麼工作
[00:14:47.520 --> 00:14:49.840]  And God listened to her prayer
[00:14:49.840 --> 00:14:51.800]  所以弟兄姐妹
[00:14:51.800 --> 00:14:53.200]  不要灰心 不要失望
[00:14:53.200 --> 00:14:55.960]  神蹟仍然會發生的
[00:14:55.960 --> 00:14:56.400]  OK
[00:14:56.400 --> 00:14:59.840]  問題就是你和我今天要怎麼期待神蹟發生
[00:14:59.840 --> 00:15:02.000]  當你失望 失意 覺得
[00:15:02.000 --> 00:15:04.600]  哎呀 從有望變成無望的時候
[00:15:04.600 --> 00:15:06.120]  我們到底要怎麼做呢
[00:15:06.120 --> 00:15:06.800]  What should we do
[00:15:06.800 --> 00:15:09.120]  我們可以做些什麼呢
[00:15:09.120 --> 00:15:10.400]  現在我告訴你我們要做什麼
[00:15:10.400 --> 00:15:11.640]  第一 無論怎麼樣
[00:15:11.640 --> 00:15:13.120]  都忠於你自己的崗位
[00:15:13.120 --> 00:15:15.800]  忠於你自己的職份
[00:15:15.800 --> 00:15:17.560]  成天華有一天
[00:15:17.560 --> 00:15:20.400]  撒加利亞值班
[00:15:20.400 --> 00:15:22.440]  做公務 他當值的
[00:15:22.440 --> 00:15:25.040]  在上帝面前執行祭司的職務
[00:15:25.040 --> 00:15:27.920]  按照祭司的慣例抽籤的結果
[00:15:27.920 --> 00:15:31.640]  他得以進入主的聖殿上香
[00:15:31.640 --> 00:15:32.960]  他上香的時候
[00:15:32.960 --> 00:15:36.240]  民衆在外面祈禱
[00:15:36.240 --> 00:15:38.120]  撒加利亞 伊麗莎白兩夫婦
[00:15:38.120 --> 00:15:39.520]  不知道 不明白
[00:15:39.520 --> 00:15:42.960]  爲什麼天父上帝沒有把孩子賜給他們
[00:15:42.960 --> 00:15:44.640]  祈禱了這麼久
[00:15:44.640 --> 00:15:46.400]  但是呢
[00:15:46.400 --> 00:15:49.560]  在失望之餘 我們看到
[00:15:49.560 --> 00:15:52.200]  撒加利亞沒有
[00:15:52.200 --> 00:15:53.520]  因爲這樣的緣故
[00:15:53.520 --> 00:15:55.200]  向神抗議
[00:15:55.200 --> 00:15:59.880]  於是就怠工或者罷工
[00:15:59.880 --> 00:16:02.960]  我們看到他仍然忠於他自己的崗位
[00:16:02.960 --> 00:16:04.400]  會不會覺得自己很難受呢
[00:16:04.400 --> 00:16:05.880]  會的 我相信 不過
[00:16:05.880 --> 00:16:07.160]  蓋在裏面 是不是
