
[00:00:00.000 --> 00:00:05.200]  《阿摩斯書》是《十二仙之書》的第三本
[00:05:45.200 --> 00:05:48.800]  他首先是數算以色列敵人的罪
[00:05:48.800 --> 00:05:50.800]  先說他們的敵人
[00:05:50.800 --> 00:05:55.400]  他用了三番四次這個詞句
[00:05:55.400 --> 00:05:58.400]  三番四次我們中文來說是怎樣?
[00:05:58.400 --> 00:06:00.000]  犯同一個罪
[00:06:00.000 --> 00:06:02.400]  你三番四次得罪我
[00:06:02.400 --> 00:06:04.200]  你可能是犯同一個罪
[00:06:04.200 --> 00:06:07.400]  但是希伯來文的三四
[00:06:07.400 --> 00:06:10.000]  這裡不是犯同一個罪
[00:06:10.000 --> 00:06:11.600]  而是你犯罪很多
[00:06:11.600 --> 00:06:12.600]  你很大罪
[00:06:12.600 --> 00:06:17.000]  我隨口可以說出三樣甚至四樣你的罪
[00:06:17.000 --> 00:06:21.200]  這是阿摩斯的口頭禪
[00:06:21.200 --> 00:06:25.000]  他首先是數以色列人的鄰居
[00:06:25.000 --> 00:06:26.800]  他們有什麼罪
[00:06:26.800 --> 00:06:30.200]  大馬色就是阿蘭國的
[00:06:30.200 --> 00:06:32.000]  是今天的敘利亞
[00:06:32.000 --> 00:06:34.200]  說他們殘暴
[00:06:34.200 --> 00:06:36.200]  他們打贏了敵人之後
[00:06:36.200 --> 00:06:38.400]  那些敵人傷了
[00:06:38.400 --> 00:06:40.800]  躺臥在戰場上
[00:06:40.800 --> 00:06:45.200]  他們居然用打糧的鐵器去打他們
[00:06:45.200 --> 00:06:47.600]  非常殘忍
[00:06:47.600 --> 00:06:52.800]  阿薩是比利時五個城市裏的其中一個城市
[00:06:52.800 --> 00:06:57.400]  他們也是不義,他們販賣人口
[00:06:57.400 --> 00:06:59.400]  還有就是推羅
[00:06:59.400 --> 00:07:01.800]  推羅是一個古國
[00:07:01.800 --> 00:07:04.200]  在列王紀上五章
[00:07:04.200 --> 00:07:07.800]  講到推羅和以色列的關係
[00:07:07.800 --> 00:07:11.800]  原來他們是供給很多木材給所羅門王
[00:07:11.800 --> 00:07:13.400]  用來建聖殿
[00:07:13.400 --> 00:07:16.200]  以色列給他們很多生意
[00:07:16.200 --> 00:07:18.400]  經文說他們不念舊
[00:07:18.400 --> 00:07:20.400]  不念舊日的恩情
[00:07:20.400 --> 00:07:22.400]  以色列時候的恩情
[00:07:22.400 --> 00:07:24.400]  還是販賣人口
[00:07:24.400 --> 00:07:28.000]  這些都是以色列的鄰居
[00:07:28.000 --> 00:07:30.200]  但是除了這些之後
[00:07:30.200 --> 00:07:34.600]  第二組就講到以色列的表親
[00:07:34.600 --> 00:07:39.400]  這一班就和以色列有親戚的關係
[00:07:39.400 --> 00:07:41.400]  好像是以東
[00:07:41.400 --> 00:07:45.000]  我們知道以東是以素的後人
[00:07:45.000 --> 00:07:47.600]  以素和雅各是兄弟
[00:07:47.600 --> 00:07:50.400]  雅各是十二支派之父
[00:07:50.400 --> 00:07:55.000]  所以以東和以色列人有關係
[00:07:55.000 --> 00:07:57.000]  說他們是自相殘殺
[00:07:57.000 --> 00:07:59.000]  不念手足之情
[00:07:59.000 --> 00:08:02.200]  《十二線之書》第四部
[00:08:02.200 --> 00:08:04.200]  就是俄巴底亞書
[00:08:04.200 --> 00:08:08.200]  俄巴底亞書所要講的就是以東人
[00:08:08.200 --> 00:08:11.200]  這個下次再和大家講
[00:08:11.200 --> 00:08:13.200]  講完以東人
[00:08:13.200 --> 00:08:15.600]  阿摩斯就講阿門人
[00:08:15.600 --> 00:08:18.400]  阿門人是羅德的後人
[00:08:18.400 --> 00:08:21.200]  羅德就是阿伯拉罕的兒子
[00:08:21.200 --> 00:08:23.200]  所以又是他們的親戚
[00:08:23.200 --> 00:08:25.200]  說羅德人是野蠻
[00:08:25.200 --> 00:08:28.400]  他們剖開孕婦的肚子
[00:08:28.400 --> 00:08:32.000]  要來擴張自己的疆土
[00:08:32.000 --> 00:08:34.000]  自己的境界
[00:08:34.000 --> 00:08:36.400]  為什麼這麼奇怪呢?
[00:08:36.400 --> 00:08:40.000]  原來在公元前1085年
[00:08:40.000 --> 00:08:44.400]  亦是《史詩記》十一章十二至三十節
[00:08:44.400 --> 00:08:48.200]  在耶佛他做事詩的時候
[00:08:48.200 --> 00:08:50.200]  阿門人來攻擊以色列人
[00:08:50.200 --> 00:08:52.200]  說他們出埃及的時候
[00:08:52.200 --> 00:08:54.200]  搶了他們的地
[00:08:54.200 --> 00:08:56.200]  這個地就是激烈地
[00:08:56.200 --> 00:08:58.200]  所以他們要來攻打以色列
[00:08:58.200 --> 00:09:00.200]  要搶回這個地
[00:09:00.200 --> 00:09:03.200]  而他們剖開孕婦的肚子
[00:09:03.200 --> 00:09:06.200]  要擴張自己的境界
[00:09:06.200 --> 00:09:08.200]  就是這個意思
[00:09:08.200 --> 00:09:15.200]  第三個就是摩訶人
[00:09:15.200 --> 00:09:18.200]  摩訶人亦是羅德的後人
[00:09:18.200 --> 00:09:20.200]  摩訶人又犯了什麼罪呢?
[00:09:20.200 --> 00:09:24.200]  他們燒了以東王的骸骨
[00:09:24.200 --> 00:09:26.200]  化成灰燼
[00:09:26.200 --> 00:09:28.200]  我們現在說風光大壯
[00:09:28.200 --> 00:09:30.200]  就是火化
[00:09:30.200 --> 00:09:32.200]  原來火化是什麼呢?
[00:09:32.200 --> 00:09:37.200]  在古代來說是一種褻瀆的罪
[00:09:37.200 --> 00:09:41.200]  所以這裡說摩訶人他們有褻瀆的罪
[00:09:41.200 --> 00:09:44.200]  聽到以色列人很開心
[00:09:44.200 --> 00:09:46.200]  因為是說以色列人的敵人
[00:09:46.200 --> 00:09:49.200]  他們心想你們這群人都惡得來
[00:09:49.200 --> 00:09:51.200]  是時候收拾你們
[00:09:51.200 --> 00:09:53.200]  阿摩斯才知道你們說得好
[00:09:53.200 --> 00:09:55.200]  說得對
[00:09:55.200 --> 00:09:57.200]  有點像現在
[00:09:57.200 --> 00:09:59.200]  不是我們教會
[00:09:59.200 --> 00:10:01.200]  很多時候可能牧師講道
[00:10:01.200 --> 00:10:03.200]  有些弟兄姊妹
[00:10:03.200 --> 00:10:06.200]  覺得這篇道對某某姊妹聽
[00:10:06.200 --> 00:10:09.200]  看看某某姊妹有沒有回來
[00:10:09.200 --> 00:10:11.200]  那篇道對某某弟兄聽
[00:10:11.200 --> 00:10:13.200]  看看某某弟兄有沒有回來
[00:10:13.200 --> 00:10:15.200]  但是從來沒有想到
[00:10:15.200 --> 00:10:18.200]  咦?是不是對我自己聽呢?
[00:10:18.200 --> 00:10:22.200]  相反地有很多弟兄姊妹
[00:10:22.200 --> 00:10:24.200]  很過敏
[00:10:24.200 --> 00:10:26.200]  太敏感
[00:10:26.200 --> 00:10:28.200]  牧師講完道
[00:10:28.200 --> 00:10:30.200]  每次都跟牧師說
[00:10:30.200 --> 00:10:32.200]  你今天又說我了
[00:10:32.200 --> 00:10:34.200]  牧師說冤枉
[00:10:34.200 --> 00:10:36.200]  我想都沒想過
[00:10:36.200 --> 00:10:38.200]  跟你說你是對象
[00:10:38.200 --> 00:10:44.200]  你有沒有看到阿摩斯真是很有技巧
[00:10:44.200 --> 00:10:46.200]  一步一步越來越近以色列人
[00:10:46.200 --> 00:10:48.200]  首先是他們的鄰居
[00:10:48.200 --> 00:10:50.200]  接著是他們的表親
[00:10:50.200 --> 00:10:52.200]  接著是講猶大國
[00:10:52.200 --> 00:10:54.200]  是他們兄弟之邦
[00:10:54.200 --> 00:10:57.200]  如果他講猶大國
[00:10:57.200 --> 00:10:59.200]  那時候相信以色列人都很喜歡聽
[00:10:59.200 --> 00:11:01.200]  這些猶大國
[00:11:01.200 --> 00:11:03.200]  這些南國人
[00:11:03.200 --> 00:11:05.200]  經常都說自己是敬統
[00:11:05.200 --> 00:11:07.200]  說自己有大衛的王朝
[00:11:07.200 --> 00:11:11.200]  說自己有耶路撒冷的聖殿
[00:11:11.200 --> 00:11:13.200]  你們才是敬統的
[00:11:13.200 --> 00:11:15.200]  你看現在阿摩斯說你們什麼?
[00:11:15.200 --> 00:11:17.200]  說你們拜偶像
[00:11:17.200 --> 00:11:21.200]  說你們是不守神的律法典章
[00:11:21.200 --> 00:11:23.200]  聽到他們很開心
[00:11:23.200 --> 00:11:25.200]  接著
[00:11:25.200 --> 00:11:27.200]  阿摩斯又怎樣?
[00:11:27.200 --> 00:11:29.200]  調轉槍頭
[00:11:29.200 --> 00:11:31.200]  開始數以色列人的罪
[00:11:31.200 --> 00:11:33.200]  阿摩斯用了一章半的經文
[00:11:33.200 --> 00:11:37.200]  來講述以色列的敵人 鄰居
[00:11:37.200 --> 00:11:39.200]  他們的表親 猶大國
[00:11:39.200 --> 00:11:42.200]  但是用了七章半的經文
[00:11:42.200 --> 00:11:44.200]  來講述以色列
[00:11:44.200 --> 00:11:46.200]  數算他們的罪
[00:11:46.200 --> 00:11:50.200]  阿摩斯書其實很有趣
[00:11:50.200 --> 00:11:53.200]  整部阿摩斯書都是一個首尾的結構
[00:11:53.200 --> 00:11:56.200]  由第一章到第九章都是
[00:11:56.200 --> 00:11:58.200]  好像賀西亞書一樣
[00:11:58.200 --> 00:12:02.200]  我沒時間和大家一層一層地講
[00:12:02.200 --> 00:12:06.200]  這麼精妙的首尾結構
[00:12:06.200 --> 00:12:09.200]  但是我可以講幾層
[00:12:09.200 --> 00:12:12.200]  來大概看看這個意思
[00:12:12.200 --> 00:12:14.200]  例如第一層
[00:12:14.200 --> 00:12:16.200]  最外面那一層
[00:12:16.200 --> 00:12:19.200]  就是第一章到第三章
[00:12:19.200 --> 00:12:22.200]  講到數算列國的審判
[00:12:22.200 --> 00:12:24.200]  和以色列的救贖
[00:12:24.200 --> 00:12:26.200]  剛才我已經講了列國的審判
[00:12:26.200 --> 00:12:28.200]  如果你有留意
[00:12:28.200 --> 00:12:30.200]  就是以色列國的敵人
[00:12:30.200 --> 00:12:33.200]  列國的審判在第一到第三章
[00:12:33.200 --> 00:12:36.200]  但當中也有數算以色列人的罪
[00:12:36.200 --> 00:12:38.200]  和他們的救贖
[00:12:38.200 --> 00:12:41.200]  去到下面的首尾結構
[00:12:41.200 --> 00:12:44.200]  九章七至十五節
[00:12:44.200 --> 00:12:47.200]  又是數算列國的審判
[00:12:47.200 --> 00:12:50.200]  但也有講到以色列的復興
[00:12:50.200 --> 00:12:53.200]  我們不妨再深入一點
[00:12:53.200 --> 00:12:56.200]  來看看這個首尾結構
[00:12:56.200 --> 00:12:58.200]  就是最外面的那一層
[00:12:58.200 --> 00:13:01.200]  阿摩斯書三章十二節
[00:13:01.200 --> 00:13:03.200]  可以說是一個代表的經文
[00:13:03.200 --> 00:13:05.200]  經文說什麼
[00:13:05.200 --> 00:13:07.200]  耶和華如此說
[00:13:07.200 --> 00:13:09.200]  穆人怎樣從獅子的口中
[00:13:09.200 --> 00:13:12.200]  搶回兩條羊腿或半個耳朵
[00:13:12.200 --> 00:13:15.200]  駐撒瑪利亞的以色列人
[00:13:15.200 --> 00:13:17.200]  躺臥在床角上
[00:13:17.200 --> 00:13:24.200]  或鋪繡花毯的塔上
[00:13:24.200 --> 00:13:28.200]  他們得救也不過如此
[00:13:28.200 --> 00:13:30.200]  經文說得很清楚
[00:13:30.200 --> 00:13:32.200]  是以色列人得救
[00:13:32.200 --> 00:13:34.200]  就好像在獅子的口中
[00:13:34.200 --> 00:13:38.200]  搶回兩條羊腿和一隻耳朵
[00:13:38.200 --> 00:13:42.200]  整隻羊只有兩條羊腿和一隻耳朵
[00:13:42.200 --> 00:13:46.200]  如果我們記得在羅馬書十一章
[00:13:46.200 --> 00:13:50.200]  說等到外邦人的人數天滿
[00:13:50.200 --> 00:13:53.200]  全部以色列人都會得救
[00:13:53.200 --> 00:13:55.200]  全部是說什麼
[00:13:55.200 --> 00:13:57.200]  全部經過大災難
[00:13:57.200 --> 00:14:00.200]  不死的那些死靜種的漁民
[00:14:00.200 --> 00:14:05.200]  就是那兩條羊腿和一隻羊的耳朵
[00:14:05.200 --> 00:14:07.200]  那些全部都會得救
[00:14:07.200 --> 00:14:09.200]  這裡分明是說救贖
[00:14:09.200 --> 00:14:12.200]  下面首尾的結構
[00:14:12.200 --> 00:14:14.200]  九章十一節
[00:14:14.200 --> 00:14:16.200]  是一個很好的代表的經文
[00:14:16.200 --> 00:14:21.200]  到那日我必建立大衛島塔的帳幕
[00:14:21.200 --> 00:14:23.200]  堵住其中的破口
[00:14:23.200 --> 00:14:26.200]  把那破壞的建立起來
[00:14:26.200 --> 00:14:29.200]  重新修造像古時一樣
[00:14:29.200 --> 00:14:31.200]  這個很明顯讓我們看到
[00:14:31.200 --> 00:14:33.200]  就是復興以色列人
[00:14:33.200 --> 00:14:35.200]  要重新建立大衛的王位
[00:14:35.200 --> 00:14:39.200]  耶穌基督就會坐在上宮
[00:14:39.200 --> 00:14:43.200]  雅各在此試圖行傳十五章十六節
[00:14:43.200 --> 00:14:45.200]  是引用這節的經文
[00:14:45.200 --> 00:14:48.200]  來到是安慰以色列人
[00:14:48.200 --> 00:14:51.200]  以色列人告訴他們
[00:14:51.200 --> 00:14:52.200]  你們不用怕
[00:14:52.200 --> 00:14:54.200]  神沒有放棄你們
[00:14:54.200 --> 00:14:57.200]  神會復興以色列
[00:14:57.200 --> 00:15:00.200]  我們看到這個就是
[00:15:00.200 --> 00:15:03.200]  阿摩斯第一層首尾的結構
[00:15:03.200 --> 00:15:05.200]  講到以色列人的復興
[00:15:05.200 --> 00:15:07.200]  講到他們的救贖
[00:15:07.200 --> 00:15:11.200]  但這個不是阿摩斯書的主題
[00:15:11.200 --> 00:15:14.200]  這個是荷西亞書的主題
[00:15:14.200 --> 00:15:18.200]  是另有其他的經文
[00:15:18.200 --> 00:15:21.200]  我們不妨看看第二層首尾的結構
[00:15:21.200 --> 00:15:23.200]  第二層很有趣
[00:15:23.200 --> 00:15:26.200]  首尾都有五件事
[00:15:26.200 --> 00:15:29.200]  所以我們知道是一個首尾的結構
[00:15:29.200 --> 00:15:31.200]  在上面的五件事
[00:15:31.200 --> 00:15:34.200]  在四章六至十一節
[00:15:34.200 --> 00:15:37.200]  神用五件事來打擊以色列人
[00:15:37.200 --> 00:15:41.200]  要他們回心轉意來歸向自己
[00:15:41.200 --> 00:15:43.200]  第一件事是什麼呢?
[00:15:43.200 --> 00:15:47.200]  使他們牙齒乾淨
[00:15:47.200 --> 00:15:50.200]  你說使他們牙齒乾淨?
[00:15:50.200 --> 00:15:53.200]  叫他們看牙醫洗牙?
[00:15:53.200 --> 00:15:54.200]  不是的
[00:15:54.200 --> 00:15:56.200]  這裡說的是饑荒
[00:15:56.200 --> 00:16:00.200]  原來我們每年都花很多錢去看牙醫洗牙
[00:16:00.200 --> 00:16:02.200]  原來少吃點東西
[00:16:02.200 --> 00:16:04.200]  就牙齒乾淨
[00:16:04.200 --> 00:16:06.200]  原來饑荒就是牙齒乾淨
[00:16:06.200 --> 00:16:08.200]  神真的很幽默
[00:16:08.200 --> 00:16:10.200]  除了饑荒還有什麼?
[00:16:10.200 --> 00:16:11.200]  還有旱災
[00:16:11.200 --> 00:16:12.200]  還有霉難
[00:16:12.200 --> 00:16:13.200]  還有瘟疫
[00:16:13.200 --> 00:16:14.200]  還有火災
[00:16:14.200 --> 00:16:16.200]  來打擊以色列人
[00:16:16.200 --> 00:16:18.200]  每一次有災難之後
[00:16:18.200 --> 00:16:23.200]  神都說你們還不歸向我
[00:16:23.200 --> 00:16:25.200]  就是用這些來打擊以色列人
[00:16:25.200 --> 00:16:28.200]  希望他們能夠歸向自己
[00:16:28.200 --> 00:16:31.200]  下面也有五件事
[00:16:31.200 --> 00:16:35.200]  這五個是叫做阿摩斯的五個異象
[00:16:35.200 --> 00:16:38.200]  在阿摩斯書裡面是很有名的
[00:16:38.200 --> 00:16:41.200]  這五個異象究竟又是什麼呢?
[00:16:41.200 --> 00:16:43.200]  我要說的是
[00:16:43.200 --> 00:16:47.200]  上半的那五件事已經發生了
[00:16:47.200 --> 00:16:50.200]  下半的這五件事還沒有發生
[00:16:50.200 --> 00:16:52.200]  就是這五個異象
[00:16:52.200 --> 00:16:56.200]  我們一起來看看這五個異象是說什麼
[00:16:56.200 --> 00:17:01.200]  第一個異象是蝗蟲的審判
[00:17:01.200 --> 00:17:05.200]  大家剛剛才說完約爾斯的蝗蟲
[00:17:05.200 --> 00:17:08.200]  如果你們記得我說第二章的蝗蟲
[00:17:08.200 --> 00:17:10.200]  不是真正的蝗蟲
[00:17:10.200 --> 00:17:12.200]  你們看看經文怎麼說
[00:17:12.200 --> 00:17:14.200]  阿摩斯書七章一節
[00:17:14.200 --> 00:17:17.200]  主耶和華指示我一件事
[00:17:17.200 --> 00:17:19.200]  衛王割菜之後
[00:17:19.200 --> 00:17:21.200]  菜又發生
[00:17:21.200 --> 00:17:24.200]  剛發生的時候主做蝗蟲
[00:17:24.200 --> 00:17:26.200]  你拗一下頭
[00:17:26.200 --> 00:17:28.200]  你說說什麼?
[00:17:28.200 --> 00:17:30.200]  什麼意思?
[00:17:30.200 --> 00:17:32.200]  你問我,我問誰?
[00:17:32.200 --> 00:17:38.200]  但是有很多解經家都解釋得很動聽
[00:17:38.200 --> 00:17:40.200]  他們怎麼解釋
[00:17:40.200 --> 00:17:44.200]  原來以色列人的豐收是有兩次的修成
[00:17:44.200 --> 00:17:47.200]  第一次的修成是要獻給皇上
[00:17:47.200 --> 00:17:50.200]  所以就是衛王割菜
[00:17:50.200 --> 00:17:54.200]  割完之後菜又發生
[00:17:54.200 --> 00:17:56.200]  就是說你又有修成了
[00:17:56.200 --> 00:17:58.200]  第二次是給人民的
[00:17:58.200 --> 00:18:02.200]  預備給人民的時候主做蝗蟲
[00:18:02.200 --> 00:18:04.200]  蝗蟲來吃光
[00:18:04.200 --> 00:18:06.200]  解得好不好?
[00:18:06.200 --> 00:18:08.200]  解得好像很動聽
[00:18:08.200 --> 00:18:10.200]  但是我就有一個疑問
[00:18:10.200 --> 00:18:14.200]  如果神真的用蝗蟲來懲罰以色列人
[00:18:14.200 --> 00:18:16.200]  要他們歸向主
[00:18:16.200 --> 00:18:20.200]  為什麼要給他們有第一次的修成獻給皇上?
[00:18:20.200 --> 00:18:23.200]  第一次那個就已經拿走了
[00:18:23.200 --> 00:18:27.200]  蝗蟲的災害是連續幾年的
[00:18:27.200 --> 00:18:30.200]  你不是說蝗蟲來了之後
[00:18:30.200 --> 00:18:33.200]  你就可以馬上栽種又生果
[00:18:33.200 --> 00:18:36.200]  如果我是神的話我連第一次都不給你
[00:18:36.200 --> 00:18:38.200]  為什麼要獻給蝗穿?
[00:18:38.200 --> 00:18:41.200]  這個是Masoretic Text
[00:18:41.200 --> 00:18:45.200]  這個翻譯在公元六百年
[00:18:45.200 --> 00:18:49.200]  是影響King James和American Standard
[00:18:49.200 --> 00:18:51.200]  但是也有另外一個翻譯
[00:18:51.200 --> 00:18:53.200]  是七十字譯本
[00:18:53.200 --> 00:18:56.200]  是公元前三百年
[00:18:56.200 --> 00:19:01.200]  比Masoretic Text早了九百年那麼多
[00:19:01.200 --> 00:19:03.200]  這個翻譯又怎麼說?
[00:19:03.200 --> 00:19:04.200]  這個翻譯又說
[00:19:04.200 --> 00:19:07.200]  因此耶和華向我展示
[00:19:07.200 --> 00:19:11.200]  看見一群蝗蟲在清晨到來
[00:19:11.200 --> 00:19:13.200]  並且看見了一馬乍
[00:19:13.200 --> 00:19:16.200]  就是戈甲王
[00:19:16.200 --> 00:19:19.200]  很有趣提到戈甲王
[00:19:19.200 --> 00:19:21.200]  戈甲王是誰?
[00:19:21.200 --> 00:19:26.200]  如果你記得在以西傑書三十八、三十九章
[00:19:26.200 --> 00:19:30.200]  有提到末世將會有一支軍隊
[00:19:30.200 --> 00:19:32.200]  來攻擊以色列
[00:19:32.200 --> 00:19:36.200]  他們從馬國地來到
[00:19:36.200 --> 00:19:40.200]  他們的王叫戈甲王
[00:19:40.200 --> 00:19:45.200]  所有的經文好像連貫在一起
[00:19:45.200 --> 00:19:47.200]  還有約爾斯第二章
[00:19:47.200 --> 00:19:49.200]  那個蝗蟲的災害
[00:19:49.200 --> 00:19:53.200]  都能夠解釋得通
[00:19:53.200 --> 00:19:56.200]  神的話語真的非常非常精妙
[00:19:56.200 --> 00:20:00.200]  提到這些蝗蟲有王
[00:20:00.200 --> 00:20:03.200]  也令我想起另外一節的經文
[00:20:03.200 --> 00:20:08.200]  在啟示錄九章八至十一節
[00:20:08.200 --> 00:20:10.200]  我們知道啟示錄告訴我們
[00:20:10.200 --> 00:20:13.200]  末世有審判、有災難
[00:20:13.200 --> 00:20:18.200]  有七印、七號、七碗
[00:20:18.200 --> 00:20:21.200]  在第五號災難的時候
[00:20:21.200 --> 00:20:23.200]  有蝗蟲的出現
[00:20:23.200 --> 00:20:24.200]  經文怎麼說?
[00:20:24.200 --> 00:20:27.200]  他們的牙齒好像獅子的牙齒
