
[00:00:00.000 --> 00:00:03.000]  今天的題目是關於婚姻
[00:14:54.000 --> 00:14:57.000]  因為她是從男人身上創造出來的
[00:14:57.000 --> 00:15:00.000]  亞當可以稱她為女人
[00:15:00.000 --> 00:15:03.000]  因為她是從男人身上創造出來的
[00:15:03.000 --> 00:15:06.000]  亞當可以稱她為女人
[00:15:06.000 --> 00:15:09.000]  因為她是從男人身上創造出來的
[00:15:09.000 --> 00:15:12.000]  亞當可以稱她為女人
[00:15:12.000 --> 00:15:15.000]  因為她是從男人身上創造出來的
[00:15:15.000 --> 00:15:18.000]  亞當可以稱她為女人
[00:15:18.000 --> 00:15:21.000]  因為她是從男人身上創造出來的
[00:15:21.000 --> 00:15:24.000]  亞當可以稱她為女人
[00:15:24.000 --> 00:15:27.000]  因為她是從男人身上創造出來的
[00:15:27.000 --> 00:15:30.000]  亞當可以稱她為女人
[00:15:30.000 --> 00:15:33.000]  因為她是從男人身上創造出來的
[00:15:33.000 --> 00:15:36.000]  亞當可以稱她為女人
[00:15:36.000 --> 00:15:39.000]  因為她是從男人身上創造出來的
[00:15:39.000 --> 00:15:42.000]  亞當可以稱她為女人
[00:15:42.000 --> 00:15:45.000]  因為她是從男人身上創造出來的
[00:15:45.000 --> 00:15:48.000]  亞當可以稱她為女人
[00:15:48.000 --> 00:15:51.000]  因為她是從男人身上創造出來的
[00:15:51.000 --> 00:15:54.000]  亞當可以稱她為女人
[00:15:54.000 --> 00:15:57.000]  因為她是從男人身上創造出來的
[00:15:57.000 --> 00:16:00.000]  亞當可以稱她為女人
[00:16:00.000 --> 00:16:03.000]  因為她是從男人身上創造出來的
[00:16:03.000 --> 00:16:06.000]  亞當可以稱她為女人
[00:16:06.000 --> 00:16:09.000]  因為她是從男人身上創造出來的
[00:16:09.000 --> 00:16:12.000]  亞當可以稱她為女人
[00:16:12.000 --> 00:16:15.000]  因為她是從男人身上創造出來的
[00:16:15.000 --> 00:16:18.000]  亞當可以稱她為女人
[00:16:18.000 --> 00:16:21.000]  因為她是從男人身上創造出來的
[00:16:21.000 --> 00:16:24.000]  亞當可以稱她為女人
[00:16:24.000 --> 00:16:27.000]  因為她是從男人身上創造出來的
[00:16:27.000 --> 00:16:30.000]  亞當可以稱她為女人
[00:16:30.000 --> 00:16:33.000]  因為她是從男人身上創造出來的
[00:16:33.000 --> 00:16:36.000]  亞當可以稱她為女人
[00:16:36.000 --> 00:16:39.000]  因為她是從男人身上創造出來的
[00:16:39.000 --> 00:16:42.000]  亞當可以稱她為女人
[00:16:42.000 --> 00:16:45.000]  因為她是從男人身上創造出來的
[00:16:45.000 --> 00:16:48.000]  亞當可以稱她為女人
[00:16:48.000 --> 00:16:51.000]  因為她是從男人身上創造出來的
[00:16:51.000 --> 00:16:54.000]  亞當可以稱她為女人
[00:16:54.000 --> 00:16:57.000]  因為她是從男人身上創造出來的
[00:16:57.000 --> 00:17:00.000]  亞當可以稱她為女人
[00:17:00.000 --> 00:17:03.000]  因為她是從男人身上創造出來的
[00:17:03.000 --> 00:17:06.000]  亞當可以稱她為女人
[00:17:06.000 --> 00:17:09.000]  因為她是從男人身上創造出來的
[00:17:09.000 --> 00:17:12.000]  亞當可以稱她為女人
[00:17:12.000 --> 00:17:15.000]  因為她是從男人身上創造出來的
[00:17:15.000 --> 00:17:18.000]  亞當可以稱她為女人
[00:17:18.000 --> 00:17:21.000]  因為她是從男人身上創造出來的
[00:17:21.000 --> 00:17:24.000]  亞當可以稱她為女人
[00:17:24.000 --> 00:17:27.000]  因為她是從男人身上創造出來的
[00:17:27.000 --> 00:17:30.000]  亞當可以稱她為女人
[00:17:30.000 --> 00:17:33.000]  因為她是從男人身上創造出來的
[00:17:33.000 --> 00:17:36.000]  亞當可以稱她為女人
[00:17:36.000 --> 00:17:39.000]  因為她是從男人身上創造出來的
[00:17:39.000 --> 00:17:42.000]  亞當可以稱她為女人
[00:17:42.000 --> 00:17:45.000]  因為她是從男人身上創造出來的
[00:17:45.000 --> 00:17:48.000]  亞當可以稱她為女人
[00:17:48.000 --> 00:17:51.000]  因為她是從男人身上創造出來的
[00:17:51.000 --> 00:17:54.000]  亞當可以稱她為女人
[00:17:54.000 --> 00:17:57.000]  因為她是從男人身上創造出來的
[00:17:57.000 --> 00:18:00.000]  亞當可以稱她為女人
[00:18:00.000 --> 00:18:03.000]  因為她是從男人身上創造出來的
[00:18:03.000 --> 00:18:06.000]  亞當可以稱她為女人
[00:18:06.000 --> 00:18:09.000]  因為她是從男人身上創造出來的
[00:18:09.000 --> 00:18:12.000]  亞當可以稱她為女人
[00:18:12.000 --> 00:18:15.000]  因為她是從男人身上創造出來的
[00:18:15.000 --> 00:18:18.000]  亞當可以稱她為女人
[00:18:18.000 --> 00:18:21.000]  因為她是從男人身上創造出來的
[00:18:21.000 --> 00:18:24.000]  亞當可以稱她為女人
[00:18:24.000 --> 00:18:27.000]  因為她是從男人身上創造出來的
[00:18:27.000 --> 00:18:30.000]  亞當可以稱她為女人
[00:18:30.000 --> 00:18:33.000]  因為她是從男人身上創造出來的
[00:18:33.000 --> 00:18:36.000]  亞當可以稱她為女人
[00:18:36.000 --> 00:18:39.000]  因為她是從男人身上創造出來的
[00:18:39.000 --> 00:18:42.000]  亞當可以稱她為女人
[00:18:42.000 --> 00:18:45.000]  因為她是從男人身上創造出來的
[00:18:45.000 --> 00:18:48.000]  亞當可以稱她為女人
[00:18:48.000 --> 00:18:51.000]  因為她是從男人身上創造出來的
[00:18:51.000 --> 00:18:54.000]  亞當可以稱她為女人
[00:18:54.000 --> 00:18:57.000]  因為她是從男人身上創造出來的
[00:18:57.000 --> 00:19:00.000]  亞當可以稱她為女人
[00:19:00.000 --> 00:19:03.000]  因為她是從男人身上創造出來的
[00:19:03.000 --> 00:19:06.000]  亞當可以稱她為女人
[00:19:06.000 --> 00:19:09.000]  因為她是從男人身上創造出來的
[00:19:09.000 --> 00:19:12.000]  亞當可以稱她為女人
[00:19:12.000 --> 00:19:15.000]  因為她是從男人身上創造出來的
[00:19:15.000 --> 00:19:18.000]  亞當可以稱她為女人
[00:19:18.000 --> 00:19:21.000]  亞當可以稱她為女人
[00:19:21.000 --> 00:19:24.000]  因為她是從男人身上創造出來的
[00:19:24.000 --> 00:19:27.000]  亞當可以稱她為女人
[00:19:27.000 --> 00:19:30.000]  因為她是從男人身上創造出來的
[00:19:30.000 --> 00:19:33.000]  亞當可以稱她為女人
[00:19:33.000 --> 00:19:36.000]  因為她是從男人身上創造出來的
[00:19:36.000 --> 00:19:39.000]  亞當可以稱她為女人
[00:19:39.000 --> 00:19:42.000]  因為她是從男人身上創造出來的
[00:19:42.000 --> 00:19:45.000]  亞當可以稱她為女人
[00:19:45.000 --> 00:19:48.000]  亞當可以稱她為女人
[00:19:48.000 --> 00:19:51.000]  亞當可以稱她為女人
[00:19:51.000 --> 00:19:54.000]  亞當可以稱她為女人
[00:19:54.000 --> 00:19:57.000]  亞當可以稱她為女人
[00:19:57.000 --> 00:20:00.000]  亞當可以稱她為女人
[00:20:00.000 --> 00:20:03.000]  亞當可以稱她為女人
[00:20:03.000 --> 00:20:06.000]  亞當可以稱她為女人
[00:20:06.000 --> 00:20:09.000]  亞當可以稱她為女人
[00:20:09.000 --> 00:20:12.000]  亞當可以稱她為女人
[00:20:12.000 --> 00:20:15.000]  亞當可以稱她為女人
[00:20:15.000 --> 00:20:18.000]  亞當可以稱她為女人
[00:20:18.000 --> 00:20:21.000]  亞當可以稱她為女人
[00:20:21.000 --> 00:20:24.000]  亞當可以稱她為女人
[00:20:24.000 --> 00:20:27.000]  亞當可以稱她為女人
[00:20:27.000 --> 00:20:30.000]  亞當可以稱她為女人
[00:20:30.000 --> 00:20:33.000]  亞當可以稱她為女人
[00:20:33.000 --> 00:20:36.000]  亞當可以稱她為女人
[00:20:36.000 --> 00:20:39.000]  亞當可以稱她為女人
[00:20:39.000 --> 00:20:42.000]  亞當可以稱她為女人
[00:20:42.000 --> 00:20:45.000]  亞當可以稱她為女人
[00:20:45.000 --> 00:20:48.000]  亞當可以稱她為女人
[00:20:48.000 --> 00:20:51.000]  亞當可以稱她為女人
[00:20:51.000 --> 00:20:54.000]  亞當可以稱她為女人
[00:20:54.000 --> 00:20:57.000]  亞當可以稱她為女人
[00:20:57.000 --> 00:21:00.000]  亞當可以稱她為女人
[00:21:00.000 --> 00:21:03.000]  亞當可以稱她為女人
[00:21:03.000 --> 00:21:06.000]  亞當可以稱她為女人
[00:21:06.000 --> 00:21:09.770]  不再以神的標準去愛人
[00:21:09.770 --> 00:21:19.650]  罪的其中一個解釋就是 Mr. Mark 偏離了那個目標
[00:21:19.650 --> 00:21:27.410]  罪讓婚姻偏離了神的美善和心意
[00:21:31.930 --> 00:21:38.010]  人變得為了滿足自己,以自己的標準去看什麼是對,什麼是錯
[00:21:38.010 --> 00:21:51.890]  婚姻本身是由自己去付出一條肋骨,去詛咒對方的存在
[00:21:57.770 --> 00:22:04.330]  但是因為罪的緣故,變成了對方的存在,是要來滿足自己的慾望
[00:22:04.330 --> 00:22:14.610]  人變得疏離
[00:22:14.610 --> 00:22:19.770]  《舊約》裡面很多的婚姻有很多不好的見證
[00:22:23.450 --> 00:22:29.490]  我們看見這些故事裡面,變得由彼此相愛,變成彼此的利用
[00:22:29.490 --> 00:22:39.290]  由婚姻本來是美好,變成了支離破碎
[00:22:39.290 --> 00:22:49.010]  婚姻好像看上去不再是共同管理神的創造
[00:22:53.610 --> 00:22:57.490]  婚姻好像反而變成了要強奪資源的一個機會
[00:22:57.490 --> 00:23:05.410]  婚姻好像不再是按神的形象去愛對方
[00:23:05.410 --> 00:23:13.970]  婚姻反而成為了強迫榨取對方的工具
[00:23:13.970 --> 00:23:20.370]  婚姻不再是社稷的成全
[00:23:22.610 --> 00:23:26.530]  反而成為了滿足自己慾望的場所
[00:23:26.530 --> 00:23:33.010]  當然你可能覺得我講得很嚴重,對不對?
[00:23:33.010 --> 00:23:43.330]  但是一個不真的現實,是現代的婚姻觀正在一直的迅速的崩壞
[00:23:43.330 --> 00:23:45.890]  這個是我們所面對的事情
[00:23:53.610 --> 00:24:00.210]  即使在教會的圈子裡面,我們很努力地去維持婚姻的價值和意義
[00:24:00.210 --> 00:24:10.850]  但我很坦白,我們在神面前去坦白的時候
[00:24:10.850 --> 00:24:17.250]  我們的婚姻是否真的好像神原定的美滿那麼美滿呢?
[00:24:17.250 --> 00:24:22.850]  還是我們的婚姻和神所命定的有一段很大的距離呢?
[00:24:22.850 --> 00:24:40.850]  如果是這樣的時候,到底我們的婚姻可不可以回到初心
[00:24:40.850 --> 00:24:44.930]  回到復原神在創造時候所命定的美好呢?
[00:24:48.210 --> 00:24:59.410]  這是我去編寫這個講道的時候,其中一個最大的思考問題
[00:24:59.410 --> 00:25:08.130]  為甚麼會有這個思考呢?
[00:25:08.130 --> 00:25:11.490]  其實當中有一個故事
[00:25:11.490 --> 00:25:15.250]  這篇講道我在自己的教會講過
[00:25:17.650 --> 00:25:26.530]  在講這篇道之前的幾個禮拜,我在編寫周刊裡面的禱告事項
[00:25:26.530 --> 00:25:33.890]  想來想去都還差一樣
[00:25:33.890 --> 00:25:41.250]  想了想,不如為教會的夫婦關係去有一個祈禱的事項
[00:25:45.810 --> 00:25:53.090]  我準時完成了編寫,鬆了一口氣
[00:25:53.090 --> 00:25:56.690]  誰知十分鐘後我收到我媽媽的WhatsApp訊息
[00:25:56.690 --> 00:26:04.450]  她說她和爸爸關係很差,吵架鬧得很嚴重
[00:26:04.450 --> 00:26:12.690]  內容我不詳細講了
[00:26:14.450 --> 00:26:19.570]  但我當時的反應是,神啊,我已經知道夫婦關係很重要了
[00:26:19.570 --> 00:26:25.330]  我都寫下了一個祈禱的事項,你為甚麼大大鑊提醒我那個重要性
[00:26:25.330 --> 00:26:38.690]  我和大英姊妹去分享那個難處
[00:26:38.690 --> 00:26:44.130]  因為父母在香港,我只能夠遙遠地去安慰他們
[00:26:44.450 --> 00:26:47.010]  我和弟兄姊妹分享一個難處
[00:26:47.010 --> 00:26:52.130]  我的父母在香港,我只能遙遠地去勸告他們
[00:26:52.130 --> 00:26:55.970]  我希望大英姊妹可以在禱告裡面去支持
[00:26:55.970 --> 00:26:59.810]  我希望弟兄姊妹能在禱告當中去支持
[00:26:59.810 --> 00:27:03.010]  不過在分享的過程,原來有很多大英姊妹都分享
[00:27:03.010 --> 00:27:05.330]  其實我父母的關係都是很差
[00:27:05.330 --> 00:27:09.410]  那也有很多弟兄姊妹分享,我父母的關係也很差
[00:27:09.410 --> 00:27:15.570]  甚至在分享的過程,他們也有分享他們自己在婚姻裡面所遇到不同的困難
[00:27:15.570 --> 00:27:26.370]  甚至在婚姻裡面,有很多的傷害仍然需要被神去修補
[00:27:26.370 --> 00:27:37.810]  而我也繼續去和我媽媽講完給我聽,那我當然要和爸爸聊聊天了,對不對
[00:27:40.370 --> 00:27:43.890]  當時我爸爸其實剛剛信主沒多久
[00:27:43.890 --> 00:27:53.970]  我跟他說,你現在信了耶穌了,你可以冷靜一下,在神的裡面回到神那裡
[00:28:00.290 --> 00:28:10.530]  回去回歸神那裡,去修補自己,去看自己怎樣對媽媽,或者在關係裡面有什麼需要交託給神
[00:28:10.530 --> 00:28:22.050]  我爸爸怎樣回答我就不告訴你了
[00:28:22.050 --> 00:28:29.730]  不過說完之後,我不斷的去思想,什麼是回歸,什麼是修補
[00:28:30.290 --> 00:28:33.090]  我跟著就想到《創世紀》第二章
[00:28:33.090 --> 00:28:40.690]  其實神命定的婚姻如果是美好的時候
[00:28:40.690 --> 00:28:52.050]  當中既然可以充滿了包容、接納,和有一個傾慕無條件的愛的時候
[00:28:55.890 --> 00:29:01.010]  我相信神的愛是有足夠的能力去幫助我們每一段婚姻
[00:29:01.010 --> 00:29:09.970]  特別是我們信主的人,我們知道婚姻不只是單單兩個人的事
[00:29:09.970 --> 00:29:15.730]  因為我們知道神也有份
[00:29:19.330 --> 00:29:27.010]  很多時候婚禮有些人會說,哎呀,婚姻神都有份的,所以神就是第三者
[00:29:27.010 --> 00:29:41.090]  我自己的看法,第三者不是一個最好的形容詞,因為你可以想到一些負面的思想,即是國際的思想
[00:29:42.370 --> 00:29:50.050]  我自己的看法,第三者不是一個最好的形容詞,因為你可以想到一些負面的思想,即是國際的思想
[00:29:50.050 --> 00:29:59.010]  我想第三者不是最好的形容詞,你可以聯想到很多不是積極的一些說法
[00:29:59.010 --> 00:30:06.690]  而且講的不是婚姻兩個人之後加一個第三者出來,而是神本身就是設立婚姻的那個
[00:30:06.690 --> 00:30:13.090]  我們的婚姻不是說你後來就加一個第三者進去,而是說神是設立婚姻的
[00:30:13.090 --> 00:30:15.650]  我們的婚姻其實是屬於神的
