
[00:00:00.000 --> 00:00:03.000]  那麼今天我們第一個問題也是所謂的
[00:07:06.000 --> 00:07:10.000]  你也沒有任何背叛你老爸的
[00:07:10.000 --> 00:07:12.000]  就是你爸爸跟你說
[00:07:12.000 --> 00:07:14.000]  你沒有任何背叛我的機會
[00:07:14.000 --> 00:07:16.000]  連那個機會都沒有
[00:07:16.000 --> 00:07:17.000]  你有選擇的機會
[00:07:17.000 --> 00:07:19.000]  但是你沒有選擇
[00:07:19.000 --> 00:07:23.000]  神擺那棵樹是必須有的
[00:07:23.000 --> 00:07:25.000]  是因為那棵樹代表說
[00:07:25.000 --> 00:07:27.000]  如果你吃了
[00:07:27.000 --> 00:07:29.000]  就代表你做了一個選擇
[00:07:29.000 --> 00:07:31.000]  你選擇說我不聽你的話
[00:07:31.000 --> 00:07:34.000]  我不信你說的是真的
[00:07:34.000 --> 00:07:36.000]  所以這個選擇必須有
[00:07:36.000 --> 00:07:40.000]  一千個樹不能夠全部都可以吃
[00:07:40.000 --> 00:07:41.000]  有時候有些人說
[00:07:41.000 --> 00:07:43.000]  神把那棵樹拿走就沒事了
[00:07:43.000 --> 00:07:44.000]  我們有選擇的自由
[00:07:44.000 --> 00:07:46.000]  我們有一千多棵樹可以選
[00:07:46.000 --> 00:07:47.000]  隨便你吃怎麼吃都可以
[00:07:47.000 --> 00:07:49.000]  也不會得罪神
[00:07:49.000 --> 00:07:51.000]  但是這不是重點
[00:07:51.000 --> 00:07:52.000]  如果神是這樣的話
[00:07:52.000 --> 00:07:54.000]  表示你今天完全沒有
[00:07:54.000 --> 00:07:57.000]  連不跟從神的機會都沒有
[00:07:57.000 --> 00:07:59.000]  那不是一個真正的選擇
[00:07:59.000 --> 00:08:02.000]  神給我們自由意志去選擇
[00:08:02.000 --> 00:08:04.000]  並且給我們一個選擇的機會
[00:08:04.000 --> 00:08:06.000]  而且這個選擇
[00:08:06.000 --> 00:08:07.000]  這是選擇
[00:08:07.000 --> 00:08:08.000]  這是真正的選擇
[00:08:08.000 --> 00:08:10.000]  是真的你可以選擇說
[00:08:10.000 --> 00:08:11.000]  我聽神的
[00:08:11.000 --> 00:08:14.000]  還是說我不聽祂的
[00:08:14.000 --> 00:08:17.000]  所以首先大家要了解這個問題
[00:08:17.000 --> 00:08:20.000]  那個樹不是重點
[00:08:20.000 --> 00:08:21.000]  是藉著那棵樹
[00:08:21.000 --> 00:08:23.000]  神讓我們看到說原來
[00:08:23.000 --> 00:08:26.000]  當初亞當夏娃選擇說不聽神的
[00:08:26.000 --> 00:08:28.000]  我不信你說這個是不好的
[00:08:28.000 --> 00:08:29.000]  我就照做了
[00:08:29.000 --> 00:08:31.000]  就是這個意思
[00:08:31.000 --> 00:08:33.000]  所以當他們
[00:08:33.000 --> 00:08:35.000]  我們的始祖亞當夏娃
[00:08:35.000 --> 00:08:37.000]  他們做出了選擇之後
[00:08:37.000 --> 00:08:40.000]  他們選擇了不聽從神的之後
[00:08:40.000 --> 00:08:42.000]  接下來的後果是什麼
[00:08:42.000 --> 00:08:43.000]  我們接下來看
[00:08:43.000 --> 00:08:46.000]  在《創世紀》三章十六十九節
[00:08:46.000 --> 00:08:47.000]  那就是後果了
[00:08:47.000 --> 00:08:48.000]  後果神對女人說
[00:08:48.000 --> 00:08:52.000]  祂說我必多多加徵你懷胎的苦楚
[00:08:52.000 --> 00:08:55.000]  你生產兒女必多受苦楚
[00:08:55.000 --> 00:08:58.000]  你必念慕你丈夫
[00:08:58.000 --> 00:09:00.000]  你丈夫必管轄你
[00:09:00.000 --> 00:09:01.000]  又對亞當說
[00:09:01.000 --> 00:09:04.000]  你既聽從妻子的話
[00:09:04.000 --> 00:09:06.000]  吃了我所吩咐你不可吃的
[00:09:06.000 --> 00:09:08.000]  那棵樹上的果子
[00:09:08.000 --> 00:09:11.000]  地必為你的緣故受咒阻
[00:09:11.000 --> 00:09:15.000]  你必終生勞苦才從地裡得吃的
[00:09:15.000 --> 00:09:19.000]  地必給你長出荊棘和稷梨來
[00:09:19.000 --> 00:09:22.000]  你也要吃田間的菜蔬
[00:09:22.000 --> 00:09:26.000]  你必流汗滿面才得糊口
[00:09:26.000 --> 00:09:27.000]  直到你歸了土
[00:09:27.000 --> 00:09:29.000]  因為你是從土而出的
[00:09:29.000 --> 00:09:31.000]  你本是塵土
[00:09:31.000 --> 00:09:35.000]  仍要歸於塵土
[00:09:35.000 --> 00:09:39.000]  這是當亞當夏娃她選擇了說
[00:09:39.000 --> 00:09:44.000]  我就不跟從神之後的一個罪的咒阻
[00:09:44.000 --> 00:09:47.000]  所以罪是從因為神給我們選擇
[00:09:47.000 --> 00:09:49.000]  我們選擇了不聽祂的
[00:09:49.000 --> 00:09:52.000]  因此有了罪,罪所帶來的就是咒阻
[00:09:52.000 --> 00:09:54.000]  咒阻這裡有三方面
[00:09:54.000 --> 00:09:57.000]  第一方面講的是女人,是家庭方面
[00:09:57.000 --> 00:10:00.000]  就是本來神創造人類的時候說
[00:10:00.000 --> 00:10:01.000]  你們要生養眾多
[00:10:01.000 --> 00:10:04.000]  本來生兒養女是一件非常祝福的事情
[00:10:04.000 --> 00:10:06.000]  現在變得是很痛苦的事情
[00:10:06.000 --> 00:10:09.000]  本來婚姻是很美好的事情
[00:10:09.000 --> 00:10:13.000]  你記得當亞當第一次看到夏娃的時候
[00:10:13.000 --> 00:10:15.000]  她說你是我骨中的骨,肉中的肉
[00:10:15.000 --> 00:10:17.000]  所以他們的婚姻關係本來是很好的
[00:10:17.000 --> 00:10:20.000]  現在婚姻也出現了破裂
[00:10:20.000 --> 00:10:21.000]  所以現代人的婚姻
[00:10:21.000 --> 00:10:24.000]  基本上大部分沒有很多是美滿的
[00:10:24.000 --> 00:10:28.000]  有很少是美滿的,完美的一定沒有
[00:10:28.000 --> 00:10:30.000]  也很多破裂的
[00:10:30.000 --> 00:10:34.000]  男人呢,男人對男人的咒阻也蠻慘的
[00:10:34.000 --> 00:10:37.000]  就是本身神創造亞當的時候說
[00:10:37.000 --> 00:10:39.000]  你的工作是很高尚的
[00:10:39.000 --> 00:10:43.000]  我們在工作當中其實是可以得到很多的滿足感
[00:10:43.000 --> 00:10:44.000]  是很榮耀的
[00:10:44.000 --> 00:10:48.000]  現在工作變成是淚流滿面才可以糊口
[00:10:48.000 --> 00:10:50.000]  所以你工作了一整天
[00:10:50.000 --> 00:10:53.000]  很辛苦的工作只是為了兩頓飯而已
[00:10:53.000 --> 00:10:56.000]  就本來工作是一件很祝福的事情
[00:10:56.000 --> 00:10:58.000]  是非常榮耀的
[00:10:58.000 --> 00:11:02.000]  現在變成了一件好像是很累的很辛苦的
[00:11:02.000 --> 00:11:06.000]  只是為了賺點錢不得不做的工作
[00:11:06.000 --> 00:11:08.000]  很多人很怕工作的
[00:11:08.000 --> 00:11:11.000]  我們在大學團聚的時候
[00:11:11.000 --> 00:11:14.000]  都有時候跟學生他們聊天說
[00:11:14.000 --> 00:11:20.000]  他們說在校園的生活是醫生當中最美滿的一個階段
[00:11:20.000 --> 00:11:24.000]  他說當校園結束的時候就是你人生噩夢的開始
[00:11:24.000 --> 00:11:27.000]  所以我們那時候有些快要畢業的時候
[00:11:27.000 --> 00:11:28.000]  我都會跟他們說
[00:11:28.000 --> 00:11:32.000]  你人生到這個地步已經走到人生的巔峰了
[00:11:32.000 --> 00:11:35.000]  畢業開始就開始走下坡
[00:11:35.000 --> 00:11:37.000]  因為進到社會開始工作
[00:11:37.000 --> 00:11:41.000]  就知道說工作並不是你想像那麼簡單
[00:11:41.000 --> 00:11:43.000]  很多人都很怕工作
[00:11:43.000 --> 00:11:45.000]  很多人也很不喜歡自己的工作
[00:11:45.000 --> 00:11:46.000]  但是不得不做
[00:11:46.000 --> 00:11:48.000]  因為你要養家糊口
[00:11:48.000 --> 00:11:51.000]  為什麼人這麼辛苦工作養家糊口
[00:11:51.000 --> 00:11:54.000]  工作本來神設計我們需要工作
[00:11:54.000 --> 00:11:57.000]  是一件很開心快樂的事情
[00:11:57.000 --> 00:12:00.000]  是很滿足的很榮耀的
[00:12:00.000 --> 00:12:04.000]  可是最後我們弄的工作是很苦的
[00:12:04.000 --> 00:12:06.000]  這完全是因為罪的周獨
[00:12:06.000 --> 00:12:10.000]  當初說的很簡單就很清楚
[00:12:10.000 --> 00:12:12.000]  就是地受了咒詛
[00:12:12.000 --> 00:12:14.000]  你要汗流滿面才可以糊口
[00:12:14.000 --> 00:12:16.000]  直到你歸途
[00:12:16.000 --> 00:12:19.000]  就做到你死的那天為止
[00:12:19.000 --> 00:12:21.000]  你知道很多人是停不下來的
[00:12:21.000 --> 00:12:22.000]  很多人忙碌了一輩子
[00:12:22.000 --> 00:12:26.000]  一退休很多兩年之後就過世了
[00:12:26.000 --> 00:12:29.000]  有些甚至退休之後是自殺的
[00:12:29.000 --> 00:12:32.000]  很多人忙碌有時候一下讓你停下來
[00:12:32.000 --> 00:12:34.000]  你會覺得很失落感
[00:12:34.000 --> 00:12:36.000]  你也不知道做什麼
[00:12:36.000 --> 00:12:37.000]  你不一定喜歡你的工作
[00:12:37.000 --> 00:12:40.000]  不過你已經習慣了忙碌
[00:12:40.000 --> 00:12:42.000]  一停下來你也不知道
[00:12:42.000 --> 00:12:44.000]  到底生活應該為什麼
[00:12:44.000 --> 00:12:45.000]  所以很多是這樣
[00:12:45.000 --> 00:12:48.000]  所以因為罪的緣故
[00:12:48.000 --> 00:12:50.000]  我們的家庭出現了破裂
[00:12:50.000 --> 00:12:53.000]  生兒養女本來是很開心祝福的事情
[00:12:53.000 --> 00:12:57.000]  現在生兒養女變成是一個很大的重擔
[00:12:57.000 --> 00:12:59.000]  婚姻本來是兩個人關係很好的
[00:12:59.000 --> 00:13:03.000]  現在能夠找到美滿的婚姻很難
[00:13:03.000 --> 00:13:05.000]  不容易
[00:13:05.000 --> 00:13:08.000]  能夠勉強過得下去的還不少
[00:13:08.000 --> 00:13:12.000]  但是真的很開心過得下去的
[00:13:12.000 --> 00:13:14.000]  神當初設計婚姻是讓我們享受的
[00:13:14.000 --> 00:13:15.000]  不是忍受的
[00:13:15.000 --> 00:13:18.000]  不過現在大部分人的婚姻都是忍受
[00:13:18.000 --> 00:13:20.000]  而不是享受
[00:13:20.000 --> 00:13:21.000]  婚姻破裂了
[00:13:21.000 --> 00:13:22.000]  我們對男生而言
[00:13:22.000 --> 00:13:26.000]  罪的後果就帶來工作方面的很多的不滿意
[00:13:26.000 --> 00:13:27.000]  本來環境是很好的
[00:13:27.000 --> 00:13:29.000]  後來環境受了咒詛
[00:13:29.000 --> 00:13:33.000]  所以我們工作的環境是非常不滿意的
[00:13:33.000 --> 00:13:34.000]  這是第二個
[00:13:34.000 --> 00:13:36.000]  第三個因為罪的緣故
[00:13:36.000 --> 00:13:38.000]  現在輪到我們了
[00:13:38.000 --> 00:13:40.000]  剛剛講的是夏娃跟亞當
[00:13:40.000 --> 00:13:41.000]  我們的始祖
[00:13:41.000 --> 00:13:43.000]  現在跟我們有什麼關係
[00:13:43.000 --> 00:13:45.000]  下面就講到跟我們的關係
[00:13:45.000 --> 00:13:46.000]  原罪
[00:13:46.000 --> 00:13:47.000]  羅馬書五章十二節
[00:13:47.000 --> 00:13:48.000]  它講的
[00:13:48.000 --> 00:13:49.000]  我們一起來讀好不好
[00:13:49.000 --> 00:13:51.000]  我們一起來讀
[00:13:51.000 --> 00:13:53.000]  罪從一個人進入世界
[00:13:53.000 --> 00:13:56.000]  因著罪始接踵而來
[00:13:56.000 --> 00:13:58.000]  於是死亡臨到了全人類
[00:13:58.000 --> 00:14:02.000]  因為人人都犯了罪
[00:14:02.000 --> 00:14:04.000]  這邊講的犯罪不是講三放火
[00:14:04.000 --> 00:14:06.000]  是講的當初亞當
[00:14:06.000 --> 00:14:07.000]  我們的始祖
[00:14:07.000 --> 00:14:11.000]  選擇了跟我們的造物主斷裂關係之後
[00:14:11.000 --> 00:14:14.000]  那種遺傳遺傳到了我們今天
[00:14:14.000 --> 00:14:16.000]  我們今天每個人出生
[00:14:16.000 --> 00:14:18.000]  我們的選擇基本上都一樣的
[00:14:18.000 --> 00:14:19.000]  我們的選擇是說
[00:14:19.000 --> 00:14:20.000]  反正就靠自己
[00:14:20.000 --> 00:14:21.000]  就不要信他就好了
[00:14:21.000 --> 00:14:25.000]  我自己來衡量什麼是對跟錯
[00:14:25.000 --> 00:14:26.000]  我認為對的事我就做
[00:14:26.000 --> 00:14:28.000]  我認為錯的事我就不做
[00:14:28.000 --> 00:14:32.000]  我不是再相信造物主為我選擇的對錯
[00:14:32.000 --> 00:14:35.000]  我自己因為我也吃了分別善惡
[00:14:35.000 --> 00:14:36.000]  是我懂得分別善惡
[00:14:36.000 --> 00:14:38.000]  你不要跟我講什麼善什麼惡
[00:14:38.000 --> 00:14:40.000]  你不會告訴我哪個對哪個錯
[00:14:40.000 --> 00:14:42.000]  我來定什麼是對跟錯
[00:14:42.000 --> 00:14:43.000]  如果我認為同性戀是對的
[00:14:43.000 --> 00:14:45.000]  我那就是對的
[00:14:45.000 --> 00:14:47.000]  我認為三妻四妾是對的
[00:14:47.000 --> 00:14:49.000]  那就是對的
[00:14:49.000 --> 00:14:51.000]  反正我認為什麼是對的就對的
[00:14:51.000 --> 00:14:52.000]  我自己做選擇
[00:14:52.000 --> 00:14:56.000]  這因為這個緣故死亡臨到了
[00:14:56.000 --> 00:14:58.000]  從一個人進入世界
[00:14:58.000 --> 00:15:00.000]  就臨到了全人類
[00:15:00.000 --> 00:15:02.000]  我不知道你有沒有問過這個問題
[00:15:02.000 --> 00:15:04.000]  我以前年輕的時候也問過
[00:15:04.000 --> 00:15:06.000]  為什麼人會死亡
[00:15:06.000 --> 00:15:09.000]  因為死亡是一件不make sense的事情
[00:15:09.000 --> 00:15:10.000]  因為有死亡的緣故
[00:15:10.000 --> 00:15:12.000]  人的一生會變得很沒有意義
[00:15:12.000 --> 00:15:14.000]  無論你做多有意義的事情
[00:15:14.000 --> 00:15:15.000]  因為有了死亡
[00:15:15.000 --> 00:15:17.000]  你都覺得一切都變得好短暫
[00:15:17.000 --> 00:15:20.000]  沒有任何一件事情是有長遠價值的
[00:15:20.000 --> 00:15:22.000]  所以死亡本身是不make sense的
[00:15:22.000 --> 00:15:23.000]  聖經也告訴我們
[00:15:23.000 --> 00:15:28.000]  死亡其實根本就不是神原本的設計
[00:15:28.000 --> 00:15:30.000]  神設計不是說一個人出生
[00:15:30.000 --> 00:15:32.000]  最後的結果就是你要死
[00:15:32.000 --> 00:15:33.000]  不是
[00:15:33.000 --> 00:15:36.000]  神的設計是要我們活著
[00:15:36.000 --> 00:15:38.000]  請死亡也想永遠活著
[00:15:38.000 --> 00:15:40.000]  我們這次去河北的時候有參觀
[00:15:40.000 --> 00:15:43.000]  所謂的一個叫老龍頭的地方
[00:15:43.000 --> 00:15:45.000]  那些當地人介紹說
[00:15:45.000 --> 00:15:47.000]  當年說什麼請死亡
[00:15:47.000 --> 00:15:52.000]  他們就在那邊找了那些同男同女
[00:15:52.000 --> 00:15:54.000]  就把他們扔到海裡面
[00:15:54.000 --> 00:15:57.000]  就是為了要尋求長生不老的方法
[00:15:57.000 --> 00:15:59.000]  他想永遠活著
[00:15:59.000 --> 00:16:01.000]  其實這是每個人的一個願望
