
[00:00:00.000 --> 00:00:02.000]  臨近聖誕節的日子
[00:03:05.000 --> 00:03:08.000]  透過神預備工作的事情當中
[00:03:08.000 --> 00:03:10.000]  去明白神做事是怎樣的作風
[00:03:10.000 --> 00:03:12.000]  日本就是去明白
[00:03:12.000 --> 00:03:14.000]  神做事的風格
[00:03:14.000 --> 00:03:16.000]  也同時讓我們學會
[00:03:16.000 --> 00:03:17.000]  我們做基督徒
[00:03:17.000 --> 00:03:18.000]  在今時今日的生活
[00:03:18.000 --> 00:03:22.000]  應該以一種什麼樣的態度去生活
[00:03:22.000 --> 00:03:23.000]  我們做基督徒
[00:03:23.000 --> 00:03:25.000]  應該以什麼樣的態度去生活
[00:03:25.000 --> 00:03:27.000]  剛才大清幫已經讀出了
[00:03:27.000 --> 00:03:29.000]  《路加福音》的第一章
[00:03:29.000 --> 00:03:30.000]  五至二十五節的經文
[00:03:30.000 --> 00:03:31.000]  剛才畢欽讀出了
[00:03:31.000 --> 00:03:33.000]  《路加福音》第一章
[00:03:33.000 --> 00:03:35.000]  五節到二十五節的經文
[00:03:35.000 --> 00:03:37.000]  聖經基本上是談及到
[00:03:37.000 --> 00:03:38.000]  有一個家庭
[00:03:38.000 --> 00:03:40.000]  這裡談到有一個家庭
[00:03:40.000 --> 00:03:42.000]  那個家庭的主人翁
[00:03:42.000 --> 00:03:45.000]  他的名字叫做薩加利亞
[00:03:45.000 --> 00:03:47.000]  這個家庭的主人翁
[00:03:47.000 --> 00:03:49.000]  是名叫薩加利亞
[00:03:49.000 --> 00:03:52.000]  當時正是處於希律統治的時期
[00:03:52.000 --> 00:03:54.000]  是在希律統治時期
[00:03:54.000 --> 00:03:56.000]  希律是什麼人呢
[00:03:56.000 --> 00:03:57.000]  希律是什麼人呢
[00:03:57.000 --> 00:03:59.000]  希律基本上是一個
[00:03:59.000 --> 00:04:03.000]  在當時被以色列人視為狗的一個領袖
[00:04:03.000 --> 00:04:07.000]  希律是被以色列人視為狗的一個領袖
[00:04:07.000 --> 00:04:12.000]  他不是完全是猶太人的血統背景
[00:04:12.000 --> 00:04:14.000]  他不是完全是猶太人的背景
[00:04:14.000 --> 00:04:17.000]  他參加了其他外邦人的族裔
[00:04:17.000 --> 00:04:19.000]  他參加了其他外邦人的族裔
[00:04:19.000 --> 00:04:21.000]  但他被委任成為當時
[00:04:21.000 --> 00:04:24.000]  以色列地巴勒斯坦地的王
[00:04:24.000 --> 00:04:28.000]  他被委任為當時以色列地巴勒斯坦地的王
[00:04:28.000 --> 00:04:30.000]  去管治以色列民
[00:04:30.000 --> 00:04:32.000]  去管治以色列民
[00:04:32.000 --> 00:04:33.000]  好像類似
[00:04:33.000 --> 00:04:40.000]  我們中國以前有一種以異制的管治方式態度
[00:04:40.000 --> 00:04:43.000]  就像中國以前那種以一制一制的管治方式
[00:04:43.000 --> 00:04:46.000]  只不過是在羅馬政府的運作之下
[00:04:46.000 --> 00:04:48.000]  只不過是在羅馬政府的運作之下
[00:04:48.000 --> 00:04:51.000]  免得羅馬政府直接和以色列人衝突
[00:04:51.000 --> 00:04:54.000]  免得羅馬政府直接和以色列人衝突
[00:04:54.000 --> 00:04:59.000]  所以請一些不是完全歸心於以色列人的人
[00:04:59.000 --> 00:05:01.000]  希律來管治以色列民
[00:05:01.000 --> 00:05:06.000]  去請一些不是完全歸心於以色列人的人
[00:05:06.000 --> 00:05:07.000]  來管治以色列民
[00:05:07.000 --> 00:05:09.000]  在這樣的政治環境之下
[00:05:09.000 --> 00:05:11.000]  在這種政治環境之下
[00:05:11.000 --> 00:05:16.000]  有一個祭司的班次叫阿比亞班
[00:05:16.000 --> 00:05:18.000]  有一個班次叫阿比亞班
[00:05:18.000 --> 00:05:23.000]  很多大英姐妹讀到聖經都不會留意到
[00:05:23.000 --> 00:05:26.000]  原來祭司有分班
[00:05:26.000 --> 00:05:29.000]  原來祭司有分班的
[00:05:29.000 --> 00:05:31.000]  阿比亞這個班
[00:05:31.000 --> 00:05:34.000]  其實是當時以色列的祭司制度裏面
[00:05:34.000 --> 00:05:37.000]  其中一個黨系派別
[00:05:37.000 --> 00:05:42.000]  阿比亞班是當時在以色列這個黨派裏面
[00:05:42.000 --> 00:05:43.000]  是一個派別
[00:05:43.000 --> 00:05:45.000]  你會說伊木斯
[00:05:45.000 --> 00:05:51.000]  不是祭司全部歸於亞倫一個黨的派別之下嗎
[00:05:51.000 --> 00:05:53.000]  你可能會問
[00:05:53.000 --> 00:05:57.000]  莫斯難道這個祭司不都是亞倫的後裔嗎
[00:05:57.000 --> 00:06:02.000]  這個你就要對當時的以色列的歷史發展有認識
[00:06:02.000 --> 00:06:06.000]  這就要對當時以色列的歷史發展有認識
[00:06:06.000 --> 00:06:09.000]  在聖殿被毀和重建之後
[00:06:09.000 --> 00:06:11.000]  我們稱這個為第二聖殿時期
[00:06:11.000 --> 00:06:15.000]  直到聖殿被毀被重建的第二聖殿時期
[00:06:15.000 --> 00:06:18.000]  就是秘魯之後再歸回再建的聖殿
[00:06:18.000 --> 00:06:20.000]  秘魯再歸回成為聖殿
[00:06:20.000 --> 00:06:22.000]  在以色列人的歷史裏面
[00:06:22.000 --> 00:06:24.000]  如果你是要做祭司
[00:06:24.000 --> 00:06:26.000]  甚至要做大祭司
[00:06:26.000 --> 00:06:33.000]  這是一份很高利益的工作
[00:06:33.000 --> 00:06:37.000]  就是說當你在做祭司的時候
[00:06:37.000 --> 00:06:41.000]  是一個很高利益的工作
[00:06:41.000 --> 00:06:43.000]  不是每個人都可以做到的
[00:06:43.000 --> 00:06:44.000]  不是每個人都可以做到的
[00:06:44.000 --> 00:06:47.000]  不是每個人或亞倫祭司的後裔都可以做到的
[00:06:47.000 --> 00:06:50.000]  不是任何亞倫的後裔都可以做到的
[00:06:50.000 --> 00:06:56.000]  在以色列聖經先記載原來在這個班子裏面
[00:06:56.000 --> 00:07:00.000]  其中一個投得這個祭司的一個黨派
[00:07:00.000 --> 00:07:13.000]  有一個很公義的義人的祭司叫做撒加尼亞
[00:07:13.000 --> 00:07:15.000]  聖經說他有正統的身份
[00:07:15.000 --> 00:07:18.000]  他妻子是亞倫的後人
[00:07:18.000 --> 00:07:20.000]  她的名字叫伊麗莎白
[00:07:20.000 --> 00:07:23.000]  他們兩人在神的面前都是義人
[00:07:23.000 --> 00:07:28.000]  進行一切主的誡命禮儀
[00:07:28.000 --> 00:07:31.000]  最重要是無可指責
[00:07:31.000 --> 00:07:35.000]  鄧小平,一個這樣的人
[00:07:35.000 --> 00:07:39.000]  但是因為他有背影要做祭司
[00:07:39.000 --> 00:07:42.000]  他都要黏著一個黨派
[00:07:42.000 --> 00:07:48.000]  亞比亞就在裏面
[00:07:48.000 --> 00:07:50.000]  當時在第二聖殿時期
[00:07:50.000 --> 00:07:54.000]  我們講一點歷史
[00:07:54.000 --> 00:07:57.000]  第二聖殿總共有420年的歷史
[00:07:57.000 --> 00:08:01.000]  整個有420年的歷史
[00:08:01.000 --> 00:08:04.000]  在當中超過300個的祭司
[00:08:04.000 --> 00:08:05.000]  曾經做過大祭司
[00:08:05.000 --> 00:08:09.000]  其中有三個義人
[00:08:09.000 --> 00:08:20.000]  其中有三個義人的祭司
[00:08:20.000 --> 00:08:22.000]  其中有三個義人的祭司
[00:08:22.000 --> 00:08:26.000]  他們已經總共當上130年的祭司
[00:08:26.000 --> 00:08:30.000]  他們的三個義人當上130年的祭司
[00:08:30.000 --> 00:08:31.000]  換句話來說
[00:08:31.000 --> 00:08:37.000]  這三個祭司在420年的當中
[00:08:37.000 --> 00:08:39.000]  都已經做了130年
[00:08:39.000 --> 00:08:42.000]  在420年當中已經做了130年
[00:08:42.000 --> 00:08:45.000]  剩下的290年總共有多少個祭司呢?
[00:08:45.000 --> 00:08:48.000]  在290年當中有多少個大祭司呢?
[00:08:48.000 --> 00:08:49.000]  有300個
[00:08:49.000 --> 00:08:51.000]  有300個
[00:08:51.000 --> 00:08:54.000]  你們可以計算一下
[00:08:54.000 --> 00:08:55.000]  你們可以算一下
[00:08:55.000 --> 00:08:57.000]  在290年的歷史裏面
[00:08:57.000 --> 00:08:59.000]  在290年當中
[00:08:59.000 --> 00:09:00.000]  有300個祭司
[00:09:00.000 --> 00:09:02.000]  有300個祭司
[00:09:02.000 --> 00:09:06.000]  每一個祭司做了多久呢?
[00:09:06.000 --> 00:09:07.000]  每一個祭司做了多久呢?
[00:09:07.000 --> 00:09:08.000]  每一個祭司做了多久呢?
[00:09:08.000 --> 00:09:10.000]  平均數
[00:09:10.000 --> 00:09:11.000]  平均數
[00:09:11.000 --> 00:09:12.000]  平均數
[00:09:12.000 --> 00:09:14.000]  290比300除
[00:09:14.000 --> 00:09:15.000]  290比300除
[00:09:15.000 --> 00:09:16.000]  不會多過一年
[00:09:16.000 --> 00:09:17.000]  不會多過一年
[00:09:17.000 --> 00:09:19.000]  其中平均不會超過一年
[00:09:19.000 --> 00:09:20.000]  其中平均不會超過一年
[00:09:20.000 --> 00:09:21.000]  那你就會問
[00:09:21.000 --> 00:09:22.000]  那你就會問
[00:09:22.000 --> 00:09:23.000]  為甚麼會這麼混亂呢?
[00:09:23.000 --> 00:09:24.000]  為甚麼會這麼混亂呢?
[00:09:24.000 --> 00:09:25.000]  為甚麼會這麼混亂呢?
[00:09:25.000 --> 00:09:26.000]  為甚麼會這麼混亂呢?
[00:09:26.000 --> 00:09:30.000]  因為有一個特別的運作
[00:09:30.000 --> 00:09:32.000]  因為有一個特別的運作
[00:09:32.000 --> 00:09:38.000]  當時原來當大祭司被揀選進入那一年
[00:09:38.000 --> 00:09:39.000]  當大祭司被揀選進入那一年
[00:09:39.000 --> 00:09:40.000]  當大祭司被揀選進入那一年
[00:09:40.000 --> 00:09:41.000]  當大祭司被揀選進入那一年
[00:09:41.000 --> 00:09:42.000]  當大祭司被揀選進入那一年
[00:09:42.000 --> 00:09:43.000]  當大祭司被揀選進入那一年
[00:09:43.000 --> 00:09:44.000]  當大祭司被揀選進入那一年
[00:09:44.000 --> 00:09:45.000]  當大祭司被揀選進入那一年
[00:09:45.000 --> 00:09:46.000]  當大祭司被揀選進入那一年
[00:09:46.000 --> 00:09:47.000]  當大祭司被揀選進入那一年
[00:09:47.000 --> 00:09:48.000]  當大祭司被揀選進入那一年
[00:09:48.000 --> 00:09:49.000]  當大祭司被揀選進入那一年
[00:09:49.000 --> 00:09:50.000]  當大祭司被揀選進入那一年
[00:09:50.000 --> 00:10:04.000]  當大祭司被揀選進入那一年
[00:10:04.000 --> 00:10:05.000]  當大祭司被揀選進入那一年
[00:10:05.000 --> 00:10:06.000]  當大祭司被揀選進入那一年
[00:10:06.000 --> 00:10:07.000]  當大祭司被揀選進入那一年
[00:10:07.000 --> 00:10:08.000]  當大祭司被揀選進入那一年
[00:10:08.000 --> 00:10:09.000]  當大祭司被揀選進入那一年
[00:10:09.000 --> 00:10:10.000]  當大祭司被揀選進入那一年
[00:10:10.000 --> 00:10:11.000]  當大祭司被揀選進入那一年
[00:10:11.000 --> 00:10:12.000]  當大祭司被揀選進入那一年
[00:10:12.000 --> 00:10:13.000]  當大祭司被揀選進入那一年
[00:10:13.000 --> 00:10:14.000]  當大祭司被揀選進入那一年
[00:10:14.000 --> 00:10:15.000]  當大祭司被揀選進入那一年
[00:10:15.000 --> 00:10:16.000]  當大祭司被揀選進入那一年
[00:10:16.000 --> 00:10:20.000]  當大祭司被揀選進入那一年
[00:10:20.000 --> 00:10:21.000]  當大祭司被揀選進入那一年
[00:10:21.000 --> 00:10:22.000]  當大祭司被揀選進入那一年
[00:10:22.000 --> 00:10:23.000]  當大祭司被揀選進入那一年
[00:10:23.000 --> 00:10:24.000]  當大祭司被揀選進入那一年
[00:10:24.000 --> 00:10:25.000]  當大祭司被揀選進入那一年
[00:10:25.000 --> 00:10:26.000]  當大祭司被揀選進入那一年
[00:10:26.000 --> 00:10:27.000]  當大祭司被揀選進入那一年
[00:10:27.000 --> 00:10:28.000]  當大祭司被揀選進入那一年
[00:10:28.000 --> 00:10:29.000]  當大祭司被揀選進入那一年
[00:10:29.000 --> 00:10:30.000]  當大祭司被揀選進入那一年
[00:10:30.000 --> 00:10:31.000]  當大祭司被揀選進入那一年
[00:10:31.000 --> 00:10:32.000]  當大祭司被揀選進入那一年
[00:10:32.000 --> 00:10:47.000]  當大祭司被揀選進入那一年
[00:10:47.000 --> 00:10:48.000]  當大祭司被揀選進入那一年
[00:10:48.000 --> 00:10:49.000]  當大祭司被揀選進入那一年
[00:10:49.000 --> 00:10:50.000]  當大祭司被揀選進入那一年
[00:10:50.000 --> 00:10:51.000]  當大祭司被揀選進入那一年
[00:10:51.000 --> 00:10:52.000]  當大祭司被揀選進入那一年
[00:10:52.000 --> 00:10:53.000]  當大祭司被揀選進入那一年
[00:10:53.000 --> 00:10:54.000]  當大祭司被揀選進入那一年
[00:10:54.000 --> 00:10:55.000]  當大祭司被揀選進入那一年
[00:10:55.000 --> 00:10:56.000]  當大祭司被揀選進入那一年
[00:10:56.000 --> 00:10:57.000]  當大祭司被揀選進入那一年
[00:10:57.000 --> 00:10:58.000]  當大祭司被揀選進入那一年
[00:10:58.000 --> 00:10:59.000]  當大祭司被揀選進入那一年
[00:10:59.000 --> 00:11:02.000]  當大祭司被揀選進入那一年
[00:11:02.000 --> 00:11:03.000]  當大祭司被揀選進入那一年
[00:11:03.000 --> 00:11:04.000]  當大祭司被揀選進入那一年
[00:11:04.000 --> 00:11:05.000]  當大祭司被揀選進入那一年
[00:11:05.000 --> 00:11:06.000]  當大祭司被揀選進入那一年
[00:11:06.000 --> 00:11:07.000]  當大祭司被揀選進入那一年
[00:11:07.000 --> 00:11:08.000]  當大祭司被揀選進入那一年
[00:11:08.000 --> 00:11:09.000]  當大祭司被揀選進入那一年
[00:11:09.000 --> 00:11:10.000]  當大祭司被揀選進入那一年
[00:11:10.000 --> 00:11:11.000]  當大祭司被揀選進入那一年
[00:11:11.000 --> 00:11:12.000]  當大祭司被揀選進入那一年
[00:11:12.000 --> 00:11:13.000]  當大祭司被揀選進入那一年
[00:11:13.000 --> 00:11:14.000]  當大祭司被揀選進入那一年
[00:11:14.000 --> 00:11:42.000]  當大祭司被揀選進入那一年
[00:11:42.000 --> 00:11:45.000]  當大祭司被揀選進入那一年
[00:11:45.000 --> 00:11:46.000]  當大祭司被揀選進入那一年
[00:11:46.000 --> 00:11:47.000]  當大祭司被揀選進入那一年
[00:11:47.000 --> 00:11:48.000]  當大祭司被揀選進入那一年
[00:11:48.000 --> 00:11:49.000]  當大祭司被揀選進入那一年
[00:11:49.000 --> 00:11:50.000]  當大祭司被揀選進入那一年
[00:11:50.000 --> 00:11:51.000]  當大祭司被揀選進入那一年
[00:11:51.000 --> 00:11:52.000]  當大祭司被揀選進入那一年
[00:11:52.000 --> 00:11:53.000]  當大祭司被揀選進入那一年
[00:11:53.000 --> 00:11:54.000]  當大祭司被揀選進入那一年
[00:11:54.000 --> 00:11:55.000]  當大祭司被揀選進入那一年
[00:11:55.000 --> 00:11:56.000]  當大祭司被揀選進入那一年
[00:11:56.000 --> 00:11:57.000]  當大祭司被揀選進入那一年
[00:11:57.000 --> 00:12:17.000]  當大祭司被揀選進入那一年
[00:12:17.000 --> 00:12:18.000]  當大祭司被揀選進入那一年
[00:12:18.000 --> 00:12:19.000]  當大祭司被揀選進入那一年
[00:12:19.000 --> 00:12:20.000]  當大祭司被揀選進入那一年
[00:12:20.000 --> 00:12:21.000]  當大祭司被揀選進入那一年
[00:12:21.000 --> 00:12:22.000]  當大祭司被揀選進入那一年
[00:12:22.000 --> 00:12:23.000]  當大祭司被揀選進入那一年
[00:12:23.000 --> 00:12:24.000]  當大祭司被揀選進入那一年
[00:12:24.000 --> 00:12:25.000]  當大祭司被揀選進入那一年
[00:12:25.000 --> 00:12:26.000]  當大祭司被揀選進入那一年
[00:12:26.000 --> 00:12:27.000]  當大祭司被揀選進入那一年
[00:12:27.000 --> 00:12:28.000]  當大祭司被揀選進入那一年
[00:12:28.000 --> 00:12:29.000]  當大祭司被揀選進入那一年
[00:12:29.000 --> 00:12:30.000]  當大祭司被揀選進入那一年
[00:12:30.000 --> 00:12:31.000]  當大祭司被揀選進入那一年
[00:12:31.000 --> 00:12:32.000]  當大祭司被揀選進入那一年
[00:12:32.000 --> 00:12:33.000]  當大祭司被揀選進入那一年
[00:12:33.000 --> 00:12:34.000]  當大祭司被揀選進入那一年
[00:12:34.000 --> 00:12:35.000]  當大祭司被揀選進入那一年
[00:12:35.000 --> 00:12:36.000]  當大祭司被揀選進入那一年
[00:12:36.000 --> 00:12:37.000]  當大祭司被揀選進入那一年
[00:12:37.000 --> 00:12:38.000]  當大祭司被揀選進入那一年
[00:12:38.000 --> 00:12:39.000]  當大祭司被揀選進入那一年
[00:12:39.000 --> 00:12:59.000]  當大祭司被揀選進入那一年
[00:12:59.000 --> 00:13:13.000]  當大祭司被揀選進入那一年
[00:13:13.000 --> 00:13:14.000]  當大祭司被揀選進入那一年
[00:13:14.000 --> 00:13:15.000]  當大祭司被揀選進入那一年
[00:13:15.000 --> 00:13:16.000]  當大祭司被揀選進入那一年
[00:13:16.000 --> 00:13:17.000]  當大祭司被揀選進入那一年
[00:13:17.000 --> 00:13:18.000]  當大祭司被揀選進入那一年
[00:13:18.000 --> 00:13:19.000]  當大祭司被揀選進入那一年
[00:13:19.000 --> 00:13:20.000]  當大祭司被揀選進入那一年
[00:13:20.000 --> 00:13:21.000]  當大祭司被揀選進入那一年
[00:13:21.000 --> 00:13:22.000]  當大祭司被揀選進入那一年
[00:13:22.000 --> 00:13:23.000]  當大祭司被揀選進入那一年
[00:13:23.000 --> 00:13:24.000]  當大祭司被揀選進入那一年
[00:13:24.000 --> 00:13:25.000]  當大祭司被揀選進入那一年
[00:13:25.000 --> 00:13:29.000]  當大祭司被揀選進入那一年
[00:13:29.000 --> 00:13:30.000]  當大祭司被揀選進入那一年
[00:13:30.000 --> 00:13:31.000]  當大祭司被揀選進入那一年
[00:13:31.000 --> 00:13:32.000]  當大祭司被揀選進入那一年
[00:13:32.000 --> 00:13:33.000]  當大祭司被揀選進入那一年
[00:13:33.000 --> 00:13:34.000]  當大祭司被揀選進入那一年
[00:13:34.000 --> 00:13:35.000]  當大祭司被揀選進入那一年
[00:13:35.000 --> 00:13:36.000]  當大祭司被揀選進入那一年
[00:13:36.000 --> 00:13:37.000]  當大祭司被揀選進入那一年
[00:13:37.000 --> 00:13:38.000]  當大祭司被揀選進入那一年
[00:13:38.000 --> 00:13:39.000]  當大祭司被揀選進入那一年
[00:13:39.000 --> 00:13:40.000]  當大祭司被揀選進入那一年
[00:13:40.000 --> 00:13:41.000]  當大祭司被揀選進入那一年
[00:13:41.000 --> 00:14:02.000]  當大祭司被揀選進入那一年
[00:14:02.000 --> 00:14:03.000]  當大祭司被揀選進入那一年
[00:14:03.000 --> 00:14:04.000]  當大祭司被揀選進入那一年
[00:14:04.000 --> 00:14:05.000]  當大祭司被揀選進入那一年
[00:14:05.000 --> 00:14:06.000]  當大祭司被揀選進入那一年
[00:14:06.000 --> 00:14:07.000]  當大祭司被揀選進入那一年
[00:14:07.000 --> 00:14:08.000]  當大祭司被揀選進入那一年
[00:14:08.000 --> 00:14:09.000]  當大祭司被揀選進入那一年
[00:14:09.000 --> 00:14:10.000]  當大祭司被揀選進入那一年
[00:14:10.000 --> 00:14:11.000]  當大祭司被揀選進入那一年
[00:14:11.000 --> 00:14:12.000]  當大祭司被揀選進入那一年
[00:14:12.000 --> 00:14:13.000]  當大祭司被揀選進入那一年
[00:14:13.000 --> 00:14:14.000]  當大祭司被揀選進入那一年
[00:14:14.000 --> 00:14:15.000]  當大祭司被揀選進入那一年
[00:14:15.000 --> 00:14:16.000]  當大祭司被揀選進入那一年
[00:14:16.000 --> 00:14:17.000]  當大祭司被揀選進入那一年
[00:14:17.000 --> 00:14:18.000]  當大祭司被揀選進入那一年
[00:14:18.000 --> 00:14:19.000]  當大祭司被揀選進入那一年
[00:14:19.000 --> 00:14:20.000]  當大祭司被揀選進入那一年
[00:14:20.000 --> 00:14:21.000]  當大祭司被揀選進入那一年
[00:14:21.000 --> 00:14:50.000]  當大祭司被揀選進入那一年
[00:14:51.000 --> 00:15:20.000]  千萬不要誤會,伊麗莎白好像現在的女性那樣,我結了婚,我不生孩子的,她不是不生育啊,中文聖經真的很慘啊,這裡翻譯,是不能生育,如果那本聖經是你的,你可以記下來,不能生育,不是她不肯生啊,所以將來哪個弟兄姊妹在教會,
[00:15:21.000 --> 00:15:50.000]  結了婚,說不肯生啊,就是單得不肯生的那些,生不肯生的,不生得,那沒有講啊,是不是,生得不肯生的,可以生啊,千萬不要用這段聖經啊,是不能生育啊,不是不生育啊,是不能生育,而不是不生育,弟兄姊妹,他們有一個矛盾,他們有一個矛盾,這對夫婦,這對夫婦,異人,異人,在一個這麼複雜,這麼多利益的環境之下,
[00:15:51.000 --> 00:16:18.000]  這麼複雜,這麼多利益的環境之下,而也有祭祀集團利用這樣的宗教去賺取金錢,原來這個祭祀集團利用宗教來賺取金錢,他們心裡面有一個遺憾,他們心裡面有一個遺憾,神就在這一連串這麼複雜的環境之下去運作,神就在這麼一連串的複雜的環境之下去運作,神就要帶領救主來到這個世界裡面,
[00:16:21.000 --> 00:16:32.000]  神就要帶領救主來到這個世界裡面,他首先就是在這件事情上,讓我們看到神是怎樣的態度帶領他的兒子來到這個世界拯救世人。
[00:16:32.000 --> 00:16:37.000]  神就要帶領救主來到這個世界裡面,讓我們看到神是怎樣的態度帶領他的兒子來到這個世界裡面。
[00:16:37.000 --> 00:16:47.000]  聖經記載,這對夫婦被選去做祭祀之後,有一晚撒加利亞就見到異象,從十二節開始。
[00:16:47.000 --> 00:16:59.000]  從十二節開始撒加利亞見到異象,原來那時候是撒加利亞剛剛進去聖殿獻祭的時候,在香壇右邊見到有天使長,叫加巴列在那裡。
