
[00:00:00.000 --> 00:00:02.600]  當我自己看希伯學書的時候
[00:01:37.000 --> 00:01:39.600]  能夠是幫我們去明白
[00:01:39.600 --> 00:01:41.200]  這些不是很認識的
[00:01:41.200 --> 00:01:43.000]  或者不是很了解的經文
[00:01:43.000 --> 00:01:43.800]  上一次我提過
[00:01:43.800 --> 00:01:46.400]  用了這個墨基世德的等次
[00:01:46.400 --> 00:01:47.600]  成為大祭司
[00:01:47.600 --> 00:01:49.600]  這句話出現在《創世紀》
[00:01:49.600 --> 00:01:51.400]  出現在詩篇110篇
[00:01:51.400 --> 00:01:53.600]  去到希伯來書第七章的時候
[00:01:53.600 --> 00:01:55.200]  這個作者就解釋了
[00:01:55.200 --> 00:01:57.400]  這句聖經究竟的意義是什麼
[00:01:57.400 --> 00:01:59.800]  他解釋了究竟這個墨基世德是誰
[00:01:59.800 --> 00:02:01.400]  究竟為什麼耶穌基督
[00:02:01.400 --> 00:02:04.400]  是會超越這個墨基世德
[00:02:04.400 --> 00:02:05.800]  一個清晰的經文
[00:02:05.800 --> 00:02:08.800]  去解釋一些不是很清晰的經文
[00:02:08.800 --> 00:02:11.200]  這些稱之為以經解經
[00:02:11.200 --> 00:02:13.200]  但是有一個原則也都很重要的
[00:02:13.200 --> 00:02:15.000]  我們經常都會提的
[00:02:15.000 --> 00:02:18.600]  我們千萬不要斷章取義
[00:02:18.600 --> 00:02:22.200]  我們很多時候都很容易斷章取義
[00:02:22.200 --> 00:02:23.400]  什麼叫斷章取義呢
[00:02:23.400 --> 00:02:25.200]  就隨便抽一支聖經出來
[00:02:25.200 --> 00:02:26.800]  就說這個就是真理
[00:02:26.800 --> 00:02:29.000]  我們發掘了上文下理
[00:02:29.000 --> 00:02:30.800]  很多時候我們都會的
[00:02:30.800 --> 00:02:32.400]  包括我自己都可能會的
[00:02:32.400 --> 00:02:33.800]  特別我們過去
[00:02:33.800 --> 00:02:35.600]  我們做靈修的時候
[00:02:35.600 --> 00:02:37.600]  我們當然現在我們感謝主
[00:02:37.600 --> 00:02:38.800]  我們有親父時刻
[00:02:38.800 --> 00:02:39.800]  我們有TWA
[00:02:39.800 --> 00:02:40.800]  我不知道大家有沒有做
[00:02:40.800 --> 00:02:41.600]  我不要緊的
[00:02:41.600 --> 00:02:43.200]  我們不會逼大家做的
[00:02:43.200 --> 00:02:44.200]  以前我們都會
[00:02:44.200 --> 00:02:46.200]  哎呀今早讀什麼聖經好
[00:02:46.200 --> 00:02:47.600]  於是就祈禱主啊
[00:02:47.600 --> 00:02:49.400]  我真是希望祢能夠跟我說話
[00:02:49.400 --> 00:02:51.200]  我隨便打一本聖經一紙
[00:02:51.200 --> 00:02:52.600]  隨便讀一句
[00:02:52.600 --> 00:02:53.800]  感謝主
[00:02:53.800 --> 00:02:55.000]  可能上帝會跟你說話
[00:02:55.000 --> 00:02:55.600]  不出奇
[00:02:55.600 --> 00:02:57.000]  我完全不會否定
[00:02:57.000 --> 00:02:58.200]  上帝會這樣做
[00:02:58.200 --> 00:03:00.000]  甚至我們有時候找工作
[00:03:00.000 --> 00:03:01.600]  有三份工作請你
[00:03:01.600 --> 00:03:02.800]  究竟做哪份工作
[00:03:02.800 --> 00:03:04.000]  我們基督徒很好的
[00:03:04.000 --> 00:03:05.400]  我們會祈禱
[00:03:05.400 --> 00:03:07.800]  主啊求你跟我說
[00:03:07.800 --> 00:03:09.600]  哪份工作我應該去
[00:03:09.600 --> 00:03:11.400]  是I還是O還是H
[00:03:11.400 --> 00:03:12.400]  我們不知道
[00:03:12.400 --> 00:03:14.400]  於是都是先祈禱
[00:03:14.400 --> 00:03:16.000]  祈禱完之後打開一本聖經
[00:03:16.000 --> 00:03:17.600]  這次要打開英文聖經
[00:03:17.600 --> 00:03:19.400]  就是有I就去I
[00:03:19.400 --> 00:03:21.600]  有O就去O
[00:03:21.600 --> 00:03:24.600]  甚至我們找配偶
[00:03:24.600 --> 00:03:26.800]  所以為什麼我的名字叫Peter
[00:03:26.800 --> 00:03:28.600]  因為聖經有Peter
[00:03:28.600 --> 00:03:30.200]  所以如果你的名字不是聖經名
[00:03:30.200 --> 00:03:32.000]  快點讀改聖經名
[00:03:32.000 --> 00:03:33.000]  因為我們找配偶的時候
[00:03:33.000 --> 00:03:33.600]  經常都說
[00:03:33.600 --> 00:03:35.600]  究竟主啊將我的配偶叫什麼名
[00:03:35.600 --> 00:03:36.600]  打開Elizabeth
[00:03:36.600 --> 00:03:38.000]  哇感謝主
[00:03:38.000 --> 00:03:41.800]  將我的太太叫Elizabeth
[00:03:41.800 --> 00:03:44.000]  我們有時候會奠章取義
[00:03:44.000 --> 00:03:45.600]  我們會將真理
[00:03:45.600 --> 00:03:48.200]  擺在好像一句聖經就變成真理
[00:03:48.200 --> 00:03:49.600]  甚至以前我也說過
[00:03:49.600 --> 00:03:51.000]  真事來的
[00:03:51.000 --> 00:03:52.200]  有一個年輕牧師
[00:03:52.200 --> 00:03:54.000]  他第一次去主持婚禮
[00:03:54.000 --> 00:03:55.000]  他也不知道要講什麼道
[00:03:55.000 --> 00:03:56.000]  婚禮不知道要講什麼道
[00:03:56.000 --> 00:03:57.400]  於是問一個老牧師
[00:03:57.400 --> 00:03:58.400]  那個牧師就說
[00:03:58.400 --> 00:03:59.600]  很容易而已
[00:03:59.600 --> 00:04:01.200]  整部聖經都是整個說話
[00:04:01.200 --> 00:04:02.200]  對不對
[00:04:02.200 --> 00:04:03.000]  你跟隔壁說整部聖經
[00:04:03.000 --> 00:04:03.800]  是不是整個說話
[00:04:03.800 --> 00:04:04.800]  都是整個說話
[00:04:04.800 --> 00:04:06.000]  到時你不是打開一本聖經
[00:04:06.000 --> 00:04:07.200]  一紙就讀了
[00:04:07.200 --> 00:04:09.000]  反正整本聖經都是整個說話
[00:04:09.000 --> 00:04:11.200]  於是他就聽這個老牧師的話
[00:04:11.200 --> 00:04:12.000]  很信服
[00:04:12.000 --> 00:04:12.800]  去到婚禮
[00:04:12.800 --> 00:04:13.400]  一打開一本聖經
[00:04:13.400 --> 00:04:15.000]  一紙他想都不想
[00:04:15.000 --> 00:04:15.800]  他就讀了
[00:04:15.800 --> 00:04:16.200]  他說
[00:04:16.200 --> 00:04:17.800]  父啊赦免他們吧
[00:04:17.800 --> 00:04:21.800]  因為他們所做的他們不知道
[00:04:21.800 --> 00:04:23.800]  我們很多時候都會
[00:04:23.800 --> 00:04:25.800]  是這樣讀聖經
[00:04:25.800 --> 00:04:26.800]  作者說
[00:04:26.800 --> 00:04:27.800]  我們要小心
[00:04:27.800 --> 00:04:28.800]  老師跟我們說
[00:04:28.800 --> 00:04:29.800]  要小心
[00:04:29.800 --> 00:04:32.200]  我們絕對不可以斷章取義
[00:04:32.200 --> 00:04:34.800]  我們一定要看上文下理
[00:04:34.800 --> 00:04:35.800]  這個希伯來書的作者
[00:04:35.800 --> 00:04:37.200]  精彩的地方在哪裡
[00:04:37.200 --> 00:04:38.600]  他說精彩的地方
[00:04:38.600 --> 00:04:41.600]  他不單止教我們去看聖經
[00:04:41.600 --> 00:04:44.400]  教我們去看釋經的原則
[00:04:44.400 --> 00:04:45.600]  以經解經
[00:04:45.600 --> 00:04:48.600]  甚至教我們看上下文
[00:04:48.600 --> 00:04:50.000]  所以在第八章的時候
[00:04:50.000 --> 00:04:51.600]  第一節和第二節
[00:04:51.600 --> 00:04:53.600]  其實它是一個轉接
[00:04:53.600 --> 00:04:55.600]  當他去到第八章第一節第二節
[00:04:55.600 --> 00:04:56.200]  是一個轉接
[00:04:56.200 --> 00:04:57.200]  轉接就是
[00:04:57.200 --> 00:04:59.600]  承上接下的一個轉接
[00:04:59.600 --> 00:05:02.600]  他回到前面第七章
[00:05:02.600 --> 00:05:03.600]  說回前面第七章
[00:05:03.600 --> 00:05:05.600]  於是他一開始就這樣說
[00:05:05.600 --> 00:05:06.600]  一開始就說
[00:05:06.600 --> 00:05:08.800]  我們所說的事
[00:05:08.800 --> 00:05:11.200]  其中第一要緊的
[00:05:11.200 --> 00:05:15.000]  就是我們有這樣的大祭司
[00:05:15.000 --> 00:05:16.400]  他一開始就說
[00:05:16.400 --> 00:05:18.600]  記得我之前說什麼
[00:05:18.600 --> 00:05:19.800]  第一要緊的
[00:05:19.800 --> 00:05:22.400]  第一要緊這個字的原文意思就是重點
[00:05:22.400 --> 00:05:23.400]  他說你知不知道
[00:05:23.400 --> 00:05:24.600]  我的重點
[00:05:24.600 --> 00:05:27.400]  我上一次第七章所說的重點是什麼
[00:05:27.400 --> 00:05:30.400]  重點就是我們有一個這樣的大祭司
[00:05:30.400 --> 00:05:31.600]  這個就是耶穌基督
[00:05:31.600 --> 00:05:34.400]  一個超越舊約阿倫等次的大祭司
[00:05:34.400 --> 00:05:37.400]  超越默基西德的這個大祭司
[00:05:37.400 --> 00:05:38.400]  這個耶穌基督
[00:05:38.400 --> 00:05:40.400]  他說他不單止停在這裡
[00:05:40.400 --> 00:05:41.400]  他再加一句
[00:05:41.400 --> 00:05:44.400]  再加一句就引用了詩篇110篇第一節
[00:05:44.400 --> 00:05:45.800]  他聖經挺熟悉的
[00:05:45.800 --> 00:05:48.800]  他說第一的重點
[00:05:48.800 --> 00:05:55.800]  就是這個大祭司已經坐在天上至大者寶座的右邊
[00:05:55.800 --> 00:05:56.800]  他再加一句
[00:05:56.800 --> 00:06:00.800]  當然這句聖經在希伯來書那邊不是第一次出現
[00:06:00.800 --> 00:06:02.800]  前面第一章出現過兩次
[00:06:02.800 --> 00:06:04.800]  一次暗示一次明示出現過兩次
[00:06:04.800 --> 00:06:06.800]  這裡是第三次出現
[00:06:06.800 --> 00:06:08.800]  為什麼這個作者去到這裡
[00:06:08.800 --> 00:06:12.800]  忽然之間又引用詩篇110篇的第一節
[00:06:12.800 --> 00:06:14.800]  就是因為他跟我們說
[00:06:14.800 --> 00:06:17.800]  他說這個大祭司這個耶穌基督
[00:06:17.800 --> 00:06:21.800]  他不單止在地上工作
[00:06:21.800 --> 00:06:24.800]  我們很多時候說耶穌基督在地上工作三年
[00:06:24.800 --> 00:06:26.800]  就好像停了
[00:06:26.800 --> 00:06:28.800]  耶穌基督的工作還沒完
[00:06:28.800 --> 00:06:34.800]  耶穌基督現在仍然在天上坐在神的那裡
[00:06:34.800 --> 00:06:35.800]  右邊
[00:06:35.800 --> 00:06:36.800]  他意思就是說
[00:06:36.800 --> 00:06:40.800]  今天我們的耶穌基督不是只是做三年事就下班
[00:06:40.800 --> 00:06:42.800]  他今天仍然在做事
[00:06:42.800 --> 00:06:43.800]  上一節已經說了
[00:06:43.800 --> 00:06:45.800]  他仍然在為我們什麼
[00:06:45.800 --> 00:06:47.800]  記不記得
[00:06:47.800 --> 00:06:48.800]  祈禱啊
[00:06:48.800 --> 00:06:50.800]  你跟鄰居說要記得
[00:06:50.800 --> 00:06:51.800]  我們在祈禱
[00:06:51.800 --> 00:06:54.800]  你說我們有沒有感恩
[00:06:54.800 --> 00:06:55.800]  我們是誰啊
[00:06:55.800 --> 00:06:57.800]  耶穌基督仍然在為我們祈禱
[00:06:57.800 --> 00:06:58.800]  祂在天上
[00:06:58.800 --> 00:06:59.800]  祂在哪裡呢
[00:06:59.800 --> 00:07:00.800]  第二節他就解釋了
[00:07:00.800 --> 00:07:01.800]  他就說
[00:07:01.800 --> 00:07:04.800]  在聖所就是真將臥裡
[00:07:04.800 --> 00:07:05.800]  作執事
[00:07:05.800 --> 00:07:08.800]  這將臥是主所知的不是人所知的
[00:07:08.800 --> 00:07:09.800]  他就開始解釋
[00:07:09.800 --> 00:07:11.800]  耶穌基督在天上
[00:07:11.800 --> 00:07:13.800]  在聖所裡
[00:07:13.800 --> 00:07:15.800]  仍然在做侍奉
[00:07:15.800 --> 00:07:16.800]  而這個聖所
[00:07:16.800 --> 00:07:17.800]  這個天上的聖所
[00:07:17.800 --> 00:07:18.800]  不是人所做的
[00:07:18.800 --> 00:07:23.800]  是神親自主自己所做的聖所
[00:07:23.800 --> 00:07:24.800]  很多解經家就說
[00:07:24.800 --> 00:07:27.800]  究竟聖所和真將臥有什麼分別呢
[00:07:27.800 --> 00:07:28.800]  有人說聖所和真將臥
[00:07:28.800 --> 00:07:31.800]  可能是指舊約的聖所和至聖所
[00:07:31.800 --> 00:07:33.800]  所以就有兩個名詞
[00:07:33.800 --> 00:07:34.800]  但我也明白
[00:07:34.800 --> 00:07:36.800]  耶穌基督在十字架上的時候
[00:07:36.800 --> 00:07:38.800]  已經是將聖所和至聖所
[00:07:38.800 --> 00:07:40.800]  也都是重合
[00:07:40.800 --> 00:07:42.800]  已經沒有了那個帳幕
[00:07:42.800 --> 00:07:43.800]  你知道有些解經家就說
[00:07:43.800 --> 00:07:44.800]  不是
[00:07:44.800 --> 00:07:45.800]  不過只是兩個名稱
[00:07:45.800 --> 00:07:47.800]  是指那個地方
[00:07:47.800 --> 00:07:50.800]  姑勿論是兩個地方也好
[00:07:50.800 --> 00:07:51.800]  一個地方也好
[00:07:51.800 --> 00:07:52.800]  我覺得不重要
[00:07:52.800 --> 00:07:53.800]  重要的就是
[00:07:53.800 --> 00:07:56.800]  耶穌基督今天在天上
[00:07:56.800 --> 00:07:58.800]  仍然在做事
[00:07:58.800 --> 00:08:00.800]  耶穌基督不是
[00:08:00.800 --> 00:08:02.800]  只是做三件事就收工
[00:08:02.800 --> 00:08:05.800]  他在天上仍然在做事
[00:08:05.800 --> 00:08:08.800]  然後由第三節去到第十三節
[00:08:08.800 --> 00:08:09.800]  這個作者
[00:08:09.800 --> 00:08:10.800]  希伯來書的作者
[00:08:10.800 --> 00:08:12.800]  不單止教我們神學
[00:08:12.800 --> 00:08:15.800]  不單止教我們識經
[00:08:15.800 --> 00:08:18.800]  甚至教我們講道
[00:08:18.800 --> 00:08:21.800]  因為第三節去到十三節
[00:08:21.800 --> 00:08:23.800]  是一篇很精彩
[00:08:23.800 --> 00:08:27.800]  也是很正規的一篇道
[00:08:27.800 --> 00:08:28.800]  而這篇道
[00:08:28.800 --> 00:08:31.800]  就是今天我作為牧師
[00:08:31.800 --> 00:08:33.800]  我要很坦白和大家說
[00:08:33.800 --> 00:08:34.800]  因為過去一個星期我很忙
[00:08:34.800 --> 00:08:36.800]  所以我沒有預備講道
[00:08:36.800 --> 00:08:37.800]  我今天只是複述
[00:08:37.800 --> 00:08:39.800]  這個希伯來書的作者
[00:08:39.800 --> 00:08:40.800]  這篇道
[00:08:40.800 --> 00:08:43.800]  如果你們不明白就不關我的事
[00:08:43.800 --> 00:08:44.800]  就關他事
[00:08:44.800 --> 00:08:46.800]  你跟隔壁說不明白就不關我的事
[00:08:46.800 --> 00:08:47.800]  我今天只是複述
[00:08:47.800 --> 00:08:49.800]  這個希伯來書的作者
[00:08:49.800 --> 00:08:53.800]  講了一篇很精彩的道
[00:08:53.800 --> 00:08:57.800]  這篇道的名字叫近美之約
[00:08:57.800 --> 00:08:59.800]  所以我這篇道的名字又叫
[00:08:59.800 --> 00:09:00.800]  近美之約
[00:09:00.800 --> 00:09:01.800]  我抄襲他的
[00:09:01.800 --> 00:09:02.800]  所以我要公開
[00:09:02.800 --> 00:09:04.800]  我有一個筆記我是抄襲他的
[00:09:04.800 --> 00:09:06.800]  我抄襲希伯來書的作者
[00:09:06.800 --> 00:09:07.800]  近美之約
[00:09:07.800 --> 00:09:10.800]  不過他用的經文
[00:09:10.800 --> 00:09:13.800]  是舊約的耶利米書
[00:09:13.800 --> 00:09:14.800]  三十一章
[00:09:14.800 --> 00:09:17.800]  由三十一節去到三十四節
[00:09:17.800 --> 00:09:19.800]  因為他那時沒有新約聖經
[00:09:19.800 --> 00:09:20.800]  他只有舊約聖經
[00:09:20.800 --> 00:09:21.800]  而我的經文
[00:09:21.800 --> 00:09:24.800]  就是希伯來書第八章
[00:09:24.800 --> 00:09:27.800]  同樣我們講道學
[00:09:27.800 --> 00:09:28.800]  我們以前
[00:09:28.800 --> 00:09:30.800]  我不知道現在新的神學院
[00:09:30.800 --> 00:09:33.800]  以前我們的神學院教我們講道
[00:09:33.800 --> 00:09:36.800]  最重要有三大部份
[00:09:36.800 --> 00:09:38.800]  第一部份就是引言
[00:09:38.800 --> 00:09:40.800]  introduction
[00:09:40.800 --> 00:09:43.800]  每篇講道都要有一個introduction
[00:09:43.800 --> 00:09:44.800]  一個引言
[00:09:44.800 --> 00:09:47.800]  這個引言其實是吸引會眾
[00:09:47.800 --> 00:09:52.800]  聽第二部份的內容
[00:09:52.800 --> 00:09:54.800]  重要的內容
[00:09:54.800 --> 00:09:55.800]  通常我們那個年代
[00:09:55.800 --> 00:09:57.800]  教我們講道的老師
[00:09:57.800 --> 00:09:58.800]  永遠都教我們
[00:09:58.800 --> 00:09:59.800]  三點就夠了
[00:09:59.800 --> 00:10:01.800]  所謂three points sermon
[00:10:01.800 --> 00:10:02.800]  三點就夠了
[00:10:02.800 --> 00:10:04.800]  所以我過去講道
[00:10:04.800 --> 00:10:06.800]  多數都是三點
[00:10:06.800 --> 00:10:09.800]  偶爾有五點是bonus
[00:10:09.800 --> 00:10:10.800]  多數是三點
[00:10:10.800 --> 00:10:12.800]  因為以前老師教過
[00:10:12.800 --> 00:10:13.800]  三點就夠了
[00:10:13.800 --> 00:10:14.800]  於是我就很信服
[00:10:14.800 --> 00:10:15.800]  人家說三點
[00:10:15.800 --> 00:10:16.800]  我是三點
[00:10:16.800 --> 00:10:19.800]  這個作者亦都是三點
[00:10:19.800 --> 00:10:21.800]  他的內容裏面就有三點
[00:10:21.800 --> 00:10:22.800]  去到結尾
[00:10:22.800 --> 00:10:24.800]  一定有一個結論
[00:10:24.800 --> 00:10:26.800]  稱之為conclusion
[00:10:26.800 --> 00:10:27.800]  因為conclusion就是
[00:10:27.800 --> 00:10:30.800]  幫我們去整合我們前面所聽的
[00:10:30.800 --> 00:10:32.800]  究竟有什麼東西
[00:10:32.800 --> 00:10:33.800]  我們可以抓住
[00:10:33.800 --> 00:10:35.800]  上帝覺得是最重要的
[00:10:35.800 --> 00:10:36.800]  要我們抓住
[00:10:36.800 --> 00:10:37.800]  能夠回到家
[00:10:37.800 --> 00:10:39.800]  我們可以去實踐
[00:10:39.800 --> 00:10:41.800]  今天我們所聽的道
[00:10:41.800 --> 00:10:43.800]  第一次會
[00:10:43.800 --> 00:10:45.800]  這個希伯學書的作者
[00:10:45.800 --> 00:10:48.800]  就真是有引言
[00:10:48.800 --> 00:10:50.800]  真是有content三點
[00:10:50.800 --> 00:10:52.800]  真是有結論
[00:10:52.800 --> 00:10:53.800]  所以我不是騙大家
[00:10:53.800 --> 00:10:56.800]  我真是在講這個希伯學書作者
[00:10:56.800 --> 00:10:59.800]  講一篇很精彩的道
[00:10:59.800 --> 00:11:01.800]  當然我有做事的
[00:11:01.800 --> 00:11:02.800]  放心大家
[00:11:02.800 --> 00:11:03.800]  不要以為我沒有做事
[00:11:03.800 --> 00:11:04.800]  我有做事的
[00:11:04.800 --> 00:11:05.800]  因為我都覺得
[00:11:05.800 --> 00:11:07.800]  他那篇道解釋得未夠清楚
[00:11:07.800 --> 00:11:08.800]  所以我加多少少東西
[00:11:08.800 --> 00:11:10.800]  希望大家更加清楚
[00:11:10.800 --> 00:11:12.800]  因為舊約的人一聽他就清楚
[00:11:12.800 --> 00:11:13.800]  今天我們未必清楚他講什麼
[00:11:13.800 --> 00:11:15.800]  我會加多少少
[00:11:15.800 --> 00:11:19.800]  我現在還是在講引言
[00:11:19.800 --> 00:11:20.800]  都未開始
[00:11:20.800 --> 00:11:22.800]  都未開始講content
[00:11:22.800 --> 00:11:24.800]  我仍然都是introduction
[00:11:24.800 --> 00:11:26.800]  這個作者的introduction
[00:11:26.800 --> 00:11:29.800]  就由第三節到第七節
[00:11:29.800 --> 00:11:32.800]  我們先讀一讀三節到六節
[00:11:32.800 --> 00:11:34.800]  我們一起在powerpoint上讀一讀
[00:11:34.800 --> 00:11:35.800]  準備一二三
[00:11:35.800 --> 00:11:36.800]  凡大祭司的
[00:11:36.800 --> 00:11:39.800]  都是為獻禮物和祭物設立的
[00:11:39.800 --> 00:11:44.800]  所以這位大祭司也必須有所獻的
[00:11:44.800 --> 00:11:47.800]  他若必不得為祭司
[00:11:47.800 --> 00:11:51.800]  因為已經有照律法獻禮物的祭司
[00:11:51.800 --> 00:11:56.800]  他們供奉的是本是天上使的形狀和影像
[00:11:56.800 --> 00:12:00.800]  正如摩西將要做帳幕的時候
[00:12:00.800 --> 00:12:02.800]  夢神警誡他說
[00:12:02.800 --> 00:12:03.800]  你要謹慎
[00:12:03.800 --> 00:12:05.800]  作各樣的物件
[00:12:05.800 --> 00:12:10.800]  都要照著在山上指示你的樣式
[00:12:10.800 --> 00:12:14.800]  如今耶穌所得的職任是更美的
[00:12:14.800 --> 00:12:17.800]  正如他作更美之約的忠報
[00:12:17.800 --> 00:12:21.800]  這約原是憑更美之應許納約
[00:12:21.800 --> 00:12:25.800]  這位作者的引義就回到舊約
[00:12:25.800 --> 00:12:26.800]  舊約的祭司
[00:12:26.800 --> 00:12:28.800]  每次去到聖所也好
[00:12:28.800 --> 00:12:29.800]  使節也好
[00:12:29.800 --> 00:12:31.800]  他一定要獻祭
[00:12:31.800 --> 00:12:32.800]  一定要有東西獻
[00:12:32.800 --> 00:12:33.800]  但他就跟著說
[00:12:33.800 --> 00:12:36.800]  如果耶穌基督按照舊約的法底下
[00:12:36.800 --> 00:12:40.800]  根本耶穌基督做不到祭司
[00:12:40.800 --> 00:12:42.800]  因為祂是屬於猶大支柏的人
[00:12:42.800 --> 00:12:45.800]  而祭司是屬於利美支柏的人
[00:12:45.800 --> 00:12:49.800]  是上帝按照利美支柏命令他們做祭司
[00:12:49.800 --> 00:12:52.800]  所以他說如果按照地上的律法
[00:12:52.800 --> 00:12:55.800]  耶穌基督根本做不到祭司
[00:12:55.800 --> 00:12:56.800]  不過上一次我們說了
[00:12:56.800 --> 00:12:58.800]  耶穌基督才能成為大祭司
[00:12:58.800 --> 00:13:00.800]  是因為默基世德的等次
[00:13:00.800 --> 00:13:03.800]  我不會再重複上一次的編導
[00:13:03.800 --> 00:13:04.800]  但去到第五節
[00:13:04.800 --> 00:13:06.800]  他就說他們供奉的事
[00:13:06.800 --> 00:13:09.800]  就是一班祭司在地上所做的事
[00:13:09.800 --> 00:13:14.800]  本是天上的形狀和影像
[00:13:14.800 --> 00:13:16.800]  原來在地上做的事
[00:13:16.800 --> 00:13:20.800]  是在天上的東西的形象和景象
[00:13:20.800 --> 00:13:23.800]  即是一個影子
[00:13:23.800 --> 00:13:25.800]  舊約是一個影子
[00:13:25.800 --> 00:13:27.800]  新約是一個本體
[00:13:27.800 --> 00:13:30.800]  他開始說舊約只是一個影子
[00:13:30.800 --> 00:13:31.800]  是一個影像
[00:13:31.800 --> 00:13:33.800]  然後他說摩西很厲害
[00:13:33.800 --> 00:13:37.800]  他說在山上領受了上帝的說話
[00:13:37.800 --> 00:13:42.800]  將上帝跟他說怎樣做的會望
[00:13:42.800 --> 00:13:44.800]  當他下山之後
[00:13:44.800 --> 00:13:46.800]  他就可以照祝這個神話
[00:13:46.800 --> 00:13:48.800]  你不能夠不照祝
[00:13:48.800 --> 00:13:50.800]  每一尺每一寸
[00:13:50.800 --> 00:13:52.800]  多少袖你都要照祝
[00:13:52.800 --> 00:13:54.800]  我真的很服這個摩西
[00:13:54.800 --> 00:13:57.800]  摩西的記憶力厲害嗎
[00:13:57.800 --> 00:13:58.800]  你覺得記憶力厲害嗎
[00:13:58.800 --> 00:13:59.800]  你讀十次
[00:13:59.800 --> 00:14:00.800]  你未記十次春夏裘記
[00:14:00.800 --> 00:14:02.800]  你都不知道那個帳幕怎樣做
[00:14:02.800 --> 00:14:03.800]  即是多大
[00:14:03.800 --> 00:14:06.800]  當時肯定沒有這個東西
[00:14:06.800 --> 00:14:07.800]  他不會貼了
[00:14:07.800 --> 00:14:08.800]  你常常說話
[00:14:08.800 --> 00:14:09.800]  貼了你說了下去
[00:14:09.800 --> 00:14:10.800]  照做的
[00:14:10.800 --> 00:14:11.800]  肯定沒有這個東西
[00:14:11.800 --> 00:14:12.800]  肯定連筆都沒有
[00:14:12.800 --> 00:14:13.800]  所謂沒有現在的筆
[00:14:13.800 --> 00:14:15.800]  沒有現在的notebook這麼小
[00:14:15.800 --> 00:14:17.800]  他拿著那塊板還要下來
[00:14:17.800 --> 00:14:20.800]  他不可能知道
[00:14:20.800 --> 00:14:22.800]  神跟他說這麼細微的事
[00:14:22.800 --> 00:14:23.800]  真是厲害
[00:14:23.800 --> 00:14:24.800]  這個摩西
[00:14:24.800 --> 00:14:25.800]  我去過新亞山
[00:14:25.800 --> 00:14:26.800]  不過不知道是真是假
[00:14:26.800 --> 00:14:28.800]  我走到上面已經半條人命沒了
[00:14:28.800 --> 00:14:30.800]  還要走到第二條路
[00:14:30.800 --> 00:14:33.800]  還要拿著那塊板下來
[00:14:33.800 --> 00:14:35.800]  很厲害
[00:14:35.800 --> 00:14:37.800]  大家將它做了
[00:14:37.800 --> 00:14:41.800]  但是上帝說這個帳幕
[00:14:41.800 --> 00:14:43.800]  地上的回眸
