
[00:00:00.000 --> 00:00:02.840]  讓我們同心的 一同的去禱告
[00:05:56.120 --> 00:05:58.120]  白晝已經漸漸近了
[00:05:58.120 --> 00:06:00.120]  你們應該睡醒了
[00:06:00.120 --> 00:06:02.120]  天光了
[00:06:02.120 --> 00:06:04.120]  是睡醒的時候了
[00:06:04.120 --> 00:06:06.120]  黑夜已深
[00:06:06.120 --> 00:06:08.120]  白晝將近
[00:06:08.120 --> 00:06:10.120]  什麼是黑夜已深
[00:06:10.120 --> 00:06:12.120]  白晝將近呢
[00:06:12.120 --> 00:06:14.120]  其實這裏
[00:06:14.120 --> 00:06:16.120]  大家去看的時候
[00:06:16.120 --> 00:06:18.120]  這裏所說到
[00:06:18.120 --> 00:06:22.120]  第十一節這裏說到
[00:06:22.120 --> 00:06:25.120]  你們知道現今就是該睡醒的時候
[00:06:25.120 --> 00:06:27.120]  因為我們得救
[00:06:27.120 --> 00:06:31.120]  現今比初醒的時候更近了
[00:06:31.120 --> 00:06:33.120]  這裏所說的是
[00:06:33.120 --> 00:06:35.120]  主耶穌再回來
[00:06:35.120 --> 00:06:38.120]  讓我們可以被祂接回去
[00:06:38.120 --> 00:06:42.120]  讓我們有一個新的開始
[00:06:42.120 --> 00:06:44.120]  新的國度的降臨
[00:06:44.120 --> 00:06:46.120]  新天新地降臨
[00:06:46.120 --> 00:06:48.120]  讓我們有一個新的身體
[00:06:48.120 --> 00:06:49.120]  主耶穌來到的時候
[00:06:49.120 --> 00:06:51.120]  帶給我們一個新的展望
[00:06:51.120 --> 00:06:52.120]  新的生命
[00:06:52.120 --> 00:06:54.120]  主再來
[00:06:54.120 --> 00:06:57.120]  現在是說主會再回來
[00:06:57.120 --> 00:07:00.120]  讓整個的救贖
[00:07:00.120 --> 00:07:02.120]  讓整個的拯救
[00:07:02.120 --> 00:07:04.120]  去到一個完全的地步
[00:07:04.120 --> 00:07:05.120]  完全得救
[00:07:05.120 --> 00:07:07.120]  完全拯救的那個時間
[00:07:07.120 --> 00:07:09.120]  主必再來
[00:07:09.120 --> 00:07:10.120]  我相信其實
[00:07:10.120 --> 00:07:13.120]  我們如果上教會一段時間
[00:07:13.120 --> 00:07:15.120]  我想勵必都聽過
[00:07:15.120 --> 00:07:17.120]  主一定會再回來
[00:07:17.120 --> 00:07:21.120]  主不單止在二千年前
[00:07:21.120 --> 00:07:24.120]  在十字架上成就了救贖
[00:07:24.120 --> 00:07:26.120]  祂說得很清楚
[00:07:26.120 --> 00:07:27.120]  我怎樣去
[00:07:27.120 --> 00:07:30.120]  我將會再回來
[00:07:30.120 --> 00:07:33.120]  必然會再回來來接我們
[00:07:33.120 --> 00:07:35.120]  這些說話
[00:07:35.120 --> 00:07:36.120]  我們都聽過很多
[00:07:36.120 --> 00:07:39.120]  所以基督徒是帶著這個盼望
[00:07:39.120 --> 00:07:41.120]  這樣來到生活的
[00:07:41.120 --> 00:07:42.120]  但是
[00:07:42.120 --> 00:07:45.120]  你和我無論聽多少次都好
[00:07:45.120 --> 00:07:48.120]  主再回來
[00:07:48.120 --> 00:07:50.120]  我們信不信的呢?
[00:07:50.120 --> 00:07:52.120]  我們是不是真的信一個
[00:07:52.120 --> 00:07:53.120]  主這個應許
[00:07:53.120 --> 00:07:54.120]  祂說祂會回來
[00:07:54.120 --> 00:07:57.120]  祂真的會回來的呢?
[00:07:57.120 --> 00:07:59.120]  你不要覺得很出奇
[00:07:59.120 --> 00:08:02.120]  我認識有不少的基督徒
[00:08:02.120 --> 00:08:05.120]  雖然是很熟悉聖經裡面所說的
[00:08:05.120 --> 00:08:08.120]  主的這個應許一定會再回來
[00:08:08.120 --> 00:08:10.120]  但是很可惜
[00:08:10.120 --> 00:08:13.120]  原來不是很多的基督徒真的相信
[00:08:13.120 --> 00:08:14.120]  他只是看基督教
[00:08:14.120 --> 00:08:16.120]  只不過是一個信仰
[00:08:16.120 --> 00:08:18.120]  是帶給人希望的一個信仰
[00:08:18.120 --> 00:08:19.120]  很有這份的
[00:08:19.120 --> 00:08:21.120]  希望有這份的動力
[00:08:21.120 --> 00:08:24.120]  可以繼續在動盪的社會裡面生活
[00:08:24.120 --> 00:08:26.120]  所以這段時間
[00:08:26.120 --> 00:08:28.120]  差不多很多的教會
[00:08:28.120 --> 00:08:30.120]  那些聖誕報道會
[00:08:30.120 --> 00:08:33.120]  是不安做這個主題
[00:08:33.120 --> 00:08:34.120]  就是因為
[00:08:34.120 --> 00:08:36.120]  能夠可以主再回來
[00:08:36.120 --> 00:08:39.120]  會帶給我們有這種的盼望
[00:08:39.120 --> 00:08:42.120]  但是純粹只不過是一個盼望
[00:08:42.120 --> 00:08:45.120]  但是是不是真的會實現、實踐呢?
[00:08:45.120 --> 00:08:46.120]  不知道
[00:08:46.120 --> 00:08:48.120]  甚至乎有很多的基督徒
[00:08:48.120 --> 00:08:49.120]  根本都不
[00:08:49.120 --> 00:08:50.120]  問心那句
[00:08:50.120 --> 00:08:52.120]  都不相信
[00:08:52.120 --> 00:08:54.120]  主是真的會再回來
[00:08:54.120 --> 00:08:56.120]  兄弟姐妹
[00:08:56.120 --> 00:08:58.120]  當我們知道
[00:08:58.120 --> 00:09:00.120]  當保羅這裡所講到
[00:09:00.120 --> 00:09:02.120]  主會再回來
[00:09:02.120 --> 00:09:05.120]  那個得救的日子越來越近了
[00:09:05.120 --> 00:09:08.120]  我們信不信呢?
[00:09:08.120 --> 00:09:09.120]  問一下我們自己
[00:09:09.120 --> 00:09:11.120]  我們信不信呢?
[00:09:11.120 --> 00:09:12.120]  又或者
[00:09:12.120 --> 00:09:15.120]  用另一個角度去看
[00:09:15.120 --> 00:09:18.120]  我們又想不想主再回來呢?
[00:09:18.120 --> 00:09:21.120]  我們想不想主再回來呢?
[00:09:21.120 --> 00:09:22.120]  有些人說
[00:09:22.120 --> 00:09:23.120]  我現在都很幸福啊
[00:09:23.120 --> 00:09:25.120]  我的生活都是很安逸啊
[00:09:25.120 --> 00:09:28.120]  我現在所有的事情都很順利啊
[00:09:28.120 --> 00:09:30.120]  主你回來也好
[00:09:30.120 --> 00:09:31.120]  不回來也好
[00:09:31.120 --> 00:09:32.120]  都沒什麼所謂
[00:09:32.120 --> 00:09:33.120]  其實說真的
[00:09:33.120 --> 00:09:35.120]  可能你還是最好不要回來
[00:09:35.120 --> 00:09:36.120]  因為你回來
[00:09:36.120 --> 00:09:39.120]  可能會搞亂我現在的生活
[00:09:39.120 --> 00:09:40.120]  或者我現在
[00:09:40.120 --> 00:09:43.120]  接下來可能都在想要結婚
[00:09:43.120 --> 00:09:46.120]  如果我接下來在想要結婚的時候
[00:09:46.120 --> 00:09:49.120]  如果我真的一直在教堂裡面
[00:09:49.120 --> 00:09:50.120]  看著後面的時候
[00:09:50.120 --> 00:09:53.120]  在等著新娘步入禮堂
[00:09:53.120 --> 00:09:55.120]  最興奮的時候
[00:09:55.120 --> 00:09:56.120]  突然間那一刻
[00:09:56.120 --> 00:09:59.120]  你那時候回來怎麼辦呢?
[00:09:59.120 --> 00:10:00.120]  我還沒結婚
[00:10:00.120 --> 00:10:01.120]  我等了這麼久
[00:10:01.120 --> 00:10:02.120]  佈置了這麼久
[00:10:02.120 --> 00:10:04.120]  我搞了這麼久這個婚禮
[00:10:04.120 --> 00:10:05.120]  你那時候回來
[00:10:05.120 --> 00:10:06.120]  不要開玩笑
[00:10:06.120 --> 00:10:09.120]  不要玩了
[00:10:09.120 --> 00:10:11.120]  兄弟姐妹
[00:10:11.120 --> 00:10:13.120]  我們會不會
[00:10:13.120 --> 00:10:17.120]  都未必真的這麼想主再回來呢?
[00:10:17.120 --> 00:10:20.120]  如果你們看回新約聖經裡面
[00:10:20.120 --> 00:10:22.120]  當時那些信徒
[00:10:22.120 --> 00:10:24.120]  每一次走過來
[00:10:24.120 --> 00:10:29.120]  彼此擁抱問安的時候
[00:10:29.120 --> 00:10:31.120]  通常會說一句話
[00:10:31.120 --> 00:10:34.120]  大家知不知道說什麼?
[00:10:34.120 --> 00:10:37.120]  主必再來
[00:10:37.120 --> 00:10:38.120]  通常他們
[00:10:38.120 --> 00:10:40.120]  即是大家很久沒見也好
[00:10:40.120 --> 00:10:42.120]  每一次回來聚會的時候
[00:10:42.120 --> 00:10:43.120]  見到面的時候
[00:10:43.120 --> 00:10:45.120]  我們可能就慣常握握手
[00:10:45.120 --> 00:10:46.120]  真的很開心
[00:10:46.120 --> 00:10:47.120]  我再見了
[00:10:47.120 --> 00:10:48.120]  他們不是
[00:10:48.120 --> 00:10:49.120]  他們一走過來
[00:10:49.120 --> 00:10:50.120]  一擁抱完之後
[00:10:50.120 --> 00:10:52.120]  主必再來
[00:10:52.120 --> 00:10:53.120]  其實在舊約
[00:10:53.120 --> 00:10:55.120]  在新約的時代
[00:10:55.120 --> 00:10:58.120]  寫羅馬書的時代的時候
[00:10:58.120 --> 00:11:00.120]  那些信徒走在一起的時候
[00:11:00.120 --> 00:11:02.120]  大家互相提醒
[00:11:02.120 --> 00:11:05.120]  互相都有安慰的說話
[00:11:05.120 --> 00:11:07.120]  有祝福的說話
[00:11:07.120 --> 00:11:09.120]  主一定會再回來
[00:11:09.120 --> 00:11:11.120]  主很快會回來
[00:11:11.120 --> 00:11:14.120]  他們當時是極之渴望
[00:11:14.120 --> 00:11:17.120]  等候主再回來
[00:11:17.120 --> 00:11:19.120]  得救的日子越來越近
[00:11:19.120 --> 00:11:22.120]  他們等候著這件事
[00:11:22.120 --> 00:11:24.120]  弟兄姊妹問問我們自己
[00:11:24.120 --> 00:11:26.120]  無論你上了主多少年也好
[00:11:26.120 --> 00:11:29.120]  五年十年多少年也好
[00:11:29.120 --> 00:11:30.120]  主再來
[00:11:30.120 --> 00:11:34.120]  是不是我們所渴望的?
[00:11:34.120 --> 00:11:36.120]  黑夜已深
[00:11:36.120 --> 00:11:37.120]  白晝將近
[00:11:37.120 --> 00:11:39.120]  即是某程度上來說
[00:11:39.120 --> 00:11:43.120]  他都有時間的表達
[00:11:43.120 --> 00:11:45.120]  就快到了
[00:11:45.120 --> 00:11:46.120]  快了
[00:11:46.120 --> 00:11:48.120]  很快就快到了
[00:11:48.120 --> 00:11:50.120]  大家覺不覺得
[00:11:50.120 --> 00:11:52.120]  主是會很快到來的?
[00:11:52.120 --> 00:11:55.120]  可能由保羅那時候說
[00:11:55.120 --> 00:11:56.120]  很快到來
[00:11:56.120 --> 00:11:57.120]  很快到來
[00:11:57.120 --> 00:11:58.120]  說了多久?
[00:11:58.120 --> 00:12:00.120]  二千年都還沒到來
[00:12:00.120 --> 00:12:02.120]  所以很多人來到現在
[00:12:02.120 --> 00:12:05.120]  2019年到年尾的時候
[00:12:05.120 --> 00:12:06.120]  我們可能在想
[00:12:06.120 --> 00:12:07.120]  很快很快很快
[00:12:07.120 --> 00:12:09.120]  但其實可能在我們心裡
[00:12:09.120 --> 00:12:13.120]  都不知道他究竟還會有幾時才到來
[00:12:13.120 --> 00:12:16.120]  主是不是真的會很快
[00:12:16.120 --> 00:12:18.120]  就會回來呢?
[00:12:18.120 --> 00:12:19.120]  我發覺
[00:12:19.120 --> 00:12:22.120]  我不知道大家有沒有這樣的感覺
[00:12:22.120 --> 00:12:23.120]  我發覺
[00:12:23.120 --> 00:12:24.120]  很多時候
[00:12:24.120 --> 00:12:29.120]  凡是有什麼天災人禍
[00:12:29.120 --> 00:12:31.120]  那些人就會想起
[00:12:31.120 --> 00:12:32.120]  末世風情
[00:12:32.120 --> 00:12:34.120]  主很快回來了
[00:12:34.120 --> 00:12:37.120]  剛剛今早看新聞才說
[00:12:37.120 --> 00:12:39.120]  有些人回顧這十年
[00:12:39.120 --> 00:12:42.120]  由2009年到2019年
[00:12:42.120 --> 00:12:44.120]  這十年裡面
[00:12:44.120 --> 00:12:47.120]  我們用動盪兩個字來形容
[00:12:47.120 --> 00:12:48.120]  因為其實
[00:12:48.120 --> 00:12:50.120]  由2009年的時候
[00:12:50.120 --> 00:12:53.120]  特尼西亞那邊
[00:12:53.120 --> 00:12:55.120]  什麼茉莉花運動
[00:12:55.120 --> 00:12:56.120]  阿拉伯之春那些
[00:12:56.120 --> 00:12:58.120]  一路開始動亂的時候
[00:12:58.120 --> 00:13:01.120]  這十年裡面到處都是罷工
[00:13:01.120 --> 00:13:02.120]  動亂
[00:13:02.120 --> 00:13:05.120]  包括現在我們香港的局勢
[00:13:05.120 --> 00:13:06.120]  到處都是
[00:13:06.120 --> 00:13:08.120]  或者很多的天災
[00:13:08.120 --> 00:13:12.120]  無論海嘯那些
[00:13:12.120 --> 00:13:14.120]  或者福島大爆炸那些
[00:13:14.120 --> 00:13:16.120]  其實現在所有這十年裡面
[00:13:16.120 --> 00:13:17.120]  所發生的事情
[00:13:17.120 --> 00:13:20.120]  都在影響我們今天的生活
[00:13:20.120 --> 00:13:22.120]  所以每當有地震
[00:13:22.120 --> 00:13:25.120]  有天災的時候
[00:13:25.120 --> 00:13:26.120]  人們就會想起
[00:13:26.120 --> 00:13:28.120]  馬太福音24章
[00:13:28.120 --> 00:13:30.120]  主耶穌所說的
[00:13:30.120 --> 00:13:33.120]  他末世的時候
[00:13:33.120 --> 00:13:34.120]  一些徵兆
[00:13:34.120 --> 00:13:35.120]  地震
[00:13:35.120 --> 00:13:36.120]  饑荒
[00:13:36.120 --> 00:13:37.120]  民攻打民國
[00:13:37.120 --> 00:13:38.120]  攻打國
[00:13:38.120 --> 00:13:39.120]  諸如此類
[00:13:39.120 --> 00:13:41.120]  所以一去到那些時間
[00:13:41.120 --> 00:13:43.120]  人們就會想
[00:13:43.120 --> 00:13:44.120]  哇
[00:13:44.120 --> 00:13:46.120]  我不知道大家有沒有留意
[00:13:46.120 --> 00:13:48.120]  凡是那些時間
[00:13:48.120 --> 00:13:50.120]  教會可能會多一些人
[00:13:50.120 --> 00:13:51.120]  多一些人就會說
[00:13:51.120 --> 00:13:54.120]  如果真的末世回來的時候
[00:13:54.120 --> 00:13:58.120]  快點要預備好去見神
[00:13:58.120 --> 00:14:00.120]  可能很久沒有回教會的基督徒
[00:14:00.120 --> 00:14:03.120]  都會馬上回來教會
[00:14:03.120 --> 00:14:06.120]  但是很可惜的一件事
[00:14:06.120 --> 00:14:08.120]  時間一天一天這樣過
[00:14:08.120 --> 00:14:11.120]  就開始很快淡忘
[00:14:11.120 --> 00:14:12.120]  淡忘會怎樣
[00:14:12.120 --> 00:14:13.120]  慢慢慢慢
[00:14:13.120 --> 00:14:16.120]  主耶穌再回來的日子
[00:14:16.120 --> 00:14:17.120]  又開始感覺上
[00:14:17.120 --> 00:14:20.120]  感覺上都好像越來越遠的時候
[00:14:20.120 --> 00:14:23.120]  就打回原形
[00:14:23.120 --> 00:14:25.120]  回到舊有的生活
[00:14:25.120 --> 00:14:31.120]  以前怎樣陶醉在日常生活裡面
[00:14:31.120 --> 00:14:33.120]  怎樣打滾諸如此類
[00:14:33.120 --> 00:14:35.120]  我們怎樣忙於在社會裡面
[00:14:35.120 --> 00:14:37.120]  衝啊衝啊衝
[00:14:37.120 --> 00:14:39.120]  繼續衝
[00:14:39.120 --> 00:14:43.120]  回不回教會又放在一邊
[00:14:43.120 --> 00:14:45.120]  兄弟姐妹
[00:14:45.120 --> 00:14:48.120]  我們會不會又是這一類的基督徒呢?
[00:14:48.120 --> 00:14:50.120]  有一些事情發生
[00:14:50.120 --> 00:14:52.120]  我們突然間又會醒一醒
[00:14:52.120 --> 00:14:54.120]  然後我們又會好像熱心
[00:14:54.120 --> 00:14:55.120]  或者我們又會回教會
[00:14:55.120 --> 00:14:57.120]  會密一些
[00:14:57.120 --> 00:14:59.120]  但是接下來
[00:14:59.120 --> 00:15:03.120]  我們又回到原步
[00:15:03.120 --> 00:15:05.120]  所以藉著今天這個經文
[00:15:05.120 --> 00:15:08.120]  我想和大家分享兩點
[00:15:08.120 --> 00:15:10.120]  第一點
[00:15:10.120 --> 00:15:12.120]  黑夜以心
[00:15:12.120 --> 00:15:15.120]  黑夜以心
[00:15:15.120 --> 00:15:18.120]  其實保羅以黑夜
[00:15:18.120 --> 00:15:23.120]  來寓意主再來的黎明
[00:15:23.120 --> 00:15:26.120]  之前的末世時期
[00:15:26.120 --> 00:15:28.120]  我再講一次
[00:15:28.120 --> 00:15:30.120]  黑夜以心白晝將近
[00:15:30.120 --> 00:15:34.120]  其實保羅是用黑夜來寓意
[00:15:34.120 --> 00:15:40.120]  主回來之前的黑暗時期
[00:15:40.120 --> 00:15:43.120]  末世的時期
[00:15:43.120 --> 00:15:48.120]  在這個時期裡面的特徵
[00:15:48.120 --> 00:15:50.120]  回到第十三章
[00:15:50.120 --> 00:15:53.120]  第十三至十四節那裡說
[00:15:53.120 --> 00:15:56.120]  其實第十一節那裡也說過
[00:15:56.120 --> 00:15:58.120]  第十二節那裡也說過
[00:15:58.120 --> 00:16:01.120]  其實在這個黑夜的時候
[00:16:01.120 --> 00:16:03.120]  那個特徵是什麼呢?
[00:16:03.120 --> 00:16:05.120]  是暗昧的
[00:16:05.120 --> 00:16:07.120]  是暗昧的
[00:16:07.120 --> 00:16:09.120]  是方言醉酒
[00:16:09.120 --> 00:16:11.120]  好色邪道
[00:16:11.120 --> 00:16:15.120]  憎勁嫉妒
[00:16:15.120 --> 00:16:17.120]  在這裡所講到什麼呢?
[00:16:17.120 --> 00:16:19.120]  黑夜的特徵就是
[00:16:19.120 --> 00:16:23.120]  每個人只是為了自己的享受
[00:16:23.120 --> 00:16:27.120]  為了自己的情慾而去生活
[00:16:27.120 --> 00:16:31.120]  大家為了自己自私的緣故
[00:16:31.120 --> 00:16:34.120]  可能我們自己就會有很多的憎勁
[00:16:34.120 --> 00:16:36.120]  很多的嫉妒
[00:16:36.120 --> 00:16:38.120]  每一個人只顧著自己
[00:16:38.120 --> 00:16:42.120]  那個自我完全的控制
[00:16:42.120 --> 00:16:44.120]  自高自大
[00:16:44.120 --> 00:16:46.120]  自私自利
[00:16:46.120 --> 00:16:47.120]  自把自為
[00:16:47.120 --> 00:16:49.120]  我喜歡怎樣就怎樣
[00:16:49.120 --> 00:16:51.120]  我喜歡享樂就享樂
[00:16:51.120 --> 00:16:53.120]  我的慾念是想怎樣
[00:16:53.120 --> 00:16:55.120]  有什麼慾念的時候
[00:16:55.120 --> 00:16:58.120]  就讓這個慾念出去
[00:16:58.120 --> 00:17:00.120]  讓這個慾念發展
