
[00:00:00.000 --> 00:00:06.300]  我們今天繼續的講題是屬靈恩賜系列2
[00:05:20.520 --> 00:05:22.720]  乃是一個身子
[00:05:22.720 --> 00:05:24.920]  基督也是這樣
[00:05:24.920 --> 00:05:27.520]  我們不屈是猶太人
[00:05:27.520 --> 00:05:29.320]  是希利利人
[00:05:29.320 --> 00:05:30.920]  是圍爐的
[00:05:30.920 --> 00:05:32.120]  是自主的
[00:05:32.120 --> 00:05:35.120]  都從一位聖靈受洗
[00:05:35.120 --> 00:05:37.120]  成了一個身體
[00:05:37.120 --> 00:05:39.920]  忍於一位聖靈
[00:05:39.920 --> 00:05:45.120]  原不是一個肢體乃是許多肢體」
[00:05:45.120 --> 00:05:48.120]  我們先看完「就如」這個字
[00:05:48.120 --> 00:05:50.120]  「就如」呢
[00:05:50.120 --> 00:05:51.920]  即是有前文
[00:05:51.920 --> 00:05:54.520]  即是說某某人煮飯
[00:05:54.520 --> 00:05:59.920]  就如福臨門的點心這麼好吃
[00:05:59.920 --> 00:06:01.120]  當然有些東西「就如」
[00:06:01.120 --> 00:06:03.120]  我們看看「就如」再看
[00:06:03.120 --> 00:06:06.320]  「就如」什麼「就如」這幾節經文呢
[00:06:06.320 --> 00:06:09.120]  一看上文提到十二章四節
[00:06:09.120 --> 00:06:12.120]  因字原有分別
[00:06:12.120 --> 00:06:12.920]  「就如」
[00:06:12.920 --> 00:06:15.920]  因字原有分別其實已經很清楚
[00:06:15.920 --> 00:06:17.120]  因字不同
[00:06:17.120 --> 00:06:18.720]  但是保羅不放
[00:06:18.720 --> 00:06:20.520]  他要繼續講很多東西
[00:06:20.520 --> 00:06:22.520]  原因一定很明白
[00:06:22.520 --> 00:06:23.720]  原因是什麼
[00:06:23.720 --> 00:06:26.120]  我們講重要的東西要講多少次
[00:06:26.120 --> 00:06:29.720]  其實我發現三次是不夠的
[00:06:29.720 --> 00:06:31.320]  我覺得最少五次
[00:06:31.320 --> 00:06:33.720]  所以保羅稍後會不斷講
[00:06:33.720 --> 00:06:35.320]  不同的角度講這件事
[00:06:35.320 --> 00:06:36.320]  很重要
[00:06:36.320 --> 00:06:37.120]  分別是什麼呢
[00:06:37.120 --> 00:06:38.920]  他說「就如」
[00:06:38.920 --> 00:06:40.120]  我們看看「就如」
[00:06:40.120 --> 00:06:43.120]  你會看到有很多重複的字
[00:06:43.120 --> 00:06:44.520]  有什麼重複的字
[00:06:44.520 --> 00:06:46.520]  叫來聽聽
[00:06:46.520 --> 00:06:47.320]  「肢體」
[00:06:47.320 --> 00:06:48.520]  還有呢
[00:06:48.520 --> 00:06:50.520]  「一個」
[00:06:50.520 --> 00:06:53.720]  「性靈」
[00:06:53.720 --> 00:06:54.920]  還有呢
[00:06:54.920 --> 00:06:57.720]  這邊答了很多
[00:06:57.720 --> 00:06:59.920]  還有什麼
[00:06:59.920 --> 00:07:00.520]  「身子」
[00:07:00.520 --> 00:07:01.120]  「肢體」
[00:07:01.120 --> 00:07:02.120]  「性靈」
[00:07:02.120 --> 00:07:02.720]  「一」
[00:07:02.720 --> 00:07:04.720]  「多」
[00:07:04.720 --> 00:07:05.920]  你看到很有趣
[00:07:05.920 --> 00:07:08.320]  如果你只看重複的字
[00:07:08.320 --> 00:07:10.720]  這幾個經文很有趣
[00:07:10.720 --> 00:07:11.920]  只讀重複的字
[00:07:11.920 --> 00:07:14.320]  好像比不重複的字還多
[00:07:14.320 --> 00:07:15.520]  「身子」「一個」
[00:07:15.520 --> 00:07:17.920]  「身子」「多」「肢體」「多」「肢體」「一」
[00:07:17.920 --> 00:07:19.320]  「一」「性靈」「肢體」「一」
[00:07:19.320 --> 00:07:20.920]  「身體」是說什麼呢
[00:07:20.920 --> 00:07:22.320]  我們慢慢看就知道
[00:07:22.320 --> 00:07:25.320]  裡面其中說過「猶太人」「希利利人」
[00:07:25.320 --> 00:07:26.920]  當時不是猶太人
[00:07:26.920 --> 00:07:28.720]  是希利利人為主
[00:07:28.720 --> 00:07:31.320]  因為當時最大國是羅馬國
[00:07:31.320 --> 00:07:32.920]  希利利人就是希臘人
[00:07:32.920 --> 00:07:34.120]  羅馬人你當
[00:07:34.120 --> 00:07:35.320]  希利利人
[00:07:35.320 --> 00:07:36.520]  就是所有人的意思
[00:07:36.520 --> 00:07:37.320]  所有人都包括
[00:07:37.320 --> 00:07:40.520]  今天中國人、美國人、英國人、非洲人
[00:07:40.520 --> 00:07:41.520]  包括
[00:07:41.520 --> 00:07:43.520]  圍爐的
[00:07:43.520 --> 00:07:44.520]  自主的
[00:07:44.520 --> 00:07:47.520]  如果比喻當今天我們打工的
[00:07:47.520 --> 00:07:48.520]  或者自主的
[00:07:48.520 --> 00:07:49.520]  做老闆的
[00:07:49.520 --> 00:07:50.720]  自由的
[00:07:50.720 --> 00:07:51.920]  全部包括
[00:07:51.920 --> 00:07:52.720]  說什麼呢
[00:07:52.720 --> 00:07:54.720]  這樣看你更加會知道
[00:07:54.720 --> 00:07:56.520]  我們再進去慢慢看
[00:07:56.520 --> 00:07:58.520]  「身子」其實等於「身體」
[00:07:58.520 --> 00:08:00.720]  原文叫做「數碼」
[00:08:00.720 --> 00:08:02.320]  一樣的四次
[00:08:02.320 --> 00:08:03.920]  「身子」「身子」「身體」
[00:08:03.920 --> 00:08:06.120]  為什麼保羅這麼沉悶
[00:08:06.120 --> 00:08:09.720]  所以我說重要的不是重複三次
[00:08:09.720 --> 00:08:10.320]  好了
[00:08:10.320 --> 00:08:12.120]  「性靈」說了兩次
[00:08:12.120 --> 00:08:13.120]  我們再看下去
[00:08:13.120 --> 00:08:17.720]  「肢體」說了四次
[00:08:17.720 --> 00:08:18.720]  「一」就多了
[00:08:18.720 --> 00:08:21.520]  「一」「一」「一」「一」
[00:08:21.520 --> 00:08:22.920]  「一」到尾
[00:08:22.920 --> 00:08:23.720]  好了
[00:08:23.720 --> 00:08:24.920]  還有「多」
[00:08:24.920 --> 00:08:26.320]  也不是這麼多
[00:08:26.320 --> 00:08:27.520]  三次
[00:08:27.520 --> 00:08:27.920]  好了
[00:08:27.920 --> 00:08:31.320]  如果我們重組看這幾樣東西
[00:08:31.320 --> 00:08:32.720]  「身子」
[00:08:32.720 --> 00:08:33.720]  「性靈」
[00:08:33.720 --> 00:08:34.520]  「肢體」
[00:08:34.520 --> 00:08:35.520]  「一」「多」
[00:08:35.520 --> 00:08:37.320]  一重組你就明白了
[00:08:37.320 --> 00:08:39.120]  它說很多次很多次
[00:08:39.120 --> 00:08:40.720]  很多次「一」是代表「身子」
[00:08:40.720 --> 00:08:43.520]  一個而已
[00:08:43.520 --> 00:08:45.920]  所以我們不是很多個「身子」
[00:08:45.920 --> 00:08:48.720]  不能分
[00:08:48.720 --> 00:08:50.920]  當有人覺得你和我不同
[00:08:50.920 --> 00:08:52.920]  不如你離開我離開
[00:08:52.920 --> 00:08:56.320]  這個彷彿不是上帝的意思
[00:08:56.320 --> 00:08:59.520]  但是一個「身子」裡面有很多個「肢體」
[00:08:59.520 --> 00:09:02.320]  而很多個「肢體」的確是不同
[00:09:02.320 --> 00:09:04.920]  所以有些人要監你和我一樣
[00:09:04.920 --> 00:09:06.320]  你和我做事一樣
[00:09:06.320 --> 00:09:07.320]  想法一樣
[00:09:07.320 --> 00:09:08.920]  你的能力一樣
[00:09:08.920 --> 00:09:09.920]  不同
[00:09:09.920 --> 00:09:11.520]  拜拜
[00:09:11.520 --> 00:09:14.720]  保羅正正就是在挑戰這個想法
[00:09:14.720 --> 00:09:15.320]  明白嗎
[00:09:15.320 --> 00:09:15.720]  好了
[00:09:15.720 --> 00:09:16.520]  我們看下去
[00:09:16.520 --> 00:09:17.920]  你更加會知道
[00:09:17.920 --> 00:09:18.720]  它說什麼
[00:09:18.720 --> 00:09:22.320]  「身子」其實是代表基督的身體
[00:09:22.320 --> 00:09:24.120]  即是教會
[00:09:24.120 --> 00:09:25.520]  「性靈」是一個
[00:09:25.520 --> 00:09:26.920]  「性靈」來到之後
[00:09:26.920 --> 00:09:28.720]  很多「因次」就是「肢體」
[00:09:28.720 --> 00:09:31.520]  又是建立一個「身體」
[00:09:31.520 --> 00:09:32.520]  從「一」而來
[00:09:32.520 --> 00:09:34.520]  很多是建立「一」
[00:09:34.520 --> 00:09:37.120]  否則就散了
[00:09:37.120 --> 00:09:38.120]  第一點很重要
[00:09:38.120 --> 00:09:39.320]  我們要知道一件事
[00:09:39.320 --> 00:09:40.720]  這個「身子」
[00:09:40.720 --> 00:09:41.720]  這個「教會」
[00:09:41.720 --> 00:09:42.720]  「教會」即是什麼
[00:09:42.720 --> 00:09:43.720]  你和我
[00:09:43.720 --> 00:09:44.720]  又看看你旁邊那個
[00:09:44.720 --> 00:09:45.520]  告訴他
[00:09:45.520 --> 00:09:47.920]  你就是教會
[00:09:47.920 --> 00:09:48.520]  真的
[00:09:48.520 --> 00:09:50.120]  你要建立它
[00:09:50.120 --> 00:09:53.920]  這個「教會」用「因次」建立
[00:09:53.920 --> 00:09:57.720]  不單止在哥林多前書常常提到
[00:09:57.720 --> 00:09:59.320]  也有很多特性
[00:09:59.320 --> 00:10:02.120]  我們很值得看
[00:10:02.120 --> 00:10:05.520]  在《耳筆所書》四章十一到十三節
[00:10:05.520 --> 00:10:07.920]  它說怎樣用這個「因次」
[00:10:07.920 --> 00:10:09.120]  從「一」而來
[00:10:09.120 --> 00:10:11.320]  又建立這個「一」
[00:10:11.320 --> 00:10:12.320]  我們在提到
[00:10:12.320 --> 00:10:13.720]  十一到十三節
[00:10:13.720 --> 00:10:14.120]  四章
[00:10:14.120 --> 00:10:15.120]  預備起
[00:10:15.120 --> 00:10:16.520]  他所賜的
[00:10:16.520 --> 00:10:17.720]  有使徒
[00:10:17.720 --> 00:10:18.920]  有先知
[00:10:18.920 --> 00:10:20.320]  有傳福音的
[00:10:20.320 --> 00:10:21.320]  有牧師
[00:10:21.320 --> 00:10:22.720]  和教師
[00:10:22.720 --> 00:10:24.520]  為要成全聖徒
[00:10:24.520 --> 00:10:26.120]  各盡其職
[00:10:26.120 --> 00:10:28.120]  建立基督的身體
[00:10:28.120 --> 00:10:31.720]  直等到我們眾人在真道上
[00:10:31.720 --> 00:10:33.320]  同歸於一
[00:10:33.320 --> 00:10:35.320]  認識神的兒子
[00:10:35.320 --> 00:10:37.320]  得以長大成人
[00:10:37.320 --> 00:10:41.120]  滿有基督長成的新娘
[00:10:41.120 --> 00:10:43.120]  包括所賜
[00:10:43.120 --> 00:10:44.920]  有人叫五重職事
[00:10:44.920 --> 00:10:46.120]  今天我們常常覺得
[00:10:46.120 --> 00:10:47.320]  有牧師
[00:10:47.320 --> 00:10:48.120]  傳道人
[00:10:48.120 --> 00:10:49.320]  牧羊庵
[00:10:49.320 --> 00:10:52.120]  其實有很多裡面的細節
[00:10:52.120 --> 00:10:54.320]  是一個人同時
[00:10:54.320 --> 00:10:56.120]  在做幾個職能
[00:10:56.120 --> 00:10:57.720]  使徒是代表什麼呢?
[00:10:57.720 --> 00:10:59.520]  是上帝的大使
[00:10:59.520 --> 00:11:00.720]  Ambassador
[00:11:00.720 --> 00:11:02.920]  當然擇日來說
[00:11:02.920 --> 00:11:04.120]  耶穌十月是使徒
[00:11:04.120 --> 00:11:05.720]  但是到了今天
[00:11:05.720 --> 00:11:07.120]  代表主
[00:11:07.120 --> 00:11:08.720]  履行職責
[00:11:08.720 --> 00:11:09.320]  使徒
[00:11:09.320 --> 00:11:10.520]  先知
[00:11:10.520 --> 00:11:12.720]  神的Messenger
[00:11:12.720 --> 00:11:14.120]  傳遞訊息者
[00:11:14.120 --> 00:11:14.920]  傳福音我們知道了
[00:11:14.920 --> 00:11:16.120]  牧師
[00:11:16.120 --> 00:11:16.720]  我們知道了
[00:11:16.720 --> 00:11:17.320]  教師
[00:11:17.320 --> 00:11:18.920]  我們也會教導
[00:11:18.920 --> 00:11:19.720]  教書
[00:11:19.720 --> 00:11:20.920]  又會講道
[00:11:20.920 --> 00:11:21.920]  又會傳福音
[00:11:21.920 --> 00:11:23.920]  他講了一件很重要的事情
[00:11:23.920 --> 00:11:24.520]  他說
[00:11:24.520 --> 00:11:27.320]  你一樣成全聖徒
[00:11:27.320 --> 00:11:28.720]  這四個字很重要
[00:11:28.720 --> 00:11:30.320]  就是各
[00:11:30.320 --> 00:11:31.720]  盡
[00:11:31.720 --> 00:11:32.520]  其
[00:11:32.520 --> 00:11:34.120]  職
[00:11:34.120 --> 00:11:37.120]  你不盡職就沒有發生了
[00:11:37.120 --> 00:11:38.720]  就看事情了
[00:11:38.720 --> 00:11:40.120]  建立基督的身體
[00:11:40.120 --> 00:11:40.920]  到什麼時候呢?
[00:11:40.920 --> 00:11:42.320]  同歸於一
[00:11:42.320 --> 00:11:44.520]  後面用的描述很有趣
[00:11:44.520 --> 00:11:46.720]  得以長大成人
[00:11:46.720 --> 00:11:49.120]  滿有基督長成的身
[00:11:49.120 --> 00:11:49.920]  很簡單
[00:11:49.920 --> 00:11:52.320]  今天我們有很多小朋友在上面
[00:11:52.320 --> 00:11:55.120]  很小而已
[00:11:55.120 --> 00:11:56.320]  我兒子當時
[00:11:56.320 --> 00:11:59.120]  二十年前也很小而已
[00:11:59.120 --> 00:12:01.320]  但現在二十年之後
[00:12:01.320 --> 00:12:02.520]  我已經很小了
[00:12:02.520 --> 00:12:05.320]  我這樣看他了
[00:12:05.320 --> 00:12:07.320]  這麼小
[00:12:07.320 --> 00:12:08.320]  長大成人
[00:12:08.320 --> 00:12:10.720]  你用多少心血?
[00:12:10.720 --> 00:12:13.120]  又或者你被你父母帶大
[00:12:13.120 --> 00:12:16.120]  你知不知道他用多少心血?
[00:12:16.120 --> 00:12:18.720]  明白嗎?
[00:12:18.720 --> 00:12:21.120]  屬靈的生命一樣
[00:12:21.120 --> 00:12:22.720]  沒得完
[00:12:22.720 --> 00:12:24.920]  直到長大成人
[00:12:24.920 --> 00:12:27.120]  像基督
[00:12:27.120 --> 00:12:28.520]  成熟
[00:12:28.520 --> 00:12:29.320]  合一
[00:12:29.320 --> 00:12:30.920]  同歸於一
[00:12:30.920 --> 00:12:31.920]  很重要
[00:12:31.920 --> 00:12:32.920]  又或者這樣看
[00:12:32.920 --> 00:12:33.720]  另一個角度
[00:12:33.720 --> 00:12:35.920]  在哥倫多傳書十四章四節
[00:12:35.920 --> 00:12:36.520]  有人說
[00:12:36.520 --> 00:12:38.720]  恩賜當然是為人做
[00:12:38.720 --> 00:12:40.120]  幫人
[00:12:40.120 --> 00:12:40.720]  對
[00:12:40.720 --> 00:12:41.920]  不過又錯
[00:12:41.920 --> 00:12:43.520]  因為恩賜
[00:12:43.520 --> 00:12:44.920]  幫自己
[00:12:44.920 --> 00:12:45.920]  全部都要
[00:12:45.920 --> 00:12:47.720]  對不對?
[00:12:47.720 --> 00:12:49.320]  你喜不喜歡恩賜?
[00:12:49.320 --> 00:12:51.120]  喜歡的話跟旁邊的人說
[00:12:51.120 --> 00:12:52.720]  我喜歡恩賜
[00:12:52.720 --> 00:12:53.520]  什麼都要
[00:12:53.520 --> 00:12:54.720]  這段聖經這樣說
[00:12:54.720 --> 00:12:58.720]  說方言的是造就自己作先知講道
[00:12:58.720 --> 00:13:01.120]  乃是造就教會
[00:13:01.120 --> 00:13:01.920]  有人說
[00:13:01.920 --> 00:13:02.920]  造就自己不要
[00:13:02.920 --> 00:13:04.520]  錯
[00:13:04.520 --> 00:13:05.320]  什麼都要
[00:13:05.320 --> 00:13:06.720]  神給的
[00:13:06.720 --> 00:13:07.720]  就要了
[00:13:07.720 --> 00:13:08.920]  繼續說
[00:13:08.920 --> 00:13:10.720]  這些恩賜有什麼用?
[00:13:10.720 --> 00:13:13.720]  我們讀一讀馬拉福音四章二十三到二十五節
[00:13:13.720 --> 00:13:14.320]  我們一起讀
[00:13:14.320 --> 00:13:15.320]  預備
[00:13:15.320 --> 00:13:17.320]  耶穌走遍加里尼
[00:13:17.320 --> 00:13:19.920]  在各會堂裡教訓人
[00:13:19.920 --> 00:13:21.320]  傳天國的福音
[00:13:21.320 --> 00:13:24.120]  醫治百姓各樣的病症
[00:13:24.120 --> 00:13:25.920]  當下有許多人
[00:13:25.920 --> 00:13:26.920]  從加里尼
[00:13:26.920 --> 00:13:28.320]  底加坡尼
[00:13:28.320 --> 00:13:29.320]  耶路撒冷
[00:13:29.320 --> 00:13:30.120]  猶太
[00:13:30.120 --> 00:13:31.720]  約旦河外來
[00:13:31.720 --> 00:13:33.120]  跟著他
[00:13:33.120 --> 00:13:34.120]  當時有什麼?
[00:13:34.120 --> 00:13:35.120]  有福音
[00:13:35.120 --> 00:13:38.320]  醫治各樣的病
[00:13:38.320 --> 00:13:39.520]  最終叫很多人
[00:13:39.520 --> 00:13:40.520]  不同的地方
[00:13:40.520 --> 00:13:42.520]  最後那三個字是說什麼?
[00:13:42.520 --> 00:13:44.920]  跟著他
[00:13:44.920 --> 00:13:46.720]  誰是他?
[00:13:46.720 --> 00:13:48.320]  耶穌
[00:13:48.320 --> 00:13:48.720]  有沒有?
[00:13:48.720 --> 00:13:49.120]  有啊
[00:13:49.120 --> 00:13:50.920]  我們這一屆門女畢業
[00:13:50.920 --> 00:13:52.520]  有一個門徒分享
[00:13:52.520 --> 00:13:53.920]  他怎樣傳福音呢?
[00:13:53.920 --> 00:13:55.520]  他說幾年前
[00:13:55.520 --> 00:13:56.520]  大概八年前
[00:13:56.520 --> 00:13:58.120]  十年前
[00:13:58.120 --> 00:14:00.320]  他的背脊骨
[00:14:00.320 --> 00:14:01.320]  有一塊軟骨
[00:14:01.320 --> 00:14:03.720]  走出來壓著神經線
[00:14:03.720 --> 00:14:05.320]  西醫中醫看了很多年
[00:14:05.320 --> 00:14:06.120]  急症也入了
[00:14:06.120 --> 00:14:08.320]  完全不行
[00:14:08.320 --> 00:14:09.520]  有一次
[00:14:09.520 --> 00:14:13.720]  正想著晚上上聖經科
[00:14:13.720 --> 00:14:15.120]  痛到不行
[00:14:15.120 --> 00:14:17.120]  又要進醫院
[00:14:17.120 --> 00:14:20.320]  他說幾年前在祈禱會
[00:14:20.320 --> 00:14:22.520]  他真的不行了
[00:14:22.520 --> 00:14:23.920]  當時我們在祈禱
[00:14:23.920 --> 00:14:25.320]  神啊 祢幫我們吧
[00:14:25.320 --> 00:14:27.920]  結果在那一次之後
[00:14:27.920 --> 00:14:30.720]  立刻康復
[00:14:30.720 --> 00:14:32.720]  直到如今
[00:14:32.720 --> 00:14:34.720]  完全沒事
[00:14:34.720 --> 00:14:36.920]  那他分享來做什麼呢?
[00:14:36.920 --> 00:14:39.120]  他就說我真的厲害了
[00:14:39.120 --> 00:14:41.320]  分享說真的
[00:14:41.320 --> 00:14:43.720]  頂節目真的好
[00:14:43.720 --> 00:14:45.120]  也是
[00:14:45.120 --> 00:14:46.920]  不過最重要是要叫人
[00:14:46.920 --> 00:14:49.720]  跟著耶穌
[00:14:49.720 --> 00:14:50.720]  Amen
[00:14:50.720 --> 00:14:52.120]  我們給點掌聲
[00:14:52.120 --> 00:14:55.520]  很真實的
[00:14:55.520 --> 00:14:56.120]  接著說
[00:14:56.120 --> 00:14:58.120]  要證實所講的道有能力
[00:14:58.120 --> 00:14:58.920]  二人
[00:14:58.920 --> 00:15:00.720]  即保羅和巴拿巴
[00:15:00.720 --> 00:15:01.720]  在士多行轉
[00:15:01.720 --> 00:15:02.520]  十四章三字
