
[00:00:00.000 --> 00:00:04.280]  每一國的文字都是奧妙、精深
[00:02:16.640 --> 00:02:20.840]  我給你幾秒鐘的時間
[00:02:20.840 --> 00:02:25.240]  如果用一個標點符號去形容今年的復活節
[00:02:25.240 --> 00:02:27.760]  你會用哪一個呢?
[00:02:27.760 --> 00:02:38.920]  逗號? 句號? 問號? 分號? 引號? 還是感嘆號呢?
[00:02:38.920 --> 00:02:41.800]  或者你會選擇逗號
[00:02:41.800 --> 00:02:47.640]  因為我們經過了御虎期、壽難節到今天復活節
[00:02:47.640 --> 00:02:50.960]  我們都會在忙碌當中停一停
[00:02:50.960 --> 00:02:54.160]  想一想、接著聽一聽
[00:02:54.160 --> 00:02:59.080]  然後再想一想、回望一下、前瞻一陣
[00:02:59.080 --> 00:03:03.480]  思想一下我們今天是何等的模樣
[00:03:03.480 --> 00:03:08.160]  或者大概我們可以做的就會是這麼多
[00:03:08.160 --> 00:03:13.040]  然後我有我、你有你、大家繼續我們的忙碌
[00:03:13.040 --> 00:03:17.160]  生活和往常一樣,沒有改變
[00:03:17.160 --> 00:03:22.160]  你仍然是往日的你
[00:03:22.160 --> 00:03:23.680]  在二千多年前
[00:03:23.680 --> 00:03:26.840]  當耶穌被釘在十字架上面的時候
[00:03:26.840 --> 00:03:29.200]  或者很多人和你一樣
[00:03:29.200 --> 00:03:32.880]  都會停一停、都會想一想
[00:03:32.880 --> 00:03:36.440]  我相信有不少的門徒都是這樣
[00:03:36.440 --> 00:03:40.640]  早幾天,耶穌才和他們洗腳
[00:03:40.640 --> 00:03:44.120]  教他們怎樣成為僕人
[00:03:44.120 --> 00:03:48.600]  回憶是很甜蜜的
[00:03:48.600 --> 00:03:50.240]  又吃過飯
[00:03:50.240 --> 00:03:55.440]  但是為什麼那頓飯會是最後的晚餐呢?
[00:03:55.440 --> 00:03:58.240]  一幕一幕美麗的片段
[00:03:58.240 --> 00:04:00.680]  重新的展現
[00:04:00.680 --> 00:04:02.040]  跟隨耶穌的
[00:04:02.040 --> 00:04:05.160]  曾經目睹耶穌行過神蹟的
[00:04:05.160 --> 00:04:07.440]  曾經被耶穌醫治過的
[00:04:07.440 --> 00:04:10.560]  都會停一停、想一想
[00:04:10.560 --> 00:04:12.920]  因為這幾天所發生的事
[00:04:12.920 --> 00:04:15.280]  都在他們想像以外
[00:04:15.280 --> 00:04:20.080]  事情也都來得太快、太突然
[00:04:20.080 --> 00:04:24.600]  逗號是他們仍然不知道怎麼算
[00:04:24.600 --> 00:04:27.840]  仍然不知道下一步應該怎麼走
[00:04:27.840 --> 00:04:31.920]  尤其是那些已經扔下一切
[00:04:31.920 --> 00:04:38.440]  又究竟怎樣預備前面的人生呢?
[00:04:38.440 --> 00:04:41.440]  如果你選擇了巨號
[00:04:41.440 --> 00:04:47.280]  是不是一切都已經完結了呢?
[00:04:47.280 --> 00:04:48.360]  或者這幾天
[00:04:48.360 --> 00:04:50.280]  你忙於在教會裡面侍奉
[00:04:50.280 --> 00:04:54.960]  又唱詩、又音響、又講道
[00:04:54.960 --> 00:04:59.320]  終於完結了,累死了
[00:04:59.320 --> 00:05:01.640]  你或者會立刻反駁說
[00:05:01.640 --> 00:05:02.920]  當然不會啦
[00:05:02.920 --> 00:05:04.840]  復活節怎麼會是完結呢?
[00:05:04.840 --> 00:05:08.320]  復活節應該是令人興奮的
[00:05:08.320 --> 00:05:15.920]  但是今年、去年、前年
[00:05:15.920 --> 00:05:19.880]  都是就是這樣復活節過去了
[00:05:19.880 --> 00:05:24.440]  你以為是一個感嘆號的振奮
[00:05:24.440 --> 00:05:28.360]  原來都不可以支撐得多久
[00:05:28.360 --> 00:05:33.000]  年年都沒有這麼多振奮人心的激情故事
[00:05:33.000 --> 00:05:38.720]  剩下來的就只有死死板板的一些禮儀、儀式
[00:05:38.720 --> 00:05:42.160]  教會聚會、人就照返
[00:05:42.160 --> 00:05:45.080]  但是心態不變
[00:05:45.080 --> 00:05:50.040]  想不寫個句號都不行
[00:05:50.040 --> 00:05:53.520]  對於當日的某一些門徒來說
[00:05:53.520 --> 00:05:55.520]  由耶穌被將十字架開始
[00:05:55.520 --> 00:05:57.280]  直到祂斷氣
[00:05:57.280 --> 00:06:02.160]  他們可能已經將這個句號畫上了
[00:06:02.160 --> 00:06:05.840]  這個是他們生命的一張寫完狀
[00:06:05.840 --> 00:06:07.080]  句號
[00:06:07.080 --> 00:06:09.960]  是他們所有期望的幻滅
[00:06:09.960 --> 00:06:11.120]  句號
[00:06:11.120 --> 00:06:14.400]  他們所有的希望都沒有了
[00:06:14.400 --> 00:06:15.520]  句號
[00:06:15.520 --> 00:06:17.840]  在灰心、失意、喪節的時候
[00:06:17.840 --> 00:06:20.400]  最容易講出一些晦氣的說話
[00:06:20.400 --> 00:06:22.880]  哎呀,跟錯了
[00:06:22.880 --> 00:06:25.200]  句號
[00:06:25.200 --> 00:06:27.800]  回到我們身上
[00:06:27.800 --> 00:06:28.880]  信了耶穌
[00:06:28.880 --> 00:06:31.640]  為什麼仍然會生意失敗呢?
[00:06:31.640 --> 00:06:36.200]  為什麼祂都要讓我繼續生病呢?
[00:06:36.200 --> 00:06:38.360]  為什麼我生病不得醫治呢?
[00:06:38.360 --> 00:06:40.840]  為什麼祂不聽我禱告呢?
[00:06:40.840 --> 00:06:42.400]  為什麼無論我怎麼講
[00:06:42.400 --> 00:06:45.400]  我的配偶都是怎麼也不明白
[00:06:45.400 --> 00:06:47.800]  牛皮燈籠那樣的
[00:06:47.800 --> 00:06:51.080]  為什麼我講的我的子女都不聽話呢?
[00:06:51.080 --> 00:06:55.320]  為什麼神仕仕要教我要退讓、要隱約
[00:06:55.320 --> 00:06:59.960]  而對方就得寸進尺呢?
[00:06:59.960 --> 00:07:04.680]  就好像當年的那個星期五、星期六
[00:07:04.680 --> 00:07:06.920]  那些門徒怎麼想的呢?
[00:07:06.920 --> 00:07:11.240]  為什麼這位耶穌、為什麼這位老師
[00:07:11.240 --> 00:07:14.600]  就是這樣死在十字架上面呢?
[00:07:14.600 --> 00:07:16.520]  完了、完了
[00:07:16.520 --> 00:07:18.160]  跟錯了
[00:07:18.160 --> 00:07:20.440]  句號
[00:07:20.440 --> 00:07:22.480]  慢著
[00:07:22.480 --> 00:07:24.320]  大家等一等
[00:07:24.320 --> 00:07:28.480]  莫大拉的瑪利亞本來都是句號
[00:07:28.480 --> 00:07:30.560]  在馬後福音十六章一節
[00:07:30.560 --> 00:07:33.240]  她本來是買了香膏
[00:07:33.240 --> 00:07:37.240]  要去膏耶穌的身體
[00:07:37.240 --> 00:07:42.760]  但是她看到石頭在墳墓那裡挪開了
[00:07:42.760 --> 00:07:45.520]  然後她傳來的這個消息改變了一切
[00:07:45.520 --> 00:07:47.440]  耶穌不見了
[00:07:47.440 --> 00:07:51.240]  只剩下一個空墳墓
[00:07:51.240 --> 00:07:55.520]  於是門徒他們心裡面就半信半疑
[00:07:55.520 --> 00:07:57.440]  既悲且喜
[00:07:57.440 --> 00:07:59.440]  心裡面、頭腦裡面
[00:07:59.440 --> 00:08:03.600]  在這個時候都只有問號
[00:08:03.600 --> 00:08:05.320]  尤其是彼得
[00:08:05.320 --> 00:08:07.680]  在盧伽福音二十四章十二節
[00:08:07.680 --> 00:08:11.120]  彼得起來跑到墳墓前低頭往裡看
[00:08:11.120 --> 00:08:13.160]  見西麻布獨在一處
[00:08:13.160 --> 00:08:18.640]  就回去了心裡稀奇所成的事
[00:08:18.640 --> 00:08:25.320]  心裡稀奇所成的事就是問號
[00:08:25.320 --> 00:08:27.120]  後來耶穌又顯現
[00:08:27.120 --> 00:08:32.040]  見到所有的使徒唯獨多馬不在場
[00:08:32.040 --> 00:08:36.360]  祂說在約翰福音二十章二十五節
[00:08:36.360 --> 00:08:39.640]  祂說我非看見他手上的釘痕
[00:08:39.640 --> 00:08:41.840]  用指頭探入那釘痕
[00:08:41.840 --> 00:08:44.640]  又用手探入他的肋膀
[00:08:44.640 --> 00:08:48.640]  我總不信
[00:08:48.640 --> 00:08:50.680]  因為實在真是沒有理由
[00:08:50.680 --> 00:08:53.080]  什麼法證、先鋒、科學、鑑證
[00:08:53.080 --> 00:08:54.720]  全部都要站在一旁
[00:08:54.720 --> 00:08:57.400]  因為發生的事是超越
[00:08:57.400 --> 00:09:01.720]  我們所能夠理解、所能夠明白的
[00:09:01.720 --> 00:09:05.920]  問號、問號
[00:09:05.920 --> 00:09:07.720]  我們呢
[00:09:07.720 --> 00:09:12.560]  很多人都說要完全明白、完全明白然後才相信
[00:09:12.560 --> 00:09:15.480]  因為他們有很多的問號
[00:09:15.480 --> 00:09:21.200]  但是原來很多的問號是不需要答案的
[00:09:21.200 --> 00:09:25.440]  而他們所知道的其實已經足夠他們相信
[00:09:25.440 --> 00:09:30.400]  這些問號其實只是拖延的一些藉口
[00:09:30.400 --> 00:09:33.480]  雖然適當的問號是對的
[00:09:33.480 --> 00:09:36.960]  有很多追求的慕道者、尋道者
[00:09:36.960 --> 00:09:43.480]  他們本來都是想推翻耶穌復活的說法
[00:09:43.480 --> 00:09:46.240]  《重審基督》(The Case for Christ)
[00:09:46.240 --> 00:09:48.640]  的作者Leigh Strobel
[00:09:48.640 --> 00:09:51.920]  又或者《受難曲》(The Passion of Christ)
[00:09:51.920 --> 00:09:53.720]  的導演Mel Gibson
[00:09:53.720 --> 00:09:58.040]  他們都是越追查越相信
[00:09:58.040 --> 00:10:00.200]  所以耶穌對多瑪說
[00:10:00.200 --> 00:10:03.360]  在約翰福音20章29節
[00:10:03.360 --> 00:10:05.920]  「你因看見了我才信
[00:10:05.920 --> 00:10:12.120]  那沒有看見就信的猶復了」
[00:10:12.120 --> 00:10:15.680]  如果你是用分好的話
[00:10:15.680 --> 00:10:18.920]  你是不是覺得耶穌的受死、祂的復活
[00:10:18.920 --> 00:10:21.320]  跟你的生活好像相連
[00:10:21.320 --> 00:10:25.720]  但是又好像找不到什麼共通點
[00:10:25.720 --> 00:10:31.240]  人生有很多事都是我們不懂得怎麼去分類的
[00:10:31.240 --> 00:10:35.040]  我們不明白他們為什麼會發生
[00:10:35.040 --> 00:10:40.200]  所以很多時候我們都稱之為「好彩」
[00:10:40.200 --> 00:10:42.720]  我們說這些是注定的
[00:10:42.720 --> 00:10:45.720]  直到我們認識了主耶穌之後
[00:10:45.720 --> 00:10:49.240]  我們才知道即使在我們認識祂之前
[00:10:49.240 --> 00:10:52.560]  祂的保守已經臨到我們身上
[00:10:52.560 --> 00:10:57.800]  已經臨在每一個祂所創造的人身上
[00:10:57.800 --> 00:10:59.400]  所以我時時都說
[00:10:59.400 --> 00:11:02.560]  我亦時時提醒弟兄姊妹
[00:11:02.560 --> 00:11:06.560]  基督徒是沒有「好彩」的
[00:11:06.560 --> 00:11:09.440]  因為通通都是神的恩典
[00:11:09.440 --> 00:11:13.520]  所以如果你時時都將「好彩」掛在你的嘴邊的話
[00:11:13.520 --> 00:11:17.400]  我想請你要改口了
[00:11:17.400 --> 00:11:19.040]  因為你這樣做
[00:11:19.040 --> 00:11:23.360]  就是將這些恩典入了「好彩數」
[00:11:23.360 --> 00:11:24.720]  沒有歸榮耀給神
[00:11:24.720 --> 00:11:29.600]  沒有歸這些信用給神
[00:11:29.600 --> 00:11:32.640]  所以不是說「真是好彩」
[00:11:32.640 --> 00:11:38.480]  而是「真是好感恩」
[00:11:38.480 --> 00:11:41.880]  門徒聽耶穌說過很多話
[00:11:41.880 --> 00:11:45.080]  聽的當時未必明白
[00:11:45.080 --> 00:11:48.440]  所以他們不懂得怎麼分類
[00:11:48.440 --> 00:11:53.120]  但是這些話一直是營養在他們心裡
[00:11:53.120 --> 00:11:57.320]  耶穌在約翰福音12章23-24節那裡
[00:11:57.320 --> 00:12:00.360]  曾經預告過祂的死
[00:12:00.360 --> 00:12:03.600]  門徒當時沒有明白
[00:12:03.600 --> 00:12:06.560]  聖經說 耶穌說
[00:12:06.560 --> 00:12:09.040]  「人子得榮耀的時候到了
[00:12:09.040 --> 00:12:11.280]  我實實在在的告訴你們
[00:12:11.280 --> 00:12:14.080]  一顆墨子不落在地裡死了
[00:12:14.080 --> 00:12:15.760]  仍舊是一顆
[00:12:15.760 --> 00:12:20.560]  若是死了 就結出許多子粒來」
[00:12:20.560 --> 00:12:22.560]  哇 我們現在知道了
[00:12:22.560 --> 00:12:24.280]  耶穌整個救贖計劃
[00:12:24.280 --> 00:12:26.840]  我們才叫做勉強明白
[00:12:26.840 --> 00:12:32.560]  試問當時的門徒又明白了多少呢?
[00:12:32.560 --> 00:12:37.400]  在約翰福音16章 耶穌又說
[00:12:37.400 --> 00:12:40.600]  「我還有很多事要告訴你們
[00:12:40.600 --> 00:12:44.600]  但你們現在不能領會」
[00:12:44.600 --> 00:12:49.320]  「但你們現在不能領會」
[00:12:49.320 --> 00:12:50.880]  不明白的
[00:12:50.880 --> 00:12:53.880]  「只等真理的聖靈來了
[00:12:53.880 --> 00:12:57.280]  祂要引導你們明白一切的真理
[00:12:57.280 --> 00:13:00.560]  因為祂不是憑自己說的乃是
[00:13:00.560 --> 00:13:03.440]  把祂所聽見的都說出來
[00:13:03.440 --> 00:13:09.400]  並要把將來的事告訴你們」
[00:13:09.400 --> 00:13:11.320]  「祂要榮耀我
[00:13:11.320 --> 00:13:15.120]  因為祂要將授予我的告訴你們
[00:13:15.120 --> 00:13:18.200]  凡負所有的都是我的
[00:13:18.200 --> 00:13:24.000]  所以我說 祂要將授予我的告訴你們」
[00:13:24.000 --> 00:13:26.240]  第16節
[00:13:26.240 --> 00:13:30.320]  「等不多時 你們就不得見我
[00:13:30.320 --> 00:13:37.200]  再等不多時 你們還要見我」
[00:13:37.200 --> 00:13:39.880]  耶穌在說什麼呢?
[00:13:39.880 --> 00:13:42.560]  為什麼好像在聽一些
[00:13:42.560 --> 00:13:44.400]  用現代的想法
[00:13:44.400 --> 00:13:48.840]  為什麼好像在聽一些電腦人在對話、說話
[00:13:48.840 --> 00:13:50.880]  每個字我都明白
[00:13:50.880 --> 00:13:53.120]  但是這些字拼湊起來
[00:13:53.120 --> 00:13:55.040]  我就不明白
[00:13:55.040 --> 00:13:56.440]  於是聖經
[00:13:56.440 --> 00:14:01.040]  接著在第16章17節到23節
[00:14:01.040 --> 00:14:04.520]  更加清楚的說明
[00:14:04.520 --> 00:14:07.000]  「等不多時 你們就不得見我
[00:14:07.000 --> 00:14:09.880]  再等不多時 你們還要見我
[00:14:09.880 --> 00:14:15.240]  就說 因我往復那裡去」這是什麼意思呢?
[00:14:15.240 --> 00:14:16.520]  門徒彼此說
[00:14:16.520 --> 00:14:20.680]  祂說「等不多時」到底是什麼意思呢?
[00:14:20.680 --> 00:14:23.800]  我們不明白祂所說的話
[00:14:23.800 --> 00:14:25.680]  門徒都很老實
[00:14:25.680 --> 00:14:30.320]  真的不明白耶穌在說什麼
[00:14:30.320 --> 00:14:32.720]  耶穌看出他們要問祂就說
[00:14:32.720 --> 00:14:34.160]  「我說等不多時
[00:14:34.160 --> 00:14:35.600]  你們就不得見我
[00:14:35.600 --> 00:14:37.000]  再等不多時
[00:14:37.000 --> 00:14:38.520]  你們還要見我
[00:14:38.520 --> 00:14:43.240]  你們為者說彼此相問嗎?
[00:14:43.240 --> 00:14:45.200]  我實實在在都告訴你們
[00:14:45.200 --> 00:14:47.920]  你們將要痛哭哀號
[00:14:47.920 --> 00:14:50.720]  世人都要喜樂
[00:14:50.720 --> 00:14:53.440]  你們將要憂愁
[00:14:53.440 --> 00:14:56.240]  然而你們的憂愁要變為喜樂」
[00:14:56.240 --> 00:14:58.600]  那究竟是喜樂還是憂愁?
[00:14:58.600 --> 00:15:00.400]  喜樂先到憂愁、憂愁
[00:15:00.400 --> 00:15:04.760]  然後再到喜樂?
[00:15:04.760 --> 00:15:07.120]  「你們現在也是憂愁
[00:15:07.120 --> 00:15:09.400]  但我要再見你們
[00:15:09.400 --> 00:15:11.640]  你們的心就喜樂了
[00:15:11.640 --> 00:15:16.320]  即使喜樂也沒有人能奪去
[00:15:16.320 --> 00:15:20.320]  到那一天你們什麼也就不問我了」
[00:15:20.320 --> 00:15:21.800]  你明白嗎?
[00:15:21.800 --> 00:15:23.320]  你如果是當時的門徒
[00:15:23.320 --> 00:15:25.280]  你明白嗎?
[00:15:25.280 --> 00:15:28.120]  你生命裡面有很多的片段
[00:15:28.120 --> 00:15:30.000]  你知道不是句號
[00:15:30.000 --> 00:15:33.240]  但是你百思不得其解
[00:15:33.240 --> 00:15:39.600]  你沒有將這些事連於基督
[00:15:39.600 --> 00:15:44.800]  你只是一個昏號
[00:15:44.800 --> 00:15:49.640]  如果你用的是一個引號的話
[00:15:49.640 --> 00:15:51.000]  你是不是覺得
[00:15:51.000 --> 00:15:55.480]  這個日子只不過是一個節日宴議?
[00:15:55.480 --> 00:15:58.640]  和你的生命好像根本沒有什麼關聯
[00:15:58.640 --> 00:16:04.920]  或者最大的關聯就是這幾天假期
[00:16:04.920 --> 00:16:06.760]  我讀過一個見證
[00:16:06.760 --> 00:16:10.280]  一位弟兄的女兒剛剛離世
[00:16:10.280 --> 00:16:15.440]  對於他們整個家庭來講簡直是一個沉重的打擊
[00:16:15.440 --> 00:16:18.800]  但是正正就是因為他的女兒的死
[00:16:18.800 --> 00:16:22.480]  讓她的復活節有一個全新的意義
[00:16:22.480 --> 00:16:24.640]  因為這個已經再不是
[00:16:24.640 --> 00:16:28.280]  只是在她頭腦裡面的知識
[00:16:28.280 --> 00:16:31.360]  這位父親他說
[00:16:31.360 --> 00:16:34.000]  直到我和死亡面對面的時候
[00:16:34.000 --> 00:16:38.400]  我才了解復活節不只是一個名詞
[00:16:38.400 --> 00:16:42.120]  不只是幾天假期
[00:16:42.120 --> 00:16:43.640]  在我女兒離世的時候
[00:16:43.640 --> 00:16:48.800]  復活節的意義才成為我生命的全部
[00:16:48.800 --> 00:16:52.960]  是我在狂風巨浪裡面的一個籃
[00:16:52.960 --> 00:16:57.200]  是一個堅穩的盤石讓我站立得住
[00:16:57.200 --> 00:17:00.680]  是主賜給我一個應許、一個盼望
[00:17:00.680 --> 00:17:06.840]  讓我可以繼續鼓起勇氣向前行
[00:17:06.840 --> 00:17:10.240]  主復活
[00:17:10.240 --> 00:17:12.560]  我們有永生
[00:17:12.560 --> 00:17:16.440]  死亡再不是一個合制
[00:17:16.440 --> 00:17:18.920]  我們不會一個相信祂的
[00:17:18.920 --> 00:17:21.000]  靠著主的跨勝
[00:17:21.000 --> 00:17:24.840]  我們跨勝了死的權勢
[00:17:24.840 --> 00:17:27.320]  約翰福音三章十六節神愛世人
[00:17:27.320 --> 00:17:30.840]  甚至將祂的獨生子賜給他們
[00:17:30.840 --> 00:17:34.240]  叫一切相信祂的不致滅亡
[00:17:34.240 --> 00:17:38.600]  反得永生
[00:17:38.600 --> 00:17:41.360]  我很愛我的爸爸媽媽
[00:17:41.360 --> 00:17:44.480]  他們都已經回到天間
[00:17:44.480 --> 00:17:48.200]  若果不是主復活了
[00:17:48.200 --> 00:17:50.600]  若果我們沒有永生
[00:17:50.600 --> 00:17:56.520]  死亡會是極其的恐怖、可憐、可悲
[00:17:56.520 --> 00:18:00.280]  但是現在我每一次想起我爸爸媽媽的時候
[00:18:00.280 --> 00:18:04.160]  我只會有會心的微笑
[00:18:04.160 --> 00:18:07.520]  因為正如在他們墓碑上面所寫的
[00:18:07.520 --> 00:18:09.400]  forever with the Lord
[00:18:09.400 --> 00:18:11.680]  永遠同主在一起
[00:18:11.680 --> 00:18:15.480]  是永遠何其大的安慰
[00:18:15.480 --> 00:18:17.600]  所以未信的人說
[00:18:17.600 --> 00:18:20.200]  他們可以安於人死如燈滅
[00:18:20.200 --> 00:18:23.320]  簡直是搗亂
[00:18:23.320 --> 00:18:26.960]  主復活了
[00:18:26.960 --> 00:18:31.760]  若果你用的是感嘆號的話
[00:18:31.760 --> 00:18:36.320]  那就要看你是驚嘆還是慨嘆
[00:18:36.320 --> 00:18:40.000]  當天使在馬太福音二十八章五到六節裡說
[00:18:40.000 --> 00:18:40.960]  不要害怕
[00:18:40.960 --> 00:18:45.240]  我知道你們是尋找那丁十字架的耶穌
[00:18:45.240 --> 00:18:48.440]  他不在這裏
[00:18:48.440 --> 00:18:53.520]  照他所說的已經復活了
[00:18:53.520 --> 00:18:57.320]  彼得和約翰都跑了去
[00:18:57.320 --> 00:19:00.840]  約翰比彼得跑得更快
[00:19:00.840 --> 00:19:02.840]  先去到墳墓
[00:19:02.840 --> 00:19:07.120]  他首先是低頭向裏面望
[00:19:07.120 --> 00:19:10.200]  見到細麻煲還放在那裏
[00:19:10.200 --> 00:19:11.680]  他只是沒有進去
[00:19:11.680 --> 00:19:13.120]  而彼得呢
[00:19:13.120 --> 00:19:14.960]  彼得是跑得慢的那個
[00:19:14.960 --> 00:19:16.560]  他之後都到了
[00:19:16.560 --> 00:19:18.080]  很配合彼得的性格
[00:19:18.080 --> 00:19:21.240]  他一到了就馬上走進去墳墓裡
[00:19:21.240 --> 00:19:23.840]  發現細麻煲還放在那裏
[00:19:23.840 --> 00:19:26.400]  又見到耶穌的果頭根
[00:19:26.400 --> 00:19:29.200]  沒有和細麻煲放在一起
[00:19:29.200 --> 00:19:33.440]  而是在另外一處捲著
[00:19:33.440 --> 00:19:37.840]  出聖的彼得摸不著頭腦
[00:19:37.840 --> 00:19:41.040]  約翰這個時候也進去
[00:19:41.040 --> 00:19:42.880]  聖經說
[00:19:42.880 --> 00:19:47.520]  約翰看見就信了
[00:19:47.520 --> 00:19:48.880]  約翰信了的話
[00:19:48.880 --> 00:19:52.080]  無論他之前是什麼標點符號
[00:19:52.080 --> 00:19:58.240]  他現在肯定是一個大大的感嘆號
[00:19:58.240 --> 00:20:04.640]  為什麼約翰他看見就信了
[00:20:04.640 --> 00:20:07.760]  如果大家有看過電視劇
[00:20:07.760 --> 00:20:08.720]  《機智女法醫》
[00:20:08.720 --> 00:20:11.400]  或者在中國的翻譯
[00:20:11.400 --> 00:20:15.840]  叫做《御賜小五作》的話
[00:20:15.840 --> 00:20:20.320]  你可以想像到這種看見是怎樣的
[00:20:20.320 --> 00:20:25.600]  差不多是包括案件重組一樣
[00:20:25.600 --> 00:20:28.800]  他們見到細麻煲放在一邊
[00:20:28.800 --> 00:20:31.680]  約翰更在原文裏面很清楚地指明
[00:20:31.680 --> 00:20:36.480]  這一塊不是一塊普通的果頭根
[00:20:36.480 --> 00:20:41.040]  而是曾經包裹過耶穌的果頭根
[00:20:41.040 --> 00:20:44.160]  他並沒有和細麻煲放在同一個地方
[00:20:44.160 --> 00:20:49.360]  而是在另外一處捲著
[00:20:49.360 --> 00:20:51.760]  如果耶穌真的被人偷走的話
[00:20:51.760 --> 00:20:53.680]  祂的果頭根和細麻煲
[00:20:53.680 --> 00:20:56.640]  就不會東一處西一處
[00:20:56.640 --> 00:21:01.120]  更加清楚的是祂的果頭根
[00:21:01.120 --> 00:21:04.320]  是在另外一處捲著
[00:21:04.320 --> 00:21:06.800]  試問一個偷師賊
[00:21:06.800 --> 00:21:08.320]  怎麼會還有這麼好心機
[00:21:08.320 --> 00:21:12.160]  將這一塊果頭根慢慢地捲好呢
[00:21:12.160 --> 00:21:14.640]  他們要麼就將所有的布拿走
[00:21:14.640 --> 00:21:17.840]  要麼就將所有的刀扔下
[00:21:17.840 --> 00:21:21.680]  在空墳墓裏面是井然有序
[00:21:21.680 --> 00:21:25.200]  而不是亂七八糟
[00:21:25.200 --> 00:21:28.240]  接著在約翰福音二十章八節
[00:21:28.240 --> 00:21:30.640]  約翰重申他是先到的那個
[00:21:30.640 --> 00:21:33.120]  他進去看見
[00:21:33.120 --> 00:21:36.320]  這個看見和彼得的看見
[00:21:36.320 --> 00:21:39.680]  是兩個不同的動詞
[00:21:39.680 --> 00:21:43.520]  和原先在二十章第五節的看
[00:21:43.520 --> 00:21:47.120]  是望一望的那個意思不同
[00:21:47.120 --> 00:21:52.080]  這次他看見就信了
[00:21:52.080 --> 00:21:55.440]  這裏看見和信都沒有對象
[00:21:55.440 --> 00:21:58.080]  他看到什麼和信什麼
[00:21:58.080 --> 00:22:01.360]  他可能是看到那些細麻煲
[00:22:01.360 --> 00:22:04.800]  又或者他看見耶穌不在裏面
[00:22:04.800 --> 00:22:10.080]  於是他就相信耶穌復活了
[00:22:10.080 --> 00:22:14.320]  雖然約翰在第九節裏面說明
[00:22:14.320 --> 00:22:17.520]  他當時還不是很明白聖經的意思
[00:22:17.520 --> 00:22:21.360]  但是他看見就信了
[00:22:21.360 --> 00:22:25.920]  這個信是和在二十章二十五
[00:22:25.920 --> 00:22:29.520]  二十七和二十九節的信是相同的
[00:22:29.520 --> 00:22:34.080]  在那裏我們說到多瑪怎樣信耶穌復活
[00:22:34.080 --> 00:22:37.280]  看看二十章二十七節
[00:22:37.280 --> 00:22:39.200]  耶穌就對多瑪說
[00:22:39.200 --> 00:22:41.280]  伸過你的指頭來
[00:22:41.280 --> 00:22:43.840]  摸或者原文是看
[00:22:43.840 --> 00:22:45.440]  看我的手
[00:22:45.440 --> 00:22:46.560]  伸出你的手來
[00:22:46.560 --> 00:22:48.640]  探入我的肋膀
[00:22:48.640 --> 00:22:50.240]  不要疑惑
[00:22:50.240 --> 00:22:52.640]  總要信
[00:22:52.640 --> 00:22:54.320]  這裏就證明他的信
[00:22:54.320 --> 00:22:58.320]  不是因為舊約聖經所說的而信
