
[00:00:00.000 --> 00:00:02.860]  近幾個月我們星期三晚的祈禱會
[00:03:01.600 --> 00:03:04.400]  並且我們不要被魔鬼留地步
[00:03:04.400 --> 00:03:08.080]  所以今天我去準備今天的訊息的時候
[00:03:08.080 --> 00:03:10.640]  有很快有的經文
[00:03:10.640 --> 00:03:12.480]  並且亦都有講題
[00:03:12.480 --> 00:03:15.200]  亦都很快出了以下這首的回應詩
[00:03:15.200 --> 00:03:16.480]  我們現在同起立
[00:03:16.480 --> 00:03:19.760]  我們再一次直著求你為我做清潔的心
[00:03:19.760 --> 00:03:21.200]  這首歌去敬拜神
[00:03:21.200 --> 00:03:23.840]  預備我們的心領受上帝的話
[00:03:23.840 --> 00:03:25.920]  上次講到
[00:03:25.920 --> 00:03:26.880]  我都不記得多久了
[00:03:26.880 --> 00:03:27.920]  可能一兩個月前
[00:03:27.920 --> 00:03:28.960]  我講的是《主禱文》
[00:03:28.960 --> 00:03:29.760]  不知道記不記得了
[00:03:29.760 --> 00:03:30.880]  我通常有個習慣
[00:03:30.880 --> 00:03:32.240]  講完之後就求神
[00:03:32.240 --> 00:03:35.440]  給我下一段的經文是講什麼呢
[00:03:35.440 --> 00:03:39.760]  很快就知道要講《創世紀》的第四章1到16節
[00:03:39.760 --> 00:03:41.040]  如果大家有印象
[00:03:41.040 --> 00:03:43.840]  就是關於該隱同阿伯的故事
[00:03:43.840 --> 00:03:44.800]  有沒有聽過這個
[00:03:44.800 --> 00:03:47.440]  應該不少的都聽過了
[00:03:47.440 --> 00:03:49.520]  我就想一下用什麼講題好呢
[00:03:49.520 --> 00:03:53.200]  其實我這段時間天天都用《主禱文》去祈禱
[00:03:53.200 --> 00:03:54.800]  當我準備的時候就發覺
[00:03:54.800 --> 00:03:55.760]  《主禱文》這句
[00:03:55.760 --> 00:03:57.360]  救我們脫離凶惡
[00:03:57.360 --> 00:03:58.880]  是一個很好的題目
[00:03:58.880 --> 00:04:01.920]  今天這段經文裡面其實都頗長的
[00:04:01.920 --> 00:04:04.640]  大概會分了兩個大部分的這段經文
[00:04:04.640 --> 00:04:06.400]  無論怎麼分都好
[00:04:06.400 --> 00:04:09.040]  這段經文頭兩節是整個事件
[00:04:09.040 --> 00:04:10.560]  該隱殺阿伯
[00:04:10.560 --> 00:04:13.600]  或者我們說第一個的家庭悲劇
[00:04:13.600 --> 00:04:16.240]  一個謀殺案的背景
[00:04:16.240 --> 00:04:17.280]  這個背景裡面
[00:04:17.280 --> 00:04:21.600]  特別是淺咖啡色的字
[00:04:21.600 --> 00:04:25.360]  就一早highlight了整個事件裡面出現過的人物
[00:04:25.360 --> 00:04:27.040]  大概背景講什麼呢
[00:04:27.040 --> 00:04:28.480]  就是有一天那人
[00:04:28.480 --> 00:04:29.360]  就是阿當
[00:04:29.360 --> 00:04:31.360]  和他的妻子夏娃同房
[00:04:31.360 --> 00:04:33.200]  夏娃懷孕生了該隱
[00:04:33.200 --> 00:04:34.640]  該隱就是得的意思
[00:04:34.640 --> 00:04:37.280]  就說耶和華使我得了一個男子
[00:04:37.280 --> 00:04:39.120]  又生了該隱和他兄弟阿伯
[00:04:39.120 --> 00:04:40.400]  阿伯是牧羊的
[00:04:40.400 --> 00:04:41.920]  該隱就是種地的
[00:04:41.920 --> 00:04:45.600]  我純粹說如果我們要對經文有一個準確的掌握
[00:04:45.600 --> 00:04:47.040]  這些背景的資料
[00:04:47.040 --> 00:04:50.560]  我們去想想去研讀是重要的
[00:04:50.560 --> 00:04:51.760]  稍後我們也會看
[00:04:51.760 --> 00:04:55.360]  不過我會把它放在最後的部分再說
[00:04:55.360 --> 00:04:56.480]  無論怎麼都好
[00:04:56.480 --> 00:04:58.240]  這段經文上半部分
[00:04:58.240 --> 00:04:59.600]  一開始說這件事件
[00:04:59.600 --> 00:05:02.080]  三到五節就是事件的前因
[00:05:02.080 --> 00:05:03.920]  我想跟大家讀一讀經文
[00:05:03.920 --> 00:05:06.400]  藍色的字稍後請大家一同讀出
[00:05:06.400 --> 00:05:11.520]  有一日該隱拿地裡的出產為貢物獻給耶和華
[00:05:11.920 --> 00:05:18.000]  阿伯也將他羊群中投生的和羊的之油獻上
[00:05:18.000 --> 00:05:21.840]  耶和華看中了阿伯和他的貢物
[00:05:21.840 --> 00:05:25.200]  只是看不中該隱和他的貢物
[00:05:25.200 --> 00:05:28.480]  該隱就大大的發露變了臉色
[00:05:28.480 --> 00:05:29.360]  這是前因
[00:05:29.360 --> 00:05:30.640]  後面就是結果
[00:05:30.640 --> 00:05:32.480]  事件發生得很快
[00:05:32.480 --> 00:05:34.720]  藍色的字同樣請大家讀出
[00:05:34.720 --> 00:05:36.080]  耶和華對該隱說
[00:05:36.080 --> 00:05:37.760]  你為什麼發露呢?
[00:05:37.760 --> 00:05:40.320]  你為什麼變了臉色呢?
[00:05:40.320 --> 00:05:43.440]  你若行得好,豈不蒙越立?
[00:05:43.440 --> 00:05:47.360]  你若行好,罪就伏在面前
[00:05:47.360 --> 00:05:51.120]  他必戀無理,你卻要……
[00:05:51.120 --> 00:05:53.040]  該隱與他兄弟阿伯說話
[00:05:53.040 --> 00:05:54.720]  二人正在田間
[00:05:54.720 --> 00:05:56.720]  該隱起來打他兄弟阿伯
[00:05:56.720 --> 00:05:57.760]  把他殺了
[00:05:57.760 --> 00:06:00.320]  你看到事件結束得很快
[00:06:00.320 --> 00:06:03.120]  去到這裡就結束了
[00:06:03.120 --> 00:06:05.040]  該隱殺了阿伯
[00:06:05.040 --> 00:06:06.960]  在今天的講題裡面
[00:06:06.960 --> 00:06:09.200]  其實救我們脫離兇惡
[00:06:09.200 --> 00:06:11.360]  我想跟大家看三件事
[00:06:11.360 --> 00:06:12.880]  一個關於看上帝
[00:06:12.880 --> 00:06:14.640]  一個關於怎麼看自己
[00:06:14.640 --> 00:06:16.480]  還有一個關於怎麼看別人
[00:06:16.480 --> 00:06:17.600]  第一個重點是說什麼呢?
[00:06:17.600 --> 00:06:18.880]  我們讀一下第一個重點
[00:06:18.880 --> 00:06:19.760]  怎麼看上帝呢?
[00:06:19.760 --> 00:06:21.360]  預備開始
[00:06:21.360 --> 00:06:23.520]  看重你的上帝
[00:06:23.520 --> 00:06:24.640]  什麼叫看重你的上帝呢?
[00:06:24.640 --> 00:06:25.920]  待會我們會讀到一個經文
[00:06:25.920 --> 00:06:28.320]  就是一個字叫看重
[00:06:28.320 --> 00:06:29.440]  其實就是說
[00:06:29.440 --> 00:06:33.520]  說到上帝看重什麼不看重什麼
[00:06:33.520 --> 00:06:35.120]  看重和不看重在背後
[00:06:35.120 --> 00:06:37.200]  首先我們有沒有看重上帝
[00:06:37.200 --> 00:06:38.960]  原來當我們看重上帝的時候
[00:06:38.960 --> 00:06:40.800]  上帝就自然看重我們
[00:06:40.800 --> 00:06:45.760]  這個就是與大相關的一種用法
[00:06:45.760 --> 00:06:48.800]  我們先看看事件
[00:06:48.800 --> 00:06:49.920]  剛才我提過了
[00:06:49.920 --> 00:06:51.760]  第一、二節是講他的背景
[00:06:51.760 --> 00:06:54.640]  然後事件發展得很快
[00:06:54.640 --> 00:06:56.160]  為什麼這麼說呢?
[00:06:56.160 --> 00:06:58.160]  當夏娃殺了該隱
[00:06:58.160 --> 00:06:59.760]  然後殺了該隱兄弟阿伯的時候
[00:06:59.760 --> 00:07:00.480]  去到第八節
[00:07:00.480 --> 00:07:02.720]  就是隔了六節經文左右
[00:07:02.720 --> 00:07:06.080]  然後就講他該隱跟阿伯說話
[00:07:06.080 --> 00:07:09.200]  接著打起來很快就殺了他
[00:07:09.200 --> 00:07:11.360]  你看到黃色的字
[00:07:11.360 --> 00:07:14.080]  就是講他該隱阿伯的出生
[00:07:14.080 --> 00:07:17.840]  然後去到尾就是阿伯的死亡
[00:07:17.840 --> 00:07:19.440]  就是發展得很快
[00:07:19.440 --> 00:07:21.440]  當我讀這段經文的時候
[00:07:21.440 --> 00:07:23.200]  我就想起一個問題
[00:07:23.200 --> 00:07:27.200]  就是兩兄弟不是應該相親相愛的嗎?
[00:07:27.200 --> 00:07:29.120]  究竟特別這個阿哥
[00:07:29.120 --> 00:07:32.240]  作為阿哥的該隱
[00:07:32.240 --> 00:07:33.920]  他究竟有什麼這麼大的仇恨
[00:07:33.920 --> 00:07:39.680]  要將這個弟弟殺了他呢?
[00:07:39.680 --> 00:07:42.160]  究竟他是有心還是無意的呢?
[00:07:42.160 --> 00:07:45.840]  還有這段經文又帶給我們什麼提醒呢?
[00:07:45.840 --> 00:07:47.280]  我們看看經文
[00:07:47.280 --> 00:07:49.600]  剛才第二節講到的就是背景
[00:07:49.600 --> 00:07:50.800]  而我們讀的時候
[00:07:50.800 --> 00:07:52.560]  就發覺都是很自然的
[00:07:52.560 --> 00:07:53.360]  為什麼這麼說呢?
[00:07:53.360 --> 00:07:55.120]  就是說阿伯是牧羊的
[00:07:55.120 --> 00:07:56.720]  然後該隱是種地的
[00:07:56.720 --> 00:07:58.000]  於是乎第三節
[00:07:58.000 --> 00:07:59.200]  他們既然是這樣的時候
[00:07:59.200 --> 00:08:07.040]  就將他們的工作或勤勞所得的貢獻給上帝
[00:08:07.040 --> 00:08:08.720]  所以你見到同顏色的字
[00:08:08.720 --> 00:08:11.840]  就是該隱拿地裏出產給上帝
[00:08:11.840 --> 00:08:17.120]  然後阿伯就將羊群裏頭身和羊肢獻給上帝
[00:08:17.120 --> 00:08:18.240]  你覺得很自然的
[00:08:18.240 --> 00:08:19.440]  也都很合理的
[00:08:19.440 --> 00:08:20.880]  但是你繼續讀下去就發覺
[00:08:20.880 --> 00:08:21.840]  你不是很明白
[00:08:21.840 --> 00:08:22.560]  為什麼呢?
[00:08:22.560 --> 00:08:26.720]  因為經文提到神看中阿伯和他的國物
[00:08:26.720 --> 00:08:30.560]  但是耶和華卻沒有看中該隱和他的國物
[00:08:30.560 --> 00:08:32.000]  我們會第一個疑問
[00:08:32.000 --> 00:08:33.040]  可能你都馬上想
[00:08:33.040 --> 00:08:34.480]  為什麼神這麼不公平呢?
[00:08:34.480 --> 00:08:37.920]  大家都將他勤勞所得的帶來上帝面前
[00:08:37.920 --> 00:08:39.760]  為什麼越納你不越納我呢?
[00:08:39.760 --> 00:08:41.040]  這個當然是上帝偏心
[00:08:41.040 --> 00:08:42.240]  很自然的想法
[00:08:42.240 --> 00:08:44.880]  不過這個問題怎麼解釋呢?
[00:08:44.880 --> 00:08:46.800]  第一個解釋其實很簡單
[00:08:46.800 --> 00:08:48.720]  就是上帝是上帝
[00:08:48.720 --> 00:08:50.560]  祂有絕對的主權
[00:08:50.560 --> 00:08:52.960]  祂根本喜歡怎樣就怎樣
[00:08:52.960 --> 00:08:54.400]  這個是祂的主權
[00:08:54.400 --> 00:08:56.320]  並且聖經說什麼呢?
[00:08:56.320 --> 00:08:58.320]  上帝喜歡選誰就選誰
[00:08:58.320 --> 00:09:00.160]  上帝恩待誰就恩待誰
[00:09:00.160 --> 00:09:02.240]  上帝憐憫誰就憐憫誰
[00:09:02.240 --> 00:09:06.240]  我們無法挑戰上帝
[00:09:06.240 --> 00:09:08.320]  當然其實也不用這麼複雜
[00:09:08.320 --> 00:09:11.680]  就算你和我都會有一些選擇權
[00:09:11.680 --> 00:09:13.360]  有一些特別的喜好
[00:09:13.360 --> 00:09:15.440]  我們也都很自然的選擇
[00:09:15.440 --> 00:09:16.320]  不需要解釋
[00:09:16.320 --> 00:09:19.680]  只是我喜歡怎樣就怎樣
[00:09:19.680 --> 00:09:20.880]  舉一個例子
[00:09:20.880 --> 00:09:25.440]  最近就去留意一下那些小組做些什麼
[00:09:25.440 --> 00:09:28.720]  剛剛有一些初職升上來了
[00:09:28.720 --> 00:09:32.720]  他們搞了營我就去營會去探望他們
[00:09:32.720 --> 00:09:35.280]  我發覺不同的小組真的很特別
[00:09:35.280 --> 00:09:37.680]  其中一個小組他們一晚開組
[00:09:37.680 --> 00:09:40.800]  他們那晚的主題你知道叫什麼嗎?
[00:09:40.800 --> 00:09:42.000]  我真的沒想過
[00:09:42.000 --> 00:09:44.960]  開組的主題叫做"榴槤之夜"
[00:09:44.960 --> 00:09:47.840]  原來他們買了一打類似這麼多
[00:09:47.840 --> 00:09:49.440]  他們都二三十人
[00:09:49.440 --> 00:09:52.400]  買了不知道多少個不同品種的榴槤
[00:09:52.400 --> 00:09:55.120]  就那晚一起回來吃榴槤
[00:09:55.120 --> 00:09:57.920]  我看到有些姐妹很開心
[00:09:57.920 --> 00:10:01.760]  與此同時上個星期我又進了YA的營
[00:10:01.760 --> 00:10:03.120]  我自己牧區的
[00:10:03.120 --> 00:10:04.400]  他們就玩遊戲
[00:10:04.400 --> 00:10:07.600]  贏了遊戲就不同回合有獎品可以選擇
[00:10:07.600 --> 00:10:10.560]  他們放了六七袋很大的膠袋的獎品
[00:10:10.560 --> 00:10:12.000]  我就發覺那些獎品
[00:10:12.000 --> 00:10:14.000]  六七袋都全部都是什麼呢?
[00:10:14.000 --> 00:10:15.360]  全部都是薯片
[00:10:15.360 --> 00:10:18.560]  朱古力和杯麵
[00:10:18.560 --> 00:10:20.320]  他選擇不同的東西
[00:10:20.320 --> 00:10:21.680]  都是選擇這類型的
[00:10:21.680 --> 00:10:23.040]  我突然想到一件事
[00:10:23.040 --> 00:10:23.600]  我問一下你
[00:10:23.600 --> 00:10:27.760]  如果有一天我去探組探你的時候
[00:10:27.760 --> 00:10:30.560]  你想我帶榴槤來探你的組
[00:10:30.560 --> 00:10:32.960]  還是帶薯片來探你的組呢?
[00:10:32.960 --> 00:10:35.600]  你想我帶榴槤的舉手來看看
[00:10:35.600 --> 00:10:36.240]  都不笑
[00:10:36.240 --> 00:10:38.160]  你想我帶薯片的呢?
[00:10:38.160 --> 00:10:41.680]  通常你怎麼舉手都反映了你的年紀
[00:10:41.680 --> 00:10:44.160]  或者一些喜好
[00:10:44.160 --> 00:10:45.120]  但我想說
[00:10:45.120 --> 00:10:46.080]  你可以兩個都選擇
[00:10:46.080 --> 00:10:47.360]  你說我兩個都不喜歡
[00:10:47.360 --> 00:10:48.560]  你說隨便選一個都可以
[00:10:48.560 --> 00:10:50.400]  純粹是你的主權問題
[00:10:50.400 --> 00:10:52.640]  沒什麼需要很爭論
[00:10:52.640 --> 00:10:53.840]  不過另一方面
[00:10:53.840 --> 00:10:56.000]  我們讀聖經也要讀得小心
[00:10:56.000 --> 00:10:57.760]  如果你看回經文說什麼呢?
[00:10:57.760 --> 00:10:59.200]  他說神是看中
[00:10:59.200 --> 00:11:01.360]  不只是單單說看中他的供物
[00:11:01.360 --> 00:11:03.520]  是看中阿伯和他的供物
[00:11:03.520 --> 00:11:06.320]  是看不中該人和他的供物
[00:11:06.320 --> 00:11:07.120]  就是說什麼呢?
[00:11:07.120 --> 00:11:08.960]  原來說供物的背後
[00:11:08.960 --> 00:11:12.080]  就反映了那個人對神的態度是怎樣
[00:11:12.080 --> 00:11:14.480]  就是說其實你送禮物的背後
[00:11:14.480 --> 00:11:18.480]  其實就在說你對收禮物的人的心態
[00:11:18.480 --> 00:11:19.920]  那個態度
[00:11:19.920 --> 00:11:22.240]  那個關係是怎樣
[00:11:22.240 --> 00:11:23.120]  這個很容易明白
[00:11:23.120 --> 00:11:24.640]  一會兒我們就會知道
[00:11:24.640 --> 00:11:25.440]  事實上
[00:11:25.440 --> 00:11:27.840]  當我們說我們向上帝獻禮物的時候
[00:11:27.840 --> 00:11:30.320]  其實那個是在說一個獻祭
[00:11:30.320 --> 00:11:31.440]  說一個敬拜
[00:11:31.440 --> 00:11:32.720]  說一個侍奉
[00:11:32.720 --> 00:11:34.080]  一個這樣的東西
[00:11:34.080 --> 00:11:35.840]  所以我們繼續看看
[00:11:35.840 --> 00:11:38.640]  究竟這兩個人擺上的禮物有什麼不同呢?
[00:11:38.640 --> 00:11:41.120]  第一個很明顯不同
[00:11:41.120 --> 00:11:42.400]  原來說那個人的時候
[00:11:42.400 --> 00:11:43.760]  就只有五個字那麼多
[00:11:43.760 --> 00:11:45.760]  地裡面的出產
[00:11:45.760 --> 00:11:47.280]  但是說阿伯的時候
[00:11:47.280 --> 00:11:49.440]  這裡有十二三個字那麼多
[00:11:49.440 --> 00:11:51.520]  你說多一點字就會好一點
[00:11:51.520 --> 00:11:53.840]  這個其實是一個閱讀聖經的技巧
[00:11:53.840 --> 00:11:55.520]  你留意他的篇幅多一點
[00:11:55.520 --> 00:11:56.880]  用的字多一點的時候
[00:11:56.880 --> 00:11:58.720]  其實他就在那裡說得詳細一點
[00:11:58.720 --> 00:12:00.880]  要你留意究竟有什麼不同
[00:12:00.880 --> 00:12:02.640]  如果我們比較這兩個不同的時候
[00:12:02.640 --> 00:12:04.160]  事實上是有不同的
[00:12:04.160 --> 00:12:07.200]  你只是看阿伯後面那十二三個字的時候
[00:12:07.200 --> 00:12:08.800]  你比較一下這五個字的時候
[00:12:08.800 --> 00:12:10.160]  描寫就知道
[00:12:10.160 --> 00:12:10.880]  為什麼這麼說
[00:12:10.880 --> 00:12:11.440]  第一
[00:12:11.440 --> 00:12:12.640]  阿伯獻的是什麼呢?
[00:12:12.640 --> 00:12:14.240]  他說將他
[00:12:14.240 --> 00:12:15.600]  有一個他字在這裡
[00:12:15.600 --> 00:12:16.640]  他是什麼意思?
[00:12:16.640 --> 00:12:18.880]  那些東西就是說屬於他的
[00:12:18.880 --> 00:12:21.440]  不是隨隨便便擺上的
[00:12:21.440 --> 00:12:23.840]  而是可能是真金白銀
[00:12:23.840 --> 00:12:25.440]  或者經過他努力拿出來
[00:12:25.440 --> 00:12:29.520]  但是這個他字沒有出現在該人的描述裡面
[00:12:29.520 --> 00:12:30.160]  是不是?
[00:12:30.160 --> 00:12:31.680]  如果你不明白這個道理
[00:12:31.680 --> 00:12:33.360]  我記得在我想
[00:12:33.360 --> 00:12:35.280]  現在沒那麼流行的時候
[00:12:35.280 --> 00:12:38.240]  有一個時間很鼓勵人們去申請信用卡的
[00:12:38.240 --> 00:12:38.880]  OK
[00:12:38.880 --> 00:12:40.320]  然後就很多贈品
[00:12:40.320 --> 00:12:41.840]  很多禮物那樣的
[00:12:41.840 --> 00:12:44.080]  於是你又申請了很多張信用卡回來
[00:12:44.080 --> 00:12:45.840]  那些贈品禮物又沒什麼用
[00:12:45.840 --> 00:12:46.400]  是不是?
[00:12:46.400 --> 00:12:48.400]  沒什麼用於是你怎麼辦?
[00:12:48.400 --> 00:12:51.760]  你就會想想怎麼送出去
[00:12:51.760 --> 00:12:54.720]  誰知道有一天你收到一些禮物是別人送給你
[00:12:54.720 --> 00:12:58.240]  你發覺這個這麼像某間銀行的信用卡贈品
[00:12:58.240 --> 00:12:59.280]  你明白我說的嗎?
[00:12:59.280 --> 00:13:01.280]  你應該也不是很高興的
[00:13:01.280 --> 00:13:02.640]  除非你知道
[00:13:02.640 --> 00:13:03.600]  或者說也沒用了
[00:13:03.600 --> 00:13:04.240]  給你用
[00:13:04.240 --> 00:13:04.880]  但是他說
[00:13:04.880 --> 00:13:05.280]  不是
[00:13:05.280 --> 00:13:07.760]  那個是生日禮物
[00:13:07.760 --> 00:13:11.120]  甚至是送給太太周年結婚禮物
[00:13:11.120 --> 00:13:13.360]  可能你會覺得好像沒什麼誠意
[00:13:13.360 --> 00:13:13.920]  一樣
[00:13:13.920 --> 00:13:15.600]  那件事是不是他的很重要
[00:13:15.600 --> 00:13:17.760]  當然你繼續看第二個描述
[00:13:17.760 --> 00:13:21.920]  他提到說他裡面的羊群投身的
[00:13:21.920 --> 00:13:22.880]  這個什麼意思?
[00:13:22.880 --> 00:13:24.240]  投身的就是最好的
[00:13:24.240 --> 00:13:25.200]  最強壯的
[00:13:25.200 --> 00:13:26.880]  甚至有個意思投身是什麼?
[00:13:26.880 --> 00:13:29.280]  一有的時候先給了上帝才這麼解釋
[00:13:29.280 --> 00:13:30.880]  這個就很不同
[00:13:30.880 --> 00:13:32.880]  今天如果你跟教會的讀經計劃
[00:13:32.880 --> 00:13:36.960]  應該是出埃及記的第22、23章左右
[00:13:36.960 --> 00:13:38.320]  我就留意到原來
[00:13:38.320 --> 00:13:39.440]  就算不是說羊
[00:13:39.440 --> 00:13:40.640]  說土產的時候
[00:13:40.640 --> 00:13:42.960]  他說你要將初熟的
[00:13:42.960 --> 00:13:47.120]  或者剛剛地裡面的出產獻給耶和華
[00:13:47.120 --> 00:13:49.360]  你回去看聖經的時候
[00:13:49.360 --> 00:13:50.480]  有這樣的描述
[00:13:50.480 --> 00:13:51.040]  換句話說
[00:13:51.040 --> 00:13:53.360]  猶太人讀這些經文的時候就更加明白
[00:13:53.360 --> 00:13:57.120]  該人沒有提到那些出產是怎麼來的
[00:13:57.120 --> 00:13:58.880]  也沒有說過究竟是不是初熟
[00:13:58.880 --> 00:14:00.640]  甚至是他擁有的
[00:14:00.640 --> 00:14:01.200]  OK
[00:14:01.200 --> 00:14:03.680]  當然我們繼續看後面那裡說
[00:14:03.680 --> 00:14:05.280]  是羊的滋油
[00:14:05.280 --> 00:14:07.680]  我們都知道羊的滋油就是最輕香的部分
[00:14:07.680 --> 00:14:10.320]  他在說將最好的獻給上帝
[00:14:10.320 --> 00:14:11.280]  所以
[00:14:11.280 --> 00:14:13.280]  我想說如果你這樣看的時候
[00:14:13.280 --> 00:14:14.320]  你就明白
[00:14:14.320 --> 00:14:18.560]  當我們說神看中和神不看中的時候
[00:14:18.560 --> 00:14:21.120]  原來從他所擺上的東西你就知道
[00:14:21.120 --> 00:14:24.720]  為什麼神看中和神不看中
[00:14:24.720 --> 00:14:26.720]  背後就是因為所擺上的東西
[00:14:26.720 --> 00:14:29.920]  就反映著你對那個人
[00:14:29.920 --> 00:14:32.560]  或者收禮物的人有多麼看重
[00:14:32.560 --> 00:14:34.320]  所以第一個重點我一直在說的是
[00:14:34.320 --> 00:14:35.920]  看重你的上帝
