
[00:00:00.000 --> 00:00:04.600]  那不如我們開始之前有個祈禱,好嗎?
[00:10:02.900 --> 00:10:03.900]  所有的能力
[00:10:03.900 --> 00:10:05.900]  所有的權能
[00:10:05.900 --> 00:10:09.900]  其實都是神在後面運行一切
[00:10:09.900 --> 00:10:11.900]  十二章十二章很重要
[00:10:11.900 --> 00:10:13.900]  因為提醒我們自己
[00:10:13.900 --> 00:10:15.900]  我們有不同的因似
[00:10:15.900 --> 00:10:17.900]  我們使用的時候
[00:10:17.900 --> 00:10:19.900]  是誰運行在背後
[00:10:19.900 --> 00:10:23.900]  是神在背後運行
[00:10:23.900 --> 00:10:25.900]  我都要說一下
[00:10:25.900 --> 00:10:27.900]  哥林多前書到第八節至第十節
[00:10:27.900 --> 00:10:29.900]  其實說了九個因似
[00:10:29.900 --> 00:10:31.900]  可能大家都熟悉
[00:10:31.900 --> 00:10:32.900]  這個不是我今次重點
[00:10:32.900 --> 00:10:34.900]  不過我list了出來
[00:10:34.900 --> 00:10:35.900]  但重點是variety
[00:10:35.900 --> 00:10:38.900]  是很多不同多元化的因似
[00:10:38.900 --> 00:10:41.900]  這九個本來都是for example
[00:10:41.900 --> 00:10:43.900]  是不是只有這九個呢
[00:10:43.900 --> 00:10:44.900]  一定不止
[00:10:44.900 --> 00:10:45.900]  不過它是list出來
[00:10:45.900 --> 00:10:47.900]  是一個for example的意思
[00:10:47.900 --> 00:10:48.900]  有智慧的言語
[00:10:48.900 --> 00:10:50.900]  知識的言語
[00:10:50.900 --> 00:10:51.900]  醫病的因似
[00:10:51.900 --> 00:10:52.900]  有信心
[00:10:52.900 --> 00:10:53.900]  行義能
[00:10:53.900 --> 00:10:54.900]  先知
[00:10:54.900 --> 00:10:55.900]  辨別諸靈
[00:10:55.900 --> 00:10:56.900]  方方言
[00:10:56.900 --> 00:10:57.900]  方言和方方言
[00:10:57.900 --> 00:10:59.900]  我就list了出來
[00:10:59.900 --> 00:11:03.900]  不知道大家會不會都有人想要這些
[00:11:03.900 --> 00:11:05.900]  剛才哆啦A夢叮噹那裡
[00:11:05.900 --> 00:11:07.900]  我寫了九樣東西
[00:11:07.900 --> 00:11:11.900]  不知道大家會不會有想要某個因似呢
[00:11:11.900 --> 00:11:13.900]  有沒有人有想的
[00:11:13.900 --> 00:11:15.900]  都想吧
[00:11:15.900 --> 00:11:18.900]  你們剛才大部分人都很渴望
[00:11:18.900 --> 00:11:21.900]  今天我主要不是會說每個因似
[00:11:21.900 --> 00:11:24.900]  因為還有三個禮拜說因似
[00:11:24.900 --> 00:11:26.900]  我要留一些東西給後面的目者
[00:11:26.900 --> 00:11:29.900]  等他們說再detail一點
[00:11:29.900 --> 00:11:31.900]  但這九樣呢
[00:11:31.900 --> 00:11:34.900]  有wise counsel
[00:11:34.900 --> 00:11:36.900]  剛才很多人寫智慧
[00:11:36.900 --> 00:11:39.900]  可能有智慧的言語
[00:11:39.900 --> 00:11:42.900]  所以我就不會go through很detail
[00:11:42.900 --> 00:11:44.900]  那就下去吧
[00:11:44.900 --> 00:11:48.900]  第二個屬靈因似有什麼特性呢
[00:11:48.900 --> 00:11:51.900]  各種因似都是聖靈分配
[00:11:51.900 --> 00:11:54.900]  剛才第四至六節不停說
[00:11:54.900 --> 00:11:57.900]  分配分配分配給你
[00:11:57.900 --> 00:11:59.900]  原來第十一節
[00:11:59.900 --> 00:12:00.900]  有一個回應
[00:12:00.900 --> 00:12:02.900]  我們一起讀吧
[00:12:02.900 --> 00:12:08.900]  這一切都是由唯一的同一位聖靈所運行
[00:12:08.900 --> 00:12:13.900]  隨著自己的旨意分給各人的
[00:12:13.900 --> 00:12:14.900]  又說
[00:12:14.900 --> 00:12:17.900]  聖靈隨著祂自己的旨意
[00:12:17.900 --> 00:12:18.900]  聖靈是神
[00:12:18.900 --> 00:12:20.900]  隨著祂的旨意
[00:12:20.900 --> 00:12:21.900]  祂的主權
[00:12:21.900 --> 00:12:26.900]  是分配給我們的
[00:12:26.900 --> 00:12:30.900]  第三個特性
[00:12:30.900 --> 00:12:33.900]  屬靈因似是每個信徒都有
[00:12:33.900 --> 00:12:35.900]  剛才我也有問
[00:12:35.900 --> 00:12:37.900]  是不是大家都有
[00:12:37.900 --> 00:12:38.900]  有沒有屬靈因似呢
[00:12:38.900 --> 00:12:40.900]  有些人寫有
[00:12:40.900 --> 00:12:41.900]  有些人寫沒有
[00:12:41.900 --> 00:12:43.900]  但聖經說什麼呢
[00:12:43.900 --> 00:12:46.900]  聖經說是每個人都有
[00:12:46.900 --> 00:12:48.900]  我們一起讀吧
[00:12:48.900 --> 00:12:50.900]  臨前十二章十一節
[00:12:50.900 --> 00:12:52.900]  都是剛才一樣的
[00:12:52.900 --> 00:12:57.900]  這一切都是由唯一的同一位聖靈所運行
[00:12:57.900 --> 00:13:01.900]  隨著自己的旨意分給各人
[00:13:01.900 --> 00:13:03.900]  是分給各人
[00:13:03.900 --> 00:13:05.900]  這裡說是to each and everyone
[00:13:05.900 --> 00:13:08.900]  讀完十二章七節
[00:13:08.900 --> 00:13:11.900]  聖靈彰顯在各人身上
[00:13:11.900 --> 00:13:15.900]  是要使人得益處
[00:13:15.900 --> 00:13:16.900]  可能你會說
[00:13:16.900 --> 00:13:17.900]  不是啊
[00:13:17.900 --> 00:13:19.900]  我也不覺得自己有
[00:13:19.900 --> 00:13:21.900]  因為屬靈因似
[00:13:21.900 --> 00:13:23.900]  是不是神給了我們
[00:13:23.900 --> 00:13:27.900]  就立刻可以完全有capacity去用
[00:13:27.900 --> 00:13:29.900]  未必一定
[00:13:29.900 --> 00:13:30.900]  有時收了屬靈因似
[00:13:30.900 --> 00:13:32.900]  好像收了粒種子
[00:13:32.900 --> 00:13:34.900]  你收到信心的因似
[00:13:34.900 --> 00:13:36.900]  你可以收了粒種子
[00:13:36.900 --> 00:13:38.900]  但在神的時間裏
[00:13:38.900 --> 00:13:39.900]  它就會發芽生長
[00:13:39.900 --> 00:13:41.900]  和你就會用
[00:13:41.900 --> 00:13:44.900]  所以我們有個因似
[00:13:44.900 --> 00:13:46.900]  聖經說每個人都有
[00:13:46.900 --> 00:13:48.900]  我們就是這樣信
[00:13:48.900 --> 00:13:50.900]  我們每個人都有個屬靈因似
[00:13:50.900 --> 00:13:51.900]  但是不是立刻會用到
[00:13:51.900 --> 00:13:53.900]  立刻完全懂得
[00:13:53.900 --> 00:13:54.900]  好像100%
[00:13:54.900 --> 00:13:55.900]  說有教導因似
[00:13:55.900 --> 00:13:57.900]  完全教得很好呢
[00:13:57.900 --> 00:13:58.900]  不一定
[00:13:58.900 --> 00:13:59.900]  要develop
[00:13:59.900 --> 00:14:00.900]  要栽培
[00:14:00.900 --> 00:14:01.900]  要training
[00:14:01.900 --> 00:14:02.900]  要實習
[00:14:02.900 --> 00:14:04.900]  因似也是這樣
[00:14:04.900 --> 00:14:07.900]  我自己也有去經歷
[00:14:07.900 --> 00:14:10.900]  領受一些不同的因似的時候
[00:14:10.900 --> 00:14:13.900]  好像如果方言因似
[00:14:13.900 --> 00:14:16.900]  方言因似其實需不需要操練
[00:14:16.900 --> 00:14:18.900]  我問一下大家
[00:14:18.900 --> 00:14:20.900]  你覺得是不是一領受就有
[00:14:20.900 --> 00:14:22.900]  應該說到就有
[00:14:22.900 --> 00:14:26.900]  其實需不需要操練呢
[00:14:26.900 --> 00:14:29.900]  大家有沒有想過
[00:14:29.900 --> 00:14:31.900]  有人點頭
[00:14:31.900 --> 00:14:33.900]  有人不太清楚
[00:14:33.900 --> 00:14:36.900]  我自己的答案是要操練
[00:14:36.900 --> 00:14:37.900]  我通常會鼓勵
[00:14:37.900 --> 00:14:41.900]  領受方言因似的弟兄姊妹
[00:14:41.900 --> 00:14:43.900]  其實你回家每天
[00:14:43.900 --> 00:14:46.900]  用15分鐘才10分鐘
[00:14:46.900 --> 00:14:48.900]  繼續用方言去禱告
[00:14:48.900 --> 00:14:49.900]  用方言去操練
[00:14:49.900 --> 00:14:53.900]  你越用每天10分鐘的方言
[00:14:53.900 --> 00:14:55.900]  慢慢你是會有第二隻
[00:14:55.900 --> 00:14:56.900]  第三隻
[00:14:56.900 --> 00:14:57.900]  第四隻方言
[00:14:57.900 --> 00:14:59.900]  甚至慢慢你會開始
[00:14:59.900 --> 00:15:00.900]  知道有方言
[00:15:00.900 --> 00:15:02.900]  你會知道自己
[00:15:02.900 --> 00:15:03.900]  你翻譯不到說什麼
[00:15:03.900 --> 00:15:05.900]  但你開始知道那個內容
[00:15:05.900 --> 00:15:08.900]  那個大概是什麼
[00:15:08.900 --> 00:15:09.900]  是讚美
[00:15:09.900 --> 00:15:10.900]  是認罪
[00:15:10.900 --> 00:15:13.900]  是幫我們將自己裡面的一些情緒
[00:15:13.900 --> 00:15:15.900]  去梳理
[00:15:15.900 --> 00:15:18.900]  還是裡面是要去爭戰呢
[00:15:18.900 --> 00:15:20.900]  其實是會慢慢操練的時候
[00:15:20.900 --> 00:15:21.900]  你會知道
[00:15:21.900 --> 00:15:23.900]  所以其實每一樣
[00:15:23.900 --> 00:15:25.900]  因似其實是操練
[00:15:25.900 --> 00:15:26.900]  所以有些人跟我說
[00:15:26.900 --> 00:15:30.900]  為什麼那間教會開先知學校
[00:15:30.900 --> 00:15:31.900]  我想說
[00:15:31.900 --> 00:15:34.900]  不是因為你報讀了先知學校
[00:15:34.900 --> 00:15:35.900]  你就有先知因似
[00:15:35.900 --> 00:15:37.900]  一定不會有
[00:15:37.900 --> 00:15:38.900]  是你有先知因似
[00:15:38.900 --> 00:15:40.900]  領受了我未適用
[00:15:40.900 --> 00:15:42.900]  或者要一個群體裡面
[00:15:42.900 --> 00:15:45.900]  大家彼此去學習
[00:15:45.900 --> 00:15:47.900]  大家彼此去操練的時候
[00:15:47.900 --> 00:15:48.900]  所以就會有這些談
[00:15:48.900 --> 00:15:49.900]  當然我不能夠說
[00:15:49.900 --> 00:15:54.900]  所有這些都是會幫你成長
[00:15:54.900 --> 00:15:56.900]  但意義是這樣的
[00:15:56.900 --> 00:15:58.900]  就算在舊約裡面
[00:15:58.900 --> 00:16:01.900]  先知其實有跟師傅的
[00:16:01.900 --> 00:16:02.900]  是不是
[00:16:02.900 --> 00:16:05.900]  我要跟一班先知一起去操練
[00:16:05.900 --> 00:16:07.900]  所以其實所有的因似
[00:16:07.900 --> 00:16:08.900]  是要操練
[00:16:08.900 --> 00:16:10.900]  而最好是一個群體
[00:16:10.900 --> 00:16:11.900]  一個安全的群體裡面
[00:16:11.900 --> 00:16:13.900]  彼此一起操練
[00:16:13.900 --> 00:16:14.900]  有一個coach這樣
[00:16:14.900 --> 00:16:18.900]  有經驗的人去帶著
[00:16:18.900 --> 00:16:21.900]  我們再落下一張
[00:16:21.900 --> 00:16:23.900]  我就說了
[00:16:23.900 --> 00:16:26.900]  神給我們屬靈因似有什麼目的呢
[00:16:26.900 --> 00:16:28.900]  今天我是想說
[00:16:28.900 --> 00:16:29.900]  因似有什麼
[00:16:29.900 --> 00:16:30.900]  有什麼目的
[00:16:30.900 --> 00:16:32.900]  我們一起再讀這個
[00:16:32.900 --> 00:16:33.900]  剛才讀過了
[00:16:33.900 --> 00:16:37.900]  聖靈彰顯在各人身上
[00:16:37.900 --> 00:16:40.900]  是要使人得益處
[00:16:40.900 --> 00:16:42.900]  中文這個看得不是很明顯
[00:16:42.900 --> 00:16:44.900]  使人得益處
[00:16:44.900 --> 00:16:45.900]  我得益處
[00:16:45.900 --> 00:16:46.900]  神給因似我
[00:16:46.900 --> 00:16:49.900]  那個不是給我們自己
[00:16:49.900 --> 00:16:51.900]  那個是講英文
[00:16:51.900 --> 00:16:52.900]  你看到黃色
[00:16:52.900 --> 00:16:54.900]  是each believer
[00:16:54.900 --> 00:16:55.900]  所以剛才說給每個人
[00:16:55.900 --> 00:16:58.900]  is given continuous revelation by the Holy Spirit
[00:16:58.900 --> 00:17:01.900]  to benefit not just himself but all
[00:17:01.900 --> 00:17:03.900]  不是只有他自己有benefit
[00:17:03.900 --> 00:17:06.900]  不是只有他自己一個人有益處
[00:17:06.900 --> 00:17:09.900]  是所有人有益處
[00:17:09.900 --> 00:17:13.900]  所以是說當Linda領受因似的時候
[00:17:13.900 --> 00:17:16.900]  是整個群體有益處
[00:17:16.900 --> 00:17:17.900]  你想不想
[00:17:17.900 --> 00:17:19.900]  想
[00:17:19.900 --> 00:17:21.900]  所以角度我們要調教
[00:17:21.900 --> 00:17:23.900]  我想有因似
[00:17:23.900 --> 00:17:25.900]  是不是我想有因似
[00:17:25.900 --> 00:17:26.900]  可以的
[00:17:26.900 --> 00:17:28.900]  是我們爸爸可以
[00:17:28.900 --> 00:17:29.900]  但我們要看自己
[00:17:29.900 --> 00:17:33.900]  我想有因似的動機是什麼
[00:17:33.900 --> 00:17:37.900]  是想我們整個群體得益
[00:17:37.900 --> 00:17:40.900]  我是想神的教會得益
[00:17:40.900 --> 00:17:43.900]  角度和層次不一樣
[00:17:43.900 --> 00:17:46.900]  不是我想要哪樣的因似
[00:17:46.900 --> 00:17:49.900]  而是我想神的家裡面
[00:17:49.900 --> 00:17:51.900]  有哪樣的因似
[00:17:51.900 --> 00:17:53.900]  so that我們可以彼此服侍
[00:17:53.900 --> 00:17:55.900]  我們可以彼此建立
[00:17:55.900 --> 00:17:58.900]  可以彼此成長
[00:17:58.900 --> 00:18:01.900]  這個才是想有因似的目的
[00:18:01.900 --> 00:18:03.900]  不是我想要什麼
[00:18:03.900 --> 00:18:04.900]  而是神想在我們家
[00:18:04.900 --> 00:18:07.900]  在這個群體裡面有什麼工作
[00:18:07.900 --> 00:18:10.900]  而需要做什麼工作的時候
[00:18:10.900 --> 00:18:11.900]  就好像我剛才說的
[00:18:11.900 --> 00:18:14.900]  十二章的四至六節
[00:18:14.900 --> 00:18:17.900]  是要有因似才有ministry
[00:18:17.900 --> 00:18:21.900]  然後就會見到神的權能
[00:18:21.900 --> 00:18:22.900]  所以我們說
[00:18:22.900 --> 00:18:25.900]  每個人都有聖靈的
[00:18:25.900 --> 00:18:26.900]  因似的彰顯
[00:18:26.900 --> 00:18:28.900]  聖靈的彰顯的manifestation
[00:18:28.900 --> 00:18:32.900]  為要使全體得益
[00:18:32.900 --> 00:18:37.900]  這個我要很緊要記住
[00:18:37.900 --> 00:18:39.900]  神還有另一個目的
[00:18:39.900 --> 00:18:40.900]  比屬靈因似還有什麼呢
[00:18:40.900 --> 00:18:41.900]  一樣的
[00:18:41.900 --> 00:18:42.900]  不過不同經文
[00:18:42.900 --> 00:18:44.900]  二弗所書四章十一至十二節
[00:18:44.900 --> 00:18:46.900]  我們一起讀
[00:18:46.900 --> 00:18:48.900]  神所賜的有使徒
[00:18:48.900 --> 00:18:49.900]  有先知
[00:18:49.900 --> 00:18:51.900]  有傳福音的
[00:18:51.900 --> 00:18:54.900]  有牧者和教師
