
[00:00:00.000 --> 00:00:04.000]  在聽到之前,我們不如先做個祈禱
[00:06:19.000 --> 00:06:24.000]  可能牠看到一些你看不到的東西
[00:06:24.000 --> 00:06:28.000]  我說其實我不怕的
[00:06:28.000 --> 00:06:31.000]  當時來說我也要摸摸牠的狗
[00:06:31.000 --> 00:06:34.000]  你不用怕,我們奉耶穌的名字來趕
[00:06:34.000 --> 00:06:36.000]  所以你不用怕
[00:06:36.000 --> 00:06:38.000]  牠就會放鬆
[00:06:38.000 --> 00:06:40.000]  真的
[00:06:40.000 --> 00:06:43.000]  所以你如果真的信有鬼
[00:06:43.000 --> 00:06:45.000]  你見到鬼,你不用怕
[00:06:45.000 --> 00:06:47.000]  奉耶穌的名字來趕牠
[00:06:47.000 --> 00:06:52.000]  但是這個小朋友見到的鬼就很恐怖
[00:06:52.000 --> 00:06:55.000]  因為他見到的都是一些慘死的
[00:06:55.000 --> 00:07:01.000]  就會見到他身上有插拔刀,頭上有個洞
[00:07:01.000 --> 00:07:04.000]  所以這個小朋友就很害怕
[00:07:04.000 --> 00:07:06.000]  這個小朋友很有趣的
[00:07:06.000 --> 00:07:09.000]  他跟他的心理醫生說的時候
[00:07:09.000 --> 00:07:14.000]  他就說我見到死人
[00:07:14.000 --> 00:07:17.000]  他說 I see dead people
[00:07:17.000 --> 00:07:20.000]  他不用「鬼」這個字
[00:07:20.000 --> 00:07:26.000]  我覺得可能是那裡特地讓他說見到 dead people
[00:07:26.000 --> 00:07:28.000]  見到死人的
[00:07:28.000 --> 00:07:31.000]  因為原來在他面前的這位心理醫生
[00:07:31.000 --> 00:07:33.000]  都是死人來的
[00:07:33.000 --> 00:07:37.000]  但是這個心理醫生自己都不知道自己是死人
[00:07:37.000 --> 00:07:40.000]  因為他身上他見不到有什麼傷痕
[00:07:40.000 --> 00:07:44.000]  有什麼窗洞,被人打傷
[00:07:44.000 --> 00:07:46.000]  或者是身上有刀痕
[00:07:46.000 --> 00:07:47.000]  他見不到
[00:07:47.000 --> 00:07:50.000]  所以他就不認為自己是死人來的
[00:07:50.000 --> 00:07:56.000]  所以直到有一天他終於醒覺到
[00:07:56.000 --> 00:07:58.000]  可能他都是死人
[00:07:58.000 --> 00:08:00.000]  然後他檢視之下
[00:08:00.000 --> 00:08:05.000]  見到自己身上真的有個槍射到的洞
[00:08:05.000 --> 00:08:08.000]  所以他就知道自己是死人
[00:08:08.000 --> 00:08:10.000]  這個是很久以前的電影
[00:08:10.000 --> 00:08:13.000]  我已經不是真的很記得那個故事了
[00:08:13.000 --> 00:08:15.000]  如果你還記得,我說錯了不要緊
[00:08:15.000 --> 00:08:17.000]  我要說的是
[00:08:17.000 --> 00:08:20.000]  這個心理醫生最後才發覺到自己是死人
[00:08:20.000 --> 00:08:22.000]  其實我們都是這樣
[00:08:22.000 --> 00:08:29.000]  很多時候你知不知道你自己曾經是死人來的
[00:08:29.000 --> 00:08:31.000]  知不知道自己曾經是死人來的
[00:08:31.000 --> 00:08:33.000]  我這樣說可能你會很不安
[00:08:33.000 --> 00:08:35.000]  你會很不喜歡
[00:08:35.000 --> 00:08:37.000]  為什麼會說我是死人
[00:08:37.000 --> 00:08:40.000]  你經常都說我是罪人
[00:08:40.000 --> 00:08:42.000]  我都接受了
[00:08:42.000 --> 00:08:45.000]  現在就說我以前是死人來的
[00:08:45.000 --> 00:08:48.000]  為什麼我要接受這件事
[00:08:48.000 --> 00:08:52.000]  但其實聖經裡面有說
[00:08:52.000 --> 00:08:56.000]  剛才主席帶我們讀的第一句
[00:08:56.000 --> 00:08:58.000]  已經告訴我們
[00:08:58.000 --> 00:09:04.000]  你們死在過犯罪惡之中
[00:09:04.000 --> 00:09:09.000]  其實原來我們信耶穌之前是死人來的
[00:09:09.000 --> 00:09:12.000]  但是我們不知道
[00:09:12.000 --> 00:09:16.000]  可能到今天你都不知道你曾經是死過的
[00:09:16.000 --> 00:09:19.000]  現在是因為信耶穌的緣故
[00:09:19.000 --> 00:09:22.000]  你已經是復活了
[00:09:22.000 --> 00:09:24.000]  就好像這位心理醫生也是
[00:09:24.000 --> 00:09:27.000]  他不知道自己是死人來的
[00:09:27.000 --> 00:09:29.000]  直到有一天他醒覺到的時候
[00:09:29.000 --> 00:09:33.000]  他才知道自己是死人來的
[00:09:33.000 --> 00:09:39.000]  我們通常會將人分為兩類
[00:09:39.000 --> 00:09:42.000]  一類就是活人
[00:09:42.000 --> 00:09:44.000]  另一種就是死人
[00:09:44.000 --> 00:09:46.000]  但是很明顯
[00:09:46.000 --> 00:09:50.000]  在聖經裡面的分別是不同的
[00:09:50.000 --> 00:09:54.000]  我們一般說有生命氣息那些
[00:09:54.000 --> 00:09:56.000]  就是活人
[00:09:56.000 --> 00:09:58.000]  即是直在那裡的
[00:09:58.000 --> 00:09:59.000]  躺在那裡的
[00:09:59.000 --> 00:10:01.000]  那些就是死人
[00:10:01.000 --> 00:10:03.000]  但是原來
[00:10:03.000 --> 00:10:07.000]  在聖經裡面就不是這樣去分別的
[00:10:07.000 --> 00:10:11.000]  聖經將我們這些被視為活人的人
[00:10:11.000 --> 00:10:13.000]  我們視為活人的人
[00:10:13.000 --> 00:10:20.000]  又分為死人和活人的
[00:10:20.000 --> 00:10:22.000]  我們所謂的活人
[00:10:22.000 --> 00:10:24.000]  又有活人和死人
[00:10:24.000 --> 00:10:26.000]  然後
[00:10:26.000 --> 00:10:31.000]  原來通常我們說由活人變死人
[00:10:31.000 --> 00:10:33.000]  但是在聖經裡面我告訴他
[00:10:33.000 --> 00:10:36.000]  其實我們是死人變活人
[00:10:36.000 --> 00:10:38.000]  這個過程當中
[00:10:38.000 --> 00:10:40.000]  我們是死人變活人
[00:10:40.000 --> 00:10:43.000]  這個其實是靠耶穌基督的印點
[00:10:43.000 --> 00:10:46.000]  我們接著在耶穌基督的復活當中
[00:10:46.000 --> 00:10:49.000]  我們就是由死人變活人
[00:10:49.000 --> 00:10:50.000]  但是在過去
[00:10:50.000 --> 00:10:53.000]  可能我們都不接受這種說法
[00:10:53.000 --> 00:10:58.000]  直到我們今天跟你說的時候
[00:10:58.000 --> 00:11:00.000]  你才明白到
[00:11:00.000 --> 00:11:02.000]  我們曾經是死過
[00:11:02.000 --> 00:11:04.000]  但是現在是分生
[00:11:04.000 --> 00:11:06.000]  不好意思
[00:11:06.000 --> 00:11:08.000]  由於我的廣張
[00:11:08.000 --> 00:11:11.000]  由很大的iPad變成這麼小的
[00:11:11.000 --> 00:11:13.000]  幸好還有
[00:11:13.000 --> 00:11:21.000]  好了
[00:11:21.000 --> 00:11:23.000]  就好像這位心理醫生一樣
[00:11:23.000 --> 00:11:26.000]  他都不知道自己是死人
[00:11:26.000 --> 00:11:31.000]  我們以前都不知道自己是死人
[00:11:31.000 --> 00:11:34.000]  我們再否認也好
[00:11:34.000 --> 00:11:36.000]  我們再不接受也好
[00:11:36.000 --> 00:11:39.000]  其實我們都曾經死過
[00:11:39.000 --> 00:11:42.000]  現在是復活的
[00:11:42.000 --> 00:11:45.000]  事實終歸是事實
[00:11:45.000 --> 00:11:47.000]  我們武樂就指出
[00:11:47.000 --> 00:11:50.000]  當我們仍然在過犯罪惡之中的時候
[00:11:50.000 --> 00:11:54.000]  或者說我們是死人的時候
[00:11:54.000 --> 00:11:58.000]  我們的生活並不是一個正常的生活
[00:11:58.000 --> 00:11:59.000]  我們的生活
[00:11:59.000 --> 00:12:02.000]  就是保留用了兩個字
[00:12:02.000 --> 00:12:06.000]  就是過犯和罪惡
[00:12:06.000 --> 00:12:10.000]  過犯和罪惡正好形容在一起
[00:12:10.000 --> 00:12:14.000]  什麼是罪惡呢
[00:12:14.000 --> 00:12:15.000]  我們先說罪
[00:12:15.000 --> 00:12:18.000]  罪就是射不中的意思
[00:12:18.000 --> 00:12:19.000]  射不中什麼
[00:12:19.000 --> 00:12:21.000]  就好像射箭一樣
[00:12:21.000 --> 00:12:24.000]  你要對著箭巴
[00:12:24.000 --> 00:12:28.000]  射準了紅心才叫射準
[00:12:28.000 --> 00:12:33.000]  如果射不中紅心就錯失了
[00:12:33.000 --> 00:12:37.000]  過往我們死人的時候
[00:12:37.000 --> 00:12:41.000]  我們的生活都是在箭巴以外
[00:12:41.000 --> 00:12:43.000]  紅心以外的生活
[00:12:43.000 --> 00:12:46.000]  我們經常射不中紅心
[00:12:46.000 --> 00:12:48.000]  紅心是什麼呢
[00:12:48.000 --> 00:12:53.000]  紅心就是上帝所定的標準
[00:12:53.000 --> 00:12:55.000]  上帝不是故意定很高的標準
[00:12:55.000 --> 00:12:58.000]  令我們射不中
[00:12:58.000 --> 00:13:02.000]  是因為上帝本身就是聖潔的神
[00:13:02.000 --> 00:13:05.000]  祂的標準是有一定的高
[00:13:05.000 --> 00:13:08.000]  所以我們一定犯罪之後
[00:13:08.000 --> 00:13:09.000]  我們死人的時候
[00:13:09.000 --> 00:13:12.000]  就射不中箭巴
[00:13:12.000 --> 00:13:15.000]  射不中紅心
[00:13:15.000 --> 00:13:19.000]  另外保羅就用了過犯這個字
[00:13:19.000 --> 00:13:25.000]  過犯的意思就是失誤的意思
[00:13:25.000 --> 00:13:29.000]  或者說就是迷失道路
[00:13:29.000 --> 00:13:33.000]  離開正路的意思
[00:13:33.000 --> 00:13:35.000]  這個很明顯
[00:13:35.000 --> 00:13:37.000]  以往我們在罪中的時候
[00:13:37.000 --> 00:13:39.000]  我們就是迷失了道路
[00:13:39.000 --> 00:13:42.000]  我們是離開了正路的
[00:13:42.000 --> 00:13:43.000]  什麼是正路呢
[00:13:43.000 --> 00:13:47.000]  正路就是上帝的道路才是正的
[00:13:47.000 --> 00:13:50.000]  既然離開了上帝的道路的時候
[00:13:50.000 --> 00:13:53.000]  我們就離開了上帝的標準
[00:13:53.000 --> 00:13:59.000]  所以我們就不可以走在神的心意當中
[00:13:59.000 --> 00:14:02.000]  直到有一天我們信了耶穌之後
[00:14:02.000 --> 00:14:05.000]  我們就可以再次的走回
[00:14:05.000 --> 00:14:09.000]  在主耶穌所給我們的這個生命的道路
[00:14:09.000 --> 00:14:12.000]  你說這麼奇妙的
[00:14:12.000 --> 00:14:14.000]  可能我信了耶穌之後
[00:14:14.000 --> 00:14:18.000]  我仍然有很多很多做得不好的地方
[00:14:18.000 --> 00:14:20.000]  但是你不要忘記
[00:14:20.000 --> 00:14:22.000]  在哥倫多前書裡
[00:14:22.000 --> 00:14:24.000]  保羅呢
[00:14:24.000 --> 00:14:25.000]  我們知道
[00:14:25.000 --> 00:14:27.000]  或者我們不知道也好
[00:14:27.000 --> 00:14:32.000]  哥倫多這間教會其實有很多罪惡的
[00:14:32.000 --> 00:14:35.000]  如果你仔細地去讀哥倫多前書的時候
[00:14:35.000 --> 00:14:37.000]  你會發覺
[00:14:37.000 --> 00:14:39.000]  嘩 這麼多東西
[00:14:39.000 --> 00:14:43.000]  這些東西似乎不應該發生在教會當中
[00:14:43.000 --> 00:14:47.000]  但是偏偏在教會當中有這些東西發生
[00:14:47.000 --> 00:14:49.000]  姦淫啦
[00:14:49.000 --> 00:14:50.000]  拜偶像啦
[00:14:50.000 --> 00:14:52.000]  各方面的東西
[00:14:52.000 --> 00:14:54.000]  但是保羅一開始的時候
[00:14:54.000 --> 00:14:55.000]  在哥倫多前書裡
[00:14:55.000 --> 00:14:56.000]  一開始的時候
[00:14:56.000 --> 00:15:02.000]  怎樣稱呼這班在哥倫多教會的信徒
[00:15:02.000 --> 00:15:03.000]  如果你不記得了
[00:15:03.000 --> 00:15:04.000]  或者從來都沒有留意到
[00:15:04.000 --> 00:15:06.000]  你回到家裡的時候
[00:15:06.000 --> 00:15:08.000]  打開你的聖經
[00:15:08.000 --> 00:15:10.000]  你看看哥倫多前書
[00:15:10.000 --> 00:15:11.000]  一開始的時候
[00:15:11.000 --> 00:15:16.000]  保羅稱呼他們為聖徒
[00:15:16.000 --> 00:15:19.000]  原來當我們信了耶穌之後
[00:15:19.000 --> 00:15:24.000]  我們就被主耶穌所潔情了
[00:15:24.000 --> 00:15:26.000]  無論你仍然有軟弱
[00:15:26.000 --> 00:15:29.000]  無論你仍然有很多做得不對的地方
[00:15:29.000 --> 00:15:33.000]  但是你被稱為聖徒
[00:15:33.000 --> 00:15:37.000]  你是聖潔了的聖徒來的
[00:15:37.000 --> 00:15:38.000]  那你說
[00:15:38.000 --> 00:15:40.000]  跟以前有什麼不同
[00:15:40.000 --> 00:15:43.000]  今天我仍然會犯罪
[00:15:43.000 --> 00:15:45.000]  我仍然會做錯很多事情
[00:15:45.000 --> 00:15:47.000]  我跟以前有什麼不同
[00:15:47.000 --> 00:15:48.000]  我告訴你
[00:15:48.000 --> 00:15:50.000]  當我們一信耶穌的時候
[00:15:50.000 --> 00:15:54.000]  最大的改變是什麼
[00:15:54.000 --> 00:15:56.000]  想想你們信耶穌的時候
[00:15:56.000 --> 00:15:59.000]  最大的改變是什麼
[00:15:59.000 --> 00:16:02.000]  這個改變是一直到現在
[00:16:02.000 --> 00:16:05.000]  即是你可能信了主幾十年都好
[00:16:05.000 --> 00:16:07.000]  這個改變是不會變的
[00:16:07.000 --> 00:16:10.000]  一直都會在的
[00:16:10.000 --> 00:16:12.000]  是什麼改變了
[00:16:12.000 --> 00:16:14.000]  很多人都不知道
[00:16:14.000 --> 00:16:15.000]  但是不知不覺
[00:16:15.000 --> 00:16:17.000]  其實你已經改變了
[00:16:17.000 --> 00:16:19.000]  你信了耶穌之後
[00:16:19.000 --> 00:16:22.000]  你最大最大的改變
[00:16:22.000 --> 00:16:24.000]  首先改變的
[00:16:24.000 --> 00:16:27.000]  就是你的價值觀
[00:16:27.000 --> 00:16:28.000]  是不是
[00:16:28.000 --> 00:16:32.000]  你以前可能做同樣的一件事
[00:16:32.000 --> 00:16:35.000]  你會覺得 沒什麼
[00:16:35.000 --> 00:16:39.000]  那每個人都會做的
[00:16:39.000 --> 00:16:43.000]  即是心裡面見到一個女人
[00:16:43.000 --> 00:16:44.000]  我就立刻想著
[00:16:44.000 --> 00:16:46.000]  我怎樣跟她上床
[00:16:46.000 --> 00:16:47.000]  怎樣什麼什麼
[00:16:47.000 --> 00:16:49.000]  很自然的 是不是
[00:16:49.000 --> 00:16:51.000]  那以前我們想
[00:16:51.000 --> 00:16:52.000]  人家都會想
[00:16:52.000 --> 00:16:54.000]  所以我們就覺得很正常的
[00:16:54.000 --> 00:16:56.000]  沒問題的
[00:16:56.000 --> 00:16:57.000]  但是當你信了耶穌之後
[00:16:57.000 --> 00:16:59.000]  那個價值觀自然改變
[00:16:59.000 --> 00:17:03.000]  這個改變是聖靈去減化你的
[00:17:03.000 --> 00:17:04.000]  你就會覺得
[00:17:04.000 --> 00:17:06.000]  這樣不行喔
[00:17:06.000 --> 00:17:09.000]  這件事神不喜歡
[00:17:09.000 --> 00:17:10.000]  不喜悅
[00:17:10.000 --> 00:17:16.000]  今天你心中仍然有這個標準在的
[00:17:16.000 --> 00:17:18.000]  你做錯事了
[00:17:18.000 --> 00:17:20.000]  你心裡面有聲音催促你的
[00:17:20.000 --> 00:17:22.000]  我告訴你不行
[00:17:22.000 --> 00:17:24.000]  這件事雖然人人都在做
[00:17:24.000 --> 00:17:27.000]  但是我對神我有交代
[00:17:27.000 --> 00:17:30.000]  不行 不可以做這件事
[00:17:30.000 --> 00:17:32.000]  那這個就是一個改變了
[00:17:32.000 --> 00:17:37.000]  最先而且是會永遠都改變著你的
[00:17:37.000 --> 00:17:41.000]  就不斷的有聖靈的聲音在提醒你
[00:17:41.000 --> 00:17:44.000]  告訴你 你不可以做這件事
[00:17:44.000 --> 00:17:45.000]  或者做了這件事
[00:17:45.000 --> 00:17:46.000]  你就得罪了神了
[00:17:46.000 --> 00:17:48.000]  以往你不信神的
[00:17:48.000 --> 00:17:50.000]  你以往沒有信耶穌的
[00:17:50.000 --> 00:17:54.000]  所以你不會怕得罪了誰的
[00:17:54.000 --> 00:17:56.000]  我想而已
[00:17:56.000 --> 00:17:59.000]  我見到那個美女 我想而已
[00:17:59.000 --> 00:18:01.000]  我都沒有做什麼
[00:18:01.000 --> 00:18:03.000]  我怎會得罪人呢
[00:18:03.000 --> 00:18:05.000]  但是今天你想而已
[00:18:05.000 --> 00:18:07.000]  你就已經得罪了神了
[00:18:07.000 --> 00:18:09.000]  你都知道的
[00:18:09.000 --> 00:18:10.000]  所以你不會做這件事
[00:18:10.000 --> 00:18:14.000]  或者你會隔絕自己做這件事
[00:18:14.000 --> 00:18:16.000]  拒絕去想這件事
[00:18:16.000 --> 00:18:19.000]  因為沒有人知道都好
[00:18:19.000 --> 00:18:22.000]  但是神知道嘛
[00:18:22.000 --> 00:18:25.000]  所以我們的改變就在這裡
[00:18:25.000 --> 00:18:29.000]  在聖經裡面就告訴你
[00:18:29.000 --> 00:18:31.000]  當日你是迷失道路的
[00:18:31.000 --> 00:18:34.000]  你甚至不知道我應該怎麼走的
[00:18:34.000 --> 00:18:38.000]  我離開了正路的
[00:18:38.000 --> 00:18:40.000]  但是今天我回到正路的時候
[00:18:40.000 --> 00:18:42.000]  我知道我應該怎麼走
[00:18:42.000 --> 00:18:47.000]  我知道我應該跟誰有交代
[00:18:47.000 --> 00:18:50.000]  這是不是一個很大的改變
[00:18:50.000 --> 00:18:52.000]  不是我們可以改變過來的
[00:18:52.000 --> 00:18:57.000]  是神去改變我們的
[00:18:57.000 --> 00:18:58.000]  聖經告訴你
[00:18:58.000 --> 00:19:02.000]  因為我們是跟主耶穌一起復活
[00:19:02.000 --> 00:19:03.000]  主耶穌怎樣
[00:19:03.000 --> 00:19:09.000]  我們都應該怎樣
[00:19:09.000 --> 00:19:13.000]  開始失效了
[00:19:13.000 --> 00:19:19.000]  可不可以幫我按一下
[00:19:19.000 --> 00:19:24.000]  有一個說法很有趣
[00:19:24.000 --> 00:19:26.000]  我不知道你們有沒有想過
[00:19:26.000 --> 00:19:33.000]  信徒就經常都說自己是罪人
[00:19:33.000 --> 00:19:35.000]  但是你不信的那些
[00:19:35.000 --> 00:19:38.000]  你說他是罪人就不得了了
[00:19:38.000 --> 00:19:40.000]  什麼?我什麼是罪人?
[00:19:40.000 --> 00:19:42.000]  我做過什麼?
[00:19:42.000 --> 00:19:45.000]  我又沒有殺人,又沒有放火
[00:19:45.000 --> 00:19:47.000]  又沒有犯什麼大罪
[00:19:47.000 --> 00:19:49.000]  為什麼你說我是罪人?
[00:19:49.000 --> 00:19:50.000]  如果我是罪人
[00:19:50.000 --> 00:19:52.000]  我今天已經坐牢了
[00:19:52.000 --> 00:19:55.000]  但是信徒就經常都說
[00:19:55.000 --> 00:19:57.000]  我們是罪人
[00:19:57.000 --> 00:19:59.000]  但是我們記得在前面
[00:19:59.000 --> 00:20:01.000]  就加了一個字
[00:20:01.000 --> 00:20:03.000]  「蒙因的罪人」
[00:20:03.000 --> 00:20:07.000]  曾經有一個姊妹跟我說
[00:20:07.000 --> 00:20:09.000]  為什麼我們信了主
[00:20:09.000 --> 00:20:11.000]  我們都經常說自己是罪人
[00:20:11.000 --> 00:20:12.000]  我說不是
[00:20:12.000 --> 00:20:15.000]  你遺漏了一個很重要的字
[00:20:15.000 --> 00:20:18.000]  就是蒙因的罪人
[00:20:18.000 --> 00:20:19.000]  你是罪人
[00:20:19.000 --> 00:20:21.000]  只不過你是蒙了因點
[00:20:21.000 --> 00:20:24.000]  所以不同了
[00:20:24.000 --> 00:20:26.000]  我們承認我們是罪人
[00:20:26.000 --> 00:20:29.000]  是因為我們知道我們曾經是罪人
[00:20:29.000 --> 00:20:32.000]  但是今天我們是蒙因的罪人
[00:20:32.000 --> 00:20:34.000]  是很不同的
[00:20:34.000 --> 00:20:37.000]  一個人唯有認識到自己的不足的時候
[00:20:37.000 --> 00:20:41.000]  才知道自己是怎樣的人
[00:20:41.000 --> 00:20:43.000]  如果我們沒有認識到自己的不足
[00:20:43.000 --> 00:20:46.000]  我們經常都想的是大罪的事情
[00:20:46.000 --> 00:20:47.000]  我們就會說
[00:20:47.000 --> 00:20:48.000]  沒有啊
[00:20:48.000 --> 00:20:50.000]  我哪是罪人呢?
[00:20:50.000 --> 00:20:52.000]  但是我們如果認識到自己的不足
[00:20:52.000 --> 00:20:53.000]  就看到
[00:20:53.000 --> 00:20:55.000]  我們其實在神的面前
