
[00:00:00.000 --> 00:00:02.540]  由我和大家分享上帝的說話之前
[00:05:28.540 --> 00:05:31.540]  錄音帶不斷在他腦海裡重播
[00:05:31.540 --> 00:05:33.540]  弱勢一定覺得很心碎
[00:05:33.540 --> 00:05:35.540]  很痛苦 很難受
[00:05:35.540 --> 00:05:36.540]  轉為少年人
[00:05:36.540 --> 00:05:40.540]  去彌香一份孤單寂寞
[00:05:40.540 --> 00:05:43.540]  去不斷回想起自己悲慘的命運
[00:05:43.540 --> 00:05:44.540]  我們試想一下
[00:05:44.540 --> 00:05:46.540]  如果我們所愛的子女
[00:05:46.540 --> 00:05:49.540]  不幸落在這個處境
[00:05:49.540 --> 00:05:52.540]  他們會怎樣去面對呢?
[00:05:52.540 --> 00:05:54.540]  星期二就放榜了
[00:05:54.540 --> 00:05:56.540]  萬一
[00:05:56.540 --> 00:05:59.540]  當然我不希望發生在大家身上
[00:05:59.540 --> 00:06:02.540]  我希望大家都能夠派到心儀的中學
[00:06:02.540 --> 00:06:07.540]  不過萬一我們派不到頭三個志願呢?
[00:06:07.540 --> 00:06:10.540]  我們作為家長會怎樣面對呢?
[00:06:10.540 --> 00:06:13.540]  我們又會怎樣幫我們的子女
[00:06:13.540 --> 00:06:19.540]  去面對這個不如意的情況呢?
[00:06:19.540 --> 00:06:20.540]  回看弱勢
[00:06:20.540 --> 00:06:23.540]  有得選擇當然不會選擇做別人的奴隸
[00:06:23.540 --> 00:06:25.540]  在沒有得選擇之下
[00:06:25.540 --> 00:06:28.540]  我們就會看到一個人的品性
[00:06:28.540 --> 00:06:32.540]  弱勢在面對困難的時候
[00:06:32.540 --> 00:06:35.540]  他選擇依靠上帝
[00:06:35.540 --> 00:06:39.540]  弱勢在他埃及主人的家中
[00:06:39.540 --> 00:06:43.540]  聖經說耶華和他同在
[00:06:43.540 --> 00:06:45.540]  他是一個通達的人
[00:06:45.540 --> 00:06:48.540]  他的主人見耶華和他在一起
[00:06:48.540 --> 00:06:53.540]  又見耶華令弱勢手中所辦的事都順利
[00:06:53.540 --> 00:06:56.540]  弱勢就在他的主人眼前蒙恩
[00:06:56.540 --> 00:06:58.540]  事後他的主人
[00:06:58.540 --> 00:07:02.540]  主人怕他管理家中所有的家務
[00:07:02.540 --> 00:07:05.540]  將一切都交給他手中
[00:07:05.540 --> 00:07:08.540]  耶華同時因為弱勢的緣故
[00:07:08.540 --> 00:07:11.540]  賜福給埃及這一家人
[00:07:11.540 --> 00:07:14.540]  凡家中的和田間所有的
[00:07:14.540 --> 00:07:17.540]  都蒙耶華賜福
[00:07:17.540 --> 00:07:20.540]  中國人說天時地利人和
[00:07:20.540 --> 00:07:22.540]  就是說一個人是否成功
[00:07:22.540 --> 00:07:25.540]  不單看他本人是否努力
[00:07:25.540 --> 00:07:28.540]  還要看他當時有沒有機會
[00:07:28.540 --> 00:07:31.540]  如果用俗語說就是他有沒有運行
[00:07:31.540 --> 00:07:36.540]  以及他和人如何相處的一個技巧
[00:07:36.540 --> 00:07:39.540]  他和人之間有沒有一個好的關係
[00:07:39.540 --> 00:07:42.540]  弱勢之所以做奴隸都做得很成功
[00:07:42.540 --> 00:07:44.540]  主人很信任他
[00:07:44.540 --> 00:07:47.540]  當然除了因為弱勢去挑選去努力
[00:07:47.540 --> 00:07:48.540]  挑選在逆境的時候
[00:07:48.540 --> 00:07:50.540]  不會自怨自艾
[00:07:50.540 --> 00:07:51.540]  不會怨天尤人
[00:07:51.540 --> 00:07:53.540]  另一點就是我們見到
[00:07:53.540 --> 00:07:55.540]  有上帝和他在一起
[00:07:55.540 --> 00:07:57.540]  賜福給他
[00:07:57.540 --> 00:07:59.540]  當我們看見他
[00:07:59.540 --> 00:08:04.540]  當我們的子女落在不如意的逆境當中的時候
[00:08:04.540 --> 00:08:06.540]  他會做些什麼反應呢
[00:08:06.540 --> 00:08:09.540]  他究竟會積極面對去找出路
[00:08:09.540 --> 00:08:12.540]  還是終日愁眉苦臉
[00:08:12.540 --> 00:08:14.540]  怨天怨地呢
[00:08:14.540 --> 00:08:17.540]  俗語說
[00:08:17.540 --> 00:08:19.540]  有一句說話是這樣說的
[00:08:19.540 --> 00:08:22.540]  有怎樣的家長就有怎樣的子女
[00:08:22.540 --> 00:08:27.540]  我們作為家長都能夠在逆境裡積極面對
[00:08:27.540 --> 00:08:28.540]  去尋找出路
[00:08:28.540 --> 00:08:32.540]  我相信我們的子女都會學會我們這種態度
[00:08:32.540 --> 00:08:35.540]  一失不揀就偷走
[00:08:35.540 --> 00:08:37.540]  當然我不認為偷走是不對的
[00:08:37.540 --> 00:08:40.540]  特別是他被出賣
[00:08:40.540 --> 00:08:42.540]  一失不揀偷走
[00:08:42.540 --> 00:08:44.540]  他揀依靠上帝
[00:08:44.540 --> 00:08:47.540]  他揀做一個信服誠實
[00:08:47.540 --> 00:08:53.540]  又能夠完全被主人信賴的奴隸
[00:08:53.540 --> 00:08:54.540]  信你和他同在
[00:08:54.540 --> 00:08:59.540]  不單叫他所做的事情順利亨通
[00:08:59.540 --> 00:09:03.540]  而且上帝還賜福給他的主人
[00:09:03.540 --> 00:09:05.540]  各位弟兄姊妹各位來賓
[00:09:05.540 --> 00:09:07.540]  這段經文告訴我們
[00:09:07.540 --> 00:09:08.540]  原來我們依靠上帝
[00:09:08.540 --> 00:09:11.540]  不單是上帝賜福給我們
[00:09:11.540 --> 00:09:14.540]  他更加賜福給我們身邊的人
[00:09:14.540 --> 00:09:16.540]  就好像上帝應許給阿伯拉罕說
[00:09:16.540 --> 00:09:19.540]  萬國要因你得福
[00:09:19.540 --> 00:09:23.540]  其他人會因為我們得到上帝的祝福
[00:09:23.540 --> 00:09:24.540]  約瑟在逆境之外
[00:09:24.540 --> 00:09:27.540]  他慢慢走出困境
[00:09:27.540 --> 00:09:28.540]  他漸漸有成就
[00:09:28.540 --> 00:09:32.540]  得到主人的信任和喜悅
[00:09:32.540 --> 00:09:35.540]  主人派他管理所有家務
[00:09:35.540 --> 00:09:39.540]  將一切都交在他的手裡
[00:09:39.540 --> 00:09:42.540]  不過一不離二好景不常
[00:09:42.540 --> 00:09:44.540]  約瑟又再一次被陷害
[00:09:44.540 --> 00:09:47.540]  落入逆境當中
[00:09:47.540 --> 00:09:51.540]  這次是因為他外表英俊
[00:09:51.540 --> 00:09:54.540]  我已經形容約瑟用四個字
[00:09:54.540 --> 00:09:58.540]  說他瘦瓦盡美
[00:09:58.540 --> 00:10:00.540]  四個很漂亮的字
[00:10:00.540 --> 00:10:02.540]  因為他的瘦瓦盡美
[00:10:02.540 --> 00:10:06.540]  被主人的妻子喜歡了
[00:10:06.540 --> 00:10:08.540]  試圖誘惑約瑟
[00:10:08.540 --> 00:10:11.540]  要和他一起同寢
[00:10:11.540 --> 00:10:15.540]  約瑟知道這是一件不應該做的事
[00:10:15.540 --> 00:10:18.540]  因為這是一件得罪上帝的大惡
[00:10:18.540 --> 00:10:23.540]  約瑟的主人的妻子以目送情
[00:10:23.540 --> 00:10:25.540]  要求他同寢
[00:10:25.540 --> 00:10:26.540]  約瑟拒絕
[00:10:26.540 --> 00:10:28.540]  對他的主人的妻子說
[00:10:28.540 --> 00:10:29.540]  你看看
[00:10:29.540 --> 00:10:30.540]  一切的家務
[00:10:30.540 --> 00:10:32.540]  我主人一概都不知道
[00:10:32.540 --> 00:10:35.540]  他將所有的都交在我的手裡
[00:10:35.540 --> 00:10:38.540]  這個家裡沒有人比我大
[00:10:38.540 --> 00:10:40.540]  除了你之外
[00:10:40.540 --> 00:10:43.540]  他沒有留下一樣東西不交給我
[00:10:43.540 --> 00:10:45.540]  為什麼不將你交給我
[00:10:45.540 --> 00:10:47.540]  因為你是他的老婆
[00:10:47.540 --> 00:10:50.540]  我怎麼能夠做這麼大的惡行
[00:10:50.540 --> 00:10:53.540]  去得罪上帝呢
[00:10:53.540 --> 00:10:56.540]  主母日日對約瑟說
[00:10:56.540 --> 00:10:58.540]  約瑟不聽他
[00:10:58.540 --> 00:11:00.540]  也不和他同寢
[00:11:00.540 --> 00:11:02.540]  也不和他在一起
[00:11:02.540 --> 00:11:05.540]  盡量避開
[00:11:05.540 --> 00:11:07.540]  約瑟閃避主母的求愛
[00:11:07.540 --> 00:11:09.540]  有一天避不了
[00:11:09.540 --> 00:11:12.540]  主母拉著他的衣服
[00:11:12.540 --> 00:11:15.540]  於是約瑟只好使出一招
[00:11:15.540 --> 00:11:17.540]  叫做「金蟬脫殼」
[00:11:17.540 --> 00:11:19.540]  留下自己的衣服
[00:11:19.540 --> 00:11:22.540]  逃離了主母的手
[00:11:22.540 --> 00:11:26.540]  誰知道主母就惱羞成怒
[00:11:26.540 --> 00:11:29.540]  在波提佛面前
[00:11:29.540 --> 00:11:31.540]  去誣告約瑟
[00:11:31.540 --> 00:11:34.540]  說他來是想調戲他
[00:11:34.540 --> 00:11:37.540]  波提佛聽信他妻子的話
[00:11:37.540 --> 00:11:41.540]  於是將約瑟拉去坐牢
[00:11:41.540 --> 00:11:44.540]  而這個監獄正是囚禁住
[00:11:44.540 --> 00:11:49.540]  所有法老王囚犯的地方
[00:11:49.540 --> 00:11:52.540]  約瑟再次遭受挫折
[00:11:52.540 --> 00:11:55.540]  還要因為自己正直
[00:11:55.540 --> 00:11:57.540]  而受冤屈
[00:11:57.540 --> 00:11:58.540]  我們想想
[00:11:58.540 --> 00:12:00.540]  如果是我們自己
[00:12:00.540 --> 00:12:02.540]  我們會怎樣呢
[00:12:02.540 --> 00:12:05.540]  好人受屈
[00:12:05.540 --> 00:12:07.540]  究竟有沒有天理呢
[00:12:07.540 --> 00:12:09.540]  約瑟還是因為不願意
[00:12:09.540 --> 00:12:11.540]  做一些不對的事
[00:12:11.540 --> 00:12:12.540]  去得罪上帝
[00:12:12.540 --> 00:12:15.540]  才落到這個地步
[00:12:15.540 --> 00:12:17.540]  他會不會去問
[00:12:17.540 --> 00:12:20.540]  上帝你究竟去了哪裡呢
[00:12:20.540 --> 00:12:23.540]  又說上帝你和我同在
[00:12:23.540 --> 00:12:26.540]  又說上帝你令到約瑟凡事亨通
[00:12:26.540 --> 00:12:29.540]  又說上帝你會賜福給他
[00:12:29.540 --> 00:12:35.540]  為什麼約瑟會遇著這個無妄之災呢
[00:12:35.540 --> 00:12:39.540]  當我們看生命的其中一點的時候
[00:12:39.540 --> 00:12:42.540]  真的會發出這份怨憤
[00:12:42.540 --> 00:12:46.540]  不過生命不在這裡畫上句號
[00:12:46.540 --> 00:12:49.540]  所以當我們落在這個困境的時候
[00:12:49.540 --> 00:12:51.540]  我們要學習耐性一點
[00:12:51.540 --> 00:12:53.540]  再向前看
[00:12:53.540 --> 00:12:57.540]  去想想這個時刻
[00:12:57.540 --> 00:12:59.540]  這個困難的時刻
[00:12:59.540 --> 00:13:01.540]  有沒有可能只不過是上帝
[00:13:01.540 --> 00:13:03.540]  只不過是生命
[00:13:03.540 --> 00:13:07.540]  給我們一個很嚴厲的歷練呢
[00:13:07.540 --> 00:13:09.540]  聖經說什麼呢
[00:13:09.540 --> 00:13:10.540]  聖經在這裡說
[00:13:10.540 --> 00:13:12.540]  再次去肯定一樣東西
[00:13:12.540 --> 00:13:14.540]  就是耶華和約瑟同在
[00:13:14.540 --> 00:13:15.540]  向他施恩
[00:13:15.540 --> 00:13:19.540]  令到他在監獄長的眼前蒙恩
[00:13:19.540 --> 00:13:22.540]  監獄長就將監獄裡所有的囚犯
[00:13:22.540 --> 00:13:26.540]  都給約瑟交在他的手下
[00:13:26.540 --> 00:13:29.540]  在那裡的一切事由他處理
[00:13:29.540 --> 00:13:32.540]  任何交在約瑟手裡的事
[00:13:32.540 --> 00:13:34.540]  監獄長一概不察
[00:13:34.540 --> 00:13:35.540]  什麼都不管
[00:13:35.540 --> 00:13:37.540]  因為耶華和約瑟同在
[00:13:37.540 --> 00:13:41.540]  耶華令到他所做的事都順利
[00:13:41.540 --> 00:13:42.540]  我們再一次看到
[00:13:42.540 --> 00:13:44.540]  上帝沒有離開約瑟
[00:13:44.540 --> 00:13:47.540]  雖然逆境是無可避免會臨到
[00:13:47.540 --> 00:13:52.540]  但約瑟沒有離棄依靠他的每一個人
[00:13:52.540 --> 00:13:53.540]  正因為上帝同在
[00:13:53.540 --> 00:13:58.540]  讓約瑟有勇氣去忍受這個嚴厲的考驗
[00:13:58.540 --> 00:13:59.540]  也激發他
[00:13:59.540 --> 00:14:03.540]  在面對似乎沒有盼望的情況的時候
[00:14:03.540 --> 00:14:08.540]  他能夠過一種令我們很欣賞的生活
[00:14:08.540 --> 00:14:09.540]  約瑟再一次依靠上帝
[00:14:09.540 --> 00:14:11.540]  去戰勝這個逆境
[00:14:11.540 --> 00:14:14.540]  再次佔有成就
[00:14:14.540 --> 00:14:17.540]  得到監獄長的喜悅和信任
[00:14:17.540 --> 00:14:20.540]  只要他任何交在約瑟手中的事
[00:14:20.540 --> 00:14:24.540]  監獄長一概不察
[00:14:24.540 --> 00:14:25.540]  不久後
[00:14:25.540 --> 00:14:26.540]  約瑟在監獄裡
[00:14:26.540 --> 00:14:29.540]  為法老王的兩個官員解夢
[00:14:29.540 --> 00:14:34.540]  事情完全按約瑟所講解來應驗
[00:14:34.540 --> 00:14:38.540]  不過當這個官員復回官職後
[00:14:38.540 --> 00:14:40.540]  他就忘記了約瑟
[00:14:40.540 --> 00:14:41.540]  兩年後
[00:14:41.540 --> 00:14:45.540]  法老自己就發了一個很奇怪的夢
[00:14:45.540 --> 00:14:47.540]  埃及全國上下所有術士
[00:14:47.540 --> 00:14:49.540]  所有有智慧的人
[00:14:49.540 --> 00:14:53.540]  都幫不到法老解釋這個夢
[00:14:53.540 --> 00:14:57.540]  這個夢到底代表什麼
[00:14:57.540 --> 00:14:58.540]  這個時候
[00:14:58.540 --> 00:15:01.540]  這個官員就記得約瑟
[00:15:01.540 --> 00:15:04.540]  於是就將他引薦給法老
[00:15:04.540 --> 00:15:06.540]  法老對約瑟說
[00:15:06.540 --> 00:15:07.540]  我做了一個夢
[00:15:07.540 --> 00:15:09.540]  沒有人能夠解釋給我知道
[00:15:09.540 --> 00:15:11.540]  我聽說
[00:15:11.540 --> 00:15:14.540]  你聽了夢就能夠講解
[00:15:14.540 --> 00:15:17.540]  約瑟馬上回答法老說
[00:15:17.540 --> 00:15:19.540]  這個不是在乎我
[00:15:19.540 --> 00:15:23.540]  上帝必應運法老讓你有平安
[00:15:23.540 --> 00:15:24.540]  從這兩個說話
[00:15:24.540 --> 00:15:27.540]  我們可以看到約瑟的品性是怎樣
[00:15:27.540 --> 00:15:30.540]  他在獄境裡仍然篤信上帝
[00:15:30.540 --> 00:15:33.540]  也知道他所擁有的一切能力
[00:15:33.540 --> 00:15:35.540]  包括他解夢的能力
[00:15:35.540 --> 00:15:37.540]  都是從上帝而來的
[00:15:37.540 --> 00:15:39.540]  告訴法老
[00:15:39.540 --> 00:15:43.540]  上帝將會發生的事
[00:15:43.540 --> 00:15:47.540]  透過這個夢告訴法老
[00:15:47.540 --> 00:15:49.540]  這個夢說
[00:15:49.540 --> 00:15:51.540]  將會有七個豐年
[00:15:51.540 --> 00:15:53.540]  很豐收的年
[00:15:53.540 --> 00:15:55.540]  不過緊隨這七個豐年後
[00:15:55.540 --> 00:15:57.540]  就有了七個荒年
[00:15:57.540 --> 00:15:59.540]  但這七個荒年實在太厲害了
[00:15:59.540 --> 00:16:01.540]  令到百姓都忘記了
[00:16:01.540 --> 00:16:04.540]  先前曾經有過的豐年
[00:16:04.540 --> 00:16:05.540]  於是約瑟建議
[00:16:05.540 --> 00:16:07.540]  法老要選立一個有才能的人
[00:16:07.540 --> 00:16:10.540]  在豐年的時候積聚糧食
[00:16:10.540 --> 00:16:14.540]  為全埃及應付緊隨而來的
[00:16:14.540 --> 00:16:17.540]  這七個荒年
[00:16:17.540 --> 00:16:19.540]  於是法老提升約瑟
[00:16:19.540 --> 00:16:21.540]  從一個囚犯
[00:16:21.540 --> 00:16:24.540]  成為一個宰相
[00:16:24.540 --> 00:16:27.540]  一人之下 萬人之上下
[00:16:27.540 --> 00:16:28.540]  為全埃及地
[00:16:28.540 --> 00:16:33.540]  好好應付眼前所面對的危機
[00:16:33.540 --> 00:16:35.540]  我在想
[00:16:35.540 --> 00:16:36.540]  如果約瑟沒有先前
[00:16:36.540 --> 00:16:39.540]  面對獄境的體驗和經驗
[00:16:39.540 --> 00:16:41.540]  他究竟有沒有能力
[00:16:41.540 --> 00:16:44.540]  有沒有機會承擔
[00:16:44.540 --> 00:16:48.540]  作為宰相的重責任呢?
[00:16:48.540 --> 00:16:51.540]  約瑟入宮做宰相的時候
[00:16:51.540 --> 00:16:53.540]  他已經三十歲
[00:16:53.540 --> 00:16:56.540]  當日他被賣到埃及的時候
[00:16:56.540 --> 00:16:58.540]  他正正是青少年的時刻
[00:16:58.540 --> 00:17:00.540]  十七歲
[00:17:00.540 --> 00:17:01.540]  換句話說
[00:17:01.540 --> 00:17:02.540]  在這十三年裡
[00:17:02.540 --> 00:17:04.540]  他嘗盡風浪
[00:17:04.540 --> 00:17:06.540]  生命裡有起有跌
[00:17:06.540 --> 00:17:08.540]  讓他覺得很痛苦
[00:17:08.540 --> 00:17:10.540]  於是做宰相之後
[00:17:10.540 --> 00:17:12.540]  他就賜給一個妻子給他
[00:17:12.540 --> 00:17:14.540]  他生了兩個兒子
[00:17:14.540 --> 00:17:16.540]  他為大兒子起名
[00:17:16.540 --> 00:17:18.540]  叫做馬拿西
[00:17:18.540 --> 00:17:19.540]  馬拿西的意思就是
[00:17:19.540 --> 00:17:23.540]  上帝使我忘記了一切困苦
[00:17:23.540 --> 00:17:26.540]  和我父的全家
[00:17:26.540 --> 00:17:28.540]  約瑟也為第二個兒子
[00:17:28.540 --> 00:17:30.540]  起了一個名叫以法列
[00:17:30.540 --> 00:17:31.540]  意思就是說
[00:17:31.540 --> 00:17:37.540]  上帝使我在受苦的地方昌盛
[00:17:37.540 --> 00:17:40.540]  他在開迦南附加之後
[00:17:40.540 --> 00:17:43.540]  到現在在埃及作為宰相
[00:17:43.540 --> 00:17:44.540]  十三年
[00:17:44.540 --> 00:17:47.540]  他經驗到的就是最令人心碎
[00:17:47.540 --> 00:17:49.540]  最痛苦
[00:17:49.540 --> 00:17:51.540]  最失望的經歷
[00:17:51.540 --> 00:17:53.540]  不過慈愛的上帝
[00:17:53.540 --> 00:17:57.540]  他將這一切從我們記憶裡掃除
[00:17:57.540 --> 00:17:59.540]  並且用聖潔的思想
[00:17:59.540 --> 00:18:01.540]  去充滿他的心
[00:18:01.540 --> 00:18:03.540]  於是我們看到約瑟
[00:18:03.540 --> 00:18:06.540]  在誘惑面前不為所動
[00:18:06.540 --> 00:18:09.540]  堅決拒絕行惡去得罪人
[00:18:09.540 --> 00:18:11.540]  得罪上帝
[00:18:11.540 --> 00:18:12.540]  就是被冤屈
[00:18:12.540 --> 00:18:14.540]  他也不為所動
[00:18:14.540 --> 00:18:17.540]  他仍然一貫堅持他的忠信誠實
[00:18:17.540 --> 00:18:19.540]  讓人可以信賴
[00:18:19.540 --> 00:18:22.540]  不過最令我感動的就是今天
[00:18:22.540 --> 00:18:27.540]  剛才桑麗和大家讀出的這段經文
[00:18:27.540 --> 00:18:31.540]  埃及的饑荒遍佈埃及地
[00:18:31.540 --> 00:18:34.540]  以及鄰近所有的地方
[00:18:34.540 --> 00:18:37.540]  連迦南地也有這個饑荒
[00:18:37.540 --> 00:18:42.540]  於是約瑟的爸爸和哥哥
[00:18:42.540 --> 00:18:44.540]  都因為饑荒的緣故
[00:18:44.540 --> 00:18:47.540]  來埃及購買糧食
[00:18:47.540 --> 00:18:51.540]  當哥哥向埃及宰相下拜的時候
[00:18:51.540 --> 00:18:53.540]  約瑟一眼就認出
[00:18:53.540 --> 00:18:56.540]  這群人就是當日要將他殺害
[00:18:56.540 --> 00:19:00.540]  出賣他的親哥哥
[00:19:00.540 --> 00:19:04.540]  其實約瑟今天貴為一國宰相
[00:19:04.540 --> 00:19:08.540]  他年少的時候被認為是
[00:19:08.540 --> 00:19:11.540]  輕狂的夢今天被認了
[00:19:11.540 --> 00:19:13.540]  他這一刻完全有能力
[00:19:13.540 --> 00:19:16.540]  可以隨心所欲
[00:19:16.540 --> 00:19:18.540]  去對待他的毒人
[00:19:18.540 --> 00:19:19.540]  對待他的敵人
[00:19:19.540 --> 00:19:22.540]  並且這些敵人可以任他擺佈
[00:19:22.540 --> 00:19:25.540]  但我們留意經文的細緻描述
