
[00:00:00.000 --> 00:00:02.000]  屬靈生命停滯不前
[00:01:29.520 --> 00:01:31.520]  就注定蘇州過後沒有單踏
[00:01:31.520 --> 00:01:33.520]  就會一事無成
[00:01:33.520 --> 00:01:35.520]  所以什麼都不做
[00:01:35.520 --> 00:01:37.520]  不是一個好的答案
[00:01:37.520 --> 00:01:39.520]  我想這裡
[00:01:39.520 --> 00:01:41.520]  大部分人也有
[00:01:41.520 --> 00:01:43.520]  人生的閱歷
[00:01:43.520 --> 00:01:45.520]  不過我不知道大家有沒有看過
[00:01:45.520 --> 00:01:47.520]  Pirates of the Caribbean
[00:01:47.520 --> 00:01:49.520]  Vegetales
[00:01:49.520 --> 00:01:51.520]  Vegetales大家有沒有聽過
[00:01:51.520 --> 00:01:53.520]  舉手如果看過
[00:01:53.520 --> 00:01:55.520]  不是很多
[00:01:55.520 --> 00:01:57.520]  如果大家在教會時間久一點
[00:01:57.520 --> 00:01:59.520]  尤其是參與那些兒童士工的時候
[00:01:59.520 --> 00:02:01.520]  我看到後面
[00:02:01.520 --> 00:02:03.520]  MARGIE舉手
[00:02:03.520 --> 00:02:05.520]  這些兒童士工就會見過
[00:02:05.520 --> 00:02:07.520]  這個其實是一個動畫系列
[00:02:07.520 --> 00:02:09.520]  大概三十多年前出世
[00:02:09.520 --> 00:02:11.520]  九零年代的時候
[00:02:11.520 --> 00:02:15.520]  是非常受歡迎的一個基督教兒童節目
[00:02:15.520 --> 00:02:17.520]  其中有一些歌手
[00:02:17.520 --> 00:02:19.520]  有一個叫Larry的唱歌
[00:02:19.520 --> 00:02:21.520]  會唱一些Silly Song
[00:02:21.520 --> 00:02:23.520]  那時候大家唱的時候
[00:02:23.520 --> 00:02:25.520]  都很開心
[00:02:25.520 --> 00:02:27.520]  其中一首歌叫
[00:02:27.520 --> 00:02:29.520]  We are the Pirates who don't do anything
[00:02:29.520 --> 00:02:31.520]  什麼都不做的海盜
[00:02:31.520 --> 00:02:33.520]  可能大家
[00:02:33.520 --> 00:02:35.520]  一頭霧水
[00:02:35.520 --> 00:02:37.520]  如果下次有機會去英文崇拜的時候
[00:02:37.520 --> 00:02:39.520]  聽到這些是做什麼的
[00:02:39.520 --> 00:02:41.520]  不要奇怪
[00:02:41.520 --> 00:02:43.520]  這些就是我們準備會用的題材
[00:02:43.520 --> 00:02:45.520]  這首Silly Song
[00:02:45.520 --> 00:02:47.520]  Silly Song的重點是什麼呢
[00:02:47.520 --> 00:02:49.520]  重點就是沒有重點
[00:02:49.520 --> 00:02:53.520]  即使是做海盜
[00:02:53.520 --> 00:02:55.520]  都知道不可能什麼都不做
[00:02:55.520 --> 00:02:57.520]  所以這首歌才叫做Silly
[00:02:57.520 --> 00:02:59.520]  就算做壞事
[00:02:59.520 --> 00:03:01.520]  做賊
[00:03:01.520 --> 00:03:03.520]  都要出點氣力
[00:03:03.520 --> 00:03:05.520]  不可能做一個宅男
[00:03:05.520 --> 00:03:07.520]  躺平
[00:03:07.520 --> 00:03:09.520]  所以同樣道理
[00:03:09.520 --> 00:03:11.520]  如果你知道
[00:03:11.520 --> 00:03:13.520]  你逐齡生命停滯不前的時候
[00:03:13.520 --> 00:03:15.520]  什麼都不做的時候
[00:03:15.520 --> 00:03:17.520]  你的問題是不會自己解決
[00:03:17.520 --> 00:03:19.520]  自己的
[00:03:19.520 --> 00:03:21.520]  今天我想和大家看兩段的經文
[00:03:21.520 --> 00:03:23.520]  一段是來自
[00:03:23.520 --> 00:03:25.520]  詩篇42篇和43篇
[00:03:25.520 --> 00:03:27.520]  另一段是來自啟示錄
[00:03:27.520 --> 00:03:29.520]  第二章第四
[00:03:29.520 --> 00:03:31.520]  第四到第七節
[00:03:31.520 --> 00:03:33.520]  寫錯了
[00:03:33.520 --> 00:03:35.520]  這兩段經文
[00:03:35.520 --> 00:03:37.520]  都是來自比較困難的文學
[00:03:37.520 --> 00:03:39.520]  題材的
[00:03:39.520 --> 00:03:41.520]  歷史敘事
[00:03:41.520 --> 00:03:43.520]  和書信的教導
[00:03:43.520 --> 00:03:45.520]  這兩件事大家看了很多
[00:03:45.520 --> 00:03:47.520]  尤其是福音書
[00:03:47.520 --> 00:03:49.520]  和寶羅書信
[00:03:49.520 --> 00:03:51.520]  比較容易讀
[00:03:51.520 --> 00:03:53.520]  因為比較直接
[00:03:53.520 --> 00:03:55.520]  詩歌和啟示文學
[00:03:55.520 --> 00:03:57.520]  通常有很多
[00:03:57.520 --> 00:03:59.520]  引用的意象
[00:03:59.520 --> 00:04:01.520]  需要較多的文化背景
[00:04:01.520 --> 00:04:03.520]  才能夠理解
[00:04:03.520 --> 00:04:05.520]  今天就不會和大家好深入
[00:04:05.520 --> 00:04:07.520]  研究這些細節
[00:04:07.520 --> 00:04:09.520]  但我想從另一個文學的方法
[00:04:09.520 --> 00:04:11.520]  整個結構入手
[00:04:11.520 --> 00:04:13.520]  從這兩段經文
[00:04:13.520 --> 00:04:15.520]  可以看到一個
[00:04:15.520 --> 00:04:17.520]  三步突圍的策略
[00:04:17.520 --> 00:04:19.520]  我叫做回顧
[00:04:19.520 --> 00:04:21.520]  重整豁出去
[00:04:21.520 --> 00:04:23.520]  這是三步的
[00:04:23.520 --> 00:04:25.520]  突圍策略
[00:04:25.520 --> 00:04:27.520]  首先要回顧
[00:04:27.520 --> 00:04:29.520]  收集有關的資料
[00:04:29.520 --> 00:04:31.520]  有關的經驗
[00:04:31.520 --> 00:04:33.520]  客觀去判斷
[00:04:33.520 --> 00:04:35.520]  一直用那個方法
[00:04:35.520 --> 00:04:37.520]  有沒有優點缺點
[00:04:37.520 --> 00:04:39.520]  需要改變
[00:04:39.520 --> 00:04:41.520]  然後要重整
[00:04:41.520 --> 00:04:43.520]  reform
[00:04:43.520 --> 00:04:45.520]  下定決心許下承諾
[00:04:45.520 --> 00:04:47.520]  落實要做
[00:04:47.520 --> 00:04:49.520]  要做的改變
[00:04:49.520 --> 00:04:51.520]  第三要release
[00:04:51.520 --> 00:04:53.520]  豁出去
[00:04:53.520 --> 00:04:55.520]  知道自己已經盡了最大的努力
[00:04:55.520 --> 00:04:57.520]  去明白問題
[00:04:57.520 --> 00:04:59.520]  然後找到正確的方案
[00:04:59.520 --> 00:05:01.520]  就憑著信心
[00:05:01.520 --> 00:05:03.520]  藉著禱告將這個事情
[00:05:03.520 --> 00:05:05.520]  交給神
[00:05:05.520 --> 00:05:07.520]  這個簡單的
[00:05:07.520 --> 00:05:09.520]  三步突圍的步驟
[00:05:09.520 --> 00:05:11.520]  常識是做什麼都要這樣做
[00:05:11.520 --> 00:05:13.520]  所以生活當中
[00:05:13.520 --> 00:05:15.520]  很多實際的挑戰
[00:05:15.520 --> 00:05:17.520]  不只是靈性停滯
[00:05:17.520 --> 00:05:19.520]  你也會這樣做
[00:05:19.520 --> 00:05:21.520]  Iron Seam 做軟件
[00:05:21.520 --> 00:05:23.520]  做工程
[00:05:23.520 --> 00:05:25.520]  都是這樣
[00:05:25.520 --> 00:05:27.520]  如果有顧客投訴
[00:05:27.520 --> 00:05:29.520]  你寫的程式有什麼問題
[00:05:29.520 --> 00:05:31.520]  這就是三步解決的方法
[00:05:31.520 --> 00:05:33.520]  首先
[00:05:33.520 --> 00:05:35.520]  有什麼錯誤
[00:05:35.520 --> 00:05:37.520]  然後看看如何解決
[00:05:37.520 --> 00:05:39.520]  然後豁出去
[00:05:39.520 --> 00:05:41.520]  當你的屬靈
[00:05:41.520 --> 00:05:43.520]  生命停滯不前的時候
[00:05:43.520 --> 00:05:45.520]  這個三步
[00:05:45.520 --> 00:05:47.520]  突圍的策略
[00:05:47.520 --> 00:05:49.520]  可以幫助你
[00:05:49.520 --> 00:05:51.520]  茅塞頓開
[00:05:51.520 --> 00:05:53.520]  如果大家手上
[00:05:53.520 --> 00:05:55.520]  有手機有聖經
[00:05:55.520 --> 00:05:57.520]  鼓勵大家打開
[00:05:57.520 --> 00:05:59.520]  詩篇第42篇和43篇
[00:05:59.520 --> 00:06:01.520]  可以明白
[00:06:01.520 --> 00:06:03.520]  那個上文
[00:06:03.520 --> 00:06:05.520]  這兩篇
[00:06:05.520 --> 00:06:07.520]  一共有16節經文
[00:06:07.520 --> 00:06:09.520]  大多數聖經學者
[00:06:09.520 --> 00:06:11.520]  都相信這兩篇
[00:06:11.520 --> 00:06:13.520]  詩篇其實是一首
[00:06:13.520 --> 00:06:15.520]  三節的詩歌
[00:06:15.520 --> 00:06:17.520]  結構很容易
[00:06:17.520 --> 00:06:19.520]  從重複三次的副歌
[00:06:19.520 --> 00:06:21.520]  可以看出來
[00:06:21.520 --> 00:06:23.520]  其實從副歌
[00:06:23.520 --> 00:06:25.520]  也可以觀察到
[00:06:25.520 --> 00:06:27.520]  一個對唱的關係
[00:06:27.520 --> 00:06:29.520]  這首歌好像
[00:06:29.520 --> 00:06:31.520]  有自言自語的感覺
[00:06:31.520 --> 00:06:33.520]  在這三個
[00:06:33.520 --> 00:06:35.520]  這三個段落裏
[00:06:35.520 --> 00:06:37.520]  那個節數
[00:06:37.520 --> 00:06:39.520]  一二三裏
[00:06:39.520 --> 00:06:41.520]  你聽到的是私人的心聲
[00:06:41.520 --> 00:06:43.520]  心底的說話
[00:06:43.520 --> 00:06:45.520]  情感的流露
[00:06:45.520 --> 00:06:47.520]  但在副歌裏你聽到的是
[00:06:47.520 --> 00:06:49.520]  他的頭腦他的智慧
[00:06:49.520 --> 00:06:51.520]  理性回應
[00:06:51.520 --> 00:06:53.520]  可以說是他的頭腦
[00:06:53.520 --> 00:06:55.520]  他的智慧輔導他的心
[00:06:55.520 --> 00:06:57.520]  他的情感
[00:06:57.520 --> 00:06:59.520]  甚至你可以看到
[00:06:59.520 --> 00:07:01.520]  是神的靈透過他的智慧
[00:07:01.520 --> 00:07:03.520]  對他的情感對他的心說話
[00:07:03.520 --> 00:07:05.520]  42篇
[00:07:05.520 --> 00:07:07.520]  第一段落是一個回顧
[00:07:07.520 --> 00:07:09.520]  他的心裏
[00:07:09.520 --> 00:07:11.520]  回想起
[00:07:11.520 --> 00:07:13.520]  他以前的日子
[00:07:13.520 --> 00:07:15.520]  神啊我的心切無理
[00:07:15.520 --> 00:07:17.520]  如綠似無稽水
[00:07:17.520 --> 00:07:19.520]  我的心渴想神
[00:07:19.520 --> 00:07:21.520]  就是永生神
[00:07:21.520 --> 00:07:23.520]  我幾時得召見神呢
[00:07:23.520 --> 00:07:25.520]  我晝夜以眼淚當食物
[00:07:25.520 --> 00:07:27.520]  不住地對我說
[00:07:27.520 --> 00:07:29.520]  你的神在那裏呢
[00:07:29.520 --> 00:07:31.520]  我從前與眾人同住
[00:07:31.520 --> 00:07:33.520]  領他們到神的殿裏
[00:07:33.520 --> 00:07:35.520]  大家用歡呼稱頌的聲音守節
[00:07:35.520 --> 00:07:37.520]  我追想這些事
[00:07:37.520 --> 00:07:39.520]  我的心極其悲傷
[00:07:39.520 --> 00:07:43.520]  這個人聽來
[00:07:43.520 --> 00:07:45.520]  好像敬拜隊隊長
[00:07:45.520 --> 00:07:47.520]  敬拜隊隊長
[00:07:47.520 --> 00:07:49.520]  從前負責
[00:07:49.520 --> 00:07:51.520]  可能帶隊有個喇叭
[00:07:51.520 --> 00:07:53.520]  帶到人
[00:07:53.520 --> 00:07:55.520]  進入神的殿裏敬拜
[00:07:55.520 --> 00:07:57.520]  但如今
[00:07:57.520 --> 00:07:59.520]  人們嘲笑他
[00:07:59.520 --> 00:08:01.520]  你的神在那裏
[00:08:01.520 --> 00:08:03.520]  或者他可以流放到
[00:08:03.520 --> 00:08:05.520]  一個很遠的地方
[00:08:05.520 --> 00:08:07.520]  不能去聖殿
[00:08:07.520 --> 00:08:09.520]  甚至有可能聖殿已經不在了
[00:08:09.520 --> 00:08:11.520]  又有可能
[00:08:11.520 --> 00:08:13.520]  其實聖殿還在
[00:08:13.520 --> 00:08:15.520]  但是去到的時候
[00:08:15.520 --> 00:08:17.520]  就覺得神不在那裏
[00:08:17.520 --> 00:08:19.520]  總之教堂
[00:08:19.520 --> 00:08:21.520]  仍然每個禮拜
[00:08:21.520 --> 00:08:23.520]  有崇拜
[00:08:23.520 --> 00:08:25.520]  但台下冷清清
[00:08:25.520 --> 00:08:27.520]  一個六十人七十人的房間裏
[00:08:27.520 --> 00:08:29.520]  可能二十個人坐
[00:08:29.520 --> 00:08:31.520]  當他敬拜的時候
[00:08:31.520 --> 00:08:33.520]  感覺就好像
[00:08:33.520 --> 00:08:35.520]  對空氣說話一樣
[00:08:35.520 --> 00:08:37.520]  不再有
[00:08:37.520 --> 00:08:39.520]  歌唱讚美神的感覺
[00:08:39.520 --> 00:08:43.520]  但是這個時候
[00:08:43.520 --> 00:08:45.520]  他的頭腦理性智慧
[00:08:45.520 --> 00:08:47.520]  就以這首副歌
[00:08:47.520 --> 00:08:49.520]  來和他回應
[00:08:49.520 --> 00:08:51.520]  我的心啊
[00:08:51.520 --> 00:08:53.520]  你為何憂悶
[00:08:53.520 --> 00:08:55.520]  為何在我裏面煩躁
[00:08:55.520 --> 00:08:57.520]  應當仰望神
[00:08:57.520 --> 00:08:59.520]  我還要稱謝他
[00:08:59.520 --> 00:09:01.520]  我當面的請救
[00:09:01.520 --> 00:09:03.520]  他的頭腦問他的心
[00:09:03.520 --> 00:09:05.520]  你為何相信這些一派胡言
[00:09:05.520 --> 00:09:07.520]  為何認為
[00:09:07.520 --> 00:09:09.520]  他的神已經不在了
[00:09:09.520 --> 00:09:11.520]  這些假話
[00:09:11.520 --> 00:09:13.520]  桃花依舊人面全非
[00:09:13.520 --> 00:09:15.520]  以前來過這裏的人
[00:09:15.520 --> 00:09:17.520]  現在都不來了
[00:09:17.520 --> 00:09:19.520]  為何說你的神不在這裏
[00:09:19.520 --> 00:09:23.520]  神就在這裏
[00:09:23.520 --> 00:09:25.520]  你停止你的抱怨
[00:09:25.520 --> 00:09:27.520]  打開你的眼睛去仰望神
[00:09:27.520 --> 00:09:29.520]  你要高聲去讚美他
[00:09:29.520 --> 00:09:33.520]  回顧
[00:09:33.520 --> 00:09:35.520]  這個步驟的重點
[00:09:35.520 --> 00:09:37.520]  其實最重要的是退後一步
[00:09:37.520 --> 00:09:39.520]  來看看那個實況
[00:09:39.520 --> 00:09:41.520]  來看看這個整全的大局
[00:09:41.520 --> 00:09:43.520]  有時候人的問題是
[00:09:43.520 --> 00:09:45.520]  我們過份
[00:09:45.520 --> 00:09:47.520]  專注於眼前
[00:09:47.520 --> 00:09:49.520]  被一些有限的經驗
[00:09:49.520 --> 00:09:51.520]  掩蓋了神
[00:09:51.520 --> 00:09:53.520]  在這個全人類
[00:09:53.520 --> 00:09:55.520]  人類歷史裏面
[00:09:55.520 --> 00:09:57.520]  保守的作為
[00:09:57.520 --> 00:09:59.520]  所以真正要回顧的時候
[00:09:59.520 --> 00:10:01.520]  不能被自己的人生經驗
[00:10:01.520 --> 00:10:03.520]  局限
[00:10:03.520 --> 00:10:05.520]  你說神不理你
[00:10:05.520 --> 00:10:07.520]  是不是呢
[00:10:07.520 --> 00:10:09.520]  你看外面有多少黑漆漆的地方
[00:10:09.520 --> 00:10:11.520]  你能夠在地球上
[00:10:11.520 --> 00:10:13.520]  有生命氣息
[00:10:13.520 --> 00:10:15.520]  已經是不簡單的事情
[00:10:15.520 --> 00:10:17.520]  你找到很遠的地方
[00:10:17.520 --> 00:10:19.520]  都找不到
[00:10:19.520 --> 00:10:21.520]  何來說神不理你
[00:10:21.520 --> 00:10:23.520]  但狹隘主觀的想法
[00:10:23.520 --> 00:10:25.520]  的確是我們人的天性
[00:10:25.520 --> 00:10:27.520]  尤其是年輕人
[00:10:27.520 --> 00:10:29.520]  年輕人
[00:10:29.520 --> 00:10:31.520]  人生經驗不多
[00:10:31.520 --> 00:10:33.520]  當然有很多抱怨
[00:10:33.520 --> 00:10:35.520]  不妥不妥
[00:10:35.520 --> 00:10:37.520]  但是就算是年長的
[00:10:37.520 --> 00:10:39.520]  有所有人生閱歷
[00:10:39.520 --> 00:10:41.520]  如果將自己的經驗
[00:10:41.520 --> 00:10:43.520]  變成了一種固執
[00:10:43.520 --> 00:10:45.520]  不再懂得
[00:10:45.520 --> 00:10:47.520]  向世界的事物學習
[00:10:47.520 --> 00:10:49.520]  不懂得向其他人學習的時候
[00:10:49.520 --> 00:10:51.520]  亦是一樣的
[00:10:51.520 --> 00:10:53.520]  當你只懂得延伸
[00:10:53.520 --> 00:10:55.520]  掩蓋失敗的經驗
[00:10:55.520 --> 00:10:57.520]  而不懂得
[00:10:57.520 --> 00:10:59.520]  從其他人身上
[00:10:59.520 --> 00:11:01.520]  學到一些成功的功課的時候
[00:11:01.520 --> 00:11:03.520]  你的人生經歷
[00:11:03.520 --> 00:11:05.520]  就是你的盲點
[00:11:05.520 --> 00:11:07.520]  我特別
[00:11:07.520 --> 00:11:09.520]  有時候和年輕人說
[00:11:09.520 --> 00:11:11.520]  或者和剛信主的
[00:11:11.520 --> 00:11:15.520]  新信主的朋友說
[00:11:15.520 --> 00:11:17.520]  不要讓
[00:11:17.520 --> 00:11:19.520]  有些人的人生經驗
[00:11:19.520 --> 00:11:21.520]  壓到你
[00:11:21.520 --> 00:11:23.520]  你怎樣可以不成為井底之蛙
[00:11:23.520 --> 00:11:25.520]  怎樣不會
[00:11:25.520 --> 00:11:27.520]  一味閉門造車
[00:11:27.520 --> 00:11:29.520]  學無先後
[00:11:29.520 --> 00:11:31.520]  達者為師
[00:11:31.520 --> 00:11:33.520]  你學一下
[00:11:33.520 --> 00:11:35.520]  你讀一下
[00:11:35.520 --> 00:11:37.520]  你便不會被一兩個人的經驗
[00:11:37.520 --> 00:11:39.520]  壓到你
[00:11:39.520 --> 00:11:41.520]  比你
[00:11:41.520 --> 00:11:43.520]  活多了三十年的人
[00:11:43.520 --> 00:11:45.520]  一般來說
[00:11:45.520 --> 00:11:47.520]  應該比你知道的更多
[00:11:47.520 --> 00:11:49.520]  但只是當他
[00:11:49.520 --> 00:11:51.520]  在人生當中不斷
[00:11:51.520 --> 00:11:53.520]  學習的時候才會
[00:11:53.520 --> 00:11:55.520]  他可能
[00:11:55.520 --> 00:11:57.520]  有些人信了主
[00:11:57.520 --> 00:11:59.520]  之後到現在都沒有
[00:11:59.520 --> 00:12:01.520]  揭過多少頁聖經
[00:12:01.520 --> 00:12:03.520]  讀過多少書籍
[00:12:03.520 --> 00:12:05.520]  他怎會真的
[00:12:05.520 --> 00:12:07.520]  比你懂得更多
[00:12:07.520 --> 00:12:09.520]  所以你應該觀察一下
[00:12:09.520 --> 00:12:11.520]  你所謂基督徒的父母
[00:12:11.520 --> 00:12:13.520]  有沒有讀過書
[00:12:13.520 --> 00:12:15.520]  你所謂的老師
[00:12:15.520 --> 00:12:17.520]  有沒有終身學習
[00:12:17.520 --> 00:12:19.520]  不認識歷史的人
[00:12:19.520 --> 00:12:21.520]  注定
[00:12:21.520 --> 00:12:23.520]  重蹈覆轍
[00:12:23.520 --> 00:12:25.520]  不認識歷史便注定重覆歷史
[00:12:25.520 --> 00:12:27.520]  所以回顧
[00:12:27.520 --> 00:12:29.520]  的意思是甚麼
[00:12:29.520 --> 00:12:31.520]  回顧的意思是開放你的思想
[00:12:31.520 --> 00:12:33.520]  不只是看著你自己
[00:12:33.520 --> 00:12:35.520]  每一個星期發生甚麼事
[00:12:35.520 --> 00:12:37.520]  回顧代表
[00:12:37.520 --> 00:12:39.520]  你不怕拿起一本書
[00:12:39.520 --> 00:12:41.520]  上網問問別人
[00:12:41.520 --> 00:12:43.520]  甚至人工智能也可以問問
[00:12:43.520 --> 00:12:45.520]  比以為自己不出戶
[00:12:45.520 --> 00:12:47.520]  便知天下事好
[00:12:47.520 --> 00:12:49.520]  你有回顧的胸襟
[00:12:49.520 --> 00:12:51.520]  的時候
[00:12:51.520 --> 00:12:53.520]  不代表你接受
[00:12:53.520 --> 00:12:55.520]  所有的意見別人說你也相信
[00:12:55.520 --> 00:12:57.520]  這個世界的確
[00:12:57.520 --> 00:12:59.520]  有很多噪音
[00:12:59.520 --> 00:13:01.520]  很多假話
[00:13:01.520 --> 00:13:03.520]  很多說話的確不是真的
[00:13:03.520 --> 00:13:05.520]  這就是
[00:13:05.520 --> 00:13:07.520]  開始我們
[00:13:07.520 --> 00:13:09.520]  看到第二個部分
[00:13:09.520 --> 00:13:11.520]  私人的心
[00:13:11.520 --> 00:13:13.520]  當他檢視自己目前的
[00:13:13.520 --> 00:13:15.520]  狀況的時候
[00:13:15.520 --> 00:13:17.520]  開始意識到那些問他
[00:13:17.520 --> 00:13:19.520]  你的神在哪裏
[00:13:19.520 --> 00:13:21.520]  他們憑甚麼說這些說話
[00:13:21.520 --> 00:13:23.520]  他開始意識到他需要做甚麼
[00:13:23.520 --> 00:13:25.520]  的重整
[00:13:25.520 --> 00:13:27.520]  我的神我的心在我裏面
[00:13:27.520 --> 00:13:29.520]  幽門所以我從約旦地
[00:13:29.520 --> 00:13:31.520]  從黑門嶺
[00:13:31.520 --> 00:13:33.520]  從米薩山紀念你
[00:13:33.520 --> 00:13:35.520]  你的瀑布發聲
[00:13:35.520 --> 00:13:37.520]  深淵就與深淵響應
[00:13:37.520 --> 00:13:39.520]  你的波浪紅塗漫過
[00:13:39.520 --> 00:13:41.520]  我身白晝
[00:13:41.520 --> 00:13:43.520]  耶和華必思慈哀
[00:13:43.520 --> 00:13:45.520]  黑夜我要歌頌祈禱賜我生命的神
[00:13:45.520 --> 00:13:47.520]  我要對神我的盤石說
[00:13:47.520 --> 00:13:49.520]  你為何忘記我呢
[00:13:49.520 --> 00:13:51.520]  我為何因受敵的欺壓
[00:13:51.520 --> 00:13:53.520]  時常哀痛呢
[00:13:53.520 --> 00:13:55.520]  我的敵人辱罵我
[00:13:55.520 --> 00:13:57.520]  好仗敲碎我的骨頭
[00:13:57.520 --> 00:13:59.520]  充滿不住地對我說
[00:13:59.520 --> 00:14:01.520]  你的神在哪裏呢
[00:14:01.520 --> 00:14:03.520]  之前我們在猜
[00:14:03.520 --> 00:14:05.520]  詩人究竟身在何處
[00:14:05.520 --> 00:14:07.520]  詩人是否沒有辦法回到聖殿
[00:14:07.520 --> 00:14:09.520]  因為他被流放異地
[00:14:09.520 --> 00:14:11.520]  或者聖殿已經被拆毀
[00:14:11.520 --> 00:14:13.520]  表面來看
[00:14:13.520 --> 00:14:15.520]  第六節好像是答案
[00:14:15.520 --> 00:14:17.520]  聽起來
[00:14:17.520 --> 00:14:19.520]  詩人好像在很遠的地方
[00:14:19.520 --> 00:14:21.520]  你看約旦地
[00:14:21.520 --> 00:14:23.520]  黑門嶺
[00:14:23.520 --> 00:14:25.520]  和米薩山
[00:14:25.520 --> 00:14:27.520]  地圖離開耶路撒冷很遠
[00:14:27.520 --> 00:14:29.520]  但你再想想
[00:14:29.520 --> 00:14:31.520]  地圖
[00:14:31.520 --> 00:14:33.520]  這三個地方互相都不太近
[00:14:33.520 --> 00:14:35.520]  所以我們反而懷疑
[00:14:35.520 --> 00:14:37.520]  這是否應該按照字面
[00:14:37.520 --> 00:14:39.520]  來理解
[00:14:39.520 --> 00:14:41.520]  這句說話呢
[00:14:41.520 --> 00:14:43.520]  你看黑門嶺在哪裏呢
[00:14:43.520 --> 00:14:45.520]  位於新約時代
[00:14:45.520 --> 00:14:47.520]  的加利利
[00:14:47.520 --> 00:14:49.520]  我們很熟悉耶穌長大的地方
[00:14:49.520 --> 00:14:51.520]  是一個高山
[00:14:51.520 --> 00:14:53.520]  海拔是九千多呎
[00:14:53.520 --> 00:14:55.520]  最高山
[00:14:55.520 --> 00:14:57.520]  在今天的敘利亞和
[00:14:57.520 --> 00:14:59.520]  黎巴嫩邊境
[00:14:59.520 --> 00:15:01.520]  靠近現在以色列佔領的
[00:15:01.520 --> 00:15:03.520]  戈蘭高地
[00:15:03.520 --> 00:15:05.520]  黑門嶺離開
[00:15:05.520 --> 00:15:07.520]  約旦都有一段距離
[00:15:07.520 --> 00:15:09.520]  我們不知道
[00:15:09.520 --> 00:15:11.520]  米薩山在哪裏
[00:15:11.520 --> 00:15:13.520]  但有些學者認為應該在
[00:15:13.520 --> 00:15:15.520]  黑門嶺附近
[00:15:15.520 --> 00:15:17.520]  所以似乎有一個感覺
[00:15:17.520 --> 00:15:19.520]  詩人是想借用
[00:15:19.520 --> 00:15:21.520]  這幾個地名主要表達
[00:15:21.520 --> 00:15:23.520]  是他離開聖殿耶路撒冷
[00:15:23.520 --> 00:15:25.520]  很遠
[00:15:25.520 --> 00:15:27.520]  但他可能是一個隱喻
[00:15:27.520 --> 00:15:29.520]  很遠 去到天腳底
[00:15:29.520 --> 00:15:31.520]  一個metaphor
[00:15:31.520 --> 00:15:33.520]  可以理解 再遠都不知道地名
[00:15:33.520 --> 00:15:35.520]  在這裏最遠都知道地名
[00:15:35.520 --> 00:15:37.520]  所以他是被
[00:15:37.520 --> 00:15:39.520]  一個屬靈放逐到很遠的地方
[00:15:39.520 --> 00:15:41.520]  當他去到
[00:15:41.520 --> 00:15:43.520]  第七節說到這個深淵的時候
[00:15:43.520 --> 00:15:45.520]  這個隱喻的理解
[00:15:45.520 --> 00:15:47.520]  看來更加可能
[00:15:47.520 --> 00:15:49.520]  深淵就與深淵
[00:15:49.520 --> 00:15:51.520]  響應你的波濤洪濤
[00:15:51.520 --> 00:15:53.520]  慢過我身
[00:15:53.520 --> 00:15:55.520]  約拿仙師
[00:15:55.520 --> 00:15:57.520]  在約拿書第二章
