
[00:00:00.000 --> 00:00:04.080]  我們今天的講題是新局面下的信徒生活
[00:07:07.280 --> 00:07:08.800]  在那時候
[00:07:08.800 --> 00:07:10.320]  彼得馬上出聲了
[00:07:10.320 --> 00:07:12.320]  彼得真是領袖
[00:07:12.320 --> 00:07:13.680]  真的出聲了
[00:07:13.680 --> 00:07:14.800]  他說什麼呢?
[00:07:14.800 --> 00:07:16.640]  第十三章三十六三十七
[00:07:16.640 --> 00:07:17.520]  寫在這裡
[00:07:17.520 --> 00:07:18.320]  預備起
[00:07:18.320 --> 00:07:20.320]  西門彼得問耶穌說
[00:07:20.320 --> 00:07:21.760]  主往哪裡去?
[00:07:21.760 --> 00:07:23.280]  耶穌回答說
[00:07:23.280 --> 00:07:24.960]  我所去的地方
[00:07:24.960 --> 00:07:26.960]  你現在不能跟我去
[00:07:26.960 --> 00:07:28.960]  後來卻要跟我去
[00:07:28.960 --> 00:07:29.840]  彼得說
[00:07:29.840 --> 00:07:30.480]  主啊
[00:07:30.480 --> 00:07:33.200]  我為什麼現在不能跟你去
[00:07:33.200 --> 00:07:36.160]  我願意為你寫明
[00:07:36.160 --> 00:07:38.160]  你去哪裡呢?
[00:07:38.160 --> 00:07:39.520]  又不能跟
[00:07:39.520 --> 00:07:40.240]  遲些又跟
[00:07:40.240 --> 00:07:42.720]  現在跟越來越亂
[00:07:42.720 --> 00:07:43.840]  好亂啊
[00:07:43.840 --> 00:07:45.440]  有沒有看周星馳?
[00:07:45.440 --> 00:07:47.440]  好亂啊
[00:07:47.440 --> 00:07:49.840]  現在你想怎樣呢?
[00:07:49.840 --> 00:07:51.040]  他說完之後
[00:07:51.040 --> 00:07:52.240]  當然耶穌又說話
[00:07:52.240 --> 00:07:53.200]  接著
[00:07:53.200 --> 00:07:55.200]  師弟又跟他說話
[00:07:55.200 --> 00:07:57.920]  都說彼得真是行的
[00:07:57.920 --> 00:07:59.120]  接著很多問題
[00:07:59.120 --> 00:08:00.320]  多瑪就問耶穌
[00:08:00.320 --> 00:08:00.800]  主啊
[00:08:00.800 --> 00:08:01.680]  我都不知道你去哪裡
[00:08:01.680 --> 00:08:03.040]  怎樣知道那條路呢?
[00:08:03.040 --> 00:08:04.160]  肥靈又說話了
[00:08:04.160 --> 00:08:06.160]  求主將父顯給我
[00:08:06.160 --> 00:08:07.440]  我就知足了
[00:08:07.440 --> 00:08:08.640]  接著猶太人
[00:08:08.640 --> 00:08:09.840]  不是迦勒人猶太
[00:08:09.840 --> 00:08:11.520]  為什麼迦勒人猶太已經走了
[00:08:11.520 --> 00:08:12.400]  他正在賺錢
[00:08:12.400 --> 00:08:12.960]  正在賣
[00:08:12.960 --> 00:08:14.400]  正在找人來抓耶穌
[00:08:14.400 --> 00:08:15.200]  就問耶穌
[00:08:15.200 --> 00:08:15.840]  主啊
[00:08:15.840 --> 00:08:22.080]  為什麼不向世人顯現呢?
[00:08:22.080 --> 00:08:22.880]  在那個時候
[00:08:22.880 --> 00:08:24.640]  究竟是面對什麼處境呢?
[00:08:24.640 --> 00:08:26.480]  其實他們正在面對一些
[00:08:26.480 --> 00:08:29.360]  耶穌被釘復活升天之後
[00:08:29.360 --> 00:08:31.360]  即將來臨的震盪
[00:08:31.360 --> 00:08:33.280]  而這個震盪不是一年
[00:08:33.280 --> 00:08:34.160]  不是十年
[00:08:34.160 --> 00:08:35.360]  是以千年計
[00:08:35.360 --> 00:08:38.800]  直至到耶穌第二次再回來
[00:08:38.800 --> 00:08:42.880]  這個震盪長到的年日
[00:08:42.880 --> 00:08:44.000]  就在當時
[00:08:44.000 --> 00:08:45.760]  在羅馬政權
[00:08:45.760 --> 00:08:48.160]  或者猶太人的信仰領袖
[00:08:48.160 --> 00:08:49.920]  法利塞人等等
[00:08:49.920 --> 00:08:53.200]  對信徒的震盪
[00:08:53.200 --> 00:08:54.080]  立刻開始
[00:08:54.080 --> 00:08:55.280]  又或者這麼說
[00:08:55.280 --> 00:08:57.760]  是繼續加深
[00:08:57.760 --> 00:08:58.720]  有人問
[00:08:58.720 --> 00:09:00.640]  為什麼跟隨耶穌的人
[00:09:00.640 --> 00:09:03.440]  不會被政權逼迫呢?
[00:09:03.440 --> 00:09:04.800]  很簡單
[00:09:04.800 --> 00:09:06.080]  其實如果大家想想
[00:09:06.080 --> 00:09:07.840]  耶穌來的前後
[00:09:07.840 --> 00:09:08.880]  只說三百年
[00:09:08.880 --> 00:09:12.080]  不要說主前七百多年
[00:09:12.080 --> 00:09:13.760]  不割滅國的時候
[00:09:13.760 --> 00:09:16.240]  只說兩件事
[00:09:16.240 --> 00:09:17.200]  我不知道大家有沒有聽過
[00:09:17.200 --> 00:09:19.280]  《瑪加比家族》
[00:09:19.280 --> 00:09:21.920]  就是耶穌出世前一百八十多年
[00:09:21.920 --> 00:09:24.320]  當時是希臘時代
[00:09:24.320 --> 00:09:25.600]  希臘時代
[00:09:25.600 --> 00:09:27.440]  那時候希臘玩完了
[00:09:27.440 --> 00:09:29.520]  在之前有波斯
[00:09:29.520 --> 00:09:30.720]  有巴比倫
[00:09:30.720 --> 00:09:31.840]  有亞述
[00:09:31.840 --> 00:09:32.960]  就好像今天美國
[00:09:32.960 --> 00:09:34.880]  中國很強大
[00:09:34.880 --> 00:09:36.560]  當時
[00:09:36.560 --> 00:09:38.800]  他們就要逼
[00:09:38.800 --> 00:09:40.400]  猶太人拜
[00:09:40.400 --> 00:09:41.360]  什麼呢
[00:09:41.360 --> 00:09:42.640]  就要拜宙斯
[00:09:42.640 --> 00:09:44.720]  在他的殿
[00:09:44.720 --> 00:09:47.040]  在他的聖殿裡面拜宙斯
[00:09:47.040 --> 00:09:50.240]  就是希臘神
[00:09:50.240 --> 00:09:52.400]  他不讓他們守安息日
[00:09:52.400 --> 00:09:53.680]  不讓他們行國禮
[00:09:53.680 --> 00:09:54.800]  你說那是什麼意思呢
[00:09:54.800 --> 00:09:55.600]  很簡單
[00:09:55.600 --> 00:09:58.000]  我們已經沒見幾個月了
[00:09:58.000 --> 00:10:00.560]  大家回來通常聽到兩句說話
[00:10:00.560 --> 00:10:02.160]  牧師如果跟我說
[00:10:02.160 --> 00:10:03.120]  很久沒見了
[00:10:03.120 --> 00:10:04.000]  第二天
[00:10:04.000 --> 00:10:06.000]  清減了
[00:10:06.000 --> 00:10:08.560]  我清減了這幾個月
[00:10:08.560 --> 00:10:10.640]  誰知道一進來大堂
[00:10:10.640 --> 00:10:14.640]  你看到十字架變成了觀音
[00:10:14.640 --> 00:10:16.560]  然後吃聖餐
[00:10:16.560 --> 00:10:17.520]  我們吃聖餐
[00:10:17.520 --> 00:10:20.160]  直等到觀音再來
[00:10:20.160 --> 00:10:21.440]  瘋了
[00:10:21.440 --> 00:10:22.720]  然後我們一起
[00:10:22.720 --> 00:10:25.520]  跟著拜祭領袖
[00:10:25.520 --> 00:10:28.080]  傻子就說大家起來
[00:10:28.080 --> 00:10:29.200]  現在當然不是了
[00:10:29.200 --> 00:10:30.800]  真正的希臘基督徒當然不是傻子
[00:10:30.800 --> 00:10:31.520]  大家起來
[00:10:31.520 --> 00:10:35.760]  我們舉手敬拜王大仙
[00:10:35.760 --> 00:10:37.920]  你明不明白那種恐怖
[00:10:37.920 --> 00:10:38.640]  沒得走
[00:10:38.640 --> 00:10:39.680]  關門
[00:10:39.680 --> 00:10:41.440]  所以當時就起義
[00:10:41.440 --> 00:10:43.360]  馬加比很大件事
[00:10:43.360 --> 00:10:46.560]  很大的張力
[00:10:46.560 --> 00:10:47.520]  很大的壓力
[00:10:47.520 --> 00:10:49.600]  當然被人清洗了
[00:10:49.600 --> 00:10:50.640]  又例如近來
[00:10:50.640 --> 00:10:52.720]  不知道大家有沒有看最新的
[00:10:52.720 --> 00:10:54.720]  發現了死海舉卷
[00:10:54.720 --> 00:10:55.760]  我最近看新聞
[00:10:55.760 --> 00:10:57.600]  這兩個星期
[00:10:57.600 --> 00:10:59.840]  就發現了
[00:10:59.840 --> 00:11:03.440]  這個死海古捐也是很厲害的事
[00:11:03.440 --> 00:11:05.120]  其實發生這件事
[00:11:05.120 --> 00:11:05.840]  為什麼會有呢
[00:11:05.840 --> 00:11:07.760]  就是主要在1832年
[00:11:07.760 --> 00:11:09.440]  當時就是羅馬
[00:11:09.440 --> 00:11:11.840]  其實羅馬主前八年多已經拿了
[00:11:11.840 --> 00:11:12.800]  主要在1832年
[00:11:12.800 --> 00:11:13.920]  羅馬政府
[00:11:13.920 --> 00:11:15.920]  羅馬帝國當時
[00:11:15.920 --> 00:11:18.160]  就是在鎮壓信徒
[00:11:18.160 --> 00:11:20.400]  所以信徒就躲在山洞
[00:11:20.400 --> 00:11:22.240]  去抄聖經
[00:11:22.240 --> 00:11:24.160]  想避開
[00:11:24.160 --> 00:11:26.480]  誰知道就在那裡死了
[00:11:26.480 --> 00:11:27.440]  找回
[00:11:27.440 --> 00:11:28.160]  哇
[00:11:28.160 --> 00:11:28.960]  為什麼會找到呢
[00:11:28.960 --> 00:11:29.520]  今天
[00:11:29.520 --> 00:11:30.960]  就是當那些考古學家
[00:11:30.960 --> 00:11:32.640]  竟然在市集
[00:11:32.640 --> 00:11:34.480]  有人在賣這些古捐
[00:11:34.480 --> 00:11:35.760]  這些是寶
[00:11:35.760 --> 00:11:37.040]  驗一驗
[00:11:37.040 --> 00:11:38.000]  兩千年了
[00:11:38.000 --> 00:11:39.120]  馬上就找到
[00:11:39.120 --> 00:11:40.720]  正事
[00:11:40.720 --> 00:11:43.200]  那個張力是很大的
[00:11:43.200 --> 00:11:44.400]  在當時
[00:11:44.400 --> 00:11:48.000]  有人問為什麼會被政權逼迫
[00:11:48.000 --> 00:11:48.960]  很簡單的
[00:11:48.960 --> 00:11:49.760]  說你明白的
[00:11:49.760 --> 00:11:50.960]  我們在羅馬書十章
[00:11:50.960 --> 00:11:52.560]  我們信主是什麼
[00:11:52.560 --> 00:11:57.040]  我們考慮承認耶穌是主
[00:11:57.040 --> 00:12:00.000]  希臘就說宙斯是主
[00:12:00.000 --> 00:12:01.360]  羅馬更有趣
[00:12:01.360 --> 00:12:03.680]  羅馬海撒大帝就是王
[00:12:03.680 --> 00:12:06.400]  拜皇帝
[00:12:06.400 --> 00:12:07.600]  就問一個問題
[00:12:07.600 --> 00:12:09.200]  誰是主
[00:12:09.200 --> 00:12:10.800]  不是煮東西就是煮
[00:12:10.800 --> 00:12:12.720]  主耶穌還是政權呢
[00:12:12.720 --> 00:12:14.240]  誰是真理
[00:12:14.240 --> 00:12:15.600]  主耶穌還是政權呢
[00:12:15.600 --> 00:12:17.360]  誰是規則
[00:12:17.360 --> 00:12:18.560]  誰定呢
[00:12:18.560 --> 00:12:19.920]  主耶穌還是政權呢
[00:12:19.920 --> 00:12:23.120]  本身已經產生一定的張力
[00:12:23.120 --> 00:12:24.400]  就是信仰本身
[00:12:24.400 --> 00:12:26.160]  所以當耶穌來的時候
[00:12:26.160 --> 00:12:27.200]  約翰福音
[00:12:27.200 --> 00:12:28.880]  他描述
[00:12:28.880 --> 00:12:29.600]  他這樣說
[00:12:29.600 --> 00:12:30.400]  約翰福音說
[00:12:30.400 --> 00:12:32.320]  一章第五節
[00:12:32.320 --> 00:12:33.040]  我們一起讀
[00:12:33.040 --> 00:12:33.920]  一二三
[00:12:33.920 --> 00:12:35.760]  光照在黑暗裡
[00:12:35.760 --> 00:12:38.480]  黑暗卻不接受光
[00:12:38.480 --> 00:12:40.720]  又或者耶穌在十四章十七節
[00:12:40.720 --> 00:12:42.320]  我們現在說的這段聖經
[00:12:42.320 --> 00:12:42.800]  他這樣說
[00:12:42.800 --> 00:12:43.280]  一起讀
[00:12:43.280 --> 00:12:44.080]  一二三
[00:12:44.080 --> 00:12:45.840]  就是真理的聖靈
[00:12:45.840 --> 00:12:48.400]  乃世人不能接受
[00:12:48.400 --> 00:12:50.320]  會有衝突
[00:12:50.320 --> 00:12:52.800]  我們信主就這樣坐著也有
[00:12:52.800 --> 00:12:54.800]  就是說有些政權鬆一點
[00:12:54.800 --> 00:12:56.240]  你就闊一點
[00:12:56.240 --> 00:12:57.440]  有些緊一點
[00:12:57.440 --> 00:12:59.200]  你就收窄一點
[00:12:59.200 --> 00:13:01.040]  有些良善一點的
[00:13:01.040 --> 00:13:03.360]  就可以一起去參與
[00:13:03.360 --> 00:13:04.640]  有些凶殘一點的
[00:13:04.640 --> 00:13:06.320]  當然你不用
[00:13:06.320 --> 00:13:10.400]  有不同程度對信徒實踐的影響
[00:13:10.400 --> 00:13:11.760]  今天也是
[00:13:11.760 --> 00:13:13.040]  在西方國家
[00:13:13.040 --> 00:13:14.000]  在中東
[00:13:14.000 --> 00:13:14.720]  穆斯林
[00:13:14.720 --> 00:13:15.680]  在中國
[00:13:15.680 --> 00:13:16.640]  在香港
[00:13:16.640 --> 00:13:18.640]  在台灣都很不同
[00:13:18.640 --> 00:13:19.920]  所以面對一個
[00:13:19.920 --> 00:13:23.360]  當時信徒面對一個新的局面
[00:13:23.360 --> 00:13:26.080]  很恐慌的局面
[00:13:26.080 --> 00:13:28.720]  某程度上都像今天我們香港
[00:13:28.720 --> 00:13:30.800]  面對一個新的局面
[00:13:30.800 --> 00:13:33.680]  究竟怎樣回應
[00:13:33.680 --> 00:13:35.120]  第一件事我們知道
[00:13:35.120 --> 00:13:36.400]  我們先不要害怕
[00:13:36.400 --> 00:13:37.600]  羅斯福這樣說
[00:13:37.600 --> 00:13:40.720]  我們唯一要恐懼的就是恐懼本身
[00:13:40.720 --> 00:13:41.680]  為什麼
[00:13:41.680 --> 00:13:46.000]  因為恐懼叫我們不可以有理性地去回應
[00:13:46.000 --> 00:13:47.840]  一個即將來臨的挑戰
[00:13:47.840 --> 00:13:50.400]  我們用了恐懼去回應的時候
[00:13:50.400 --> 00:13:54.320]  就變為很慌張慌亂
[00:13:54.320 --> 00:13:55.520]  就像螞蟻一樣
[00:13:55.520 --> 00:13:56.880]  走著走著突然間
[00:13:56.880 --> 00:13:58.480]  我不知道你小時候有沒有東西玩
[00:13:58.480 --> 00:13:59.600]  我小時候沒什麼東西玩
[00:13:59.600 --> 00:14:01.520]  一邊玩螞蟻一邊玩曱甴
[00:14:01.520 --> 00:14:03.520]  螞蟻一炸
[00:14:03.520 --> 00:14:04.640]  我就把東西丟下去
[00:14:04.640 --> 00:14:06.560]  螞蟻啪啪就散了
[00:14:06.560 --> 00:14:08.080]  或者捉曱甴
[00:14:08.080 --> 00:14:10.080]  我打算捉曱甴不想牠們死
[00:14:10.080 --> 00:14:11.680]  你知道我捉曱甴怎麼玩嗎
[00:14:11.680 --> 00:14:13.680]  我把牠們困在鐘裡面
[00:14:13.680 --> 00:14:14.720]  接著放進冰箱
[00:14:14.720 --> 00:14:16.080]  我打算翌日玩
[00:14:16.080 --> 00:14:17.360]  結果翌日牠們死了
[00:14:17.360 --> 00:14:18.240]  真慘
[00:14:18.240 --> 00:14:19.280]  不知道為什麼我長大了
[00:14:19.280 --> 00:14:20.240]  現在很怕曱甴
[00:14:20.240 --> 00:14:22.880]  真奇怪
[00:14:22.880 --> 00:14:24.960]  為什麼我說曱甴呢
[00:14:24.960 --> 00:14:27.760]  面對恐懼的時候
[00:14:27.760 --> 00:14:29.120]  當日門徒絕對是
[00:14:29.120 --> 00:14:30.400]  我們知道為什麼
[00:14:30.400 --> 00:14:32.240]  因為當耶穌死亡復活
[00:14:32.240 --> 00:14:34.240]  門徒四散
[00:14:34.240 --> 00:14:35.840]  害怕到四散
[00:14:35.840 --> 00:14:37.280]  耶穌也知道
[00:14:37.280 --> 00:14:40.240]  所以耶穌在十四章想處理一下他的恐懼
[00:14:40.240 --> 00:14:41.680]  今天有三點我們要學習
[00:14:41.680 --> 00:14:43.040]  第一
[00:14:43.040 --> 00:14:44.320]  耶穌很想告訴你
[00:14:44.320 --> 00:14:47.200]  今世乃短暫
[00:14:47.200 --> 00:14:50.160]  終點在未來
[00:14:50.160 --> 00:14:52.080]  今世乃短暫
[00:14:52.080 --> 00:14:53.600]  終點在未來
[00:14:53.600 --> 00:14:55.600]  第十四章第一節
[00:14:55.600 --> 00:14:57.760]  耶穌開始答彼得說話
[00:14:57.760 --> 00:14:58.560]  我們一起讀
[00:14:58.560 --> 00:14:59.440]  第四章第一節
[00:14:59.440 --> 00:15:00.320]  預備起
[00:15:00.320 --> 00:15:02.800]  你們心裡不要憂愁
[00:15:02.800 --> 00:15:06.000]  你們信神也當信我
[00:15:06.000 --> 00:15:08.160]  他說不要怕
[00:15:08.160 --> 00:15:10.960]  他突然將他們帶到一個層面
[00:15:10.960 --> 00:15:12.560]  搬到一個物質世界的層面
