
[00:00:00.000 --> 00:00:11.000]  今天要分享彼得前書第二章的第十八節到二十五節
[00:07:38.000 --> 00:07:40.000]  就像耶穌在登山寶訊說的
[00:07:40.000 --> 00:07:41.000]  我情願如此
[00:07:41.000 --> 00:07:43.000]  我理應如此
[00:07:43.000 --> 00:07:45.000]  因爲我是神的兒女
[00:07:45.000 --> 00:07:47.000]  因爲我是天國的
[00:07:47.000 --> 00:07:48.000]  我是永生的
[00:07:48.000 --> 00:07:50.000]  我得了永生之後
[00:07:50.000 --> 00:07:54.000]  我在今生就不跟你們斤斤計較了
[00:07:54.000 --> 00:07:57.000]  如果你經常心裏意識到
[00:07:57.000 --> 00:07:59.000]  你是神的兒女
[00:07:59.000 --> 00:08:02.000]  你是有永生的盼望的
[00:08:02.000 --> 00:08:05.000]  那麼今生你就瀟瀟灑灑
[00:08:05.000 --> 00:08:07.000]  拿得起放得下
[00:08:07.000 --> 00:08:09.000]  不跟人一般計較
[00:08:09.000 --> 00:08:11.000]  真的是打右臉給左臉
[00:08:11.000 --> 00:08:13.000]  偷內衣送外衣
[00:08:13.000 --> 00:08:14.000]  是可以做得到的
[00:08:14.000 --> 00:08:16.000]  不是做不到的
[00:08:16.000 --> 00:08:17.000]  保羅也說
[00:08:17.000 --> 00:08:24.000]  想起將來好得無比的家鄉
[00:08:24.000 --> 00:08:31.000]  我們就可以忍受現在至清至斬的痛苦
[00:08:31.000 --> 00:08:34.000]  再苦也是很短暫的
[00:08:34.000 --> 00:08:36.000]  也是很輕的
[00:08:36.000 --> 00:08:39.000]  因爲我們是盼望將來那個家鄉
[00:08:39.000 --> 00:08:42.000]  所以我們爲什麼忍能忍耐
[00:08:42.000 --> 00:08:44.000]  不是無奈
[00:08:44.000 --> 00:08:46.000]  而是甘心樂意
[00:08:46.000 --> 00:08:48.000]  理所當然
[00:08:48.000 --> 00:08:49.000]  是這樣
[00:08:49.000 --> 00:08:51.000]  那麼忍耐是指什麼呢
[00:08:51.000 --> 00:08:53.000]  忍耐其實
[00:08:53.000 --> 00:08:55.000]  剛纔吳弟兄的見證
[00:08:55.000 --> 00:08:56.000]  對不起
[00:08:56.000 --> 00:08:57.000]  他講的普通
[00:08:57.000 --> 00:08:58.000]  那個什麼粵語
[00:08:58.000 --> 00:09:01.000]  我能聽懂大概十分之一
[00:09:01.000 --> 00:09:04.000]  老聽到說得罪神了
[00:09:04.000 --> 00:09:05.000]  感恩
[00:09:05.000 --> 00:09:06.000]  具體到底怎麼回事
[00:09:06.000 --> 00:09:08.000]  我也不知道
[00:09:08.000 --> 00:09:10.000]  那個我就知道生病了
[00:09:10.000 --> 00:09:11.000]  生了病
[00:09:11.000 --> 00:09:13.000]  在病痛中
[00:09:13.000 --> 00:09:18.000]  脾氣改了
[00:09:18.000 --> 00:09:20.000]  認罪了
[00:09:20.000 --> 00:09:21.000]  忍耐就好
[00:09:21.000 --> 00:09:24.000]  在忍耐中結果子
[00:09:24.000 --> 00:09:26.000]  所有的都是在忍耐中
[00:09:26.000 --> 00:09:28.000]  不是在放縱中
[00:09:28.000 --> 00:09:31.000]  忍耐的反義詞是放縱
[00:09:31.000 --> 00:09:34.000]  順着人的天然的本性
[00:09:34.000 --> 00:09:38.000]  順着它去就是放縱
[00:09:38.000 --> 00:09:39.000]  私慾
[00:09:39.000 --> 00:09:40.000]  情慾
[00:09:40.000 --> 00:09:41.000]  物慾
[00:09:41.000 --> 00:09:43.000]  所有的血氣
[00:09:43.000 --> 00:09:46.000]  那就是順從肉體的
[00:09:46.000 --> 00:09:48.000]  忍耐是什麼呢
[00:09:48.000 --> 00:09:49.000]  正好相反
[00:09:49.000 --> 00:09:51.000]  逆水行舟
[00:09:51.000 --> 00:09:55.000]  是跟我們的本性是相反的
[00:09:55.000 --> 00:09:57.000]  是聖靈的律
[00:09:57.000 --> 00:09:59.000]  是提醒我們
[00:09:59.000 --> 00:10:00.000]  你這樣不行
[00:10:00.000 --> 00:10:01.000]  你必須壓住
[00:10:01.000 --> 00:10:04.000]  必須止住
[00:10:04.000 --> 00:10:06.000]  凡者道之動
[00:10:06.000 --> 00:10:10.000]  人所尊貴的是神看爲可贈物的
[00:10:10.000 --> 00:10:12.000]  跟這世人不一樣
[00:10:12.000 --> 00:10:14.000]  世人是以眼還眼
[00:10:14.000 --> 00:10:15.000]  以牙還牙
[00:10:15.000 --> 00:10:16.000]  我們是什麼
[00:10:16.000 --> 00:10:17.000]  爲仇敵禱告
[00:10:17.000 --> 00:10:19.000]  爲逼迫你的祝福
[00:10:19.000 --> 00:10:20.000]  是不是
[00:10:20.000 --> 00:10:22.000]  我們正好相反
[00:10:22.000 --> 00:10:23.000]  很多的事情都是
[00:10:23.000 --> 00:10:26.000]  逆着我們的天然本性
[00:10:26.000 --> 00:10:27.000]  人在痛苦的時候
[00:10:27.000 --> 00:10:31.000]  最容易學到這個功課
[00:10:31.000 --> 00:10:32.000]  我覺得一個基督徒
[00:10:32.000 --> 00:10:34.000]  如果沒有學到忍耐的功課
[00:10:34.000 --> 00:10:37.000]  你就真的還沒有學到最好的功課
[00:10:37.000 --> 00:10:41.000]  忍耐包括我們的病痛
[00:10:41.000 --> 00:10:43.000]  病痛中的忍耐
[00:10:43.000 --> 00:10:45.000]  使我們更親近神
[00:10:45.000 --> 00:10:47.000]  還有災難
[00:10:47.000 --> 00:10:49.000]  各樣的困難
[00:10:49.000 --> 00:10:51.000]  還有痛苦
[00:10:51.000 --> 00:10:52.000]  我們都要忍耐
[00:10:52.000 --> 00:10:53.000]  我們還要忍耐
[00:10:53.000 --> 00:10:56.000]  那些不可忍耐的人和事
[00:10:56.000 --> 00:10:57.000]  有的人
[00:10:57.000 --> 00:11:00.000]  你真的是忍不下那口氣
[00:11:00.000 --> 00:11:03.000]  騎在你脖子上
[00:11:03.000 --> 00:11:07.000]  大小便
[00:11:07.000 --> 00:11:09.000]  咬牙切齒
[00:11:09.000 --> 00:11:11.000]  還有一些事情
[00:11:11.000 --> 00:11:13.000]  我們真的是忍無可忍
[00:11:13.000 --> 00:11:16.000]  還有一些誤解 傷害
[00:11:16.000 --> 00:11:19.000]  欺壓 冤屈
[00:11:19.000 --> 00:11:22.000]  這些事情能不能忍耐
[00:11:22.000 --> 00:11:26.000]  這個是考驗我們信仰的靈命
[00:11:26.000 --> 00:11:28.000]  按正常來說
[00:11:28.000 --> 00:11:29.000]  你對我好
[00:11:29.000 --> 00:11:30.000]  我對你好
[00:11:30.000 --> 00:11:32.000]  按照常情常理
[00:11:32.000 --> 00:11:34.000]  有時候人他不按常情常理
[00:11:34.000 --> 00:11:35.000]  他就傷害你
[00:11:35.000 --> 00:11:36.000]  他就坑你
[00:11:36.000 --> 00:11:37.000]  就造謠
[00:11:37.000 --> 00:11:38.000]  就誣陷你
[00:11:38.000 --> 00:11:41.000]  就讓你受不了
[00:11:41.000 --> 00:11:44.000]  這個時候就表現出你的生命
[00:11:44.000 --> 00:11:46.000]  你如果是抱怨
[00:11:46.000 --> 00:11:48.000]  說這個人真差真差
[00:11:48.000 --> 00:11:50.000]  就按照人間的這個標準
[00:11:50.000 --> 00:11:53.000]  那就表明我們也是個普通人
[00:11:53.000 --> 00:11:55.000]  我們跟他們一般見識
[00:11:55.000 --> 00:11:58.000]  我們還是按照人間的標準在做人
[00:11:58.000 --> 00:12:00.000]  但是如果你忍耐
[00:12:00.000 --> 00:12:01.000]  他雖然對你沒禮貌
[00:12:01.000 --> 00:12:05.000]  但是你卻對他有禮貌
[00:12:05.000 --> 00:12:07.000]  而且過了後也不抱怨
[00:12:07.000 --> 00:12:09.000]  他雖然傷害了你
[00:12:09.000 --> 00:12:11.000]  但是你卻不傷害他
[00:12:11.000 --> 00:12:13.000]  你還擁抱他
[00:12:13.000 --> 00:12:16.000]  那你就比他佔的高
[00:12:16.000 --> 00:12:18.000]  那些殺耶穌的人
[00:12:18.000 --> 00:12:20.000]  把他釘死在十字架上
[00:12:20.000 --> 00:12:22.000]  耶穌一點怨恨都沒有
[00:12:22.000 --> 00:12:24.000]  他卻說父啊赦免他們
[00:12:24.000 --> 00:12:27.000]  因爲他們所做的他們不曉得
[00:12:27.000 --> 00:12:29.000]  就這個胸懷
[00:12:29.000 --> 00:12:33.000]  就把他們那些所有的仇敵都戰勝了
[00:12:33.000 --> 00:12:35.000]  你知道你要戰勝你的敵人
[00:12:35.000 --> 00:12:39.000]  不是跟他見血啊
[00:12:39.000 --> 00:12:40.000]  刀子進來刀子出去
[00:12:40.000 --> 00:12:41.000]  不是那樣
[00:12:41.000 --> 00:12:44.000]  是你是不是佔的比他高
[00:12:44.000 --> 00:12:47.000]  把敵人當做朋友
[00:12:47.000 --> 00:12:49.000]  你如果能做到這一點
[00:12:49.000 --> 00:12:51.000]  他就已經敗給你了
[00:12:51.000 --> 00:12:52.000]  即使把你殺了
[00:12:52.000 --> 00:12:54.000]  他也敗給你了
[00:12:54.000 --> 00:12:57.000]  你已經贏了他的靈魂
[00:12:57.000 --> 00:13:00.000]  所以我們看到忍耐
[00:13:00.000 --> 00:13:06.000]  忍耐是靈命結出來的一朵花
[00:13:06.000 --> 00:13:10.000]  就像沙漠中結的花一樣
[00:13:10.000 --> 00:13:12.000]  是在苦難中
[00:13:12.000 --> 00:13:15.000]  是在喫虧中最大的益處
[00:13:15.000 --> 00:13:18.000]  是醜陋中的美
[00:13:18.000 --> 00:13:20.000]  因爲你不醜陋你怎麼忍耐呢
[00:13:20.000 --> 00:13:22.000]  忍耐就是忍耐那些醜陋的嘛
[00:13:22.000 --> 00:13:24.000]  但是卻表明你的美
[00:13:24.000 --> 00:13:26.000]  忍耐就是忍耐黑暗嘛
[00:13:26.000 --> 00:13:29.000]  但是卻表明你是光
[00:13:29.000 --> 00:13:30.000]  你知道
[00:13:30.000 --> 00:13:32.000]  忍耐都是忍耐不好的嘛
[00:13:32.000 --> 00:13:35.000]  可是卻表明你的好
[00:13:35.000 --> 00:13:36.000]  表明你的好
[00:13:36.000 --> 00:13:38.000]  所以基督徒就是要不一樣
[00:13:38.000 --> 00:13:41.000]  不要去爭啊判啊
[00:13:41.000 --> 00:13:43.000]  我剛纔講的這個公平的問題
[00:13:43.000 --> 00:13:45.000]  如果你老是講這個公平
[00:13:45.000 --> 00:13:48.000]  講合情合理啊這些
[00:13:48.000 --> 00:13:51.000]  那就不是我們主的樣式
[00:13:51.000 --> 00:13:54.000]  我們主的樣式是聖經上說了
[00:13:54.000 --> 00:13:58.000]  被罵不還口受害不說威嚇的話
[00:13:58.000 --> 00:14:00.000]  你看耶穌基督他有沒有真理
[00:14:00.000 --> 00:14:01.000]  他有
[00:14:01.000 --> 00:14:03.000]  但是他卻不辯駁
[00:14:03.000 --> 00:14:06.000]  他甘願被釘死在十字架上
[00:14:06.000 --> 00:14:07.000]  他有沒有能力
[00:14:07.000 --> 00:14:08.000]  他有
[00:14:08.000 --> 00:14:10.000]  他要吹一口氣
[00:14:10.000 --> 00:14:12.000]  他可以讓所有的那些羅馬士兵
[00:14:12.000 --> 00:14:14.000]  全撲倒在地上
[00:14:14.000 --> 00:14:17.000]  他沒有吹這口氣
[00:14:17.000 --> 00:14:22.000]  他甘願像羔羊被宰殺
[00:14:22.000 --> 00:14:24.000]  要能力有能力
[00:14:24.000 --> 00:14:25.000]  要公義有公義
[00:14:25.000 --> 00:14:27.000]  要真理有真理
[00:14:27.000 --> 00:14:30.000]  但是他卻受委屈
[00:14:30.000 --> 00:14:32.000]  遭鞭打
[00:14:32.000 --> 00:14:34.000]  擔當我們的罪和死亡
[00:14:34.000 --> 00:14:36.000]  這就是我們的榜樣
[00:14:36.000 --> 00:14:39.000]  這實際上是得勝
[00:14:39.000 --> 00:14:40.000]  是得勝
[00:14:40.000 --> 00:14:42.000]  所以我們基督徒
[00:14:42.000 --> 00:14:44.000]  我們的美德
[00:14:44.000 --> 00:14:45.000]  我們的信仰
[00:14:45.000 --> 00:14:46.000]  我們的靈命
[00:14:46.000 --> 00:14:48.000]  是在什麼情況下呢
[00:14:48.000 --> 00:14:50.000]  一般是在不合理
[00:14:50.000 --> 00:14:52.000]  不應該
[00:14:52.000 --> 00:14:53.000]  不像話
[00:14:53.000 --> 00:14:55.000]  不正常
[00:14:55.000 --> 00:14:59.000]  這些事情當中表現出來
[00:14:59.000 --> 00:15:00.000]  這是我們每個人
[00:15:00.000 --> 00:15:03.000]  因爲我在教會里也是二十年了
[00:15:03.000 --> 00:15:04.000]  跑了很多的教會
[00:15:04.000 --> 00:15:06.000]  接觸很多的人
[00:15:06.000 --> 00:15:07.000]  我發現我們基督徒
[00:15:07.000 --> 00:15:10.000]  常常用常情常理來說事
[00:15:10.000 --> 00:15:13.000]  你這個東西就很丟主的臉
[00:15:13.000 --> 00:15:15.000]  甚至有的教會打官司
[00:15:15.000 --> 00:15:17.000]  打到法院裏去了
[00:15:17.000 --> 00:15:20.000]  教會的兩派
[00:15:20.000 --> 00:15:21.000]  歐洲
[00:15:21.000 --> 00:15:22.000]  法國也好
[00:15:22.000 --> 00:15:23.000]  意大利也好
[00:15:23.000 --> 00:15:25.000]  都有這種事情發生
[00:15:25.000 --> 00:15:26.000]  很好的教會
[00:15:26.000 --> 00:15:28.000]  內鬥
[00:15:28.000 --> 00:15:30.000]  爲一些什麼財產的事
[00:15:30.000 --> 00:15:31.000]  這個的事那個的事
[00:15:31.000 --> 00:15:33.000]  誰也不想喫虧反正
[00:15:33.000 --> 00:15:36.000]  甚至誰都不讓那個理
[00:15:36.000 --> 00:15:38.000]  都覺得自己有理
[00:15:38.000 --> 00:15:39.000]  還不是喫虧
[00:15:39.000 --> 00:15:40.000]  沒有什麼虧不虧
[00:15:40.000 --> 00:15:42.000]  就是要站在那個理上
[00:15:42.000 --> 00:15:44.000]  就爭起來
[00:15:44.000 --> 00:15:45.000]  結果爭得不可開交
[00:15:45.000 --> 00:15:46.000]  要鬧分裂
[00:15:46.000 --> 00:15:48.000]  鬧得很大
[00:15:48.000 --> 00:15:51.000]  結果就告到法院了
[00:15:51.000 --> 00:15:54.000]  警察來了
[00:15:54.000 --> 00:15:56.000]  你說多丟主的臉
[00:15:56.000 --> 00:15:58.000]  誰也不想喫虧
[00:15:58.000 --> 00:15:59.000]  誰也不想忍耐
[00:15:59.000 --> 00:16:01.000]  誰也不想妥協
[00:16:01.000 --> 00:16:02.000]  就這樣
[00:16:02.000 --> 00:16:04.000]  那個在意大利更有意思
[00:16:04.000 --> 00:16:06.000]  我聽說不太遠的地方
[00:16:06.000 --> 00:16:08.000]  是一個佛教的
[00:16:08.000 --> 00:16:10.000]  一個什麼殿
[00:16:10.000 --> 00:16:11.000]  然後那個和尚
[00:16:11.000 --> 00:16:14.000]  和尚穿着袈裟子進了教會
[00:16:14.000 --> 00:16:15.000]  說你們別吵了
[00:16:15.000 --> 00:16:19.000]  你們都信佛吧
[00:16:19.000 --> 00:16:22.000]  說佛門清淨
[00:16:22.000 --> 00:16:25.000]  你說多丟臉啊
[00:16:25.000 --> 00:16:26.000]  這是真的
[00:16:26.000 --> 00:16:28.000]  我說的全是真事啊
[00:16:28.000 --> 00:16:31.000]  你知道有一對兄弟要分家
[00:16:31.000 --> 00:16:33.000]  這個碰見耶穌了
[00:16:33.000 --> 00:16:36.000]  他們認爲耶穌是神的兒子
[00:16:36.000 --> 00:16:39.000]  他分家一定分得公平
[00:16:39.000 --> 00:16:41.000]  結果沒有想到
[00:16:41.000 --> 00:16:43.000]  耶穌訓斥他們
[00:16:43.000 --> 00:16:46.000]  他們請耶穌幫他們分家
[00:16:46.000 --> 00:16:50.000]  耶穌說誰立我做你們斷世的官呢
[00:16:50.000 --> 00:16:52.000]  接着耶穌就講
[00:16:52.000 --> 00:16:56.000]  人的生命不在乎家道豐厚
[00:16:56.000 --> 00:16:57.000]  他舉個比喻嘛
[00:16:57.000 --> 00:17:01.000]  一個財主擁有很多
[00:17:01.000 --> 00:17:05.000]  心裏想我要喫喝玩樂
[00:17:05.000 --> 00:17:07.000]  我的後半生都沒問題了
[00:17:07.000 --> 00:17:11.000]  沒有想到晚上神就要了他的靈魂
[00:17:11.000 --> 00:17:13.000]  耶穌爲什麼不客氣
[00:17:13.000 --> 00:17:15.000]  本來人家請他來斷世
[00:17:15.000 --> 00:17:19.000]  請他來分家是看得起他
[00:17:19.000 --> 00:17:21.000]  他分得肯定公平
[00:17:21.000 --> 00:17:24.000]  可是耶穌卻把他這個兄弟倆訓斥一遍
[00:17:24.000 --> 00:17:26.000]  爲什麼
[00:17:26.000 --> 00:17:30.000]  如果親兄弟都不想喫虧啊
[00:17:30.000 --> 00:17:31.000]  你們知道什麼叫公平
[00:17:31.000 --> 00:17:32.000]  公平就是說
[00:17:32.000 --> 00:17:35.000]  你不讓我佔便宜你也別佔
[00:17:35.000 --> 00:17:37.000]  你不想喫虧我也不喫虧
[00:17:37.000 --> 00:17:39.000]  這叫公平
[00:17:39.000 --> 00:17:42.000]  公平的背後是罪
[00:17:42.000 --> 00:17:45.000]  所以上帝不讓我們分善惡
[00:17:45.000 --> 00:17:48.000]  上帝也不讓我們講人間的公平
[00:17:48.000 --> 00:17:49.000]  卻讓我們喫虧
