
[00:00:00.000 --> 00:00:03.660]  今天講到一個題目是講靠不怕
[00:05:21.860 --> 00:05:24.120]  所引起的一些情緒
[00:05:24.120 --> 00:05:25.400]  那問題就在於
[00:05:25.400 --> 00:05:28.720]  我們如何去面對害怕這個問題
[00:05:28.720 --> 00:05:31.360]  究竟我們是採取一個逃避的方式
[00:05:31.360 --> 00:05:33.660]  而我看不見看不見不理
[00:05:33.660 --> 00:05:36.520]  讓時間去擺平它
[00:05:36.520 --> 00:05:38.720]  還是以一個正面
[00:05:38.720 --> 00:05:42.300]  全力以赴的去面對它
[00:05:42.300 --> 00:05:45.600]  那剛剛講到害怕的一些正面
[00:05:45.600 --> 00:05:49.520]  但是呢講到害怕的壞處呢
[00:05:49.520 --> 00:05:52.120]  可能大家都有同感
[00:05:52.120 --> 00:05:54.060]  因為長期的害怕呢
[00:05:54.060 --> 00:05:57.020]  最直接的就是影響到我們的健康
[00:05:57.020 --> 00:05:58.860]  很容易讓我們血壓高
[00:05:58.860 --> 00:06:01.460]  壓力大的時候那些做高官啊
[00:06:01.460 --> 00:06:03.020]  做醫生的
[00:06:03.020 --> 00:06:05.060]  他們毛病非常多
[00:06:05.060 --> 00:06:06.820]  心臟病
[00:06:06.820 --> 00:06:08.820]  影響我們的內分泌
[00:06:08.820 --> 00:06:11.200]  有時候更影響我們的情緒
[00:06:11.200 --> 00:06:13.120]  讓我們有焦慮
[00:06:13.120 --> 00:06:15.060]  各種情況
[00:06:15.060 --> 00:06:17.220]  小的時候我讀到一本書
[00:06:17.220 --> 00:06:18.520]  裡邊講到
[00:06:18.520 --> 00:06:20.200]  有一天有一個小鳥
[00:06:20.200 --> 00:06:23.100]  牠很開心在路旁吃蟲
[00:06:23.100 --> 00:06:24.360]  找蟲子吃
[00:06:24.360 --> 00:06:28.600]  一邊吃一邊很開心的唱歌
[00:06:28.600 --> 00:06:30.920]  世界非常美滿
[00:06:30.920 --> 00:06:32.920]  那不知道就是原來呢
[00:06:32.920 --> 00:06:34.800]  牠一邊在吃的時候呢
[00:06:34.800 --> 00:06:36.000]  才剛發現
[00:06:36.000 --> 00:06:40.860]  原來前邊有一條大蛇
[00:06:40.860 --> 00:06:43.160]  注視了牠很久很久
[00:06:43.160 --> 00:06:44.860]  牠一直不知道
[00:06:44.860 --> 00:06:47.000]  當牠知道的時候
[00:06:47.000 --> 00:06:50.700]  牠發現自己已經動也動不了
[00:06:50.700 --> 00:06:52.820]  牠拼命的命令自己的翅膀
[00:06:52.820 --> 00:06:54.960]  快點動起來快點動起來
[00:06:54.960 --> 00:06:57.160]  我飛起來就好了
[00:06:57.160 --> 00:06:58.920]  能不知道呢就是
[00:06:58.920 --> 00:07:01.560]  當那時候什麼都不聽指令
[00:07:01.560 --> 00:07:03.260]  牠的翅膀不再屬於
[00:07:03.260 --> 00:07:05.500]  好像不再屬於牠的一樣
[00:07:05.500 --> 00:07:07.960]  這種情況不知道大家有沒有遇見過
[00:07:07.960 --> 00:07:10.500]  這種就是害怕最大的
[00:07:10.500 --> 00:07:12.500]  那個那個
[00:07:12.500 --> 00:07:13.420]  壞處之一
[00:07:13.420 --> 00:07:15.820]  就完全讓一個人癱瘓
[00:07:15.820 --> 00:07:17.200]  完全讓一個人
[00:07:17.200 --> 00:07:18.720]  就沒辦法做任何事情
[00:07:18.720 --> 00:07:20.700]  沒辦法命令自己的思考
[00:07:20.700 --> 00:07:23.420]  沒辦法運用理性
[00:07:23.420 --> 00:07:27.100]  因為害怕會混擾我們對事實的理解
[00:07:27.100 --> 00:07:29.660]  誇大害怕對象的能力
[00:07:29.660 --> 00:07:31.660]  矮化了自己
[00:07:31.660 --> 00:07:32.960]  另一方面呢
[00:07:32.960 --> 00:07:36.800]  害怕也會容易讓我們激怒
[00:07:36.800 --> 00:07:38.700]  難怪最近香港人
[00:07:38.700 --> 00:07:41.100]  有一些人非常容易憤怒
[00:07:41.100 --> 00:07:43.100]  非常火爆
[00:07:43.100 --> 00:07:46.620]  可能那個源頭也來自很多很多不治
[00:07:46.620 --> 00:07:49.360]  他們隱藏在裡邊的害怕
[00:07:49.360 --> 00:07:52.460]  另一方面我們也不可以就是忽略
[00:07:52.460 --> 00:07:55.320]  就是在靈性方面長期的害怕
[00:07:55.320 --> 00:07:57.160]  我們不去面對它呢
[00:07:57.160 --> 00:07:59.500]  很多時候就是可能會影響到
[00:07:59.500 --> 00:08:01.500]  我們在我們最需要上帝的時候
[00:08:01.500 --> 00:08:03.500]  我們反而離開上帝的
[00:08:03.500 --> 00:08:04.700]  怎麼說呢
[00:08:04.700 --> 00:08:07.820]  就是因為我們就害怕不夠時間用
[00:08:07.820 --> 00:08:10.420]  很多壓力就把我們的時間
[00:08:10.420 --> 00:08:12.920]  放在一些我們害怕的事情上
[00:08:12.920 --> 00:08:15.000]  想啊想啊做啊做啊
[00:08:15.000 --> 00:08:16.920]  當然可能很多時候
[00:08:16.920 --> 00:08:19.400]  就禱告的時間減短了
[00:08:19.400 --> 00:08:21.560]  也沒辦法讀經
[00:08:21.560 --> 00:08:24.200]  崇拜時間也來不及
[00:08:24.200 --> 00:08:26.860]  也沒時間去教會崇拜
[00:08:26.860 --> 00:08:29.060]  甚至呢在我們禱告的時候
[00:08:29.060 --> 00:08:30.660]  當上帝沉默
[00:08:30.660 --> 00:08:33.020]  這種沉默太久了
[00:08:33.020 --> 00:08:36.960]  就是讓我們沒辦法忍受
[00:08:36.960 --> 00:08:39.400]  害怕會奪去我們的喜樂
[00:08:39.400 --> 00:08:40.800]  讓我們沒辦法享受
[00:08:40.800 --> 00:08:43.560]  上帝賜給我們的美好生活
[00:08:43.560 --> 00:08:44.600]  害怕
[00:08:44.600 --> 00:08:47.200]  另一種的害怕有時候會讓我們
[00:08:47.200 --> 00:08:49.700]  非常過分的保護自己
[00:08:49.700 --> 00:08:53.860]  不願意離開我們熟悉的安殊區
[00:08:53.860 --> 00:08:57.300]  那實在可能也讓我們沒辦法活出
[00:08:57.300 --> 00:08:58.900]  一種更精彩的人生
[00:08:58.900 --> 00:09:01.600]  更充實的人生
[00:09:01.600 --> 00:09:03.020]  不知道你有沒有
[00:09:03.020 --> 00:09:05.060]  你知不知道自己裡面有沒有
[00:09:05.060 --> 00:09:07.920]  受這種害怕影響著呢
[00:09:07.920 --> 00:09:09.960]  你可以留意一下問自己
[00:09:09.960 --> 00:09:12.420]  有沒有以下的特徵哦
[00:09:12.420 --> 00:09:14.500]  你最近辦事的效率
[00:09:14.500 --> 00:09:16.760]  會不會有一點低呢
[00:09:16.760 --> 00:09:20.300]  你有沒有常常懷疑自己的能力
[00:09:20.300 --> 00:09:22.400]  或者是你失去了活力
[00:09:22.400 --> 00:09:28.160]  整個人變得比較負面一點
[00:09:28.160 --> 00:09:29.900]  或者是
[00:09:29.900 --> 00:09:31.260]  你有沒有就是有時候
[00:09:31.260 --> 00:09:33.320]  自己應該盡的本分
[00:09:33.320 --> 00:09:34.900]  你沒辦法去盡
[00:09:34.900 --> 00:09:35.820]  你很想做
[00:09:35.820 --> 00:09:37.500]  但是你就做不到
[00:09:37.500 --> 00:09:38.420]  如果你
[00:09:38.420 --> 00:09:41.260]  就察覺你是有以上這一些呢
[00:09:41.260 --> 00:09:43.220]  可能你內心裡面
[00:09:43.220 --> 00:09:46.400]  正受著無形的害怕這種情緒
[00:09:46.400 --> 00:09:49.960]  在影響而不自覺
[00:09:49.960 --> 00:09:53.620]  曾經有一位美國的牧師
[00:09:53.620 --> 00:09:57.460]  他被邀訪去哈佛大學裡邊
[00:09:57.460 --> 00:10:00.720]  去帶領找會
[00:10:00.720 --> 00:10:05.900]  這位牧師就問這些優秀的學生
[00:10:05.900 --> 00:10:08.020]  問他們如果跟你們講聖經
[00:10:08.020 --> 00:10:10.800]  你最想解答的是什麼問題呢
[00:10:10.800 --> 00:10:14.300]  這班學生就填填填填填很多紙回來
[00:10:14.300 --> 00:10:15.520]  這位牧師發現
[00:10:15.520 --> 00:10:16.760]  大部分的人
[00:10:16.760 --> 00:10:20.400]  他們想知道
[00:10:20.400 --> 00:10:22.060]  請牧師告訴他們
[00:10:22.060 --> 00:10:24.760]  如何可以克服害怕
[00:10:24.760 --> 00:10:27.220]  可以怎麼樣戰勝害怕
[00:10:27.220 --> 00:10:29.500]  不知道我們在座這裡
[00:10:29.500 --> 00:10:31.700]  雖然已經可能離開了學生
[00:10:31.700 --> 00:10:33.160]  做學生的階段
[00:10:33.160 --> 00:10:36.460]  你們想不想解決這個問題呢
[00:10:36.460 --> 00:10:38.260]  可以怎麼解決呢
[00:10:38.260 --> 00:10:41.000]  聖經有沒有給我們有一些
[00:10:41.000 --> 00:10:45.560]  就是可以克服害怕的方法
[00:10:45.560 --> 00:10:47.820]  聖經其實
[00:10:47.820 --> 00:10:51.060]  因為講到我就做了一些調查
[00:10:51.060 --> 00:10:52.220]  其實聖經是一本
[00:10:52.220 --> 00:10:56.460]  常常為人害怕這個問題的一本書
[00:10:56.460 --> 00:11:04.700]  其中講到不要害怕這一句
[00:11:04.700 --> 00:11:06.400]  講到不要害怕這一句
[00:11:06.400 --> 00:11:09.260]  就出現過三百六十六次
[00:11:09.260 --> 00:11:11.700]  一年只有三百六十五天
[00:11:11.700 --> 00:11:13.400]  所以不要害怕
[00:11:13.400 --> 00:11:16.600]  好像是神給我們每個人的肯定
[00:11:16.600 --> 00:11:18.160]  每一天一句
[00:11:18.160 --> 00:11:22.060]  還多上一句給潤蓮用的
[00:11:22.060 --> 00:11:24.320]  一年服一年
[00:11:24.320 --> 00:11:26.100]  這種是因為神明白我們
[00:11:26.100 --> 00:11:27.800]  在人生當中
[00:11:27.800 --> 00:11:30.760]  會充滿著我們應付不來的害怕
[00:11:30.760 --> 00:11:32.220]  祂肯定的說
[00:11:32.220 --> 00:11:35.160]  祂能夠幫助我們面對
[00:11:35.160 --> 00:11:36.700]  今天我們所讀到的詩
[00:11:36.700 --> 00:11:39.960]  是一首大衛所寫的詩
[00:11:39.960 --> 00:11:44.720]  他是差不多在祖前一千年左右
[00:11:44.720 --> 00:11:48.360]  以色列人最偉大的一個皇帝
[00:11:48.360 --> 00:11:52.100]  但是大衛在他還沒做皇帝之前
[00:11:52.100 --> 00:11:54.920]  他就遭受到掃羅
[00:11:54.920 --> 00:11:57.060]  就是前一任的皇帝追殺
[00:11:57.060 --> 00:11:59.420]  好久很多很多年
[00:11:59.420 --> 00:12:00.820]  但大衛年輕的時候
[00:12:00.820 --> 00:12:03.060]  天不怕地不怕
[00:12:03.060 --> 00:12:04.120]  他曾經殺死過
[00:12:04.120 --> 00:12:09.960]  菲利士人最偉大的英雄哥利亞
[00:12:09.960 --> 00:12:12.960]  造成了菲利士人極大的傷害
[00:12:12.960 --> 00:12:17.920]  後來他又帶兵戰勝了菲利士人
[00:12:17.920 --> 00:12:21.720]  但是他寫這首詩歌的時候
[00:12:21.720 --> 00:12:25.600]  大衛因為要逃避掃羅的追殺
[00:12:25.600 --> 00:12:31.660]  他居然逃進了仇敵菲利士人的一個城市加特
[00:12:31.660 --> 00:12:37.520]  這首詩是逃進去裡面所寫的一首詩
[00:12:37.520 --> 00:12:40.860]  你可以想到這麼英勇的大衛
[00:12:40.860 --> 00:12:43.460]  我們可以一起讀
[00:12:43.460 --> 00:12:45.080]  看一下他怕的是什麼
[00:12:45.080 --> 00:12:47.220]  他面對的是什麼攻擊
[00:12:47.220 --> 00:12:51.760]  請大家跟我一起讀第一節到第七節
[00:12:51.760 --> 00:12:52.960]  一二三
[00:12:52.960 --> 00:12:54.560]  求你恩待我
[00:12:54.560 --> 00:12:56.860]  因為人要劍打我
[00:12:56.860 --> 00:12:59.080]  他們終日攻擊我
[00:12:59.080 --> 00:13:03.320]  逼害我我的仇敵終日劍刀我
[00:13:03.320 --> 00:13:05.820]  攻擊我的人很多
[00:13:05.820 --> 00:13:10.480]  受害者我懼怕的時候就要依靠你
[00:13:10.480 --> 00:13:13.920]  靠著神我要讚美他的話
[00:13:13.920 --> 00:13:17.160]  我依靠神就必不懼怕
[00:13:17.160 --> 00:13:19.560]  人能把我怎麼樣呢
[00:13:19.560 --> 00:13:22.620]  他們終日歪曲我的話
[00:13:22.620 --> 00:13:25.920]  常常設計謀陷害我
[00:13:25.920 --> 00:13:31.480]  他們聚集在一起跪在我的腳中
[00:13:31.480 --> 00:13:34.060]  我的性命
[00:13:34.060 --> 00:13:38.520]  願他們因罪孽的緣故不能逃脫
[00:13:38.520 --> 00:13:43.160]  神啊願祢在路中使這些人敗落
[00:13:43.160 --> 00:13:48.260]  詩中裡邊講到第三第四節這樣講
[00:13:48.260 --> 00:13:50.960]  他說至高者我懼怕的時候
[00:13:50.960 --> 00:13:52.760]  我要依靠祢
[00:13:52.760 --> 00:13:55.560]  我靠著神就要讚美祂的話
[00:13:55.560 --> 00:13:57.820]  我依靠神我必不懼怕
[00:13:57.820 --> 00:14:02.200]  從經文當中你可以感受到大衛的害怕嗎
[00:14:02.200 --> 00:14:04.340]  你可以感受得到
[00:14:04.340 --> 00:14:06.500]  他形容到他周圍的環境
[00:14:06.500 --> 00:14:09.840]  敵人的兇猛還有詭詐
[00:14:09.840 --> 00:14:15.120]  敵人他們是那種作孽詭詐的人
[00:14:15.120 --> 00:14:17.960]  並不是行正直的人
[00:14:17.960 --> 00:14:20.560]  除了剛剛所講的
[00:14:20.560 --> 00:14:22.760]  這裡所讀到的呢
[00:14:22.760 --> 00:14:26.340]  這一篇詩篇的背景
[00:14:26.340 --> 00:14:30.880]  就是剛剛好大衛逃到迦特的城市
[00:14:30.880 --> 00:14:35.920]  在《撒摩爾記》上面有補充他那個情況
[00:14:35.920 --> 00:14:40.360]  他講到大衛當時候非常非常害怕
[00:14:40.360 --> 00:14:46.440]  他很怕一個事情就是迦特王雅吉
[00:14:46.440 --> 00:14:49.040]  因為怕他認得他
[00:14:49.040 --> 00:14:54.440]  就是那個殺害過很多很多菲律賓人的人
[00:14:54.440 --> 00:15:00.120]  所以大衛就在眾人面前假裝神智不健全
[00:15:00.120 --> 00:15:02.200]  在他手下裝瘋
[00:15:02.200 --> 00:15:05.680]  在城門的門扇上胡亂吐血
[00:15:05.680 --> 00:15:09.520]  又讓唾沫流到胡書上
[00:15:09.520 --> 00:15:16.960]  他這種裝瘋作假才能逃過迦特王的疑心
[00:15:16.960 --> 00:15:20.560]  這個雅吉就對他的城府說
[00:15:20.560 --> 00:15:22.040]  你看這個人瘋了
[00:15:22.040 --> 00:15:27.640]  你們為什麼把他帶到我面前
[00:15:27.640 --> 00:15:29.600]  大衛並不是瘋了
[00:15:29.600 --> 00:15:34.080]  他是裝瘋來避開他的疑心
[00:15:34.080 --> 00:15:37.160]  大衛非常怕迦特王
[00:15:37.160 --> 00:15:40.040]  但是他要逃到迦特王那邊
[00:15:40.040 --> 00:15:42.360]  因為他有一個更害怕的人
[00:15:42.360 --> 00:15:45.680]  就是掃羅
[00:15:45.680 --> 00:15:49.600]  他沒辦法之下
[00:15:49.600 --> 00:15:56.840]  就是最危險的地方就是最安全的地方
[00:15:56.840 --> 00:15:59.960]  但他去到裡面他還是很害怕的
[00:15:59.960 --> 00:16:02.240]  這種害怕的情緒
[00:16:02.240 --> 00:16:06.240]  這種害怕的心情是非常真實的
[00:16:06.240 --> 00:16:12.000]  而且這裡第三節講到我懼怕的時間 時候
[00:16:12.000 --> 00:16:13.360]  雖然講到這個時候
[00:16:13.360 --> 00:16:17.000]  但是原來的意思是講到一個日子
[00:16:17.000 --> 00:16:21.080]  他不是指一個短的時間段
[00:16:21.080 --> 00:16:23.960]  而是講到非常長的一段時間
[00:16:23.960 --> 00:16:30.480]  他常常都活在這種逃命被追殺的日子裡面
[00:16:30.480 --> 00:16:34.680]  但是這種真正的害怕
[00:16:34.680 --> 00:16:39.440]  讓大衛學會了要真正的倚靠神
[00:16:39.440 --> 00:16:40.440]  所以他禱告
[00:16:40.440 --> 00:16:44.000]  他在沒辦法之下他只可以禱告
[00:16:44.000 --> 00:16:45.280]  賈爾文曾經說
[00:16:45.280 --> 00:16:47.840]  懼怕跟倚靠是兩種
[00:16:47.840 --> 00:16:50.520]  雖然不同的情緒
[00:16:50.520 --> 00:16:51.800]  但是在主裡邊
[00:16:51.800 --> 00:16:53.240]  在神裡邊
[00:16:53.240 --> 00:16:55.760]  他是可以共存的
[00:16:55.760 --> 00:16:58.600]  當一個人害怕的時候
[00:16:58.600 --> 00:17:00.000]  當一切的辦法
[00:17:00.000 --> 00:17:03.400]  人的辦法已經走到盡頭的時候
[00:17:03.400 --> 00:17:07.440]  人可以做的就是真正的禱告
[00:17:07.440 --> 00:17:10.520]  當我們在看這個詩篇的時候
[00:17:10.520 --> 00:17:13.120]  我們今天就想看
[00:17:13.120 --> 00:17:16.080]  把它分成兩個大部分的時候
[00:17:16.080 --> 00:17:19.920]  看一到七跟八到十三節的時候
[00:17:19.920 --> 00:17:22.560]  去理解一下詩篇
[00:17:22.560 --> 00:17:27.720]  如果用一種詩的那種題材去看它的優美
[00:17:27.720 --> 00:17:33.840]  詩當中你可以感受到詩人描寫非常豐富的感情
[00:17:33.840 --> 00:17:39.800]  但你也可以看到它裡面的感情非常細膩
[00:17:39.800 --> 00:17:41.160]  剛剛讀了兩遍
[00:17:41.160 --> 00:17:45.200]  可能你已經發現在這邊詩裡邊有重複
[00:17:45.200 --> 00:17:49.320]  有兩節經文
[00:17:49.320 --> 00:17:50.920]  基本上是重複的
[00:17:50.920 --> 00:17:53.120]  大家可以看到
[00:17:53.120 --> 00:17:56.040]  第一個重複是在第三跟第四節
[00:17:56.040 --> 00:18:01.600]  第二個重複是在第十跟十一節
[00:18:01.600 --> 00:18:03.320]  基本上很相似
[00:18:03.320 --> 00:18:05.760]  我們可以說好像是一個副歌一樣
[00:18:05.760 --> 00:18:07.000]  重複重複
[00:18:07.000 --> 00:18:11.160]  但是雖然很重複
[00:18:11.160 --> 00:18:13.920]  如果你再細心一點讀的話
[00:18:13.920 --> 00:18:20.280]  它裡面所表達的心情並不重複
[00:18:20.280 --> 00:18:25.000]  如果你有聖經你可以很快的再看一下
[00:18:25.000 --> 00:18:29.080]  裡面所講到是一種完全不一樣的心境
[00:18:29.080 --> 00:18:34.880]  而且是非常極端的這樣去扭轉
[00:18:34.880 --> 00:18:37.560]  因為是從一個極端的懼怕
[00:18:37.560 --> 00:18:41.960]  扭轉到沒有了懼怕那種的扭轉
[00:18:41.960 --> 00:18:43.600]  可以怎麼說呢
[00:18:43.600 --> 00:18:45.720]  如果我們就看投影片
[00:18:45.720 --> 00:18:49.040]  單單就憑一個非常簡單的觀察
[00:18:49.040 --> 00:18:52.240]  你可以找到原因怎麼證明
[00:18:52.240 --> 00:18:59.160]  就是上下兩句詩人的感受上有轉變
[00:18:59.160 --> 00:19:02.120]  詩人的心情有轉變呢
[00:19:02.120 --> 00:19:03.800]  可以看到嗎
[00:19:03.800 --> 00:19:05.120]  有什麼不一樣
[00:19:05.120 --> 00:19:07.080]  差不多的字都重複了
[00:19:07.080 --> 00:19:11.480]  有什麼字是少了多了呢
[00:19:11.480 --> 00:19:18.120]  我們就不難回答的
[00:19:18.120 --> 00:19:24.960]  有什麼不一樣
[00:19:24.960 --> 00:19:28.320]  ((懼怕的時候跟不懼怕的時候))
[00:19:28.320 --> 00:19:30.320]  是的 沒錯
[00:19:30.320 --> 00:19:35.880]  因為下邊都有講「就必不懼怕」
[00:19:35.880 --> 00:19:38.480]  兩句都有「就必不懼怕」
[00:19:38.480 --> 00:19:42.320]  不過只有上邊講「我懼怕的時候」
[00:19:42.320 --> 00:19:47.400]  第十節開始就沒有再講「我懼怕的時候」了
[00:19:47.400 --> 00:19:49.120]  它只是不斷的重複
[00:19:49.120 --> 00:19:52.080]  「我倚靠神我就不懼怕」
[00:19:52.080 --> 00:19:54.920]  不過單單這麼簡單
[00:19:54.920 --> 00:19:58.800]  很難說服說詩人的心情在改變
[00:19:58.800 --> 00:20:01.800]  我們再一起看一下
[00:20:01.800 --> 00:20:04.800]  (沒有讀耶 I'm sorry)
[00:20:04.800 --> 00:20:06.320]  我們再一起看一下
[00:20:06.320 --> 00:20:09.400]  如果你看聖經的話
