
[00:00:00.000 --> 00:00:01.540]  生命很特別
[00:01:53.100 --> 00:01:55.600]  我們說的見證不應該只有罷口的
[00:01:55.600 --> 00:01:58.600]  應該是我們生命的見證的流露
[00:01:58.600 --> 00:02:00.420]  在我們的生命裡面
[00:02:00.420 --> 00:02:03.080]  如何跟我們身邊的人
[00:02:03.080 --> 00:02:05.460]  來去活出這個見證
[00:02:05.460 --> 00:02:09.240]  特別是當我們今天的社會環境
[00:02:09.240 --> 00:02:10.540]  嗯...
[00:02:10.540 --> 00:02:11.780]  就是
[00:02:11.780 --> 00:02:15.280]  無望、無奈、仇恨
[00:02:15.280 --> 00:02:16.800]  很充斥著
[00:02:16.800 --> 00:02:17.940]  嗯...
[00:02:17.940 --> 00:02:21.120]  人與人之間的信任度
[00:02:21.120 --> 00:02:23.460]  不要說跟政府之間
[00:02:23.460 --> 00:02:25.380]  人與人之間的信任度
[00:02:25.380 --> 00:02:26.900]  都跌得很低
[00:02:26.900 --> 00:02:28.380]  嗯...
[00:02:28.380 --> 00:02:30.180]  當我們討論
[00:02:30.180 --> 00:02:31.720]  我也有很多的機會去分享
[00:02:31.720 --> 00:02:34.160]  有關中國教會的情況的時候
[00:02:34.160 --> 00:02:34.900]  嗯...
[00:02:34.900 --> 00:02:35.940]  我會問
[00:02:35.940 --> 00:02:38.640]  不知道為什麼又有很多在這幾個月裡面
[00:02:38.640 --> 00:02:41.960]  其實過兩星期我在新加坡也是在說中國的情況
[00:02:41.960 --> 00:02:43.160]  我也會問一個問題
[00:02:43.160 --> 00:02:44.960]  香港的我會問一個問題
[00:02:44.960 --> 00:02:46.060]  嗯...
[00:02:46.060 --> 00:02:49.140]  你說中國復仕
[00:02:49.140 --> 00:02:50.540]  中國教會的復仕
[00:02:50.540 --> 00:02:51.340]  猜拳
[00:02:51.340 --> 00:02:53.200]  有沒有想過
[00:02:53.200 --> 00:02:55.280]  一國一制很快會到來呢?
[00:02:55.600 --> 00:02:57.280]  在一國一制的情況下
[00:02:57.280 --> 00:02:58.700]  我們的教會
[00:02:58.700 --> 00:03:00.940]  我們的福音事供怎麼進行呢?
[00:03:00.940 --> 00:03:03.240]  這麼說可能讓你覺得很無望
[00:03:03.240 --> 00:03:04.680]  很害怕、很絕望
[00:03:04.680 --> 00:03:06.880]  但是因為我們接觸中國大陸的機會多
[00:03:06.880 --> 00:03:08.640]  我也不覺得有很大的問題
[00:03:08.640 --> 00:03:10.400]  我不是那種告訴你
[00:03:10.400 --> 00:03:12.020]  我要擁抱這樣那樣的那種
[00:03:12.020 --> 00:03:14.440]  而是覺得基督徒在世生活
[00:03:14.440 --> 00:03:17.620]  關鍵是什麼呢?
[00:03:17.620 --> 00:03:19.140]  社會環境
[00:03:19.140 --> 00:03:19.820]  沒錯
[00:03:19.820 --> 00:03:23.320]  可以給我們很多好的條件的環境
[00:03:23.320 --> 00:03:25.660]  但是一旦這些條件失去的時候
[00:03:25.660 --> 00:03:28.040]  是不是代表我的神不在了呢?
[00:03:28.040 --> 00:03:30.120]  是不是代表我的神不愛我呢?
[00:03:30.120 --> 00:03:34.300]  在很多的衝突那些場景裡面
[00:03:34.300 --> 00:03:35.760]  我過去那幾個月
[00:03:35.760 --> 00:03:37.460]  其實很多時候都在外面
[00:03:37.460 --> 00:03:39.060]  我帶團是
[00:03:39.060 --> 00:03:41.380]  這個暑假去了兩次希臘和土耳其
[00:03:41.380 --> 00:03:44.140]  我就跟土耳其的朋友
[00:03:44.140 --> 00:03:45.960]  就是讓他看看
[00:03:45.960 --> 00:03:47.360]  講講香港發生什麼事情
[00:03:47.360 --> 00:03:48.780]  他就...
[00:03:48.780 --> 00:03:52.020]  其實我們經常都發生這些事情
[00:03:52.860 --> 00:03:56.020]  原來香港現在跟世界接軌了
[00:03:56.020 --> 00:03:58.420]  基督徒在這樣的環境裡面
[00:03:58.420 --> 00:04:00.220]  你怎麼帶來盼望呢?
[00:04:00.220 --> 00:04:04.000]  基督徒在這樣的環境裡面
[00:04:04.000 --> 00:04:06.220]  怎麼帶來愛呢?
[00:04:06.220 --> 00:04:09.660]  基督徒在這樣的環境裡面
[00:04:09.660 --> 00:04:13.660]  怎麼講復和、饒恕呢?
[00:04:13.660 --> 00:04:15.460]  過幾個星期
[00:04:15.460 --> 00:04:19.780]  我會跟神學院的一群博士生去中東
[00:04:19.780 --> 00:04:23.680]  其中一個主題就是認識當地的基督徒怎麼講復和
[00:04:23.680 --> 00:04:26.260]  以巴衝突之間
[00:04:26.260 --> 00:04:28.500]  作為基督徒你是怎麼樣呢?
[00:04:28.500 --> 00:04:30.620]  所以我要問一個問題
[00:04:30.620 --> 00:04:32.620]  人的限制可能是很大的
[00:04:32.620 --> 00:04:35.460]  但是神的恩典和權能是不是更大呢?
[00:04:35.460 --> 00:04:38.080]  這個就是我們今天要活出的訊息
[00:04:38.080 --> 00:04:42.220]  特別是當我們在職場的環境裡面
[00:04:42.220 --> 00:04:44.400]  其實你的生活就是你的職場環境
[00:04:44.400 --> 00:04:46.920]  不是我在做事情才叫做職場
[00:04:47.820 --> 00:04:50.760]  因為我們是要做一個consistent
[00:04:50.760 --> 00:04:52.800]  就是說裡外一致的人
[00:04:52.800 --> 00:04:53.340]  是不是?
[00:04:53.340 --> 00:04:56.660]  就是在《保羅的異忽所書》裡面
[00:04:56.660 --> 00:04:58.420]  第四章第一節就講了
[00:04:58.420 --> 00:05:01.620]  行事為人怎麼與基督所蒙的恩相稱
[00:05:01.620 --> 00:05:05.540]  基督徒要活出一個言行一致的人
[00:05:05.540 --> 00:05:08.660]  有些人他不願意回教會
[00:05:08.660 --> 00:05:10.600]  他願意承認自己是基督徒
[00:05:10.600 --> 00:05:12.100]  而不願意回教會
[00:05:12.100 --> 00:05:15.940]  其中一點就是他可能覺得自己行為上
[00:05:15.940 --> 00:05:17.580]  不像一個基督徒
[00:05:17.840 --> 00:05:19.900]  又或者他身邊有些人
[00:05:19.900 --> 00:05:22.860]  行為上不像一個基督徒
[00:05:22.860 --> 00:05:27.820]  愛國的教會來做一些職場團體的講座
[00:05:27.820 --> 00:05:31.220]  我就問一些很老生常談的問題
[00:05:31.220 --> 00:05:33.700]  就是我問你講不講謊話的呢?
[00:05:33.700 --> 00:05:36.680]  你講不講謊話的呢?
[00:05:36.680 --> 00:05:40.600]  然後我應該先問另一個問題
[00:05:40.600 --> 00:05:43.440]  你覺得基督徒應不應該講謊話呢?
[00:05:43.440 --> 00:05:44.780]  這些問題很老套
[00:05:44.780 --> 00:05:46.100]  你很有官方的答案
[00:05:46.100 --> 00:05:46.700]  當然不應該
[00:05:46.700 --> 00:05:48.900]  接著就問你上一次講謊話是什麼時候?
[00:05:48.900 --> 00:05:51.120]  那一晚的弟兄姊妹是很好的
[00:05:51.120 --> 00:05:51.980]  是晚上來的
[00:05:51.980 --> 00:05:52.680]  就是
[00:05:52.680 --> 00:05:54.680]  兩個小時前
[00:05:54.680 --> 00:05:55.880]  很坦白的
[00:05:55.880 --> 00:05:58.340]  那種 inconsistent(不堅定)
[00:05:58.340 --> 00:06:00.220]  講不講是非呢?
[00:06:00.220 --> 00:06:01.100]  講是否應該呢?
[00:06:01.100 --> 00:06:02.020]  不應該
[00:06:02.020 --> 00:06:03.600]  有沒有講是非呢?
[00:06:03.600 --> 00:06:07.360]  甚至乎呢
[00:06:07.360 --> 00:06:09.100]  就是有些弟兄姊妹
[00:06:09.100 --> 00:06:10.020]  我不知道你是不是
[00:06:10.020 --> 00:06:13.580]  特別是不是做老闆的那些
[00:06:13.580 --> 00:06:15.120]  就是西方有 research(研究)
[00:06:15.120 --> 00:06:17.700]  就有研究在職場裡面講是非的頻率
[00:06:17.700 --> 00:06:19.640]  哪些人和什麼階層
[00:06:19.640 --> 00:06:21.680]  其實有些弟兄姊妹就說
[00:06:21.680 --> 00:06:23.800]  其實我能夠平衡我的心理
[00:06:23.800 --> 00:06:25.020]  就是透過講是非
[00:06:25.020 --> 00:06:27.380]  就是在辦公室的環境
[00:06:27.380 --> 00:06:29.900]  最開心就是跟同事講一下老闆的壞話
[00:06:29.900 --> 00:06:34.040]  我不知道這個能不能反映到你的現況
[00:06:34.040 --> 00:06:35.640]  今天
[00:06:35.640 --> 00:06:37.520]  當我們講職場的見證
[00:06:37.520 --> 00:06:39.880]  其實是講我們整個人要怎麼做一個
[00:06:39.880 --> 00:06:41.540]  事事正正的基督徒
[00:06:41.540 --> 00:06:45.000]  講回今天在全球化的社會環境裡面
[00:06:45.000 --> 00:06:47.640]  任何地方都是我們做見證的機會
[00:06:47.640 --> 00:06:49.780]  任何地方都是我們傳福音的機會
[00:06:49.780 --> 00:06:54.020]  今天用一個大家可能很熟悉的故事
[00:06:54.020 --> 00:06:55.900]  就是關於撒該的故事
[00:06:55.900 --> 00:06:58.420]  跟大家分享什麼叫做福音
[00:06:58.420 --> 00:07:01.320]  扭轉生命的福音
[00:07:01.320 --> 00:07:02.680]  我們都知道
[00:07:02.680 --> 00:07:03.980]  我們都會講
[00:07:03.980 --> 00:07:05.320]  神愛世人
[00:07:05.320 --> 00:07:06.280]  太大一隻字
[00:07:06.280 --> 00:07:07.820]  整個城市都能夠看到的
[00:07:07.820 --> 00:07:09.660]  有沒有人夠膽寫呢?
[00:07:09.660 --> 00:07:11.820]  將它改為神愛衰人呢?
[00:07:13.720 --> 00:07:15.060]  神真的愛衰人
[00:07:15.060 --> 00:07:17.480]  今天你心目中可能有些人是衰人
[00:07:17.480 --> 00:07:19.200]  你很想他下地獄的
[00:07:19.200 --> 00:07:21.980]  我看到很多基督徒現在在社交媒體上這樣寫的
[00:07:21.980 --> 00:07:23.840]  誰誰要下地獄
[00:07:23.840 --> 00:07:26.040]  不過這句話不是你跟我說的
[00:07:26.040 --> 00:07:27.380]  因為我們不是神
[00:07:27.380 --> 00:07:29.260]  我們不可以做這些的審判
[00:07:29.260 --> 00:07:31.680]  不過你心目中有些很壞很壞的人
[00:07:31.680 --> 00:07:33.480]  你知不知道神也愛他呢?
[00:07:33.480 --> 00:07:36.120]  今天我們讀這段經文
[00:07:36.120 --> 00:07:37.900]  就是《路加芬十九章》這裡
[00:07:37.900 --> 00:07:39.700]  就是在講耶穌面對一個衰人
[00:07:39.700 --> 00:07:42.740]  他怎麼改變這個衰人
[00:07:44.720 --> 00:07:46.260]  這段故事是在講
[00:07:46.260 --> 00:07:48.700]  就是耶穌進入了耶利哥
[00:07:48.700 --> 00:07:50.140]  進入了耶利哥
[00:07:50.140 --> 00:07:54.100]  留意第一個我想跟大家留心的動詞
[00:07:54.100 --> 00:07:55.860]  就是經過這個地方
[00:07:55.860 --> 00:08:00.820]  耶穌每年都會來回祂的家鄉
[00:08:00.820 --> 00:08:02.700]  就是在加利利的地方
[00:08:02.700 --> 00:08:04.220]  在以色列的北面
[00:08:04.220 --> 00:08:06.300]  去到南方
[00:08:06.300 --> 00:08:08.360]  在山上的耶路撒冷
[00:08:08.360 --> 00:08:12.100]  其中一條路
[00:08:12.100 --> 00:08:14.100]  祂很多時候都會經過的
[00:08:14.100 --> 00:08:16.280]  其實祂只有三條路
[00:08:16.280 --> 00:08:18.820]  其中一條路就是經過耶利哥
[00:08:18.820 --> 00:08:22.620]  耶利哥被譽為全世界最低的城市
[00:08:22.620 --> 00:08:24.140]  因為祂在海拔二百多米
[00:08:24.140 --> 00:08:26.100]  大概三百米的地方
[00:08:26.100 --> 00:08:27.360]  耶路撒冷就海拔八百米
[00:08:27.360 --> 00:08:29.080]  大概一千二至一千三米
[00:08:29.080 --> 00:08:30.460]  一千米左右
[00:08:30.460 --> 00:08:32.400]  就像你走特姆山那樣
[00:08:32.400 --> 00:08:33.280]  只有九百多米
[00:08:33.280 --> 00:08:35.640]  你去耶路撒冷也要走上山頂
[00:08:35.640 --> 00:08:38.400]  大概兩個小時左右
[00:08:38.400 --> 00:08:39.800]  走上去
[00:08:40.700 --> 00:08:42.620]  那麼耶穌是經過那裡的
[00:08:42.620 --> 00:08:44.380]  聖經路交很清楚
[00:08:44.380 --> 00:08:45.820]  經過
[00:08:45.820 --> 00:08:48.060]  經過的意思是什麼呢?
[00:08:48.060 --> 00:08:50.420]  經過的意思不是祂的目的地
[00:08:50.420 --> 00:08:53.380]  在耶穌行程的計劃裡面
[00:08:53.380 --> 00:08:55.100]  祂只是路過而已
[00:08:55.100 --> 00:08:57.000]  可能會稍事休息
[00:08:57.000 --> 00:08:58.700]  然後祂要繼續祂的行程
[00:08:58.700 --> 00:09:00.580]  祂要上耶路撒冷
[00:09:00.580 --> 00:09:03.980]  我們每天都經過很多地方
[00:09:03.980 --> 00:09:05.660]  我是在屯門來的
[00:09:05.660 --> 00:09:07.680]  所以就像出差那樣來這裡
[00:09:08.540 --> 00:09:11.160]  所以我今早擔心我肚子不舒服
[00:09:11.160 --> 00:09:12.540]  我預計要兩個小時才來
[00:09:12.540 --> 00:09:14.640]  過去來也是要差不多時間
[00:09:14.640 --> 00:09:16.620]  但是今早神的恩典
[00:09:16.620 --> 00:09:17.820]  過半小時就來到了
[00:09:17.820 --> 00:09:20.340]  我經過很多的地方
[00:09:20.340 --> 00:09:22.660]  但是當我趕時間的時候
[00:09:22.660 --> 00:09:23.980]  經過那些地方
[00:09:23.980 --> 00:09:26.220]  看到那些人和事
[00:09:26.220 --> 00:09:28.020]  可能我也沒有留意
[00:09:28.020 --> 00:09:30.380]  我沒有留意那裡有什麼店鋪
[00:09:30.380 --> 00:09:32.180]  沒有留意身邊經過有什麼人
[00:09:32.180 --> 00:09:33.360]  上班下班的時候
[00:09:33.360 --> 00:09:34.780]  經過在金鐘站轉車
[00:09:34.780 --> 00:09:35.820]  你就會發現
[00:09:35.820 --> 00:09:37.620]  到處都是物件
[00:09:38.140 --> 00:09:39.180]  那些不是人
[00:09:39.180 --> 00:09:40.180]  是障礙物
[00:09:40.180 --> 00:09:41.960]  是阻礙著你的人
[00:09:41.960 --> 00:09:43.540]  特別是你趕時間要走快一點
[00:09:43.540 --> 00:09:45.100]  像我這樣走很快的人
[00:09:45.100 --> 00:09:47.100]  經常覺得前面為什麼走得這麼慢
[00:09:47.100 --> 00:09:50.080]  我在美國回來的時候
[00:09:50.080 --> 00:09:50.940]  我的小女兒
[00:09:50.940 --> 00:09:52.260]  當時她是小四
[00:09:52.260 --> 00:09:55.220]  她就說為什麼人們經常撞我
[00:09:55.220 --> 00:09:56.580]  我說你走得慢
[00:09:56.580 --> 00:10:00.340]  因為她那幾年在美國是很悠閒的
[00:10:00.340 --> 00:10:03.520]  我們經過
[00:10:03.520 --> 00:10:06.260]  我們經過我們會忽略很多事情
[00:10:06.260 --> 00:10:09.500]  但是耶穌經過耶利哥的時候
[00:10:09.500 --> 00:10:12.260]  祂的眼睛是看著不同的東西的
[00:10:12.260 --> 00:10:16.220]  在第十八章提到
[00:10:16.220 --> 00:10:19.940]  耶穌看到一個盲的乞丐
[00:10:19.940 --> 00:10:22.300]  那個乞丐就說
[00:10:22.300 --> 00:10:23.820]  大衛的子孫
[00:10:23.820 --> 00:10:25.020]  可憐我爸
[00:10:25.020 --> 00:10:28.460]  在《馬太福音》補充了他的名字叫巴底邁
[00:10:28.460 --> 00:10:31.060]  巴底邁的意思
[00:10:31.060 --> 00:10:32.460]  "巴"就是父親
[00:10:32.460 --> 00:10:33.740]  "底邁"是兒子
[00:10:33.740 --> 00:10:35.460]  意思是可能不知道他叫什麼名字
[00:10:35.460 --> 00:10:37.260]  是任何人的一個兒子
[00:10:37.260 --> 00:10:41.260]  是一個盲的乞丐
[00:10:41.260 --> 00:10:43.740]  耶穌停下來
[00:10:43.740 --> 00:10:45.380]  醫好他
[00:10:45.380 --> 00:10:47.300]  耶穌經過而已
[00:10:47.300 --> 00:10:48.780]  這一次
[00:10:48.780 --> 00:10:51.420]  祂經過耶利哥的時候
[00:10:51.420 --> 00:10:53.140]  祂停下來
[00:10:53.140 --> 00:10:54.900]  遇上一個人
[00:10:54.900 --> 00:10:57.380]  那個人叫做撒該
[00:10:57.380 --> 00:10:59.580]  聖經裡面怎麼描述他呢?
[00:10:59.580 --> 00:11:01.780]  瑞利長
[00:11:01.780 --> 00:11:03.860]  是說他的職業
[00:11:05.500 --> 00:11:07.740]  這個職業其實是很不受歡迎的職業
[00:11:07.740 --> 00:11:09.220]  瑞利
[00:11:09.220 --> 00:11:13.780]  當時的瑞利是代表羅馬政府向當地居民收稅
[00:11:13.780 --> 00:11:15.020]  首先
[00:11:15.020 --> 00:11:17.420]  這個本身已經是一個罪
[00:11:17.420 --> 00:11:20.220]  叛國賊
[00:11:20.220 --> 00:11:22.100]  我們這個地方是猶太人的
[00:11:22.100 --> 00:11:23.420]  是神應許給我們的
[00:11:23.420 --> 00:11:24.700]  現在外邦人統治我們
[00:11:24.700 --> 00:11:26.500]  你還收稅?
[00:11:26.500 --> 00:11:27.860]  這是第一
[00:11:27.860 --> 00:11:29.020]  叛國賊
[00:11:29.020 --> 00:11:29.540]  第二
[00:11:29.540 --> 00:11:30.740]  除了叛國賊之外
[00:11:30.740 --> 00:11:32.220]  羅馬人的規矩就是
[00:11:32.220 --> 00:11:34.300]  你交稅交了某個額
[00:11:34.300 --> 00:11:36.460]  on top up(上升)是你自己決定的
[00:11:36.460 --> 00:11:38.180]  那個就是你的收入了
[00:11:38.180 --> 00:11:39.860]  瑞利是沒有收入的
[00:11:39.860 --> 00:11:42.660]  瑞利的收入就是你能夠收到多少錢
[00:11:42.660 --> 00:11:44.220]  你交給我之後剩下的是你的
[00:11:44.220 --> 00:11:45.060]  譬如說
[00:11:45.060 --> 00:11:49.060]  你需要交五塊錢給羅馬政府每人
[00:11:49.060 --> 00:11:50.860]  你收夠十塊錢那五塊錢就是你的了
[00:11:50.860 --> 00:11:52.340]  OK
[00:11:52.340 --> 00:11:54.380]  他不想發
[00:11:54.380 --> 00:11:56.220]  怎麼會去做瑞利呢?
[00:11:56.220 --> 00:11:58.060]  一定會發的
[00:11:58.060 --> 00:11:59.380]  這個不是瑞利
[00:11:59.380 --> 00:12:01.020]  撒該是瑞利長
[00:12:01.020 --> 00:12:04.580]  就是以先那些年輕人去收帳
[00:12:04.580 --> 00:12:07.580]  他是翹起雙手等收錢的
[00:12:07.580 --> 00:12:08.300]  好了
[00:12:08.300 --> 00:12:09.900]  每人應該要交五塊錢給羅馬政府
[00:12:09.900 --> 00:12:11.180]  你收夠二十塊錢
[00:12:11.180 --> 00:12:13.020]  那五塊錢是你的
[00:12:13.020 --> 00:12:14.460]  瑞利收那十塊錢是我的
[00:12:14.460 --> 00:12:16.260]  OK
[00:12:16.260 --> 00:12:18.340]  還嚇人呢
[00:12:18.340 --> 00:12:19.460]  他的職業
[00:12:19.460 --> 00:12:20.300]  告訴我們
[00:12:20.300 --> 00:12:22.500]  他應該是一個不受歡迎的人
[00:12:22.500 --> 00:12:25.380]  聖經除了講他的職業之外
[00:12:25.380 --> 00:12:26.460]  講他的家底
[00:12:26.460 --> 00:12:27.900]  他很富有
[00:12:27.900 --> 00:12:30.700]  他做了瑞利長當然是很富有了
[00:12:30.700 --> 00:12:31.580]  財主
[00:12:31.580 --> 00:12:32.740]  很有錢
[00:12:32.740 --> 00:12:35.380]  而第三個對他的描述是什麼呢?
[00:12:35.380 --> 00:12:36.460]  身材
[00:12:36.460 --> 00:12:37.580]  矮小一個
[00:12:37.580 --> 00:12:39.060]  看你死啊
[00:12:39.060 --> 00:12:39.940]  你多富有也沒用
[00:12:39.940 --> 00:12:41.380]  矮小這樣是不是?
[00:12:41.380 --> 00:12:43.980]  我們很多這些 label(標籤)的嘛
[00:12:43.980 --> 00:12:44.620]  是不是?
[00:12:44.620 --> 00:12:45.980]  又醜陋
[00:12:45.980 --> 00:12:46.780]  昨天看
[00:12:46.780 --> 00:12:48.020]  有一個描述一個人
[00:12:48.020 --> 00:12:49.860]  他說他是獨男
[00:12:49.860 --> 00:12:51.540]  又醜陋又
[00:12:51.540 --> 00:12:53.260]  算了不講了
[00:12:53.260 --> 00:12:54.660]  這些你很熟悉的了是不是?
[00:12:54.660 --> 00:12:57.020]  很有趣吧?
[00:12:57.020 --> 00:12:59.820]  路加突顯一件事情
[00:12:59.820 --> 00:13:01.780]  就是我們世人的眼中
[00:13:01.780 --> 00:13:04.380]  就是用這些標籤來看人的
[00:13:04.380 --> 00:13:05.780]  你的職業
[00:13:05.780 --> 00:13:06.660]  你的家底
[00:13:06.660 --> 00:13:08.900]  你的外貌
[00:13:08.900 --> 00:13:12.980]  郭富城不就挺好的嗎?
[00:13:12.980 --> 00:13:14.580]  無論他的職業還是家底
[00:13:14.580 --> 00:13:16.220]  他的外貌都很棒的
[00:13:16.220 --> 00:13:18.660]  名稱不重要
[00:13:18.660 --> 00:13:21.100]  這些標籤才重要
[00:13:21.100 --> 00:13:23.300]  今天很多標籤
[00:13:23.300 --> 00:13:27.020]  很多標籤
[00:13:28.260 --> 00:13:29.900]  第二個動詞要留意
[00:13:29.900 --> 00:13:30.860]  漢奸
[00:13:30.860 --> 00:13:32.660]  你們漢奸什麼呢?
[00:13:32.660 --> 00:13:35.620]  這個薩戈恩
[00:13:35.620 --> 00:13:37.380]  他很想見識一下耶穌
[00:13:37.380 --> 00:13:40.140]  但是他的行動告訴我們
[00:13:40.140 --> 00:13:41.300]  他是沒有朋友的
[00:13:41.300 --> 00:13:45.380]  他這次應該已經收斂了
[00:13:45.380 --> 00:13:46.940]  如果他是老闆的話
[00:13:46.940 --> 00:13:48.620]  他叫其他人讓開
[00:13:48.620 --> 00:13:51.180]  幫我將那些 object(物件)拿走
[00:13:51.180 --> 00:13:52.660]  讓我可以見到耶穌
[00:13:52.660 --> 00:13:53.500]  他沒有
[00:13:53.500 --> 00:13:55.020]  他自己爬上樹那裡
[00:13:55.020 --> 00:13:57.380]  那棵樹其實不是桑樹
[00:13:57.740 --> 00:14:00.820]  有一些日本譯作無花果桑樹
[00:14:00.820 --> 00:14:02.940]  那棵樹其實是無花果樹的一種
[00:14:02.940 --> 00:14:05.980]  不是我們想像中有蠶蟲的那些桑樹
[00:14:05.980 --> 00:14:08.340]  去以色列
[00:14:08.340 --> 00:14:09.860]  去到耶利哥
[00:14:09.860 --> 00:14:11.180]  他會圍住一個地方
[00:14:11.180 --> 00:14:14.260]  這一棵就是當日薩戈爬的那棵桑樹了
[00:14:14.260 --> 00:14:15.980]  說你也不要相信
[00:14:15.980 --> 00:14:17.780]  2000年的那棵樹怎麼會這樣呢?
[00:14:17.780 --> 00:14:19.300]  所以通常我帶大家看節目
[00:14:19.300 --> 00:14:20.420]  去到加利利湖邊
[00:14:20.420 --> 00:14:21.940]  有一棵你可以爬上去的
[00:14:21.940 --> 00:14:23.140]  因為那些凹槽位很多
[00:14:23.140 --> 00:14:23.860]  很容易爬的
[00:14:23.860 --> 00:14:25.140]  小朋友也可以爬上去的
[00:14:25.140 --> 00:14:26.980]  所以這個薩戈
[00:14:26.980 --> 00:14:28.220]  要爬上樹
[00:14:28.220 --> 00:14:30.620]  用自己的方法來看看耶穌是誰
[00:14:30.620 --> 00:14:33.300]  但是耶穌對他的看法
[00:14:33.300 --> 00:14:37.100]  耶穌沒有用標籤來看他
[00:14:37.100 --> 00:14:39.180]  我們今天其實很擔心的
[00:14:39.180 --> 00:14:40.100]  很多標籤
[00:14:40.100 --> 00:14:42.980]  我剛才發現原來我戴了一條黃色領帶
[00:14:42.980 --> 00:14:44.900]  那會不會是他的標籤呢?
[00:14:44.900 --> 00:14:46.980]  接著看一看今天教育的程序
[00:14:46.980 --> 00:14:48.060]  第一章的 slide
[00:14:48.060 --> 00:14:48.660]  挺好的
[00:14:48.660 --> 00:14:49.820]  黃色底下藍色字
[00:14:49.820 --> 00:14:50.740]  真是聰明的
[00:14:50.740 --> 00:14:53.220]  我們很怕很多標籤
[00:14:53.220 --> 00:14:55.260]  甚至乎我們對一些人的看法
[00:14:55.260 --> 00:14:56.260]  其實不要說現在
[00:14:56.260 --> 00:14:58.260]  我們很多時候都會的
[00:14:58.260 --> 00:15:01.780]  我們用你的說話的口音來標籤你
[00:15:01.780 --> 00:15:04.900]  用你的工作來標籤你
[00:15:04.900 --> 00:15:07.220]  用你的年紀來標籤你
[00:15:07.220 --> 00:15:09.300]  我們有時候會覺得
[00:15:09.300 --> 00:15:11.060]  譬如很多教會都有問題
[00:15:11.060 --> 00:15:12.620]  就是歷史較長的教會
[00:15:12.620 --> 00:15:14.180]  年輕人做事
[00:15:14.180 --> 00:15:16.100]  不要來垃圾等等的事情
[00:15:16.100 --> 00:15:18.100]  這些就標籤了
[00:15:18.100 --> 00:15:19.860]  是不是?
