
[00:00:00.000 --> 00:00:02.000]  多謝岡木師傅的介紹
[00:05:04.500 --> 00:05:05.500]  希臘文
[00:05:05.500 --> 00:05:07.500]  因為都是西方的語系
[00:05:07.500 --> 00:05:10.500]  在英文或者西方的語系裡
[00:05:10.500 --> 00:05:13.500]  就很強調一句話裡
[00:05:13.500 --> 00:05:17.500]  只有一個主要的動詞
[00:05:17.500 --> 00:05:18.500]  其他呢
[00:05:18.500 --> 00:05:20.500]  當你翻譯成其他文字的時候
[00:05:20.500 --> 00:05:22.500]  可能這個翻譯出來的效果
[00:05:22.500 --> 00:05:25.500]  你就未必見到哪個是主要動詞
[00:05:25.500 --> 00:05:26.500]  其他呢
[00:05:26.500 --> 00:05:27.500]  用英文講的就是parallelism
[00:05:27.500 --> 00:05:29.500]  即是分詞
[00:05:29.500 --> 00:05:30.500]  分詞呢
[00:05:30.500 --> 00:05:31.500]  翻譯成中文的時候
[00:05:31.500 --> 00:05:34.500]  亦都好像動詞一樣
[00:05:34.500 --> 00:05:35.500]  好像動詞一樣
[00:05:35.500 --> 00:05:36.500]  不過實際上
[00:05:36.500 --> 00:05:38.500]  原來在原本文字上有分別的
[00:05:38.500 --> 00:05:39.500]  有個主要動詞
[00:05:39.500 --> 00:05:41.500]  然後有幾個分詞
[00:05:41.500 --> 00:05:43.500]  有什麼分別呢
[00:05:43.500 --> 00:05:44.500]  主要動詞即是說
[00:05:44.500 --> 00:05:46.500]  這句話裡的焦點
[00:05:46.500 --> 00:05:48.500]  主要是完成這件事
[00:05:48.500 --> 00:05:50.500]  就用主要動詞表達
[00:05:50.500 --> 00:05:52.500]  跟著其他的分詞呢
[00:05:52.500 --> 00:05:53.500]  就會配合了
[00:05:53.500 --> 00:05:58.500]  怎樣才能夠完成主要動詞的東西呢
[00:05:58.500 --> 00:05:59.500]  好像講得很複雜
[00:05:59.500 --> 00:06:01.500]  或者我試一下這樣講
[00:06:01.500 --> 00:06:03.500]  就問大家一個問題
[00:06:03.500 --> 00:06:05.500]  究竟這句話
[00:06:05.500 --> 00:06:07.500]  十九二十節
[00:06:07.500 --> 00:06:10.500]  有哪一個是主要動詞呢
[00:06:10.500 --> 00:06:12.500]  不知道大家有沒有想過這個問題
[00:06:12.500 --> 00:06:14.500]  我們讀聖經的時間
[00:06:14.500 --> 00:06:17.500]  有哪一個是主要動詞呢
[00:06:17.500 --> 00:06:18.500]  有沒有想過呢
[00:06:18.500 --> 00:06:21.500]  只有一個
[00:06:21.500 --> 00:06:22.500]  我們試一下
[00:06:22.500 --> 00:06:24.500]  大家看一下
[00:06:24.500 --> 00:06:26.500]  其實在中文的翻譯來說
[00:06:26.500 --> 00:06:31.500]  有四個可能性
[00:06:31.500 --> 00:06:32.500]  去呢
[00:06:32.500 --> 00:06:34.500]  可能是主要動詞
[00:06:34.500 --> 00:06:37.500]  或者作門徒
[00:06:37.500 --> 00:06:39.500]  不過用中文講就是作
[00:06:39.500 --> 00:06:41.500]  然後就是施洗
[00:06:41.500 --> 00:06:44.500]  施洗也是一個動詞的動作
[00:06:44.500 --> 00:06:46.500]  又要教他們教導
[00:06:46.500 --> 00:06:49.500]  在我的歸納裡
[00:06:49.500 --> 00:06:51.500]  就是這四個可能性
[00:06:51.500 --> 00:06:53.500]  我再問
[00:06:53.500 --> 00:06:55.500]  在原本文字上
[00:06:55.500 --> 00:06:57.500]  只有一個是主要動詞
[00:06:57.500 --> 00:06:59.500]  其他是配搭的
[00:06:59.500 --> 00:07:01.500]  是哪一個呢
[00:07:01.500 --> 00:07:03.500]  去
[00:07:03.500 --> 00:07:07.500]  好
[00:07:07.500 --> 00:07:09.500]  你知道為什麼這麼重要這個問題
[00:07:09.500 --> 00:07:13.500]  如果大使命原來的焦點是那樣東西
[00:07:13.500 --> 00:07:15.500]  其他都是配搭
[00:07:15.500 --> 00:07:17.500]  其他達成目標
[00:07:17.500 --> 00:07:19.500]  但如果這個焦點是放錯了
[00:07:19.500 --> 00:07:21.500]  原來那個主要動詞是放錯了
[00:07:21.500 --> 00:07:22.500]  變成分詞
[00:07:22.500 --> 00:07:25.500]  可能我們的焦點都是在做神的工作
[00:07:25.500 --> 00:07:27.500]  不過可能不是那麼清晰
[00:07:27.500 --> 00:07:29.500]  不是那麼聚焦
[00:07:29.500 --> 00:07:31.500]  所以這個問題呢
[00:07:31.500 --> 00:07:33.500]  雖然好像有一點
[00:07:33.500 --> 00:07:35.500]  我們比較少去想讀聖經
[00:07:35.500 --> 00:07:36.500]  不過呢
[00:07:36.500 --> 00:07:40.500]  對我們引伸出來的教會的發展
[00:07:40.500 --> 00:07:43.500]  甚至我們怎樣做基督徒呢
[00:07:43.500 --> 00:07:46.500]  是一個很關鍵性的問題
[00:07:46.500 --> 00:07:49.500]  哪一個是主要動詞呢
[00:07:49.500 --> 00:07:50.500]  決定了嗎
[00:07:50.500 --> 00:07:51.500]  有沒有人不想的
[00:07:51.500 --> 00:07:53.500]  你想一想
[00:07:53.500 --> 00:07:55.500]  教導
[00:07:55.500 --> 00:07:57.500]  作
[00:07:57.500 --> 00:08:00.500]  基本上四個都有人說的
[00:08:00.500 --> 00:08:01.500]  好
[00:08:01.500 --> 00:08:03.500]  詩詩沒有人說
[00:08:03.500 --> 00:08:04.500]  好
[00:08:04.500 --> 00:08:06.500]  我嘗試和大家分享一下
[00:08:06.500 --> 00:08:08.500]  根據文法上面
[00:08:08.500 --> 00:08:10.500]  我先說
[00:08:10.500 --> 00:08:12.500]  哪三個不是主要動詞
[00:08:12.500 --> 00:08:14.500]  其實是分詞
[00:08:14.500 --> 00:08:16.500]  你看看
[00:08:16.500 --> 00:08:19.500]  有沒有很早就被DQ了
[00:08:19.500 --> 00:08:21.500]  所以就不對了
[00:08:21.500 --> 00:08:23.500]  哪三個不是
[00:08:23.500 --> 00:08:26.500]  去是一個分詞
[00:08:26.500 --> 00:08:28.500]  是一個分詞
[00:08:28.500 --> 00:08:30.500]  如果去是主要動詞
[00:08:30.500 --> 00:08:34.500]  基本上主要是傳福音
[00:08:34.500 --> 00:08:36.500]  主要是做宣教工作
[00:08:36.500 --> 00:08:39.500]  主要就是這個焦點
[00:08:39.500 --> 00:08:40.500]  不過呢
[00:08:40.500 --> 00:08:43.500]  原來它不是一個主要動詞
[00:08:43.500 --> 00:08:47.500]  另外一個不是主要動詞是誰呢
[00:08:47.500 --> 00:08:49.500]  這個就很明顯了
[00:08:49.500 --> 00:08:51.500]  施浸肯定不是主要動詞
[00:08:51.500 --> 00:08:52.500]  如果是的話
[00:08:52.500 --> 00:08:55.500]  好像聖禮或者做教會裡面
[00:08:55.500 --> 00:08:58.500]  和別人洗禮就是最重要的事
[00:08:58.500 --> 00:09:01.500]  這個無論從其他經文
[00:09:01.500 --> 00:09:03.500]  或者從這段經文說
[00:09:03.500 --> 00:09:05.500]  誰是主要動詞
[00:09:05.500 --> 00:09:06.500]  都告訴你不是
[00:09:06.500 --> 00:09:07.500]  這個不是
[00:09:07.500 --> 00:09:10.500]  這個洗禮當然很重要
[00:09:10.500 --> 00:09:14.500]  但是那個不是整個大使命的焦點
[00:09:14.500 --> 00:09:16.500]  還有一個不是什麼呢
[00:09:16.500 --> 00:09:20.500]  這個對我來說最初都有點詫異
[00:09:20.500 --> 00:09:21.500]  如果你看中文
[00:09:21.500 --> 00:09:23.500]  我猜這個是主要動詞
[00:09:23.500 --> 00:09:26.500]  但原來這個都不是
[00:09:26.500 --> 00:09:30.500]  教訓 教導
[00:09:30.500 --> 00:09:33.500]  教導很重要
[00:09:33.500 --> 00:09:35.500]  我們做傳道人很多時候都做這個角色
[00:09:35.500 --> 00:09:36.500]  神學院也做這個角色
[00:09:36.500 --> 00:09:39.500]  但是原來在大使命這節經文裡面
[00:09:39.500 --> 00:09:41.500]  它不是主要動詞
[00:09:41.500 --> 00:09:44.500]  它是令到主要動詞更加完成的
[00:09:44.500 --> 00:09:46.500]  其中一個很重要的步驟
[00:09:46.500 --> 00:09:50.500]  不過它不是目的
[00:09:50.500 --> 00:09:54.500]  教導不是它的目的
[00:09:54.500 --> 00:09:56.500]  那誰是呢
[00:09:56.500 --> 00:09:58.500]  大家知道了
[00:09:58.500 --> 00:10:02.500]  就是使萬民作主門徒
[00:10:02.500 --> 00:10:03.500]  用中文講作
[00:10:03.500 --> 00:10:06.500]  或者整句講作門徒
[00:10:06.500 --> 00:10:08.500]  就是那個主要動詞
[00:10:08.500 --> 00:10:13.500]  有沒有意外 有沒有詫異
[00:10:13.500 --> 00:10:15.500]  你再看一下
[00:10:15.500 --> 00:10:16.500]  我還沒講完
[00:10:16.500 --> 00:10:19.500]  你再聽聽是否合理
[00:10:19.500 --> 00:10:21.500]  即是說原來耶穌叫我們
[00:10:21.500 --> 00:10:23.500]  去令到所有的世界上
[00:10:23.500 --> 00:10:24.500]  祂所揀選的人
[00:10:24.500 --> 00:10:27.500]  成為耶穌基督的門徒
[00:10:27.500 --> 00:10:29.500]  就是我們整個的
[00:10:29.500 --> 00:10:31.500]  主耶穌對我們的大使命
[00:10:31.500 --> 00:10:33.500]  亦都應該成為了教會的焦點
[00:10:33.500 --> 00:10:35.500]  我們所做的一切
[00:10:35.500 --> 00:10:36.500]  最後完成大使命
[00:10:36.500 --> 00:10:40.500]  就是使萬民作耶穌基督門徒
[00:10:40.500 --> 00:10:42.500]  其他的當然要出去傳
[00:10:42.500 --> 00:10:45.500]  要跟祂進行決志洗禮
[00:10:45.500 --> 00:10:47.500]  要教導神的說話
[00:10:47.500 --> 00:10:48.500]  都是配合
[00:10:48.500 --> 00:10:50.500]  那些一切一切最後
[00:10:50.500 --> 00:10:52.500]  是要令到這個世界上的人
[00:10:52.500 --> 00:10:55.500]  更多上帝所揀選的人
[00:10:55.500 --> 00:10:58.500]  成為耶穌基督的門徒
[00:10:58.500 --> 00:11:01.500]  否則我們不是在做大使命的事
[00:11:01.500 --> 00:11:03.500]  或者不完全大使命的事
[00:11:03.500 --> 00:11:05.500]  可以了吧
[00:11:05.500 --> 00:11:09.500]  即是說教會今日我們的焦點
[00:11:09.500 --> 00:11:11.500]  最終極的目標
[00:11:11.500 --> 00:11:12.500]  我們一切活動
[00:11:12.500 --> 00:11:14.500]  無論我們做小朋友工作也好
[00:11:14.500 --> 00:11:17.500]  或者我們做聖學也好
[00:11:17.500 --> 00:11:19.500]  或者我們查經也好
[00:11:19.500 --> 00:11:21.500]  或者我們祈禱也好
[00:11:21.500 --> 00:11:22.500]  最後最後
[00:11:22.500 --> 00:11:26.500]  我們希望我們每一個跟從主的人
[00:11:26.500 --> 00:11:30.500]  能夠成為耶穌基督的門徒
[00:11:30.500 --> 00:11:33.500]  如果我問你一個問題
[00:11:33.500 --> 00:11:35.500]  你是不是信耶穌的?
[00:11:35.500 --> 00:11:37.500]  我相信這裡大部份的人都已經信了主
[00:11:37.500 --> 00:11:39.500]  你會說是
[00:11:39.500 --> 00:11:42.500]  但如果我將問題轉一轉
[00:11:42.500 --> 00:11:46.500]  你是不是耶穌基督的門徒?
[00:11:46.500 --> 00:11:51.500]  你會否很肯定地回答?
[00:11:51.500 --> 00:11:53.500]  我再問一次
[00:11:53.500 --> 00:11:54.500]  你是不是信耶穌的?
[00:11:54.500 --> 00:11:57.500]  你會回答是
[00:11:57.500 --> 00:11:59.500]  請你回答一下好不好?
[00:11:59.500 --> 00:12:01.500]  如果我問你
[00:12:01.500 --> 00:12:05.500]  你是不是耶穌基督的門徒?
[00:12:05.500 --> 00:12:08.500]  有什麼分別呢?
[00:12:08.500 --> 00:12:09.500]  信徒
[00:12:09.500 --> 00:12:10.500]  我信耶穌的信徒
[00:12:10.500 --> 00:12:13.500]  跟門徒有什麼分別呢?
[00:12:13.500 --> 00:12:15.500]  本來是沒有分別的
[00:12:15.500 --> 00:12:17.500]  本來是沒有分別的
[00:12:17.500 --> 00:12:20.500]  你信就應該跟從耶穌
[00:12:20.500 --> 00:12:22.500]  不過實際上
[00:12:22.500 --> 00:12:27.500]  原來是有很大可能的落差的
[00:12:27.500 --> 00:12:29.500]  有沒有聽過一個名稱
[00:12:29.500 --> 00:12:30.500]  我們叫那些信徒
[00:12:30.500 --> 00:12:33.500]  叫做「平信徒」?
[00:12:33.500 --> 00:12:34.500]  有沒有說過平信徒?
[00:12:34.500 --> 00:12:36.500]  我們如果帶信徒回來教會
[00:12:36.500 --> 00:12:37.500]  其實這個是我們牧師
[00:12:37.500 --> 00:12:38.500]  這個是我們顧問
[00:12:38.500 --> 00:12:40.500]  這個是我們執事
[00:12:40.500 --> 00:12:42.500]  我只是教會的什麼?
[00:12:42.500 --> 00:12:44.500]  平信徒
[00:12:44.500 --> 00:12:45.500]  但你找遍整本聖經
[00:12:45.500 --> 00:12:47.500]  都沒有平信徒這個名字
[00:12:47.500 --> 00:12:48.500]  找遍整本聖經
[00:12:48.500 --> 00:12:52.500]  中英文的聖經都沒有譯作平信徒
[00:12:52.500 --> 00:12:53.500]  英文沒有這個名稱
[00:12:53.500 --> 00:12:56.500]  不過我們很慣用的
[00:12:56.500 --> 00:12:58.500]  因為我們牧師
[00:12:58.500 --> 00:13:00.500]  他是全時間在教會服事的
[00:13:00.500 --> 00:13:01.500]  難道你介紹
[00:13:01.500 --> 00:13:02.500]  我是信徒
[00:13:02.500 --> 00:13:04.500]  我是教會部份時間服事嗎?
[00:13:04.500 --> 00:13:06.500]  或者部份時間是基督徒嗎?
[00:13:06.500 --> 00:13:07.500]  不是叫聽的
[00:13:07.500 --> 00:13:08.500]  所以我們就作了一個名字
[00:13:08.500 --> 00:13:10.500]  叫做平信徒
[00:13:10.500 --> 00:13:12.500]  甚至有時候我們覺得
[00:13:12.500 --> 00:13:15.500]  平信徒不是這樣讀
[00:13:15.500 --> 00:13:16.500]  不是「平信徒」
[00:13:16.500 --> 00:13:18.500]  是「平信徒」
[00:13:18.500 --> 00:13:19.500]  有些人索性說
[00:13:19.500 --> 00:13:21.500]  是「平信徒」
[00:13:21.500 --> 00:13:22.500]  什麼意思呢?
[00:13:22.500 --> 00:13:23.500]  就是說
[00:13:23.500 --> 00:13:25.500]  你不要要求我那麼多
[00:13:25.500 --> 00:13:27.500]  我來聽聽而已
[00:13:27.500 --> 00:13:29.500]  我都覺得信耶穌好
[00:13:29.500 --> 00:13:31.500]  不過你不要要求我那麼多
[00:13:31.500 --> 00:13:37.500]  在我美國讀書的時間
[00:13:37.500 --> 00:13:39.500]  我參加當地一間
[00:13:39.500 --> 00:13:41.500]  廣東話的華人教會
[00:13:41.500 --> 00:13:46.500]  他們都很愛惜我們
[00:13:46.500 --> 00:13:48.500]  過時過節都請我們吃飯
[00:13:48.500 --> 00:13:49.500]  特別是感恩節
[00:13:49.500 --> 00:13:51.500]  你知道美國的大節期是感恩節
[00:13:51.500 --> 00:13:54.500]  他們都會招呼神學生去吃飯
[00:13:54.500 --> 00:13:57.500]  有一次是感恩節的時間
[00:13:57.500 --> 00:13:59.500]  他們招呼這對夫婦
[00:13:59.500 --> 00:14:02.500]  招呼我們去他們家吃飯
[00:14:02.500 --> 00:14:04.500]  他們夫婦做飯都很厲害
[00:14:04.500 --> 00:14:07.500]  做一些很好的菜
[00:14:07.500 --> 00:14:11.500]  先生的脾氣比較急
[00:14:11.500 --> 00:14:12.500]  在煮飯的時候
[00:14:12.500 --> 00:14:14.500]  覺得太太的手腳太慢
[00:14:14.500 --> 00:14:16.500]  就罵太太
[00:14:16.500 --> 00:14:18.500]  「你這麼蠢?」
[00:14:18.500 --> 00:14:21.500]  我太太比我勇敢很多
[00:14:21.500 --> 00:14:23.500]  我太太說「不行,你這樣說」
[00:14:23.500 --> 00:14:24.500]  她跟先生說
[00:14:24.500 --> 00:14:26.500]  「你不應該這樣罵你太太」
[00:14:26.500 --> 00:14:27.500]  「你應該愛她」
[00:14:27.500 --> 00:14:29.500]  「你為什麼罵她蠢?」
[00:14:29.500 --> 00:14:33.500]  你猜猜這位弟兄
[00:14:33.500 --> 00:14:35.500]  他怎麼回答呢?
[00:14:38.500 --> 00:14:40.500]  什麼?
[00:14:40.500 --> 00:14:42.500]  他說
[00:14:42.500 --> 00:14:45.500]  「你以為我是郭文賜?」
[00:14:45.500 --> 00:14:47.500]  即是我
[00:14:47.500 --> 00:14:49.500]  「他是傳道人,我不是」
[00:14:49.500 --> 00:14:51.500]  「我是,我做了傳道人」
[00:14:51.500 --> 00:14:54.500]  原來他
[00:14:54.500 --> 00:14:56.500]  馬丁路德五百年的改革
[00:14:56.500 --> 00:14:58.500]  原來改不到這個觀念
[00:14:58.500 --> 00:14:59.500]  五百年來
[00:14:59.500 --> 00:15:01.500]  在馬丁路德改革
[00:15:01.500 --> 00:15:02.500]  其中一個就是
[00:15:02.500 --> 00:15:03.500]  眾民皆濟私
[00:15:03.500 --> 00:15:05.500]  不應該將聖品
[00:15:05.500 --> 00:15:07.500]  和一般的信徒分開
[00:15:07.500 --> 00:15:08.500]  在上帝面前
[00:15:08.500 --> 00:15:10.500]  我們一樣
[00:15:10.500 --> 00:15:12.500]  都是作耶穌基督的門徒
[00:15:12.500 --> 00:15:13.500]  這個觀念原來
[00:15:13.500 --> 00:15:15.500]  很多都在弟兄姊妹的心裡
[00:15:15.500 --> 00:15:17.500]  是根深蒂固的
[00:15:17.500 --> 00:15:20.500]  老老實實地問問自己
[00:15:20.500 --> 00:15:21.500]  你會不會當傳道人
[00:15:21.500 --> 00:15:24.500]  這樣要求自己呢?
[00:15:24.500 --> 00:15:25.500]  「我當然不是」
[00:15:25.500 --> 00:15:27.500]  「我是信徒而已」
[00:15:27.500 --> 00:15:30.500]  「我星期日回來已經很好了」
[00:15:30.500 --> 00:15:31.500]  「很多人都不回教會」
[00:15:31.500 --> 00:15:35.500]  「我回來已經很好了」
[00:15:35.500 --> 00:15:36.500]  請你記得
[00:15:36.500 --> 00:15:39.500]  究竟你是根據你的感覺
[00:15:39.500 --> 00:15:41.500]  方法去跟從耶穌
[00:15:41.500 --> 00:15:43.500]  這樣就可以了
[00:15:43.500 --> 00:15:45.500]  還是根據耶穌的要求
[00:15:45.500 --> 00:15:47.500]  去跟從祂呢?
[00:15:47.500 --> 00:15:49.500]  這是第一個我們要想的
[00:15:49.500 --> 00:15:52.500]  究竟我是不是很想
[00:15:52.500 --> 00:15:53.500]  做耶穌基督的門徒
[00:15:53.500 --> 00:15:54.500]  如果不是的話
[00:15:54.500 --> 00:15:58.500]  其實再說其他都沒有什麼作用
[00:15:58.500 --> 00:16:00.500]  我再問
[00:16:00.500 --> 00:16:01.500]  你是不是信徒?
[00:16:01.500 --> 00:16:02.500]  你是不是信耶穌的?
[00:16:02.500 --> 00:16:04.500]  可能你回答得直接一點
[00:16:04.500 --> 00:16:07.500]  大家問你是不是耶穌基督的門徒?
[00:16:07.500 --> 00:16:11.500]  我希望你同樣會這樣回答
[00:16:11.500 --> 00:16:16.500]  有一個異端叫「耶華見證人會」
[00:16:16.500 --> 00:16:17.500]  不知道大家知不知道
[00:16:17.500 --> 00:16:19.500]  「耶華見證人會」或者叫「守望台」
[00:16:19.500 --> 00:16:21.500]  他們不相信耶穌是完全的神
[00:16:21.500 --> 00:16:23.500]  所以是異端
[00:16:23.500 --> 00:16:27.500]  不過他們香港人數不是很多
[00:16:27.500 --> 00:16:29.500]  不知道大家知不知道
[00:16:29.500 --> 00:16:30.500]  我想問一下
