
[00:00:00.000 --> 00:00:01.640]  我們今天去到第四章
[00:04:43.440 --> 00:04:44.480]  不是一個版圖
[00:04:44.480 --> 00:04:46.920]  所以耶穌曾經提過
[00:04:46.920 --> 00:04:48.000]  天國在哪裡
[00:04:48.000 --> 00:04:49.720]  天國是在心裡面
[00:04:49.720 --> 00:04:50.360]  意思就是說
[00:04:50.360 --> 00:04:52.280]  我們的心被神所掌管
[00:04:52.280 --> 00:04:55.200]  天國就在我們的心裡面
[00:04:55.200 --> 00:04:57.760]  但是在撒姆爾記上第八章
[00:04:57.760 --> 00:04:59.120]  開始有一個轉捩點
[00:04:59.120 --> 00:05:00.720]  當時有一群猶太人
[00:05:00.720 --> 00:05:02.120]  去到這個史詩
[00:05:02.120 --> 00:05:04.560]  撒姆爾講
[00:05:04.560 --> 00:05:07.040]  為什麼全世界周圍的人
[00:05:07.040 --> 00:05:08.040]  都有皇帝
[00:05:08.040 --> 00:05:10.800]  我們的地方沒有皇帝
[00:05:10.800 --> 00:05:12.040]  我們的國家沒有皇帝
[00:05:12.040 --> 00:05:13.000]  很羨慕
[00:05:13.000 --> 00:05:14.800]  美國有奧巴馬
[00:05:14.800 --> 00:05:15.680]  遲些不知道是誰
[00:05:15.680 --> 00:05:17.240]  是不是特朗普不知道
[00:05:17.240 --> 00:05:18.880]  有奧巴馬
[00:05:18.880 --> 00:05:20.760]  有不同的皇帝
[00:05:20.760 --> 00:05:22.560]  為什麼我們沒有
[00:05:22.560 --> 00:05:24.400]  於是他就希望
[00:05:24.400 --> 00:05:26.000]  能夠有一個王字
[00:05:26.000 --> 00:05:27.360]  當時撒姆爾聽完
[00:05:27.360 --> 00:05:30.040]  這群民眾的要求
[00:05:30.040 --> 00:05:32.600]  當然民眾的力量很厲害
[00:05:32.600 --> 00:05:33.800]  這個撒姆爾
[00:05:33.800 --> 00:05:35.600]  只能夠去問耶和華神
[00:05:35.600 --> 00:05:37.400]  你知道那時候還是神治
[00:05:37.400 --> 00:05:40.360]  當然撒姆爾一定要問耶和華
[00:05:40.360 --> 00:05:43.240]  耶和華在撒姆爾記上第八章第七節
[00:05:43.240 --> 00:05:45.000]  就講了以下一番說話
[00:05:45.000 --> 00:05:47.640]  百姓向你說的一切話
[00:05:47.640 --> 00:05:49.160]  你只管依從
[00:05:49.160 --> 00:05:51.840]  因為他們不是厭棄你
[00:05:51.840 --> 00:05:54.080]  乃是厭棄我
[00:05:54.080 --> 00:05:57.000]  不要我作他們的王
[00:05:57.000 --> 00:05:58.840]  很明顯
[00:05:58.840 --> 00:06:01.240]  耶和華神跟撒姆爾講
[00:06:01.240 --> 00:06:02.240]  撒姆爾
[00:06:02.240 --> 00:06:03.200]  你不用內疚
[00:06:03.200 --> 00:06:04.920]  你不要說自己做得不好
[00:06:04.920 --> 00:06:06.280]  那些人為什麼要厭棄你
[00:06:06.280 --> 00:06:07.120]  不想你管治
[00:06:07.120 --> 00:06:08.480]  與你無關
[00:06:08.480 --> 00:06:11.200]  其實這群人是厭棄我
[00:06:11.200 --> 00:06:14.240]  不想我去作為他們的王
[00:06:14.240 --> 00:06:16.200]  所以在撒姆爾記上開始
[00:06:16.200 --> 00:06:17.640]  整個猶太的民族
[00:06:17.640 --> 00:06:19.360]  開始由一個神治的社會
[00:06:19.360 --> 00:06:21.240]  去到一個王治的社會
[00:06:21.240 --> 00:06:22.360]  就由蘇俄開始
[00:06:22.360 --> 00:06:23.320]  一直打後
[00:06:23.320 --> 00:06:27.400]  然後又打擺張
[00:06:27.400 --> 00:06:28.920]  又分裂
[00:06:28.920 --> 00:06:29.880]  南國北國
[00:06:29.880 --> 00:06:32.520]  去到最後就被淪陷
[00:06:32.520 --> 00:06:34.080]  又被拉比倫管治
[00:06:34.080 --> 00:06:35.760]  很多很多的情況出現
[00:06:35.760 --> 00:06:37.280]  就去到耶穌時代
[00:06:37.280 --> 00:06:39.040]  所以去到耶穌時代
[00:06:39.040 --> 00:06:40.760]  究竟那群百姓
[00:06:40.760 --> 00:06:43.400]  究竟明不明白什麼叫神的國
[00:06:43.400 --> 00:06:45.640]  究竟什麼叫天國近繞
[00:06:45.640 --> 00:06:47.080]  對天國的觀點
[00:06:47.080 --> 00:06:49.520]  究竟是神治還是王治
[00:06:49.520 --> 00:06:51.480]  其實可能他們都搞不清楚
[00:06:51.480 --> 00:06:52.960]  所以耶穌很有智慧
[00:06:52.960 --> 00:06:55.120]  就在馬可福音第四章
[00:06:55.120 --> 00:06:56.760]  講了四個比喻
[00:06:56.760 --> 00:06:58.200]  祂希望這四個比喻
[00:06:58.200 --> 00:07:01.120]  能夠幫助這群百姓
[00:07:01.120 --> 00:07:04.040]  明白什麼叫做天國
[00:07:04.040 --> 00:07:05.880]  什麼叫做神的國
[00:07:05.880 --> 00:07:07.200]  以致到今天
[00:07:07.200 --> 00:07:09.800]  我就嘗試用20分鐘的時間
[00:07:09.800 --> 00:07:12.320]  跟大家去解釋這四個比喻
[00:07:12.320 --> 00:07:13.440]  這四個比喻包括
[00:07:13.440 --> 00:07:14.720]  殺種的比喻
[00:07:14.720 --> 00:07:17.320]  斗底下的燈的比喻
[00:07:17.320 --> 00:07:19.480]  種子長大過程的比喻
[00:07:19.480 --> 00:07:21.400]  和芥菜種的比喻
[00:07:21.400 --> 00:07:23.080]  當然這四個比喻
[00:07:23.080 --> 00:07:24.560]  其實每一個比喻
[00:07:24.560 --> 00:07:26.040]  都可以講一堂道
[00:07:26.040 --> 00:07:27.160]  不過我就將它
[00:07:27.160 --> 00:07:28.880]  每一個比喻講五分鐘
[00:07:28.880 --> 00:07:30.080]  就講完了
[00:07:30.080 --> 00:07:32.880]  因為這五分鐘的一個比喻
[00:07:32.880 --> 00:07:34.360]  是幫我們去明白
[00:07:34.360 --> 00:07:35.680]  究竟耶穌基督
[00:07:35.680 --> 00:07:37.720]  為什麼用這四個比喻
[00:07:37.720 --> 00:07:40.840]  去解釋天國的奧秘
[00:07:40.840 --> 00:07:43.360]  耶穌說天國是一個奧秘
[00:07:43.360 --> 00:07:44.800]  以致到其實那群人
[00:07:44.800 --> 00:07:46.560]  究竟明白什麼叫天國
[00:07:46.560 --> 00:07:48.600]  究竟是神治還是王治
[00:07:48.600 --> 00:07:50.200]  其實他們都還沒搞清楚
[00:07:50.200 --> 00:07:52.720]  所以耶穌就跟他們解釋
[00:07:52.720 --> 00:07:54.800]  什麼叫做神國
[00:07:54.800 --> 00:07:57.160]  當然當我們去到這四個比喻之先
[00:07:57.160 --> 00:07:59.960]  我們必須要看什麼叫做比喻
[00:07:59.960 --> 00:08:01.880]  比喻這個字的原文的意思
[00:08:01.880 --> 00:08:05.520]  是將一些事物放在一起
[00:08:05.520 --> 00:08:06.800]  然後作一個比較
[00:08:06.800 --> 00:08:10.720]  但耶穌很喜歡用當時的環境
[00:08:10.720 --> 00:08:12.480]  作為一個機會教學
[00:08:12.480 --> 00:08:13.840]  祂看著殺種
[00:08:13.840 --> 00:08:14.960]  祂就講殺種
[00:08:14.960 --> 00:08:16.840]  看著燈究竟放在桌子底下
[00:08:16.840 --> 00:08:17.720]  還是放在桌子上面
[00:08:17.720 --> 00:08:18.840]  就成為一個比喻
[00:08:18.840 --> 00:08:19.720]  如果嚴格來說
[00:08:19.720 --> 00:08:20.360]  用今天來說
[00:08:20.360 --> 00:08:21.520]  耶穌是講故事的
[00:08:21.520 --> 00:08:22.840]  耶穌很喜歡講故事
[00:08:22.840 --> 00:08:24.680]  祂是一個講很多的比喻
[00:08:24.680 --> 00:08:25.880]  如果耶穌今天在
[00:08:25.880 --> 00:08:27.280]  現在這個時代出現
[00:08:27.280 --> 00:08:28.520]  祂的比喻一定要講
[00:08:28.520 --> 00:08:30.120]  天國好像低頭族
[00:08:30.120 --> 00:08:31.920]  不是每個人都明白什麼叫做低頭族
[00:08:31.920 --> 00:08:33.080]  每個人都明白
[00:08:33.080 --> 00:08:34.120]  但是當時祂說
[00:08:34.120 --> 00:08:35.440]  天國好像殺種
[00:08:35.440 --> 00:08:36.760]  天國好像抖底下的燈
[00:08:36.760 --> 00:08:38.840]  天國好像種子的成長
[00:08:38.840 --> 00:08:41.480]  天國好像芥菜種
[00:08:41.480 --> 00:08:44.920]  耶穌就用當時一些很日常生活
[00:08:44.920 --> 00:08:46.240]  所見到的事物
[00:08:46.240 --> 00:08:49.400]  就和神和天國放在一起
[00:08:49.400 --> 00:08:50.600]  作一個比較
[00:08:50.600 --> 00:08:52.680]  當然解釋比喻
[00:08:52.680 --> 00:08:53.880]  對於解經家來說
[00:08:53.880 --> 00:08:55.240]  其實是一個挑戰
[00:08:55.240 --> 00:08:58.360]  因為比喻其實任你怎麼解釋
[00:08:58.360 --> 00:09:00.000]  可以任你怎麼解釋
[00:09:00.000 --> 00:09:01.080]  幾十年前
[00:09:01.080 --> 00:09:03.080]  一些牧者解釋比喻
[00:09:03.080 --> 00:09:06.160]  很多時候是用所謂的靈異解經
[00:09:06.160 --> 00:09:07.840]  什麼叫做靈異解經呢
[00:09:07.840 --> 00:09:10.000]  就是你怎麼解都可以
[00:09:10.000 --> 00:09:12.000]  就是怎麼去將裡面所說的東西
[00:09:12.000 --> 00:09:14.120]  作為一個什麼代表都可以
[00:09:14.120 --> 00:09:15.480]  我就用一個例子
[00:09:15.480 --> 00:09:16.360]  四十幾年前
[00:09:16.360 --> 00:09:18.000]  當我自己初初信耶穌的時候
[00:09:18.000 --> 00:09:20.680]  我聽到一個牧者解釋一個比喻
[00:09:20.680 --> 00:09:21.720]  嘩 很精彩
[00:09:21.720 --> 00:09:24.520]  他解釋好撒瑪利亞人的比喻
[00:09:24.520 --> 00:09:25.320]  大家記得
[00:09:25.320 --> 00:09:26.880]  好撒瑪利亞人的比喻就講到
[00:09:26.880 --> 00:09:28.640]  有一個人從耶路撒冷
[00:09:28.640 --> 00:09:30.000]  去到耶利哥
[00:09:30.000 --> 00:09:32.080]  然後在路上被人打到受傷
[00:09:32.080 --> 00:09:34.320]  然後有一個撒瑪利亞人就走過
[00:09:34.320 --> 00:09:35.320]  然後將他包紮
[00:09:35.320 --> 00:09:36.520]  帶到一個酒店
[00:09:36.520 --> 00:09:38.080]  然後跟酒店主人講
[00:09:38.080 --> 00:09:38.760]  我走了
[00:09:38.760 --> 00:09:39.680]  我放下兩毛錢
[00:09:39.680 --> 00:09:41.120]  一個很簡單的比喻
[00:09:41.120 --> 00:09:43.080]  我曾經四十幾年前聽過一個牧師
[00:09:43.080 --> 00:09:45.160]  去解釋這個比喻
[00:09:45.160 --> 00:09:46.520]  嘩 真的好精彩
[00:09:46.520 --> 00:09:47.800]  他就說
[00:09:47.800 --> 00:09:50.720]  這個是代表人的屬靈生命
[00:09:50.720 --> 00:09:52.240]  這個比喻代表人的屬靈生命
[00:09:52.240 --> 00:09:54.280]  當你由耶路撒冷的高峰
[00:09:54.280 --> 00:09:55.640]  開始去耶利哥的時候
[00:09:55.640 --> 00:09:56.440]  你就開始
[00:09:56.440 --> 00:09:58.320]  靈命低潮
[00:09:58.320 --> 00:09:59.160]  靈命低潮的時候
[00:09:59.160 --> 00:10:00.800]  就有撒旦來攻擊你
[00:10:00.800 --> 00:10:02.120]  打到你飛起
[00:10:02.120 --> 00:10:03.560]  撒旦就打起
[00:10:03.560 --> 00:10:04.520]  哎 不用怕
[00:10:04.520 --> 00:10:06.320]  然後出現一個牧師
[00:10:06.320 --> 00:10:07.840]  就帶你回到酒店
[00:10:07.840 --> 00:10:08.600]  酒店是甚麼
[00:10:08.600 --> 00:10:10.880]  教會
[00:10:10.880 --> 00:10:12.600]  然後去到教會
[00:10:12.600 --> 00:10:13.840]  走的時候給你兩毛錢
[00:10:13.840 --> 00:10:14.440]  為甚麼是兩毛錢
[00:10:14.440 --> 00:10:15.120]  為甚麼不是三毛錢
[00:10:15.120 --> 00:10:16.080]  為甚麼不是四毛錢
[00:10:16.080 --> 00:10:17.240]  因為是新舊約聖經
[00:10:17.240 --> 00:10:19.120]  嘩 多精彩
[00:10:19.120 --> 00:10:20.960]  大家覺得精不精彩
[00:10:20.960 --> 00:10:22.200]  真的很精彩
[00:10:22.200 --> 00:10:24.400]  嘩 靈異解見到暈
[00:10:24.400 --> 00:10:25.840]  四十幾年前我很受落
[00:10:25.840 --> 00:10:26.880]  嘩 多精彩
[00:10:26.880 --> 00:10:28.040]  但現在四十幾年之後
[00:10:28.040 --> 00:10:29.440]  讀過哈神學
[00:10:29.440 --> 00:10:30.880]  就覺得怎麼搞的
[00:10:30.880 --> 00:10:31.760]  一個院界
[00:10:31.760 --> 00:10:36.680]  也沒有歷史
[00:10:36.680 --> 00:10:37.920]  我們很不同
[00:10:37.920 --> 00:10:38.800]  但四十幾年前
[00:10:38.800 --> 00:10:39.680]  五十年前
[00:10:39.680 --> 00:10:42.400]  牧師去解釋這個比喻的時候
[00:10:42.400 --> 00:10:43.920]  甚至七十年前
[00:10:43.920 --> 00:10:46.080]  他們很多時候是用靈異解經
[00:10:46.080 --> 00:10:47.600]  靈異解經很簡單
[00:10:47.600 --> 00:10:48.720]  因為當時的人
[00:10:48.720 --> 00:10:50.360]  連文字都不懂
[00:10:50.360 --> 00:10:51.400]  很多文盲
[00:10:51.400 --> 00:10:53.280]  他們要理解聖經很難
[00:10:53.280 --> 00:10:54.600]  以致很多牧者
[00:10:54.600 --> 00:10:56.160]  就用一些形象
[00:10:56.160 --> 00:10:57.160]  一些觀點
[00:10:57.160 --> 00:10:58.440]  讓他們能夠
[00:10:58.440 --> 00:11:02.200]  重新把屬靈的生命提升
[00:11:02.200 --> 00:11:03.760]  為什麼放下兩毛錢
[00:11:03.760 --> 00:11:05.280]  把新舊約還給你
[00:11:05.280 --> 00:11:07.040]  希望你能夠由耶利哥
[00:11:07.040 --> 00:11:08.160]  回到哪裡
[00:11:08.160 --> 00:11:09.000]  耶路撒冷
[00:11:09.000 --> 00:11:10.720]  真的很精彩
[00:11:10.720 --> 00:11:11.680]  但其實耶穌
[00:11:11.680 --> 00:11:13.160]  也是一個靈異解經的人
[00:11:13.160 --> 00:11:13.960]  我一會兒解釋給你聽
[00:11:13.960 --> 00:11:15.360]  為什麼耶穌也是靈異解經
[00:11:15.360 --> 00:11:16.680]  所以我們不要這麼快
[00:11:16.680 --> 00:11:19.080]  去論斷幾十年前的牧者
[00:11:19.080 --> 00:11:20.720]  所說的好像很差
[00:11:20.720 --> 00:11:22.320]  以前牧師說啟示屋
[00:11:22.320 --> 00:11:24.000]  嘩 說到天花龍鳳
[00:11:24.000 --> 00:11:27.000]  說到那些戰鬥機
[00:11:27.000 --> 00:11:28.120]  嘩 真是很厲害
[00:11:28.120 --> 00:11:29.040]  整個啟示屋
[00:11:29.040 --> 00:11:31.400]  你很喜歡聽
[00:11:31.400 --> 00:11:33.120]  嘩 現在聽到
[00:11:33.120 --> 00:11:34.560]  爆錯的那些東西
[00:11:34.560 --> 00:11:36.000]  真的很不同
[00:11:36.000 --> 00:11:37.680]  但我們不要這麼快
[00:11:37.680 --> 00:11:40.280]  今天我們嘗試看回耶穌
[00:11:40.280 --> 00:11:41.680]  看這四個比喻
[00:11:41.680 --> 00:11:43.360]  這四個比喻看回
[00:11:43.360 --> 00:11:46.640]  耶穌基督對天國的觀點是什麼
[00:11:46.640 --> 00:11:47.480]  第一
[00:11:47.480 --> 00:11:49.440]  我們看到從撒種的比喻
[00:11:49.440 --> 00:11:53.520]  看回天國是強調神的話
[00:11:53.520 --> 00:11:55.040]  很重要神的話
[00:11:55.040 --> 00:11:56.520]  為什麼呢
[00:11:56.520 --> 00:11:59.000]  耶穌說撒種比喻很簡單
[00:11:59.000 --> 00:12:00.520]  有一個人撒種
[00:12:00.520 --> 00:12:01.880]  有一個撒種的人撒種
[00:12:01.880 --> 00:12:04.040]  有些種去到石頭上
[00:12:04.040 --> 00:12:05.480]  有些去到淺土上
[00:12:05.480 --> 00:12:06.640]  有些去到荊棘那邊
[00:12:06.640 --> 00:12:08.680]  有些去到好土那邊
[00:12:08.680 --> 00:12:10.080]  去到好土那邊就是三十倍
[00:12:10.080 --> 00:12:11.120]  六十倍 一百倍
[00:12:11.120 --> 00:12:13.040]  一個很簡單的比喻
[00:12:13.040 --> 00:12:15.480]  但我當時第一個問題問自己
[00:12:15.480 --> 00:12:18.320]  為什麼撒種會撒到石頭上
[00:12:18.320 --> 00:12:20.320]  為什麼撒種會撒到荊棘那邊
[00:12:20.320 --> 00:12:22.640]  為什麼撒到淺土那邊
[00:12:22.640 --> 00:12:23.600]  為什麼我這麼問
[00:12:23.600 --> 00:12:25.680]  因為我去完基督城的時候
[00:12:25.680 --> 00:12:28.880]  去到家裡的後花園很大
[00:12:28.880 --> 00:12:30.120]  當我坐飛機之前
[00:12:30.120 --> 00:12:32.000]  那三個小時還有一些時間
[00:12:32.000 --> 00:12:33.880]  他就帶我參觀他的後花園
[00:12:33.880 --> 00:12:36.440]  他說後花園這裡是種番茄
[00:12:36.440 --> 00:12:38.080]  這裡是種長豆
[00:12:38.080 --> 00:12:39.480]  這裡是種生菜
[00:12:39.480 --> 00:12:40.640]  這裡是種芥蘭
[00:12:40.640 --> 00:12:43.120]  哇 全部香港的菜都在他的後花園
[00:12:43.120 --> 00:12:47.160]  我就按著時候吃這些出產品
[00:12:47.160 --> 00:12:50.520]  他每一樣的植物旁邊都是一個名字
[00:12:50.520 --> 00:12:51.840]  這個就是番茄
[00:12:51.840 --> 00:12:52.840]  這個就是豆
[00:12:52.840 --> 00:12:54.480]  這個就是菜
[00:12:54.480 --> 00:12:55.760]  很清楚的
[00:12:55.760 --> 00:12:56.520]  很明顯
[00:12:56.520 --> 00:13:00.000]  撒種一定是撒在土壤上面
[00:13:00.000 --> 00:13:00.920]  大家明白我的意思嗎
[00:13:00.920 --> 00:13:02.520]  你不會一撒就撒到石頭上面
[00:13:02.520 --> 00:13:02.920]  你不會的
[00:13:02.920 --> 00:13:03.680]  不要浪費它
[00:13:03.680 --> 00:13:05.520]  你當然要好好地去撒
[00:13:05.520 --> 00:13:06.800]  但為什麼會這樣呢
[00:13:06.800 --> 00:13:07.520]  我又不懂
[00:13:07.520 --> 00:13:09.040]  我又不懂聖經
[00:13:09.040 --> 00:13:11.680]  我又不懂2000年前發生什麼事
[00:13:11.680 --> 00:13:13.240]  我只能夠靠專家
[00:13:13.240 --> 00:13:16.680]  專家解釋2000年前怎麼撒種
[00:13:16.680 --> 00:13:18.680]  當然如果錯了不關我的事
[00:13:18.680 --> 00:13:20.160]  錯了是專家的問題
[00:13:20.160 --> 00:13:21.200]  專家這樣說
[00:13:21.200 --> 00:13:23.600]  專家說2000年前原來撒種
[00:13:23.600 --> 00:13:24.960]  和現在撒種不同
[00:13:24.960 --> 00:13:27.240]  以前撒種就是先撒種
[00:13:27.240 --> 00:13:28.840]  才去送泥
[00:13:28.840 --> 00:13:29.960]  大家明白我的意思嗎
[00:13:29.960 --> 00:13:30.800]  先撒種
[00:13:30.800 --> 00:13:32.080]  你知道種子很小
[00:13:32.080 --> 00:13:32.880]  很輕
[00:13:32.880 --> 00:13:34.440]  可能是吹到哪裡
[00:13:34.440 --> 00:13:35.280]  石頭上面
[00:13:35.280 --> 00:13:36.240]  可能去經濟那邊
[00:13:36.240 --> 00:13:37.720]  可能去到哪裡
[00:13:37.720 --> 00:13:39.360]  去到淺土那邊
[00:13:39.360 --> 00:13:41.000]  但也有些是去到哪裡
[00:13:41.000 --> 00:13:41.600]  泥土那邊
[00:13:41.600 --> 00:13:42.760]  他坐下來的時候
