
[00:00:00.000 --> 00:00:03.000]  大家好,我是陳秀賢牧師
[00:07:58.000 --> 00:08:03.000]  請知道耶穌當時已經有些名氣了
[00:08:03.000 --> 00:08:04.000]  為什麼呢
[00:08:04.000 --> 00:08:06.000]  因為耶穌去到不同的地方
[00:08:06.000 --> 00:08:08.000]  都會醫治人 為人趕鬼
[00:08:08.000 --> 00:08:10.000]  並且講論天國的福音
[00:08:10.000 --> 00:08:12.000]  所以耶穌去到哪裡呢
[00:08:12.000 --> 00:08:14.000]  很多粉絲跟著他
[00:08:14.000 --> 00:08:16.000]  你說如果當時只有葉老
[00:08:16.000 --> 00:08:18.000]  和這個耶穌的話
[00:08:18.000 --> 00:08:20.000]  葉老做什麼都沒有所謂
[00:08:20.000 --> 00:08:21.000]  沒有人看到
[00:08:21.000 --> 00:08:25.000]  但是當時有很多人在現場
[00:08:25.000 --> 00:08:28.000]  試問一個身份這麼顯赫的會堂主管
[00:08:28.000 --> 00:08:30.000]  竟然當著眾人面前
[00:08:30.000 --> 00:08:33.000]  去對一個的老爸聖耶穌
[00:08:33.000 --> 00:08:39.000]  去俯伏 並且懇求再三要求耶穌
[00:08:39.000 --> 00:08:42.000]  你說葉老需要多大的勇氣
[00:08:42.000 --> 00:08:43.000]  他需要放下他的身段
[00:08:43.000 --> 00:08:45.000]  不管別人怎麼看
[00:08:45.000 --> 00:08:47.000]  為什麼他有這個勇氣
[00:08:47.000 --> 00:08:51.000]  因為他的要求非常重要
[00:08:51.000 --> 00:08:53.000]  對他來說真的是唯一的要求
[00:08:53.000 --> 00:08:58.000]  他要求什麼呢
[00:08:58.000 --> 00:09:01.000]  今天我跟大家分享四個錦囊
[00:09:01.000 --> 00:09:04.000]  如果大家留心地去聽
[00:09:04.000 --> 00:09:06.000]  並且將這些錦囊放進袋子裡
[00:09:06.000 --> 00:09:07.000]  拿回家裡
[00:09:07.000 --> 00:09:08.000]  還有一會兒回應的話
[00:09:08.000 --> 00:09:10.000]  我可以保證
[00:09:10.000 --> 00:09:12.000]  神的恩典 神的慈愛 神的平安
[00:09:12.000 --> 00:09:14.000]  就會與你同在
[00:09:14.000 --> 00:09:17.000]  並且你會得著這個
[00:09:17.000 --> 00:09:20.000]  但願人長久的秘訣
[00:09:20.000 --> 00:09:23.000]  究竟葉老對耶穌有什麼
[00:09:23.000 --> 00:09:26.000]  這麼狠切的請求呢
[00:09:26.000 --> 00:09:29.000]  他說 我的小女兒快死了
[00:09:29.000 --> 00:09:31.000]  求你去為她按守
[00:09:31.000 --> 00:09:33.000]  使她痊癒可以活下去
[00:09:33.000 --> 00:09:35.000]  原來是葉老的女兒
[00:09:35.000 --> 00:09:37.000]  聖經說只有十二歲
[00:09:37.000 --> 00:09:39.000]  她病得很嚴重
[00:09:39.000 --> 00:09:40.000]  你想想葉老
[00:09:40.000 --> 00:09:42.000]  這麼有錢 這麼有地位的人
[00:09:42.000 --> 00:09:44.000]  必定找很多醫生
[00:09:44.000 --> 00:09:45.000]  最好的醫生
[00:09:45.000 --> 00:09:46.000]  買最好的藥
[00:09:46.000 --> 00:09:48.000]  希望醫好她的女兒
[00:09:48.000 --> 00:09:49.000]  但不行啊
[00:09:49.000 --> 00:09:51.000]  不單止醫不好
[00:09:51.000 --> 00:09:54.000]  而且越來越病 越來越差
[00:09:54.000 --> 00:09:56.000]  差到快要死了
[00:09:56.000 --> 00:09:58.000]  葉老沒有辦法了
[00:09:58.000 --> 00:10:01.000]  他試過所有辦法都不行的時候
[00:10:01.000 --> 00:10:02.000]  所以當他知道
[00:10:02.000 --> 00:10:04.000]  耶穌上了岸的時候
[00:10:04.000 --> 00:10:05.000]  他就去找耶穌
[00:10:05.000 --> 00:10:07.000]  因為他聽過耶穌的事蹟
[00:10:07.000 --> 00:10:09.000]  知道耶穌能夠醫好人
[00:10:09.000 --> 00:10:11.000]  所以他就不管別人怎麼看他
[00:10:11.000 --> 00:10:13.000]  他跪在耶穌面前
[00:10:13.000 --> 00:10:14.000]  求耶穌
[00:10:14.000 --> 00:10:15.000]  再三的求耶穌
[00:10:15.000 --> 00:10:17.000]  希望令到他的女兒
[00:10:17.000 --> 00:10:19.000]  能夠痊癒 可以活下去
[00:10:19.000 --> 00:10:22.000]  什麼驅使葉老
[00:10:22.000 --> 00:10:25.000]  有這個放下身段的心
[00:10:25.000 --> 00:10:27.000]  是因為他愛他的女兒
[00:10:27.000 --> 00:10:29.000]  他對他的女兒不捨不棄
[00:10:29.000 --> 00:10:31.000]  所以他把握這個機會
[00:10:31.000 --> 00:10:33.000]  無論我們有多少錢
[00:10:33.000 --> 00:10:34.000]  多少地位
[00:10:34.000 --> 00:10:35.000]  什麼都有都好
[00:10:35.000 --> 00:10:37.000]  沒有東西穿過
[00:10:37.000 --> 00:10:39.000]  一些我們所愛的人的命
[00:10:39.000 --> 00:10:42.000]  或者他們的處境
[00:10:42.000 --> 00:10:45.000]  葉老給我們一個榜樣
[00:10:45.000 --> 00:10:47.000]  放下身段
[00:10:47.000 --> 00:10:48.000]  放下身段
[00:10:48.000 --> 00:10:49.000]  來到耶穌面前
[00:10:49.000 --> 00:10:52.000]  去謙卑尋求祂
[00:10:52.000 --> 00:10:54.000]  所以今天如果你是第一次回教會
[00:10:54.000 --> 00:10:56.000]  或者你要回教會很久
[00:10:56.000 --> 00:10:57.000]  你對基督教
[00:10:57.000 --> 00:10:59.000]  對耶穌必定聽過的
[00:10:59.000 --> 00:11:00.000]  我請你
[00:11:00.000 --> 00:11:02.000]  將過往你對基督教
[00:11:02.000 --> 00:11:04.000]  對耶穌的可能一些的前設
[00:11:04.000 --> 00:11:06.000]  一些的偏見
[00:11:06.000 --> 00:11:07.000]  先放下
[00:11:07.000 --> 00:11:08.000]  在這個早上
[00:11:08.000 --> 00:11:10.000]  你來這個教會不是必然的
[00:11:10.000 --> 00:11:12.000]  神有話跟你說
[00:11:12.000 --> 00:11:15.000]  讓我們謙卑在耶穌的跟前
[00:11:15.000 --> 00:11:16.000]  看看這個早上
[00:11:16.000 --> 00:11:17.000]  祂在你的生命
[00:11:17.000 --> 00:11:19.000]  有什麼作為
[00:11:19.000 --> 00:11:21.000]  葉老就把握這個機會
[00:11:21.000 --> 00:11:24.000]  將他的心願說給耶穌聽
[00:11:24.000 --> 00:11:25.000]  他的心願
[00:11:25.000 --> 00:11:28.000]  也是我給大家第二個錦囊
[00:11:28.000 --> 00:11:31.000]  使他存譽可活下去
[00:11:31.000 --> 00:11:34.000]  一個爸爸最卑微的心願
[00:11:34.000 --> 00:11:36.000]  就是希望耶穌能夠
[00:11:36.000 --> 00:11:39.000]  治好祂的女兒
[00:11:39.000 --> 00:11:41.000]  讓祂的女兒繼續可以生活下去
[00:11:41.000 --> 00:11:43.000]  可以跟祂人彈怨人長久
[00:11:43.000 --> 00:11:45.000]  長長久久
[00:11:45.000 --> 00:11:48.000]  其實葉老也不知道行不行
[00:11:48.000 --> 00:11:50.000]  但是只要還有一絲希望
[00:11:50.000 --> 00:11:52.000]  祂也不會放過
[00:11:52.000 --> 00:11:54.000]  相信不單單是葉老
[00:11:54.000 --> 00:11:55.000]  你跟我也是
[00:11:55.000 --> 00:11:57.000]  對於我們所愛
[00:11:57.000 --> 00:11:58.000]  所著緊的人
[00:11:58.000 --> 00:11:59.000]  我們只要一絲希望
[00:11:59.000 --> 00:12:01.000]  我們也不會放手
[00:12:01.000 --> 00:12:02.000]  我們希望
[00:12:02.000 --> 00:12:05.000]  能夠為祂做到最後
[00:12:05.000 --> 00:12:06.000]  我們也希望
[00:12:06.000 --> 00:12:07.000]  愛我們著緊我們的人
[00:12:07.000 --> 00:12:09.000]  同樣不要放手
[00:12:09.000 --> 00:12:11.000]  大家看到這幅照片
[00:12:11.000 --> 00:12:13.000]  祂是我岳父
[00:12:13.000 --> 00:12:15.000]  我岳父兩年前
[00:12:15.000 --> 00:12:16.000]  他還是一個很健康
[00:12:16.000 --> 00:12:19.000]  一個八十一歲的老人家
[00:12:19.000 --> 00:12:21.000]  他還是自己去喝茶
[00:12:21.000 --> 00:12:22.000]  去旅行
[00:12:22.000 --> 00:12:25.000]  早上炒賣股票的自由炒家
[00:12:25.000 --> 00:12:26.000]  但是兩年前
[00:12:26.000 --> 00:12:28.000]  他中了新冠病毒
[00:12:28.000 --> 00:12:30.000]  很普通的新冠病毒
[00:12:30.000 --> 00:12:31.000]  誰不知這個病毒
[00:12:31.000 --> 00:12:35.000]  令到他身體的機能全部打和了
[00:12:35.000 --> 00:12:36.000]  令到他變得非常虛弱
[00:12:36.000 --> 00:12:39.000]  令到他在醫院住了一個月之後
[00:12:39.000 --> 00:12:40.000]  他說不了話
[00:12:40.000 --> 00:12:41.000]  他走不了
[00:12:41.000 --> 00:12:44.000]  他的腦退化嚴重了很多很多
[00:12:44.000 --> 00:12:47.000]  結果他沒有了自理的能力
[00:12:47.000 --> 00:12:48.000]  我們看在眼內
[00:12:48.000 --> 00:12:51.000]  我和我太太的心多麼痛
[00:12:51.000 --> 00:12:55.000]  沒辦法要帶岳父回家照顧他
[00:12:55.000 --> 00:12:57.000]  我們已經請了一個姐姐
[00:12:57.000 --> 00:12:58.000]  但是我們不放心
[00:12:58.000 --> 00:13:00.000]  我和我太太搬了去和他一起住
[00:13:00.000 --> 00:13:03.000]  原來做一個照顧者一點也不容易
[00:13:03.000 --> 00:13:04.000]  很簡單
[00:13:04.000 --> 00:13:06.000]  要把他從床上放上輪椅
[00:13:06.000 --> 00:13:07.000]  輪椅放上床
[00:13:07.000 --> 00:13:09.000]  我們也弄傷了腰骨兩次
[00:13:09.000 --> 00:13:10.000]  我們不懂
[00:13:10.000 --> 00:13:11.000]  我們還要幫他洗澡
[00:13:11.000 --> 00:13:12.000]  還要餵他吃東西
[00:13:12.000 --> 00:13:14.000]  幫他換片
[00:13:14.000 --> 00:13:16.000]  很艱難
[00:13:16.000 --> 00:13:17.000]  最艱難的是什麼
[00:13:17.000 --> 00:13:19.000]  如果他發燒就最艱難
[00:13:19.000 --> 00:13:21.000]  因為我們不知道他發生什麼事
[00:13:21.000 --> 00:13:22.000]  他又不會說
[00:13:22.000 --> 00:13:25.000]  於是我們就要送他999
[00:13:25.000 --> 00:13:26.000]  進醫院急診室
[00:13:26.000 --> 00:13:29.000]  你知道香港急診室很嚴重
[00:13:29.000 --> 00:13:31.000]  等了十幾二十小時
[00:13:31.000 --> 00:13:34.000]  我最長等了二十六小時
[00:13:34.000 --> 00:13:35.000]  在急診室不斷等
[00:13:35.000 --> 00:13:37.000]  自己等沒有問題
[00:13:37.000 --> 00:13:40.000]  但是看到他辛苦
[00:13:40.000 --> 00:13:41.000]  但是感謝主
[00:13:41.000 --> 00:13:43.000]  在我們最艱難的時候
[00:13:43.000 --> 00:13:46.000]  我和師母覺得我們沒辦法了
[00:13:46.000 --> 00:13:48.000]  我們照顧真的很艱難
[00:13:48.000 --> 00:13:50.000]  我們祈禱求神幫助
[00:13:50.000 --> 00:13:51.000]  神很奇妙
[00:13:51.000 --> 00:13:54.000]  我岳父原本是很抗拒福音
[00:13:54.000 --> 00:13:56.000]  你跟他說耶穌他會罵你
[00:13:56.000 --> 00:13:58.000]  但是在其中有一天他腦退化
[00:13:58.000 --> 00:14:00.000]  但是有一天他很清醒
[00:14:00.000 --> 00:14:02.000]  他知道自己的情況
[00:14:02.000 --> 00:14:03.000]  他害怕他不開心
[00:14:03.000 --> 00:14:05.000]  他失去了平安
[00:14:05.000 --> 00:14:06.000]  就在這個時候
[00:14:06.000 --> 00:14:08.000]  這個機會我能夠跟他說耶穌
[00:14:08.000 --> 00:14:09.000]  去傳福音
[00:14:09.000 --> 00:14:10.000]  讓他知道耶穌
[00:14:10.000 --> 00:14:12.000]  只有耶穌才可以陪伴
[00:14:12.000 --> 00:14:14.000]  醫治和保護他
[00:14:14.000 --> 00:14:16.000]  他信了耶穌
[00:14:16.000 --> 00:14:17.000]  接著在那兩年
[00:14:17.000 --> 00:14:21.000]  我們靠著耶穌去照顧他
[00:14:21.000 --> 00:14:22.000]  很多的艱難
[00:14:22.000 --> 00:14:24.000]  但是神很奇妙
[00:14:24.000 --> 00:14:25.000]  當我們祈禱
[00:14:25.000 --> 00:14:26.000]  當我們說神
[00:14:26.000 --> 00:14:28.000]  我們搞不定我們照顧不了
[00:14:28.000 --> 00:14:30.000]  神會透過不同的醫護人員
[00:14:30.000 --> 00:14:31.000]  很好的醫護人員
[00:14:31.000 --> 00:14:32.000]  幫助他照顧他
[00:14:32.000 --> 00:14:34.000]  透過弟兄姊妹給我們很多的供應
[00:14:34.000 --> 00:14:36.000]  很多的advice
[00:14:36.000 --> 00:14:38.000]  很多的幫助
[00:14:38.000 --> 00:14:39.000]  兩年過去
[00:14:39.000 --> 00:14:42.000]  岳父情況越來越好了
[00:14:42.000 --> 00:14:44.000]  誰不知
[00:14:44.000 --> 00:14:47.000]  當我們覺得雨過天青的時候
[00:14:47.000 --> 00:14:49.000]  一個月前岳父坐在輪椅
[00:14:49.000 --> 00:14:51.000]  一個不小心連人帶輪椅
[00:14:51.000 --> 00:14:53.000]  摔在地上
[00:14:53.000 --> 00:14:56.000]  他頸椎撕一撕而骨折
[00:14:56.000 --> 00:14:58.000]  很嚴重
[00:14:58.000 --> 00:15:00.000]  我們又送他去醫院
[00:15:00.000 --> 00:15:01.000]  很痛很辛苦
[00:15:01.000 --> 00:15:02.000]  他抱著這個頸箍
[00:15:02.000 --> 00:15:04.000]  就要維持住他的頸
[00:15:04.000 --> 00:15:05.000]  入醫院住得久
[00:15:05.000 --> 00:15:06.000]  有併發症
[00:15:06.000 --> 00:15:07.000]  有肺炎
[00:15:07.000 --> 00:15:08.000]  有其他的病菌
[00:15:08.000 --> 00:15:09.000]  差點死
[00:15:09.000 --> 00:15:10.000]  我們很傷心
[00:15:10.000 --> 00:15:12.000]  我們很擔心
[00:15:12.000 --> 00:15:14.000]  但是很奇妙
[00:15:14.000 --> 00:15:15.000]  我岳父雖然痛
[00:15:15.000 --> 00:15:17.000]  自從我岳父信了耶穌之後
[00:15:17.000 --> 00:15:19.000]  我跟他說一句話
[00:15:19.000 --> 00:15:20.000]  他就會笑
[00:15:20.000 --> 00:15:22.000]  我岳父是印尼華僑
[00:15:22.000 --> 00:15:23.000]  他講國語
[00:15:23.000 --> 00:15:24.000]  我岳父
[00:15:24.000 --> 00:15:26.000]  我們愛你
[00:15:26.000 --> 00:15:27.000]  耶穌愛你
[00:15:27.000 --> 00:15:28.000]  他就笑了
[00:15:28.000 --> 00:15:30.000]  然後我就在祈禱
[00:15:30.000 --> 00:15:31.000]  每一次都是
[00:15:31.000 --> 00:15:33.000]  他笑他平安
