
[00:00:00.000 --> 00:00:02.000]  親愛的姐妹們 早安
[00:02:16.000 --> 00:02:18.000]  去反映我們的健康狀況
[00:02:18.000 --> 00:02:20.000]  整姊妹
[00:02:20.000 --> 00:02:22.000]  有沒有想過
[00:02:22.000 --> 00:02:24.000]  我們的永恆生命
[00:02:24.000 --> 00:02:26.000]  我們的靈命
[00:02:26.000 --> 00:02:28.000]  有沒有一些徵狀
[00:02:28.000 --> 00:02:30.000]  有沒有一些表徵
[00:02:30.000 --> 00:02:32.000]  去反映我們靈命的健康呢
[00:02:32.000 --> 00:02:34.000]  今天透過經文
[00:02:34.000 --> 00:02:36.000]  讓我們一起去探索一下
[00:02:36.000 --> 00:02:38.000]  究竟我們的靈命
[00:02:38.000 --> 00:02:40.000]  有什麼表徵
[00:02:40.000 --> 00:02:42.000]  告訴我們我們健康的程度
[00:02:42.000 --> 00:02:44.000]  更加重要的
[00:02:44.000 --> 00:02:46.000]  藉著這個探索
[00:02:46.000 --> 00:02:48.000]  讓我們檢視我們自己的靈命
[00:02:48.000 --> 00:02:50.000]  然後我們進入今天的經文
[00:02:50.000 --> 00:02:52.000]  經文十二節講到
[00:02:52.000 --> 00:02:54.000]  正如罪
[00:02:54.000 --> 00:02:56.000]  是從一人進入世界
[00:02:56.000 --> 00:02:58.000]  死
[00:02:58.000 --> 00:03:00.000]  又跟隨著罪進入你
[00:03:00.000 --> 00:03:02.000]  死臨到去所有人
[00:03:02.000 --> 00:03:04.000]  因為人人都犯了罪
[00:03:04.000 --> 00:03:06.000]  這裡講的一人
[00:03:06.000 --> 00:03:08.000]  是在講誰
[00:03:08.000 --> 00:03:10.000]  我想大家都知道
[00:03:10.000 --> 00:03:12.000]  就是在講伊甸圓陰的亞當
[00:03:12.000 --> 00:03:14.000]  當他不聽從神的吩咐
[00:03:14.000 --> 00:03:16.000]  吃了那個神不准他吃的果子之後
[00:03:16.000 --> 00:03:18.000]  罪就由這個反叛的行動
[00:03:18.000 --> 00:03:20.000]  進入世界
[00:03:20.000 --> 00:03:22.000]  隨之而來
[00:03:22.000 --> 00:03:24.000]  是死亡臨到所有人
[00:03:24.000 --> 00:03:26.000]  聖經說是因為人人都犯了罪
[00:03:26.000 --> 00:03:28.000]  你可能會說
[00:03:28.000 --> 00:03:30.000]  我沒有跟亞當犯一樣的罪
[00:03:30.000 --> 00:03:32.000]  為什麼死都要臨到我們呢
[00:03:32.000 --> 00:03:34.000]  沒錯
[00:03:34.000 --> 00:03:36.000]  我們沒有跟亞當犯一樣的罪
[00:03:36.000 --> 00:03:38.000]  亞當的罪過就是神
[00:03:38.000 --> 00:03:40.000]  給一個很清晰的指示他
[00:03:40.000 --> 00:03:42.000]  不准他吃哪一棵樹哪一棵樹的果子
[00:03:42.000 --> 00:03:44.000]  亞當去了吃
[00:03:44.000 --> 00:03:46.000]  那時候不在伊甸園
[00:03:46.000 --> 00:03:48.000]  我們沒有理由亞當一樣的罪過
[00:03:48.000 --> 00:03:50.000]  不過正如經文十四節講到
[00:03:50.000 --> 00:03:54.000]  那些不與亞當犯一樣罪過的
[00:03:54.000 --> 00:03:56.000]  同樣在死的權勢之下
[00:03:56.000 --> 00:03:58.000]  原因正正是剛才講的
[00:03:58.000 --> 00:04:00.000]  我們都犯了罪
[00:04:00.000 --> 00:04:02.000]  當我們講罪的時候
[00:04:02.000 --> 00:04:04.000]  可能我們很慣常想的
[00:04:04.000 --> 00:04:06.000]  是一些特定的罪行
[00:04:06.000 --> 00:04:08.000]  特別是最近香港
[00:04:08.000 --> 00:04:10.000]  發生的一宗謀殺案
[00:04:10.000 --> 00:04:12.000]  我們都不敢去驚訝
[00:04:12.000 --> 00:04:16.000]  原來人性是可以扭曲到這樣的程度
[00:04:16.000 --> 00:04:19.000]  我們當說世人犯罪的時候
[00:04:19.000 --> 00:04:23.000]  我們很慣常就是想一些特定的罪行
[00:04:23.000 --> 00:04:24.000]  我們說我們是罪人
[00:04:24.000 --> 00:04:26.000]  就是我們犯了這樣那樣罪
[00:04:26.000 --> 00:04:27.000]  各樣那樣罪
[00:04:27.000 --> 00:04:30.000]  這是一個很自然的想法
[00:04:30.000 --> 00:04:33.000]  不過我相信事實上這個想法
[00:04:33.000 --> 00:04:36.000]  同樣會阻礙我們
[00:04:36.000 --> 00:04:39.000]  去發現去發掘我們作為罪人
[00:04:39.000 --> 00:04:43.000]  真正問題的根源是在哪裡
[00:04:43.000 --> 00:04:45.000]  譬如我們細心想想
[00:04:45.000 --> 00:04:47.000]  亞當的罪過
[00:04:47.000 --> 00:04:49.000]  亞當的罪過是在於
[00:04:49.000 --> 00:04:51.000]  他吃了一顆樹的果子
[00:04:51.000 --> 00:04:53.000]  但這個罪過真正的問題
[00:04:53.000 --> 00:04:55.000]  他的根源是在背後
[00:04:55.000 --> 00:04:57.000]  一個更加大的問題
[00:04:57.000 --> 00:05:02.000]  就是亞當不把神當成為神
[00:05:02.000 --> 00:05:04.000]  他反而把自己的慾望
[00:05:04.000 --> 00:05:07.000]  放得高過神的吩咐
[00:05:07.000 --> 00:05:12.000]  說得嚴重一點就是反叛背離了神
[00:05:12.000 --> 00:05:13.000]  當我們反叛背離神
[00:05:13.000 --> 00:05:17.000]  就表示我們把我們自己和神分開
[00:05:17.000 --> 00:05:21.000]  代表我們不再把神當成為神
[00:05:21.000 --> 00:05:24.000]  一旦我們不把神當成為神
[00:05:24.000 --> 00:05:26.000]  神在我們心裡面的位置
[00:05:26.000 --> 00:05:29.000]  自然會空了出來
[00:05:29.000 --> 00:05:31.000]  我們自然會覺得空虛
[00:05:31.000 --> 00:05:36.000]  我們會拿其他的東西去取代他的地位
[00:05:36.000 --> 00:05:38.000]  六世紀宗教改革
[00:05:38.000 --> 00:05:40.000]  一個偉人說過
[00:05:40.000 --> 00:05:48.000]  加爾文說人心是不斷製造偶像的工廠
[00:05:48.000 --> 00:05:50.000]  我們有至高無上的神
[00:05:50.000 --> 00:05:52.000]  我們不去崇拜
[00:05:52.000 --> 00:05:54.000]  我們反而製造這些偶像去崇拜
[00:05:54.000 --> 00:05:57.000]  去服侍他們
[00:05:57.000 --> 00:06:00.000]  這些偶像在我們心裡面
[00:06:00.000 --> 00:06:02.000]  成為神的替代品
[00:06:02.000 --> 00:06:05.000]  神的替代品當然可以是那些
[00:06:05.000 --> 00:06:09.000]  用木頭用金銀做的神明雕像
[00:06:09.000 --> 00:06:10.000]  不過大興姐妹
[00:06:10.000 --> 00:06:11.000]  我想我們更加熟悉的
[00:06:11.000 --> 00:06:15.000]  不是這些人手做的雕像
[00:06:15.000 --> 00:06:18.000]  我們更加熟悉的神的替代品
[00:06:18.000 --> 00:06:20.000]  可能是當我們
[00:06:20.000 --> 00:06:23.000]  用世上一些有限的事物
[00:06:23.000 --> 00:06:25.000]  我們將他們放得太高
[00:06:25.000 --> 00:06:27.000]  放得高過神的時候
[00:06:27.000 --> 00:06:32.000]  這些成為了神的替代品
[00:06:32.000 --> 00:06:35.000]  這些替代品可以是金錢
[00:06:35.000 --> 00:06:36.000]  可以是名利
[00:06:36.000 --> 00:06:37.000]  可以是成就
[00:06:37.000 --> 00:06:38.000]  可以是地位
[00:06:38.000 --> 00:06:41.000]  但也可以是我們的事業
[00:06:41.000 --> 00:06:42.000]  我們的愛情
[00:06:42.000 --> 00:06:44.000]  我們的家庭
[00:06:44.000 --> 00:06:46.000]  我們的人際關係
[00:06:46.000 --> 00:06:48.000]  我們的成績
[00:06:48.000 --> 00:06:49.000]  我們的享樂
[00:06:49.000 --> 00:06:50.000]  我們的嗜好
[00:06:50.000 --> 00:06:51.000]  所有有限的事物
[00:06:51.000 --> 00:06:54.000]  都同樣可以取代身
[00:06:54.000 --> 00:06:57.000]  或者在上一個世紀
[00:06:57.000 --> 00:06:59.000]  戰火連綿的世界裡面
[00:06:59.000 --> 00:07:01.000]  可能當時更加多人
[00:07:01.000 --> 00:07:03.000]  有的替代品
[00:07:03.000 --> 00:07:06.000]  就是那種極端的紋水主義
[00:07:06.000 --> 00:07:08.000]  或者集體主義
[00:07:08.000 --> 00:07:11.000]  這些所有世上有限的事物
[00:07:11.000 --> 00:07:13.000]  都可以在我們心裡面
[00:07:13.000 --> 00:07:17.000]  成為神的代替品
[00:07:17.000 --> 00:07:19.000]  事實上在我們生命之中
[00:07:19.000 --> 00:07:21.000]  任何事物除了神之外
[00:07:21.000 --> 00:07:23.000]  只要成為我們當刻人生裡頭
[00:07:23.000 --> 00:07:26.000]  最重要最重要最重要的事的話
[00:07:26.000 --> 00:07:28.000]  我們要小心
[00:07:28.000 --> 00:07:30.000]  因為我們無可避免會受它的控制
[00:07:30.000 --> 00:07:32.000]  我們不能自拔
[00:07:32.000 --> 00:07:33.000]  去到這個地步
[00:07:33.000 --> 00:07:35.000]  這些事就成功取代了
[00:07:35.000 --> 00:07:38.000]  神在我們心裡面的地位
[00:07:38.000 --> 00:07:40.000]  但姐妹現在這一刻
[00:07:40.000 --> 00:07:42.000]  你的生命裡面
[00:07:42.000 --> 00:07:44.000]  最重要的是神
[00:07:44.000 --> 00:07:47.000]  還是這些的替代品
[00:07:47.000 --> 00:07:48.000]  在你生命裡面這一刻
[00:07:48.000 --> 00:07:50.000]  最重要的是什麼
[00:07:50.000 --> 00:07:52.000]  你追求的是什麼
[00:07:52.000 --> 00:07:54.000]  還是我們寧願遠離神
[00:07:54.000 --> 00:07:58.000]  都想得到剛才說的那些東西
[00:07:58.000 --> 00:08:01.000]  其實我們每個人當初信耶穌
[00:08:01.000 --> 00:08:02.000]  我們就去承認
[00:08:02.000 --> 00:08:04.000]  耶穌基督在我們生命裡面
[00:08:04.000 --> 00:08:07.000]  最重要的事物是我們的主
[00:08:07.000 --> 00:08:10.000]  不過隨著日子一天一天過去
[00:08:10.000 --> 00:08:13.000]  日子侵蝕我們的心
[00:08:13.000 --> 00:08:15.000]  我們對耶穌的這份初心
[00:08:15.000 --> 00:08:17.000]  有沒有保持呢
[00:08:17.000 --> 00:08:19.000]  還是我們任由生命之中
[00:08:19.000 --> 00:08:21.000]  所有發生的事情
[00:08:21.000 --> 00:08:23.000]  左右我們心思意念
[00:08:23.000 --> 00:08:25.000]  讓我們將耶穌看為自保
[00:08:25.000 --> 00:08:30.000]  那一份初心變質過期呢
[00:08:30.000 --> 00:08:32.000]  但姐妹我們回想一下
[00:08:32.000 --> 00:08:34.000]  我們人生過往的階段
[00:08:34.000 --> 00:08:36.000]  特別是你未信主的時候
[00:08:36.000 --> 00:08:39.000]  或者你未對信仰認真的時候
[00:08:39.000 --> 00:08:41.000]  我想你會記得那時候的你
[00:08:41.000 --> 00:08:44.000]  就是不斷去追求
[00:08:44.000 --> 00:08:46.000]  很多你認為你在那時候的生命
[00:08:46.000 --> 00:08:48.000]  真的不可或缺
[00:08:48.000 --> 00:08:49.000]  是真的很重要
[00:08:49.000 --> 00:08:51.000]  沒有了它你會死的
[00:08:51.000 --> 00:08:53.000]  你很努力去追求
[00:08:53.000 --> 00:08:55.000]  我們認為這樣
[00:08:55.000 --> 00:08:58.000]  就可以滿足到我們的心
[00:08:58.000 --> 00:09:00.000]  但正正當以為我們世上有什麼事物
[00:09:00.000 --> 00:09:01.000]  除了神之外
[00:09:01.000 --> 00:09:04.000]  可以完全滿足我們的心的時候
[00:09:04.000 --> 00:09:06.000]  我們就好像亞當一樣
[00:09:06.000 --> 00:09:09.000]  我們背離了神
[00:09:09.000 --> 00:09:11.000]  我們不把神應有的位置
[00:09:11.000 --> 00:09:13.000]  保留給祂
[00:09:13.000 --> 00:09:17.000]  這個是我們世人最裡面的罪
[00:09:17.000 --> 00:09:19.000]  我們的最終之罪
[00:09:19.000 --> 00:09:24.000]  亦都是我們各種罪行真正的問題根源
[00:09:24.000 --> 00:09:26.000]  因為我們背離神
[00:09:26.000 --> 00:09:32.000]  我們每一個人都死在死的權勢之下
[00:09:32.000 --> 00:09:35.000]  那我們在死的權勢之下
[00:09:35.000 --> 00:09:37.000]  我們可以怎樣做
[00:09:37.000 --> 00:09:38.000]  我想我們坐在這裏
[00:09:38.000 --> 00:09:39.000]  我們作為基督徒
[00:09:39.000 --> 00:09:41.000]  我們立刻就會講到正確的答案
[00:09:41.000 --> 00:09:44.000]  僅看我們要信耶穌
[00:09:44.000 --> 00:09:45.000]  因為為什麼
[00:09:45.000 --> 00:09:47.000]  耶穌在道路真理生命
[00:09:47.000 --> 00:09:49.000]  除他以外必無拯救
[00:09:49.000 --> 00:09:50.000]  我們都會知道
[00:09:50.000 --> 00:09:53.000]  這是一個很正確的答案
[00:09:53.000 --> 00:09:54.000]  經文沒錯
[00:09:54.000 --> 00:09:57.000]  十八節今天都講同樣的事
[00:09:57.000 --> 00:09:59.000]  因為亞當一次的過犯
[00:09:59.000 --> 00:10:01.000]  所有人都被定罪
[00:10:01.000 --> 00:10:04.000]  照樣因為耶穌基督一人的義恨
[00:10:04.000 --> 00:10:06.000]  所有人都能夠清義
[00:10:06.000 --> 00:10:07.000]  得生命
[00:10:07.000 --> 00:10:09.000]  附近幾次的經文都是
[00:10:09.000 --> 00:10:10.000]  剛才一起讀
[00:10:10.000 --> 00:10:12.000]  我們都見到講類似的事
[00:10:12.000 --> 00:10:13.000]  所以很明顯
[00:10:13.000 --> 00:10:15.000]  當我們在死的權勢之下確實
[00:10:15.000 --> 00:10:18.000]  只有耶穌基督能夠將我們拯救出來
[00:10:18.000 --> 00:10:20.000]  而且將我們拯救出來
[00:10:20.000 --> 00:10:21.000]  死亡的權勢
[00:10:21.000 --> 00:10:24.000]  讓我們不是得到短暫世上的生命
[00:10:24.000 --> 00:10:26.000]  而是永恆的生命
[00:10:26.000 --> 00:10:27.000]  這個我想是我們基督徒
[00:10:27.000 --> 00:10:29.000]  核心的信念之一
[00:10:29.000 --> 00:10:31.000]  永恆生命
[00:10:31.000 --> 00:10:35.000]  只能夠透過耶穌基督得到
[00:10:35.000 --> 00:10:38.000]  不過大家都可能同樣記得
[00:10:38.000 --> 00:10:40.000]  在剛才一開始
[00:10:40.000 --> 00:10:42.000]  我們追問多一個問題
[00:10:42.000 --> 00:10:45.000]  我們問究竟我們的永恆生命
[00:10:45.000 --> 00:10:47.000]  有沒有什麼表徵
[00:10:47.000 --> 00:10:48.000]  有沒有什麼徵兆
[00:10:48.000 --> 00:10:49.000]  讓我們看到
[00:10:49.000 --> 00:10:53.000]  我們靈命的狀況到底有多健康
[00:10:53.000 --> 00:10:55.000]  我們的靈命到底是絕狀
[00:10:55.000 --> 00:10:57.000]  還是奄奄一息
[00:10:57.000 --> 00:11:00.000]  到底有沒有什麼跡象
[00:11:00.000 --> 00:11:01.000]  我們可能會想
[00:11:01.000 --> 00:11:04.000]  我們靈命健不健康的跡象就是
[00:11:04.000 --> 00:11:06.000]  可能一星期我們讀多少次聖經
[00:11:06.000 --> 00:11:08.000]  做多少次靈修
[00:11:08.000 --> 00:11:10.000]  畢竟現在我們民約六十這個運動
[00:11:10.000 --> 00:11:12.000]  我們到了第二階段
[00:11:12.000 --> 00:11:14.000]  到了靈修那裡
[00:11:14.000 --> 00:11:17.000]  順便鼓勵一下民約的小組
[00:11:17.000 --> 00:11:20.000]  一起向著大家定下的目標
[00:11:20.000 --> 00:11:22.000]  我們繼續努力
[00:11:22.000 --> 00:11:24.000]  不過如果我們回到正題
[00:11:24.000 --> 00:11:26.000]  問題是到底
[00:11:26.000 --> 00:11:29.000]  一個星期做足七天靈修
[00:11:29.000 --> 00:11:33.000]  是不是就反映你的靈命一定很健康呢
[00:11:33.000 --> 00:11:34.000]  當然我想
[00:11:34.000 --> 00:11:37.000]  靈命健康和靈修是息息相關
[00:11:37.000 --> 00:11:39.000]  不過兩件事應該又不可以
[00:11:39.000 --> 00:11:41.000]  畫上一個等號
[00:11:41.000 --> 00:11:43.000]  因為譬如你的靈修
[00:11:43.000 --> 00:11:45.000]  可以指是水過鴨背
[00:11:45.000 --> 00:11:47.000]  或者你的靈修從來不在你的生活之中
[00:11:47.000 --> 00:11:50.000]  影響你去實踐信仰的
[00:11:50.000 --> 00:11:52.000]  我們會相信同意
[00:11:52.000 --> 00:11:54.000]  我們的靈修
[00:11:54.000 --> 00:11:57.000]  未必代表我們的靈命絕對健康
[00:11:57.000 --> 00:11:59.000]  所以整體來說
[00:11:59.000 --> 00:12:02.000]  靈修和靈命健康是相輔相成
[00:12:02.000 --> 00:12:06.000]  但又不能夠簡單的等同兩件事
[00:12:06.000 --> 00:12:07.000]  事實上
[00:12:07.000 --> 00:12:09.000]  凡是我們想用一些外在的規範
[00:12:09.000 --> 00:12:11.000]  一些類似的指標
[00:12:11.000 --> 00:12:12.000]  靈修多少次
[00:12:12.000 --> 00:12:15.000]  這些指標來判斷我們靈命健康的話
[00:12:15.000 --> 00:12:17.000]  往往是有一個陷阱
[00:12:17.000 --> 00:12:19.000]  就是這些的規範
[00:12:19.000 --> 00:12:22.000]  可以變成一些宗教的規條
[00:12:22.000 --> 00:12:24.000]  讓我們去死守
[00:12:24.000 --> 00:12:28.000]  守住之後就以為自己是一個很絕壯的靈命
[00:12:28.000 --> 00:12:29.000]  其實這個想法
[00:12:29.000 --> 00:12:31.000]  大家記得
[00:12:31.000 --> 00:12:35.000]  正正是法理賽人被耶穌救病的原因
[00:12:35.000 --> 00:12:36.000]  猶太人我們都知道
[00:12:36.000 --> 00:12:38.000]  有他們的律法就是摩西的律法
[00:12:38.000 --> 00:12:41.000]  在今天的經文都有提到這些律法
[00:12:41.000 --> 00:12:43.000]  在十三節保羅說到
[00:12:43.000 --> 00:12:45.000]  沒有律法之前
[00:12:45.000 --> 00:12:46.000]  罪已經是世界
[00:12:46.000 --> 00:12:48.000]  但是沒有律法
[00:12:48.000 --> 00:12:50.000]  罪亦都不算是罪
[00:12:50.000 --> 00:12:52.000]  什麼叫罪不算是罪呢
[00:12:52.000 --> 00:12:55.000]  聽起來不是很明白
[00:12:55.000 --> 00:12:56.000]  魚沒有魚味
[00:12:56.000 --> 00:12:57.000]  雞沒有雞味
[00:12:57.000 --> 00:12:59.000]  究竟保羅說的是什麼呢
[00:12:59.000 --> 00:13:00.000]  二十節又說
[00:13:00.000 --> 00:13:01.000]  加添律法
[00:13:01.000 --> 00:13:04.000]  就是使得過犯增加
[00:13:04.000 --> 00:13:06.000]  聽完這兩節你可能心想
[00:13:06.000 --> 00:13:08.000]  究竟保羅說的是什麼
[00:13:08.000 --> 00:13:10.000]  很難明白
[00:13:10.000 --> 00:13:11.000]  其實簡單來說
[00:13:11.000 --> 00:13:13.000]  十三節這裡說到沒有律法
[00:13:13.000 --> 00:13:15.000]  罪不算是罪
[00:13:15.000 --> 00:13:18.000]  這句話原文的意思是
[00:13:18.000 --> 00:13:19.000]  沒有律法
[00:13:19.000 --> 00:13:22.000]  罪不能夠被計算
[00:13:22.000 --> 00:13:24.000]  不能夠被記帳
[00:13:24.000 --> 00:13:27.000]  感覺就好像摩西的律法
[00:13:27.000 --> 00:13:29.000]  好像一本記帳的寶
[00:13:29.000 --> 00:13:31.000]  每個人如果違反這些律法
[00:13:31.000 --> 00:13:34.000]  可以在這本書上記帳 記帳
[00:13:34.000 --> 00:13:36.000]  所以為什麼十三節另外也說
[00:13:36.000 --> 00:13:38.000]  沒有律法之前
[00:13:38.000 --> 00:13:40.000]  同樣罪已經是世界上
[00:13:40.000 --> 00:13:42.000]  因為沒有律法的時候
[00:13:42.000 --> 00:13:44.000]  只是代表沒有這本記帳寶
[00:13:44.000 --> 00:13:46.000]  但是罪仍然在這個世界上
[00:13:46.000 --> 00:13:49.000]  死仍然在世人之中掌權
[00:13:49.000 --> 00:13:51.000]  所以二十節同樣的想法就是
[00:13:51.000 --> 00:13:52.000]  你加多些律法
[00:13:52.000 --> 00:13:53.000]  加多些罪過
[00:13:53.000 --> 00:13:54.000]  意思就是
[00:13:54.000 --> 00:13:56.000]  你現在多了這本記帳寶
[00:13:56.000 --> 00:13:58.000]  那麼多些仔細的律法
[00:13:58.000 --> 00:14:00.000]  更加多可以違反的機會
[00:14:00.000 --> 00:14:03.000]  過番自然增多
[00:14:03.000 --> 00:14:05.000]  在這裡我們退後一步
[00:14:05.000 --> 00:14:07.000]  我們要問
[00:14:07.000 --> 00:14:09.000]  保羅為什麼要講律法
[00:14:09.000 --> 00:14:11.000]  為什麼保羅突然講律法
[00:14:11.000 --> 00:14:13.000]  他不是興起的
[00:14:13.000 --> 00:14:15.000]  保羅講律法
[00:14:15.000 --> 00:14:17.000]  在這裡是要講明一件事
[00:14:17.000 --> 00:14:21.000]  就是律法本身就算再好
[00:14:21.000 --> 00:14:24.000]  它不能夠帶給我們永恆的生命
[00:14:24.000 --> 00:14:28.000]  雙法更加成為記錄我們罪過的記帳簿
[00:14:28.000 --> 00:14:31.000]  當人在死亡權勢之下
[00:14:31.000 --> 00:14:34.000]  對應的答案不是律法
[00:14:34.000 --> 00:14:37.000]  是耶穌基督
[00:14:37.000 --> 00:14:38.000]  當然在我們的信仰之中
[00:14:38.000 --> 00:14:41.000]  摩西律法不是我們的律法
[00:14:41.000 --> 00:14:42.000]  不過我們在信仰之中
[00:14:42.000 --> 00:14:44.000]  我想我們聽過很多
[00:14:44.000 --> 00:14:46.000]  基督徒應該什麼什麼
[00:14:46.000 --> 00:14:48.000]  基督徒不應該什麼什麼
[00:14:48.000 --> 00:14:53.000]  這些其實都很容易變成我們的律法
[00:14:53.000 --> 00:14:54.000]  當然我們明白
[00:14:54.000 --> 00:14:55.000]  基督徒應該什麼什麼
[00:14:55.000 --> 00:14:56.000]  不應該什麼什麼
[00:14:56.000 --> 00:15:00.000]  他背後有一些好的意圖
[00:15:00.000 --> 00:15:01.000]  是想讓我們知道
[00:15:01.000 --> 00:15:02.000]  我們遵守這些東西
[00:15:02.000 --> 00:15:06.000]  長遠是會對我們的心有好處
[00:15:06.000 --> 00:15:08.000]  不過問題始終是
[00:15:08.000 --> 00:15:09.000]  如果我們將靈命的健康
[00:15:09.000 --> 00:15:13.000]  簡單等同這些外在的規範
[00:15:13.000 --> 00:15:17.000]  我們始終是沒有脫離那種律法的思維
[00:15:17.000 --> 00:15:19.000]  更加大的問題是
[00:15:19.000 --> 00:15:24.000]  我們會錯誤判斷我們靈命健康的程度
[00:15:24.000 --> 00:15:27.000]  我們永恆生命的表徵
[00:15:27.000 --> 00:15:29.000]  從來不在這裡
[00:15:29.000 --> 00:15:31.000]  講到這裡你可能會問
[00:15:31.000 --> 00:15:33.000]  那到底真正的表徵
[00:15:33.000 --> 00:15:36.000]  真正反映我們靈命健康的徵兆
[00:15:36.000 --> 00:15:38.000]  它的跡象到底是什麼呢
[00:15:38.000 --> 00:15:40.000]  其實如果你細心
[00:15:40.000 --> 00:15:43.000]  你會發現經文原來一早給了答案我們
[00:15:43.000 --> 00:15:45.000]  今天經文最後一節
[00:15:45.000 --> 00:15:47.000]  二十一節這樣講到
[00:15:47.000 --> 00:15:51.000]  正如醉直住死掌權
[00:15:51.000 --> 00:15:55.000]  照樣因典直住義掌權
[00:15:55.000 --> 00:15:59.000]  讓人因著主耶穌基督得到永生
[00:15:59.000 --> 00:16:01.000]  經文告訴我們
[00:16:01.000 --> 00:16:05.000]  我們的永生是在於我們歸屬主耶穌基督
[00:16:05.000 --> 00:16:07.000]  我們的永生在於我們心裡
[00:16:07.000 --> 00:16:11.000]  我們的因典取代了我們醉去掌權
[00:16:11.000 --> 00:16:14.000]  什麼叫做因典取代了醉去掌權
[00:16:14.000 --> 00:16:17.000]  我想一個最基本的意思就是
[00:16:17.000 --> 00:16:19.000]  醉不能再像以往那樣
