
[00:00:00.000 --> 00:00:03.520]  那時候回教會開小組 有一個情況
[00:02:11.040 --> 00:02:13.040]  神往往就臨在
[00:02:13.040 --> 00:02:16.000]  天和地突然間比較近
[00:02:16.000 --> 00:02:17.400]  神會幫你
[00:02:17.400 --> 00:02:19.320]  可能解決你的問題
[00:02:19.320 --> 00:02:21.080]  可能安慰你
[00:02:21.080 --> 00:02:23.480]  或者給你一個新的方向
[00:02:23.480 --> 00:02:25.920]  一個新的開始
[00:02:25.920 --> 00:02:29.120]  其實這些經歷很寶貴
[00:02:29.120 --> 00:02:31.600]  我們有沒有將這些經歷寫下來
[00:02:31.600 --> 00:02:33.920]  做一個祭壇獻給神呢?
[00:02:33.920 --> 00:02:36.760]  這些是我們的祭壇時刻
[00:02:36.760 --> 00:02:37.680]  可能你問我
[00:02:37.680 --> 00:02:38.920]  「那什麼是祭壇?」
[00:02:38.920 --> 00:02:42.680]  就看看這個屏幕的雲燈片
[00:02:42.680 --> 00:02:46.000]  祭壇是人朝拜神的地方
[00:02:46.000 --> 00:02:48.760]  是神和人相遇的地方
[00:02:48.760 --> 00:02:51.400]  是神和人說話的地方
[00:02:51.400 --> 00:02:54.320]  是人生命被改變的地方
[00:02:54.320 --> 00:02:56.640]  是人成長的地方
[00:02:56.640 --> 00:02:59.920]  是人重整他人生方向的地方
[00:02:59.920 --> 00:03:02.080]  是謙卑的地方
[00:03:02.080 --> 00:03:04.040]  是認罪的地方
[00:03:04.040 --> 00:03:05.240]  很寶貴
[00:03:05.240 --> 00:03:07.320]  平時我們可能很忙
[00:03:07.320 --> 00:03:09.360]  在日常的生活當中
[00:03:09.360 --> 00:03:11.880]  都沒有空想那麼多
[00:03:11.880 --> 00:03:13.840]  但是遇到一些時刻
[00:03:13.840 --> 00:03:15.680]  我稱之為祭壇時刻
[00:03:15.680 --> 00:03:18.400]  就是神與人相遇
[00:03:18.400 --> 00:03:20.400]  是我們與神面對面
[00:03:20.400 --> 00:03:23.120]  當中神會與我們說話
[00:03:23.120 --> 00:03:26.040]  是我們再一次向神
[00:03:26.040 --> 00:03:29.520]  重新衛生納育的機會
[00:03:29.520 --> 00:03:30.960]  我剛才說了
[00:03:30.960 --> 00:03:32.440]  我會說阿伯拉罕
[00:03:32.440 --> 00:03:33.640]  大家都知道
[00:03:33.640 --> 00:03:35.720]  他最初的名字不是阿伯拉罕
[00:03:35.720 --> 00:03:37.320]  叫做阿伯蘭罕
[00:03:37.320 --> 00:03:39.360]  後來才改名叫阿伯拉罕
[00:03:39.360 --> 00:03:41.120]  但是簡單起見
[00:03:41.120 --> 00:03:42.600]  不是我不懂聖經
[00:03:42.600 --> 00:03:44.640]  我下輩子全部都會說阿伯拉罕
[00:03:44.640 --> 00:03:45.800]  就不說阿伯蘭了
[00:03:45.800 --> 00:03:47.600]  都是在說他
[00:03:47.600 --> 00:03:49.600]  還有八腳祭壇的經文
[00:03:49.600 --> 00:03:52.320]  我是選了一些重點出來
[00:03:52.320 --> 00:03:54.160]  整段聖經太長
[00:03:54.160 --> 00:03:55.960]  不可能跟大家分享
[00:03:55.960 --> 00:03:59.000]  但是希望今天跟大家分享的重點
[00:03:59.000 --> 00:04:01.680]  就是在每一個祭壇當中
[00:04:01.680 --> 00:04:04.480]  神如何臨到阿伯拉罕
[00:04:04.480 --> 00:04:07.000]  然後神為了什麼事
[00:04:07.000 --> 00:04:10.200]  與他說話
[00:04:10.200 --> 00:04:11.840]  與他再一次納育
[00:04:11.840 --> 00:04:13.280]  用一個角度看回
[00:04:13.280 --> 00:04:15.440]  阿伯拉罕生平的經歷
[00:04:15.440 --> 00:04:16.920]  又看看這些經歷
[00:04:16.920 --> 00:04:19.560]  可不可以幫助到我們今天的生活
[00:04:19.560 --> 00:04:20.440]  第一個祭壇
[00:04:20.440 --> 00:04:23.280]  在《創世紀》十二章第七節
[00:04:23.280 --> 00:04:24.680]  一起讀經文
[00:04:47.920 --> 00:04:51.360]  當時阿伯拉罕不是在吾爾
[00:04:51.360 --> 00:04:53.040]  他已經離開了吾爾
[00:04:53.040 --> 00:04:54.440]  去了哈蘭
[00:04:54.440 --> 00:04:56.120]  吾爾是他成長的地方
[00:04:56.120 --> 00:04:57.400]  在迦勒底
[00:04:57.400 --> 00:04:59.360]  而哈蘭就在亞述
[00:04:59.360 --> 00:05:00.960]  都是愛邦的地方
[00:05:00.960 --> 00:05:03.040]  都是敬拜佛像的地方
[00:05:03.040 --> 00:05:04.800]  但經文說在第一節
[00:05:04.800 --> 00:05:07.080]  耶和華就對阿伯蘭說
[00:05:07.080 --> 00:05:09.600]  要離開本地本族等等
[00:05:09.600 --> 00:05:11.200]  當時阿伯拉罕
[00:05:11.200 --> 00:05:13.640]  就說要離開本地本族
[00:05:13.640 --> 00:05:18.120]  耶和華蘭說要離開本地本族等等
[00:05:18.120 --> 00:05:21.520]  對一個愛邦的宗教
[00:05:21.520 --> 00:05:22.920]  是分童的人
[00:05:22.920 --> 00:05:25.640]  突然間聽到一個神的聲音
[00:05:25.640 --> 00:05:28.520]  可能心中也有些疑惑
[00:05:28.520 --> 00:05:29.920]  有些懷疑
[00:05:29.920 --> 00:05:31.600]  這個神是誰來的呢
[00:05:31.600 --> 00:05:33.120]  我不太熟悉
[00:05:33.120 --> 00:05:34.680]  但他憑信心
[00:05:34.680 --> 00:05:36.440]  就按著聲音跟他說
[00:05:36.440 --> 00:05:38.160]  就離開本地本族
[00:05:38.160 --> 00:05:40.200]  去到迦勒底
[00:05:40.200 --> 00:05:41.280]  在第六節
[00:05:41.280 --> 00:05:45.240]  這個事件的地方是摩利像樹那裡
[00:05:45.240 --> 00:05:47.000]  當時有迦勒人
[00:05:47.000 --> 00:05:48.240]  第七節
[00:05:48.240 --> 00:05:50.000]  神再給他顯現
[00:05:50.000 --> 00:05:52.280]  他說是這裡了
[00:05:52.280 --> 00:05:54.720]  我將這一地賜給你的後裔
[00:05:54.720 --> 00:05:56.240]  阿伯蘭就在那裡
[00:05:56.240 --> 00:05:58.160]  為向他顯現的耶和華
[00:05:58.160 --> 00:06:00.560]  捉了一座壇
[00:06:00.560 --> 00:06:04.040]  這座壇是阿伯拉罕的一個肯定
[00:06:04.040 --> 00:06:07.240]  我最初離開哈蘭的時候
[00:06:07.240 --> 00:06:08.760]  聽到一個聲音
[00:06:08.760 --> 00:06:09.760]  是神?
[00:06:09.760 --> 00:06:10.960]  不是神?
[00:06:10.960 --> 00:06:13.000]  大概也有些疑惑
[00:06:13.000 --> 00:06:15.280]  但他憑信心就去
[00:06:15.280 --> 00:06:16.280]  到第六節
[00:06:16.280 --> 00:06:17.560]  第七節
[00:06:17.560 --> 00:06:19.760]  他聽到神再說話
[00:06:19.760 --> 00:06:21.920]  說是這裡了
[00:06:21.920 --> 00:06:23.480]  連續的顯現
[00:06:23.480 --> 00:06:24.960]  是跟阿伯拉罕說
[00:06:24.960 --> 00:06:26.200]  你沒有聽錯
[00:06:26.200 --> 00:06:27.200]  是我
[00:06:27.200 --> 00:06:32.120]  因此他為神捉了一座壇
[00:06:32.120 --> 00:06:33.320]  這個祭壇是說
[00:06:33.320 --> 00:06:36.320]  神說臨到頂師妹
[00:06:36.320 --> 00:06:37.320]  臨到阿伯拉罕
[00:06:37.320 --> 00:06:39.000]  臨到我們每一個
[00:06:39.000 --> 00:06:41.160]  我們有沒有聽到神的聲音
[00:06:41.160 --> 00:06:43.080]  叫我們做什麼東西
[00:06:43.080 --> 00:06:44.240]  一些侍奉
[00:06:44.240 --> 00:06:45.840]  一些方向指引
[00:06:45.840 --> 00:06:48.120]  轉不轉工等等等等
[00:06:48.120 --> 00:06:51.080]  這些是我們的祭壇時刻
[00:06:51.080 --> 00:06:53.400]  是為神立一座壇
[00:06:53.400 --> 00:06:55.120]  紀念祂的工作
[00:06:55.120 --> 00:06:58.400]  第二個祭壇是創世紀十二章第八節
[00:06:58.400 --> 00:06:59.920]  一起讀
[00:06:59.920 --> 00:07:09.600]  (廣東話)
[00:07:09.600 --> 00:07:15.240]  (廣東話)
[00:07:15.240 --> 00:07:17.560]  剛才是十二章七節
[00:07:17.560 --> 00:07:19.440]  這裡是十二章八節
[00:07:19.440 --> 00:07:21.320]  何啟樹沒有偷工減料
[00:07:21.320 --> 00:07:23.840]  是跟著連續的經文
[00:07:23.840 --> 00:07:25.000]  奇怪的是
[00:07:25.000 --> 00:07:26.280]  沒有什麼資料
[00:07:26.280 --> 00:07:27.600]  沒有什麼啟示
[00:07:27.600 --> 00:07:30.520]  突然間去了一個地方
[00:07:30.520 --> 00:07:31.920]  又捉了一座壇
[00:07:31.920 --> 00:07:33.040]  但裡面有一句是
[00:07:33.040 --> 00:07:35.280]  求告耶和華的名
[00:07:35.280 --> 00:07:37.400]  什麼是求告耶和華的名
[00:07:37.400 --> 00:07:41.080]  就是按著神的屬性去求祂幫助我
[00:07:41.080 --> 00:07:42.320]  祂是耶和華依勒
[00:07:42.320 --> 00:07:43.360]  耶和華拉法
[00:07:43.360 --> 00:07:45.680]  祂是醫治者保護者
[00:07:45.680 --> 00:07:48.800]  大概當時祂在曠野當中
[00:07:48.800 --> 00:07:51.600]  去到事件的地方
[00:07:51.600 --> 00:07:54.560]  神就在這裡
[00:07:54.560 --> 00:07:57.200]  茫茫曠野不是茫茫大海
[00:07:57.200 --> 00:07:59.200]  四處可能沒有什麼人煙
[00:07:59.200 --> 00:08:03.960]  祂自己在這裡開始了生日生活
[00:08:03.960 --> 00:08:07.440]  祂難免向天上的神去呼求
[00:08:07.440 --> 00:08:08.480]  你幫我
[00:08:08.480 --> 00:08:10.360]  為什麼在這個地方當中
[00:08:10.360 --> 00:08:13.160]  開始了祂家族的生計
[00:08:13.160 --> 00:08:14.960]  大概祂有很多經歷
[00:08:14.960 --> 00:08:16.720]  神今天有幫祂
[00:08:16.720 --> 00:08:18.200]  明天有幫祂
[00:08:18.200 --> 00:08:21.600]  慢慢地祂對神的信心加強了
[00:08:21.600 --> 00:08:23.360]  因此到了這個地步
[00:08:23.360 --> 00:08:25.000]  祂捉了一座壇
[00:08:25.000 --> 00:08:27.360]  去求告耶和華的名
[00:08:27.360 --> 00:08:30.360]  祂今天可能經歷了很多恩典
[00:08:30.360 --> 00:08:32.280]  一次一次神幫我們
[00:08:32.280 --> 00:08:34.280]  我們有沒有紀念主恩典呢?
[00:08:34.280 --> 00:08:37.760]  有沒有恩典為祂捉了一座壇呢?
[00:08:37.760 --> 00:08:40.800]  第二個祭壇就是感謝神的恩典
[00:08:40.800 --> 00:08:42.000]  求告神的名
[00:08:42.000 --> 00:08:44.080]  祂回答我們的禱告
[00:08:44.080 --> 00:08:45.080]  第三個祭壇
[00:08:45.080 --> 00:08:47.640]  在十三章一至四節
[00:08:47.640 --> 00:08:49.000]  我們一起讀聖經
[00:08:55.000 --> 00:08:57.000]  他從大吉尚南的女
[00:08:57.000 --> 00:08:59.000]  他從大吉尚南的女
[00:08:59.000 --> 00:09:01.000]  他從大吉尚南的女
[00:09:01.000 --> 00:09:03.000]  他從大吉尚南的女
[00:09:03.000 --> 00:09:05.000]  他從大吉尚南的女
[00:09:05.000 --> 00:09:07.000]  他從大吉尚南的女
[00:09:07.000 --> 00:09:09.000]  他從大吉尚南的女
[00:09:09.000 --> 00:09:11.000]  他從大吉尚南的女
[00:09:11.000 --> 00:09:13.000]  他從大吉尚南的女
[00:09:13.000 --> 00:09:15.000]  他從大吉尚南的女
[00:09:15.000 --> 00:09:17.000]  祂從大吉尚南的女
[00:09:17.000 --> 00:09:19.000]  祂從大吉尚南的女
[00:09:19.000 --> 00:09:21.000]  祂從大吉尚南的女
[00:09:21.000 --> 00:09:23.000]  祂從大吉尚南的女
[00:09:23.000 --> 00:09:25.000]  祂從大吉尚南的女
[00:09:25.000 --> 00:09:27.000]  祂從大吉尚南的女
[00:09:27.000 --> 00:09:29.000]  祂從大吉尚南的女
[00:09:29.000 --> 00:09:31.000]  祂從大吉尚南的女
[00:09:31.000 --> 00:09:33.000]  祂從大吉尚南的女
[00:09:33.000 --> 00:09:35.000]  祂從大吉尚南的女
[00:09:35.000 --> 00:09:37.000]  祂從大吉尚南的女
[00:09:37.000 --> 00:09:39.000]  祂從大吉尚南的女
[00:09:39.000 --> 00:09:41.000]  祂從大吉尚南的女
[00:09:41.000 --> 00:09:43.000]  祂從大吉尚南的女
[00:09:43.000 --> 00:09:45.000]  祂從大吉尚南的女
[00:09:45.000 --> 00:09:47.000]  祂從大吉尚南的女
[00:09:47.000 --> 00:09:49.000]  祂從大吉尚南的女
[00:09:49.000 --> 00:09:51.000]  祂從大吉尚南的女
[00:09:51.000 --> 00:09:53.000]  祂從大吉尚南的女
[00:09:53.000 --> 00:09:55.000]  祂從大吉尚南的女
[00:09:55.000 --> 00:09:57.000]  祂從大吉尚南的女
[00:09:57.000 --> 00:09:59.000]  祂從大吉尚南的女
[00:09:59.000 --> 00:10:01.000]  祂從大吉尚南的女
[00:10:01.000 --> 00:10:03.000]  祂從大吉尚南的女
[00:10:03.000 --> 00:10:05.000]  祂從大吉尚南的女
[00:10:05.000 --> 00:10:07.000]  祂從大吉尚南的女
[00:10:07.000 --> 00:10:09.000]  祂從大吉尚南的女
[00:10:09.000 --> 00:10:11.000]  祂從大吉尚南的女
[00:10:11.000 --> 00:10:13.000]  祂從大吉尚南的女
[00:10:13.000 --> 00:10:15.000]  祂從大吉尚南的女
[00:10:15.000 --> 00:10:17.000]  祂從大吉尚南的女
[00:10:17.000 --> 00:10:19.000]  祂從大吉尚南的女
[00:10:19.000 --> 00:10:21.000]  祂從大吉尚南的女
[00:10:21.000 --> 00:10:23.000]  祂從大吉尚南的女
[00:10:23.000 --> 00:10:25.000]  祂從大吉尚南的女
[00:10:25.000 --> 00:10:27.000]  祂從大吉尚南的女
[00:10:27.000 --> 00:10:29.000]  祂從大吉尚南的女
[00:10:29.000 --> 00:10:31.000]  祂從大吉尚南的女
[00:10:31.000 --> 00:10:33.000]  祂從大吉尚南的女
[00:10:33.000 --> 00:10:35.000]  祂從大吉尚南的女
[00:10:35.000 --> 00:10:37.000]  祂從大吉尚南的女
[00:10:37.000 --> 00:10:39.000]  祂從大吉尚南的女
[00:10:39.000 --> 00:10:41.000]  祂從大吉尚南的女
[00:10:41.000 --> 00:10:43.000]  祂從大吉尚南的女
[00:10:43.000 --> 00:10:45.000]  祂從大吉尚南的女
[00:10:45.000 --> 00:10:47.000]  祂從大吉尚南的女
[00:10:47.000 --> 00:10:49.000]  祂從大吉尚南的女
[00:10:49.000 --> 00:10:51.000]  祂從大吉尚南的女
[00:10:51.000 --> 00:10:53.000]  祂從大吉尚南的女
[00:10:53.000 --> 00:10:55.000]  祂從大吉尚南的女
[00:10:55.000 --> 00:10:57.000]  祂從大吉尚南的女
[00:10:57.000 --> 00:10:59.000]  祂從大吉尚南的女
[00:10:59.000 --> 00:11:01.000]  祂從大吉尚南的女
[00:11:01.000 --> 00:11:03.000]  祂從大吉尚南的女
[00:11:03.000 --> 00:11:05.000]  祂從大吉尚南的女
[00:11:05.000 --> 00:11:07.000]  祂從大吉尚南的女
[00:11:07.000 --> 00:11:09.000]  祂從大吉尚南的女
[00:11:09.000 --> 00:11:11.000]  祂從大吉尚南的女
[00:11:11.000 --> 00:11:13.000]  祂從大吉尚南的女
[00:11:13.000 --> 00:11:15.000]  祂從大吉尚南的女
[00:11:15.000 --> 00:11:17.000]  祂從大吉尚南的女
[00:11:17.000 --> 00:11:19.000]  祂從大吉尚南的女
[00:11:19.000 --> 00:11:21.000]  祂從大吉尚南的女
[00:11:21.000 --> 00:11:23.000]  祂從大吉尚南的女
[00:11:23.000 --> 00:11:25.000]  祂從大吉尚南的女
[00:11:25.000 --> 00:11:27.000]  祂從大吉尚南的女
[00:11:27.000 --> 00:11:29.000]  祂從大吉尚南的女
[00:11:29.000 --> 00:11:31.000]  祂從大吉尚南的女
[00:11:31.000 --> 00:11:33.000]  祂從大吉尚南的女
[00:11:33.000 --> 00:11:35.000]  祂從大吉尚南的女
[00:11:35.000 --> 00:11:37.000]  祂從大吉尚南的女
[00:11:37.000 --> 00:11:39.000]  祂從大吉尚南的女
[00:11:39.000 --> 00:11:41.000]  祂從大吉尚南的女
[00:11:41.000 --> 00:11:43.000]  祂從大吉尚南的女
[00:11:43.000 --> 00:11:45.000]  祂從大吉尚南的女
[00:11:45.000 --> 00:11:47.000]  祂從大吉尚南的女
[00:11:47.000 --> 00:11:49.000]  祂從大吉尚南的女
[00:11:49.000 --> 00:11:51.000]  祂從大吉尚南的女
[00:11:51.000 --> 00:11:53.000]  祂從大吉尚南的女
[00:11:53.000 --> 00:11:55.000]  祂從大吉尚南的女
[00:11:55.000 --> 00:11:57.000]  祂從大吉尚南的女
[00:11:57.000 --> 00:11:59.000]  祂從大吉尚南的女
[00:11:59.000 --> 00:12:01.000]  祂從大吉尚南的女
[00:12:01.000 --> 00:12:03.000]  祂從大吉尚南的女
[00:12:03.000 --> 00:12:05.000]  祂從大吉尚南的女
[00:12:05.000 --> 00:12:07.000]  祂從大吉尚南的女
[00:12:07.000 --> 00:12:09.000]  祂從大吉尚南的女
[00:12:09.000 --> 00:12:11.000]  祂從大吉尚南的女
[00:12:11.000 --> 00:12:13.000]  祂從大吉尚南的女
[00:12:13.000 --> 00:12:15.000]  祂從大吉尚南的女
[00:12:15.000 --> 00:12:17.000]  祂從大吉尚南的女
[00:12:17.000 --> 00:12:19.000]  祂從大吉尚南的女
[00:12:19.000 --> 00:12:21.000]  祂從大吉尚南的女
[00:12:21.000 --> 00:12:23.000]  祂從大吉尚南的女
[00:12:23.000 --> 00:12:25.000]  祂從大吉尚南的女
[00:12:25.000 --> 00:12:27.000]  祂從大吉尚南的女
[00:12:27.000 --> 00:12:29.000]  祂從大吉尚南的女
[00:12:29.000 --> 00:12:31.000]  祂從大吉尚南的女
[00:12:31.000 --> 00:12:33.000]  祂從大吉尚南的女
[00:12:33.000 --> 00:12:35.000]  祂從大吉尚南的女
[00:12:35.000 --> 00:12:37.000]  祂從大吉尚南的女
[00:12:37.000 --> 00:12:41.000]  阿伯拉罕就留在迦南地
[00:12:41.000 --> 00:12:44.000]  而羅德就住在平原的城邑當中
[00:12:44.000 --> 00:12:46.000]  在這個時候
[00:12:46.000 --> 00:12:47.000]  聖經說
[00:12:47.000 --> 00:12:49.000]  神再次臨到阿伯拉罕
[00:12:49.000 --> 00:12:51.000]  為什麼?
[00:12:51.000 --> 00:12:53.000]  為什麼神在這個時候臨到他?
[00:12:53.000 --> 00:12:55.000]  你在阿伯拉罕的時候
[00:12:55.000 --> 00:12:57.000]  你有什麼心情呢?
[00:12:57.000 --> 00:12:58.000]  壞了吧?
[00:12:58.000 --> 00:12:59.000]  他在埃及
[00:12:59.000 --> 00:13:01.000]  回來
[00:13:01.000 --> 00:13:03.000]  從頭見面
[00:13:03.000 --> 00:13:05.000]  焦頭爛額
[00:13:05.000 --> 00:13:06.000]  很羞愧
[00:13:06.000 --> 00:13:08.000]  接著沒多久
[00:13:08.000 --> 00:13:10.000]  跟兒子分開了
[00:13:10.000 --> 00:13:12.000]  我想大概他們兩個出來的時候
[00:13:12.000 --> 00:13:14.000]  大家同生共死
[00:13:14.000 --> 00:13:16.000]  一起走一條路
[00:13:16.000 --> 00:13:17.000]  是好的拍檔
[00:13:17.000 --> 00:13:19.000]  但是在這個時間
[00:13:19.000 --> 00:13:21.000]  因為個人的爭執
[00:13:21.000 --> 00:13:23.000]  糧草不夠
[00:13:23.000 --> 00:13:24.000]  分開了
[00:13:24.000 --> 00:13:26.000]  可能他不多不少
[00:13:26.000 --> 00:13:28.000]  帶著一些忐忑
[00:13:28.000 --> 00:13:30.000]  一些失望
[00:13:30.000 --> 00:13:32.000]  覺得自己好像
[00:13:32.000 --> 00:13:35.000]  做不到神的標準
[00:13:35.000 --> 00:13:37.000]  神想他不是這樣
[00:13:37.000 --> 00:13:39.000]  但他做不到
[00:13:39.000 --> 00:13:41.000]  他在這個時間
[00:13:41.000 --> 00:13:43.000]  可能他自己覺得羞愧
[00:13:43.000 --> 00:13:45.000]  覺得可能我今天
[00:13:45.000 --> 00:13:48.000]  已經不配給神使用
[00:13:48.000 --> 00:13:49.000]  是的
[00:13:49.000 --> 00:13:51.000]  最初是神跟我說
[00:13:51.000 --> 00:13:53.000]  這樣這樣這樣
[00:13:53.000 --> 00:13:54.000]  我這麼壞
[00:13:54.000 --> 00:13:55.000]  又犯罪
[00:13:55.000 --> 00:13:56.000]  又這樣那樣
[00:13:56.000 --> 00:13:58.000]  現在應該不行了
[00:13:58.000 --> 00:14:00.000]  神收回他的應許
[00:14:00.000 --> 00:14:06.000]  收回他自己最初的心意給我們
[00:14:06.000 --> 00:14:07.000]  在這個時候
[00:14:07.000 --> 00:14:09.000]  神再跟我們說
[00:14:09.000 --> 00:14:11.000]  凡你所看見的一切地
[00:14:11.000 --> 00:14:14.000]  我都要賜給你和你的後裔
[00:14:14.000 --> 00:14:16.000]  直到永遠
[00:14:16.000 --> 00:14:17.000]  不單單這樣
[00:14:17.000 --> 00:14:19.000]  還有一個新的啟示
[00:14:19.000 --> 00:14:21.000]  你的後裔會多到
[00:14:21.000 --> 00:14:24.000]  如地上的塵沙那樣多
[00:14:24.000 --> 00:14:26.000]  然後叫他起來
[00:14:26.000 --> 00:14:28.000]  縱橫走遍這地
[00:14:28.000 --> 00:14:31.000]  我必把這地賜給你
[00:14:31.000 --> 00:14:32.000]  當一個人
[00:14:32.000 --> 00:14:34.000]  可能心灰意冷
[00:14:34.000 --> 00:14:36.000]  覺得自己做不到神的工作
[00:14:36.000 --> 00:14:38.000]  在帳篷當中
[00:14:38.000 --> 00:14:39.000]  可能發呆到
[00:14:39.000 --> 00:14:40.000]  蹲在樹上
[00:14:40.000 --> 00:14:42.000]  神就起來
[00:14:42.000 --> 00:14:45.000]  離開你那些羞愧的感覺
[00:14:45.000 --> 00:14:47.000]  死而不復的感覺
[00:14:47.000 --> 00:14:48.000]  重新起來
[00:14:48.000 --> 00:14:50.000]  重新做人
[00:14:50.000 --> 00:14:52.000]  神沒有放棄你
[00:14:52.000 --> 00:14:54.000]  不單單這樣
[00:14:54.000 --> 00:14:55.000]  他走遍這地
[00:14:55.000 --> 00:14:57.000]  這個動作
[00:14:57.000 --> 00:14:59.000]  對阿伯拉罕很重要
[00:14:59.000 --> 00:15:00.000]  他的動作
[00:15:00.000 --> 00:15:01.000]  由坐下
[00:15:01.000 --> 00:15:02.000]  躺下
[00:15:02.000 --> 00:15:03.000]  躺平
[00:15:03.000 --> 00:15:04.000]  再一次起來
[00:15:04.000 --> 00:15:05.000]  是一個神的鼓勵
[00:15:05.000 --> 00:15:06.000]  神的提醒
[00:15:06.000 --> 00:15:08.000]  由於走遍整個地
[00:15:08.000 --> 00:15:09.000]  走遍整個地的時候
[00:15:09.000 --> 00:15:11.000]  大家清楚見到
[00:15:11.000 --> 00:15:12.000]  這個就呈現他
[00:15:12.000 --> 00:15:13.000]  這地
[00:15:13.000 --> 00:15:14.000]  這棵樹
[00:15:14.000 --> 00:15:16.000]  這個河水等等
[00:15:16.000 --> 00:15:18.000]  都是神賜給我的
[00:15:18.000 --> 00:15:20.000]  再一次鼓勵他
[00:15:20.000 --> 00:15:21.000]  我對你的揀選
[00:15:21.000 --> 00:15:23.000]  不會落空
[00:15:23.000 --> 00:15:25.000]  不會因為你
[00:15:25.000 --> 00:15:27.000]  那些都不好
[00:15:27.000 --> 00:15:28.000]  將我的揀選
[00:15:28.000 --> 00:15:29.000]  心意收回
[00:15:29.000 --> 00:15:30.000]  第四個祭壇
[00:15:30.000 --> 00:15:32.000]  第四個祭壇
[00:15:32.000 --> 00:15:34.000]  我們在十四章
[00:15:34.000 --> 00:15:36.000]  十八至二十四節見到
[00:15:36.000 --> 00:15:38.000]  我們先讀聖經
[00:15:55.000 --> 00:16:15.000]  我又偷工減料了
