
[00:00:00.000 --> 00:00:02.760]  給我們一個敬拜、讚美祢的心
[00:03:10.520 --> 00:03:13.160]  一切的計劃都不可靠
[00:03:13.160 --> 00:03:18.120]  唯有是靠著神的靈帶領裏面是最可靠的事
[00:03:18.120 --> 00:03:20.640]  這個說話是怎麼來的呢?
[00:03:20.640 --> 00:03:23.720]  在上次講到,我也曾經提過它的背景
[00:03:23.720 --> 00:03:26.560]  在公元前586年
[00:03:26.560 --> 00:03:30.960]  以色列人最後一個王國被巴比倫完全消滅
[00:03:30.960 --> 00:03:36.280]  大批的以色列人被俘虜到其他地方
[00:03:36.280 --> 00:03:37.920]  六十多年之後
[00:03:37.920 --> 00:03:40.000]  政權已經交替了
[00:03:40.000 --> 00:03:44.120]  巴比倫帝國已經被波斯王國完全取代
[00:03:44.120 --> 00:03:48.720]  這個時候正是神的時機、神的時刻
[00:03:48.720 --> 00:03:51.320]  神感動波斯王古列
[00:03:51.320 --> 00:03:57.280]  准許大約五萬多個以色列人返回耶路撒冷
[00:03:57.280 --> 00:04:01.280]  重新建立聖殿、重建聖殿
[00:04:01.280 --> 00:04:05.320]  重新恢復對神的敬拜
[00:04:05.320 --> 00:04:08.400]  但以色列人被俘虜這六十多年發生了什麼事呢?
[00:04:08.400 --> 00:04:10.200]  他們本來住的地方
[00:04:10.200 --> 00:04:12.560]  有一群非猶太人的人
[00:04:12.560 --> 00:04:14.000]  逆權侵佔了
[00:04:14.000 --> 00:04:17.040]  所以當時以色列人返回的時候
[00:04:17.040 --> 00:04:19.200]  這群人已經在那裡住了很久
[00:04:19.200 --> 00:04:21.200]  這群所謂的原居民
[00:04:21.200 --> 00:04:23.920]  就是逆權侵佔的人
[00:04:23.920 --> 00:04:26.560]  所以當猶太人返回耶路撒冷
[00:04:26.560 --> 00:04:28.840]  興建聖殿、立了根基的時候
[00:04:28.840 --> 00:04:31.640]  這群所謂的原居民
[00:04:31.640 --> 00:04:34.560]  撒瑪利亞人就群起反對
[00:04:34.560 --> 00:04:35.920]  搞破壞
[00:04:35.920 --> 00:04:37.560]  經常搗亂
[00:04:37.560 --> 00:04:41.760]  甚至跟新任的波斯王舉報
[00:04:41.760 --> 00:04:43.720]  誣告他們謀反
[00:04:43.720 --> 00:04:46.120]  於是整個工程就陷於癱瘓
[00:04:46.120 --> 00:04:48.760]  一停就停了十七年
[00:04:48.760 --> 00:04:53.800]  當時負責繼續重建聖殿的工程的有兩個人
[00:04:53.800 --> 00:04:56.520]  一個人就是當時的大祭司約書華
[00:04:56.520 --> 00:05:00.520]  另外一個就是當時那個地區的省長索羅巴伯
[00:05:00.520 --> 00:05:04.360]  這兩個人很想恢復重建聖殿的工程
[00:05:04.360 --> 00:05:06.040]  但是怎麼繼續呢?
[00:05:06.040 --> 00:05:09.520]  沒錢、沒人、沒材料
[00:05:09.520 --> 00:05:10.360]  什麼都沒有
[00:05:10.360 --> 00:05:14.400]  還要防備周圍的敵人隨時來攻擊
[00:05:14.400 --> 00:05:16.120]  在人的眼裡
[00:05:16.120 --> 00:05:18.880]  要繼續重建聖殿
[00:05:18.880 --> 00:05:20.240]  是不可能的事
[00:05:20.240 --> 00:05:22.480]  Mission Impossible
[00:05:22.480 --> 00:05:23.680]  今天
[00:05:23.680 --> 00:05:25.600]  同福堂要重建聖殿
[00:05:25.600 --> 00:05:29.520]  是不是一樣面對這麼艱難的事情?
[00:05:29.520 --> 00:05:32.960]  在索羅巴伯最徬徨無助的時候
[00:05:32.960 --> 00:05:34.760]  才知道撒加利亞人來找他
[00:05:34.760 --> 00:05:36.960]  他說我見到一幅圖畫
[00:05:36.960 --> 00:05:38.120]  這幅是什麼圖畫呢?
[00:05:38.120 --> 00:05:41.880]  這幅圖畫是記載在撒加利亞書第四章
[00:05:41.880 --> 00:05:43.680]  神要重建聖殿
[00:05:43.680 --> 00:05:45.360]  這是神的旨意
[00:05:45.360 --> 00:05:48.960]  神要重建聖殿是他所喜悅的聖殿
[00:05:48.960 --> 00:05:50.560]  聖殿等於今天的教會
[00:05:50.560 --> 00:05:54.000]  本國教會的神要重建就是神所喜悅的教會
[00:05:54.000 --> 00:05:57.000]  究竟神所喜悅的教會是怎樣的呢?
[00:05:57.000 --> 00:05:58.520]  撒加利亞書告訴我們
[00:05:58.520 --> 00:06:00.440]  新行道有兩個特徵
[00:06:00.440 --> 00:06:01.200]  第一個特徵
[00:06:01.200 --> 00:06:02.400]  神所喜悅的教會
[00:06:02.400 --> 00:06:03.320]  第一個特點
[00:06:03.320 --> 00:06:06.360]  神所喜悅的教會是要發光的
[00:06:06.360 --> 00:06:09.840]  讓我們一起看撒加利亞書第四章二至三節
[00:06:09.840 --> 00:06:10.720]  等一會我們一起讀
[00:06:10.720 --> 00:06:12.080]  一二三
[00:06:12.080 --> 00:06:15.600]  阿罕見了一個純金的燈台
[00:06:15.600 --> 00:06:17.880]  頂上有盞燈
[00:06:17.880 --> 00:06:20.400]  燈台上有七盞燈
[00:06:20.400 --> 00:06:22.840]  每盞有七個管子
[00:06:22.840 --> 00:06:25.400]  旁邊有兩棵橄欖樹
[00:06:25.400 --> 00:06:28.320]  一火在燈盞的右邊
[00:06:28.320 --> 00:06:31.200]  一火在燈盞的左邊
[00:06:31.200 --> 00:06:33.800]  純金的燈台
[00:06:33.800 --> 00:06:35.960]  金燈台代表什麼呢?
[00:06:35.960 --> 00:06:38.120]  啟示了一章二十節告訴他
[00:06:38.120 --> 00:06:41.040]  金燈台代表教會
[00:06:41.040 --> 00:06:42.520]  官哥說
[00:06:42.520 --> 00:06:44.640]  教會就是燈台
[00:06:44.640 --> 00:06:46.520]  燈台的作用是什麼呢?
[00:06:46.520 --> 00:06:47.960]  周圍七黑一片
[00:06:47.960 --> 00:06:50.000]  燈台是要照明的
[00:06:50.000 --> 00:06:51.520]  是要發光的
[00:06:51.520 --> 00:06:53.680]  是要讓四方八面
[00:06:53.680 --> 00:06:55.080]  本來是七黑一片
[00:06:55.080 --> 00:06:57.560]  是見到光明的
[00:06:57.560 --> 00:06:58.920]  光代表什麼呢?
[00:06:58.920 --> 00:07:00.320]  如果大家在一個地方
[00:07:00.320 --> 00:07:01.480]  一間房裡面
[00:07:01.480 --> 00:07:02.400]  七黑一片
[00:07:02.400 --> 00:07:03.800]  伸手不見五指
[00:07:03.800 --> 00:07:05.080]  你都摸不到出路的時候
[00:07:05.080 --> 00:07:07.880]  突然間發覺有些光在那裡
[00:07:07.880 --> 00:07:10.600]  代表希望、盼望
[00:07:10.600 --> 00:07:11.360]  每個人都說
[00:07:11.360 --> 00:07:13.640]  神所起的教會是要發光
[00:07:13.640 --> 00:07:14.760]  是要做見證
[00:07:14.760 --> 00:07:16.160]  是要帶給人盼望的
[00:07:16.160 --> 00:07:18.120]  在這個社會有很多人是沒有盼望的
[00:07:18.120 --> 00:07:20.680]  很多問題有很多困局裡面
[00:07:20.680 --> 00:07:22.360]  教會是要做見證
[00:07:22.360 --> 00:07:23.200]  是要發光
[00:07:23.200 --> 00:07:26.600]  是要帶給這個社會的人極大的盼望
[00:07:26.600 --> 00:07:28.280]  正如保羅吩咐
[00:07:28.280 --> 00:07:29.960]  菲律賓教會的人
[00:07:29.960 --> 00:07:32.600]  我們一起看菲律賓書二章十五節
[00:07:32.600 --> 00:07:33.560]  第一節我們一起讀
[00:07:33.560 --> 00:07:34.760]  一二三
[00:07:34.760 --> 00:07:36.680]  使你們無可指責
[00:07:36.680 --> 00:07:38.280]  誠實無偽
[00:07:38.280 --> 00:07:40.440]  在這彎曲薄漠的世代
[00:07:40.440 --> 00:07:42.920]  作神無瑕癡的兒女
[00:07:42.920 --> 00:07:45.400]  你們顯在這世代中
[00:07:45.400 --> 00:07:47.960]  普象明光照耀
[00:07:47.960 --> 00:07:51.000]  神所起的教會是好像金燈台一樣
[00:07:51.000 --> 00:07:52.240]  要發光
[00:07:52.240 --> 00:07:54.040]  要照亮一切黑暗
[00:07:54.040 --> 00:07:56.080]  當人沒有盼望的時候
[00:07:56.080 --> 00:07:57.240]  要帶給人盼望
[00:07:57.240 --> 00:07:58.840]  這是第一個特點
[00:07:58.840 --> 00:07:59.800]  第二個特點
[00:07:59.800 --> 00:08:03.000]  神所起的教會是要依靠聖靈
[00:08:03.000 --> 00:08:06.520]  我們讀回剛才那段聖經第一五段重點
[00:08:06.520 --> 00:08:09.360]  撒加利亞書四章二至三節
[00:08:09.360 --> 00:08:10.200]  第一節我們一起讀
[00:08:10.200 --> 00:08:11.600]  一二三
[00:08:11.600 --> 00:08:15.240]  我們看見了一個純金的燈台
[00:08:15.240 --> 00:08:16.920]  頂上有盞燈
[00:08:16.920 --> 00:08:19.240]  燈台上有七盞燈
[00:08:19.240 --> 00:08:21.480]  每盞有七個管子
[00:08:21.480 --> 00:08:24.000]  旁邊有兩棵橄欖樹
[00:08:24.000 --> 00:08:26.640]  一棵在燈盞的右邊
[00:08:26.640 --> 00:08:29.080]  一棵在燈盞的左邊
[00:08:29.080 --> 00:08:32.040]  大家看和合本的字
[00:08:32.040 --> 00:08:33.480]  就可能會發覺
[00:08:33.480 --> 00:08:35.200]  烏尼丹也不知在做什麼
[00:08:35.200 --> 00:08:37.040]  好像有七盞燈
[00:08:37.040 --> 00:08:38.400]  每盞有七個管子
[00:08:38.400 --> 00:08:41.680]  大家看圖就容易明白一點
[00:08:41.680 --> 00:08:44.480]  他說在金燈台上
[00:08:44.480 --> 00:08:46.960]  頂上有一個容器
[00:08:46.960 --> 00:08:49.840]  這個容器是用來載燃料的
[00:08:49.840 --> 00:08:51.240]  就是橄欖油
[00:08:51.240 --> 00:08:55.200]  而這個容器在裡面有七個管子
[00:08:55.200 --> 00:08:58.360]  而每一個管子是連接著一盞燈
[00:08:58.360 --> 00:09:00.000]  大家清楚一點了吧
[00:09:00.000 --> 00:09:06.280]  那盞燈左右兩邊各有一棵橄欖樹
[00:09:06.280 --> 00:09:10.400]  而有一條管子是連接著橄欖樹
[00:09:10.400 --> 00:09:12.640]  好了
[00:09:12.640 --> 00:09:14.560]  根據摩西律法
[00:09:14.560 --> 00:09:17.360]  在聖殿裡面的金燈台是長明的
[00:09:17.360 --> 00:09:18.640]  不可以熄滅的
[00:09:18.640 --> 00:09:21.160]  其實那些祭司值班
[00:09:21.160 --> 00:09:22.840]  其中有一個班次
[00:09:22.840 --> 00:09:25.080]  輪流在他的班次裡面
[00:09:25.080 --> 00:09:28.840]  將橄欖油倒入燈台
[00:09:28.840 --> 00:09:30.240]  等到有燃料
[00:09:30.240 --> 00:09:32.200]  燈台就繼續發光
[00:09:32.200 --> 00:09:33.120]  不會熄滅
[00:09:33.120 --> 00:09:35.560]  會繼續照明周圍
[00:09:35.560 --> 00:09:38.120]  油的來源就是橄欖樹
[00:09:38.120 --> 00:09:38.600]  為什麼呢?
[00:09:38.600 --> 00:09:41.520]  因為在橄欖樹裡面摘下來的橄欖
[00:09:41.520 --> 00:09:43.320]  是必須要壓榨
[00:09:43.320 --> 00:09:45.000]  有個模去壓它
[00:09:45.000 --> 00:09:46.520]  第一層用來食用的
[00:09:46.520 --> 00:09:48.560]  第二層用來護膚的
[00:09:48.560 --> 00:09:50.920]  第三層用來做燃料的
[00:09:50.920 --> 00:09:56.160]  所以橄欖樹就等於油的來源
[00:09:56.160 --> 00:09:59.120]  油在聖經裡面是代表聖靈
[00:09:59.120 --> 00:10:00.160]  聖靈的來源
[00:10:00.160 --> 00:10:01.760]  比起聖靈就是神
[00:10:01.760 --> 00:10:04.920]  聖靈的來源就是神自己
[00:10:04.920 --> 00:10:06.400]  所以這個燈台
[00:10:06.400 --> 00:10:08.160]  你留意看那個圖
[00:10:08.160 --> 00:10:13.120]  燈台有條管直接連接橄欖樹
[00:10:13.120 --> 00:10:13.920]  換句話說
[00:10:13.920 --> 00:10:17.920]  他不用再經過人工壓榨的過程
[00:10:17.920 --> 00:10:19.360]  製造油出來
[00:10:19.360 --> 00:10:22.880]  也不需要祭司值班將油倒下去
[00:10:22.880 --> 00:10:23.360]  換句話說
[00:10:23.360 --> 00:10:24.880]  他在跟我們說什麼呢?
[00:10:24.880 --> 00:10:26.720]  神所起義的教會
[00:10:26.720 --> 00:10:29.040]  是依靠聖靈工作
[00:10:29.040 --> 00:10:30.880]  是依靠聖靈的帶領
[00:10:30.880 --> 00:10:32.400]  並不是人的作為
[00:10:32.400 --> 00:10:35.280]  並不是我們有很厲害的人
[00:10:35.280 --> 00:10:36.760]  計劃得很周全
[00:10:36.760 --> 00:10:38.800]  很頂尖的人
[00:10:38.800 --> 00:10:39.680]  並不是這樣
[00:10:39.680 --> 00:10:41.240]  神所起義的教會
[00:10:41.240 --> 00:10:43.280]  是靠聖靈帶領我們
[00:10:43.280 --> 00:10:45.280]  我們信服神的帶領
[00:10:45.280 --> 00:10:47.200]  信服聖靈的帶領
[00:10:47.200 --> 00:10:49.320]  所以撒加利亞先知說
[00:10:49.320 --> 00:10:50.920]  在四章六節這樣說
[00:10:50.920 --> 00:10:52.960]  我們一起看撒加利亞書四章六節
[00:10:52.960 --> 00:10:53.520]  我們一起讀
[00:10:53.520 --> 00:10:54.720]  一二三
[00:10:54.720 --> 00:10:55.840]  他對我說
[00:10:55.840 --> 00:10:59.200]  這是耶和華指示所羅巴伯的
[00:10:59.200 --> 00:11:01.040]  萬君子耶和華說
[00:11:01.040 --> 00:11:02.720]  不是依靠勢力
[00:11:02.720 --> 00:11:04.600]  不是依靠才能
[00:11:04.600 --> 00:11:06.520]  乃是依靠我的靈
[00:11:06.520 --> 00:11:08.400]  方能成事
[00:11:08.400 --> 00:11:09.960]  勢力
[00:11:09.960 --> 00:11:11.760]  就等於軍事的能力
[00:11:11.760 --> 00:11:12.840]  在古代打仗
[00:11:12.840 --> 00:11:13.680]  不像現在這樣
[00:11:13.680 --> 00:11:14.720]  有無人機
[00:11:14.720 --> 00:11:15.640]  有機械人
[00:11:15.640 --> 00:11:16.880]  有導彈
[00:11:16.880 --> 00:11:18.400]  按個按鈕就搞定
[00:11:18.400 --> 00:11:19.160]  不是
[00:11:19.160 --> 00:11:20.200]  古代打仗
[00:11:20.200 --> 00:11:22.080]  人多的多數會打贏
[00:11:22.080 --> 00:11:22.720]  換句話說
[00:11:22.720 --> 00:11:24.840]  勢力代表人多勢眾
[00:11:24.840 --> 00:11:26.240]  夠搭友
[00:11:26.240 --> 00:11:27.160]  才能是什麼
[00:11:27.160 --> 00:11:28.840]  才能大家容易明白一點
[00:11:28.840 --> 00:11:29.640]  就是IQ高
[00:11:29.640 --> 00:11:30.520]  轉數快
[00:11:30.520 --> 00:11:31.840]  我呢
[00:11:31.840 --> 00:11:32.840]  有錢
[00:11:32.840 --> 00:11:34.160]  有關係
[00:11:34.160 --> 00:11:37.000]  有很多其他的知識
[00:11:37.000 --> 00:11:38.840]  這些東西
[00:11:38.840 --> 00:11:41.040]  在神裡面不是最重要的
[00:11:41.040 --> 00:11:43.320]  在依靠紅色那三個字
[00:11:43.320 --> 00:11:45.120]  依靠在希伯來言文
[00:11:45.120 --> 00:11:46.600]  是沒有依靠這個字的
[00:11:46.600 --> 00:11:49.440]  和合本來是根據他的意思來翻譯
[00:11:49.440 --> 00:11:51.160]  並且出現三次
[00:11:51.160 --> 00:11:52.320]  他在說什麼呢
[00:11:52.320 --> 00:11:53.880]  你依靠什麼
[00:11:53.880 --> 00:11:54.800]  就最重要
[00:11:54.800 --> 00:11:56.800]  究竟我們依靠什麼呢
[00:11:56.800 --> 00:11:58.400]  究竟同福堂起
[00:11:58.400 --> 00:11:59.720]  依靠什麼呢
[00:11:59.720 --> 00:12:01.840]  同福堂今天重建聖殿
[00:12:01.840 --> 00:12:04.360]  可能就好像當年所羅巴伯
[00:12:04.360 --> 00:12:06.440]  和約書下這樣
[00:12:06.440 --> 00:12:07.800]  面對很多困難
[00:12:07.800 --> 00:12:08.840]  但是今天
[00:12:08.840 --> 00:12:10.120]  我們依靠什麼呢
[00:12:10.120 --> 00:12:13.760]  同福堂想成為一間什麼教會
[00:12:13.760 --> 00:12:15.960]  同福堂要成為一間什麼教會呢
[00:12:15.960 --> 00:12:16.840]  我們要成為一間
[00:12:16.840 --> 00:12:20.160]  聖賢權能活出神國的教會
[00:12:20.160 --> 00:12:23.120]  work and power, live out his kingdom
[00:12:23.120 --> 00:12:25.800]  我們解釋一下
[00:12:25.800 --> 00:12:28.280]  聖賢權能活出神國
[00:12:28.280 --> 00:12:30.200]  等一會兒你可以
[00:12:30.200 --> 00:12:31.640]  完了崇拜之後
[00:12:31.640 --> 00:12:33.920]  再和你說同福堂是一間什麼教會
[00:12:33.920 --> 00:12:36.320]  你說聖賢權能活出神國的教會
[00:12:36.320 --> 00:12:37.120]  聖賢是什麼
[00:12:37.120 --> 00:12:38.440]  聖賢是神的說話
[00:12:38.440 --> 00:12:40.920]  同福堂是重視真理
[00:12:40.920 --> 00:12:42.680]  重視聖經的教導
[00:12:42.680 --> 00:12:45.680]  但我們不只是記住那些的聖經知識
[00:12:45.680 --> 00:12:47.720]  不只是記住那些神的說話
[00:12:47.720 --> 00:12:50.760]  而是走出來、活出來
[00:12:50.760 --> 00:12:52.520]  第二樣東西是權能
[00:12:52.520 --> 00:12:56.200]  我們鼓勵弟兄姊妹在真理上向聖靈開放
[00:12:56.200 --> 00:12:58.200]  我們鼓勵弟兄姊妹在
[00:12:58.200 --> 00:13:00.840]  敬拜、讚美、禱告的操練裏面
[00:13:00.840 --> 00:13:02.200]  親近神的操練裏面
[00:13:02.200 --> 00:13:03.880]  經歷神的大能
[00:13:03.880 --> 00:13:05.480]  經歷聖靈的充滿
[00:13:05.480 --> 00:13:07.080]  經歷聖靈的能力
[00:13:07.080 --> 00:13:08.280]  以致我們可以
[00:13:08.280 --> 00:13:09.520]  我們的生命被更新
[00:13:09.520 --> 00:13:12.760]  我們的心靈在聖靈的能力裏面可以被醫治
[00:13:12.760 --> 00:13:15.040]  我們有能力與人復和
[00:13:15.040 --> 00:13:18.920]  我們有能力去傳福音、去做見證
[00:13:18.920 --> 00:13:20.440]  Live out His Kingdom
[00:13:20.440 --> 00:13:22.320]  就是生命的見證
[00:13:22.320 --> 00:13:23.520]  並不是說話
[00:13:23.520 --> 00:13:25.040]  而是行動出來
[00:13:25.040 --> 00:13:27.680]  生命見證是被人見到的
[00:13:27.680 --> 00:13:29.200]  有什麼是生命見證呢?
[00:13:29.200 --> 00:13:31.240]  我們一起學習在《馬太福音》裏面
[00:13:31.240 --> 00:13:32.800]  天國的價值觀
[00:13:32.800 --> 00:13:34.120]  即是甚麼呢?
[00:13:34.120 --> 00:13:36.320]  究竟神的國裏面
[00:13:36.320 --> 00:13:38.560]  婚姻觀是怎樣看的呢?
[00:13:38.560 --> 00:13:39.600]  怎樣看婚姻?
[00:13:39.600 --> 00:13:41.040]  怎樣看人際關係?
[00:13:41.040 --> 00:13:42.640]  怎樣看花錢?
[00:13:42.640 --> 00:13:45.320]  怎樣看我們與這個世界的關係?
[00:13:45.320 --> 00:13:47.600]  這個就是天國的價值觀
[00:13:47.600 --> 00:13:48.840]  天國的價值觀
[00:13:48.840 --> 00:13:50.720]  為何我們要活出天國的價值觀?
[00:13:50.720 --> 00:13:54.040]  因為教會就是天國的展現
[00:13:54.040 --> 00:13:56.080]  所以我們在裏面學習價值觀
[00:13:56.080 --> 00:13:58.320]  我們跟這個世界不同
[00:13:58.320 --> 00:14:00.920]  就好像羅馬書說不要效法這個世界
[00:14:00.920 --> 00:14:02.280]  我們一起學習
[00:14:02.280 --> 00:14:03.480]  在神的眼裏面
[00:14:03.480 --> 00:14:06.240]  我們做人如何相處
[00:14:06.240 --> 00:14:08.280]  如何運用財寶
[00:14:08.280 --> 00:14:10.960]  如何與這個世界相交
[00:14:10.960 --> 00:14:12.760]  等於當我們這樣做的時候
[00:14:12.760 --> 00:14:14.680]  當我們行動出來的時候
[00:14:14.680 --> 00:14:17.320]  我們的教會就與這個世界不同
[00:14:17.320 --> 00:14:18.800]  社會是這樣
[00:14:18.800 --> 00:14:20.800]  我們可以不一樣
[00:14:20.800 --> 00:14:24.640]  我們可以更美好
[00:14:24.640 --> 00:14:27.600]  聖靈權能活出神國的教會
[00:14:27.600 --> 00:14:29.080]  有些什麼特點?
[00:14:29.080 --> 00:14:30.800]  以下有八個特點
[00:14:30.800 --> 00:14:32.880]  我說出來大家很容易明白的
[00:14:32.880 --> 00:14:34.560]  我們紮根性的教會
[00:14:34.560 --> 00:14:36.040]  我們看神的說話
[00:14:36.040 --> 00:14:37.560]  我們渴慕聖靈的
[00:14:37.560 --> 00:14:39.960]  我們敬拜讚美禱告
[00:14:39.960 --> 00:14:41.720]  我們有特色的
[00:14:41.720 --> 00:14:43.960]  我們是傳福音的教會
[00:14:43.960 --> 00:14:45.440]  我們是服侍社群
[00:14:45.440 --> 00:14:47.440]  在社會上很有需要的人
[00:14:47.440 --> 00:14:48.840]  我們去服侍他們
[00:14:48.840 --> 00:14:50.640]  跟他們分享這些資源
[00:14:50.640 --> 00:14:51.560]  但是弟子妹
[00:14:51.560 --> 00:14:53.400]  我們不是社福機構
[00:14:53.400 --> 00:14:55.360]  我們跟人分享資源去服侍人
[00:14:55.360 --> 00:14:57.160]  最終是希望他們得教
[00:14:57.160 --> 00:14:59.400]  希望他們能夠進入神的國裏面
[00:14:59.400 --> 00:15:01.240]  我們社己信服
[00:15:01.240 --> 00:15:04.120]  我們弟子妹是很信服屬靈的權柄
[00:15:04.120 --> 00:15:05.400]  尊重屬靈的權柄
[00:15:05.400 --> 00:15:07.360]  並不是那個人有能力
[00:15:07.360 --> 00:15:08.400]  有本事
[00:15:08.400 --> 00:15:09.800]  而是我們信神
[00:15:09.800 --> 00:15:10.840]  我們信得過神
[00:15:10.840 --> 00:15:13.520]  我們信神所設立的東西
[00:15:13.520 --> 00:15:14.920]  設立那些的遺訓
[00:15:14.920 --> 00:15:16.000]  我們盛傳聖徒
[00:15:16.000 --> 00:15:17.800]  我們裝備弟子妹
[00:15:17.800 --> 00:15:21.280]  讓大家有機會在神國裏面去服侍
[00:15:21.280 --> 00:15:22.240]  去發揮
[00:15:22.240 --> 00:15:24.040]  大家可以有崗位
[00:15:24.040 --> 00:15:26.280]  我們敢於創新的
[00:15:26.280 --> 00:15:31.000]  同福堂是一直在做其他教會未做過的事
[00:15:31.000 --> 00:15:33.480]  這就是神給我們特別的恩典
[00:15:33.480 --> 00:15:36.080]  一些特別的支柱
[00:15:36.080 --> 00:15:37.880]  我們教會一直這樣走
[00:15:37.880 --> 00:15:39.880]  讓這個是神的心意
[00:15:39.880 --> 00:15:40.880]  祂一直帶領的時候
[00:15:40.880 --> 00:15:44.440]  我們就信服神的方向這樣走
[00:15:44.440 --> 00:15:47.120]  我盼望的禱告就是
[00:15:47.120 --> 00:15:51.040]  同福堂是靠著聖靈用生命見證
[00:15:51.040 --> 00:15:54.040]  成為一個發光的金燈台
[00:15:54.040 --> 00:15:56.440]  就好像這一大半年
