
[00:00:00.000 --> 00:00:01.160]  各位觀眾朋友你們好
[00:04:31.400 --> 00:04:34.280]  這就是我們在理性上
[00:04:34.280 --> 00:04:35.760]  我們知道的
[00:04:35.760 --> 00:04:40.440]  但是如何可以讓教會來帶去實踐和合一呢?
[00:04:40.440 --> 00:04:42.240]  剛才我們已經看過
[00:04:42.240 --> 00:04:44.040]  今天我們基督的身體
[00:04:44.040 --> 00:04:45.880]  我們是互相的配合
[00:04:45.880 --> 00:04:49.720]  而聖經裡面是很清楚地來帶進去說
[00:04:49.720 --> 00:04:53.040]  今天從來沒有一個說話說
[00:04:53.040 --> 00:04:55.880]  我們是加進去基督的身體裡面
[00:04:55.880 --> 00:04:57.040]  有一個信徒主義的時候
[00:04:57.040 --> 00:04:58.920]  我們是成為基督的身體
[00:04:58.920 --> 00:05:00.240]  這是很重要的
[00:05:00.240 --> 00:05:03.040]  第二就是我們不再作外人了
[00:05:03.040 --> 00:05:04.680]  教會是一個家
[00:05:04.680 --> 00:05:06.840]  給互相的建立
[00:05:06.840 --> 00:05:07.880]  家是什麼呢?
[00:05:07.880 --> 00:05:11.160]  就是每個人有不同的承擔
[00:05:11.160 --> 00:05:13.320]  最簡單舉一個例子
[00:05:13.320 --> 00:05:15.040]  當你去旅行
[00:05:15.040 --> 00:05:16.840]  你是一個客人
[00:05:16.840 --> 00:05:18.240]  住在酒店
[00:05:18.240 --> 00:05:22.680]  你發現廁所的廁盤下面滴水
[00:05:22.680 --> 00:05:24.840]  你會不會去理會?
[00:05:24.840 --> 00:05:26.360]  如果不是滴得很嚴重的話
[00:05:26.360 --> 00:05:27.360]  你就算了
[00:05:27.360 --> 00:05:28.440]  如果滴得很嚴重的話
[00:05:28.440 --> 00:05:30.720]  就叫人來修理
[00:05:30.720 --> 00:05:32.440]  不然的話就給我換房間
[00:05:32.440 --> 00:05:34.880]  因為你明天就可能換酒店了
[00:05:34.880 --> 00:05:37.480]  但是如果你自己在家裡
[00:05:37.480 --> 00:05:38.800]  你就有責任了
[00:05:38.800 --> 00:05:40.400]  不過往往很真誠地說
[00:05:40.400 --> 00:05:42.040]  責任在爸爸身上
[00:05:42.040 --> 00:05:44.040]  有時候你要承擔了
[00:05:44.040 --> 00:05:46.120]  廁所塞了
[00:05:46.120 --> 00:05:48.120]  那些東西不是我的
[00:05:48.120 --> 00:05:49.240]  你自己搞定吧
[00:05:49.240 --> 00:05:50.440]  女兒都會跟你說
[00:05:50.440 --> 00:05:51.520]  不行啊爸爸
[00:05:51.520 --> 00:05:52.520]  算了
[00:05:52.520 --> 00:05:54.600]  你幫我泵泵許許吧
[00:05:54.600 --> 00:05:55.480]  你會怎麼做?
[00:05:55.480 --> 00:05:56.640]  做父親那些
[00:05:56.640 --> 00:05:58.520]  這就是男人之父了
[00:05:58.520 --> 00:06:00.000]  你就要幫他泵
[00:06:00.000 --> 00:06:01.240]  那些東西不是我的
[00:06:01.240 --> 00:06:02.200]  不關我的事
[00:06:02.200 --> 00:06:03.840]  因為這是家
[00:06:03.840 --> 00:06:06.200]  你就有這個責任去承擔
[00:06:06.200 --> 00:06:08.640]  不再作外人
[00:06:08.640 --> 00:06:10.160]  所以今天教會裡面
[00:06:10.160 --> 00:06:11.800]  有什麼事情的時候
[00:06:11.800 --> 00:06:13.680]  其實跟我們是有關係的
[00:06:13.680 --> 00:06:16.480]  我們不可以抽離獨善其身
[00:06:16.480 --> 00:06:17.880]  當然有些人
[00:06:17.880 --> 00:06:20.200]  他不會承擔家庭的責任
[00:06:20.200 --> 00:06:21.920]  但是一個正常的
[00:06:21.920 --> 00:06:23.680]  一個蒙神喜悅的人
[00:06:23.680 --> 00:06:25.960]  是應該對這個家有這個責任
[00:06:25.960 --> 00:06:28.960]  所以說到我們不再作外人了
[00:06:28.960 --> 00:06:30.600]  還有就是什麼呢?
[00:06:30.600 --> 00:06:31.680]  我們一起讀二章
[00:06:31.680 --> 00:06:33.600]  第二章的第二十一節
[00:06:33.600 --> 00:06:34.840]  第二章的二十一節
[00:06:41.880 --> 00:06:44.440]  他說到今天我們是聖殿來的
[00:06:44.440 --> 00:06:45.640]  聖殿是什麼意思呢?
[00:06:45.640 --> 00:06:47.560]  很簡單的舉一個例子
[00:06:47.560 --> 00:06:49.880]  現在我們在這個堂會裡面
[00:06:49.880 --> 00:06:51.760]  這個建築物
[00:06:51.760 --> 00:06:54.080]  是由不同的磚來帶去砌成的
[00:06:54.080 --> 00:06:55.520]  是不是?
[00:06:55.520 --> 00:06:59.400]  如果那塊磚抽了一塊出來
[00:06:59.400 --> 00:07:01.760]  我想問大家
[00:07:01.760 --> 00:07:04.400]  這一座建築物會不會倒塌?
[00:07:04.400 --> 00:07:06.840]  是不會倒塌的
[00:07:06.840 --> 00:07:08.760]  但是有時候我們人很奇怪
[00:07:08.760 --> 00:07:10.240]  很矛盾的
[00:07:10.240 --> 00:07:11.720]  往往我們的心態
[00:07:11.720 --> 00:07:13.800]  就是有時候覺得自己很重要
[00:07:13.800 --> 00:07:15.960]  有時候覺得自己不是很重要
[00:07:15.960 --> 00:07:18.360]  我舉一個例子大家就會知道
[00:07:18.360 --> 00:07:20.880]  如果你還是在香港的話
[00:07:20.880 --> 00:07:23.480]  到了十月之後
[00:07:23.480 --> 00:07:26.760]  你出來工作你會覺得很煩的
[00:07:26.760 --> 00:07:28.400]  哇
[00:07:28.400 --> 00:07:29.880]  又結婚了?
[00:07:29.880 --> 00:07:32.360]  又結婚不是只結了很多次婚
[00:07:32.360 --> 00:07:35.000]  我又收到一張請柬了
[00:07:35.000 --> 00:07:38.160]  我剛剛昨天才看到
[00:07:38.160 --> 00:07:40.560]  香港一對的年輕人結婚
[00:07:40.560 --> 00:07:42.360]  他拍結婚照給我看
[00:07:42.360 --> 00:07:45.880]  原來新郎還要戴著一個透明的口罩
[00:07:45.880 --> 00:07:46.880]  就是來拍照
[00:07:46.880 --> 00:07:47.760]  原來在婚禮裡面
[00:07:47.760 --> 00:07:48.840]  香港現在婚禮還沒結束
[00:07:48.840 --> 00:07:49.920]  有很多人可以出席
[00:07:49.920 --> 00:07:52.120]  但是也有一小部分人可以出席
[00:07:52.120 --> 00:07:54.640]  好了當你有很多朋友
[00:07:54.640 --> 00:07:57.960]  剛剛在十月或是打後
[00:07:57.960 --> 00:07:59.920]  你收到五六張請柬
[00:07:59.920 --> 00:08:03.440]  你有什麼感受?
[00:08:03.440 --> 00:08:05.960]  唉真的不要給我請柬了
[00:08:05.960 --> 00:08:07.200]  又要做人情
[00:08:07.200 --> 00:08:08.880]  不去也要做幾百元
[00:08:08.880 --> 00:08:12.160]  唉真的真的不想去了
[00:08:12.160 --> 00:08:14.840]  但是如果你知道有一個朋友結婚
[00:08:14.840 --> 00:08:17.400]  他請其他人不請你呢?
[00:08:17.400 --> 00:08:19.840]  你有什麼感受?
[00:08:19.840 --> 00:08:21.440]  不是吧?
[00:08:21.440 --> 00:08:23.120]  他做了這麼多年朋友
[00:08:23.120 --> 00:08:24.360]  結婚都不叫我
[00:08:24.360 --> 00:08:25.800]  現在看不起我嗎?
[00:08:25.800 --> 00:08:27.080]  你看不到這個矛盾嗎?
[00:08:27.080 --> 00:08:28.560]  給你就覺得煩
[00:08:28.560 --> 00:08:30.240]  不給你就覺得看不起你
[00:08:30.240 --> 00:08:32.360]  這個就是我們的心態
[00:08:32.360 --> 00:08:34.200]  所以這個就是很無奈
[00:08:34.200 --> 00:08:35.880]  好了但是請你記住
[00:08:35.880 --> 00:08:36.880]  有時候我們說的那些數字
[00:08:36.880 --> 00:08:38.680]  也不是很合邏輯的
[00:08:38.680 --> 00:08:40.400]  算了我不回教會
[00:08:40.400 --> 00:08:41.480]  多我一個不是多
[00:08:41.480 --> 00:08:43.240]  少我一個不是少
[00:08:43.240 --> 00:08:44.560]  這些不合邏輯的
[00:08:44.560 --> 00:08:46.320]  多你一個就是多你一個
[00:08:46.320 --> 00:08:48.280]  少你一個就是少了一個
[00:08:48.280 --> 00:08:49.320]  怎麼多你一個不是多
[00:08:49.320 --> 00:08:51.320]  少你一個不是少呢?
[00:08:51.320 --> 00:08:54.320]  當我們有時候覺得被人輕視
[00:08:54.320 --> 00:08:55.880]  我們就很生氣
[00:08:55.880 --> 00:08:57.240]  為什麼不重視我?
[00:08:57.240 --> 00:08:58.280]  有時候不叫我
[00:08:58.280 --> 00:08:59.520]  去旅行不叫我
[00:08:59.520 --> 00:09:02.120]  現在看不起我嗎?
[00:09:02.120 --> 00:09:04.520]  但是當有時候我們自己
[00:09:04.520 --> 00:09:06.320]  不是很想回教會
[00:09:06.320 --> 00:09:08.920]  或者我們做的事情不是很理想
[00:09:08.920 --> 00:09:10.280]  不要緊
[00:09:10.280 --> 00:09:12.320]  我不回來少我一個不是很少
[00:09:12.320 --> 00:09:14.240]  沒問題的
[00:09:14.240 --> 00:09:15.960]  這個也是我們自己
[00:09:15.960 --> 00:09:18.400]  我們不斷都有這些心態
[00:09:18.400 --> 00:09:20.840]  就好像有時候我們對我們的兒女
[00:09:20.840 --> 00:09:22.400]  你想想你對你的兒女
[00:09:22.400 --> 00:09:24.400]  現在我們都是十多歲的小朋友
[00:09:24.400 --> 00:09:26.400]  我覺得小朋友現在年紀大
[00:09:26.400 --> 00:09:29.440]  你覺得你自己大還是小?
[00:09:29.440 --> 00:09:33.600]  原來你大還是小是你父母操縱你的
[00:09:33.600 --> 00:09:37.680]  喂,你長大了
[00:09:37.680 --> 00:09:39.400]  你自己收拾自己的東西好嗎?
[00:09:39.400 --> 00:09:41.400]  不要再要我來幫忙好嗎?
[00:09:41.400 --> 00:09:43.120]  哦,長大了
[00:09:43.120 --> 00:09:45.440]  早上起來叫你收拾床就長大了
[00:09:45.440 --> 00:09:46.560]  怎知道你晚上跟媽媽說
[00:09:46.560 --> 00:09:50.120]  媽媽,我今晚的朋友開派對
[00:09:50.120 --> 00:09:51.960]  去生日會,我想去
[00:09:51.960 --> 00:09:53.640]  媽媽問你幾點鐘回來?
[00:09:53.640 --> 00:09:56.240]  這樣啊,早上10點多11點鐘
[00:09:56.240 --> 00:09:57.800]  瘋了嗎?這麼小
[00:09:57.800 --> 00:09:59.400]  晚上去街去這麼晚
[00:09:59.400 --> 00:10:01.840]  怎麼搞的?原來熱脹冷縮
[00:10:01.840 --> 00:10:02.960]  早上就長大了
[00:10:02.960 --> 00:10:04.400]  晚上突然間小了
[00:10:04.400 --> 00:10:06.160]  但是究竟大還是小?
[00:10:06.160 --> 00:10:09.800]  完全不是你自己父母控制你的
[00:10:09.800 --> 00:10:10.680]  對不對?
[00:10:10.680 --> 00:10:12.520]  這就是我們的情況
[00:10:12.520 --> 00:10:15.720]  好了,一個最大的問題是什麼呢?
[00:10:15.720 --> 00:10:17.880]  可以教一個建築物
[00:10:17.880 --> 00:10:19.520]  你看到這部也挺特別
[00:10:19.520 --> 00:10:21.960]  我們這座禮拜堂的建築
[00:10:21.960 --> 00:10:24.200]  磚全部曬出來
[00:10:24.200 --> 00:10:27.040]  你沒留意,有些磚是完整的
[00:10:27.040 --> 00:10:28.760]  有些磚是小的
[00:10:28.760 --> 00:10:31.120]  中間有些東西插進去
[00:10:31.120 --> 00:10:32.920]  但是又很美麗的
[00:10:32.920 --> 00:10:34.560]  有大有小
[00:10:34.560 --> 00:10:36.880]  不是全部畫一的
[00:10:36.880 --> 00:10:39.320]  但是我相信小的磚
[00:10:39.320 --> 00:10:41.080]  可能是原本很大一塊
[00:10:41.080 --> 00:10:42.880]  但是建築師覺得
[00:10:42.880 --> 00:10:45.680]  我要將這一部分切去
[00:10:45.680 --> 00:10:48.000]  然後配合這個整體
[00:10:48.000 --> 00:10:49.160]  讓它有美感
[00:10:49.160 --> 00:10:51.040]  明不明白這個道理?
[00:10:51.040 --> 00:10:52.280]  今天我們每一個人
[00:10:52.280 --> 00:10:54.520]  都有我們獨特的地方
[00:10:54.520 --> 00:10:57.440]  但是有時也要將我們剁磨
[00:10:57.440 --> 00:10:59.480]  將我們放在一起
[00:10:59.480 --> 00:11:03.120]  讓我們彼此之間互相的配合
[00:11:03.120 --> 00:11:07.200]  互相的來帶去建立
[00:11:07.200 --> 00:11:10.800]  有人會再說教會是一個龍蛇混雜的地方
[00:11:10.800 --> 00:11:16.240]  不要對教會有任何美麗而錯誤的幻想
[00:11:16.240 --> 00:11:17.680]  這是一個很好的地方
[00:11:17.680 --> 00:11:19.400]  彼此相愛
[00:11:19.400 --> 00:11:21.840]  某個程度這是一個目標
[00:11:21.840 --> 00:11:24.080]  但是我們還沒達成
[00:11:24.080 --> 00:11:26.920]  我們是以那個目標來帶去做準
[00:11:26.920 --> 00:11:29.120]  因為我們希望達成的,對不對?
[00:11:29.120 --> 00:11:30.200]  好了
[00:11:30.200 --> 00:11:32.400]  最重要你想一下耶穌基督
[00:11:32.400 --> 00:11:34.360]  聖經很清楚地說
[00:11:34.360 --> 00:11:35.760]  祂來到揀選門徒
[00:11:35.760 --> 00:11:36.640]  聖經說什麼?
[00:11:36.640 --> 00:11:39.480]  祂在山上整夜禱告
[00:11:39.480 --> 00:11:40.200]  祈願妥了
[00:11:40.200 --> 00:11:44.040]  耶穌下來選擇這十二個人
[00:11:44.040 --> 00:11:44.840]  如果我是耶穌
[00:11:44.840 --> 00:11:47.080]  我就不選擇這十二個人
[00:11:47.080 --> 00:11:48.360]  這十二個人硬硬殘殘
[00:11:48.360 --> 00:11:49.720]  你有沒有留意?
[00:11:49.720 --> 00:11:50.560]  彼得
[00:11:50.560 --> 00:11:52.040]  這個守直門徒
[00:11:52.040 --> 00:11:54.600]  說話永遠不經大腦的,對不對?
[00:11:54.600 --> 00:11:56.880]  就是一天一夜這樣去
[00:11:56.880 --> 00:11:59.480]  我說耶穌很疼愛那個門徒叫約翰
[00:11:59.480 --> 00:12:01.640]  約翰有一個花名
[00:12:01.640 --> 00:12:03.960]  這些花名是很準的
[00:12:03.960 --> 00:12:06.040]  約翰的花名叫什麼名字?
[00:12:06.040 --> 00:12:07.760]  雷子
[00:12:07.760 --> 00:12:10.320]  石頭器,一開就燃起了
[00:12:10.320 --> 00:12:11.840]  一夜就很興奮
[00:12:11.840 --> 00:12:14.000]  記不記得耶穌經過撒瑪利亞
[00:12:14.000 --> 00:12:16.080]  那些人接待耶穌
[00:12:16.080 --> 00:12:17.560]  約翰怎麼跟耶穌說?
[00:12:17.560 --> 00:12:19.520]  夫子,叫天降火下來
[00:12:19.520 --> 00:12:22.760]  燒死了這幫人
[00:12:22.760 --> 00:12:25.160]  就是立刻就會這樣來了
[00:12:25.160 --> 00:12:28.760]  你留意到他是滿有那個什麼呢?
[00:12:28.760 --> 00:12:31.080]  就是脾氣的
[00:12:31.080 --> 00:12:33.480]  所以他的花名叫雷子
[00:12:33.480 --> 00:12:35.600]  好了,還有
[00:12:35.600 --> 00:12:38.560]  一個人是非常多疑的
[00:12:38.560 --> 00:12:39.480]  那個叫什麼名字?
[00:12:39.480 --> 00:12:40.160]  多瑪
[00:12:40.160 --> 00:12:41.000]  是,多瑪
[00:12:41.000 --> 00:12:42.760]  但他不是住在帕瑪地的,對不對?
[00:12:42.760 --> 00:12:44.480]  好了,耶穌復活的時候
[00:12:44.480 --> 00:12:45.480]  他說到
[00:12:45.480 --> 00:12:47.040]  我已經復活了,他不相信
[00:12:47.040 --> 00:12:48.960]  耶穌說你摸一下我丁恆的手
[00:12:48.960 --> 00:12:51.760]  他竟敢真的摸下去
[00:12:51.760 --> 00:12:53.720]  出賣耶穌的郵帶
[00:12:53.720 --> 00:12:56.440]  有一個人我們忽略了
[00:12:56.440 --> 00:12:59.320]  叫奮裔黨的西門
[00:12:59.320 --> 00:13:00.160]  我都不明白
[00:13:00.160 --> 00:13:01.040]  到今天我都不明白
[00:13:01.040 --> 00:13:03.160]  為什麼耶穌要選這個人
[00:13:03.160 --> 00:13:05.560]  知道什麼叫奮裔黨嗎?
[00:13:05.560 --> 00:13:08.280]  是當時的反對派
[00:13:08.280 --> 00:13:10.200]  就是長毛
[00:13:10.200 --> 00:13:12.840]  就是耶穌選這個人
[00:13:12.840 --> 00:13:14.360]  其實對他是極度不利的
[00:13:14.360 --> 00:13:16.360]  他是反對羅馬政府的
[00:13:16.360 --> 00:13:19.000]  要用暴力來推翻這個政府
[00:13:19.000 --> 00:13:20.920]  耶穌選這個人成為他的門徒
[00:13:20.920 --> 00:13:24.720]  他就立刻讓政府來看守他,對不對?
[00:13:24.720 --> 00:13:26.560]  為什麼耶穌要選這些人?
[00:13:26.560 --> 00:13:28.840]  你留意到這12個門徒
[00:13:28.840 --> 00:13:30.720]  其實大家都有很獨特的性格
[00:13:30.720 --> 00:13:33.320]  他們的相處都出了很多問題
[00:13:33.320 --> 00:13:34.800]  但是耶穌就是將他們放在一起
[00:13:34.800 --> 00:13:36.800]  讓他們彼此磨合
[00:13:36.800 --> 00:13:39.360]  互相的來帶去建立
[00:13:39.360 --> 00:13:41.160]  所以請你記住
[00:13:41.160 --> 00:13:42.760]  今天教會
[00:13:42.760 --> 00:13:45.080]  每個人都有獨特的性格
[00:13:45.080 --> 00:13:47.240]  有不同的情況
[00:13:47.240 --> 00:13:50.000]  有時候神就將你放在一起的時候
[00:13:50.000 --> 00:13:52.720]  原來是在磨練你
[00:13:52.720 --> 00:13:54.640]  最簡單舉個例子
[00:13:54.640 --> 00:13:57.040]  當年我在神學院讀書的時候
[00:13:57.040 --> 00:13:59.520]  我是1975年讀神學的
[00:13:59.520 --> 00:14:01.680]  你想想幾十年前
[00:14:01.680 --> 00:14:04.680]  那些教導我已經不記得了
[00:14:04.680 --> 00:14:06.440]  但是原來我的學習
[00:14:06.440 --> 00:14:08.880]  不單單是在聖經的研讀上面
[00:14:08.880 --> 00:14:11.200]  或者神學的知識上面
[00:14:11.200 --> 00:14:14.200]  最特別是性格上面的操練
[00:14:14.200 --> 00:14:17.360]  我們那時候真的住劏房一樣類似
[00:14:17.360 --> 00:14:19.960]  很小的房間住了六個同學
[00:14:19.960 --> 00:14:21.920]  陸架床
[00:14:21.920 --> 00:14:23.680]  有些是在馬來西亞來
[00:14:23.680 --> 00:14:24.480]  有些是在新加坡來
[00:14:24.480 --> 00:14:25.280]  有些是在泰國來
[00:14:25.280 --> 00:14:26.400]  我那班是特別多人的
[00:14:26.400 --> 00:14:27.360]  四十多人
[00:14:27.360 --> 00:14:28.360]  平時沒有那麼多人
[00:14:28.360 --> 00:14:29.960]  對上那兩屆對下那兩屆
[00:14:29.960 --> 00:14:31.360]  都沒有那麼多人
[00:14:31.360 --> 00:14:33.240]  我不是很喜歡一個同學
[00:14:33.240 --> 00:14:35.000]  在馬來西亞來
[00:14:35.000 --> 00:14:37.720]  我就坐在後面
[00:14:37.720 --> 00:14:41.600]  他整天都放屁
[00:14:41.600 --> 00:14:42.360]  沒問題
[00:14:42.360 --> 00:14:43.080]  我接受到
[00:14:43.080 --> 00:14:45.760]  這個是生理的問題
[00:14:45.760 --> 00:14:47.640]  但是你放了就承認
[00:14:47.640 --> 00:14:51.560]  有時候我們都算數了
[00:14:51.560 --> 00:14:52.800]  我們都不出聲了
[00:14:52.800 --> 00:14:54.240]  接著就問
[00:14:54.240 --> 00:14:55.160]  誰呀誰呀
[00:14:55.160 --> 00:14:58.960]  大哥你以為我們死了嗎
[00:14:58.960 --> 00:15:01.440]  很不幸地
[00:15:01.440 --> 00:15:04.920]  我是睡在他的下面
[00:15:04.920 --> 00:15:05.800]  他在陸架床
[00:15:05.800 --> 00:15:07.960]  他睡在我上層
[00:15:07.960 --> 00:15:09.880]  午夜驚雷
[00:15:09.880 --> 00:15:12.600]  睡一睡又一下
[00:15:12.600 --> 00:15:14.640]  我理性告訴他沒事的
[00:15:14.640 --> 00:15:16.280]  因為他應該穿了兩條褲
[00:15:16.280 --> 00:15:18.280]  一條睡褲一條內褲
[00:15:18.280 --> 00:15:21.360]  還有一張床褥
[00:15:21.360 --> 00:15:23.040]  還有一張床板
