
[00:00:00.000 --> 00:00:02.300]  我們有個祈禱然後才開始
[00:01:36.900 --> 00:01:38.900]  用不著這樣吧
[00:01:38.900 --> 00:01:42.900]  我大兒子一樣是不想的
[00:01:42.900 --> 00:01:44.900]  男人很古怪
[00:01:44.900 --> 00:01:46.900]  不想搞關係
[00:01:46.900 --> 00:01:48.900]  不想建立很多關係
[00:01:48.900 --> 00:01:51.900]  我太太就真的買了一份禮物
[00:01:51.900 --> 00:01:54.900]  好像拜年一樣敲門
[00:01:54.900 --> 00:01:56.900]  我們一家人都一起去
[00:01:56.900 --> 00:01:58.900]  我太太就站在後面
[00:01:58.900 --> 00:02:05.900]  說你姓什麼我姓什麼
[00:02:05.900 --> 00:02:06.900]  真的不好意思
[00:02:06.900 --> 00:02:08.900]  早前裝修
[00:02:08.900 --> 00:02:09.900]  不要緊
[00:02:09.900 --> 00:02:11.900]  你有多少家人
[00:02:11.900 --> 00:02:13.900]  打開了關係
[00:02:13.900 --> 00:02:14.900]  以後我們見到
[00:02:14.900 --> 00:02:15.900]  我們會打招呼
[00:02:15.900 --> 00:02:17.900]  有一次我碰到兩位先生
[00:02:17.900 --> 00:02:18.900]  兩個男人
[00:02:18.900 --> 00:02:19.900]  打招呼
[00:02:19.900 --> 00:02:21.900]  怎樣你去到哪裡回來
[00:02:21.900 --> 00:02:23.900]  很不同
[00:02:23.900 --> 00:02:26.900]  給我的學習是什麼
[00:02:26.900 --> 00:02:30.900]  原來鄰舍你要主動去關心
[00:02:30.900 --> 00:02:31.900]  去結識
[00:02:31.900 --> 00:02:32.900]  要主動
[00:02:32.900 --> 00:02:34.900]  可能是我
[00:02:34.900 --> 00:02:36.900]  不一定是一般男人
[00:02:36.900 --> 00:02:37.900]  那時就算了
[00:02:37.900 --> 00:02:40.900]  這些關係不是那麼重要
[00:02:40.900 --> 00:02:42.900]  我想起我未搬之前
[00:02:42.900 --> 00:02:44.900]  我是住在美孚
[00:02:44.900 --> 00:02:46.900]  我住在十七樓
[00:02:46.900 --> 00:02:49.900]  有一晚我和兩個兒子在玩飛人棋
[00:02:49.900 --> 00:02:51.900]  要擲骰子
[00:02:51.900 --> 00:02:53.900]  我們坐在地板上玩
[00:02:53.900 --> 00:02:56.900]  忽然間叮噹有人來按門鐘
[00:02:56.900 --> 00:02:58.900]  原來十六樓
[00:02:58.900 --> 00:03:01.900]  我剛剛對下的單位就投訴
[00:03:01.900 --> 00:03:03.900]  你吵到我們
[00:03:03.900 --> 00:03:05.900]  你擲骰子撞到地板的聲音
[00:03:05.900 --> 00:03:07.900]  吵到我們
[00:03:07.900 --> 00:03:12.900]  我心想你都很嚴謹
[00:03:12.900 --> 00:03:14.900]  不好意思
[00:03:14.900 --> 00:03:17.900]  我和兒子就找一個盤子裝骰子
[00:03:17.900 --> 00:03:18.900]  繼續玩
[00:03:18.900 --> 00:03:20.900]  相安無事
[00:03:20.900 --> 00:03:24.900]  我沒想過有什麼可以做
[00:03:24.900 --> 00:03:26.900]  我太太就想
[00:03:26.900 --> 00:03:28.900]  不如我們寫張紙
[00:03:28.900 --> 00:03:30.900]  放在信箱裡
[00:03:30.900 --> 00:03:32.900]  問他有什麼需要
[00:03:32.900 --> 00:03:35.900]  會不會他有病
[00:03:35.900 --> 00:03:37.900]  有時間要休息
[00:03:37.900 --> 00:03:40.900]  因為我們玩的時候不是深夜
[00:03:40.900 --> 00:03:43.900]  只不過是傍晚時分
[00:03:43.900 --> 00:03:46.900]  他會不會要輪班
[00:03:46.900 --> 00:03:48.900]  他需要那時候睡覺
[00:03:48.900 --> 00:03:50.900]  我心想我太太
[00:03:50.900 --> 00:03:53.900]  你都能我所不能
[00:03:53.900 --> 00:03:55.900]  我都沒想過的事
[00:03:55.900 --> 00:03:58.900]  原來鄰居
[00:03:58.900 --> 00:04:00.900]  你要主動去結識
[00:04:00.900 --> 00:04:02.900]  你要主動去關懷
[00:04:02.900 --> 00:04:05.900]  這個才是鄰居
[00:04:05.900 --> 00:04:07.900]  我想一想是
[00:04:07.900 --> 00:04:10.900]  我們的鄰居我們要去關心
[00:04:10.900 --> 00:04:12.900]  我們教會的鄰居
[00:04:12.900 --> 00:04:14.900]  我們沒想過
[00:04:14.900 --> 00:04:16.900]  我們不是經常
[00:04:16.900 --> 00:04:18.900]  在觀華園二字樓
[00:04:18.900 --> 00:04:19.900]  這裡很舒服
[00:04:19.900 --> 00:04:21.900]  我們走出去
[00:04:21.900 --> 00:04:22.900]  打個招呼
[00:04:22.900 --> 00:04:23.900]  關心一下他
[00:04:23.900 --> 00:04:26.900]  看看他有什麼需要
[00:04:26.900 --> 00:04:28.900]  我覺得
[00:04:28.900 --> 00:04:31.900]  耶穌基督給我們的榜樣
[00:04:31.900 --> 00:04:33.900]  就是真的走出去
[00:04:33.900 --> 00:04:35.900]  我們今天會看一段經文
[00:04:35.900 --> 00:04:37.900]  在《馬太福音》第九章
[00:04:37.900 --> 00:04:41.900]  我們先讀一讀三十五和三十六節
[00:04:41.900 --> 00:04:43.900]  大家打開你的程序
[00:04:43.900 --> 00:04:46.900]  一起讀三十五和三十六
[00:04:46.900 --> 00:04:49.900]  耶穌走遍各城各鄉
[00:04:49.900 --> 00:04:52.900]  在他們的會堂裡教導人
[00:04:52.900 --> 00:04:54.900]  宣講天國的福音
[00:04:54.900 --> 00:04:56.900]  又醫治各樣的病症
[00:04:56.900 --> 00:04:58.900]  他看見一大群人
[00:04:58.900 --> 00:05:00.900]  就憐憫他們
[00:05:00.900 --> 00:05:02.900]  因為他們困苦無助
[00:05:02.900 --> 00:05:05.900]  如同羊沒有牧人一樣
[00:05:05.900 --> 00:05:09.900]  耶穌去走遍各城各鄉
[00:05:09.900 --> 00:05:14.900]  走遍這個字是一個未完成式的動詞
[00:05:14.900 --> 00:05:18.900]  耶穌在這個過程不斷走
[00:05:18.900 --> 00:05:20.900]  祂不是停留在一個地方
[00:05:20.900 --> 00:05:24.900]  耶穌當時主要侍奉的地方
[00:05:24.900 --> 00:05:25.900]  就是在加利利
[00:05:25.900 --> 00:05:28.900]  我們相信耶穌不是在加伯隆
[00:05:28.900 --> 00:05:32.900]  建立了一群跟從者
[00:05:32.900 --> 00:05:33.900]  一群人跟了祂
[00:05:33.900 --> 00:05:36.900]  祂是停留在自己的王國裡面
[00:05:36.900 --> 00:05:38.900]  耶穌沒有這樣做
[00:05:38.900 --> 00:05:40.900]  祂走出去
[00:05:40.900 --> 00:05:42.900]  祂走遍各城各鄉
[00:05:42.900 --> 00:05:44.900]  大的城市
[00:05:44.900 --> 00:05:46.900]  可能小一點的鄉鎮
[00:05:46.900 --> 00:05:48.900]  繁盛的城市
[00:05:48.900 --> 00:05:50.900]  可能落後一點的鄉村
[00:05:50.900 --> 00:05:53.900]  物質生活沒有那麼好
[00:05:53.900 --> 00:05:55.900]  睡覺連枕頭地方都沒有
[00:05:55.900 --> 00:05:57.900]  祂都照去
[00:05:57.900 --> 00:06:00.900]  耶穌不是安於一個安書區
[00:06:00.900 --> 00:06:02.900]  有一群人擁護我聽我講
[00:06:02.900 --> 00:06:04.900]  我就停在這裡
[00:06:04.900 --> 00:06:06.900]  祂走出去
[00:06:06.900 --> 00:06:08.900]  去到有人的地方
[00:06:08.900 --> 00:06:10.900]  有需要的地方
[00:06:10.900 --> 00:06:13.900]  耶穌用一隻腳走出去
[00:06:13.900 --> 00:06:14.900]  所以我認為教會
[00:06:14.900 --> 00:06:16.900]  我自己的想法
[00:06:16.900 --> 00:06:20.900]  教會都不是一個無牆教會
[00:06:20.900 --> 00:06:22.900]  意思不是教會沒有建築物
[00:06:22.900 --> 00:06:25.900]  教會會有一個建築物
[00:06:25.900 --> 00:06:27.900]  但我們會走出去
[00:06:27.900 --> 00:06:30.900]  去到有人需要的地方
[00:06:30.900 --> 00:06:32.900]  我們看看他們的需要
[00:06:32.900 --> 00:06:34.900]  去服侍他們
[00:06:34.900 --> 00:06:36.900]  我記得幾個月前
[00:06:36.900 --> 00:06:38.900]  阿瓦那
[00:06:38.900 --> 00:06:40.900]  我兩個兒子是回阿瓦那
[00:06:40.900 --> 00:06:42.900]  幾個月前去報道
[00:06:42.900 --> 00:06:44.900]  他們定期會出去報道
[00:06:44.900 --> 00:06:47.900]  那天我太太和兩個兒子
[00:06:47.900 --> 00:06:49.900]  和阿瓦那的導師
[00:06:49.900 --> 00:06:51.900]  三個人在下面
[00:06:51.900 --> 00:06:55.900]  圍巷跟人講福音
[00:06:55.900 --> 00:06:57.900]  碰到一個人
[00:06:57.900 --> 00:06:59.900]  原來這個人是那個導師
[00:06:59.900 --> 00:07:01.900]  以前的一個老師
[00:07:01.900 --> 00:07:03.900]  這個老師住在附近
[00:07:03.900 --> 00:07:05.900]  他每天上班
[00:07:05.900 --> 00:07:06.900]  就會經過圍巷
[00:07:06.900 --> 00:07:08.900]  他會向著窩打路道
[00:07:08.900 --> 00:07:12.900]  和彌敦道交界的地方去上班
[00:07:12.900 --> 00:07:14.900]  他十幾年這樣經過
[00:07:14.900 --> 00:07:16.900]  我很驚訝
[00:07:16.900 --> 00:07:19.900]  他說我不知道樓上有一間教會
[00:07:19.900 --> 00:07:23.900]  他不知道樓上有一間窩福堂
[00:07:23.900 --> 00:07:26.900]  我猜教會的目的不是為了名字
[00:07:26.900 --> 00:07:27.900]  我們不是為了出名
[00:07:27.900 --> 00:07:29.900]  讓人認識窩福堂
[00:07:29.900 --> 00:07:32.900]  但教會是為了上帝的名字
[00:07:32.900 --> 00:07:35.900]  原來我們這麼久在這個社區裡
[00:07:35.900 --> 00:07:37.900]  沒有人知道
[00:07:37.900 --> 00:07:40.900]  我們更加不容易
[00:07:40.900 --> 00:07:43.900]  將上帝的名字宣揚
[00:07:43.900 --> 00:07:46.900]  我們會吸引人來教會
[00:07:46.900 --> 00:07:49.900]  我們都會走出去這個社區裡
[00:07:49.900 --> 00:07:53.900]  如果你發覺耶穌經常教導我們
[00:07:53.900 --> 00:07:54.900]  就是這樣
[00:07:54.900 --> 00:07:55.900]  耶穌經常說
[00:07:55.900 --> 00:07:57.900]  來 跟從我
[00:07:57.900 --> 00:08:01.900]  然後去使萬民做耶穌的門徒
[00:08:01.900 --> 00:08:05.900]  這個來跟去我們經常操練
[00:08:05.900 --> 00:08:07.900]  我們不只是來聚集在窩福堂
[00:08:07.900 --> 00:08:09.900]  很興旺
[00:08:09.900 --> 00:08:11.900]  不是我們要去
[00:08:11.900 --> 00:08:12.900]  出去這個世界
[00:08:12.900 --> 00:08:15.900]  使萬民做耶穌基督的門徒
[00:08:15.900 --> 00:08:18.900]  我們來會有聚集的教會
[00:08:18.900 --> 00:08:22.900]  我們去會有分散的教會
[00:08:22.900 --> 00:08:24.900]  耶穌去他出去
[00:08:24.900 --> 00:08:27.900]  他走遍各城各鄉他做什麼呢
[00:08:27.900 --> 00:08:31.900]  馬太用了三個分詞去代表耶穌的工作
[00:08:31.900 --> 00:08:33.900]  第一個就是教導
[00:08:33.900 --> 00:08:34.900]  然後是宣講
[00:08:34.900 --> 00:08:36.900]  然後是醫治
[00:08:36.900 --> 00:08:40.900]  耶穌在會堂裡教導聖經真理
[00:08:40.900 --> 00:08:42.900]  聖經真理我們一定要去教導
[00:08:42.900 --> 00:08:45.900]  因為跟我們的生命息息相關
[00:08:45.900 --> 00:08:48.900]  耶穌去宣講天國的福音
[00:08:48.900 --> 00:08:52.900]  耶穌去宣講天國的福音
[00:08:52.900 --> 00:08:54.900]  不是發達的福音
[00:08:54.900 --> 00:08:56.900]  不是成功的福音
[00:08:56.900 --> 00:08:58.900]  是天國的福音
[00:08:58.900 --> 00:09:01.900]  是讓人的生命得到逆轉
[00:09:01.900 --> 00:09:03.900]  得到救恩的福音
[00:09:03.900 --> 00:09:05.900]  耶穌的手做什麼呢
[00:09:05.900 --> 00:09:08.900]  他是醫治各樣的病症
[00:09:08.900 --> 00:09:10.900]  他是幫助有需要的人
[00:09:10.900 --> 00:09:11.900]  他不只是見到我們
[00:09:11.900 --> 00:09:12.900]  你只需要福音
[00:09:12.900 --> 00:09:13.900]  講福音
[00:09:13.900 --> 00:09:15.900]  你有什麼需要我不管
[00:09:15.900 --> 00:09:17.900]  你平平安安回去吧
[00:09:17.900 --> 00:09:19.900]  耶穌不是這樣
[00:09:19.900 --> 00:09:21.900]  耶穌用口去講真理
[00:09:21.900 --> 00:09:22.900]  傳福音
[00:09:22.900 --> 00:09:25.900]  用手去幫助人
[00:09:25.900 --> 00:09:27.900]  這個是他的事工
[00:09:27.900 --> 00:09:31.900]  這個我相信也是我們教會應該的事工
[00:09:31.900 --> 00:09:33.900]  如果你留意《馬太福音》
[00:09:33.900 --> 00:09:36.900]  你看第四章第23節
[00:09:36.900 --> 00:09:37.900]  這一節我讀給大家聽
[00:09:37.900 --> 00:09:40.900]  你看看跟35節有什麼分別
[00:09:40.900 --> 00:09:42.900]  耶穌走遍加利利
[00:09:42.900 --> 00:09:44.900]  在閣會堂裡教導人
[00:09:44.900 --> 00:09:46.900]  宣講天國的福音
[00:09:46.900 --> 00:09:49.900]  醫治百姓各樣的疾病
[00:09:49.900 --> 00:09:51.900]  四章尾這一節
[00:09:51.900 --> 00:09:54.900]  跟九章35節幾乎是一模一樣
[00:09:54.900 --> 00:09:57.900]  除了地點改了之外
[00:09:57.900 --> 00:10:00.900]  而四章尾到九章的中間
[00:10:00.900 --> 00:10:02.900]  你會發覺五六七八九
[00:10:02.900 --> 00:10:04.900]  這五章講什麼呢
[00:10:04.900 --> 00:10:06.900]  五六七是講什麼呢
[00:10:06.900 --> 00:10:07.900]  登山部分
[00:10:07.900 --> 00:10:10.900]  耶穌的宣講教導
[00:10:10.900 --> 00:10:12.900]  八九兩章是講什麼呢
[00:10:12.900 --> 00:10:14.900]  耶穌有十個神蹟
[00:10:14.900 --> 00:10:17.900]  而大部分是醫治
[00:10:17.900 --> 00:10:19.900]  所以《馬太》這個鋪排
[00:10:19.900 --> 00:10:21.900]  我相信是有目的
[00:10:21.900 --> 00:10:22.900]  有原因
[00:10:22.900 --> 00:10:24.900]  早美呼應告訴我們
[00:10:24.900 --> 00:10:26.900]  耶穌所做的就是
[00:10:26.900 --> 00:10:28.900]  宣講教導醫治
[00:10:28.900 --> 00:10:30.900]  不能分割
[00:10:30.900 --> 00:10:32.900]  他的榜樣告訴我們
[00:10:32.900 --> 00:10:34.900]  我們不可以只得把口講
[00:10:34.900 --> 00:10:36.900]  我們不去做
[00:10:36.900 --> 00:10:38.900]  不去活出福音
[00:10:38.900 --> 00:10:41.900]  我們不可以只去服侍社福機構
[00:10:41.900 --> 00:10:43.900]  我們不去講福音
[00:10:43.900 --> 00:10:46.900]  我初初來汪福堂
[00:10:46.900 --> 00:10:48.900]  去醫院報到
[00:10:48.900 --> 00:10:50.900]  去醫院探訪一些肢體
[00:10:50.900 --> 00:10:52.900]  一些家人
[00:10:52.900 --> 00:10:54.900]  我很著重傳福音
[00:10:54.900 --> 00:10:56.900]  去到一二三就講福音
[00:10:56.900 --> 00:10:58.900]  沒有人理會
[00:10:58.900 --> 00:11:00.900]  有些人都不想聽
[00:11:00.900 --> 00:11:02.900]  一二三就講福音
[00:11:02.900 --> 00:11:06.900]  後來就跟一些牧者去學
[00:11:06.900 --> 00:11:08.900]  學習一下
[00:11:08.900 --> 00:11:10.900]  怎樣去報道
[00:11:10.900 --> 00:11:12.900]  怎樣去醫院去做
[00:11:12.900 --> 00:11:14.900]  我發覺原來不是
[00:11:14.900 --> 00:11:16.900]  一二三就講福音
[00:11:16.900 --> 00:11:18.900]  後來這幾年
[00:11:18.900 --> 00:11:20.900]  我去關懷
[00:11:20.900 --> 00:11:22.900]  有什麼可以服侍他
[00:11:22.900 --> 00:11:24.900]  關心他
[00:11:24.900 --> 00:11:26.900]  慢慢去分享福音
[00:11:26.900 --> 00:11:28.900]  又去服侍又去講福音
[00:11:28.900 --> 00:11:30.900]  有人信耶穌
[00:11:30.900 --> 00:11:32.900]  有人會洗禮
[00:11:32.900 --> 00:11:36.900]  宣講和服侍不能分割
[00:11:36.900 --> 00:11:38.900]  這是耶穌給我們的榜樣
[00:11:38.900 --> 00:11:40.900]  耶穌不似奴婦
[00:11:40.900 --> 00:11:42.900]  走遍各城各鄉
[00:11:42.900 --> 00:11:46.900]  他見到一大群人就憐憫他們
[00:11:46.900 --> 00:11:48.900]  耶穌走出去
[00:11:48.900 --> 00:11:50.900]  他的腳走出去
[00:11:50.900 --> 00:11:52.900]  他的眼睛是沒有閉上
[00:11:52.900 --> 00:11:54.900]  他是睜大雙眼
[00:11:54.900 --> 00:11:56.900]  看看別人的需要
[00:11:56.900 --> 00:11:58.900]  從別人的需要他看到自己
[00:11:58.900 --> 00:12:00.900]  我有什麼責任
[00:12:00.900 --> 00:12:02.900]  我有什麼回應
[00:12:02.900 --> 00:12:04.900]  我可以做什麼
[00:12:04.900 --> 00:12:06.900]  有一套電影叫鐵達尼號
[00:12:06.900 --> 00:12:08.900]  Titanic
[00:12:08.900 --> 00:12:10.900]  大家有多少人看過這套電影
[00:12:10.900 --> 00:12:12.900]  多數都看過
[00:12:12.900 --> 00:12:14.900]  是一套很出名的電影
[00:12:14.900 --> 00:12:16.900]  是一艘郵輪叫鐵達尼號
[00:12:16.900 --> 00:12:18.900]  由英國首航到美國
[00:12:18.900 --> 00:12:20.900]  在途中
[00:12:20.900 --> 00:12:22.900]  在晚上撞到冰山
[00:12:22.900 --> 00:12:24.900]  沉沒
[00:12:24.900 --> 00:12:26.900]  大災難死了一千五百多人
[00:12:26.900 --> 00:12:28.900]  原來在鐵達尼號離開
[00:12:28.900 --> 00:12:30.900]  三十里的地方
[00:12:30.900 --> 00:12:32.900]  有另一艘郵輪
[00:12:32.900 --> 00:12:34.900]  叫雅利福尼亞號
[00:12:34.900 --> 00:12:36.900]  這艘郵輪的電報生
[00:12:36.900 --> 00:12:38.900]  打算晚上打電報
[00:12:38.900 --> 00:12:40.900]  誰打電報就關掉電報機
[00:12:40.900 --> 00:12:42.900]  所以收不到
[00:12:42.900 --> 00:12:44.900]  鐵達尼號的求救訊息
[00:12:44.900 --> 00:12:46.900]  釀成了
[00:12:46.900 --> 00:12:48.900]  很大的災難
[00:12:48.900 --> 00:12:50.900]  我們
[00:12:50.900 --> 00:12:52.900]  即使走出去
[00:12:52.900 --> 00:12:54.900]  我們的眼
[00:12:54.900 --> 00:12:56.900]  有沒有關起來
[00:12:56.900 --> 00:12:58.900]  我們有沒有關掉我們的電報機
[00:12:58.900 --> 00:13:00.900]  看不到別人的需要
[00:13:00.900 --> 00:13:02.900]  如果我們走出去
[00:13:02.900 --> 00:13:04.900]  你看到我們的社區
[00:13:04.900 --> 00:13:06.900]  身邊的人
[00:13:06.900 --> 00:13:08.900]  有什麼感受呢
[00:13:08.900 --> 00:13:10.900]  他有他的生活
[00:13:10.900 --> 00:13:12.900]  我有我的忙碌
[00:13:12.900 --> 00:13:14.900]  這是一個選擇
[00:13:14.900 --> 00:13:16.900]  還是他可能有他的需要
[00:13:16.900 --> 00:13:18.900]  他的需要可能會帶起我的責任
[00:13:18.900 --> 00:13:20.900]  去服侍他
[00:13:20.900 --> 00:13:24.900]  所以耶穌見到這班人
[00:13:24.900 --> 00:13:26.900]  他的回應就是憐憫
[00:13:26.900 --> 00:13:28.900]  我覺得憐憫這個字
[00:13:28.900 --> 00:13:30.900]  是一個份量很重很重的字
[00:13:30.900 --> 00:13:32.900]  在新約聖經
[00:13:32.900 --> 00:13:34.900]  這個字用了十二次
[00:13:34.900 --> 00:13:36.900]  有十一次都是在說
[00:13:36.900 --> 00:13:38.900]  神 耶穌基督
[00:13:38.900 --> 00:13:40.900]  或者比喻裡面的主人
[00:13:40.900 --> 00:13:42.900]  即是神
[00:13:42.900 --> 00:13:44.900]  唯一一次
[00:13:44.900 --> 00:13:46.900]  不是用在這個地方
[00:13:46.900 --> 00:13:48.900]  就是在說好撒瑪利亞人
[00:13:48.900 --> 00:13:50.900]  去憐憫人
[00:13:50.900 --> 00:13:52.900]  但其實我覺得好撒瑪利亞人
[00:13:52.900 --> 00:13:54.900]  同樣是神的榜樣
[00:13:54.900 --> 00:13:56.900]  這個字可以說是
[00:13:56.900 --> 00:13:58.900]  神的專有名詞
[00:13:58.900 --> 00:14:00.900]  專門來形容
[00:14:00.900 --> 00:14:02.900]  上帝的心腸
[00:14:02.900 --> 00:14:04.900]  是上帝的特質
[00:14:04.900 --> 00:14:06.900]  憐憫這個字怎麼解呢
[00:14:06.900 --> 00:14:08.900]  就是祈福
[00:14:08.900 --> 00:14:10.900]  所以他的意思就是
[00:14:10.900 --> 00:14:12.900]  從你內心的深處
[00:14:12.900 --> 00:14:14.900]  所發出一種觸動
[00:14:14.900 --> 00:14:16.900]  一種感動
[00:14:16.900 --> 00:14:18.900]  這個就是憐憫
[00:14:18.900 --> 00:14:20.900]  耶穌見到這班群眾
[00:14:20.900 --> 00:14:22.900]  困苦無助
[00:14:22.900 --> 00:14:24.900]  他有很大的觸動
[00:14:24.900 --> 00:14:26.900]  有很深的憐憫
[00:14:26.900 --> 00:14:28.900]  困苦無助
[00:14:28.900 --> 00:14:30.900]  困苦這個字原文
[00:14:30.900 --> 00:14:32.900]  就是指剝皮
[00:14:32.900 --> 00:14:34.900]  剝了一層皮
[00:14:34.900 --> 00:14:36.900]  隱身的意思就是
[00:14:36.900 --> 00:14:38.900]  備受壓迫
[00:14:38.900 --> 00:14:40.900]  甚至嚴重受傷
[00:14:40.900 --> 00:14:42.900]  我小時候就很頑皮
[00:14:42.900 --> 00:14:44.900]  有一次我養寵物
[00:14:44.900 --> 00:14:46.900]  就養巴西龜
[00:14:46.900 --> 00:14:48.900]  有一次就很頑皮
[00:14:48.900 --> 00:14:50.900]  想測試巴西龜
[00:14:50.900 --> 00:14:52.900]  禦寒的能力
[00:14:52.900 --> 00:14:54.900]  就將巴西龜放進冰格裏面
[00:14:54.900 --> 00:14:56.900]  這個
[00:14:56.900 --> 00:14:58.900]  千萬要悔改
[00:14:58.900 --> 00:15:02.900]  那個就不為意
[00:15:02.900 --> 00:15:04.900]  我想他一定不會死
[00:15:04.900 --> 00:15:06.900]  看看他凍的時候會怎樣
[00:15:06.900 --> 00:15:08.900]  我就不為意
[00:15:08.900 --> 00:15:10.900]  巴西龜是濕的
[00:15:10.900 --> 00:15:12.900]  放進冰格就黏住了
[00:15:12.900 --> 00:15:14.900]  冰格
[00:15:14.900 --> 00:15:16.900]  爬不出來
[00:15:16.900 --> 00:15:18.900]  那怎麼辦呢
[00:15:18.900 --> 00:15:20.900]  只有幾個選擇
[00:15:20.900 --> 00:15:22.900]  一就是關掉電掣
[00:15:22.900 --> 00:15:24.900]  一定得到我被媽媽打
[00:15:24.900 --> 00:15:26.900]  那時候
[00:15:26.900 --> 00:15:28.900]  二就是
[00:15:30.900 --> 00:15:32.900]  都不要不人道地毀滅
[00:15:32.900 --> 00:15:34.900]  三就硬來
[00:15:34.900 --> 00:15:36.900]  我就在情急之下
[00:15:36.900 --> 00:15:38.900]  就硬來
[00:15:38.900 --> 00:15:40.900]  一扯
[00:15:40.900 --> 00:15:42.900]  一層皮拔出來
[00:15:42.900 --> 00:15:44.900]  就是這個字
[00:15:44.900 --> 00:15:46.900]  剝皮
[00:15:46.900 --> 00:15:48.900]  困苦 嚴重傷害
[00:15:48.900 --> 00:15:50.900]  我們如果在街上
[00:15:50.900 --> 00:15:52.900]  看到那些人
[00:15:52.900 --> 00:15:54.900]  有沒有這個感覺
[00:15:54.900 --> 00:15:56.900]  可能不是很強
[00:15:56.900 --> 00:15:58.900]  一般的人
[00:15:58.900 --> 00:16:00.900]  是
[00:16:00.900 --> 00:16:02.900]  可能他的神情
[00:16:02.900 --> 00:16:04.900]  衣著
[00:16:04.900 --> 00:16:06.900]  行為
[00:16:06.900 --> 00:16:08.900]  可能告訴你
[00:16:08.900 --> 00:16:10.900]  他有需要
[00:16:10.900 --> 00:16:12.900]  我們有什麼回應呢
[00:16:12.900 --> 00:16:14.900]  他是困苦
[00:16:14.900 --> 00:16:16.900]  無助這個字其實原文的意思就是
[00:16:16.900 --> 00:16:18.900]  被遺棄 被人扔在地上
[00:16:18.900 --> 00:16:20.900]  沒有人理
[00:16:20.900 --> 00:16:22.900]  攤在地上沒有人理
[00:16:22.900 --> 00:16:24.900]  這個社會很多這些人
[00:16:24.900 --> 00:16:26.900]  這個世界很多這些人
[00:16:26.900 --> 00:16:28.900]  可能我們都說
[00:16:28.900 --> 00:16:30.900]  某程度有困苦無助
[00:16:30.900 --> 00:16:32.900]  但我們有耶穌
[00:16:32.900 --> 00:16:34.900]  耶穌理我們
[00:16:34.900 --> 00:16:36.900]  耶穌沒有讓我們攤在地上不理
[00:16:36.900 --> 00:16:38.900]  我們受傷害 耶穌理我們
[00:16:38.900 --> 00:16:40.900]  但這個社區很多人
[00:16:40.900 --> 00:16:42.900]  他們沒有耶穌
[00:16:42.900 --> 00:16:44.900]  我幾個星期前
[00:16:44.900 --> 00:16:46.900]  送完兩個兒子上學
[00:16:46.900 --> 00:16:48.900]  就去麥當勞吃早餐
[00:16:48.900 --> 00:16:50.900]  叫了一個通粉早餐
[00:16:50.900 --> 00:16:52.900]  一邊吃一邊看新聞
