
[00:00:00.000 --> 00:00:03.120]  各位博導會大股成堂的弟兄姊妹平安
[00:03:08.120 --> 00:03:12.860]  祂會提及田地,會提及牧羊
[00:03:12.860 --> 00:03:16.540]  剛才我們所讀的《馬太福音》的經課裡面
[00:03:16.540 --> 00:03:21.200]  祂以收莊稼去差遣門徒
[00:03:21.200 --> 00:03:24.080]  我們經常說牧師
[00:03:24.080 --> 00:03:27.840]  或者我們稱教牧童工為牧者
[00:03:27.840 --> 00:03:34.320]  這很明顯是一種牧羊人的一個比喻
[00:03:34.320 --> 00:03:36.100]  在21世紀的今天
[00:03:36.100 --> 00:03:39.040]  我們再看回耶穌的教導
[00:03:39.040 --> 00:03:43.860]  特別是去差遣祂的門徒,去收莊稼的時候
[00:03:43.860 --> 00:03:48.340]  到底在今天我們再看回經文有什麼意思呢?
[00:03:48.340 --> 00:03:50.540]  我們會不會都會覺得
[00:03:50.540 --> 00:03:54.600]  教會應該都是一個收莊稼的信仰群體
[00:03:54.600 --> 00:03:56.220]  我們每一個基督徒
[00:03:56.220 --> 00:04:01.060]  我們都應該要成為一個收莊稼的人
[00:04:01.060 --> 00:04:04.000]  什麼是一個收莊稼的人呢?
[00:04:04.000 --> 00:04:07.280]  耶穌指出做一個收莊稼的人
[00:04:07.280 --> 00:04:13.160]  第一個要具備的條件是憐憫人的心
[00:04:13.160 --> 00:04:16.360]  聖經記載耶穌走遍各城各鄉
[00:04:16.360 --> 00:04:18.620]  在會堂裡教訓人
[00:04:18.620 --> 00:04:20.620]  宣講天國的福音
[00:04:20.620 --> 00:04:24.000]  又醫治各樣的病症
[00:04:24.000 --> 00:04:25.720]  這一節讓我們看到
[00:04:25.720 --> 00:04:29.100]  耶穌去宣講福音其實真的是不辭勞苦的
[00:04:29.100 --> 00:04:31.660]  走遍各城各鄉
[00:04:31.660 --> 00:04:33.520]  然後到36節
[00:04:33.520 --> 00:04:38.660]  北風一轉就提及耶穌說祂看見一大群人
[00:04:38.660 --> 00:04:39.900]  這群人是怎麼樣的?
[00:04:39.900 --> 00:04:42.300]  他們困苦流離
[00:04:42.300 --> 00:04:46.240]  好像羊沒有牧人一般
[00:04:46.240 --> 00:04:50.940]  然後就憐憫他們
[00:04:50.940 --> 00:04:52.640]  原來耶穌在宣講
[00:04:52.640 --> 00:04:55.320]  在服侍的同時
[00:04:55.320 --> 00:04:59.220]  祂和周圍的人是有接觸的
[00:04:59.220 --> 00:05:01.320]  是有交接的
[00:05:01.320 --> 00:05:03.840]  首先是看見
[00:05:03.840 --> 00:05:05.000]  祂看見
[00:05:05.000 --> 00:05:07.580]  看見一群人的需要
[00:05:07.580 --> 00:05:10.160]  然後因為祂看見的緣故
[00:05:10.160 --> 00:05:12.920]  祂的內心被觸動
[00:05:12.920 --> 00:05:16.680]  去憐憫他們
[00:05:16.680 --> 00:05:19.120]  有時候大家工作得很忙碌的時候
[00:05:19.120 --> 00:05:21.960]  周圍很多的繁嘈的聲音
[00:05:21.960 --> 00:05:25.360]  都會說我真的很想六斤清靜一下
[00:05:25.360 --> 00:05:27.360]  六斤清靜一下
[00:05:27.360 --> 00:05:31.840]  六斤是一個佛教或者佛學的概念
[00:05:31.840 --> 00:05:32.760]  什麼叫六斤呢?
[00:05:32.760 --> 00:05:34.600]  六斤是說我們的眼
[00:05:34.600 --> 00:05:35.360]  耳
[00:05:35.360 --> 00:05:36.320]  我們的鼻
[00:05:36.320 --> 00:05:37.680]  我們的舌頭
[00:05:37.680 --> 00:05:39.200]  我們整個身體
[00:05:39.200 --> 00:05:42.360]  我們整個思想和意念
[00:05:42.360 --> 00:05:45.520]  換言之其實是說一個人和周圍的人
[00:05:45.520 --> 00:05:47.320]  和外面的世界
[00:05:47.320 --> 00:05:49.920]  接觸和連結的地方
[00:05:49.920 --> 00:05:50.960]  我們看到一些東西
[00:05:50.960 --> 00:05:52.360]  我們聽到一些東西
[00:05:52.360 --> 00:05:53.480]  我們通過我們的嘴巴
[00:05:53.480 --> 00:05:54.960]  我們的味覺
[00:05:54.960 --> 00:05:55.880]  我們的思想
[00:05:55.880 --> 00:05:57.680]  我們的身體的接觸
[00:05:57.680 --> 00:05:59.480]  我們去和周圍的人
[00:05:59.480 --> 00:06:00.880]  有一種交流
[00:06:00.880 --> 00:06:02.640]  有一種交接
[00:06:02.640 --> 00:06:04.280]  當你說想六斤清靜的時候
[00:06:04.280 --> 00:06:06.000]  是什麼意思呢?
[00:06:06.000 --> 00:06:07.080]  是不是說
[00:06:07.080 --> 00:06:08.600]  我找一個地方
[00:06:08.600 --> 00:06:10.400]  躲起來封閉自己
[00:06:10.400 --> 00:06:12.080]  我不說話
[00:06:12.080 --> 00:06:14.000]  我不去看東西
[00:06:14.000 --> 00:06:16.000]  我不去聽
[00:06:16.000 --> 00:06:17.600]  我不去想
[00:06:17.600 --> 00:06:22.840]  這個叫做六斤清靜
[00:06:22.840 --> 00:06:24.600]  還是說
[00:06:24.600 --> 00:06:25.840]  真正的清靜其實是
[00:06:25.840 --> 00:06:29.240]  即使你在這樣的一個環境裡面
[00:06:29.240 --> 00:06:31.560]  你去直面這個世界
[00:06:31.560 --> 00:06:33.760]  你聽到很多不同的聲音
[00:06:33.760 --> 00:06:36.000]  你去看到很多的情況
[00:06:36.000 --> 00:06:38.080]  你感受到很多的東西
[00:06:38.080 --> 00:06:39.680]  但是你仍然可以保持著
[00:06:39.680 --> 00:06:43.000]  你自己內心的那份清靜
[00:06:43.000 --> 00:06:44.800]  你不會被外面的世界
[00:06:44.800 --> 00:06:47.320]  去誘惑了你
[00:06:47.320 --> 00:06:49.600]  去改變了你
[00:06:49.600 --> 00:06:51.120]  你知道自己其實是
[00:06:51.120 --> 00:06:52.480]  想走一條什麼路
[00:06:52.480 --> 00:06:53.360]  很清晰的
[00:06:53.360 --> 00:06:57.600]  知道自己的心思意念是什麼
[00:06:57.600 --> 00:06:59.000]  我們有時候都會
[00:06:59.000 --> 00:07:00.840]  聽到有人這樣說
[00:07:00.840 --> 00:07:02.120]  一些失明的人士
[00:07:02.120 --> 00:07:03.680]  雖然他看不到東西
[00:07:03.680 --> 00:07:05.800]  他的眼睛是看不到東西
[00:07:05.800 --> 00:07:09.480]  但其實可能他看得比我們更清楚
[00:07:09.480 --> 00:07:13.120]  他們不是用他們的眼睛去看
[00:07:13.120 --> 00:07:14.880]  而是用他們的心去閱讀
[00:07:14.880 --> 00:07:18.480]  用他們的心去看
[00:07:18.480 --> 00:07:20.960]  耶穌基督在他服侍的同時
[00:07:20.960 --> 00:07:24.680]  去看見
[00:07:24.680 --> 00:07:28.040]  這班人是困苦流離的人
[00:07:28.040 --> 00:07:31.520]  好像羊無目人一樣
[00:07:31.520 --> 00:07:35.120]  然後耶穌就憐憫他們
[00:07:35.120 --> 00:07:38.480]  我們看到宣講和服侍
[00:07:38.480 --> 00:07:41.320]  一定是有一個傳人的
[00:07:41.320 --> 00:07:43.000]  一個我們和外面的世界
[00:07:43.000 --> 00:07:45.800]  周圍的群體之間的接觸
[00:07:45.800 --> 00:07:49.160]  這是一個令到我們內心
[00:07:49.160 --> 00:07:50.800]  有一種責心
[00:07:50.800 --> 00:07:53.240]  有一種憐憫的心
[00:07:53.240 --> 00:07:56.200]  成為了我們整個侍奉的初心
[00:07:56.200 --> 00:07:57.960]  我們的動力
[00:07:57.960 --> 00:07:59.640]  如果不是
[00:07:59.640 --> 00:08:01.720]  大家在教會裏面都會侍奉
[00:08:01.720 --> 00:08:03.400]  有很多的服侍
[00:08:03.400 --> 00:08:05.480]  有時候都會覺得好像很忙碌
[00:08:05.480 --> 00:08:07.280]  當然可能最近的疫情的緣故
[00:08:07.280 --> 00:08:11.600]  令大家可能會稍稍有一些空間
[00:08:11.600 --> 00:08:12.720]  但有時候回想
[00:08:12.720 --> 00:08:19.280]  可能過去好像將整個疫情排得很悶很密
[00:08:19.280 --> 00:08:24.320]  成為一個好像不斷在工作的機械人
[00:08:24.320 --> 00:08:29.000]  但其實背後我們服侍的初心是甚麼呢
[00:08:29.000 --> 00:08:32.080]  我們的動力是甚麼呢
[00:08:32.080 --> 00:08:34.520]  耶穌基督在這裏提醒我們
[00:08:34.520 --> 00:08:37.560]  記住是憐憫的心
[00:08:37.560 --> 00:08:39.320]  我們看到
[00:08:39.320 --> 00:08:41.880]  然後我們有一個憐憫的心
[00:08:41.880 --> 00:08:43.640]  我想起剛才提及的那幾位
[00:08:43.640 --> 00:08:47.200]  在北區的農村裏面的年青人
[00:08:47.200 --> 00:08:51.760]  他們見到鄉郊的土地是荒地的
[00:08:51.760 --> 00:08:55.920]  他們見到住在土地上的農夫被迫遷
[00:08:55.920 --> 00:08:59.320]  他們看到大自然被破壞
[00:08:59.320 --> 00:09:03.080]  他們是對土地憐憫
[00:09:03.080 --> 00:09:06.960]  很想更加多人去珍惜土地
[00:09:06.960 --> 00:09:10.320]  在此時此刻我們作為基督的教會
[00:09:10.320 --> 00:09:12.520]  我們作為主的門徒
[00:09:12.520 --> 00:09:15.680]  我們又看到些甚麼呢
[00:09:15.680 --> 00:09:17.640]  有些甚麼的人
[00:09:17.640 --> 00:09:22.200]  有些甚麼事情是令到我們的心是擇心的
[00:09:22.200 --> 00:09:24.920]  是憐憫的
[00:09:24.920 --> 00:09:26.240]  我們經常都會說
[00:09:26.240 --> 00:09:28.840]  基督徒需要有意象
[00:09:28.840 --> 00:09:32.480]  意象這個「意」字好像給我們覺得是很超然的
[00:09:32.480 --> 00:09:34.400]  很奇異的
[00:09:34.400 --> 00:09:37.800]  其實意象可能就在我們的日常生活裏面
[00:09:37.800 --> 00:09:39.560]  在我們的生活
[00:09:39.560 --> 00:09:42.160]  在我們平常的生活當中
[00:09:42.160 --> 00:09:43.760]  我們在教會的生活裏面
[00:09:43.760 --> 00:09:46.280]  我們就見到需要
[00:09:46.280 --> 00:09:49.720]  我們見到耶穌基督藉著那些不同的人
[00:09:49.720 --> 00:09:51.440]  他們的情況
[00:09:51.440 --> 00:09:53.880]  讓我們看見
[00:09:53.880 --> 00:09:56.200]  我們的心有憐憫的心
[00:09:56.200 --> 00:10:00.680]  然後我們願意去回應上主的召命
[00:10:00.680 --> 00:10:02.440]  弟姐妹
[00:10:02.440 --> 00:10:04.800]  你看到些甚麼呢
[00:10:04.800 --> 00:10:05.760]  你看到些甚麼
[00:10:05.760 --> 00:10:09.400]  你的心是被甚麼去觸動
[00:10:09.400 --> 00:10:11.800]  接著耶穌就跟門徒說
[00:10:11.800 --> 00:10:14.240]  要收的莊稼多
[00:10:14.240 --> 00:10:16.240]  做工的人少
[00:10:16.240 --> 00:10:21.920]  所以你們當求莊稼的主打發工人出去收他的莊稼
[00:10:21.920 --> 00:10:25.080]  然後就差遣十二個門徒
[00:10:25.080 --> 00:10:26.920]  十章一節那裏說
[00:10:26.920 --> 00:10:30.760]  給他們權柄能夠趕逐污鬼
[00:10:30.760 --> 00:10:34.880]  並醫治各樣的病症
[00:10:34.880 --> 00:10:37.440]  如果大家有機會翻開聖經
[00:10:37.440 --> 00:10:39.200]  我們會見到在第十章
[00:10:39.200 --> 00:10:41.360]  其實整篇第十章
[00:10:41.360 --> 00:10:42.880]  都是耶穌在那裏
[00:10:42.880 --> 00:10:46.160]  去差遣這十二個門徒的時候
[00:10:46.160 --> 00:10:48.760]  所做的一個教導
[00:10:48.760 --> 00:10:51.160]  我們可以將他看成為一個
[00:10:51.160 --> 00:10:55.240]  門徒領受差遣的一個訓練
[00:10:55.240 --> 00:10:57.160]  耶穌就教導他們
[00:10:57.160 --> 00:10:58.320]  給他們一個訓練
[00:10:58.320 --> 00:11:01.600]  然後你們就出去
[00:11:01.600 --> 00:11:05.640]  當然我們今天集中看五到八節
[00:11:05.640 --> 00:11:07.440]  裡面耶穌首先跟門徒說
[00:11:07.440 --> 00:11:10.520]  外邦人的路你們不要走
[00:11:10.520 --> 00:11:13.480]  撒瑪利亞人的城你們不要進
[00:11:13.480 --> 00:11:18.120]  寧可往以色列加迷失的羊那裏去
[00:11:18.120 --> 00:11:21.520]  這節經文是甚麼意思呢
[00:11:21.520 --> 00:11:22.640]  當我們看到的時候
[00:11:22.640 --> 00:11:25.720]  我們會發覺其實耶穌在那裏想門徒
[00:11:25.720 --> 00:11:29.760]  去為他們所領受的召命
[00:11:29.760 --> 00:11:35.480]  去訂定一個優先的次序
[00:11:35.480 --> 00:11:36.640]  我們可以想像一下
[00:11:36.640 --> 00:11:37.600]  如果你是門徒
[00:11:37.600 --> 00:11:40.000]  你剛剛領受差遣
[00:11:40.000 --> 00:11:43.240]  然後耶穌給權柄給你
[00:11:43.240 --> 00:11:45.520]  你會不會覺得
[00:11:45.520 --> 00:11:47.880]  耶穌差遣我做門徒
[00:11:47.880 --> 00:11:49.160]  給權柄給我
[00:11:49.160 --> 00:11:52.080]  會有一種飄飄然的感覺
[00:11:52.080 --> 00:11:55.280]  當然你可能也會有一種震驚
[00:11:55.280 --> 00:11:56.440]  但你總是會覺得
[00:11:56.440 --> 00:11:59.640]  我是耶穌基督的門徒
[00:11:59.640 --> 00:12:01.720]  我可以做很多的事
[00:12:01.720 --> 00:12:05.720]  因為耶穌給了我權柄
[00:12:05.720 --> 00:12:11.160]  但事實上耶穌不想門徒這樣想
[00:12:11.160 --> 00:12:12.520]  在十章十六節後面
[00:12:12.520 --> 00:12:13.880]  我們沒有讀到的經文
[00:12:13.880 --> 00:12:16.560]  其實耶穌很想門徒明白
[00:12:16.560 --> 00:12:18.360]  你去宣講福音的時候
[00:12:18.360 --> 00:12:20.520]  等待你的是挑戰
[00:12:20.520 --> 00:12:22.520]  等待你的是考驗
[00:12:22.520 --> 00:12:26.040]  等待你的是迫害
[00:12:26.040 --> 00:12:27.400]  你要為門徒的身份
[00:12:27.400 --> 00:12:30.080]  要付上不同的代價
[00:12:30.080 --> 00:12:31.160]  而在這裡
[00:12:31.160 --> 00:12:33.800]  我們回到這裡的經文
[00:12:33.800 --> 00:12:35.680]  耶穌是要門徒先明白
[00:12:35.680 --> 00:12:37.200]  你的服事
[00:12:37.200 --> 00:12:41.480]  先需要有一個優先次序
[00:12:41.480 --> 00:12:44.520]  首先去以色列人的家
[00:12:44.520 --> 00:12:46.760]  不是去外邦人的地方去傳教
[00:12:46.760 --> 00:12:49.400]  去宣講天國的福音
[00:12:49.400 --> 00:12:53.680]  耶穌這樣說一定有去現實的考慮
[00:12:53.680 --> 00:12:55.560]  我們回看教會的歷史初期
[00:12:55.560 --> 00:12:58.520]  其實耶穌本身是一個猶太人
[00:12:58.520 --> 00:12:59.600]  十二個門徒
[00:12:59.600 --> 00:13:01.440]  他們也是一個猶太人
[00:13:01.440 --> 00:13:02.840]  所以我們會看到
[00:13:02.840 --> 00:13:04.960]  而耶穌每一次去到不同的地方
[00:13:04.960 --> 00:13:08.680]  是先進入會堂去教訓人的
[00:13:08.680 --> 00:13:11.720]  會堂就是猶太人的會堂
[00:13:11.720 --> 00:13:14.120]  所以很清楚耶穌其實是
[00:13:14.120 --> 00:13:18.400]  為整個行動有一個計劃的
[00:13:18.400 --> 00:13:19.480]  這麼多人在這裡
[00:13:19.480 --> 00:13:22.400]  向哪些人去講天國的福音呢?
[00:13:22.400 --> 00:13:25.120]  首先向他們的同胞
[00:13:25.120 --> 00:13:27.080]  向猶太人
[00:13:27.080 --> 00:13:27.760]  當然了
[00:13:27.760 --> 00:13:32.280]  耶穌也知道這個計劃是需要調整的
[00:13:32.280 --> 00:13:36.360]  所以當後來耶穌基督釘十字架之後
[00:13:36.360 --> 00:13:36.920]  在復活
[00:13:36.920 --> 00:13:38.200]  在升天之前
[00:13:38.200 --> 00:13:40.760]  我們很熟悉的大使命
[00:13:40.760 --> 00:13:45.880]  耶穌已經說要去使萬民作我的門徒
[00:13:45.880 --> 00:13:47.200]  要去萬民
[00:13:47.200 --> 00:13:48.600]  然後也說要在耶路撒冷
[00:13:48.600 --> 00:13:50.960]  猶太傳遞和撒瑪利亞
[00:13:50.960 --> 00:13:52.400]  直到地極
[00:13:52.400 --> 00:13:54.320]  去做我的見證
[00:13:54.320 --> 00:14:00.480]  整個計劃是需要因應那個時代的變化
[00:14:00.480 --> 00:14:01.640]  實際的情況
[00:14:01.640 --> 00:14:02.880]  做一些調整的
[00:14:02.880 --> 00:14:04.640]  不可以一成不變的
[00:14:04.640 --> 00:14:05.760]  但無論怎樣也好
[00:14:05.760 --> 00:14:06.880]  在每一個階段裡面
[00:14:06.880 --> 00:14:10.000]  我們需要訂定那個計劃
[00:14:10.000 --> 00:14:12.680]  或者是優先次序
[00:14:12.680 --> 00:14:15.360]  這個是我們整個侍奉的初心
[00:14:15.360 --> 00:14:19.560]  或者是我們去侍奉的重心
[00:14:19.560 --> 00:14:20.840]  如果有人跟你說
[00:14:20.840 --> 00:14:23.200]  我什麼都想做
[00:14:23.200 --> 00:14:24.560]  這樣我又覺得我可以做
[00:14:24.560 --> 00:14:26.760]  那樣我又想做的時候
[00:14:26.760 --> 00:14:29.480]  其實很容易會變成
[00:14:29.480 --> 00:14:30.800]  什麼都做不好
[00:14:30.800 --> 00:14:33.000]  什麼都做不到
[00:14:33.000 --> 00:14:36.360]  當你說我們要時時關心的時候
[00:14:36.360 --> 00:14:38.360]  其實我們可能每一樣東西
[00:14:38.360 --> 00:14:43.040]  都只能夠停留在關心的層次那裡
[00:14:43.040 --> 00:14:46.440]  我們真的需要訂一個優先次序
[00:14:46.440 --> 00:14:49.600]  專注在現在這個階段
[00:14:49.600 --> 00:14:53.160]  我們怎樣去服侍
[00:14:53.160 --> 00:14:53.880]  打好基礎
[00:14:53.880 --> 00:14:55.200]  然後我們才再問
[00:14:55.200 --> 00:14:58.880]  我們下一步可以怎樣繼續走下去
[00:14:58.880 --> 00:15:01.880]  這個是我們整個侍奉的重心
[00:15:01.880 --> 00:15:04.000]  我們需要為我們每一個門徒
[00:15:04.000 --> 00:15:05.440]  我們每一個基督徒的服侍
[00:15:05.440 --> 00:15:07.080]  去訂定重心
[00:15:07.080 --> 00:15:13.320]  以這個去調教我們的工作、我們的時間
[00:15:13.320 --> 00:15:16.280]  我想起那幾位年輕人
[00:15:16.280 --> 00:15:21.600]  他們很清楚知道他們整個生命的重心是土地
[00:15:21.600 --> 00:15:23.640]  他們要跟土地連結
[00:15:23.640 --> 00:15:25.920]  他們很愛鄉郊
[00:15:25.920 --> 00:15:27.680]  很愛泥土
[00:15:27.680 --> 00:15:30.840]  他們用自然的方法去耕種
[00:15:30.840 --> 00:15:33.520]  他們吃自己種出來的食物
[00:15:33.520 --> 00:15:36.440]  然後也會把它賣出去
[00:15:36.440 --> 00:15:41.080]  他們用田裡面的泥去做一些陶藝品
[00:15:41.080 --> 00:15:46.480]  他們學習用一些廢置的木頭去做家具
[00:15:46.480 --> 00:15:50.560]  他們的生活完全就是圍繞著土地
[00:15:50.560 --> 00:15:53.480]  頂姐妹在此時此刻
[00:15:53.480 --> 00:16:00.040]  我們見到我們的心被觸動、被憐憫
[00:16:00.040 --> 00:16:04.240]  然後我們問我們的生命的重心要放在哪裡
[00:16:04.240 --> 00:16:06.480]  我們優先的次序
[00:16:06.480 --> 00:16:08.920]  我們首先要做些什麼
[00:16:08.920 --> 00:16:14.000]  去實現、去回應上主對我們的呼召
[00:16:14.000 --> 00:16:15.360]  然後耶穌就跟門徒說
[00:16:15.360 --> 00:16:17.720]  在十章七到八節那裡說
[00:16:17.720 --> 00:16:20.160]  「除酒除泉
[00:16:20.160 --> 00:16:22.160]  說天國近了
[00:16:22.160 --> 00:16:23.960]  醫治病人
[00:16:23.960 --> 00:16:25.480]  叫死人復活
[00:16:25.480 --> 00:16:28.320]  叫長大麻風的潔淨
[00:16:28.320 --> 00:16:30.640]  把鬼趕出去
[00:16:30.640 --> 00:16:32.280]  你們白白的得來
[00:16:32.280 --> 00:16:35.560]  也要白白的捨去」
[00:16:35.560 --> 00:16:38.120]  很明顯天國近了
[00:16:38.120 --> 00:16:41.640]  是耶穌基督要宣講的訊息
[00:16:41.640 --> 00:16:45.000]  耶穌基督很想他的門徒都明白
[00:16:45.000 --> 00:16:46.880]  什麼叫做天國
[00:16:46.880 --> 00:16:50.360]  天國的意思是什麼
[00:16:50.360 --> 00:16:53.880]  所以他教導門徒祈禱的時候
[00:16:53.880 --> 00:16:57.040]  特別提及我們很熟悉的主禱文
[00:16:57.040 --> 00:16:59.360]  說「願祢的國降臨
[00:16:59.360 --> 00:17:03.040]  願祢的旨意行在地上
[00:17:03.040 --> 00:17:05.800]  如同行在天上」
[00:17:05.800 --> 00:17:07.360]  「願祢的國降臨」
[00:17:07.360 --> 00:17:10.720]  我們每一次讀主禱文的時候都會這樣說
[00:17:10.720 --> 00:17:12.680]  「願祢的國降臨
[00:17:12.680 --> 00:17:14.640]  願祢的旨意行在地上
[00:17:14.640 --> 00:17:17.560]  如同行在天上」
[00:17:17.560 --> 00:17:22.640]  天國可以怎樣在地上降臨
[00:17:22.640 --> 00:17:25.640]  上帝的旨意怎樣可以在地上裡面
[00:17:25.640 --> 00:17:28.680]  可以得到實現呢
[00:17:28.680 --> 00:17:31.400]  耶穌基督很想提醒門徒
[00:17:31.400 --> 00:17:33.480]  這個不只是口頭上去講
[00:17:33.480 --> 00:17:38.440]  我們說願望就可以
[00:17:38.440 --> 00:17:41.000]  這個一定是需要身體力行的
[00:17:41.000 --> 00:17:42.200]  其實藉著主禱文
[00:17:42.200 --> 00:17:44.840]  要讓每一個門徒記掛著天國
[00:17:44.840 --> 00:17:46.480]  我們心是天國
[00:17:46.480 --> 00:17:49.240]  心是上主的旨意
[00:17:49.240 --> 00:17:50.600]  然後我們接著就要問
[00:17:50.600 --> 00:17:56.200]  我的生命可以怎樣成為實現天國
[00:17:56.200 --> 00:18:00.320]  實現上帝的旨意的一個器皿
[00:18:00.320 --> 00:18:02.160]  一個途徑
[00:18:02.160 --> 00:18:05.560]  所以耶穌基督在這裡很清楚地要門徒明白
[00:18:05.560 --> 00:18:08.320]  你要活出天國的價值
[00:18:08.320 --> 00:18:10.680]  不要只是將天國近鳥
[00:18:10.680 --> 00:18:13.160]  停留在一個口頭的
[00:18:13.160 --> 00:18:15.840]  一個宣講的層次那裡
[00:18:15.840 --> 00:18:20.200]  然後耶穌就指出四種很具體的行動
[00:18:20.200 --> 00:18:22.440]  醫治病人
[00:18:22.440 --> 00:18:24.120]  叫死人復活
[00:18:24.120 --> 00:18:26.680]  叫長大麻風的潔淨
[00:18:26.680 --> 00:18:30.440]  把鬼趕出去
[00:18:30.440 --> 00:18:33.080]  當我們看到這四個行動的時候
[00:18:33.080 --> 00:18:36.120]  我都會發覺其實很接近
[00:18:36.120 --> 00:18:37.600]  都是一種醫治
[00:18:37.600 --> 00:18:39.240]  一種神蹟
[00:18:39.240 --> 00:18:41.120]  一種我們今天聽起來
[00:18:41.120 --> 00:18:43.960]  覺得跟我們很遙遠
[00:18:43.960 --> 00:18:45.880]  死人復活
[00:18:45.880 --> 00:18:47.040]  把鬼趕出去
[00:18:47.040 --> 00:18:51.680]  好像我們的經驗裡面好像比較陌生
[00:18:51.680 --> 00:18:53.760]  為什麼耶穌在差宴門徒的時候
[00:18:53.760 --> 00:18:58.640]  會特別提及這四種的行動呢?
[00:18:58.640 --> 00:19:00.200]  這四種行動
[00:19:00.200 --> 00:19:02.320]  我們看聖經或者我們會看到
[00:19:02.320 --> 00:19:07.000]  其實是會不斷有記載發生的
[00:19:07.000 --> 00:19:08.680]  但是在21世紀的今天
[00:19:08.680 --> 00:19:11.000]  我們又怎麼去理解
[00:19:11.000 --> 00:19:13.000]  這些好像是神蹟
[00:19:13.000 --> 00:19:18.040]  這些權能的一種教導呢?
[00:19:18.040 --> 00:19:23.680]  其實教會的責任一定有醫治的
[00:19:23.680 --> 00:19:25.360]  一定會有醫治
[00:19:25.360 --> 00:19:27.600]  當然我們比較熟悉的是
[00:19:27.600 --> 00:19:29.000]  教會有一些姐妹病了
[00:19:29.000 --> 00:19:31.000]  我們會為她祈禱的
[00:19:31.000 --> 00:19:32.200]  我為你祈禱
[00:19:32.200 --> 00:19:33.520]  牧師會為你祈禱
[00:19:33.520 --> 00:19:38.080]  希望你能夠得到醫治
[00:19:38.080 --> 00:19:39.000]  但是我們通常都說
