
[00:00:00.000 --> 00:00:01.600]  各位朋友你們好
[00:03:48.400 --> 00:03:49.200]  在我人生裏面
[00:03:49.200 --> 00:03:50.400]  以前我沒有想過
[00:03:50.400 --> 00:03:51.200]  聖經說
[00:03:51.200 --> 00:03:54.000]  信耶穌的人有豐盛的人生
[00:03:54.000 --> 00:03:55.600]  你看到那些日子
[00:03:55.600 --> 00:03:56.600]  那些日子是什麼
[00:03:56.600 --> 00:03:57.600]  就是在我人生裏面
[00:03:57.600 --> 00:03:59.000]  很重要的日子
[00:03:59.000 --> 00:03:59.800]  其實各位朋友
[00:03:59.800 --> 00:04:00.400]  看下去
[00:04:00.400 --> 00:04:02.000]  我們人生都經歷了很多
[00:04:02.000 --> 00:04:03.000]  其實我們回想
[00:04:03.000 --> 00:04:05.000]  人生最寶貴的是什麼
[00:04:05.000 --> 00:04:07.200]  是回憶
[00:04:07.200 --> 00:04:08.000]  對不對
[00:04:08.000 --> 00:04:10.000]  一個最辛苦的病
[00:04:10.000 --> 00:04:12.200]  就是腦慢慢退化
[00:04:12.200 --> 00:04:13.200]  開始不認得人
[00:04:13.200 --> 00:04:14.600]  是不是很慘
[00:04:14.600 --> 00:04:16.200]  其實回憶很重要
[00:04:16.200 --> 00:04:18.000]  你看到一九六零年
[00:04:18.000 --> 00:04:19.400]  這個就是我小時候的樣子
[00:04:19.400 --> 00:04:21.800]  我六零年出生
[00:04:21.800 --> 00:04:22.800]  像不像我
[00:04:22.800 --> 00:04:24.000]  (像)
[00:04:24.000 --> 00:04:25.200]  沒錯
[00:04:25.200 --> 00:04:25.800]  像
[00:04:25.800 --> 00:04:26.400]  搞錯了
[00:04:26.400 --> 00:04:28.600]  眼耳口鼻嗎
[00:04:28.600 --> 00:04:29.200]  沒錯
[00:04:29.200 --> 00:04:30.000]  你說什麼都可以
[00:04:30.000 --> 00:04:31.200]  我就不覺得不好笑
[00:04:31.200 --> 00:04:32.600]  其實每一個人
[00:04:32.600 --> 00:04:33.800]  在我們人生裏面
[00:04:33.800 --> 00:04:35.600]  都猜不到我們自己的將來
[00:04:35.600 --> 00:04:37.400]  聖經說我們有豐盛的人生
[00:04:37.400 --> 00:04:38.600]  我們當然想有
[00:04:38.600 --> 00:04:40.400]  但我們每一個人都不知道
[00:04:40.400 --> 00:04:41.600]  你看這個小孩
[00:04:41.600 --> 00:04:42.200]  我告訴你
[00:04:42.200 --> 00:04:43.600]  他小時候很厲害
[00:04:43.600 --> 00:04:46.600]  從小到大都是品學兼優
[00:04:46.600 --> 00:04:50.000]  不過沒有了家人誰是優
[00:04:50.000 --> 00:04:53.200]  你懂不懂中文
[00:04:53.200 --> 00:04:55.000]  優心就是優
[00:04:55.000 --> 00:04:55.800]  很小的時候
[00:04:55.800 --> 00:04:58.000]  他就馬上問一個問題
[00:04:58.000 --> 00:05:00.000]  為什麼要讀書
[00:05:00.000 --> 00:05:01.800]  我不知道你小時候有沒有問過
[00:05:01.800 --> 00:05:02.800]  問了我問你媽
[00:05:02.800 --> 00:05:04.400]  我真的舉手問老師
[00:05:04.400 --> 00:05:05.400]  我就問老師
[00:05:05.400 --> 00:05:07.600]  為什麼59分不合格
[00:05:07.600 --> 00:05:10.200]  60分合格
[00:05:10.200 --> 00:05:12.400]  你們有沒有答案
[00:05:12.400 --> 00:05:13.800]  你有沒有問過老師
[00:05:13.800 --> 00:05:15.000]  我舉手問他
[00:05:15.000 --> 00:05:16.400]  他罰我
[00:05:16.400 --> 00:05:17.600]  他說我挑戰他
[00:05:17.600 --> 00:05:19.200]  其實我不太明白
[00:05:19.200 --> 00:05:22.800]  我讀書時發覺英文很難學
[00:05:22.800 --> 00:05:24.000]  為什麼
[00:05:24.000 --> 00:05:26.000]  因為英文的音怎麼讀
[00:05:26.000 --> 00:05:28.600]  你發覺英倫三島都三個口音
[00:05:28.600 --> 00:05:30.600]  美國的東西岸都不同口音
[00:05:30.600 --> 00:05:33.000]  加拿大、紐西蘭、澳洲都不同口音
[00:05:33.000 --> 00:05:34.600]  其實很難學
[00:05:34.600 --> 00:05:36.400]  最糟的是英文
[00:05:36.400 --> 00:05:39.000]  明明一個字就變成三個字
[00:05:39.000 --> 00:05:40.000]  高就高
[00:05:40.000 --> 00:05:42.200]  為什麼高when gone
[00:05:42.200 --> 00:05:45.000]  為什麼不可以是gold
[00:05:45.000 --> 00:05:46.600]  是不是好一點
[00:05:46.600 --> 00:05:49.000]  Yesterday I got home
[00:05:49.000 --> 00:05:50.200]  你明不明白我說什麼
[00:05:50.200 --> 00:05:52.000]  文化又適合你又清楚
[00:05:52.000 --> 00:05:55.000]  所以我從小到大都沒有想過自己的將來
[00:05:55.000 --> 00:05:56.400]  並且我出生之後
[00:05:56.400 --> 00:05:57.600]  我發現一個秘密
[00:05:57.600 --> 00:05:58.600]  那個秘密是什麼
[00:05:58.600 --> 00:05:59.800]  就是當我出生
[00:05:59.800 --> 00:06:01.800]  我是第三個兩個哥哥
[00:06:01.800 --> 00:06:03.600]  我二哥出生之後
[00:06:03.600 --> 00:06:09.200]  我爸爸就做了絕育手術
[00:06:09.200 --> 00:06:11.600]  我就問我怎麼來的
[00:06:11.600 --> 00:06:12.800]  是不是一個謎
[00:06:12.800 --> 00:06:14.400]  所以其實各位朋友
[00:06:14.400 --> 00:06:16.400]  我們在座當中每一個人
[00:06:16.400 --> 00:06:19.200]  我們人生都是不知道自己怎麼來的
[00:06:19.200 --> 00:06:22.200]  你知不知道你出世第一件事做什麼
[00:06:22.200 --> 00:06:23.600]  為什麼哭
[00:06:23.600 --> 00:06:25.800]  因為知道大件事就出來
[00:06:25.800 --> 00:06:27.600]  他媽的肚子很正
[00:06:27.600 --> 00:06:28.800]  你忘記了嗎
[00:06:28.800 --> 00:06:31.000]  24小時恆溫
[00:06:31.000 --> 00:06:33.600]  不用做又可以吃
[00:06:33.600 --> 00:06:35.800]  喜歡就弄他兩腳
[00:06:35.800 --> 00:06:37.800]  懷孕的就會知道我說什麼
[00:06:37.800 --> 00:06:39.400]  一出來之後就發覺
[00:06:39.400 --> 00:06:43.000]  人生有責任交功課上班
[00:06:43.000 --> 00:06:44.600]  所以每一個人出世
[00:06:44.600 --> 00:06:46.800]  第一件事就哇出來了
[00:06:46.800 --> 00:06:50.400]  好了你不哭發生什麼事
[00:06:50.400 --> 00:06:53.000]  馬上被醫生打
[00:06:53.000 --> 00:06:54.200]  當然打你了
[00:06:54.200 --> 00:06:55.800]  所以人生是有困難
[00:06:55.800 --> 00:06:57.600]  但我出世的時候我就問
[00:06:57.600 --> 00:06:59.200]  為什麼會有我
[00:06:59.200 --> 00:07:02.400]  因為如果我爸爸做手術是不成功的話
[00:07:02.400 --> 00:07:05.600]  就沒理由四年之後我才出世
[00:07:05.600 --> 00:07:06.800]  早點出世的
[00:07:06.800 --> 00:07:09.000]  但如果成功就沒理由有我
[00:07:09.000 --> 00:07:12.800]  所以其實我從小到大都覺得自己是多餘的
[00:07:12.800 --> 00:07:14.800]  好了對任何一個成年人
[00:07:14.800 --> 00:07:16.800]  讀書希望自己好一點
[00:07:16.800 --> 00:07:18.200]  這個就是我的成績表
[00:07:18.200 --> 00:07:20.400]  我除了幼稚園臨班之外
[00:07:20.400 --> 00:07:22.200]  我中四也臨班的
[00:07:22.200 --> 00:07:23.800]  所以今天你說我是校長
[00:07:23.800 --> 00:07:25.200]  你看這個成績表
[00:07:25.200 --> 00:07:27.600]  你猜不猜得到有人找我做校長
[00:07:27.600 --> 00:07:29.800]  都幾難的
[00:07:29.800 --> 00:07:32.800]  這個先生是紅色的
[00:07:32.800 --> 00:07:36.000]  紅色才是彩色的比較好看
[00:07:36.000 --> 00:07:38.000]  只有藍色那些比較好看
[00:07:38.000 --> 00:07:39.800]  人們一看就看
[00:07:39.800 --> 00:07:41.400]  三分
[00:07:41.400 --> 00:07:44.800]  看不看到三分
[00:07:44.800 --> 00:07:46.800]  看不看到墨書拿三分
[00:07:46.800 --> 00:07:48.400]  你這麼容易拿三分的
[00:07:48.400 --> 00:07:49.600]  很難的
[00:07:49.600 --> 00:07:51.600]  老師經常扣人分的
[00:07:51.600 --> 00:07:53.400]  三分不是代表懂三個字
[00:07:53.400 --> 00:07:55.400]  懂很多個字懂三分
[00:07:55.400 --> 00:07:59.200]  還有下面你會看到有一科叫化學
[00:07:59.200 --> 00:08:02.600]  化學那科我拿了21分
[00:08:02.600 --> 00:08:03.800]  那個老師多壞
[00:08:03.800 --> 00:08:06.000]  他寫poor
[00:08:06.000 --> 00:08:08.200]  就是21分人家都知道你差
[00:08:08.200 --> 00:08:09.600]  就是人家都知道你差還過來
[00:08:09.600 --> 00:08:11.400]  你很差啊你
[00:08:11.400 --> 00:08:13.000]  或者現在回想起來都幾慘的
[00:08:13.000 --> 00:08:14.800]  你想想一個這樣的青年人
[00:08:14.800 --> 00:08:16.200]  他的將來會怎樣
[00:08:16.200 --> 00:08:17.600]  豐盛的人生
[00:08:17.600 --> 00:08:19.200]  如果假設他有豐盛的人生
[00:08:19.200 --> 00:08:22.200]  一定是神跡了
[00:08:22.200 --> 00:08:24.600]  還有在右上角
[00:08:24.600 --> 00:08:25.800]  54
[00:08:25.800 --> 00:08:28.000]  54做什麼
[00:08:28.000 --> 00:08:32.800]  那班人55人
[00:08:32.800 --> 00:08:35.200]  差過我那個人他活該了
[00:08:35.200 --> 00:08:39.000]  不過現在好像在美國研究太空火箭
[00:08:39.000 --> 00:08:40.000]  各位朋友
[00:08:40.000 --> 00:08:42.400]  原來人的人生是猜不到
[00:08:42.400 --> 00:08:45.600]  尤其是你將你的人生放在上帝的手中
[00:08:45.600 --> 00:08:48.000]  他會令你人生不再一樣
[00:08:48.000 --> 00:08:50.600]  所以信耶穌的人不是因為我差
[00:08:50.600 --> 00:08:51.600]  有些人說是的
[00:08:51.600 --> 00:08:53.800]  我老闆是信耶穌的
[00:08:53.800 --> 00:08:55.000]  他多壞啊
[00:08:55.000 --> 00:08:55.800]  我告訴他
[00:08:55.800 --> 00:08:58.400]  你老闆不信耶穌更壞
[00:08:58.400 --> 00:09:00.400]  幸好他現在信耶穌
[00:09:00.400 --> 00:09:03.000]  其實信耶穌的人是令他更好
[00:09:03.000 --> 00:09:04.600]  今天你如果有機會的時候
[00:09:04.600 --> 00:09:05.400]  令你人生
[00:09:05.400 --> 00:09:07.000]  你今天說我都幾好校長
[00:09:07.000 --> 00:09:09.400]  我告訴你如果你信耶穌的時候你會更好
[00:09:09.400 --> 00:09:15.600]  你會經歷那個我講的神跡或者是豐盛
[00:09:15.600 --> 00:09:20.800]  見不見到左手邊那個人
[00:09:20.800 --> 00:09:22.200]  誰來的
[00:09:22.200 --> 00:09:24.000]  像不像我
[00:09:24.000 --> 00:09:25.000]  我來的
[00:09:25.000 --> 00:09:25.800]  沒錯了
[00:09:25.800 --> 00:09:30.000]  所以下次牧師可以請我講健康講座的
[00:09:30.000 --> 00:09:31.200]  講減肥是吧
[00:09:31.200 --> 00:09:31.600]  不是
[00:09:31.600 --> 00:09:33.800]  我說吃得聰明點
[00:09:33.800 --> 00:09:36.200]  其實因為香港太多好東西吃是吧
[00:09:36.200 --> 00:09:37.800]  喜歡吃蛋撻
[00:09:37.800 --> 00:09:38.800]  正啊
[00:09:38.800 --> 00:09:39.600]  牛角包
[00:09:39.600 --> 00:09:40.400]  正啊
[00:09:40.400 --> 00:09:41.400]  叉燒飯
[00:09:41.400 --> 00:09:42.000]  正啊
[00:09:42.000 --> 00:09:42.600]  是不是
[00:09:42.600 --> 00:09:43.200]  撈麵
[00:09:43.200 --> 00:09:44.000]  正啊
[00:09:44.000 --> 00:09:47.000]  其實全部都是致肥的
[00:09:47.000 --> 00:09:48.200]  但是為什麼我會這樣做呢
[00:09:48.200 --> 00:09:52.200]  就是其實這個樣子
[00:09:52.200 --> 00:09:55.000]  這個樣子變成現在這個樣子
[00:09:55.000 --> 00:09:56.000]  為什麼呢
[00:09:56.000 --> 00:09:57.200]  就是在六年前
[00:09:57.200 --> 00:09:59.200]  我跌在街上
[00:09:59.200 --> 00:10:00.400]  真的跌在街上
[00:10:00.400 --> 00:10:01.400]  弄傷了腳
[00:10:01.400 --> 00:10:02.800]  那你治療師說
[00:10:02.800 --> 00:10:05.600]  你一是就減體重
[00:10:05.600 --> 00:10:07.200]  一是就做運動
[00:10:07.200 --> 00:10:08.800]  一是就休息六個月
[00:10:08.800 --> 00:10:10.800]  我說休息六個月不就是不用做
[00:10:10.800 --> 00:10:13.800]  那我就選擇減體重做運動
[00:10:13.800 --> 00:10:16.400]  並且我去跑馬拉松比賽
[00:10:16.400 --> 00:10:19.000]  我接下來將會跑到第九個馬拉松比賽
[00:10:19.000 --> 00:10:20.200]  過去四年裏面
[00:10:20.200 --> 00:10:22.000]  我是最討厭跑步的
[00:10:22.000 --> 00:10:23.800]  所以牧師可以請我講跑步的
[00:10:23.800 --> 00:10:26.600]  灣仔堂經常請我跑步的
[00:10:26.600 --> 00:10:28.400]  跑步為什麼跑步
[00:10:28.400 --> 00:10:29.000]  不跑的
[00:10:29.000 --> 00:10:31.200]  跑步太太喜歡跑步嗎
[00:10:31.200 --> 00:10:32.000]  小姐
[00:10:32.000 --> 00:10:33.400]  喜歡跑步嗎
[00:10:33.400 --> 00:10:34.400]  不喜歡
[00:10:34.400 --> 00:10:36.000]  真的
[00:10:36.000 --> 00:10:37.800]  都不喜歡跑步
[00:10:37.800 --> 00:10:38.600]  不喜歡
[00:10:38.600 --> 00:10:39.600]  我都是不喜歡的
[00:10:39.600 --> 00:10:42.800]  因為跑步就是辛苦
[00:10:42.800 --> 00:10:44.400]  漫無目的
[00:10:44.400 --> 00:10:45.600]  喘氣
[00:10:45.600 --> 00:10:46.400]  腳痛
[00:10:46.400 --> 00:10:47.800]  是不是
[00:10:47.800 --> 00:10:49.000]  所以我永遠都不跑的
[00:10:49.000 --> 00:10:49.800]  不過幾年前
[00:10:49.800 --> 00:10:50.600]  我很多謝
[00:10:50.600 --> 00:10:53.600]  強調我很多謝沈祖堯校長
[00:10:53.600 --> 00:10:54.400]  他跟我說
[00:10:54.400 --> 00:10:56.000]  他生我的氣
[00:10:56.000 --> 00:10:57.600]  他生我的氣跑馬拉松比賽
[00:10:57.600 --> 00:10:59.400]  他還請我去希臘跑
[00:10:59.400 --> 00:11:00.000]  我說好啊
[00:11:00.000 --> 00:11:01.600]  是不是你請的
[00:11:01.600 --> 00:11:03.000]  因為我打算跑幾步
[00:11:03.000 --> 00:11:05.600]  因為腳痛就選去旅遊的
[00:11:05.600 --> 00:11:09.000]  誰知道我報名之後他不報
[00:11:09.000 --> 00:11:12.200]  不過人生開始了就試一下
[00:11:12.200 --> 00:11:15.800]  就開始了人生八個馬拉松賽
[00:11:15.800 --> 00:11:18.200]  並且真的因為我跑步的時候
[00:11:18.200 --> 00:11:19.600]  體重輕了
[00:11:19.600 --> 00:11:21.400]  並且我現在腳痛不痛
[00:11:21.400 --> 00:11:22.200]  不痛
[00:11:22.200 --> 00:11:24.600]  其實有方法的
[00:11:24.600 --> 00:11:26.200]  人生裏面有沒有得估計
[00:11:26.200 --> 00:11:29.600]  我沒有想過我自己
[00:11:29.600 --> 00:11:31.600]  我後來大學畢業
[00:11:31.600 --> 00:11:34.000]  你估我大學讀什麼科目的
[00:11:34.000 --> 00:11:35.400]  有一科不知道大家知不知道
[00:11:35.400 --> 00:11:36.000]  很重要的
[00:11:36.000 --> 00:11:38.800]  叫做Pathology
[00:11:38.800 --> 00:11:40.000]  知不知道
[00:11:40.000 --> 00:11:41.400]  拍拖學
[00:11:41.400 --> 00:11:42.400]  這科一定讀
[00:11:42.400 --> 00:11:43.600]  所以不計這科的
[00:11:43.600 --> 00:11:44.600]  我是讀什麼的
[00:11:44.600 --> 00:11:46.600]  我是Double major in Chemistry
[00:11:46.600 --> 00:11:49.200]  and Applied Mathematics with Computing Science
[00:11:49.200 --> 00:11:50.400]  我是讀化學的
[00:11:50.400 --> 00:11:51.800]  記不記得我21分那一科
[00:11:51.800 --> 00:11:53.200]  我是讀化學的
[00:11:53.200 --> 00:11:55.200]  我在中文大學是做研究的
[00:11:55.200 --> 00:11:57.800]  我是做TA的
[00:11:57.800 --> 00:11:59.800]  我是研究氫原子中間的距離
[00:11:59.800 --> 00:12:01.400]  少數是第九個位的
[00:12:01.400 --> 00:12:03.200]  所以人生裏面有沒有得估計
[00:12:03.200 --> 00:12:04.400]  沒有得估計的
[00:12:04.400 --> 00:12:06.200]  我自己也讀電腦
[00:12:06.200 --> 00:12:08.000]  我才知道牧師也讀電腦
[00:12:08.000 --> 00:12:09.200]  我是老一點的
[00:12:09.200 --> 00:12:11.000]  我讀的東西就不同他那些
[00:12:11.000 --> 00:12:12.600]  但我教書的時候
[00:12:12.600 --> 00:12:14.200]  我教什麼的呢
[00:12:14.200 --> 00:12:16.600]  物理、化學、數學、電腦
[00:12:16.600 --> 00:12:18.800]  我還教體育
[00:12:18.800 --> 00:12:19.600]  我是不懂的
[00:12:19.600 --> 00:12:21.800]  因為我從小到大是手腳不協調的
[00:12:21.800 --> 00:12:23.600]  我後來跑步是現在才有的
[00:12:23.600 --> 00:12:25.600]  以前在球場上面
[00:12:25.600 --> 00:12:27.000]  永遠是不要我的
[00:12:27.000 --> 00:12:28.600]  我們叫垃圾知不知道
[00:12:28.600 --> 00:12:31.400]  拆垃圾兩隊都不要的人就是我了
[00:12:31.400 --> 00:12:33.200]  陸運會不讓我跑的
[00:12:33.200 --> 00:12:34.200]  因為怕我會連累他
[00:12:34.200 --> 00:12:35.800]  只准我參加一個項目
[00:12:35.800 --> 00:12:38.200]  叫做60米馬包代賽
[00:12:38.200 --> 00:12:39.200]  因為沒有人肯做
[00:12:39.200 --> 00:12:40.800]  那麼遠什麼的
[00:12:40.800 --> 00:12:43.200]  但是我去到回基書院教書
[00:12:43.200 --> 00:12:44.800]  那個校長作弄我
[00:12:44.800 --> 00:12:47.400]  叫我帶籃球隊
[00:12:47.400 --> 00:12:49.000]  我說籃球隊學界的東西
[00:12:49.000 --> 00:12:51.000]  輸幾場就回家倒閉了
[00:12:51.000 --> 00:12:52.400]  誰知道那些壞人
[00:12:52.400 --> 00:12:53.600]  第一年我帶他
[00:12:53.600 --> 00:12:55.400]  就不經意入了決賽
[00:12:55.400 --> 00:12:57.200]  爭全九龍冠軍
[00:12:57.200 --> 00:12:58.200]  我多害怕
[00:12:58.200 --> 00:12:59.800]  不過我是一個負責任的老師
[00:12:59.800 --> 00:13:01.000]  我就回去看
[00:13:01.000 --> 00:13:03.400]  男兒當入進
[00:13:03.400 --> 00:13:05.200]  看看怎樣做教練
[00:13:05.200 --> 00:13:07.200]  但是我真的從來都沒見過的
[00:13:07.200 --> 00:13:09.800]  但是這班小朋友去打比賽的時候
[00:13:09.800 --> 00:13:11.000]  我很害怕的
[00:13:11.000 --> 00:13:12.800]  好了 當比賽的分數很緊張
[00:13:12.800 --> 00:13:14.200]  爭冠軍的時候
[00:13:14.200 --> 00:13:15.200]  一兩分上下
[00:13:15.200 --> 00:13:16.400]  教練要做些事的
[00:13:16.400 --> 00:13:18.800]  做什麼教練
[00:13:18.800 --> 00:13:20.200]  啊
[00:13:20.200 --> 00:13:23.000]  打起打去啦啦隊做的
[00:13:23.000 --> 00:13:24.200]  叫暫停
[00:13:24.200 --> 00:13:25.200]  是不是啊
[00:13:25.200 --> 00:13:26.600]  那我就叫個暫停
[00:13:26.600 --> 00:13:27.800]  不過怎樣叫個暫停之後
[00:13:27.800 --> 00:13:29.800]  原來要講些事不知道講什麼好
[00:13:29.800 --> 00:13:31.000]  他們看著我
[00:13:31.000 --> 00:13:34.200]  那我就說
[00:13:34.200 --> 00:13:36.800]  你們做你們應該做的事
[00:13:36.800 --> 00:13:37.800]  各位來的朋友
[00:13:37.800 --> 00:13:39.800]  今天你們要做你們應該做的事
[00:13:39.800 --> 00:13:41.400]  想想好不好信耶穌
[00:13:41.400 --> 00:13:43.200]  你應該做的事 是不是
