
[00:00:00.000 --> 00:00:02.580]  親愛的天父主耶穌聖靈寶貴師
[00:09:59.380 --> 00:10:00.740]  她就來幫你
[00:10:00.740 --> 00:10:02.260]  她還幫人家蓋房子
[00:10:02.260 --> 00:10:04.260]  在中國她還幫人家蓋房子
[00:10:04.260 --> 00:10:07.140]  但是你到一旦你被她套牢了
[00:10:07.140 --> 00:10:09.060]  你就不能離開她
[00:10:09.060 --> 00:10:12.660]  因為她是很兇的
[00:10:12.660 --> 00:10:18.340]  這種現象其實在歷代的教會歷史裡面
[00:10:18.340 --> 00:10:19.940]  我們都看到異端
[00:10:19.940 --> 00:10:23.700]  是有這種極權統治的這種現象在的
[00:10:23.700 --> 00:10:26.580]  所以但是即使是這樣子
[00:10:26.580 --> 00:10:28.660]  聽起來我們聽起來就覺得說
[00:10:28.660 --> 00:10:30.580]  我們不可能會去信的
[00:10:30.580 --> 00:10:32.500]  我們不可能走進去的
[00:10:32.500 --> 00:10:34.340]  但是很不幸的
[00:10:34.340 --> 00:10:37.060]  還是有很多的信徒被迷惑
[00:10:37.060 --> 00:10:40.900]  甚至這些東方閃電的人
[00:10:40.900 --> 00:10:43.220]  他還到過美國
[00:10:43.220 --> 00:10:44.980]  北美在香港
[00:10:44.980 --> 00:10:46.100]  台灣各地
[00:10:46.100 --> 00:10:47.220]  他亞洲地方
[00:10:47.220 --> 00:10:48.900]  他都在進行破壞
[00:10:48.900 --> 00:10:50.100]  他以拉揚
[00:10:50.100 --> 00:10:51.620]  他到處去拉揚
[00:10:51.620 --> 00:10:52.660]  他說
[00:10:52.660 --> 00:10:53.460]  我讀到一句話的時候
[00:10:53.460 --> 00:10:54.100]  我覺得很好笑
[00:10:54.100 --> 00:10:58.180]  他說他要用真理來解放教會
[00:10:58.180 --> 00:10:59.460]  很有意思
[00:10:59.460 --> 00:11:03.140]  所以中國的家庭教會的人
[00:11:03.140 --> 00:11:05.460]  他們都很怕這種異端
[00:11:05.460 --> 00:11:07.060]  他們說這種異端
[00:11:07.060 --> 00:11:11.780]  比公安局的角擾還要厲害
[00:11:11.780 --> 00:11:14.260]  所以我今天順便一提的
[00:11:14.260 --> 00:11:15.460]  我不曉得你們知不知道
[00:11:15.460 --> 00:11:16.500]  異教
[00:11:16.500 --> 00:11:18.260]  什麼叫做異教
[00:11:18.260 --> 00:11:21.140]  異教就是像我們是信基督教
[00:11:21.140 --> 00:11:22.580]  假如說你信佛教
[00:11:22.580 --> 00:11:24.020]  你是信回教
[00:11:24.020 --> 00:11:25.380]  這是異教
[00:11:25.380 --> 00:11:26.980]  什麼叫做異端
[00:11:26.980 --> 00:11:27.780]  異端就是說
[00:11:27.780 --> 00:11:29.700]  他們都相信他們自己是
[00:11:29.700 --> 00:11:32.100]  他們都講他們是信耶穌的
[00:11:32.100 --> 00:11:32.980]  你看我們看
[00:11:32.980 --> 00:11:33.780]  摩門教
[00:11:33.780 --> 00:11:34.980]  耶和華見證會
[00:11:34.980 --> 00:11:36.740]  甚至這個東方閃電
[00:11:36.740 --> 00:11:38.420]  他們都講他們自己是信耶穌的
[00:11:38.420 --> 00:11:42.820]  就剛剛Eric講的80%都是一樣的
[00:11:42.820 --> 00:11:45.620]  但是中間有20%是不一樣的
[00:11:45.620 --> 00:11:50.100]  他們用這些來迷惑你的心
[00:11:50.100 --> 00:11:51.860]  所以耶穌跟我們講
[00:11:51.860 --> 00:11:53.460]  你要謹慎
[00:11:53.460 --> 00:11:54.500]  在這個末後的世代
[00:11:54.500 --> 00:11:56.020]  你要小心謹慎
[00:11:56.020 --> 00:11:57.540]  因為有很多人會說
[00:11:57.540 --> 00:11:59.940]  我是基督
[00:11:59.940 --> 00:12:01.780]  耶穌接著又說
[00:12:01.780 --> 00:12:02.740]  打仗
[00:12:02.740 --> 00:12:04.580]  你要知道還有打仗
[00:12:04.580 --> 00:12:05.700]  你有沒有覺得
[00:12:05.700 --> 00:12:07.860]  最近世界你很喜歡
[00:12:07.860 --> 00:12:11.860]  我常常聽人家講說
[00:12:11.860 --> 00:12:12.900]  二手菸
[00:12:12.900 --> 00:12:15.060]  我常常聽二手新聞
[00:12:15.060 --> 00:12:16.740]  我常常在家裡面聽二手新聞
[00:12:16.740 --> 00:12:17.700]  就常常聽到
[00:12:17.700 --> 00:12:21.540]  中國世界到處都很緊張的氣氛
[00:12:21.540 --> 00:12:22.820]  打仗
[00:12:22.820 --> 00:12:24.660]  美國跟伊拉克
[00:12:24.660 --> 00:12:26.900]  還有敘利亞的中東戰爭
[00:12:26.900 --> 00:12:28.340]  其實都還沒有完全
[00:12:28.340 --> 00:12:30.660]  都還有很多的後遺症在那邊
[00:12:30.660 --> 00:12:32.500]  接著埃及選總統
[00:12:32.500 --> 00:12:33.220]  有沒有
[00:12:33.220 --> 00:12:35.140]  就是一天到晚罷免總統
[00:12:35.140 --> 00:12:36.820]  鬧了很多的內戰
[00:12:36.820 --> 00:12:39.300]  還有什麼
[00:12:39.300 --> 00:12:40.740]  金正恩
[00:12:40.740 --> 00:12:43.620]  北韓的小總統金正恩
[00:12:43.620 --> 00:12:46.020]  他要和武
[00:12:46.020 --> 00:12:47.060]  四合
[00:12:47.060 --> 00:12:50.020]  然後他針對的對象就是美國
[00:12:50.020 --> 00:12:54.660]  還有我們中國跟日本釣魚台
[00:12:54.660 --> 00:12:56.420]  搞得不可開交
[00:12:56.420 --> 00:12:57.860]  還有中國跟菲律賓
[00:12:57.860 --> 00:12:59.620]  為了黃岩島
[00:12:59.620 --> 00:13:02.100]  也是在那邊彼此反目
[00:13:02.100 --> 00:13:06.260]  我這兩天聽說
[00:13:06.260 --> 00:13:09.540]  中國跟蘇俄在哪裡演習
[00:13:09.540 --> 00:13:14.900]  日本就跟美國在對岸也在演習
[00:13:14.900 --> 00:13:19.220]  你看整個世界都在亂了
[00:13:19.220 --> 00:13:21.620]  然後講到槍械
[00:13:21.620 --> 00:13:22.500]  槍械
[00:13:22.500 --> 00:13:23.940]  去年12月
[00:13:23.940 --> 00:13:28.340]  Kinetic New Hope小學裡面
[00:13:28.340 --> 00:13:30.740]  一群天真可愛的小孩
[00:13:30.740 --> 00:13:34.900]  就被一個男孩子
[00:13:34.900 --> 00:13:37.060]  無緣無故的偷了他媽的槍
[00:13:37.060 --> 00:13:41.620]  就到學校裡面去殺了一大堆的學生跟老師
[00:13:41.620 --> 00:13:43.780]  多無辜
[00:13:43.780 --> 00:13:48.980]  還有今年波士頓的槍擊案
[00:13:48.980 --> 00:13:54.660]  兩個從俄羅斯附近來的年輕人
[00:13:54.660 --> 00:13:56.180]  這兩個年輕人
[00:13:56.180 --> 00:13:58.660]  他們都是在美國受教育的
[00:13:58.660 --> 00:14:00.420]  美國政府支持他們
[00:14:00.420 --> 00:14:01.860]  一路長大的
[00:14:01.860 --> 00:14:06.180]  聽說他們都是拿福利在過生活的小孩
[00:14:06.180 --> 00:14:09.220]  結果他們跑到波士頓
[00:14:09.220 --> 00:14:13.460]  人家在做馬拉松的運動會裡面的運動員跟觀眾
[00:14:13.460 --> 00:14:17.860]  把人家一大堆炸傷了
[00:14:17.860 --> 00:14:20.180]  我前兩天看新聞的時候
[00:14:20.180 --> 00:14:25.140]  他哥哥當後來在槍擊案的那兩天就死掉了
[00:14:25.140 --> 00:14:27.620]  可是這個弟弟前兩天開庭的時候
[00:14:27.620 --> 00:14:29.460]  這個19歲的兇手
[00:14:29.460 --> 00:14:34.100]  他面對了一法庭裡面沒手沒腳的這些受害者
[00:14:34.100 --> 00:14:36.900]  他說他自己not guilty
[00:14:36.900 --> 00:14:38.020]  你相信嗎
[00:14:38.020 --> 00:14:41.140]  他說他自己not guilty
[00:14:41.140 --> 00:14:43.700]  後來我們在討論他為什麼會這樣講
[00:14:43.700 --> 00:14:46.180]  因為他們聽說這兩個兄弟
[00:14:46.180 --> 00:14:48.740]  他們是信奉回教的
[00:14:48.740 --> 00:14:50.260]  回教的人認為說
[00:14:50.260 --> 00:14:52.100]  我自殺就是在什麼
[00:14:52.100 --> 00:14:54.820]  獻祭sacrifice
[00:14:54.820 --> 00:14:57.700]  他們把他們自己獻上當作祭
[00:14:57.700 --> 00:14:59.460]  然後他們死了以後
[00:14:59.460 --> 00:15:02.020]  他們就可以上他們的天堂
[00:15:02.020 --> 00:15:06.820]  有美女有財富等著他們去享受
[00:15:06.820 --> 00:15:11.380]  你說怎麼會就會
[00:15:11.380 --> 00:15:13.300]  這些人19歲的小孩
[00:15:13.300 --> 00:15:16.900]  他是醫學院醫科的學生
[00:15:16.900 --> 00:15:19.780]  他被迷惑了
[00:15:19.780 --> 00:15:23.380]  主耶穌說還有饑荒還有地震
[00:15:23.380 --> 00:15:26.260]  水災火災到處都是
[00:15:26.260 --> 00:15:29.060]  你打開新聞天天都在講
[00:15:29.060 --> 00:15:32.420]  聖經說這是災難的起頭
[00:15:32.420 --> 00:15:34.180]  才開始
[00:15:34.180 --> 00:15:38.100]  我們最近這些東西才剛剛開始
[00:15:38.100 --> 00:15:40.340]  而且主耶穌還說
[00:15:40.340 --> 00:15:42.660]  在這段時間裡面
[00:15:42.660 --> 00:15:44.900]  人要把你陷在患難裡面
[00:15:44.900 --> 00:15:46.180]  要殺害你
[00:15:46.180 --> 00:15:50.500]  傷天害理的事會不斷的
[00:15:50.500 --> 00:15:52.420]  你有沒有感覺
[00:15:52.420 --> 00:15:56.100]  傷天害理的事情天天聽得到處都是
[00:15:56.100 --> 00:16:00.660]  新聞裡面甚至連連續劇裡面都演
[00:16:00.660 --> 00:16:04.420]  所以主耶穌說
[00:16:04.420 --> 00:16:09.780]  你們要為我的名被人家恨惡
[00:16:09.780 --> 00:16:12.100]  你有沒有這種感覺
[00:16:12.100 --> 00:16:15.700]  你說你是信耶穌的
[00:16:15.700 --> 00:16:17.300]  低能的人
[00:16:17.300 --> 00:16:19.140]  有人會這樣子來恨惡你的
[00:16:19.140 --> 00:16:20.260]  看不起你
[00:16:20.260 --> 00:16:23.780]  信耶穌的是什麼鴉片
[00:16:23.780 --> 00:16:25.780]  說我們信仰是鴉片
[00:16:25.780 --> 00:16:26.900]  安慰自己的
[00:16:26.900 --> 00:16:28.420]  Feel good
[00:16:28.420 --> 00:16:29.460]  但是
[00:16:29.460 --> 00:16:31.620]  這是耶穌提醒我們的
[00:16:31.620 --> 00:16:34.340]  而且還有許多人會跌倒
[00:16:34.340 --> 00:16:36.340]  而且還要彼此陷害
[00:16:36.340 --> 00:16:38.420]  彼此恨惡
[00:16:38.420 --> 00:16:42.260]  這都在我們生活裡面
[00:16:42.260 --> 00:16:44.820]  而且你會很驚訝的
[00:16:44.820 --> 00:16:47.460]  夫妻之間
[00:16:47.460 --> 00:16:49.700]  兄弟姐妹之間
[00:16:49.700 --> 00:16:51.220]  都有啊
[00:16:51.220 --> 00:16:55.460]  彼此恨惡
[00:16:55.460 --> 00:16:57.060]  求神憐憫
[00:16:57.060 --> 00:17:01.940]  而且不法的事情也慢慢的增多
[00:17:01.940 --> 00:17:04.020]  去年選舉
[00:17:04.020 --> 00:17:06.260]  大麻合法化
[00:17:06.260 --> 00:17:08.580]  同性戀合法化
[00:17:08.580 --> 00:17:10.740]  你現在講話要很小心
[00:17:10.740 --> 00:17:13.140]  你不可以隨便亂批評同性戀
[00:17:13.140 --> 00:17:14.420]  你隨便講一句話
[00:17:14.420 --> 00:17:16.980]  開個玩笑人家馬上就罵你
[00:17:16.980 --> 00:17:18.020]  同性戀也是人
[00:17:18.020 --> 00:17:20.020]  你怎麼可以這樣講話
[00:17:20.020 --> 00:17:22.020]  他馬上就有人跳起來指責你
[00:17:22.020 --> 00:17:23.860]  甚至那天Chris還在跟我講
[00:17:23.860 --> 00:17:27.060]  他說以前我們教會請的一個牧者
[00:17:27.060 --> 00:17:30.980]  他居然在為同性戀的人證婚
[00:17:30.980 --> 00:17:32.740]  所以我告訴你弟兄姊妹
[00:17:32.740 --> 00:17:37.620]  不是只有外邦人接受同性戀
[00:17:37.620 --> 00:17:40.580]  我們自己的基督徒也覺得沒有關係
[00:17:40.580 --> 00:17:41.460]  應該啊
[00:17:41.460 --> 00:17:42.340]  他也是人啊
[00:17:42.340 --> 00:17:44.660]  生下來就如此
[00:17:44.660 --> 00:17:45.700]  我跟你講
[00:17:45.700 --> 00:17:46.900]  我這兩天才想到
[00:17:46.900 --> 00:17:49.380]  有的人他那個麻痺
[00:17:49.380 --> 00:17:50.740]  他是那個小兒麻痺
