
[00:00:00.000 --> 00:00:03.080]  謝謝敬拜對大靈來一個很好的敬拜
[00:01:30.160 --> 00:01:32.440]  所以可以看到他不是自己結婚的
[00:01:32.440 --> 00:01:36.560]  他是為了承傳別人的愛情而犧牲的
[00:01:36.560 --> 00:01:40.560]  第二個就是殉道版,就是福音版
[00:01:40.560 --> 00:01:43.680]  我小時候就是看這個版本的電影
[00:01:43.680 --> 00:01:48.720]  他就說到華倫天奴在傳福音的時候
[00:01:48.720 --> 00:01:53.520]  在當時的第一世紀,基督教是受逼不吉的日子
[00:01:53.520 --> 00:01:55.520]  於是被抓去坐牢
[00:01:55.520 --> 00:02:00.320]  去到監獄裏面,那些肉粥對他們不好
[00:02:00.320 --> 00:02:02.320]  他又繼續向別人傳福音
[00:02:02.320 --> 00:02:04.720]  於是當中的一個首領就說
[00:02:04.720 --> 00:02:08.720]  如果這個上帝這麼厲害,就叫他治好我的女兒
[00:02:08.720 --> 00:02:12.040]  原來因為他有一個失明的女兒
[00:02:12.040 --> 00:02:16.320]  在那個時間裏面,當然是代禱之後就有一件奇事
[00:02:16.320 --> 00:02:19.320]  這個女孩子就真的康復了
[00:02:19.320 --> 00:02:24.520]  於是他整家,包括這個肉粥,都是決定信主的
[00:02:24.520 --> 00:02:33.120]  亦都因為這個緣故,他善待很多在肉粥當時因為宗教的原因被抓的信徒
[00:02:33.120 --> 00:02:36.320]  甚至有很多都藉故將他們釋放
[00:02:36.320 --> 00:02:39.320]  所以這一次其實華倫天奴都是被釋放的
[00:02:39.320 --> 00:02:41.920]  但當他繼續去傳福音的時候
[00:02:41.920 --> 00:02:49.920]  最終他就被捕,並且判了他在269年的2月14日那天斬頭
[00:02:49.920 --> 00:02:54.320]  所以那個日子並不是一個浪漫順化愛情的故事
[00:02:54.320 --> 00:03:01.520]  而是一個為了福音緣故來去殉道的一個神父的故事
[00:03:01.520 --> 00:03:04.320]  但為什麼他發展了有情人節卡那些呢?
[00:03:04.320 --> 00:03:06.520]  在電影的時候拍得很好的
[00:03:06.520 --> 00:03:10.320]  他就說這個神父知道自己這次真的會殉道
[00:03:10.320 --> 00:03:15.120]  他曾經醫好了這個女孩,那個女孩亦都藉故很多時候都會去探望他
[00:03:15.120 --> 00:03:18.520]  他就寫了一封信來向祂道別
[00:03:18.520 --> 00:03:22.520]  因為他的署名就寫著From Your Valentine
[00:03:22.520 --> 00:03:24.720]  所以你看到現在的商業就是這樣
[00:03:24.720 --> 00:03:29.320]  所以很多時候都會寫給你的愛人,你就會借這個名字
[00:03:29.320 --> 00:03:33.720]  而他很氣憤,我感動的地方是那個女孩收到這封信知道他這次真的一定要死
[00:03:33.720 --> 00:03:37.920]  爸爸問都沒有辦法,他很傷心
[00:03:37.920 --> 00:03:42.720]  於是他就寫了一封信來向這個能夠醫好他的眼睛
[00:03:42.720 --> 00:03:46.120]  又帶他信耶穌的一個神父來致敬
[00:03:46.120 --> 00:03:49.720]  他就寫了一封信叫做To My Valentine
[00:03:49.720 --> 00:03:52.320]  其實真的有這個Valentine這個人出現的
[00:03:52.320 --> 00:03:53.720]  而且那套戲做得很好
[00:03:53.720 --> 00:03:56.920]  就是他叫了他身邊的基督徒
[00:03:56.920 --> 00:03:59.520]  或者曾經都是接觸過這個神父的
[00:03:59.520 --> 00:04:11.320]  就全部寫卡進去這個監獄裏面去代禱和去支持這個神的僕人
[00:04:11.320 --> 00:04:13.520]  當然故事都是悽慘的
[00:04:13.520 --> 00:04:16.920]  終於斬頭就死了
[00:04:16.920 --> 00:04:19.720]  因此如果真的去世未的時候
[00:04:19.720 --> 00:04:22.920]  這個節日是有點悲傷的
[00:04:22.920 --> 00:04:24.320]  但是也都很看得到的
[00:04:24.320 --> 00:04:26.320]  反而不是愛情
[00:04:26.320 --> 00:04:29.720]  而是一個人是為了別人的緣故
[00:04:29.720 --> 00:04:31.720]  是真的願意犧牲自己
[00:04:31.720 --> 00:04:34.120]  甚至真是在我們基督徒來講
[00:04:34.120 --> 00:04:36.120]  都是一個很大的提醒
[00:04:36.120 --> 00:04:38.720]  今天我們在這個世代裏面
[00:04:38.720 --> 00:04:41.520]  其實是受一點苦都覺得很苦
[00:04:41.520 --> 00:04:42.520]  你有沒有想過有一天
[00:04:42.520 --> 00:04:45.720]  其實你會為主而去犧牲自己的性命
[00:04:45.720 --> 00:04:49.720]  對於我們這班城市人在和平長大的這一代
[00:04:49.720 --> 00:04:52.520]  的而且確是一個好像離得很遠的故事
[00:04:52.520 --> 00:04:54.720]  不過說起愛的時候
[00:04:54.720 --> 00:04:56.720]  無論在什麼年紀什麼的人
[00:04:56.720 --> 00:04:59.120]  其實都是很需要和很渴求愛
[00:04:59.120 --> 00:05:03.520]  沒有愛好像一個人是很難有快樂和滿足
[00:05:03.520 --> 00:05:07.120]  但是我們感謝上帝創造的秩序
[00:05:07.120 --> 00:05:10.120]  我們相信我們每一個嬰兒的出生
[00:05:10.120 --> 00:05:11.920]  包括我們自己的出生
[00:05:11.920 --> 00:05:17.120]  都大部分應該是由父母的愛之下來長大的
[00:05:17.120 --> 00:05:20.720]  如果我們的父母真是很用心的
[00:05:20.720 --> 00:05:22.520]  無條件的去愛我們
[00:05:22.520 --> 00:05:25.320]  我們相信在愛的家庭長大的小孩子
[00:05:25.320 --> 00:05:28.320]  他們的心靈是強大一點的
[00:05:28.320 --> 00:05:30.320]  也都能夠真的叫健康一點的
[00:05:30.320 --> 00:05:34.120]  但是經過不同的時代的改變
[00:05:34.120 --> 00:05:37.920]  我們發覺現在的小孩子的心真的又脆弱很多
[00:05:37.920 --> 00:05:40.120]  是不是因為有離婚呢
[00:05:40.120 --> 00:05:41.920]  最初我們有這樣想的
[00:05:41.920 --> 00:05:44.120]  但是這班人在這麼多年
[00:05:44.120 --> 00:05:47.120]  一直去同一間教會去看那方面的事情的時候
[00:05:47.120 --> 00:05:49.720]  我們發現原來我們這一批的小孩子
[00:05:49.720 --> 00:05:51.920]  和上一批的小孩子最大的分別
[00:05:51.920 --> 00:05:54.720]  都不是父母是否真的恩愛
[00:05:54.720 --> 00:05:55.920]  你問我們那一代
[00:05:55.920 --> 00:05:57.520]  我們的父母絕對不恩愛的
[00:05:57.520 --> 00:05:59.320]  我家是暴力家庭來的
[00:05:59.320 --> 00:06:00.920]  打架是打到劈血的
[00:06:00.920 --> 00:06:03.120]  所以我完全感覺不到他們恩愛的
[00:06:03.120 --> 00:06:05.320]  不過我們那個年代
[00:06:05.320 --> 00:06:09.720]  是大部分的兄弟姐妹沒有這麼少人
[00:06:09.720 --> 00:06:12.920]  原來一個人在一個家庭裡面
[00:06:12.920 --> 00:06:14.320]  父母是一個老師
[00:06:14.320 --> 00:06:16.320]  我們會看著他們怎樣相處
[00:06:16.320 --> 00:06:18.720]  知道什麼叫做真是彼此相愛
[00:06:18.720 --> 00:06:21.120]  又或者就算他們有吵架
[00:06:21.120 --> 00:06:22.320]  他們怎樣復和
[00:06:22.320 --> 00:06:23.720]  對於我們來說
[00:06:23.720 --> 00:06:26.120]  都是一個很無形當中的學習
[00:06:26.120 --> 00:06:29.320]  但是怎樣都不夠兄弟姐妹多
[00:06:29.320 --> 00:06:32.120]  我們教會最厲害的就是柏祥 保佑姨
[00:06:32.120 --> 00:06:33.720]  他們是十兄弟
[00:06:33.720 --> 00:06:36.120]  十個人已經是一個小組了
[00:06:36.120 --> 00:06:39.920]  所以在兄弟姐妹之間的恩怨情仇就精彩了
[00:06:39.920 --> 00:06:42.720]  原因就是如果兄弟姐妹多
[00:06:42.720 --> 00:06:45.320]  你不可以一輩子只有兩個朋友
[00:06:45.320 --> 00:06:46.920]  今天可能和二哥很友好
[00:06:46.920 --> 00:06:50.520]  但是下一次突然間我們就會吵架
[00:06:50.520 --> 00:06:52.920]  但是下個星期又不知為什麼
[00:06:52.920 --> 00:06:54.320]  你又可以和三哥又會變成朋友
[00:06:54.320 --> 00:06:56.120]  總之我們的關係
[00:06:56.120 --> 00:06:59.520]  愛與被愛 公平與不公平
[00:06:59.520 --> 00:07:03.120]  有沒有被欺凌這些所謂
[00:07:03.120 --> 00:07:06.720]  其實我們在家裡已經有很多鍛鍊
[00:07:06.720 --> 00:07:07.920]  所以你明白
[00:07:07.920 --> 00:07:10.920]  為什麼現在才會去到學校的時候
[00:07:10.920 --> 00:07:13.920]  經常都會被欺凌
[00:07:13.920 --> 00:07:17.920]  是因為在家裡從來沒有操練過什麼叫做欺凌
[00:07:17.920 --> 00:07:21.120]  所以他們的能力真的脆弱很多
[00:07:21.120 --> 00:07:23.720]  但是當一個人在家裡長大
[00:07:23.720 --> 00:07:27.320]  然後學了很多愛與被愛的技巧
[00:07:27.320 --> 00:07:30.520]  都會很快就想出去找朋友
[00:07:30.520 --> 00:07:33.920]  因為朋友就是我們自己選擇的
[00:07:33.920 --> 00:07:36.720]  因為和哥哥和姐姐爭執
[00:07:36.720 --> 00:07:38.920]  說到最後 媽媽兩個都罵
[00:07:38.920 --> 00:07:40.520]  你們兩個是兄弟
[00:07:40.520 --> 00:07:41.920]  你們是兄弟姐妹
[00:07:41.920 --> 00:07:43.120]  你們不能選擇
[00:07:43.120 --> 00:07:45.320]  這輩子你們都是親人
[00:07:45.320 --> 00:07:48.320]  無論將來怎麼樣你們都一定彼此扶持
[00:07:48.320 --> 00:07:50.920]  我相信我們都聽我媽媽的
[00:07:50.920 --> 00:07:52.920]  但是我們很想自己找朋友
[00:07:52.920 --> 00:07:53.720]  中學的時候
[00:07:53.720 --> 00:07:56.720]  因為那些朋友是我們自己選擇的
[00:07:56.720 --> 00:07:59.720]  正如以前的人很不喜歡萬分瓦解
[00:07:59.720 --> 00:08:01.720]  就很喜歡自由戀愛
[00:08:01.720 --> 00:08:02.720]  但是你發覺
[00:08:02.720 --> 00:08:04.720]  自由戀愛帶出來的眼淚
[00:08:04.720 --> 00:08:08.720]  絕對不比萬分瓦解的時候少
[00:08:08.720 --> 00:08:12.320]  為什麼在朋友之間當中都會有困難呢
[00:08:12.320 --> 00:08:16.720]  在基尼神明會有很多醫治 禱告服侍的事
[00:08:16.720 --> 00:08:19.120]  你就會發現很多人是不是只是拍拖
[00:08:19.120 --> 00:08:20.920]  會覺得很傷心呢
[00:08:20.920 --> 00:08:23.520]  其實有很多人一想起小時候
[00:08:23.520 --> 00:08:27.520]  很多時候是你初中的時候的同學
[00:08:27.520 --> 00:08:30.120]  你覺得是被出賣
[00:08:30.120 --> 00:08:32.520]  那種感覺和傷口
[00:08:32.520 --> 00:08:35.920]  反而是直根在一個成年人的心裡面
[00:08:35.920 --> 00:08:37.120]  是很重要的
[00:08:37.120 --> 00:08:39.120]  很影響他往後
[00:08:39.120 --> 00:08:43.520]  如何和朋友和同事相處
[00:08:43.520 --> 00:08:45.920]  不過有一種愛我們少提的
[00:08:45.920 --> 00:08:46.920]  就是你有沒有發覺
[00:08:46.920 --> 00:08:51.120]  原來人類這個動物
[00:08:51.120 --> 00:08:55.520]  我們普遍當中是有一個良心的
[00:08:55.520 --> 00:08:57.120]  無論你什麼的膚色
[00:08:57.120 --> 00:08:59.120]  有讀書沒有讀書都好
[00:08:59.120 --> 00:09:01.120]  原來創造主
[00:09:01.120 --> 00:09:04.120]  其實吹那口氣吹入我們當中
[00:09:04.120 --> 00:09:06.720]  讓我們成為一個有靈活人之外
[00:09:06.720 --> 00:09:09.320]  其實我們普遍是有個底的
[00:09:09.320 --> 00:09:11.320]  我們的惻隱之心
[00:09:11.320 --> 00:09:13.120]  我們的同情之心
[00:09:13.120 --> 00:09:16.320]  是承托著整個的社會和人類的
[00:09:16.320 --> 00:09:17.920]  我們見到人有事
[00:09:17.920 --> 00:09:20.920]  然後百方之援去幫手
[00:09:20.920 --> 00:09:23.920]  那個愛其實骨子裡面
[00:09:23.920 --> 00:09:25.120]  在神創造的時候
[00:09:25.120 --> 00:09:27.520]  已經和我們分享了他的性情
[00:09:27.520 --> 00:09:29.320]  不過有沒有留意
[00:09:29.320 --> 00:09:31.120]  其實現在這個世代
[00:09:31.120 --> 00:09:33.720]  特別是當有了傳媒
[00:09:33.720 --> 00:09:36.120]  加上現在新媒體的時代
[00:09:36.120 --> 00:09:38.720]  這一種丁點兒的愛
[00:09:38.720 --> 00:09:44.320]  被魔鬼一直一直在消磨和偷走
[00:09:44.320 --> 00:09:46.720]  因為我們已經開始
[00:09:46.720 --> 00:09:48.720]  不是好像我們爸爸那一代
[00:09:48.720 --> 00:09:51.920]  人人為我我為人人
[00:09:51.920 --> 00:09:53.920]  是不中聽的
[00:09:53.920 --> 00:09:55.920]  現在加上電片
[00:09:55.920 --> 00:09:58.320]  這麼流行的時候
[00:09:58.320 --> 00:10:01.520]  令我們完全失去信任
[00:10:01.520 --> 00:10:02.720]  今天是的
[00:10:02.720 --> 00:10:05.120]  這個世界是凶險的
[00:10:05.120 --> 00:10:06.720]  我們要警醒的
[00:10:06.720 --> 00:10:08.320]  但頂尖我突然在預備的時候
[00:10:08.320 --> 00:10:09.320]  我都會去想一下
[00:10:09.320 --> 00:10:11.720]  其實我們是不是又要小心的呢
[00:10:11.720 --> 00:10:14.320]  今天如果我們在外國有難
[00:10:14.320 --> 00:10:17.720]  你試試打個電話回來找人求救
[00:10:17.720 --> 00:10:20.920]  可能你打很多個都沒人聽
[00:10:20.920 --> 00:10:22.320]  特別我們這些
[00:10:22.320 --> 00:10:26.720]  每逢見到自己的通訊錄沒有的
[00:10:26.720 --> 00:10:28.720]  我大部分都不聽的了
[00:10:28.720 --> 00:10:29.720]  一定按了它
[00:10:29.720 --> 00:10:32.120]  每逢吃飯前後都不用想你了
[00:10:32.120 --> 00:10:35.120]  一定有些人打電話給你
[00:10:35.120 --> 00:10:36.520]  但有沒有想過
[00:10:36.520 --> 00:10:40.320]  如果我們真的當到人有需要去求救的時候
[00:10:40.320 --> 00:10:43.520]  原來這個世界四望無人
[00:10:43.520 --> 00:10:45.520]  人在你旁邊真的看著你
[00:10:45.520 --> 00:10:48.520]  但沒有人肯出意換手
[00:10:48.520 --> 00:10:51.520]  其實我們在製造一個什麼樣的世界
[00:10:51.520 --> 00:10:53.320]  讓我們去存活呢
[00:10:53.320 --> 00:10:54.520]  當然情人節
[00:10:54.520 --> 00:10:56.720]  個個都期望有份愛情
[00:10:56.720 --> 00:10:57.720]  因為這個愛情
[00:10:57.720 --> 00:11:00.320]  是令到我們的荷爾蒙分泌
[00:11:00.320 --> 00:11:01.920]  是紊亂的
[00:11:01.920 --> 00:11:04.320]  於是我們就沒有理性
[00:11:04.320 --> 00:11:07.320]  純粹追求浪漫的感覺
[00:11:07.320 --> 00:11:10.320]  但當這種荷爾蒙分泌沒有了之後
[00:11:10.320 --> 00:11:11.920]  大家就會很清醒了
[00:11:11.920 --> 00:11:13.720]  於是就發生了這麼多
[00:11:13.720 --> 00:11:17.520]  失戀、扔鍋、各方面的事情發生
[00:11:17.520 --> 00:11:18.320]  但頂姐妹
[00:11:18.320 --> 00:11:20.320]  我們的心其實很脆弱的
[00:11:20.320 --> 00:11:23.320]  包括我們那個無形的心
[00:11:23.320 --> 00:11:25.920]  在這些恩怨情仇裡面
[00:11:25.920 --> 00:11:26.920]  慢慢慢慢
[00:11:26.920 --> 00:11:28.720]  你就發覺你的心
[00:11:28.720 --> 00:11:30.120]  開始有裂痕
[00:11:30.120 --> 00:11:31.520]  甚至是碎
[00:11:31.520 --> 00:11:34.320]  所以越年紀大的
[00:11:34.320 --> 00:11:34.920]  不好意思
[00:11:34.920 --> 00:11:36.520]  就是越歷多的人
[00:11:36.520 --> 00:11:39.720]  你發覺我們普遍都會理性一點
[00:11:39.720 --> 00:11:41.520]  冷酷一點
[00:11:41.520 --> 00:11:44.720]  不是因為他們有經驗或者成長了
[00:11:44.720 --> 00:11:47.520]  而是其實反而我們是脆弱了
[00:11:47.520 --> 00:11:48.920]  我們更加脆弱
[00:11:48.920 --> 00:11:51.920]  所以成年人要去認識新朋友
[00:11:51.920 --> 00:11:53.920]  去一個新的群體
[00:11:53.920 --> 00:11:55.120]  是很艱難的
[00:11:55.120 --> 00:11:56.920]  很多的考慮
[00:11:56.920 --> 00:11:58.520]  很多的計較
[00:11:58.520 --> 00:11:59.720]  因此我都明白
[00:11:59.720 --> 00:12:01.720]  當我們去傳福音的時候
[00:12:01.720 --> 00:12:03.320]  走了幾年幸福小組
[00:12:03.320 --> 00:12:04.520]  我們開始發現
[00:12:04.520 --> 00:12:06.120]  已經有的存倉
[00:12:06.120 --> 00:12:07.720]  就已經用完了
[00:12:07.720 --> 00:12:10.720]  原來我們真的只有那幾個朋友
[00:12:10.720 --> 00:12:11.720]  然後你發覺
[00:12:11.720 --> 00:12:13.520]  我真的很想為主瘋狂
[00:12:13.520 --> 00:12:15.520]  嘗試去接觸一下新的人
[00:12:15.520 --> 00:12:17.520]  其實我們發覺
[00:12:17.520 --> 00:12:20.520]  人家都不是很容易接受你的
[00:12:20.520 --> 00:12:24.120]  於是我們就只可以去做街暴
[00:12:24.120 --> 00:12:25.720]  不是街的暴力
[00:12:25.720 --> 00:12:28.120]  是街頭暴動
[00:12:28.120 --> 00:12:28.920]  為什麼?
[00:12:28.920 --> 00:12:32.320]  因為起碼拍了一張福音單張給你
[00:12:32.320 --> 00:12:34.320]  我傳了福音信不信是你的事
[00:12:34.320 --> 00:12:36.320]  還要當你最好的照顧
[00:12:36.320 --> 00:12:37.720]  好像是很艱難
[00:12:37.720 --> 00:12:38.720]  但頂智妹
[00:12:38.720 --> 00:12:40.320]  我們是不是真的認命?
[00:12:40.320 --> 00:12:41.920]  我們的生命是不是就是因為
[00:12:41.920 --> 00:12:43.920]  曾經有過不好的經驗
[00:12:43.920 --> 00:12:46.120]  於是我們的心就一直碎
[00:12:46.120 --> 00:12:48.320]  或者是為了想它不爛
[00:12:48.320 --> 00:12:50.720]  我們就讓它變黑就可以了
[00:12:50.720 --> 00:12:54.720]  完全是對於身邊的靈魂的需要也好
[00:12:54.720 --> 00:12:56.920]  人家真的有肉體的需要也好
[00:12:56.920 --> 00:12:59.920]  我們都是在一個存疑的態度裡面
[00:12:59.920 --> 00:13:03.520]  愛為什麼這麼困難和為什麼這麼不開心?
[00:13:03.520 --> 00:13:06.720]  其實我覺得很在乎這兩方面的取態
[00:13:06.720 --> 00:13:08.520]  究竟什麼叫愛呢?
[00:13:08.520 --> 00:13:13.320]  愛對你來說是付出還是接受?
[00:13:13.320 --> 00:13:15.720]  可貨是人人都有的
[00:13:15.720 --> 00:13:17.120]  但是有沒有想過
[00:13:17.120 --> 00:13:21.320]  有時候如果你愛是你付出的時候
[00:13:21.320 --> 00:13:23.120]  你已經覺得很開心
[00:13:23.120 --> 00:13:26.720]  其實你真的不是很需要計較對方
[00:13:26.720 --> 00:13:28.120]  的反應
[00:13:28.120 --> 00:13:29.920]  為什麼我說父母的愛
[00:13:29.920 --> 00:13:32.120]  是最近似天父的愛呢?
[00:13:32.120 --> 00:13:34.720]  因為無端端就說大肚子
[00:13:34.720 --> 00:13:36.520]  然後痛得媽媽都不認得
[00:13:36.520 --> 00:13:38.720]  生了那塊東西出來
[00:13:38.720 --> 00:13:40.720]  但是不知道為什麼
[00:13:40.720 --> 00:13:42.520]  就是抱在身邊的時候
[00:13:42.520 --> 00:13:47.120]  你那種愛就會湧現
[00:13:47.120 --> 00:13:49.920]  你為了他不睡覺
[00:13:49.920 --> 00:13:52.320]  你為了他一叫你就要醒
[00:13:52.320 --> 00:13:54.320]  然後你沒辦法罵他
[00:13:54.320 --> 00:13:55.920]  因為他都聽不到你說什麼
[00:13:55.920 --> 00:13:58.120]  你只有你遷就他
[00:13:58.120 --> 00:13:59.920]  他永遠不會聽你的
[00:13:59.920 --> 00:14:02.520]  我們這樣學做媽媽和學做爸爸
[00:14:02.520 --> 00:14:04.120]  這個愛是你自己
[00:14:04.120 --> 00:14:06.720]  總之見到那塊東西你就開心
[00:14:06.720 --> 00:14:07.920]  他吃得久你就開心
[00:14:07.920 --> 00:14:10.320]  就算他大便你也會覺得開心
[00:14:10.320 --> 00:14:12.520]  是不是有一點點的呢?
[00:14:12.520 --> 00:14:14.120]  你不在這個愛裡面
[00:14:14.120 --> 00:14:15.520]  你不會明白的
[00:14:15.520 --> 00:14:16.720]  但反過來
[00:14:16.720 --> 00:14:18.720]  有很多人覺得愛是因為
[00:14:18.720 --> 00:14:20.920]  我感受到別人愛我
[00:14:20.920 --> 00:14:22.720]  我覺得他愛我
[00:14:22.720 --> 00:14:25.920]  現在大部分的下一代
[00:14:25.920 --> 00:14:27.120]  都是在這個位置
[00:14:27.120 --> 00:14:30.920]  所以每個人都是等你來愛我
[00:14:30.920 --> 00:14:33.720]  當大家都是在計較
[00:14:33.720 --> 00:14:35.720]  在等的時候
[00:14:35.720 --> 00:14:36.720]  你就知道
[00:14:36.720 --> 00:14:39.920]  愛放在天秤上面
[00:14:39.920 --> 00:14:42.520]  就已經是褪色了
[00:14:42.520 --> 00:14:43.720]  某程度來說
[00:14:43.720 --> 00:14:46.120]  更加是變了陣
[00:14:46.120 --> 00:14:47.920]  因為愛已經不是
[00:14:47.920 --> 00:14:51.720]  從心底裡面想對方好
[00:14:51.720 --> 00:14:54.720]  愛是你希望對方好的
[00:14:54.720 --> 00:14:56.120]  我去服侍他
[00:14:56.120 --> 00:14:57.120]  我去幫忙他
[00:14:57.120 --> 00:14:58.320]  就算做父母
[00:14:58.320 --> 00:15:00.320]  我們去教養弟兄姊妹
[00:15:00.320 --> 00:15:02.520]  我們這些弟弟妹妹
[00:15:02.520 --> 00:15:04.520]  或者是子女
[00:15:04.520 --> 00:15:06.720]  其實你的心應該是愛的
[00:15:06.720 --> 00:15:07.920]  你是希望他好
[00:15:07.920 --> 00:15:11.120]  所以你才限制他打遊戲機
[00:15:11.120 --> 00:15:13.120]  限制他外出
[00:15:13.120 --> 00:15:14.320]  背後的目的
[00:15:14.320 --> 00:15:16.920]  都是應該想成全他
[00:15:16.920 --> 00:15:18.120]  幫助他
[00:15:18.120 --> 00:15:20.320]  讓他能夠變好一點
[00:15:20.320 --> 00:15:21.720]  所以你明白
[00:15:21.720 --> 00:15:23.120]  當這樣去看的時候
[00:15:23.120 --> 00:15:25.320]  我們會在一個很繁忙的世界
[00:15:25.320 --> 00:15:28.520]  但是現在所有繁忙的工作
[00:15:28.520 --> 00:15:30.720]  繁忙的負擔
[00:15:30.720 --> 00:15:33.120]  我們其實沒什麼時間去細味
[00:15:33.120 --> 00:15:36.120]  我們自己想要的那份愛是什麼
[00:15:36.120 --> 00:15:37.520]  往往只是覺得
[00:15:37.520 --> 00:15:39.120]  恐懼去付出
[00:15:39.120 --> 00:15:40.920]  怕吃虧
[00:15:40.920 --> 00:15:43.720]  怕收不回回報
[00:15:43.720 --> 00:15:46.320]  所以不如冷血一點
[00:15:46.320 --> 00:15:48.520]  冰冷一點就算了
[00:15:48.520 --> 00:15:51.320]  但是在婚禮裡面
[00:15:51.320 --> 00:15:52.720]  我們又重重複複
[00:15:52.720 --> 00:15:55.720]  常常都看到這篇愛的詩章
[00:15:55.720 --> 00:15:58.320]  永遠都在婚姻裡面出現
[00:15:58.320 --> 00:16:00.120]  我們曾經在國內
[00:16:00.120 --> 00:16:01.520]  很多基督徒都會用
[00:16:01.520 --> 00:16:04.920]  不會說那些說話是從哪裡來的
[00:16:04.920 --> 00:16:07.520]  這個愛篇在國內是很流行的
[00:16:07.520 --> 00:16:08.520]  他們不知道是正經的
[00:16:08.520 --> 00:16:09.520]  很多大學生都不知道
[00:16:09.520 --> 00:16:12.920]  但是他們很喜歡這一段說話
[00:16:12.920 --> 00:16:16.520]  因為裡面說的愛是非常吸引
[00:16:16.520 --> 00:16:20.120]  有什麼樣的愛是可以恆久忍耐的呢
[00:16:20.120 --> 00:16:22.920]  如果能夠恆久忍耐就不會離婚
[00:16:22.920 --> 00:16:24.520]  就是我忍忍忍忍忍
[00:16:24.520 --> 00:16:25.920]  忍到有一天我受不了
[00:16:25.920 --> 00:16:28.720]  於是我就回頭走了
[00:16:28.720 --> 00:16:30.920]  愛是要有恩慈的
[00:16:30.920 --> 00:16:33.920]  恩慈的意思是上帝的性格
[00:16:33.920 --> 00:16:36.320]  是因為祂的憐憫
[00:16:36.320 --> 00:16:38.920]  是祂能夠看出你的軟弱
[00:16:38.920 --> 00:16:41.320]  明白你一切的缺失
[00:16:41.320 --> 00:16:42.520]  祂明白你
[00:16:42.520 --> 00:16:44.120]  所以祂能夠接納你
[00:16:44.120 --> 00:16:47.720]  也不計較地用愛來代理
[00:16:47.720 --> 00:16:49.120]  這個叫恩慈
[00:16:49.120 --> 00:16:52.320]  然後原來愛不是亂來都可以的
[00:16:52.320 --> 00:16:53.720]  愛是有真理的
[00:16:53.720 --> 00:16:55.920]  所以一切不應該的事
[00:16:55.920 --> 00:16:58.520]  都是要自己去控制不做的
[00:16:58.520 --> 00:16:59.520]  你想一下
[00:16:59.520 --> 00:17:01.920]  如果我們彼此之間的相處
[00:17:01.920 --> 00:17:03.920]  朋友之間的相處
[00:17:03.920 --> 00:17:05.320]  都能夠凡事包容
[00:17:05.320 --> 00:17:06.320]  凡事相信
[00:17:06.320 --> 00:17:07.320]  凡事盼望
[00:17:07.320 --> 00:17:08.720]  凡事忍耐
[00:17:08.720 --> 00:17:12.720]  那我們就不會出現這幾年的事件
[00:17:12.720 --> 00:17:14.520]  很多朋友都不知道怎麼聯絡
[00:17:14.520 --> 00:17:16.520]  因為我們就是凡事不能相信
[00:17:16.520 --> 00:17:18.320]  凡事不能忍耐
[00:17:18.320 --> 00:17:20.720]  凡事不能包容
[00:17:20.720 --> 00:17:25.120]  愛是否真的可以永不自息呢?
[00:17:25.120 --> 00:17:28.120]  很多人覺得這些詩篇很美麗
[00:17:28.120 --> 00:17:29.720]  很羨慕
[00:17:29.720 --> 00:17:31.320]  但是做不到的
