
[00:00:00.000 --> 00:00:03.580]  在香港跑馬地天主教墳場門口
[00:05:55.820 --> 00:06:00.420]  連原本鄙視耶穌的羅馬白夫長和其他鬼使手
[00:06:00.420 --> 00:06:01.700]  都茅塞頓開
[00:06:01.700 --> 00:06:02.980]  打開心窗
[00:06:02.980 --> 00:06:05.280]  明白耶穌就是神的兒子
[00:06:05.280 --> 00:06:06.820]  所以十字架
[00:06:06.820 --> 00:06:07.840]  是離
[00:06:07.840 --> 00:06:09.120]  也是開
[00:06:09.120 --> 00:06:11.940]  今日就想和大家看這兩隻字
[00:06:11.940 --> 00:06:14.240]  如果大家手上
[00:06:14.500 --> 00:06:15.780]  有聖經最好
[00:06:15.780 --> 00:06:18.340]  可以打開馬太福音27章
[00:06:18.340 --> 00:06:20.900]  可以留意到上文下理
[00:06:20.900 --> 00:06:23.460]  而且在螢幕上的字比較細
[00:06:23.460 --> 00:06:28.840]  45節這裡說從正午到下午三點鐘遍地都黑暗了
[00:06:28.840 --> 00:06:31.400]  我們不知道是什麼天文現象
[00:06:31.400 --> 00:06:32.940]  使到天昏地暗
[00:06:32.940 --> 00:06:34.980]  但對當時的猶太人來說
[00:06:34.980 --> 00:06:37.800]  這是一個審判的景象
[00:06:37.800 --> 00:06:40.360]  因為先知阿摩斯曾經預言
[00:06:40.360 --> 00:06:43.940]  到那日我要使太陽在正午落下
[00:06:44.200 --> 00:06:46.500]  使這地再白晝黑暗
[00:06:46.500 --> 00:06:49.320]  我要使你們的節期變為悲哀
[00:06:49.320 --> 00:06:52.140]  你們一切的歌曲變為哀歌
[00:06:52.140 --> 00:06:54.960]  我要使這悲哀如喪毒子
[00:06:54.960 --> 00:06:57.760]  其結局如悲痛的日子
[00:06:57.760 --> 00:07:01.100]  本來如節是一個歡樂的節期
[00:07:01.100 --> 00:07:03.140]  變成了一個哀悼
[00:07:03.140 --> 00:07:04.940]  和悲傷的日子
[00:07:04.940 --> 00:07:07.760]  就好像白頭人送黑頭人
[00:07:07.760 --> 00:07:09.280]  喪子之痛一樣
[00:07:09.280 --> 00:07:12.100]  甚至天上的父神都慘不忍睹
[00:07:12.100 --> 00:07:13.380]  所以用烏雲
[00:07:13.640 --> 00:07:15.940]  將蒼天白日都遮蓋了
[00:07:15.940 --> 00:07:18.760]  在過去一年裏面我們聽到很多
[00:07:18.760 --> 00:07:20.800]  令人心碎的醫院故事
[00:07:20.800 --> 00:07:22.600]  十字架的情景
[00:07:22.600 --> 00:07:25.160]  就好像有一個兒子
[00:07:25.160 --> 00:07:27.720]  他孤獨在這個深切治療病房
[00:07:27.720 --> 00:07:30.020]  ICU裏面等死
[00:07:30.020 --> 00:07:32.320]  外面的父母明明知道
[00:07:32.320 --> 00:07:35.920]  但是因為隔離也不能夠進入這個病房裏面
[00:07:35.920 --> 00:07:37.960]  見他兒子的最後一面
[00:07:37.960 --> 00:07:40.000]  第四十六節
[00:07:40.000 --> 00:07:41.800]  約在下午三點鐘
[00:07:41.800 --> 00:07:43.340]  耶穌大聲高呼說
[00:07:43.600 --> 00:07:47.700]  以利拉瑪撒巴葛大尼爾
[00:07:47.700 --> 00:07:51.800]  就是說我的神我的神為什麼離棄我
[00:07:51.800 --> 00:07:54.860]  耶穌是不是不知道天父是無所不在的呢
[00:07:54.860 --> 00:07:56.660]  他當然知道
[00:07:56.660 --> 00:07:59.980]  他就好像在ICU裏面等死的兒子一樣
[00:07:59.980 --> 00:08:01.020]  很害怕
[00:08:01.020 --> 00:08:03.320]  他知道父親就在外面
[00:08:03.320 --> 00:08:05.360]  他最深切的渴望
[00:08:05.360 --> 00:08:08.180]  就是能夠握住他父親的手
[00:08:08.180 --> 00:08:09.980]  但是天上的烏雲
[00:08:09.980 --> 00:08:12.780]  就好像完全不透光的
[00:08:13.040 --> 00:08:14.320]  窗簾一樣
[00:08:14.320 --> 00:08:17.140]  看他沒有辦法看到天上父親的面
[00:08:17.140 --> 00:08:20.200]  為什麼天父掩面不看呢
[00:08:20.200 --> 00:08:23.280]  其實最慘不忍睹的不是十字架
[00:08:23.280 --> 00:08:25.580]  而是圍觀那些人
[00:08:25.580 --> 00:08:28.400]  他們視若無睹聽若無聞
[00:08:28.400 --> 00:08:32.240]  其實耶穌是大聲的在引用詩篇22篇
[00:08:32.240 --> 00:08:33.780]  第一節來呼喊
[00:08:33.780 --> 00:08:38.900]  我的神我的神為什麼離棄我為什麼遠離不救我
[00:08:38.900 --> 00:08:40.700]  不聽我的新淫
[00:08:41.200 --> 00:08:46.060]  這些圍觀的人不知其所謂還以為耶穌在叫伊利亞
[00:08:46.060 --> 00:08:51.960]  為什麼我們可以肯定耶穌心裏面是在想詩篇第22篇呢
[00:08:51.960 --> 00:08:57.840]  因為詩篇22篇18節的情景之前已經應驗在眼前
[00:08:57.840 --> 00:09:02.200]  他們分我的外衣為我的內衣湊簽
[00:09:02.200 --> 00:09:06.800]  正是耶穌剛剛目睹羅馬士兵的所作所為
[00:09:06.800 --> 00:09:10.140]  馬太前面在第35節已經指出
[00:09:10.640 --> 00:09:16.260]  他們把他釘在十字架上然後抽籤分了他的衣服
[00:09:16.260 --> 00:09:21.380]  更可圈可點的是同一篇詩篇第七到第八節說
[00:09:21.380 --> 00:09:24.200]  凡看見我的都恥笑我
[00:09:24.200 --> 00:09:26.000]  他們滅嘴搖頭
[00:09:26.000 --> 00:09:30.100]  他把自己交托給耶和華讓耶和華救他吧
[00:09:30.100 --> 00:09:33.160]  耶和華既喜愛他可以答救他吧
[00:09:33.160 --> 00:09:38.020]  這個何嘗不是耶穌目睹的情景
[00:09:38.540 --> 00:09:41.360]  經過的人都譏笑
[00:09:41.360 --> 00:09:42.900]  搖頭說
[00:09:42.900 --> 00:09:48.020]  如果你是神的兒子就從十字架上下來
[00:09:48.020 --> 00:09:51.080]  現在我們從十字架上下來
[00:09:51.080 --> 00:09:53.640]  我們就相信你了
[00:09:53.640 --> 00:09:56.720]  神若願意就可以救你了
[00:09:56.720 --> 00:09:59.540]  所以這個時候
[00:09:59.540 --> 00:10:03.880]  一個熟讀聖經的耶穌一個一生人就在等待
[00:10:03.880 --> 00:10:08.240]  詩篇22篇如何在他身上應驗的耶穌
[00:10:08.500 --> 00:10:12.600]  大聲疾呼詩篇22篇第一節
[00:10:12.600 --> 00:10:14.640]  因為耶穌在這個時候
[00:10:14.640 --> 00:10:17.720]  仍然是有希望為官的明白
[00:10:17.720 --> 00:10:21.040]  他就是大衛王寓言的一位
[00:10:21.040 --> 00:10:26.160]  接下來48節的情景其實也是寓言之內
[00:10:26.160 --> 00:10:29.760]  其中有一個人立刻跑去拿海綿
[00:10:29.760 --> 00:10:31.040]  滋悶尿醋
[00:10:31.040 --> 00:10:33.600]  綁在爐位上送給他汗
[00:10:33.600 --> 00:10:38.460]  其實之前已經有人試圖拿一些用虎膽溝的酒
[00:10:38.720 --> 00:10:40.240]  來戲弄他34節
[00:10:40.240 --> 00:10:44.340]  士兵拿虎膽調和的酒給耶穌喝
[00:10:44.340 --> 00:10:45.880]  他嘗了不肯喝
[00:10:45.880 --> 00:10:50.480]  這個時候將一些虎膽和酸醋給耶穌
[00:10:50.480 --> 00:10:52.520]  其實真是落井下石
[00:10:52.520 --> 00:10:54.840]  好像一個垂死的動物
[00:10:54.840 --> 00:10:57.400]  你還不放過他還要去折磨他
[00:10:57.400 --> 00:11:01.240]  但這個正正就是應驗了大衛王的寓言
[00:11:01.240 --> 00:11:04.560]  他們拿虎膽給我當食物
[00:11:04.560 --> 00:11:07.880]  我喝了他們拿醋給我喝
[00:11:08.400 --> 00:11:10.200]  這些嘲弄耶穌的人
[00:11:10.200 --> 00:11:12.500]  彌賽的寓言
[00:11:12.500 --> 00:11:14.300]  仍然擺在眼前
[00:11:14.300 --> 00:11:17.100]  但是他好像蒙蔽一樣
[00:11:17.100 --> 00:11:18.640]  完全看不見
[00:11:18.640 --> 00:11:20.180]  第49節
[00:11:20.180 --> 00:11:23.240]  他們好像要挑戰耶穌
[00:11:23.240 --> 00:11:25.800]  其餘的人說
[00:11:25.800 --> 00:11:27.100]  等一下吧
[00:11:27.100 --> 00:11:30.160]  看以利亞來不來救他
[00:11:30.160 --> 00:11:33.240]  字面來講他們好像
[00:11:33.240 --> 00:11:36.060]  有些實驗精神
[00:11:36.060 --> 00:11:37.580]  要我相信
[00:11:37.840 --> 00:11:40.400]  如果耶穌你可以頒救兵來
[00:11:40.400 --> 00:11:44.500]  叫已經升天的以利亞在從天而降打救你
[00:11:44.500 --> 00:11:46.020]  那我就相信了
[00:11:46.020 --> 00:11:49.100]  但他們說這句話
[00:11:49.100 --> 00:11:53.700]  不是意味一個實驗精神一個開放的心態
[00:11:53.700 --> 00:11:57.300]  明顯的他們在冷嘲熱諷
[00:11:57.300 --> 00:12:01.380]  真正熟讀聖經的猶太人其實應該明白
[00:12:01.380 --> 00:12:05.220]  彌賽亞是一個受苦的僕人
[00:12:05.740 --> 00:12:10.080]  所以問題其實不是彌賽亞會不會死會不會受害
[00:12:10.080 --> 00:12:11.620]  而是怎樣死
[00:12:11.620 --> 00:12:13.680]  可能他們想像
[00:12:13.680 --> 00:12:15.460]  彌賽亞會好像
[00:12:15.460 --> 00:12:20.580]  和羅馬人打仗的時候英雄式的死沙場
[00:12:20.580 --> 00:12:22.880]  他們的問題
[00:12:22.880 --> 00:12:26.980]  就是他們說他們等待的是彌賽亞
[00:12:26.980 --> 00:12:29.040]  但是他們想要的
[00:12:29.040 --> 00:12:32.100]  其實是另一個的凱撒大帝
[00:12:33.120 --> 00:12:36.440]  他們眼前看到這位無力反抗羅馬人
[00:12:36.440 --> 00:12:39.000]  他們叫做褻瀆神的罪犯
[00:12:39.000 --> 00:12:42.080]  看來看去都不覺得他是彌賽亞
[00:12:42.080 --> 00:12:45.140]  新聞的二十一章裡面這樣說
[00:12:45.140 --> 00:12:48.480]  被掛的人是神所詛咒
[00:12:48.480 --> 00:12:51.800]  現在被掛在木頭上的耶穌
[00:12:51.800 --> 00:12:55.380]  不是他們想要的彌賽亞
[00:12:55.380 --> 00:12:58.720]  再加上他一直呼叫以利亞
[00:12:58.720 --> 00:13:01.020]  但是以利亞都沒有出現
[00:13:01.540 --> 00:13:05.380]  不是已經證明了耶穌不是這個神派嗎
[00:13:05.380 --> 00:13:07.940]  簡單來說
[00:13:07.940 --> 00:13:12.040]  他們要的是凱撒這個凱撒大帝
[00:13:12.040 --> 00:13:14.600]  他們面前見到那個
[00:13:14.600 --> 00:13:16.380]  像是Santa Clara
[00:13:16.380 --> 00:13:19.720]  一個至今貧窮的加勒修女
[00:13:19.720 --> 00:13:23.800]  當然剛才我們已經說明耶穌根本
[00:13:23.800 --> 00:13:26.120]  不是在呼叫以利亞
[00:13:26.120 --> 00:13:28.680]  耶穌在呼叫父神
[00:13:29.180 --> 00:13:31.740]  但是我們想想真正的問題是
[00:13:31.740 --> 00:13:34.040]  怎樣了解神的兒子
[00:13:34.040 --> 00:13:36.100]  竟然是被詛咒的
[00:13:36.100 --> 00:13:39.680]  怎樣了解父神會見死不救的
[00:13:39.680 --> 00:13:41.980]  他們是不是不相信他
[00:13:41.980 --> 00:13:45.820]  有兩個重點是值得留意的
[00:13:45.820 --> 00:13:46.840]  第一
[00:13:46.840 --> 00:13:49.400]  這個是耶穌自願受的死
[00:13:49.400 --> 00:13:53.240]  和學本第五十節說耶穌又大喊一聲
[00:13:53.240 --> 00:13:54.520]  氣就斷了
[00:13:54.520 --> 00:13:58.620]  氣就斷了在中文來講聽起來有點被動
[00:13:59.140 --> 00:14:01.440]  但如果你看原文用主動語氣
[00:14:01.440 --> 00:14:02.720]  是說耶穌
[00:14:02.720 --> 00:14:04.520]  交出祂的靈魂
[00:14:04.520 --> 00:14:06.820]  在英文版本都可以看到
[00:14:06.820 --> 00:14:08.620]  這個主動性
[00:14:08.620 --> 00:14:09.640]  可以說是
[00:14:09.640 --> 00:14:13.220]  畫龍點睛的表達到耶穌的死因
[00:14:13.220 --> 00:14:14.500]  當然包括
[00:14:14.500 --> 00:14:15.780]  被朋友出賣
[00:14:15.780 --> 00:14:17.320]  被奸人所害
[00:14:17.320 --> 00:14:20.640]  但由始至終是耶穌自由的選擇
[00:14:20.640 --> 00:14:21.920]  如果祂不想死
[00:14:21.920 --> 00:14:23.720]  沒有人可以害到祂的
[00:14:23.720 --> 00:14:25.000]  耶穌的死
[00:14:25.000 --> 00:14:27.040]  絕對不是一個意外
[00:14:27.040 --> 00:14:28.840]  耶穌是主動的
[00:14:29.100 --> 00:14:30.120]  交出祂的靈魂
[00:14:30.120 --> 00:14:31.920]  第二
[00:14:31.920 --> 00:14:33.200]  耶穌是
[00:14:33.200 --> 00:14:34.740]  自願被殺害
[00:14:34.740 --> 00:14:36.780]  受了咒詛
[00:14:36.780 --> 00:14:37.800]  為的是甚麼呢
[00:14:37.800 --> 00:14:40.620]  是為了代替世人被詛咒
[00:14:40.620 --> 00:14:44.460]  普羅在加拉太書第三章十三節裏面解釋
[00:14:44.460 --> 00:14:47.280]  基督既為我們受了咒詛
[00:14:47.280 --> 00:14:50.340]  就贖出我們脫離律法的咒詛
[00:14:50.340 --> 00:14:51.880]  因為經上記著
[00:14:51.880 --> 00:14:55.220]  凡掛在木頭上的都是被咒詛的
[00:14:55.220 --> 00:14:58.280]  所以耶穌經歷這個神離人棄
[00:14:58.540 --> 00:14:59.820]  目的只有一個
[00:14:59.820 --> 00:15:01.100]  待罪死
[00:15:01.100 --> 00:15:04.940]  耶穌大概是早上九點的時候被釘在十字架上面
[00:15:04.940 --> 00:15:07.500]  這個是猶太人早上獻祭的時候
[00:15:07.500 --> 00:15:09.800]  他是下午三時斷氣的
[00:15:09.800 --> 00:15:12.620]  是猶太人下午獻祭的時候
[00:15:12.620 --> 00:15:15.180]  耶穌在十字架上面成就的
[00:15:15.180 --> 00:15:17.220]  就是一個贖罪制
[00:15:17.220 --> 00:15:20.820]  正如以賽先知七百多年前就已經預言
[00:15:20.820 --> 00:15:23.640]  他承然擔當我們的憂患
[00:15:23.640 --> 00:15:25.160]  背負我們的痛苦
[00:15:25.160 --> 00:15:27.220]  我們卻以為他受責罰
[00:15:27.480 --> 00:15:29.020]  被神擊打腐敗了
[00:15:29.020 --> 00:15:33.360]  哪知他為我們的過犯受害為我們的罪孽壓傷
[00:15:33.360 --> 00:15:35.160]  耶和華使我們
[00:15:35.160 --> 00:15:38.220]  眾人的罪孽都歸在他身上
[00:15:38.220 --> 00:15:41.820]  誰想他受鞭打從活人之地被剪除
[00:15:41.820 --> 00:15:44.120]  是因我百姓的罪過呢
[00:15:44.120 --> 00:15:48.980]  耶和華卻定義將他壓傷使他受痛苦
[00:15:48.980 --> 00:15:52.560]  耶和華以他為贖罪制
[00:15:52.560 --> 00:15:54.620]  地賽亞
[00:15:54.620 --> 00:15:55.640]  替罪
[00:15:55.640 --> 00:15:56.660]  被詛咒
[00:15:56.920 --> 00:15:57.940]  以至於死
[00:15:57.940 --> 00:16:01.520]  完全是預言當中的一個部分
[00:16:01.520 --> 00:16:05.880]  馬太和其他方書的作者表明的就是這一點
[00:16:05.880 --> 00:16:08.440]  如果耶穌沒有被詛咒
[00:16:08.440 --> 00:16:09.720]  沒有受害
[00:16:09.720 --> 00:16:13.820]  沒有從活人之地被剪除他才不是彌賽亞
[00:16:13.820 --> 00:16:15.600]  所以耶穌
[00:16:15.600 --> 00:16:18.680]  預先已經告訴那些門徒
[00:16:18.680 --> 00:16:19.960]  人子來
[00:16:19.960 --> 00:16:22.260]  不是要受人的服侍
[00:16:22.260 --> 00:16:24.300]  乃是要服侍人
[00:16:24.560 --> 00:16:27.880]  並且要寫明作多人的贖駕
[00:16:27.880 --> 00:16:31.980]  如果我們說贖金Ransom
[00:16:31.980 --> 00:16:33.520]  聯想到的可能是
[00:16:33.520 --> 00:16:34.540]  綁票
[00:16:34.540 --> 00:16:36.340]  但在新約時代
[00:16:36.340 --> 00:16:40.940]  贖價是用來形容為奴隸贖身的價錢
[00:16:40.940 --> 00:16:43.000]  所以作為彌賽亞
[00:16:43.000 --> 00:16:45.300]  耶穌付出的代價
[00:16:45.300 --> 00:16:47.600]  讓我們可以在罪惡
[00:16:47.600 --> 00:16:49.900]  和死亡當中被釋放
[00:16:49.900 --> 00:16:52.200]  由奴隸變成自由人
[00:16:52.980 --> 00:16:57.840]  人去買一個奴僕位的通常是有僕人可以服侍自己
[00:16:57.840 --> 00:17:00.400]  但是人子耶穌付出贖價
[00:17:00.400 --> 00:17:03.220]  他是為了自己成為僕人
[00:17:03.220 --> 00:17:07.820]  這是一個不可思議的交換位置
[00:17:07.820 --> 00:17:10.640]  包惠君博士的說法
[00:17:10.640 --> 00:17:13.460]  這是一個翻天覆地的福音
[00:17:13.460 --> 00:17:16.020]  是不可思議的交換位置
[00:17:16.020 --> 00:17:17.040]  十字架
[00:17:17.040 --> 00:17:18.320]  也是這樣
[00:17:18.320 --> 00:17:20.880]  本來是一個生離死別
[00:17:21.140 --> 00:17:23.700]  反而使得我們可以和罪惡
[00:17:23.700 --> 00:17:25.240]  死亡分離
[00:17:25.240 --> 00:17:27.020]  甚至可以說
[00:17:27.020 --> 00:17:31.120]  在十字架上釘死的就是死亡本身
[00:17:31.120 --> 00:17:33.940]  十字架就是死亡的葬禮
[00:17:33.940 --> 00:17:36.760]  這就是我今天說的離
[00:17:36.760 --> 00:17:40.840]  但是十字架除了離也是開
[00:17:40.840 --> 00:17:45.200]  有人問如果耶穌基督在十字架上完成了救贖
[00:17:45.200 --> 00:17:46.740]  我們留在這裡還做什麼呢
[00:17:46.740 --> 00:17:47.760]  上星期日
[00:17:47.760 --> 00:17:50.580]  梁牧師講道的時候也提過這條問題
[00:17:51.340 --> 00:17:52.620]  馬太給的答案
[00:17:52.620 --> 00:17:54.920]  關鍵就是開這隻字
[00:17:54.920 --> 00:17:57.500]  原來耶穌在十字架上
[00:17:57.500 --> 00:18:00.300]  並非只是來光榮結業的
[00:18:00.300 --> 00:18:01.840]  不是只是來結帳的
[00:18:01.840 --> 00:18:04.660]  他做的也包括重開
[00:18:04.660 --> 00:18:07.480]  這邊道我英文的題目就是
[00:18:07.480 --> 00:18:09.020]  Heaven Reopened
[00:18:09.020 --> 00:18:10.560]  天堂的重開
[00:18:10.560 --> 00:18:13.880]  十字架打開了通往天上的門口
[00:18:13.880 --> 00:18:16.180]  打開了陰間的閘口
[00:18:16.180 --> 00:18:18.220]  聖下要來做的事
[00:18:18.220 --> 00:18:19.760]  簡單的解釋
