
[00:00:00.000 --> 00:00:02.000]  頂姐妹,平安!
[00:03:51.000 --> 00:03:53.000]  上帝已經選擇了你。
[00:03:53.000 --> 00:03:55.000]  在哪裏選擇呢?
[00:03:55.000 --> 00:03:57.000]  就是在基督耶穌裏面,
[00:03:57.000 --> 00:03:59.000]  已經選擇了你。
[00:03:59.000 --> 00:04:00.000]  選擇了你,
[00:04:00.000 --> 00:04:03.000]  給了我們一份尚好淑靈的福氣。
[00:04:03.000 --> 00:04:05.000]  是什麼福氣呢?
[00:04:05.000 --> 00:04:07.000]  我們很多時候聽完,
[00:04:07.000 --> 00:04:11.000]  就沒有去珍貴這一份的恩典。
[00:04:11.000 --> 00:04:13.000]  我們聽完就算了。
[00:04:13.000 --> 00:04:16.000]  好像熱忽所的忠心的人一樣,
[00:04:16.000 --> 00:04:18.000]  他們很需要再知道,
[00:04:18.000 --> 00:04:20.000]  這一份是什麼屬靈福氣呢?
[00:04:20.000 --> 00:04:23.000]  是在創世之前,
[00:04:23.000 --> 00:04:25.000]  是透過耶穌基督已經給了我們的。
[00:04:25.000 --> 00:04:26.000]  丁師妹,
[00:04:26.000 --> 00:04:28.000]  我們也要取回這一份福氣。
[00:04:28.000 --> 00:04:29.000]  是什麼福氣呢?
[00:04:29.000 --> 00:04:30.000]  我們看看這個Power Point。
[00:04:30.000 --> 00:04:35.000]  就是預定了我們藉著耶穌基督裏面,
[00:04:35.000 --> 00:04:38.000]  得著兒子的名分。
[00:04:38.000 --> 00:04:40.000]  這一份名分,
[00:04:40.000 --> 00:04:43.000]  並不是必然有的。
[00:04:43.000 --> 00:04:45.000]  並不是必然有的。
[00:04:45.000 --> 00:04:46.000]  這個兒子名分,
[00:04:46.000 --> 00:04:47.000]  姐妹有沒有份的?
[00:04:47.000 --> 00:04:49.000]  有。
[00:04:49.000 --> 00:04:50.000]  弟兄姐妹,
[00:04:50.000 --> 00:04:51.000]  我們都有份。
[00:04:51.000 --> 00:04:53.000]  得著兒子的名分,
[00:04:53.000 --> 00:04:55.000]  得著女兒的名分。
[00:04:55.000 --> 00:05:00.000]  其實與創世之前的主,
[00:05:00.000 --> 00:05:02.000]  是有關係的。
[00:05:02.000 --> 00:05:03.000]  這一份關係,
[00:05:03.000 --> 00:05:05.000]  意思是我們透過耶穌基督,
[00:05:05.000 --> 00:05:10.000]  我們可以與天上永恆創造的主,
[00:05:10.000 --> 00:05:11.000]  可以說:
[00:05:11.000 --> 00:05:12.000]  「你是我的天上的爸爸,
[00:05:12.000 --> 00:05:14.000]  你是我的天父,
[00:05:14.000 --> 00:05:16.000]  我們是你的兒女,
[00:05:16.000 --> 00:05:17.000]  我是你的女兒,
[00:05:17.000 --> 00:05:18.000]  我是你的兒子。」
[00:05:18.000 --> 00:05:20.000]  這一份關係,
[00:05:20.000 --> 00:05:22.000]  原來是很寶貴,
[00:05:22.000 --> 00:05:25.000]  是一份上好的福氣。
[00:05:25.000 --> 00:05:27.000]  但很多時候,
[00:05:27.000 --> 00:05:29.000]  我自己回顧我信仰的歷程,
[00:05:29.000 --> 00:05:31.000]  忘記了。
[00:05:31.000 --> 00:05:32.000]  會忘記了。
[00:05:32.000 --> 00:05:34.000]  亦沒有珍貴,
[00:05:34.000 --> 00:05:36.000]  去體重這一份的關係,
[00:05:36.000 --> 00:05:38.000]  以為已經是理所當然。
[00:05:38.000 --> 00:05:40.000]  去成為神家裏的人,
[00:05:40.000 --> 00:05:42.000]  以為是理所當然。
[00:05:42.000 --> 00:05:43.000]  我沒有想過,
[00:05:43.000 --> 00:05:45.000]  在這次去預備經明的時候,
[00:05:45.000 --> 00:05:46.000]  神給我看到,
[00:05:46.000 --> 00:05:48.000]  這份家人的關係,
[00:05:48.000 --> 00:05:50.000]  神有份的。
[00:05:50.000 --> 00:05:51.000]  我們看下一張,
[00:05:51.000 --> 00:05:59.000]  原來上帝與我建立家人的關係。
[00:05:59.000 --> 00:06:01.000]  是神人之間,
[00:06:01.000 --> 00:06:03.000]  是神有份的家,
[00:06:03.000 --> 00:06:06.000]  不是人與人關係建立的家。
[00:06:06.000 --> 00:06:07.000]  這個家,
[00:06:07.000 --> 00:06:08.000]  這家,
[00:06:08.000 --> 00:06:09.000]  屬靈的家,
[00:06:09.000 --> 00:06:12.000]  是神有份的。
[00:06:12.000 --> 00:06:14.000]  我們可以說,
[00:06:14.000 --> 00:06:16.000]  我們再看一個經文,好嗎?
[00:06:16.000 --> 00:06:18.000]  「我們不再是外人或客裏,
[00:06:18.000 --> 00:06:21.000]  是與聖徒同國,
[00:06:21.000 --> 00:06:24.000]  是神家裏的人了。」
[00:06:24.000 --> 00:06:26.000]  看看你旁邊的弟兄姊妹,
[00:06:26.000 --> 00:06:30.000]  我們都是神家裏的人。
[00:06:30.000 --> 00:06:31.000]  我們跟他們說,
[00:06:31.000 --> 00:06:32.000]  「你是神家裏的人,
[00:06:32.000 --> 00:06:33.000]  你是我家裏的人,
[00:06:33.000 --> 00:06:35.000]  你是我的家人。」
[00:06:35.000 --> 00:06:38.000]  「你是我的家人。」
[00:06:38.000 --> 00:06:40.000]  是嗎?
[00:06:40.000 --> 00:06:45.000]  我們從前是不認識耶穌的。
[00:06:45.000 --> 00:06:47.000]  因著耶穌基督的緣故,
[00:06:47.000 --> 00:06:48.000]  祂寶貴的福音,
[00:06:48.000 --> 00:06:53.000]  我們可以去認識大家彼此。
[00:06:53.000 --> 00:06:55.000]  原來這裏是很寶貴,
[00:06:55.000 --> 00:06:57.000]  家人的關係,
[00:06:57.000 --> 00:06:59.000]  是神給了我們。
[00:06:59.000 --> 00:07:01.000]  原來創世之前,
[00:07:01.000 --> 00:07:04.000]  不單止讓我們成為神的兒女,
[00:07:04.000 --> 00:07:08.000]  更加給了我們一頭家。
[00:07:08.000 --> 00:07:10.000]  這頭家是一份禮物,
[00:07:10.000 --> 00:07:13.000]  也是上好的福氣。
[00:07:13.000 --> 00:07:16.000]  而這頭家最重要的根基在哪裏呢?
[00:07:16.000 --> 00:07:20.000]  猶太人建造房屋的時候,
[00:07:20.000 --> 00:07:22.000]  有一個電機禮。
[00:07:22.000 --> 00:07:25.000]  他們會先擺放一塊石頭,
[00:07:25.000 --> 00:07:30.000]  那塊石頭就是要建造房屋的石頭,
[00:07:30.000 --> 00:07:33.000]  叫做「防角石」。
[00:07:33.000 --> 00:07:37.000]  防角石頭就是一塊一塊地,
[00:07:37.000 --> 00:07:39.000]  在旁邊建立。
[00:07:39.000 --> 00:07:42.000]  先擺放一塊大的防角石,
[00:07:42.000 --> 00:07:43.000]  然後在旁邊去砌,
[00:07:43.000 --> 00:07:45.000]  然後向上去砌。
[00:07:45.000 --> 00:07:48.000]  所以這很重要的開始,
[00:07:48.000 --> 00:07:51.000]  這頭家最開始建造的,
[00:07:51.000 --> 00:07:53.000]  是哪裏來的呢?
[00:07:53.000 --> 00:07:55.000]  就是耶穌基督。
[00:07:55.000 --> 00:07:56.000]  如果沒有耶穌基督,
[00:07:56.000 --> 00:07:59.000]  這頭家是不成家的。
[00:07:59.000 --> 00:08:02.000]  所以我們很珍貴,
[00:08:02.000 --> 00:08:06.000]  我們要再去領受這個很寶貴的福音,
[00:08:06.000 --> 00:08:08.000]  我們有的屬靈的家,
[00:08:08.000 --> 00:08:11.000]  不是只有我們看到的人,
[00:08:11.000 --> 00:08:15.000]  而是看不到的上帝,祂藉著耶穌基督,
[00:08:15.000 --> 00:08:17.000]  祂這份禮物給了我們。
[00:08:17.000 --> 00:08:19.000]  我們透過耶穌基督,
[00:08:19.000 --> 00:08:23.000]  來跟上帝建立這份寶貴的關係。
[00:08:23.000 --> 00:08:26.000]  從前我們不是屬於神的家人,
[00:08:26.000 --> 00:08:30.000]  所以保羅叫我們都要同樣去記得,
[00:08:30.000 --> 00:08:32.000]  在第十一和第十二節,
[00:08:32.000 --> 00:08:34.000]  他叫中心的人要記得,要記得。
[00:08:34.000 --> 00:08:35.000]  記得甚麼呢?
[00:08:35.000 --> 00:08:37.000]  你以前是怎樣的?
[00:08:37.000 --> 00:08:39.000]  我們沒有耶穌的時候,
[00:08:39.000 --> 00:08:41.000]  我們都是外邦人,
[00:08:41.000 --> 00:08:44.000]  我們是跟基督沒有關係的。
[00:08:44.000 --> 00:08:45.000]  十二節說,
[00:08:45.000 --> 00:08:48.000]  記得我們跟基督是沒有關係的。
[00:08:48.000 --> 00:08:50.000]  如果當時的宋童群體,
[00:08:50.000 --> 00:08:53.000]  更加是外邦人的時候,
[00:08:53.000 --> 00:08:55.000]  神的納約,神的應許,
[00:08:55.000 --> 00:08:58.000]  他們都是無份無干,是隔絕的,
[00:08:58.000 --> 00:09:01.000]  是跟宋養群體是沒有關係的,
[00:09:01.000 --> 00:09:03.000]  是局外人的,
[00:09:03.000 --> 00:09:06.000]  他們世上是沒有指望,
[00:09:06.000 --> 00:09:08.000]  他們的生命是沒有神。
[00:09:08.000 --> 00:09:13.000]  這個隔絕,是怎樣去理解呢?
[00:09:13.000 --> 00:09:17.000]  原來當時外邦人和以色列人,
[00:09:17.000 --> 00:09:20.000]  雖然他們都說要敬拜上帝,
[00:09:20.000 --> 00:09:22.000]  他們是不屬於這個家的,
[00:09:22.000 --> 00:09:25.000]  在猶太人的角度,他們是不屬於這個家的,
[00:09:25.000 --> 00:09:27.000]  他們是要被隔絕的,
[00:09:27.000 --> 00:09:31.000]  所以他們的聖殿都要有形有體地隔絕這班人。
[00:09:31.000 --> 00:09:33.000]  雖然他們說要進聖殿去敬拜,
[00:09:33.000 --> 00:09:36.000]  但是不可以進去聖殿裏面的,
[00:09:36.000 --> 00:09:38.000]  要隔絕他們,是怎樣隔絕呢?
[00:09:38.000 --> 00:09:41.000]  就是聖殿外面有個圍欄,
[00:09:41.000 --> 00:09:43.000]  這圍欄就是牆壁,
[00:09:43.000 --> 00:09:46.000]  我們看看牆壁是怎樣的,
[00:09:46.000 --> 00:09:49.000]  就是我們現在的角度視線去看,
[00:09:49.000 --> 00:09:51.000]  就是外邦人的地方,
[00:09:51.000 --> 00:09:54.000]  牆壁後面有建築物,
[00:09:54.000 --> 00:09:56.000]  就是聖殿,
[00:09:56.000 --> 00:09:58.000]  隔絕,
[00:09:58.000 --> 00:10:00.000]  不可以越界,越界會怎樣?
[00:10:00.000 --> 00:10:02.000]  有個警示在當中,
[00:10:02.000 --> 00:10:05.000]  警示就是你要想一想你的生命,
[00:10:05.000 --> 00:10:10.000]  如果你要闖這個界有個缺口進去,
[00:10:10.000 --> 00:10:12.000]  是否真的要刷卡進去?
[00:10:12.000 --> 00:10:15.000]  我們現在要刷一張卡,
[00:10:15.000 --> 00:10:17.000]  我們辦公室七樓,
[00:10:17.000 --> 00:10:20.000]  我們如果不是同宮門,
[00:10:20.000 --> 00:10:22.000]  是沒有卡可以刷的,
[00:10:22.000 --> 00:10:24.000]  百里居也是沒有卡可以刷的,
[00:10:24.000 --> 00:10:26.000]  那時候沒有卡可以刷的,
[00:10:26.000 --> 00:10:28.000]  就是告示,圈著它,
[00:10:28.000 --> 00:10:30.000]  兩個告示在旁邊,
[00:10:30.000 --> 00:10:32.000]  如果你不是猶太人,
[00:10:32.000 --> 00:10:35.000]  進了裡面的,你要判死刑,
[00:10:35.000 --> 00:10:37.000]  可以死的,
[00:10:37.000 --> 00:10:39.000]  如果你冒著死刑也要進去的,
[00:10:39.000 --> 00:10:41.000]  你就進去吧,
[00:10:41.000 --> 00:10:44.000]  是這樣有形有體地告訴你,
[00:10:44.000 --> 00:10:46.000]  我和你隔絕的,
[00:10:46.000 --> 00:10:49.000]  雖然大家都說要敬拜上帝,
[00:10:49.000 --> 00:10:51.000]  但是我要和你隔絕,
[00:10:51.000 --> 00:10:53.000]  而這個隔絕在聖殿裏面,
[00:10:53.000 --> 00:10:55.000]  也有一重重的隔絕,
[00:10:55.000 --> 00:10:57.000]  有女院和男院的,
[00:10:57.000 --> 00:10:59.000]  女的不可以去男的那邊,
[00:10:59.000 --> 00:11:02.000]  男的就要進去一點,對不對?
[00:11:02.000 --> 00:11:04.000]  好了,那你有司職了,
[00:11:04.000 --> 00:11:06.000]  你去服侍上帝罷了,
[00:11:06.000 --> 00:11:08.000]  那又要隔著你,
[00:11:08.000 --> 00:11:10.000]  你是什麼等級隱私的祭司,
[00:11:10.000 --> 00:11:12.000]  接著就不准去哪裡,去做些什麼,
[00:11:12.000 --> 00:11:14.000]  大祭司才可以去到致聖所,
[00:11:14.000 --> 00:11:16.000]  去到會幕裏面,
[00:11:16.000 --> 00:11:18.000]  來去敬拜上帝,
[00:11:18.000 --> 00:11:20.000]  這個我們更加看到,
[00:11:20.000 --> 00:11:22.000]  它一個圈子轉轉轉,
[00:11:22.000 --> 00:11:24.000]  真的不讓人進去,
[00:11:24.000 --> 00:11:26.000]  充滿深鎖,隔著外邦人,
[00:11:26.000 --> 00:11:31.000]  從前是不屬神家裏面的人,
[00:11:31.000 --> 00:11:33.000]  但是現在保羅說,
[00:11:33.000 --> 00:11:36.000]  現在全部都是屬神家裏的人,
[00:11:36.000 --> 00:11:38.000]  無論是近處,遠處,
[00:11:38.000 --> 00:11:40.000]  你是不是外邦人,
[00:11:40.000 --> 00:11:42.000]  因著耶穌基督的緣故,
[00:11:42.000 --> 00:11:44.000]  在第十三節到十四節上面,
[00:11:44.000 --> 00:11:46.000]  我們一起去讀這段經文,好嗎?
[00:11:46.000 --> 00:11:48.000]  預備,一二三,
[00:11:48.000 --> 00:11:51.000]  從前你們是遠離神的人,
[00:11:51.000 --> 00:11:53.000]  如今卻在基督耶穌裏,
[00:11:53.000 --> 00:11:57.000]  靠著祂的血,已經得以親近了,
[00:11:57.000 --> 00:12:00.000]  因為祂自己是我們的和平,
[00:12:00.000 --> 00:12:02.000]  使雙方合二為一,
[00:12:02.000 --> 00:12:06.000]  拆毀了中間隔絕的牆,
[00:12:06.000 --> 00:12:09.000]  就是這個很寶貴的訊息,
[00:12:09.000 --> 00:12:13.000]  要告訴以弗所中心的人知道,
[00:12:13.000 --> 00:12:17.000]  你不是外人,
[00:12:17.000 --> 00:12:19.000]  因為透過耶穌基督,
[00:12:19.000 --> 00:12:23.000]  已經把這個隔絕的牆拆毀了,
[00:12:23.000 --> 00:12:27.000]  無論你是否被拒絕了的一班人,
[00:12:27.000 --> 00:12:29.000]  你覺得是被遺棄了,
[00:12:29.000 --> 00:12:32.000]  或者是被忽略了,
[00:12:32.000 --> 00:12:34.000]  不重視的,
[00:12:34.000 --> 00:12:37.000]  但是因為耶穌基督的緣故,
[00:12:37.000 --> 00:12:39.000]  都已經不再重要,
[00:12:39.000 --> 00:12:41.000]  已經隔絕了的牆,
[00:12:41.000 --> 00:12:43.000]  你都可以攻破,
[00:12:43.000 --> 00:12:46.000]  耶穌祂是帶來和平,
[00:12:46.000 --> 00:12:48.000]  帶來合二為一,
[00:12:48.000 --> 00:12:52.000]  這是很寶貴的訊息,
[00:12:52.000 --> 00:12:55.000]  今天要讓我們一起領受,
[00:12:55.000 --> 00:12:58.000]  就是耶穌基督在十字架上,
[00:12:58.000 --> 00:13:00.000]  祂抹開身體,
[00:13:00.000 --> 00:13:03.000]  流出祂的寶血的時候,
[00:13:03.000 --> 00:13:09.000]  那一幅從上而下的萬紙就裂開,
[00:13:09.000 --> 00:13:13.000]  萬紙裂開,
[00:13:13.000 --> 00:13:17.000]  萬紙有六十尺高,
[00:13:17.000 --> 00:13:19.000]  有四尺厚,
[00:13:19.000 --> 00:13:22.000]  六十尺高有四尺厚,
[00:13:22.000 --> 00:13:24.000]  但是耶穌斷氣那一刻,
[00:13:24.000 --> 00:13:26.000]  地帶震動,
[00:13:26.000 --> 00:13:28.000]  就像冤案一樣,
[00:13:28.000 --> 00:13:31.000]  地帶震動,
[00:13:31.000 --> 00:13:35.000]  震到聖殿的萬紙都從上而下,
[00:13:35.000 --> 00:13:41.000]  萬紙就是把人和神的關係隔絕的,
[00:13:41.000 --> 00:13:44.000]  都要去分開,
[00:13:44.000 --> 00:13:46.000]  不單止由萬紙裂開,
[00:13:46.000 --> 00:13:48.000]  所有的牆,
[00:13:48.000 --> 00:13:50.000]  或者祭司,大祭司,
[00:13:50.000 --> 00:13:53.000]  萬紙阻隔的都要抹開,
[00:13:53.000 --> 00:13:57.000]  然後祭司和祭司之間的階級都要抹開,
[00:13:57.000 --> 00:13:59.000]  男女都要抹開,
[00:13:59.000 --> 00:14:05.000]  外邦人和猶太人的牆都要抹開,
[00:14:05.000 --> 00:14:07.000]  透過耶穌基督,
[00:14:07.000 --> 00:14:10.000]  全部都要去抹開,
[00:14:10.000 --> 00:14:13.000]  就是隔絕了的東西,
[00:14:13.000 --> 00:14:16.000]  人的規條,
[00:14:16.000 --> 00:14:20.000]  人的律法所定的,
[00:14:20.000 --> 00:14:23.000]  人和神之間要和好,
[00:14:23.000 --> 00:14:25.000]  透過十字架,
[00:14:25.000 --> 00:14:27.000]  人和神之間要和好,
[00:14:27.000 --> 00:14:31.000]  人和人之間都要和好,
[00:14:31.000 --> 00:14:33.000]  我們看到十字架,
[00:14:33.000 --> 00:14:35.000]  是打直和打橫,
[00:14:35.000 --> 00:14:37.000]  打直是向上,
[00:14:37.000 --> 00:14:39.000]  就是和神和好,
[00:14:39.000 --> 00:14:41.000]  打橫是怎樣呢?
[00:14:41.000 --> 00:14:43.000]  就是與人和好,
[00:14:43.000 --> 00:14:46.000]  這個就是福音,
[00:14:46.000 --> 00:14:50.000]  這個是福音,
[00:14:50.000 --> 00:14:52.000]  給每一個,
[00:14:52.000 --> 00:14:55.000]  我們渴望完全得到這個福音,
[00:14:55.000 --> 00:14:58.000]  渴望很認真信仰的每一個,
[00:14:58.000 --> 00:15:02.000]  要拿得實這個十字架的福音,
[00:15:02.000 --> 00:15:04.000]  這個福音,
[00:15:04.000 --> 00:15:08.000]  更加是要透過耶穌基督的身體,
[00:15:08.000 --> 00:15:12.000]  去終止和消滅一切的冤仇,
[00:15:12.000 --> 00:15:14.000]  在十四節下,
[00:15:14.000 --> 00:15:16.000]  去到十八節,
[00:15:16.000 --> 00:15:18.000]  我們再看這段經文,
[00:15:18.000 --> 00:15:19.000]  祂說,
[00:15:19.000 --> 00:15:20.000]  而且,
[00:15:20.000 --> 00:15:22.000]  耶穌是以祂自己的身體,
[00:15:22.000 --> 00:15:24.000]  去終止冤仇,
[00:15:24.000 --> 00:15:26.000]  第十六節是說,
[00:15:26.000 --> 00:15:28.000]  在十字架上,
[00:15:28.000 --> 00:15:30.000]  是消滅什麼?
[00:15:30.000 --> 00:15:32.000]  冤仇,
[00:15:32.000 --> 00:15:35.000]  又是重複的信息,
[00:15:35.000 --> 00:15:37.000]  十字架使,
[00:15:37.000 --> 00:15:40.000]  雙方歸為一體,
[00:15:40.000 --> 00:15:42.000]  與神和好,
[00:15:42.000 --> 00:15:44.000]  並且之後說,
[00:15:44.000 --> 00:15:47.000]  要傳這個和平的福音,
[00:15:47.000 --> 00:15:49.000]  給遠處的人,
[00:15:49.000 --> 00:15:51.000]  十七節,
[00:15:51.000 --> 00:15:55.000]  給這個福音給近處的人,
[00:15:55.000 --> 00:15:57.000]  因為,
[00:15:57.000 --> 00:16:00.000]  雙方都因為耶穌,
[00:16:00.000 --> 00:16:02.000]  在同一位聖靈的裏面,
[00:16:02.000 --> 00:16:06.000]  得以進到父的面前,
[00:16:06.000 --> 00:16:08.000]  就是說,
[00:16:08.000 --> 00:16:11.000]  我們與一些隔絕的群體,
[00:16:11.000 --> 00:16:13.000]  因著耶穌基督,
[00:16:13.000 --> 00:16:15.000]  都要合二為一,
[00:16:15.000 --> 00:16:17.000]  外邦人與猶太人,
[00:16:17.000 --> 00:16:19.000]  要合二為一,
[00:16:19.000 --> 00:16:21.000]  我們覺得,
[00:16:21.000 --> 00:16:24.000]  分隔了的群體,
[00:16:24.000 --> 00:16:26.000]  在神的裏面,
[00:16:26.000 --> 00:16:28.000]  都要合二為一,
[00:16:28.000 --> 00:16:30.000]  冤仇,
[00:16:30.000 --> 00:16:31.000]  終止,
[00:16:31.000 --> 00:16:32.000]  消滅,
[00:16:32.000 --> 00:16:36.000]  原來冤仇,是沒有愛的成份,
[00:16:36.000 --> 00:16:38.000]  有趣的是,
[00:16:38.000 --> 00:16:40.000]  在英文的字裏面,
[00:16:40.000 --> 00:16:42.000]  英文字從拉丁文,
[00:16:42.000 --> 00:16:44.000]  進化了,
[00:16:44.000 --> 00:16:46.000]  有emity,
[00:16:46.000 --> 00:16:47.000]  冤仇,
[00:16:47.000 --> 00:16:49.000]  拉丁文ami,
[00:16:49.000 --> 00:16:51.000]  是解愛,
[00:16:51.000 --> 00:16:52.000]  但是,
[00:16:52.000 --> 00:16:54.000]  加en,
[00:16:54.000 --> 00:16:56.000]  就是沒有愛,
[00:16:56.000 --> 00:16:58.000]  not loved,
[00:16:58.000 --> 00:16:59.000]  就是說,
[00:16:59.000 --> 00:17:04.000]  ami,是沒有愛的成份的冤仇,
[00:17:04.000 --> 00:17:07.000]  沒有愛的成份的冤仇,
[00:17:07.000 --> 00:17:09.000]  但是,西班牙文很有趣,
[00:17:09.000 --> 00:17:11.000]  amigo,
[00:17:11.000 --> 00:17:13.000]  是朋友,
[00:17:13.000 --> 00:17:15.000]  你認為的朋友,
[00:17:15.000 --> 00:17:16.000]  你會怎樣呢?
[00:17:16.000 --> 00:17:17.000]  是要愛,
[00:17:17.000 --> 00:17:19.000]  才可以連結在一起,
[00:17:19.000 --> 00:17:20.000]  你不喜歡的人,
[00:17:20.000 --> 00:17:21.000]  你不會與他做朋友,
[00:17:21.000 --> 00:17:23.000]  你會喜歡的人,
[00:17:23.000 --> 00:17:25.000]  你才會與他做朋友,
[00:17:25.000 --> 00:17:28.000]  就是愛的結連,
[00:17:28.000 --> 00:17:30.000]  敵人有沒有愛?
[00:17:30.000 --> 00:17:31.000]  有en,對不對?
[00:17:31.000 --> 00:17:34.000]  就是沒有愛的成份,
[00:17:34.000 --> 00:17:36.000]  耶穌來,
[00:17:36.000 --> 00:17:38.000]  要帶來愛,
[00:17:38.000 --> 00:17:45.000]  廢掉一切沒有愛成份的東西,
[00:17:45.000 --> 00:17:48.000]  你的心思,你的意念,
[00:17:48.000 --> 00:17:50.000]  沒有愛成份的,
