
[00:00:00.000 --> 00:00:03.000]  各位朋友、各位弟兄姊妹
[00:02:24.000 --> 00:02:25.000]  因為時勢是大嘛
[00:02:25.000 --> 00:02:27.000]  小聲唱你打瞌睡
[00:02:27.000 --> 00:02:29.000]  大聲唱你就醒了
[00:02:29.000 --> 00:02:31.000]  所以至少有時你留意他
[00:02:31.000 --> 00:02:33.000]  為什麼要唱呢?
[00:02:33.000 --> 00:02:35.000]  他是願意告訴你
[00:02:35.000 --> 00:02:37.000]  耶穌基督降生的故事
[00:02:37.000 --> 00:02:39.000]  但是耶穌基督降生的故事
[00:02:39.000 --> 00:02:41.000]  只有一個版本
[00:02:41.000 --> 00:02:43.000]  當然有很多人後來
[00:02:43.000 --> 00:02:45.000]  不知道是不是自作作的出來
[00:02:45.000 --> 00:02:47.000]  那個版本全部在《本聖經》上面
[00:02:47.000 --> 00:02:49.000]  因為這個版本的正確性
[00:02:49.000 --> 00:02:52.000]  和這個感染性大
[00:02:52.000 --> 00:02:54.000]  因此到今時今日
[00:02:54.000 --> 00:02:57.000]  全世界東南西北
[00:02:57.000 --> 00:02:59.000]  半球
[00:02:59.000 --> 00:03:01.000]  都有人慶祝
[00:03:01.000 --> 00:03:03.000]  但是在二千多年前
[00:03:03.000 --> 00:03:05.000]  這個故事發生過一晚
[00:03:05.000 --> 00:03:07.000]  不是那麼多人知道
[00:03:07.000 --> 00:03:09.000]  只有小部分人知道
[00:03:09.000 --> 00:03:11.000]  當時猶太地
[00:03:11.000 --> 00:03:14.000]  今天巴勒斯坦的皇帝知道的
[00:03:14.000 --> 00:03:16.000]  皇帝為什麼知道呢?
[00:03:16.000 --> 00:03:18.000]  因為東方有幾個智慧人
[00:03:18.000 --> 00:03:20.000]  他們看天象
[00:03:20.000 --> 00:03:22.000]  看到
[00:03:22.000 --> 00:03:24.000]  天象告訴他們
[00:03:24.000 --> 00:03:26.000]  這一天有一個
[00:03:26.000 --> 00:03:28.000]  君王要降生
[00:03:28.000 --> 00:03:30.000]  所以他們就
[00:03:30.000 --> 00:03:32.000]  遠先理朝朝
[00:03:32.000 --> 00:03:34.000]  從東方一直去到耶路撒冷
[00:03:34.000 --> 00:03:36.000]  去到耶路撒冷的時候
[00:03:36.000 --> 00:03:38.000]  他們找誰呢?
[00:03:38.000 --> 00:03:40.000]  他們知道他是君王
[00:03:40.000 --> 00:03:42.000]  最好找皇帝
[00:03:42.000 --> 00:03:44.000]  當他們找到皇帝的時候
[00:03:44.000 --> 00:03:46.000]  皇帝一聽
[00:03:46.000 --> 00:03:48.000]  今晚有皇帝降生
[00:03:48.000 --> 00:03:51.000]  皇后今晚都沒有大肚子
[00:03:51.000 --> 00:03:53.000]  怎麼會有皇帝呢?
[00:03:53.000 --> 00:03:55.000]  所以這個皇帝一想
[00:03:55.000 --> 00:03:57.000]  就不妙了
[00:03:57.000 --> 00:03:59.000]  中國人說天象
[00:03:59.000 --> 00:04:01.000]  有暗示天子今晚降生
[00:04:01.000 --> 00:04:03.000]  說得對
[00:04:03.000 --> 00:04:05.000]  所以這個皇帝立刻不動聲色
[00:04:05.000 --> 00:04:07.000]  他或者印證是與非
[00:04:07.000 --> 00:04:09.000]  因此他就
[00:04:09.000 --> 00:04:11.000]  叫當地的宗教領袖
[00:04:11.000 --> 00:04:13.000]  熟通宗愛
[00:04:13.000 --> 00:04:15.000]  當時歷史的人
[00:04:15.000 --> 00:04:17.000]  叫他們來
[00:04:17.000 --> 00:04:19.000]  跟我查一下
[00:04:19.000 --> 00:04:21.000]  今晚是不是有君王降生
[00:04:21.000 --> 00:04:23.000]  這班宗教人士
[00:04:23.000 --> 00:04:26.000]  是熟悉舊約的聖經人
[00:04:26.000 --> 00:04:28.000]  查一查一看
[00:04:28.000 --> 00:04:30.000]  是的
[00:04:30.000 --> 00:04:32.000]  是這樣預言過的
[00:04:32.000 --> 00:04:34.000]  因此這個皇帝
[00:04:34.000 --> 00:04:36.000]  知道了這班宗教人士給的答案之後
[00:04:36.000 --> 00:04:38.000]  他就對這三個
[00:04:38.000 --> 00:04:40.000]  幾個智慧人這麼說
[00:04:40.000 --> 00:04:42.000]  好啊,我就不知道了
[00:04:42.000 --> 00:04:44.000]  他假裝不知道
[00:04:44.000 --> 00:04:46.000]  你找到就告訴我
[00:04:46.000 --> 00:04:48.000]  讓我去拜祭他
[00:04:48.000 --> 00:04:50.000]  這個惡毒妓子
[00:04:50.000 --> 00:04:52.000]  在想什麼呢
[00:04:52.000 --> 00:04:54.000]  怎麼會拜祭他這麼簡單
[00:04:54.000 --> 00:04:56.000]  所以他下一道命令
[00:04:56.000 --> 00:04:58.000]  在那一刻凡是兩歲以下
[00:04:58.000 --> 00:05:00.000]  就全部殺了
[00:05:00.000 --> 00:05:02.000]  這個故事
[00:05:02.000 --> 00:05:04.000]  記載在當時這本聖經上
[00:05:04.000 --> 00:05:06.000]  我今晚和大家
[00:05:06.000 --> 00:05:08.000]  看一看在2000多年前
[00:05:08.000 --> 00:05:10.000]  我們今晚慶
[00:05:10.000 --> 00:05:12.000]  大概這個日子
[00:05:12.000 --> 00:05:14.000]  耶穌基督降生的那一晚
[00:05:14.000 --> 00:05:16.000]  到底發生了什麼事呢
[00:05:16.000 --> 00:05:18.000]  拜託
[00:05:18.000 --> 00:05:20.000]  我們一起讀讀好嗎
[00:05:20.000 --> 00:05:22.000]  路加福音第二章
[00:05:22.000 --> 00:05:24.000]  八到十四節
[00:05:24.000 --> 00:05:26.000]  我們一起讀好嗎
[00:05:26.000 --> 00:05:28.000]  一二三
[00:05:28.000 --> 00:05:30.000]  在伯利恆之野地裡
[00:05:30.000 --> 00:05:32.000]  有牧羊的人
[00:05:32.000 --> 00:05:34.000]  夜間按著羹刺看守羊群
[00:05:34.000 --> 00:05:36.000]  有主的使者
[00:05:36.000 --> 00:05:38.000]  站在他們旁邊
[00:05:38.000 --> 00:05:40.000]  主的榮光
[00:05:40.000 --> 00:05:42.000]  在他們的臉上照著他們
[00:05:42.000 --> 00:05:44.000]  牧羊的人就甚懼怕
[00:05:44.000 --> 00:05:46.000]  那天使對他們說
[00:05:46.000 --> 00:05:48.000]  不要懼怕
[00:05:48.000 --> 00:05:50.000]  我報給你們
[00:05:50.000 --> 00:05:52.000]  大喜的訊息
[00:05:52.000 --> 00:05:54.000]  是關乎萬民的
[00:05:54.000 --> 00:05:56.000]  因今天在大圍的城裡
[00:05:56.000 --> 00:05:58.000]  為你們生了救主
[00:05:58.000 --> 00:06:00.000]  就是主基督
[00:06:00.000 --> 00:06:02.000]  因今天
[00:06:02.000 --> 00:06:04.000]  你們要看見一個
[00:06:04.000 --> 00:06:06.000]  鷹鞋包著布
[00:06:06.000 --> 00:06:08.000]  臥在馬圖裡
[00:06:08.000 --> 00:06:10.000]  那就是記號了
[00:06:10.000 --> 00:06:12.000]  忽然有一大隊
[00:06:12.000 --> 00:06:14.000]  天兵和那天使
[00:06:14.000 --> 00:06:16.000]  讚美神說
[00:06:16.000 --> 00:06:18.000]  在至高之處榮耀歸於神
[00:06:18.000 --> 00:06:20.000]  在地上平安
[00:06:20.000 --> 00:06:22.000]  歸於他所喜悅的人
[00:06:22.000 --> 00:06:24.000]  耶穌基督
[00:06:24.000 --> 00:06:26.000]  降生那一晚
[00:06:26.000 --> 00:06:28.000]  這個消息
[00:06:28.000 --> 00:06:30.000]  皇帝應該知道了
[00:06:30.000 --> 00:06:32.000]  不過
[00:06:32.000 --> 00:06:34.000]  妒忌的緣故
[00:06:34.000 --> 00:06:36.000]  他一定要行動
[00:06:36.000 --> 00:06:38.000]  那些宗教人士
[00:06:38.000 --> 00:06:40.000]  覺得這麼大件事
[00:06:40.000 --> 00:06:42.000]  應該不是生在皇宮
[00:06:42.000 --> 00:06:44.000]  一定是生在富貴人家
[00:06:44.000 --> 00:06:46.000]  想不到那一刻
[00:06:46.000 --> 00:06:48.000]  耶穌基督是在
[00:06:48.000 --> 00:06:50.000]  客棧放馬的地方
[00:06:50.000 --> 00:06:52.000]  出生
[00:06:52.000 --> 00:06:54.000]  因為滿了
[00:06:54.000 --> 00:06:56.000]  沒位置
[00:06:56.000 --> 00:06:58.000]  這個故事就是這樣記載
[00:06:58.000 --> 00:07:00.000]  記載之後
[00:07:00.000 --> 00:07:02.000]  這個事實
[00:07:02.000 --> 00:07:04.000]  用口傳的方式傳
[00:07:04.000 --> 00:07:06.000]  傳了大概
[00:07:06.000 --> 00:07:08.000]  半個世紀的時候
[00:07:08.000 --> 00:07:10.000]  有一位醫生
[00:07:10.000 --> 00:07:12.000]  名叫路加
[00:07:12.000 --> 00:07:14.000]  他為了考慮這些事實
[00:07:14.000 --> 00:07:16.000]  於是套著打聽
[00:07:16.000 --> 00:07:18.000]  聽著聽著
[00:07:18.000 --> 00:07:20.000]  是有這些東西
[00:07:20.000 --> 00:07:22.000]  於是將它寫下
[00:07:22.000 --> 00:07:24.000]  寫下之後就記載在這一本
[00:07:24.000 --> 00:07:26.000]  我們叫聖經的路加福音上
[00:07:26.000 --> 00:07:28.000]  所以今天晚上我們能夠
[00:07:28.000 --> 00:07:30.000]  慶幸地
[00:07:30.000 --> 00:07:32.000]  感謝上帝慶祝聖誕
[00:07:32.000 --> 00:07:34.000]  其實是真的多得
[00:07:34.000 --> 00:07:36.000]  這位路加醫生將它寫下
[00:07:36.000 --> 00:07:38.000]  也要感謝
[00:07:38.000 --> 00:07:40.000]  那一班牧羊人
[00:07:40.000 --> 00:07:42.000]  他們肯將他們
[00:07:42.000 --> 00:07:44.000]  所看到所聽到的
[00:07:44.000 --> 00:07:46.000]  傳出去
[00:07:46.000 --> 00:07:48.000]  當時他們傳的時候有危險
[00:07:48.000 --> 00:07:50.000]  你想想皇帝下了命令要殺的
[00:07:50.000 --> 00:07:52.000]  你去傳
[00:07:52.000 --> 00:07:54.000]  你一定是
[00:07:54.000 --> 00:07:56.000]  顛覆分子
[00:07:56.000 --> 00:07:58.000]  但是他們要傳因為事實
[00:07:58.000 --> 00:08:00.000]  那一刻他說一個大喜的訊息
[00:08:00.000 --> 00:08:02.000]  是關乎萬民的
[00:08:02.000 --> 00:08:04.000]  所以二千多年前
[00:08:04.000 --> 00:08:06.000]  在今天中東
[00:08:06.000 --> 00:08:08.000]  以色列的地方
[00:08:08.000 --> 00:08:10.000]  巴勒斯坦這個地方
[00:08:10.000 --> 00:08:12.000]  以色列這個地方
[00:08:12.000 --> 00:08:14.000]  在伯利恆的地方
[00:08:14.000 --> 00:08:16.000]  有一位救主降生
[00:08:16.000 --> 00:08:18.000]  這位救主降生
[00:08:18.000 --> 00:08:20.000]  為什麼這麼大陣仗呢
[00:08:20.000 --> 00:08:22.000]  當時只有一小撮人
[00:08:22.000 --> 00:08:24.000]  知道的
[00:08:24.000 --> 00:08:26.000]  到今時今日二千年後
[00:08:26.000 --> 00:08:28.000]  如果我們說成千上萬的人
[00:08:28.000 --> 00:08:30.000]  是不會言過其詞
[00:08:30.000 --> 00:08:32.000]  如果我說過億的人
[00:08:32.000 --> 00:08:34.000]  更加都不會言過其詞
[00:08:34.000 --> 00:08:36.000]  我相信這幾天裡面
[00:08:36.000 --> 00:08:38.000]  全世界如果有七十億人口的時候
[00:08:38.000 --> 00:08:40.000]  起碼就這樣一大半人
[00:08:40.000 --> 00:08:42.000]  無論你信也好
[00:08:42.000 --> 00:08:44.000]  不信也好
[00:08:44.000 --> 00:08:48.000]  你都在慶祝聖誕
[00:08:48.000 --> 00:08:50.000]  各位朋友
[00:08:50.000 --> 00:08:52.000]  這個聖誕和你的意義在哪裡
[00:08:52.000 --> 00:08:54.000]  這個耶穌
[00:08:54.000 --> 00:08:56.000]  和你是什麼關係
[00:08:56.000 --> 00:08:58.000]  你只是看到別人高興
[00:08:58.000 --> 00:09:00.000]  這幫人唱得這麼
[00:09:00.000 --> 00:09:02.000]  祥和這麼安心
[00:09:02.000 --> 00:09:04.000]  這麼開心
[00:09:04.000 --> 00:09:06.000]  如果今刻我不知道
[00:09:06.000 --> 00:09:08.000]  有沒有平安夜的一首歌唱
[00:09:08.000 --> 00:09:10.000]  很多時候廿四號晚上都唱平安夜
[00:09:10.000 --> 00:09:12.000]  我想你都很寧靜
[00:09:12.000 --> 00:09:14.000]  在這裡唱很寧靜
[00:09:14.000 --> 00:09:16.000]  這裡走出寶勒巷二十五號
[00:09:16.000 --> 00:09:18.000]  這裡叫寶勒巷二十五號
[00:09:18.000 --> 00:09:20.000]  寶勒巷二十五號
[00:09:20.000 --> 00:09:22.000]  要去哪裡啊禮拜一
[00:09:22.000 --> 00:09:24.000]  寶勒巷二十五號
[00:09:24.000 --> 00:09:26.000]  那時候心裡很混亂
[00:09:26.000 --> 00:09:28.000]  你沒來之前心裡很混亂
[00:09:28.000 --> 00:09:30.000]  你一坐下來聽聽歌
[00:09:30.000 --> 00:09:32.000]  心裡平靜一點
[00:09:32.000 --> 00:09:34.000]  平靜一點不要睡著
[00:09:34.000 --> 00:09:36.000]  我時聲時小聲時大聲
[00:09:36.000 --> 00:09:38.000]  但是你一平靜
[00:09:38.000 --> 00:09:40.000]  又出油又混亂
[00:09:40.000 --> 00:09:42.000]  那跟你有什麼關係
[00:09:42.000 --> 00:09:44.000]  感謝神
[00:09:44.000 --> 00:09:46.000]  我們一班弟兄姊妹
[00:09:46.000 --> 00:09:48.000]  我們在主裡面認識了耶穌基督的人
[00:09:48.000 --> 00:09:50.000]  其實這個平安喜樂得到之後
[00:09:50.000 --> 00:09:52.000]  是因為我們相信
[00:09:52.000 --> 00:09:54.000]  那個歷史的故事
[00:09:54.000 --> 00:09:56.000]  不單單
[00:09:56.000 --> 00:09:58.000]  這個歷史的故事
[00:09:58.000 --> 00:10:00.000]  更加重要的是因為
[00:10:00.000 --> 00:10:02.000]  這個是一個大喜的訊息
[00:10:02.000 --> 00:10:04.000]  我們今天將
[00:10:04.000 --> 00:10:06.000]  濃縮簡化叫做
[00:10:06.000 --> 00:10:08.000]  這是福音
[00:10:08.000 --> 00:10:10.000]  有福的一個消息
[00:10:10.000 --> 00:10:12.000]  好的消息
[00:10:12.000 --> 00:10:14.000]  告訴你
[00:10:14.000 --> 00:10:16.000]  而這個消息不是單單對當時的以色列人說的
[00:10:16.000 --> 00:10:18.000]  這個消息也不是單單
[00:10:18.000 --> 00:10:20.000]  對當時的猶太人說的
[00:10:20.000 --> 00:10:22.000]  是對萬民說的
[00:10:22.000 --> 00:10:24.000]  什麼叫萬民
[00:10:24.000 --> 00:10:26.000]  萬國萬民
[00:10:26.000 --> 00:10:28.000]  所有國家的人
[00:10:28.000 --> 00:10:30.000]  所以我今天說無論是東半球也好
[00:10:30.000 --> 00:10:32.000]  西半球也好
[00:10:32.000 --> 00:10:34.000]  無論是南半球也好
[00:10:34.000 --> 00:10:36.000]  北半球也好
[00:10:36.000 --> 00:10:38.000]  都在慶祝
[00:10:38.000 --> 00:10:40.000]  耶穌基督
[00:10:40.000 --> 00:10:42.000]  曾經為我們降生
[00:10:42.000 --> 00:10:44.000]  那一刻降生的時候
[00:10:44.000 --> 00:10:46.000]  整個世界
[00:10:46.000 --> 00:10:48.000]  是沒有人相信的
[00:10:48.000 --> 00:10:50.000]  沒有人相信的
[00:10:50.000 --> 00:10:52.000]  直到天使向
[00:10:52.000 --> 00:10:54.000]  這些牧羊人
[00:10:54.000 --> 00:10:56.000]  傳達訊息的時候
[00:10:56.000 --> 00:10:58.000]  他一聽 嘩 恍然大悟
[00:10:58.000 --> 00:11:00.000]  好了
[00:11:00.000 --> 00:11:02.000]  可能關鍵在這裡了 各位朋友
[00:11:02.000 --> 00:11:04.000]  這樣也有人相信
[00:11:04.000 --> 00:11:06.000]  童女生子
[00:11:06.000 --> 00:11:08.000]  怎麼搞的
[00:11:08.000 --> 00:11:10.000]  那時候還沒有試管
[00:11:10.000 --> 00:11:12.000]  嬰兒
[00:11:12.000 --> 00:11:14.000]  這樣也行 還有
[00:11:14.000 --> 00:11:16.000]  他不單單是一個生出來的人
[00:11:16.000 --> 00:11:18.000]  他是神
[00:11:18.000 --> 00:11:20.000]  嘩 聽聽
[00:11:20.000 --> 00:11:22.000]  有人說 你們在說神話
[00:11:22.000 --> 00:11:24.000]  是不是
[00:11:24.000 --> 00:11:26.000]  如果是因為神話
[00:11:26.000 --> 00:11:28.000]  我們今晚這麼熱鬧
[00:11:28.000 --> 00:11:30.000]  我們也會神神的
[00:11:30.000 --> 00:11:32.000]  各位朋友
[00:11:32.000 --> 00:11:34.000]  我想問一問
[00:11:34.000 --> 00:11:36.000]  今晚是基督徒舉手給我看
[00:11:36.000 --> 00:11:38.000]  這麼多基督徒
[00:11:38.000 --> 00:11:40.000]  你起來吧 基督徒起來吧
[00:11:40.000 --> 00:11:42.000]  讓你坐在這裡的朋友
[00:11:42.000 --> 00:11:44.000]  看看你的樣子有沒有神神的
[00:11:44.000 --> 00:11:46.000]  有沒有
[00:11:46.000 --> 00:11:48.000]  好
[00:11:48.000 --> 00:11:50.000]  你們每個都正常
[00:11:50.000 --> 00:11:52.000]  坐下來
[00:11:52.000 --> 00:11:54.000]  你聽我叫你起來
[00:11:54.000 --> 00:11:56.000]  坐下來也正常
[00:11:56.000 --> 00:11:58.000]  起床之後不坐不下
[00:11:58.000 --> 00:12:02.000]  這樣也有人相信
[00:12:02.000 --> 00:12:04.000]  奇妙事在這裡
[00:12:04.000 --> 00:12:06.000]  為什麼
[00:12:06.000 --> 00:12:08.000]  因為基督耶穌
[00:12:08.000 --> 00:12:10.000]  來到這個世界上的時候
[00:12:10.000 --> 00:12:12.000]  他是藉著一個童女瑪利亞所生
[00:12:12.000 --> 00:12:14.000]  這個所生的
[00:12:14.000 --> 00:12:16.000]  這個嬰孩
[00:12:16.000 --> 00:12:18.000]  是要經過日子三十多年
[00:12:18.000 --> 00:12:20.000]  成為一個新的成人
[00:12:20.000 --> 00:12:22.000]  然後聖經的記載說
[00:12:22.000 --> 00:12:24.000]  他被釘在十字架上
[00:12:24.000 --> 00:12:26.000]  今天正過聖誕
[00:12:26.000 --> 00:12:28.000]  再過幾個月 到明年三四月的時候
[00:12:28.000 --> 00:12:30.000]  你又要看到香港有的
[00:12:30.000 --> 00:12:32.000]  復活節 說什麼復活
[00:12:32.000 --> 00:12:34.000]  誰復活
[00:12:34.000 --> 00:12:36.000]  說耶穌復活 為什麼
[00:12:36.000 --> 00:12:38.000]  原來他在地上三十多年的時間
[00:12:38.000 --> 00:12:40.000]  周遊列方
[00:12:40.000 --> 00:12:42.000]  去全港天國的福音
[00:12:42.000 --> 00:12:44.000]  醫病趕鬼 幫助人
[00:12:44.000 --> 00:12:46.000]  那些人肚餓的時候
[00:12:46.000 --> 00:12:48.000]  餵飽他們吃 做這些工作
[00:12:48.000 --> 00:12:50.000]  好人一個
[00:12:50.000 --> 00:12:52.000]  義人一個 沒有犯過罪
[00:12:52.000 --> 00:12:54.000]  沒有得失過任何人
[00:12:54.000 --> 00:12:56.000]  但結果後來被釘在十字架上死了
[00:12:56.000 --> 00:12:58.000]  釘十字架這個十字架
[00:12:58.000 --> 00:13:00.000]  是當時羅馬人一個
[00:13:00.000 --> 00:13:02.000]  嚴酷的一個刑具
[00:13:02.000 --> 00:13:04.000]  刑具
[00:13:04.000 --> 00:13:06.000]  我們中國人叫斧頭閘
[00:13:06.000 --> 00:13:08.000]  吊環那些
[00:13:08.000 --> 00:13:10.000]  釘上釘死好像掛
[00:13:10.000 --> 00:13:12.000]  可能每天掛了蠟
[00:13:12.000 --> 00:13:14.000]  這樣掛在那裡
[00:13:14.000 --> 00:13:16.000]  但是這個死跟我們有什麼關係
[00:13:16.000 --> 00:13:18.000]  它降生有什麼關係呢
[00:13:18.000 --> 00:13:20.000]  基本上我就想將
[00:13:20.000 --> 00:13:22.000]  這個訊息告訴你
[00:13:22.000 --> 00:13:24.000]  因為我們相信了
[00:13:24.000 --> 00:13:26.000]  我們得了這個平安和喜樂
[00:13:26.000 --> 00:13:28.000]  因此我們可以說我們很高興
[00:13:28.000 --> 00:13:30.000]  將上帝給我們的愛
[00:13:30.000 --> 00:13:32.000]  我們今晚和你分享
[00:13:32.000 --> 00:13:34.000]  這個分享的意思就是說
[00:13:34.000 --> 00:13:36.000]  我們都樂意告訴你
[00:13:36.000 --> 00:13:38.000]  不是說句算數
[00:13:38.000 --> 00:13:40.000]  不是 他們用時間
[00:13:40.000 --> 00:13:42.000]  要去唱要去培訓
[00:13:42.000 --> 00:13:44.000]  我們很多人要受培訓 為什麼
[00:13:44.000 --> 00:13:46.000]  將這個愛和你分享的時候
[00:13:46.000 --> 00:13:48.000]  因為我們能夠關心你
[00:13:48.000 --> 00:13:50.000]  我們能夠用這個愛心
[00:13:50.000 --> 00:13:52.000]  傳達出去的時候
[00:13:52.000 --> 00:13:54.000]  因為我們感受了
[00:13:54.000 --> 00:13:56.000]  神的愛在我們身上
[00:13:56.000 --> 00:13:58.000]  這個世界很多時候
[00:13:58.000 --> 00:14:00.000]  你看看我之前做教育工作
[00:14:00.000 --> 00:14:02.000]  很多年 四十年教育工作
[00:14:02.000 --> 00:14:04.000]  有很多小朋友
[00:14:04.000 --> 00:14:06.000]  有很多充滿了仇恨
[00:14:06.000 --> 00:14:08.000]  充滿了很多怨憤
[00:14:08.000 --> 00:14:10.000]  其實
[00:14:10.000 --> 00:14:12.000]  你一看就知道
[00:14:12.000 --> 00:14:14.000]  他來自什麼家庭
[00:14:14.000 --> 00:14:16.000]  因為他家裡得不到
[00:14:16.000 --> 00:14:18.000]  那種愛的時候
[00:14:18.000 --> 00:14:20.000]  他就將這種仇恨怨憤
[00:14:20.000 --> 00:14:22.000]  發洩在他同學或老師身上
[00:14:22.000 --> 00:14:24.000]  同樣今天
[00:14:24.000 --> 00:14:26.000]  各位朋友
[00:14:26.000 --> 00:14:28.000]  如果我們不是從神那裡領受了愛
[00:14:28.000 --> 00:14:30.000]  你說叫我們去關心人
[00:14:30.000 --> 00:14:32.000]  很難 為什麼
[00:14:32.000 --> 00:14:34.000]  自己關心自己都來不及
[00:14:34.000 --> 00:14:36.000]  還要關心別人
[00:14:36.000 --> 00:14:38.000]  但這才是上帝
[00:14:38.000 --> 00:14:40.000]  當我們有這個愛在我們身上的時候
[00:14:40.000 --> 00:14:42.000]  我們就願意將這個愛與人分享
[00:14:42.000 --> 00:14:44.000]  因為為什麼
[00:14:44.000 --> 00:14:46.000]  約翰福音第三章十六節聖經這樣說
[00:14:46.000 --> 00:14:48.000]  他說
[00:14:48.000 --> 00:14:50.000]  我們一起讀好不好
[00:14:50.000 --> 00:14:52.000]  一二三
[00:14:52.000 --> 00:14:54.000]  神愛世人 甚至將他的
[00:14:54.000 --> 00:14:56.000]  獨生子賜給他們
[00:14:56.000 --> 00:14:58.000]  叫一切順他的
[00:14:58.000 --> 00:15:00.000]  不致滅亡 反得永生
[00:15:00.000 --> 00:15:02.000]  這裡說神愛世人
[00:15:02.000 --> 00:15:04.000]  神就是愛
[00:15:04.000 --> 00:15:06.000]  這個世界如果我們看回
[00:15:06.000 --> 00:15:08.000]  人類的歷史裡面
[00:15:08.000 --> 00:15:10.000]  真的不是愛的世界
[00:15:10.000 --> 00:15:12.000]  全部都是戰爭仇恨
[00:15:12.000 --> 00:15:14.000]  國家與國家打仗 民族與民族鬥爭
[00:15:14.000 --> 00:15:16.000]  這個仇恨
[00:15:16.000 --> 00:15:18.000]  這個不安
[00:15:18.000 --> 00:15:20.000]  不是單單在國際層面
[00:15:20.000 --> 00:15:22.000]  不是單單在社會層面
[00:15:22.000 --> 00:15:24.000]  甚至乎在家庭層面
[00:15:24.000 --> 00:15:26.000]  說得嚴肅一點
[00:15:26.000 --> 00:15:28.000]  嚴謹一點
[00:15:28.000 --> 00:15:30.000]  在內心層面
[00:15:30.000 --> 00:15:32.000]  來到香港生活
