
[00:00:00.000 --> 00:00:02.880]  我們要劃清界線
[00:09:20.480 --> 00:09:23.800]  譬如有些書
[00:09:23.800 --> 00:09:25.440]  有些點
[00:09:25.440 --> 00:09:28.440]  已經我不應該再看了
[00:09:28.440 --> 00:09:30.520]  或者我不應該再用了
[00:09:30.520 --> 00:09:33.240]  我就要徹底的撕爛它
[00:09:33.240 --> 00:09:35.240]  不要為禍其他人
[00:09:35.240 --> 00:09:37.760]  亦都不要再次試探我
[00:09:37.760 --> 00:09:39.120]  所以我將它扔那麼遠
[00:09:39.120 --> 00:09:40.120]  送那麼遠
[00:09:40.120 --> 00:09:41.920]  垃圾房都嫌它近
[00:09:41.920 --> 00:09:44.000]  堆填區就最好了
[00:09:44.000 --> 00:09:46.440]  是這樣徹底的棄絕
[00:09:46.440 --> 00:09:48.720]  這些舊有的污衊
[00:09:48.720 --> 00:09:50.280]  渣滓的事情
[00:09:50.280 --> 00:09:51.120]  普羅話
[00:09:51.120 --> 00:09:53.600]  既然我們是基督所做的新人
[00:09:53.600 --> 00:09:56.800]  我們有責任徹底的致死
[00:09:56.800 --> 00:09:57.960]  遠離
[00:09:57.960 --> 00:10:01.560]  和棄絕這些舊惡
[00:10:01.560 --> 00:10:05.640]  正所謂往事不堪回首
[00:10:05.640 --> 00:10:07.200]  就算真的要回首
[00:10:07.200 --> 00:10:09.120]  只有一個原因和目的
[00:10:09.120 --> 00:10:14.080]  是要讓人知道我過去是多麼差
[00:10:14.080 --> 00:10:16.720]  但上帝怎樣就連耶穌都改變了我
[00:10:16.720 --> 00:10:17.920]  拯救了我
[00:10:17.920 --> 00:10:19.160]  我只有一個原因
[00:10:19.160 --> 00:10:20.800]  歸榮要給神
[00:10:20.800 --> 00:10:21.720]  否則
[00:10:21.720 --> 00:10:24.880]  往事是不堪回首
[00:10:24.880 --> 00:10:29.600]  從來沒有人會很懷念過去自己犯罪的生活
[00:10:29.600 --> 00:10:30.800]  絕對不會的
[00:10:30.800 --> 00:10:33.960]  我今早自己靈修的時候
[00:10:33.960 --> 00:10:36.400]  上帝都給我一個很大的提醒
[00:10:36.400 --> 00:10:37.880]  回想自己過去
[00:10:37.880 --> 00:10:40.520]  我真的覺得不堪回首
[00:10:40.520 --> 00:10:42.920]  甚至是不堪入目
[00:10:42.920 --> 00:10:44.840]  聖靈就這樣提醒自己
[00:10:44.840 --> 00:10:47.560]  為何我要遠離這些活逆的事呢
[00:10:47.560 --> 00:10:49.920]  就因為這些活逆的事
[00:10:49.920 --> 00:10:51.960]  是放縱自己的事
[00:10:51.960 --> 00:10:54.000]  所以我必須要遠離
[00:10:54.000 --> 00:10:55.720]  另外經文都告訴你
[00:10:55.720 --> 00:10:57.040]  為何我要遠離
[00:10:57.040 --> 00:11:00.160]  是因為我們要免除神的憤怒
[00:11:00.160 --> 00:11:02.280]  因為如果我們繼續做的時候
[00:11:02.280 --> 00:11:06.040]  神的憤怒就會淋到我們身上
[00:11:06.040 --> 00:11:09.920]  我們不要讓上帝的怒氣發作
[00:11:09.920 --> 00:11:14.240]  不要當上帝是病貓
[00:11:14.240 --> 00:11:16.160]  上帝是興萬不得
[00:11:16.160 --> 00:11:20.240]  萬不有罪為無罪的上帝
[00:11:20.240 --> 00:11:22.360]  上帝一是不出手
[00:11:22.360 --> 00:11:28.160]  一出手是非常重的頂指門
[00:11:28.160 --> 00:11:31.160]  願我們不需要怕人
[00:11:31.160 --> 00:11:33.560]  我寧願我們去怕上帝
[00:11:33.560 --> 00:11:34.920]  第二個原因
[00:11:34.920 --> 00:11:37.720]  是因為當我們繼續容許這些私慾
[00:11:37.720 --> 00:11:39.920]  這些心性裏面的敗壞
[00:11:39.920 --> 00:11:42.680]  和言語的傷害
[00:11:42.680 --> 00:11:44.120]  會破壞我們人際關係
[00:11:44.120 --> 00:11:45.080]  我們就要怎樣?
[00:11:45.080 --> 00:11:46.920]  避免
[00:11:46.920 --> 00:11:50.080]  言語就好像一個無形的窗
[00:11:50.080 --> 00:11:52.880]  可以破壞人與人之間的關係
[00:11:52.880 --> 00:11:57.200]  甚至好像水一去不回不復修
[00:11:57.200 --> 00:11:58.400]  但更重要的原因
[00:11:58.400 --> 00:12:00.920]  為什麼我們棄絕這些活躍的事
[00:12:00.920 --> 00:12:03.480]  是因為聖經無論第七至第九節告訴我們
[00:12:03.480 --> 00:12:07.440]  我們已經脫去救我和救我的行為
[00:12:07.440 --> 00:12:10.320]  我們已經成為一個新做的人
[00:12:10.320 --> 00:12:13.360]  我們為我們能夠有新生的機會
[00:12:13.360 --> 00:12:14.960]  我們慶賀
[00:12:14.960 --> 00:12:16.840]  我們慶祝
[00:12:16.840 --> 00:12:19.480]  有誰在監獄出來的人
[00:12:19.480 --> 00:12:22.200]  哎呀我很不捨得這裏
[00:12:22.200 --> 00:12:23.680]  哎呀監獄裏面的空氣真是好
[00:12:23.680 --> 00:12:27.720]  我出來不習慣 不會的
[00:12:27.720 --> 00:12:29.480]  當我出到門口的時候
[00:12:29.480 --> 00:12:33.000]  那口氣都特別好 舒服的
[00:12:33.000 --> 00:12:35.760]  就算裏面有很多好好的老友
[00:12:35.760 --> 00:12:39.240]  一起幾十年十幾年或幾年
[00:12:39.240 --> 00:12:41.240]  互相支持的囚友
[00:12:41.240 --> 00:12:43.320]  但我們都不會回想
[00:12:43.320 --> 00:12:44.840]  繼續好想那種生活
[00:12:44.840 --> 00:12:51.120]  我們不會不捨得那件囚衣
[00:12:51.120 --> 00:12:53.640]  雖然跟了我可能很多年
[00:12:53.640 --> 00:12:55.560]  我們為我們能夠有新生的機會
[00:12:55.560 --> 00:12:57.360]  我們慶賀
[00:12:57.360 --> 00:12:59.240]  當你這樣去想的時候
[00:12:59.240 --> 00:13:04.480]  你就不值得 你都不想會回頭
[00:13:04.480 --> 00:13:07.640]  往事不值得我們去回首
[00:13:07.640 --> 00:13:11.880]  除非為了榮耀上帝的緣故
[00:13:11.880 --> 00:13:13.760]  可惜今天我們很多頂姐妹
[00:13:13.760 --> 00:13:16.240]  雖然我們有真實信耶穌的心
[00:13:16.240 --> 00:13:18.240]  因為我們真的知道祂是獨一的真神
[00:13:18.240 --> 00:13:19.520]  我知道祂愛我
[00:13:19.520 --> 00:13:22.320]  我知道除祂以外再沒有拯救
[00:13:22.320 --> 00:13:26.840]  不過我們卻沒有真實的經歷祂的豐盛
[00:13:26.840 --> 00:13:28.240]  因為這樣我們都沒有辦法
[00:13:28.240 --> 00:13:30.520]  來活出在祂裏面的生活
[00:13:30.520 --> 00:13:33.880]  就是信望愛的生活
[00:13:33.880 --> 00:13:36.920]  信仰和生活對於這些基督徒來說
[00:13:36.920 --> 00:13:39.640]  是很分割的
[00:13:39.640 --> 00:13:43.000]  正如劉牧師稍後會介紹一本書
[00:13:43.000 --> 00:13:45.200]  A for 基督徒
[00:13:45.200 --> 00:13:47.240]  大家知道甚麼是A for 是不是
[00:13:47.240 --> 00:13:48.360]  A for 都好一點
[00:13:48.360 --> 00:13:51.760]  最怕是有B for
[00:13:51.760 --> 00:13:54.880]  A for 基督徒充斥整個社會
[00:13:54.880 --> 00:13:57.400]  特別是那些自稱基督徒的公眾人物
[00:13:57.400 --> 00:14:00.080]  如果有些行為
[00:14:00.080 --> 00:14:01.840]  連那些不信仰的人都覺得
[00:14:01.840 --> 00:14:03.720]  我都不會做的時候
[00:14:03.720 --> 00:14:06.560]  他就會對這類的基督徒產生很大的反感
[00:14:06.560 --> 00:14:07.840]  不捨
[00:14:07.840 --> 00:14:11.040]  甚至妨礙了福音的傳揚
[00:14:11.040 --> 00:14:14.360]  今天我們經常說現實有很多灰色的地帶
[00:14:14.360 --> 00:14:17.120]  其實現實灰色的地帶是甚麼造成的
[00:14:17.120 --> 00:14:22.240]  就是因為我們這群活逆反叛的人造成的
[00:14:22.240 --> 00:14:24.040]  包括我們基督徒
[00:14:24.040 --> 00:14:26.080]  我們的信仰
[00:14:26.080 --> 00:14:30.000]  很希望能夠像特區那樣有自治
[00:14:30.000 --> 00:14:32.200]  我們要做我們的特區
[00:14:32.200 --> 00:14:33.840]  上帝你救了我便可以
[00:14:33.840 --> 00:14:37.640]  但在我生活的層面上我想自治
[00:14:37.640 --> 00:14:41.920]  可惜我沒有治理自傳的能力
[00:14:41.920 --> 00:14:44.080]  我也沒有自制的能力
[00:14:44.080 --> 00:14:47.160]  所以我很容易自己踩過界
[00:14:47.160 --> 00:14:50.160]  也沒有辦法防備黑色勢力
[00:14:50.160 --> 00:14:54.480]  透入我們生活範圍當中對我們的影響
[00:14:54.480 --> 00:14:58.080]  今天我容讓一些人一些事物
[00:14:58.080 --> 00:15:03.040]  影響灌輸我們的思想和行為
[00:15:03.040 --> 00:15:04.840]  讓我們知道
[00:15:04.840 --> 00:15:08.760]  我們真是今時不同往日
[00:15:08.760 --> 00:15:12.240]  今時不同往日不是因為我
[00:15:12.240 --> 00:15:14.520]  多了一些榮譽
[00:15:14.520 --> 00:15:16.560]  多了一些錢財
[00:15:16.560 --> 00:15:18.320]  多了一些成就
[00:15:18.320 --> 00:15:19.880]  今時不同往日
[00:15:19.880 --> 00:15:24.760]  是因為我們已經從罪的困所裏面得著釋放
[00:15:24.760 --> 00:15:27.640]  我們已經成為罪惡勢力
[00:15:27.640 --> 00:15:33.920]  被釋放進入到永恆自由國度裏面的一個人
[00:15:33.920 --> 00:15:37.640]  我們是有福的
[00:15:37.640 --> 00:15:39.120]  另一方面
[00:15:39.120 --> 00:15:41.080]  保留從積極的層面
[00:15:41.080 --> 00:15:43.160]  要提醒我們
[00:15:43.160 --> 00:15:46.040]  我們要追求聖潔和仁愛
[00:15:46.040 --> 00:15:49.440]  將基督的道理傳在我們心裏面
[00:15:49.440 --> 00:15:51.600]  很想和大家一起讀
[00:15:51.600 --> 00:15:54.080]  第三章十二節下半節至十七節
[00:15:54.080 --> 00:15:56.240]  我們一起讀好嗎
[00:15:56.240 --> 00:16:02.200]  就要傳憐憫恩慈謙虛溫柔忍耐的心
[00:16:02.200 --> 00:16:05.160]  倘若這人與那人有嫌隙
[00:16:05.160 --> 00:16:08.760]  總要彼此包容彼此饒恕
[00:16:08.760 --> 00:16:11.160]  主怎樣饒恕你們
[00:16:11.160 --> 00:16:13.760]  你們也要怎樣饒恕我
[00:16:13.760 --> 00:16:15.480]  在地的靈魂
[00:16:15.480 --> 00:16:17.240]  你們要傳授開心
[00:16:17.240 --> 00:16:20.120]  開心要傳授於天下
[00:16:20.120 --> 00:16:22.040]  在地的靈魂
[00:16:22.040 --> 00:16:22.840]  你們要傳授於天下
[00:16:22.840 --> 00:16:24.440]  心裏作王
[00:16:24.440 --> 00:16:26.600]  你們也要為此夢照
[00:16:26.600 --> 00:16:28.080]  歸為一體
[00:16:28.080 --> 00:16:30.440]  且要傳感謝的心
[00:16:30.440 --> 00:16:32.520]  當用各樣的智慧
[00:16:32.520 --> 00:16:36.840]  把基督的道理傳功賦賦傳在心裏
[00:16:36.840 --> 00:16:40.840]  同時將從此靈光彼此教導
[00:16:40.840 --> 00:16:42.360]  互相勸戒
[00:16:42.360 --> 00:16:45.000]  心被恩感歌頌神
[00:16:45.000 --> 00:16:48.520]  無論做甚麼或說話或行事
[00:16:48.520 --> 00:16:50.520]  都要奉主耶穌的名
[00:16:50.520 --> 00:16:52.800]  只要他感謝父神
[00:16:52.800 --> 00:16:55.680]  保羅說你就要傳
[00:16:55.680 --> 00:16:57.080]  傳的意思
[00:16:57.080 --> 00:16:59.240]  等同於第三章第十節所講
[00:16:59.240 --> 00:17:01.480]  要穿上新人的意思
[00:17:01.480 --> 00:17:04.280]  穿上好像一件衣服一樣
[00:17:04.280 --> 00:17:05.800]  牧師勉強也有一件衣服
[00:17:05.800 --> 00:17:07.800]  大家一見到就知道我是牧師
[00:17:07.800 --> 00:17:11.320]  無論我是A課或B課或真牧師也好
[00:17:11.320 --> 00:17:13.160]  但基督徒沒有
[00:17:13.160 --> 00:17:14.520]  你們沒有一件衣服
[00:17:14.520 --> 00:17:17.120]  可能叫基督教聯會製作一件衣服給大家
[00:17:17.120 --> 00:17:18.200]  可能你都不敢穿
[00:17:18.200 --> 00:17:23.200]  因為你覺得你不配
[00:17:23.200 --> 00:17:25.320]  但我們要穿上
[00:17:25.320 --> 00:17:28.000]  這件無形的基督徒的衣服
[00:17:28.000 --> 00:17:28.640]  意思是甚麼呢
[00:17:28.640 --> 00:17:30.680]  保羅說我們的生命
[00:17:30.680 --> 00:17:32.280]  我們的信仰
[00:17:32.280 --> 00:17:34.080]  是要活然在人面前
[00:17:34.080 --> 00:17:35.720]  人一見到我不是怕我
[00:17:35.720 --> 00:17:41.320]  而是很喜歡和我來往
