
[00:00:00.000 --> 00:00:06.000]  主持人:大家早上好,願你們平安!
[00:03:21.000 --> 00:03:40.000]  主持人:因為他認為這個是正的,而在絕大多數猶太人的眼中,保羅這樣的人,他有這樣的熱心,人家是欽佩的。
[00:03:40.000 --> 00:04:03.000]  主持人:你們可以清楚瞭解他的背景。七章六十節,史提反殉道的時候,就那麽有一句話,保羅很高興看見這一幕。
[00:04:03.000 --> 00:04:19.000]  主持人:八章第三節,又說他帶人挨家挨戶的搜查,若是你是信耶穌的,就抓你進監獄。
[00:04:19.000 --> 00:04:44.000]  主持人:然後剛才讀的這一段,九章的一二節,他還不滿足於在耶路撒冷做,他還要提出一個申請,他要去大馬士革,去抓人。
[00:04:44.000 --> 00:04:50.000]  主持人:所以你看他是有巨大的熱心。
[00:04:50.000 --> 00:05:04.000]  主持人:所以你看有這樣的一個意識形態的人,你會覺得這個就是天生的敵人。
[00:05:04.000 --> 00:05:16.000]  主持人:他永遠會是堅定的在對立面,但是卻不是這樣。
[00:05:16.000 --> 00:05:28.000]  主持人:剛才這段故事你們大家都看了,其實就算不讀一遍,你也會很熟悉這個故事。
[00:05:28.000 --> 00:05:44.000]  主持人:你可以想像一下掃羅這個人,他這趟出差,他其實是很得意的。
[00:05:44.000 --> 00:05:52.000]  主持人:你看我拿到了授權,我要去維護我的信仰。
[00:05:52.000 --> 00:05:59.000]  主持人:有一個人他騙大家,他說他是彌賽亞。
[00:05:59.000 --> 00:06:10.000]  主持人:我們的一些同胞居然就相信,我要去抓他們,改造他們。
[00:06:10.000 --> 00:06:21.000]  主持人:他是一個很強悍的姿態,他要進入大馬士革這個地方。
[00:06:21.000 --> 00:06:29.000]  主持人:可是呢,他進城的時候是什麼模樣呢?
[00:06:29.000 --> 00:06:33.000]  主持人:他是一個灰溜溜的樣子。
[00:06:33.000 --> 00:06:40.000]  主持人:因為他看不見,而且很可能受到了巨大的驚嚇。
[00:06:40.000 --> 00:06:54.000]  主持人:他本來預備好那個強悍的姿態,可以震懾城裏的基督徒的那個姿態,他一點都撿不到,撿不回來了。
[00:06:54.000 --> 00:06:57.000]  主持人:他一點都沒有了,全部沒有了。
[00:06:57.000 --> 00:07:01.000]  主持人:然後本來他是一個需要去逮捕別人的人,對不對?
[00:07:01.000 --> 00:07:04.000]  主持人:他說他本來是一個要去抓人的人。
[00:07:04.000 --> 00:07:07.000]  主持人:結果他被耶穌給活捉了。
[00:07:07.000 --> 00:07:10.000]  主持人:他被耶穌給活捉了。
[00:07:10.000 --> 00:07:12.000]  主持人:就好像一個漁夫。
[00:07:12.000 --> 00:07:13.000]  主持人:就好像一個漁夫。
[00:07:13.000 --> 00:07:15.000]  主持人:他本來是要去撈魚的。
[00:07:15.000 --> 00:07:17.000]  主持人:他本來是要去撈魚的。
[00:07:17.000 --> 00:07:19.000]  主持人:結果他站在水裏。
[00:07:19.000 --> 00:07:20.000]  主持人:他站在水裏的時候。
[00:07:20.000 --> 00:07:22.000]  主持人:他才發現自己是條魚。
[00:07:22.000 --> 00:07:25.000]  主持人:他才發現自己是條魚。
[00:07:25.000 --> 00:07:26.000]  主持人:他已經被撈著了。
[00:07:26.000 --> 00:07:28.000]  主持人:他已經被撈著了。
[00:07:28.000 --> 00:07:33.000]  主持人:所以你看這個保羅,短短可能就是一天之間。
[00:07:33.000 --> 00:07:37.000]  主持人:你可以看到在一天之內這個保羅的改變。
[00:07:37.000 --> 00:07:38.000]  主持人:你可以看到在一天之內這個保羅的改變。 主持人:他有這麼巨大的轉變。
[00:07:38.000 --> 00:07:39.000]  主持人:他有這麼巨大的轉變。 主持人:有這麼大的改變。
[00:07:39.000 --> 00:07:42.000]  主持人:那你說他三天不吃不喝的。
[00:07:42.000 --> 00:07:46.000]  主持人:你想想他三天不吃又不喝。
[00:07:46.000 --> 00:07:47.000]  主持人:他在那裏做什麼?
[00:07:47.000 --> 00:07:48.000]  主持人:他在那裏做什麼?
[00:07:48.000 --> 00:07:49.000]  主持人:他在那裏做什麼?
[00:07:49.000 --> 00:07:52.000]  主持人:你覺得他會是在那裏憤憤不平地抱怨嗎?
[00:07:52.000 --> 00:07:55.000]  主持人:你覺得他會是在那裏憤憤不平地抱怨嗎?
[00:07:55.000 --> 00:08:08.000]  主持人:我覺得不是,我覺得他是在那個路上,他的奇遇使他真的相信了耶穌就是那一位。
[00:08:08.000 --> 00:08:11.000]  主持人:使他相信了耶穌就是那一位。
[00:08:11.000 --> 00:08:12.000]  主持人:使他相信了耶穌就是那一位。
[00:08:12.000 --> 00:08:14.000]  主持人:他那三天三夜可能是在那裏反省。
[00:08:14.000 --> 00:08:18.000]  主持人:他那三天三夜可能是在那裏反省。
[00:08:18.000 --> 00:08:23.000]  主持人:他的這個轉變其實不是那種一瞬間的好像換個人。
[00:08:23.000 --> 00:08:28.000]  主持人:他的這個轉變其實不是那種一瞬間的好像換個人。
[00:08:28.000 --> 00:08:30.000]  主持人:我相信他的這個轉變是有基礎的。
[00:08:30.000 --> 00:08:31.000]  主持人:我相信他的這個轉變是有基礎的。
[00:08:31.000 --> 00:08:33.000]  主持人:我相信他的這個轉變是有基礎的。
[00:08:33.000 --> 00:08:35.000]  主持人:你想他一個對宗教那麽熱心的人。
[00:08:35.000 --> 00:08:36.000]  主持人:你想他一個對宗教那麽熱心的人。
[00:08:36.000 --> 00:08:37.000]  主持人:你想他一個對宗教那麽熱心的人。
[00:08:37.000 --> 00:08:38.000]  主持人:你想他一個對宗教那麽熱心的人。
[00:08:38.000 --> 00:08:39.000]  主持人:你想他一個對宗教那麽熱心的人。
[00:08:39.000 --> 00:08:40.000]  主持人:你想他一個對宗教那麽熱心的人。
[00:08:40.000 --> 00:08:41.000]  主持人:你想他一個對宗教那麽熱心的人。
[00:08:53.000 --> 00:09:05.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:05.000 --> 00:09:06.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:06.000 --> 00:09:07.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:07.000 --> 00:09:08.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:08.000 --> 00:09:09.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:09.000 --> 00:09:24.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:24.000 --> 00:09:25.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:25.000 --> 00:09:26.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:26.000 --> 00:09:27.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:27.000 --> 00:09:28.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:28.000 --> 00:09:40.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:40.000 --> 00:09:41.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:41.000 --> 00:09:42.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:42.000 --> 00:09:43.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:43.000 --> 00:09:44.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:09:44.000 --> 00:10:06.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:06.000 --> 00:10:07.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:07.000 --> 00:10:08.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:08.000 --> 00:10:09.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:09.000 --> 00:10:10.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:10.000 --> 00:10:24.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:24.000 --> 00:10:25.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:25.000 --> 00:10:26.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:26.000 --> 00:10:27.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:27.000 --> 00:10:28.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:28.000 --> 00:10:42.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:42.000 --> 00:10:43.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:43.000 --> 00:10:44.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:44.000 --> 00:10:45.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:45.000 --> 00:10:46.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:46.000 --> 00:10:59.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:10:59.000 --> 00:11:00.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:00.000 --> 00:11:01.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:01.000 --> 00:11:02.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:02.000 --> 00:11:03.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:03.000 --> 00:11:17.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:17.000 --> 00:11:18.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:18.000 --> 00:11:19.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:19.000 --> 00:11:20.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:20.000 --> 00:11:21.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:21.000 --> 00:11:35.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:35.000 --> 00:11:36.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:36.000 --> 00:11:37.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:37.000 --> 00:11:38.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:38.000 --> 00:11:39.000]  主持人:他一定是會堂裏和他受刑之前,就是斯蒂法在會堂裏和斯蒂法死之前。
[00:11:39.000 --> 00:11:53.000]  主持人:結果在大馬士革的路上,他的疑慮被光驅散了。
[00:11:53.000 --> 00:11:54.000]  主持人:他的疑慮被光驅散了。
[00:11:54.000 --> 00:11:55.000]  主持人:他的疑慮被光驅散了。
[00:11:55.000 --> 00:11:56.000]  主持人:他眼瞎了。
[00:11:56.000 --> 00:11:57.000]  主持人:他的眼瞎了。
[00:11:57.000 --> 00:11:58.000]  主持人:他的眼瞎了。
[00:11:58.000 --> 00:11:59.000]  主持人:他的眼瞎了。
[00:11:59.000 --> 00:12:00.000]  主持人:他的眼瞎了。
[00:12:00.000 --> 00:12:01.000]  主持人:他的眼瞎了。
[00:12:01.000 --> 00:12:02.000]  主持人:他的眼瞎了。
[00:12:02.000 --> 00:12:03.000]  主持人:他的眼瞎了。
[00:12:03.000 --> 00:12:04.000]  主持人:他的眼瞎了。
[00:12:04.000 --> 00:12:05.000]  主持人:他的眼瞎了。
[00:12:05.000 --> 00:12:06.000]  主持人:他的眼瞎了。
[00:12:06.000 --> 00:12:07.000]  主持人:他的眼瞎了。
[00:12:07.000 --> 00:12:09.000]  主持人:他的眼瞎了。
[00:12:09.000 --> 00:12:10.000]  主持人:他的眼瞎了。
[00:12:10.000 --> 00:12:11.000]  主持人:他的眼瞎了。
[00:12:11.000 --> 00:12:12.000]  主持人:他的眼瞎了。
[00:12:12.000 --> 00:12:13.000]  主持人:他的眼瞎了。
[00:12:13.000 --> 00:12:14.000]  主持人:他的眼瞎了。
[00:12:14.000 --> 00:12:15.000]  主持人:他的眼瞎了。
[00:12:15.000 --> 00:12:16.000]  主持人:他的眼瞎了。
[00:12:16.000 --> 00:12:17.000]  主持人:他的眼瞎了。
[00:12:17.000 --> 00:12:18.000]  主持人:他的眼瞎了。
[00:12:18.000 --> 00:12:19.000]  主持人:他的眼瞎了。
[00:12:19.000 --> 00:12:20.000]  主持人:他的眼瞎了。
[00:12:20.000 --> 00:12:21.000]  主持人:他的眼瞎了。
[00:12:21.000 --> 00:12:22.000]  主持人:他的眼瞎了。
[00:12:22.000 --> 00:12:23.000]  主持人:他的眼瞎了。
[00:12:23.000 --> 00:12:24.000]  主持人:他的眼瞎了。
[00:12:24.000 --> 00:12:25.000]  主持人:他的眼瞎了。
[00:12:25.000 --> 00:12:26.000]  主持人:他的眼瞎了。
[00:12:26.000 --> 00:12:37.000]  主持人:你就可以想象一下他進了城之後,那三天之內在想些什麼。
[00:12:37.000 --> 00:12:39.000]  主持人:我傳福音的時候都有一個經驗。
[00:12:39.000 --> 00:12:43.000]  主持人:我不知道你們大家有沒有跟我相同的這樣的體會。
[00:12:43.000 --> 00:12:47.000]  主持人:我不知道你們大家有沒有我一樣的體會。
[00:12:47.000 --> 00:13:02.000]  主持人:那個跟你鬥嘴,然後批判那樣的人,其實他反倒容易相信。
[00:13:02.000 --> 00:13:03.000]  主持人:其實他反倒容易相信。
[00:13:03.000 --> 00:13:05.000]  主持人:反而是比較容易相信的。
[00:13:05.000 --> 00:13:06.000]  主持人:反而是比較容易相信的。
[00:13:06.000 --> 00:13:07.000]  主持人:為什麼呀?
[00:13:07.000 --> 00:13:08.000]  主持人:為什麼呀?
[00:13:08.000 --> 00:13:09.000]  主持人:因為他其實在乎。
[00:13:09.000 --> 00:13:10.000]  主持人:因為他其實在乎。
[00:13:10.000 --> 00:13:11.000]  主持人:因為他其實在乎。
[00:13:11.000 --> 00:13:12.000]  主持人:因為他其實在乎。
[00:13:12.000 --> 00:13:13.000]  主持人:因為他其實在乎。
[00:13:13.000 --> 00:13:14.000]  主持人:因為他其實在乎。
[00:13:14.000 --> 00:13:15.000]  主持人:因為他其實在乎。
[00:13:15.000 --> 00:13:16.000]  主持人:因為他其實在乎。
[00:13:16.000 --> 00:13:17.000]  主持人:因為他其實在乎。
[00:13:17.000 --> 00:13:18.000]  主持人:因為他其實在乎。
[00:13:18.000 --> 00:13:19.000]  主持人:因為他其實在乎。
[00:13:19.000 --> 00:13:20.000]  主持人:因為他其實在乎。
[00:13:20.000 --> 00:13:21.000]  主持人:因為他其實在乎。
[00:13:21.000 --> 00:13:22.000]  主持人:因為他其實在乎。
[00:13:22.000 --> 00:13:23.000]  主持人:因為他其實在乎。
[00:13:23.000 --> 00:13:24.000]  主持人:因為他其實在乎。
[00:13:24.000 --> 00:13:25.000]  主持人:因為他其實在乎。
[00:13:25.000 --> 00:13:26.000]  主持人:因為他其實在乎。
[00:13:26.000 --> 00:13:27.000]  主持人:因為他其實在乎。
[00:13:27.000 --> 00:13:28.000]  主持人:因為他其實在乎。
[00:13:28.000 --> 00:13:29.000]  主持人:因為他其實在乎。
[00:13:29.000 --> 00:13:30.000]  主持人:因為他其實在乎。
[00:13:30.000 --> 00:13:31.000]  主持人:因為他其實在乎。
[00:13:31.000 --> 00:13:32.000]  主持人:因為他其實在乎。
[00:13:32.000 --> 00:13:47.000]  主持人:因為他其實在乎。
[00:13:47.000 --> 00:13:55.000]  主持人:結果他卻成了一個那麼了不起的使徒。
[00:13:55.000 --> 00:13:59.000]  主持人:這兩個距離好遠。
[00:13:59.000 --> 00:14:02.000]  主持人:這兩個距離好遠。
[00:14:02.000 --> 00:14:03.000]  主持人:這兩個距離好遠。
[00:14:03.000 --> 00:14:04.000]  主持人:這兩個距離好遠。
[00:14:04.000 --> 00:14:05.000]  主持人:這兩個距離好遠。
[00:14:05.000 --> 00:14:06.000]  主持人:這兩個距離好遠。
[00:14:06.000 --> 00:14:07.000]  主持人:這兩個距離好遠。
[00:14:07.000 --> 00:14:08.000]  主持人:這兩個距離好遠。
[00:14:08.000 --> 00:14:09.000]  主持人:這兩個距離好遠。
[00:14:09.000 --> 00:14:10.000]  主持人:這兩個距離好遠。
[00:14:10.000 --> 00:14:11.000]  主持人:這兩個距離好遠。
[00:14:11.000 --> 00:14:12.000]  主持人:這兩個距離好遠。
[00:14:12.000 --> 00:14:13.000]  主持人:這兩個距離好遠。
[00:14:13.000 --> 00:14:14.000]  主持人:這兩個距離好遠。
[00:14:14.000 --> 00:14:15.000]  主持人:這兩個距離好遠。
[00:14:15.000 --> 00:14:16.000]  主持人:這兩個距離好遠。
[00:14:16.000 --> 00:14:32.000]  主持人:這兩個距離好遠。
[00:14:32.000 --> 00:14:34.000]  主持人:這兩個距離好遠。
[00:14:34.000 --> 00:14:35.000]  主持人:這兩個距離好遠。
[00:14:35.000 --> 00:14:36.000]  主持人:這兩個距離好遠。
[00:14:36.000 --> 00:14:37.000]  主持人:這兩個距離好遠。
[00:14:37.000 --> 00:14:38.000]  主持人:這兩個距離好遠。
[00:14:38.000 --> 00:14:39.000]  主持人:這兩個距離好遠。
[00:14:39.000 --> 00:14:40.000]  主持人:這兩個距離好遠。
[00:14:40.000 --> 00:14:41.000]  主持人:這兩個距離好遠。
[00:14:41.000 --> 00:14:42.000]  主持人:這兩個距離好遠。
[00:14:42.000 --> 00:14:43.000]  主持人:這兩個距離好遠。
[00:14:43.000 --> 00:14:44.000]  主持人:這兩個距離好遠。
[00:14:44.000 --> 00:14:45.000]  主持人:這兩個距離好遠。
[00:14:45.000 --> 00:14:46.000]  主持人:這兩個距離好遠。
[00:14:46.000 --> 00:14:47.000]  主持人:這兩個距離好遠。
[00:14:47.000 --> 00:14:48.000]  主持人:這兩個距離好遠。
[00:14:48.000 --> 00:14:49.000]  主持人:這兩個距離好遠。
[00:14:49.000 --> 00:14:50.000]  主持人:這兩個距離好遠。
[00:14:50.000 --> 00:14:51.000]  主持人:這兩個距離好遠。
[00:14:51.000 --> 00:14:52.000]  主持人:這兩個距離好遠。
[00:14:52.000 --> 00:14:53.000]  主持人:這兩個距離好遠。
[00:14:53.000 --> 00:14:54.000]  主持人:這兩個距離好遠。
[00:14:54.000 --> 00:14:55.000]  主持人:這兩個距離好遠。
[00:14:55.000 --> 00:14:56.000]  主持人:這兩個距離好遠。
[00:14:56.000 --> 00:14:57.000]  主持人:這兩個距離好遠。
[00:14:57.000 --> 00:14:58.000]  主持人:這兩個距離好遠。
[00:14:58.000 --> 00:14:59.000]  主持人:這兩個距離好遠。
[00:14:59.000 --> 00:15:00.000]  主持人:這兩個距離好遠。
[00:15:00.000 --> 00:15:15.000]  主持人:這兩個距離好遠。
[00:15:15.000 --> 00:15:16.000]  主持人:這兩個距離好遠。
[00:15:16.000 --> 00:15:17.000]  主持人:這兩個距離好遠。
[00:15:17.000 --> 00:15:18.000]  主持人:這兩個距離好遠。
[00:15:18.000 --> 00:15:19.000]  主持人:這兩個距離好遠。
[00:15:19.000 --> 00:15:20.000]  主持人:這兩個距離好遠。
[00:15:20.000 --> 00:15:21.000]  主持人:這兩個距離好遠。
[00:15:21.000 --> 00:15:22.000]  主持人:這兩個距離好遠。
[00:15:22.000 --> 00:15:23.000]  主持人:這兩個距離好遠。
[00:15:23.000 --> 00:15:24.000]  主持人:這兩個距離好遠。
[00:15:24.000 --> 00:15:25.000]  主持人:這兩個距離好遠。
[00:15:25.000 --> 00:15:26.000]  主持人:這兩個距離好遠。
[00:15:26.000 --> 00:15:27.000]  主持人:這兩個距離好遠。
[00:15:27.000 --> 00:15:28.000]  主持人:這兩個距離好遠。
[00:15:28.000 --> 00:15:29.000]  主持人:這兩個距離好遠。
[00:15:29.000 --> 00:15:30.000]  主持人:這兩個距離好遠。
[00:15:30.000 --> 00:15:31.000]  主持人:這兩個距離好遠。
[00:15:31.000 --> 00:15:32.000]  主持人:這兩個距離好遠。
[00:15:32.000 --> 00:15:33.000]  主持人:這兩個距離好遠。
[00:15:33.000 --> 00:15:34.000]  主持人:這兩個距離好遠。
[00:15:34.000 --> 00:15:35.000]  主持人:這兩個距離好遠。
[00:15:35.000 --> 00:15:36.000]  主持人:這兩個距離好遠。
[00:15:36.000 --> 00:15:37.000]  主持人:這兩個距離好遠。
[00:15:37.000 --> 00:15:38.000]  主持人:這兩個距離好遠。
[00:15:38.000 --> 00:15:39.000]  主持人:這兩個距離好遠。
[00:15:39.000 --> 00:15:40.000]  主持人:這兩個距離好遠。
[00:15:40.000 --> 00:15:41.000]  主持人:這兩個距離好遠。
[00:15:41.000 --> 00:15:42.000]  主持人:這兩個距離好遠。
[00:15:42.000 --> 00:15:43.000]  主持人:這兩個距離好遠。
[00:15:43.000 --> 00:15:44.000]  主持人:這兩個距離好遠。
[00:15:44.000 --> 00:15:59.000]  主持人:這兩個距離好遠。
[00:16:15.000 --> 00:16:16.000]  主持人:這兩個距離好遠。
[00:16:16.000 --> 00:16:17.000]  主持人:這兩個距離好遠。
[00:16:17.000 --> 00:16:18.000]  主持人:這兩個距離好遠。
[00:16:18.000 --> 00:16:19.000]  主持人:這兩個距離好遠。
[00:16:19.000 --> 00:16:20.000]  主持人:這兩個距離好遠。
[00:16:20.000 --> 00:16:21.000]  主持人:這兩個距離好遠。
[00:16:21.000 --> 00:16:22.000]  主持人:這兩個距離好遠。
[00:16:22.000 --> 00:16:23.000]  主持人:這兩個距離好遠。
[00:16:23.000 --> 00:16:24.000]  主持人:這兩個距離好遠。
[00:16:24.000 --> 00:16:25.000]  主持人:這兩個距離好遠。
[00:16:25.000 --> 00:16:26.000]  主持人:這兩個距離好遠。
[00:16:26.000 --> 00:16:27.000]  主持人:這兩個距離好遠。
[00:16:27.000 --> 00:16:28.000]  主持人:這兩個距離好遠。
[00:16:28.000 --> 00:16:29.000]  主持人:這兩個距離好遠。
[00:16:29.000 --> 00:16:30.000]  主持人:這兩個距離好遠。
[00:16:30.000 --> 00:16:50.000]  主持人:這兩個距離好遠。
[00:16:50.000 --> 00:16:51.000]  主持人:這兩個距離好遠。
[00:16:51.000 --> 00:16:52.000]  主持人:這兩個距離好遠。
[00:16:52.000 --> 00:16:53.000]  主持人:這兩個距離好遠。
[00:16:53.000 --> 00:16:54.000]  主持人:這兩個距離好遠。
[00:16:54.000 --> 00:16:55.000]  主持人:這兩個距離好遠。
[00:16:55.000 --> 00:16:56.000]  主持人:這兩個距離好遠。
[00:16:56.000 --> 00:16:57.000]  主持人:這兩個距離好遠。
[00:16:57.000 --> 00:16:58.000]  主持人:這兩個距離好遠。
[00:16:58.000 --> 00:16:59.000]  主持人:這兩個距離好遠。
[00:16:59.000 --> 00:17:00.000]  主持人:這兩個距離好遠。
[00:17:00.000 --> 00:17:01.000]  主持人:這兩個距離好遠。
[00:17:01.000 --> 00:17:02.000]  主持人:這兩個距離好遠。
[00:17:02.000 --> 00:17:03.000]  主持人:這兩個距離好遠。
[00:17:03.000 --> 00:17:04.000]  主持人:這兩個距離好遠。
[00:17:04.000 --> 00:17:05.000]  主持人:這兩個距離好遠。
[00:17:05.000 --> 00:17:06.000]  主持人:這兩個距離好遠。
[00:17:06.000 --> 00:17:07.000]  主持人:這兩個距離好遠。
[00:17:07.000 --> 00:17:08.000]  主持人:這兩個距離好遠。
[00:17:08.000 --> 00:17:09.000]  主持人:這兩個距離好遠。
[00:17:09.000 --> 00:17:10.000]  主持人:這兩個距離好遠。
[00:17:10.000 --> 00:17:11.000]  主持人:這兩個距離好遠。
[00:17:11.000 --> 00:17:12.000]  主持人:這兩個距離好遠。
[00:17:12.000 --> 00:17:13.000]  主持人:這兩個距離好遠。
[00:17:13.000 --> 00:17:14.000]  主持人:這兩個距離好遠。
[00:17:14.000 --> 00:17:34.000]  主持人:這兩個距離好遠。
[00:17:34.000 --> 00:17:49.000]  主持人:這兩個距離好遠。
[00:17:49.000 --> 00:17:50.000]  主持人:這兩個距離好遠。
[00:17:50.000 --> 00:17:51.000]  主持人:這兩個距離好遠。
[00:17:51.000 --> 00:17:52.000]  主持人:這兩個距離好遠。
[00:17:52.000 --> 00:17:53.000]  主持人:這兩個距離好遠。
[00:17:53.000 --> 00:17:54.000]  主持人:這兩個距離好遠。
[00:17:54.000 --> 00:17:55.000]  主持人:這兩個距離好遠。
[00:17:55.000 --> 00:17:56.000]  主持人:這兩個距離好遠。
[00:17:56.000 --> 00:17:57.000]  主持人:這兩個距離好遠。
