
[00:00:00.000 --> 00:00:01.260]  丁子妹 早晨
[00:04:44.260 --> 00:04:46.260]  究竟是怎樣、哪一個了
[00:04:46.260 --> 00:04:51.260]  忘記恩典可以說是普世的人
[00:04:51.260 --> 00:04:55.260]  很容易跌入的一個光景
[00:04:55.260 --> 00:04:57.760]  而我們更加發現到當一個人
[00:04:57.760 --> 00:05:02.260]  如果他是忘記了恩典的時候
[00:05:02.260 --> 00:05:05.760]  他們就會漸漸開始有一個生命的改變
[00:05:05.760 --> 00:05:08.260]  就變成一種剝削者
[00:05:08.260 --> 00:05:10.760]  英文叫做exploiter
[00:05:10.760 --> 00:05:16.260]  他開始每樣東西都只是向身邊的人去剝削
[00:05:16.260 --> 00:05:18.760]  認為所有人都要對他自己好
[00:05:18.760 --> 00:05:22.260]  而好處是理所當然的
[00:05:22.260 --> 00:05:26.760]  而今天我們所看的《若以先知書》
[00:05:26.760 --> 00:05:30.260]  裏面的猶太國的國民
[00:05:30.260 --> 00:05:36.260]  就是採取了一種這樣的態度去對待上帝
[00:05:36.260 --> 00:05:41.760]  當然我們已經明白到的一件事
[00:05:41.760 --> 00:05:45.760]  就是上帝其實不介意猶太國的子民
[00:05:45.760 --> 00:05:51.760]  究竟可以從他們的身上得到些什麼
[00:05:51.760 --> 00:05:53.760]  因為我們可以明白到
[00:05:53.760 --> 00:05:58.760]  上帝從來都不是只是帶著一種心態期望
[00:05:58.760 --> 00:06:01.760]  如果我對猶太國的國民好
[00:06:01.760 --> 00:06:04.760]  可以在他們身上又圖回多少利益
[00:06:04.760 --> 00:06:08.260]  上帝從來都沒有這樣的思想
[00:06:08.260 --> 00:06:12.260]  就好像上個禮拜那堂主日崇拜裏面
[00:06:12.260 --> 00:06:17.260]  我們也曾經引用過詩篇第40篇第6節
[00:06:17.260 --> 00:06:22.260]  後來更加在新約聖經希伯來書第10章
[00:06:22.260 --> 00:06:24.260]  第5至6節裏面
[00:06:24.260 --> 00:06:28.260]  就引用過耶和華曾經很清楚
[00:06:28.260 --> 00:06:30.260]  直接私人去剖白出
[00:06:30.260 --> 00:06:35.260]  上帝那個對臣子民的心是什麼
[00:06:35.260 --> 00:06:39.260]  上帝其實從來都不是稀罕一些的
[00:06:39.260 --> 00:06:41.260]  我們所謂的獻祭
[00:06:41.260 --> 00:06:45.760]  或者燒一些的奉獻給上帝
[00:06:45.760 --> 00:06:50.260]  上帝不是要求獻祭的上帝
[00:06:51.260 --> 00:06:54.260]  但是上帝最不忍的就是
[00:06:54.260 --> 00:06:58.260]  看到他的子民漸漸發展成為一個
[00:06:58.260 --> 00:07:02.260]  越來越不似有神生命的人
[00:07:02.260 --> 00:07:06.260]  這個是上帝覺得很痛心的地方
[00:07:06.260 --> 00:07:11.260]  而且發現到人不單止對上帝越來越麻木
[00:07:11.260 --> 00:07:17.260]  而且進入了一種彼此剝削彼此摧毀的狀態
[00:07:17.260 --> 00:07:22.260]  這一群屬靈生命上變得麻木的人
[00:07:22.260 --> 00:07:28.260]  越來越不像上帝原本所創造的人的原有樣式
[00:07:28.260 --> 00:07:32.260]  更加不要說他們還像不像上帝了
[00:07:32.260 --> 00:07:36.260]  就好像我很小的時候
[00:07:36.260 --> 00:07:39.260]  我父母曾經都很經常這樣說
[00:07:39.260 --> 00:07:43.260]  他說你做我兒子千萬不要做一些羞家的事情
[00:07:43.260 --> 00:07:48.260]  上帝見到他的子民 上帝所創造的子民
[00:07:48.260 --> 00:07:53.260]  屬於他的一家 屬於另一家的神的子民
[00:07:53.260 --> 00:07:55.260]  但是越來越不像樣
[00:07:55.260 --> 00:07:59.260]  做到甚至可以說是羞辱神的家的現象
[00:07:59.260 --> 00:08:05.260]  上帝最不忍的就是見到他的子民變成這樣的樣式
[00:08:05.260 --> 00:08:11.260]  因此上帝一方面他不介意猶太國
[00:08:11.260 --> 00:08:14.260]  究竟怎麼去有沒有奉獻
[00:08:14.260 --> 00:08:17.260]  所以在上一堂主日崇拜裏面
[00:08:17.260 --> 00:08:20.260]  可以看見上帝已經說
[00:08:20.260 --> 00:08:25.260]  連祭司你都不需要繼續在我的面前去獻祭
[00:08:25.260 --> 00:08:32.260]  這些所謂煩祭、掃祭、奠祭
[00:08:32.260 --> 00:08:35.260]  這些不需要再獻上了
[00:08:35.260 --> 00:08:40.260]  因為免得你們繼續在獻祭裏面去犯罪
[00:08:40.260 --> 00:08:47.260]  上帝這樣的心態其實是為了提醒他的子民
[00:08:47.260 --> 00:08:49.260]  這些東西不是主要的核心
[00:08:49.260 --> 00:08:52.260]  核心是你對我的心如何?
[00:08:52.260 --> 00:08:55.260]  我們的關係是如何?
[00:08:55.260 --> 00:08:57.260]  不過很可惜的一件事就是
[00:08:57.260 --> 00:09:02.260]  神的子民他不理解上帝這樣的心思意念
[00:09:02.260 --> 00:09:04.260]  相反他還倒過來認為
[00:09:04.260 --> 00:09:08.260]  只要我多奉獻、多獻祭
[00:09:08.260 --> 00:09:11.260]  就等同於代表我的屬靈生命好
[00:09:11.260 --> 00:09:17.260]  那就代表我對上帝的關係是沒有問題的
[00:09:17.260 --> 00:09:19.260]  所以他們還誤會上帝
[00:09:19.260 --> 00:09:23.260]  以為上帝很喜歡獻祭這件事
[00:09:23.260 --> 00:09:27.260]  用獻祭來可以說是嘗試討好上帝
[00:09:27.260 --> 00:09:30.260]  但是上帝其實不是這樣想的
[00:09:30.260 --> 00:09:35.260]  這種的思維其實在我們今天這個世界裏面
[00:09:35.260 --> 00:09:42.260]  很多人特別我所談論的專注是針對基督徒教會的情況
[00:09:42.260 --> 00:09:44.260]  就更加值得我們去反思
[00:09:44.260 --> 00:09:47.260]  因為今天很多基督徒以為
[00:09:47.260 --> 00:09:52.260]  只要自己多奉獻或者多參與神的工作
[00:09:52.260 --> 00:09:56.260]  就等同於自己很敬虔愛神
[00:09:56.260 --> 00:10:01.260]  其實相反來計他們的思維
[00:10:01.260 --> 00:10:07.260]  是漸漸走向於普世一般人對宗教的想法
[00:10:07.260 --> 00:10:10.260]  以為只要拜得神多 神就庇佑
[00:10:10.260 --> 00:10:15.260]  那我和神的關係 神就不能夠不對我好
[00:10:15.260 --> 00:10:18.260]  但是其實反而被我們看見
[00:10:18.260 --> 00:10:21.260]  原來很多的情況反而跌入一個現象
[00:10:21.260 --> 00:10:24.260]  就是當你越做多神的功
[00:10:24.260 --> 00:10:28.260]  原來更加成為了你包裝自己
[00:10:28.260 --> 00:10:32.260]  是一個沒有對神有愛心 對神的關係
[00:10:32.260 --> 00:10:35.260]  其實本身是很冷漠的情況
[00:10:35.260 --> 00:10:39.260]  這種的包裝反而誤導了我們自己
[00:10:39.260 --> 00:10:42.260]  以為自己的靈性是非常之好
[00:10:42.260 --> 00:10:46.260]  今天我們就是要看看這個這樣的現象
[00:10:46.260 --> 00:10:50.260]  來到尼加約爾書
[00:10:50.260 --> 00:10:53.260]  它給我們看到的就是
[00:10:53.260 --> 00:10:56.260]  當我們作為神的子民
[00:10:56.260 --> 00:10:59.260]  我們怎樣才不會做到
[00:10:59.260 --> 00:11:03.260]  一種羞辱神的一個屬靈的狀態
[00:11:03.260 --> 00:11:07.260]  更加教導我們怎樣重新歸入於一個
[00:11:07.260 --> 00:11:12.260]  能夠升任成為神家的一份子這個角色
[00:11:12.260 --> 00:11:17.260]  我們今天就來到上帝所出的第三招
[00:11:17.260 --> 00:11:21.260]  而這第三招其實仍然的目的都是
[00:11:21.260 --> 00:11:25.260]  希望讓猶太國當中的神的子民
[00:11:25.260 --> 00:11:30.260]  提供一個復甦他們的靈性的動力
[00:11:30.260 --> 00:11:35.260]  我相信這個經文同樣可以對你和我
[00:11:35.260 --> 00:11:39.260]  產生一種呼喚、喚醒的作用
[00:11:39.260 --> 00:11:42.260]  所以讓我們回到這段經文
[00:11:42.260 --> 00:11:45.260]  去看看究竟這段經文所說些什麼
[00:11:45.260 --> 00:11:49.260]  我們已經說過今天我們來到的已經是
[00:11:49.260 --> 00:11:54.260]  為神的子民提供的第三個方案
[00:11:54.260 --> 00:11:56.260]  第三個的招數
[00:11:56.260 --> 00:12:01.260]  怎樣去讓神的子民他們的屬靈生命蘇醒
[00:12:01.260 --> 00:12:02.260]  這一招是什麼呢?
[00:12:02.260 --> 00:12:08.260]  就是要讓他們常過失去喜樂的滋味
[00:12:08.260 --> 00:12:16.260]  The third remedy to God's people is a glimpse of joylessness
[00:12:16.260 --> 00:12:19.260]  我們先看看第一部份
[00:12:19.260 --> 00:12:23.260]  第一部份是第一章的第十一節
[00:12:23.260 --> 00:12:27.260]  在這段經文裏面我們會發現到原來
[00:12:27.260 --> 00:12:31.260]  以色列的子民、神的子民
[00:12:31.260 --> 00:12:34.260]  特別是這段經文說的猶太國的子民
[00:12:34.260 --> 00:12:40.260]  他們當中的農夫發現到一切不似預期
[00:12:40.260 --> 00:12:44.260]  Out of ordinary expectation
[00:12:44.260 --> 00:12:47.260]  我們看看這段經文說什麼
[00:12:47.260 --> 00:12:50.260]  第一章第十一節是這樣說的
[00:12:50.260 --> 00:12:53.260]  農夫啊!你們要慚愧
[00:12:53.260 --> 00:12:58.260]  收你葡萄園的你們要哀號
[00:12:58.260 --> 00:13:04.260]  因為大麥、小麥與田間的莊稼都滅絕了
[00:13:04.260 --> 00:13:10.260]  Be distressed! Farmers, well, wine dressers
[00:13:10.260 --> 00:13:13.260]  over the wheat and barley
[00:13:13.260 --> 00:13:18.260]  for the harvest of the few has purged
[00:13:18.260 --> 00:13:23.260]  英許地本來是一片怎樣的土地呢?
[00:13:23.260 --> 00:13:27.260]  在聖經裏面其實有一個很詳細的介紹
[00:13:27.260 --> 00:13:29.260]  如果當我們去打翻開
[00:13:29.260 --> 00:13:34.260]  在《生命記》第八章第六至第十節裏面
[00:13:34.260 --> 00:13:38.260]  Deuteronomy 8:6-10
[00:13:38.260 --> 00:13:40.260]  就介紹了給我們聽
[00:13:40.260 --> 00:13:44.260]  這個地是一片很特別的土地
[00:13:44.260 --> 00:13:47.260]  如果不信的我們回到這段經文看看
[00:13:47.260 --> 00:13:51.260]  《生命記》第八章第六至第十節
[00:13:51.260 --> 00:13:55.260]  好!找到之後我們也一起讀一下這段經文好不好?
[00:13:55.260 --> 00:13:58.260]  你讀中文,我們一起讀中文版本
[00:13:58.260 --> 00:14:00.260]  然後我為大家再讀一次英文版本
[00:14:00.260 --> 00:14:02.260]  好!這個這樣說
[00:14:02.260 --> 00:14:08.260]  你要謹守耶和華你上帝的誡命
[00:14:08.260 --> 00:14:11.260]  遵行他的道,敬畏他
[00:14:11.260 --> 00:14:16.260]  因為耶和華你上帝領你進入美地
[00:14:16.260 --> 00:14:23.260]  那地有河,有泉,有源,從山谷中流出來
[00:14:23.260 --> 00:14:34.260]  那地有小麥,大麥,葡萄樹,無花果樹,石榴樹,橄欖樹,和蜜
[00:14:34.260 --> 00:14:39.260]  你在那地不缺食物,一無所缺
[00:14:39.260 --> 00:14:44.260]  那地的石頭是鐵,山內可以挖銅
[00:14:44.260 --> 00:14:50.260]  你吃得飽足,就要稱頌耶和華你的神
[00:14:50.260 --> 00:14:54.260]  因他將那美地賜給你了
[00:14:54.260 --> 00:14:58.260]  So you must keep his commandments
[00:14:58.260 --> 00:15:01.260]  Live according to his standards
[00:15:01.260 --> 00:15:03.260]  And reverence him
[00:15:03.260 --> 00:15:09.260]  For the Lord your God is bringing you to a good land
[00:15:09.260 --> 00:15:17.260]  A land of ropes, springs and fountains flowing forth in valleys and hills
[00:15:17.260 --> 00:15:28.260]  A land of wheat, barley, vines, fig trees and pomegranates, of olive trees and honey
[00:15:28.260 --> 00:15:36.260]  A land where you may eat food in plenty and find no lack of anything
[00:15:36.260 --> 00:15:45.260]  A land whose stones are iron, and from whose hills you can mine copper
[00:15:45.260 --> 00:15:51.260]  You will eat your fill, and then praise the Lord your God
[00:15:51.260 --> 00:15:57.260]  Because of the good land he has given you
[00:15:57.260 --> 00:16:00.260]  從這段聖經裏面,我給你看見
[00:16:00.260 --> 00:16:08.260]  真是上帝給這塊土地,不是單純只是說「流奶與麥」四個字講完
[00:16:08.260 --> 00:16:14.260]  其實在裏面充滿了很豐富的農產作物
[00:16:14.260 --> 00:16:20.260]  在這塊土地的上面,有很多專業的農夫
[00:16:20.260 --> 00:16:23.260]  可以在上面去做耕作
[00:16:23.260 --> 00:16:25.260]  而在這樣的環境裏面
[00:16:25.260 --> 00:16:32.260]  大家可以說是十拿九穩,非常有把握
[00:16:32.260 --> 00:16:35.260]  種出什麼,就種出什麼
[00:16:35.260 --> 00:16:38.260]  用廣東話來說,非常有渣拿
[00:16:38.260 --> 00:16:41.260]  最近我和一位姐妹聊了一個月
[00:16:41.260 --> 00:16:45.260]  她住在加利福尼亞州的美國州份
[00:16:45.260 --> 00:16:46.260]  我自己也去過
[00:16:46.260 --> 00:16:52.260]  她分享了後院所種出的花,真是非常漂亮
[00:16:52.260 --> 00:16:55.260]  我們在加拿大真是很嚮往
[00:16:55.260 --> 00:16:59.260]  能夠像她一樣,可以種出這麼漂亮的花
[00:16:59.260 --> 00:17:00.260]  為什麼呢?
[00:17:00.260 --> 00:17:03.260]  因為加利福尼亞州陽光夠
[00:17:03.260 --> 00:17:07.260]  你不會說沒有陽光
[00:17:07.260 --> 00:17:09.260]  那個地方經常有陽光
[00:17:09.260 --> 00:17:11.260]  只要你給足夠的水份的時候
[00:17:11.260 --> 00:17:14.260]  植物就很容易生長
[00:17:14.260 --> 00:17:16.260]  而且他們的泥土也很肥沃
[00:17:16.260 --> 00:17:18.260]  因為我自己也去過
[00:17:18.260 --> 00:17:22.260]  發覺他們所有土地的泥土上面的顏色
[00:17:22.260 --> 00:17:27.260]  一是深黑色,一是深啡色
[00:17:27.260 --> 00:17:30.260]  代表它鐵質夠,養分夠
[00:17:30.260 --> 00:17:32.260]  這樣的環境種出來的
[00:17:32.260 --> 00:17:36.260]  難怪我們經常要吃那些加利福尼亞州的橙
[00:17:36.260 --> 00:17:39.260]  就是這個原因,又甜又多汁
[00:17:39.260 --> 00:17:42.260]  養分夠,一定種的東西非常漂亮
[00:17:42.260 --> 00:17:45.260]  在這段聖經裏面
[00:17:45.260 --> 00:17:52.260]  我們看到,明白到上帝賜給以色列人這片土地
[00:17:52.260 --> 00:17:54.260]  是一片非常美麗的土地
[00:17:54.260 --> 00:17:56.260]  不過請大家留意
[00:17:56.260 --> 00:18:00.260]  《生命記》裏面第八章第六至十節
[00:18:00.260 --> 00:18:04.260]  這裏的記載不是一種交易的規矩
[00:18:04.260 --> 00:18:06.260]  很多時候我們作為信徒
[00:18:06.260 --> 00:18:09.260]  看聖經我們會有一個錯誤理解
[00:18:09.260 --> 00:18:12.260]  說到舊約聖經,特別是摩西五經
[00:18:12.260 --> 00:18:14.260]  是律法書,Torah
[00:18:14.260 --> 00:18:17.260]  他們就說,它就是一些律法規矩
[00:18:17.260 --> 00:18:21.260]  於是乎上帝其實和以色列人
[00:18:21.260 --> 00:18:25.260]  有一些的,好像一個交易條件一樣
[00:18:25.260 --> 00:18:27.260]  其實弟兄姊妹
[00:18:27.260 --> 00:18:30.260]  這個不是一個交易條件來的
[00:18:30.260 --> 00:18:32.260]  交易條件是什麼?
[00:18:32.260 --> 00:18:34.260]  如果列了規矩之後
[00:18:34.260 --> 00:18:37.260]  你履行不了,就交易取消了
[00:18:37.260 --> 00:18:39.260]  就作廢了
[00:18:39.260 --> 00:18:42.260]  但是我們可以看見這段聖經其實不是
[00:18:42.260 --> 00:18:45.260]  聖經其實在舊約裏面
[00:18:45.260 --> 00:18:49.260]  當我們看見特別這些律法書的部份
[00:18:49.260 --> 00:18:51.260]  我們要有一個糾正的思維
[00:18:51.260 --> 00:18:58.260]  其實這段聖經其實是談論一個權利與義務的關係
[00:18:58.260 --> 00:19:02.260]  Rights and Obligations Relationship
[00:19:02.260 --> 00:19:04.260]  是一個關係來的
[00:19:04.260 --> 00:19:08.260]  上帝其實和以色列人是享受著
[00:19:08.260 --> 00:19:12.260]  上世所提供給他們一片這麼美麗的土地
[00:19:12.260 --> 00:19:17.260]  其實上帝不只是給巴勒斯坦地是一片美地
[00:19:17.260 --> 00:19:22.260]  其實上帝給整個世界都是一個美地來的
[00:19:22.260 --> 00:19:27.260]  不過問題就是人當罪存留在他裏面的時候
[00:19:27.260 --> 00:19:29.260]  結局連地都被咒了
[00:19:29.260 --> 00:19:31.260]  這個我們不多說了
[00:19:31.260 --> 00:19:34.260]  在創世紀已經說過給我們知道的了
[00:19:34.260 --> 00:19:40.260]  所以如果是一個權利與義務的關係的時候
[00:19:40.260 --> 00:19:43.260]  當如果猶大國的國民
[00:19:43.260 --> 00:19:52.260]  不維持到這份關係裏面所提醒到的一些要求的話
[00:19:52.260 --> 00:19:54.260]  上帝會怎麼做?
[00:19:54.260 --> 00:19:57.260]  如果是一個交易規條就取消了
[00:19:57.260 --> 00:19:59.260]  不過上帝不是這樣看的
[00:19:59.260 --> 00:20:06.260]  我們發覺到上帝反而嘗試再次去鞏固他們這個關係
[00:20:06.260 --> 00:20:09.260]  英文叫做Re-Consolidate
[00:20:09.260 --> 00:20:12.260]  重新鞏固這個關係
[00:20:12.260 --> 00:20:14.260]  怎麼去修復這個關係
[00:20:14.260 --> 00:20:17.260]  讓雙方能夠仍然在這個關係裏面
[00:20:17.260 --> 00:20:19.260]  上帝所提供的恩典
[00:20:19.260 --> 00:20:23.260]  他的神的子民繼續可以享用
[00:20:23.260 --> 00:20:25.260]  所以弟兄姊妹
[00:20:25.260 --> 00:20:32.260]  上帝在這裏就希望重新修補這個關係
[00:20:32.260 --> 00:20:36.260]  但是修補這個關係要怎麼做呢?
[00:20:36.260 --> 00:20:42.260]  怎麼才能夠讓神的子民
[00:20:42.260 --> 00:20:46.260]  真的看到這份關係是怎麼建立的?
[00:20:46.260 --> 00:20:50.260]  怎麼誘導他們能夠重歸這個關係裏面呢?
[00:20:50.260 --> 00:20:53.260]  上帝於是乎就利用了一個方法
[00:20:53.260 --> 00:20:57.260]  將原本給他們的一些祝福
[00:20:57.260 --> 00:20:59.260]  供應
[00:20:59.260 --> 00:21:01.260]  在這個關係裏面
[00:21:01.260 --> 00:21:03.260]  原本他們有權利去享用的東西
[00:21:03.260 --> 00:21:05.260]  上帝怎樣呢?
[00:21:05.260 --> 00:21:11.260]  先將這些物資逐一地撤走
[00:21:11.260 --> 00:21:13.260]  那你說撤走不就是取消了嗎?
[00:21:13.260 --> 00:21:15.260]  不是 撤走不是取消
[00:21:15.260 --> 00:21:16.260]  上帝會回來給他們
[00:21:16.260 --> 00:21:18.260]  不過在什麼時候給他們呢?
[00:21:18.260 --> 00:21:25.260]  是當猶大國的國民重拾這份當盡的義務的時候
[00:21:25.260 --> 00:21:32.260]  上帝就會將這些原本撤走了的一些祝福
[00:21:32.260 --> 00:21:34.260]  又會給回他們
[00:21:34.260 --> 00:21:37.260]  所以我們看見原來在舊約聖經裏面
[00:21:37.260 --> 00:21:41.260]  上帝從來沒有帶著一種交易的心態
[00:21:41.260 --> 00:21:42.260]  不過很可惜
[00:21:42.260 --> 00:21:45.260]  今天很多的信徒隨著其他的宗教思維
[00:21:45.260 --> 00:21:48.260]  其他的神 其他的宗教
[00:21:48.260 --> 00:21:50.260]  這些神要收買他們的
[00:21:50.260 --> 00:21:51.260]  你不收買他們
[00:21:51.260 --> 00:21:53.260]  他們就不會聽你的話
[00:21:53.260 --> 00:21:54.260]  比如我以前小時候
[00:21:54.260 --> 00:21:55.260]  我都不明白的
[00:21:55.260 --> 00:21:58.260]  一到哀年近晚的時候
[00:21:58.260 --> 00:22:02.260]  就有一天叫做年廿八洗邋遢
[00:22:02.260 --> 00:22:07.260]  就有一個行動叫做去造君 製造君
[00:22:07.260 --> 00:22:08.260]  我不明白
[00:22:08.260 --> 00:22:11.260]  我見到我家的奶奶
[00:22:11.260 --> 00:22:13.260]  就去買了一大塊肥豬肉
[00:22:13.260 --> 00:22:17.260]  就放在廚房上有個叫做造君老爺的位置
[00:22:17.260 --> 00:22:19.260]  就放在那裏 要討好他
[00:22:19.260 --> 00:22:23.260]  相傳原來他每年因為在廚房聽著聽著
[00:22:23.260 --> 00:22:26.260]  這個造君老爺聽著聽著
[00:22:26.260 --> 00:22:30.260]  要回去報告給他的老闆天上的大神
[00:22:30.260 --> 00:22:32.260]  最大的那個神
[00:22:32.260 --> 00:22:34.260]  於是怎麼樣呢?
[00:22:34.260 --> 00:22:36.260]  為了想他回去講話含糊其詞
[00:22:36.260 --> 00:22:39.260]  於是那個人就買了一塊肥豬肉
[00:22:39.260 --> 00:22:44.260]  弄得他口甜舌滑 利利濟濟說不出
[00:22:44.260 --> 00:22:46.260]  這個普世的神的思維
[00:22:46.260 --> 00:22:48.260]  但是耶和華神不是這樣的
[00:22:48.260 --> 00:22:50.260]  不是要你去收買他
[00:22:50.260 --> 00:22:54.260]  不是要去找一些方法去餵飽他 製飽他
[00:22:54.260 --> 00:22:57.260]  然後用祭物去討好他
[00:22:57.260 --> 00:22:59.260]  然後他才對你好
[00:22:59.260 --> 00:23:01.260]  耶和華神不是這樣的
[00:23:01.260 --> 00:23:03.260]  不過很可惜今天很多基督徒
[00:23:03.260 --> 00:23:08.260]  卻是帶著這種屬世的其它別樣的信仰
[00:23:08.260 --> 00:23:10.260]  帶進去相信耶和華神
[00:23:10.260 --> 00:23:12.260]  以為耶和華神都是這樣
[00:23:12.260 --> 00:23:16.260]  昔日的猶太國當中的祭司都是這樣
[00:23:16.260 --> 00:23:19.260]  猶太國裏面的子民也是這樣想
[00:23:19.260 --> 00:23:23.260]  以為只要我討好上帝 祭好上帝
[00:23:23.260 --> 00:23:25.260]  上帝就一定會對我好的了
[00:23:25.260 --> 00:23:27.260]  弟兄姊妹
[00:23:27.260 --> 00:23:29.260]  從這一節的經文裏面
[00:23:29.260 --> 00:23:31.260]  就給我們看見
[00:23:31.260 --> 00:23:34.260]  作者先知若已
[00:23:34.260 --> 00:23:37.260]  第一句就在這裏說什麼
[00:23:37.260 --> 00:23:41.260]  「農夫你們要慚愧」
[00:23:41.260 --> 00:23:44.260]  這裏所說的農夫包括什麼農夫呢?
