
[00:00:00.000 --> 00:00:04.480]  我們今天是穿上全副軍裝的下集
[00:04:57.560 --> 00:04:59.240]  其實我們知道保羅說
[00:04:59.240 --> 00:05:01.120]  我們的生命要剛強起來
[00:05:01.120 --> 00:05:02.000]  但是很有趣的
[00:05:02.000 --> 00:05:02.760]  如果你記得
[00:05:02.760 --> 00:05:04.760]  他用了一個被動的動詞
[00:05:04.760 --> 00:05:07.960]  就是說今天我們不是靠自己能夠剛強起來的
[00:05:07.960 --> 00:05:09.880]  要有一些外來的幫助
[00:05:09.880 --> 00:05:10.720]  你要覺得很清楚
[00:05:10.720 --> 00:05:13.960]  這個外來的幫助是神的大能大力
[00:05:13.960 --> 00:05:17.360]  所以今天我們要有神賜給我們
[00:05:17.360 --> 00:05:19.360]  穿起我們的屬靈軍裝
[00:05:19.360 --> 00:05:22.000]  我們的生命才可以剛強起來
[00:05:22.000 --> 00:05:24.160]  所以我們今天繼續去學習
[00:05:24.160 --> 00:05:27.160]  究竟我們要穿起什麼屬靈軍裝呢
[00:05:27.160 --> 00:05:28.720]  今天我們學的第一樣東西
[00:05:28.720 --> 00:05:32.000]  是拿起信德的盾牌
[00:05:32.000 --> 00:05:34.560]  我們一起去讀第六章的十六節
[00:05:34.560 --> 00:05:35.120]  我們一起讀,好嗎?
[00:05:35.120 --> 00:05:36.120]  一二三
[00:05:36.120 --> 00:05:40.120]  此外,又拿著信德當作盾牌
[00:05:40.120 --> 00:05:44.200]  可以滅盡那惡者一切的火箭
[00:05:44.200 --> 00:05:46.200]  特別這裡說信德
[00:05:46.200 --> 00:05:49.880]  但其實原文這個字是譯作信心
[00:05:49.880 --> 00:05:51.720]  在譯本裡面加了一個德字
[00:05:51.720 --> 00:05:53.520]  好像加了一個德字
[00:05:53.520 --> 00:05:55.960]  好像覺得我們要加上一些行動
[00:05:55.960 --> 00:05:57.120]  一些德行
[00:05:57.120 --> 00:06:00.760]  但其實原文是說信心的盾牌
[00:06:00.760 --> 00:06:05.320]  這個軍裝比起其他的軍裝有一點特別
[00:06:05.320 --> 00:06:07.200]  因為保羅很特別在這裡
[00:06:07.200 --> 00:06:08.920]  加了此外這個字
[00:06:08.920 --> 00:06:14.200]  此外在原文直譯是其他事情之上
[00:06:14.200 --> 00:06:15.520]  就是說有個英文譯作
[00:06:15.520 --> 00:06:18.400]  On top of everything
[00:06:18.400 --> 00:06:22.360]  他是形容這個軍裝的重要性
[00:06:22.360 --> 00:06:24.160]  另外其他軍裝
[00:06:24.160 --> 00:06:26.800]  保羅沒有特別去說那個用途
[00:06:26.800 --> 00:06:29.320]  但今次保羅是很清楚地說
[00:06:29.320 --> 00:06:33.280]  這個軍裝的用途是什麼
[00:06:33.280 --> 00:06:34.480]  而第三
[00:06:34.480 --> 00:06:38.200]  這個軍裝是最大的兵器
[00:06:38.200 --> 00:06:42.480]  這個軍裝是要成為士兵很重要的保護
[00:06:42.480 --> 00:06:45.320]  當我們看回羅馬軍隊的盾牌
[00:06:45.320 --> 00:06:49.560]  其實是由膝蓋到肩膀那麼大的
[00:06:49.560 --> 00:06:52.840]  而他是用木製成的
[00:06:52.840 --> 00:06:54.760]  這個木是向內彎的
[00:06:54.760 --> 00:06:58.160]  因為會保護一個士兵
[00:06:58.160 --> 00:07:00.480]  外面會包一些皮革
[00:07:00.480 --> 00:07:02.760]  也可以做一些這樣的圖案
[00:07:02.760 --> 00:07:09.160]  而那些木是用金屬的條包著穿著
[00:07:09.160 --> 00:07:10.640]  是很堅固
[00:07:10.640 --> 00:07:14.560]  因為要成為士兵很重要的保護
[00:07:14.560 --> 00:07:16.600]  今天我們都要問一個問題
[00:07:16.600 --> 00:07:21.240]  就是信心怎樣能夠成為我們的保護呢
[00:07:21.240 --> 00:07:22.760]  原來我們看回爾忽所書
[00:07:22.760 --> 00:07:25.080]  其實保羅在爾忽所書不同的地方
[00:07:25.080 --> 00:07:29.600]  都已經說了信心帶來給我們生命的影響
[00:07:29.600 --> 00:07:32.440]  第一件事是對神的信心
[00:07:32.440 --> 00:07:34.280]  叫我們能夠得著拯救
[00:07:34.280 --> 00:07:35.640]  我們一起讀二章八節
[00:07:35.640 --> 00:07:37.400]  我們一起讀一二三
[00:07:37.400 --> 00:07:40.400]  你們得救是本乎因
[00:07:40.400 --> 00:07:42.000]  也因著信
[00:07:42.000 --> 00:07:44.640]  這並不是出於自己
[00:07:44.640 --> 00:07:46.680]  乃是神所賜的
[00:07:46.680 --> 00:07:48.880]  我們對神的信心
[00:07:48.880 --> 00:07:51.760]  叫我們的生命去得著拯救
[00:07:51.760 --> 00:07:53.440]  另外第二件事
[00:07:53.440 --> 00:07:57.000]  是信心能夠叫我們去到神的面前
[00:07:57.000 --> 00:07:59.840]  讓神成為我們的幫助
[00:07:59.840 --> 00:08:01.240]  我們一起讀三章十二節
[00:08:01.240 --> 00:08:02.520]  我們一起讀一二三
[00:08:02.520 --> 00:08:04.480]  我們因信耶穌
[00:08:04.480 --> 00:08:07.640]  就在他裡面放膽無懼
[00:08:07.640 --> 00:08:11.040]  督信不移地來到神面前
[00:08:11.040 --> 00:08:14.320]  原來信心也不單止叫我們去到神的面前
[00:08:14.320 --> 00:08:18.480]  更加原來信心叫我們能夠活在基督的裡面
[00:08:18.480 --> 00:08:20.800]  有一樣基督活在我們的裡面
[00:08:20.800 --> 00:08:22.080]  我們一起讀三章十七節
[00:08:22.080 --> 00:08:23.360]  我們一起讀一二三
[00:08:23.360 --> 00:08:25.920]  使基督因你們的信
[00:08:25.920 --> 00:08:28.000]  住在你們心裡
[00:08:28.000 --> 00:08:31.360]  叫你們的愛心有根有基
[00:08:31.360 --> 00:08:36.560]  最後原來信心叫我們能夠在耶穌裡面合一
[00:08:36.560 --> 00:08:39.040]  我們一起讀四章四至五節
[00:08:39.040 --> 00:08:41.120]  身體只有一個
[00:08:41.120 --> 00:08:43.040]  聖靈只有一個
[00:08:43.040 --> 00:08:46.800]  正如你們夢照由一個指望
[00:08:46.800 --> 00:08:49.360]  一主一信一洗
[00:08:49.360 --> 00:08:51.200]  剛才我說保羅很清楚說
[00:08:51.200 --> 00:08:56.320]  這個軍裝是怎樣去用的
[00:08:56.320 --> 00:09:03.040]  他說原來這個盾牌是可以滅盡那惡者一切的火箭
[00:09:03.040 --> 00:09:05.480]  這個火箭不是我們現在明白的火箭
[00:09:05.480 --> 00:09:08.080]  我們現在明白的火箭是升上太空那種
[00:09:08.080 --> 00:09:09.360]  不是那種
[00:09:09.360 --> 00:09:15.200]  這個火箭是在說著火的弓箭
[00:09:15.200 --> 00:09:17.360]  因為在昔日打仗
[00:09:17.360 --> 00:09:20.200]  其實你都會扔不同的東西去敵人那裡
[00:09:20.200 --> 00:09:22.720]  你可能向敵人扔石頭
[00:09:22.720 --> 00:09:25.600]  你可能向敵人扔鏢槍
[00:09:25.600 --> 00:09:28.480]  你都可以向敵人射箭
[00:09:28.480 --> 00:09:31.760]  但這個箭不單止能夠攻擊你
[00:09:31.760 --> 00:09:33.600]  它是帶著火的
[00:09:33.600 --> 00:09:35.600]  就是說你中了之後
[00:09:35.600 --> 00:09:38.280]  是會帶來摧毀性的後果的
[00:09:38.280 --> 00:09:44.720]  但是信心的盾牌能夠滅盡惡者一切的火箭
[00:09:44.720 --> 00:09:46.080]  這個在說什麼呢
[00:09:46.080 --> 00:09:49.040]  撒旦的攻擊有很多不同的形式的
[00:09:49.040 --> 00:09:51.640]  所以我們要小心要防備
[00:09:51.640 --> 00:09:55.640]  如果我們記得上次我說穿上屬靈軍裝第一集
[00:09:55.640 --> 00:09:57.840]  我們要明白真理
[00:09:57.840 --> 00:10:00.520]  我們又要活出公義的生命
[00:10:00.520 --> 00:10:03.200]  同時我們要隨時準備去傳福音
[00:10:03.200 --> 00:10:04.440]  十萬可能攻擊我們
[00:10:04.440 --> 00:10:06.480]  他可能說 你看看你
[00:10:06.480 --> 00:10:09.320]  你怎麼能夠活出公義的生命
[00:10:09.320 --> 00:10:11.440]  他可能攻擊你 我說你看你
[00:10:11.440 --> 00:10:13.920]  你怎麼去傳福音
[00:10:13.920 --> 00:10:15.960]  甚至可能攻擊我們的群體
[00:10:15.960 --> 00:10:16.880]  叫我們怎麼樣
[00:10:16.880 --> 00:10:18.080]  分裂
[00:10:18.080 --> 00:10:20.920]  可能叫我們有嚴軀
[00:10:20.920 --> 00:10:24.640]  所以當撒旦有很多不同的攻擊的時候
[00:10:24.640 --> 00:10:29.240]  信心的盾牌能夠叫我們回到神那裡
[00:10:29.240 --> 00:10:30.760]  成為我們的幫助
[00:10:30.760 --> 00:10:34.440]  信心的盾牌叫我們知道我們的身份
[00:10:34.440 --> 00:10:36.280]  更加信心的盾牌叫我們知道
[00:10:36.280 --> 00:10:38.400]  我們活在耶穌的裡面
[00:10:38.400 --> 00:10:40.640]  耶穌活在我們的裡面
[00:10:40.640 --> 00:10:44.840]  信心的盾牌都叫我們能夠合一
[00:10:44.840 --> 00:10:49.240]  聖經說 在人不能 在神凡事都能
[00:10:49.240 --> 00:10:52.320]  聖經也說 加給我力量的
[00:10:52.320 --> 00:10:54.240]  我靠著加給我力量的
[00:10:54.240 --> 00:10:56.200]  什麼都能做
[00:10:56.200 --> 00:10:58.440]  記住 這段聖經不是說我喜歡做什麼
[00:10:58.440 --> 00:11:00.400]  所以我叫神幫我就可以做什麼
[00:11:00.400 --> 00:11:02.120]  我經常都用一個例子
[00:11:02.120 --> 00:11:04.240]  就是今天就算我怎麼祈禱
[00:11:04.240 --> 00:11:08.640]  神都不會幫我可以踢到愛華頓的英超
[00:11:08.640 --> 00:11:12.480]  希望下年不會說愛華頓的英冠
[00:11:12.480 --> 00:11:13.480]  這段聖經不是這麼說
[00:11:13.480 --> 00:11:16.560]  這段聖經說我們靠著神
[00:11:16.560 --> 00:11:20.760]  我們能夠面對生命不同的環境
[00:11:20.760 --> 00:11:24.000]  所以今天面對殺戴不同的攻擊
[00:11:24.000 --> 00:11:25.520]  我們的信心在神裡面
[00:11:25.520 --> 00:11:28.600]  我們知道神在我們生命裡面很重要
[00:11:28.600 --> 00:11:33.400]  我記得曾經我都有一個弟兄有炎軀
[00:11:33.400 --> 00:11:36.520]  而當我做門女義義的時候
[00:11:36.520 --> 00:11:39.400]  神就感到我要跟他和好
[00:11:39.400 --> 00:11:43.080]  因為大家知道門女有一個很重要的操練
[00:11:43.080 --> 00:11:46.000]  就是跟仇敵和好
[00:11:46.000 --> 00:11:49.280]  所以當我們一起去學習跟仇敵和好的時候
[00:11:49.280 --> 00:11:51.760]  神就讓我想起這個弟兄
[00:11:51.760 --> 00:11:54.760]  他就跟我說你要去找他跟他和好
[00:11:54.760 --> 00:11:56.960]  因為你知道門女做到很晚
[00:11:56.960 --> 00:11:58.480]  很晚的時候我們已經很累了
[00:11:58.480 --> 00:12:00.160]  祈禱我神啊
[00:12:00.160 --> 00:12:02.360]  我怎麼能夠可以找回他呢
[00:12:02.360 --> 00:12:03.560]  怎麼找好啊
[00:12:03.560 --> 00:12:05.200]  怎麼能夠跟他和好啊
[00:12:05.200 --> 00:12:06.200]  於是我祈禱了我神
[00:12:06.200 --> 00:12:08.200]  我不知道怎麼做啊
[00:12:08.200 --> 00:12:11.760]  我第二天在銅鑼灣一點鐘
[00:12:11.760 --> 00:12:13.440]  在紅綠燈的對面
[00:12:13.440 --> 00:12:16.320]  我就見到這個弟兄在我對面
[00:12:16.320 --> 00:12:17.520]  我神啊
[00:12:17.520 --> 00:12:19.840]  你真是真實的神啊
[00:12:19.840 --> 00:12:22.040]  其實昨晚都搞到很晚
[00:12:22.040 --> 00:12:25.160]  今早一出街你就叫我見到他
[00:12:25.160 --> 00:12:28.280]  神說你現在去跟他和好
[00:12:28.280 --> 00:12:29.920]  我也有些掙扎有些藉口
[00:12:29.920 --> 00:12:32.400]  我神現在一點幾正在吃午飯
[00:12:32.400 --> 00:12:34.800]  他應該很忙去吃午飯的
[00:12:34.800 --> 00:12:37.400]  不要阻礙別人
[00:12:37.400 --> 00:12:39.480]  神說你就去跟他和好
[00:12:39.480 --> 00:12:40.920]  於是我跟神說
[00:12:40.920 --> 00:12:42.480]  如果我過了馬路
[00:12:42.480 --> 00:12:43.560]  我問他有沒有空吃午飯
[00:12:43.560 --> 00:12:45.040]  他說沒空呢
[00:12:45.040 --> 00:12:46.640]  那就下次了
[00:12:46.640 --> 00:12:49.040]  於是我當我過馬路的時候
[00:12:49.040 --> 00:12:50.000]  他跟我打招呼
[00:12:50.000 --> 00:12:51.040]  喂 Eugene
[00:12:51.040 --> 00:12:51.960]  然後我見到他
[00:12:51.960 --> 00:12:52.480]  喂
[00:12:52.480 --> 00:12:54.080]  不要說他的名字
[00:12:54.080 --> 00:12:55.080]  然後見到他的時候
[00:12:55.080 --> 00:12:56.120]  我就問他點幾
[00:12:56.120 --> 00:12:57.040]  跟他說你是不是很忙
[00:12:57.040 --> 00:12:58.440]  是不是要吃午飯
[00:12:58.440 --> 00:13:00.920]  我沒什麼做啊
[00:13:00.920 --> 00:13:02.560]  你沒什麼做
[00:13:02.560 --> 00:13:04.200]  神說那你去吧
[00:13:04.200 --> 00:13:05.840]  於是我跟他說
[00:13:05.840 --> 00:13:07.200]  你有沒有空吃午飯
[00:13:07.200 --> 00:13:08.840]  他說好啊
[00:13:08.840 --> 00:13:10.520]  在吃午飯的裏面
[00:13:10.520 --> 00:13:12.160]  我們就和好了
[00:13:12.160 --> 00:13:13.640]  有神在我們裏面
[00:13:13.640 --> 00:13:15.240]  他不單止幫助我
[00:13:15.240 --> 00:13:18.240]  他更加幫助我們在他裏面合一
[00:13:18.240 --> 00:13:20.560]  另外我想找到一個傳福音的經歷
[00:13:20.560 --> 00:13:22.720]  有時撒旦安能攻擊你
[00:13:22.720 --> 00:13:25.240]  說你看你怎麼傳福音
[00:13:25.240 --> 00:13:26.360]  我記得十多年前
[00:13:26.360 --> 00:13:29.040]  那時候我跟隨Pastor Pam去屯門
[00:13:29.040 --> 00:13:30.960]  去做外展的工作
[00:13:30.960 --> 00:13:35.400]  有一次我們去一個公園傳福音
[00:13:35.400 --> 00:13:37.000]  其實每一次都很重要
[00:13:37.000 --> 00:13:38.720]  其實牧者教導我們
[00:13:38.720 --> 00:13:40.720]  我們每一次去出隊
[00:13:40.720 --> 00:13:42.000]  我們都一定要祈禱
[00:13:42.000 --> 00:13:43.520]  和對公敬拜
[00:13:43.520 --> 00:13:43.920]  為什麼呢
[00:13:43.920 --> 00:13:45.480]  因為我們知道我們不是靠自己
[00:13:45.480 --> 00:13:46.920]  我們是靠著上帝
[00:13:46.920 --> 00:13:48.160]  我們對公敬拜
[00:13:48.160 --> 00:13:52.160]  我們是歡迎上帝臨在做我們的元帥
[00:13:52.160 --> 00:13:53.160]  很重要
[00:13:53.160 --> 00:13:55.200]  當我們祈禱對公敬拜之後
[00:13:55.200 --> 00:13:56.120]  我們出到公園
[00:13:56.120 --> 00:13:57.080]  Pastor Pam說
[00:13:57.080 --> 00:13:58.480]  現在神感動你
[00:13:58.480 --> 00:14:01.720]  如果你見到有一些附近街坊
[00:14:01.720 --> 00:14:03.520]  你跟他傳福音
[00:14:03.520 --> 00:14:05.560]  我就見到有一個叔叔
[00:14:05.560 --> 00:14:06.480]  就這樣坐在公園
[00:14:06.480 --> 00:14:07.480]  一個人
[00:14:07.480 --> 00:14:09.760]  於是我就戰戰兢兢走到他身邊
[00:14:09.760 --> 00:14:11.000]  坐在他旁邊
[00:14:11.000 --> 00:14:12.560]  其實是有簡介會的
[00:14:12.560 --> 00:14:14.800]  有教我們怎樣說
[00:14:14.800 --> 00:14:17.200]  但那一刻我什麼都忘記了
[00:14:17.200 --> 00:14:18.480]  我就不知道說什麼好
[00:14:18.480 --> 00:14:20.800]  起碼先問了人貴姓
[00:14:20.800 --> 00:14:21.400]  於是我就問
[00:14:21.400 --> 00:14:22.480]  先生你貴姓
[00:14:22.480 --> 00:14:23.880]  我記得他說姓葉的
[00:14:23.880 --> 00:14:25.920]  我就說葉先生你好
[00:14:25.920 --> 00:14:26.600]  糟了
[00:14:26.600 --> 00:14:28.960]  忘記了下一句說什麼
[00:14:28.960 --> 00:14:29.960]  不要理了
[00:14:29.960 --> 00:14:31.360]  單刀直入
[00:14:31.360 --> 00:14:32.360]  葉先生
[00:14:32.360 --> 00:14:35.320]  你信不信耶穌
[00:14:35.320 --> 00:14:36.720]  他給我的回應很奇怪
[00:14:36.720 --> 00:14:38.520]  好啊我信耶穌
[00:14:38.520 --> 00:14:42.200]  給我掌聲耶穌好嗎
[00:14:42.200 --> 00:14:43.840]  但其實神一早已經共助
[00:14:43.840 --> 00:14:44.720]  為什麼呢
[00:14:44.720 --> 00:14:45.800]  我就跟他缺志
[00:14:45.800 --> 00:14:46.760]  祈禱
[00:14:46.760 --> 00:14:47.840]  我們拿了他的資料
[00:14:47.840 --> 00:14:49.440]  說教會再找他
[00:14:49.440 --> 00:14:50.800]  我就問葉先生為什麼
[00:14:50.800 --> 00:14:51.880]  我問你信耶穌
[00:14:51.880 --> 00:14:53.000]  你又說信
[00:14:53.000 --> 00:14:54.480]  他說其實我見到你們
[00:14:54.480 --> 00:14:56.280]  一班人很久了
[00:14:56.280 --> 00:14:57.320]  我一看就知道
[00:14:57.320 --> 00:14:58.280]  你們不是本區
[00:14:58.280 --> 00:14:59.880]  不是街坊
[00:14:59.880 --> 00:15:02.120]  你們有個個穿著同一個T恤
[00:15:02.120 --> 00:15:04.280]  在送禮物給街坊
[00:15:04.280 --> 00:15:06.560]  我覺得你們很有愛
[00:15:06.560 --> 00:15:08.400]  所以你坐在我旁邊的時候
[00:15:08.400 --> 00:15:10.080]  我覺得你們來到這麼遠
[00:15:10.080 --> 00:15:11.440]  來關心我們
[00:15:11.440 --> 00:15:12.800]  我們很感動
[00:15:12.800 --> 00:15:13.880]  所以你問我信不信耶穌
[00:15:13.880 --> 00:15:15.320]  我就信
[00:15:15.320 --> 00:15:18.000]  給我掌聲耶穌好嗎
[00:15:18.000 --> 00:15:19.600]  不是我們做到什麼
[00:15:19.600 --> 00:15:21.960]  是因為我們的生命在耶穌裡面
[00:15:21.960 --> 00:15:24.880]  所以今天信心叫我們能夠
[00:15:24.880 --> 00:15:25.920]  去到神一面前
[00:15:25.920 --> 00:15:27.800]  祂成為我們的幫助
[00:15:27.800 --> 00:15:30.080]  信心也因為我們的生命
[00:15:30.080 --> 00:15:31.200]  在耶穌裡面
[00:15:31.200 --> 00:15:33.320]  祂成為我們的保護
[00:15:33.320 --> 00:15:36.520]  也叫我們的群體合一
[00:15:36.520 --> 00:15:38.720]  第二件事今天我們要學習
[00:15:38.720 --> 00:15:41.480]  是要戴上救恩的頭盔
[00:15:41.480 --> 00:15:43.520]  拿著聖靈的寶劍
[00:15:43.520 --> 00:15:45.080]  我們一起讀六章十七節
[00:15:45.080 --> 00:15:45.680]  我們一起讀
[00:15:45.680 --> 00:15:46.840]  一二三
[00:15:46.840 --> 00:15:49.640]  並戴上救恩的頭盔
[00:15:49.640 --> 00:15:51.800]  拿著聖靈的寶劍
[00:15:51.800 --> 00:15:53.480]  就是神的道
