
[00:00:00.000 --> 00:00:01.800]  令自媒主內平安
[00:04:02.980 --> 00:04:05.560]  其實他去作一個反諷
[00:04:05.560 --> 00:04:07.360]  一個諷刺的形式
[00:04:07.360 --> 00:04:10.560]  去取笑當時那些假的仕途
[00:04:10.560 --> 00:04:15.460]  所以這段經文其實有著一個雙重的反諷
[00:04:15.460 --> 00:04:18.360]  一方面那些假仕途認為自己
[00:04:18.360 --> 00:04:21.040]  很喜歡用來誇口
[00:04:21.040 --> 00:04:23.400]  即是認叻那些事情
[00:04:23.400 --> 00:04:25.720]  在保羅的眼裏
[00:04:25.720 --> 00:04:27.720]  只不過是一些愚昧的事情
[00:04:27.720 --> 00:04:29.520]  反過來
[00:04:29.520 --> 00:04:31.680]  那些假仕途認為
[00:04:31.680 --> 00:04:34.360]  是愚昧的事情
[00:04:34.360 --> 00:04:36.720]  但保羅偏偏認為
[00:04:36.720 --> 00:04:38.320]  是很重要的
[00:04:38.320 --> 00:04:40.000]  是有智慧的事情
[00:04:40.000 --> 00:04:41.920]  譬如
[00:04:41.920 --> 00:04:46.720]  大家都不會常常把自己的軟弱掛在口邊
[00:04:46.720 --> 00:04:49.360]  常常說自己不行
[00:04:49.360 --> 00:04:51.360]  人家都說你很蠢
[00:04:51.360 --> 00:04:52.960]  把自己的事情說出來
[00:04:52.960 --> 00:04:54.960]  但你在《保羅書信》裏面
[00:04:54.960 --> 00:04:56.960]  保羅是常常怎樣呢?
[00:04:56.960 --> 00:04:58.960]  他誇自己的軟弱
[00:04:58.960 --> 00:05:02.880]  保羅說到誇口、認叻
[00:05:02.880 --> 00:05:04.880]  不是他自己所願的
[00:05:04.880 --> 00:05:08.880]  但是為了真理、為了信仰、為了神的國度
[00:05:08.880 --> 00:05:12.240]  他願意去違反自己的本性
[00:05:12.240 --> 00:05:13.840]  你看前少少
[00:05:13.840 --> 00:05:17.360]  前一章第十章的第十七節
[00:05:17.360 --> 00:05:21.680]  「但誇口的當指著主誇口」
[00:05:21.680 --> 00:05:23.680]  是因著主的緣故
[00:05:23.680 --> 00:05:26.560]  他願意去誇口
[00:05:26.560 --> 00:05:29.280]  其實這不是保羅所願意的
[00:05:29.280 --> 00:05:32.640]  不過一開始的時候
[00:05:32.640 --> 00:05:37.840]  保羅希望信徒去容忍他的誇口
[00:05:37.840 --> 00:05:39.840]  去容忍他的愚昧
[00:05:39.840 --> 00:05:42.560]  因為在保羅看來
[00:05:42.560 --> 00:05:44.560]  後來第十二章十一節
[00:05:44.560 --> 00:05:48.560]  「我承了愚妄人,是被你們強迫的
[00:05:48.560 --> 00:05:52.560]  我本該被你們稱許才是」
[00:05:52.560 --> 00:05:54.560]  本來他是真正的仕途
[00:05:54.560 --> 00:05:58.560]  人們應該去讚賞他、去認同他
[00:05:58.560 --> 00:06:00.560]  但是因著這些人的懷疑
[00:06:00.560 --> 00:06:02.560]  於是乎
[00:06:02.560 --> 00:06:04.560]  迫於無奈
[00:06:04.560 --> 00:06:06.560]  保羅都要用回他的方法
[00:06:06.560 --> 00:06:08.560]  去這樣說
[00:06:08.560 --> 00:06:11.760]  第一節雖然帶有諷刺的味道
[00:06:11.760 --> 00:06:13.760]  但是到第二節的時候
[00:06:13.760 --> 00:06:15.760]  保羅就很嚴肅
[00:06:15.760 --> 00:06:17.760]  和很認真地
[00:06:17.760 --> 00:06:19.760]  去指出信徒的錯誤
[00:06:19.760 --> 00:06:21.760]  在第二到第三節
[00:06:21.760 --> 00:06:23.760]  保羅很清楚希望他們
[00:06:23.760 --> 00:06:25.760]  是保持純一清潔的心
[00:06:25.760 --> 00:06:29.760]  你還記不記得保羅怎樣去形容
[00:06:29.760 --> 00:06:31.760]  他和哥倫多信徒的關係?
[00:06:31.760 --> 00:06:35.760]  在哥倫多前書第四章十四到十五節
[00:06:35.760 --> 00:06:37.760]  不如我們一起讀螢幕上這段經文
[00:06:37.760 --> 00:06:41.760]  「好像我所親愛的兒女一樣
[00:06:41.760 --> 00:06:43.760]  為父的卻不多
[00:06:43.760 --> 00:06:45.760]  因我在基督耶穌裡
[00:06:45.760 --> 00:06:49.760]  用福音生了我們」
[00:06:49.760 --> 00:06:51.760]  另外一段經文在哥倫多後書
[00:06:51.760 --> 00:06:53.760]  六章十一到十三節
[00:06:53.760 --> 00:06:55.760]  再一次保羅說
[00:06:55.760 --> 00:06:59.760]  「我這話正像對自己的孩子說的」
[00:06:59.760 --> 00:07:01.760]  經文很清楚地讓我們看到
[00:07:01.760 --> 00:07:03.760]  保羅說自己
[00:07:03.760 --> 00:07:05.760]  就是忠信徒
[00:07:05.760 --> 00:07:07.760]  屬靈的父親
[00:07:07.760 --> 00:07:09.760]  正如我剛才開詞的時候
[00:07:09.760 --> 00:07:11.760]  問大家在什麼情況下
[00:07:11.760 --> 00:07:13.760]  你很緊張要去解釋呢?
[00:07:13.760 --> 00:07:15.760]  一定是你重視的人
[00:07:15.760 --> 00:07:17.760]  和你好關係的人
[00:07:17.760 --> 00:07:19.760]  這段經文會讓我們看到
[00:07:19.760 --> 00:07:21.760]  保羅為何這麼緊張
[00:07:21.760 --> 00:07:23.760]  這麼著急
[00:07:23.760 --> 00:07:25.760]  要去解釋
[00:07:25.760 --> 00:07:27.760]  去清除這個誤會呢?
[00:07:27.760 --> 00:07:29.760]  因為他愛
[00:07:29.760 --> 00:07:33.760]  哥倫多教會的每一個信徒
[00:07:33.760 --> 00:07:35.760]  在第二節經文
[00:07:35.760 --> 00:07:37.760]  大家手上的畫本
[00:07:37.760 --> 00:07:39.760]  這樣說
[00:07:39.760 --> 00:07:41.760]  「我為你們起的憤恨
[00:07:41.760 --> 00:07:45.760]  原是神那樣的憤恨」
[00:07:45.760 --> 00:07:51.760]  看了之後你好像不太明白
[00:07:51.760 --> 00:07:55.760]  新漢語譯本這樣譯
[00:07:55.760 --> 00:07:57.760]  因為我以神熾烈的愛
[00:07:57.760 --> 00:07:59.760]  熾烈地愛你們
[00:07:59.760 --> 00:08:01.760]  明白很多吧?
[00:08:01.760 --> 00:08:03.760]  就是因著
[00:08:03.760 --> 00:08:05.760]  他對信徒那份的愛
[00:08:05.760 --> 00:08:07.760]  熾熱到火裡
[00:08:07.760 --> 00:08:09.760]  心裡噴噴聲
[00:08:09.760 --> 00:08:11.760]  很生氣的
[00:08:11.760 --> 00:08:13.760]  火辣辣對信徒那份的愛
[00:08:13.760 --> 00:08:15.760]  那份的關愛
[00:08:15.760 --> 00:08:17.760]  那份的著緊
[00:08:17.760 --> 00:08:19.760]  所以保羅
[00:08:19.760 --> 00:08:21.760]  很希望能夠清楚
[00:08:21.760 --> 00:08:23.760]  在經文裡
[00:08:23.760 --> 00:08:25.760]  指出他們的錯誤
[00:08:25.760 --> 00:08:29.760]  接著保羅用了
[00:08:29.760 --> 00:08:31.760]  一個婚姻
[00:08:31.760 --> 00:08:33.760]  作為一個比喻
[00:08:33.760 --> 00:08:35.760]  猶太人的許配
[00:08:35.760 --> 00:08:37.760]  就像我們今天所謂的
[00:08:37.760 --> 00:08:39.760]  訂婚
[00:08:39.760 --> 00:08:41.760]  許配之後就有一個婚盟的關係
[00:08:41.760 --> 00:08:43.760]  但是仍然需要
[00:08:43.760 --> 00:08:45.760]  等大約一年的時間
[00:08:45.760 --> 00:08:47.760]  然後才接新娘
[00:08:47.760 --> 00:08:49.760]  過門
[00:08:49.760 --> 00:08:51.760]  然後才一起住
[00:08:51.760 --> 00:08:53.760]  才有真正的夫妻的關係
[00:08:53.760 --> 00:08:55.760]  於是乎在這一年的
[00:08:55.760 --> 00:08:57.760]  等待 由許配
[00:08:57.760 --> 00:08:59.760]  一直到接她過門
[00:08:59.760 --> 00:09:01.760]  的一段時間裡
[00:09:01.760 --> 00:09:03.760]  那個爸爸
[00:09:03.760 --> 00:09:05.760]  就有
[00:09:05.760 --> 00:09:07.760]  很重要的責任
[00:09:07.760 --> 00:09:09.760]  他要看著女兒
[00:09:09.760 --> 00:09:11.760]  免至她行差踏錯
[00:09:11.760 --> 00:09:13.760]  因為
[00:09:13.760 --> 00:09:15.760]  如果在這段時間裡
[00:09:15.760 --> 00:09:17.760]  行差踏錯的時候
[00:09:17.760 --> 00:09:19.760]  她就是一個不貞潔的女子
[00:09:19.760 --> 00:09:21.760]  新明紀
[00:09:21.760 --> 00:09:23.760]  二十二章十五到二十一節
[00:09:23.760 --> 00:09:25.760]  那裡很清楚說到
[00:09:25.760 --> 00:09:27.760]  免得壞人有機可乘
[00:09:27.760 --> 00:09:29.760]  父親的責任
[00:09:29.760 --> 00:09:31.760]  就是要守護著
[00:09:31.760 --> 00:09:33.760]  整家人的聲譽
[00:09:33.760 --> 00:09:35.760]  在舊約裡
[00:09:35.760 --> 00:09:37.760]  以色列人
[00:09:37.760 --> 00:09:39.760]  與耶和華神
[00:09:39.760 --> 00:09:41.760]  是親父
[00:09:41.760 --> 00:09:43.760]  神的子民
[00:09:43.760 --> 00:09:45.760]  是嫁了給耶和華
[00:09:45.760 --> 00:09:47.760]  例如在以色列書
[00:09:47.760 --> 00:09:49.760]  第五十四章第六節裡形容
[00:09:49.760 --> 00:09:51.760]  耶和華召你
[00:09:51.760 --> 00:09:53.760]  如召被離棄心中
[00:09:53.760 --> 00:09:55.760]  憂傷的妻
[00:09:55.760 --> 00:09:57.760]  就是憂憂所取
[00:09:57.760 --> 00:09:59.760]  被棄的妻
[00:09:59.760 --> 00:10:01.760]  是一個
[00:10:01.760 --> 00:10:03.760]  夫婦的關係
[00:10:03.760 --> 00:10:05.760]  到了新約
[00:10:05.760 --> 00:10:07.760]  基督予為新父
[00:10:07.760 --> 00:10:09.760]  而基督和教會的聯合
[00:10:09.760 --> 00:10:11.760]  予為夫妻的結合
[00:10:11.760 --> 00:10:13.760]  在二弗所書第五章
[00:10:13.760 --> 00:10:15.760]  二十五節裡怎麼說呢
[00:10:15.760 --> 00:10:17.760]  我們一起讀
[00:10:17.760 --> 00:10:19.760]  你們作丈夫的
[00:10:19.760 --> 00:10:21.760]  要愛你們的妻子
[00:10:21.760 --> 00:10:23.760]  正如基督愛教會
[00:10:23.760 --> 00:10:25.760]  為教會捨己
[00:10:27.760 --> 00:10:29.760]  本來提醒哥林多人
[00:10:29.760 --> 00:10:31.760]  他已經將
[00:10:31.760 --> 00:10:33.760]  信徒許配了
[00:10:33.760 --> 00:10:35.760]  給基督作新娘
[00:10:35.760 --> 00:10:37.760]  所以在第十一章第二節裡說
[00:10:37.760 --> 00:10:39.760]  因為我曾把你們
[00:10:39.760 --> 00:10:41.760]  許配一個丈夫
[00:10:41.760 --> 00:10:43.760]  要把你們如同
[00:10:43.760 --> 00:10:45.760]  貞潔的童女獻給
[00:10:45.760 --> 00:10:47.760]  基督
[00:10:47.760 --> 00:10:49.760]  本來認為他已經透過
[00:10:49.760 --> 00:10:51.760]  傳講福音將
[00:10:51.760 --> 00:10:53.760]  哥林多信徒和基督
[00:10:53.760 --> 00:10:55.760]  結連在一起了
[00:10:55.760 --> 00:10:57.760]  所以本來希望
[00:10:57.760 --> 00:10:59.760]  哥林多的信徒
[00:10:59.760 --> 00:11:01.760]  是持守
[00:11:01.760 --> 00:11:03.760]  聖潔的生活
[00:11:03.760 --> 00:11:05.760]  就像在
[00:11:05.760 --> 00:11:07.760]  婚姻裡
[00:11:07.760 --> 00:11:09.760]  持守聖潔
[00:11:09.760 --> 00:11:11.760]  但同時
[00:11:11.760 --> 00:11:13.760]  本來看到
[00:11:13.760 --> 00:11:15.760]  因著賈氏徒的出現
[00:11:15.760 --> 00:11:17.760]  信徒
[00:11:17.760 --> 00:11:19.760]  被引誘
[00:11:19.760 --> 00:11:21.760]  所以他用
[00:11:21.760 --> 00:11:23.760]  舊約去說
[00:11:23.760 --> 00:11:25.760]  夏娃被引誘
[00:11:25.760 --> 00:11:27.760]  昔日魔鬼藉著一條蛇
[00:11:27.760 --> 00:11:29.760]  去欺騙了夏娃
[00:11:29.760 --> 00:11:31.760]  今日
[00:11:31.760 --> 00:11:33.760]  賈氏徒
[00:11:33.760 --> 00:11:35.760]  利用賈的福音
[00:11:35.760 --> 00:11:37.760]  來欺騙了
[00:11:37.760 --> 00:11:39.760]  哥林多的信徒
[00:11:39.760 --> 00:11:41.760]  叫他們疑惑
[00:11:41.760 --> 00:11:43.760]  偏離真道
[00:11:43.760 --> 00:11:45.760]  你還記不記得
[00:11:45.760 --> 00:11:47.760]  《創世紀》裡去形容
[00:11:47.760 --> 00:11:49.760]  那條蛇如何引誘夏娃
[00:11:51.760 --> 00:11:53.760]  冰雲說
[00:11:53.760 --> 00:11:55.760]  你不一定會死
[00:11:55.760 --> 00:11:57.760]  神說
[00:11:57.760 --> 00:11:59.760]  你吃
[00:11:59.760 --> 00:12:01.760]  就一定會死
[00:12:01.760 --> 00:12:03.760]  但那條蛇說不一定會死
[00:12:03.760 --> 00:12:05.760]  不一定
[00:12:05.760 --> 00:12:07.760]  然後夏娃看見
[00:12:07.760 --> 00:12:09.760]  果子好作食物
[00:12:09.760 --> 00:12:11.760]  也悅人眼目
[00:12:11.760 --> 00:12:13.760]  且是可喜愛的
[00:12:13.760 --> 00:12:15.760]  能使人有智慧
[00:12:15.760 --> 00:12:17.760]  人因著
[00:12:17.760 --> 00:12:19.760]  肉身上的需要
[00:12:19.760 --> 00:12:21.760]  所以她希望
[00:12:21.760 --> 00:12:23.760]  果子成為她的食物
[00:12:23.760 --> 00:12:25.760]  看上去也很美
[00:12:25.760 --> 00:12:27.760]  而且
[00:12:27.760 --> 00:12:29.760]  可喜愛的
[00:12:29.760 --> 00:12:31.760]  用今日來說可能是很可愛
[00:12:31.760 --> 00:12:33.760]  看上去很吸引
[00:12:33.760 --> 00:12:35.760]  你
[00:12:35.760 --> 00:12:37.760]  更重要的是
[00:12:37.760 --> 00:12:39.760]  能使人有智慧
[00:12:39.760 --> 00:12:41.760]  讓人
[00:12:41.760 --> 00:12:43.760]  好像成為神
[00:12:43.760 --> 00:12:45.760]  一樣有智慧
[00:12:45.760 --> 00:12:47.760]  蛇的引誘
[00:12:47.760 --> 00:12:49.760]  不是在性方面去引誘人
[00:12:49.760 --> 00:12:51.760]  而是引誘人
[00:12:51.760 --> 00:12:53.760]  在內心裡的轉變
[00:12:53.760 --> 00:12:55.760]  蛇的引誘
[00:12:55.760 --> 00:12:57.760]  是否定了
[00:12:57.760 --> 00:12:59.760]  上帝的說話
[00:12:59.760 --> 00:13:01.760]  就是不一定
[00:13:01.760 --> 00:13:03.760]  他否定了
[00:13:03.760 --> 00:13:05.760]  令你在
[00:13:05.760 --> 00:13:07.760]  似是而非的當中
[00:13:07.760 --> 00:13:09.760]  就好像戈林多人
[00:13:09.760 --> 00:13:11.760]  本來形容他們說
[00:13:11.760 --> 00:13:13.760]  心或偏於邪
[00:13:13.760 --> 00:13:15.760]  新漢語譯本譯做
[00:13:15.760 --> 00:13:17.760]  心被敗壞了
[00:13:17.760 --> 00:13:21.760]  被欺騙的結果
[00:13:21.760 --> 00:13:23.760]  就是心已經壞了
[00:13:23.760 --> 00:13:25.760]  思想已經混亂了
[00:13:25.760 --> 00:13:29.760]  人已經在信仰上
[00:13:29.760 --> 00:13:31.760]  失去了那種
[00:13:31.760 --> 00:13:33.760]  單一純潔的心
[00:13:33.760 --> 00:13:37.760]  鬼詐誘惑
[00:13:37.760 --> 00:13:39.760]  是假的
[00:13:39.760 --> 00:13:41.760]  是騙人的
[00:13:41.760 --> 00:13:43.760]  是以假亂真
[00:13:43.760 --> 00:13:45.760]  是非的
[00:13:45.760 --> 00:13:47.760]  保羅認為
[00:13:47.760 --> 00:13:49.760]  當時的假仕途
[00:13:49.760 --> 00:13:51.760]  是鬼詐的
[00:13:51.760 --> 00:13:53.760]  因為他們錯誤的教導
[00:13:53.760 --> 00:13:55.760]  所以
[00:13:55.760 --> 00:13:57.760]  是容易
[00:13:57.760 --> 00:13:59.760]  令人被誘惑
[00:13:59.760 --> 00:14:01.760]  頂子們
[00:14:01.760 --> 00:14:03.760]  你看不看到
[00:14:03.760 --> 00:14:05.760]  當日夏娃的選擇
[00:14:05.760 --> 00:14:07.760]  是破壞了兩個的關係
[00:14:07.760 --> 00:14:09.760]  夏娃的選擇
[00:14:09.760 --> 00:14:11.760]  當她吃果子的時候
[00:14:11.760 --> 00:14:13.760]  她就破壞了
[00:14:13.760 --> 00:14:15.760]  人和神的關係
[00:14:15.760 --> 00:14:17.760]  同時間
[00:14:17.760 --> 00:14:19.760]  她破壞了
[00:14:19.760 --> 00:14:21.760]  她和阿當的關係
[00:14:21.760 --> 00:14:23.760]  為什麼我會這樣說呢
[00:14:23.760 --> 00:14:25.760]  你記不記得經文說
[00:14:25.760 --> 00:14:27.760]  當神問
[00:14:27.760 --> 00:14:29.760]  你是不是吃了果子的時候
[00:14:29.760 --> 00:14:31.760]  阿當第一個反應是
[00:14:31.760 --> 00:14:33.760]  是他教我的
[00:14:33.760 --> 00:14:35.760]  是他給我吃的
[00:14:35.760 --> 00:14:37.760]  用今天的言語
[00:14:37.760 --> 00:14:39.760]  就是BMW
[00:14:39.760 --> 00:14:41.760]  Blame my wife
[00:14:41.760 --> 00:14:43.760]  是不是
[00:14:43.760 --> 00:14:45.760]  於是
[00:14:45.760 --> 00:14:47.760]  阿當
[00:14:47.760 --> 00:14:49.760]  就破壞了
[00:14:49.760 --> 00:14:51.760]  和夏娃之間
[00:14:51.760 --> 00:14:53.760]  那種夫婦之間
[00:14:53.760 --> 00:14:55.760]  互信的關係
[00:14:55.760 --> 00:14:57.760]  那種互相來守望
[00:14:57.760 --> 00:14:59.760]  肩負的關係
[00:14:59.760 --> 00:15:01.760]  所以保羅用這個
[00:15:01.760 --> 00:15:03.760]  比喻來比
[00:15:03.760 --> 00:15:05.760]  信徒和神今天的關係
[00:15:05.760 --> 00:15:07.760]  同樣出現在信仰上
[00:15:07.760 --> 00:15:09.760]  那種破壞了兩個的關係
[00:15:09.760 --> 00:15:11.760]  就是破壞了人
[00:15:11.760 --> 00:15:13.760]  破壞了神和人之間的關係
[00:15:13.760 --> 00:15:15.760]  同時間
[00:15:15.760 --> 00:15:17.760]  如果
[00:15:17.760 --> 00:15:19.760]  教會是基督的神父的時候
[00:15:19.760 --> 00:15:21.760]  就破壞了
[00:15:21.760 --> 00:15:23.760]  教會和基督
[00:15:23.760 --> 00:15:25.760]  這個夫婦的關係
[00:15:25.760 --> 00:15:29.760]  所以保羅用
[00:15:29.760 --> 00:15:31.760]  或偏於邪
[00:15:31.760 --> 00:15:33.760]  來形容
[00:15:33.760 --> 00:15:35.760]  原本的文字
[00:15:35.760 --> 00:15:37.760]  或偏於邪
[00:15:37.760 --> 00:15:39.760]  是一個不是傳言的意思
[00:15:39.760 --> 00:15:41.760]  或者可能
[00:15:41.760 --> 00:15:43.760]  Possibly
[00:15:43.760 --> 00:15:45.760]  是說可能
[00:15:45.760 --> 00:15:47.760]  所以你會看到為什麼保羅這麼著緊
[00:15:47.760 --> 00:15:49.760]  要解釋清楚
[00:15:49.760 --> 00:15:51.760]  不要誤會了信仰
[00:15:51.760 --> 00:15:53.760]  因為可能有些人都仍然
[00:15:53.760 --> 00:15:55.760]  未被傳言的欺騙
[00:15:55.760 --> 00:15:57.760]  所以保羅很著緊
[00:15:57.760 --> 00:15:59.760]  很想將他們
[00:15:59.760 --> 00:16:01.760]  從那個錯誤裡面拉出來
[00:16:03.760 --> 00:16:05.760]  今天
[00:16:05.760 --> 00:16:07.760]  同樣我們可能陷在一個
[00:16:07.760 --> 00:16:09.760]  這樣的錯誤裡面
[00:16:09.760 --> 00:16:11.760]  昔日許配了
[00:16:11.760 --> 00:16:13.760]  然後到迎娶過門
[00:16:13.760 --> 00:16:15.760]  是一段時間
[00:16:15.760 --> 00:16:17.760]  今天我們何嘗不是在一個
[00:16:17.760 --> 00:16:19.760]  已經相信了
[00:16:19.760 --> 00:16:21.760]  已經得救,不過我們仍然
[00:16:21.760 --> 00:16:23.760]  未見主面的這段時間裡面
[00:16:23.760 --> 00:16:25.760]  我們常常用
[00:16:25.760 --> 00:16:27.760]  怎樣去形容呢?
[00:16:27.760 --> 00:16:29.760]  是一個已然,但是未然
[00:16:29.760 --> 00:16:31.760]  是一個Already, but not yet
[00:16:31.760 --> 00:16:33.760]  的一個
[00:16:33.760 --> 00:16:35.760]  情況裡面
[00:16:35.760 --> 00:16:37.760]  我們已經
[00:16:37.760 --> 00:16:39.760]  得救,但仍然未然
[00:16:39.760 --> 00:16:41.760]  所以在一個
[00:16:41.760 --> 00:16:43.760]  等待,在一個回去
[00:16:43.760 --> 00:16:45.760]  見天父這段時間裡面
[00:16:45.760 --> 00:16:47.760]  我們仍然
[00:16:47.760 --> 00:16:49.760]  有機會是會
[00:16:49.760 --> 00:16:51.760]  跌倒的
[00:16:51.760 --> 00:16:53.760]  伊甸園
[00:16:53.760 --> 00:16:55.760]  你心目中的伊甸園是怎樣的
[00:16:55.760 --> 00:16:57.760]  一個地方呢?
[00:16:57.760 --> 00:16:59.760]  有人覺得伊甸園可能是一個很美好的地方
[00:16:59.760 --> 00:17:01.760]  可能是一個
[00:17:01.760 --> 00:17:03.760]  Dreamland,是一個
[00:17:03.760 --> 00:17:05.760]  夢想之地
[00:17:05.760 --> 00:17:07.760]  不過經文告訴我們
[00:17:07.760 --> 00:17:09.760]  伊甸園裡面
[00:17:09.760 --> 00:17:11.760]  原來
[00:17:11.760 --> 00:17:13.760]  都存在著
[00:17:13.760 --> 00:17:15.760]  撒旦的引誘
[00:17:15.760 --> 00:17:17.760]  仍然
[00:17:17.760 --> 00:17:19.760]  是有罪的
[00:17:19.760 --> 00:17:21.760]  發生,人
[00:17:21.760 --> 00:17:23.760]  仍然是會
[00:17:23.760 --> 00:17:25.760]  跌倒
[00:17:25.760 --> 00:17:27.760]  弟兄姊妹
[00:17:27.760 --> 00:17:29.760]  願意我們在這個
[00:17:29.760 --> 00:17:31.760]  Already, but not yet
[00:17:31.760 --> 00:17:33.760]  但未然的這段時間裡面
[00:17:33.760 --> 00:17:35.760]  我們每日能夠
[00:17:35.760 --> 00:17:37.760]  警醒
[00:17:37.760 --> 00:17:39.760]  敬虔道人
[00:17:39.760 --> 00:17:41.760]  免致我們在不知不覺之下
[00:17:41.760 --> 00:17:43.760]  落入魔鬼的引誘
[00:17:43.760 --> 00:17:45.760]  正如
[00:17:45.760 --> 00:17:47.760]  英國文學家,也是神學家
[00:17:47.760 --> 00:17:49.760]  路易斯C.S.Lewis
[00:17:49.760 --> 00:17:51.760]  他講了一句說話
