
[00:00:00.000 --> 00:00:04.000]  一切聖經在耶穌亞基第三章第五節
[00:06:03.000 --> 00:06:06.000]  以色列人卻經過了四百年
[00:06:06.000 --> 00:06:09.000]  在埃及被奴隸的日子
[00:06:09.000 --> 00:06:11.000]  在這四百年之間
[00:06:11.000 --> 00:06:13.000]  可能以色列人會覺得
[00:06:13.000 --> 00:06:16.000]  神並沒有垂釘他們的禱告
[00:06:16.000 --> 00:06:18.000]  可能他們已經灰心失望了
[00:06:18.000 --> 00:06:21.000]  甚至習慣了那種被奴隸的生活
[00:06:21.000 --> 00:06:25.000]  他們也可能忘記了神的應許
[00:06:25.000 --> 00:06:26.000]  但弟兄姊妹
[00:06:26.000 --> 00:06:29.000]  今天人會忘記神的話語
[00:06:29.000 --> 00:06:33.000]  但神永遠不會忘記祂的話語
[00:06:33.000 --> 00:06:36.000]  同樣神也永遠不會忘記
[00:06:36.000 --> 00:06:39.000]  祂向你的應許
[00:06:39.000 --> 00:06:41.000]  神是信石的
[00:06:41.000 --> 00:06:45.000]  祂說話算話
[00:06:45.000 --> 00:06:48.000]  神要以色列歷史為記
[00:06:48.000 --> 00:06:54.000]  為什麼因為人還是善忘的不是嗎
[00:06:54.000 --> 00:06:58.000]  多少時候神的恩典還在轉角呢
[00:06:58.000 --> 00:07:01.000]  可當前面你看見你所遭遇到的挫折
[00:07:01.000 --> 00:07:04.000]  你就開始埋怨了不是嗎
[00:07:04.000 --> 00:07:06.000]  就像以色列人一樣
[00:07:06.000 --> 00:07:10.000]  想想看當他們過紅海的時候
[00:07:10.000 --> 00:07:13.000]  那是多麼轟轟烈烈的事情
[00:07:13.000 --> 00:07:15.000]  多麼風光啊
[00:07:15.000 --> 00:07:18.000]  我請問你
[00:07:18.000 --> 00:07:23.000]  如果你也真的經歷過這種過紅海的經驗
[00:07:23.000 --> 00:07:26.000]  我請問你會忘記神的恩典嗎
[00:07:26.000 --> 00:07:28.000]  你真的走過紅海
[00:07:28.000 --> 00:07:30.000]  經過紅海這種經驗
[00:07:30.000 --> 00:07:33.000]  請問你會忘記神的恩典嗎
[00:07:33.000 --> 00:07:35.000]  應該不會
[00:07:35.000 --> 00:07:39.000]  但事實上還是會
[00:07:39.000 --> 00:07:41.000]  你說紅海都過了
[00:07:41.000 --> 00:07:44.000]  還怕沒得吃沒得喝嗎
[00:07:44.000 --> 00:07:46.000]  紅海都過了
[00:07:46.000 --> 00:07:48.000]  還怕沒得吃沒得喝
[00:07:48.000 --> 00:07:51.000]  但人就是善忘的
[00:07:51.000 --> 00:07:54.000]  以色列人在曠野一天到晚
[00:07:54.000 --> 00:07:56.000]  就是擔心沒得吃沒得喝不是嗎
[00:07:56.000 --> 00:07:58.000]  都過過紅海了
[00:07:58.000 --> 00:08:01.000]  還是擔心沒得吃沒得喝
[00:08:01.000 --> 00:08:05.000]  丁文傑今天我們的光景不就是這樣嗎
[00:08:05.000 --> 00:08:07.000]  當環境好的時候
[00:08:07.000 --> 00:08:09.000]  我們經歷神恩典的時候
[00:08:09.000 --> 00:08:14.000]  我們不是滿口喜笑滿舌歡呼嗎
[00:08:14.000 --> 00:08:17.000]  可當環境不好的時候
[00:08:17.000 --> 00:08:20.000]  我們的心就開始埋怨了嗎
[00:08:20.000 --> 00:08:23.000]  我告訴你當你心埋怨的時候
[00:08:23.000 --> 00:08:25.000]  你什麼都看不順眼了
[00:08:25.000 --> 00:08:28.000]  你什麼都聽不進去
[00:08:28.000 --> 00:08:32.000]  別人無論做什麼你都不滿足
[00:08:32.000 --> 00:08:35.000]  其實不是因為神沒有為你開路
[00:08:35.000 --> 00:08:39.000]  只是因為你心中埋怨
[00:08:39.000 --> 00:08:42.000]  只讓你的眼睛蒙蔽
[00:08:42.000 --> 00:08:46.000]  你看不見神一切的恩典
[00:08:46.000 --> 00:08:49.000]  今天多少時候當環境不好的時候
[00:08:49.000 --> 00:08:53.000]  我們的心不也常常落入憂慮當中嗎
[00:08:53.000 --> 00:08:55.000]  憂慮什麼
[00:08:55.000 --> 00:08:59.000]  難道不就是沒得吃沒得喝嗎
[00:08:59.000 --> 00:09:02.000]  你知道在我們教會我們請了一些Amigo
[00:09:02.000 --> 00:09:06.000]  來幫助我們做一些清理修理的工作
[00:09:06.000 --> 00:09:08.000]  你要知道他們不是非法打工
[00:09:08.000 --> 00:09:12.000]  他們都是有身份的我先註明在這裡
[00:09:12.000 --> 00:09:14.000]  他們也是基督徒
[00:09:14.000 --> 00:09:18.000]  說真的從薪水來講他們的薪水實在不多
[00:09:18.000 --> 00:09:20.000]  如果是要我們去做他們的工作
[00:09:20.000 --> 00:09:23.000]  我們就天天憂愁死了我告訴你
[00:09:23.000 --> 00:09:25.000]  如果是要我們的兒女去做他們的工作
[00:09:25.000 --> 00:09:28.000]  那更是憂愁死了我們
[00:09:28.000 --> 00:09:30.000]  但是我就看見他們每天工作
[00:09:30.000 --> 00:09:32.000]  一邊工作還一邊歌唱
[00:09:32.000 --> 00:09:34.000]  好喜樂
[00:09:34.000 --> 00:09:37.000]  我就從他們身上學到一個功課
[00:09:37.000 --> 00:09:39.000]  馬太福音六章三十四節
[00:09:39.000 --> 00:09:40.000]  這裡我們一同來念
[00:09:40.000 --> 00:09:43.000]  所以不要為明天憂慮
[00:09:43.000 --> 00:09:46.000]  因為明天自有明天的憂慮
[00:09:46.000 --> 00:09:50.000]  一天的難處一天當就夠了
[00:09:50.000 --> 00:09:53.000]  同樣今天神也要提醒我們
[00:09:53.000 --> 00:09:56.000]  不要為明天憂慮
[00:09:56.000 --> 00:10:00.000]  所以我們要說不要為明天憂慮
[00:10:00.000 --> 00:10:02.000]  當環境不好的時候
[00:10:02.000 --> 00:10:06.000]  我們的心不也是充滿恐懼嗎
[00:10:06.000 --> 00:10:09.000]  無論過去走過多少高山低谷
[00:10:09.000 --> 00:10:12.000]  但是當我們面對前面的道路的時候
[00:10:12.000 --> 00:10:16.000]  心中還是有一絲的懷疑
[00:10:16.000 --> 00:10:17.000]  真的嗎
[00:10:17.000 --> 00:10:23.000]  這一次神真的還讓我得勝有餘嗎
[00:10:23.000 --> 00:10:26.000]  很多時候我們對神的帶領
[00:10:26.000 --> 00:10:29.000]  常常存在一種觀望的態度
[00:10:29.000 --> 00:10:30.000]  事實上我告訴你
[00:10:30.000 --> 00:10:35.000]  觀望永遠是不能夠帶領我們進入神應許之地的
[00:10:35.000 --> 00:10:37.000]  想想看當年的以色列人
[00:10:37.000 --> 00:10:39.000]  在紅海邊緣上
[00:10:39.000 --> 00:10:41.000]  如果他們只是觀望的話
[00:10:41.000 --> 00:10:45.000]  他們永遠無法離開埃及的
[00:10:45.000 --> 00:10:46.000]  想想看當年的以色列人
[00:10:46.000 --> 00:10:49.000]  在面對耶誕河在河邊的時候
[00:10:49.000 --> 00:10:51.000]  如果他們只是觀望的話
[00:10:51.000 --> 00:10:54.000]  他們永遠無法進入那應許之地的
[00:10:54.000 --> 00:10:57.000]  這是為什麼神要提醒我們
[00:10:57.000 --> 00:11:01.000]  要重新來紀念神的信實
[00:11:01.000 --> 00:11:03.000]  神要再次提醒我們
[00:11:03.000 --> 00:11:06.000]  神在過去怎麼樣帶領我們
[00:11:06.000 --> 00:11:09.000]  神今天仍然照樣要繼續帶領我們
[00:11:09.000 --> 00:11:14.000]  面對人生中前面的每一天
[00:11:14.000 --> 00:11:18.000]  那你說牧師萬一我們失敗呢
[00:11:18.000 --> 00:11:22.000]  很多時候我看見害怕失敗
[00:11:22.000 --> 00:11:26.000]  也是一個常常叫我們猶豫不前的原因
[00:11:26.000 --> 00:11:28.000]  但事實上
[00:11:28.000 --> 00:11:32.000]  今天沒有一個人沒有經歷失敗過的
[00:11:32.000 --> 00:11:34.000]  有一首詩我們很喜歡的
[00:11:34.000 --> 00:11:36.000]  是靠著耶穌得勝
[00:11:36.000 --> 00:11:38.000]  裡面有一句話
[00:11:38.000 --> 00:11:42.000]  他說不必懼怕挫敗
[00:11:42.000 --> 00:11:45.000]  深知主恩更廣闊
[00:11:45.000 --> 00:11:47.000]  哇好喜歡這句話
[00:11:47.000 --> 00:11:50.000]  不必懼怕挫敗
[00:11:50.000 --> 00:11:54.000]  因為深知主恩更廣闊
[00:11:54.000 --> 00:11:57.000]  換句話說主的恩典
[00:11:57.000 --> 00:12:03.000]  是遠比我們一生中的成功失敗更廣闊的
[00:12:03.000 --> 00:12:08.000]  因為成功跟失敗都是眼前的
[00:12:08.000 --> 00:12:10.000]  都是暫時的
[00:12:10.000 --> 00:12:13.000]  都是會過去的
[00:12:13.000 --> 00:12:20.000]  但神的恩典卻能夠帶領我們飛越人生當中一切的高山低谷
[00:12:20.000 --> 00:12:24.000]  至終讓我們走在神的心意當中
[00:12:24.000 --> 00:12:26.000]  所以求主幫助我們
[00:12:26.000 --> 00:12:29.000]  永遠不要懼怕失敗
[00:12:29.000 --> 00:12:33.000]  跟你們說不要懼怕失敗
[00:12:33.000 --> 00:12:38.000]  也不要因為過去的失敗讓你停滯不前
[00:12:38.000 --> 00:12:43.000]  因為我告訴你人生永遠是要向前的
[00:12:43.000 --> 00:12:46.000]  你永遠無法回頭
[00:12:46.000 --> 00:12:49.000]  你也永遠無法停留
[00:12:49.000 --> 00:12:51.000]  人生沒有選擇
[00:12:51.000 --> 00:12:54.000]  你必須永遠向前
[00:12:54.000 --> 00:12:58.000]  但只要我們緊緊來跟隨神的帶領
[00:12:58.000 --> 00:13:03.000]  主就必然能夠帶領我們進入他的得勝之中
[00:13:03.000 --> 00:13:05.000]  Amen
[00:13:05.000 --> 00:13:07.000]  所以第一件事情很重要
[00:13:07.000 --> 00:13:14.000]  祝你的明天你一定要紀念神的信使
[00:13:14.000 --> 00:13:15.000]  第二
[00:13:15.000 --> 00:13:17.000]  要重新依靠聖靈的大能
[00:13:17.000 --> 00:13:22.000]  跟你們說要重新依靠聖靈的大能
[00:13:22.000 --> 00:13:29.000]  神要以色列人經過約旦河來進入神應許的明天
[00:13:29.000 --> 00:13:32.000]  那約旦河代表什麼呢
[00:13:32.000 --> 00:13:35.000]  我就想到約旦河的源頭
[00:13:35.000 --> 00:13:39.000]  約旦河是從哪裡開始流出來的
[00:13:39.000 --> 00:13:43.000]  我們看見約旦河是從黑門山上流下來的
[00:13:43.000 --> 00:13:46.000]  特別是在山上雪融的時候
[00:13:46.000 --> 00:13:51.000]  活水江河就從山上源源不斷地流下來
[00:13:51.000 --> 00:13:58.000]  而聖經常常就是用黑門山的甘露來預表聖靈的工作
[00:13:58.000 --> 00:14:00.000]  忽然間我就明白
[00:14:00.000 --> 00:14:05.000]  為什麼神要他的百姓在過約旦河的時候
[00:14:05.000 --> 00:14:11.000]  是要在約旦河河水漲過兩岸的時候來過河呢
[00:14:11.000 --> 00:14:14.000]  我相信神就要提醒以色列他的百姓
[00:14:14.000 --> 00:14:18.000]  不能夠再依靠自己的勢力跟才能了
[00:14:18.000 --> 00:14:21.000]  還是要依靠聖靈的大能
[00:14:21.000 --> 00:14:25.000]  而且不是那種一點點的聖靈的水流
[00:14:25.000 --> 00:14:29.000]  而是像聖靈江河湧流在我們的生命當中
[00:14:29.000 --> 00:14:32.000]  所以像約旦河水漲過兩岸
[00:14:32.000 --> 00:14:36.000]  是個活水江河滾滾湧流在我們的生命當中
[00:14:36.000 --> 00:14:41.000]  否則我們根本無法面對現今的環境
[00:14:41.000 --> 00:14:44.000]  多少時候我們習慣性
[00:14:44.000 --> 00:14:47.000]  想依靠自己那一點點的信心
[00:14:47.000 --> 00:14:49.000]  那一點點的能力
[00:14:49.000 --> 00:14:52.000]  想要面對每天生活的挑戰
[00:14:52.000 --> 00:14:53.000]  但我們常常發現
[00:14:53.000 --> 00:14:57.000]  一旦我們捲入我們這些生活的困境當中
[00:14:57.000 --> 00:15:00.000]  我告訴你我們那一點點的信心
[00:15:00.000 --> 00:15:03.000]  立刻被環境壓的粉碎
[00:15:03.000 --> 00:15:07.000]  兩三下就煩躁不安了
[00:15:07.000 --> 00:15:09.000]  兩三下你的憂鬱症都來了
[00:15:09.000 --> 00:15:10.000]  我告訴你
[00:15:10.000 --> 00:15:14.000]  你忽然明白你這麼軟弱無力啊
[00:15:14.000 --> 00:15:16.000]  今天我真的看見
[00:15:16.000 --> 00:15:19.000]  在這樣現今一種充滿危險的世代
[00:15:19.000 --> 00:15:23.000]  我們需要再一次被聖靈充滿
[00:15:23.000 --> 00:15:26.000]  你說牧師我以前被聖靈充滿過
[00:15:26.000 --> 00:15:28.000]  我不是講以前
[00:15:28.000 --> 00:15:30.000]  我不是講十年前
[00:15:30.000 --> 00:15:32.000]  我也不是講昨天
[00:15:32.000 --> 00:15:37.000]  是今天你需要再次被聖靈充滿
[00:15:37.000 --> 00:15:40.000]  事實上你每天都需要被聖靈充滿
[00:15:40.000 --> 00:15:44.000]  你需要每一天重新經歷到聖靈的大能
[00:15:44.000 --> 00:15:46.000]  那你說牧師我們怎麼樣能夠
[00:15:46.000 --> 00:15:50.000]  重新能夠領受聖靈的大能呢
[00:15:50.000 --> 00:15:52.000]  首先你一定要明白
[00:15:52.000 --> 00:15:56.000]  今天聖靈的能力已經降臨在你身上
[00:15:56.000 --> 00:15:57.000]  Amen
[00:15:57.000 --> 00:15:59.000]  使律宣第一章第八節怎麼說
[00:15:59.000 --> 00:16:00.000]  我們一同來你也來
[00:16:00.000 --> 00:16:03.000]  但聖靈降臨在你們身上
[00:16:03.000 --> 00:16:05.000]  你們就必得著能力
[00:16:05.000 --> 00:16:07.000]  並要在耶路撒冷
[00:16:07.000 --> 00:16:08.000]  猶太全地
[00:16:08.000 --> 00:16:10.000]  撒瑪利亞直到地極
[00:16:10.000 --> 00:16:12.000]  做我的見證
[00:16:12.000 --> 00:16:14.000]  這裡說你們就得到了
[00:16:14.000 --> 00:16:16.000]  請問這個你們是誰啊
[00:16:16.000 --> 00:16:17.000]  就是我們啊
[00:16:17.000 --> 00:16:19.000]  每一位相信
[00:16:19.000 --> 00:16:21.000]  接受主耶穌的人
[00:16:21.000 --> 00:16:23.000]  今天只要你是基督徒
[00:16:23.000 --> 00:16:27.000]  神的能力已經降臨在你身上
[00:16:27.000 --> 00:16:32.000]  這為什麼約翰一書二章二十七節這樣說
[00:16:32.000 --> 00:16:34.000]  這裡說你們從主所受的恩高
[00:16:34.000 --> 00:16:36.000]  常存在你們心裡
[00:16:36.000 --> 00:16:38.000]  並不用人教訓你們
[00:16:38.000 --> 00:16:41.000]  自有主的恩高在凡事上教訓你們
[00:16:41.000 --> 00:16:42.000]  而且他說什麼
[00:16:42.000 --> 00:16:44.000]  這恩高
[00:16:44.000 --> 00:16:46.000]  這恩高
[00:16:46.000 --> 00:16:48.000]  是真的
[00:16:48.000 --> 00:16:50.000]  還要再提醒一下
[00:16:50.000 --> 00:16:52.000]  你以為是假的
[00:16:52.000 --> 00:16:54.000]  NO 是真的
[00:16:54.000 --> 00:16:56.000]  不是假的
[00:16:56.000 --> 00:16:58.000]  你們按照這恩高的教訓
[00:16:58.000 --> 00:17:01.000]  住在主的裡面
[00:17:01.000 --> 00:17:03.000]  這恩高已經降臨了
[00:17:03.000 --> 00:17:04.000]  已經在你們
[00:17:04.000 --> 00:17:06.000]  這恩高是真的
[00:17:06.000 --> 00:17:08.000]  那你說牧師
[00:17:08.000 --> 00:17:11.000]  為什麼沒有感受到呢
[00:17:11.000 --> 00:17:13.000]  我常說就好像什麼呢
[00:17:13.000 --> 00:17:15.000]  就像我們聖侯賽
[00:17:15.000 --> 00:17:18.000]  這個電車一樣
[00:17:18.000 --> 00:17:20.000]  你知道這個電車的能源
[00:17:20.000 --> 00:17:21.000]  不是在這個車上
[00:17:21.000 --> 00:17:24.000]  這個車子本身沒有能力的
[00:17:24.000 --> 00:17:28.000]  這個電車的能源是在上面的電纜上
[00:17:28.000 --> 00:17:32.000]  這個車子必須要連結在這個電纜上
[00:17:32.000 --> 00:17:35.000]  車子才能夠前進
[00:17:35.000 --> 00:17:37.000]  如果不接上
[00:17:37.000 --> 00:17:39.000]  車子就不能動
[00:17:39.000 --> 00:17:42.000]  所以當你看見那個車子不能動
[00:17:42.000 --> 00:17:45.000]  並不表示能源不在
[00:17:45.000 --> 00:17:46.000]  NO NO NO NO
[00:17:46.000 --> 00:17:49.000]  事實上電纜仍然在那裡
[00:17:49.000 --> 00:17:52.000]  能源也沒有離開
[00:17:52.000 --> 00:17:55.000]  只是沒有接上而已
[00:17:55.000 --> 00:17:57.000]  今天你要這個車子
[00:17:57.000 --> 00:17:59.000]  能夠重新啟動
[00:17:59.000 --> 00:18:00.000]  很簡單
[00:18:00.000 --> 00:18:02.000]  就是把能源跟能源
[00:18:02.000 --> 00:18:04.000]  重新接上就好了
[00:18:04.000 --> 00:18:06.000]  你知道今天很多人
[00:18:06.000 --> 00:18:07.000]  在屬靈的道路上
[00:18:07.000 --> 00:18:09.000]  不明白這個真理
[00:18:09.000 --> 00:18:12.000]  他們常常被一種感覺
[00:18:12.000 --> 00:18:14.000]  跟環境所影響
[00:18:14.000 --> 00:18:17.000]  今天心情真的不好
[00:18:17.000 --> 00:18:19.000]  身體也不好
[00:18:19.000 --> 00:18:21.000]  感覺聖靈不同在了
[00:18:21.000 --> 00:18:23.000]  沒有恩高啊
[00:18:23.000 --> 00:18:25.000]  NO NO NO NO
[00:18:25.000 --> 00:18:27.000]  恩高仍然在
[00:18:27.000 --> 00:18:29.000]  能力也仍然在
[00:18:29.000 --> 00:18:34.000]  只是你沒有連上而已
[00:18:34.000 --> 00:18:36.000]  第二點你需要明白
[00:18:36.000 --> 00:18:39.000]  屬靈復興的條件
[00:18:39.000 --> 00:18:41.000]  不是在於你聖潔了
[00:18:41.000 --> 00:18:43.000]  不是因為你聖潔了
[00:18:43.000 --> 00:18:44.000]  屬靈復興才來到
[00:18:44.000 --> 00:18:46.000]  不是因為人的能力
[00:18:46.000 --> 00:18:47.000]  沒有辦法靠自己的能力
[00:18:47.000 --> 00:18:48.000]  成為聖潔
[00:18:48.000 --> 00:18:49.000]  是不可能的
[00:18:49.000 --> 00:18:52.000]  事實上屬靈復興的結果
[00:18:52.000 --> 00:18:53.000]  才是聖潔
[00:18:53.000 --> 00:18:55.000]  當你經歷了神
[00:18:55.000 --> 00:18:57.000]  當聖靈的能力降臨在你身上
[00:18:57.000 --> 00:18:59.000]  你越來越靠近神
[00:18:59.000 --> 00:19:00.000]  身邊被神改變
[00:19:00.000 --> 00:19:01.000]  你就能夠更像
[00:19:01.000 --> 00:19:03.000]  耶穌基督的樣子
[00:19:03.000 --> 00:19:04.000]  但屬靈復興的條件
[00:19:04.000 --> 00:19:06.000]  卻不在於聖潔
[00:19:06.000 --> 00:19:08.000]  那你說屬靈復興的條件
[00:19:08.000 --> 00:19:09.000]  在於什麼
[00:19:09.000 --> 00:19:11.000]  很簡單
[00:19:11.000 --> 00:19:14.000]  就是謙卑下來吧
[00:19:14.000 --> 00:19:17.000]  不要再依靠自己了
[00:19:17.000 --> 00:19:18.000]  重新連結
[00:19:18.000 --> 00:19:19.000]  就這麼簡單
[00:19:19.000 --> 00:19:21.000]  接上
[00:19:21.000 --> 00:19:23.000]  重新連結
[00:19:23.000 --> 00:19:25.000]  在聖靈的能源上
[00:19:25.000 --> 00:19:26.000]  你要相信
[00:19:26.000 --> 00:19:29.000]  聖靈的能源是可靠的
[00:19:29.000 --> 00:19:30.000]  不像我們自己的電源
[00:19:30.000 --> 00:19:31.000]  有時候斷電
[00:19:31.000 --> 00:19:32.000]  有時候停電
[00:19:32.000 --> 00:19:33.000]  有時候開
[00:19:33.000 --> 00:19:34.000]  有時候關
[00:19:34.000 --> 00:19:35.000]  No
[00:19:35.000 --> 00:19:38.000]  這個屬靈的能源一直都在
[00:19:38.000 --> 00:19:40.000]  聖靈一直在我們的裡面
[00:19:40.000 --> 00:19:43.000]  聖靈的恩高是真的
[00:19:43.000 --> 00:19:46.000]  聖靈能力也常存在我們裡面
[00:19:46.000 --> 00:19:48.000]  今天你不需要再等候
[00:19:48.000 --> 00:19:52.000]  也不需要再呼大聲呼救
[00:19:52.000 --> 00:19:54.000]  你就是來到身邊歡迎祂
[00:19:54.000 --> 00:19:56.000]  依靠祂
[00:19:56.000 --> 00:19:57.000]  可慕祂
[00:19:57.000 --> 00:20:00.000]  讓聖靈重新再次充滿你
[00:20:00.000 --> 00:20:01.000]  Amen
[00:20:01.000 --> 00:20:03.000]  四篇第八十一篇
[00:20:03.000 --> 00:20:05.000]  第十節這裡怎麼說呢
[00:20:05.000 --> 00:20:06.000]  主說我是耶華
[00:20:06.000 --> 00:20:07.000]  你們的神
