
[00:00:00.000 --> 00:00:02.740]  我們剛才所讀的這段聖經講到
[00:09:13.500 --> 00:09:15.500]  如果你稍微對舊約身經
[00:09:15.500 --> 00:09:17.500]  有一點了解的話
[00:09:17.500 --> 00:09:20.500]  耶喜別應該是一個很熟悉的名字
[00:09:20.500 --> 00:09:21.500]  耶喜別是誰呢?
[00:09:21.500 --> 00:09:26.500]  在舊約的時候亞哈王的太太
[00:09:26.500 --> 00:09:30.500]  以利亞當時候在加密山上
[00:09:30.500 --> 00:09:32.500]  鬥法的時候
[00:09:32.500 --> 00:09:38.500]  跟拜巴利跟拜亞瑟拉的先知
[00:09:38.500 --> 00:09:40.500]  一個是四百一個是四百五十
[00:09:40.500 --> 00:09:42.500]  加起來就是八百五十個先知
[00:09:42.500 --> 00:09:45.500]  他一個先知跟這些假先知
[00:09:45.500 --> 00:09:47.500]  八百五十個先知對抗的
[00:09:47.500 --> 00:09:49.500]  那個有名的故事
[00:09:49.500 --> 00:09:52.500]  你知道那個背後的主人是誰呢?
[00:09:52.500 --> 00:09:56.500]  就是耶喜別
[00:09:56.500 --> 00:10:01.500]  耶喜別可以說是拜偶像的
[00:10:01.500 --> 00:10:03.500]  也可以說是一個非常詭詐
[00:10:03.500 --> 00:10:08.500]  非常兇狠的一個女人
[00:10:08.500 --> 00:10:11.500]  當然啟示錄這邊所講的耶喜別
[00:10:11.500 --> 00:10:15.500]  並不是舊約的那個耶喜別
[00:10:15.500 --> 00:10:19.500]  可是他用這個名字就已經代表
[00:10:19.500 --> 00:10:22.500]  這一個耶喜別
[00:10:22.500 --> 00:10:27.500]  他本身跟舊約的亞哈王的妻子
[00:10:27.500 --> 00:10:32.500]  耶喜別有這些異曲同工之妙
[00:10:32.500 --> 00:10:35.500]  然後你看見他的問題是什麼?
[00:10:35.500 --> 00:10:39.500]  他說你容讓他自稱是先知
[00:10:39.500 --> 00:10:42.500]  換句話說耶喜別他說他是什麼?
[00:10:42.500 --> 00:10:45.500]  先知
[00:10:45.500 --> 00:10:47.500]  而且他是自稱請記得
[00:10:47.500 --> 00:10:50.500]  換句話說主有沒有肯定他是先知?
[00:10:50.500 --> 00:10:51.500]  沒有
[00:10:51.500 --> 00:10:54.500]  今天你會發現在教會界
[00:10:54.500 --> 00:10:58.500]  或者是在整個的教會裡面
[00:10:58.500 --> 00:11:02.500]  你可以看見由一開始到末後的現象
[00:11:02.500 --> 00:11:05.500]  有一些的人他自稱是先知出來
[00:11:05.500 --> 00:11:08.500]  有沒有?
[00:11:08.500 --> 00:11:11.500]  所以我對那個說是哪個先知說的
[00:11:11.500 --> 00:11:16.500]  我都要先了解一下這個是什麼人
[00:11:16.500 --> 00:11:19.500]  現在有一些教會有一些弟兄姊妹
[00:11:19.500 --> 00:11:22.500]  只要是聽到先知說話
[00:11:22.500 --> 00:11:27.500]  就好像是上帝說話一樣
[00:11:27.500 --> 00:11:30.500]  這一個自稱是先知的婦人
[00:11:30.500 --> 00:11:31.500]  耶喜別
[00:11:31.500 --> 00:11:36.500]  你看他的問題比已服所教會
[00:11:36.500 --> 00:11:39.500]  比其他的教會嚴重是什麼?
[00:11:39.500 --> 00:11:41.500]  他說你容讓
[00:11:41.500 --> 00:11:43.500]  他說這個自稱是先知的婦人
[00:11:43.500 --> 00:11:49.500]  耶喜別教導我的僕人
[00:11:49.500 --> 00:11:54.500]  神醫學院還請他去教課你看看
[00:11:54.500 --> 00:11:57.500]  他不教的還不是只是一般的弟兄姊妹
[00:11:57.500 --> 00:12:03.500]  他教導的是神的僕人
[00:12:03.500 --> 00:12:05.500]  那也就罷了
[00:12:05.500 --> 00:12:06.500]  接著說什麼呢?
[00:12:06.500 --> 00:12:10.500]  引誘他們去勤監營
[00:12:10.500 --> 00:12:12.500]  吃祭偶像之物
[00:12:12.500 --> 00:12:14.500]  監營祭偶像之物
[00:12:14.500 --> 00:12:17.500]  這是他的兩大罪狀
[00:12:17.500 --> 00:12:22.500]  也就是說他讓神的僕人去行監營
[00:12:22.500 --> 00:12:25.500]  去吃祭偶像之物
[00:12:25.500 --> 00:12:27.500]  一個是監營一個是拜偶像
[00:12:27.500 --> 00:12:30.500]  一個是physical的監營
[00:12:30.500 --> 00:12:32.500]  另外一個是屬靈的監營
[00:12:32.500 --> 00:12:34.500]  這兩個都是在聖經裡面
[00:12:34.500 --> 00:12:36.500]  你可以看見舊約裡面
[00:12:36.500 --> 00:12:40.500]  上帝責備以色列人最厲害的兩件事情
[00:12:40.500 --> 00:12:44.500]  而耶喜別他帶領神的僕人
[00:12:44.500 --> 00:12:50.500]  帶領主的僕人去做這樣的事情
[00:12:50.500 --> 00:12:52.500]  我們要稍微了解一下當時候的背景
[00:12:52.500 --> 00:12:56.500]  為什麼他們吃祭拜偶像之物
[00:12:56.500 --> 00:13:00.500]  在推亞推拉有很多種的貿易協會
[00:13:00.500 --> 00:13:02.500]  或者叫做同業工會
[00:13:02.500 --> 00:13:05.500]  就有點像我們今天的這種所謂的工會一樣
[00:13:05.500 --> 00:13:07.500]  商會一樣
[00:13:07.500 --> 00:13:12.500]  他們這些有漂染類的
[00:13:12.500 --> 00:13:14.500]  有這些成衣類的
[00:13:14.500 --> 00:13:16.500]  有銅礦類的
[00:13:16.500 --> 00:13:19.500]  有這些各式各樣不同的工會
[00:13:19.500 --> 00:13:24.500]  這些工會他們常常開會之後在一起吃飯
[00:13:24.500 --> 00:13:26.500]  他們吃飯而且常常在哪裡開呢?
[00:13:26.500 --> 00:13:30.500]  就在廟裡面
[00:13:30.500 --> 00:13:32.500]  所以他們在廟裡面吃飯
[00:13:32.500 --> 00:13:34.500]  他們在廟裡面酒席
[00:13:34.500 --> 00:13:36.500]  而且當時候他們也有個習慣
[00:13:36.500 --> 00:13:38.500]  這個大概可能在台灣的人
[00:13:38.500 --> 00:13:41.500]  比較有這樣的了解
[00:13:41.500 --> 00:13:46.500]  你會發現在台灣你做生意或者是你做工程
[00:13:46.500 --> 00:13:49.500]  你開始的時候都要先做一件什麼事情
[00:13:49.500 --> 00:13:51.500]  就要先去拜拜
[00:13:51.500 --> 00:13:53.500]  我是做工程的
[00:13:53.500 --> 00:13:56.500]  我們那個年代就已經開始有了
[00:13:56.500 --> 00:13:58.500]  但還沒有那麼嚴重
[00:13:58.500 --> 00:14:00.500]  現在是嚴重到一個地步
[00:14:00.500 --> 00:14:05.500]  是只要是其實不管是做土木工程或做什麼
[00:14:05.500 --> 00:14:09.500]  很多東西他就是一開始的時候就要先拜
[00:14:09.500 --> 00:14:14.500]  當時候的教會也處在這樣的一個情況之下
[00:14:14.500 --> 00:14:16.500]  所以他們這些做生意的人
[00:14:16.500 --> 00:14:22.500]  其實他就跟拜偶像跟祭拜他很難分開
[00:14:22.500 --> 00:14:24.500]  因為要做生意的關係
[00:14:24.500 --> 00:14:26.500]  所以很多的基督徒
[00:14:26.500 --> 00:14:28.500]  如果你要做生意
[00:14:28.500 --> 00:14:30.500]  你就必須要加入工會
[00:14:30.500 --> 00:14:31.500]  你加入工會
[00:14:31.500 --> 00:14:37.500]  你就會面臨到這樣子的一個挑戰跟試探
[00:14:37.500 --> 00:14:41.500]  那這一個自稱為先知的婦人耶喜別
[00:14:41.500 --> 00:14:44.500]  她教導她的僕人
[00:14:44.500 --> 00:14:48.500]  顯然她把神的話
[00:14:48.500 --> 00:14:53.500]  或者是說她錯謬的扭曲了真理
[00:14:53.500 --> 00:14:56.500]  讓他們覺得去吃祭拜偶像的物
[00:14:56.500 --> 00:15:00.500]  是沒有什麼關係的
[00:15:00.500 --> 00:15:03.500]  那丟什麼你要知道
[00:15:03.500 --> 00:15:08.500]  這件事情不是只是單單吃不吃祭拜偶像的物
[00:15:08.500 --> 00:15:11.500]  我想很多在我們華人社會裡面
[00:15:11.500 --> 00:15:15.500]  或者華人家庭裡面有面臨到吃祭拜偶像的問題
[00:15:15.500 --> 00:15:17.500]  這個爸媽他們是佛教徒
[00:15:17.500 --> 00:15:19.500]  他們去拜了偶像之後
[00:15:19.500 --> 00:15:20.500]  那個東西可不可以吃
[00:15:20.500 --> 00:15:22.500]  我想基督徒都面臨這個問題
[00:15:22.500 --> 00:15:23.500]  而關鍵的是
[00:15:23.500 --> 00:15:29.500]  當時候不僅僅只是吃祭拜偶像的問題
[00:15:29.500 --> 00:15:31.500]  吃祭拜偶像的物
[00:15:31.500 --> 00:15:36.500]  其實就是表明了他們與這個拜偶像的事情
[00:15:36.500 --> 00:15:41.500]  與這個偶像的一個連結
[00:15:41.500 --> 00:15:44.500]  所以這是推養推拉教會的一個問題
[00:15:44.500 --> 00:15:46.500]  然後接著他說什麼呢
[00:15:46.500 --> 00:15:49.500]  他說他行奸淫
[00:15:49.500 --> 00:15:51.500]  這個又跟拜偶像有關係了
[00:15:51.500 --> 00:15:54.500]  在當時候的這種所謂的敬神的
[00:15:54.500 --> 00:15:57.500]  這種拜神的這種宴席裡面
[00:15:57.500 --> 00:15:59.500]  常常吃完飯後
[00:15:59.500 --> 00:16:02.500]  那麼大家可能就酒後
[00:16:02.500 --> 00:16:04.500]  就怎麼樣
[00:16:04.500 --> 00:16:06.500]  不是酒後吐真言
[00:16:06.500 --> 00:16:08.500]  就是醉酒之後
[00:16:08.500 --> 00:16:13.500]  就開始有這些事情發生
[00:16:13.500 --> 00:16:16.500]  你會發現常常這種
[00:16:16.500 --> 00:16:19.500]  這個飲酒作樂
[00:16:19.500 --> 00:16:21.500]  就跟著下面是什麼
[00:16:21.500 --> 00:16:23.500]  跟著就是淫亂
[00:16:23.500 --> 00:16:25.500]  這些不道德的事情
[00:16:25.500 --> 00:16:26.500]  你可以看見今天在中國
[00:16:26.500 --> 00:16:27.500]  在台灣
[00:16:27.500 --> 00:16:28.500]  在這些亞洲的地區
[00:16:28.500 --> 00:16:29.500]  很多時候出去
[00:16:29.500 --> 00:16:31.500]  大家一起吃飯喝酒
[00:16:31.500 --> 00:16:33.500]  然後之後就做什麼呢
[00:16:33.500 --> 00:16:36.500]  KTV聽這些教旅人
[00:16:36.500 --> 00:16:38.500]  然後就開始做這些淫亂的事情
[00:16:38.500 --> 00:16:41.500]  所以這個當初也是如此
[00:16:41.500 --> 00:16:43.500]  在他們那個環境之下
[00:16:43.500 --> 00:16:45.500]  這種現象是很普遍的事情
[00:16:45.500 --> 00:16:49.500]  所以主責備這個教會
[00:16:49.500 --> 00:16:51.500]  他說你們怎麼容許這樣子的人
[00:16:51.500 --> 00:16:53.500]  來教導我的僕人
[00:16:53.500 --> 00:16:55.500]  去做出這樣的事情
[00:16:55.500 --> 00:16:58.500]  引誘他們犯罪
[00:16:58.500 --> 00:17:01.500]  講到這裡我就想到說
[00:17:01.500 --> 00:17:04.500]  很多年前在中國服侍的時候
[00:17:04.500 --> 00:17:06.500]  那麼當時我接觸了一個
[00:17:06.500 --> 00:17:09.500]  家庭教會的一個團隊
[00:17:09.500 --> 00:17:11.500]  那麼後來我聽說這個團隊
[00:17:11.500 --> 00:17:13.500]  他們出了一些問題
[00:17:13.500 --> 00:17:14.500]  什麼問題呢
[00:17:14.500 --> 00:17:18.500]  就是他們一批的領導人
[00:17:18.500 --> 00:17:21.500]  他們去參加一個所謂的培訓
[00:17:21.500 --> 00:17:23.500]  那麼聽說是國外去的
[00:17:23.500 --> 00:17:26.500]  然後他們分別接到電話
[00:17:26.500 --> 00:17:29.500]  就說某某國外的什麼團體
[00:17:29.500 --> 00:17:31.500]  要來這邊做培訓
[00:17:31.500 --> 00:17:33.500]  所以邀請他們這些領袖
[00:17:33.500 --> 00:17:36.500]  都去某一個地方
[00:17:36.500 --> 00:17:38.500]  那麼他們都去了
[00:17:38.500 --> 00:17:40.500]  結果這一批領袖去了之後
[00:17:40.500 --> 00:17:44.500]  結果發現原來這是東方閃電
[00:17:44.500 --> 00:17:46.500]  現在叫做全能神
[00:17:46.500 --> 00:17:48.500]  東方閃電設計了圈套
[00:17:48.500 --> 00:17:49.500]  把他們這些人
[00:17:49.500 --> 00:17:51.500]  通通騙到那個地方之後
[00:17:51.500 --> 00:17:54.500]  事實上他們並沒有全部都鬥在一起
[00:17:54.500 --> 00:17:57.500]  也就是說他們個別都被這些
[00:17:57.500 --> 00:18:00.500]  最後你知道他們很厲害的做法是什麼
[00:18:00.500 --> 00:18:04.500]  他要不然給你下藥讓你昏過去
[00:18:04.500 --> 00:18:10.500]  然後他就找一些女的
[00:18:10.500 --> 00:18:13.500]  找一些他們的這些的女信徒
[00:18:13.500 --> 00:18:15.500]  就是有淫亂的事情
[00:18:15.500 --> 00:18:17.500]  有的時候他就用這種淫亂
[00:18:17.500 --> 00:18:18.500]  當你醒過來的時候
[00:18:18.500 --> 00:18:20.500]  你發現說你已經發生了淫亂
[00:18:20.500 --> 00:18:21.500]  他就告訴你說
[00:18:21.500 --> 00:18:24.500]  你看你今天作為傳道人
[00:18:24.500 --> 00:18:26.500]  你怎麼可以做這種事情
[00:18:26.500 --> 00:18:28.500]  所以你必須要加入我們這個行列
[00:18:28.500 --> 00:18:29.500]  否則的話
[00:18:29.500 --> 00:18:31.500]  我要把你這件事情告訴你的妻子
[00:18:31.500 --> 00:18:32.500]  告訴你的會友
[00:18:32.500 --> 00:18:34.500]  這個很厲害
[00:18:34.500 --> 00:18:37.500]  那麼有的甚至他用這種暴力手段
[00:18:37.500 --> 00:18:40.500]  威脅他打他
[00:18:40.500 --> 00:18:42.500]  還好那一次聽說
[00:18:42.500 --> 00:18:45.500]  這個事情很快的被發現
[00:18:45.500 --> 00:18:46.500]  所以這一批的領導人
[00:18:46.500 --> 00:18:48.500]  但是我知道他們當中有一個
[00:18:48.500 --> 00:18:50.500]  就跟我講說他當時候就是
[00:18:50.500 --> 00:18:52.500]  不知道是他們給他吃了什麼東西
[00:18:52.500 --> 00:18:54.500]  昏昏的起來之後
[00:18:54.500 --> 00:18:58.500]  就發現他原來是被騙
[00:18:58.500 --> 00:18:59.500]  所以你可以看見
[00:18:59.500 --> 00:19:00.500]  這一個東方閃電
[00:19:00.500 --> 00:19:02.500]  這一個全能生這個異端
[00:19:02.500 --> 00:19:05.500]  他們就是其實那個魔鬼
[00:19:05.500 --> 00:19:08.500]  魔鬼的做法本質是不會改變的
[00:19:08.500 --> 00:19:11.500]  從以前在推亞推拉教會所做的工作
