
[00:00:00.000 --> 00:00:04.000]  經過一連串動盪的日子
[00:02:06.000 --> 00:02:11.000]  而當他確定了這些事情的時候
[00:02:11.000 --> 00:02:14.000]  他能夠有肯定的信心
[00:02:14.000 --> 00:02:17.000]  全力以赴
[00:02:17.000 --> 00:02:23.000]  首先我們看約翰福音十四章四到五節
[00:02:23.000 --> 00:02:25.000]  剛才這段經文是沒有讀到的
[00:02:25.000 --> 00:02:33.000]  因為是幫我們看看究竟多瑪是一個怎樣的人
[00:02:33.000 --> 00:02:35.000]  於是預祭的晚餐
[00:02:35.000 --> 00:02:37.000]  耶穌說我往那裡去
[00:02:37.000 --> 00:02:39.000]  你們是知道的
[00:02:39.000 --> 00:02:42.000]  那條路你們都知道
[00:02:42.000 --> 00:02:45.000]  究竟耶穌在說甚麼呢
[00:02:45.000 --> 00:02:53.000]  當時的門徒是否已經暗地裡都知道呢
[00:02:53.000 --> 00:02:57.000]  但突然多瑪就跟耶穌說
[00:02:57.000 --> 00:03:00.000]  主啊,我們不知道你往那裡去
[00:03:00.000 --> 00:03:04.000]  怎樣知道這條路呢
[00:03:04.000 --> 00:03:07.000]  突然這位學生問老師
[00:03:07.000 --> 00:03:12.000]  似乎覺得老師沒有好好交代
[00:03:12.000 --> 00:03:17.000]  他會走一條怎樣的路
[00:03:17.000 --> 00:03:21.000]  可能你會覺得多瑪好像很多疑
[00:03:21.000 --> 00:03:23.000]  因為一直給我們的印象是這樣
[00:03:23.000 --> 00:03:26.000]  他不相信耶穌的復活
[00:03:26.000 --> 00:03:29.000]  但其實你從這段經文
[00:03:29.000 --> 00:03:32.000]  在一個預祭的晚餐
[00:03:32.000 --> 00:03:35.000]  耶穌受死之前
[00:03:35.000 --> 00:03:37.000]  多瑪這樣的問題
[00:03:37.000 --> 00:03:42.000]  表達到他自己素來都是很願意尋根究底
[00:03:42.000 --> 00:03:47.000]  他雖然好像一知半解
[00:03:47.000 --> 00:03:51.000]  他好像覺得究竟耶穌說的那條路
[00:03:51.000 --> 00:03:53.000]  是否十字架的路呢
[00:03:53.000 --> 00:03:54.000]  究竟是怎樣呢
[00:03:54.000 --> 00:03:55.000]  是不知道的
[00:03:55.000 --> 00:03:57.000]  當時的門徒都很困惑
[00:03:57.000 --> 00:04:00.000]  不過他是不想一知半解
[00:04:00.000 --> 00:04:03.000]  因為他是一個誠實的人
[00:04:03.000 --> 00:04:07.000]  他想徹底了解每一件事情
[00:04:07.000 --> 00:04:10.000]  不希望一知半解
[00:04:10.000 --> 00:04:16.000]  所以他心裏有一個疑問提出
[00:04:16.000 --> 00:04:21.000]  所以多瑪不是說一些他不知道的事情
[00:04:21.000 --> 00:04:25.000]  他不會說心裏所不知道的事情
[00:04:25.000 --> 00:04:29.000]  他有一種不妥協的誠實精神
[00:04:29.000 --> 00:04:31.000]  他不懂的時候
[00:04:31.000 --> 00:04:35.000]  他不會裝作甚麼都知道
[00:04:35.000 --> 00:04:39.000]  即是說今天有些人識少少扮代表
[00:04:39.000 --> 00:04:42.000]  他絕對不是這樣的人
[00:04:42.000 --> 00:04:45.000]  我記得我讀大學的時候
[00:04:45.000 --> 00:04:47.000]  第一次交功課
[00:04:47.000 --> 00:04:51.000]  交完功課後老師就說
[00:04:51.000 --> 00:04:53.000]  原來這次的功課裏
[00:04:53.000 --> 00:04:59.000]  只有一個同學能夠答對所有的問題
[00:04:59.000 --> 00:05:01.000]  是全對的答案
[00:05:01.000 --> 00:05:02.000]  那個是誰呢
[00:05:02.000 --> 00:05:04.000]  大家都很想知道
[00:05:04.000 --> 00:05:07.000]  原來他說的是我
[00:05:07.000 --> 00:05:10.000]  連我自己都讀得驚訝
[00:05:10.000 --> 00:05:15.000]  當老師問我一兩條題目的時候
[00:05:15.000 --> 00:05:17.000]  我真是一知半解
[00:05:17.000 --> 00:05:19.000]  因為我自己都不知道怎樣回答出來
[00:05:19.000 --> 00:05:23.000]  其實很多時候我們都是跟同學一起研究
[00:05:23.000 --> 00:05:25.000]  找到不同的答案出來
[00:05:25.000 --> 00:05:28.000]  其實可能我是找對了同學
[00:05:28.000 --> 00:05:31.000]  不同的同學裏面提供了很好的答案給我
[00:05:31.000 --> 00:05:35.000]  但其實我是否真的知道裏面的意思呢
[00:05:35.000 --> 00:05:38.000]  回想起來是一知半解
[00:05:38.000 --> 00:05:41.000]  但多瑪不是這樣的人
[00:05:41.000 --> 00:05:46.000]  多瑪只不過將自己的想法說出來
[00:05:46.000 --> 00:05:49.000]  他不知道耶穌是一條甚麼路
[00:05:49.000 --> 00:05:53.000]  所以他自己心裏是想搞清楚
[00:05:53.000 --> 00:05:56.000]  因為他知道他是跟著老師的
[00:05:56.000 --> 00:05:58.000]  將來他都是有這條路的
[00:05:58.000 --> 00:06:00.000]  所以他自己都會想
[00:06:00.000 --> 00:06:07.000]  我是否能夠付這個代價去跟隨耶穌呢
[00:06:07.000 --> 00:06:10.000]  他一問
[00:06:10.000 --> 00:06:12.000]  你看到耶穌的一個
[00:06:12.000 --> 00:06:14.000]  是我們很需要的答案
[00:06:14.000 --> 00:06:17.000]  大家記不記得這段很熟悉的一節經文
[00:06:17.000 --> 00:06:20.000]  《耶和福音》十四章第六節
[00:06:20.000 --> 00:06:22.000]  耶穌說甚麼
[00:06:22.000 --> 00:06:25.000]  耶穌說我就是道路真理生命
[00:06:25.000 --> 00:06:26.000]  如果不是藉著我
[00:06:26.000 --> 00:06:29.000]  沒有人能夠去付那裏去
[00:06:29.000 --> 00:06:31.000]  這些經文是我們很喜歡的經文
[00:06:31.000 --> 00:06:33.000]  當我們傳福音的時候
[00:06:33.000 --> 00:06:36.000]  是很喜歡去傳揚福音
[00:06:36.000 --> 00:06:41.000]  培理報道會都是一路寫著這節經文
[00:06:41.000 --> 00:06:45.000]  耶穌就是道路真理生命
[00:06:45.000 --> 00:06:50.000]  因為我們知道我們找到這條道路
[00:06:50.000 --> 00:06:52.000]  就能夠認識真理
[00:06:52.000 --> 00:06:57.000]  認識真理就能夠得著永恆的生命
[00:06:57.000 --> 00:07:03.000]  這麼重要的一個救恩的確距
[00:07:03.000 --> 00:07:05.000]  這麼重要的宣言
[00:07:05.000 --> 00:07:11.000]  就是因為多瑪不想搞清楚
[00:07:11.000 --> 00:07:13.000]  耶穌說的甚麼事情
[00:07:13.000 --> 00:07:15.000]  而讓我們得到這麼清晰
[00:07:15.000 --> 00:07:19.000]  這麼寶貴的一句說話
[00:07:19.000 --> 00:07:24.000]  所以你看到一個人可能多些的問題
[00:07:24.000 --> 00:07:27.000]  多些的發問
[00:07:27.000 --> 00:07:29.000]  是沒有甚麼相關的
[00:07:29.000 --> 00:07:33.000]  因為你若是細心的尋求的時候
[00:07:33.000 --> 00:07:37.000]  你會看到答案
[00:07:37.000 --> 00:07:40.000]  說回這段經文
[00:07:40.000 --> 00:07:44.000]  《耶和福音》第二十章二十四到二十九節
[00:07:44.000 --> 00:07:49.000]  耶穌基督從死裡復活的門徒顯現
[00:07:49.000 --> 00:07:52.000]  二十四到二十五節說到
[00:07:52.000 --> 00:07:54.000]  耶穌來的時候
[00:07:54.000 --> 00:07:59.000]  多瑪就冒在門徒的中間
[00:07:59.000 --> 00:08:02.000]  門徒對祂說
[00:08:02.000 --> 00:08:06.000]  我們已經見到主耶穌了
[00:08:06.000 --> 00:08:08.000]  多瑪的回應是
[00:08:08.000 --> 00:08:11.000]  除非我能夠看到耶穌手上的釘痕
[00:08:11.000 --> 00:08:16.000]  和我用指頭去探入釘痕裡
[00:08:16.000 --> 00:08:21.000]  和我的手要探入祂的肋旁的手
[00:08:21.000 --> 00:08:24.000]  我才會相信
[00:08:24.000 --> 00:08:27.000]  第二方面我想說的是
[00:08:27.000 --> 00:08:31.000]  多瑪是一個尋求真相
[00:08:31.000 --> 00:08:34.000]  不想半信半疑
[00:08:34.000 --> 00:08:38.000]  尋求真相不想半信半疑
[00:08:38.000 --> 00:08:41.000]  為什麼多瑪在當日不在場呢?
[00:08:41.000 --> 00:08:43.000]  耶穌基督復活
[00:08:43.000 --> 00:08:47.000]  或者那些門徒已經驚惶
[00:08:47.000 --> 00:08:50.000]  不知去什麼地方
[00:08:50.000 --> 00:08:52.000]  不知將來前途如何
[00:08:52.000 --> 00:08:55.000]  大家都是去到房子裡
[00:08:55.000 --> 00:08:57.000]  甚至可能他們這種驚惶
[00:08:57.000 --> 00:09:02.000]  害怕當時羅馬的兵丁會追捕他們
[00:09:02.000 --> 00:09:04.000]  但多瑪去了哪裡呢?
[00:09:04.000 --> 00:09:06.000]  聖經沒有去交代
[00:09:06.000 --> 00:09:09.000]  會不會因為多瑪覺得
[00:09:09.000 --> 00:09:14.000]  耶穌基督的死已經是一個結局
[00:09:14.000 --> 00:09:17.000]  是一種曲中人散的心情
[00:09:17.000 --> 00:09:19.000]  所以有這樣的想法
[00:09:19.000 --> 00:09:24.000]  所以可能祂自己都躲在一旁
[00:09:24.000 --> 00:09:27.000]  都沒有什麼盼望在裡面
[00:09:27.000 --> 00:09:33.000]  我們不知道
[00:09:33.000 --> 00:09:43.000]  但是後來多瑪又會和一班門徒一起出現的時候
[00:09:43.000 --> 00:09:50.000]  他終於能夠去明白
[00:09:50.000 --> 00:09:56.000]  他需要知道耶穌基督是否真的出現
[00:09:56.000 --> 00:10:00.000]  是否真的已經復活
[00:10:00.000 --> 00:10:04.000]  他很強烈的不相信門徒的見證
[00:10:04.000 --> 00:10:10.000]  某情況也是凸顯了他後來對耶穌真正的認識
[00:10:10.000 --> 00:10:14.000]  因為他覺得他需要一個實質的證據
[00:10:14.000 --> 00:10:19.000]  來證明這位復活的耶穌基督
[00:10:19.000 --> 00:10:23.000]  就是他所熟悉的耶穌
[00:10:23.000 --> 00:10:29.000]  多瑪常常會抱著一種懷疑的態度
[00:10:29.000 --> 00:10:32.000]  去第一件事情
[00:10:32.000 --> 00:10:39.000]  其實一個人去堅持一定要把一些事情搞清楚
[00:10:39.000 --> 00:10:47.000]  總比我們不加思索、人云亦云更好
[00:10:47.000 --> 00:10:50.000]  因為我們如果是這樣的時候
[00:10:50.000 --> 00:10:57.000]  我們可能永遠不會得到知道真正的實情
[00:10:57.000 --> 00:10:59.000]  大家有沒有留意到
[00:10:59.000 --> 00:11:03.000]  很多時候我們收到一些WhatsApp、一些訊息
[00:11:03.000 --> 00:11:09.000]  這個訊息之後會貼上一句「Fact check」
[00:11:09.000 --> 00:11:15.000]  即是已經證實了是真的
[00:11:15.000 --> 00:11:17.000]  但其實你有沒有留意到
[00:11:17.000 --> 00:11:21.000]  這句說話其實是很濫用了
[00:11:21.000 --> 00:11:26.000]  因為寫一些東西出來
[00:11:26.000 --> 00:11:29.000]  然後下面寫「Fact check」
[00:11:29.000 --> 00:11:33.000]  其實意思是你不用問那麼多
[00:11:33.000 --> 00:11:36.000]  你相信我就可以了
[00:11:36.000 --> 00:11:40.000]  所以今天很多時候都成為了口頭禪
[00:11:40.000 --> 00:11:42.000]  當我們發放很多消息的時候
[00:11:42.000 --> 00:11:46.000]  究竟是真是假
[00:11:46.000 --> 00:11:54.000]  其實今天我們很需要一種神思明辨
[00:11:54.000 --> 00:11:59.000]  即是我們需要一種批判的思考
[00:11:59.000 --> 00:12:05.000]  究竟每一件事情、每一句訊息是否真實
[00:12:05.000 --> 00:12:09.000]  我們稱之為「Critical thinking」
[00:12:09.000 --> 00:12:11.000]  批判的思考
[00:12:11.000 --> 00:12:17.000]  或者我們有一個很認真的思想、理性的分析
[00:12:17.000 --> 00:12:20.000]  我們去看這件事情
[00:12:20.000 --> 00:12:25.000]  甚至今天有圖也未必有真相
[00:12:25.000 --> 00:12:29.000]  因為很多時候這些圖片都可能是偽造
[00:12:29.000 --> 00:12:36.000]  但究竟我們怎樣去理解一件事情或一個訊息呢?
[00:12:36.000 --> 00:12:42.000]  我們看到多瑪
[00:12:42.000 --> 00:12:46.000]  當然你覺得他是很多疑
[00:12:46.000 --> 00:12:49.000]  門徒的兄弟都說見到耶穌
[00:12:49.000 --> 00:12:51.000]  我也不相信
[00:12:51.000 --> 00:12:54.000]  但我相信他所說的不相信
[00:12:54.000 --> 00:13:02.000]  他可能心裡搞不清究竟耶穌是靈魂
[00:13:02.000 --> 00:13:08.000]  還是一個有血有肉的人呢?
[00:13:08.000 --> 00:13:10.000]  耶穌從死裡復活
[00:13:10.000 --> 00:13:17.000]  究竟他們所見的是一個怎樣的耶穌呢?
[00:13:17.000 --> 00:13:20.000]  我相信多瑪說
[00:13:20.000 --> 00:13:23.000]  我一定要碰到耶穌、觸摸到耶穌
[00:13:23.000 --> 00:13:25.000]  我才會相信
[00:13:25.000 --> 00:13:29.000]  他期望看到一個復活的耶穌
[00:13:29.000 --> 00:13:31.000]  是一個有血有肉的耶穌
[00:13:31.000 --> 00:13:34.000]  不是只是一個靈魂
[00:13:34.000 --> 00:13:38.000]  所以其實當多瑪去尋求一個真相的時候
[00:13:38.000 --> 00:13:41.000]  他都不想半信半疑
[00:13:41.000 --> 00:13:47.000]  他能夠認真地認識這位復活的主
[00:13:47.000 --> 00:13:52.000]  究竟是怎樣的基督耶穌
[00:13:52.000 --> 00:13:57.000]  所以其實當許斷經文多瑪去尋求真相
[00:13:57.000 --> 00:14:01.000]  要他觸摸到這個有血有肉的耶穌的時候
[00:14:01.000 --> 00:14:04.000]  其實他對後世的教會
[00:14:04.000 --> 00:14:07.000]  對於我們認識耶穌基督有很大的貢獻
[00:14:07.000 --> 00:14:13.000]  因為其實究竟耶穌基督是怎樣的呢?
[00:14:13.000 --> 00:14:15.000]  如果在神學來說
[00:14:15.000 --> 00:14:17.000]  我們說一個是基督論
[00:14:17.000 --> 00:14:25.000]  因為基督論就是圍繞著教會的根基
[00:14:25.000 --> 00:14:30.000]  耶穌基督而那個的論說
[00:14:30.000 --> 00:14:33.000]  基督論一般來說就是說
[00:14:33.000 --> 00:14:36.000]  耶穌基督是有神人異性
[00:14:36.000 --> 00:14:38.000]  祂是一個完全的神
[00:14:38.000 --> 00:14:40.000]  又是一個完全的人
[00:14:40.000 --> 00:14:45.000]  祂兩性的一個區別
[00:14:45.000 --> 00:14:48.000]  合於一個位格裏面
[00:14:48.000 --> 00:14:52.000]  所以這個在系統神學裏面的解釋就是說
[00:14:52.000 --> 00:14:54.000]  耶穌是一個真神
[00:14:54.000 --> 00:14:55.000]  又是真人
[00:14:55.000 --> 00:14:57.000]  有神人的異性
[00:14:57.000 --> 00:15:01.000]  又是合於一個位格在祂的身體裏面
[00:15:01.000 --> 00:15:06.000]  其實這些論述在早期教會裏面
[00:15:06.000 --> 00:15:09.000]  有超過幾百年的時間
[00:15:09.000 --> 00:15:13.000]  在公元325年第一次的尼西亞會議
[00:15:13.000 --> 00:15:16.000]  確定了耶穌基督是完全的神
[00:15:16.000 --> 00:15:20.000]  祂不是神的代表
[00:15:20.000 --> 00:15:22.000]  祂不是低級的神
[00:15:22.000 --> 00:15:25.000]  或者是比較高級的人
[00:15:25.000 --> 00:15:26.000]  祂不是
[00:15:26.000 --> 00:15:28.000]  祂是完全的神
[00:15:28.000 --> 00:15:32.000]  後來直至公元451年
[00:15:32.000 --> 00:15:35.000]  在加德敦的會議裏面
[00:15:35.000 --> 00:15:38.000]  確定了耶穌基督是完全的人
[00:15:38.000 --> 00:15:45.000]  就好像多瑪去認識這位復活的主
[00:15:45.000 --> 00:15:49.000]  祂是不是一位有血有肉的耶穌基督呢?
[00:15:49.000 --> 00:15:51.000]  所以看到這些經文
[00:15:51.000 --> 00:15:53.000]  這些期待
[00:15:53.000 --> 00:15:59.000]  成為了奠定了後來基督論對耶穌基督的認識
[00:15:59.000 --> 00:16:01.000]  到我們今天
[00:16:01.000 --> 00:16:03.000]  我們深信不疑
[00:16:03.000 --> 00:16:06.000]  這位主耶穌基督已經從死裏復活
[00:16:06.000 --> 00:16:09.000]  然後升天
[00:16:09.000 --> 00:16:12.000]  祂的復活表明了祂是出死入生
[00:16:12.000 --> 00:16:14.000]  祂能夠有永恆的生命
[00:16:14.000 --> 00:16:15.000]  對我們來說
[00:16:15.000 --> 00:16:19.000]  這是很重要的一個信仰的根基
[00:16:19.000 --> 00:16:23.000]  所以一個懷疑的態度
[00:16:23.000 --> 00:16:28.000]  也不是一個不好的事情
[00:16:28.000 --> 00:16:29.000]  但當然
[00:16:29.000 --> 00:16:31.000]  當我們懷疑成為了常態
[00:16:31.000 --> 00:16:35.000]  成為了我們生活裏經常都是這樣的心態的時候
[00:16:35.000 --> 00:16:39.000]  我們就會損害了我們的信心
[00:16:39.000 --> 00:16:41.000]  但當我們懷疑不是停下一步
[00:16:41.000 --> 00:16:45.000]  我們願意去追求真相
[00:16:45.000 --> 00:16:48.000]  不想半信半疑的時候
[00:16:48.000 --> 00:16:51.000]  這個懷疑是加強了我們的信心
[00:16:51.000 --> 00:16:54.000]  因為最終我們是知道了真相
[00:16:54.000 --> 00:16:59.000]  知道了答案
[00:16:59.000 --> 00:17:01.000]  第三方面
[00:17:01.000 --> 00:17:06.000]  當耶穌基督見到多瑪
[00:17:06.000 --> 00:17:09.000]  多瑪又見到耶穌
[00:17:09.000 --> 00:17:15.000]  你看多瑪的反應是怎樣呢?
[00:17:15.000 --> 00:17:21.000]  第三方面是說多瑪已經尋求到一個肯定
[00:17:21.000 --> 00:17:26.000]  以致他在日後能夠全力以赴
[00:17:26.000 --> 00:17:29.000]  《香奈兒福音》第20章26到28節說
[00:17:29.000 --> 00:17:31.000]  過了八天之後
[00:17:31.000 --> 00:17:32.000]  門徒又在屋裏面
[00:17:32.000 --> 00:17:34.000]  多瑪就和他們同在
[00:17:34.000 --> 00:17:35.000]  門都關了
[00:17:35.000 --> 00:17:38.000]  突然間耶穌在他們中間出現
[00:17:38.000 --> 00:17:40.000]  「願你們平安」
[00:17:40.000 --> 00:17:42.000]  然後對多瑪說
[00:17:42.000 --> 00:17:44.000]  「伸出你的指頭來」
[00:17:44.000 --> 00:17:45.000]  「摸我的手」
[00:17:45.000 --> 00:17:46.000]  「伸出你的手來」
[00:17:46.000 --> 00:17:48.000]  「靠在我的肋旁裏面」
[00:17:48.000 --> 00:17:49.000]  「不要疑惑」
[00:17:49.000 --> 00:17:51.000]  「總要信」
[00:17:51.000 --> 00:17:53.000]  多瑪怎樣回應呢?
[00:17:53.000 --> 00:17:56.000]  「我的主,我的神」
[00:17:56.000 --> 00:18:01.000]  這是過了復活節第八天
[00:18:01.000 --> 00:18:05.000]  今天應該是過了復活節的第六天
[00:18:05.000 --> 00:18:07.000]  差不多的時間
[00:18:07.000 --> 00:18:10.000]  耶穌又去到他們的中間裏面
[00:18:10.000 --> 00:18:16.000]  這次多瑪在場
[00:18:16.000 --> 00:18:23.000]  我看到耶穌很體貼門徒的心情
[00:18:23.000 --> 00:18:26.000]  第一句是「願你們平安」
[00:18:26.000 --> 00:18:29.000]  因為事實上他們心裏面是驚慌的
[00:18:29.000 --> 00:18:32.000]  因為當時耶穌基督被釘十字架
[00:18:32.000 --> 00:18:35.000]  可以說是被定罪
[00:18:35.000 --> 00:18:38.000]  判了一個死刑
[00:18:38.000 --> 00:18:41.000]  而這些門徒的學生
[00:18:41.000 --> 00:18:43.000]  都可能是共犯
[00:18:43.000 --> 00:18:45.000]  他們都很驚慌
[00:18:45.000 --> 00:18:47.000]  會不會被人捉拿呢?
[00:18:47.000 --> 00:18:50.000]  然後前途又怎樣呢?
[00:18:50.000 --> 00:18:52.000]  但是耶穌的平安
[00:18:52.000 --> 00:18:57.000]  令他們心裏面得到一種安慰
[00:18:57.000 --> 00:19:00.000]  但是耶穌很快就向著多瑪
[00:19:00.000 --> 00:19:04.000]  因為祂知道多瑪心裏面疑惑
[00:19:04.000 --> 00:19:06.000]  心裏面不平安
[00:19:06.000 --> 00:19:10.000]  看著多瑪的需要
[00:19:10.000 --> 00:19:16.000]  讓多瑪能夠真正認識這位復活的主
[00:19:16.000 --> 00:19:19.000]  所以多瑪一句「我的主,我的神」
[00:19:19.000 --> 00:19:23.000]  其實我不知道多瑪當時是怎樣想的
[00:19:23.000 --> 00:19:28.000]  但我相信祂已經是唯一可以說的話
[00:19:28.000 --> 00:19:30.000]  因為祂要確認了
[00:19:30.000 --> 00:19:36.000]  認順了這位真是祂的主,祂的神
[00:19:36.000 --> 00:19:40.000]  你知道不是一個人這麼容易去確認
[00:19:40.000 --> 00:19:42.000]  耶穌基督是主
[00:19:42.000 --> 00:19:44.000]  耶穌基督是這位的神
[00:19:44.000 --> 00:19:46.000]  當我們傳福音的時候
[00:19:46.000 --> 00:19:49.000]  我們發覺很多人都不容易去相信
[00:19:49.000 --> 00:19:52.000]  很多人都不願意去接納
[00:19:52.000 --> 00:19:55.000]  這個奇妙的主
[00:19:55.000 --> 00:19:58.000]  雖然多瑪是曾經有懷疑
[00:19:58.000 --> 00:20:00.000]  但要看過才相信
[00:20:00.000 --> 00:20:04.000]  所以耶穌說你要看過才相信
[00:20:04.000 --> 00:20:08.000]  這些沒有看過才相信的人就有福了
[00:20:08.000 --> 00:20:10.000]  其實耶穌是這樣說
[00:20:10.000 --> 00:20:15.000]  目的就是說將來很多很多的人
[00:20:15.000 --> 00:20:21.000]  是不會見到這位有血有肉的耶穌在世上
[00:20:21.000 --> 00:20:23.000]  好像我們今天
[00:20:23.000 --> 00:20:29.000]  我們都未曾在肉眼裡面見到這個肉身的耶穌
[00:20:29.000 --> 00:20:32.000]  但是耶穌就說我們沒有見過的
[00:20:32.000 --> 00:20:35.000]  就相信我們是有福的
[00:20:35.000 --> 00:20:40.000]  祂說明其實要藉著神的說話
[00:20:40.000 --> 00:20:44.000]  藉著教會信徒的見證
[00:20:44.000 --> 00:20:46.000]  藉著我們自己的經驗
[00:20:46.000 --> 00:20:50.000]  我們可以真正去認識主耶穌基督
[00:20:50.000 --> 00:20:55.000]  讓我們更加知道怎樣去認識耶穌
[00:20:55.000 --> 00:21:00.000]  所以多瑪雖然要親眼見過耶穌
[00:21:00.000 --> 00:21:03.000]  才相信這位復活的主
[00:21:03.000 --> 00:21:08.000]  但同時間多瑪這個舉動
[00:21:08.000 --> 00:21:10.000]  也是帶給我們知道
[00:21:10.000 --> 00:21:14.000]  即使我們不能夠像多瑪一樣
[00:21:14.000 --> 00:21:18.000]  但我們仍然可以用一個信心的眼睛
[00:21:18.000 --> 00:21:22.000]  去看到這位耶穌基督是我們的主
[00:21:22.000 --> 00:21:25.000]  是我們的神
[00:21:25.000 --> 00:21:30.000]  因此多瑪無論如何
[00:21:30.000 --> 00:21:34.000]  他確認了這位主的時候
[00:21:34.000 --> 00:21:37.000]  這是我們值得去效法的事情
[00:21:37.000 --> 00:21:40.000]  因為他一旦相信
[00:21:40.000 --> 00:21:42.000]  他就全力以赴
[00:21:42.000 --> 00:21:44.000]  他不會走中間的路線
[00:21:44.000 --> 00:21:46.000]  不會說我是半信半疑
[00:21:46.000 --> 00:21:50.000]  或者我看看怎樣走前面的路
[00:21:50.000 --> 00:21:53.000]  我很盼望我們弟兄姊妹
[00:21:53.000 --> 00:21:57.000]  我們已經相信主耶穌基督
[00:21:57.000 --> 00:21:59.000]  無論相信了多久
[00:21:59.000 --> 00:22:01.000]  接受了主耶穌基督多久
[00:22:01.000 --> 00:22:04.000]  究竟我們的生命
[00:22:04.000 --> 00:22:05.000]  我們的生活
[00:22:05.000 --> 00:22:06.000]  我們的表現
[00:22:06.000 --> 00:22:13.000]  是否已經全力以赴為主而活
[00:22:13.000 --> 00:22:18.000]  我們的目標不再是我們個人
[00:22:18.000 --> 00:22:22.000]  一些自己的想法
[00:22:22.000 --> 00:22:24.000]  自己的心意
[00:22:24.000 --> 00:22:27.000]  以一個我們仰望的主
[00:22:27.000 --> 00:22:30.000]  能夠看到神在我們人生裏的計劃
[00:22:30.000 --> 00:22:34.000]  我們繼續走前面的路
[00:22:34.000 --> 00:22:37.000]  我盼望我們這個信心是堅定的
[00:22:37.000 --> 00:22:40.000]  是徹底的相信
[00:22:40.000 --> 00:22:45.000]  好像多瑪看到耶穌
[00:22:45.000 --> 00:22:49.000]  他完全的降伏在主耶穌的裏面
[00:22:49.000 --> 00:22:51.000]  他一直的跟隨
[00:22:51.000 --> 00:22:55.000]  不去後退
[00:22:55.000 --> 00:22:58.000]  後來在教會的歷史裏面
[00:22:58.000 --> 00:23:00.000]  提及多瑪
[00:23:00.000 --> 00:23:02.000]  亦看到他至死忠心
[00:23:02.000 --> 00:23:07.000]  為主而活
[00:23:07.000 --> 00:23:11.000]  我想起一本書
[00:23:11.000 --> 00:23:13.000]  想起一個人
[00:23:13.000 --> 00:23:16.000]  這個人同樣去信耶穌的時候
[00:23:16.000 --> 00:23:19.000]  有很大的掙扎
[00:23:19.000 --> 00:23:22.000]  因為他一直都覺得
[00:23:22.000 --> 00:23:26.000]  根本沒有神存在
[00:23:26.000 --> 00:23:31.000]  他覺得這個世界上沒有耶穌
[00:23:31.000 --> 00:23:36.000]  這個人叫麥道偉
[00:23:36.000 --> 00:23:38.000]  大家有聽過嗎
[00:23:38.000 --> 00:23:40.000]  他曾經寫過一本書
[00:23:40.000 --> 00:23:42.000]  叫《鐵證代判》
[00:23:42.000 --> 00:23:43.000]  是很有名的
[00:23:43.000 --> 00:23:47.000]  是一個美國的作家
[00:23:47.000 --> 00:23:50.000]  今年我想他大概都八十歲
[00:23:50.000 --> 00:23:53.000]  我記得我曾經在大學的時代裏面
[00:23:53.000 --> 00:23:55.000]  都聽過他的講座
