
[00:00:00.000 --> 00:00:02.380]  講到此我們有個祈禱
[00:02:20.180 --> 00:02:23.780]  正正是處於chorals的當中
[00:02:23.780 --> 00:02:29.620]  而耶穌就是我們當中的關鍵人物
[00:02:29.620 --> 00:02:32.700]  在這段經文的之前上文
[00:02:32.700 --> 00:02:34.920]  十二章35至48節
[00:02:34.920 --> 00:02:39.200]  耶穌也在教門徒要用忠心的態度
[00:02:39.200 --> 00:02:42.540]  看待主所交託的使命
[00:02:42.540 --> 00:02:45.800]  延續到我們今天的經文
[00:02:45.800 --> 00:02:50.180]  耶穌教我們要留意這個時代的特質
[00:02:50.180 --> 00:02:51.840]  好好地把握
[00:02:51.840 --> 00:02:54.720]  並且作出合適的回應
[00:02:54.720 --> 00:03:00.020]  讓我們看看耶穌如何形容這個時代
[00:03:00.020 --> 00:03:02.380]  在四十九至五十節
[00:03:02.380 --> 00:03:03.680]  耶穌說
[00:03:03.680 --> 00:03:07.200]  祂要將火吊在地上
[00:03:07.200 --> 00:03:12.300]  火在這裡的意思是在說末日的審判
[00:03:12.300 --> 00:03:14.200]  我們留意到當時
[00:03:14.200 --> 00:03:18.940]  在字的描述是火是還未燒著的
[00:03:18.940 --> 00:03:22.500]  意思是審判還未發生
[00:03:22.500 --> 00:03:25.340]  耶穌再進一步說
[00:03:25.340 --> 00:03:27.640]  祂還未經歷受洗
[00:03:27.640 --> 00:03:29.620]  而受洗的意思是指
[00:03:29.620 --> 00:03:35.080]  耶穌將要面對十字架上的死亡
[00:03:35.080 --> 00:03:37.420]  究竟上帝的審判
[00:03:37.420 --> 00:03:41.860]  和耶穌要釘十字架有什麼關係呢
[00:03:41.860 --> 00:03:47.300]  因為上帝的審判會毀滅一切不義的人
[00:03:47.300 --> 00:03:51.660]  是人不能夠靠自己的努力和意志
[00:03:51.660 --> 00:03:55.240]  去逃避上帝的審判
[00:03:55.240 --> 00:03:59.780]  所以拯救人類唯一的方法
[00:03:59.780 --> 00:04:04.120]  就是耶穌將祂自己的生命獻上
[00:04:04.120 --> 00:04:07.580]  藉著十字架的犧牲來完成救人
[00:04:07.580 --> 00:04:09.920]  完成對我們的拯救
[00:04:09.920 --> 00:04:14.160]  為人類提供一個赦免的機會
[00:04:14.160 --> 00:04:19.060]  而我們人必須在末日審判之前
[00:04:19.060 --> 00:04:24.100]  作出相信或拒絕耶穌的抉擇
[00:04:24.100 --> 00:04:30.140]  我們看看耶穌當刻有什麼心情
[00:04:30.140 --> 00:04:34.280]  我們看到祂說
[00:04:34.280 --> 00:04:38.120]  祂對於這個使命感到焦急
[00:04:38.120 --> 00:04:41.020]  我們看到五十節祂很焦急
[00:04:41.020 --> 00:04:44.360]  祂好像帶有一些迫切的感覺
[00:04:44.360 --> 00:04:48.760]  祂很想這個審判希望來到
[00:04:48.760 --> 00:04:50.960]  很想那個日子快到
[00:04:50.960 --> 00:04:52.160]  我們可以想想
[00:04:52.160 --> 00:04:55.960]  耶穌正在走去耶路撒冷
[00:04:55.960 --> 00:04:59.580]  準備面臨十字架的洗禮
[00:04:59.580 --> 00:05:05.040]  對祂來說這是一個生命關鍵的時刻
[00:05:05.040 --> 00:05:08.820]  但祂仍然知道自己快要釘十字架
[00:05:08.820 --> 00:05:12.460]  祂仍然很決心為了世人的出路
[00:05:12.460 --> 00:05:14.620]  而作出這個決定
[00:05:14.620 --> 00:05:19.260]  所以在五十節祂說那個受洗
[00:05:19.260 --> 00:05:22.460]  當受的洗患沒有受的那個受洗
[00:05:22.460 --> 00:05:26.660]  不是受洗不是一個禮儀
[00:05:26.660 --> 00:05:31.340]  而是表達耶穌對這個使命的承擔
[00:05:31.340 --> 00:05:37.000]  受洗更加指明這個使命承擔是要受死
[00:05:37.000 --> 00:05:42.940]  所以耶穌的焦急是為了世人的拯救機會
[00:05:42.940 --> 00:05:48.280]  不知道當中有沒有人是未信主呢
[00:05:48.280 --> 00:05:54.320]  你們會不會感覺到耶穌對你的焦急
[00:05:54.320 --> 00:05:59.600]  你的焦急是源於耶穌去愛你
[00:05:59.600 --> 00:06:04.660]  愛那種程度是大到願意為你死
[00:06:04.660 --> 00:06:07.840]  在羅馬書五章八節有提過
[00:06:07.840 --> 00:06:11.840]  基督祂在我們玩了罪人的時候為我們死
[00:06:11.840 --> 00:06:15.040]  確實我們還未認識耶穌的時候
[00:06:15.040 --> 00:06:19.380]  祂已經決心為我們的罪釘十字架
[00:06:19.380 --> 00:06:23.680]  可能在你身邊會有一些基督徒的親朋戚友
[00:06:23.680 --> 00:06:27.660]  或者是你至親的老公老婆 女兒兒子
[00:06:27.660 --> 00:06:30.000]  祂都很渴望你認識耶穌
[00:06:30.000 --> 00:06:33.360]  很希望你能夠決志
[00:06:33.360 --> 00:06:39.240]  因為祂是體會到這個末日彌臨的嚴重性
[00:06:39.240 --> 00:06:47.600]  所以很希望你能夠選擇耶穌成為你生命的救主
[00:06:47.600 --> 00:06:49.140]  在另一方面
[00:06:49.140 --> 00:06:52.380]  我們見到五章一節 耶穌說
[00:06:52.380 --> 00:06:55.380]  祂來這裡不是帶來和平
[00:06:55.380 --> 00:06:57.860]  是叫人紛爭
[00:06:57.860 --> 00:07:01.520]  因為人對於耶穌和祂的福音信息
[00:07:01.520 --> 00:07:04.260]  都會產生不同的反應
[00:07:04.260 --> 00:07:07.360]  甚至是互相對立
[00:07:07.360 --> 00:07:11.060]  有互相對立的看法和張力
[00:07:11.060 --> 00:07:16.800]  這樣的分裂甚至會發生在同一個家庭裡面
[00:07:16.800 --> 00:07:23.040]  家人之間會因為對耶穌的不同態度而產生分裂
[00:07:23.040 --> 00:07:25.280]  所以我們在五十三節
[00:07:25.280 --> 00:07:29.680]  我們看到每個家庭的組合都有提到
[00:07:29.680 --> 00:07:32.880]  好像爸爸對兒子 媽媽對女兒
[00:07:32.880 --> 00:07:35.320]  婆婆對師父相爭
[00:07:35.320 --> 00:07:38.360]  都是迫使人作出選擇的同時
[00:07:38.360 --> 00:07:42.560]  都會產生不同的分歧意見
[00:07:42.560 --> 00:07:48.240]  如果說起因為福音緣故而引起家人的紛爭
[00:07:48.240 --> 00:07:53.080]  我想起我在神學院有一個師兄的見證
[00:07:53.080 --> 00:07:56.480]  這個師兄他在中學的時候信主
[00:07:56.480 --> 00:08:01.080]  在家裡 甚至是家族裡唯一一個基督徒
[00:08:01.080 --> 00:08:04.320]  他因為認識耶穌基督為救主
[00:08:04.320 --> 00:08:11.360]  所以他決志之後開始在自己家裡借飯祈禱
[00:08:11.360 --> 00:08:14.800]  但想不到換來一個很大的逼迫
[00:08:14.800 --> 00:08:16.000]  由那時起
[00:08:16.000 --> 00:08:21.440]  我師兄每天都被家人嘲諷 恥笑 辱罵
[00:08:21.440 --> 00:08:22.840]  真的沒有誇張到
[00:08:22.840 --> 00:08:24.840]  甚至連飯都沒得吃
[00:08:24.840 --> 00:08:28.160]  整天都被打 被趕出街 被攻擊
[00:08:28.160 --> 00:08:32.080]  他爸爸甚至會帶著一家人去迫迫他
[00:08:32.080 --> 00:08:35.800]  他感到自己好像被圍攻一樣
[00:08:35.800 --> 00:08:38.760]  還有一次很慘的情況是
[00:08:38.760 --> 00:08:43.840]  他爸爸帶著其他家人一起去迫迫他
[00:08:43.840 --> 00:08:46.680]  他忍不住那種哀傷的感覺
[00:08:46.680 --> 00:08:48.600]  他就走進了房間
[00:08:48.600 --> 00:08:52.280]  誰知他爸爸就拿著一大個垃圾桶進房間
[00:08:52.280 --> 00:08:57.200]  他說我要清理你書架上的所有聖經
[00:08:57.200 --> 00:08:59.680]  接著他扔掉所有書
[00:08:59.680 --> 00:09:01.640]  但很奇跡
[00:09:01.640 --> 00:09:04.240]  他的聖經仍然存在
[00:09:04.240 --> 00:09:09.400]  但他當下真的很傷心
[00:09:09.400 --> 00:09:13.440]  軟弱到他很想放棄信仰
[00:09:13.440 --> 00:09:17.560]  因為他覺得堅持的信仰很難
[00:09:17.560 --> 00:09:21.120]  但是耶穌沒有放棄他
[00:09:21.120 --> 00:09:23.520]  耶穌的愛繼續去感動他
[00:09:23.520 --> 00:09:25.840]  令他振作起來
[00:09:25.840 --> 00:09:27.440]  他打開那本
[00:09:27.440 --> 00:09:29.840]  他爸爸還沒有扔掉那本聖經
[00:09:29.840 --> 00:09:34.760]  他看到耶利米哀歌三章25至33字
[00:09:34.760 --> 00:09:37.400]  我讀一小段給大家聽
[00:09:37.400 --> 00:09:38.760]  那裡他說
[00:09:38.760 --> 00:09:42.480]  主必不永遠丟棄人
[00:09:42.480 --> 00:09:46.920]  主雖然使人憂愁
[00:09:46.920 --> 00:09:50.920]  還要照祂諸般的慈愛發憐憫
[00:09:50.920 --> 00:09:55.800]  因他並不甘心使人受苦使人憂愁
[00:09:55.800 --> 00:09:57.320]  就是那個時候
[00:09:57.320 --> 00:09:59.680]  我師兄很感動
[00:09:59.680 --> 00:10:03.840]  他也靠著神的感動和堅忍之下
[00:10:03.840 --> 00:10:08.120]  他渡過這一段很大的逼白的時候
[00:10:08.120 --> 00:10:11.160]  後來他明白到原來他爸爸
[00:10:11.160 --> 00:10:17.000]  都是在這種歷練當中成長
[00:10:17.000 --> 00:10:20.600]  從來都沒有獲得他爺爺的認同
[00:10:20.600 --> 00:10:25.240]  所以他爸爸就以同樣的方法去對自己
[00:10:25.240 --> 00:10:30.080]  他以為打擊和否定是可以建立他
[00:10:30.080 --> 00:10:32.120]  另外一方面他爸爸認為
[00:10:32.120 --> 00:10:35.000]  信耶穌的人是很懦弱的
[00:10:35.000 --> 00:10:40.560]  所以他用盡所有的方法去摧毀我師兄的信仰
[00:10:40.560 --> 00:10:43.400]  以為這樣就是愛他的表現
[00:10:43.400 --> 00:10:47.480]  結果就破壞了父子的關係
[00:10:47.480 --> 00:10:52.200]  我師兄從小到大都渴望父親的肯定
[00:10:52.200 --> 00:10:55.280]  很想活在他爸爸的期望裡
[00:10:55.280 --> 00:11:01.840]  就像讀名牌大學、做老師、賺錢買房子
[00:11:01.840 --> 00:11:04.240]  但因為他接受了耶穌的愛
[00:11:04.240 --> 00:11:07.160]  他才有能力去愛他爸爸
[00:11:07.160 --> 00:11:11.120]  並且開始體會到他爸爸的限制
[00:11:11.120 --> 00:11:15.200]  逐漸理解到他不著痕跡的情感表達
[00:11:15.200 --> 00:11:20.160]  所以他和他爸爸的關係慢慢改善
[00:11:20.160 --> 00:11:21.800]  各位大兄姊妹
[00:11:21.800 --> 00:11:24.560]  原來人的叛逆和乾眼
[00:11:24.560 --> 00:11:28.240]  是會使人拒絕耶穌的救恩
[00:11:28.240 --> 00:11:36.800]  更真實地將和自己信仰立場不同的家人會發生衝突
[00:11:36.800 --> 00:11:38.880]  但最可怕的是
[00:11:38.880 --> 00:11:42.400]  這個有罪的世界將會距離神
[00:11:42.400 --> 00:11:46.840]  最終審判的時間越來越近
[00:11:46.840 --> 00:11:49.120]  雖然未信主的家人
[00:11:49.120 --> 00:11:53.160]  可能當刻會和你有些衝突
[00:11:53.160 --> 00:11:54.600]  但試想想
[00:11:54.600 --> 00:11:58.120]  如果他一直堅持不信耶穌
[00:11:58.120 --> 00:12:02.240]  他將會和神的距離越來越遠
[00:12:02.240 --> 00:12:06.400]  最終得不到永生的福氣
[00:12:06.400 --> 00:12:11.400]  你們有沒有為未信主的家人著急呢?
[00:12:11.400 --> 00:12:17.320]  能否體會到耶穌那一刻著急的心情?
[00:12:17.320 --> 00:12:21.000]  願意我們更加要將未信主的家人
[00:12:21.000 --> 00:12:24.000]  放在你們每天的祈禱裡
[00:12:24.000 --> 00:12:27.880]  願神帶領他們會轉信主
[00:12:27.880 --> 00:12:29.880]  我又在想
[00:12:29.880 --> 00:12:34.920]  人究竟能不能分辨末日審判的來臨呢?
[00:12:34.920 --> 00:12:36.640]  答案是可以的
[00:12:36.640 --> 00:12:40.160]  因為在經文五十四節、五十六節
[00:12:40.160 --> 00:12:42.720]  耶穌用氣象的情景
[00:12:42.720 --> 00:12:48.280]  來指出人是有能力去分辨末日的審判
[00:12:48.280 --> 00:12:52.320]  在那時耶穌的說話對象
[00:12:52.320 --> 00:12:56.040]  由不門徒轉向大眾
[00:12:56.040 --> 00:12:59.800]  他聲明這群眼前的眾人
[00:12:59.800 --> 00:13:02.200]  是能夠分辨天色的
[00:13:02.200 --> 00:13:06.720]  就像別人看到西邊起了雲彩
[00:13:06.720 --> 00:13:08.360]  就快要下雨了
[00:13:08.360 --> 00:13:11.040]  他們其實是預測對了
[00:13:11.040 --> 00:13:15.200]  有些人會看到南風就說要燥熱
[00:13:15.200 --> 00:13:17.840]  結果又真的
[00:13:17.840 --> 00:13:21.120]  耶穌的意思好像對著眾人所說
[00:13:21.120 --> 00:13:23.000]  你們是瞎了眼的
[00:13:23.000 --> 00:13:27.200]  你們不明白所臨到你們的這個日子
[00:13:27.200 --> 00:13:30.560]  不明白你們所處的時代
[00:13:30.560 --> 00:13:33.920]  你們在分辨天色上有智慧
[00:13:33.920 --> 00:13:39.000]  但在屬靈上是愚昧、盲目、遲鈍的
[00:13:39.000 --> 00:13:41.040]  你們到底是什麼意思?
[00:13:41.040 --> 00:13:43.080]  你們是怎麼回事?
[00:13:43.080 --> 00:13:46.520]  耶穌接著在五十六節
[00:13:46.520 --> 00:13:48.440]  好像回答這些問題
[00:13:48.440 --> 00:13:49.960]  去稱他們為
[00:13:49.960 --> 00:13:53.960]  這群人為「假冒違善」的人
[00:13:53.960 --> 00:13:56.280]  其實意思就是這群人
[00:13:56.280 --> 00:14:02.840]  並不是不懂分辨末日審判就快來的徵兆
[00:14:02.840 --> 00:14:06.760]  而是他們自以為熟悉摩西律法
[00:14:06.760 --> 00:14:09.160]  和明白上帝的心意
[00:14:09.160 --> 00:14:12.120]  知道彌賽亞時代會發生什麼事
[00:14:12.120 --> 00:14:16.000]  但他們眼見耶穌各樣的侍功
[00:14:16.000 --> 00:14:18.640]  正正就是在描述舊約
[00:14:18.640 --> 00:14:21.840]  描述彌賽亞時代的日陽
[00:14:21.840 --> 00:14:23.840]  他們不願意承認
[00:14:23.840 --> 00:14:26.400]  不願意承認耶穌
[00:14:26.400 --> 00:14:28.800]  如果大家記得當時司洗約翰
[00:14:28.800 --> 00:14:34.480]  他面對將會彌臨的死刑的時候
[00:14:34.480 --> 00:14:36.880]  曾經他派人去問耶穌
[00:14:36.880 --> 00:14:39.480]  究竟祂所持的信念是否正確
[00:14:39.480 --> 00:14:42.360]  耶穌幫他糾正焦點
[00:14:42.360 --> 00:14:45.440]  耶穌做的侍功確實是
[00:14:45.440 --> 00:14:48.520]  萬子看見祂自己行走
[00:14:48.520 --> 00:14:49.760]  麻風病人潔淨
[00:14:49.760 --> 00:14:51.960]  聾子聽見死人復活
[00:14:51.960 --> 00:14:53.800]  貧窮人聽到喜訊
[00:14:53.800 --> 00:14:57.040]  這一切一切都是耶穌的侍功
[00:14:57.040 --> 00:15:00.120]  耶穌的回答就是引用
[00:15:00.120 --> 00:15:04.280]  彌賽亞書35章5至6節的預言
[00:15:04.280 --> 00:15:06.600]  去暗示祂的答案
[00:15:06.600 --> 00:15:12.880]  但那些熟悉律法的人肆虐無睹
[00:15:12.880 --> 00:15:14.760]  各位弟兄姊妹
[00:15:14.760 --> 00:15:18.640]  現在就是這個重要的時刻
[00:15:18.640 --> 00:15:22.520]  我們見到不只是家人的紛爭
[00:15:22.520 --> 00:15:23.840]  由現在開始
[00:15:23.840 --> 00:15:28.960]  而是世代的終結預兆也正在發生
[00:15:28.960 --> 00:15:31.440]  如果我們沒有忘記
[00:15:31.440 --> 00:15:34.400]  在馬太福音24章4至8節
[00:15:34.400 --> 00:15:36.680]  當門徒去問耶穌
[00:15:36.680 --> 00:15:42.240]  世代的終結預兆會怎樣的時候
[00:15:42.240 --> 00:15:44.440]  耶穌就回答他們
[00:15:44.440 --> 00:15:47.560]  那時候就會有人冒充基督耶穌
[00:15:47.560 --> 00:15:51.000]  你又會聽見打仗和打仗的風聲
[00:15:51.000 --> 00:15:54.080]  民要攻打民 國要攻打國
[00:15:54.080 --> 00:15:56.120]  多處有饑荒地震
[00:15:56.120 --> 00:15:59.280]  這些都是災難的起頭
[00:15:59.280 --> 00:16:01.840]  兆頭已經出現了
[00:16:01.840 --> 00:16:03.720]  就是這個時刻
[00:16:03.720 --> 00:16:08.440]  我們人可以做到些什麼呢?
[00:16:08.440 --> 00:16:11.480]  這個時刻是指向救恩歷史
[00:16:11.480 --> 00:16:14.360]  一個最重要的時刻
[00:16:14.360 --> 00:16:16.560]  我們可以做的就是
[00:16:16.560 --> 00:16:20.120]  「把握時機 與神和好」
[00:16:20.120 --> 00:16:21.640]  現在的決定
[00:16:21.640 --> 00:16:29.040]  是能夠直接影響你的將來
[00:16:29.040 --> 00:16:31.760]  在第57節
[00:16:31.760 --> 00:16:33.320]  耶穌說
[00:16:33.320 --> 00:16:38.960]  你們又為何不自己判斷什麼是合理呢?
[00:16:38.960 --> 00:16:40.360]  這個問題
[00:16:40.360 --> 00:16:43.160]  耶穌他道出了一個事實
[00:16:43.160 --> 00:16:46.840]  每一個人都有分辨道理的能力
[00:16:46.840 --> 00:16:48.480]  不自己判斷
[00:16:48.480 --> 00:16:51.800]  含有「不審判自己」的意思
[00:16:51.800 --> 00:16:53.720]  其實這裡是指
[00:16:53.720 --> 00:16:56.960]  強調耶穌說
[00:16:56.960 --> 00:16:59.120]  眾人不審判自己
[00:16:59.120 --> 00:17:03.320]  不明白上帝的心意而作出回應
[00:17:03.320 --> 00:17:07.360]  我們在之後58節到59節
[00:17:07.360 --> 00:17:11.480]  我們看到耶穌運用一個日常生活的例子
[00:17:11.480 --> 00:17:15.520]  其實是取自一個法律的訴訟
[00:17:15.520 --> 00:17:17.720]  在當時的主角
[00:17:17.720 --> 00:17:19.320]  這個比喻裡面的主角
[00:17:19.320 --> 00:17:22.440]  是欠了另一個人的債
[00:17:22.440 --> 00:17:24.600]  同樣很值得留意的是
[00:17:24.600 --> 00:17:27.480]  這個例子的時間性
[00:17:27.480 --> 00:17:30.320]  我們看到58節那裡
[00:17:30.320 --> 00:17:34.360]  有一個時間性是「還在路上」
[00:17:34.360 --> 00:17:39.360]  意思就是未到達審判的法官面前
[00:17:39.360 --> 00:17:41.560]  這個比喻的主角
[00:17:41.560 --> 00:17:44.160]  他只是在行程裡面
[00:17:44.160 --> 00:17:46.680]  還沒有到達目的地
[00:17:46.680 --> 00:17:48.320]  這個主角要做的
[00:17:48.320 --> 00:17:51.440]  就是跟自己的冤家和解
[00:17:51.440 --> 00:17:54.200]  以免要在法庭裡面解決
[00:17:54.200 --> 00:17:58.120]  而不是被審判官判決
[00:17:58.120 --> 00:18:00.440]  因為法庭如果判你有罪
[00:18:00.440 --> 00:18:02.960]  那你就會被關在獄中
[00:18:02.960 --> 00:18:07.640]  直到這個人要完全清還債務才可以出來
[00:18:07.640 --> 00:18:08.720]  我們想像一下
[00:18:08.720 --> 00:18:12.280]  耶穌當時在那個「廣論」的場地
[00:18:12.280 --> 00:18:15.480]  其實就是前往耶路撒冷
[00:18:15.480 --> 00:18:19.240]  準備去丁十字架那條路裡面
[00:18:19.240 --> 00:18:20.760]  他就在這個地方
[00:18:20.760 --> 00:18:25.720]  在這個路中呼籲上帝的子民要悔改
[00:18:25.720 --> 00:18:27.400]  要跟隨祂
[00:18:27.400 --> 00:18:33.040]  不要去到最後一刻才醒過來
[00:18:33.040 --> 00:18:36.080]  這個比喻是一個警告
[00:18:36.080 --> 00:18:39.320]  指出我們在神面前要負債
[00:18:39.320 --> 00:18:43.120]  勸我們要跟神還清債務
[00:18:43.120 --> 00:18:46.120]  否則會面對審判
[00:18:46.120 --> 00:18:48.640]  就像我們這樣
[00:18:48.640 --> 00:18:52.880]  在上帝面前我們欠了一大筆的罪債
[00:18:52.880 --> 00:18:55.120]  在最終的審判裡面
[00:18:55.120 --> 00:18:57.480]  人還是有機會
[00:18:57.480 --> 00:19:00.120]  在這個審判來臨之前
[00:19:00.120 --> 00:19:04.240]  人還是有機會解決這個罪債的問題
[00:19:04.240 --> 00:19:07.480]  怎樣解決呢?
[00:19:07.480 --> 00:19:11.280]  就是神差遣去的義子
[00:19:11.280 --> 00:19:14.400]  替我們償還所有的罪債
[00:19:14.400 --> 00:19:17.040]  祂在十字架為我們的受難
[00:19:17.040 --> 00:19:20.000]  為我們的罪負上代價
[00:19:20.000 --> 00:19:22.400]  祂免除了我們的罪債
[00:19:22.400 --> 00:19:25.160]  這個是白白的恩典
[00:19:25.160 --> 00:19:27.120]  而當我們相信耶穌
[00:19:27.120 --> 00:19:29.680]  跟祂所為我們做的一切
[00:19:29.680 --> 00:19:32.000]  這個恩典就是屬於我們的了
[00:19:32.000 --> 00:19:34.840]  我們的罪已經赦免
[00:19:34.840 --> 00:19:38.200]  人其實本來應該明白這個道理
[00:19:38.200 --> 00:19:43.520]  就好像明白這個世上是欠債要還錢一樣
[00:19:43.520 --> 00:19:48.400]  但很多人都是自以為有聰明
[00:19:48.400 --> 00:19:52.240]  不在意末日的審判的警告
[00:19:52.240 --> 00:19:56.720]  我們人仍然是有很多還緊和叛逆
[00:19:56.720 --> 00:20:01.280]  不願意在有機會的時候去悔改相信
[00:20:01.280 --> 00:20:04.920]  去逃避末日永恆的審判
[00:20:04.920 --> 00:20:07.520]  但一旦審判來臨的時候
[00:20:07.520 --> 00:20:09.440]  就會沒有機會
[00:20:09.440 --> 00:20:12.480]  就會在地獄裡為自己的罪責受罰
[00:20:12.480 --> 00:20:15.280]  永遠都出不來
[00:20:15.280 --> 00:20:18.400]  這段經文最寶貴在於
[00:20:18.400 --> 00:20:20.680]  審判臨近的時候
[00:20:20.680 --> 00:20:23.280]  我們要懂得分辨時候
[00:20:23.280 --> 00:20:25.520]  把握機會悔改
[00:20:25.520 --> 00:20:27.120]  同神和好
[00:20:27.120 --> 00:20:29.640]  因為人在世的時候的決定
[00:20:29.640 --> 00:20:32.280]  是會影響你的救恩
[00:20:32.280 --> 00:20:36.800]  你的未信主的家人朋友都是一樣
[00:20:36.800 --> 00:20:39.840]  最後我想用一個穆斯林的女子
[00:20:39.840 --> 00:20:44.280]  叫尼奧米的信主經歷作最後的結束
[00:20:44.280 --> 00:20:47.760]  這個穆斯林的女子去歸信主之後
[00:20:47.760 --> 00:20:49.840]  她不止一次她的家人
[00:20:49.840 --> 00:20:53.960]  派聖戰分子殺她和她的丈夫
[00:20:53.960 --> 00:20:55.040]  因為家人
[00:20:55.040 --> 00:21:00.600]  因為穆斯林的家人如果見到自己的家人
[00:21:00.600 --> 00:21:04.760]  信了主之後會視為叛徒
[00:21:04.760 --> 00:21:06.280]  所以有一天
[00:21:06.280 --> 00:21:11.000]  當她的丈夫出差的時候被槍殺了
[00:21:11.000 --> 00:21:14.240]  因為她丈夫是跟前穆斯林
[00:21:14.240 --> 00:21:15.480]  就是尼奧米結婚
[00:21:15.480 --> 00:21:19.320]  所以被這幫人殺害
[00:21:19.320 --> 00:21:23.200]  這是一個很不開心的經歷
[00:21:23.200 --> 00:21:28.760]  也凸顯了穆斯林歸信耶穌會面臨的風險
[00:21:28.760 --> 00:21:33.000]  這個女子繼續仍然受穆斯林的鄰居
[00:21:33.000 --> 00:21:35.400]  和一些家人的逼迫
[00:21:35.400 --> 00:21:40.840]  但最近她的三個姐姐妹妹都已經不再反對她
[00:21:40.840 --> 00:21:43.280]  並且成為了基督徒
[00:21:43.280 --> 00:21:46.280]  至於仍然會有人對她有敵意的
[00:21:46.280 --> 00:21:49.840]  尼奧米決定用愛去回應
[00:21:49.840 --> 00:21:51.520]  她在那裏說
[00:21:51.520 --> 00:21:52.720]  我是基督徒
[00:21:52.720 --> 00:21:54.680]  就算是最壞的敵人
[00:21:54.680 --> 00:21:56.840]  我都會表現愛
[00:21:56.840 --> 00:22:00.760]  因為很重要的一個態度是
[00:22:00.760 --> 00:22:02.640]  她知道終有一天
[00:22:02.640 --> 00:22:07.680]  她可以因著耶穌的愛在祂身上顯明的時候
[00:22:07.680 --> 00:22:11.640]  會吸引到他們歸向基督
[00:22:11.640 --> 00:22:15.360]  她覺得天國是可以贏得這幫人
[00:22:15.360 --> 00:22:18.520]  我們看到尼奧米那種緊張
[00:22:18.520 --> 00:22:20.640]  那種焦急人生命
[00:22:20.640 --> 00:22:22.240]  很想人歸主
[00:22:22.240 --> 00:22:25.240]  很想人信耶穌
[00:22:25.240 --> 00:22:27.200]  尼奧米的經歷
[00:22:27.200 --> 00:22:30.240]  即使我們看到她有危難
