
[00:00:00.000 --> 00:00:12.000]  老子有一句「禍兮福之所依,福兮禍之所復」
[00:02:43.000 --> 00:02:46.000]  近來有些學者發現
[00:02:46.000 --> 00:02:49.000]  原來詩篇是有整體性的
[00:02:49.000 --> 00:02:52.000]  例如上行之詩
[00:02:52.000 --> 00:02:55.000]  例如詩篇一百二十篇至一百三十四
[00:02:55.000 --> 00:02:57.000]  可拉後裔的詩
[00:02:57.000 --> 00:02:59.000]  阿薩之詩
[00:02:59.000 --> 00:03:02.000]  而大衛之詩當然是分佈的
[00:03:02.000 --> 00:03:06.000]  在全部的詩篇裡都有
[00:03:06.000 --> 00:03:12.000]  好像是一首動人的交響樂
[00:03:12.000 --> 00:03:15.000]  如果是這樣的話
[00:03:15.000 --> 00:03:18.000]  詩篇的第一、第二篇
[00:03:18.000 --> 00:03:23.000]  更可能是一首交響樂的序曲
[00:03:23.000 --> 00:03:27.000]  因為它藉著談論的內容
[00:03:27.000 --> 00:03:33.000]  介紹詩篇的寫作目的和主旨
[00:03:33.000 --> 00:03:39.000]  第一篇是有關律法的智慧詩
[00:03:39.000 --> 00:03:43.000]  第二篇是有關神的受高者
[00:03:43.000 --> 00:03:47.000]  尼賽亞的君王詩
[00:03:47.000 --> 00:03:50.000]  兩者其實有相當密切的關係
[00:03:50.000 --> 00:03:55.000]  律法是將神的旨意來彰顯出來
[00:03:55.000 --> 00:03:58.000]  信服神的受高者
[00:03:58.000 --> 00:04:02.000]  尼賽亞是接受神的統管
[00:04:02.000 --> 00:04:06.000]  這正好反映
[00:04:06.000 --> 00:04:11.000]  地老回歸猶太人所關注的兩大主題
[00:04:11.000 --> 00:04:14.000]  就是要重視神的分配
[00:04:14.000 --> 00:04:17.000]  和盼望尼賽亞的理能
[00:04:17.000 --> 00:04:21.000]  如果我們能夠掌握這兩個主題的時候
[00:04:21.000 --> 00:04:26.000]  當我們讀下面的詩篇的時候
[00:04:26.000 --> 00:04:31.000]  更能夠給我們更有豐富的訊息
[00:04:31.000 --> 00:04:33.000]  從用字來看
[00:04:33.000 --> 00:04:36.000]  詩篇開始的時候
[00:04:36.000 --> 00:04:43.000]  就用到「有福的」這幾個字來開始
[00:04:43.000 --> 00:04:46.000]  而詩篇的第二篇結束的時候
[00:04:46.000 --> 00:04:51.000]  也是以「有福」來作結尾
[00:04:51.000 --> 00:04:54.000]  可以說是首尾呼應
[00:04:54.000 --> 00:04:56.000]  而我們大家都知道
[00:04:56.000 --> 00:04:58.000]  詩篇一共有五卷
[00:04:58.000 --> 00:05:01.000]  而每一卷最後那一篇
[00:05:01.000 --> 00:05:07.000]  都有「有福」這幾個字來作為出現
[00:05:07.000 --> 00:05:12.000]  可以看到其實是環環相扣的
[00:05:12.000 --> 00:05:16.000]  說了一些有關於詩篇的背景之後
[00:05:16.000 --> 00:05:21.000]  我們先來看看今天所讀的詩篇的第一篇
[00:05:21.000 --> 00:05:23.000]  我在這裡分為三個部分
[00:05:23.000 --> 00:05:26.000]  跟大家一起來分享
[00:05:26.000 --> 00:05:33.000]  首先來看看「禍福」的抉擇
[00:05:33.000 --> 00:05:36.000]  原文那裡「有福的」
[00:05:36.000 --> 00:05:40.000]  是這首詩的第一個字
[00:05:40.000 --> 00:05:42.000]  但是由於翻譯的問題
[00:05:42.000 --> 00:05:47.000]  我合本是放在第二節那裡
[00:05:47.000 --> 00:05:51.000]  放上來讓我們順暢一點
[00:05:51.000 --> 00:05:54.000]  「有福」這個字原文是一個福數
[00:05:54.000 --> 00:05:58.000]  即是說這個福其實是多樣性的
[00:05:58.000 --> 00:06:01.000]  當聖經描述一個人有福的時候
[00:06:01.000 --> 00:06:03.000]  其實是在說什麼呢?
[00:06:03.000 --> 00:06:05.000]  是神會保護這個人
[00:06:05.000 --> 00:06:07.000]  是祝福這個人
[00:06:07.000 --> 00:06:09.000]  那麼一個有福氣的人
[00:06:09.000 --> 00:06:13.000]  他的秘訣又在哪裡呢?
[00:06:13.000 --> 00:06:16.000]  首先詩人跟我們說
[00:06:16.000 --> 00:06:19.000]  有福的人有三筆
[00:06:19.000 --> 00:06:22.000]  這三個筆是什麼呢?
[00:06:22.000 --> 00:06:26.000]  首先就是不從惡人的計謀
[00:06:26.000 --> 00:06:29.000]  惡人是代表什麼呢?
[00:06:29.000 --> 00:06:32.000]  其實是指那些不認識神的人
[00:06:32.000 --> 00:06:35.000]  計謀這個字
[00:06:35.000 --> 00:06:38.000]  其實就是說他們是以自己為中心
[00:06:38.000 --> 00:06:40.000]  他們的虛妄建議
[00:06:40.000 --> 00:06:44.000]  其實是屬於思想上的惡
[00:06:44.000 --> 00:06:48.000]  正如羅馬書第一章第二節那裡說到
[00:06:48.000 --> 00:06:50.000]  因為他們雖然知道神
[00:06:50.000 --> 00:06:52.000]  當作神榮耀他
[00:06:52.000 --> 00:06:53.000]  而不感謝他
[00:06:53.000 --> 00:06:56.000]  他們思念變為虛妄
[00:06:56.000 --> 00:07:00.000]  無知的心就昏暗了
[00:07:00.000 --> 00:07:06.000]  而第二個筆就是不站罪人的道路
[00:07:06.000 --> 00:07:07.000]  罪人
[00:07:07.000 --> 00:07:09.000]  詩人其實在這裡形容
[00:07:09.000 --> 00:07:12.000]  那些人犯罪的行為
[00:07:12.000 --> 00:07:16.000]  因為他們是違背神的吩咐
[00:07:16.000 --> 00:07:18.000]  他們對神的不忠
[00:07:18.000 --> 00:07:21.000]  他們表面上看起來是很成功
[00:07:21.000 --> 00:07:23.000]  但是由於他們錯誤的行為
[00:07:23.000 --> 00:07:26.000]  到最後還是會滅亡的
[00:07:26.000 --> 00:07:30.000]  正如《馬太福音》第七章第十三節那裡說到
[00:07:30.000 --> 00:07:32.000]  你們要進閘門
[00:07:32.000 --> 00:07:33.000]  因為引導滅亡
[00:07:33.000 --> 00:07:35.000]  那門是寬的
[00:07:35.000 --> 00:07:36.000]  路是大的
[00:07:36.000 --> 00:07:40.000]  進去的人也多
[00:07:40.000 --> 00:07:42.000]  而第三個筆
[00:07:42.000 --> 00:07:46.000]  就是說不坐涉萬人的座位
[00:07:46.000 --> 00:07:48.000]  不坐涉萬人是什麼呢?
[00:07:48.000 --> 00:07:51.000]  就是指那些不尊重人
[00:07:51.000 --> 00:07:53.000]  又不敬畏神
[00:07:53.000 --> 00:07:57.000]  更反而是以自己的惡行來誇耀
[00:07:57.000 --> 00:08:00.000]  就是說那些是物是公義的人
[00:08:00.000 --> 00:08:03.000]  今年在第十三章第一節那裡更加說到
[00:08:03.000 --> 00:08:08.000]  傲慢人不承認自己的錯
[00:08:08.000 --> 00:08:11.000]  自命不凡的人更是狂妄自大
[00:08:11.000 --> 00:08:14.000]  心驕氣傲
[00:08:14.000 --> 00:08:16.000]  那麼這一節
[00:08:16.000 --> 00:08:20.000]  如果你從它的結構來看
[00:08:20.000 --> 00:08:26.000]  其實詩人是用一個漸進式的平衡的描寫
[00:08:26.000 --> 00:08:29.000]  來慢慢地告訴我們
[00:08:29.000 --> 00:08:34.000]  其實惡人是怎樣一步一步來形成的
[00:08:34.000 --> 00:08:35.000]  首先來看看
[00:08:35.000 --> 00:08:38.000]  你會從整一句來看到
[00:08:38.000 --> 00:08:41.000]  首先就是從那裡開始
[00:08:41.000 --> 00:08:44.000]  從原來是走的
[00:08:44.000 --> 00:08:46.000]  接著就是站了
[00:08:46.000 --> 00:08:48.000]  停下來了
[00:08:48.000 --> 00:08:52.000]  接著到最後就是坐下了
[00:08:52.000 --> 00:08:57.000]  是一個從動態到一個靜態的描寫
[00:08:57.000 --> 00:09:00.000]  犯罪可能開始的時候是偶然的
[00:09:00.000 --> 00:09:03.000]  而漸漸就變成了一個習慣
[00:09:03.000 --> 00:09:07.000]  而計謀開始可能是思想上的
[00:09:07.000 --> 00:09:10.000]  而漸漸就有行動了
[00:09:10.000 --> 00:09:13.000]  到最後當然是最終一起犯罪
[00:09:13.000 --> 00:09:17.000]  你想看到這個罪惡的濾盡性在這裡
[00:09:17.000 --> 00:09:19.000]  而更加是
[00:09:19.000 --> 00:09:22.000]  開始你可能是不認識
[00:09:22.000 --> 00:09:26.000]  接著到你可能是偶然間犯罪
[00:09:26.000 --> 00:09:30.000]  到最後當然是對抗神來褻瀆神
[00:09:30.000 --> 00:09:31.000]  可想而知
[00:09:31.000 --> 00:09:32.000]  這個罪惡
[00:09:32.000 --> 00:09:34.000]  詩人就告訴我們
[00:09:34.000 --> 00:09:37.000]  罪是怎樣一步一步
[00:09:37.000 --> 00:09:40.000]  在我們心裡面形成的
[00:09:40.000 --> 00:09:44.000]  就如一些賭徒
[00:09:44.000 --> 00:09:46.000]  他開始的時候
[00:09:46.000 --> 00:09:51.000]  可能都是做旁邊殼
[00:09:51.000 --> 00:09:54.000]  慢慢就賭一點點
[00:09:54.000 --> 00:09:57.000]  而到最後就直接坐下
[00:09:57.000 --> 00:09:58.000]  來賭的
[00:09:58.000 --> 00:10:02.000]  到時候當然是不能自拔
[00:10:02.000 --> 00:10:05.000]  同樣那些吸毒的人
[00:10:05.000 --> 00:10:07.000]  開始都是試一試
[00:10:07.000 --> 00:10:11.000]  到最後與人共用針筒
[00:10:11.000 --> 00:10:13.000]  那些年輕人
[00:10:13.000 --> 00:10:15.000]  玩網絡遊戲
[00:10:15.000 --> 00:10:18.000]  搞到晚上都不睡覺
[00:10:18.000 --> 00:10:21.000]  其實都是一樣的
[00:10:21.000 --> 00:10:24.000]  而聖經當然有一個非常好的例子
[00:10:24.000 --> 00:10:27.000]  就是亞伯拉罕的侄兒
[00:10:27.000 --> 00:10:29.000]  那個羅德
[00:10:29.000 --> 00:10:31.000]  曾經說他本來是一個異人
[00:10:31.000 --> 00:10:36.000]  但他卻不像我們中國人的孟母三遷
[00:10:36.000 --> 00:10:39.000]  反而與惡人在一起
[00:10:39.000 --> 00:10:43.000]  聖經在《創世紀》第十三章第十二節
[00:10:43.000 --> 00:10:47.000]  是說到他漸漸羅意張鵬
[00:10:47.000 --> 00:10:51.000]  直到所當晚
[00:10:51.000 --> 00:10:52.000]  不用說
[00:10:52.000 --> 00:10:55.000]  當天火焚城的時候
[00:10:55.000 --> 00:10:57.000]  他失去了一切
[00:10:57.000 --> 00:11:02.000]  他的妻子更是因為不捨得城裏的財物
[00:11:02.000 --> 00:11:04.000]  當她回頭一看的時候
[00:11:04.000 --> 00:11:07.000]  就成了一根鹽柱
[00:11:07.000 --> 00:11:12.000]  他雖然與兩個女兒都可以僥倖逃過災難
[00:11:12.000 --> 00:11:16.000]  但卻好像從火中經過一樣
[00:11:16.000 --> 00:11:18.000]  所以
[00:11:18.000 --> 00:11:24.000]  有福的人絕對不會走惡人的道路
[00:11:24.000 --> 00:11:27.000]  但也是很難說的
[00:11:27.000 --> 00:11:30.000]  因為自從罪進入這個世界之後
[00:11:30.000 --> 00:11:33.000]  人性是向這個罪惡傾斜的
[00:11:33.000 --> 00:11:35.000]  這樣的時候
[00:11:35.000 --> 00:11:40.000]  又有誰能夠逃得脫這個罪惡的引誘呢?
[00:11:40.000 --> 00:11:42.000]  人其實在這裡
[00:11:42.000 --> 00:11:48.000]  暗暗地將我們指向那個受高者的耶穌基督
[00:11:48.000 --> 00:11:51.000]  祂才是我們學習的榜樣
[00:11:51.000 --> 00:11:57.000]  所以我們史上是要以祂的話語來做我們的提醒
[00:11:57.000 --> 00:11:58.000]  所以
[00:11:58.000 --> 00:12:01.000]  詩人在第二節就說到
[00:12:01.000 --> 00:12:06.000]  有福的人是以耶和華的律法為他的喜愛
[00:12:06.000 --> 00:12:13.000]  從一個消極轉為一個積極的方面去看
[00:12:13.000 --> 00:12:16.000]  耶和華的律法其實是指什麼呢?
[00:12:16.000 --> 00:12:18.000]  當然是指妥拉
[00:12:18.000 --> 00:12:20.000]  禍世誤敬
[00:12:20.000 --> 00:12:21.000]  不僅如此
[00:12:21.000 --> 00:12:25.000]  還包括歷代先知和上帝所領受的
[00:12:25.000 --> 00:12:31.000]  訓誨、啟示、勸勉、命令等等
[00:12:31.000 --> 00:12:37.000]  其實內容都是教人怎樣去愛神和愛人
[00:12:37.000 --> 00:12:41.000]  當然是使人更加能夠明白
[00:12:41.000 --> 00:12:44.000]  怎樣去尋求神的旨意
[00:12:44.000 --> 00:12:51.000]  不僅是一些教我們要遵守的法則
[00:12:51.000 --> 00:12:54.000]  喜愛又是什麼呢?
[00:12:54.000 --> 00:12:58.000]  見中版的翻譯是更加好的
[00:12:58.000 --> 00:13:00.000]  是講到要愛慕
[00:13:00.000 --> 00:13:02.000]  愛慕神的話語
[00:13:02.000 --> 00:13:05.000]  就是說我們要從思想開始
[00:13:05.000 --> 00:13:06.000]  是一種法治內心
[00:13:06.000 --> 00:13:10.000]  不是出於勉強的
[00:13:10.000 --> 00:13:13.000]  我曾經也認識了一個年輕人
[00:13:13.000 --> 00:13:15.000]  他讀書成績是非常好的
[00:13:15.000 --> 00:13:18.000]  考HSC全省兩科第一
[00:13:18.000 --> 00:13:20.000]  不止一科
[00:13:20.000 --> 00:13:25.000]  但是他為了要滿足他父母的心願
[00:13:25.000 --> 00:13:28.000]  結果就去讀醫科
[00:13:28.000 --> 00:13:30.000]  畢業之後
[00:13:30.000 --> 00:13:32.000]  只是做了幾年醫生
[00:13:32.000 --> 00:13:34.000]  發覺不太好
[00:13:34.000 --> 00:13:37.000]  就改行去做飛機師
[00:13:37.000 --> 00:13:38.000]  他跟我們說
[00:13:38.000 --> 00:13:41.000]  他現在已經滿足了父母的心願
[00:13:41.000 --> 00:13:44.000]  現在要做我所喜歡做的事
[00:13:44.000 --> 00:13:49.000]  所以如果一個人喜歡做的事
[00:13:49.000 --> 00:13:53.000]  他一定會做的
[00:13:53.000 --> 00:13:55.000]  而思想
[00:13:55.000 --> 00:14:00.000]  原文這裡是有默想和喃喃自語的意思
[00:14:00.000 --> 00:14:03.000]  但是不是只限於這些
[00:14:03.000 --> 00:14:07.000]  因為要達成在思想上的東西
[00:14:07.000 --> 00:14:14.000]  可以藉著祈禱、安息、歌頌、讚美、感謝來達成
[00:14:14.000 --> 00:14:20.000]  就好像我們都知道牛有幾個胃
[00:14:20.000 --> 00:14:22.000]  當他吃了東西的時候
[00:14:22.000 --> 00:14:26.000]  他要將食物不斷反初
[00:14:26.000 --> 00:14:30.000]  直至完全消化吸收
[00:14:30.000 --> 00:14:33.000]  而這個靈性的系統
[00:14:33.000 --> 00:14:35.000]  其實都是一樣的
[00:14:35.000 --> 00:14:38.000]  人是要不斷將神的話語
[00:14:38.000 --> 00:14:41.000]  祂對我們的訓誨來到開放
[00:14:41.000 --> 00:14:46.000]  來到一個甜而麥化的境界
[00:14:46.000 --> 00:14:50.000]  我們才能夠對罪更加敏感
[00:14:50.000 --> 00:14:52.000]  原來中國人更加有一句說話
[00:14:52.000 --> 00:14:56.000]  熟讀唐詩三百首
[00:14:56.000 --> 00:15:00.000]  不會吟詩也會偷
[00:15:00.000 --> 00:15:06.000]  黑夜、白天和黑夜代表什麼呢?
[00:15:06.000 --> 00:15:10.000]  原來有福的人是不會停下來的
[00:15:10.000 --> 00:15:15.000]  他會根據環境來做出生活的調整
[00:15:15.000 --> 00:15:20.000]  其實都是想努力將神的話語能夠實行出來
[00:15:20.000 --> 00:15:27.000]  所以生命記第六章第六至七節就說到
[00:15:27.000 --> 00:15:31.000]  我今天所吩咐你的話都要記在心上
[00:15:31.000 --> 00:15:34.000]  也要殷勤教訓你的兒女
[00:15:34.000 --> 00:15:36.000]  無論你坐在家裡
[00:15:36.000 --> 00:15:37.000]  行在路上
[00:15:37.000 --> 00:15:38.000]  躺下
[00:15:38.000 --> 00:15:39.000]  起來
[00:15:39.000 --> 00:15:41.000]  都要談論
[00:15:41.000 --> 00:15:46.000]  國師也曾經吩咐約書客要這樣做
[00:15:46.000 --> 00:15:51.000]  正如約書客記第一章第八節說到
[00:15:51.000 --> 00:15:54.000]  這律法書不可離開你的口
[00:15:54.000 --> 00:16:00.000]  總要晝夜思想,好使你謹守遵行這書上所寫的一切話
[00:16:00.000 --> 00:16:06.000]  如此,你的道路就可以亨通,凡事順利
[00:16:06.000 --> 00:16:09.000]  這樣,一些不明白的人
[00:16:09.000 --> 00:16:14.000]  其實他覺得這個人可能是彼而所思
[00:16:14.000 --> 00:16:16.000]  經常在想
[00:16:16.000 --> 00:16:22.000]  這些不是更加像新約所說的法理才人嗎?
[00:16:22.000 --> 00:16:24.000]  保羅也曾經說過
[00:16:24.000 --> 00:16:27.000]  人稱義是因著信
[00:16:27.000 --> 00:16:31.000]  是不在乎進行律法的
[00:16:31.000 --> 00:16:33.000]  但是大家不要忘記
[00:16:33.000 --> 00:16:36.000]  耶穌是怎樣對那些猶太人說的
[00:16:36.000 --> 00:16:42.000]  在《約翰福音》第五章第三十九節說到
[00:16:42.000 --> 00:16:44.000]  你們查考聖經
[00:16:44.000 --> 00:16:47.000]  因你們以為內宗有永生
[00:16:47.000 --> 00:16:50.000]  我作見證的就是寫經
[00:16:50.000 --> 00:16:54.000]  然而你們不肯到我這裡來得生命
[00:16:54.000 --> 00:16:59.000]  同樣在《羅馬書》第十章第十二節說到
[00:16:59.000 --> 00:17:03.000]  律法的總結就是基督
[00:17:03.000 --> 00:17:11.000]  而保羅也曾經提醒他的義子提摩泰
[00:17:11.000 --> 00:17:14.000]  在提摩泰後書第三章第十五節說到
[00:17:14.000 --> 00:17:16.000]  知道你從小明白聖經
[00:17:16.000 --> 00:17:20.000]  這聖經能使你因信基督耶穌
[00:17:20.000 --> 00:17:23.000]  有得救的智慧
[00:17:23.000 --> 00:17:25.000]  由此看來
[00:17:25.000 --> 00:17:32.000]  律法本身是不能夠使你得救
[00:17:32.000 --> 00:17:38.000]  反而是提醒我們罪的可怕
[00:17:38.000 --> 00:17:44.000]  然後是指引我們一條得救的道路
[00:17:44.000 --> 00:17:49.000]  使我們因信神的義子耶穌基督
[00:17:49.000 --> 00:17:52.000]  得著這個救恩
[00:17:52.000 --> 00:17:54.000]  所以在這裡
[00:17:54.000 --> 00:17:56.000]  其實有福的人
[00:17:56.000 --> 00:17:59.000]  他是棄絕惡人的道路
[00:17:59.000 --> 00:18:02.000]  他是聽從神的吩咐
[00:18:02.000 --> 00:18:04.000]  時刻來反省自己
[00:18:04.000 --> 00:18:08.000]  看看自己是否在這條得救的路上
[00:18:08.000 --> 00:18:14.000]  然後他就舉出了兩個例子
[00:18:14.000 --> 00:18:16.000]  來講明這件事情
[00:18:16.000 --> 00:18:21.000]  第一個例子就是有關一個果樹的例子
[00:18:21.000 --> 00:18:28.000]  我們都知道去年我們澳洲都乾旱
[00:18:28.000 --> 00:18:31.000]  我想大家家裡死了不少植物
[00:18:31.000 --> 00:18:33.000]  因為不准去淋水
[00:18:33.000 --> 00:18:37.000]  但如果一棵樹是刻意種在溪水旁的時候
[00:18:37.000 --> 00:18:42.000]  那棵樹就不同了
[00:18:42.000 --> 00:18:45.000]  這裡詩人描寫
[00:18:45.000 --> 00:18:52.000]  夢福的人其實就好像一棵常綠又結果的樹
[00:18:52.000 --> 00:18:55.000]  他的秘訣在哪裡呢?
[00:18:55.000 --> 00:19:02.000]  他的秘訣就是他的根能夠吸收活水的泉源
[00:19:02.000 --> 00:19:06.000]  即是神的話語
[00:19:06.000 --> 00:19:12.000]  他會不斷去接受神的話語的滋潤和供應
[00:19:12.000 --> 00:19:16.000]  以致他富有生命力
[00:19:16.000 --> 00:19:22.000]  而范榮茂盛就表示這棵樹是有生命力的
[00:19:22.000 --> 00:19:27.000]  因為他會按時候結果子
[00:19:27.000 --> 00:19:31.000]  所謂好樹就不會結壞果子
[00:19:31.000 --> 00:19:34.000]  並且結果子更多
[00:19:34.000 --> 00:19:38.000]  正如我家有一棵檸檬樹
[00:19:38.000 --> 00:19:44.000]  Judy就發覺它有些臭屁蟲
[00:19:44.000 --> 00:19:46.000]  我想臭屁蟲大家知道是什麼
[00:19:46.000 --> 00:19:48.000]  很臭的那些
[00:19:48.000 --> 00:19:51.000]  也有些葉子有真菌
[00:19:51.000 --> 00:19:54.000]  所以他就不會按時結果子
[00:19:54.000 --> 00:19:56.000]  外面街上有賣的他都沒有
[00:19:56.000 --> 00:20:00.000]  而且那個檸檬結出來很小
[00:20:00.000 --> 00:20:03.000]  而且很稀疏
[00:20:03.000 --> 00:20:05.000]  皮也很醜
[00:20:05.000 --> 00:20:12.000]  所以需要外面處理它
[00:20:12.000 --> 00:20:14.000]  葉子也不枯乾
[00:20:14.000 --> 00:20:19.000]  其實是指一棵被刻意栽培的樹
[00:20:19.000 --> 00:20:23.000]  一定會有人修剪來整理
[00:20:23.000 --> 00:20:27.000]  正如《約翰福音》第十五章一至二節
[00:20:27.000 --> 00:20:31.000]  耶穌說他就是真葡萄樹
[00:20:31.000 --> 00:20:34.000]  他的父就是栽培的人
[00:20:34.000 --> 00:20:36.000]  凡結果子的
[00:20:36.000 --> 00:20:38.000]  他就修理乾淨
[00:20:38.000 --> 00:20:43.000]  使枝子結果子更多
[00:20:43.000 --> 00:20:47.000]  順利不是說一個有福的人
[00:20:47.000 --> 00:20:52.000]  不需要經過苦難和失敗
[00:20:52.000 --> 00:20:56.000]  有些人想買彩票可能會中獎才對
[00:20:56.000 --> 00:20:59.000]  其實不是這樣說
[00:20:59.000 --> 00:21:04.000]  他是願意向神的吩咐來開放
[00:21:04.000 --> 00:21:06.000]  他是依靠神的話語的供應
[00:21:06.000 --> 00:21:09.000]  以至他在任何環境裡
[00:21:09.000 --> 00:21:13.000]  他都能夠按著神的旨意來行事
[00:21:13.000 --> 00:21:15.000]  能夠小走彎路
[00:21:15.000 --> 00:21:17.000]  心無掛慮
[00:21:17.000 --> 00:21:19.000]  以至他能夠完成
[00:21:19.000 --> 00:21:22.000]  神在他身上的計劃
[00:21:22.000 --> 00:21:25.000]  正如耶利米蘇第十七章
[00:21:25.000 --> 00:21:27.000]  第七至第八節
[00:21:27.000 --> 00:21:29.000]  說到
[00:21:29.000 --> 00:21:34.000]  「依耶和華為可靠的那人有福了
[00:21:34.000 --> 00:21:37.000]  他必將樹栽在水旁
[00:21:37.000 --> 00:21:39.000]  在河邊紮根
[00:21:39.000 --> 00:21:42.000]  炎熱來到並不懼怕
[00:21:42.000 --> 00:21:44.000]  葉子仍必清脆
[00:21:44.000 --> 00:21:48.000]  在乾旱之年毫無掛慮
[00:21:48.000 --> 00:21:50.000]  而且結果不知」
[00:21:50.000 --> 00:21:54.000]  這不是一個很美麗的圖畫嗎?
[00:21:54.000 --> 00:21:58.000]  有些人總是抱怨
[00:21:58.000 --> 00:22:00.000]  那些惡人
[00:22:00.000 --> 00:22:04.000]  為何看上去好像擁有很多果子?
[00:22:04.000 --> 00:22:07.000]  可能比人更多
[00:22:07.000 --> 00:22:09.000]  更加昌盛繁榮
[00:22:09.000 --> 00:22:13.000]  是否事實上是這樣的呢?
[00:22:13.000 --> 00:22:17.000]  大家有沒有想過他們可能是甚麼?
[00:22:17.000 --> 00:22:19.000]  他們可能是金玉其外
[00:22:19.000 --> 00:22:21.000]  敗水其中
[00:22:21.000 --> 00:22:23.000]  我們再看看
[00:22:23.000 --> 00:22:26.000]  下面詩人怎樣說
[00:22:26.000 --> 00:22:28.000]  他告訴我們
[00:22:28.000 --> 00:22:30.000]  一個康癖的生命
[00:22:30.000 --> 00:22:33.000]  到底是怎樣的呢?
[00:22:33.000 --> 00:22:36.000]  康癖是甚麼呢?
[00:22:36.000 --> 00:22:39.000]  就是那些墨水
[00:22:39.000 --> 00:22:42.000]  外面的殼
[00:22:42.000 --> 00:22:44.000]  農夫
[00:22:44.000 --> 00:22:48.000]  如果要將那些墨紙磨成墨的時候
[00:22:48.000 --> 00:22:52.000]  一定要將外面這層殼
[00:22:52.000 --> 00:22:54.000]  先分離
[00:22:54.000 --> 00:22:56.000]  分離的方法
[00:22:56.000 --> 00:23:00.000]  多數是將墨水敲打
[00:23:00.000 --> 00:23:03.000]  然後將它氧起
[00:23:03.000 --> 00:23:07.000]  因為殼是輕的
[00:23:07.000 --> 00:23:08.000]  沒有根
[00:23:08.000 --> 00:23:14.000]  很容易讓風將它吹走
[00:23:14.000 --> 00:23:16.000]  詩人告訴我們
[00:23:16.000 --> 00:23:19.000]  惡人其實就像康癖一樣
[00:23:19.000 --> 00:23:21.000]  為何是這樣呢?
[00:23:21.000 --> 00:23:24.000]  因為它外表看上來就像果子
[00:23:24.000 --> 00:23:26.000]  但是它卻是
[00:23:26.000 --> 00:23:28.000]  裡面沒有餡的
[00:23:28.000 --> 00:23:30.000]  更加沒有價值
[00:23:30.000 --> 00:23:34.000]  新舊約其實都有同樣的描寫
[00:23:34.000 --> 00:23:37.000]  在《馬太福音》第三章第十二節
[00:23:37.000 --> 00:23:40.000]  施體約翰曾經說過
[00:23:40.000 --> 00:23:44.000]  耶穌手裡拿著波機
[00:23:44.000 --> 00:23:46.000]  要揚靜祂的牆
[00:23:46.000 --> 00:23:49.000]  把墨紙收在倉裡
[00:23:49.000 --> 00:23:55.000]  把坑用不滅的火來燒盡
[00:23:55.000 --> 00:23:57.000]  這樣看上來
[00:23:57.000 --> 00:24:01.000]  禍福的終結又是怎樣呢?
[00:24:01.000 --> 00:24:05.000]  在這段第五到第六節
[00:24:05.000 --> 00:24:08.000]  詩人用了一個交叉平衡的描寫
[00:24:08.000 --> 00:24:12.000]  來講義人和惡人
[00:24:12.000 --> 00:24:14.000]  他們的終局到底是怎樣
[00:24:14.000 --> 00:24:17.000]  這裡兩次提到惡人
[00:24:17.000 --> 00:24:20.000]  和兩次提到義人
