
[00:00:00.000 --> 00:00:07.320]  正當香港因著各種政治議題的爭拗而苦無出路的時候
[00:02:19.080 --> 00:02:23.160]  也是主席剛才跟我們讀那兩段經文
[00:02:23.160 --> 00:02:28.520]  我們看看當中可以怎樣幫助我們去面對矛盾
[00:02:28.520 --> 00:02:32.360]  首先第一方面的提醒就是
[00:02:32.360 --> 00:02:38.760]  我們要明白矛盾是避免不了的
[00:02:38.760 --> 00:02:40.720]  耶穌是和平之君
[00:02:40.720 --> 00:02:43.440]  祂尚且要面對這麼多的矛盾
[00:02:43.440 --> 00:02:45.960]  我們不過是凡夫俗子
[00:02:45.960 --> 00:02:47.800]  我們又怎樣可以避免呢?
[00:02:47.800 --> 00:02:49.280]  在這一章我們看到
[00:02:49.280 --> 00:02:52.200]  耶穌叫拉撒路復活這件事
[00:02:52.200 --> 00:02:55.640]  正正就是使矛盾升級
[00:02:55.640 --> 00:02:59.760]  將自己推向一個更加危險的地步
[00:02:59.760 --> 00:03:04.360]  《約翰福音》一共記載了七個神蹟
[00:03:04.360 --> 00:03:06.760]  而叫拉撒路復活這個神蹟
[00:03:06.760 --> 00:03:11.720]  就是最後一個,也是第七個神蹟
[00:03:11.720 --> 00:03:18.360]  這個神蹟可以說是將這些神蹟推到最高峰
[00:03:18.360 --> 00:03:22.560]  因為世上實在沒有人能夠叫一個已經死去的人
[00:03:22.560 --> 00:03:24.720]  重新復活過來
[00:03:24.720 --> 00:03:27.880]  所以耶穌這個叫死人復活的神蹟
[00:03:27.880 --> 00:03:31.640]  是讓人看到祂自己的大能
[00:03:31.640 --> 00:03:36.960]  看到祂就是神的兒子
[00:03:36.960 --> 00:03:44.320]  不過這個神蹟同時亦令到耶穌身陷險境
[00:03:44.320 --> 00:03:47.400]  因為猶太人領袖就是因著這個神蹟
[00:03:47.400 --> 00:03:51.000]  下定決心要殺死耶穌
[00:03:51.000 --> 00:03:53.320]  事實亦都擺在眼前
[00:03:53.320 --> 00:03:55.120]  我們正在看的是十一章
[00:03:55.120 --> 00:03:56.720]  接下來的十二章
[00:03:56.720 --> 00:04:00.280]  就是講到耶穌騎驢進入耶路撒冷
[00:04:00.280 --> 00:04:02.040]  而一個星期之後
[00:04:02.040 --> 00:04:05.880]  耶穌就被釘十字架
[00:04:05.880 --> 00:04:09.400]  究竟當時耶穌正面對的是甚麼矛盾
[00:04:09.400 --> 00:04:12.920]  以致祂會遭到殺身之禍呢?
[00:04:12.920 --> 00:04:16.120]  我們可以看前一點,看第九章
[00:04:16.120 --> 00:04:19.080]  第九章,耶穌亦行了一個神蹟
[00:04:19.080 --> 00:04:24.440]  那就是祂醫好一個天生就盲眼的人
[00:04:24.440 --> 00:04:27.360]  使他能夠看東西
[00:04:27.360 --> 00:04:29.840]  祂雖然幫助這個人扭轉了他的生命
[00:04:29.840 --> 00:04:33.600]  但祂卻惹來當時的宗教領袖
[00:04:33.600 --> 00:04:35.760]  法利塞人的非議
[00:04:35.760 --> 00:04:41.000]  他們說祂不是從上帝來的
[00:04:41.000 --> 00:04:44.080]  因為祂沒有手動安息人
[00:04:44.080 --> 00:04:46.440]  法利塞人否定耶穌的身份
[00:04:46.440 --> 00:04:48.640]  說祂不是從上帝來的
[00:04:48.640 --> 00:04:53.720]  原因是祂沒有按照他們的規矩去做
[00:04:53.720 --> 00:04:56.960]  法利塞人就把宗教制度化了
[00:04:56.960 --> 00:04:59.600]  訂出很多的規條、傳統
[00:04:59.600 --> 00:05:02.200]  甚至把這些規條和傳統
[00:05:02.200 --> 00:05:08.400]  高舉到一個地步,甚至等同了最高的權威
[00:05:08.400 --> 00:05:11.240]  凡是不按照他們的規矩而行的
[00:05:11.240 --> 00:05:13.280]  都會被他們排擠
[00:05:13.280 --> 00:05:19.560]  這就是耶穌和這些宗教領袖之間的矛盾
[00:05:19.560 --> 00:05:22.640]  來到我們今天看的第十一章
[00:05:22.640 --> 00:05:27.320]  耶穌叫死了的拉撒路重新復活過來
[00:05:27.320 --> 00:05:31.760]  祂將自己的處境推到一個更加危險的地步
[00:05:31.760 --> 00:05:34.560]  我們一起讀這段經文
[00:06:01.760 --> 00:06:11.760]  這裡出現一個字是公會
[00:06:11.760 --> 00:06:17.280]  公會其實另外一個名字就是猶太議會
[00:06:17.280 --> 00:06:20.480]  當時以色列人雖然是羅馬人的殖民地
[00:06:20.480 --> 00:06:24.400]  但是他們享有高度自治
[00:06:24.400 --> 00:06:27.640]  公會就是羅馬人所設立的
[00:06:27.640 --> 00:06:32.640]  管理猶太人事務的一個最高的權力機關
[00:06:32.640 --> 00:06:41.000]  在這個議會裡集合了行政、立法、司法於一身
[00:06:41.000 --> 00:06:44.520]  這個議會由72位議員組成
[00:06:44.520 --> 00:06:51.240]  包括了代表宗教界的24位祭司
[00:06:51.240 --> 00:06:54.760]  代表普羅市民的24位長老
[00:06:54.760 --> 00:06:59.160]  以及代表律法的24位文士
[00:06:59.160 --> 00:07:04.680]  由大祭司長出任議長
[00:07:04.680 --> 00:07:08.160]  而大祭司是由羅馬人任命的
[00:07:08.160 --> 00:07:11.080]  聽命於羅馬政府
[00:07:11.080 --> 00:07:16.160]  這裡所說的祭司長和法利賽人聚集在公會
[00:07:16.160 --> 00:07:19.080]  他們很可能不是正式的會議
[00:07:19.080 --> 00:07:22.560]  不過從他們的討論裡我們就看到
[00:07:22.560 --> 00:07:26.600]  他們對耶穌所行的神蹟感到很憂慮
[00:07:26.600 --> 00:07:29.040]  他們害怕這麼有影響力的人
[00:07:29.040 --> 00:07:31.160]  這麼有能力的人
[00:07:31.160 --> 00:07:33.440]  受到這麼多群眾的愛戴
[00:07:33.440 --> 00:07:35.920]  就會引來騷動
[00:07:35.920 --> 00:07:38.320]  會威脅羅馬人的統治
[00:07:38.320 --> 00:07:41.720]  導致羅馬人派兵鎮壓
[00:07:41.720 --> 00:07:43.880]  更進一步說
[00:07:43.880 --> 00:07:47.400]  他們害怕一旦騷亂發生的時候
[00:07:47.400 --> 00:07:49.040]  他們作為統治階層
[00:07:49.040 --> 00:07:51.720]  他們的利益就會受損
[00:07:51.720 --> 00:07:55.920]  甚至他們的地位權勢都不保
[00:07:55.920 --> 00:08:00.280]  所以當時作為最高首長的大祭司
[00:08:00.280 --> 00:08:01.800]  就提出了一個建議
[00:08:01.800 --> 00:08:04.960]  就是要用耶穌一個人的命
[00:08:04.960 --> 00:08:08.360]  來換取整個民族的安寧
[00:08:08.360 --> 00:08:09.560]  在這裡我們看到
[00:08:09.560 --> 00:08:12.560]  耶穌正面對的是一場政治角力
[00:08:12.560 --> 00:08:18.640]  而祂的對手就是這些猶太人政府的領袖
[00:08:18.640 --> 00:08:22.560]  這些當權者是怕自己的利益受到傷害
[00:08:22.560 --> 00:08:24.960]  所以就動起殺機
[00:08:24.960 --> 00:08:26.760]  他們未經過任何的審判
[00:08:26.760 --> 00:08:30.240]  就決定要殺死耶穌
[00:08:30.240 --> 00:08:32.280]  在第57節
[00:08:32.280 --> 00:08:37.240]  我們可以看到祭司長和法利塞人是合謀
[00:08:37.240 --> 00:08:43.120]  一起來對付耶穌
[00:08:43.120 --> 00:08:48.640]  所以在這兩段我們看到
[00:08:48.640 --> 00:08:52.600]  耶穌是在宗教上面對矛盾
[00:08:52.600 --> 00:08:56.720]  政治上也面對很大的危機
[00:08:56.720 --> 00:08:59.200]  我想除非是別有用心
[00:08:59.200 --> 00:09:03.920]  否則我相信沒有什麼人會喜歡出現矛盾
[00:09:03.920 --> 00:09:05.760]  但無論你喜不喜歡
[00:09:05.760 --> 00:09:08.440]  矛盾是必然會出現
[00:09:08.440 --> 00:09:10.280]  正如我剛才所說
[00:09:10.280 --> 00:09:12.760]  耶穌是和平之君
[00:09:12.760 --> 00:09:15.280]  祂也尚且會面對這麼多的矛盾
[00:09:15.280 --> 00:09:17.680]  何況是我們呢?
[00:09:17.680 --> 00:09:20.240]  在1933年的時候
[00:09:20.240 --> 00:09:24.960]  羅斯福就任美國總統
[00:09:24.960 --> 00:09:29.480]  他的就職演說激勵人心
[00:09:29.480 --> 00:09:33.960]  這篇演詞也成為了美國人一篇很重要的文獻
[00:09:33.960 --> 00:09:37.360]  當時正值華爾街大崩潰
[00:09:37.360 --> 00:09:38.960]  經濟蕭條
[00:09:38.960 --> 00:09:42.160]  失業人數暴升
[00:09:42.160 --> 00:09:47.400]  羅斯福一上場就要面對這樣的局面
[00:09:47.400 --> 00:09:53.800]  當時很多美國人都是盲目的樂觀主義者
[00:09:53.800 --> 00:09:57.360]  他們深信美國地大物薄
[00:09:57.360 --> 00:09:59.560]  他們有用之不竭的資源
[00:09:59.560 --> 00:10:02.840]  所以他們認為當前的困難暫時而已
[00:10:02.840 --> 00:10:05.800]  明天一定會更好
[00:10:05.800 --> 00:10:09.720]  所以在羅斯福的就職演說裡
[00:10:09.720 --> 00:10:13.640]  他一開始就向全國人民講述
[00:10:13.640 --> 00:10:18.840]  當前美國正面對的處境是怎樣
[00:10:18.840 --> 00:10:22.240]  然後他就指出真正的樂觀者
[00:10:22.240 --> 00:10:26.240]  和盲目的樂觀者的分別
[00:10:26.240 --> 00:10:27.480]  分別是什麼呢?
[00:10:27.480 --> 00:10:29.000]  羅斯福就說
[00:10:29.000 --> 00:10:33.160]  盲目的樂觀者是不知道死到臨頭
[00:10:33.160 --> 00:10:34.960]  他們處身在黑暗之中
[00:10:34.960 --> 00:10:37.960]  而不知道處境的危險
[00:10:37.960 --> 00:10:43.840]  而真正的樂觀者必然認識現實的黑暗
[00:10:43.840 --> 00:10:47.440]  但他們相信自己的能力和勇氣
[00:10:47.440 --> 00:10:52.520]  能夠征服黑暗 開拓光明
[00:10:52.520 --> 00:10:55.240]  今天無論是社會 人際關係
[00:10:55.240 --> 00:10:57.800]  甚至是基督徒的群體裡
[00:10:57.800 --> 00:11:00.520]  都會出現矛盾
[00:11:00.520 --> 00:11:05.440]  我們千萬不要像羅斯福年代的美國人那樣
[00:11:05.440 --> 00:11:07.840]  抱著盲目的樂觀主義
[00:11:07.840 --> 00:11:11.960]  相信明天一定會更好
[00:11:11.960 --> 00:11:16.400]  有不同的意見其實是很正常的事
[00:11:16.400 --> 00:11:19.840]  但我們也不需要害怕
[00:11:19.840 --> 00:11:23.400]  最重要的是我們不要各走極端
[00:11:23.400 --> 00:11:27.520]  更加不要做一些有破壞 沒有建設的事
[00:11:27.520 --> 00:11:29.440]  不同的意見我們可以坐下來
[00:11:29.440 --> 00:11:31.640]  大家一起來商量 溝通
[00:11:31.640 --> 00:11:35.200]  將彼此的分歧縮窄
[00:11:35.200 --> 00:11:40.880]  一拍兩散 永遠都是最壞的處理方式
[00:11:40.880 --> 00:11:45.960]  在羅斯福的演詞裡還有一句是震撼人心
[00:11:45.960 --> 00:11:49.320]  經過了最近一個香港的電影頒獎禮之後
[00:11:49.320 --> 00:11:52.720]  這句話更加是潰石人口
[00:11:52.720 --> 00:11:53.800]  這句話是
[00:11:53.800 --> 00:11:58.600]  The only thing we have to fear is fear itself
[00:11:58.600 --> 00:12:06.360]  最需要恐懼的就是恐懼本身
[00:12:06.360 --> 00:12:09.360]  矛盾是避免不了的
[00:12:09.360 --> 00:12:13.120]  我們也不需要作太多的憂慮
[00:12:13.120 --> 00:12:15.520]  我們知道矛盾是避免不了
[00:12:15.520 --> 00:12:18.560]  我們怎樣去面對呢?怎樣去處理呢?
[00:12:18.560 --> 00:12:21.040]  這段經文還有第二方面的提醒
[00:12:21.040 --> 00:12:25.440]  就是我們需要敢於去做正確的事
[00:12:25.440 --> 00:12:31.920]  在第十一章一開始的時候 馬大和瑪利亞派人去跟耶穌說
[00:12:31.920 --> 00:12:37.800]  說他們的兄弟拉薩路病重
[00:12:37.800 --> 00:12:39.880]  他們派人去跟耶穌說
[00:12:39.880 --> 00:12:43.600]  主啊 你所愛的人病了
[00:12:43.600 --> 00:12:45.120]  雖然他們沒有說出口
[00:12:45.120 --> 00:12:48.680]  但是從這句話可以看到
[00:12:48.680 --> 00:12:53.760]  他們很明顯是想耶穌立刻去幫助他們
[00:12:53.760 --> 00:12:56.520]  而當時耶穌有沒有立刻去幫助呢?
[00:12:56.520 --> 00:12:58.400]  是沒有的
[00:12:58.400 --> 00:13:01.480]  他不僅沒有立刻起程
[00:13:01.480 --> 00:13:02.960]  他任何行動都沒有
[00:13:02.960 --> 00:13:06.560]  還在所在之地多住了兩天
[00:13:06.560 --> 00:13:10.000]  結果我們看到第39節說
[00:13:10.000 --> 00:13:11.560]  拉薩路
[00:13:11.560 --> 00:13:14.320]  耶穌去到拉薩路的時候
[00:13:14.320 --> 00:13:17.560]  他已經死了四天
[00:13:17.560 --> 00:13:21.600]  究竟為什麼耶穌不立刻起程去幫助他
[00:13:21.600 --> 00:13:25.840]  又或者好像在第四章他醫治大臣兒子的時候
[00:13:25.840 --> 00:13:27.360]  他不是隔空的醫治
[00:13:27.360 --> 00:13:32.640]  他說一句 老院的病人就立刻康復
[00:13:32.640 --> 00:13:34.320]  但是耶穌這次沒有這樣做
[00:13:34.320 --> 00:13:37.400]  不僅沒有親臨現場
[00:13:37.400 --> 00:13:39.760]  也沒有隔空來醫治拉薩路
[00:13:39.760 --> 00:13:46.000]  到底為什麼耶穌要故意延遲他的行程呢?
[00:13:46.000 --> 00:13:50.000]  原來猶太人是相信一個人死了之後
[00:13:50.000 --> 00:13:54.840]  他的靈魂就會在身體上徘徊三天
[00:13:54.840 --> 00:13:57.120]  他會在這三天裡面
[00:13:57.120 --> 00:14:00.760]  看看有沒有機會可以回到自己的身體
[00:14:00.760 --> 00:14:04.520]  當他看到自己的身體開始腐爛
[00:14:04.520 --> 00:14:07.120]  靈魂就會離開
[00:14:07.120 --> 00:14:09.280]  所以耶穌是故意延遲
[00:14:09.280 --> 00:14:14.080]  等到拉薩路死了四天才去到
[00:14:14.080 --> 00:14:17.440]  他是要等拉薩路死透了
[00:14:17.440 --> 00:14:20.040]  然後才來行這個神蹟
[00:14:20.040 --> 00:14:21.640]  讓所有的人看到
[00:14:21.640 --> 00:14:26.640]  他就是那個能夠叫死人復活的神
[00:14:26.640 --> 00:14:31.480]  這樣他們就相信這位真的是神的兒子
[00:14:31.480 --> 00:14:35.160]  所以耶穌在第四節說
[00:14:35.160 --> 00:14:36.800]  「這個病是不至於死的
[00:14:36.800 --> 00:14:38.640]  乃是為神的榮耀
[00:14:38.640 --> 00:14:43.400]  叫神的兒子因此得榮耀」
[00:14:43.400 --> 00:14:45.600]  從這件事我們可以看到
[00:14:45.600 --> 00:14:49.840]  耶穌是用祂自己的方法來做事
[00:14:49.840 --> 00:14:53.400]  祂不會因為要滿足人的期望
[00:14:53.400 --> 00:14:54.960]  或者去給人面子
[00:14:54.960 --> 00:14:57.560]  祂就去做一些事
[00:14:57.560 --> 00:15:00.000]  或者避免發生矛盾
[00:15:00.000 --> 00:15:03.080]  祂就不去做一些應該做的事
[00:15:03.080 --> 00:15:05.320]  耶穌也不是固執己見
[00:15:05.320 --> 00:15:06.880]  不聽人說
[00:15:06.880 --> 00:15:12.280]  而是祂知道應該怎樣去做才是正確
[00:15:12.280 --> 00:15:14.440]  祂會按著認為正確的事
[00:15:14.440 --> 00:15:16.240]  祂就去堅持
[00:15:16.240 --> 00:15:18.720]  所以祂是不惜令人失望
[00:15:18.720 --> 00:15:20.520]  或者會得失人
[00:15:20.520 --> 00:15:22.320]  甚至惹來非議
[00:15:22.320 --> 00:15:27.520]  祂都堅持做正確的事
[00:15:27.520 --> 00:15:33.200]  有「現代管理學之父」之稱的Peter Drucker
[00:15:33.200 --> 00:15:37.240]  他說過一句很出名的說話
[00:15:37.240 --> 00:15:43.080]  「Doing the right thing is more important than doing things right
[00:15:43.080 --> 00:15:50.120]  Doing the right thing is more important than doing things right
[00:15:50.120 --> 00:15:54.320]  Doing the right thing and doing things right
[00:15:54.320 --> 00:15:58.960]  到底兩者有什麼分別呢?
[00:15:58.960 --> 00:16:02.360]  前者,做對的事
[00:16:02.360 --> 00:16:04.280]  就是做應該做的事
[00:16:04.280 --> 00:16:07.080]  以求達到理想的結果
[00:16:07.080 --> 00:16:11.120]  是著重目的和結果
[00:16:11.120 --> 00:16:16.360]  在管理學上就是做一些對機構、對人有益的事
[00:16:16.360 --> 00:16:20.680]  後者,將事情做對
[00:16:20.680 --> 00:16:25.080]  就是用合適的方法去做好那件事
[00:16:25.080 --> 00:16:31.120]  著重的就是效率和方法」
[00:16:31.120 --> 00:16:34.720]  現在我們以拉薩路事件為例
[00:16:34.720 --> 00:16:39.160]  你覺得耶穌沒有馬上去到現場
[00:16:39.160 --> 00:16:43.840]  祂延遲了,等到拉薩路死了四天後
[00:16:43.840 --> 00:16:48.400]  才將祂從死裡使祂復活
[00:16:48.400 --> 00:16:50.120]  祂這樣做
[00:16:50.120 --> 00:16:53.520]  到底耶穌是做對的事情
[00:16:53.520 --> 00:17:01.120]  還是將事情做對呢?
[00:17:01.120 --> 00:17:04.440]  沒錯,祂就是「Doing the right thing」
[00:17:04.440 --> 00:17:09.360]  做對的事,做正確的事
[00:17:09.360 --> 00:17:12.400]  相反,如果祂馬上去到
[00:17:12.400 --> 00:17:15.640]  滿足了馬大馬尼亞
[00:17:15.640 --> 00:17:21.360]  祂就是將事情做對了
[00:17:21.360 --> 00:17:25.520]  不過,那個效果卻是遠遠比不上
[00:17:25.520 --> 00:17:31.320]  祂在四天後才從墳墓裡叫拉薩路出來
[00:17:31.320 --> 00:17:34.160]  使祂從死裡復活,來得震撼
[00:17:34.160 --> 00:17:36.280]  讓上帝得到更大的榮耀
[00:17:36.280 --> 00:17:41.120]  也讓更多的人相信祂
[00:17:41.120 --> 00:17:45.800]  有時候要做對的事情不是容易的
[00:17:45.800 --> 00:17:48.880]  因為不是很多人會明白你
[00:17:48.880 --> 00:17:51.760]  而且,你所做的事
[00:17:51.760 --> 00:17:54.320]  有時候需要經過一段日子
[00:17:54.320 --> 00:17:58.240]  才會看到那個效果
[00:17:58.240 --> 00:18:01.360]  但耶穌的榜樣卻提醒我們
[00:18:01.360 --> 00:18:03.760]  縱然是受到非議
[00:18:03.760 --> 00:18:08.920]  我們仍然要敢於堅持做正確的事
[00:18:08.920 --> 00:18:13.080]  Peter Drucker 說了另一句話
[00:18:13.080 --> 00:18:16.400]  Management is doing things right
[00:18:16.400 --> 00:18:20.400]  Leadership is doing the right things
[00:18:20.400 --> 00:18:25.680]  就是說,管理就是正確地做事
[00:18:25.680 --> 00:18:30.960]  領導就是做正確的事
[00:18:30.960 --> 00:18:34.960]  那你要做一個管理人
[00:18:34.960 --> 00:18:41.800]  還是做一個領袖呢?
[00:18:41.800 --> 00:18:43.600]  要堅持做正確的事
[00:18:43.600 --> 00:18:45.440]  有時候真的很不容易
[00:18:45.440 --> 00:18:47.960]  不過如果有人照顧著
[00:18:47.960 --> 00:18:50.360]  情況就不同了
[00:18:50.360 --> 00:18:52.520]  這段經文的第三個提醒
[00:18:52.520 --> 00:18:56.640]  就是我們要行在光明之中
[00:18:56.640 --> 00:19:01.360]  耶穌肯定不是羅斯福那個年代
[00:19:01.360 --> 00:19:04.000]  那些盲目的樂觀主義者
[00:19:04.000 --> 00:19:07.280]  他不是不知道死到臨頭
[00:19:07.280 --> 00:19:08.960]  連他的門徒都知道
[00:19:08.960 --> 00:19:11.160]  勸他不要去猶太地
[00:19:11.160 --> 00:19:13.440]  那耶穌又怎會不知道呢?
[00:19:13.440 --> 00:19:19.280]  但耶穌是「明知山有虎,偏向虎山行」
[00:19:19.280 --> 00:19:21.400]  我們一起來讀這兩節
[00:19:21.400 --> 00:19:26.200]  「耶穌回答說,白日不是有十二小時嗎?
[00:19:26.200 --> 00:19:29.800]  人在白日走路,就不至跌倒
[00:19:29.800 --> 00:19:32.720]  因為看見耶穌的光
[00:19:32.720 --> 00:19:35.840]  人在白日走路,就不至跌倒
[00:19:35.840 --> 00:19:38.400]  因為看見耶穌的光」
[00:19:38.400 --> 00:19:39.560]  在耶穌的時代
[00:19:39.560 --> 00:19:42.040]  那些人沒有手錶
[00:19:42.040 --> 00:19:43.120]  沒有時鐘
[00:19:43.120 --> 00:19:46.520]  這些那麼準確的計時儀器
[00:19:46.520 --> 00:19:50.240]  他們就將白日分成十二個小時
[00:19:50.240 --> 00:19:52.200]  而每小時的長短
[00:19:52.200 --> 00:19:56.720]  都會隨著季節的不同而有所變動
[00:19:56.720 --> 00:19:58.400]  那時候也沒有電燈
[00:19:58.400 --> 00:20:02.120]  所以他們要趁著有白日的時候
[00:20:02.120 --> 00:20:04.040]  快速地做好所有事情
[00:20:04.040 --> 00:20:08.080]  否則晚上是不能做到的
[00:20:08.080 --> 00:20:10.160]  耶穌在這裡說的這句話
[00:20:10.160 --> 00:20:12.360]  其實有兩個含義
[00:20:12.360 --> 00:20:13.680]  第一就是
[00:20:13.680 --> 00:20:17.240]  耶穌拒絕那些門徒的勸阻
[00:20:17.240 --> 00:20:19.840]  堅持要去猶太地
[00:20:19.840 --> 00:20:25.440]  理由就是祂只要遵照父神的旨意去做
[00:20:25.440 --> 00:20:27.560]  神就會照著祂
[00:20:27.560 --> 00:20:29.280]  祂就不用怕
[00:20:29.280 --> 00:20:30.920]  這是第一個含義
[00:20:30.920 --> 00:20:32.880]  第二個含義就是
[00:20:32.880 --> 00:20:35.480]  應用在門徒身上
[00:20:35.480 --> 00:20:38.840]  耶穌自己就是世界的光
[00:20:38.840 --> 00:20:40.200]  只要祂一天還在
[00:20:40.200 --> 00:20:42.600]  就會照著那些門徒
[00:20:42.600 --> 00:20:46.520]  門徒就應該做他們應該做的事
[00:20:46.520 --> 00:20:49.320]  做託付他們的事
[00:20:49.320 --> 00:20:51.680]  直到白天結束
[00:20:51.680 --> 00:20:54.640]  因為黑暗來到
[00:20:54.640 --> 00:20:56.680]  就是耶穌離開之後
[00:20:56.680 --> 00:20:59.520]  他們就再沒有機會來做
[00:20:59.520 --> 00:21:05.160]  我們基督徒在這個世上
[00:21:05.160 --> 00:21:07.880]  難免會遇見矛盾
[00:21:07.880 --> 00:21:10.840]  甚至是衝突
[00:21:10.840 --> 00:21:12.400]  但我們有一個優勢
[00:21:12.400 --> 00:21:15.160]  就是我們有人照著
[00:21:15.160 --> 00:21:16.840]  這個就是我們的神
[00:21:16.840 --> 00:21:19.000]  我們有神照著我們
[00:21:19.000 --> 00:21:23.400]  我們只要按照天父的旨意去做
[00:21:23.400 --> 00:21:26.080]  我們就行在光明之中
[00:21:26.080 --> 00:21:30.600]  祂也會指引我們當行的道路
[00:21:30.600 --> 00:21:35.400]  在十八世紀末期
[00:21:35.400 --> 00:21:39.520]  英國出現了一番新的氣象
[00:21:39.520 --> 00:21:42.600]  歷史學家都說
[00:21:42.600 --> 00:21:45.720]  當中的原因和一個人很有關係
[00:21:45.720 --> 00:21:51.160]  這個人是當時英國下議院的一位議員
[00:21:51.160 --> 00:21:55.280]  他當了議員有45年
[00:21:55.280 --> 00:22:01.080]  這個人叫做威伯福斯·威爾伯福斯
[00:22:01.080 --> 00:22:08.000]  威伯福斯自幼喪父
[00:22:08.000 --> 00:22:10.440]  寄居在他的叔父的家
[00:22:10.440 --> 00:22:13.160]  他的叔父其實是一個大有來頭的人
[00:22:13.160 --> 00:22:16.520]  我相信你們會認識
[00:22:16.520 --> 00:22:20.200]  他就是聖詩奇異因典的作者
[00:22:20.200 --> 00:22:24.600]  我想我們每個人都唱過這首詩歌
[00:22:24.600 --> 00:22:28.280]  在他叔父的分途下
[00:22:28.280 --> 00:22:33.000]  威伯福斯也成為了一位很好的基督徒
[00:22:33.000 --> 00:22:37.000]  他的叔父的名字是約翰·牛頓
[00:22:37.000 --> 00:22:38.440]  John Newton
[00:22:38.440 --> 00:22:42.920]  也是一位牧師
[00:22:42.920 --> 00:22:46.920]  在威伯福斯在劍橋大學讀書的時候
[00:22:46.920 --> 00:22:50.040]  他認識了一位很好的朋友叫做皮特
[00:22:50.040 --> 00:22:53.880]  這個人後來二十多歲就做了英國首相
[00:22:53.880 --> 00:22:56.960]  而在這位朋友皮特的鼓勵下
[00:22:56.960 --> 00:23:00.280]  威伯福斯也從政
[00:23:00.280 --> 00:23:07.160]  二十一歲當選了英國下議院的議員
[00:23:07.160 --> 00:23:10.120]  不過他也曾經認真考慮過
[00:23:10.120 --> 00:23:12.360]  是否要從這個崗位退下來
[00:23:12.360 --> 00:23:15.160]  轉為一位牧師
[00:23:15.160 --> 00:23:19.720]  但是他的叔父約翰·牛頓勸了他
[00:23:19.720 --> 00:23:28.040]  原因就是英國政府需要一把有道德有公義的聲音
[00:23:28.040 --> 00:23:33.000]  於是威伯福斯就帶著使命繼續堅持他的工作
[00:23:33.000 --> 00:23:37.080]  在他的日記裡有記載
[00:23:37.080 --> 00:23:38.520]  神給他兩個使命
[00:23:38.520 --> 00:23:44.200]  第一就是要廢除當時的奴隸買賣制度
[00:23:44.200 --> 00:23:49.560]  第二就是要促進當時社會的道德更新
[00:23:49.560 --> 00:23:51.400]  這就是他兩個使命
[00:23:51.400 --> 00:23:52.920]  在1789年的時候
[00:23:52.920 --> 00:23:59.560]  威伯福斯第一次提出廢除買賣奴隸
[00:23:59.560 --> 00:24:03.560]  在當時的法案表決的時候
[00:24:03.560 --> 00:24:05.800]  他卻遭到慘敗
[00:24:05.800 --> 00:24:06.760]  原因很簡單
