
[00:00:00.000 --> 00:00:11.640]  我想在美國,我們天天打開報紙看新聞,
[00:05:36.440 --> 00:05:42.440]  那麼這個愛非常非常的重要,因爲這是主的命令。
[00:05:42.440 --> 00:05:46.440]  親愛的女士們,這不是你可以選擇的事情,
[00:05:46.440 --> 00:05:51.440]  這是主要我們每一個神的兒女都要去做的一件事情。
[00:05:51.440 --> 00:05:54.440]  我賜給你們一條新命令,這條新命令是什麼?
[00:05:54.440 --> 00:06:01.440]  主耶穌說,就是要你們彼此相愛。
[00:06:01.440 --> 00:06:12.440]  當我們彼此相愛的時候,人就看見我們是主的門徒。
[00:06:12.440 --> 00:06:19.440]  所以彼此相愛非常重要,
[00:06:21.440 --> 00:06:24.440]  不要說聖經告訴我們這是主的命令,
[00:06:24.440 --> 00:06:28.440]  兄弟們,連世界上的人都懂。
[00:06:28.440 --> 00:06:37.440]  有一個心理學家叫做羅伯·威丁格,
[00:06:37.440 --> 00:06:43.440]  他在哈佛主持了一個研究,
[00:06:43.440 --> 00:06:50.440]  這個研究從1938年開始,超過了75年,
[00:06:50.440 --> 00:06:57.440]  據說是做這種研究,大概是其中一個最長的。
[00:06:57.440 --> 00:07:05.440]  他這個研究的題目叫做成人發展的研究,
[00:07:05.440 --> 00:07:10.440]  叫做哈佛成人發展研究。
[00:07:10.440 --> 00:07:15.440]  那麼他這個研究,簡單說他得出一個結論,
[00:07:15.440 --> 00:07:22.440]  他說良好的人際關係讓我們更健康、更快樂。
[00:07:22.440 --> 00:07:30.440]  我們到了一個年紀都很關心健康,去運動,
[00:07:30.440 --> 00:07:35.440]  每天要去跑步、運動,或者是要去騎腳踏車,
[00:07:35.440 --> 00:07:42.440]  還有呢?做什麼運動?挑戰美操,
[00:07:42.440 --> 00:07:47.440]  有氧舞蹈,我們做這些,
[00:07:47.440 --> 00:07:50.440]  但是親愛的女子們,天天回家跟太太吵架,
[00:07:50.440 --> 00:07:57.440]  我告訴你,全都破功了。瞭解我意思嗎?
[00:07:57.440 --> 00:08:00.440]  所以這個研究裏面讓我們看見一件事情,
[00:08:00.440 --> 00:08:03.440]  我們希望更健康、更快樂,
[00:08:03.440 --> 00:08:09.440]  但是呢,一個好的人際關係扮演非常重要的角色,
[00:08:09.440 --> 00:08:18.440]  他這個研究有724個男性,
[00:08:18.440 --> 00:08:21.440]  還有他的後裔,總共大概1300人,
[00:08:21.440 --> 00:08:26.440]  就是他去追蹤這一個人他的後代情況怎麼樣,
[00:08:26.440 --> 00:08:31.440]  就是一直在延長,追蹤了大概超過了75年,
[00:08:31.440 --> 00:08:33.440]  然後研究出這個結果,
[00:08:33.440 --> 00:08:35.440]  就是他不只是觀察一時,
[00:08:35.440 --> 00:08:38.440]  他看看夫妻之間,最後你們孩子怎麼樣,
[00:08:38.440 --> 00:08:40.440]  你們夫妻關係到老的時候是怎麼樣,
[00:08:40.440 --> 00:08:42.440]  50歲的時候怎麼樣,80歲的時候怎麼樣,
[00:08:42.440 --> 00:08:45.440]  一直研究下去,最後歸納出來結果,
[00:08:45.440 --> 00:08:52.440]  就是人際關係,如果有好的人際關係,
[00:08:52.440 --> 00:08:55.440]  那這個好的人際關係是什麼呢?
[00:08:55.440 --> 00:08:58.440]  夫妻的關係,兄弟姐妹的關係,
[00:08:58.440 --> 00:09:02.440]  同事的關係,在教會里面弟兄姐妹的關係,
[00:09:02.440 --> 00:09:11.440]  是不是,這些都會影響到我們是不是能夠過得更健康更快樂。
[00:09:11.440 --> 00:09:16.440]  第二個,原海耶穌,剛纔我們讀的經文裏面呢,
[00:09:16.440 --> 00:09:20.440]  他提到說,他就取了一個例子,
[00:09:20.440 --> 00:09:24.440]  在舊約的例子,就是,
[00:09:24.440 --> 00:09:35.440]  該撒,該隱,該隱怎麼樣,殺了亞伯,哥哥殺弟弟,
[00:09:35.440 --> 00:09:41.440]  這是人類歷史上面的第一宗謀殺案,
[00:09:41.440 --> 00:09:45.440]  請問該隱殺了亞伯這件事情跟相愛有什麼關係呢?
[00:09:45.440 --> 00:09:48.440]  約翰把這一個地方講出來,
[00:09:48.440 --> 00:09:54.440]  他說,因爲自己的行爲是惡的,兄弟的行爲是善的,
[00:09:54.440 --> 00:09:56.440]  接下來他就講到了,
[00:09:56.440 --> 00:09:59.440]  弟兄們,世人若恨你們,不要以爲稀奇,
[00:09:59.440 --> 00:10:06.440]  我們因爲愛弟兄,就曉得是已經出死入生了。
[00:10:06.440 --> 00:10:13.440]  如果我們愛弟兄,我們就已經出死,離開了死亡,
[00:10:13.440 --> 00:10:18.440]  進入了什麼?進入了永生,下面講得更清楚了。
[00:10:18.440 --> 00:10:24.440]  他說,你們曉得凡殺人的,怎麼樣?
[00:10:24.440 --> 00:10:28.440]  沒有永生存在他裏面。
[00:10:28.440 --> 00:10:32.440]  好,請告訴我,他說殺人的沒有永生存在他裏面,
[00:10:32.440 --> 00:10:36.440]  前面講什麼?他這裏講的殺人是指什麼?
[00:10:36.440 --> 00:10:40.440]  他說,凡心裏恨弟兄的就是什麼?
[00:10:40.440 --> 00:10:43.440]  耶穌說,如果你看見一個人,
[00:10:43.440 --> 00:10:49.440]  你心裏恨一個人,怎麼樣?你這就是殺人。
[00:10:49.440 --> 00:10:54.440]  親愛的同事們,我們沒有殺過人,有沒有?
[00:10:54.440 --> 00:10:58.440]  有沒有恨過人?有沒有?
[00:10:58.440 --> 00:11:04.440]  沒有!恨我的人都不見了!
[00:11:04.440 --> 00:11:10.440]  或者恨我的人,我也不願意見他,有沒有?
[00:11:10.440 --> 00:11:16.440]  所以今天他在國語堂,我就跑到印語堂。
[00:11:16.440 --> 00:11:21.440]  如果會廣東話的話,還有一個地方可以跑,跑到廣東堂。
[00:11:21.440 --> 00:11:25.440]  再沒有辦法的話,南灣這麼多教會,是不是?
[00:11:25.440 --> 00:11:32.440]  全南灣教會都走一天,也可以走個十幾年。
[00:11:32.440 --> 00:11:36.440]  親愛的同事們,但是主耶穌說,
[00:11:36.440 --> 00:11:39.440]  如果你心裏恨人,你就是殺人。
[00:11:39.440 --> 00:11:43.440]  你到了Saturday Church,你還是殺人犯。
[00:11:43.440 --> 00:11:47.440]  你到了南灣基督教會,你還是殺人犯,你懂這意思嗎?
[00:11:47.440 --> 00:11:52.440]  因爲你沒有把你心中的仇恨解決掉。
[00:11:52.440 --> 00:11:59.440]  同事們,所以這是約翰講得很嚴肅,
[00:11:59.440 --> 00:12:02.440]  你到底有沒有重生啊?
[00:12:02.440 --> 00:12:05.440]  你到底有沒有基督的生命在裏面呢?
[00:12:05.440 --> 00:12:11.440]  他從說你心裏面是不是會愛弟兄,這個來看。
[00:12:11.440 --> 00:12:15.440]  你說我也沒有像你說的那個愛弟兄,
[00:12:15.440 --> 00:12:23.440]  但是我也沒有恨弟兄,那你是什麼?
[00:12:23.440 --> 00:12:26.440]  我只是不喜歡。
[00:12:26.440 --> 00:12:32.440]  聖經裏面的愛跟恨,中間有沒有一箇中間值,有沒有?
[00:12:32.440 --> 00:12:35.440]  沒有,0到10,我是哪一個呢?
[00:12:35.440 --> 00:12:37.440]  我是5,有沒有?
[00:12:37.440 --> 00:12:39.440]  沒有,聖經上非黑即白,
[00:12:39.440 --> 00:12:43.440]  聖經上說如果你不愛弟兄,接着就說什麼?
[00:12:43.440 --> 00:12:45.440]  你就是恨弟兄。
[00:12:45.440 --> 00:12:49.440]  所以換句話說,今天你看到一個人,
[00:12:49.440 --> 00:12:55.440]  你覺得我看他不爽,我不想再看他。
[00:12:55.440 --> 00:12:59.440]  今天他坐第一排,我就坐最後一排。
[00:12:59.440 --> 00:13:03.440]  他出來,我馬上先走人,有沒有?
[00:13:03.440 --> 00:13:07.440]  請問這是恨人呢,還是愛人?
[00:13:07.440 --> 00:13:11.440]  這叫恨人,是不是?
[00:13:11.440 --> 00:13:13.440]  不然就是愛人嘛。
[00:13:13.440 --> 00:13:15.440]  所以你瞭解意思嗎?
[00:13:15.440 --> 00:13:17.440]  聖經沒有給你模棱兩可,
[00:13:17.440 --> 00:13:19.440]  當你用神的話來看的時候,
[00:13:19.440 --> 00:13:24.440]  請問有哪一個人沒有看別人不爽過,有沒有?
[00:13:24.440 --> 00:13:28.440]  哎喲,每一個人都很好。
[00:13:28.440 --> 00:13:32.440]  千秋之美,不容易,是吧?
[00:13:32.440 --> 00:13:38.440]  第三個,聖經上裏面告訴我們,
[00:13:38.440 --> 00:13:42.440]  剛纔約翰一書這裏告訴我們說,
[00:13:42.440 --> 00:13:44.440]  他說什麼呢?
[00:13:44.440 --> 00:13:47.440]  在二十四節,我把二十四節特別提出來,
[00:13:47.440 --> 00:13:52.440]  他說如果我們彼此相愛,怎麼樣?
[00:13:52.440 --> 00:13:57.440]  我們就是遵守神命令的,就住在神裏面。
[00:13:57.440 --> 00:14:02.440]  神就住在他裏面,看到沒有?
[00:14:02.440 --> 00:14:04.440]  所以這邊講的命令是指什麼呢?
[00:14:04.440 --> 00:14:07.440]  就是彼此相愛,這是主的命令,
[00:14:07.440 --> 00:14:08.440]  剛纔我們已經講了,對不對?
[00:14:08.440 --> 00:14:12.440]  這邊講的這個命令,他特別把它emphasize,
[00:14:12.440 --> 00:14:14.440]  就是彼此相愛。
[00:14:14.440 --> 00:14:16.440]  當我們彼此相愛的時候,
[00:14:16.440 --> 00:14:18.440]  我們是在遵守主的命令,
[00:14:18.440 --> 00:14:23.440]  主就住在我們中間。
[00:14:23.440 --> 00:14:26.440]  所以當夫妻彼此相愛的時候,
[00:14:26.440 --> 00:14:27.440]  主在哪裏?
[00:14:27.440 --> 00:14:31.440]  主就在你的家中。
[00:14:31.440 --> 00:14:34.440]  當這個教會彼此相愛的時候,
[00:14:34.440 --> 00:14:35.440]  主在哪裏?
[00:14:35.440 --> 00:14:37.440]  主就在我們中間。
[00:14:37.440 --> 00:14:39.440]  你瞭解這個意思嗎?
[00:14:39.440 --> 00:14:40.440]  主在我們中間,
[00:14:40.440 --> 00:14:42.440]  常常有時候我們在那邊說,
[00:14:42.440 --> 00:14:44.440]  主啊,我渴望您同在,
[00:14:44.440 --> 00:14:45.440]  特別我們在唱詩歌的時候,
[00:14:45.440 --> 00:14:47.440]  一些敬拜團做的詩歌裏面,
[00:14:47.440 --> 00:14:49.440]  我渴望你的同在,
[00:14:49.440 --> 00:14:53.440]  我哪也不想去,有沒有?
[00:14:53.440 --> 00:14:55.440]  好了,你一個人在那邊唱詩歌,
[00:14:55.440 --> 00:14:57.440]  唱的時候很討厭,
[00:14:57.440 --> 00:14:58.440]  我哪也不想去,
[00:14:58.440 --> 00:15:02.440]  我纔不要去跟我的老婆在一起。
[00:15:02.440 --> 00:15:04.440]  每一看到她心裏面就氣,
[00:15:04.440 --> 00:15:05.440]  那我告訴你,
[00:15:05.440 --> 00:15:07.440]  你再怎麼樣哪也不想去啊,
[00:15:07.440 --> 00:15:10.440]  上帝要你去的就是哪裏啊?
[00:15:10.440 --> 00:15:12.440]  就是去跟你老婆在一起。
[00:15:12.440 --> 00:15:14.440]  你懂我說的意思嗎?
[00:15:14.440 --> 00:15:15.440]  不要做法利三人,
[00:15:15.440 --> 00:15:20.440]  跟你旁邊說不要做法利三人。
[00:15:20.440 --> 00:15:23.440]  今天有人自己家搞不好,
[00:15:23.440 --> 00:15:29.440]  跑到教會里面來。
[00:15:29.440 --> 00:15:32.440]  我現在講的意思就是說,
[00:15:32.440 --> 00:15:34.440]  他跑到教會里面來,
[00:15:34.440 --> 00:15:39.440]  很熱心地侍奉這個侍奉那個。
[00:15:39.440 --> 00:15:40.440]  聖經上告訴我們說,
[00:15:40.440 --> 00:15:44.440]  我們如果連自己的家都管理不好,
[00:15:44.440 --> 00:15:49.440]  焉能照管神的家呢?
[00:15:49.440 --> 00:15:51.440]  這是對我們每一個
[00:15:51.440 --> 00:15:56.440]  特別是有心要服侍的一個很好的提醒。
[00:15:56.440 --> 00:15:57.440]  丟子妹,
[00:15:57.440 --> 00:15:59.440]  神怎麼同在呢?
[00:15:59.440 --> 00:16:10.440]  有一本書叫做《自然教會的發展》。
[00:16:10.440 --> 00:16:11.440]  這本書,
[00:16:11.440 --> 00:16:14.440]  叫做《National Church Development》,
[00:16:14.440 --> 00:16:16.440]  簡稱叫NCD,
[00:16:16.440 --> 00:16:22.440]  他提到說有八項健康的特質。
[00:16:22.440 --> 00:16:24.440]  其中呢,
[00:16:24.440 --> 00:16:26.440]  有一項就是什麼呢?
[00:16:26.440 --> 00:16:34.440]  就是這個教會是一個相親相愛的關係。
[00:16:34.440 --> 00:16:37.440]  他用這個圖來表明說,
[00:16:37.440 --> 00:16:41.440]  這個教會用歡樂的氣氛。
[00:16:41.440 --> 00:16:44.440]  歡樂的氣氛當然不一定是,
[00:16:44.440 --> 00:16:45.440]  你可能會想到說,
[00:16:45.440 --> 00:16:46.440]  我們進拜的時候很歡樂,
[00:16:46.440 --> 00:16:47.440]  對不對?
[00:16:47.440 --> 00:16:49.440]  但是他特別要講的就是說,
[00:16:49.440 --> 00:16:52.440]  當一個教會丟子妹們彼此相愛的時候呢,
[00:16:52.440 --> 00:16:58.440]  這個教會是會充滿歡樂的。
[00:16:58.440 --> 00:17:00.440]  所以常常問這個問卷的時候,
[00:17:00.440 --> 00:17:01.440]  他會問說,
[00:17:01.440 --> 00:17:03.440]  那你們在一個小組裏面,
[00:17:03.440 --> 00:17:06.440]  請問你們彼此除了禮拜五聚會之外,
[00:17:06.440 --> 00:17:08.440]  有聯絡嗎?
[00:17:08.440 --> 00:17:13.440]  你們會經常在一起交通喫飯嗎?
[00:17:13.440 --> 00:17:15.440]  他問的東西是很實際的,
[00:17:15.440 --> 00:17:16.440]  是不是?
[00:17:16.440 --> 00:17:18.440]  你說我們彼此很相愛,
[00:17:18.440 --> 00:17:21.440]  每個禮拜我們在一起都茶精的。
[00:17:21.440 --> 00:17:22.440]  但是呢,
[00:17:22.440 --> 00:17:25.440]  你平常一個電話都沒有,
[00:17:25.440 --> 00:17:27.440]  平常根本沒有聯絡,
[00:17:27.440 --> 00:17:30.440]  這個叫做相愛嗎?
[00:17:30.440 --> 00:17:35.440]  可能這個還沒有你愛你的狗狗多。
[00:17:35.440 --> 00:17:36.440]  所以,
[00:17:36.440 --> 00:17:38.440]  如果我們要有神的同在,
[00:17:38.440 --> 00:17:40.440]  你的小組要有神的同在,
[00:17:40.440 --> 00:17:42.440]  這個教會要有神的同在,
[00:17:42.440 --> 00:17:44.440]  人喜歡來到這個地方,
[00:17:44.440 --> 00:17:48.440]  第一個要訣是什麼呢?
[00:17:48.440 --> 00:17:50.440]  相愛。
[00:17:50.440 --> 00:17:54.440]  在以福所收裏面他講的教會的建造的時候呢,
[00:17:54.440 --> 00:17:56.440]  他所賜的有各式各樣的恩賜,
[00:17:56.440 --> 00:17:57.440]  彼此配搭的合適,
[00:17:57.440 --> 00:17:59.440]  但是他提到最後講了一句話,
[00:17:59.440 --> 00:18:00.440]  他說,
[00:18:00.440 --> 00:18:05.440]  在愛中建立自己,看到沒有?
[00:18:05.440 --> 00:18:07.440]  在愛中,
[00:18:07.440 --> 00:18:08.440]  換句話說,
[00:18:08.440 --> 00:18:09.440]  以福所說,
[00:18:09.440 --> 00:18:12.440]  把我們看見一個建造教會的藍圖放在哪裏來?
[00:18:12.440 --> 00:18:14.440]  那個Foundation是什麼?
[00:18:14.440 --> 00:18:16.440]  那個基礎在哪裏?
[00:18:16.440 --> 00:18:19.440]  我先講那個第一步是哪裏?
[00:18:19.440 --> 00:18:21.440]  Foundation當然是耶穌基督,
[00:18:21.440 --> 00:18:22.440]  那個第一步是什麼呢?
[00:18:22.440 --> 00:18:27.440]  第一步就是你要建立一個彼此相愛的小組,
[00:18:27.440 --> 00:18:29.440]  彼此相愛的教會。
[00:18:29.440 --> 00:18:31.440]  沒有這個,
[00:18:31.440 --> 00:18:33.440]  一切都不用談了。
[00:18:33.440 --> 00:18:35.440]  我們今天下午我們通過門會,
[00:18:35.440 --> 00:18:37.440]  門訊研習會,
[00:18:37.440 --> 00:18:40.440]  我們會探討這個新加坡神之心教會,
[00:18:40.440 --> 00:18:43.440]  他們怎麼增長,對不對?
[00:18:43.440 --> 00:18:44.440]  但是,
[00:18:44.440 --> 00:18:47.440]  很多的因素可能都是促使他們增長的原因,
[00:18:47.440 --> 00:18:48.440]  但是我告訴你,
[00:18:48.440 --> 00:18:49.440]  有一件事情他們一定會有,
[00:18:49.440 --> 00:18:51.440]  是什麼?
[00:18:51.440 --> 00:18:52.440]  彼此相愛。
[00:18:52.440 --> 00:18:54.440]  我聽到他們祈禱說,
[00:18:54.440 --> 00:18:56.440]  他們這些年輕人啊,
[00:18:56.440 --> 00:18:58.440]  每一次到教會里面去啊,
[00:18:58.440 --> 00:19:01.440]  大家都不想離開啊。
[00:19:01.440 --> 00:19:03.440]  丟子妹,
[00:19:03.440 --> 00:19:06.440]  我們有這種現象嗎?
[00:19:06.440 --> 00:19:07.440]  還是,
[00:19:07.440 --> 00:19:08.440]  哎呀,
[00:19:08.440 --> 00:19:09.440]  到點了,
[00:19:09.440 --> 00:19:10.440]  到點了,
[00:19:10.440 --> 00:19:11.440]  趕快啊,
[00:19:11.440 --> 00:19:12.440]  結束結束,
[00:19:12.440 --> 00:19:13.440]  聚會快結束了,
[00:19:13.440 --> 00:19:17.440]  趕快牧師下臺吧。
[00:19:17.440 --> 00:19:18.440]  丟子妹,
[00:19:18.440 --> 00:19:20.440]  如果教會是這樣子,
[00:19:20.440 --> 00:19:21.440]  怎麼會吸引人來,
[00:19:21.440 --> 00:19:23.440]  你懂意思嗎?
[00:19:23.440 --> 00:19:24.440]  所以很重要,
[00:19:24.440 --> 00:19:27.440]  我們彼此之間要有愛。
[00:19:27.440 --> 00:19:28.440]  那麼,
[00:19:28.440 --> 00:19:29.440]  正因爲這些的原因,
[00:19:29.440 --> 00:19:31.440]  等等等等這些原因,
[00:19:31.440 --> 00:19:33.440]  神要跟我們同在,
[00:19:33.440 --> 00:19:35.440]  神的命令告訴我們,
[00:19:35.440 --> 00:19:37.440]  而且這是每一個基督徒,
[00:19:37.440 --> 00:19:39.440]  神的兒女很自然應該會有的,
[00:19:39.440 --> 00:19:43.440]  就是會愛弟兄。
[00:19:43.440 --> 00:19:44.440]  但是,
[00:19:44.440 --> 00:19:46.440]  講來講去講了半天,
[00:19:46.440 --> 00:19:47.440]  丟子妹,
[00:19:47.440 --> 00:19:49.440]  什麼叫做愛啊?
[00:19:49.440 --> 00:19:50.440]  什麼叫做愛?
[00:19:50.440 --> 00:19:51.440]  來,
[00:19:51.440 --> 00:19:52.440]  跟你旁邊人問一下,
[00:19:52.440 --> 00:19:53.440]  什麼叫做愛,
[00:19:53.440 --> 00:19:54.440]  討論一下,
[00:19:54.440 --> 00:19:56.440]  三十秒鐘,
[00:19:56.440 --> 00:19:57.440]  不用想太複雜,
[00:19:57.440 --> 00:19:58.440]  你就很簡單,
[00:19:58.440 --> 00:19:59.440]  你就想,
[00:19:59.440 --> 00:20:18.440]  什麼叫做愛?
[00:20:18.440 --> 00:20:21.440]  認識右邊的這兩個帥哥嗎?
[00:20:21.440 --> 00:20:23.440]  不認識啊?
[00:20:23.440 --> 00:20:26.440]  那表示你的年紀大了,
[00:20:26.440 --> 00:20:31.440]  認識的舉手?
[00:20:31.440 --> 00:20:32.440]  我們都沒有認識的啊,
[00:20:32.440 --> 00:20:35.440]  年輕人你們也不認識啊?
[00:20:35.440 --> 00:20:36.440]  哦,
[00:20:36.440 --> 00:20:39.440]  主啊,
[00:20:39.440 --> 00:20:41.440]  我們真是年齡老化,
[00:20:41.440 --> 00:20:42.440]  不僅老化,
[00:20:42.440 --> 00:20:44.440]  可能我們也跟這個社會蠻脫節的,
[00:20:44.440 --> 00:20:45.440]  好,
[00:20:45.440 --> 00:20:46.440]  沒關係,
[00:20:46.440 --> 00:20:47.440]  你不知道沒有關係,
[00:20:47.440 --> 00:20:50.440]  知道葛牧師吧。
[00:20:50.440 --> 00:20:52.440]  這兩個帥哥呢,
[00:20:52.440 --> 00:20:54.440]  他那個打扮就是韓國的年輕人,
[00:20:54.440 --> 00:20:57.440]  是吧?
[00:20:57.440 --> 00:21:00.440]  這兩個帥哥呢,
[00:21:00.440 --> 00:21:01.440]  就代表着,
[00:21:01.440 --> 00:21:08.440]  你知道在美國的CNN,
[00:21:08.440 --> 00:21:12.440]  他曾經刊登了一篇文章,
[00:21:12.440 --> 00:21:15.440]  這個文章叫做Netflix,
[00:21:15.440 --> 00:21:22.440]  大家知道嗎?
[00:21:22.440 --> 00:21:24.440]  知道嗎?
[00:21:24.440 --> 00:21:25.440]  好,
[00:21:25.440 --> 00:21:29.440]  他稱他叫做Netflix的效應,
[00:21:29.440 --> 00:21:32.440]  然後接着標題就是,
[00:21:32.440 --> 00:21:39.440]  爲何西方女性前往韓國尋真愛?
[00:21:39.440 --> 00:21:41.440]  那麼這篇文章他們就報道了,
[00:21:41.440 --> 00:21:43.440]  他們引用一個韓國學者,
[00:21:43.440 --> 00:21:48.440]  對在韓旅居青年旅館的女性遊客,
[00:21:48.440 --> 00:21:50.440]  進行的一個訪問,
[00:21:50.440 --> 00:21:53.440]  訪問的123位女性,
[00:21:53.440 --> 00:21:56.440]  你知道到青年旅館去的都是這些年輕人,
[00:21:56.440 --> 00:21:57.440]  省錢嘛,
[00:21:57.440 --> 00:21:58.440]  對不對?
[00:21:58.440 --> 00:21:59.440]  好,
[00:21:59.440 --> 00:22:02.440]  而且大部分都是來自北美還有歐洲的,
[00:22:02.440 --> 00:22:03.440]  他們爲什麼來呢?
[00:22:03.440 --> 00:22:09.440]  都是受到Netflix這個影響而到訪韓國,
[00:22:09.440 --> 00:22:13.440]  韓國的韓劇還有韓國的K-pop,
[00:22:13.440 --> 00:22:15.440]  有沒有K-pop,
[00:22:15.440 --> 00:22:18.440]  K-pop懂嗎?
[00:22:18.440 --> 00:22:19.440]  不懂的,
