
[00:00:00.000 --> 00:00:02.400]  今天我們開始會在崇拜
[00:01:43.800 --> 00:01:46.900]  若汗穿落婆毛的衣服
[00:01:46.900 --> 00:01:48.800]  腰束皮帶
[00:01:48.800 --> 00:01:51.800]  吃的是蝗蟲野蜜
[00:01:51.800 --> 00:01:53.500]  哈傳道說
[00:01:53.500 --> 00:01:59.000]  有一位在我以後來的能力比我更大
[00:01:59.000 --> 00:02:04.700]  我就是彎腰給他解鞋帶也是不配的
[00:02:04.700 --> 00:02:08.000]  我是用水給你們施浸
[00:02:08.000 --> 00:02:12.100]  哈卻要用聖靈給你們施浸
[00:02:12.100 --> 00:02:16.700]  那時耶穌從加里利的那撒勒來
[00:02:16.700 --> 00:02:21.000]  在若旦河裡受了若汗的浸
[00:02:21.000 --> 00:02:23.600]  哈從水裡一上來
[00:02:23.600 --> 00:02:26.400]  就看見天裂開了
[00:02:26.400 --> 00:02:30.800]  聖靈彷彿甲子降在他身上
[00:02:30.800 --> 00:02:34.300]  又有聲音從天上來說
[00:02:34.300 --> 00:02:36.800]  你是我的愛子
[00:02:36.800 --> 00:02:38.800]  我喜悅你
[00:02:38.800 --> 00:02:42.600]  這段經文
[00:02:42.600 --> 00:02:44.300]  我想來配合
[00:02:44.300 --> 00:02:46.300]  也是這段經文的一個訊息
[00:02:46.300 --> 00:02:49.600]  告訴我們怎樣來高舉基督
[00:02:49.600 --> 00:02:51.400]  剛才提過馬克福音
[00:02:51.400 --> 00:02:53.600]  其實就是我們在老人盛宴
[00:02:53.600 --> 00:02:55.100]  去年開始的時候
[00:02:55.100 --> 00:02:58.100]  看的四卷福音書其中一卷
[00:02:58.100 --> 00:02:59.900]  我很盼望能夠透過
[00:02:59.900 --> 00:03:01.600]  馬克福音也透過我們
[00:03:01.600 --> 00:03:03.900]  今年這個目標提醒我們
[00:03:03.900 --> 00:03:05.500]  我們每個基督徒應該是
[00:03:05.500 --> 00:03:08.800]  有一個以耶穌基督為中心的信仰
[00:03:08.800 --> 00:03:10.400]  也同樣是以耶穌基督為中心
[00:03:10.400 --> 00:03:12.300]  為我們的人生
[00:03:12.300 --> 00:03:14.100]  所以這個就是高舉基督
[00:03:14.100 --> 00:03:16.300]  其中一個很重要的意思
[00:03:16.300 --> 00:03:17.500]  馬克福音也是一卷
[00:03:17.500 --> 00:03:22.400]  我覺得可以特別讓我們容易去認識
[00:03:22.400 --> 00:03:25.300]  這卷書比較短,只有十六章
[00:03:25.300 --> 00:03:27.200]  所以我很想鼓勵
[00:03:27.200 --> 00:03:28.400]  和各位姐妹一起
[00:03:28.400 --> 00:03:30.500]  你能夠有機會的時候
[00:03:30.500 --> 00:03:33.400]  你除了看落享聖賢的進度
[00:03:33.400 --> 00:03:35.000]  現在我們正在看羅馬書
[00:03:35.000 --> 00:03:37.200]  其實我希望你可以有些時間
[00:03:37.200 --> 00:03:39.000]  如果譬如你有些等車
[00:03:39.000 --> 00:03:40.800]  或者有些空閒時間
[00:03:40.800 --> 00:03:42.700]  都看一下馬克福音
[00:03:42.700 --> 00:03:45.500]  其實能夠領受聖經的訊息
[00:03:45.500 --> 00:03:46.900]  神的話語的時候
[00:03:46.900 --> 00:03:48.700]  其中一個很有用的方法
[00:03:48.700 --> 00:03:52.400]  我覺得就是將聖經讀多幾次
[00:03:52.400 --> 00:03:55.300]  將馬克福音讀多幾次
[00:03:55.300 --> 00:03:58.000]  我相信你就可以更能夠領受到
[00:03:58.000 --> 00:04:01.800]  神透過這一個書卷給你的訊息
[00:04:01.800 --> 00:04:03.900]  所以希望我們接下來這一年
[00:04:03.900 --> 00:04:08.200]  我們能夠多一些從馬克福音來認識
[00:04:08.200 --> 00:04:08.900]  認識什麼呢?
[00:04:08.900 --> 00:04:10.700]  認識我們怎樣可以成為一個
[00:04:10.700 --> 00:04:13.200]  高舉基督的信徒
[00:04:13.200 --> 00:04:15.800]  這個是我們每一個基督徒的生命當中
[00:04:15.800 --> 00:04:17.500]  應該要做的
[00:04:17.500 --> 00:04:19.200]  同樣更加因為
[00:04:19.200 --> 00:04:22.100]  我們可以成為高舉基督的信徒之後
[00:04:22.100 --> 00:04:28.100]  我們盼望教會成為高舉基督的教會
[00:04:28.100 --> 00:04:29.200]  我不知道大家一進來的時候
[00:04:29.200 --> 00:04:33.000]  有沒有留意到我們有一個新的標誌
[00:04:33.000 --> 00:04:35.800]  在這個正宗裡面也有
[00:04:35.800 --> 00:04:38.700]  大家以後每一次來到禮堂的時候
[00:04:38.700 --> 00:04:40.400]  都會看到
[00:04:40.400 --> 00:04:43.300]  這個標誌就是教會八十週年
[00:04:43.300 --> 00:04:45.800]  堂慶的一個標誌
[00:04:45.800 --> 00:04:47.500]  這個標誌其實
[00:04:47.500 --> 00:04:50.700]  我很希望能夠透過這個標誌
[00:04:50.700 --> 00:04:52.400]  同樣提醒我們
[00:04:52.400 --> 00:04:55.100]  在我們的生命中怎樣去高舉基督
[00:04:55.100 --> 00:04:58.200]  其實這個標誌是約翰福音裡面
[00:04:58.200 --> 00:05:01.500]  有些經文的意思
[00:05:01.500 --> 00:05:04.600]  它也會提到摩西怎樣在曠野舉蛇
[00:05:04.600 --> 00:05:07.200]  其實說回以色列人出埃及的時候
[00:05:07.200 --> 00:05:09.200]  在文素記二十一章記載他們
[00:05:09.200 --> 00:05:12.000]  怎樣向神發那個怨言
[00:05:12.000 --> 00:05:14.500]  他們蒙神的憐憫
[00:05:14.500 --> 00:05:16.900]  後來摩西做了一個銅蛇
[00:05:16.900 --> 00:05:18.300]  去舉起的獸
[00:05:18.300 --> 00:05:20.800]  以色列人可以得到醫治
[00:05:20.800 --> 00:05:21.900]  所以這裡
[00:05:21.900 --> 00:05:23.400]  到了新約的時候
[00:05:23.400 --> 00:05:25.800]  成為耶穌基督所引用的
[00:05:25.800 --> 00:05:28.800]  人子照樣會被舉起來
[00:05:28.800 --> 00:05:32.200]  所以當舉起人子這個銅蛇的時候
[00:05:32.200 --> 00:05:34.900]  人要知道祂就是基督
[00:05:34.900 --> 00:05:36.300]  而當人知道祂是基督的時候
[00:05:36.300 --> 00:05:38.000]  一個最重要的是什麼呢?
[00:05:38.000 --> 00:05:40.100]  就是當耶穌基督被舉起的時候
[00:05:40.100 --> 00:05:41.900]  就要吸引萬人
[00:05:41.900 --> 00:05:43.700]  來歸我
[00:05:43.700 --> 00:05:45.200]  所以高舉基督
[00:05:45.200 --> 00:05:47.600]  或者透過我們八十週年唐慶這個標誌
[00:05:47.600 --> 00:05:49.500]  我很想提醒我們
[00:05:49.500 --> 00:05:51.600]  我們每一個人應該是
[00:05:51.600 --> 00:05:55.600]  高舉基督的基督徒
[00:05:55.600 --> 00:05:56.900]  當我們高舉基督的時候
[00:05:56.900 --> 00:06:00.900]  不是吸引人來跟從你
[00:06:00.900 --> 00:06:05.500]  是要吸引人來跟從我們的耶穌基督
[00:06:05.500 --> 00:06:07.300]  所以希望這個標誌
[00:06:07.300 --> 00:06:11.900]  其實你每次來到禮堂你會看到
[00:06:11.900 --> 00:06:16.800]  我們的周刊都有這個標誌
[00:06:16.800 --> 00:06:17.900]  或者你會留意一下
[00:06:17.900 --> 00:06:20.300]  我們一些宣傳海報
[00:06:20.300 --> 00:06:22.300]  都會有這個標誌
[00:06:22.300 --> 00:06:26.100]  其實最重要真的提醒我們的生命裡面
[00:06:26.100 --> 00:06:30.700]  我們應該是高舉耶穌基督的一個基督徒的生命
[00:06:30.700 --> 00:06:32.400]  馬克福音的一章裡面
[00:06:32.400 --> 00:06:35.300]  我想跟大家來領受三個重要的訊息
[00:06:35.300 --> 00:06:40.400]  第一個就是聽主的聖言領受召命
[00:06:40.400 --> 00:06:43.200]  這三節經文都是剛才我們所讀過的經文
[00:06:43.200 --> 00:06:45.500]  其實它就是正正提醒我們
[00:06:45.500 --> 00:06:49.400]  我們每一個人都要領受從神而來的召命
[00:06:49.400 --> 00:06:51.800]  但是這個召命的基礎是什麼呢?
[00:06:51.800 --> 00:06:53.800]  就是從神的說話
[00:06:53.800 --> 00:06:55.100]  頭兩節、第二、第四節
[00:06:55.100 --> 00:06:58.200]  其實就是主要提到施浸約翰
[00:06:58.200 --> 00:07:00.500]  第三個十一節是提到耶穌基督
[00:07:00.500 --> 00:07:03.300]  有聲音從天上來說
[00:07:03.300 --> 00:07:05.300]  所以其實我們從施浸約翰先看
[00:07:05.300 --> 00:07:06.900]  就是耶穌基督的人生建基於
[00:07:06.900 --> 00:07:09.400]  不是他自己有什麼背景
[00:07:09.400 --> 00:07:13.400]  不是建基於施浸約翰有多厲害、有多有能力
[00:07:13.400 --> 00:07:15.200]  是因為建基於神的話
[00:07:15.200 --> 00:07:16.800]  是按照神的預言
[00:07:16.800 --> 00:07:18.100]  先知塞亞書
[00:07:18.100 --> 00:07:20.500]  甚至可能是馬拉基述或其他的書卷
[00:07:20.500 --> 00:07:25.000]  預言到有一位尼塞亞的使者先鋒要來到
[00:07:25.000 --> 00:07:27.400]  是有神的計劃和預備
[00:07:27.400 --> 00:07:28.300]  但是我們也知道
[00:07:28.300 --> 00:07:32.500]  其實施浸約翰的家庭背景是很好的
[00:07:32.500 --> 00:07:36.100]  大家知不知道約翰出自什麼家庭
[00:07:36.100 --> 00:07:37.800]  他爸爸做什麼的
[00:07:37.800 --> 00:07:38.700]  如果大家有印象
[00:07:38.700 --> 00:07:40.400]  在路加菲林就提到
[00:07:40.400 --> 00:07:43.800]  他是一個祭司的家庭
[00:07:43.800 --> 00:07:46.500]  他爸爸是撒加利亞祭司
[00:07:46.500 --> 00:07:48.100]  但是如果大家再留意
[00:07:48.100 --> 00:07:51.300]  他媽媽的背景更厲害
[00:07:51.300 --> 00:07:53.500]  他媽媽的背景都是祭司
[00:07:53.500 --> 00:07:55.200]  但是他的祭司是什麼
[00:07:55.200 --> 00:07:57.700]  是亞倫祭司的後代
[00:07:57.700 --> 00:08:00.400]  亞倫就是以色列人當中的大祭司
[00:08:00.400 --> 00:08:02.900]  所以如果用約翰的背景
[00:08:02.900 --> 00:08:04.600]  以至後來他的能力
[00:08:04.600 --> 00:08:05.600]  他的心智
[00:08:05.600 --> 00:08:09.800]  我們相信他可以有一個不同的人生
[00:08:09.800 --> 00:08:13.500]  可以創一番事業
[00:08:13.500 --> 00:08:17.100]  但是他不是單單因為這些背景
[00:08:17.100 --> 00:08:19.500]  而經歷他的人生
[00:08:19.500 --> 00:08:22.000]  而找到他自己的照明
[00:08:22.000 --> 00:08:24.600]  他是要見基於神的說話
[00:08:24.600 --> 00:08:26.200]  是來自神的說話
[00:08:26.200 --> 00:08:30.100]  他才有他自己人生的使命
[00:08:30.100 --> 00:08:31.900]  所以不是因著人的背景
[00:08:31.900 --> 00:08:33.900]  不是因著人有多少能力
[00:08:33.900 --> 00:08:35.300]  有多厲害
[00:08:35.300 --> 00:08:35.900]  其實最重要
[00:08:35.900 --> 00:08:39.100]  我們今天要領受人生的使命
[00:08:39.100 --> 00:08:40.000]  照明的時候
[00:08:40.000 --> 00:08:41.900]  是因為有神的說話
[00:08:41.900 --> 00:08:43.500]  來自神的說話
[00:08:43.500 --> 00:08:45.900]  就有帶著那份肯定
[00:08:45.900 --> 00:08:48.500]  而是讓我們能夠蒙神喜悅的時候
[00:08:48.500 --> 00:08:52.600]  我們就知道我們是一個神所寶貴的人
[00:08:52.600 --> 00:08:55.600]  在耶穌基督裡面
[00:08:55.600 --> 00:08:58.300]  就是這樣的經歷見證
[00:08:58.300 --> 00:09:00.800]  這裡提到耶穌基督受浸的時候
[00:09:00.800 --> 00:09:02.800]  從天上來的聲音
[00:09:02.800 --> 00:09:04.400]  給到他那份肯定
[00:09:04.400 --> 00:09:06.300]  就是來自神的說話
[00:09:06.300 --> 00:09:07.900]  是神所喜悅的
[00:09:07.900 --> 00:09:09.500]  他是神的愛子
[00:09:09.500 --> 00:09:12.200]  同樣在約翰福音一章十二節裡面告訴我們
[00:09:12.200 --> 00:09:13.800]  我們願意接待耶穌的時候
[00:09:13.800 --> 00:09:15.900]  我們都是信祂的命的人
[00:09:15.900 --> 00:09:19.400]  我們都可以成為神的兒女
[00:09:19.400 --> 00:09:21.200]  所以今天我們都好像耶穌
[00:09:21.200 --> 00:09:22.200]  可以在神面前
[00:09:22.200 --> 00:09:24.100]  從神的說話裡面當中
[00:09:24.100 --> 00:09:26.700]  得到這份肯定和悅立
[00:09:26.700 --> 00:09:28.700]  這個就是告訴我們
[00:09:28.700 --> 00:09:30.700]  今天我們每一個人
[00:09:30.700 --> 00:09:33.300]  我們可以從神的說話
[00:09:33.300 --> 00:09:37.700]  給到我們知道我是誰
[00:09:37.700 --> 00:09:41.200]  我不知道有時候我們自己怎麼看自己
[00:09:41.200 --> 00:09:43.100]  到底我是一個怎樣的人
[00:09:43.100 --> 00:09:44.600]  可能這個涉及什麼呢?
[00:09:44.600 --> 00:09:46.400]  我的身份是怎樣?
[00:09:46.400 --> 00:09:48.400]  我的角色是怎樣?
[00:09:48.400 --> 00:09:50.200]  我的人生的使命
[00:09:50.200 --> 00:09:52.700]  或者我人生的目標做什麼?
[00:09:52.700 --> 00:09:56.700]  我不知道大家是怎樣看自己這個人
[00:09:56.700 --> 00:09:58.900]  先任約翰給我們看見
[00:09:58.900 --> 00:09:59.900]  他所看的
[00:09:59.900 --> 00:10:02.500]  可能我們有時候是從不同的角度
[00:10:02.500 --> 00:10:03.600]  但先任約翰告訴我們
[00:10:03.600 --> 00:10:08.500]  他是領受從上而來的召命
[00:10:08.500 --> 00:10:10.700]  是神的說話讓他知道
[00:10:10.700 --> 00:10:15.400]  他的人生應該是怎樣走
[00:10:15.400 --> 00:10:17.300]  約翰從剛才我們提到
[00:10:17.300 --> 00:10:20.200]  在彌賽亞先知裡面的預言
[00:10:20.200 --> 00:10:23.200]  告訴他他就是彌賽亞的先鋒
[00:10:23.200 --> 00:10:26.400]  他為這位君王來做開路的先鋒
[00:10:26.400 --> 00:10:28.700]  所以不單單是祭司的兒子
[00:10:28.700 --> 00:10:31.100]  他也不單單像耶穌後來所說
[00:10:31.100 --> 00:10:33.900]  他是先知中裡面最大的一個
[00:10:33.900 --> 00:10:35.700]  其實先任約翰很清楚
[00:10:35.700 --> 00:10:39.000]  他自己從神的說話告訴他
[00:10:39.000 --> 00:10:40.700]  他有一個怎樣的召命
[00:10:40.700 --> 00:10:43.100]  這個召命是從上而來
[00:10:43.100 --> 00:10:45.400]  是從神的說話而來
[00:10:45.400 --> 00:10:47.400]  可能在他的人生裡面
[00:10:47.400 --> 00:10:48.300]  他會經歷到
[00:10:48.300 --> 00:10:52.400]  神有不同的人生階段給他的呼召
[00:10:52.400 --> 00:10:53.700]  但最重要
[00:10:53.700 --> 00:10:55.100]  從神的話語告訴他
[00:10:55.100 --> 00:10:58.600]  有一個對他的最好的計劃
[00:10:58.600 --> 00:10:59.800]  從上而來的召命
[00:10:59.800 --> 00:11:03.500]  其實有些是可以從保羅身上
[00:11:03.500 --> 00:11:06.000]  讓我們可以一起去看看
[00:11:06.000 --> 00:11:07.700]  保羅自己有一次
[00:11:07.700 --> 00:11:10.200]  和阿基泊王對話的時候
[00:11:10.200 --> 00:11:12.200]  他講到他沒有違背
[00:11:12.200 --> 00:11:16.400]  從上天上來給他的意象
[00:11:16.400 --> 00:11:18.300]  這個意象其實大家有印象
[00:11:18.300 --> 00:11:21.600]  就是知道在保羅大馬式的路上的時候
[00:11:21.600 --> 00:11:23.300]  和耶穌的相遇
[00:11:23.300 --> 00:11:25.500]  和耶穌的對話
[00:11:25.500 --> 00:11:27.600]  但是耶穌給他的就是
[00:11:27.600 --> 00:11:28.500]  從神的說話
[00:11:28.500 --> 00:11:29.900]  從耶穌的說話裡面
[00:11:29.900 --> 00:11:33.300]  去領受神要給他的使命
[00:11:33.300 --> 00:11:35.500]  知道神要在我們生命當中
[00:11:35.500 --> 00:11:38.300]  未來要做些什麼心意計劃
[00:11:38.300 --> 00:11:40.300]  所以保羅就是沒有違背
[00:11:40.300 --> 00:11:42.800]  從上天上來的意象
[00:11:42.800 --> 00:11:45.400]  過去我們剛剛完成的諾肯聖言
[00:11:45.400 --> 00:11:46.700]  大家如果有參與就知道
[00:11:46.700 --> 00:11:49.200]  我們剛剛完成了《針研》
[00:11:49.200 --> 00:11:50.300]  《針研》有一個經文
[00:11:50.300 --> 00:11:51.200]  其實很多時候
[00:11:51.200 --> 00:11:53.300]  都是一些基督徒或者教會
[00:11:53.300 --> 00:11:55.700]  都會很常引用
[00:11:55.700 --> 00:11:58.200]  那裡講到沒有意象
[00:11:58.200 --> 00:12:00.200]  民就放肆
[00:12:00.200 --> 00:12:01.100]  有時候我們會問
[00:12:01.100 --> 00:12:02.200]  到底意象是什麼
[00:12:02.200 --> 00:12:03.500]  是不是好像有時候
[00:12:03.500 --> 00:12:04.300]  若失
[00:12:04.300 --> 00:12:05.900]  做做夢
[00:12:05.900 --> 00:12:07.700]  夢境一些特別的東西
[00:12:07.700 --> 00:12:09.200]  就是一些意象
[00:12:09.200 --> 00:12:11.700]  那我就可以知道要做些什麼
[00:12:11.700 --> 00:12:13.100]  可能那些都是
[00:12:13.100 --> 00:12:14.300]  但是我想在《針研》書裡面
[00:12:14.300 --> 00:12:16.500]  其中我們一個覺得意象
[00:12:16.500 --> 00:12:17.600]  很重要的就是
[00:12:17.600 --> 00:12:20.500]  我們有沒有從神的說話裡面
[00:12:20.500 --> 00:12:22.300]  去領受、去遵守
[00:12:22.300 --> 00:12:23.300]  從神的說話裡面
[00:12:23.300 --> 00:12:24.800]  就可以幫助我們
[00:12:24.800 --> 00:12:26.700]  去知道意象
[00:12:26.700 --> 00:12:28.900]  知道神給我們的使命是什麼
[00:12:28.900 --> 00:12:30.200]  就好像保羅一樣
[00:12:30.200 --> 00:12:32.400]  他沒有違背從天上來的意象
[00:12:32.400 --> 00:12:33.400]  約翰也是一樣
[00:12:33.400 --> 00:12:36.300]  他有從上而來給他的召命
[00:12:36.300 --> 00:12:39.400]  是因為他知道這個是神所講的
[00:12:39.400 --> 00:12:40.500]  神的說話
[00:12:40.500 --> 00:12:42.300]  神的話語
[00:12:42.300 --> 00:12:44.000]  所以其實今天我們做基督徒
[00:12:44.000 --> 00:12:45.900]  做得很幸福
[00:12:45.900 --> 00:12:48.500]  因為我們不需要特別去想一下
[00:12:48.500 --> 00:12:50.000]  到底我什麼時候做夢
[00:12:50.000 --> 00:12:51.500]  夢見一些意象
[00:12:51.500 --> 00:12:52.200]  其實最重要是
[00:12:52.200 --> 00:12:54.700]  今天神已經將祂的說話
[00:12:54.700 --> 00:12:57.200]  將聖經賜給我們
[00:12:57.200 --> 00:12:58.400]  我們今天能夠
[00:12:58.400 --> 00:12:59.800]  可以很好的
[00:12:59.800 --> 00:13:01.200]  直接去領受
[00:13:01.200 --> 00:13:03.000]  而且這個是一個很具體
[00:13:03.000 --> 00:13:04.500]  告訴我們
[00:13:04.500 --> 00:13:07.000]  我們的人生應該是怎樣
[00:13:07.000 --> 00:13:09.000]  神對我有什麼心意
[00:13:09.000 --> 00:13:10.800]  對我有什麼計劃
[00:13:10.800 --> 00:13:12.600]  我相信從神的說話就是這樣
[00:13:12.600 --> 00:13:14.000]  幫助我們每個基督徒
[00:13:14.000 --> 00:13:15.400]  可以去明白
[00:13:15.400 --> 00:13:16.800]  所以我們要做的就是
[00:13:16.800 --> 00:13:18.200]  我們去聆聽
[00:13:18.200 --> 00:13:19.700]  神的說話之後
[00:13:19.700 --> 00:13:21.700]  我們要向神作出回應
[00:13:21.700 --> 00:13:24.300]  領受祂給我們的召命
[00:13:24.300 --> 00:13:26.400]  只不過有時候我們會
[00:13:26.400 --> 00:13:27.100]  問一下自己
[00:13:27.100 --> 00:13:28.900]  我們到底願意
[00:13:28.900 --> 00:13:30.700]  花多少的時間
[00:13:30.700 --> 00:13:32.700]  下多少的功夫
[00:13:32.700 --> 00:13:34.900]  來追求明白
[00:13:34.900 --> 00:13:36.600]  神的心意呢
[00:13:36.600 --> 00:13:38.100]  召命其實就是
[00:13:38.100 --> 00:13:41.700]  我們能夠活出神對我的心意
[00:13:41.700 --> 00:13:43.300]  對我的計劃
[00:13:43.300 --> 00:13:45.200]  我成為神
[00:13:45.200 --> 00:13:47.900]  很想我要做的那個人
[00:13:47.900 --> 00:13:49.600]  成為神所喜悅的人
[00:13:49.600 --> 00:13:53.400]  這個就是神給我們的召命
[00:13:53.400 --> 00:13:54.800]  今天我們需要去
[00:13:54.800 --> 00:13:56.200]  從神的說話
[00:13:56.200 --> 00:13:58.300]  來領受這個召命
[00:13:58.300 --> 00:13:59.600]  不需要去特別
[00:13:59.600 --> 00:14:01.400]  想一下有什麼異象
[00:14:01.400 --> 00:14:03.600]  或者有什麼特別的東西
[00:14:03.600 --> 00:14:04.400]  其實最重要
[00:14:04.400 --> 00:14:06.500]  在神的說話已經告訴我們
[00:14:06.500 --> 00:14:08.300]  我們聽主的聖言
[00:14:08.300 --> 00:14:10.300]  就能夠領受到
[00:14:10.300 --> 00:14:12.100]  神給你的召命
[00:14:12.100 --> 00:14:13.400]  神的計劃
[00:14:13.400 --> 00:14:14.600]  在你的生命當中
[00:14:14.600 --> 00:14:15.900]  是要做些什麼
[00:14:15.900 --> 00:14:16.900]  就是我們能夠去
[00:14:16.900 --> 00:14:21.100]  從神的話來得到
[00:14:21.100 --> 00:14:21.900]  在這段經文
[00:14:21.900 --> 00:14:24.100]  從施震約翰的生命裡面
[00:14:24.100 --> 00:14:25.700]  也讓我們看到
[00:14:25.700 --> 00:14:28.100]  當我們能夠認定身份的時候
[00:14:28.100 --> 00:14:30.600]  我們要活出一個見證
[00:14:30.600 --> 00:14:32.000]  也是能夠讓我們
[00:14:32.000 --> 00:14:33.500]  明白自己
[00:14:33.500 --> 00:14:36.700]  在神給我們的計劃當中
[00:14:36.700 --> 00:14:39.000]  的角色是怎樣
[00:14:39.000 --> 00:14:40.900]  召命其實跟我們的身份
[00:14:40.900 --> 00:14:43.300]  也有一個很密切的關係
[00:14:43.300 --> 00:14:46.500]  約翰知道我的事
[00:14:46.500 --> 00:14:47.700]  知道我的事的意思
[00:14:47.700 --> 00:14:48.500]  大概就是說
[00:14:48.500 --> 00:14:50.800]  約翰知道我是誰
[00:14:50.800 --> 00:14:52.500]  約翰知道他的角色
[00:14:52.500 --> 00:14:55.200]  他在做些什麼
[00:14:55.200 --> 00:14:57.200]  在我們剛才有讀的聖經裡面
[00:14:57.200 --> 00:14:58.100]  就看到
[00:14:58.100 --> 00:15:00.200]  先知以塞亞書上高
[00:15:00.200 --> 00:15:02.500]  說到一個將要來的
[00:15:02.500 --> 00:15:06.100]  為尼塞亞做一個開路先鋒
[00:15:06.100 --> 00:15:07.800]  所以約翰很明白
[00:15:07.800 --> 00:15:09.400]  照著這個說話
[00:15:09.400 --> 00:15:11.000]  約翰來了
[00:15:11.000 --> 00:15:12.200]  就是提醒我們
[00:15:12.200 --> 00:15:14.300]  約翰很知道我是誰
[00:15:14.300 --> 00:15:16.200]  約翰知道他自己的身份
[00:15:16.200 --> 00:15:19.000]  他就是奉差遣的使者
[00:15:19.000 --> 00:15:20.800]  他是為尼塞亞君王
[00:15:20.800 --> 00:15:22.900]  做開路先鋒的那一位
[00:15:22.900 --> 00:15:25.200]  為這位君王來做預備
[00:15:25.200 --> 00:15:26.200]  所以這個就是
[00:15:26.200 --> 00:15:27.900]  約翰很知道他自己
[00:15:27.900 --> 00:15:29.400]  我是誰
[00:15:29.400 --> 00:15:32.000]  但除了知道我是誰
[00:15:32.000 --> 00:15:34.200]  我是誰的時候
[00:15:34.200 --> 00:15:36.400]  另外一個同樣重要的是什麼呢
[00:15:36.400 --> 00:15:40.400]  約翰要知道我的不是
[00:15:40.400 --> 00:15:42.700]  我們要很清楚知道我是誰
[00:15:42.700 --> 00:15:44.200]  但同樣也要知道
[00:15:44.200 --> 00:15:46.300]  我不是誰
[00:15:46.300 --> 00:15:49.600]  在其中一節說到
[00:15:49.600 --> 00:15:51.300]  有一位在我以後來的能力
[00:15:51.300 --> 00:15:52.700]  比我更加大
[00:15:52.700 --> 00:15:54.300]  我就是彎腰給他解鞋
[00:15:54.300 --> 00:15:57.200]  但也是不配的
[00:15:57.200 --> 00:15:59.400]  他知道他不配做這些事
[00:15:59.400 --> 00:16:01.100]  他知道他的不是
[00:16:01.100 --> 00:16:05.500]  更加清楚或者更坦白說到
[00:16:05.500 --> 00:16:07.300]  約翰呼應約翰說的
[00:16:07.300 --> 00:16:09.600]  我不是基督
[00:16:09.600 --> 00:16:12.800]  是奉差遣向基督的前面
[00:16:12.800 --> 00:16:15.100]  就是剛才我們看尼塞亞書那裡
[00:16:15.100 --> 00:16:16.500]  所以他用了一個婚宴
[00:16:16.500 --> 00:16:20.400]  或者婚禮的場景來表達
[00:16:20.400 --> 00:16:22.700]  所以這裡有時候我們都會
[00:16:22.700 --> 00:16:26.900]  有些聽到一些說話
[00:16:26.900 --> 00:16:29.000]  在這些場合就是說
[00:16:29.000 --> 00:16:30.400]  去到一些婚宴
[00:16:30.400 --> 00:16:32.600]  見到那個婚人的時候
[00:16:32.600 --> 00:16:34.800]  就會有一點酸溜溜是什麼
[00:16:34.800 --> 00:16:36.400]  那個人結了婚
