
[00:00:00.000 --> 00:00:03.460]  好,今天想跟大家分享一個題目
[00:02:20.000 --> 00:02:23.500]  我們每一個信徒就好像一個活石一樣
[00:02:23.500 --> 00:02:26.900]  我們每一塊石頭砌在一起
[00:02:26.900 --> 00:02:28.800]  就成為一個靈弓
[00:02:28.800 --> 00:02:35.500]  靈弓的意思是有靈的一個建築物
[00:02:35.500 --> 00:02:38.200]  其實可以模型可以有型
[00:02:38.200 --> 00:02:41.500]  其實我們教會就是一個靈弓
[00:02:41.500 --> 00:02:43.900]  我們每一個就是一塊活石
[00:02:43.900 --> 00:02:46.000]  我們是帶著神的身份
[00:02:46.000 --> 00:02:47.300]  帶著神的照明
[00:02:47.300 --> 00:02:49.500]  去到我們身邊的地方
[00:02:49.500 --> 00:02:53.100]  那時候彼得就這樣去激勵他們
[00:02:53.100 --> 00:02:54.300]  鼓勵他們
[00:02:54.300 --> 00:02:57.100]  在剛才我們讀的那一段經文
[00:02:57.100 --> 00:03:01.900]  他說了我們每一個人都有一個新的身份
[00:03:01.900 --> 00:03:03.400]  是有四方面的
[00:03:03.400 --> 00:03:06.300]  我們逐一去看看
[00:03:06.300 --> 00:03:10.300]  第一方面就是我們是被揀選的族類
[00:03:10.300 --> 00:03:13.100]  Chosen people
[00:03:13.100 --> 00:03:16.000]  世界我們怎麼選擇的呢
[00:03:16.000 --> 00:03:18.100]  如果今天你去街市買橙
[00:03:18.100 --> 00:03:20.500]  你會選擇什麼橙
[00:03:20.500 --> 00:03:21.900]  多汁的
[00:03:21.900 --> 00:03:23.000]  重手的
[00:03:23.000 --> 00:03:24.300]  漂亮的
[00:03:24.300 --> 00:03:26.600]  你會不會看到那個橙
[00:03:26.600 --> 00:03:28.500]  乾乾淨淨快要發霉
[00:03:28.500 --> 00:03:30.000]  你會不會選擇它
[00:03:30.000 --> 00:03:32.200]  不會
[00:03:32.200 --> 00:03:38.100]  這個世界學校怎麼選擇學生
[00:03:38.100 --> 00:03:39.600]  成績厲害
[00:03:39.600 --> 00:03:41.700]  品學兼優
[00:03:41.700 --> 00:03:43.800]  聽教聽話
[00:03:43.800 --> 00:03:45.200]  我們都會選擇這些
[00:03:45.200 --> 00:03:47.700]  或者會有特別的長處
[00:03:47.700 --> 00:03:49.600]  跑步跑得快
[00:03:49.600 --> 00:03:52.000]  音樂比較厲害
[00:03:52.000 --> 00:03:53.600]  我們都會這樣選擇
[00:03:53.600 --> 00:03:59.600]  或者今天你家裡要請一個監務助理
[00:03:59.600 --> 00:04:01.200]  你會怎麼選擇
[00:04:01.200 --> 00:04:03.400]  聽教聽話
[00:04:03.400 --> 00:04:06.300]  選擇一些誠實和好的
[00:04:06.300 --> 00:04:08.900]  這個世界都會選擇一些好的
[00:04:08.900 --> 00:04:11.600]  但是神怎麼選擇人呢
[00:04:11.600 --> 00:04:13.800]  我們看一看一段經文
[00:04:13.800 --> 00:04:17.000]  在哥林多前書一章26至29節
[00:04:17.000 --> 00:04:18.900]  我們一起讀一讀
[00:04:18.900 --> 00:04:20.500]  弟兄們
[00:04:20.500 --> 00:04:22.900]  可見你們蒙照的
[00:04:22.900 --> 00:04:26.300]  安著肉體有智慧的不多
[00:04:26.300 --> 00:04:28.300]  有能力的不多
[00:04:28.300 --> 00:04:30.800]  有尊貴的也不多
[00:04:30.800 --> 00:04:34.500]  神卻簡選了世上愚絕的
[00:04:34.500 --> 00:04:37.100]  叫有智慧的羞愧
[00:04:37.100 --> 00:04:40.400]  又簡選了世上軟弱的
[00:04:40.400 --> 00:04:43.600]  叫那強壯的羞愧
[00:04:43.600 --> 00:04:47.400]  神也簡選了世上卑賤的
[00:04:47.400 --> 00:04:49.300]  被人厭惡的
[00:04:49.300 --> 00:04:51.700]  以及濫無有的
[00:04:51.700 --> 00:04:54.300]  為要廢掉那有的
[00:04:54.300 --> 00:04:56.700]  使一切有血氣的
[00:04:56.700 --> 00:05:01.600]  在神面前一個也不能自誇
[00:05:01.600 --> 00:05:04.500]  我們看看神簡什麼
[00:05:04.500 --> 00:05:06.500]  神我highlight了
[00:05:06.500 --> 00:05:10.500]  他說神簡是簡世上愚絕的
[00:05:10.500 --> 00:05:15.800]  軟弱、卑賤、厭惡和什麼都沒有
[00:05:15.800 --> 00:05:18.700]  神是否簡了你和我
[00:05:18.700 --> 00:05:21.500]  我們是否這麼差
[00:05:21.500 --> 00:05:23.500]  其實這裡不是這樣說的
[00:05:23.500 --> 00:05:27.500]  他講到世上覺得他是愚絕
[00:05:27.500 --> 00:05:29.500]  其實是什麼意思呢
[00:05:29.500 --> 00:05:33.500]  就是說那些真正謙卑
[00:05:33.500 --> 00:05:35.500]  覺得自己不行
[00:05:35.500 --> 00:05:38.500]  是需要神的幫助
[00:05:38.500 --> 00:05:42.500]  不是那些自以為自己能搞定的
[00:05:42.500 --> 00:05:44.500]  神就是這樣的人
[00:05:44.500 --> 00:05:48.500]  如果你想起自己如何信耶穌
[00:05:48.500 --> 00:05:53.000]  都是覺得有些事情我們把握不了
[00:05:53.000 --> 00:05:54.500]  我們控制不了
[00:05:54.500 --> 00:05:57.000]  我們需要神的幫助
[00:05:57.000 --> 00:06:00.500]  神就是這樣簡選我們
[00:06:00.500 --> 00:06:04.000]  其實神簡選我們不是我們有什麼能幹
[00:06:04.000 --> 00:06:08.000]  而是神是簡選真正謙卑的人
[00:06:08.000 --> 00:06:13.500]  其實神簡選我們是詮釋神的恩典
[00:06:13.500 --> 00:06:15.500]  不是我們做了什麼
[00:06:15.500 --> 00:06:19.000]  這是單單神給我們的恩典
[00:06:19.000 --> 00:06:21.500]  我們只有感恩
[00:06:21.500 --> 00:06:24.500]  神不但簡選我們
[00:06:24.500 --> 00:06:27.500]  還給了我們尊貴的身份
[00:06:27.500 --> 00:06:29.500]  我們看看第二方面
[00:06:29.500 --> 00:06:34.000]  神給了我們軍專祭司的身份
[00:06:34.000 --> 00:06:35.500]  什麼意思呢
[00:06:35.500 --> 00:06:41.000]  我們每一個原來都是皇室的成員
[00:06:41.000 --> 00:06:43.000]  你覺不覺得自己是皇室成員
[00:06:43.000 --> 00:06:47.000]  因為我們的天父是萬皇之王
[00:06:47.000 --> 00:06:49.000]  萬主之主
[00:06:49.000 --> 00:06:51.000]  我們是祂的兒女
[00:06:51.000 --> 00:06:55.000]  我們每一個都是公主和皇子
[00:06:55.000 --> 00:06:58.000]  如果你身邊是弟兄
[00:06:58.000 --> 00:07:00.000]  你就說你是皇子
[00:07:00.000 --> 00:07:06.000]  如果是姐妹你跟她說你是公主
[00:07:06.000 --> 00:07:09.500]  原來我們是公主和皇子
[00:07:09.500 --> 00:07:13.000]  我們有一個很尊貴的身份
[00:07:13.000 --> 00:07:16.500]  其實神給我們這個尊貴身份
[00:07:16.500 --> 00:07:23.000]  亦都給我們有一個屬靈的能力和權柄
[00:07:23.000 --> 00:07:28.000]  因為神是我們萬皇之王的神
[00:07:28.000 --> 00:07:32.000]  這份權柄是來自我們天上的父親
[00:07:32.000 --> 00:07:37.000]  其實我們每一天都面對很多的挑戰
[00:07:37.000 --> 00:07:41.000]  我們的生命有時都會面對很多困難
[00:07:41.000 --> 00:07:45.000]  但是我們要用神的方式去面對
[00:07:45.000 --> 00:07:50.000]  我們每一天都面對一個屬靈爭戰
[00:07:50.000 --> 00:07:52.000]  我們怎樣去面對
[00:07:52.000 --> 00:07:57.000]  怎樣神給我們智慧去打這場屬靈爭戰
[00:07:57.000 --> 00:07:59.000]  我們看看一段經文
[00:07:59.000 --> 00:08:02.000]  在二福所書六章十至十二節
[00:08:02.000 --> 00:08:04.000]  我們不如一起讀一讀
[00:08:04.000 --> 00:08:05.000]  一二三
[00:08:05.000 --> 00:08:07.000]  我還有沒了的話
[00:08:07.000 --> 00:08:09.000]  你們要靠著主
[00:08:09.000 --> 00:08:13.000]  依賴祂的大能大力作強強的人
[00:08:13.000 --> 00:08:17.000]  要穿戴神所賜的全副軍裝
[00:08:17.000 --> 00:08:20.000]  就能抵擋魔鬼的詭計
[00:08:20.000 --> 00:08:24.000]  因我們並不是與屬血氣的爭戰
[00:08:24.000 --> 00:08:28.000]  乃是與那些執政的掌權的
[00:08:28.000 --> 00:08:32.000]  管轄這幽暗世界的
[00:08:32.000 --> 00:08:36.000]  屬行氣的惡魔爭戰
[00:08:36.000 --> 00:08:42.000]  這裡說到我們每一天去面對我們的生活的時候
[00:08:42.000 --> 00:08:45.000]  我們要有一個屬靈的眼光
[00:08:45.000 --> 00:08:48.000]  因為我們個個都是屬靈人
[00:08:48.000 --> 00:08:53.000]  我們面對可能有人會得罪我們
[00:08:53.000 --> 00:08:55.000]  但是我們的敵人是不是那個人呢
[00:08:55.000 --> 00:08:56.000]  不是
[00:08:56.000 --> 00:08:58.000]  是背後的那個仇敵
[00:08:58.000 --> 00:09:02.000]  背後撒旦會操控一些人
[00:09:02.000 --> 00:09:06.000]  他會影響一些人做一些他想去做的事
[00:09:06.000 --> 00:09:08.000]  撒旦做些什麼工作
[00:09:08.000 --> 00:09:11.000]  偷竊、毀壞、殺害
[00:09:11.000 --> 00:09:14.000]  他經常都會做這些工作
[00:09:14.000 --> 00:09:17.000]  但是我們怎樣去打這場仗呢
[00:09:17.000 --> 00:09:20.000]  如果今天你遇到一些人得罪你的
[00:09:20.000 --> 00:09:23.000]  或者公司有同事損害你的
[00:09:23.000 --> 00:09:25.000]  你會怎樣做呢
[00:09:25.000 --> 00:09:26.000]  損害他一頓
[00:09:26.000 --> 00:09:28.000]  是不是這樣
[00:09:28.000 --> 00:09:30.000]  這個不是神的法則
[00:09:30.000 --> 00:09:36.000]  神會叫我們用愛、用寬恕
[00:09:36.000 --> 00:09:39.000]  去面對得罪我們的人
[00:09:39.000 --> 00:09:41.000]  為他祈禱
[00:09:41.000 --> 00:09:45.000]  很多年前我記得有一段時間
[00:09:45.000 --> 00:09:47.000]  我們經常說到城市轉化
[00:09:47.000 --> 00:09:51.000]  那時候我還在職場工作
[00:09:51.000 --> 00:09:55.000]  每一天我會早點回到公司
[00:09:55.000 --> 00:09:57.000]  我會繞場一周
[00:09:57.000 --> 00:10:00.000]  我會為公司去禱告
[00:10:00.000 --> 00:10:04.000]  我會宣告讓神的榮耀臨到我工作場所當中
[00:10:04.000 --> 00:10:09.000]  我腳掌所踏之地都是屬於神的
[00:10:09.000 --> 00:10:11.000]  你不要以為沒有用
[00:10:11.000 --> 00:10:16.000]  那時候我們在公司裡會有一個團契
[00:10:16.000 --> 00:10:20.000]  逢星期二下午我們就會聚在一起
[00:10:20.000 --> 00:10:24.000]  我們會茶經、祈禱、敬拜
[00:10:24.000 --> 00:10:27.000]  當中有時多人有時少人
[00:10:27.000 --> 00:10:30.000]  同事有時也會來來去去
[00:10:30.000 --> 00:10:33.000]  我記得我們最多人的時候
[00:10:33.000 --> 00:10:37.000]  我們會在聖誕節有派對
[00:10:37.000 --> 00:10:40.000]  我們會請我們公司一些
[00:10:40.000 --> 00:10:43.000]  未信主的同事一起去參加
[00:10:43.000 --> 00:10:47.000]  我記得最多請了一百多人
[00:10:47.000 --> 00:10:50.000]  我老闆也會來
[00:10:50.000 --> 00:10:53.000]  有一次我們又是開團契的時間
[00:10:53.000 --> 00:10:54.000]  那次很少人
[00:10:54.000 --> 00:10:56.000]  我記得只有四個人
[00:10:56.000 --> 00:10:58.000]  還有一個是未信主的同事
[00:10:58.000 --> 00:11:00.000]  我們是茶經
[00:11:00.000 --> 00:11:04.000]  我聖靈有一個催逼
[00:11:04.000 --> 00:11:07.000]  叫我問問那位未信主的同事
[00:11:07.000 --> 00:11:09.000]  你想不想信耶穌
[00:11:09.000 --> 00:11:13.000]  我們問他的時候他真的信了耶穌
[00:11:13.000 --> 00:11:14.000]  不只一個星期
[00:11:14.000 --> 00:11:16.000]  下一個星期也是這樣
[00:11:16.000 --> 00:11:18.000]  也是有人信耶穌
[00:11:18.000 --> 00:11:20.000]  原來當我們知道
[00:11:20.000 --> 00:11:23.000]  我們其實每一個都是神的使者
[00:11:23.000 --> 00:11:26.000]  我們進到我們的工作場所
[00:11:26.000 --> 00:11:28.000]  進到我們的家庭
[00:11:28.000 --> 00:11:31.000]  進到我們每一個地方
[00:11:31.000 --> 00:11:34.000]  其實我們是帶著神的榮耀進去的
[00:11:34.000 --> 00:11:37.000]  你不要小看你自己的身份
[00:11:37.000 --> 00:11:41.000]  其實你是一個君尊的祭司
[00:11:41.000 --> 00:11:43.000]  你是帶著神的榮耀
[00:11:43.000 --> 00:11:45.000]  你是公主王子
[00:11:45.000 --> 00:11:47.000]  你是帶著神的榮耀
[00:11:47.000 --> 00:11:50.000]  神的能力進到那些地方
[00:11:50.000 --> 00:11:52.000]  所以你去到哪裡
[00:11:52.000 --> 00:11:54.000]  你都會為祂祈禱
[00:11:54.000 --> 00:11:55.000]  我逛街我都會說
[00:11:55.000 --> 00:11:58.000]  腳掌所踏之地都要屬於神
[00:11:58.000 --> 00:12:00.000]  我們茶餐堂的同工
[00:12:00.000 --> 00:12:05.000]  每個月我們都會去祈禱
[00:12:05.000 --> 00:12:07.000]  就是行驅禱告
[00:12:07.000 --> 00:12:13.000]  我們會去宣告神的榮耀進到那些地方
[00:12:13.000 --> 00:12:15.000]  你們都可以
[00:12:15.000 --> 00:12:18.000]  因為我們每一個都是公主王子
[00:12:18.000 --> 00:12:22.000]  剛才說到這個也是君尊的祭司
[00:12:22.000 --> 00:12:25.000]  祭司有一個特別的角色
[00:12:25.000 --> 00:12:29.000]  在舊約人是不可以直接來到神面前
[00:12:29.000 --> 00:12:31.000]  他一定要透過祭司
[00:12:31.000 --> 00:12:33.000]  所以祭司在舊約裏面
[00:12:33.000 --> 00:12:37.000]  他會幫助一些子民去獻祭
[00:12:37.000 --> 00:12:41.000]  有贖罪祭、贖獻祭、感恩祭等等
[00:12:41.000 --> 00:12:42.000]  到了新約
[00:12:42.000 --> 00:12:45.000]  耶穌基督已經一次過成為我們的大祭司
[00:12:45.000 --> 00:12:48.000]  祂一次過為我們獻祭了這個祭
[00:12:48.000 --> 00:12:52.000]  但是我們有什麼角色呢
[00:12:52.000 --> 00:12:55.000]  其實我們今天作為祭司
[00:12:55.000 --> 00:13:02.000]  我們都有一個去復和關係的角色
[00:13:02.000 --> 00:13:05.000]  我們要復和什麼關係呢
[00:13:05.000 --> 00:13:08.000]  人和神的關係
[00:13:08.000 --> 00:13:10.000]  有沒有一些人
[00:13:10.000 --> 00:13:14.000]  我相信你身邊一定有些親友、美信主
[00:13:14.000 --> 00:13:17.000]  你要為他們祈禱
[00:13:17.000 --> 00:13:20.000]  你將耶穌的福音跟他們說
[00:13:20.000 --> 00:13:22.000]  要帶他們來到神的面前
[00:13:22.000 --> 00:13:24.000]  或者有一些人你認識的
[00:13:24.000 --> 00:13:26.000]  他可能曾經信過耶穌
[00:13:26.000 --> 00:13:29.000]  但是現在已經離開了
[00:13:29.000 --> 00:13:31.000]  沒有回教會
[00:13:31.000 --> 00:13:33.000]  所以我們要為他們祈禱
[00:13:33.000 --> 00:13:36.000]  讓他們有一天可以回到神當中
[00:13:36.000 --> 00:13:41.000]  我們要成為人和神的關係復和
[00:13:41.000 --> 00:13:45.000]  也要復和人和人的關係
[00:13:45.000 --> 00:13:49.000]  我想這幾年社會上發生了很多事情
[00:13:49.000 --> 00:13:53.000]  人和人之間的關係很脆弱
[00:13:53.000 --> 00:13:57.000]  很容易破裂
[00:13:57.000 --> 00:14:01.000]  我先鼓勵大家從自己開始
[00:14:01.000 --> 00:14:03.000]  不知道有沒有一些人
[00:14:03.000 --> 00:14:06.000]  你好像跟他們的關係破裂了
[00:14:06.000 --> 00:14:09.000]  你會不會為這些關係去禱告
[00:14:09.000 --> 00:14:16.000]  我想未必好像回到以前的親密
[00:14:16.000 --> 00:14:20.000]  但是也不要帶著一些仇恨和憤怒
[00:14:20.000 --> 00:14:23.000]  我們為這些關係去禱告
[00:14:23.000 --> 00:14:27.000]  神給我們一個peace maker
[00:14:27.000 --> 00:14:31.000]  有一個復和關係的角色
[00:14:31.000 --> 00:14:35.000]  當然當我們可以這樣做的時候
[00:14:35.000 --> 00:14:38.000]  我們自己也要跟神有一個親密的關係
[00:14:38.000 --> 00:14:41.000]  因為神形容我們跟祂的關係
[00:14:41.000 --> 00:14:44.000]  就好像葡萄樹和枝子一樣
[00:14:44.000 --> 00:14:46.000]  離了去就不能做什麼
[00:14:46.000 --> 00:14:49.000]  所以每一天我們真的去親近神
[00:14:49.000 --> 00:14:53.000]  因為靠我們自己不行
[00:14:53.000 --> 00:14:56.000]  我們一定要靠神來幫助我們
[00:14:56.000 --> 00:14:59.000]  這個是第二方面
[00:14:59.000 --> 00:15:04.000]  第三方面也說到我們是聖潔的國度
[00:15:04.000 --> 00:15:06.000]  其實給了前書
[00:15:06.000 --> 00:15:08.000]  今天我們看第二章
[00:15:08.000 --> 00:15:10.000]  在一章十六節也說過
[00:15:10.000 --> 00:15:12.000]  它說你們要聖潔
[00:15:12.000 --> 00:15:14.000]  因為我是聖潔的
[00:15:14.000 --> 00:15:16.000]  什麼意思呢
[00:15:16.000 --> 00:15:19.000]  其實聖這個詞Holy
[00:15:19.000 --> 00:15:24.000]  在希伯來文的原文的意思就是
[00:15:24.000 --> 00:15:28.000]  分別分割和和世俗有分別的意思
[00:15:28.000 --> 00:15:31.000]  在希臘文就是指神
[00:15:31.000 --> 00:15:35.000]  就是說我們要過一個分別為聖的生活
[00:15:35.000 --> 00:15:37.000]  我們要過一個
[00:15:37.000 --> 00:15:41.000]  和這個世界的價值觀不同的生活
[00:15:41.000 --> 00:15:45.000]  聖潔的國度也等於神的國度
[00:15:45.000 --> 00:15:47.000]  什麼叫神的國度呢
[00:15:47.000 --> 00:15:49.000]  我們經常祈禱的
[00:15:49.000 --> 00:15:53.000]  願神的國降臨什麼意思呢
[00:15:53.000 --> 00:15:55.000]  就是說是神掌權
[00:15:55.000 --> 00:15:58.000]  神話事的地方
[00:15:58.000 --> 00:16:00.000]  就是神國臨到
[00:16:00.000 --> 00:16:04.000]  本來這個世界是神創造的
[00:16:04.000 --> 00:16:06.000]  神創天造地
[00:16:06.000 --> 00:16:08.000]  他也創造了人類
[00:16:08.000 --> 00:16:14.000]  他給了一個治理天地萬物的權柄給人
[00:16:14.000 --> 00:16:17.000]  但是人犯了罪
[00:16:17.000 --> 00:16:18.000]  他不聽神話
[00:16:18.000 --> 00:16:20.000]  他吃了一個果子
[00:16:20.000 --> 00:16:21.000]  在那個時間
[00:16:21.000 --> 00:16:26.000]  其實這個權柄就給了撒旦
[00:16:26.000 --> 00:16:30.000]  撒旦叫做空中的掌權者
[00:16:30.000 --> 00:16:34.000]  其實他在這個世界運作著
[00:16:34.000 --> 00:16:38.000]  你看到現在這個世界是不是很混亂
[00:16:38.000 --> 00:16:40.000]  有很多戰爭
[00:16:40.000 --> 00:16:43.000]  有很多人的關係破裂
[00:16:43.000 --> 00:16:46.000]  也有很多人的仇恨
[00:16:46.000 --> 00:16:48.000]  每一天都是
[00:16:48.000 --> 00:16:51.000]  這個星期我看
[00:16:51.000 --> 00:16:52.000]  我上次說到
[00:16:52.000 --> 00:16:53.000]  有一個
[00:16:53.000 --> 00:16:55.000]  看到美國有一個校園槍擊案
[00:16:55.000 --> 00:16:58.000]  這個星期又有一單
[00:16:58.000 --> 00:17:00.000]  我心很痛
[00:17:00.000 --> 00:17:04.000]  在一個十六歲的女孩子的生日會裡面
[00:17:04.000 --> 00:17:06.000]  發生這些事
[00:17:06.000 --> 00:17:10.000]  我說為什麼會這麼多這些仇恨呢
[00:17:10.000 --> 00:17:14.000]  因為現在這個世界就是給撒旦掌權
[00:17:14.000 --> 00:17:15.000]  但是
[00:17:15.000 --> 00:17:18.000]  我們怎麼可以看到神國降臨呢
[00:17:18.000 --> 00:17:21.000]  神的國來了沒有
[00:17:21.000 --> 00:17:24.000]  我們常常有一個說話
[00:17:24.000 --> 00:17:26.000]  Already but not yet
[00:17:26.000 --> 00:17:27.000]  就是他已經來了
[00:17:27.000 --> 00:17:29.000]  但是還沒有完全
[00:17:29.000 --> 00:17:33.000]  那神國在哪裡彰顯呢
[00:17:33.000 --> 00:17:35.000]  在你和我身上
[00:17:35.000 --> 00:17:39.000]  當我們願意遵守神的教導
[00:17:39.000 --> 00:17:41.000]  我們活出神的愛的時候
[00:17:41.000 --> 00:17:43.000]  在教會裡面
[00:17:43.000 --> 00:17:46.000]  人就會看到神在我們當中
[00:17:46.000 --> 00:17:48.000]  所以這個很重要
[00:17:48.000 --> 00:17:53.000]  其實我們每一個都是神國的使者
[00:17:53.000 --> 00:17:57.000]  我們每一個都是神國的ambassador
[00:17:57.000 --> 00:17:58.000]  我們是領事
[00:17:58.000 --> 00:18:00.000]  我們代表著神
[00:18:00.000 --> 00:18:03.000]  所以今天我們怎麼去活出我們的生活呢
[00:18:03.000 --> 00:18:07.000]  是影響著人能不能看到神
[00:18:07.000 --> 00:18:09.000]  如果有人得罪你
[00:18:09.000 --> 00:18:11.000]  你是以惡還惡
[00:18:11.000 --> 00:18:13.000]  還是以善勝惡
[00:18:13.000 --> 00:18:17.000]  你以寬恕代替仇恨
[00:18:17.000 --> 00:18:19.000]  還是怎麼做呢
[00:18:19.000 --> 00:18:23.000]  我們有沒有活出神給我們的教導呢
[00:18:23.000 --> 00:18:25.000]  我聽過很多的見證
[00:18:25.000 --> 00:18:28.000]  他們信耶穌就是看到
[00:18:28.000 --> 00:18:30.000]  我的家人有人信了耶穌
[00:18:30.000 --> 00:18:32.000]  看到他有改變
[00:18:32.000 --> 00:18:35.000]  原來我們的見證會影響人
[00:18:35.000 --> 00:18:39.000]  也會影響我們身邊的人會不會信耶穌
[00:18:39.000 --> 00:18:41.000]  所以我們的見證
[00:18:41.000 --> 00:18:46.000]  我們的生命是很重要的
[00:18:46.000 --> 00:18:48.000]  所以我們要跟隨主主
[00:18:48.000 --> 00:18:52.000]  我們要過一個分別為勝的生活
[00:18:52.000 --> 00:18:54.000]  第四方面
[00:18:54.000 --> 00:18:57.000]  是說到我們屬神的子民
[00:18:57.000 --> 00:19:00.000]  是神的特殊掌握
[00:19:00.000 --> 00:19:03.000]  一個人屬於一個國家
[00:19:03.000 --> 00:19:06.000]  能夠受到國家的保護
[00:19:06.000 --> 00:19:09.000]  享受當地的福利
[00:19:09.000 --> 00:19:13.000]  但我們也要守當地的法律
[00:19:13.000 --> 00:19:17.000]  如果今天我們信了耶穌
[00:19:17.000 --> 00:19:20.000]  其實我們已經是屬於神的子民
[00:19:20.000 --> 00:19:24.000]  我們有一個天國公民的身份
[00:19:24.000 --> 00:19:27.000]  我們的國王是誰
[00:19:27.000 --> 00:19:33.000]  耶穌是我們的天上的爸爸
[00:19:33.000 --> 00:19:38.000]  天國是以愛 以公義 立國
[00:19:38.000 --> 00:19:41.000]  所以我們每一個子民
[00:19:41.000 --> 00:19:45.000]  都有神的保護 接納 愛
[00:19:45.000 --> 00:19:48.000]  神也給我們有權柄
[00:19:48.000 --> 00:19:50.000]  剛才也說過
[00:19:50.000 --> 00:19:52.000]  我們可以踐踏仇敵
[00:19:52.000 --> 00:19:55.000]  我們有禱告的權柄
[00:19:55.000 --> 00:19:57.000]  我們信著一刻
[00:19:57.000 --> 00:20:00.000]  我們已經遷入神國裏面
[00:20:00.000 --> 00:20:03.000]  這個國度是很正的
[00:20:03.000 --> 00:20:06.000]  其實我們得著這個身份
[00:20:06.000 --> 00:20:08.000]  不是靠我們自己
[00:20:08.000 --> 00:20:10.000]  是靠神的憐憫
[00:20:10.000 --> 00:20:12.000]  剛才我們在《彼得前書》
[00:20:12.000 --> 00:20:14.000]  二章十節讀過
[00:20:14.000 --> 00:20:19.000]  我們從前算不得子民
[00:20:19.000 --> 00:20:22.000]  但現在卻成為了神的子民
[00:20:22.000 --> 00:20:24.000]  從前未曾蒙憐憫
[00:20:24.000 --> 00:20:26.000]  現在卻蒙了憐憫
[00:20:26.000 --> 00:20:28.000]  這裡說什麼呢
[00:20:28.000 --> 00:20:30.000]  其實引用了《河西亞書》
[00:20:30.000 --> 00:20:32.000]  一章九至十節
[00:20:32.000 --> 00:20:34.000]  和二章二十三節
[00:20:34.000 --> 00:20:37.000]  我們看看《河西亞書》
[00:20:37.000 --> 00:20:39.000]  我讀給大家聽
[00:20:39.000 --> 00:20:41.000]  我必將他種在這地
[00:20:41.000 --> 00:20:44.000]  素不蒙憐憫的 我必憐憫
[00:20:44.000 --> 00:20:47.000]  本非我聞的 我必對他說
[00:20:47.000 --> 00:20:49.000]  你是我的聞 他必說
[00:20:49.000 --> 00:20:51.000]  你是我的神
