
[00:00:00.000 --> 00:00:02.840]  今天特別是聖奥的崇拜
[00:04:54.920 --> 00:04:55.680]  知不知道為什麼
[00:04:55.680 --> 00:04:58.600]  我經常記掛我們在裡面
[00:04:58.600 --> 00:05:00.320]  有些107房的頂姐妹
[00:05:00.320 --> 00:05:02.480]  其實她們因為照顧嬰兒的時候
[00:05:02.480 --> 00:05:04.080]  她們又很愛護我們
[00:05:04.080 --> 00:05:05.960]  沒有進來怕吵到我們崇拜
[00:05:05.960 --> 00:05:07.840]  所以她在107室裡面崇拜的時候
[00:05:07.840 --> 00:05:09.520]  她的兒子還沒大
[00:05:09.520 --> 00:05:10.800]  一歲兩歲三歲
[00:05:10.800 --> 00:05:12.000]  她都要崇拜的
[00:05:12.000 --> 00:05:14.200]  所以直播轉播
[00:05:14.200 --> 00:05:16.080]  是讓頂姐妹都能夠同步
[00:05:16.080 --> 00:05:17.320]  一起在裡面去敬拜
[00:05:17.320 --> 00:05:19.400]  你有沒有想過我們頂
[00:05:19.800 --> 00:05:21.480]  現在電梯車都在等
[00:05:21.480 --> 00:05:23.560]  有些頂姐妹行動不方便
[00:05:23.560 --> 00:05:24.600]  不能走樓梯
[00:05:24.600 --> 00:05:26.240]  她們坐在樓下大堂
[00:05:26.240 --> 00:05:27.600]  都在崇拜
[00:05:27.600 --> 00:05:30.000]  所以我現在那個敬拜
[00:05:30.000 --> 00:05:31.240]  包含我們的PowerPoint
[00:05:31.240 --> 00:05:32.760]  包含轉播
[00:05:32.760 --> 00:05:35.000]  其實是讓那些頂姐妹
[00:05:35.000 --> 00:05:35.800]  都可以一起
[00:05:35.800 --> 00:05:37.000]  和我們去崇拜
[00:05:37.000 --> 00:05:38.720]  而不讓她們
[00:05:38.720 --> 00:05:39.640]  敬拜不到
[00:05:39.640 --> 00:05:42.640]  我們的私事都同樣重要
[00:05:42.640 --> 00:05:44.440]  你有沒有想過私事
[00:05:44.440 --> 00:05:45.640]  幫我們難了很多人
[00:05:45.640 --> 00:05:47.120]  如果不是的時候
[00:05:47.120 --> 00:05:48.160]  我們檢討的時候
[00:05:48.160 --> 00:05:49.200]  麻煩借借
[00:05:49.200 --> 00:05:50.400]  一會兒就卸位
[00:05:50.400 --> 00:05:51.960]  所以我們的私事
[00:05:51.960 --> 00:05:54.040]  頂姐妹也是一個團隊裡
[00:05:54.040 --> 00:05:56.000]  幫助我們一起去崇拜
[00:05:56.000 --> 00:05:59.480]  其實還有很多外在因素環境
[00:05:59.480 --> 00:06:00.840]  進來的時候
[00:06:00.840 --> 00:06:02.040]  那些頂姐妹就覺得很熱
[00:06:02.040 --> 00:06:02.680]  狂潑
[00:06:02.680 --> 00:06:04.280]  每次去到港島的時候
[00:06:04.280 --> 00:06:05.720]  那些頂姐妹就覺得很冷
[00:06:05.720 --> 00:06:07.880]  接著有些就披肩
[00:06:07.880 --> 00:06:09.720]  我試過有些毛巾套著
[00:06:09.720 --> 00:06:10.640]  包著
[00:06:10.640 --> 00:06:12.360]  所以整個崇拜
[00:06:12.360 --> 00:06:13.720]  無論你的溫度
[00:06:13.720 --> 00:06:16.160]  無論你的每一樣東西
[00:06:16.160 --> 00:06:18.240]  燈光音響
[00:06:18.400 --> 00:06:19.320]  沒有了音響
[00:06:19.320 --> 00:06:20.280]  昨天有試過
[00:06:20.280 --> 00:06:21.960]  其實很艱難的
[00:06:21.960 --> 00:06:23.840]  通常那些頂姐妹
[00:06:23.840 --> 00:06:25.360]  做音響的就很可憐
[00:06:25.360 --> 00:06:26.800]  一fit的時候
[00:06:26.800 --> 00:06:28.040]  你知道第一個反應是什麼
[00:06:28.040 --> 00:06:29.520]  全場向後面看
[00:06:29.520 --> 00:06:31.480]  她想說
[00:06:31.480 --> 00:06:32.640]  我都不知道為什麼
[00:06:32.640 --> 00:06:33.880]  我都不知道為什麼fit
[00:06:33.880 --> 00:06:34.960]  32個頻道
[00:06:34.960 --> 00:06:36.600]  jam了是fit就fit
[00:06:36.600 --> 00:06:37.400]  你看著她
[00:06:37.400 --> 00:06:38.360]  她就看著我
[00:06:38.360 --> 00:06:40.320]  所以我經常很記掛
[00:06:40.320 --> 00:06:41.840]  那些頂姐妹做音響的
[00:06:41.840 --> 00:06:42.960]  一fit第一個反應
[00:06:42.960 --> 00:06:44.240]  就一定向後看
[00:06:44.240 --> 00:06:46.360]  她都要知道32個頻道
[00:06:46.360 --> 00:06:46.960]  為什麼會這樣
[00:06:46.960 --> 00:06:48.680]  有時那些線不知道為什麼會這樣
[00:06:48.680 --> 00:06:50.960]  天氣潮濕都可以是這樣的
[00:06:50.960 --> 00:06:52.320]  今早響警鐘
[00:06:52.320 --> 00:06:53.240]  為什麼會響
[00:06:53.240 --> 00:06:54.200]  不知道為什麼
[00:06:54.200 --> 00:06:55.920]  不知道是貓還是狗還是老鼠
[00:06:55.920 --> 00:06:56.320]  不知道是什麼
[00:06:56.320 --> 00:06:57.880]  有人閃過還是有動物閃過
[00:06:57.880 --> 00:06:58.880]  都可以響的
[00:06:58.880 --> 00:07:00.840]  所以我們能夠有一個
[00:07:00.840 --> 00:07:02.600]  舒適敬拜的環境
[00:07:02.600 --> 00:07:04.560]  這個全是恩典
[00:07:04.560 --> 00:07:07.840]  其實聖學功能可以幫助我們去崇拜
[00:07:07.840 --> 00:07:08.960]  當我們一起崇拜的時候
[00:07:08.960 --> 00:07:10.000]  集中我們的思想
[00:07:10.000 --> 00:07:11.960]  將整個焦點放在神的身上
[00:07:11.960 --> 00:07:14.720]  聖學也可以幫助我們
[00:07:14.720 --> 00:07:16.480]  有一個契合的功能
[00:07:17.360 --> 00:07:18.760]  我記得去到以色列的時候
[00:07:18.760 --> 00:07:19.760]  雖然不同的環境
[00:07:19.760 --> 00:07:20.640]  不同的語言
[00:07:20.640 --> 00:07:21.960]  我們一起去敬拜的時候
[00:07:21.960 --> 00:07:22.960]  無論有些唱中文
[00:07:22.960 --> 00:07:23.720]  有些唱英文
[00:07:23.720 --> 00:07:25.240]  有些唱一些我不認識的語言
[00:07:25.240 --> 00:07:27.200]  不知道是法文還是西班牙語
[00:07:27.200 --> 00:07:29.200]  但當去到花園寵裡面
[00:07:29.200 --> 00:07:30.520]  講到主復活的時候
[00:07:30.520 --> 00:07:31.680]  跨越地域
[00:07:31.680 --> 00:07:32.680]  跨越文化
[00:07:32.680 --> 00:07:34.480]  大家可能都認識
[00:07:34.480 --> 00:07:35.720]  唱著因他活著
[00:07:35.720 --> 00:07:37.960]  大家都認識唱著主復活的詩歌
[00:07:37.960 --> 00:07:39.840]  在裡面雖然不同的地方
[00:07:39.840 --> 00:07:40.640]  不同的地域
[00:07:40.640 --> 00:07:41.720]  不同的語言
[00:07:41.720 --> 00:07:43.640]  但是我們能夠透過詩歌
[00:07:43.640 --> 00:07:44.680]  這個共同的語言
[00:07:44.680 --> 00:07:45.600]  一起去敬拜
[00:07:46.200 --> 00:07:47.400]  所以裡面透過詩歌
[00:07:47.400 --> 00:07:48.560]  能夠幫助我們
[00:07:48.560 --> 00:07:49.320]  心相契合
[00:07:49.320 --> 00:07:50.640]  就是弟兄姊妹那種
[00:07:50.640 --> 00:07:51.880]  同感一靈
[00:07:51.880 --> 00:07:52.880]  一起去敬拜
[00:07:52.880 --> 00:07:55.120]  透過詩歌也可以幫助我們
[00:07:55.120 --> 00:07:55.840]  去傳福音
[00:07:55.840 --> 00:07:59.560]  有很多敬拜的場合
[00:07:59.560 --> 00:08:00.640]  透過詩歌唱完
[00:08:00.640 --> 00:08:02.280]  其實詩歌已經在傳遞訊息
[00:08:02.280 --> 00:08:04.360]  接著我們就可以帶人去認識耶穌
[00:08:04.360 --> 00:08:07.000]  詩歌也幫助我們靈命成長
[00:08:07.000 --> 00:08:08.280]  這個禮拜我剛剛
[00:08:08.280 --> 00:08:09.680]  也是在祈禱會帶詩歌
[00:08:09.680 --> 00:08:10.840]  整個禮拜裡面
[00:08:10.840 --> 00:08:12.000]  我知道我預備講章
[00:08:12.000 --> 00:08:12.840]  但是整個禮拜裡面
[00:08:12.840 --> 00:08:15.200]  就不斷重複那幾首詩歌
[00:08:15.200 --> 00:08:16.920]  不斷重複
[00:08:16.920 --> 00:08:18.160]  不斷記住那些歌詞
[00:08:18.160 --> 00:08:19.720]  一邊講到
[00:08:19.720 --> 00:08:21.160]  可能你聽完很快就不記得
[00:08:21.160 --> 00:08:22.760]  但是可能一些詩歌
[00:08:22.760 --> 00:08:23.640]  如果你深刻的時候
[00:08:23.640 --> 00:08:25.120]  我們背了那些詩歌的時候
[00:08:25.120 --> 00:08:26.440]  可能放在我們心裡面
[00:08:26.440 --> 00:08:27.440]  二十年三十年
[00:08:27.440 --> 00:08:28.440]  那些詩歌都成為
[00:08:28.440 --> 00:08:29.880]  我們的幫助和提醒
[00:08:29.880 --> 00:08:31.760]  詩歌也都幫助我們
[00:08:31.760 --> 00:08:33.200]  一些教育工作
[00:08:33.200 --> 00:08:34.800]  我們譬如背
[00:08:34.800 --> 00:08:36.400]  真是這個聖經
[00:08:36.400 --> 00:08:38.120]  目錄很難背的時候
[00:08:38.120 --> 00:08:39.760]  有時候透過這些詩歌
[00:08:39.760 --> 00:08:40.760]  能夠幫助我們
[00:08:40.760 --> 00:08:42.280]  去一起去敬拜
[00:08:42.280 --> 00:08:45.160]  一起去記得上帝的說話
[00:08:46.160 --> 00:08:47.960]  今天選了一段經文
[00:08:47.960 --> 00:08:51.440]  《猜及記》第十五章一至二十一節
[00:08:51.440 --> 00:08:54.000]  《猜及記》十五章
[00:08:54.000 --> 00:08:55.680]  其實是稱之為摩西之歌
[00:08:55.680 --> 00:08:57.600]  《猜及記》十四章其實是在講
[00:08:57.600 --> 00:08:59.280]  摩西帶領以色列人出埃及
[00:08:59.280 --> 00:09:01.320]  經過前無去路
[00:09:01.320 --> 00:09:02.240]  後有吹冰
[00:09:02.240 --> 00:09:04.840]  在紅海艱難的裡面
[00:09:04.840 --> 00:09:07.920]  神就帶領他們走乾地而過
[00:09:07.920 --> 00:09:09.200]  去經過紅海
[00:09:09.200 --> 00:09:11.440]  以至有《猜及記》第十五章
[00:09:11.440 --> 00:09:12.760]  稱為摩西之歌
[00:09:13.560 --> 00:09:15.880]  大家可以用自己的經文
[00:09:15.880 --> 00:09:17.880]  有手提電話的
[00:09:17.880 --> 00:09:19.880]  有聖經的
[00:09:19.880 --> 00:09:20.800]  看到兩邊的
[00:09:20.800 --> 00:09:22.080]  看兩邊中間看不到的
[00:09:22.080 --> 00:09:23.120]  就自己想辦法
[00:09:23.120 --> 00:09:24.480]  或者聽聽我說
[00:09:24.480 --> 00:09:25.280]  都可以有
[00:09:25.280 --> 00:09:27.080]  《猜及記》第十五章
[00:09:27.080 --> 00:09:31.000]  如果你手頭上有聖經
[00:09:31.000 --> 00:09:32.120]  或者你看到的話
[00:09:32.120 --> 00:09:33.400]  讀到就讀
[00:09:33.400 --> 00:09:36.560]  讀不到就聽著其他人一起讀
[00:09:36.560 --> 00:09:38.560]  《猜及記》第十五章
[00:09:38.560 --> 00:09:40.840]  一起讀這段經文
[00:09:41.680 --> 00:09:43.640]  那時摩西和以色列人
[00:09:43.640 --> 00:09:45.680]  向耶和華唱歌說
[00:09:45.680 --> 00:09:47.880]  我要向耶和華歌唱
[00:09:47.880 --> 00:09:49.800]  因他大大戰勝
[00:09:49.800 --> 00:09:52.880]  將馬和騎馬的頭在海中
[00:09:52.880 --> 00:09:54.680]  耶和華是我的力量
[00:09:54.680 --> 00:09:57.560]  我的詩歌也成了我的拯救
[00:09:57.560 --> 00:09:58.880]  這是我的神
[00:09:58.880 --> 00:10:00.480]  我要讚美他
[00:10:00.480 --> 00:10:01.880]  是我父親的神
[00:10:01.880 --> 00:10:03.480]  我要尊崇他
[00:10:03.480 --> 00:10:05.160]  耶和華是戰士
[00:10:05.160 --> 00:10:07.000]  他的名是耶和華
[00:10:07.000 --> 00:10:09.080]  發露的車輛軍兵
[00:10:09.080 --> 00:10:11.320]  耶和華已拋在海中
[00:10:11.320 --> 00:10:14.440]  他特選的軍長都沉於紅海
[00:10:14.440 --> 00:10:16.200]  深水淹沒他們
[00:10:16.200 --> 00:10:18.920]  他們如同石頭墜到深處
[00:10:18.920 --> 00:10:22.000]  耶和華你的右手施展能力
[00:10:22.000 --> 00:10:23.400]  顯出榮耀
[00:10:23.400 --> 00:10:26.480]  耶和華你的右手率遂仇敵
[00:10:26.480 --> 00:10:28.120]  你大發威嚴
[00:10:28.120 --> 00:10:30.720]  推翻那些起來攻擊你的
[00:10:30.720 --> 00:10:32.800]  你發出烈路如火
[00:10:32.800 --> 00:10:35.640]  消滅他們像燒碎街一樣
[00:10:35.640 --> 00:10:37.560]  你發避中的氣
[00:10:37.560 --> 00:10:39.680]  水面聚起成堆
[00:10:39.680 --> 00:10:41.400]  大水直立如履
[00:10:41.400 --> 00:10:43.440]  海中的深水凝結
[00:10:43.440 --> 00:10:44.400]  就的說
[00:10:44.400 --> 00:10:45.680]  我要追趕
[00:10:45.680 --> 00:10:46.920]  我要追上
[00:10:46.920 --> 00:10:48.120]  我要分老麥
[00:10:48.120 --> 00:10:51.040]  我要在他們身上清我的心願
[00:10:51.040 --> 00:10:52.640]  我要拔出刀來
[00:10:52.640 --> 00:10:54.360]  親手殺滅他們
[00:10:54.360 --> 00:10:55.600]  你叫風一吹
[00:10:55.600 --> 00:10:57.400]  海就把他們淹沒
[00:10:57.400 --> 00:11:00.200]  他們如願沉在大水之中
[00:11:00.200 --> 00:11:03.640]  耶和華眾神之中誰能仗你
[00:11:03.640 --> 00:11:05.920]  誰能仗你至聖至榮
[00:11:05.920 --> 00:11:07.280]  可重可畏
[00:11:07.280 --> 00:11:08.840]  施行其事
[00:11:08.840 --> 00:11:10.200]  你伸出右手
[00:11:10.200 --> 00:11:12.120]  地變侵略他們
[00:11:12.120 --> 00:11:15.080]  你憑慈愛領了你所屬的百姓
[00:11:15.080 --> 00:11:18.520]  你憑能力引他們到了你的聖所
[00:11:18.520 --> 00:11:20.440]  外邦人聽見就發戰
[00:11:20.440 --> 00:11:23.200]  憑痛抓住非理士的居民
[00:11:23.200 --> 00:11:25.520]  那時以東的族長驚惶
[00:11:25.520 --> 00:11:28.320]  摩押的英雄被戰驚抓住
[00:11:28.320 --> 00:11:31.040]  迦南的居民心都消化了
[00:11:31.040 --> 00:11:33.360]  驚駭恐懼臨到他們
[00:11:33.360 --> 00:11:35.800]  耶和華因你蚌蔽的大能
[00:11:35.800 --> 00:11:38.080]  他們的石頭直然不動
[00:11:38.080 --> 00:11:40.000]  等候你的百姓過去
[00:11:40.000 --> 00:11:42.440]  等候你所屬的百姓過去
[00:11:42.440 --> 00:11:44.480]  你要將他們領進去
[00:11:44.480 --> 00:11:46.760]  栽在你產業的山上
[00:11:46.760 --> 00:11:50.400]  耶和華就是你為自己所做的住處
[00:11:50.400 --> 00:11:53.440]  主也就是你所建立的聖所
[00:11:53.440 --> 00:11:55.160]  耶和華必作王
[00:11:55.160 --> 00:11:57.200]  直到永永遠遠
[00:11:57.200 --> 00:12:00.600]  法老的馬匹車輛和馬兵下到海中
[00:12:00.600 --> 00:12:03.960]  耶和華使海水回流淹沒他們
[00:12:03.960 --> 00:12:06.880]  唯有以色列人在海中走乾地
[00:12:06.880 --> 00:12:11.000]  阿倫的姐姐呂仙之米利暗手裡拿著鼓
[00:12:11.000 --> 00:12:14.320]  眾婦女也跟他出去拿鼓跳舞
[00:12:14.320 --> 00:12:16.040]  米利暗應聲說
[00:12:16.040 --> 00:12:18.040]  你們要歌頌耶和華
[00:12:18.040 --> 00:12:19.960]  因他大大戰勝
[00:12:19.960 --> 00:12:24.240]  將馬和騎馬的投在海中
[00:12:24.240 --> 00:12:27.600]  其實七十記第十五章裏面簡單一個分段
[00:12:27.600 --> 00:12:31.080]  頭六節講到神在征戰中裏面的權能
[00:12:31.080 --> 00:12:34.480]  七至十一節講到神去勝過一切的力量
[00:12:34.480 --> 00:12:37.680]  十二至十六節講到神永遠的統治
[00:12:37.680 --> 00:12:38.920]  要永遠作王
[00:12:38.920 --> 00:12:41.600]  十七十八節就是一個結語
[00:12:41.600 --> 00:12:45.240]  十九至二十一節就是講到米利暗之歌
[00:12:45.240 --> 00:12:47.920]  簡單地講就是前面十四章經歷了
[00:12:47.920 --> 00:12:50.320]  真是神帶領他們過紅海出埃及
[00:12:50.320 --> 00:12:53.680]  十五章就是摩西裏面的回應
[00:12:53.680 --> 00:12:57.120]  以致去唱詩去讚美神
[00:12:57.120 --> 00:13:00.760]  全章講到最重要是這個powerpoint
[00:13:00.760 --> 00:13:02.760]  或者是第一節
[00:13:02.760 --> 00:13:04.760]  所以我都預計了
[00:13:04.760 --> 00:13:05.760]  如果什麼都沒有的話
[00:13:05.760 --> 00:13:07.760]  第一節基本上就講完了
[00:13:07.760 --> 00:13:09.760]  第一節
[00:13:09.760 --> 00:13:12.760]  那時摩西和以色列人向耶和華唱歌說
[00:13:12.760 --> 00:13:14.760]  我要向耶和華歌唱
[00:13:14.760 --> 00:13:16.760]  因他大大戰勝
[00:13:16.760 --> 00:13:19.760]  將馬和騎馬的投在海中
[00:13:19.760 --> 00:13:22.760]  其實這一節的經文
[00:13:22.760 --> 00:13:24.760]  就是全段的中心思想
[00:13:24.760 --> 00:13:27.760]  也是這一段全段的總結
[00:13:27.760 --> 00:13:29.760]  所以我說講完這一節經文
[00:13:29.760 --> 00:13:31.760]  基本上講完今天的道
[00:13:31.760 --> 00:13:34.760]  所以我今天的道是可長可短的
[00:13:34.760 --> 00:13:36.760]  一開始的時候他說
[00:13:36.760 --> 00:13:41.760]  那時摩西和以色列人向耶和華唱歌
[00:13:41.760 --> 00:13:44.760]  十四章經歷了事件出埃及
[00:13:44.760 --> 00:13:46.760]  帶領他們過紅海
[00:13:46.760 --> 00:13:47.760]  摩西就唱歌
